0.61	-110.47
6.41	-75.99
13.73	-61.34
20.75	-68.05
31.43	-81.48
32.35	-96.13
34.48	-89.42
41.2	-79.04
50.05	-65.61
59.51	-63.17
59.81	-72.02
43.64	-82.09
20.75	-103.76
10.38	-124.21
14.65	-140.08
25.33	-161.44
33.57	-177.92
31.43	-188.9
25.94	-205.08
24.72	-215.15
24.11	-206.91
14.04	-212.4
-3.36	-205.69
-27.47	-202.64
-51.57	-211.79
-65	-217.9
-75.68	-227.05
-85.75	-241.09
-93.38	-252.99
-99.49	-259.4
-101.32	-257.26
-103.15	-254.82
-99.79	-250.85
-96.44	-249.94
-96.74	-252.99
-94.3	-250.85
-93.99	-253.6
-87.28	-267.64
-61.65	-314.03
-6.1	-401.92
38.45	-489.81
77.21	-546.88
126.65	-555.73
157.78	-508.12
222.47	-436.1
314.94	-286.25
411.38	-27.47
539.55	395.51
702.21	945.74
851.75	1466.67
978.09	1801.15
910.03	1975.71
569.76	1977.54(R)
245.36	1726.38
-81.79	1453.25
-293.27	1064.45
-223.69	623.47
-162.66	367.43
-168.76	201.42
-143.43	112
-118.71	18.31
-121.15	-77.82
-106.2	-153.81
-93.69	-199.89
-112.3	-195.01
-122.99	-184.33
-112	-197.45
-99.79	-215.15
-105.59	-216.67
-112	-211.79
-112	-213.32
-108.03	-216.67
-104.06	-214.54
-106.51	-216.06
-101.32	-209.35
-99.49	-210.27
-100.4	-214.23
-97.96	-212.71
-99.49	-214.54
-97.66	-213.32
-95.83	-212.4
-92.77	-210.88
-91.25	-209.66
-89.11	-208.74
-86.98	-206.91
-88.81	-207.82
-88.5	-209.35
-87.59	-210.27
-83.62	-208.13
-82.09	-204.47
-77.51	-198.36
-77.21	-196.23
-77.51	-195.92
-74.77	-193.18
-75.07	-191.96
-71.72	-188.6
-67.44	-183.72
-66.22	-184.33
-64.09	-184.63
-61.34	-182.19
-60.73	-180.97
-55.54	-174.56
-53.41	-169.68
-48.83	-162.35
-43.64	-152.59
-43.95	-148.93
-36.62	-138.55
-28.99	-127.87
-24.11	-117.8
-14.65	-103.45
-6.71	-90.94
-2.75	-79.35
7.02	-65
18.92	-47
26.86	-28.38
39.98	-6.41
50.05	13.43
59.2	32.96
71.11	56.46
79.65	75.68
87.59	94.3
95.52	114.44
99.79	129.7
104.37	141.6
106.2	152.28
105.9	158.39
104.98	159.91
100.4	158.69
94.6	155.64
85.75	147.09
74.16	136.41
62.87	120.54
50.35	99.18
41.2	77.21
27.77	46.69
17.09	22.58
5.19	-2.14
-7.02	-29.91
-14.95	-47.91
-24.11	-69.58
-28.38	-90.33
-35.1	-105.59
-42.42	-121.77
-45.78	-136.72
-52.19	-146.18
-56.15	-155.03
-58.29	-163.88
-59.81	-167.54
-61.65	-174.26
-64.39	-178.53
-61.04	-177.31
-63.48	-179.44
-64.39	-181.27
-62.26	-179.44
-65.61	-182.8
-69.27	-185.55
-68.97	-183.72
-71.11	-185.85
-72.33	-188.6
-70.8	-189.21
-71.11	-191.65
-71.72	-194.09
-71.72	-194.7
-75.38	-195.92
-75.07	-197.14
-79.04	-200.5
-77.82	-200.81
-75.99	-202.03
-76.29	-205.08
-74.16	-203.55
-74.46	-203.55
-75.99	-205.38
-74.46	-204.16
-69.89	-200.81
-67.75	-202.64
-64.39	-198.67
-62.26	-196.84
-65.31	-201.42
-64.7	-199.58
-64.7	-202.03
-64.7	-199.89
-64.39	-196.84
-61.95	-196.53
-60.12	-196.53
-57.68	-195.31
-57.07	-196.23
-55.54	-193.48
-55.24	-187.99
-54.93	-188.29
-53.1	-186.16
-54.32	-185.55
-51.27	-183.72
-50.66	-183.41
-50.96	-181.27
-47.91	-178.53
-51.88	-179.75
-54.02	-178.53
-52.49	-178.22
-53.71	-178.83
-53.1	-178.53
-52.8	-180.05
-55.24	-180.05
-53.41	-178.22
-54.02	-180.66
-54.32	-181.27
-53.41	-179.75
-57.68	-184.33
-58.9	-184.63
-57.98	-181.27
-57.98	-181.27
-59.51	-181.88
-59.51	-183.11
-56.76	-177.92
-55.24	-176.7
-44.56	-169.07
-35.4	-156.86
-28.08	-154.42
-17.09	-150.76
-9.77	-141.91
0.31	-118.41
10.38	-88.2
20.45	-50.96
28.38	-32.35
36.32	-39.37
44.86	-56.15
41.81	-78.74
44.86	-75.99
51.27	-65
57.37	-51.27
65	-47
64.7	-57.37
47	-72.33
22.89	-97.05
15.87	-114.75
18.01	-136.41
25.94	-157.78
36.93	-169.37
34.18	-183.72
33.87	-187.99
35.1	-191.65
32.96	-187.68
28.08	-187.38
7.32	-188.9
-18.62	-190.12
-38.15	-194.7
-63.48	-206.6
-77.82	-215.45
-87.28	-226.75
-99.49	-243.23
-98.88	-243.84
-98.27	-238.65
-100.4	-238.65
-99.49	-236.82
-101.32	-234.99
-100.4	-236.51
-100.1	-236.82
-99.79	-234.68
-90.33	-247.8
-65	-290.83
-5.19	-367.43
51.88	-449.22
94.3	-506.9
146.48	-523.38
174.56	-478.21
225.22	-412.29
315.55	-281.37
415.95	-28.99
543.21	371.4
703.74	898.74
852.97	1444.4
969.85	1812.44
941.16	2025.76
615.23	2102.97(R)
272.83	1884.46
-45.78	1599.73
-296.63	1233.83
-249.02	774.84
-161.74	514.22
-168.76	367.13
-161.13	253.91
-141.3	124.82
-140.08	-4.27
-120.54	-99.49
-98.57	-154.72
-112.61	-138.55
-123.6	-119.02
-119.93	-139.47
-104.37	-161.13
-101.93	-166.63
-114.14	-167.54
-112.92	-162.96
-107.73	-167.24
-105.29	-170.9
-102.54	-171.81
-106.81	-172.12
-101.32	-166.63
-96.74	-161.13
-99.18	-160.52
-93.99	-159
-95.52	-162.66
-96.13	-170.9
-93.69	-169.37
-94.6	-167.85
-93.38	-167.54
-90.33	-160.83
-88.81	-157.17
-91.55	-160.52
-89.72	-157.47
-90.03	-156.86
-88.81	-157.17
-86.98	-153.81
-85.14	-151.67
-82.4	-147.4
-82.7	-143.13
-78.74	-144.04
-74.16	-140.38
-75.68	-145.87
-72.94	-145.26
-68.05	-135.5
-67.75	-134.89
-65	-131.23
-60.42	-125.43
-59.2	-127.26
-53.71	-119.93
-45.17	-107.12
-43.03	-101.01
-36.01	-89.42
-32.96	-80.26
-30.82	-74.77
-17.09	-59.81
-12.82	-45.78
-7.32	-30.21
1.53	-15.87
6.1	2.44
18.92	18.62
33.87	34.48
43.64	49.44
52.19	67.44
56.46	86.06
65.61	100.71
77.51	125.12
91.86	139.77
97.96	147.4
105.9	162.96
108.34	175.78
105.29	186.46
106.81	196.84
104.68	202.03
99.18	200.2
96.13	190.73
88.81	176.7
77.21	155.33
64.39	130.62
53.1	108.03
39.37	83.92
27.47	65.61
17.09	47
-0.31	20.75
-9.16	-0.61
-14.65	-21.06
-22.89	-41.2
-23.5	-52.8
-26.55	-65.61
-34.18	-81.18
-40.59	-91.25
-44.56	-97.96
-51.88	-101.62
-56.46	-105.29
-56.15	-115.97
-56.15	-118.1
-53.71	-120.85
-50.35	-122.07
-51.88	-117.8
-56.46	-116.27
-57.98	-119.93
-58.29	-116.88
-59.51	-122.68
-55.85	-133.67
-61.34	-141.6
-63.17	-146.18
-60.73	-144.65
-64.39	-139.16
-61.34	-130
-60.73	-127.87
-65	-127.26
-64.09	-129.39
-62.26	-137.63
-62.26	-140.99
-65	-143.13
-62.87	-137.33
-65.92	-136.72
-62.26	-134.58
-61.95	-143.13
-63.17	-145.57
-60.42	-140.99
-66.22	-142.82
-59.2	-133.06
-58.9	-133.67
-58.29	-134.28
-53.41	-125.43
-61.65	-128.78
-59.51	-124.82
-54.32	-122.99
-58.9	-128.48
-48.52	-126.65
-42.42	-127.56
-47.91	-130.62
-44.25	-128.78
-44.25	-122.68
-45.17	-116.27
-45.78	-119.93
-40.28	-119.02
-43.03	-132.45
-47.91	-140.69
-39.37	-128.48
-42.72	-119.32
-43.03	-106.2
-36.32	-91.55
-42.11	-101.93
-47.3	-119.93
-42.72	-132.45
-41.81	-137.94
-43.33	-132.75
-34.18	-122.38
-41.2	-115.05
-47	-115.97
-47	-119.63
-49.74	-126.04
-43.33	-122.68
-47.91	-123.29
-42.72	-118.1
-40.89	-105.9
-44.86	-105.9
-35.1	-107.73
-42.42	-113.53
-46.39	-123.9
-43.95	-122.38
-44.56	-119.93
-38.15	-119.93
-35.4	-115.36
-31.74	-116.27
-27.77	-112.3
-24.72	-100.71
-15.26	-93.38
-3.36	-83.92
0.61	-62.56
14.34	-29.6
22.58	-3.05
23.8	12.51
36.32	6.1
42.11	-17.4
46.69	-33.87
48.52	-26.86
58.59	-5.8
67.14	10.99
72.02	21.67
72.33	15.56
57.07	-6.41
32.04	-29.91
21.67	-51.88
25.33	-71.41
28.38	-89.72
44.86	-97.05
41.81	-113.83
39.06	-128.48
43.95	-132.45
24.11	-142.82
14.04	-150.45
-3.97	-148.62
-31.74	-140.08
-42.11	-132.14
-54.02	-127.26
-65.61	-132.14
-76.29	-151.98
-82.4	-166.63
-85.45	-175.17
-89.42	-174.56
-90.94	-175.17
-93.08	-184.33
-99.79	-185.55
-95.21	-173.34
-90.33	-169.98
-86.98	-168.15
-78.13	-186.46
-49.74	-244.45
-2.75	-339.05
41.2	-425.42
85.14	-471.19
137.63	-477.6
175.17	-415.04
245.97	-335.69
335.08	-194.7
433.04	56.46
568.85	468.75
736.39	1016.24
901.18	1547.24
1033.94	1873.47
980.53	2023.62(R)
643.92	2006.84
306.7	1738.28
-25.02	1467.9
-266.72	1083.37
-217.9	643.01
-150.45	389.71
-162.35	219.42
-136.41	160.22
-106.51	91.55
-112.92	3.66
-99.49	-65
-82.09	-113.22
-100.71	-108.34
-115.66	-94.91
-104.98	-100.4
-94.3	-115.05
-98.88	-118.41
-101.62	-115.66
-102.54	-113.83
-96.13	-110.17
-93.99	-112
-93.08	-111.08
-90.94	-111.69
-92.16	-124.82
-93.08	-129.09
-92.16	-122.07
-90.64	-117.8
-87.89	-110.47
-83.31	-106.81
-84.23	-112.61
-86.98	-117.8
-84.23	-116.27
-85.14	-117.49
-84.23	-115.05
-83.31	-107.73
-83.01	-108.95
-82.09	-107.12
-81.18	-106.2
-77.82	-104.06
-74.16	-98.57
-72.63	-94.3
-70.8	-88.2
-68.97	-88.81
-69.27	-89.11
-66.22	-92.16
-63.48	-94.6
-59.2	-91.25
-58.59	-85.45
-56.46	-75.99
-53.1	-71.72
-51.57	-67.14
-49.74	-71.72
-46.08	-72.02
-39.67	-63.48
-33.57	-56.46
-26.25	-41.2
-18.31	-25.63
-14.34	-18.62
-6.71	-5.8
3.66	4.27
13.43	15.56
27.16	35.71
36.62	55.54
48.83	77.82
61.95	101.62
68.66	118.41
79.04	133.67
86.98	150.15
94.6	168.76
104.98	190.12
112	208.74
114.75	220.34
114.44	226.75
113.83	230.1
112.3	232.85
106.81	231.93
101.93	231.32
