143.97	-335.71
142.62	-345.88
141.24	-345.88
139.86	-345.88
138.47	-335.71
137.13	-320.45
135.85	-300.1
134.65	-279.75
133.53	-249.24
132.53	-228.89
131.62	-198.37
130.82	-178.03
130.11	-152.59
129.5	-127.16
128.99	-101.73
128.59	-71.21
128.3	-45.78
128.12	-35.61
127.98	-15.26
127.91	-5.09
127.89	10.17
127.93	30.52
128.06	35.61
128.2	40.69
128.36	40.69
128.52	30.52
128.65	20.35
128.73	0
128.73	-10.17
128.69	-30.52
128.57	-45.78
128.38	-61.04
128.14	-66.12
127.87	-76.3
127.57	-81.38
127.24	-86.47
126.9	-96.64
126.51	-106.82
126.08	-116.99
125.61	-127.16
125.11	-137.33
124.56	-147.51
123.97	-157.68
123.34	-162.77
122.69	-157.68
122.05	-147.51
121.46	-137.33
120.92	-122.07
120.43	-116.99
119.96	-101.73
119.55	-91.56
119.19	-76.3
118.88	-71.21
118.6	-55.95
118.37	-45.78
118.19	-25.43
118.09	-10.17
118.05	5.09
118.07	10.17
118.11	15.26
118.17	10.17
118.21	-5.09
118.19	-20.35
118.11	-45.78
117.92	-61.04
117.68	-81.38
117.35	-96.64
116.97	-111.9
116.52	-116.99
116.05	-116.99
115.58	-101.73
115.18	-91.56
114.81	-66.12
114.55	-50.86
114.34	-35.61
114.2	-15.26
114.14	0
114.14	5.09
114.16	10.17
114.2	5.09
114.22	5.09
114.24	-5.09
114.22	-15.26
114.16	-15.26
114.1	-5.09
114.08(D)	5.09
114.1	35.61
114.24	61.04
114.49	96.64
114.87	132.25
115.4	157.68
116.03	193.29
116.81	218.72
117.68	244.15
118.66	264.5
119.71	274.67
120.81	279.75
121.93	284.84
123.07	284.84
124.21	274.67
125.31	264.5
126.37	254.32
127.39	239.06
128.34	228.89
129.26	208.54
130.09	188.2
130.84	167.85
131.52	142.42
132.08	132.25
132.61	106.82
133.04	96.64
133.43	81.38
133.75	66.12
134.02	55.95
134.24	45.78
134.42	35.61
134.57	15.26
134.63	-10.17
134.59	-30.52
134.47	-66.12
134.2	-96.64
133.81	-127.16
133.31	-157.68
132.67	-178.03
131.96	-203.46
131.15	-218.72
130.27	-233.98
129.34	-249.24
128.34	-249.24
127.34	-254.32
126.33	-244.15
125.35	-223.8
124.46	-183.11
123.72	-137.33
123.17	-86.47
122.83	-55.95
122.6	-30.52
122.48	-10.17
122.44	-5.09
122.42	0
122.42	0
122.42	5.09
122.44	0
122.44	-10.17
122.4	-15.26
122.34	-25.43
122.24	-25.43
122.14	-35.61
121.99	-40.69
121.83	-40.69
121.67	-45.78
121.48	-45.78
121.3	-45.78
121.12	-55.95
120.89	-55.95
120.67	-55.95
120.45	-61.04
120.2	-61.04
119.96	-61.04
119.71	-66.12
119.45	-66.12
119.19	-66.12
118.92	-66.12
118.66	-66.12
118.39	-66.12
118.13	-61.04
117.88	-61.04
117.64	-61.04
117.4	-55.95
117.17	-50.86
116.97	-50.86
116.76	-45.78
116.58	-45.78
116.4	-40.69
116.24	-40.69
116.07	-40.69
115.91	-45.78
115.73	-40.69
115.56	-50.86
115.36	-50.86
115.16	-55.95
