  I     	  II     	  LV     	  LV'		
-61.95   	 31.74   	 85.82   	 422.18		
-97.35   	 36.62   	 87.51   	 406.92		
-151.06   	 43.33   	 89.13   	 391.66		
-186.16   	 50.35   	 90.70   	 361.14		
-174.56   	 55.85   	 92.15   	 325.53		
-121.77   	 57.68   	 93.45   	 300.10		
-60.42   	 56.76   	 94.65   	 259.41		
-22.28   	 55.54   	 95.69   	 233.98		
-16.78   	 58.59   	 96.62   	 203.46		
-29.60   	 66.22   	 97.44   	 188.20		
-32.96   	 76.60   	 98.19   	 167.85		
-12.21   	 86.06   	 98.86   	 162.77		
 22.89   	 93.69   	 99.51   	 162.77		
 44.86   	101.62   	100.16   	 157.68		
 32.35   	112.92   	100.79   	 162.77		
 -8.54   	128.17   	101.44   	 162.77		
-47.91   	142.52   	102.10   	 167.85		
-53.71   	151.37   	102.77   	 167.85		
-18.62   	155.33   	103.44   	 167.85		
 34.79   	158.39   	104.11   	 162.77		
 76.90   	165.71   	104.76   	 167.85		
 93.69   	178.53   	105.43   	 162.77		
 94.30   	193.18   	106.08   	 167.85		
 97.35   	205.38   	106.75   	 172.94		
108.64   	212.40   	107.45   	 172.94		
120.85   	215.76   	108.14   	 178.03		
126.34   	218.51   	108.85   	 178.03		
126.65   	222.17   	109.56   	 178.03		
134.28   	224.30   	110.27   	 172.94		
155.64   	221.56   	110.97   	 162.77		
174.26   	211.49   	111.62   	 147.51		
162.96   	197.75   	112.21   	 132.25		
110.17   	184.94   	112.74   	 116.99		
 37.23   	173.65   	113.20   	 101.73		
-19.53   	160.83   	113.61   	  86.47		
-36.01   	142.21   	113.96   	  76.30		
-24.11   	118.10   	114.26   	  66.12		
-18.01   	 94.30   	114.53   	  55.95		
-35.40   	 76.60   	114.75   	  55.95		
-68.36   	 65.00   	114.97   	  45.78		
-98.57   	 56.46   	115.16   	  35.61		
-115.97   	 46.08   	115.30   	  30.52		
-122.38   	 33.26   	115.42   	  15.26		
-122.99   	 19.53   	115.48   	  10.17		
-116.58   	  7.63   	115.52(S)	  -5.09		
-101.62   	 -1.83   	115.50   	 -15.26		
-87.59   	 -7.93   	115.44   	 -25.43		
-91.86   	-10.38   	115.34   	 -40.69		
-123.90   	 -8.24   	115.18   	 -50.86		
-173.03   	 -3.66   	114.97   	 -66.12		
-212.10   	 -0.61   	114.71   	 -81.38		
-213.62   	 -4.27   	114.38   	-101.73		
-173.03   	-16.17   	113.98   	-122.07		
-116.27   	-31.43   	113.49   	-152.59		
-83.01   	-41.50   	112.88   	-188.20		
-95.83   	-41.50   	112.13   	-218.72		
-140.99   	-32.96   	111.25   	-259.41		
-182.50   	-22.89   	110.21   	-289.93		
-190.73   	-18.62   	109.05   	-310.27		
-167.24   	-21.36   	107.81   	-325.53		
-144.04   	-27.16   	106.51   	-335.71		
-145.26   	-32.04   	105.17   	-366.22		
-163.57   	-34.48   	103.70   	-417.09		
-174.26   	-36.32   	102.03   	-483.21		
-163.57   	-37.84   	100.10   	-584.94		
-140.69   	-38.15   	 97.76   	-707.02		
-126.04   	-34.79   	 94.93   	-834.18		
-129.09   	-28.38   	 91.60   	-961.34		
-136.72   	-21.36   	 87.75   	-1078.33		
-133.06   	-18.01   	 83.44   	-1159.71		
-117.19   	-19.84   	 78.80   	-1220.75		
-102.84   	-25.02   	 73.92   	-1241.09		
-104.98   	-29.30   	 68.95   	-1220.75		
-127.87   	-29.91   	 64.07   	-1169.88		
-159.61   	-26.86   	 59.39   	-1103.76		
-186.77   	-23.50   	 54.97   	-1012.20		
-198.36   	-23.19   	 50.93   	-925.73		
-187.07   	-26.86   	 47.22   	-839.26		
-154.42   	-31.74   	 43.87   	-757.88		
-115.66   	-33.57   	 40.83   	-696.84		
-90.94   	-29.91   	 38.05   	-656.15		
-92.16   	-21.67   	 35.42   	-615.46		
-115.05   	-13.43   	 32.96   	-590.03		
-143.43   	 -9.46   	 30.60   	-569.68		
-160.22   	-10.68   	 28.32   	-544.25		
-160.52   	-14.34   	 26.14   	-518.82		
-151.98   	-17.70   	 24.07   	-483.21		
-143.43   	-18.92   	 22.14   	-442.52		
-139.16   	-18.01   	 20.37   	-396.74		
-134.89   	-15.87   	 18.78   	-345.88		
-121.46   	-13.43   	 17.40   	-300.10		
-95.21   	-12.82   	 16.20   	-254.32		
-69.89   	-15.87   	 15.18   	-218.72		
-65.31   	-22.28   	 14.30   	-188.20		
-93.08   	-27.77   	 13.55   	-167.85		
-148.01   	-27.47   	 12.88   	-152.59		
-203.25   	-19.53   	 12.27   	-137.33		
-229.19   	 -8.54   	 11.72   	-132.25		
-217.90   	 -1.83   	 11.19   	-127.16		
-185.55   	 -4.58   	 10.68   	-116.99		
-152.59   	-13.12   	 10.21   	-106.82		
-126.95   	-21.36   	  9.79   	 -96.64		
-103.15   	-24.11   	  9.40   	 -86.47		
-78.74   	-21.67   	  9.05   	 -66.12		
-62.87   	-16.48   	  8.79   	 -50.86		
-71.41   	-12.51   	  8.59   	 -35.61		
-108.64   	-10.38   	  8.44   	 -25.43		
-158.39   	 -8.54   	  8.34   	 -15.26		
-190.12   	 -5.19   	  8.28   	  -5.09		
-187.38   	 -0.92   	  8.26   	   0.00		
-161.13   	  3.05   	  8.26   	   0.00		
-137.63   	  3.66   	  8.26   	   0.00		
-134.58   	 -0.61   	  8.26   	   0.00		
-149.23   	 -8.85   	  8.26   	 -10.17		
-162.35   	-18.31   	  8.22   	 -10.17		
-155.64   	-24.41   	  8.18   	 -15.26		
-128.48   	-24.41   	  8.12   	 -15.26		
-98.88   	-20.45   	  8.06   	 -15.26		
-88.20   	-15.26   	  8.00   	 -15.26		
-103.15   	-11.29   	  7.93   	 -15.26		
-133.06   	 -7.02   	  7.87   	 -10.17		
-157.78   	  1.22   	  7.83   	 -10.17		
-162.66   	 15.56   	  7.79   	  -5.09		
-148.93   	 34.18   	  7.77   	   0.00		
-130.00   	 52.80   	  7.77   	   0.00		
-119.63   	 65.61   	  7.77   	   0.00		
-121.77   	 70.50   	  7.77   	   0.00		
-129.39   	 71.11   	  7.77   	   0.00		
-132.14   	 74.16   	  7.77   	  -5.09		
-121.77   	 83.62   	  7.75   	  -5.09		
-95.21   	 97.35   	  7.73   	  -5.09		
-55.85   	107.12   	  7.71   	 -10.17		
-14.65   	105.59   	  7.67   	 -10.17		
 10.68   	 93.08   	  7.63   	 -10.17		
  7.93   	 79.65   	  7.59   	 -15.26		
-23.80   	 74.46   	  7.53   	 -10.17		
-68.66   	 79.35   	  7.49   	 -10.17		
-101.01   	 85.45   	  7.45   	 -10.17		
-106.81   	 81.79   	  7.41   	 -10.17		
-96.13   	 65.92   	  7.37   	 -10.17		
-90.33   	 43.64   	  7.32   	  -5.09		
-95.21   	 23.50   	  7.30   	 -10.17		
-97.66   	  9.46   	  7.26   	   0.00		
-83.31   	 -1.53   	  7.26   	  -5.09		
-58.59   	-13.12   	  7.24   	  -5.09		
-54.32   	-25.63   	  7.22   	   0.00		
-95.83   	-36.32   	  7.22   	  -5.09		
-170.90   	-43.03   	  7.20   	   0.00		
-234.99   	-47.00   	  7.20   	  -5.09		
-246.28   	-51.57   	  7.18   	   0.00		
-200.20   	-56.15   	  7.18   	  -5.09		
-130.00   	-58.29   	  7.16(D)	   0.00		
-79.96   	-54.32   	  7.16   	   5.09		
-74.16   	-45.47   	  7.18   	   5.09		
-104.68   	-37.23   	  7.20   	   5.09		
-145.87   	-35.10   	  7.22   	  15.26		
-173.65   	-39.37   	  7.28   	  15.26		
-173.65   	-46.69   	  7.34   	  20.35		
-150.45   	-52.49   	  7.43   	  30.52		
-123.60   	-53.71   	  7.55   	  35.61		
-108.64   	-50.66   	  7.69   	  40.69		
-105.59   	-47.00   	  7.85   	  40.69		
-103.15   	-45.78   	  8.02   	  45.78		
-92.47   	-48.22   	  8.20   	  50.86		
-83.92   	-48.52   	  8.40   	  45.78		
-101.01   	-36.32   	  8.59   	  50.86		
-157.17   	 -3.36   	  8.79   	  45.78		
-235.60   	 45.17   	  8.97   	  40.69		
-291.14   	 89.42   	  9.14   	  35.61		
-277.71   	107.12   	  9.28   	  35.61		
-182.19   	 89.11   	  9.42   	  30.52		
-25.94   	 47.61   	  9.54   	  25.43		
159.30   	 -0.31   	  9.64   	  15.26		
346.98   	-57.07   	  9.70   	  20.35		
521.24   	-139.16   	  9.79   	  10.17		
664.37   	-251.46   	  9.83   	   5.09		
745.24(R)	-367.74   	  9.85(E)	   5.09		
729.98   	-434.88   	  9.87   	   5.09		
605.77   	-417.79   	  9.89   	   0.00		
404.97   	-334.78   	  9.89   	   5.09		
194.70   	-239.87   	  9.91   	   5.09		
 40.59   	-177.00   	  9.93   	   5.09		
-27.16   	-148.01   	  9.95   	  20.35		
-27.47   	-122.38   	 10.03   	  30.52		
-13.12   	-77.51   	 10.15   	  45.78		
-28.38   	-22.28   	 10.34   	  71.21		
-81.18   	 16.48   	 10.62   	 101.73		
-142.52   	 25.63   	 11.03   	 137.33		
-173.03   	 13.73   	 11.58   	 183.11		
-157.17   	  0.31   	 12.31   	 233.98		
-115.05   	 -3.66   	 13.25   	 289.93		
-85.45   	 -1.22   	 14.40   	 350.97		
-90.03   	  0.61   	 15.81   	 412.00		
-121.15   	 -2.44   	 17.46   	 478.13		
-149.23   	 -7.02   	 19.37   	 534.08		
-147.71   	 -8.85   	 21.51   	 590.03		
-118.41   	 -7.02   	 23.87   	 645.98		
-86.36   	 -2.75   	 26.45   	 686.67		
-77.82   	  2.14   	 29.20   	 732.45		
-101.01   	  7.32   	 32.13   	 773.14		
-141.91   	 14.04   	 35.22   	 803.66		
-174.56   	 21.67   	 38.43   	 829.09		
-175.48   	 27.77   	 41.75   	 839.26		
-139.47   	 27.47   	 45.11   	 839.26		
-86.36   	 19.23   	 48.46   	 829.09		
-47.61   	  9.16   	 51.78   	 803.66		
-46.08   	  6.10   	 54.99   	 757.88		
-81.79   	 13.12   	 58.03   	 717.19		
-130.92   	 26.55   	 60.89   	 671.41		
-160.52   	 36.93   	 63.58   	 625.63		
-151.67   	 37.54   	 66.08   	 595.11		
-113.22   	 29.30   	 68.46   	 574.77		
-73.55   	 19.84   	 70.76   	 554.42		
-57.68   	 15.26   	 72.98   	 554.42		
-71.11   	 16.17   	 75.20   	 554.42		
-99.49   	 19.84   	 77.42   	 539.16		
-118.41   	 24.72   	 79.57   	 528.99		
-112.92   	 30.52   	 81.69   	 503.56		
-89.11   	 37.84   	 83.70   	 473.04		
-64.39   	 46.39   	 85.59   	 427.26		
-50.96   	 53.10   	 87.30   	 381.48		
-50.66   	 56.46   	 88.83   	 340.79		
-55.54   	 58.29   	 90.19   	 289.93		
-56.46   	 61.34   	 91.35   	 244.15		
-53.71   	 65.61   	 92.33   	 213.63		
-55.85   	 69.58   	 93.18   	 183.11		
-63.17   	 71.72   	 93.92   	 157.68		
-62.87   	 72.33   	 94.55   	 142.42		
-40.28   	 75.07   	 95.12   	 127.16		
  0.92   	 83.31   	 95.63   	 122.07		
 36.62   	 98.27   	 96.11   	 111.90		
 36.32   	116.27   	 96.56   	 111.90		
 -5.49   	133.67   	 97.01   	 111.90		
-52.49   	146.79   	 97.46   	 111.90		
-53.10   	155.03   	 97.90   	 116.99		
  4.88   	159.30   	 98.37   	 116.99		
 83.31   	163.57   	 98.84   	 122.07		
125.43   	169.98   	 99.33   	 127.16		
106.81   	178.83   	 99.84   	 137.33		
 57.68   	188.29   	100.39   	 147.51		
 33.26   	196.53   	100.98   	 157.68		
 63.17   	202.03   	101.61   	 157.68		
126.65   	206.30   	102.24   	 167.85		
180.05   	211.49   	102.91   	 172.94		
194.70   	218.20   	103.60   	 178.03		
171.51   	222.47   	104.31   	 172.94		
129.70   	220.95   	105.00   	 167.85		
 90.33   	213.62   	105.68   	 167.85		
 65.31   	203.55   	106.35   	 162.77		
 54.63   	194.09   	107.00   	 152.59		
 53.71   	184.63   	107.61   	 142.42		
 50.96   	170.59   	108.18   	 137.33		
 35.10   	148.01   	108.73   	 116.99		
  5.49   	119.32   	109.20   	 106.82		
-27.77   	 92.47   	109.62   	  86.47		
-56.76   	 73.85   	109.97   	  66.12		
-80.57   	 65.00   	110.23   	  55.95		
-100.10   	 63.17   	110.46   	  30.52		
-115.05   	 61.04   	110.58   	  20.35		
-120.24   	 52.49   	110.66   	  10.17		
-114.44   	 36.32   	110.70(S)	 -10.17		
-109.56   	 16.17   	110.66   	 -10.17		
-118.10   	 -1.22   	110.62   	 -25.43		
-137.94   	-11.29   	110.52   	 -30.52		
-152.89   	-13.12   	110.40   	 -35.61		
-150.76   	-10.07   	110.25   	 -50.86		
-133.36   	 -8.54   	110.05   	 -61.04		
-117.49   	-10.68   	109.81   	 -81.38		
-122.99   	-16.17   	109.48   	 -96.64		
-150.45   	-21.06   	109.09   	-132.25		
-183.41   	-21.97   	108.57   	-162.77		
-205.38   	-18.01   	107.91   	-198.37		
-206.60   	-13.12   	107.12   	-239.06		
-187.99   	-10.68   	106.16   	-279.75		
-160.52   	-13.43   	105.05   	-305.19		
-137.33   	-20.45   	103.82   	-335.71		
-122.38   	-28.08   	102.48   	-350.97		
-111.69   	-33.26   	101.08   	-371.31		
-104.68   	-34.18   	 99.59   	-412.00		
-101.62   	-31.74   	 97.94   	-457.78		
-98.88   	-28.38   	 96.11   	-539.16		
-101.01   	-25.94   	 93.96   	-630.72		
-114.75   	-25.02   	 91.43   	-747.71		
-137.94   	-24.41   	 88.44   	-859.61		
-166.63   	-21.97   	 85.00   	-981.68		
-189.82   	-17.09   	 81.08   	-1078.33		
-190.12   	-11.90   	 76.76   	-1154.62		
-163.88   	 -9.46   	 72.15   	-1205.49		
-128.48   	-11.60   	 67.32   	-1215.66		
-105.59   	-15.87   	 62.46   	-1195.32		
-102.54   	-18.62   	 57.68   	-1144.45		
-112.61   	-18.31   	 53.10   	-1068.15		
-126.04   	-15.26   	 48.83   	-976.60		
-140.69   	-11.29   	 44.92   	-885.04		
-158.69   	 -8.24   	 41.38   	-793.49		
-176.09   	 -6.71   	 38.21   	-707.02		
-177.92   	 -4.88   	 35.38   	-645.98		
-155.64   	 -3.36   	 32.80   	-590.03		
-119.02   	 -2.44   	 30.44   	-559.51		
-90.03   	 -1.83   	 28.20   	-528.99		
-84.23   	 -2.14   	 26.08   	-503.56		
-97.05   	 -4.58   	 24.07   	-488.30		
-111.08   	 -9.46   	 22.12   	-457.78		
-114.75   	-14.34   	 20.28   	-427.26		
-109.56   	-16.48   	 18.58   	-391.66		
-102.84   	-13.12   	 17.01   	-340.79		
-103.45   	 -5.19   	 15.65   	-295.01		
-114.44   	  2.44   	 14.47   	-239.06		
-130.31   	  4.58   	 13.51   	-188.20		
-143.13   	  1.22   	 12.76   	-142.42		
-144.04   	 -3.97   	 12.19   	-106.82		
-129.39   	 -4.88   	 11.76   	 -76.30		
-111.08   	 -0.31   	 11.45   	 -61.04		
-106.81   	  7.63   	 11.21   	 -50.86		
-123.29   	 14.65   	 11.01   	 -45.78		
-149.84   	 17.70   	 10.82   	 -45.78		
-163.88   	 15.87   	 10.64   	 -45.78		
-150.45   	 10.38   	 10.46   	 -45.78		
-118.10   	  3.66   	 10.27   	 -50.86		
-84.84   	 -2.75   	 10.07   	 -45.78		
-64.39   	 -7.63   	  9.89   	 -40.69		
-61.65   	 -9.16   	  9.73   	 -40.69		
-74.46   	 -6.10   	  9.56   	 -25.43		
-102.54   	  1.53   	  9.46   	 -25.43		
-143.43   	 11.90   	  9.36   	 -20.35		
-184.63   	 19.23   	  9.28   	 -15.26		
-202.64   	 18.31   	  9.22   	 -15.26		
-183.41   	 10.99   	  9.16   	 -10.17		
-135.80   	  3.36   	  9.11   	  -5.09		
-84.53   	  3.97   	  9.09   	 -10.17		
-51.88   	 14.04   	  9.05(D)	   0.00		
-47.61   	 27.47   	  9.05   	   0.00		
-64.70   	 36.93   	  9.05   	   5.09		
-86.98   	 41.50   	  9.07   	  10.17		
-103.45   	 45.78   	  9.11   	  20.35		
-111.08   	 55.54   	  9.20   	  25.43		
-111.08   	 70.19   	  9.30   	  35.61		
-108.95   	 84.53   	  9.44   	  40.69		
-109.86   	 95.21   	  9.60   	  40.69		
-112.00   	103.15   	  9.77   	  50.86		
-106.81   	112.30   	  9.97   	  45.78		
-90.03   	122.99   	 10.15   	  40.69		
-69.27   	131.53   	 10.32   	  35.61		
-58.59   	131.84   	 10.46   	  35.61		
-65.00   	125.12   	 10.60   	  20.35		
-77.51   	118.10   	 10.68   	  15.26		
-74.77   	116.27   	 10.74   	   5.09		
-46.39   	119.32   	 10.76   	   0.00		
 -3.36   	120.24   	 10.76   	  -5.09		
 25.33   	111.08   	 10.74   	  -5.09		
 16.17   	 91.55   	 10.72   	  -5.09		
-29.60   	 68.97   	 10.70   	  -5.09		
-91.25   	 50.96   	 10.68   	   0.00		
-146.48   	 39.98   	 10.68   	   0.00		
-180.66   	 33.26   	 10.68   	  10.17		
-186.46   	 24.41   	 10.72   	  15.26		
-166.02   	 10.38   	 10.78   	  15.26		
-128.78   	 -4.88   	 10.84   	  20.35		
-87.89   	-16.17   	 10.93   	  20.35		
-58.59   	-21.06   	 11.01   	  25.43		
-55.24   	-18.92   	 11.11   	  20.35		
-75.68   	-14.04   	 11.19   	  25.43		
-103.76   	-12.51   	 11.29   	  20.35		
-119.93   	-18.01   	 11.37   	  20.35		
-116.27   	-26.55   	 11.45   	  15.26		
-99.18   	-32.04   	 11.52   	  20.35		
-85.45   	-29.91   	 11.60   	  15.26		
-90.33   	-20.75   	 11.66   	  20.35		
-113.22   	-10.68   	 11.74   	  20.35		
-137.94   	 -7.02   	 11.82   	  25.43		
-145.57   	-11.90   	 11.92   	  30.52		
-125.43   	-21.06   	 12.04   	  40.69		
-86.36   	-28.69   	 12.21   	  50.86		
-52.19   	-30.52   	 12.41   	  61.04		
-45.47   	-25.63   	 12.66   	  66.12		
-72.63   	-15.56   	 12.92   	  71.21		
-120.85   	 -1.22   	 13.20   	  81.38		
-163.88   	 21.06   	 13.53   	  76.30		
-184.33   	 55.24   	 13.84   	  81.38		
-185.55   	100.10   	 14.16   	  71.21		
-177.00   	145.26   	 14.45   	  71.21		
-152.89   	175.17   	 14.73   	  61.04		
-96.13   	179.14   	 14.97   	  55.95		
  8.85   	161.44   	 15.20   	  50.86		
161.44   	129.70   	 15.40   	  45.78		
338.44   	 79.35   	 15.58   	  40.69		
507.81   	 -3.05   	 15.75   	  35.61		
641.48   	-117.49   	 15.89   	  35.61		
714.11(R)	-238.34   	 16.03(E)	  35.61		
704.65   	-319.82   	 16.17   	  30.52		
605.77   	-330.20   	 16.30   	  25.43		
436.40   	-281.68   	 16.40   	  30.52		
245.36   	-215.76   	 16.52   	  30.52		
 84.23   	-162.66   	 16.64   	  30.52		
-19.53   	-121.15   	 16.76   	  35.61		
-64.70   	-73.24   	 16.91   	  45.78		
-69.58   	-13.12   	 17.09   	  61.04		
-54.02   	 39.98   	 17.33   	  76.30		
-29.60   	 61.65   	 17.64   	 106.82		
 -8.24   	 47.00   	 18.07   	 147.51		
 -2.75   	 16.48   	 18.66   	 188.20		
-18.31   	 -2.44   	 19.41   	 244.15		
-45.17   	  2.44   	 20.39   	 310.27		
-70.19   	 23.80   	 21.63   	 381.48		
-83.92   	 43.33   	 23.15   	 447.61		
-88.81   	 49.13   	 24.94   	 523.90		
-94.91   	 40.59   	 27.04   	 590.03		
-106.81   	 28.38   	 29.40   	 656.15		
-115.97   	 22.28   	 32.02   	 727.36		
-108.34   	 24.72   	 34.93   	 783.31		
-83.92   	 31.43   	 38.07   	 844.35		
-57.98   	 35.71   	 41.44   	 885.04		
-45.78   	 36.32   	 44.98   	 915.56		
-56.15   	 36.62   	 48.65   	 930.82		
-82.40   	 40.28   	 52.37   	 925.73		
-102.54   	 45.17   	 56.07   	 895.22		
-96.13   	 47.61   	 59.65   	 849.44		
-65.00   	 46.39   	 63.05   	 783.31		
-31.13   	 42.72   	 66.18   	 707.02		
-20.75   	 41.20   	 69.01   	 635.81		
-43.95   	 43.95   	 71.56   	 559.51		
-85.14   	 48.83   	 73.79   	 503.56		
-109.86   	 51.27   	 75.81   	 462.87		
-91.86   	 49.74   	 77.66   	 442.52		
-38.15   	 45.47   	 79.43   	 437.43		
 13.73   	 43.03   	 81.18   	 447.61		
 26.25   	 46.69   	 82.97   	 452.69		
 -7.63   	 57.07   	 84.78   	 467.95		
-57.07   	 68.66   	 86.65   	 467.95		
-80.87   	 75.99   	 88.52   	 457.78		
-63.48   	 76.29   	 90.36   	 442.52		
-23.80   	 74.46   	 92.13   	 412.00		
  4.58   	 76.60   	 93.77   	 366.22		
  2.14   	 85.75   	 95.24   	 325.53		
-21.06   	 97.96   	 96.54   	 279.75		
-39.67   	103.45   	 97.66   	 239.06		
-40.59   	 98.57   	 98.62   	 198.37		
-30.52   	 88.20   	 99.41   	 172.94		
-21.36   	 84.23   	100.10   	 147.51		
-14.95   	 93.69   	100.69   	 137.33		
 -6.41   	112.30   	101.24   	 137.33		
  7.02   	130.62   	101.79   	 142.42		
 24.11   	140.08   	102.36   	 147.51		
 42.42   	142.21   	102.95   	 162.77		
 61.65   	144.65   	103.60   	 172.94		
 86.06   	153.20   	104.29   	 178.03		
117.80   	166.63   	105.00   	 193.29		
146.48   	180.66   	105.78   	 198.37		
154.72   	193.18   	106.57   	 198.37		
136.72   	205.38   	107.36   	 208.54		
108.03   	217.59   	108.20   	 203.46		
 94.30   	228.58   	109.01   	 208.54		
108.95   	235.90   	109.85   	 213.63		
141.91   	238.95   	110.70   	 208.54		
170.29   	241.70   	111.54   	 213.63		
175.48   	246.89   	112.39   	 208.54		
162.05   	253.30   	113.22   	 208.54		
151.67   	255.74   	114.06   	 198.37		
155.64   	252.08   	114.85   	 193.29		
164.49   	243.53   	115.63   	 172.94		
162.96   	234.38   	116.32   	 157.68		
147.71   	225.22   	116.95   	 142.42		
128.48   	213.01   	117.52   	 122.07		
118.10   	194.09   	118.01   	 106.82		
114.14   	171.51   	118.43   	  91.56		
 98.27   	151.37   	118.80   	  76.30		
 55.85   	137.02   	119.10   	  66.12		
 -8.24   	128.48   	119.37   	  61.04		
-71.11   	120.54   	119.61   	  50.86		
-106.81   	107.42   	119.82   	  50.86		
-103.15   	 88.50   	120.02   	  45.78		
-66.53   	 66.22   	120.20   	  40.69		
-17.09   	 45.47   	120.37   	  35.61		
 21.06   	 30.82   	120.51   	  25.43		
 28.38   	 25.33   	120.61   	  15.26		
  4.27   	 27.77   	120.67   	   5.09		
-35.10   	 32.04   	120.69(S)	 -10.17		
-69.89   	 32.35   	120.65   	 -20.35		
-92.47   	 27.47   	120.57   	 -40.69		
-107.12   	 20.45   	120.41   	 -61.04		
-123.60   	 15.26   	120.16   	 -76.30		
-140.38   	 13.43   	119.86   	-101.73		
-142.21   	 13.73   	119.45   	-127.16		
-118.10   	 13.12   	118.94   	-152.59		
-76.60   	 11.29   	118.33   	-183.11		
-36.62   	  9.77   	117.60   	-218.72		
-15.26   	  7.63   	116.72   	-254.32		
-12.51   	  3.05   	115.71   	-284.84		
-11.60   	 -3.36   	114.57   	-305.19		
  2.14   	 -9.16   	113.35   	-325.53		
 19.84   	-10.38   	112.04   	-330.62		
 14.34   	 -6.41   	110.72   	-350.97		
-29.60   	  0.31   	109.32   	-376.40		
-97.66   	  4.58   	107.81   	-427.26		
-149.54   	  3.36   	106.10   	-503.56		
-148.62   	 -1.22   	104.09   	-595.11		
-95.21   	 -5.19   	101.71   	-717.19		
-26.86   	 -7.02   	 98.84   	-849.44		
 12.82   	 -8.24   	 95.44   	-966.43		
  5.80   	-11.60   	 91.58   	-1078.33		
-33.26   	-17.70   	 87.26   	-1154.62		
-79.04   	-22.28   	 82.64   	-1205.49		
-114.44   	-19.84   	 77.82   	-1215.66		
-132.45   	 -7.93   	 72.96   	-1195.32		
-132.75   	  8.24   	 68.18   	-1144.45		
-121.15   	 19.23   	 63.60   	-1078.33		
-101.32   	 18.92   	 59.29   	-1002.03		
-70.50   	  8.54   	 55.28   	-925.73		
-28.08   	 -4.88   	 51.58   	-859.61		
 15.56   	-13.12   	 48.14   	-798.57		
 39.06   	-12.21   	 44.94   	-752.79		
 23.50   	 -3.36   	 41.93   	-712.10		
-27.16   	  6.71   	 39.08   	-681.58		
-86.06   	 11.60   	 36.36   	-656.15		
-119.32   	  8.85   	 33.73   	-625.63		
-119.32   	  0.92   	 31.23   	-595.11		
-102.23   	 -4.27   	 28.85   	-554.42		
-85.14   	 -1.53   	 26.63   	-508.65		
-72.33   	  7.02   	 24.60   	-462.87		
-58.90   	 14.34   	 22.75   	-412.00		
-46.69   	 14.34   	 21.10   	-356.05		
-47.30   	  8.54   	 19.67   	-315.36		
-62.56   	  3.05   	 18.41   	-274.67		
-78.13   	  2.14   	 17.31   	-239.06		
-78.74   	  6.10   	 16.36   	-208.54		
-64.70   	 10.38   	 15.52   	-188.20		
-50.05   	 11.60   	 14.77   	-167.85		
-42.42   	 10.07   	 14.10   	-157.68		
-30.82   	  6.10   	 13.47   	-142.42		
 -1.22   	  0.92   	 12.90   	-132.25		
 35.71   	 -1.53   	 12.37   	-111.90		
 45.17   	  0.92   	 11.92   	-101.73		
  2.14   	  8.24   	 11.52   	 -81.38		
-79.65   	 16.17   	 11.19   	 -66.12		
-148.32   	 19.84   	 10.93   	 -45.78		
-155.33   	 16.48   	 10.74   	 -30.52		
-101.93   	 10.38   	 10.62   	 -20.35		
-35.40   	  7.93   	 10.54   	  -5.09		
 -3.97   	 11.60   	 10.52   	   0.00		
-18.62   	 18.62   	 10.52   	   0.00		
-49.13   	 22.58   	 10.52   	   0.00		
-55.54   	 18.92   	 10.52   	   5.09		
-31.13   	  9.77   	 10.54   	  -5.09		
 -5.49   	  0.92   	 10.52   	  -5.09		
 -2.75   	 -0.31   	 10.50   	  -5.09		
-17.70   	  9.16   	 10.48   	  -5.09		
-25.33   	 25.63   	 10.46   	 -10.17		
 -6.41   	 42.11   	 10.42(D)	   0.00		
 23.19   	 55.24   	 10.42   	   0.00		
 27.77   	 65.31   	 10.42   	   5.09		
 -8.54   	 73.24   	 10.44   	  10.17		
-61.95   	 79.96   	 10.48   	  15.26		
-94.30   	 85.14   	 10.54   	  15.26		
-86.06   	 89.42   	 10.60   	  20.35		
-51.27   	 95.52   	 10.68   	  20.35		
-19.53   	105.29   	 10.76   	  15.26		
 -5.49   	115.66   	 10.82   	  10.17		
 -1.83   	121.15   	 10.86   	  10.17		
 10.07   	119.32   	 10.91   	   5.09		
 38.76   	113.22   	 10.93   	   0.00		
 72.02   	107.73   	 10.93   	   0.00		
 90.33   	106.51   	 10.93   	 -10.17		
 82.70   	108.64   	 10.89   	 -10.17		
 57.07   	106.20   	 10.84   	 -10.17		
 34.18   	 93.69   	 10.80   	 -10.17		
 26.86   	 72.33   	 10.76   	 -15.26		
 26.86   	 48.22   	 10.70   	 -10.17		
 10.99   	 28.99   	 10.66   	  -5.09		
-31.43   	 17.09   	 10.64   	  -5.09		
-83.31   	 10.07   	 10.62   	  -5.09		
-108.64   	  3.05   	 10.60   	   0.00		
-87.89   	 -5.80   	 10.60   	   0.00		
-36.62   	-13.12   	 10.60   	   5.09		
  7.63   	-17.09   	 10.62   	   5.09		
 17.70   	-18.92   	 10.64   	   5.09		
 -2.44   	-21.67   	 10.66   	   5.09		
-22.28   	-26.55   	 10.68   	   5.09		
-16.17   	-31.43   	 10.70   	  10.17		
 12.21   	-32.96   	 10.74   	  10.17		
 33.26   	-29.91   	 10.78   	  15.26		
 22.89   	-24.41   	 10.84   	  25.43		
-16.78   	-21.36   	 10.95   	  25.43		
-56.76   	-24.11   	 11.05   	  35.61		
-63.78   	-33.26   	 11.19   	  45.78		
-35.71   	-44.56   	 11.37   	  50.86		
