  I     	  II     	  LV     	  LV'		
1372.38   	 71.41   	 -0.02   	 534.08		
1301.27   	-156.86   	  2.12   	 640.89		
1057.43   	-292.36   	  4.68   	 778.23		
704.04   	-285.34   	  7.79   	 930.82		
351.56   	-186.16   	 11.52   	1042.72		
 93.69   	-101.62   	 15.69   	1113.93		
-42.72   	-100.71   	 20.14   	1134.28		
-92.16   	-166.02   	 24.68   	1078.33		
-106.20   	-230.41   	 28.99   	 981.68		
-114.44   	-245.36   	 32.92   	 910.47		
-122.07   	-216.06   	 36.56   	 885.04		
-123.90   	-181.58   	 40.10   	 910.47		
-119.63   	-171.20   	 43.74   	1007.12		
-115.66   	-182.50   	 47.77   	1180.06		
-115.66   	-196.23   	 52.49   	1368.26		
-117.80   	-200.50   	 57.97   	1525.93		
-119.32   	-197.14   	 64.07   	1444.55		
-119.32   	-192.87   	 69.85   	1236.01		
-119.93   	-190.73   	 74.79   	1027.46		
-121.15   	-190.12   	 78.90   	 722.28		
-122.38   	-190.73   	 81.79   	 457.78		
-122.99   	-191.04   	 83.62   	 493.39		
-123.29   	-189.82   	 85.59   	 940.99		
-123.90   	-187.38   	 89.36   	1424.21		
-124.21   	-184.94   	 95.06   	1683.61		
-125.43   	-183.72   	101.79   	1561.54		
-127.26   	-182.80   	108.04   	1098.67		
-129.39   	-180.66   	112.43   	 727.36		
-130.92   	-177.31   	115.34   	 305.19		
-131.53   	-174.56   	116.56   	-584.94		
-132.14   	-173.65   	114.22   	-1531.02		
-132.75   	-174.26   	108.10   	-1668.36		
-133.67   	-175.17   	101.42   	-1083.41		
-134.89   	-173.95   	 97.09   	-432.35		
-135.50   	-170.59   	 95.36   	 178.03		
-135.80   	-166.02   	 96.07   	 712.10		
-136.72   	-161.44   	 98.92   	 788.40		
-137.94   	-158.69   	102.07   	 620.55		
-139.77   	-156.86   	104.56   	 610.37		
-142.52   	-155.33   	107.00   	 584.94		
-145.57   	-152.89   	109.34   	 442.52		
-148.32   	-150.76   	111.11   	 361.14		
-151.67   	-149.84   	112.55   	 244.15		
-155.33   	-150.76   	113.53   	 101.73		
-159.91   	-152.59   	113.94   	 295.01		
-165.71   	-154.42   	115.12   	 620.55		
-172.12   	-155.03   	117.60   	 620.55		
-178.83   	-154.42   	120.08   	 356.05		
-185.85   	-153.81   	121.51(S)	 -55.95		
-193.48   	-153.50   	121.28   	-508.65		
-202.94   	-154.72   	119.25   	-727.36		
-214.54   	-156.25   	116.34   	-696.84		
-227.66   	-158.08   	113.55   	-620.55		
-242.00   	-159.30   	111.07   	-503.56		
-255.74   	-159.91   	109.05   	-259.41		
-268.55   	-160.52   	108.02   	 -40.69		
-280.46   	-161.74   	107.85   	  81.38		
-290.53   	-162.66   	108.18   	 239.06		
-299.07   	-162.96   	109.13   	 381.48		
-305.18   	-161.44   	110.66   	 371.31		
-307.62   	-157.17   	112.15   	 203.46		
-306.70   	-150.76   	112.96   	 -25.43		
-301.82   	-143.43   	112.86   	-300.10		
-293.88   	-135.19   	111.66   	-640.89		
-281.98   	-127.26   	109.09   	-879.96		
-266.11   	-119.63   	105.57   	-981.68		
-246.28   	-112.61   	101.65   	-1169.88		
-223.69   	-106.81   	 96.97   	-1393.69		
-198.97   	-102.54   	 91.39   	-991.86		
-173.34   	-99.49   	 87.43   	-681.58		
-147.40   	-97.35   	 84.70   	-1632.75		
-122.38   	-95.21   	 78.17   	-2004.06		
-98.88   	-93.99   	 70.15   	-1215.66		
-78.43   	-93.69   	 65.29   	-707.02		
-60.73   	-94.91   	 62.46   	-1124.11		
-45.47   	-96.74   	 57.97   	-1607.32		
-32.35   	-98.88   	 51.54   	-1556.45		
-20.75   	-100.40   	 45.31   	-1119.02		
-10.68   	-101.32   	 40.83   	-645.98		
 -2.44   	-102.54   	 38.25   	-442.52		
  3.66   	-104.68   	 36.48   	-554.42		
  7.93   	-106.81   	 34.26   	-747.71		
 10.99   	-108.34   	 31.27   	-808.75		
 13.73   	-109.25   	 28.04   	-808.75		
 16.17   	-109.56   	 24.80   	-712.10		
 17.70   	-109.56   	 21.95   	-620.55		
 18.31   	-110.47   	 19.47   	-564.60		
 18.01   	-111.39   	 17.21   	-462.87		
 17.09   	-112.00   	 15.36   	-447.61		
 15.87   	-112.30   	 13.57   	-483.21		
 14.34   	-112.30   	 11.64   	-544.25		
 12.51   	-112.61   	  9.46   	-569.68		
 11.29   	-112.92   	  7.18   	-518.82		
 10.38   	-112.61   	  5.11   	-493.39		
  9.77   	-111.69   	  3.13   	-447.61		
  8.85   	-111.39   	  1.34   	-371.31		
  7.02   	-111.69   	 -0.14   	-218.72		
  3.97   	-112.92   	 -1.02   	 -20.35		
  0.31   	-114.44   	 -1.10   	  91.56		
 -2.14   	-114.44   	 -0.73   	 203.46		
 -3.05   	-112.00   	  0.08   	 274.67		
 -1.83   	-106.51   	  1.18   	 249.24		
  0.31   	-99.18   	  2.18   	  91.56		
  3.05   	-92.16   	  2.54   	-172.94		
  5.49   	-88.20   	  1.85   	-345.88		
  7.32   	-87.89   	  0.47   	-386.57		
  9.46   	-90.03   	 -1.08   	-391.66		
 12.51   	-90.64   	 -2.64   	-345.88		
 16.48   	-86.36   	 -4.03   	-213.63		
 20.14   	-78.43   	 -4.88   	 -66.12		
 21.97   	-73.24   	 -5.15   	  66.12		
 20.45   	-75.99   	 -4.88   	 213.63		
 15.87   	-85.14   	 -4.03   	 249.24		
  8.85   	-94.60   	 -3.03   	 162.77		
  2.14   	-97.05   	 -2.38   	  96.64		
 -2.44   	-90.94   	 -1.99   	 101.73		
 -3.36   	-80.26   	 -1.59   	 137.33		
  0.61   	-71.41   	 -1.04   	 157.68		
  8.24   	-65.31   	 -0.41   	 147.51		
 16.78   	-59.81   	  0.18   	 106.82		
 23.50   	-52.80   	  0.61   	  55.95		
 27.47   	-43.64   	  0.83   	  15.26		
 31.13   	-31.43   	  0.90   	   5.09		
 38.76   	-14.34   	  0.92   	  35.61		
 53.71   	  6.41   	  1.06   	  81.38		
 74.77   	 25.94   	  1.38   	 106.82		
 96.74   	 35.40   	  1.81   	 106.82		
115.05   	 26.86   	  2.24   	  96.64		
126.65   	  0.31   	  2.62   	  66.12		
132.14   	-34.48   	  2.89   	  20.35		
133.67   	-65.61   	  2.97   	 -30.52		
132.45   	-85.45   	  2.85   	 -66.12		
126.04   	-95.52   	  2.58   	 -91.56		
111.39   	-101.93   	  2.22   	 -91.56		
 85.14   	-110.47   	  1.85   	 -61.04		
 48.22   	-124.21   	  1.61   	 -15.26		
  5.80   	-144.35   	  1.55   	  40.69		
-32.96   	-168.15   	  1.71   	 101.73		
-59.81   	-191.96   	  2.12   	 157.68		
-72.02   	-210.88   	  2.75   	 198.37		
-71.41   	-219.42   	  3.54   	 208.54		
-64.39   	-218.20   	  4.37   	 188.20		
-57.68   	-211.18   	  5.13   	 152.59		
-54.93   	-204.47   	  5.74   	  86.47		
-55.24   	-202.03   	  6.08   	  35.61		
-56.15   	-202.33   	  6.23   	 -20.35		
-56.15   	-202.64   	  6.14   	 -66.12		
-54.32   	-201.42   	  5.88   	 -66.12		
-52.49   	-198.67   	  5.62   	 -30.52		
-51.27   	-195.31   	  5.49   	   5.09		
-50.66   	-192.57   	  5.51   	  15.26		
-50.05   	-189.51   	  5.57   	  25.43		
-48.52   	-186.46   	  5.68   	  30.52		
-46.69   	-182.80   	  5.80   	  20.35		
-45.17   	-179.44   	  5.88   	  25.43		
-45.17   	-175.78   	  5.98   	  40.69		
-48.83   	-167.54   	  6.14   	  35.61		
-58.59   	-148.01   	  6.29   	  20.35		
-72.33   	-114.14   	  6.37   	  20.35		
-81.79   	-67.44   	  6.45   	  50.86		
-71.11   	-15.26   	  6.65   	  81.38		
-23.50   	 35.71   	  6.98   	  96.64		
 70.50   	 86.67   	  7.37   	 101.73		
207.82   	149.23   	  7.77   	  96.64		
376.89   	231.02   	  8.16   	  81.38		
567.63   	325.62   	  8.48   	  66.12		
778.20   	406.80   	  8.75   	  61.04		
1003.72   	421.45(R)	  8.99(E)	  86.47		
1217.04   	318.60   	  9.34   	 116.99		
1357.73   	102.84   	  9.81   	 147.51		
1354.37   	-151.37   	 10.40   	 152.59		
1173.40   	-332.95   	 11.01   	 162.77		
852.36   	-361.33   	 11.66   	 183.11		
488.28   	-253.30   	 12.39   	 203.46		
184.63   	-113.83   	 13.20   	 274.67		
 -4.27   	-50.35   	 14.30   	 401.83		
-90.94   	-88.81   	 15.91   	 579.86		
-121.15   	-172.42   	 18.23   	 793.49		
-131.84   	-226.14   	 21.40   	 981.68		
-137.33   	-220.64   	 25.33   	1159.71		
-138.24   	-181.88   	 29.97   	1347.91		
-134.58   	-152.28   	 35.36   	1592.06		
-131.23   	-150.15   	 41.73   	1744.65		
-131.84   	-164.49   	 48.71   	1607.32		
-135.19   	-175.78   	 55.14   	1383.51		
-137.63   	-177.31   	 60.67   	1317.39		
-138.24   	-172.73   	 65.94   	1363.17		
-138.55   	-168.15   	 71.39   	1230.92		
-139.47   	-166.02   	 76.32   	 956.25		
-140.69   	-166.32   	 80.14   	 737.54		
-140.99   	-167.85   	 83.09   	 539.16		
-141.30   	-168.76   	 85.25   	 569.68		
-141.60   	-168.15   	 87.53   	1047.81		
-142.52   	-166.63   	 91.72   	1683.61		
-143.43   	-165.10   	 98.45   	1948.11		
-144.65   	-164.49   	106.25   	1678.53		
-146.18   	-163.57   	112.96   	1047.81		
-147.40   	-161.74   	117.15   	 254.32		
-148.32   	-159.30   	118.17(S)	-584.94		
-148.32   	-157.17   	115.83   	-1230.92		
-148.32   	-155.64   	110.90   	-1525.93		
-148.32   	-154.11   	104.80   	-1475.07		
-148.62   	-152.59   	 98.90   	-1057.98		
-149.54   	-150.45   	 94.67   	-371.31		
-150.45   	-148.01   	 93.18   	 249.24		
-151.37   	-145.26   	 94.18   	 666.32		
-152.59   	-142.82   	 96.85   	1017.29		
-154.11   	-140.69   	100.92   	1230.92		
-155.94   	-138.85   	105.84   	1200.40		
-158.69   	-137.33   	110.64   	 930.82		
-161.74   	-135.80   	114.36   	 498.47		
-165.41   	-133.67   	116.36   	   5.09		
-169.37   	-131.84   	116.38   	-442.52		
-173.95   	-130.92   	114.61   	-742.62		
-179.14   	-130.62   	111.64   	-778.23		
-184.63   	-130.92   	108.52   	-549.34		
-191.04   	-130.62   	106.33   	-213.63		
-197.75   	-129.39   	105.47   	 122.07		
-205.69   	-127.87   	105.96   	 381.48		
-215.45   	-126.65   	107.49   	 528.99		
-226.75   	-126.65   	109.60   	 544.25		
-239.87   	-127.56   	111.78   	 350.97		
-254.21   	-129.09   	113.18   	 101.73		
-269.78   	-130.62   	113.59   	 -66.12		
-285.03   	-131.84   	113.33   	-264.50		
-299.38   	-132.14   	112.27   	-249.24		
-312.19   	-131.23   	111.27   	-228.89		
-322.27   	-129.09   	110.36   	-467.95		
-329.59   	-126.04   	108.48   	-559.51		
-334.17   	-122.38   	106.25   	-427.26		
-335.69   	-118.41   	104.54   	-320.45		
-333.86   	-113.53   	103.25   	-284.84		
-327.15   	-107.73   	102.12   	 -96.64		
-315.55   	-101.01   	101.73   	 -76.30		
-299.07   	-93.08   	101.42   	-381.48		
-279.24   	-85.14   	 99.90   	-467.95		
-256.35   	-78.74   	 98.03   	-437.43		
-231.93   	-74.77   	 96.28   	-752.79		
-205.99   	-73.85   	 93.27   	-946.08		
-179.44   	-75.68   	 89.48   	-269.58		
-153.20   	-79.35   	 88.40   	-218.72		
-127.87   	-83.92   	 87.53   	-1612.40		
-104.68   	-88.20   	 81.08   	-2136.31		
-83.92   	-91.55   	 72.53   	-1790.43		
-65.31   	-94.60   	 65.37   	-1617.49		
-48.83   	-96.74   	 58.90   	-1459.81		
-34.18   	-98.88   	 53.06   	-1337.74		
-21.97   	-101.32   	 47.71   	-1464.90		
-12.82   	-104.06   	 41.85   	-1286.87		
 -6.10   	-106.81   	 36.70   	-808.75		
 -1.83   	-109.56   	 33.47   	-605.29		
  2.14   	-111.69   	 31.05   	-788.40		
  5.80   	-113.22   	 27.89   	-976.60		
  9.16   	-114.75   	 23.99   	-879.96		
 10.99   	-116.27   	 20.47   	-539.16		
 11.29   	-117.80   	 18.31   	-376.40		
 10.68   	-118.41   	 16.81   	-549.34		
 10.07   	-118.10   	 14.61   	-671.41		
 10.07   	-116.58   	 11.92   	-523.90		
 10.07   	-114.75   	  9.83   	-233.98		
  9.77   	-113.53   	  8.89   	  96.64		
  8.54   	-113.83   	  9.28   	  15.26		
  6.41   	-114.75   	  9.34   	-447.61		
  3.66   	-115.66   	  7.55   	-549.34		
  0.92   	-115.66   	  5.35   	-427.26		
 -1.22   	-115.05   	  3.64   	-483.21		
 -3.05   	-114.44   	  1.71   	-493.39		
 -4.88   	-114.44   	 -0.26   	-406.92		
 -7.63   	-115.05   	 -1.89   	-401.83		
-10.07   	-114.44   	 -3.50   	-340.79		
-10.99   	-110.47   	 -4.86   	 -86.47		
 -9.46   	-102.54   	 -5.21   	 172.94		
 -5.49   	-92.47   	 -4.52   	 386.57		
 -0.31   	-83.92   	 -2.97   	 508.65		
  5.19   	-79.65   	 -0.94   	 412.00		
  9.46   	-79.96   	  0.71   	 259.41		
 13.12   	-81.18   	  1.75   	 223.80		
 16.78   	-79.65   	  2.64   	  50.86		
 20.75   	-74.16   	  2.85   	-178.03		
 23.80   	-69.58   	  2.14   	-162.77		
 24.41   	-71.72   	  1.49   	-142.42		
 21.97   	-81.79   	  0.92   	-325.53		
 17.09   	-93.99   	 -0.39   	-239.06		
 11.90   	-100.40   	 -1.34   	  86.47		
  8.24   	-95.83   	 -1.00   	 203.46		
  7.63   	-83.92   	 -0.18   	 101.73		
 10.68   	-71.72   	  0.22   	 -25.43		
 17.09   	-63.48   	  0.12   	-137.33		
 25.63   	-57.98   	 -0.43   	-188.20		
 33.57   	-51.57   	 -1.18   	-178.03		
 38.76   	-42.11   	 -1.89   	-183.11		
 41.81   	-29.60   	 -2.62   	-162.77		
 47.00   	-13.43   	 -3.28   	 -35.61		
 58.59   	  6.10   	 -3.42   	 137.33		
 77.82   	 26.86   	 -2.87   	 320.45		
101.32   	 42.11   	 -1.59   	 493.39		
122.68   	 43.03   	  0.39   	 473.04		
137.02   	 25.63   	  2.28   	 320.45		
143.43   	 -5.49   	  3.56   	 142.42		
144.65   	-38.76   	  4.13   	  30.52		
143.74   	-65.31   	  4.25   	   5.09		
140.38   	-81.48   	  4.27   	 -20.35		
131.53   	-91.25   	  4.19   	 -76.30		
112.00   	-99.79   	  3.89   	-101.73		
 80.26   	-111.08   	  3.48   	 -86.47		
 39.06   	-126.95   	  3.13   	 -96.64		
 -3.36   	-147.09   	  2.75   	 -61.04		
-37.84   	-169.07   	  2.50   	 111.90		
-58.59   	-189.51   	  2.95   	 142.42		
-64.70   	-202.64   	  3.52   	  71.21		
-60.73   	-205.99   	  3.80   	 147.51		
-53.41   	-200.50   	  4.39   	 142.42		
-48.22   	-192.26   	  4.96   	 -30.52		
-46.69   	-186.16   	  4.84   	 -61.04		
-47.30   	-184.02   	  4.60   	 -40.69		
-47.61   	-184.02   	  4.44   	 -96.64		
-47.00   	-182.80   	  4.05   	 -71.21		
-45.78   	-179.44   	  3.76   	   5.09		
-44.25   	-174.56   	  3.78   	   0.00		
-43.03   	-169.98   	  3.78   	  35.61		
-41.81   	-166.02   	  3.93   	 111.90		
-39.98   	-162.05   	  4.37   	 167.85		
-38.15   	-157.47   	  5.05   	 228.89		
-36.93   	-152.28   	  5.96   	 228.89		
-36.93   	-146.48   	  6.88   	 116.99		
-39.37   	-137.33   	  7.34   	  40.69		
-47.00   	-120.85   	  7.51   	  45.78		
-60.42   	-92.16   	  7.69   	  50.86		
-74.46   	-50.96   	  7.89   	  45.78		
-75.38   	 -1.83   	  8.08   	   5.09		
-44.86   	 48.83   	  8.10   	 -50.86		
 31.13   	 97.66   	  7.89   	 -55.95		
154.72   	152.28   	  7.67   	 -25.43		
316.47   	222.47   	  7.57   	   5.09		
503.23   	309.14   	  7.59(E)	  55.95		
709.23   	394.59   	  7.81   	 122.07		
931.70   	438.54(R)	  8.30   	 233.98		
1156.01   	382.39   	  9.24   	 274.67		
1336.06   	203.86   	 10.34   	 198.37		
1400.15   	-48.22   	 11.13   	 137.33		
1293.03   	-270.69   	 11.68   	 142.42		
1019.90   	-359.50   	 12.25   	 223.80		
656.43   	-287.17   	 13.14   	 356.05		
311.58   	-131.53   	 14.57   	 478.13		
 67.44   	-14.34   	 16.48   	 549.34		
-60.42   	 -3.05   	 18.68   	 640.89		
-109.25   	-70.80   	 21.24   	 752.79		
-124.51   	-140.69   	 24.25   	 874.87		
-131.53   	-158.69   	 27.75   	1032.55		
-134.89   	-129.09   	 31.88   	1195.32		
-133.36   	-91.86   	 36.66   	1398.77		
-129.39   	-77.21   	 42.26   	1536.11		
-127.87   	-84.84   	 48.40   	1678.53		
-129.39   	-97.05   	 55.12   	1892.16		
-131.84   	-100.71   	 62.69   	1805.69		
-132.45   	-96.74   	 69.91   	1464.90		
-131.84   	-90.33   	 75.77   	1164.80		
-132.45   	-85.45   	 80.43   	 905.39		
-133.67   	-83.31   	 84.05   	 798.57		
-135.19   	-83.92   	 87.24   	 829.09		
-136.41   	-85.14   	 90.56   	 752.79		
-137.94   	-85.14   	 93.57   	 600.20		
-139.47   	-83.31   	 95.97   	 584.94		
-140.69   	-80.87   	 98.31   	 717.19		
-141.60   	-79.35   	101.18   	 824.00		
-141.91   	-78.13   	104.48   	 768.05		
-141.91   	-76.29   	107.55   	 457.78		
-141.91   	-73.55   	109.38   	 208.54		
-142.21   	-70.50   	110.21   	 417.09		
-142.82   	-68.05   	111.88   	 696.84		
-143.74   	-66.22   	114.67   	 549.34		
-144.65   	-64.70   	116.87   	 239.06		
-145.57   	-62.87   	117.82   	 -96.64		
-146.48   	-60.73   	117.44   	-493.39		
-147.09   	-57.98   	115.46   	-696.84		
-148.01   	-55.54   	112.68   	-615.46		
-149.54   	-53.41   	110.21   	-447.61		
-151.67   	-52.19   	108.42   	-295.01		
-154.11   	-51.57   	107.24   	-127.16		
-156.56   	-50.96   	106.73   	  71.21		
-158.39   	-50.05   	107.02   	 249.24		
-159.91   	-49.13   	108.02   	 295.01		
-161.74   	-48.22   	109.20   	 310.27		
-165.10   	-48.52   	110.44   	 391.66		
-170.29   	-50.05   	112.00   	 412.00		
-177.31   	-53.10   	113.65   	 340.79		
-185.55   	-57.37   	115.01   	 345.88		
-194.09   	-61.65   	116.40   	 213.63		
-203.55   	-65.31   	117.25   	  20.35		
-213.62   	-67.75   	117.33   	  66.12		
-224.91   	-68.97   	117.60   	  96.64		
-237.43   	-70.19   	117.99(S)	-137.33		
-250.85   	-71.41   	117.44   	-350.97		
-264.59   	-72.63   	116.03   	-412.00		
-278.02   	-74.16   	114.38   	-523.90		
-290.83   	-75.07   	112.29   	-544.25		
-302.12   	-75.38   	110.11   	-396.74		
-310.97   	-74.46   	108.52   	-218.72		
-316.47   	-72.63   	107.65   	 -91.56		
-317.99   	-69.27   	107.28   	 -15.26		
-315.86   	-64.70   	107.22   	 -25.43		
-309.75   	-58.90   	107.12   	-106.82		
-300.29   	-51.88   	106.69   	-198.37		
-287.17   	-44.25   	105.90   	-320.45		
-269.78   	-37.23   	104.62   	-498.47		
-248.41   	-30.82   	102.62   	-686.67		
-223.08   	-26.25   	 99.88   	-930.82		
-195.92   	-23.19   	 96.15   	-1108.85		
-168.46   	-22.58   	 91.72   	-742.62		
-142.21   	-24.72   	 88.75   	-1113.93		
-118.10   	-29.30   	 84.29   	-2614.44		
-95.83   	-35.71   	 73.83   	-2400.80		
-75.38   	-41.50   	 64.23   	-1144.45		
-57.07   	-46.08   	 59.65   	-1022.38		
-41.20   	-48.22   	 55.56   	-1363.17		
-27.47   	-49.44   	 50.11   	-1154.62		
-15.87   	-50.96   	 45.49   	-676.50		
 -6.10   	-54.32   	 42.79   	-315.36		
  1.83   	-58.90   	 41.53   	-228.89		
  7.93   	-63.78   	 40.61   	-249.24		
 11.90   	-67.14   	 39.61   	-437.43		
 14.95   	-68.36   	 37.86   	-778.23		
 17.09   	-68.05   	 34.75   	-1057.98		
 18.92   	-67.14   	 30.52   	-1286.87		
 20.45   	-67.44   	 25.37   	-1246.18		
 21.97   	-68.66   	 20.39   	-1108.85		
 22.58   	-70.80   	 15.95   	-1078.33		
 22.28   	-72.63   	 11.64   	-829.09		
 21.06   	-73.55   	  8.32   	-554.42		
 19.23   	-73.24   	  6.10   	-401.83		
 17.70   	-72.94   	  4.50   	-254.32		
 16.17   	-72.94   	  3.48   	-172.94		
 14.65   	-74.16   	  2.79   	-147.51		
 13.12   	-75.99   	  2.20   	 -91.56		
 10.38   	-77.82   	  1.83   	-111.90		
  7.02   	-79.35   	  1.38   	-101.73		
  3.66   	-80.26   	  0.98   	 -86.47		
  0.31   	-80.57   	  0.63   	-127.16		
 -2.14   	-80.57   	  0.12   	-188.20		
 -3.66   	-78.43   	 -0.63   	-223.80		
 -4.27   	-73.24   	 -1.53   	 -61.04		
 -3.66   	-65.00   	 -1.77   	 137.33		
 -1.53   	-54.63   	 -1.22   	 193.29		
  2.14   	-45.47   	 -0.45   	 162.77		
  6.41   	-39.67   	  0.20   	  30.52		
 10.38   	-38.15   	  0.33   	 -96.64		
 14.04   	-38.45   	 -0.06   	-178.03		
 17.40   	-37.54   	 -0.77   	-218.72		
 20.75   	-33.57   	 -1.65   	-264.50		
 23.19   	-29.91   	 -2.71   	-254.32		
 23.50   	-32.65   	 -3.72   	-244.15		
 20.14   	-42.72   	 -4.70   	-218.72		
 14.65   	-55.24   	 -5.57   	 -96.64		
  8.24   	-61.95   	 -5.96   	  50.86		
  2.75   	-57.37   	 -5.76   	 101.73		
  0.31   	-44.56   	 -5.35   	 101.73		
  1.83   	-31.43   	 -4.94   	 116.99		
  7.32   	-23.80   	 -4.48   	 152.59		
 16.17   	-20.45   	 -3.87   	 147.51		
 25.33   	-17.40   	 -3.28   	 132.25		
 31.74   	-10.99   	 -2.75   	 142.42		
 35.40   	  0.61   	 -2.18   	 172.94		
 39.67   	 17.40   	 -1.49   	 167.85		
 49.74   	 39.37   	 -0.81   	 142.42		
 67.75   	 62.26   	 -0.24   	  86.47		
 90.33   	 79.35   	  0.10   	  35.61		
112.00   	 80.87   	  0.24   	   0.00		
128.17   	 63.17   	  0.24   	 -10.17		
137.02   	 30.82   	  0.20   	 -20.35		
140.08   	 -4.88   	  0.12   	 -40.69		
140.08   	-33.57   	 -0.04   	 -61.04		
137.33   	-51.57   	 -0.28   	 -50.86		
129.09   	-62.26   	 -0.49   	  40.69		
111.39   	-71.41   	 -0.33   	 137.33		
 81.79   	-82.40   	  0.22   	 127.16		
 42.11   	-97.66   	  0.73   	 142.42		
  0.00   	-116.27   	  1.30   	 254.32		
-35.40   	-137.33   	  2.32   	 391.66		
-57.07   	-157.47   	  3.89   	 447.61		
-63.48   	-172.12   	  5.68   	 259.41		
-59.81   	-176.39   	  6.71   	 269.58		
-52.80   	-171.81   	  7.79   	 564.60		
-48.22   	-164.49   	 10.05   	   0.00		
-47.30   	-160.52   	 10.05   	-1007.12		
-48.22   	-162.35   	  6.02   	-961.34		
-48.83   	-166.63   	  2.18   	 -40.69		
-48.22   	-169.07   	  2.01   	 885.04		
-47.00   	-167.24   	  5.55   	1693.79		
-46.39   	-162.96   	 12.33   	1546.28		
-46.08   	-159.91   	 18.51   	-666.32		
-45.17   	-159.30   	 15.85   	-2970.49		
-43.64   	-160.52   	  3.97   	-3168.86		
-41.81   	-160.52   	 -8.71   	-2329.59		
-40.28   	-157.17   	-18.03   	-1347.91		
-39.06   	-149.54   	-23.42   	  66.12		
-39.98   	-137.94   	-23.15   	1414.03		
-44.86   	-119.32   	-17.50   	2161.74		
-55.54   	-90.64   	 -8.85   	2466.93		
-68.05   	-51.88   	  1.02   	2238.04		
-69.89   	 -6.71   	  9.97   	1383.51		
-42.72   	 37.84   	 15.50   	 381.48		
 29.91   	 79.96   	 17.03   	-417.09		
152.89   	128.48   	 15.36   	-986.77		
315.86   	194.70   	 11.41   	-1225.83		
