  I     	  II     	  LVp     	  LVp'		
 28.99   	113.83   	123.91(S)	  -5.09		
 19.53   	 83.31   	123.89   	 -35.61		
 10.68   	 61.34   	123.74   	 -55.95		
  2.75   	 46.39   	123.52   	 -96.64		
 -4.88   	 33.87   	123.13   	-127.16		
-13.43   	 19.53   	122.62   	-178.03		
-22.89   	  1.83   	121.91   	-223.80		
-33.26   	-15.87   	121.02   	-284.84		
-43.33   	-30.21   	119.88   	-340.79		
-51.88   	-39.67   	118.51   	-412.00		
-58.29   	-44.86   	116.87   	-488.30		
-62.56   	-48.22   	114.91   	-569.68		
-65.92   	-51.88   	112.63   	-661.24		
-68.05   	-57.07   	109.99   	-757.88		
-69.89   	-62.26   	106.96   	-854.52		
-70.19   	-65.92   	103.54   	-961.34		
-68.97   	-66.83   	 99.69   	-1052.90		
-66.22   	-65.61   	 95.48   	-1129.19		
-63.48   	-63.17   	 90.97   	-1195.32		
-63.48   	-61.95   	 86.18   	-1236.01		
-68.05   	-63.17   	 81.24   	-1256.35		
-76.29   	-65.61   	 76.22   	-1261.44		
-85.75   	-67.75   	 71.17   	-1241.09		
-91.55   	-66.83   	 66.21   	-1205.49		
-90.03   	-60.73   	 61.38   	-1164.80		
-80.57   	-51.88   	 56.72   	-1108.85		
-66.53   	-45.78   	 52.29   	-1052.90		
-52.80   	-46.39   	 48.08   	-996.94		
-43.33   	-55.24   	 44.09   	-940.99		
-38.45   	-68.05   	 40.33   	-879.96		
-33.57   	-77.51   	 36.81   	-818.92		
-25.94   	-78.74   	 33.53   	-762.97		
-15.26   	-71.72   	 30.48   	-712.10		
 -4.58   	-61.34   	 27.63   	-656.15		
  1.83   	-52.49   	 25.00   	-605.29		
  2.75   	-48.83   	 22.58   	-554.42		
 -1.83   	-51.57   	 20.37   	-503.56		
 -9.46   	-59.51   	 18.35   	-462.87		
-19.23   	-69.58   	 16.50   	-422.18		
-28.99   	-78.43   	 14.81   	-376.40		
-37.54   	-83.92   	 13.31   	-345.88		
-46.39   	-88.20   	 11.92   	-310.27		
-56.15   	-95.52   	 10.68   	-279.75		
-60.12   	-104.68   	  9.56   	-244.15		
-42.72   	-105.29   	  8.59   	-218.72		
 12.82   	-80.57   	  7.71   	-188.20		
111.39   	-13.73   	  6.96   	-167.85		
236.51   	103.45   	  6.29   	-137.33		
350.95   	258.79   	  5.74   	-111.90		
411.38   	415.65   	  5.29   	 -91.56		
385.74   	520.63   	  4.92   	 -71.21		
269.17   	526.43(R)	  4.64   	 -55.95		
 91.25   	421.14   	  4.42   	 -35.61		
-91.55   	241.70   	  4.27   	 -20.35		
-219.12   	 57.98   	  4.19   	 -10.17		
-256.04   	-66.83   	  4.15(D)	  10.17		
-213.01   	-110.78   	  4.19   	  30.52		
-133.97   	-97.05   	  4.31   	  61.04		
-68.66   	-67.14   	  4.56   	  96.64		
-42.11   	-51.27   	  4.94   	 147.51		
-46.08   	-55.24   	  5.53   	 218.72		
-57.68   	-66.83   	  6.41   	 295.01		
-61.34   	-73.24   	  7.59   	 391.66		
-56.15   	-71.72   	  9.16   	 508.65		
-50.66   	-66.53   	 11.19   	 635.81		
-50.35   	-63.17   	 13.73   	 768.05		
-54.93   	-62.56   	 16.81   	 900.30		
-59.20   	-62.26   	 20.41   	1037.64		
-60.12   	-59.20   	 24.56   	1164.80		
-57.98   	-52.80   	 29.22   	1261.44		
-53.71   	-46.39   	 34.26   	1342.82		
-47.61   	-42.11   	 39.63   	1388.60		
-40.28   	-40.59   	 45.19   	1403.86		
-33.26   	-39.98   	 50.80   	1393.69		
-29.30   	-37.84   	 56.38   	1347.91		
-29.60   	-34.79   	 61.77   	1291.96		
-33.26   	-32.65   	 66.94   	1215.66		
-38.45   	-32.96   	 71.80   	1144.45		
-40.89   	-33.57   	 76.38   	1057.98		
-37.23   	-29.60   	 80.61   	 991.86		
-28.08   	-18.31   	 84.58   	 925.73		
-18.92   	 -4.58   	 88.28   	 864.70		
-16.17   	  3.66   	 91.74   	 803.66		
-24.11   	 -0.61   	 94.95   	 757.88		
-39.37   	-14.65   	 97.99   	 712.10		
-53.10   	-28.08   	100.83   	 661.24		
-56.15   	-30.52   	103.48   	 615.46		
-45.47   	-19.53   	105.94   	 569.68		
-25.94   	 -2.14   	108.22   	 523.90		
 -1.83   	 13.43   	110.31   	 478.13		
 25.33   	 25.33   	112.23   	 442.52		
 58.29   	 38.76   	114.00   	 406.92		
 97.35   	 60.73   	115.63   	 376.40		
138.24   	 92.77   	117.13   	 345.88		
171.51   	129.70   	118.51   	 320.45		
188.60   	160.52   	119.80   	 295.01		
188.90   	176.39   	120.98   	 274.67		
181.58   	178.53   	122.07   	 249.24		
182.19   	178.53   	123.07   	 228.89		
196.84   	186.77   	123.99   	 213.63		
216.06   	202.94   	124.84   	 193.29		
222.17   	215.15   	125.61   	 178.03		
205.38   	212.10   	126.33   	 167.85		
172.42   	195.01   	127.00   	 152.59		
146.79   	181.27   	127.61   	 152.59		
146.79   	189.51   	128.22   	 137.33		
169.07   	220.34   	128.77   	 132.25		
196.23   	256.65   	129.30   	 116.99		
214.54   	280.46   	129.77   	 101.73		
221.25   	284.42   	130.17   	  81.38		
221.56   	273.13   	130.50   	  61.04		
218.51   	254.21   	130.74   	  35.61		
209.66   	231.63   	130.88   	  15.26		
193.79   	205.08   	130.95(S)	 -15.26		
173.95   	172.42   	130.88   	 -40.69		
155.64   	135.50   	130.72   	 -71.21		
141.30   	 97.96   	130.44   	-106.82		
128.17   	 63.17   	130.01   	-142.42		
114.44   	 36.01   	129.44   	-183.11		
101.62   	 18.62   	128.71   	-233.98		
 90.33   	  7.02   	127.77   	-289.93		
 76.60   	 -7.32   	126.61   	-356.05		
 57.98   	-29.30   	125.19   	-417.09		
 37.84   	-55.24   	123.52   	-493.39		
 24.11   	-74.46   	121.55   	-569.68		
 22.89   	-79.04   	119.27   	-651.07		
 31.43   	-70.80   	116.66   	-747.71		
 40.89   	-59.20   	113.67   	-839.26		
 44.25   	-52.80   	110.31   	-940.99		
 39.67   	-54.63   	106.55   	-1037.64		
 30.82   	-61.34   	102.40   	-1119.02		
 21.97   	-68.66   	 97.92   	-1195.32		
 14.34   	-74.46   	 93.14   	-1246.18		
  8.54   	-77.51   	 88.16   	-1281.79		
  5.49   	-75.99   	 83.03   	-1297.04		
  6.71   	-67.75   	 77.84   	-1286.87		
 10.07   	-55.24   	 72.70   	-1266.53		
 10.07   	-44.25   	 67.63   	-1225.83		
  0.92   	-41.50   	 62.73   	-1185.14		
-17.70   	-49.44   	 57.99   	-1129.19		
-38.76   	-63.17   	 53.47   	-1073.24		
-52.49   	-74.77   	 49.18   	-1007.12		
-52.80   	-76.90   	 45.15   	-951.17		
-42.11   	-69.58   	 41.34   	-890.13		
-28.69   	-60.12   	 37.78   	-834.18		
-19.84   	-54.63   	 34.45   	-783.31		
-16.78   	-55.54   	 31.31   	-727.36		
-16.17   	-59.81   	 28.40   	-686.67		
-15.56   	-63.17   	 25.66   	-635.81		
-12.82   	-62.87   	 23.11   	-584.94		
 -9.46   	-60.73   	 20.77   	-539.16		
 -7.02   	-58.59   	 18.62   	-488.30		
 -7.02   	-58.59   	 16.66   	-442.52		
-10.07   	-60.42   	 14.89   	-396.74		
-17.40   	-64.09   	 13.31   	-350.97		
-28.99   	-70.80   	 11.90   	-310.27		
-43.03   	-82.40   	 10.66   	-269.58		
-53.71   	-98.57   	  9.58   	-239.06		
-49.13   	-112.00   	  8.63   	-208.54		
-13.43   	-108.03   	  7.79   	-178.03		
 74.46   	-70.19   	  7.08   	-152.59		
222.78   	 14.34   	  6.47   	-132.25		
402.83   	145.87   	  5.94   	-111.90		
555.73   	303.65   	  5.49   	 -86.47		
614.62   	445.86   	  5.15   	 -71.21		
537.72   	521.55(R)	  4.86   	 -45.78		
345.15   	494.08   	  4.68   	 -30.52		
112.00   	365.60   	  4.56   	  -5.09		
-73.24   	183.11   	  4.54(D)	  20.35		
-155.33   	 15.26   	  4.62   	  35.61		
-135.19   	-85.14   	  4.76   	  55.95		
-58.90   	-109.56   	  4.98   	  86.47		
 14.04   	-87.28   	  5.33   	 111.90		
 44.25   	-58.90   	  5.78   	 157.68		
 32.96   	-48.22   	  6.41   	 213.63		
  6.41   	-53.71   	  7.26   	 279.75		
 -9.16   	-61.95   	  8.38   	 361.14		
 -5.19   	-62.56   	  9.83   	 457.78		
  8.24   	-56.15   	 11.66   	 569.68		
 16.78   	-48.52   	 13.94   	 686.67		
 14.34   	-44.25   	 16.68   	 818.92		
  8.54   	-41.50   	 19.96   	 946.08		
 10.38   	-35.40   	 23.74   	1068.15		
 22.58   	-23.80   	 28.02   	1174.97		
 36.62   	-11.60   	 32.72   	1261.44		
 39.98   	 -7.93   	 37.76   	1322.48		
 26.25   	-19.84   	 43.05   	1353.00		
  1.83   	-42.42   	 48.46   	1358.08		
-19.23   	-61.95   	 53.90   	1337.74		
-24.72   	-66.83   	 59.25   	1286.87		
-14.95   	-55.54   	 64.39   	1230.92		
 -1.22   	-38.15   	 69.32   	1159.71		
  5.49   	-25.33   	 73.96   	1083.41		
  2.14   	-20.45   	 78.29   	1012.20		
 -5.19   	-20.14   	 82.34   	 940.99		
 -8.85   	-18.01   	 86.10   	 879.96		
 -7.32   	-12.82   	 89.62   	 824.00		
 -2.44   	 -6.71   	 92.92   	 778.23		
  3.05   	 -0.92   	 96.03   	 727.36		
  7.63   	  4.58   	 98.94   	 686.67		
 10.38   	 11.29   	101.69   	 640.89		
 10.99   	 18.92   	104.25   	 595.11		
 10.38   	 26.55   	106.63   	 559.51		
 10.07   	 33.87   	108.87   	 528.99		
 11.29   	 40.28   	110.99   	 498.47		
 13.73   	 46.39   	112.98   	 478.13		
 16.17   	 52.49   	114.89   	 452.69		
 19.23   	 59.81   	116.70   	 432.35		
 24.41   	 71.11   	118.43   	 412.00		
 32.65   	 88.81   	120.08   	 381.48		
 41.20   	112.30   	121.61   	 361.14		
 47.00   	139.16   	123.05   	 325.53		
 47.61   	164.49   	124.35   	 305.19		
 45.17   	184.33   	125.57   	 274.67		
 43.03   	196.53   	126.67   	 259.41		
 47.00   	204.77   	127.71   	 244.15		
 60.12   	215.15   	128.69   	 223.80		
 79.96   	231.02   	129.58   	 218.72		
 98.57   	250.55   	130.46   	 198.37		
107.42   	265.50   	131.25   	 178.03		
102.54   	269.17   	131.96   	 152.59		
 90.03   	263.67   	132.57   	 132.25		
 82.40   	257.57   	133.10   	 106.82		
 89.42   	259.40   	133.53   	  76.30		
111.39   	269.17   	133.83   	  55.95		
137.33   	278.02   	134.06   	  40.69		
152.89   	274.96   	134.22   	  20.35		
149.54   	255.13   	134.30   	   5.09		
128.78   	223.08   	134.32(S)	  -5.09		
100.71   	187.07   	134.30   	 -25.43		
 77.21   	152.59   	134.20   	 -40.69		
 64.70   	120.85   	134.04   	 -66.12		
 60.12   	 88.81   	133.77   	-101.73		
 57.07   	 56.46   	133.37   	-142.42		
 48.83   	 26.86   	132.80   	-183.11		
 33.87   	  3.36   	132.06   	-233.98		
 15.56   	-12.51   	131.13   	-289.93		
 -1.22   	-23.19   	129.97   	-345.88		
-13.43   	-32.04   	128.59   	-417.09		
-20.75   	-41.50   	126.92   	-483.21		
-23.50   	-50.96   	124.98   	-569.68		
-23.50   	-58.29   	122.71   	-651.07		
-22.58   	-62.56   	120.10   	-747.71		
-21.36   	-64.39   	117.11   	-839.26		
-19.84   	-65.00   	113.75   	-946.08		
-19.23   	-65.00   	109.97   	-1032.55		
-19.53   	-64.70   	105.84   	-1119.02		
-17.09   	-61.95   	101.36   	-1185.14		
 -9.46   	-56.15   	 96.62   	-1241.09		
  3.36   	-50.05   	 91.66   	-1271.61		
 18.01   	-47.91   	 86.57   	-1286.87		
 26.86   	-52.80   	 81.42   	-1276.70		
 25.94   	-62.87   	 76.32   	-1261.44		
 18.92   	-71.72   	 71.27   	-1225.83		
 14.34   	-72.02   	 66.37   	-1185.14		
 15.87   	-64.09   	 61.63   	-1139.36		
 21.06   	-54.32   	 57.07   	-1088.50		
 23.19   	-48.52   	 52.72   	-1037.64		
 19.53   	-49.13   	 48.57   	-981.68		
 11.60   	-53.41   	 44.64   	-930.82		
  4.27   	-56.46   	 40.92   	-874.87		
 -0.31   	-57.37   	 37.42   	-824.00		
 -3.05   	-57.98   	 34.12   	-778.23		
 -5.80   	-59.81   	 31.01   	-727.36		
 -8.54   	-62.87   	 28.10   	-681.58		
-10.68   	-64.70   	 25.37   	-630.72		
-11.60   	-64.39   	 22.85   	-584.94		
-11.60   	-61.34   	 20.51   	-534.08		
-11.90   	-57.98   	 18.37   	-488.30		
-14.04   	-57.07   	 16.42   	-432.35		
-20.75   	-61.34   	 14.69   	-386.57		
-33.87   	-71.72   	 13.14   	-340.79		
-50.05   	-87.89   	 11.78   	-295.01		
-57.37   	-103.15   	 10.60   	-254.32		
-36.62   	-104.06   	  9.58   	-223.80		
 27.16   	-75.07   	  8.69   	-188.20		
133.36   	 -1.22   	  7.93   	-162.77		
259.40   	121.46   	  7.28   	-137.33		
365.91   	277.10   	  6.73   	-116.99		
413.82   	427.25   	  6.27   	-101.73		
379.03   	523.07   	  5.86   	 -86.47		
263.06   	524.60(R)	  5.51   	 -66.12		
 95.21   	424.19   	  5.25   	 -55.95		
-74.16   	257.57   	  5.03   	 -35.61		
-193.18   	 85.75   	  4.88   	 -20.35		
-231.32   	-34.79   	  4.80(D)	   0.00		
-195.31   	-83.31   	  4.80   	  20.35		
-122.99   	-76.90   	  4.88   	  55.95		
-60.12   	-50.96   	  5.11   	 101.73		
-31.74   	-34.79   	  5.51   	 152.59		
-35.71   	-36.32   	  6.12   	 223.80		
-51.57   	-47.00   	  7.02   	 310.27		
-61.34   	-53.71   	  8.26   	 406.92		
-58.90   	-51.27   	  9.89   	 523.90		
-49.13   	-43.03   	 11.98   	 651.07		
-39.98   	-34.48   	 14.59   	 788.40		
-35.40   	-29.91   	 17.74   	 925.73		
-35.71   	-28.99   	 21.44   	1057.98		
-38.15   	-29.30   	 25.68   	1174.97		
-39.98   	-28.69   	 30.38   	1281.79		
-40.59   	-26.86   	 35.50   	1353.00		
-41.20   	-25.33   	 40.92   	1393.69		
-42.42   	-24.72   	 46.49   	1403.86		
-44.25   	-23.80   	 52.11   	1388.60		
-44.56   	-21.67   	 57.66   	1353.00		
-41.50   	-17.70   	 63.07   	1286.87		
-36.32   	-12.82   	 68.22   	1215.66		
-30.82   	 -7.02   	 73.08   	1144.45		
-27.77   	 -1.53   	 77.66   	1073.24		
-28.69   	  1.83   	 81.95   	1007.12		
-32.96   	  2.75   	 85.98   	 940.99		
-38.76   	  1.53   	 89.75   	 885.04		
-42.42   	  1.22   	 93.29   	 834.18		
-41.81   	  4.88   	 96.62   	 783.31		
-36.93   	 12.82   	 99.76   	 732.45		
-30.82   	 21.97   	102.69   	 681.58		
-25.94   	 28.38   	105.41   	 635.81		
-23.50   	 31.43   	107.95   	 590.03		
-21.67   	 32.65   	110.31   	 544.25		
-17.70   	 36.01   	112.49   	 498.47		
-11.29   	 43.03   	114.49   	 462.87		
 -3.05   	 53.41   	116.34   	 422.18		
  6.41   	 65.00   	118.03   	 386.57		
 15.56   	 76.90   	119.57   	 361.14		
 25.02   	 90.03   	121.02   	 335.71		
 36.01   	106.81   	122.36   	 310.27		
 50.96   	129.09   	123.60   	 289.93		
 69.27   	154.72   	124.76   	 274.67		
 87.28   	179.44   	125.86   	 254.32		
 99.18   	200.20   	126.88   	 239.06		
103.45   	216.37   	127.83   	 223.80		
104.37   	233.46   	128.73   	 208.54		
109.56   	254.52   	129.56   	 193.29		
122.07   	278.93   	130.34   	 172.94		
138.85   	300.60   	131.03   	 162.77		
152.89   	315.25   	131.68   	 137.33		
160.22   	323.18   	132.23   	 127.16		
163.57   	329.28   	132.74   	 101.73		
167.24   	338.13   	133.14   	  91.56		
173.95   	348.82   	133.51   	  76.30		
180.97   	358.28   	133.81   	  50.86		
185.85   	364.07   	134.02   	  40.69		
187.68   	366.21   	134.18   	  15.26		
187.99   	364.99   	134.24(S)	   0.00		
188.29   	359.50   	134.24   	 -25.43		
188.60   	348.82   	134.14   	 -45.78		
185.55   	332.64   	133.96   	 -76.30		
176.39   	311.89   	133.65   	-106.82		
160.22   	287.17   	133.22   	-142.42		
140.08   	258.79   	132.65   	-178.03		
119.63   	224.61   	131.94   	-228.89		
102.23   	186.77   	131.03   	-274.67		
 89.72   	149.23   	129.93   	-325.53		
 81.48   	117.19   	128.63   	-391.66		
 76.29   	 94.91   	127.06   	-462.87		
 72.02   	 82.40   	125.21   	-539.16		
 68.05   	 75.99   	123.05   	-630.72		
 62.87   	 70.50   	120.53   	-727.36		
 57.07   	 63.48   	117.62   	-829.09		
 52.80   	 55.85   	114.30   	-940.99		
 52.49   	 51.57   	110.54   	-1037.64		
 56.76   	 52.49   	106.39   	-1139.36		
 62.56   	 56.15   	101.83   	-1210.58		
 65.31   	 59.20   	 96.99   	-1276.70		
 62.56   	 58.29   	 91.88   	-1307.22		
 56.46   	 53.41   	 86.65   	-1317.39		
 51.57   	 47.91   	 81.38   	-1312.30		
 51.27   	 45.47   	 76.13   	-1291.96		
 55.24   	 46.69   	 70.97   	-1251.27		
 59.81   	 50.35   	 65.96   	-1200.40		
 62.26   	 54.63   	 61.16   	-1154.62		
 62.87   	 57.98   	 56.54   	-1098.67		
 63.78   	 61.04   	 52.15   	-1042.72		
 66.22   	 64.39   	 47.98   	-991.86		
 68.97   	 68.36   	 44.01   	-935.91		
 70.19   	 71.72   	 40.26   	-890.13		
 68.97   	 72.33   	 36.70   	-834.18		
 66.22   	 69.58   	 33.37   	-793.49		
 63.48   	 64.39   	 30.19   	-737.54		
 61.95   	 59.20   	 27.24   	-686.67		
 61.95   	 56.15   	 24.50   	-630.72		
 63.48   	 55.24   	 21.97   	-579.86		
 65.31   	 55.54   	 19.65   	-518.82		
 66.22   	 54.32   	 17.58   	-473.04		
 65.61   	 51.27   	 15.69   	-417.09		
 62.87   	 46.69   	 14.02   	-366.22		
 58.59   	 41.81   	 12.55   	-320.45		
 53.41   	 36.93   	 11.27   	-279.75		
 46.69   	 31.13   	 10.15   	-244.15		
 36.93   	 20.75   	  9.18   	-208.54		
 25.02   	  2.75   	  8.34   	-183.11		
 19.84   	-19.84   	  7.61   	-157.68		
 38.15   	-32.65   	  6.98   	-142.42		
 95.21   	-15.56   	  6.41   	-122.07		
193.79   	 50.05   	  5.92   	-106.82		
315.25   	170.29   	  5.49   	 -96.64		
423.28   	329.90   	  5.11   	 -86.47		
480.04   	490.11   	  4.76   	 -76.30		
460.51   	600.89   	  4.46   	 -66.12		
361.94   	619.81(R)	  4.19   	 -55.95		
206.60   	534.36   	  3.97   	 -50.86		
 39.06   	373.54   	  3.76   	 -30.52		
-90.64   	196.53   	  3.64   	 -20.35		
-147.09   	 64.09   	  3.56(D)	   5.09		
-127.87   	  3.66   	  3.58   	  35.61		
-65.31   	  3.05   	  3.72   	  71.21		
 -4.88   	 25.94   	  4.01   	 127.16		
 25.33   	 41.81   	  4.52   	 198.37		
 25.63   	 40.89   	  5.31   	 274.67		
 14.65   	 32.04   	  6.41   	 371.31		
 10.38   	 26.55   	  7.89   	 478.13		
 17.09   	 26.86   	  9.81   	 600.20		
 28.69   	 27.16   	 12.21   	 732.45		
 35.40   	 23.50   	 15.14   	 859.61		
 36.32   	 19.84   	 18.58   	 986.77		
 34.48   	 24.11   	 22.52   	1108.85		
 32.96   	 37.84   	 26.96   	1215.66		
 33.26   	 55.85   	 31.82   	1297.04		
 35.71   	 67.14   	 37.01   	1358.08		
 38.15   	 65.92   	 42.44   	1388.60		
 39.98   	 56.46   	 48.00   	1388.60		
 43.03   	 50.05   	 53.55   	1363.17		
 46.69   	 53.71   	 59.00   	1317.39		
 49.74   	 65.61   	 64.27   	1251.27		
 50.35   	 76.90   	 69.28   	1174.97		
 48.52   	 81.48   	 73.98   	1103.76		
 46.69   	 79.04   	 78.39   	1027.46		
 46.69   	 74.77   	 82.50   	 961.34		
 48.52   	 72.63   	 86.35   	 900.30		
 51.88   	 73.55   	 89.95   	 844.35		
 55.24   	 76.29   	 93.33   	 788.40		
 58.59   	 80.26   	 96.48   	 747.71		
 63.17   	 86.06   	 99.47   	 707.02		
 67.44   	 93.38   	102.30   	 661.24		
 70.19   	 99.79   	104.94   	 620.55		
 70.80   	104.06   	107.43   	 574.77		
 70.50   	106.81   	109.72   	 544.25		
 70.50   	111.08   	111.90   	 498.47		
 73.24   	120.54   	113.90   	 467.95		
 78.74   	133.97   	115.77   	 437.43		
 85.45   	147.40   	117.52   	 406.92		
 92.77   	155.94   	119.15   	 381.48		
100.40   	158.39   	120.67   	 356.05		
108.34   	158.08   	122.10   	 335.71		
115.66   	159.91   	123.44   	 310.27		
121.77   	167.24   	124.68   	 295.01		
124.51   	178.53   	125.86   	 279.75		
123.90   	191.96   	126.98   	 259.41		
122.68   	206.30   	128.02   	 239.06		
124.21   	222.47   	128.97   	 223.80		
131.23   	241.09   	129.87   	 213.63		
140.08   	261.23   	130.72   	 193.29		
146.48   	278.63   	131.49   	 178.03		
147.40   	289.61   	132.21   	 167.85		
143.43   	293.88   	132.88   	 152.59		
139.77   	295.72   	133.49   	 142.42		
140.99   	300.29   	134.06   	 127.16		
146.79   	309.14   	134.57   	 111.90		
153.20   	320.13   	135.01   	 101.73		
156.86   	329.59   	135.42   	  86.47		
155.33   	335.08   	135.77   	  66.12		
149.84   	336.00   	136.03   	  50.86		
142.52   	332.34   	136.24   	  35.61		
135.80   	322.57   	136.38   	  10.17		
130.92   	307.31   	136.42(S)	 -10.17		
127.56   	289.61   	136.38   	 -35.61		
123.90   	274.05   	136.24   	 -61.04		
116.88   	261.23   	135.99   	 -91.56		
103.15   	243.84   	135.63   	-132.25		
 82.09   	214.23   	135.10   	-167.85		
 58.90   	169.68   	134.42   	-208.54		
 39.98   	119.32   	133.59   	-254.32		
 29.60   	 77.82   	132.57   	-305.19		
 26.86   	 54.02   	131.35   	-361.14		
 27.16   	 45.47   	129.91   	-417.09		
 25.02   	 41.81   	128.24   	-488.30		
 19.23   	 32.04   	126.29   	-564.60		
 11.29   	 14.65   	124.03   	-645.98		
  4.58   	 -4.58   	121.44   	-737.54		
  0.61   	-17.09   	118.49   	-844.35		
 -1.22   	-18.01   	115.12   	-940.99		
 -2.14   	 -9.16   	111.35   	-1047.81		
 -3.97   	  1.22   	107.16   	-1134.28		
 -7.63   	  3.36   	102.62   	-1215.66		
-11.29   	 -5.49   	 97.76   	-1271.61		
-11.29   	-19.84   	 92.68   	-1302.13		
 -7.02   	-28.99   	 87.47   	-1317.39		
  0.31   	-26.55   	 82.20   	-1302.13		
  6.10   	-12.82   	 76.99   	-1271.61		
  5.49   	  4.27   	 71.90   	-1230.92		
 -3.05   	 14.95   	 66.98   	-1174.97		
-14.95   	 15.87   	 62.28   	-1113.93		
-22.58   	 10.07   	 57.82   	-1047.81		
-22.28   	  2.75   	 53.63   	-991.86		
-14.65   	 -2.44   	 49.66   	-930.82		
 -4.88   	 -3.36   	 45.94   	-874.87		
  0.31   	 -1.22   	 42.44   	-824.00		
 -0.92   	  1.22   	 39.15   	-768.05		
 -5.80   	  1.53   	 36.07   	-722.28		
-10.68   	 -2.14   	 33.18   	-676.50		
-13.73   	 -8.85   	 30.48   	-625.63		
-15.56   	-16.17   	 27.98   	-579.86		
-17.70   	-21.36   	 25.66   	-528.99		
-20.45   	-22.58   	 23.54   	-478.13		
-21.06   	-21.97   	 21.63   	-427.26		
-18.31   	-21.36   	 19.92   	-381.48		
-15.56   	-22.89   	 18.39   	-330.62		
-16.78   	-29.60   	 17.07   	-289.93		
-26.55   	-43.03   	 15.91   	-249.24		
-43.64   	-63.78   	 14.91   	-213.63		
-57.37   	-88.50   	 14.06   	-188.20		
-50.66   	-104.37   	 13.31   	-157.68		
 -8.24   	-93.69   	 12.68   	-137.33		
 72.94   	-39.06   	 12.13   	-116.99		
178.53   	 68.05   	 11.66   	-101.73		
278.93   	218.81   	 11.25   	 -91.56		
340.27   	382.08   	 10.89   	 -81.38		
337.22   	509.64   	 10.56   	 -71.21		
260.62   	552.37(R)	 10.27   	 -55.95		
123.29   	484.92   	 10.05   	 -45.78		
-38.45   	326.84   	  9.87   	 -35.61		
-173.95   	137.63   	  9.73(E)	 -10.17		
-242.61   	-13.43   	  9.68(D)	  10.17		
-232.85   	-84.53   	  9.73   	  45.78		
-170.29   	-82.09   	  9.91   	  81.38		
-100.40   	-44.86   	 10.23   	 137.33		
-59.20   	-13.43   	 10.78   	 203.46		
-52.80   	 -7.32   	 11.60   	 279.75		
-65.61   	-21.36   	 12.72   	 371.31		
-77.21   	-38.15   	 14.20   	 473.04		
-76.60   	-44.86   	 16.09   	 584.94		
-65.61   	-39.37   	 18.43   	 712.10		
-52.80   	-28.69   	 21.28   	 844.35		
-43.64   	-19.84   	 24.66   	 971.51		
-38.45   	-16.48   	 28.55   	1093.59		
-35.10   	-17.70   	 32.92   	1205.49		
-32.35   	-18.92   	 37.74   	1297.04		
-29.91   	-17.70   	 42.93   	1358.08		
-30.52   	-14.34   	 48.36   	1393.69		
-36.01   	-11.90   	 53.94   	1403.86		
-44.56   	-11.60   	 59.55   	1383.51		
