  I     	  II     	  LV     	  LV'		
-184.94   	-12.51   	 19.80   	 269.58		
-154.42   	-45.47   	 20.87   	 335.71		
-78.43   	-64.70   	 22.22   	 386.57		
 46.08   	-44.86   	 23.76   	 401.83		
208.44   	 -1.22   	 25.37   	 356.05		
399.48   	 10.38   	 26.80   	 254.32		
596.92   	-54.02   	 27.81   	 111.90		
765.08   	-133.06   	 28.26   	 -35.61		
878.60   	-267.64   	 28.12   	-167.85		
909.42(R)	-431.52   	 27.45   	-249.24		
883.79   	-535.89   	 26.45   	-279.75		
819.70   	-670.78   	 25.33   	-259.41		
773.62   	-760.50   	 24.29   	-193.29		
744.32   	-733.34   	 23.52   	-106.82		
718.99   	-644.23   	 23.09(E)	   0.00		
668.95   	-513.00   	 23.09   	 116.99		
588.07   	-372.31   	 23.56   	 233.98		
481.87   	-277.10   	 24.50   	 356.05		
349.12   	-228.58   	 25.92   	 473.04		
250.55   	-204.47   	 27.81   	 595.11		
156.25   	-180.05   	 30.19   	 701.93		
 75.38   	-146.48   	 33.00   	 808.75		
 16.17   	-96.44   	 36.24   	 905.39		
-38.15   	-61.04   	 39.86   	 991.86		
-79.04   	-35.40   	 43.82   	1063.07		
-87.28   	-21.67   	 48.08   	1129.19		
-79.65   	-36.93   	 52.59   	1185.14		
-83.31   	-47.00   	 57.33   	1241.09		
-78.13   	-42.72   	 62.30   	1286.87		
-85.75   	-43.95   	 67.45   	1312.30		
-88.50   	-29.60   	 72.70   	1312.30		
-87.59   	-22.28   	 77.94   	1256.35		
-86.67   	-27.16   	 82.97   	1154.62		
-83.92   	-25.02   	 87.59   	 996.94		
-82.09   	-23.80   	 91.58   	 798.57		
-59.81   	-14.34   	 94.77   	 574.77		
-56.76   	 -6.71   	 97.07   	 366.22		
-62.56   	-13.43   	 98.53   	 178.03		
-70.50   	-30.21   	 99.25   	  40.69		
-84.84   	-41.20   	 99.41   	 -45.78		
-81.79   	-35.71   	 99.23   	 -71.21		
-57.07   	-14.04   	 98.94   	 -55.95		
-61.34   	  5.19   	 98.72   	   0.00		
-66.22   	 16.78   	 98.72   	  71.21		
-69.89   	 25.94   	 99.00   	 152.59		
-77.82   	 29.60   	 99.61   	 213.63		
-66.83   	 33.26   	100.47   	 259.41		
-56.76   	 33.26   	101.51   	 289.93		
-50.66   	 27.16   	102.66   	 315.36		
-49.13   	 20.75   	103.93   	 325.53		
-34.18   	 24.72   	105.23   	 350.97		
-18.62   	 29.60   	106.63   	 361.14		
-20.45   	 37.84   	108.08   	 376.40		
-26.86   	 50.05   	109.58   	 376.40		
-33.57   	 58.59   	111.09   	 361.14		
-47.91   	 56.15   	112.53   	 335.71		
-38.45   	 53.10   	113.88   	 305.19		
-16.17   	 41.81   	115.10   	 284.84		
 -3.97   	 36.01   	116.24   	 264.50		
  8.54   	 43.64   	117.29   	 233.98		
 21.36   	 60.42   	118.23   	 203.46		
 34.79   	 84.23   	119.04   	 172.94		
 43.03   	 97.66   	119.74   	 137.33		
 54.63   	103.15   	120.28   	 132.25		
 71.41   	112.92   	120.81   	 208.54		
 80.57   	119.02   	121.65   	 335.71		
 93.99   	120.24   	122.99   	 467.95		
112.30   	130.62   	124.86   	 523.90		
129.70   	131.23   	126.96   	 483.21		
134.89   	118.71   	128.89   	 330.62		
150.45   	111.39   	130.21   	 111.90		
174.87   	 94.30   	130.66(S)	-122.07		
173.34   	 70.80   	130.17   	-315.36		
196.23   	 66.22   	128.91   	-437.43		
210.27   	 78.74   	127.16   	-473.04		
205.08   	104.68   	125.27   	-432.35		
200.20   	114.44   	123.54   	-356.05		
181.58   	108.34   	122.12   	-259.41		
173.95   	 98.27   	121.08   	-178.03		
151.06   	 80.26   	120.37   	-122.07		
145.87   	 80.26   	119.88   	-106.82		
149.54   	 69.27   	119.45   	-122.07		
109.86   	 25.63   	118.96   	-172.94		
 82.40   	-28.08   	118.27   	-233.98		
 50.35   	-70.19   	117.33   	-300.10		
 25.02   	-60.73   	116.13   	-366.22		
 -4.58   	-26.55   	114.67   	-417.09		
-15.87   	 17.09   	113.00   	-462.87		
 -9.46   	 41.50   	111.15   	-503.56		
-38.76   	 16.17   	109.13   	-539.16		
-33.26   	-13.73   	106.98   	-564.60		
-28.69   	-55.54   	104.72   	-579.86		
-44.86   	-92.77   	102.40   	-595.11		
-35.10   	-85.14   	100.02   	-640.89		
-46.39   	-58.29   	 97.46   	-737.54		
-58.90   	-23.80   	 94.51   	-864.70		
-68.97   	 10.99   	 91.05   	-1017.29		
-84.84   	  5.80   	 86.98   	-1154.62		
-75.07   	-13.43   	 82.36   	-1261.44		
-72.63   	-31.74   	 77.31   	-1332.65		
-72.02   	-45.47   	 71.98   	-1342.82		
-70.19   	-39.06   	 66.61   	-1317.39		
-74.46   	-28.08   	 61.34   	-1251.27		
-63.48   	-32.35   	 56.34   	-1159.71		
-68.66   	-51.57   	 51.70   	-1057.98		
-49.74   	-46.08   	 47.47   	-956.25		
-52.80   	-43.03   	 43.64   	-859.61		
-68.05   	-24.41   	 40.20   	-768.05		
-70.19   	  1.22   	 37.13   	-696.84		
-83.62   	  7.93   	 34.34   	-635.81		
-89.72   	  3.36   	 31.80   	-590.03		
-92.77   	-23.19   	 29.44   	-544.25		
-83.31   	-40.89   	 27.26   	-503.56		
-73.24   	-43.03   	 25.25   	-457.78		
-79.96   	-47.61   	 23.42   	-412.00		
-79.96   	-50.35   	 21.77   	-361.14		
-70.80   	-36.32   	 20.33   	-305.19		
-75.07   	-32.65   	 19.10   	-249.24		
-65.61   	-23.50   	 18.11   	-193.29		
-43.33   	-11.29   	 17.33   	-142.42		
-56.46   	-14.34   	 16.76   	 -86.47		
-67.75   	 -3.36   	 16.42   	 -45.78		
-68.97   	 -7.63   	 16.24   	  -5.09		
-81.79   	-21.06   	 16.22   	  15.26		
-77.51   	-17.70   	 16.28   	  25.43		
-65.00   	-34.48   	 16.38   	  15.26		
-65.31   	-56.46   	 16.44   	  10.17		
-57.98   	-59.51   	 16.48   	 -10.17		
-59.51   	-51.57   	 16.44   	 -15.26		
-63.48   	-40.59   	 16.38   	 -25.43		
-64.39   	-38.76   	 16.28   	 -35.61		
-65.00   	-36.32   	 16.13   	 -40.69		
-62.26   	-38.15   	 15.97   	 -50.86		
-66.83   	-50.05   	 15.77   	 -61.04		
-72.02   	-58.59   	 15.52   	 -71.21		
-72.33   	-54.63   	 15.24   	 -81.38		
-85.75   	-57.07   	 14.91   	 -81.38		
-82.40   	-53.10   	 14.59   	 -76.30		
-85.75   	-36.01   	 14.28   	 -86.47		
-116.27   	-19.53   	 13.94   	-122.07		
-124.51   	-22.28   	 13.45   	-178.03		
-131.53   	-50.35   	 12.74   	-249.24		
-134.58   	-83.31   	 11.74   	-330.62		
-105.59   	-100.10   	 10.42   	-406.92		
-97.96   	-87.59   	  8.79   	-473.04		
-108.95   	-56.46   	  6.90   	-528.99		
-108.03   	-17.09   	  4.78   	-564.60		
-125.73   	 -6.71   	  2.52   	-554.42		
-135.19   	-40.28   	  0.31   	-498.47		
-151.37   	-81.79   	 -1.69   	-406.92		
-173.34   	-119.32   	 -3.32   	-295.01		
-169.68   	-131.23   	 -4.50   	-183.11		
-152.28   	-90.03   	 -5.23   	 -81.38		
-142.21   	-30.21   	 -5.55(D)	  10.17		
-120.85   	 21.67   	 -5.51   	 106.82		
-131.53   	 50.66   	 -5.09   	 208.54		
-146.79   	 31.43   	 -4.25   	 345.88		
-133.67   	  2.14   	 -2.87   	 508.65		
-122.07   	 -7.93   	 -0.83   	 707.02		
-89.11   	 11.60   	  1.99   	 895.22		
-67.44   	 63.78   	  5.57   	1047.81		
-49.13   	 94.91   	  9.77   	1174.97		
-42.72   	 87.28   	 14.47   	1271.61		
-29.30   	 55.24   	 19.55   	1347.91		
 -7.02   	  5.49   	 24.94   	1368.26		
  8.54   	-33.87   	 30.42   	1291.96		
 37.54   	-26.25   	 35.58   	1113.93		
 35.40   	 -7.32   	 40.04   	 808.75		
 39.67   	  7.32   	 43.28   	 412.00		
 51.57   	 26.86   	 44.92   	 -25.43		
 61.34   	 20.75   	 44.82   	-447.61		
 87.59   	 -4.88   	 43.03   	-798.57		
 79.96   	-32.96   	 39.84   	-1037.64		
 63.48   	-40.89   	 35.69   	-1134.28		
 41.50   	-31.13   	 31.15   	-1093.59		
 17.70   	-18.31   	 26.78   	-940.99		
 -2.14   	-13.43   	 23.01   	-701.93		
-19.53   	-40.89   	 20.20   	-437.43		
-38.15   	-74.77   	 18.45   	-172.94		
-60.42   	-110.17   	 17.76   	  55.95		
-66.83   	-127.26   	 17.99   	 213.63		
-71.11   	-125.43   	 18.84   	 305.19		
-71.72   	-110.47   	 20.06   	 330.62		
-66.53   	-105.59   	 21.38   	 295.01		
-61.04   	-96.44   	 22.56   	 223.80		
-43.33   	-85.14   	 23.46   	 132.25		
-37.84   	-94.91   	 23.99   	  40.69		
-36.93   	-100.10   	 24.15   	 -40.69		
-36.62   	-98.27   	 23.99   	 -86.47		
-52.80   	-104.68   	 23.64   	-111.90		
-60.73   	-104.37   	 23.19   	 -96.64		
-66.53   	-102.54   	 22.81   	 -61.04		
-62.87   	-106.20   	 22.56   	   0.00		
-68.36   	-105.29   	 22.56(E)	  76.30		
-90.64   	-101.62   	 22.87   	 162.77		
-111.08   	-95.52   	 23.52   	 239.06		
-136.11   	-104.06   	 24.48   	 305.19		
-138.85   	-127.26   	 25.70   	 345.88		
-92.77   	-153.81   	 27.08   	 356.05		
 -9.46   	-159.61   	 28.50   	 335.71		
129.70   	-134.89   	 29.85   	 289.93		
310.97   	-91.86   	 31.01   	 218.72		
501.10   	-114.75   	 31.88   	 142.42		
711.67   	-173.65   	 32.45   	  50.86		
855.10   	-257.26   	 32.66   	 -30.52		
920.72   	-393.68   	 32.53   	-106.82		
948.49(R)	-496.83   	 32.11   	-162.77		
887.45   	-586.24   	 31.45   	-208.54		
815.43   	-711.67   	 30.62   	-233.98		
789.79   	-799.26   	 29.68   	-223.80		
741.88   	-798.03   	 28.79   	-193.29		
726.01   	-724.79   	 28.02   	-137.33		
688.48   	-591.13   	 27.47   	 -66.12		
590.82   	-427.25   	 27.20   	  30.52		
487.67   	-325.01   	 27.32   	 122.07		
354.00   	-275.88   	 27.81   	 239.06		
238.34   	-255.13   	 28.77   	 376.40		
155.03   	-229.80   	 30.27   	 523.90		
 91.25   	-187.38   	 32.37   	 686.67		
 47.30   	-140.99   	 35.12   	 854.52		
 16.78   	-113.83   	 38.53   	1017.29		
 -4.88   	-107.42   	 42.60   	1164.80		
-10.68   	-104.37   	 47.26   	1286.87		
-13.73   	-109.25   	 52.41   	1373.34		
-16.78   	-104.06   	 57.90   	1429.29		
 -7.32   	-94.30   	 63.62   	1454.72		
-10.38   	-94.91   	 69.44   	1449.64		
-14.95   	-96.44   	 75.24   	1414.03		
-15.87   	-92.47   	 80.89   	1327.56		
-29.30   	-87.89   	 86.21   	1210.58		
-43.03   	-84.84   	 91.05   	1057.98		
-43.33   	-83.62   	 95.28   	 864.70		
-43.64   	-80.87   	 98.74   	 661.24		
-45.47   	-82.40   	101.38   	 447.61		
-47.61   	-85.14   	103.17   	 254.32		
-39.67   	-79.65   	104.19   	  96.64		
-36.93   	-82.40   	104.58   	 -15.26		
-38.45   	-78.13   	104.52   	 -76.30		
-39.37   	-75.68   	104.21   	 -91.56		
-44.86   	-83.01   	103.84   	 -61.04		
-56.46   	-83.92   	103.60   	 -10.17		
-37.84   	-75.07   	103.56   	  50.86		
-21.67   	-63.17   	103.76   	  96.64		
-33.87   	-50.05   	104.15   	 142.42		
-16.48   	-32.96   	104.72   	 162.77		
-39.98   	-45.78   	105.37   	 183.11		
-48.83   	-51.27   	106.10   	 198.37		
-31.43   	-47.00   	106.90   	 203.46		
-36.01   	-44.86   	107.71   	 223.80		
-19.53   	-24.11   	108.61   	 249.24		
-11.90   	-14.95   	109.60   	 295.01		
 -6.71   	 -7.02   	110.78   	 335.71		
  1.53   	 -5.19   	112.13   	 376.40		
 12.82   	 -0.61   	113.63   	 381.48		
 14.34   	  8.85   	115.16   	 361.14		
 23.80   	 16.17   	116.60   	 320.45		
 26.86   	 19.84   	117.88   	 254.32		
 36.93   	 26.86   	118.90   	 183.11		
 55.24   	 38.15   	119.63   	 101.73		
 58.29   	 50.35   	120.04   	  50.86		
 74.16   	 60.73   	120.24   	  15.26		
 78.13   	 68.97   	120.30   	   0.00		
 90.33   	 72.02   	120.30   	  25.43		
114.14   	 72.33   	120.41   	  81.38		
131.84   	 75.38   	120.73   	 157.68		
156.25   	 82.70   	121.36   	 228.89		
171.20   	 87.89   	122.28   	 269.58		
184.02   	 88.81   	123.36   	 259.41		
205.69   	 91.25   	124.39   	 198.37		
215.45   	 89.11   	125.19   	 111.90		
228.58   	 79.96   	125.64(S)	  -5.09		
239.26   	 72.33   	125.61   	-111.90		
230.71   	 63.17   	125.17   	-208.54		
233.15   	 54.32   	124.33   	-259.41		
221.25   	 38.45   	123.30   	-269.58		
197.75   	 23.19   	122.22   	-254.32		
188.90   	 10.68   	121.20   	-218.72		
171.81   	 -0.31   	120.33   	-167.85		
143.43   	 -9.16   	119.65   	-132.25		
127.26   	-14.04   	119.12   	-106.82		
 99.79   	-22.58   	118.70   	 -96.64		
 72.33   	-31.43   	118.31   	-116.99		
 68.97   	-41.20   	117.84   	-157.68		
 57.68   	-45.17   	117.21   	-208.54		
 53.10   	-48.22   	116.38   	-269.58		
 46.39   	-58.90   	115.30   	-325.53		
 25.33   	-61.65   	114.00   	-361.14		
 24.11   	-62.56   	112.55   	-381.48		
 16.48   	-68.05   	111.03   	-432.35		
  4.58   	-68.66   	109.30   	-513.73		
  5.49   	-68.36   	107.24   	-645.98		
 -7.02   	-80.26   	104.66   	-844.35		
 -7.32   	-82.09   	101.28   	-1068.15		
 -1.83   	-78.74   	 97.01   	-1276.70		
 -3.97   	-78.74   	 91.90   	-1449.64		
 -3.36   	-74.16   	 86.10   	-1541.19		
 -7.02   	-69.58   	 79.94   	-1541.19		
-18.31   	-78.43   	 73.77   	-1454.72		
-22.58   	-77.82   	 67.95   	-1317.39		
-21.06   	-81.48   	 62.69   	-1149.54		
-26.55   	-84.84   	 58.09   	-981.68		
-21.06   	-75.68   	 54.16   	-844.35		
-20.14   	-74.77   	 50.78   	-732.45		
-21.36   	-73.85   	 47.85   	-661.24		
-15.26   	-68.66   	 45.21   	-620.55		
-23.19   	-68.66   	 42.73   	-605.29		
-21.36   	-71.41   	 40.31   	-600.20		
-22.58   	-70.80   	 37.90   	-595.11		
-21.06   	-71.11   	 35.52   	-579.86		
 -9.46   	-72.02   	 33.20   	-554.42		
-13.73   	-76.29   	 30.99   	-513.73		
