  I     	  II     	  LV     	  LV'		  AO     	  AO'		
 88.50   	738.53   	 24.86   	  50.86		 74.99   	 -50.86		
145.87   	928.34   	 25.07   	  40.69		 74.79   	 -55.95		
208.13   	1041.57(R)	 25.23(E)	  40.69		 74.57   	 -55.95		
255.74   	1019.59   	 25.39   	  35.61		 74.34   	 -55.95		
261.23   	828.86   	 25.53   	  35.61		 74.12   	 -55.95		
211.49   	498.96   	 25.68   	  35.61		 73.90   	 -55.95		
122.68   	116.58   	 25.82   	  50.86		 73.67   	 -55.95		
 38.76   	-209.66   	 26.02   	  61.04		 73.45   	 -61.04		
  4.27   	-402.53   	 26.27   	  86.47		 73.20   	 -55.95		
 30.21   	-458.98   	 26.61   	 111.90		 72.98   	 -55.95		
 83.01   	-433.65   	 27.06   	 147.51		 72.76   	 -55.95		
112.00   	-386.66   	 27.65   	 198.37		 72.53   	 -50.86		
 89.42   	-350.04   	 28.44   	 249.24		 72.33   	 -50.86		
 24.41   	-321.96   	 29.44   	 325.53		 72.13   	 -50.86		
-47.30   	-290.22   	 30.74   	 401.83		 71.92   	 -50.86		
-93.08   	-251.16   	 32.35   	 493.39		 71.72   	 -45.78		
-102.84   	-215.76   	 34.32   	 590.03		 71.54   	 -50.86		
-89.11   	-195.92   	 36.68   	 707.02		 71.33   	 -45.78		
-72.94   	-193.18   	 39.51   	 818.92		 71.15   	 -40.69		
-66.53   	-198.97   	 42.79   	 940.99		 70.99   	 -35.61		
-70.50   	-202.33   	 46.55   	1063.07		 70.84   	 -25.43		
-77.82   	-196.53   	 50.80   	1174.97		 70.74   	 -10.17		
-81.48   	-183.11   	 55.50   	1276.70		 70.70   	   5.09		
-79.96   	-166.32   	 60.61   	1347.91		 70.72   	  35.61		
-75.38   	-150.76   	 66.00   	1398.77		 70.86   	  66.12		
-72.63   	-137.94   	 71.60   	1403.86		 71.13   	  96.64		
-73.24   	-127.56   	 77.21   	1378.43		 71.52   	 132.25		
-75.38   	-117.80   	 82.73   	1307.22		 72.04   	 162.77		
-77.21   	-108.64   	 87.95   	1215.66		 72.70   	 188.20		
-78.43   	-100.40   	 92.82   	1093.59		 73.45   	 208.54		
-79.04   	-92.77   	 97.19   	 971.51		 74.28   	 228.89		
-79.65   	-85.45   	101.08   	 839.26		 75.20   	 244.15		
-79.96   	-78.74   	104.43   	 722.28		 76.17   	 244.15		
-80.26   	-73.24   	107.32   	 651.07		 77.15   	 244.15		
-79.96   	-68.66   	109.93   	 615.46		 78.13   	 254.32		
-78.74   	-64.39   	112.39   	 620.55		 79.15   	 269.58		
-77.51   	-59.51   	114.87   	 661.24		 80.22   	 279.75		
-76.60   	-54.02   	117.52   	 727.36		 81.34   	 295.01		
-76.90   	-48.83   	120.43   	 778.23		 82.52   	 310.27		
-78.74   	-45.17   	123.54   	 824.00		 83.76   	 325.53		
-81.48   	-44.56   	126.84   	 834.18		 85.07   	 340.79		
-83.62   	-46.69   	130.17   	 808.75		 86.43   	 340.79		
-84.23   	-49.74   	133.41   	 742.62		 87.79   	 345.88		
-82.70   	-52.80   	136.38   	 666.32		 89.18   	 340.79		
-80.87   	-55.24   	139.04   	 574.77		 90.54   	 335.71		
-79.65   	-57.07   	141.34   	 493.39		 91.88   	 330.62		
-80.26   	-58.59   	143.32   	 437.43		 93.20   	 320.45		
-82.09   	-58.59   	145.07   	 396.74		 94.49   	 305.19		
-84.23   	-55.54   	146.65   	 386.57		 95.71   	 295.01		
-86.06   	-47.91   	148.20   	 401.83		 96.89   	 279.75		
-87.28   	-35.10   	149.81   	 427.26		 98.01   	 274.67		
-88.50   	-19.84   	151.52   	 457.78		 99.10   	 269.58		
-89.42   	 -5.80   	153.35   	 478.13		100.18   	 264.50		
-90.33   	  2.75   	155.26   	 478.13		101.24   	 269.58		
-90.33   	  3.66   	157.17   	 452.69		102.32   	 274.67		
-89.72   	 -1.22   	158.98   	 406.92		103.42   	 269.58		
-89.72   	 -9.16   	160.61   	 340.79		104.50   	 274.67		
-90.94   	-16.17   	161.97   	 259.41		105.59   	 274.67		
-94.30   	-21.67   	163.01   	 172.94		106.69   	 269.58		
-98.57   	-25.33   	163.70   	  91.56		107.77   	 264.50		
-102.84   	-28.69   	164.07   	  35.61		108.83   	 249.24		
-106.51   	-32.04   	164.21   	 -10.17		109.83   	 244.15		
-109.25   	-34.79   	164.17   	 -30.52		110.80   	 239.06		
-111.69   	-33.87   	164.05   	 -25.43		111.76   	 228.89		
-113.53   	-23.19   	163.95   	  -5.09		112.68   	 218.72		
-115.66   	  3.36   	163.93   	  20.35		113.55   	 218.72		
-118.10   	 45.47   	164.01   	  50.86		114.42   	 213.63		
-121.15   	 93.99   	164.21   	  71.21		115.28   	 218.72		
-125.12   	133.36   	164.50   	  81.38		116.15   	 213.63		
-129.70   	151.67   	164.82   	  76.30		117.01   	 213.63		
-133.97   	148.01   	165.13   	  40.69		117.86   	 208.54		
-136.72   	133.36   	165.29(S)	 -10.17		118.70   	 198.37		
-137.94   	121.15   	165.25   	 -71.21		119.49   	 193.29		
-137.33   	118.41   	164.96   	-132.25		120.26   	 178.03		
-134.89   	122.38   	164.43   	-183.11		120.98   	 167.85		
-131.53   	126.65   	163.70   	-223.80		121.65   	 152.59		
-126.65   	125.73   	162.81   	-259.41		122.26   	 147.51		
-121.46   	120.54   	161.77   	-279.75		122.85   	 137.33		
-115.97   	115.36   	160.65   	-295.01		123.40   	 127.16		
-109.86   	113.53   	159.47   	-315.36		123.91   	 111.90		
-103.15   	115.97   	158.21   	-330.62		124.35   	  91.56		
-95.21   	120.54   	156.89   	-361.14		124.72   	  76.30		
-86.67   	124.82   	155.44   	-391.66		125.02   	  61.04		
-77.82   	127.26   	153.88   	-427.26		125.27   	  40.69		
-69.89   	127.87   	152.17   	-473.04		125.43   	  25.43		
-63.17   	127.26   	150.27   	-513.73		125.53   	   5.09		
-57.98   	124.82   	148.22   	-564.60		125.55(S)	 -20.35		
-53.10   	119.93   	145.96   	-610.37		125.47   	 -35.61		
-48.52   	111.39   	143.52   	-656.15		125.33   	 -61.04		
-43.95   	100.10   	140.89   	-701.93		125.09   	 -86.47		
-39.06   	 88.50   	138.09   	-737.54		124.74   	-106.82		
-34.79   	 78.43   	135.14   	-778.23		124.31   	-142.42		
-31.13   	 69.58   	132.02   	-798.57		123.74   	-162.77		
-28.69   	 60.73   	128.83   	-824.00		123.09   	-198.37		
-26.86   	 49.13   	125.53   	-834.18		122.30   	-223.80		
-25.63   	 33.87   	122.20   	-844.35		121.40   	-254.32		
-24.41   	 16.78   	118.82   	-839.26		120.39   	-284.84		
-23.19   	 -1.22   	115.46   	-839.26		119.25   	-310.27		
-22.58   	-18.01   	112.11   	-849.44		118.01   	-330.62		
-22.58   	-33.57   	108.71   	-869.78		116.68   	-345.88		
-23.50   	-48.52   	105.23   	-900.30		115.30   	-350.97		
-24.41   	-63.17   	101.63   	-956.25		113.90   	-345.88		
-24.72   	-77.51   	 97.80   	-1022.38		112.51   	-335.71		
-24.41   	-90.03   	 93.71   	-1088.50		111.17   	-310.27		
-22.89   	-98.57   	 89.36   	-1154.62		109.93   	-289.93		
-21.67   	-103.15   	 84.74   	-1215.66		108.77   	-254.32		
-20.75   	-104.68   	 79.88   	-1256.35		107.75   	-228.89		
-20.75   	-105.90   	 74.85   	-1271.61		106.84   	-193.29		
-21.06   	-109.25   	 69.77   	-1271.61		106.06   	-162.77		
-21.97   	-115.05   	 64.68   	-1241.09		105.41   	-137.33		
-22.28   	-122.68   	 59.71   	-1190.23		104.86   	-116.99		
-22.58   	-129.09   	 54.95   	-1124.11		104.39   	 -91.56		
-21.97   	-133.67   	 50.46   	-1032.55		104.03   	 -81.38		
-21.06   	-136.41   	 46.33   	-940.99		103.70   	 -71.21		
-20.75   	-139.47   	 42.56   	-844.35		103.42   	 -66.12		
-21.06   	-144.65   	 39.19   	-742.62		103.15   	 -55.95		
-22.28   	-152.59   	 36.22   	-651.07		102.93   	 -61.04		
-23.80   	-161.44   	 33.61   	-574.77		102.69   	 -55.95		
-25.33   	-169.37   	 31.31   	-508.65		102.46   	 -61.04		
-26.25   	-174.56   	 29.28   	-457.78		102.22   	 -61.04		
-26.25   	-177.31   	 27.45   	-412.00		101.97   	 -66.12		
-25.33   	-178.53   	 25.80   	-391.66		101.71   	 -66.12		
-24.41   	-179.75   	 24.23   	-366.22		101.44   	 -76.30		
-24.11   	-182.19   	 22.77   	-350.97		101.14   	 -71.21		
-24.41   	-186.77   	 21.36   	-335.71		100.85   	 -81.38		
-25.63   	-192.87   	 20.02   	-320.45		100.53   	 -76.30		
-26.86   	-199.89   	 18.74   	-295.01		100.22   	 -81.38		
-27.77   	-207.52   	 17.56   	-274.67		 99.90   	 -86.47		
-28.69   	-214.84   	 16.46   	-244.15		 99.55   	 -81.38		
-28.99   	-221.86   	 15.48   	-213.63		 99.23   	 -86.47		
-29.60   	-229.49   	 14.63   	-183.11		 98.88   	 -86.47		
-29.60   	-238.95   	 13.90   	-142.42		 98.53   	 -86.47		
-29.30   	-251.16   	 13.33   	-116.99		 98.19   	 -91.56		
-28.69   	-264.59   	 12.86   	 -81.38		 97.82   	 -91.56		
-28.38   	-275.57   	 12.53   	 -61.04		 97.46   	 -91.56		
-28.69   	-281.07   	 12.29   	 -35.61		 97.09   	 -96.64		
-28.99   	-279.24   	 12.15   	 -15.26		 96.70   	 -91.56		
-28.69   	-272.22   	 12.09   	  -5.09		 96.34   	 -96.64		
-27.47   	-263.06   	 12.07(D)	   5.09		 95.95   	 -96.64		
-25.63   	-253.91   	 12.09   	  10.17		 95.56   	-101.73		
-22.89   	-243.53   	 12.13   	  20.35		 95.16   	 -96.64		
-18.31   	-229.80   	 12.21   	  20.35		 94.77   	 -96.64		
-12.21   	-210.27   	 12.29   	  30.52		 94.38   	-101.73		
 -3.66   	-186.46   	 12.41   	  35.61		 93.98   	-101.73		
  5.49   	-162.05   	 12.55   	  45.78		 93.57   	-101.73		
 14.34   	-142.82   	 12.74   	  45.78		 93.16   	-106.82		
 20.75   	-132.45   	 12.92   	  55.95		 92.74   	-101.73		
 25.63   	-129.70   	 13.14   	  61.04		 92.33   	-106.82		
 28.69   	-131.23   	 13.39   	  66.12		 91.90   	-106.82		
 31.13   	-133.97   	 13.65   	  66.12		 91.47   	-106.82		
 32.35   	-139.47   	 13.92   	  66.12		 91.05   	-106.82		
 29.60   	-152.59   	 14.18   	  66.12		 90.62   	-106.82		
 21.36   	-179.44   	 14.45   	  61.04		 90.19   	-106.82		
  7.63   	-218.51   	 14.69   	  55.95		 89.77   	-106.82		
 -9.16   	-261.23   	 14.91   	  45.78		 89.34   	-106.82		
-24.72   	-295.41   	 15.10   	  40.69		 88.91   	-106.82		
-35.40   	-312.19   	 15.26   	  30.52		 88.48   	-106.82		
-39.98   	-313.11   	 15.38   	  20.35		 88.06   	-101.73		
-40.59   	-308.84   	 15.46   	  20.35		 87.65   	-101.73		
-39.67   	-309.75   	 15.54   	  15.26		 87.24   	 -96.64		
-39.67   	-319.82   	 15.61   	  10.17		 86.86   	 -96.64		
-40.28   	-335.08   	 15.65   	  15.26		 86.47   	 -96.64		
-40.89   	-347.29   	 15.71   	  10.17		 86.08   	 -86.47		
-40.59   	-351.26   	 15.75   	  15.26		 85.74   	 -91.56		
-38.45   	-346.07   	 15.81   	  20.35		 85.37   	 -81.38		
-35.10   	-336.00   	 15.89   	  25.43		 85.05   	 -81.38		
-31.13   	-324.40   	 15.99   	  30.52		 84.72   	 -76.30		
-27.47   	-313.11   	 16.11   	  35.61		 84.41   	 -71.21		
-25.63   	-301.82   	 16.26   	  45.78		 84.13   	 -71.21		
-25.63   	-291.75   	 16.44   	  50.86		 83.85   	 -66.12		
-26.25   	-284.73   	 16.64   	  55.95		 83.58   	 -66.12		
-25.63   	-281.68   	 16.87   	  55.95		 83.32   	 -66.12		
-23.19   	-283.51   	 17.09   	  55.95		 83.05   	 -61.04		
-19.53   	-289.00   	 17.31   	  55.95		 82.81   	 -66.12		
-16.48   	-295.41   	 17.54   	  50.86		 82.54   	 -61.04		
-15.26   	-300.60   	 17.74   	  45.78		 82.30   	 -66.12		
-17.09   	-303.34   	 17.92   	  35.61		 82.03   	 -71.21		
-21.06   	-304.26   	 18.07   	  35.61		 81.75   	 -66.12		
-27.16   	-303.65   	 18.21   	  25.43		 81.48   	 -76.30		
-33.87   	-302.73   	 18.31   	  20.35		 81.18   	 -76.30		
-39.98   	-302.12   	 18.39   	  20.35		 80.87   	 -76.30		
-44.56   	-301.21   	 18.47   	  20.35		 80.57   	 -81.38		
-48.22   	-298.16   	 18.56   	  20.35		 80.24   	 -76.30		
-50.96   	-291.44   	 18.64   	  20.35		 79.94   	 -81.38		
-52.80   	-281.37   	 18.72   	  30.52		 79.61   	 -81.38		
-54.02   	-269.47   	 18.84   	  30.52		 79.29   	 -81.38		
-54.63   	-258.18   	 18.96   	  45.78		 78.96   	 -76.30		
-54.63   	-249.02   	 19.15   	  45.78		 78.66   	 -81.38		
-54.32   	-241.09   	 19.33   	  61.04		 78.33   	 -76.30		
-54.63   	-233.46   	 19.57   	  66.12		 78.03   	 -71.21		
-54.63   	-225.83   	 19.84   	  71.21		 77.74   	 -71.21		
-54.32   	-218.81   	 20.12   	  76.30		 77.46   	 -71.21		
-53.71   	-213.62   	 20.43   	  86.47		 77.17   	 -66.12		
-52.49   	-210.27   	 20.77   	  86.47		 76.91   	 -66.12		
-51.27   	-206.91   	 21.12   	  91.56		 76.64   	 -61.04		
-50.35   	-198.06   	 21.49   	  86.47		 76.40   	 -61.04		
-49.74   	-175.48   	 21.83   	  91.56		 76.15   	 -55.95		
-47.61   	-130.00   	 22.20   	  91.56		 75.93   	 -50.86		
-42.11   	-52.49   	 22.56   	  86.47		 75.73   	 -50.86		
-30.52   	 62.56   	 22.91   	  86.47		 75.52   	 -50.86		
-10.68   	213.93   	 23.26   	  86.47		 75.32   	 -45.78		
 18.01   	396.42   	 23.60   	  81.38		 75.14   	 -45.78		
 56.76   	599.06   	 23.93   	  76.30		 74.95   	 -40.69		
106.20   	800.17   	 24.23   	  76.30		 74.79   	 -40.69		
166.63   	961.00   	 24.54   	  66.12		 74.63   	 -40.69		
226.44   	1024.17(R)	 24.80(E)	  61.04		 74.47   	 -40.69		
260.31   	932.92   	 25.05   	  55.95		 74.30   	 -40.69		
244.14   	673.83   	 25.27   	  55.95		 74.14   	 -40.69		
174.26   	300.90   	 25.49   	  55.95		 73.98   	 -40.69		
 80.26   	-84.23   	 25.72   	  61.04		 73.81   	 -40.69		
 11.29   	-375.98   	 25.96   	  76.30		 73.65   	 -40.69		
  2.14   	-520.94   	 26.27   	  96.64		 73.49   	 -40.69		
 45.17   	-542.30   	 26.65   	 127.16		 73.33   	 -45.78		
 95.21   	-502.62   	 27.16   	 167.85		 73.14   	 -40.69		
106.20   	-455.32   	 27.83   	 218.72		 72.98   	 -40.69		
 63.78   	-419.62   	 28.71   	 284.84		 72.82   	 -45.78		
 -9.16   	-389.40   	 29.85   	 356.05		 72.63   	 -40.69		
-75.07   	-354.31   	 31.27   	 442.52		 72.47   	 -45.78		
-108.34   	-317.08   	 33.04   	 534.08		 72.29   	 -45.78		
-107.73   	-289.31   	 35.18   	 645.98		 72.11   	 -50.86		
-90.64   	-278.32   	 37.76   	 747.71		 71.90   	 -45.78		
-75.38   	-279.85   	 40.75   	 864.70		 71.72   	 -45.78		
-71.11   	-283.51   	 44.21   	 981.68		 71.54   	 -45.78		
-75.68   	-281.68   	 48.14   	1093.59		 71.35   	 -30.52		
-82.09   	-272.83   	 52.51   	1195.32		 71.23   	 -20.35		
-84.84   	-260.93   	 57.29   	1281.79		 71.15(D)	   0.00		
-82.40   	-251.46   	 62.42   	1353.00		 71.15   	  25.43		
-78.74   	-246.28   	 67.83   	1383.51		 71.25   	  61.04		
-77.21   	-244.14   	 73.37   	1383.51		 71.50   	  91.56		
-79.04   	-242.92   	 78.90   	1347.91		 71.86   	 127.16		
-82.40   	-240.78   	 84.29   	1271.61		 72.37   	 157.68		
-84.53   	-238.34   	 89.38   	1164.80		 73.00   	 183.11		
-85.45   	-236.51   	 94.04   	1052.90		 73.73   	 203.46		
-84.53   	-235.60   	 98.25   	 935.91		 74.55   	 218.72		
-82.70   	-234.68   	101.99   	 818.92		 75.42   	 239.06		
-81.18   	-234.07   	105.27   	 737.54		 76.38   	 244.15		
-80.26   	-233.76   	108.22   	 676.50		 77.35   	 259.41		
-80.26   	-233.76   	110.93   	 640.89		 78.39   	 264.50		
-80.87   	-234.07   	113.49   	 630.72		 79.45   	 274.67		
-81.79   	-234.07   	116.01   	 651.07		 80.55   	 279.75		
-82.70   	-234.07   	118.62   	 676.50		 81.67   	 295.01		
-83.62   	-234.68   	121.32   	 707.02		 82.85   	 300.10		
-84.53   	-235.29   	124.15   	 727.36		 84.05   	 310.27		
-85.45   	-236.82   	127.06   	 712.10		 85.29   	 315.36		
-85.75   	-238.65   	129.91   	 666.32		 86.55   	 320.45		
-85.45   	-239.56   	132.57   	 615.46		 87.83   	 315.36		
-85.14   	-239.56   	135.04   	 554.42		 89.09   	 310.27		
-84.53   	-238.65   	137.25   	 508.65		 90.34   	 310.27		
-84.53   	-237.43   	139.29   	 478.13		 91.58   	 315.36		
-85.14   	-236.51   	141.20   	 467.95		 92.84   	 315.36		
-86.06   	-236.21   	143.07   	 478.13		 94.10   	 310.27		
-87.28   	-236.21   	144.98   	 498.47		 95.34   	 305.19		
-88.20   	-235.90   	146.98   	 528.99		 96.56   	 305.19		
-89.11   	-234.99   	149.09   	 554.42		 97.78   	 305.19		
-89.72   	-233.76   	151.31   	 554.42		 99.00   	 300.10		
-90.33   	-232.85   	153.53   	 549.34		100.20   	 300.10		
-90.94   	-233.15   	155.73   	 518.82		101.40   	 295.01		
-92.16   	-234.38   	157.80   	 467.95		102.58   	 305.19		
-93.69   	-235.90   	159.67   	 401.83		103.80   	 305.19		
-95.83   	-237.73   	161.28   	 325.53		105.03   	 305.19		
-98.27   	-239.26   	162.58   	 239.06		106.25   	 300.10		
-100.71   	-240.48   	163.54   	 167.85		107.45   	 289.93		
-103.45   	-241.09   	164.21   	  91.56		108.61   	 279.75		
-106.51   	-241.39   	164.58   	  30.52		109.72   	 269.58		
-109.86   	-242.31   	164.70(S)	 -15.26		110.80   	 244.15		
-113.53   	-244.75   	164.64   	 -50.86		111.78   	 218.72		
-117.19   	-248.11   	164.43   	 -61.04		112.65   	 198.37		
-120.85   	-252.08   	164.19   	 -55.95		113.45   	 183.11		
-124.51   	-255.74   	163.97   	 -35.61		114.18   	 172.94		
-128.17   	-257.87   	163.82   	  -5.09		114.87   	 172.94		
-131.53   	-258.48   	163.80   	  25.43		115.56   	 172.94		
-134.28   	-257.26   	163.91   	  50.86		116.26   	 188.20		
-136.41   	-253.91   	164.11   	  55.95		117.01   	 193.29		
-137.33   	-248.72   	164.33   	  35.61		117.78   	 198.37		
-138.24   	-241.09   	164.48   	  -5.09		118.58   	 198.37		
-138.85   	-231.63   	164.46   	 -66.12		119.37   	 203.46		
-138.85   	-220.64   	164.19   	-137.33		120.18   	 193.29		
-137.94   	-208.74   	163.64   	-208.54		120.96   	 183.11		
-134.89   	-196.53   	162.81   	-264.50		121.69   	 172.94		
-130.31   	-183.72   	161.75   	-315.36		122.38   	 152.59		
-124.51   	-169.98   	160.49   	-345.88		122.99   	 142.42		
-118.10   	-155.03   	159.10   	-361.14		123.56   	 122.07		
-110.78   	-138.85   	157.66   	-366.22		124.05   	 106.82		
-103.15   	-122.99   	156.19   	-366.22		124.48   	  91.56		
-94.60   	-108.03   	154.73   	-366.22		124.84   	  71.21		
-86.06   	-93.99   	153.26   	-376.40		125.13   	  55.95		
-78.13   	-80.87   	151.76   	-391.66		125.35   	  35.61		
-71.11   	-68.66   	150.19   	-422.18		125.49   	  25.43		
-64.09   	-57.68   	148.50   	-462.87		125.59   	   5.09		
-56.76   	-48.22   	146.65   	-518.82		125.61(S)	 -10.17		
-49.44   	-40.59   	144.58   	-574.77		125.57   	 -35.61		
-43.03   	-35.10   	142.28   	-640.89		125.43   	 -55.95		
-38.15   	-30.82   	139.71   	-701.93		125.21   	 -81.38		
-35.40   	-28.08   	136.91   	-757.88		124.88   	-111.90		
-33.87   	-26.25   	133.88   	-798.57		124.43   	-142.42		
-32.35   	-25.63   	130.68   	-839.26		123.87   	-172.94		
-30.52   	-25.94   	127.32   	-854.52		123.17   	-203.46		
-28.08   	-26.86   	123.91   	-869.78		122.36   	-233.98		
-26.25   	-28.08   	120.43   	-864.70		121.42   	-264.50		
-25.63   	-29.60   	116.97   	-859.61		120.37   	-295.01		
-25.94   	-32.04   	113.53   	-849.44		119.19   	-320.45		
-26.55   	-34.79   	110.13   	-849.44		117.90   	-335.71		
-26.55   	-37.23   	106.73   	-864.70		116.56   	-350.97		
-25.33   	-38.15   	103.28   	-895.22		115.16   	-350.97		
-23.19   	-38.15   	 99.69   	-956.25		113.75   	-340.79		
-21.36   	-38.15   	 95.87   	-1017.29		112.39   	-325.53		
-20.45   	-38.45   	 91.80   	-1098.67		111.09   	-310.27		
-21.06   	-39.37   	 87.41   	-1169.88		109.85   	-284.84		
-22.28   	-39.98   	 82.73   	-1230.92		108.71   	-259.41		
-23.50   	-40.59   	 77.80   	-1266.53		107.67   	-228.89		
-24.41   	-41.20   	 72.74   	-1286.87		106.75   	-203.46		
-24.72   	-42.11   	 67.59   	-1276.70		105.94   	-178.03		
-24.41   	-43.33   	 62.48   	-1236.01		105.23   	-152.59		
