  I     	  II     	  LV     	  LV'		
 76.29   	818.48   	 95.75   	-183.11		
 84.53   	842.59   	 95.01   	-188.20		
 92.77   	861.82   	 94.26   	-198.37		
102.23   	877.69   	 93.47   	-213.63		
112.92   	891.42   	 92.61   	-233.98		
123.60   	902.71   	 91.68   	-249.24		
132.45   	910.03   	 90.68   	-259.41		
137.94   	910.64   	 89.64   	-249.24		
140.38   	903.63   	 88.65   	-239.06		
140.69   	889.28   	 87.69   	-244.15		
141.30   	869.14   	 86.71   	-300.10		
143.13   	844.42   	 85.51   	-406.92		
144.04   	815.43   	 83.89   	-554.42		
142.52   	782.47   	 81.67   	-712.10		
136.41   	744.93   	 78.82   	-839.26		
126.95   	703.74   	 75.46   	-905.39		
116.27   	659.79   	 71.84   	-900.30		
107.42   	615.23   	 68.24   	-844.35		
100.71   	570.98   	 64.86   	-762.97		
 94.60   	527.95   	 61.81   	-681.58		
 87.28   	485.23   	 59.08   	-635.81		
 76.90   	440.98   	 56.54   	-625.63		
 64.09   	394.90   	 54.04   	-645.98		
 49.44   	346.98   	 51.45   	-671.41		
 35.40   	299.99   	 48.77   	-691.76		
 23.80   	256.35   	 46.00   	-696.84		
 15.26   	217.29   	 43.21   	-681.58		
  9.77   	182.19   	 40.49   	-651.07		
  5.49   	148.32   	 37.88   	-615.46		
  0.92   	115.05   	 35.42   	-574.77		
 -5.19   	 83.01   	 33.12   	-544.25		
-12.51   	 54.93   	 30.95   	-518.82		
-18.31   	 33.57   	 28.87   	-498.47		
-21.06   	 18.92   	 26.88   	-493.39		
-21.36   	  8.24   	 24.90   	-473.04		
-21.67   	 -1.83   	 23.01   	-457.78		
-24.11   	-14.04   	 21.18   	-432.35		
-29.60   	-28.38   	 19.45   	-396.74		
-35.71   	-43.03   	 17.86   	-356.05		
-39.98   	-54.32   	 16.44   	-320.45		
-40.89   	-60.42   	 15.16   	-274.67		
-39.67   	-61.95   	 14.06   	-244.15		
-39.06   	-61.65   	 13.08   	-218.72		
-40.59   	-62.56   	 12.21   	-188.20		
-43.95   	-66.53   	 11.45   	-162.77		
-47.61   	-72.94   	 10.80   	-142.42		
-49.74   	-79.35   	 10.23   	-116.99		
-50.05   	-83.92   	  9.77   	 -91.56		
-49.13   	-86.98   	  9.40   	 -76.30		
-48.52   	-88.81   	  9.09   	 -50.86		
-48.83   	-90.33   	  8.89   	 -35.61		
-50.05   	-90.94   	  8.75   	 -30.52		
-52.19   	-91.25   	  8.63   	 -20.35		
-54.93   	-92.16   	  8.55   	 -25.43		
-57.37   	-94.30   	  8.44   	 -30.52		
-58.59   	-97.66   	  8.32   	 -30.52		
-58.59   	-100.40   	  8.20   	 -40.69		
-57.98   	-101.32   	  8.04   	 -40.69		
-57.98   	-99.49   	  7.87   	 -35.61		
-58.90   	-97.66   	  7.73   	 -30.52		
-61.04   	-97.66   	  7.61   	 -20.35		
-62.56   	-101.01   	  7.53   	 -10.17		
-62.26   	-106.20   	  7.49(D)	  10.17		
-60.73   	-110.78   	  7.53   	  20.35		
-59.81   	-113.53   	  7.61   	  30.52		
-60.73   	-113.53   	  7.73   	  35.61		
-63.48   	-112.00   	  7.87   	  40.69		
-66.22   	-109.56   	  8.04   	  45.78		
-66.83   	-106.81   	  8.22   	  40.69		
-65.31   	-104.06   	  8.38   	  35.61		
-62.56   	-101.62   	  8.52   	  40.69		
-61.04   	-100.40   	  8.69   	  35.61		
-61.34   	-100.10   	  8.83   	  35.61		
-63.17   	-99.79   	  8.97   	  40.69		
-65.00   	-99.79   	  9.14   	  35.61		
-65.61   	-100.71   	  9.28   	  35.61		
-64.70   	-103.45   	  9.42   	  35.61		
-62.56   	-107.73   	  9.56   	  30.52		
-60.42   	-112.00   	  9.68   	  25.43		
-58.59   	-113.83   	  9.79   	  20.35		
-57.68   	-112.61   	  9.87   	  15.26		
-57.68   	-108.95   	  9.93   	  10.17		
-58.29   	-104.98   	  9.97   	  10.17		
-58.59   	-101.01   	 10.01   	   5.09		
-58.59   	-97.96   	 10.03   	   5.09		
-58.59   	-96.44   	 10.05   	   5.09		
-59.51   	-98.27   	 10.07   	   0.00		
-61.34   	-103.76   	 10.07   	   5.09		
-62.87   	-110.17   	 10.09   	   5.09		
-62.87   	-112.61   	 10.11   	   5.09		
-61.34   	-108.64   	 10.13   	   0.00		
-59.20   	-99.79   	 10.13   	  -5.09		
-57.07   	-92.16   	 10.11   	  -5.09		
-56.46   	-90.03   	 10.09   	  -5.09		
-56.15   	-93.38   	 10.07   	  -5.09		
-56.15   	-97.66   	 10.05   	  -5.09		
-55.54   	-98.27   	 10.03   	 -10.17		
-54.32   	-95.52   	  9.99   	  -5.09		
-54.02   	-93.08   	  9.97   	 -10.17		
-54.63   	-93.69   	  9.93   	 -15.26		
-55.54   	-96.44   	  9.87   	 -10.17		
-55.24   	-97.35   	  9.83   	 -15.26		
-53.41   	-94.30   	  9.77   	 -15.26		
-51.27   	-87.59   	  9.70   	 -15.26		
-50.96   	-81.79   	  9.64   	 -10.17		
-52.19   	-80.26   	  9.60   	 -10.17		
-53.71   	-83.92   	  9.56   	  -5.09		
-53.71   	-89.11   	  9.54   	   0.00		
-52.19   	-93.08   	  9.54   	  -5.09		
-50.66   	-93.69   	  9.52   	   0.00		
-50.96   	-92.16   	  9.52   	   0.00		
-52.19   	-90.33   	  9.52   	   5.09		
-52.80   	-88.81   	  9.54   	   0.00		
-51.88   	-88.20   	  9.54   	   5.09		
-49.44   	-87.28   	  9.56   	   0.00		
-46.69   	-85.14   	  9.56   	   5.09		
-44.86   	-82.09   	  9.58   	   5.09		
-43.95   	-79.04   	  9.60   	   5.09		
-43.95   	-77.51   	  9.62   	   5.09		
-45.47   	-78.13   	  9.64   	   5.09		
-47.30   	-80.87   	  9.66   	   0.00		
-49.13   	-83.31   	  9.66   	   5.09		
-49.44   	-84.53   	  9.68   	   5.09		
-48.83   	-84.23   	  9.70   	   5.09		
-48.22   	-83.31   	  9.73   	   5.09		
-47.00   	-83.01   	  9.75   	   5.09		
-45.17   	-83.62   	  9.77   	  10.17		
-42.72   	-84.84   	  9.81   	  10.17		
-41.20   	-85.45   	  9.85   	  10.17		
-42.72   	-83.92   	  9.89   	  10.17		
-46.08   	-80.87   	  9.93   	  10.17		
-48.83   	-77.21   	  9.97   	  10.17		
-47.91   	-73.85   	 10.01   	  10.17		
-43.95   	-72.33   	 10.05   	  10.17		
-39.67   	-72.94   	 10.09   	   5.09		
-38.76   	-74.46   	 10.11   	  10.17		
-40.89   	-75.99   	 10.15   	   5.09		
-44.56   	-78.13   	 10.17   	  10.17		
-46.39   	-80.57   	 10.21   	   5.09		
-46.08   	-83.62   	 10.23   	  10.17		
-44.56   	-84.84   	 10.27   	   5.09		
-43.64   	-83.62   	 10.29   	  10.17		
-43.33   	-79.04   	 10.34   	  10.17		
-42.72   	-72.94   	 10.38   	   5.09		
-41.50   	-65.92   	 10.40   	  10.17		
-38.76   	-57.68   	 10.44   	  10.17		
-34.48   	-47.30   	 10.48   	  10.17		
-28.69   	-33.26   	 10.52   	  10.17		
-21.97   	-16.48   	 10.56   	  10.17		
-15.87   	  1.53   	 10.60   	  10.17		
-11.90   	 16.78   	 10.64   	   5.09		
-10.68   	 27.16   	 10.66   	   5.09		
-11.29   	 31.43   	 10.68   	   5.09		
-11.29   	 32.04   	 10.70   	   5.09		
 -9.46   	 33.57   	 10.72   	   5.09		
 -3.97   	 41.50   	 10.74   	   5.09		
  5.19   	 58.59   	 10.76   	   0.00		
 17.40   	 83.62   	 10.76   	   0.00		
 30.82   	112.00   	 10.76   	  -5.09		
 41.81   	137.63   	 10.74   	   0.00		
 47.61   	155.03   	 10.74   	  -5.09		
 48.83   	162.96   	 10.72   	 -10.17		
 48.22   	162.66   	 10.68   	  -5.09		
 50.05   	158.69   	 10.66   	   0.00		
 55.54   	155.94   	 10.66   	   0.00		
 63.17   	157.78   	 10.66   	   0.00		
 69.89   	164.18   	 10.66   	  10.17		
 72.02   	171.20   	 10.70   	  10.17		
 68.97   	171.81   	 10.74   	  15.26		
 59.51   	159.30   	 10.80   	  20.35		
 42.11   	130.00   	 10.89   	  20.35		
 17.09   	 85.45   	 10.97   	  20.35		
-11.90   	 32.96   	 11.05   	  25.43		
-38.15   	-17.40   	 11.15   	  25.43		
-54.63   	-58.59   	 11.25   	  30.52		
-58.59   	-87.28   	 11.37   	  30.52		
-54.32   	-105.29   	 11.50   	  30.52		
-49.74   	-116.27   	 11.62   	  35.61		
-50.05   	-123.90   	 11.76   	  35.61		
-54.63   	-129.70   	 11.90   	  35.61		
-58.90   	-133.97   	 12.04   	  30.52		
-58.90   	-136.72   	 12.17   	  35.61		
-55.54   	-137.94   	 12.31   	  30.52		
-52.49   	-137.94   	 12.43   	  30.52		
-52.80   	-137.02   	 12.55   	  35.61		
-56.46   	-135.19   	 12.70   	  45.78		
-61.04   	-133.36   	 12.88   	  55.95		
-64.09   	-132.75   	 13.10   	  66.12		
-64.39   	-133.67   	 13.37   	  86.47		
-63.17   	-135.80   	 13.71   	 101.73		
-61.65   	-137.94   	 14.12   	 116.99		
-59.51   	-139.16   	 14.59   	 127.16		
-57.68   	-138.85   	 15.10   	 142.42		
-56.15   	-138.24   	 15.67   	 147.51		
-55.85   	-137.94   	 16.26   	 142.42		
-57.07   	-137.63   	 16.83   	 132.25		
-58.29   	-136.11   	 17.35   	 122.07		
-57.37   	-130.92   	 17.84   	 101.73		
-53.10   	-119.32   	 18.25   	  81.38		
-46.39   	-99.49   	 18.58   	  66.12		
-37.54   	-73.55   	 18.84   	  45.78		
-24.41   	-45.17   	 19.02   	  35.61		
 -2.75   	-13.73   	 19.17   	  25.43		
 32.04   	 31.43   	 19.27   	  20.35		
 82.09   	115.36   	 19.35   	  15.26		
148.62   	270.08   	 19.41   	  15.26		
237.12   	509.34   	 19.47   	   5.09		
355.22   	810.24   	 19.49   	   5.09		
508.42   	1116.03   	 19.51   	   0.00		
688.78   	1358.03   	 19.51   	   5.09		
869.14   	1484.38(R)	 19.53(E)	  15.26		
1010.44   	1473.08   	 19.59   	  35.61		
1073.00   	1325.07   	 19.74   	  61.04		
1029.05   	1053.47   	 19.98   	  91.56		
879.21   	683.59   	 20.35   	 137.33		
658.57   	267.64   	 20.90   	 193.29		
421.14   	-107.73   	 21.67   	 264.50		
219.73   	-356.14   	 22.73   	 366.22		
 82.70   	-437.32   	 24.19   	 488.30		
  3.36   	-381.16   	 26.14   	 640.89		
-43.64   	-271.61   	 28.71   	 788.40		
-78.74   	-195.01   	 31.86   	 940.99		
-107.42   	-188.90   	 35.63   	1078.33		
-125.12   	-230.10   	 39.94   	1200.40		
-130.31   	-272.22   	 44.74   	1297.04		
-128.17   	-284.12   	 49.93   	1383.51		
-126.34   	-267.64   	 55.46   	1459.81		
-129.70   	-244.75   	 61.30   	1490.33		
-136.72   	-234.68   	 67.26   	1480.16		
-142.21   	-239.87   	 73.18   	1403.86		
-143.43   	-250.55   	 78.80   	1291.96		
-140.69   	-256.35   	 83.97   	1154.62		
-135.50   	-254.52   	 88.59   	1017.29		
-130.92   	-248.11   	 92.65   	 930.82		
-128.17   	-241.39   	 96.38   	 869.78		
-128.17   	-237.12   	 99.86   	 854.52		
-130.31   	-234.99   	103.28   	 849.44		
-133.06   	-233.76   	106.67   	 829.09		
-136.41   	-232.24   	109.99   	 788.40		
-140.08   	-230.41   	113.14   	 722.28		
-142.82   	-228.27   	116.03   	 625.63		
-143.74   	-227.36   	118.53   	 523.90		
-142.52   	-227.97   	120.63   	 427.26		
-140.38   	-229.49   	122.34   	 366.22		
-139.16   	-230.71   	123.80   	 335.71		
-139.16   	-230.71   	125.15   	 335.71		
-140.38   	-229.49   	126.49   	 361.14		
-141.30   	-226.44   	127.93   	 366.22		
-140.99   	-222.17   	129.40   	 371.31		
-139.16   	-217.59   	130.88   	 350.97		
-137.02   	-212.71   	132.29   	 325.53		
-135.50   	-208.44   	133.59   	 305.19		
-135.50   	-205.69   	134.81   	 289.93		
-136.41   	-203.86   	135.97   	 279.75		
-137.94   	-203.55   	137.09   	 269.58		
-139.16   	-204.47   	138.17   	 249.24		
-139.77   	-205.69   	139.17   	 208.54		
-140.38   	-206.91   	140.00   	 152.59		
-141.60   	-207.82   	140.61   	 106.82		
-144.04   	-208.44   	141.04   	  76.30		
-147.40   	-208.44   	141.34   	  86.47		
-151.06   	-208.44   	141.69   	 111.90		
-153.81   	-208.44   	142.14   	 157.68		
-155.64   	-208.13   	142.77   	 213.63		
-157.47   	-207.21   	143.62   	 264.50		
-160.52   	-205.99   	144.68   	 295.01		
-165.41   	-205.08   	145.86   	 289.93		
-171.20   	-204.16   	147.02   	 239.06		
-176.09   	-202.33   	147.98   	 147.51		
-179.14   	-199.58   	148.57   	  35.61		
-180.97   	-196.23   	148.71(S)	 -86.47		
-181.88   	-194.09   	148.36   	-183.11		
-182.50   	-193.79   	147.63   	-239.06		
-183.11   	-194.40   	146.67   	-264.50		
-182.50   	-193.79   	145.61   	-259.41		
-180.66   	-189.51   	144.58   	-249.24		
-177.61   	-181.58   	143.58   	-249.24		
-173.95   	-172.12   	142.58   	-254.32		
-168.76   	-164.18   	141.57   	-274.67		
-162.66   	-159.30   	140.47   	-305.19		
-154.72   	-156.56   	139.25   	-325.53		
-144.04   	-151.98   	137.94   	-350.97		
-131.53   	-141.91   	136.54   	-366.22		
-117.49   	-126.34   	135.08   	-381.48		
-102.54   	-106.81   	133.55   	-412.00		
-87.89   	-87.59   	131.90   	-442.52		
-74.46   	-71.41   	130.13   	-473.04		
-62.26   	-58.90   	128.24   	-508.65		
-51.57   	-48.83   	126.20   	-534.08		
-40.89   	-39.06   	124.07   	-539.16		
-29.60   	-29.30   	121.91   	-534.08		
-17.70   	-20.14   	119.78   	-518.82		
 -6.71   	-13.12   	117.70   	-534.08		
  2.14   	 -7.93   	115.56   	-605.29		
  7.63   	 -3.97   	113.14   	-732.45		
  9.46   	  0.31   	110.21   	-900.30		
  8.54   	  5.19   	106.61   	-1057.98		
  6.41   	 10.38   	102.38   	-1180.06		
  4.58   	 14.95   	 97.66   	-1256.35		
  3.97   	 18.31   	 92.63   	-1281.79		
  4.27   	 20.45   	 87.51   	-1281.79		
  5.19   	 21.06   	 82.38   	-1271.61		
  5.49   	 19.84   	 77.29   	-1266.53		
  5.19   	 17.09   	 72.23   	-1261.44		
  4.58   	 12.82   	 67.18   	-1251.27		
  3.66   	  8.85   	 62.18   	-1210.58		
  2.75   	  5.80   	 57.33   	-1139.36		
  1.22   	  3.66   	 52.78   	-1047.81		
 -0.31   	  1.83   	 48.59   	-956.25		
 -1.22   	 -0.31   	 44.76   	-874.87		
 -1.83   	 -3.05   	 41.26   	-824.00		
 -2.75   	 -6.10   	 37.97   	-788.40		
 -4.58   	 -8.85   	 34.81   	-773.14		
 -7.32   	-11.29   	 31.72   	-742.62		
-10.38   	-13.73   	 28.75   	-707.02		
-12.51   	-16.78   	 25.92   	-651.07		
-13.12   	-19.84   	 23.32   	-579.86		
-13.43   	-22.89   	 21.00   	-503.56		
-14.34   	-25.33   	 18.98   	-427.26		
-16.48   	-26.86   	 17.27   	-366.22		
-18.92   	-27.47   	 15.81   	-320.45		
-21.36   	-28.08   	 14.53   	-284.84		
-22.58   	-28.69   	 13.39   	-264.50		
-24.11   	-29.60   	 12.33   	-239.06		
-25.94   	-30.21   	 11.37   	-213.63		
-28.08   	-30.52   	 10.52   	-188.20		
-29.60   	-30.52   	  9.77   	-152.59		
-29.30   	-29.60   	  9.16   	-122.07		
-27.47   	-27.16   	  8.67   	 -86.47		
-25.02   	-22.58   	  8.32   	 -55.95		
-21.97   	-13.73   	  8.10   	 -35.61		
-18.01   	 -0.61   	  7.96   	 -20.35		
-13.43   	 15.56   	  7.87   	 -10.17		
 -8.85   	 30.82   	  7.83   	  -5.09		
 -6.71   	 42.42   	  7.81   	   0.00		
 -7.63   	 49.44   	  7.81   	   5.09		
 -9.16   	 54.32   	  7.83   	  10.17		
 -7.32   	 60.42   	  7.87   	  10.17		
  0.61   	 71.11   	  7.91   	  20.35		
 14.04   	 87.28   	  8.00   	  15.26		
 28.38   	106.51   	  8.06   	  20.35		
 38.76   	126.34   	  8.14   	  15.26		
 43.64   	144.04   	  8.20   	   5.09		
 44.56   	158.08   	  8.22   	  -5.09		
 45.78   	168.46   	  8.20   	 -15.26		
 50.35   	176.70   	  8.14   	 -25.43		
 58.59   	183.11   	  8.04   	 -30.52		
 68.05   	187.07   	  7.91   	 -25.43		
 75.99   	187.99   	  7.81   	 -15.26		
 79.04   	186.77   	  7.75(D)	   5.09		
 76.29   	185.55   	  7.77   	  20.35		
 69.27   	183.11   	  7.85   	  40.69		
 58.59   	174.87   	  8.02   	  55.95		
 43.64   	153.50   	  8.24   	  66.12		
 22.28   	115.05   	  8.50   	  66.12		
 -5.49   	 63.78   	  8.77   	  66.12		
-34.18   	 10.07   	  9.03   	  55.95		
-55.85   	-35.10   	  9.26   	  45.78		
-64.70   	-66.83   	  9.44   	  40.69		
-61.65   	-86.06   	  9.60   	  30.52		
-54.93   	-98.57   	  9.73   	  30.52		
-52.19   	-108.03   	  9.85   	  30.52		
-54.93   	-115.05   	  9.97   	  25.43		
-60.12   	-118.71   	 10.07   	  30.52		
-64.09   	-119.02   	 10.19   	  30.52		
-65.00   	-117.19   	 10.32   	  30.52		
-64.09   	-115.36   	 10.44   	  20.35		
-63.48   	-115.66   	 10.52   	  25.43		
-61.95   	-117.80   	 10.62   	  20.35		
-59.81   	-121.46   	 10.70   	  20.35		
-57.68   	-123.90   	 10.78   	  20.35		
-57.68   	-124.21   	 10.86   	  30.52		
-60.42   	-122.07   	 10.99   	  30.52		
-64.70   	-118.71   	 11.11   	  30.52		
-68.05   	-117.19   	 11.23   	  30.52		
-68.05   	-118.41   	 11.35   	  35.61		
-65.92   	-121.77   	 11.50   	  35.61		
-63.78   	-124.82   	 11.64   	  40.69		
-63.48   	-125.43   	 11.80   	  40.69		
-64.39   	-122.99   	 11.96   	  50.86		
-64.70   	-119.63   	 12.17   	  55.95		
-62.56   	-116.27   	 12.39   	  66.12		
-57.68   	-111.08   	 12.66   	  76.30		
-52.19   	-99.18   	 12.96   	  76.30		
-48.22   	-75.99   	 13.27   	  81.38		
-45.17   	-41.20   	 13.59   	  81.38		
-38.15   	  0.00   	 13.92   	  71.21		
-18.62   	 46.39   	 14.20   	  61.04		
 21.06   	104.68   	 14.45   	  30.52		
 84.84   	195.31   	 14.57   	   5.09		
173.65   	345.15   	 14.59   	 -25.43		
289.00   	563.66   	 14.49   	 -50.86		
434.57   	830.08   	 14.28   	 -71.21		
611.88   	1096.80   	 14.00   	 -61.04		
811.46   	1306.76   	 13.75   	 -45.78		
1005.25   	1415.10(R)	 13.57(E)	 -10.17		
1152.34   	1398.62   	 13.53   	  30.52		
1211.85   	1251.83   	 13.65   	  71.21		
1156.31   	984.19   	 13.94   	 111.90		
988.77   	620.42   	 14.38   	 137.33		
747.07   	213.93   	 14.93   	 157.68		
490.11   	-149.54   	 15.56   	 178.03		
273.13   	-385.74   	 16.28   	 203.46		
122.99   	-454.71   	 17.09   	 249.24		
 32.04   	-383.00   	 18.09   	 325.53		
-27.77   	-252.38   	 19.39   	 422.18		
-75.07   	-153.81   	 21.08   	 544.25		
-111.69   	-132.45   	 23.26   	 666.32		
-131.23   	-171.51   	 25.92   	 778.23		
-133.36   	-222.17   	 29.03   	 874.87		
-127.26   	-245.36   	 32.53   	 940.99		
-123.29   	-235.60   	 36.30   	 991.86		
-125.73   	-212.40   	 40.26   	1017.29		
-131.23   	-196.84   	 44.33   	1037.64		
-135.80   	-196.53   	 48.48   	1032.55		
-137.94   	-203.25   	 52.61   	1022.38		
-138.85   	-207.21   	 56.70   	1007.12		
-139.16   	-204.77   	 60.73   	 991.86		
-137.94   	-198.06   	 64.70   	 986.77		
-135.19   	-191.35   	 68.65   	1002.03		
-132.14   	-187.38   	 72.65   	1032.55		
-130.31   	-186.46   	 76.79   	1057.98		
-129.70   	-187.38   	 81.02   	1052.90		
-130.62   	-187.99   	 85.23   	1017.29		
-131.53   	-187.07   	 89.30   	 961.34		
-133.06   	-185.24   	 93.14   	 910.47		
-135.19   	-183.11   	 96.78   	 864.70		
-138.55   	-180.97   	100.24   	 818.92		
-141.60   	-179.14   	103.52   	 773.14		
-142.82   	-177.31   	106.61   	 717.19		
-140.69   	-175.48   	109.48   	 645.98		
-136.72   	-175.17   	112.06   	 559.51		
-133.06   	-176.09   	114.30   	 478.13		
-131.84   	-177.92   	116.22   	 391.66		
-132.75   	-178.53   	117.78   	 330.62		
-134.28   	-176.70   	119.10   	 284.84		
-133.97   	-172.12   	120.24   	 249.24		
-131.23   	-166.63   	121.24   	 239.06		
-128.17   	-161.44   	122.20   	 223.80		
-126.65   	-158.69   	123.09   	 213.63		
-127.87   	-158.39   	123.95   	 218.72		
-131.53   	-158.69   	124.82   	 213.63		
-135.19   	-159.30   	125.68   	 213.63		
-137.63   	-159.30   	126.53   	 213.63		
-139.16   	-159.00   	127.39   	 203.46		
-140.38   	-159.30   	128.20   	 193.29		
-142.52   	-160.83   	128.97   	 178.03		
-144.96   	-162.66   	129.68   	 172.94		
-147.40   	-164.49   	130.38   	 167.85		
-149.54   	-164.79   	131.05   	 172.94		
-151.06   	-163.27   	131.74   	 172.94		
-152.59   	-160.52   	132.43   	 167.85		
-154.11   	-157.47   	133.10   	 157.68		
-155.33   	-154.42   	133.73   	 142.42		
-157.17   	-152.28   	134.30   	 132.25		
-159.61   	-151.06   	134.83   	 122.07		
-162.66   	-151.67   	135.32   	 116.99		
-166.02   	-153.81   	135.79   	 111.90		
-168.46   	-156.56   	136.24   	 106.82		
-169.07   	-157.47   	136.66   	  91.56		
-167.54   	-155.33   	137.03   	  76.30		
-163.88   	-149.54   	137.33   	  50.86		
-157.78   	-140.99   	137.54   	  15.26		
-150.45   	-131.53   	137.60(S)	 -15.26		
-142.52   	-122.38   	137.54   	 -45.78		
-134.28   	-113.22   	137.35   	 -66.12		
-125.12   	-103.15   	137.09   	 -81.38		
-115.05   	-91.25   	136.76   	 -91.56		
-103.76   	-77.82   	136.40   	-106.82		
-91.25   	-63.48   	135.97   	-132.25		
-78.74   	-49.44   	135.44   	-167.85		
-67.44   	-36.62   	134.77   	-218.72		
-57.37   	-25.63   	133.90   	-269.58		
-48.83   	-16.48   	132.82   	-315.36		
-43.03   	 -8.85   	131.56   	-366.22		
-39.37   	 -3.05   	130.09   	-391.66		
-37.54   	  0.92   	128.52   	-417.09		
-36.32   	  4.58   	126.86   	-447.61		
-35.10   	  7.63   	125.07   	-488.30		
-33.57   	 10.07   	123.11   	-539.16		
-31.74   	 12.21   	120.96   	-590.03		
-29.91   	 13.43   	118.60   	-620.55		
-27.77   	 14.34   	116.11   	-656.15		
-25.94   	 15.26   	113.49   	-701.93		
-25.33   	 16.17   	110.68   	-803.66		
-27.16   	 16.48   	107.47   	-946.08		
-31.13   	 15.87   	103.68   	-1119.02		
-35.10   	 14.04   	 99.21   	-1281.79		
-36.62   	 10.68   	 94.08   	-1398.77		
-35.10   	  6.41   	 88.48   	-1444.55		
-32.35   	  1.53   	 82.71   	-1429.29		
-30.21   	 -3.05   	 76.99   	-1368.26		
-29.60   	 -6.41   	 71.52   	-1286.87		
-30.52   	 -8.24   	 66.37   	-1210.58		
-32.04   	 -8.85   	 61.53   	-1149.54		
-34.79   	 -9.77   	 56.93   	-1098.67		
-37.84   	-11.90   	 52.53   	-1047.81		
-40.89   	-14.95   	 48.34   	-1002.03		
-42.72   	-18.62   	 44.33   	-935.91		
-42.72   	-21.67   	 40.59   	-859.61		
-41.81   	-22.89   	 37.15   	-773.14		
-40.59   	-22.58   	 34.06   	-686.67		
