  I     	  II     	  LV     	  LV'		
-38.15   	-72.63   	  6.49   	 -61.04		
-37.23   	-76.90   	  6.25   	 -50.86		
-36.32   	-79.96   	  6.04   	 -35.61		
-35.71   	-79.96   	  5.90   	 -30.52		
-35.40   	-76.29   	  5.78   	 -20.35		
-34.79   	-69.27   	  5.70   	 -20.35		
-33.26   	-58.59   	  5.62   	 -15.26		
-30.21   	-43.95   	  5.55   	 -15.26		
-25.33   	-27.77   	  5.49   	 -15.26		
-19.23   	-12.21   	  5.43   	 -15.26		
-12.51   	 -1.22   	  5.37   	 -10.17		
 -5.80   	  4.58   	  5.33   	 -15.26		
 -0.31   	  6.71   	  5.27   	  -5.09		
  5.19   	  9.77   	  5.25   	 -10.17		
 11.60   	 18.92   	  5.21   	  -5.09		
 18.92   	 36.62   	  5.19   	  -5.09		
 27.47   	 60.12   	  5.17   	 -10.17		
 36.62   	 83.01   	  5.13   	  -5.09		
 46.08   	 97.96   	  5.11   	 -15.26		
 54.32   	100.10   	  5.05   	 -15.26		
 59.81   	 91.25   	  4.98   	 -20.35		
 60.73   	 77.51   	  4.90   	 -20.35		
 56.15   	 64.70   	  4.82   	 -25.43		
 46.39   	 54.93   	  4.72   	 -30.52		
 33.57   	 45.17   	  4.60   	 -25.43		
 18.92   	 30.21   	  4.50   	 -25.43		
  1.53   	  6.10   	  4.39   	 -25.43		
-17.70   	-27.16   	  4.29   	 -15.26		
-35.40   	-64.39   	  4.23   	 -10.17		
-47.61   	-97.35   	  4.19   	   0.00		
-52.49   	-119.32   	  4.19   	  10.17		
-51.88   	-128.17   	  4.23   	  15.26		
-50.35   	-127.87   	  4.29   	  25.43		
-51.27   	-125.43   	  4.39   	  35.61		
-54.93   	-126.34   	  4.54   	  35.61		
-59.20   	-132.75   	  4.68   	  40.69		
-62.26   	-140.99   	  4.84   	  40.69		
-64.09   	-148.01   	  5.01   	  35.61		
-65.61   	-151.37   	  5.15   	  40.69		
-67.14   	-151.67   	  5.31   	  35.61		
-68.05   	-150.15   	  5.45   	  35.61		
-67.75   	-147.71   	  5.60   	  35.61		
-65.31   	-145.26   	  5.74   	  35.61		
-61.65   	-144.65   	  5.88   	  30.52		
-59.51   	-152.28   	  6.00   	  35.61		
-60.12   	-173.95   	  6.14   	  30.52		
-59.51   	-206.60   	  6.27   	  25.43		
-43.64   	-230.10   	  6.37   	  20.35		
  6.10   	-210.27   	  6.45   	  15.26		
105.29   	-115.05   	  6.51   	  10.17		
258.48   	 65.31   	  6.55   	  10.17		
454.41   	309.75   	  6.59   	  10.17		
663.76   	573.12   	  6.63   	   5.09		
845.34   	809.94   	  6.65   	  35.61		
921.94   	1085.21(R)	  6.80(E)	  35.61		
737.00   	1069.03   	  6.94   	  50.86		
422.67   	926.21   	  7.14   	  76.30		
 66.53   	674.13   	  7.45   	  96.64		
-216.37   	373.84   	  7.83   	 127.16		
-342.10   	112.92   	  8.34   	 162.77		
-308.84   	-46.08   	  8.99   	 208.54		
-192.26   	-101.62   	  9.83   	 249.24		
-87.59   	-100.71   	 10.82   	 300.10		
-49.44   	-96.74   	 12.02   	 361.14		
-71.11   	-112.61   	 13.47   	 432.35		
-109.56   	-139.77   	 15.20   	 513.73		
-128.78   	-158.39   	 17.25   	 610.37		
-122.68   	-159.61   	 19.69   	 712.10		
-106.20   	-151.06   	 22.54   	 834.18		
-94.91   	-143.43   	 25.88   	 946.08		
-92.77   	-141.60   	 29.66   	1068.15		
-94.30   	-143.43   	 33.94   	1169.88		
-93.69   	-146.48   	 38.62   	1261.44		
-89.72   	-149.23   	 43.66   	1322.48		
-85.45   	-151.06   	 48.95   	1368.26		
-83.31   	-151.37   	 54.43   	1378.43		
-83.01   	-148.93   	 59.94   	1368.26		
-83.31   	-144.04   	 65.41   	1332.65		
-82.70   	-137.33   	 70.74   	1281.79		
-81.18   	-131.23   	 75.87   	1225.83		
-80.26   	-126.04   	 80.77   	1164.80		
-80.26   	-122.07   	 85.43   	1108.85		
-79.35   	-118.71   	 89.87   	1057.98		
-75.68   	-115.05   	 94.10   	1017.29		
-69.89   	-110.78   	 98.17   	 986.77		
-63.78   	-108.03   	102.12   	 951.17		
-60.42   	-106.81   	105.92   	 930.82		
-60.12   	-105.59   	109.64   	 895.22		
-61.65   	-103.15   	113.22   	 859.61		
-62.26   	-97.35   	116.66   	 818.92		
-61.34   	-88.81   	119.94   	 773.14		
-58.29   	-79.65   	123.03   	 722.28		
-54.63   	-71.72   	125.92   	 676.50		
-50.66   	-66.22   	128.63   	 630.72		
-46.39   	-62.56   	131.15   	 584.94		
-42.11   	-59.20   	133.49   	 549.34		
-37.54   	-55.85   	135.69   	 518.82		
-33.57   	-52.19   	137.76   	 488.30		
-29.60   	-48.22   	139.71   	 457.78		
-25.33   	-42.72   	141.55   	 432.35		
-20.14   	-34.48   	143.28   	 401.83		
-13.43   	-22.58   	144.88   	 366.22		
 -5.49   	 -8.85   	146.35   	 330.62		
  3.97   	  5.19   	147.67   	 300.10		
 14.04   	 17.70   	148.87   	 264.50		
 23.80   	 28.99   	149.93   	 239.06		
 32.96   	 39.98   	150.88   	 213.63		
 41.50   	 51.88   	151.74   	 188.20		
 50.96   	 65.31   	152.49   	 178.03		
 61.34   	 79.35   	153.20   	 152.59		
 71.72   	 93.69   	153.81   	 142.42		
 80.26   	107.12   	154.38   	 122.07		
 84.53   	119.02   	154.87   	 106.82		
 85.75   	128.78   	155.30   	  81.38		
 86.36   	135.50   	155.63   	  66.12		
 88.20   	139.47   	155.89   	  45.78		
 91.55   	140.69   	156.07   	  30.52		
 93.38   	140.08   	156.19   	  15.26		
 91.55   	137.02   	156.26(S)	  -5.09		
 84.53   	132.14   	156.24   	 -20.35		
 73.85   	124.21   	156.15   	 -30.52		
 60.42   	113.53   	156.03   	 -45.78		
 45.47   	 98.27   	155.85   	 -55.95		
 30.21   	 77.82   	155.63   	 -71.21		
 15.26   	 51.57   	155.34   	 -71.21		
  1.53   	 21.97   	155.06   	 -86.47		
-10.68   	 -6.10   	154.71   	 -91.56		
-21.97   	-27.47   	154.34   	 -96.64		
-32.65   	-39.37   	153.96   	-106.82		
-41.81   	-44.25   	153.53   	-122.07		
-48.83   	-47.00   	153.04   	-137.33		
-53.71   	-52.19   	152.49   	-157.68		
-57.07   	-61.34   	151.86   	-183.11		
-60.42   	-71.41   	151.13   	-213.63		
-64.70   	-79.65   	150.27   	-249.24		
-69.89   	-84.53   	149.28   	-295.01		
-75.07   	-86.67   	148.10   	-345.88		
-78.74   	-87.59   	146.71   	-401.83		
-79.65   	-88.50   	145.11   	-467.95		
-78.74   	-89.11   	143.23   	-539.16		
-77.21   	-90.03   	141.08   	-610.37		
-76.90   	-91.55   	138.64   	-686.67		
-79.04   	-93.38   	135.89   	-762.97		
-82.09   	-93.99   	132.84   	-844.35		
-84.53   	-91.25   	129.46   	-930.82		
-84.84   	-85.75   	125.74   	-1027.46		
-83.62   	-79.35   	121.63   	-1119.02		
-82.40   	-75.68   	117.15   	-1215.66		
-82.70   	-76.60   	112.29   	-1307.22		
-84.23   	-80.26   	107.06   	-1388.60		
-85.45   	-84.23   	101.51   	-1454.72		
-85.45   	-85.45   	 95.69   	-1500.50		
-83.92   	-83.62   	 89.68   	-1515.76		
-82.09   	-79.04   	 83.62   	-1505.59		
-81.48   	-73.24   	 77.60   	-1480.16		
-81.79   	-68.66   	 71.68   	-1429.29		
-81.79   	-66.53   	 65.96   	-1363.17		
-79.96   	-67.14   	 60.51   	-1291.96		
-75.99   	-70.19   	 55.34   	-1210.58		
-72.33   	-72.94   	 50.50   	-1134.28		
-70.19   	-73.85   	 45.96   	-1057.98		
-70.50   	-72.33   	 41.73   	-996.94		
-71.41   	-68.36   	 37.74   	-930.82		
-71.11   	-64.09   	 34.02   	-874.87		
-68.66   	-61.04   	 30.52   	-813.83		
-64.39   	-60.42   	 27.26   	-762.97		
-60.73   	-61.65   	 24.21   	-696.84		
-58.59   	-63.48   	 21.42   	-635.81		
-58.59   	-65.31   	 18.88   	-569.68		
-60.12   	-67.14   	 16.60   	-503.56		
-61.95   	-69.89   	 14.59   	-447.61		
-62.87   	-73.24   	 12.80   	-381.48		
-61.65   	-75.99   	 11.27   	-335.71		
-58.59   	-76.60   	  9.93   	-289.93		
-55.24   	-74.46   	  8.77   	-259.41		
-52.80   	-71.41   	  7.73   	-228.89		
-53.10   	-69.89   	  6.82   	-213.63		
-55.24   	-71.72   	  5.96   	-193.29		
-57.98   	-76.60   	  5.19   	-178.03		
-59.20   	-82.40   	  4.48   	-162.77		
-58.59   	-85.75   	  3.83   	-142.42		
-57.07   	-85.45   	  3.26   	-132.25		
-55.85   	-82.09   	  2.73   	-106.82		
-55.54   	-77.82   	  2.30   	 -81.38		
-55.85   	-75.99   	  1.97   	 -66.12		
-57.07   	-77.82   	  1.71   	 -50.86		
-58.59   	-81.18   	  1.51   	 -30.52		
-59.20   	-83.62   	  1.38   	 -25.43		
-58.90   	-82.09   	  1.28   	 -15.26		
-57.07   	-76.60   	  1.22   	 -10.17		
-53.71   	-68.05   	  1.18   	 -15.26		
-50.05   	-57.68   	  1.12   	 -10.17		
-46.69   	-46.08   	  1.08   	 -15.26		
-43.95   	-32.04   	  1.02   	 -15.26		
-40.59   	-16.78   	  0.96   	 -20.35		
-36.32   	 -2.75   	  0.87   	 -10.17		
-31.74   	  6.71   	  0.83   	 -15.26		
-27.16   	 10.38   	  0.77   	  -5.09		
-21.67   	 10.68   	  0.75   	  -5.09		
-14.65   	 14.04   	  0.73   	  -5.09		
 -5.19   	 27.16   	  0.71   	   0.00		
  5.19   	 49.13   	  0.71   	   0.00		
 15.56   	 73.85   	  0.71   	  -5.09		
 24.41   	 91.86   	  0.69   	  -5.09		
 31.13   	 96.74   	  0.67   	 -10.17		
 35.10   	 89.42   	  0.63   	 -10.17		
 36.01   	 78.43   	  0.59   	 -10.17		
 32.35   	 70.50   	  0.55   	 -15.26		
 24.11   	 65.92   	  0.49   	 -15.26		
 11.90   	 59.81   	  0.43   	 -15.26		
 -2.75   	 45.17   	  0.37   	 -10.17		
-18.92   	 18.01   	  0.33   	 -10.17		
-35.10   	-19.23   	  0.28(D)	   0.00		
-49.44   	-59.51   	  0.28   	   5.09		
-60.12   	-93.99   	  0.31   	  10.17		
-65.61   	-115.66   	  0.35   	  25.43		
-65.61   	-124.21   	  0.45   	  30.52		
-62.56   	-123.90   	  0.57   	  40.69		
-59.51   	-121.46   	  0.73   	  45.78		
-59.20   	-122.68   	  0.92   	  50.86		
-61.95   	-128.78   	  1.12   	  55.95		
-66.53   	-136.72   	  1.34   	  55.95		
-71.72   	-143.13   	  1.57   	  55.95		
-75.38   	-146.48   	  1.79   	  55.95		
-77.21   	-147.09   	  2.01   	  50.86		
-77.51   	-146.79   	  2.22   	  50.86		
-75.99   	-145.87   	  2.42   	  45.78		
-73.55   	-144.04   	  2.60   	  40.69		
-71.41   	-141.60   	  2.77   	  40.69		
-70.19   	-144.04   	  2.93   	  35.61		
-71.41   	-159.91   	  3.07   	  35.61		
-71.72   	-190.73   	  3.21   	  30.52		
-61.65   	-220.95   	  3.34   	  25.43		
-26.25   	-217.59   	  3.44   	  20.35		
 49.74   	-144.96   	  3.52   	  15.26		
175.17   	 17.40   	  3.58   	  15.26		
347.60   	257.26   	  3.64   	  10.17		
545.96   	534.97   	  3.68   	  10.17		
733.34   	801.70   	  3.72   	  35.61		
866.39   	1154.48   	  3.87   	  35.61		
721.44   	1174.01(R)	  4.01(E)	  40.69		
440.06   	1054.69   	  4.17   	  66.12		
 99.49   	807.19   	  4.44   	  86.47		
-191.35   	487.37   	  4.78   	 111.90		
-343.63   	184.94   	  5.23   	 147.51		
-338.75   	-20.45   	  5.82   	 188.20		
-235.90   	-107.12   	  6.57   	 233.98		
-125.73   	-114.14   	  7.51   	 279.75		
-70.50   	-100.10   	  8.63   	 345.88		
-75.68   	-102.54   	 10.01   	 417.09		
-107.42   	-122.99   	 11.68   	 503.56		
-129.09   	-142.82   	 13.69   	 590.03		
-126.65   	-148.93   	 16.05   	 691.76		
-109.86   	-143.43   	 18.82   	 798.57		
-93.99   	-136.41   	 22.01   	 915.56		
-87.28   	-135.19   	 25.68   	1027.46		
-88.20   	-138.55   	 29.79   	1129.19		
-91.55   	-142.52   	 34.30   	1220.75		
-93.69   	-144.04   	 39.19   	1297.04		
-93.08   	-141.91   	 44.37   	1347.91		
-90.03   	-137.63   	 49.77   	1373.34		
-86.36   	-132.45   	 55.26   	1378.43		
-83.92   	-128.48   	 60.77   	1358.08		
-83.01   	-125.43   	 66.21   	1317.39		
-82.70   	-122.99   	 71.47   	1271.61		
-82.09   	-120.85   	 76.56   	1210.58		
-80.57   	-117.80   	 81.40   	1149.54		
-77.82   	-114.44   	 86.00   	1098.67		
-74.46   	-110.78   	 90.40   	1047.81		
-71.72   	-106.51   	 94.59   	1007.12		
-70.80   	-102.23   	 98.62   	 971.51		
-71.11   	-97.35   	102.50   	 940.99		
-71.41   	-91.86   	106.27   	 910.47		
-71.11   	-85.75   	109.91   	 879.96		
-69.27   	-81.18   	113.43   	 839.26		
-66.83   	-78.74   	116.78   	 803.66		
-64.09   	-77.82   	120.00   	 752.79		
-61.95   	-76.29   	123.01   	 712.10		
-59.20   	-71.72   	125.86   	 661.24		
-55.85   	-65.31   	128.50   	 620.55		
-51.27   	-57.68   	130.99   	 584.94		
-45.78   	-50.66   	133.33   	 544.25		
-40.28   	-44.56   	135.50   	 513.73		
-35.40   	-38.76   	137.56   	 478.13		
-30.82   	-32.35   	139.47   	 452.69		
-26.25   	-25.94   	141.28   	 417.09		
-20.75   	-18.92   	142.95   	 386.57		
-14.95   	-10.07   	144.50   	 350.97		
 -8.54   	  1.53   	145.90   	 320.45		
 -1.22   	 15.56   	147.18   	 284.84		
  7.02   	 31.13   	148.32   	 249.24		
 16.48   	 46.39   	149.32   	 223.80		
 27.16   	 61.04   	150.21   	 193.29		
 38.15   	 74.16   	150.99   	 167.85		
 47.91   	 86.06   	151.66   	 152.59		
 55.85   	 97.05   	152.27   	 132.25		
 62.56   	107.42   	152.80   	 111.90		
 67.75   	117.19   	153.24   	  91.56		
 71.11   	126.04   	153.61   	  81.38		
 73.24   	133.97   	153.94   	  55.95		
 74.16   	140.69   	154.16   	  45.78		
 73.85   	146.48   	154.34   	  30.52		
 72.02   	151.06   	154.47   	  15.26		
 68.05   	153.50   	154.53   	   5.09		
 61.34   	151.06   	154.55(S)	 -10.17		
 52.19   	142.82   	154.51   	 -20.35		
 41.81   	129.39   	154.42   	 -35.61		
 30.52   	112.00   	154.28   	 -45.78		
 18.31   	 92.16   	154.10   	 -61.04		
  4.88   	 69.89   	153.85   	 -71.21		
 -9.16   	 46.08   	153.57   	 -81.38		
-22.58   	 22.28   	153.24   	 -91.56		
-33.87   	  1.83   	152.88   	 -96.64		
-42.72   	-13.73   	152.49   	-101.73		
-50.35   	-24.41   	152.08   	-116.99		
-57.98   	-32.65   	151.62   	-127.16		
-65.00   	-39.98   	151.11   	-142.42		
-70.80   	-47.61   	150.54   	-167.85		
-74.77   	-54.93   	149.87   	-198.37		
-77.21   	-60.12   	149.07   	-233.98		
-78.74   	-63.78   	148.14   	-274.67		
-79.96   	-66.83   	147.04   	-330.62		
-81.18   	-69.27   	145.72   	-386.57		
-82.40   	-71.72   	144.17   	-447.61		
-83.62   	-72.94   	142.38   	-523.90		
-85.14   	-71.72   	140.28   	-595.11		
-86.98   	-68.66   	137.90   	-671.41		
-88.81   	-65.61   	135.22   	-752.79		
-90.33   	-64.70   	132.21   	-839.26		
-91.86   	-66.53   	128.85   	-920.65		
-93.69   	-69.58   	125.17   	-1022.38		
-95.52   	-71.11   	121.08   	-1119.02		
-96.44   	-69.89   	116.60   	-1215.66		
-96.13   	-66.22   	111.74   	-1312.30		
-94.60   	-61.95   	106.49   	-1388.60		
-92.47   	-60.12   	100.94   	-1454.72		
-90.64   	-61.04   	 95.12   	-1495.42		
-89.72   	-63.17   	 89.13   	-1515.76		
-89.42   	-64.39   	 83.07   	-1510.68		
-89.11   	-63.17   	 77.03   	-1480.16		
-88.20   	-60.12   	 71.11   	-1429.29		
-87.59   	-57.68   	 65.39   	-1368.26		
-87.28   	-57.98   	 59.92   	-1297.04		
-86.67   	-60.42   	 54.73   	-1210.58		
-85.75   	-63.17   	 49.89   	-1139.36		
-83.31   	-64.39   	 45.33   	-1052.90		
-79.96   	-63.78   	 41.12   	-981.68		
-77.82   	-62.87   	 37.19   	-905.39		
-76.90   	-63.17   	 33.57   	-834.18		
-76.60   	-64.70   	 30.23   	-773.14		
-75.38   	-65.31   	 27.14   	-701.93		
-72.63   	-64.70   	 24.33   	-635.81		
-69.27   	-61.95   	 21.79   	-574.77		
-66.22   	-59.20   	 19.49   	-508.65		
-64.39   	-57.37   	 17.46   	-452.69		
-62.87   	-57.37   	 15.65   	-401.83		
-61.95   	-57.98   	 14.04   	-350.97		
-61.95   	-59.51   	 12.63   	-310.27		
-63.48   	-61.95   	 11.39   	-279.75		
-66.22   	-64.70   	 10.27   	-254.32		
-68.66   	-67.14   	  9.26   	-233.98		
-68.97   	-69.58   	  8.32   	-213.63		
-67.14   	-70.80   	  7.47   	-198.37		
-65.00   	-71.41   	  6.67   	-178.03		
-64.09   	-71.41   	  5.96   	-162.77		
-65.31   	-70.50   	  5.31   	-142.42		
-66.53   	-68.05   	  4.74   	-111.90		
-67.14   	-65.92   	  4.29   	 -91.56		
-65.61   	-64.70   	  3.93   	 -71.21		
-62.87   	-65.61   	  3.64   	 -45.78		
-60.42   	-68.05   	  3.46   	 -30.52		
-60.12   	-70.19   	  3.34   	 -15.26		
-61.65   	-71.41   	  3.28   	  -5.09		
-64.70   	-71.41   	  3.26   	  -5.09		
-67.14   	-71.11   	  3.23   	   0.00		
-67.75   	-70.19   	  3.23   	  -5.09		
-65.61   	-66.83   	  3.21   	  -5.09		
-61.04   	-57.98   	  3.19   	  -5.09		
-55.54   	-42.72   	  3.17   	 -10.17		
-49.74   	-22.89   	  3.13   	   0.00		
-44.86   	 -3.66   	  3.13   	  -5.09		
-41.50   	 10.38   	  3.11(D)	   5.09		
-38.76   	 17.09   	  3.13   	   5.09		
-35.10   	 18.01   	  3.15   	  10.17		
-28.99   	 18.31   	  3.19   	  10.17		
-20.14   	 24.11   	  3.23   	  10.17		
-10.07   	 38.76   	  3.28   	  15.26		
 -0.31   	 60.73   	  3.34   	   5.09		
  7.32   	 82.40   	  3.36   	   5.09		
 12.82   	 97.05   	  3.38   	   5.09		
 17.70   	 99.18   	  3.40   	   0.00		
 22.58   	 91.25   	  3.40   	  -5.09		
 25.33   	 80.57   	  3.38   	  -5.09		
 23.80   	 72.94   	  3.36   	 -10.17		
 15.87   	 67.44   	  3.32   	  -5.09		
  2.44   	 59.81   	  3.30   	 -10.17		
-13.43   	 43.03   	  3.26   	  -5.09		
-28.69   	 13.73   	  3.23   	  -5.09		
-43.03   	-24.11   	  3.21   	   5.09		
-54.32   	-61.95   	  3.23   	  10.17		
-61.95   	-90.64   	  3.28   	  15.26		
-64.70   	-106.20   	  3.34   	  25.43		
-62.87   	-110.78   	  3.44   	  40.69		
-60.42   	-110.78   	  3.60   	  45.78		
-61.34   	-112.30   	  3.78   	  55.95		
-67.14   	-118.71   	  4.01   	  61.04		
-75.68   	-127.56   	  4.25   	  71.21		
-82.09   	-135.19   	  4.54   	  71.21		
-83.01   	-138.85   	  4.82   	  71.21		
-79.35   	-139.16   	  5.11   	  71.21		
-75.07   	-137.94   	  5.39   	  66.12		
-74.46   	-137.33   	  5.66   	  66.12		
-77.21   	-137.63   	  5.92   	  61.04		
-80.87   	-138.55   	  6.16   	  55.95		
-82.70   	-139.47   	  6.39   	  50.86		
-81.79   	-145.87   	  6.59   	  50.86		
-80.57   	-165.71   	  6.80   	  45.78		
-78.13   	-199.89   	  6.98   	  45.78		
-66.53   	-231.32   	  7.16   	  35.61		
-29.60   	-224.91   	  7.30   	  35.61		
 49.44   	-143.74   	  7.45   	  35.61		
178.83   	 29.60   	  7.59   	  25.43		
352.17   	278.02   	  7.69   	  30.52		
544.74   	556.64   	  7.81   	  25.43		
718.69   	816.04   	  7.91   	  71.21		
821.53   	1140.44   	  8.20   	  45.78		
671.08   	1145.94(R)	  8.38(E)	  66.12		
394.29   	1018.07   	  8.65   	  86.47		
 67.14   	769.65   	  8.99   	 111.90		
-205.08   	457.46   	  9.44   	 147.51		
-337.83   	171.20   	 10.03   	 183.11		
-318.60   	-16.17   	 10.76   	 218.72		
-211.18   	-90.33   	 11.64   	 269.58		
-105.29   	-92.77   	 12.72   	 325.53		
-58.59   	-79.65   	 14.02   	 381.48		
-71.11   	-83.31   	 15.54   	 447.61		
-105.29   	-102.23   	 17.33   	 534.08		
-125.12   	-119.63   	 19.47   	 620.55		
-120.85   	-124.51   	 21.95   	 727.36		
-104.98   	-119.93   	 24.86   	 839.26		
-92.77   	-115.66   	 28.22   	 961.34		
-90.03   	-115.36   	 32.06   	1068.15		
-93.08   	-117.80   	 36.34   	1174.97		
-94.91   	-120.24   	 41.04   	1261.44		
-93.38   	-120.85   	 46.08   	1327.56		
-89.42   	-119.32   	 51.39   	1363.17		
-85.75   	-116.58   	 56.85   	1373.34		
-84.53   	-113.83   	 62.34   	1363.17		
-85.14   	-112.61   	 67.79   	1327.56		
-86.67   	-112.00   	 73.10   	1286.87		
-87.59   	-111.08   	 78.25   	1220.75		
-87.28   	-107.73   	 83.13   	1164.80		
-85.14   	-102.23   	 87.79   	1108.85		
-81.18   	-96.44   	 92.23   	1052.90		
-76.29   	-92.47   	 96.44   	1007.12		
-72.33   	-90.33   	100.47   	 971.51		
-71.11   	-88.81   	104.35   	 940.99		
-72.63   	-86.06   	108.12   	 910.47		
-74.46   	-81.48   	111.76   	 879.96		
-74.77   	-76.29   	115.28   	 849.44		
-72.94   	-72.94   	118.68   	 808.75		
-69.89   	-71.11   	121.91   	 773.14		
-66.53   	-69.58   	125.00   	 727.36		
-64.39   	-66.53   	127.91   	 686.67		
-62.26   	-61.34   	130.66   	 645.98		
-59.20   	-54.32   	133.24   	 605.29		
-54.32   	-46.69   	135.67   	 574.77		
-47.91   	-39.06   	137.96   	 534.08		
-41.20   	-31.74   	140.10   	 503.56		
-36.93   	-25.33   	142.12   	 473.04		
-34.79   	-19.53   	144.01   	 437.43		
-32.65   	-13.12   	145.76   	 406.92		
-28.08   	 -5.19   	147.38   	 376.40		
-19.84   	  6.10   	148.89   	 340.79		
 -9.46   	 19.23   	150.25   	 305.19		
  0.61   	 32.96   	151.47   	 279.75		
  7.93   	 45.78   	152.59   	 259.41		
 14.04   	 57.37   	153.63   	 233.98		
 20.75   	 68.97   	154.57   	 213.63		
 28.99   	 81.48   	155.42   	 193.29		
 38.15   	 94.91   	156.19   	 172.94		
 46.69   	108.03   	156.89   	 152.59		
 54.32   	119.93   	157.50   	 127.16		
 60.42   	129.70   	158.01   	 106.82		
 65.61   	138.24   	158.43   	  81.38		
 68.97   	145.87   	158.76   	  61.04		
 70.80   	151.98   	159.00   	  45.78		
 70.50   	155.94   	159.19   	  30.52		
 68.97   	157.47   	159.31   	  20.35		
 66.22   	156.56   	159.39   	  10.17		
 61.34   	152.59   	159.43   	   5.09		
 53.71   	145.26   	159.45(S)	   0.00		
 43.33   	133.36   	159.45   	  -5.09		
 30.82   	116.27   	159.43   	 -25.43		
 17.70   	 94.60   	159.33   	 -35.61		
  4.58   	 70.19   	159.19   	 -55.95		
 -7.63   	 45.78   	158.96   	 -76.30		
-20.45   	 23.19   	158.66   	 -96.64		
-32.96   	  3.36   	158.27   	-111.90		
-45.17   	-13.73   	157.82   	-127.16		
-55.24   	-27.47   	157.31   	-142.42		
-61.95   	-37.84   	156.74   	-147.51		
-65.00   	-44.25   	156.15   	-167.85		
-66.53   	-47.91   	155.48   	-178.03		
-68.36   	-49.74   	154.77   	-208.54		
-71.11   	-51.88   	153.94   	-228.89		
-74.77   	-55.24   	153.02   	-274.67		
-78.13   	-60.12   	151.92   	-315.36		
-80.87   	-64.39   	150.66   	-376.40		
-83.31   	-67.14   	149.16   	-432.35		
-85.75   	-67.75   	147.43   	-498.47		
-87.89   	-67.14   	145.43   	-569.68		
-89.42   	-65.92   	143.15   	-635.81		
-89.11   	-64.39   	140.61   	-712.10		
-87.59   	-62.56   	137.76   	-783.31		
-86.36   	-59.81   	134.63   	-859.61		
-86.06   	-56.76   	131.19   	-951.17		
-87.59   	-54.32   	127.39   	-1042.72		
-89.72   	-53.41   	123.21   	-1134.28		
-91.55   	-54.02   	118.68   	-1230.92		
-91.86   	-54.93   	113.75   	-1317.39		
-90.33   	-55.54   	108.48   	-1388.60		
-88.20   	-54.93   	102.93   	-1444.55		
-86.36   	-53.41   	 97.15   	-1480.16		
-85.75   	-51.57   	 91.23   	-1490.33		
-86.06   	-49.13   	 85.27   	-1475.07		
-85.75   	-46.69   	 79.37   	-1439.47		
-83.92   	-44.56   	 73.61   	-1383.51		
-81.79   	-43.33   	 68.08   	-1317.39		
-80.26   	-43.33   	 62.81   	-1246.18		
-79.96   	-44.86   	 57.82   	-1169.88		
-80.57   	-46.39   	 53.14   	-1098.67		
-79.96   	-46.69   	 48.75   	-1022.38		
-76.90   	-45.17   	 44.66   	-951.17		
-72.94   	-43.03   	 40.85   	-890.13		
-68.36   	-41.20   	 37.29   	-818.92		
-65.00   	-39.98   	 34.02   	-757.88		
-63.78   	-39.06   	 30.99   	-691.76		
-64.09   	-38.76   	 28.22   	-630.72		
-65.61   	-39.06   	 25.70   	-564.60		
-67.75   	-40.89   	 23.44   	-508.65		
