  I     	  II     	  AOp     	  AOp'		
-82.09   	-96.13   	 88.83   	 -25.43		
-82.40   	-96.44   	 88.73   	 -20.35		
-83.01   	-97.96   	 88.65   	 -25.43		
-83.62   	-99.79   	 88.54   	 -20.35		
-84.53   	-101.62   	 88.46   	 -25.43		
-85.45   	-103.15   	 88.36   	 -30.52		
-86.67   	-104.06   	 88.24   	 -30.52		
-87.89   	-105.29   	 88.12   	 -30.52		
-88.81   	-107.12   	 88.00   	 -35.61		
-89.11   	-108.95   	 87.85   	 -35.61		
-88.81   	-110.78   	 87.71   	 -40.69		
-87.89   	-112.00   	 87.55   	 -40.69		
-87.28   	-112.61   	 87.39   	 -45.78		
-86.36   	-112.00   	 87.20   	 -45.78		
-85.14   	-108.95   	 87.02   	 -50.86		
-83.92   	-102.23   	 86.82   	 -50.86		
-82.40   	-92.16   	 86.61   	 -50.86		
-80.26   	-81.48   	 86.41   	 -50.86		
-77.51   	-72.33   	 86.21   	 -55.95		
-73.85   	-66.22   	 85.98   	 -50.86		
-69.89   	-63.17   	 85.78   	 -55.95		
-65.31   	-61.65   	 85.55   	 -50.86		
-60.42   	-58.59   	 85.35   	 -55.95		
-55.24   	-50.66   	 85.13   	 -55.95		
-49.74   	-37.84   	 84.90   	 -55.95		
-43.64   	-22.58   	 84.68   	 -50.86		
-37.23   	 -7.93   	 84.48   	 -55.95		
-30.21   	  3.36   	 84.25   	 -50.86		
-22.28   	 11.60   	 84.05   	 -55.95		
-14.65   	 17.09   	 83.82   	 -50.86		
 -9.77   	 19.53   	 83.62   	 -50.86		
 -9.77   	 16.78   	 83.42   	 -50.86		
-14.95   	  8.24   	 83.21   	 -50.86		
-22.89   	 -5.49   	 83.01   	 -50.86		
-29.60   	-23.19   	 82.81   	 -50.86		
-33.57   	-43.33   	 82.60   	 -45.78		
-38.45   	-66.22   	 82.42   	 -50.86		
-48.83   	-90.33   	 82.22   	 -55.95		
-65.31   	-111.08   	 81.99   	 -50.86		
-83.92   	-125.12   	 81.79   	 -50.86		
-98.57   	-132.45   	 81.59   	 -50.86		
-104.68   	-137.02   	 81.38   	 -50.86		
-104.06   	-142.52   	 81.18   	 -50.86		
-101.01   	-149.54   	 80.98   	 -50.86		
-99.49   	-156.25   	 80.77   	 -50.86		
-100.10   	-160.83   	 80.57   	 -50.86		
-101.62   	-162.96   	 80.37   	 -50.86		
-102.84   	-163.88   	 80.16   	 -50.86		
-103.15   	-164.79   	 79.96   	 -50.86		
-103.45   	-165.71   	 79.76   	 -50.86		
-104.06   	-166.32   	 79.55   	 -50.86		
-105.29   	-166.32   	 79.35   	 -50.86		
-106.81   	-165.71   	 79.15   	 -50.86		
-108.34   	-165.10   	 78.94   	 -50.86		
-110.78   	-164.79   	 78.74   	 -50.86		
-115.97   	-161.44   	 78.53   	 -50.86		
-122.99   	-146.79   	 78.33   	 -50.86		
-126.04   	-109.86   	 78.13   	 -50.86		
-110.17   	-45.78   	 77.92   	 -50.86		
-51.27   	 39.37   	 77.72   	 -50.86		
 74.16   	130.00   	 77.52   	 -50.86		
276.18   	211.18   	 77.31   	 -45.78		
536.50   	278.02   	 77.13   	 -50.86		
804.14   	336.00   	 76.93   	 -50.86		
1005.55   	383.00(R)	 76.72   	-101.73		
967.10   	356.75   	 76.32   	 -55.95		
720.83   	243.84   	 76.09   	 -50.86		
412.60   	 80.87   	 75.89   	 -50.86		
139.77   	-79.96   	 75.69   	 -50.86		
-29.30   	-184.02   	 75.48   	 -55.95		
-85.45   	-207.21   	 75.26   	 -55.95		
-69.27   	-164.49   	 75.04   	 -55.95		
-35.10   	-94.60   	 74.81   	 -55.95		
-16.48   	-37.23   	 74.59   	 -61.04		
-16.78   	-11.29   	 74.34   	 -61.04		
-22.89   	-13.43   	 74.10   	 -55.95		
-25.33   	-26.86   	 73.88   	 -66.12		
-22.89   	-37.23   	 73.61   	 -61.04		
-20.14   	-39.98   	 73.37   	 -61.04		
-19.53   	-37.23   	 73.12   	 -61.04		
-20.14   	-34.79   	 72.88   	 -61.04		
-20.14   	-34.48   	 72.63   	 -61.04		
-19.23   	-35.40   	 72.39   	 -55.95		
-17.09   	-34.18   	 72.17   	 -50.86		
-14.65   	-30.21   	 71.96   	 -45.78		
-11.60   	-24.72   	 71.78   	 -45.78		
 -8.54   	-19.23   	 71.60   	 -35.61		
 -5.80   	-14.34   	 71.45   	 -30.52		
 -2.44   	 -9.77   	 71.33   	 -25.43		
  1.22   	 -4.58   	 71.23   	 -20.35		
  5.49   	  1.83   	 71.15   	 -15.26		
  9.46   	  9.77   	 71.09   	   0.00		
 13.43   	 18.01   	 71.09   	   5.09		
 17.70   	 26.55   	 71.11   	  20.35		
 22.58   	 35.10   	 71.19   	  40.69		
 28.69   	 44.56   	 71.35   	  61.04		
 35.40   	 55.24   	 71.60   	  81.38		
 41.81   	 66.22   	 71.92   	 106.82		
 48.22   	 77.21   	 72.35   	 137.33		
 54.63   	 87.89   	 72.90   	 167.85		
 61.95   	 99.49   	 73.57   	 188.20		
 70.80   	112.92   	 74.32   	 218.72		
 81.18   	128.17   	 75.20   	 239.06		
 93.08   	144.65   	 76.15   	 259.41		
105.90   	161.13   	 77.19   	 269.58		
119.02   	178.22   	 78.27   	 279.75		
132.45   	195.92   	 79.39   	 279.75		
146.18   	214.84   	 80.51   	 274.67		
159.61   	234.07   	 81.61   	 269.58		
173.03   	253.30   	 82.69   	 259.41		
186.46   	271.30   	 83.72   	 244.15		
199.89   	287.48   	 84.70   	 233.98		
212.40   	302.12   	 85.64   	 218.72		
224.00   	315.55   	 86.51   	 208.54		
233.76   	327.45   	 87.34   	 198.37		
241.39   	336.30   	 88.14   	 188.20		
246.58   	340.58   	 88.89   	 188.20		
249.02   	339.36   	 89.64   	 172.94		
248.11   	332.03   	 90.34   	 172.94		
243.53   	319.82   	 91.03   	 162.77		
235.29   	303.04   	 91.68   	 152.59		
222.78   	281.98   	 92.29   	 147.51		
205.69   	257.57   	 92.88   	 142.42		
184.02   	229.49   	 93.45   	 132.25		
158.08   	198.36   	 93.98   	 122.07		
128.17   	164.49   	 94.47   	 111.90		
 97.35   	129.39   	 94.91   	 111.90		
 66.83   	 94.30   	 95.36   	 101.73		
 39.37   	 61.04   	 95.77   	 106.82		
 14.65   	 31.13   	 96.19   	 101.73		
 -7.02   	  4.88   	 96.60   	 106.82		
-26.86   	-18.01   	 97.03   	 106.82		
-45.17   	-38.45   	 97.46   	 111.90		
-61.04   	-56.46   	 97.90   	 116.99		
-73.85   	-71.41   	 98.37   	 116.99		
-83.92   	-83.31   	 98.84   	 111.90		
-91.55   	-92.16   	 99.29   	 111.90		
-97.96   	-98.57   	 99.74   	 101.73		
-103.45   	-103.15   	100.14   	  96.64		
-107.73   	-106.81   	100.53   	  81.38		
-109.86   	-109.56   	100.85   	  71.21		
-110.17   	-111.69   	101.14   	  55.95		
-109.25   	-113.22   	101.36   	  45.78		
-108.64   	-114.44   	101.55   	  25.43		
-108.95   	-115.36   	101.65   	  20.35		
-109.86   	-116.58   	101.73(S)	   0.00		
-110.47   	-117.80   	101.73   	 -10.17		
-110.17   	-119.32   	101.69   	 -25.43		
-109.25   	-120.54   	101.59   	 -40.69		
-107.73   	-121.15   	101.42   	 -50.86		
-105.90   	-120.54   	101.22   	 -61.04		
-104.37   	-119.32   	100.98   	 -81.38		
-102.84   	-117.80   	100.65   	 -96.64		
-101.93   	-116.27   	100.26   	-111.90		
-101.32   	-115.05   	 99.82   	-127.16		
-100.10   	-114.44   	 99.31   	-137.33		
-98.88   	-113.83   	 98.76   	-152.59		
-97.96   	-113.22   	 98.15   	-157.68		
-97.35   	-112.30   	 97.52   	-162.77		
-97.05   	-111.08   	 96.87   	-162.77		
-96.74   	-109.56   	 96.22   	-157.68		
-95.83   	-108.34   	 95.58   	-147.51		
-94.30   	-107.42   	 94.99   	-137.33		
-92.77   	-106.81   	 94.45   	-122.07		
-91.86   	-106.81   	 93.96   	-111.90		
-91.86   	-107.12   	 93.51   	 -96.64		
-92.16   	-107.73   	 93.12   	 -86.47		
-92.47   	-108.34   	 92.78   	 -76.30		
-92.47   	-108.64   	 92.47   	 -71.21		
-92.16   	-108.64   	 92.19   	 -71.21		
-92.47   	-108.95   	 91.90   	 -66.12		
-93.69   	-110.17   	 91.64   	 -66.12		
-95.21   	-112.00   	 91.37   	 -66.12		
-96.44   	-113.83   	 91.11   	 -66.12		
-97.05   	-114.75   	 90.84   	 -66.12		
-97.35   	-114.75   	 90.58   	 -66.12		
-97.35   	-114.14   	 90.32   	 -61.04		
-97.66   	-114.75   	 90.07   	 -61.04		
-98.88   	-115.97   	 89.83   	 -61.04		
-100.71   	-118.10   	 89.58   	 -50.86		
-101.32   	-119.32   	 89.38   	 -50.86		
-100.71   	-119.02   	 89.18   	 -50.86		
-98.88   	-118.10   	 88.97   	 -45.78		
-97.35   	-117.80   	 88.79   	 -45.78		
-97.05   	-118.71   	 88.61   	 -45.78		
-97.96   	-120.85   	 88.42   	 -40.69		
-99.18   	-123.90   	 88.26   	 -45.78		
-99.79   	-125.73   	 88.08   	 -45.78		
-99.18   	-126.34   	 87.89   	 -45.78		
-98.27   	-125.43   	 87.71   	 -50.86		
-97.66   	-123.29   	 87.51   	 -45.78		
-97.05   	-119.32   	 87.32   	 -50.86		
-95.83   	-112.30   	 87.12   	 -45.78		
-92.47   	-102.23   	 86.94   	 -50.86		
-88.81   	-90.03   	 86.73   	 -55.95		
-85.14   	-78.13   	 86.51   	 -50.86		
-83.01   	-68.97   	 86.31   	 -50.86		
-81.48   	-63.78   	 86.10   	 -55.95		
-78.74   	-61.04   	 85.88   	 -50.86		
-74.46   	-58.90   	 85.68   	 -55.95		
-68.66   	-54.32   	 85.45   	 -55.95		
-62.87   	-45.47   	 85.23   	 -55.95		
-57.37   	-32.35   	 85.00   	 -61.04		
-51.57   	-16.78   	 84.76   	 -55.95		
-44.86   	 -0.92   	 84.54   	 -61.04		
-36.01   	 12.82   	 84.29   	 -55.95		
-25.94   	 23.50   	 84.07   	 -61.04		
-16.17   	 31.13   	 83.82   	 -61.04		
-10.68   	 34.18   	 83.58   	 -61.04		
-11.60   	 31.13   	 83.34   	 -61.04		
-18.92   	 21.67   	 83.09   	 -55.95		
-28.69   	  7.93   	 82.87   	 -61.04		
-36.01   	 -8.24   	 82.62   	 -61.04		
-38.76   	-26.25   	 82.38   	 -61.04		
-41.50   	-46.69   	 82.14   	 -55.95		
-50.05   	-70.50   	 81.91   	 -61.04		
-66.22   	-93.69   	 81.67   	 -55.95		
-86.36   	-111.08   	 81.44   	 -55.95		
-101.93   	-121.15   	 81.22   	 -55.95		
-108.64   	-125.43   	 81.00   	 -55.95		
-106.81   	-128.17   	 80.77   	 -55.95		
-102.54   	-131.84   	 80.55   	 -50.86		
-100.10   	-137.02   	 80.35   	 -50.86		
-100.71   	-142.21   	 80.14   	 -45.78		
-103.15   	-146.48   	 79.96   	 -50.86		
-104.68   	-149.84   	 79.76   	 -45.78		
-105.90   	-151.98   	 79.57   	 -45.78		
-107.12   	-153.50   	 79.39   	 -50.86		
-108.34   	-153.20   	 79.19   	 -45.78		
-110.17   	-152.28   	 79.00   	 -45.78		
-110.78   	-150.76   	 78.82   	 -45.78		
-110.78   	-149.84   	 78.64   	 -50.86		
-110.78   	-149.84   	 78.43   	 -45.78		
-112.61   	-148.62   	 78.25   	 -50.86		
-117.49   	-139.47   	 78.05   	 -50.86		
-121.46   	-112.00   	 77.84   	 -55.95		
-112.61   	-57.37   	 77.62   	 -50.86		
-67.44   	 22.28   	 77.42   	 -55.95		
 39.06   	113.53   	 77.19   	 -55.95		
220.95   	198.67   	 76.97   	 -55.95		
466.61   	266.11   	 76.74   	 -55.95		
732.42   	320.13   	 76.52   	-116.99		
1047.36   	397.95(R)	 76.05   	 -55.95		
980.84   	387.88   	 75.83   	 -55.95		
761.72   	313.42   	 75.60   	 -61.04		
458.07   	175.17   	 75.36   	 -55.95		
169.37   	 10.99   	 75.14   	 -61.04		
-24.41   	-121.15   	 74.89   	 -55.95		
-99.49   	-180.05   	 74.67   	 -55.95		
-88.81   	-163.88   	 74.45   	 -61.04		
-49.13   	-102.84   	 74.20   	 -55.95		
-21.36   	-39.98   	 73.98   	 -55.95		
-14.34   	 -3.66   	 73.75   	 -61.04		
-17.09   	  3.05   	 73.51   	 -55.95		
-18.31   	 -6.10   	 73.29   	 -61.04		
-15.87   	-15.87   	 73.04   	 -55.95		
-13.73   	-19.53   	 72.82   	 -61.04		
-14.04   	-18.01   	 72.57   	 -55.95		
-16.17   	-15.87   	 72.35   	 -61.04		
-17.70   	-15.87   	 72.11   	 -50.86		
-17.40   	-16.78   	 71.90   	 -55.95		
-15.26   	-15.56   	 71.68   	 -45.78		
-11.90   	-11.60   	 71.50   	 -45.78		
 -8.24   	 -4.88   	 71.31   	 -40.69		
 -4.88   	  1.83   	 71.15   	 -35.61		
 -2.44   	  7.93   	 71.01   	 -35.61		
  0.31   	 13.12   	 70.86   	 -25.43		
  4.27   	 18.01   	 70.76   	 -30.52		
  9.46   	 24.11   	 70.64   	 -20.35		
 15.26   	 32.04   	 70.56   	 -20.35		
 20.45   	 41.50   	 70.48   	 -10.17		
 25.33   	 51.88   	 70.44   	  -5.09		
 30.21   	 62.26   	 70.42(D)	   5.09		
 36.01   	 72.33   	 70.44   	  15.26		
 42.11   	 81.79   	 70.50   	  35.61		
 48.52   	 90.64   	 70.64   	  55.95		
 55.85   	100.10   	 70.86   	  81.38		
 63.48   	110.17   	 71.19   	 111.90		
 72.94   	122.07   	 71.64   	 137.33		
 83.92   	137.02   	 72.19   	 162.77		
 95.83   	154.11   	 72.84   	 193.29		
108.34   	172.42   	 73.61   	 223.80		
120.24   	190.12   	 74.51   	 239.06		
131.53   	205.69   	 75.46   	 254.32		
142.82   	220.34   	 76.48   	 269.58		
155.64   	235.29   	 77.56   	 269.58		
169.98   	252.08   	 78.64   	 274.67		
185.55   	271.30   	 79.74   	 264.50		
201.11   	290.83   	 80.79   	 254.32		
215.45   	309.14   	 81.81   	 249.24		
228.58   	325.32   	 82.81   	 228.89		
239.87   	339.66   	 83.72   	 213.63		
249.33   	352.48   	 84.58   	 198.37		
256.96   	362.55   	 85.37   	 188.20		
261.54   	368.35   	 86.12   	 178.03		
263.67   	368.35   	 86.84   	 167.85		
263.06   	362.55   	 87.51   	 162.77		
259.70   	350.65   	 88.16   	 157.68		
253.30   	333.86   	 88.79   	 147.51		
242.61   	312.50   	 89.38   	 152.59		
225.52   	286.87   	 89.99   	 142.42		
202.03   	257.26   	 90.56   	 137.33		
173.03   	224.00   	 91.11   	 132.25		
141.30   	188.90   	 91.64   	 127.16		
109.86   	152.59   	 92.15   	 122.07		
 80.26   	117.19   	 92.63   	 111.90		
 53.10   	 83.92   	 93.08   	 106.82		
 28.08   	 53.71   	 93.51   	  96.64		
  4.58   	 26.86   	 93.90   	  96.64		
-17.09   	  3.97   	 94.28   	  86.47		
-36.32   	-15.26   	 94.63   	  86.47		
-52.49   	-32.35   	 94.97   	  81.38		
-65.61   	-47.61   	 95.30   	  81.38		
-76.29   	-61.34   	 95.63   	  76.30		
-84.84   	-72.63   	 95.93   	  76.30		
-91.86   	-81.18   	 96.24   	  66.12		
-97.35   	-86.67   	 96.50   	  66.12		
-101.32   	-90.64   	 96.76   	  55.95		
-103.76   	-93.38   	 96.99   	  50.86		
-104.98   	-95.83   	 97.19   	  40.69		
-104.68   	-97.35   	 97.35   	  35.61		
-104.06   	-97.66   	 97.50   	  25.43		
-103.15   	-97.05   	 97.60   	  15.26		
-102.54   	-96.74   	 97.66   	  10.17		
-102.54   	-97.35   	 97.70(S)	  -5.09		
-102.54   	-99.18   	 97.68   	 -10.17		
-103.15   	-101.01   	 97.64   	 -25.43		
-103.15   	-101.93   	 97.54   	 -40.69		
-102.54   	-101.32   	 97.37   	 -50.86		
-101.01   	-99.79   	 97.17   	 -76.30		
-98.88   	-97.35   	 96.87   	 -86.47		
-96.44   	-94.91   	 96.52   	-111.90		
-94.30   	-92.77   	 96.07   	-132.25		
-92.16   	-90.64   	 95.54   	-142.42		
-90.33   	-88.50   	 94.97   	-157.68		
-88.81   	-86.36   	 94.34   	-167.85		
-87.89   	-84.23   	 93.67   	-162.77		
-87.59   	-83.01   	 93.02   	-162.77		
-87.28   	-81.79   	 92.37   	-157.68		
-86.67   	-80.87   	 91.74   	-142.42		
-85.75   	-79.35   	 91.17   	-127.16		
-84.23   	-77.82   	 90.66   	-111.90		
-82.40   	-76.29   	 90.21   	 -96.64		
-81.48   	-75.68   	 89.83   	 -76.30		
-81.48   	-75.68   	 89.52   	 -71.21		
-82.40   	-75.99   	 89.24   	 -55.95		
-83.62   	-75.68   	 89.01   	 -50.86		
-84.53   	-75.38   	 88.81   	 -45.78		
-84.23   	-75.07   	 88.63   	 -40.69		
-83.62   	-75.38   	 88.46   	 -40.69		
-83.01   	-75.99   	 88.30   	 -40.69		
-83.31   	-76.90   	 88.14   	 -45.78		
-84.53   	-78.43   	 87.95   	 -40.69		
-85.14   	-79.96   	 87.79   	 -45.78		
-85.14   	-81.48   	 87.61   	 -45.78		
-85.45   	-83.01   	 87.43   	 -45.78		
-86.36   	-84.84   	 87.24   	 -45.78		
-88.81   	-86.98   	 87.06   	 -45.78		
-91.86   	-89.42   	 86.88   	 -45.78		
-93.69   	-91.25   	 86.69   	 -40.69		
-93.69   	-92.77   	 86.53   	 -40.69		
-91.86   	-93.38   	 86.37   	 -40.69		
-90.33   	-93.69   	 86.21   	 -40.69		
-90.03   	-94.60   	 86.04   	 -40.69		
-90.94   	-95.83   	 85.88   	 -40.69		
-91.86   	-95.52   	 85.72   	 -35.61		
-91.25   	-93.08   	 85.57   	 -40.69		
-89.42   	-86.98   	 85.41   	 -40.69		
-86.98   	-77.82   	 85.25   	 -40.69		
-84.23   	-66.53   	 85.09   	 -45.78		
-81.18   	-54.63   	 84.90   	 -40.69		
-77.51   	-44.56   	 84.74   	 -45.78		
-73.85   	-36.93   	 84.56   	 -45.78		
-70.19   	-32.04   	 84.37   	 -50.86		
-67.14   	-29.30   	 84.17   	 -45.78		
-64.09   	-26.25   	 83.99   	 -50.86		
-60.42   	-19.84   	 83.78   	 -50.86		
-54.63   	 -8.24   	 83.58   	 -50.86		
-47.61   	  7.32   	 83.38   	 -50.86		
-39.98   	 23.50   	 83.17   	 -50.86		
-32.04   	 37.23   	 82.97   	 -50.86		
-23.80   	 47.91   	 82.77   	 -50.86		
-16.78   	 55.24   	 82.56   	 -55.95		
-12.82   	 58.29   	 82.34   	 -50.86		
-13.43   	 56.46   	 82.14   	 -50.86		
-18.01   	 48.83   	 81.93   	 -50.86		
-24.72   	 35.71   	 81.73   	 -45.78		
-29.91   	 18.62   	 81.55   	 -50.86		
-33.87   	 -1.83   	 81.34   	 -50.86		
-39.98   	-25.94   	 81.14   	 -45.78		
-52.19   	-51.57   	 80.96   	 -45.78		
-69.27   	-74.77   	 80.77   	 -45.78		
-86.67   	-90.94   	 80.59   	 -45.78		
-97.96   	-99.79   	 80.41   	 -45.78		
-100.71   	-104.98   	 80.22   	 -45.78		
-97.96   	-109.86   	 80.04   	 -40.69		
-94.60   	-116.27   	 79.88   	 -45.78		
-93.69   	-123.60   	 79.69   	 -40.69		
-95.21   	-130.00   	 79.53   	 -40.69		
-97.66   	-133.67   	 79.37   	 -40.69		
-99.18   	-134.58   	 79.21   	 -40.69		
-99.79   	-134.89   	 79.04   	 -40.69		
-99.79   	-134.89   	 78.88   	 -40.69		
-100.40   	-135.50   	 78.72   	 -45.78		
-101.01   	-136.11   	 78.53   	 -40.69		
-101.93   	-136.41   	 78.37   	 -40.69		
-102.54   	-136.41   	 78.21   	 -40.69		
-104.06   	-136.41   	 78.05   	 -45.78		
-106.51   	-135.19   	 77.86   	 -40.69		
-109.56   	-125.43   	 77.70   	 -45.78		
-107.73   	-94.91   	 77.52   	 -45.78		
-87.28   	-35.10   	 77.33   	 -45.78		
-27.16   	 50.35   	 77.15   	 -45.78		
 94.60   	145.87   	 76.97   	 -50.86		
285.03   	231.93   	 76.76   	 -96.64		
764.77   	350.65   	 76.38   	 -50.86		
936.89   	395.20   	 76.17   	 -50.86		
978.09   	422.36(R)	 75.97   	 -50.86		
860.60   	408.02   	 75.77   	 -50.86		
614.01   	330.20   	 75.56   	 -55.95		
317.38   	190.43   	 75.34   	 -55.95		
 65.92   	 27.16   	 75.12   	 -50.86		
-77.82   	-105.29   	 74.91   	 -55.95		
-111.08   	-168.15   	 74.69   	 -55.95		
-79.04   	-158.08   	 74.47   	 -55.95		
-36.62   	-103.76   	 74.24   	 -55.95		
-12.82   	-44.86   	 74.02   	 -55.95		
 -7.63   	 -7.32   	 73.79   	 -61.04		
 -8.24   	  4.88   	 73.55   	 -55.95		
 -6.10   	  2.14   	 73.33   	 -55.95		
 -3.36   	 -3.66   	 73.10   	 -61.04		
 -3.36   	 -6.41   	 72.86   	 -55.95		
 -5.49   	 -6.41   	 72.63   	 -61.04		
 -7.02   	 -5.49   	 72.39   	 -55.95		
 -6.41   	 -5.49   	 72.17   	 -50.86		
 -4.88   	 -5.49   	 71.96   	 -55.95		
 -3.36   	 -5.19   	 71.74   	 -50.86		
 -1.53   	 -3.97   	 71.54   	 -45.78		
  1.53   	 -0.61   	 71.35   	 -45.78		
  5.80   	  5.19   	 71.17   	 -35.61		
 10.99   	 13.12   	 71.03   	 -40.69		
 15.87   	 21.36   	 70.86   	 -35.61		
 19.53   	 29.30   	 70.72   	 -30.52		
 22.28   	 36.01   	 70.60   	 -35.61		
 24.72   	 42.72   	 70.46   	 -25.43		
 27.77   	 50.05   	 70.36   	 -30.52		
 32.35   	 58.29   	 70.23   	 -20.35		
 38.15   	 66.53   	 70.15   	 -15.26		
 44.86   	 74.77   	 70.09(D)	   0.00		
 52.80   	 84.23   	 70.09   	  10.17		
 61.04   	 95.21   	 70.13   	  30.52		
 70.19   	108.34   	 70.25   	  50.86		
 79.65   	122.68   	 70.46   	  76.30		
 89.11   	136.41   	 70.76   	 101.73		
 98.57   	148.32   	 71.17   	 132.25		
108.03   	160.22   	 71.70   	 162.77		
119.02   	173.95   	 72.35   	 193.29		
130.62   	190.12   	 73.12   	 213.63		
143.43   	207.82   	 73.98   	 233.98		
156.25   	225.22   	 74.91   	 249.24		
169.37   	240.78   	 75.91   	 264.50		
182.50   	255.43   	 76.97   	 264.50		
195.92   	270.69   	 78.03   	 259.41		
209.35   	287.78   	 79.06   	 259.41		
222.47   	306.09   	 80.10   	 249.24		
234.38   	323.18   	 81.10   	 233.98		
245.36   	336.91   	 82.03   	 223.80		
254.52   	346.07   	 82.93   	 203.46		
261.54   	351.56   	 83.74   	 193.29		
265.20   	354.00   	 84.52   	 178.03		
265.50   	352.78   	 85.23   	 167.85		
262.45   	346.98   	 85.90   	 157.68		
256.65   	334.47   	 86.53   	 152.59		
247.50   	315.25   	 87.14   	 142.42		
234.07   	290.83   	 87.71   	 142.42		
214.84   	262.76   	 88.28   	 137.33		
189.21   	232.24   	 88.83   	 132.25		
158.69   	200.20   	 89.36   	 132.25		
126.65   	166.93   	 89.89   	 122.07		
 96.13   	133.06   	 90.38   	 122.07		
 68.36   	100.40   	 90.86   	 111.90		
 42.11   	 69.58   	 91.31   	 106.82		
 16.17   	 42.11   	 91.74   	  96.64		
 -8.54   	 17.09   	 92.13   	  91.56		
-30.21   	 -5.49   	 92.49   	  86.47		
-47.61   	-25.63   	 92.84   	  81.38		
-60.42   	-43.03   	 93.16   	  71.21		
-70.19   	-57.37   	 93.45   	  66.12		
-78.13   	-68.05   	 93.71   	  61.04		
-84.84   	-76.90   	 93.96   	  55.95		
-90.94   	-83.62   	 94.18   	  50.86		
-95.21   	-89.11   	 94.38   	  45.78		
-97.96   	-93.08   	 94.57   	  35.61		
-99.49   	-95.21   	 94.71   	  35.61		
-100.10   	-96.74   	 94.85   	  25.43		
-100.40   	-97.66   	 94.95   	  20.35		
-100.71   	-98.57   	 95.04   	  15.26		
-101.01   	-98.88   	 95.10   	  10.17		
-100.40   	-98.27   	 95.14(S)	   0.00		
-98.88   	-97.35   	 95.14   	  -5.09		
-96.13   	-97.05   	 95.12   	 -15.26		
-93.69   	-97.05   	 95.06   	 -30.52		
-91.86   	-96.74   	 94.93   	 -40.69		
-91.86   	-94.60   	 94.77   	 -55.95		
-93.08   	-90.94   	 94.55   	 -76.30		
-94.30   	-86.67   	 94.24   	 -91.56		
-94.60   	-83.62   	 93.88   	-111.90		
-93.99   	-82.09   	 93.43   	-132.25		
