  I     	  II     	  LV     	  LV'		
-45.47   	 80.26   	129.13   	  76.30		
-35.40   	 98.88   	129.44   	  71.21		
-29.91   	111.08   	129.72   	  55.95		
-31.74   	109.86   	129.95   	  45.78		
-39.37   	 97.96   	130.13   	  35.61		
-46.39   	 86.06   	130.27   	  30.52		
-46.39   	 83.92   	130.40   	  20.35		
-38.15   	 91.86   	130.48   	  15.26		
-25.94   	 98.57   	130.54   	   5.09		
-17.09   	 92.47   	130.56(S)	   0.00		
-15.56   	 70.50   	130.56   	  -5.09		
-22.58   	 39.37   	130.54   	 -10.17		
-34.48   	  9.77   	130.50   	 -15.26		
-45.17   	-10.99   	130.44   	 -20.35		
-50.35   	-21.36   	130.36   	 -30.52		
-49.13   	-24.11   	130.23   	 -40.69		
-46.39   	-24.41   	130.07   	 -50.86		
-47.91   	-28.69   	129.87   	 -61.04		
-55.24   	-40.89   	129.62   	 -81.38		
-65.61   	-60.12   	129.30   	 -91.56		
-72.94   	-81.79   	128.93   	-111.90		
-74.77   	-99.18   	128.48   	-137.33		
-72.94   	-108.34   	127.93   	-157.68		
-71.11   	-109.25   	127.30   	-188.20		
-71.11   	-103.76   	126.55   	-218.72		
-71.72   	-94.91   	125.68   	-249.24		
-70.19   	-85.45   	124.68   	-295.01		
-65.31   	-79.96   	123.50   	-330.62		
-58.29   	-80.26   	122.18   	-381.48		
-51.27   	-85.75   	120.65   	-422.18		
-46.08   	-92.16   	118.96   	-473.04		
-43.64   	-95.21   	117.07   	-518.82		
-43.64   	-94.60   	114.99   	-574.77		
-43.03   	-91.25   	112.70   	-625.63		
-39.67   	-88.20   	110.19   	-691.76		
-35.10   	-88.50   	107.43   	-762.97		
-32.04   	-92.47   	104.37   	-829.09		
-32.65   	-98.57   	101.06   	-910.47		
-35.40   	-103.45   	 97.42   	-976.60		
-36.62   	-104.06   	 93.51   	-1047.81		
-31.13   	-98.27   	 89.32   	-1098.67		
-18.92   	-87.28   	 84.92   	-1139.36		
 -4.27   	-75.68   	 80.37   	-1149.54		
  7.93   	-66.83   	 75.77   	-1154.62		
 15.56   	-61.95   	 71.15   	-1129.19		
 19.23   	-60.73   	 66.63   	-1098.67		
 23.50   	-60.12   	 62.24   	-1052.90		
 30.52   	-58.90   	 58.03   	-1002.03		
 39.37   	-57.07   	 54.02   	-940.99		
 47.00   	-54.63   	 50.25   	-895.22		
 52.80   	-52.19   	 46.67   	-844.35		
 57.68   	-51.57   	 43.30   	-798.57		
 64.39   	-52.80   	 40.10   	-757.88		
 73.85   	-55.54   	 37.07   	-717.19		
 84.53   	-58.59   	 34.20   	-676.50		
 93.08   	-60.12   	 31.50   	-635.81		
 97.96   	-57.68   	 28.95   	-590.03		
100.10   	-52.19   	 26.59   	-544.25		
 98.88   	-46.39   	 24.41   	-493.39		
 92.77   	-43.95   	 22.44   	-452.69		
 81.18   	-47.00   	 20.63   	-401.83		
 64.09   	-53.71   	 19.02   	-366.22		
 45.17   	-61.04   	 17.56   	-325.53		
 28.38   	-66.53   	 16.26   	-310.27		
 15.56   	-71.11   	 15.02   	-295.01		
  7.02   	-75.68   	 13.84   	-284.84		
  2.14   	-81.18   	 12.70   	-289.93		
  0.00   	-85.45   	 11.54   	-289.93		
  0.00   	-83.62   	 10.38   	-289.93		
  3.36   	-69.89   	  9.22   	-274.67		
  8.24   	-45.78   	  8.12   	-254.32		
 11.29   	-18.62   	  7.10   	-213.63		
 11.60   	  3.97   	  6.25   	-162.77		
 11.90   	 14.95   	  5.60   	-101.73		
 15.87   	 16.78   	  5.19   	 -40.69		
 27.77   	 18.01   	  5.03(D)	  15.26		
 43.33   	 25.02   	  5.09   	  71.21		
 51.27   	 36.62   	  5.37   	 111.90		
 42.72   	 44.56   	  5.82   	 127.16		
 20.75   	 42.72   	  6.33   	 132.25		
  0.00   	 30.82   	  6.86   	 116.99		
 -5.49   	 14.65   	  7.32   	  91.56		
  8.24   	  0.31   	  7.69   	  55.95		
 31.74   	 -9.46   	  7.91   	  25.43		
 49.74   	-16.78   	  8.02   	 -10.17		
 52.80   	-24.11   	  7.98   	 -35.61		
 41.50   	-32.96   	  7.83   	 -50.86		
 22.28   	-42.11   	  7.63   	 -50.86		
  0.61   	-51.57   	  7.43   	 -50.86		
-21.97   	-64.09   	  7.22   	 -30.52		
-43.64   	-80.87   	  7.10   	 -10.17		
-63.17   	-102.54   	  7.06   	  15.26		
-78.13   	-125.43   	  7.12   	  45.78		
-85.45   	-143.43   	  7.30   	  66.12		
-86.67   	-152.89   	  7.57   	  81.38		
-86.36   	-155.33   	  7.89   	  96.64		
-88.50   	-155.33   	  8.28   	  91.56		
-92.47   	-155.94   	  8.65   	  86.47		
-94.30   	-156.56   	  8.99   	  66.12		
-88.81   	-153.50   	  9.26   	  50.86		
-70.50   	-141.91   	  9.46   	  30.52		
-37.84   	-118.71   	  9.58   	  10.17		
  5.49   	-84.53   	  9.62   	  -5.09		
 49.74   	-40.89   	  9.60   	 -10.17		
 83.62   	 12.82   	  9.56   	 -10.17		
100.10   	 81.18   	  9.52   	  -5.09		
106.51   	171.20   	  9.50   	  10.17		
125.73   	286.25   	  9.54   	  25.43		
185.24   	418.09   	  9.64   	  45.78		
296.02   	546.57   	  9.83   	  61.04		
445.25   	647.28   	 10.07   	  81.38		
603.33   	705.87   	 10.40   	 101.73		
739.14   	719.60(R)	 10.80   	 106.82		
831.60   	693.66   	 11.23   	 122.07		
875.55   	633.24   	 11.72   	 132.25		
875.55   	545.04   	 12.25   	 132.25		
841.67   	440.06   	 12.78   	 142.42		
786.44   	336.30   	 13.35   	 147.51		
720.83   	249.63   	 13.94   	 152.59		
648.50   	184.94   	 14.55   	 167.85		
560.61   	132.14   	 15.22   	 178.03		
446.78   	 81.18   	 15.93   	 203.46		
307.01   	 28.38   	 16.74   	 233.98		
155.94   	-20.75   	 17.68   	 269.58		
 19.53   	-61.04   	 18.76   	 310.27		
-78.13   	-92.77   	 20.00   	 366.22		
-128.78   	-119.63   	 21.46   	 417.09		
-142.82   	-142.52   	 23.13   	 483.21		
-140.99   	-159.61   	 25.07   	 549.34		
-140.99   	-168.76   	 27.26   	 610.37		
-149.54   	-172.12   	 29.70   	 686.67		
-163.27   	-172.12   	 32.45   	 747.71		
-175.78   	-170.90   	 35.44   	 818.92		
-181.88   	-169.68   	 38.72   	 885.04		
-183.11   	-167.54   	 42.26   	 935.91		
-182.19   	-166.32   	 46.00   	 976.60		
-181.58   	-166.32   	 49.91   	1007.12		
-181.58   	-166.63   	 53.94   	1012.20		
-182.19   	-167.24   	 57.99   	 996.94		
-182.19   	-168.76   	 61.97   	 966.43		
-181.58   	-172.73   	 65.84   	 920.65		
-179.75   	-177.31   	 69.52   	 869.78		
-178.53   	-179.14   	 73.00   	 808.75		
-180.36   	-175.78   	 76.24   	 752.79		
-184.63   	-168.15   	 79.25   	 701.93		
-188.29   	-159.61   	 82.05   	 661.24		
-187.99   	-152.89   	 84.70   	 625.63		
-183.41   	-147.71   	 87.20   	 610.37		
-177.00   	-141.91   	 89.64   	 590.03		
-173.03   	-135.50   	 92.00   	 579.86		
-172.12   	-130.92   	 94.32   	 564.60		
-171.51   	-130.31   	 96.58   	 554.42		
-169.98   	-134.28   	 98.80   	 534.08		
-167.24   	-140.08   	100.94   	 513.73		
-164.49   	-141.30   	102.99   	 483.21		
-162.96   	-135.19   	104.92   	 447.61		
-162.96   	-123.60   	106.71   	 422.18		
-162.66   	-110.47   	108.40   	 386.57		
-161.44   	-100.71   	109.95   	 356.05		
-159.00   	-95.21   	111.37   	 330.62		
-155.03   	-91.25   	112.70   	 310.27		
-150.15   	-83.62   	113.94   	 295.01		
-145.26   	-70.50   	115.12   	 274.67		
-141.60   	-54.02   	116.22   	 264.50		
-140.08   	-39.98   	117.27   	 249.24		
-140.38   	-32.65   	118.27   	 239.06		
-142.21   	-31.43   	119.23   	 228.89		
-143.43   	-31.43   	120.14   	 208.54		
-141.60   	-25.94   	120.98   	 198.37		
-135.80   	-12.51   	121.77   	 183.11		
-127.56   	  6.10   	122.50   	 162.77		
-120.24   	 23.80   	123.15   	 152.59		
-114.44   	 37.54   	123.76   	 137.33		
-110.47   	 48.52   	124.31   	 122.07		
-107.42   	 58.90   	124.80   	 116.99		
-105.29   	 70.50   	125.27   	 101.73		
-104.06   	 82.70   	125.68   	  96.64		
-104.06   	 91.55   	126.06   	  91.56		
-103.15   	 94.91   	126.43   	  76.30		
-99.79   	 93.38   	126.73   	  71.21		
-94.30   	 88.20   	127.02   	  61.04		
-89.42   	 81.18   	127.26   	  55.95		
-87.89   	 72.02   	127.49   	  45.78		
-89.72   	 60.73   	127.67   	  40.69		
-91.55   	 48.52   	127.83   	  25.43		
-90.33   	 37.23   	127.93   	  25.43		
-85.45   	 27.77   	128.04   	  10.17		
-79.96   	 18.62   	128.08   	   5.09		
-79.04   	  7.32   	128.10(S)	 -10.17		
-83.31   	 -7.63   	128.06   	 -20.35		
-89.72   	-24.11   	127.98   	 -30.52		
-93.99   	-38.45   	127.85   	 -50.86		
-93.69   	-49.44   	127.65   	 -71.21		
-90.33   	-57.98   	127.36   	 -91.56		
-86.98   	-64.39   	127.00   	-111.90		
-85.14   	-68.97   	126.55   	-137.33		
-85.75   	-71.41   	126.00   	-172.94		
-87.28   	-72.94   	125.31   	-203.46		
-88.20   	-75.68   	124.50   	-249.24		
-88.20   	-81.79   	123.50   	-289.93		
-87.89   	-91.25   	122.34   	-340.79		
-88.50   	-100.71   	120.98   	-396.74		
-90.94   	-106.20   	119.39   	-447.61		
-95.21   	-105.90   	117.60   	-503.56		
-98.57   	-100.71   	115.58   	-554.42		
-98.57   	-92.47   	113.37   	-615.46		
-94.91   	-85.14   	110.90   	-666.32		
-90.03   	-82.40   	108.24   	-732.45		
-86.67   	-83.92   	105.31   	-798.57		
-86.67   	-88.20   	102.12   	-864.70		
-89.42   	-91.55   	 98.66   	-935.91		
-93.08   	-91.86   	 94.91   	-991.86		
-96.13   	-88.81   	 90.95   	-1052.90		
-96.44   	-84.84   	 86.73   	-1088.50		
-93.69   	-81.48   	 82.38   	-1119.02		
-88.81   	-79.96   	 77.90   	-1119.02		
-83.92   	-79.35   	 73.43   	-1113.93		
-80.87   	-80.26   	 68.97   	-1083.41		
-80.57   	-81.18   	 64.64   	-1042.72		
-81.18   	-81.18   	 60.47   	-991.86		
-80.26   	-78.43   	 56.50   	-930.82		
-77.21   	-72.63   	 52.78   	-869.78		
-72.63   	-66.22   	 49.30   	-813.83		
-68.36   	-62.56   	 46.04   	-752.79		
-65.31   	-62.87   	 43.03   	-707.02		
-64.09   	-65.61   	 40.20   	-656.15		
-64.09   	-68.05   	 37.58   	-610.37		
-64.09   	-67.44   	 35.14   	-574.77		
-63.78   	-65.00   	 32.84   	-528.99		
-62.87   	-63.17   	 30.72   	-493.39		
-61.34   	-64.70   	 28.75   	-447.61		
-58.59   	-69.58   	 26.96   	-412.00		
-54.93   	-75.68   	 25.31   	-371.31		
-50.35   	-79.65   	 23.82   	-330.62		
-46.39   	-78.13   	 22.50   	-295.01		
-44.25   	-71.41   	 21.32   	-254.32		
-44.25   	-63.17   	 20.31   	-223.80		
-46.39   	-56.76   	 19.41   	-193.29		
-48.83   	-54.32   	 18.64   	-172.94		
-49.13   	-54.63   	 17.94   	-147.51		
-46.08   	-55.54   	 17.35   	-132.25		
-39.67   	-55.24   	 16.83   	-116.99		
-31.13   	-52.80   	 16.36   	-101.73		
-21.67   	-46.08   	 15.95   	 -86.47		
-12.21   	-30.52   	 15.61   	 -76.30		
 -5.19   	 -6.41   	 15.30   	 -61.04		
 -2.44   	 20.45   	 15.06   	 -45.78		
 -4.27   	 42.42   	 14.87   	 -30.52		
 -7.02   	 52.49   	 14.75   	 -20.35		
 -3.36   	 53.71   	 14.67   	  -5.09		
 12.51   	 56.15   	 14.65(D)	  10.17		
 36.01   	 65.61   	 14.69   	  15.26		
 53.10   	 78.74   	 14.75   	  25.43		
 51.88   	 85.75   	 14.85   	  30.52		
 32.04   	 79.04   	 14.97   	  30.52		
  6.10   	 60.12   	 15.10   	  30.52		
 -7.32   	 37.84   	 15.22   	  30.52		
  0.61   	 21.67   	 15.34   	  25.43		
 24.11   	 14.65   	 15.44   	  25.43		
 49.44   	 14.95   	 15.54   	  25.43		
 63.48   	 15.87   	 15.65   	  15.26		
 59.20   	 11.90   	 15.71   	  20.35		
 39.37   	  0.00   	 15.79   	  10.17		
 11.60   	-16.78   	 15.83   	  15.26		
-15.26   	-34.18   	 15.89   	  15.26		
-35.10   	-49.13   	 15.95   	  20.35		
-47.91   	-61.34   	 16.03   	  15.26		
-57.98   	-75.07   	 16.09   	  20.35		
-68.97   	-92.16   	 16.17   	  25.43		
-80.87   	-108.95   	 16.28   	  25.43		
-89.42   	-119.63   	 16.38   	  30.52		
-90.33   	-119.93   	 16.50   	  25.43		
-83.92   	-112.00   	 16.60   	  30.52		
-74.77   	-100.71   	 16.72   	  35.61		
-66.83   	-89.72   	 16.87   	  30.52		
-57.37   	-78.13   	 16.99   	  35.61		
-39.37   	-60.73   	 17.13   	  40.69		
 -9.16   	-32.65   	 17.29   	  45.78		
 26.86   	  6.41   	 17.48   	  50.86		
 54.63   	 55.54   	 17.68   	  61.04		
 64.70   	117.19   	 17.92   	  71.21		
 64.39   	196.23   	 18.21   	  91.56		
 79.04   	296.63   	 18.58   	 101.73		
137.63   	413.51   	 18.98   	 122.07		
250.85   	531.31   	 19.47   	 142.42		
405.27   	630.80   	 20.04   	 152.59		
570.07   	700.38   	 20.65   	 167.85		
713.20   	735.47(R)	 21.32(E)	 178.03		
812.07   	733.34   	 22.03   	 188.20		
859.07   	689.39   	 22.79   	 188.20		
858.15   	602.42   	 23.54   	 193.29		
820.62   	484.31   	 24.31   	 198.37		
763.24   	362.55   	 25.11   	 198.37		
698.24   	263.67   	 25.90   	 198.37		
628.36   	195.31   	 26.69   	 203.46		
544.13   	144.96   	 27.51   	 213.63		
433.96   	 95.52   	 28.36   	 228.89		
298.16   	 42.11   	 29.28   	 249.24		
152.89   	 -6.41   	 30.27   	 284.84		
 23.19   	-41.20   	 31.41   	 325.53		
-70.80   	-63.48   	 32.72   	 376.40		
-124.82   	-81.79   	 34.22   	 442.52		
-149.54   	-101.32   	 35.99   	 508.65		
-161.13   	-119.93   	 38.03   	 584.94		
-169.98   	-131.84   	 40.37   	 666.32		
-178.53   	-135.19   	 43.03   	 737.54		
-184.94   	-133.97   	 45.98   	 808.75		
-187.99   	-133.06   	 49.22   	 864.70		
-189.21   	-134.58   	 52.68   	 905.39		
-190.43   	-138.24   	 56.30   	 915.56		
-194.40   	-141.91   	 59.96   	 920.65		
-200.50   	-144.35   	 63.64   	 895.22		
-207.82   	-144.35   	 67.22   	 864.70		
-214.23   	-141.60   	 70.68   	 813.83		
-216.67   	-136.11   	 73.94   	 768.05		
-214.84   	-130.00   	 77.01   	 717.19		
-209.66   	-125.73   	 79.88   	 671.41		
-205.38   	-124.51   	 82.56   	 635.81		
-203.55   	-125.43   	 85.11   	 605.29		
-203.25   	-126.65   	 87.53   	 590.03		
-202.64   	-125.73   	 89.89   	 574.77		
-200.20   	-122.07   	 92.19   	 564.60		
-196.84   	-116.88   	 94.45   	 554.42		
-194.40   	-110.17   	 96.66   	 544.25		
-193.18   	-103.15   	 98.84   	 534.08		
-192.26   	-96.74   	100.98   	 513.73		
-190.43   	-91.55   	103.03   	 498.47		
-187.68   	-87.89   	105.03   	 473.04		
-185.55   	-86.36   	106.92   	 452.69		
-184.33   	-86.06   	108.73   	 427.26		
-184.02   	-85.75   	110.44   	 406.92		
-183.72   	-84.23   	112.06   	 391.66		
-182.19   	-79.65   	113.63   	 371.31		
-177.61   	-71.11   	115.12   	 361.14		
-169.68   	-59.81   	116.56   	 350.97		
-159.61   	-47.30   	117.96   	 335.71		
-148.93   	-35.71   	119.31   	 325.53		
-140.69   	-25.33   	120.61   	 315.36		
-137.02   	-16.48   	121.87   	 300.10		
-137.33   	 -7.32   	123.07   	 284.84		
-138.55   	  2.75   	124.21   	 269.58		
-137.94   	 14.04   	125.29   	 254.32		
-133.67   	 25.94   	126.31   	 239.06		
-126.95   	 38.76   	127.26   	 223.80		
-120.24   	 52.49   	128.16   	 208.54		
-114.75   	 67.14   	128.99   	 193.29		
-110.78   	 82.70   	129.77   	 183.11		
-106.51   	 98.88   	130.50   	 172.94		
-100.40   	113.83   	131.19   	 162.77		
-92.77   	126.65   	131.84   	 147.51		
-85.14   	136.72   	132.43   	 142.42		
-80.57   	143.13   	133.00   	 127.16		
-80.57   	146.18   	133.51   	 116.99		
-83.31   	146.18   	133.98   	 101.73		
-85.45   	144.35   	134.38   	  91.56		
-83.62   	141.91   	134.75   	  76.30		
-77.51   	138.24   	135.06   	  66.12		
-71.72   	132.14   	135.32   	  55.95		
-69.58   	121.46   	135.54   	  40.69		
-72.94   	106.20   	135.71   	  30.52		
-79.35   	 88.50   	135.83   	  20.35		
-83.92   	 72.63   	135.91   	   5.09		
-85.14   	 59.51   	135.93(S)	   0.00		
-83.31   	 47.91   	135.93   	 -10.17		
-81.48   	 35.40   	135.89   	 -25.43		
-81.48   	 21.06   	135.79   	 -35.61		
-83.62   	  5.19   	135.65   	 -50.86		
-86.67   	 -9.46   	135.44   	 -61.04		
-89.42   	-20.75   	135.20   	 -81.38		
-91.25   	-29.30   	134.87   	-101.73		
-93.08   	-36.93   	134.47   	-122.07		
-96.44   	-46.08   	133.98   	-147.51		
-101.32   	-56.46   	133.39   	-172.94		
-106.20   	-65.92   	132.70   	-198.37		
-108.64   	-71.41   	131.90   	-228.89		
-106.81   	-70.80   	130.99   	-269.58		
-102.84   	-67.44   	129.91   	-305.19		
-100.40   	-65.61   	128.69   	-350.97		
-101.62   	-67.75   	127.28   	-396.74		
-106.51   	-73.24   	125.70   	-437.43		
-112.00   	-78.74   	123.95   	-488.30		
-114.75   	-81.18   	121.99   	-534.08		
-112.61   	-80.26   	119.86   	-579.86		
-108.64   	-78.74   	117.54   	-630.72		
-106.51   	-78.13   	115.01   	-691.76		
-108.03   	-78.43   	112.25   	-752.79		
-112.30   	-78.43   	109.24   	-824.00		
-116.27   	-77.51   	105.94   	-890.13		
-116.27   	-75.68   	102.38   	-971.51		
-112.00   	-74.46   	 98.49   	-1027.46		
-107.42   	-75.99   	 94.38   	-1088.50		
-107.42   	-80.87   	 90.03   	-1124.11		
-112.30   	-87.59   	 85.53   	-1144.45		
-119.93   	-93.08   	 80.96   	-1139.36		
-125.43   	-93.99   	 76.40   	-1124.11		
-125.73   	-90.33   	 71.90   	-1083.41		
-122.68   	-85.14   	 67.57   	-1032.55		
-119.32   	-82.09   	 63.44   	-971.51		
-117.80   	-83.01   	 59.55   	-910.47		
-118.41   	-86.36   	 55.91   	-849.44		
-119.32   	-90.03   	 52.51   	-788.40		
-119.32   	-91.55   	 49.36   	-732.45		
-118.71   	-90.94   	 46.43   	-686.67		
-118.10   	-89.42   	 43.68   	-645.98		
-119.02   	-88.50   	 41.10   	-605.29		
-120.54   	-89.42   	 38.68   	-574.77		
-122.38   	-91.55   	 36.38   	-544.25		
-123.90   	-93.99   	 34.20   	-513.73		
-124.21   	-96.13   	 32.15   	-478.13		
-124.21   	-96.74   	 30.23   	-437.43		
-125.73   	-97.66   	 28.48   	-401.83		
-128.48   	-99.79   	 26.88   	-361.14		
-130.00   	-103.15   	 25.43   	-315.36		
-127.87   	-106.20   	 24.17   	-274.67		
-120.85   	-105.59   	 23.07   	-228.89		
-110.78   	-98.27   	 22.16   	-188.20		
-99.79   	-80.57   	 21.40   	-157.68		
-90.94   	-53.10   	 20.77   	-132.25		
-85.45   	-23.80   	 20.24   	-106.82		
-81.18   	  0.31   	 19.82   	 -96.64		
-75.07   	 13.12   	 19.43   	 -81.38		
-64.09   	 16.48   	 19.10   	 -76.30		
-47.91   	 17.40   	 18.80   	 -76.30		
-31.13   	 22.28   	 18.49   	 -76.30		
-24.11   	 30.52   	 18.19   	 -71.21		
-31.74   	 35.40   	 17.90   	 -66.12		
-51.88   	 30.21   	 17.64   	 -61.04		
-73.55   	 13.12   	 17.40   	 -50.86		
-84.53   	-10.68   	 17.19   	 -40.69		
-80.26   	-32.35   	 17.03   	 -25.43		
-64.39   	-43.95   	 16.93   	 -10.17		
-45.78   	-42.72   	 16.89(D)	   0.00		
-31.74   	-33.87   	 16.89   	  15.26		
-27.16   	-27.47   	 16.95   	  20.35		
-34.79   	-31.13   	 17.03   	  25.43		
-52.80   	-45.78   	 17.13   	  25.43		
-77.51   	-67.14   	 17.23   	  25.43		
-102.23   	-89.11   	 17.33   	  25.43		
-120.85   	-107.73   	 17.44   	  20.35		
-131.53   	-125.12   	 17.52   	  15.26		
-137.63   	-143.13   	 17.58   	  15.26		
-142.52   	-160.52   	 17.64   	  10.17		
-147.40   	-172.42   	 17.68   	  10.17		
-150.15   	-175.78   	 17.72   	  10.17		
-148.62   	-169.98   	 17.76   	  15.26		
-141.60   	-158.69   	 17.82   	  10.17		
-129.70   	-144.35   	 17.86   	  15.26		
-112.00   	-126.04   	 17.92   	  15.26		
-86.98   	-101.01   	 17.99   	  15.26		
-55.24   	-67.14   	 18.05   	  20.35		
-23.50   	-26.86   	 18.13   	  20.35		
 -2.75   	 15.87   	 18.21   	  30.52		
  2.14   	 63.78   	 18.33   	  40.69		
 -2.44   	125.12   	 18.49   	  50.86		
  4.88   	209.05   	 18.70   	  71.21		
 50.05   	314.94   	 18.98   	  81.38		
146.18   	428.47   	 19.31   	 101.73		
286.25   	530.40   	 19.72   	 116.99		
447.69   	608.83   	 20.18   	 127.16		
603.33   	662.23   	 20.69   	 137.33		
729.98   	690.31(R)	 21.24(E)	 142.42		
811.77   	683.90   	 21.81   	 147.51		
842.90   	629.58   	 22.40   	 152.59		
826.42   	524.29   	 23.01   	 147.51		
774.84   	388.18   	 23.60   	 147.51		
706.48   	255.43   	 24.19   	 152.59		
635.99   	153.81   	 24.80   	 152.59		
562.44   	 87.59   	 25.41   	 162.77		
472.41   	 42.11   	 26.06   	 183.11		
354.92   	  2.14   	 26.80   	 198.37		
213.93   	-36.32   	 27.59   	 239.06		
 69.27   	-69.89   	 28.55   	 274.67		
-50.96   	-97.35   	 29.64   	 325.53		
-128.17   	-121.46   	 30.95   	 381.48		
-163.88   	-145.57   	 32.47   	 457.78		
-174.26   	-167.24   	 34.30   	 523.90		
-177.00   	-180.05   	 36.40   	 610.37		
-181.88   	-181.27   	 38.84   	 691.76		
-189.82   	-176.09   	 41.61   	 773.14		
-198.06   	-173.34   	 44.70   	 844.35		
-205.08   	-177.31   	 48.08   	 900.30		
-210.88   	-185.24   	 51.68   	 940.99		
-215.15   	-191.04   	 55.44   	 946.08		
-216.98   	-191.04   	 59.23   	 935.91		
-215.45   	-187.07   	 62.97   	 905.39		
-213.32   	-184.94   	 66.59   	 859.61		
-212.40   	-187.07   	 70.03   	 803.66		
-212.40   	-189.82   	 73.24   	 742.62		
