  I     	  II     	  LVp     	  LVp'		
-145.87   	-220.64   	 70.95   	-544.25		
-150.45   	-218.81   	 68.77   	-590.03		
-155.33   	-213.93   	 66.41   	-635.81		
-158.08   	-205.99   	 63.87   	-666.32		
-156.86   	-198.36   	 61.20   	-701.93		
-153.20   	-194.40   	 58.39   	-722.28		
-149.54   	-193.79   	 55.50   	-737.54		
-148.01   	-191.96   	 52.55   	-747.71		
-148.01   	-184.94   	 49.56   	-752.79		
-147.71   	-173.95   	 46.55   	-757.88		
-144.65   	-163.27   	 43.52   	-747.71		
-139.16   	-159.00   	 40.53   	-742.62		
-133.97   	-162.35   	 37.56   	-727.36		
-130.92   	-169.37   	 34.65   	-707.02		
-130.00   	-175.17   	 31.82   	-686.67		
-129.70   	-177.61   	 29.07   	-656.15		
-128.17   	-176.70   	 26.45   	-625.63		
-125.43   	-173.95   	 23.95   	-595.11		
-122.99   	-169.68   	 21.57   	-554.42		
-122.99   	-164.49   	 19.35   	-518.82		
-125.43   	-158.08   	 17.27   	-483.21		
-128.17   	-152.28   	 15.34   	-437.43		
-128.78   	-148.62   	 13.59   	-401.83		
-126.95   	-146.79   	 11.98   	-366.22		
-123.90   	-145.57   	 10.52   	-335.71		
-122.07   	-144.65   	  9.18   	-305.19		
-121.77   	-143.43   	  7.96   	-279.75		
-122.07   	-142.82   	  6.84   	-254.32		
-121.15   	-144.04   	  5.82   	-233.98		
-119.32   	-147.71   	  4.88   	-218.72		
-118.41   	-152.89   	  4.01   	-198.37		
-119.02   	-159.00   	  3.21   	-188.20		
-120.85   	-162.66   	  2.46   	-162.77		
-122.68   	-161.44   	  1.81   	-157.68		
-122.68   	-154.11   	  1.18   	-137.33		
-121.46   	-144.96   	  0.63   	-122.07		
-120.54   	-139.77   	  0.14   	-116.99		
-120.85   	-143.43   	 -0.33   	-101.73		
-121.77   	-155.03   	 -0.73   	-101.73		
-123.60   	-167.85   	 -1.14   	 -96.64		
-125.73   	-174.87   	 -1.53   	 -91.56		
-126.65   	-173.34   	 -1.89   	 -96.64		
-125.12   	-166.32   	 -2.28   	-106.82		
-121.15   	-158.69   	 -2.71   	-111.90		
-116.58   	-152.28   	 -3.15   	-127.16		
-114.75   	-146.48   	 -3.66   	-137.33		
-116.58   	-141.60   	 -4.21   	-152.59		
-120.24   	-138.85   	 -4.82   	-162.77		
-121.15   	-140.69   	 -5.47   	-178.03		
-115.97   	-144.65   	 -6.19   	-188.20		
-107.12   	-144.04   	 -6.94   	-198.37		
-100.10   	-133.97   	 -7.73   	-198.37		
-98.57   	-114.44   	 -8.52   	-193.29		
-101.93   	-93.69   	 -9.30   	-198.37		
-104.68   	-79.65   	-10.09   	-183.11		
-102.23   	-74.46   	-10.82   	-172.94		
-95.21   	-72.63   	-11.52   	-162.77		
-89.11   	-67.75   	-12.17   	-137.33		
-87.89   	-56.15   	-12.72   	-116.99		
-91.55   	-41.50   	-13.18   	 -86.47		
-96.13   	-29.60   	-13.53   	 -61.04		
-95.52   	-23.50   	-13.77   	 -30.52		
-89.11   	-21.67   	-13.90   	   0.00		
-78.74   	-18.62   	-13.90   	  25.43		
-68.97   	 -9.77   	-13.79   	  45.78		
-63.78   	  4.58   	-13.61   	  76.30		
-65.00   	 21.06   	-13.31   	  86.47		
-70.19   	 35.40   	-12.96   	 101.73		
-76.60   	 45.47   	-12.55   	 111.90		
-79.96   	 52.80   	-12.11   	 122.07		
-77.21   	 57.98   	-11.62   	 127.16		
-68.05   	 58.90   	-11.11   	 132.25		
-55.85   	 52.49   	-10.58   	 132.25		
-44.86   	 38.45   	-10.05   	 132.25		
-39.98   	 20.14   	 -9.52   	 137.33		
-42.72   	  1.53   	 -8.97   	 137.33		
-52.19   	-13.73   	 -8.42   	 137.33		
-65.92   	-26.25   	 -7.87   	 137.33		
-80.26   	-39.06   	 -7.32   	 137.33		
-91.55   	-54.02   	 -6.78   	 137.33		
-97.96   	-72.33   	 -6.23   	 127.16		
-100.10   	-93.38   	 -5.72   	 127.16		
-100.40   	-115.05   	 -5.21   	 116.99		
-101.01   	-135.19   	 -4.74   	 111.90		
-103.45   	-150.45   	 -4.29   	 101.73		
-106.81   	-157.47   	 -3.89   	  86.47		
-109.25   	-155.33   	 -3.54   	  76.30		
-110.78   	-145.87   	 -3.23   	  66.12		
-111.39   	-133.06   	 -2.97   	  50.86		
-113.53   	-121.77   	 -2.77   	  35.61		
-115.97   	-115.97   	 -2.62   	  25.43		
-117.80   	-116.88   	 -2.52   	  10.17		
-115.66   	-124.21   	 -2.48   	   0.00		
-109.25   	-135.19   	 -2.48   	 -10.17		
-101.32   	-145.57   	 -2.52   	 -20.35		
-95.52   	-151.37   	 -2.60   	 -30.52		
-93.69   	-149.23   	 -2.73   	 -35.61		
-95.21   	-138.24   	 -2.87   	 -40.69		
-97.66   	-122.99   	 -3.03   	 -45.78		
-98.88   	-109.86   	 -3.21   	 -45.78		
-98.27   	-104.06   	 -3.40   	 -50.86		
-96.13   	-107.12   	 -3.60   	 -45.78		
-93.99   	-115.66   	 -3.78   	 -45.78		
-91.55   	-124.82   	 -3.97   	 -45.78		
-89.72   	-129.70   	 -4.15   	 -40.69		
-89.11   	-128.48   	 -4.31   	 -35.61		
-88.50   	-122.99   	 -4.46   	 -35.61		
-87.28   	-115.97   	 -4.60   	 -25.43		
-85.45   	-110.17   	 -4.70   	 -20.35		
-83.62   	-106.51   	 -4.78   	 -15.26		
-82.40   	-104.37   	 -4.84   	  -5.09		
-82.09   	-101.93   	 -4.86   	  -5.09		
-81.48   	-98.57   	 -4.88   	   5.09		
-79.65   	-94.30   	 -4.86   	  10.17		
-76.90   	-90.03   	 -4.82   	  15.26		
-75.99   	-87.59   	 -4.76   	  20.35		
-76.60   	-91.55   	 -4.68   	  30.52		
-70.80   	-103.45   	 -4.56   	  30.52		
-43.64   	-117.19   	 -4.44   	  35.61		
 21.36   	-115.66   	 -4.29   	  40.69		
136.11   	-74.77   	 -4.13   	  45.78		
303.04   	 29.91   	 -3.95   	  45.78		
512.08   	209.05   	 -3.76   	  45.78		
740.66   	453.80   	 -3.58   	  50.86		
959.17   	734.86   	 -3.38   	  50.86		
1131.29   	1000.37   	 -3.17   	  50.86		
1215.82   	1187.13   	 -2.97   	  50.86		
1174.32   	1237.18(R)	 -2.77   	  50.86		
984.50   	1127.01   	 -2.56   	  50.86		
661.01   	887.45   	 -2.36   	  50.86		
269.78   	594.48   	 -2.16   	  45.78		
-83.62   	336.61   	 -1.97   	  45.78		
-301.82   	167.85   	 -1.79   	  50.86		
-347.90   	 87.28   	 -1.59   	  50.86		
-264.59   	 54.93   	 -1.38   	  50.86		
-142.52   	 29.30   	 -1.18   	  61.04		
-58.90   	 -6.71   	 -0.94   	  71.21		
-38.45   	-43.03   	 -0.65   	  76.30		
-57.37   	-64.70   	 -0.35   	  86.47		
-79.35   	-67.14   	  0.00   	 106.82		
-85.75   	-59.81   	  0.43   	 127.16		
-78.74   	-55.24   	  0.94   	 142.42		
-68.66   	-58.59   	  1.51   	 172.94		
-63.17   	-66.22   	  2.20   	 203.46		
-62.26   	-72.33   	  3.01   	 239.06		
-64.09   	-73.24   	  3.97   	 269.58		
-66.53   	-70.50   	  5.05   	 310.27		
-68.05   	-67.14   	  6.29   	 350.97		
-68.05   	-65.92   	  7.69   	 391.66		
-66.53   	-66.83   	  9.26   	 432.35		
-64.39   	-68.36   	 10.99   	 467.95		
-61.04   	-67.75   	 12.86   	 503.56		
-56.46   	-63.48   	 14.87   	 539.16		
-51.27   	-57.98   	 17.03   	 564.60		
-46.69   	-53.41   	 19.29   	 590.03		
-44.25   	-51.27   	 21.65   	 615.46		
-44.56   	-49.74   	 24.11   	 630.72		
-45.17   	-46.69   	 26.63   	 645.98		
-43.64   	-40.89   	 29.22   	 666.32		
-39.06   	-34.18   	 31.88   	 676.50		
-33.26   	-28.69   	 34.59   	 691.76		
-28.69   	-26.25   	 37.35   	 696.84		
-28.69   	-25.33   	 40.14   	 707.02		
-33.26   	-24.41   	 42.97   	 707.02		
-37.84   	-21.67   	 45.80   	 712.10		
-38.76   	-17.09   	 48.65   	 712.10		
-34.18   	-10.99   	 51.50   	 712.10		
-25.33   	 -3.97   	 54.34   	 712.10		
-15.87   	  3.66   	 57.19   	 701.93		
-10.38   	 10.38   	 60.00   	 696.84		
 -9.16   	 14.34   	 62.79   	 691.76		
-10.38   	 16.48   	 65.55   	 676.50		
 -8.85   	 18.01   	 68.26   	 656.15		
 -2.14   	 21.06   	 70.88   	 635.81		
  9.46   	 25.63   	 73.43   	 615.46		
 20.75   	 30.52   	 75.89   	 579.86		
 25.94   	 34.79   	 78.21   	 554.42		
 24.41   	 39.67   	 80.43   	 523.90		
 20.45   	 47.30   	 82.52   	 488.30		
 19.53   	 58.29   	 84.48   	 467.95		
 24.72   	 70.19   	 86.35   	 437.43		
 35.10   	 79.96   	 88.10   	 417.09		
 46.39   	 86.36   	 89.77   	 401.83		
 55.85   	 90.03   	 91.37   	 381.48		
 62.87   	 92.77   	 92.90   	 366.22		
 68.97   	 95.52   	 94.36   	 350.97		
 74.46   	 99.49   	 95.77   	 335.71		
 80.26   	105.29   	 97.11   	 330.62		
 86.36   	114.44   	 98.43   	 310.27		
 92.16   	126.04   	 99.67   	 305.19		
 98.57   	137.94   	100.89   	 289.93		
106.20   	147.40   	102.05   	 279.75		
115.36   	153.20   	103.17   	 269.58		
124.51   	157.78   	104.25   	 259.41		
133.06   	163.57   	105.29   	 249.24		
140.38   	171.81   	106.29   	 239.06		
146.79   	181.27   	107.24   	 233.98		
152.89   	189.82   	108.18   	 228.89		
158.69   	195.31   	109.09   	 218.72		
163.88   	198.36   	109.97   	 208.54		
167.24   	200.81   	110.80   	 208.54		
169.07   	204.16   	111.64   	 198.37		
171.81   	208.74   	112.43   	 193.29		
177.00   	213.01   	113.20   	 188.20		
183.41   	215.76   	113.96   	 183.11		
189.21   	216.98   	114.69   	 178.03		
191.65   	218.51   	115.40   	 167.85		
191.04   	222.17   	116.07   	 162.77		
188.60   	227.05   	116.72   	 162.77		
186.16   	230.71   	117.37   	 152.59		
182.80   	230.71   	117.99   	 142.42		
176.70   	225.83   	118.55   	 142.42		
166.93   	217.29   	119.12   	 132.25		
153.81   	207.21   	119.65   	 132.25		
139.16   	196.84   	120.18   	 116.99		
123.90   	185.24   	120.65   	 116.99		
108.34   	170.90   	121.12   	 111.90		
 92.47   	153.20   	121.57   	 101.73		
 75.99   	132.45   	121.97   	  91.56		
 59.51   	111.39   	122.34   	  91.56		
 42.11   	 91.55   	122.71   	  76.30		
 22.89   	 73.24   	123.01   	  71.21		
  3.05   	 56.15   	123.30   	  61.04		
-16.48   	 38.76   	123.54   	  55.95		
-33.57   	 21.97   	123.76   	  45.78		
-47.00   	  6.10   	123.95   	  35.61		
-58.29   	 -8.54   	124.09   	  25.43		
-69.27   	-22.28   	124.19   	  15.26		
-79.04   	-36.62   	124.25(S)	   0.00		
-86.36   	-50.35   	124.25   	 -10.17		
-91.25   	-61.95   	124.21   	 -25.43		
-93.99   	-69.58   	124.11   	 -40.69		
-96.44   	-73.24   	123.95   	 -61.04		
-99.49   	-75.38   	123.70   	 -76.30		
-102.54   	-77.82   	123.40   	 -96.64		
-104.37   	-80.57   	123.01   	-122.07		
-104.98   	-82.70   	122.52   	-142.42		
-105.59   	-83.01   	121.95   	-167.85		
-106.51   	-82.09   	121.28   	-203.46		
-106.20   	-81.48   	120.47   	-228.89		
-104.68   	-80.57   	119.55   	-264.50		
-102.54   	-79.96   	118.49   	-305.19		
-102.54   	-78.74   	117.27   	-340.79		
-105.90   	-78.43   	115.91   	-391.66		
-110.78   	-79.35   	114.34   	-437.43		
-112.92   	-81.18   	112.59   	-483.21		
-109.86   	-82.70   	110.66   	-534.08		
-103.15   	-82.40   	108.52   	-579.86		
-97.05   	-80.26   	106.21   	-625.63		
-95.21   	-77.51   	103.70   	-671.41		
-98.27   	-75.68   	101.02   	-707.02		
-103.45   	-75.68   	 98.19   	-747.71		
-106.81   	-76.29   	 95.20   	-778.23		
-106.81   	-76.60   	 92.09   	-803.66		
-105.59   	-75.99   	 88.87   	-824.00		
-105.59   	-75.38   	 85.57   	-844.35		
-107.12   	-74.16   	 82.20   	-854.52		
-108.95   	-72.02   	 78.78   	-859.61		
-109.25   	-68.36   	 75.34   	-859.61		
-106.81   	-63.48   	 71.90   	-859.61		
-103.15   	-58.59   	 68.46   	-849.44		
-100.40   	-55.54   	 65.07   	-839.26		
-99.18   	-54.93   	 61.71   	-829.09		
-99.79   	-55.85   	 58.39   	-808.75		
-101.32   	-57.37   	 55.16   	-793.49		
-103.45   	-58.59   	 51.98   	-762.97		
-104.06   	-58.59   	 48.93   	-742.62		
-101.93   	-57.37   	 45.96   	-712.10		
-96.74   	-55.85   	 43.11   	-686.67		
-90.33   	-54.93   	 40.37   	-651.07		
-86.06   	-56.15   	 37.76   	-620.55		
-85.75   	-58.90   	 35.28   	-590.03		
-88.81   	-61.65   	 32.92   	-554.42		
-92.16   	-62.87   	 30.70   	-518.82		
-93.38   	-61.65   	 28.63   	-488.30		
-92.16   	-59.20   	 26.67   	-462.87		
-89.72   	-57.68   	 24.82   	-427.26		
-88.81   	-57.37   	 23.11   	-401.83		
-89.11   	-57.98   	 21.51   	-381.48		
-89.11   	-57.98   	 19.98   	-356.05		
-88.50   	-57.68   	 18.56   	-335.71		
-87.28   	-57.68   	 17.21   	-315.36		
-86.06   	-58.59   	 15.95   	-295.01		
-86.06   	-60.73   	 14.77   	-279.75		
-86.36   	-63.17   	 13.65   	-264.50		
-85.75   	-64.70   	 12.59   	-244.15		
-84.23   	-65.61   	 11.62   	-228.89		
-83.62   	-65.61   	 10.70   	-213.63		
-84.84   	-65.31   	  9.85   	-198.37		
-87.89   	-63.78   	  9.05   	-178.03		
-92.16   	-62.26   	  8.34   	-167.85		
-96.13   	-61.34   	  7.67   	-152.59		
-98.27   	-62.56   	  7.06   	-137.33		
-98.57   	-65.31   	  6.51   	-127.16		
-97.35   	-68.36   	  6.00   	-111.90		
-94.30   	-69.89   	  5.55   	-101.73		
-90.33   	-68.36   	  5.15   	 -96.64		
-85.45   	-63.17   	  4.76   	 -86.47		
-81.79   	-55.85   	  4.42   	 -76.30		
-79.35   	-47.91   	  4.11   	 -66.12		
-78.13   	-40.89   	  3.85   	 -61.04		
-77.21   	-34.48   	  3.60   	 -55.95		
-74.77   	-26.86   	  3.38   	 -45.78		
-70.19   	-16.78   	  3.19   	 -45.78		
-65.00   	 -4.58   	  3.01   	 -35.61		
-61.65   	  8.24   	  2.87   	 -30.52		
-61.65   	 18.62   	  2.75   	 -25.43		
-64.70   	 24.11   	  2.64   	 -25.43		
-67.75   	 25.63   	  2.54   	 -15.26		
-67.75   	 26.25   	  2.48   	 -15.26		
-64.09   	 28.38   	  2.42   	 -10.17		
-58.29   	 34.18   	  2.38   	 -10.17		
-53.71   	 42.11   	  2.34   	  -5.09		
-53.41   	 49.13   	  2.32   	  -5.09		
-57.37   	 53.10   	  2.30(D)	   0.00		
-62.87   	 55.24   	  2.30   	   0.00		
-66.53   	 58.29   	  2.30   	   0.00		
-66.22   	 63.78   	  2.30   	   5.09		
-60.12   	 71.11   	  2.32   	   5.09		
-48.52   	 75.99   	  2.34   	  10.17		
-33.57   	 74.77   	  2.38   	  10.17		
-19.84   	 65.61   	  2.42   	  10.17		
-12.51   	 50.96   	  2.46   	  15.26		
-15.87   	 32.96   	  2.52   	  15.26		
-28.69   	 14.34   	  2.58   	  15.26		
-46.39   	 -4.27   	  2.64   	  15.26		
-64.09   	-21.97   	  2.71   	  15.26		
-77.82   	-39.67   	  2.77   	  15.26		
-86.06   	-57.37   	  2.83   	  20.35		
-89.72   	-74.77   	  2.91   	  15.26		
-91.25   	-91.55   	  2.97   	  15.26		
-92.77   	-105.90   	  3.03   	  15.26		
-96.13   	-115.66   	  3.09   	  15.26		
-101.01   	-120.54   	  3.15   	  10.17		
-104.68   	-120.85   	  3.19   	  15.26		
-103.76   	-118.41   	  3.26   	  20.35		
-98.27   	-116.27   	  3.34   	  15.26		
-92.47   	-117.19   	  3.40   	  15.26		
-90.03   	-121.15   	  3.46   	  15.26		
-92.16   	-126.04   	  3.52   	  20.35		
-96.44   	-127.87   	  3.60   	  15.26		
-98.27   	-124.82   	  3.66   	  20.35		
-96.13   	-118.41   	  3.74   	  20.35		
-90.94   	-112.30   	  3.83   	  20.35		
-86.67   	-108.95   	  3.91   	  15.26		
-85.45   	-108.95   	  3.97   	  20.35		
-87.28   	-109.86   	  4.05   	  20.35		
-89.72   	-110.17   	  4.13   	  20.35		
-91.25   	-109.56   	  4.21   	  15.26		
-90.64   	-107.73   	  4.27   	  15.26		
-87.28   	-106.51   	  4.33   	  20.35		
-81.48   	-105.29   	  4.42   	  15.26		
-74.77   	-103.45   	  4.48   	  15.26		
-70.80   	-100.71   	  4.54   	  15.26		
-71.11   	-97.66   	  4.60   	  20.35		
-74.77   	-95.21   	  4.68   	  15.26		
-78.13   	-93.69   	  4.74   	  20.35		
-78.13   	-93.69   	  4.82   	  15.26		
-75.07   	-93.69   	  4.88   	  20.35		
-72.02   	-94.30   	  4.96   	  15.26		
-72.02   	-94.30   	  5.03   	  20.35		
-75.99   	-93.69   	  5.11   	  20.35		
-82.70   	-93.38   	  5.19   	  15.26		
-88.50   	-95.52   	  5.25   	  20.35		
-82.70   	-101.32   	  5.33   	  20.35		
-50.35   	-104.98   	  5.41   	  15.26		
 23.50   	-92.47   	  5.47   	  20.35		
148.01   	-39.67   	  5.55   	  25.43		
323.79   	 74.46   	  5.66   	  20.35		
539.25   	258.48   	  5.74   	  20.35		
774.54   	500.79   	  5.82   	  20.35		
1004.33   	767.82   	  5.90   	  25.43		
1195.98   	1009.22   	  6.00   	  20.35		
1307.37   	1164.86   	  6.08   	  25.43		
1293.34   	1183.47(R)	  6.19(E)	  30.52		
1122.44   	1051.33   	  6.31   	  25.43		
802.92   	805.97   	  6.41   	  30.52		
401.31   	525.82   	  6.53   	  30.52		
 30.52   	293.27   	  6.65   	  35.61		
-205.08   	151.67   	  6.80   	  40.69		
-266.42   	 90.03   	  6.96   	  45.78		
-198.67   	 65.31   	  7.14   	  50.86		
-95.83   	 39.98   	  7.34   	  66.12		
-33.26   	  2.44   	  7.61   	  71.21		
-29.91   	-37.23   	  7.89   	  81.38		
-57.68   	-63.48   	  8.22   	  96.64		
-81.18   	-70.80   	  8.61   	 116.99		
-86.06   	-67.14   	  9.07   	 137.33		
-78.74   	-62.87   	  9.62   	 157.68		
-72.33   	-64.09   	 10.25   	 183.11		
-72.63   	-69.89   	 10.99   	 213.63		
-77.21   	-77.21   	 11.84   	 244.15		
-81.79   	-81.79   	 12.82   	 279.75		
-83.01   	-82.70   	 13.94   	 315.36		
-79.65   	-79.65   	 15.20   	 350.97		
-72.94   	-74.46   	 16.60   	 386.57		
-66.53   	-68.05   	 18.15   	 427.26		
-64.39   	-62.87   	 19.86   	 457.78		
-66.83   	-60.73   	 21.69   	 488.30		
-69.89   	-62.56   	 23.64   	 518.82		
-69.58   	-65.31   	 25.72   	 544.25		
-64.70   	-65.92   	 27.89   	 564.60		
-57.37   	-62.87   	 30.15   	 590.03		
-51.27   	-56.76   	 32.51   	 600.20		
-49.44   	-51.57   	 34.91   	 620.55		
-50.96   	-49.44   	 37.40   	 635.81		
-54.02   	-50.05   	 39.94   	 645.98		
-55.54   	-50.35   	 42.52   	 651.07		
-53.71   	-47.91   	 45.13   	 666.32		
-49.13   	-41.50   	 47.79   	 666.32		
-43.64   	-34.18   	 50.46   	 671.41		
-39.98   	-28.69   	 53.14   	 671.41		
-38.76   	-26.25   	 55.83   	 676.50		
-38.76   	-26.86   	 58.53   	 666.32		
-37.23   	-27.16   	 61.20   	 666.32		
-33.26   	-25.02   	 63.87   	 661.24		
-27.77   	-20.75   	 66.51   	 656.15		
-23.50   	-15.56   	 69.14   	 640.89		
-21.36   	-10.38   	 71.70   	 620.55		
-20.45   	 -5.49   	 74.18   	 610.37		
-17.40   	 -0.61   	 76.62   	 579.86		
-11.29   	  5.49   	 78.94   	 559.51		
 -2.14   	 12.21   	 81.18   	 534.08		
  7.02   	 18.62   	 83.32   	 503.56		
 14.65   	 24.72   	 85.33   	 478.13		
 19.84   	 30.21   	 87.24   	 457.78		
 23.19   	 36.01   	 89.07   	 432.35		
 25.63   	 42.72   	 90.80   	 412.00		
 28.69   	 50.05   	 92.45   	 396.74		
 33.87   	 57.07   	 94.04   	 381.48		
 40.89   	 63.48   	 95.56   	 366.22		
 50.35   	 67.75   	 97.03   	 356.05		
 60.42   	 70.80   	 98.45   	 340.79		
 70.80   	 74.16   	 99.82   	 335.71		
 80.57   	 79.65   	101.16   	 320.45		
 88.81   	 88.20   	102.44   	 310.27		
 95.83   	 98.88   	103.68   	 300.10		
102.23   	110.17   	104.88   	 289.93		
108.64   	120.24   	106.04   	 279.75		
114.75   	128.78   	107.16   	 274.67		
121.46   	136.11   	108.26   	 264.50		
129.09   	143.43   	109.32   	 259.41		
138.85   	151.06   	110.36   	 249.24		
150.76   	160.22   	111.35   	 249.24		
162.66   	169.68   	112.35   	 244.15		
172.73   	177.31   	113.33   	 239.06		
179.44   	182.19   	114.28   	 233.98		
184.63   	184.94   	115.22   	 228.89		
189.51   	187.07   	116.13   	 223.80		
194.70   	190.73   	117.03   	 218.72		
200.20   	196.53   	117.90   	 218.72		
204.77   	202.94   	118.78   	 208.54		
208.44   	209.05   	119.61   	 203.46		
211.49   	213.93   	120.43   	 198.37		
214.23   	218.20   	121.22   	 188.20		
214.84   	222.47   	121.97   	 183.11		
212.10   	225.52   	122.71   	 178.03		
205.08   	224.30   	123.42   	 167.85		
193.18   	217.90   	124.09   	 162.77		
177.31   	206.60   	124.74   	 152.59		
160.22   	192.87   	125.35   	 147.51		
144.65   	179.44   	125.94   	 132.25		
131.84   	166.02   	126.47   	 132.25		
119.32   	151.98   	127.00   	 122.07		
104.06   	136.11   	127.49   	 111.90		
 83.92   	117.80   	127.93   	 101.73		
 59.51   	 98.57   	128.34   	  96.64		
 35.10   	 78.74   	128.73   	  91.56		
 14.34   	 58.59   	129.09   	  76.30		
 -2.44   	 36.93   	129.40   	  71.21		
