  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-21.67   	 21.06   	 22.73   	-386.57		131.35   	-279.75		
-22.28   	 22.58   	 21.18   	-340.79		130.23   	-269.58		
-21.67   	 22.58   	 19.82   	-305.19		129.16   	-259.41		
-19.23   	 23.19   	 18.60   	-269.58		128.12   	-249.24		
-15.87   	 25.33   	 17.52   	-233.98		127.12   	-239.06		
-13.12   	 29.30   	 16.58   	-203.46		126.16   	-233.98		
-10.99   	 35.10   	 15.77   	-183.11		125.23   	-223.80		
 -8.24   	 39.67   	 15.04   	-157.68		124.33   	-213.63		
 -4.27   	 40.28   	 14.40   	-137.33		123.48   	-213.63		
  1.22   	 38.45   	 13.86   	-116.99		122.62   	-203.46		
  7.32   	 38.45   	 13.39   	-106.82		121.81   	-198.37		
 13.43   	 43.64   	 12.96   	 -96.64		121.02   	-188.20		
 20.14   	 53.10   	 12.57   	 -86.47		120.26   	-188.20		
 26.55   	 59.81   	 12.23   	 -76.30		119.51   	-183.11		
 28.99   	 55.85   	 11.92   	 -66.12		118.78   	-178.03		
 23.80   	 38.15   	 11.66   	 -61.04		118.07   	-172.94		
 10.99   	 10.38   	 11.41   	 -55.95		117.37   	-167.85		
 -5.19   	-20.45   	 11.19   	 -40.69		116.70   	-167.85		
-18.31   	-51.88   	 11.03   	 -35.61		116.03   	-157.68		
-25.33   	-82.70   	 10.89   	 -25.43		115.40   	-157.68		
-27.16   	-113.53   	 10.78   	 -20.35		114.77   	-147.51		
-27.47   	-141.91   	 10.70   	 -10.17		114.18   	-147.51		
-28.99   	-162.66   	 10.66(D)	   0.00		113.59   	-142.42		
-30.52   	-173.03   	 10.66   	   5.09		113.02   	-142.42		
-31.43   	-174.87   	 10.68   	  15.26		112.45   	-132.25		
-30.82   	-173.03   	 10.74   	  30.52		111.92   	-132.25		
-29.30   	-173.03   	 10.86   	  35.61		111.39   	-132.25		
-28.38   	-175.48   	 11.01   	  45.78		110.86   	-122.07		
-28.38   	-178.22   	 11.19   	  45.78		110.38   	-122.07		
-30.21   	-177.61   	 11.37   	  45.78		109.89   	-122.07		
-33.26   	-173.34   	 11.56   	  45.78		109.40   	-116.99		
-36.01   	-166.93   	 11.74   	  40.69		108.93   	-116.99		
-36.01   	-161.74   	 11.90   	  40.69		108.46   	-111.90		
-33.87   	-159.61   	 12.07   	  35.61		108.02   	-111.90		
-31.43   	-159.30   	 12.21   	  30.52		107.57   	-111.90		
-29.91   	-159.30   	 12.33   	  25.43		107.12   	-111.90		
-29.91   	-158.08   	 12.43   	  20.35		106.67   	-111.90		
-29.91   	-155.64   	 12.51   	  10.17		106.23   	-106.82		
-28.69   	-152.89   	 12.55   	  10.17		105.80   	-111.90		
-27.16   	-151.06   	 12.59   	  10.17		105.35   	-106.82		
-27.16   	-150.76   	 12.63   	  10.17		104.92   	-106.82		
-28.69   	-150.45   	 12.68   	  15.26		104.50   	-111.90		
-30.21   	-148.93   	 12.74   	  15.26		104.05   	-101.73		
-29.91   	-145.57   	 12.80   	  25.43		103.64   	-106.82		
-27.77   	-142.82   	 12.90   	  35.61		103.21   	-106.82		
-25.63   	-142.82   	 13.04   	  45.78		102.79   	-101.73		
-24.11   	-145.87   	 13.22   	  55.95		102.38   	-101.73		
-23.50   	-149.54   	 13.45   	  66.12		101.97   	 -96.64		
-23.80   	-150.45   	 13.71   	  71.21		101.59   	-101.73		
-23.50   	-147.09   	 14.00   	  71.21		101.18   	-101.73		
-22.28   	-140.99   	 14.28   	  71.21		100.77   	 -96.64		
-20.75   	-136.72   	 14.57   	  71.21		100.39   	 -96.64		
-19.53   	-135.50   	 14.85   	  61.04		100.00   	 -96.64		
-18.92   	-136.72   	 15.10   	  55.95		 99.61   	-101.73		
-19.53   	-137.63   	 15.32   	  45.78		 99.21   	 -96.64		
-21.36   	-136.11   	 15.50   	  35.61		 98.82   	-101.73		
-23.80   	-132.14   	 15.65   	  30.52		 98.41   	 -96.64		
-25.94   	-126.95   	 15.77   	  25.43		 98.03   	-101.73		
-26.86   	-122.07   	 15.87   	  15.26		 97.62   	-101.73		
-26.25   	-117.80   	 15.93   	   5.09		 97.21   	-101.73		
-24.11   	-114.44   	 15.95   	   5.09		 96.81   	-101.73		
-21.67   	-112.92   	 15.97   	  -5.09		 96.40   	-106.82		
-20.45   	-114.75   	 15.95   	 -10.17		 95.97   	-101.73		
-22.28   	-119.93   	 15.91   	 -10.17		 95.56   	-106.82		
-25.63   	-125.43   	 15.87   	 -10.17		 95.14   	-106.82		
-28.69   	-127.87   	 15.83   	 -10.17		 94.71   	-106.82		
-30.21   	-126.04   	 15.79   	 -10.17		 94.28   	-106.82		
-29.60   	-121.46   	 15.75   	 -10.17		 93.86   	-106.82		
-27.47   	-118.71   	 15.71   	 -10.17		 93.43   	-101.73		
-25.02   	-119.63   	 15.67   	  -5.09		 93.02   	-106.82		
-21.97   	-121.77   	 15.65   	  -5.09		 92.59   	-101.73		
-19.23   	-121.46   	 15.63   	   0.00		 92.19   	-101.73		
-16.78   	-117.49   	 15.63   	   0.00		 91.78   	-101.73		
-16.17   	-113.53   	 15.63   	   5.09		 91.37   	 -96.64		
-17.70   	-113.22   	 15.65   	  10.17		 90.99   	 -96.64		
-20.14   	-118.71   	 15.69   	  10.17		 90.60   	 -96.64		
-22.89   	-125.73   	 15.73   	  10.17		 90.21   	 -96.64		
-26.25   	-130.62   	 15.77   	  10.17		 89.83   	 -91.56		
-32.35   	-131.53   	 15.81   	  15.26		 89.46   	 -91.56		
-43.03   	-133.67   	 15.87   	  10.17		 89.09   	 -86.47		
-57.68   	-142.21   	 15.91   	  15.26		 88.75   	 -86.47		
-68.66   	-150.15   	 15.97   	  20.35		 88.40   	 -86.47		
-63.17   	-129.70   	 16.05   	  20.35		 88.06   	 -81.38		
-28.08   	-35.71   	 16.13   	  20.35		 87.73   	 -81.38		
 45.47   	171.20   	 16.22   	  20.35		 87.41   	 -81.38		
156.86   	494.69   	 16.30   	  25.43		 87.08   	 -76.30		
291.14   	878.60   	 16.40   	  55.95		 86.77   	-147.51		
522.46   	1410.22   	 16.62   	  30.52		 86.18   	 -71.21		
557.86   	1420.90(R)	 16.74(E)	  40.69		 85.90   	 -66.12		
512.70   	1284.48   	 16.91   	  45.78		 85.64   	 -71.21		
393.98   	1073.00   	 17.09   	  55.95		 85.35   	 -61.04		
231.02   	845.95   	 17.31   	  81.38		 85.11   	 -66.12		
 69.27   	618.29   	 17.64   	  96.64		 84.84   	 -61.04		
-50.05   	383.30   	 18.03   	 132.25		 84.60   	 -55.95		
-108.03   	155.94   	 18.56   	 167.85		 84.37   	 -61.04		
-114.75   	-25.63   	 19.23   	 218.72		 84.13   	 -55.95		
-96.74   	-133.06   	 20.10   	 274.67		 83.91   	 -55.95		
-77.82   	-171.51   	 21.20   	 340.79		 83.68   	 -55.95		
-67.44   	-172.12   	 22.56   	 422.18		 83.46   	 -55.95		
-61.34   	-164.18   	 24.25   	 503.56		 83.23   	 -50.86		
-53.41   	-160.22   	 26.27   	 595.11		 83.03   	 -50.86		
-42.42   	-158.69   	 28.65   	 681.58		 82.83   	 -50.86		
-32.96   	-156.25   	 31.37   	 768.05		 82.62   	 -50.86		
-28.99   	-155.64   	 34.45   	 854.52		 82.42   	 -50.86		
-28.99   	-159.30   	 37.86   	 925.73		 82.22   	 -45.78		
-29.91   	-162.96   	 41.57   	 996.94		 82.03   	 -40.69		
-29.60   	-161.74   	 45.55   	1037.64		 81.87   	 -45.78		
-28.38   	-155.94   	 49.70   	1073.24		 81.69   	 -35.61		
-27.47   	-150.76   	 54.00   	1093.59		 81.55   	 -35.61		
-27.47   	-148.32   	 58.37   	1103.76		 81.40   	 -30.52		
-27.16   	-147.40   	 62.79   	1129.19		 81.28   	 -20.35		
-25.63   	-144.65   	 67.30   	1144.45		 81.20   	 -15.26		
-23.50   	-139.47   	 71.88   	1169.88		 81.14   	  -5.09		
-22.28   	-133.36   	 76.56   	1185.14		 81.12(D)	   5.09		
-22.58   	-130.00   	 81.30   	1190.23		 81.14   	  25.43		
-24.41   	-130.92   	 86.06   	1185.14		 81.24   	  50.86		
-25.02   	-133.36   	 90.80   	1190.23		 81.44   	  71.21		
-23.50   	-133.06   	 95.56   	1195.32		 81.73   	 106.82		
-20.14   	-126.34   	100.35   	1200.40		 82.16   	 137.33		
-16.17   	-115.36   	105.15   	1180.06		 82.71   	 183.11		
-13.73   	-106.20   	109.87   	1154.62		 83.44   	 223.80		
-14.04   	-102.54   	114.49   	1113.93		 84.33   	 274.67		
-15.56   	-103.45   	118.94   	1078.33		 85.43   	 315.36		
-16.78   	-104.68   	123.25   	1032.55		 86.69   	 366.22		
-16.17   	-101.62   	127.39   	 996.94		 88.16   	 417.09		
-14.65   	-93.99   	131.37   	 946.08		 89.83   	 462.87		
-12.82   	-84.53   	135.16   	 900.30		 91.68   	 503.56		
-10.99   	-75.99   	138.76   	 849.44		 93.69   	 554.42		
 -9.77   	-70.19   	142.16   	 808.75		 95.91   	 590.03		
 -8.85   	-67.14   	145.39   	 752.79		 98.27   	 630.72		
 -7.93   	-65.00   	148.40   	 701.93		100.79   	 661.24		
 -6.71   	-61.34   	151.21   	 661.24		103.44   	 696.84		
 -4.88   	-55.54   	153.85   	 625.63		106.23   	 722.28		
 -2.75   	-47.30   	156.36   	 595.11		109.11   	 742.62		
 -0.31   	-36.32   	158.74   	 569.68		112.09   	 768.05		
  1.83   	-23.50   	161.02   	 539.16		115.16   	 783.31		
  3.66   	 -9.46   	163.17   	 508.65		118.29   	 788.40		
  5.49   	  4.58   	165.21   	 483.21		121.44   	 803.66		
  7.93   	 16.78   	167.14   	 457.78		124.66   	 803.66		
 10.99   	 26.86   	168.97   	 442.52		127.87   	 803.66		
 14.65   	 36.93   	170.74   	 432.35		131.09   	 798.57		
 18.31   	 48.52   	172.47   	 422.18		134.28   	 793.49		
 21.67   	 62.87   	174.16   	 401.83		137.46   	 783.31		
 26.25   	 79.04   	175.77   	 386.57		140.59   	 768.05		
 32.04   	 95.52   	177.31   	 376.40		143.66   	 757.88		
 39.98   	110.47   	178.82   	 361.14		146.69   	 737.54		
 48.52   	122.68   	180.26   	 345.88		149.64   	 717.19		
 55.54   	131.53   	181.65   	 340.79		152.51   	 701.93		
 59.20   	137.63   	183.01   	 320.45		155.32   	 676.50		
 59.51   	141.91   	184.29   	 300.10		158.03   	 656.15		
 58.59   	146.48   	185.49   	 289.93		160.65   	 630.72		
 58.59   	151.06   	186.65   	 274.67		163.17   	 605.29		
 60.73   	155.33   	187.75   	 264.50		165.59   	 584.94		
 63.48   	157.47   	188.81   	 249.24		167.93   	 554.42		
 66.53   	157.78   	189.81   	 244.15		170.15   	 534.08		
 68.05   	156.56   	190.78   	 223.80		172.29   	 503.56		
 67.75   	154.11   	191.68   	 208.54		174.30   	 483.21		
 65.92   	149.23   	192.51   	 193.29		176.24   	 452.69		
 61.04   	140.69   	193.29   	 178.03		178.05   	 427.26		
 53.10   	127.87   	194.00   	 152.59		179.76   	 396.74		
 43.33   	112.00   	194.61   	 137.33		181.34   	 376.40		
 34.18   	 94.60   	195.16   	 111.90		182.85   	 340.79		
 26.55   	 75.99   	195.60   	  91.56		184.21   	 320.45		
 20.45   	 56.46   	195.97   	  71.21		185.49   	 289.93		
 14.95   	 36.01   	196.26   	  45.78		186.65   	 264.50		
 10.38   	 16.48   	196.44   	  30.52		187.71   	 233.98		
  6.41   	 -0.31   	196.56(S)	  -5.09		188.65   	 208.54		
  2.75   	-12.82   	196.54   	 -30.52		189.48   	 183.11		
 -1.22   	-21.97   	196.42   	 -71.21		190.21   	 152.59		
 -6.71   	-30.82   	196.13   	-111.90		190.82   	 127.16		
-12.51   	-40.89   	195.69   	-147.51		191.33   	 101.73		
-16.78   	-51.88   	195.10   	-188.20		191.74   	  66.12		
-18.01   	-60.42   	194.34   	-233.98		192.00   	  45.78		
-17.09   	-65.00   	193.41   	-289.93		192.19   	  15.26		
-15.56   	-65.92   	192.25   	-350.97		192.25(S)	 -20.35		
-15.56   	-66.53   	190.84   	-406.92		192.17   	 -45.78		
-18.01   	-69.27   	189.22   	-467.95		191.98   	 -76.30		
-21.06   	-74.46   	187.34   	-528.99		191.68   	-111.90		
-23.19   	-79.35   	185.23   	-600.20		191.23   	-147.51		
-24.11   	-81.79   	182.83   	-666.32		190.64   	-178.03		
-24.72   	-81.79   	180.16   	-747.71		189.93   	-213.63		
-25.63   	-80.87   	177.17   	-829.09		189.07   	-254.32		
-25.94   	-80.57   	173.85   	-915.56		188.06   	-289.93		
-25.33   	-81.18   	170.19   	-1002.03		186.90   	-325.53		
-23.80   	-81.48   	166.18   	-1093.59		185.59   	-361.14		
-22.58   	-81.18   	161.81   	-1190.23		184.15   	-396.74		
-23.80   	-80.87   	157.05   	-1281.79		182.56   	-432.35		
-27.16   	-81.18   	151.92   	-1368.26		180.83   	-452.69		
-30.52   	-82.09   	146.45   	-1434.38		179.02   	-483.21		
-32.35   	-83.01   	140.71   	-1495.42		177.09   	-503.56		
-32.04   	-82.70   	134.73   	-1525.93		175.08   	-518.82		
-30.82   	-81.18   	128.63   	-1551.37		173.00   	-534.08		
-30.21   	-79.35   	122.42   	-1561.54		170.86   	-539.16		
-30.21   	-79.04   	116.17   	-1566.63		168.71   	-549.34		
-30.21   	-80.57   	109.91   	-1551.37		166.51   	-544.25		
-30.21   	-82.40   	103.70   	-1541.19		164.33   	-544.25		
-30.21   	-82.70   	 97.54   	-1515.76		162.16   	-539.16		
-29.91   	-80.26   	 91.47   	-1475.07		160.00   	-528.99		
-29.60   	-75.68   	 85.57   	-1434.38		157.88   	-518.82		
-28.38   	-71.41   	 79.84   	-1378.43		155.81   	-503.56		
-26.86   	-68.97   	 74.32   	-1317.39		153.79   	-493.39		
-25.94   	-69.27   	 69.05   	-1256.35		151.82   	-473.04		
-26.25   	-70.80   	 64.03   	-1185.14		149.93   	-462.87		
-26.86   	-71.41   	 59.29   	-1113.93		148.08   	-447.61		
-27.47   	-69.89   	 54.83   	-1032.55		146.29   	-427.26		
-27.77   	-65.31   	 50.70   	-961.34		144.58   	-417.09		
-27.47   	-57.98   	 46.86   	-879.96		142.91   	-396.74		
-26.25   	-48.52   	 43.34   	-803.66		141.32   	-381.48		
-24.41   	-36.01   	 40.12   	-732.45		139.80   	-366.22		
-22.89   	-21.06   	 37.19   	-661.24		138.33   	-350.97		
-22.58   	 -3.97   	 34.55   	-595.11		136.93   	-335.71		
-22.89   	 14.04   	 32.17   	-534.08		135.58   	-320.45		
-22.89   	 32.04   	 30.03   	-478.13		134.30   	-310.27		
-20.75   	 47.30   	 28.12   	-427.26		133.06   	-300.10		
-15.87   	 57.68   	 26.41   	-376.40		131.86   	-279.75		
-10.07   	 62.26   	 24.90   	-340.79		130.74   	-274.67		
 -5.49   	 61.95   	 23.54   	-305.19		129.64   	-259.41		
 -3.97   	 60.73   	 22.32   	-269.58		128.61   	-254.32		
 -4.58   	 61.65   	 21.24   	-244.15		127.59   	-244.15		
 -5.80   	 65.00   	 20.26   	-218.72		126.61   	-228.89		
 -6.41   	 68.05   	 19.39   	-198.37		125.70   	-228.89		
 -5.49   	 67.14   	 18.60   	-167.85		124.78   	-218.72		
 -2.44   	 62.87   	 17.92   	-152.59		123.91   	-208.54		
  3.36   	 60.12   	 17.31   	-137.33		123.07   	-203.46		
 11.60   	 65.61   	 16.76   	-122.07		122.26   	-203.46		
 20.45   	 79.65   	 16.28   	-111.90		121.44   	-188.20		
 26.25   	 95.52   	 15.83   	-101.73		120.69   	-188.20		
 26.55   	102.84   	 15.42   	 -86.47		119.94   	-183.11		
 20.45   	 94.91   	 15.08   	 -81.38		119.21   	-178.03		
  9.77   	 71.72   	 14.75   	 -66.12		118.49   	-172.94		
 -2.14   	 38.45   	 14.49   	 -50.86		117.80   	-167.85		
-12.82   	  0.61   	 14.28   	 -40.69		117.13   	-162.77		
-20.14   	-38.15   	 14.12   	 -35.61		116.48   	-157.68		
-23.80   	-74.46   	 13.98   	 -20.35		115.85   	-152.59		
-24.11   	-103.76   	 13.90   	 -10.17		115.24   	-152.59		
-22.89   	-121.15   	 13.86(D)	   0.00		114.63   	-147.51		
-21.97   	-126.95   	 13.86   	  10.17		114.04   	-142.42		
-22.89   	-124.82   	 13.90   	  10.17		113.47   	-137.33		
-25.94   	-122.38   	 13.94   	  20.35		112.92   	-137.33		
-30.21   	-123.90   	 14.02   	  25.43		112.37   	-127.16		
-33.87   	-129.39   	 14.12   	  30.52		111.86   	-132.25		
-34.48   	-135.50   	 14.24   	  30.52		111.33   	-127.16		
-32.65   	-139.77   	 14.36   	  40.69		110.82   	-122.07		
-29.60   	-140.69   	 14.53   	  40.69		110.34   	-116.99		
-27.16   	-139.47   	 14.69   	  45.78		109.87   	-122.07		
-25.63   	-136.72   	 14.87   	  50.86		109.38   	-116.99		
-25.63   	-133.06   	 15.08   	  50.86		108.91   	-116.99		
-27.16   	-129.39   	 15.28   	  50.86		108.44   	-111.90		
-29.60   	-126.34   	 15.48   	  55.95		108.00   	-116.99		
-33.26   	-124.82   	 15.71   	  50.86		107.53   	-111.90		
-36.01   	-124.82   	 15.91   	  55.95		107.08   	-111.90		
-35.71   	-125.43   	 16.13   	  66.12		106.63   	-106.82		
-31.74   	-124.82   	 16.40   	  71.21		106.21   	-111.90		
-25.33   	-122.38   	 16.68   	  86.47		105.76   	-106.82		
-19.84   	-118.41   	 17.03   	  91.56		105.33   	-111.90		
-19.23   	-114.75   	 17.40   	  96.64		104.88   	-106.82		
-23.80   	-113.22   	 17.78   	 111.90		104.46   	-106.82		
-30.21   	-113.83   	 18.23   	 116.99		104.03   	-106.82		
-34.48   	-115.05   	 18.70   	 122.07		103.60   	-101.73		
-33.57   	-114.44   	 19.19   	 122.07		103.19   	-101.73		
-28.69   	-111.39   	 19.67   	 116.99		102.79   	-101.73		
-23.50   	-107.73   	 20.14   	 106.82		102.38   	-101.73		
-20.75   	-104.98   	 20.57   	 101.73		101.97   	-101.73		
-21.06   	-103.76   	 20.98   	  86.47		101.57   	 -96.64		
-22.28   	-102.54   	 21.32   	  76.30		101.18   	 -96.64		
-22.58   	-100.10   	 21.63   	  61.04		100.79   	 -96.64		
-21.97   	-96.74   	 21.87   	  50.86		100.41   	 -96.64		
-21.36   	-93.69   	 22.08   	  40.69		100.02   	 -96.64		
-21.67   	-92.77   	 22.24   	  25.43		 99.63   	 -91.56		
-22.28   	-93.69   	 22.34   	  20.35		 99.27   	 -96.64		
-23.19   	-94.60   	 22.42   	  15.26		 98.88   	 -96.64		
-24.11   	-94.60   	 22.48   	   5.09		 98.49   	 -96.64		
-24.41   	-92.77   	 22.50   	  -5.09		 98.11   	 -96.64		
-24.11   	-90.94   	 22.48   	 -10.17		 97.72   	-101.73		
-21.97   	-88.81   	 22.44   	 -10.17		 97.31   	 -96.64		
-18.92   	-86.36   	 22.40   	 -20.35		 96.93   	 -96.64		
-16.78   	-83.62   	 22.32   	 -25.43		 96.54   	-101.73		
-17.09   	-80.26   	 22.22   	 -25.43		 96.13   	-101.73		
-20.75   	-77.51   	 22.12   	 -25.43		 95.73   	 -96.64		
-24.72   	-76.60   	 22.01   	 -25.43		 95.34   	-101.73		
-26.25   	-77.51   	 21.91   	 -25.43		 94.93   	-101.73		
-23.19   	-78.43   	 21.81   	 -25.43		 94.53   	 -96.64		
-18.01   	-78.74   	 21.71   	 -25.43		 94.14   	-101.73		
-13.12   	-77.21   	 21.61   	 -20.35		 93.73   	-101.73		
-11.60   	-75.68   	 21.53   	 -20.35		 93.33   	 -96.64		
-13.12   	-75.38   	 21.44   	 -10.17		 92.94   	 -96.64		
-14.95   	-76.29   	 21.40   	 -10.17		 92.55   	 -96.64		
-14.95   	-76.90   	 21.36   	 -10.17		 92.17   	 -96.64		
-13.73   	-76.29   	 21.32   	  -5.09		 91.78   	 -96.64		
-12.51   	-74.46   	 21.30   	   0.00		 91.39   	 -91.56		
-14.65   	-73.24   	 21.30   	   0.00		 91.03   	 -91.56		
-21.36   	-75.38   	 21.30   	   0.00		 90.66   	 -91.56		
-33.87   	-83.31   	 21.30(E)	   5.09		 90.29   	 -91.56		
-49.74   	-97.96   	 21.32   	   0.00		 89.93   	 -86.47		
-63.78   	-113.83   	 21.32   	   5.09		 89.58   	 -86.47		
-67.14   	-110.78   	 21.34   	   5.09		 89.24   	 -81.38		
-50.66   	-53.71   	 21.36   	  10.17		 88.91   	 -81.38		
 -5.80   	101.32   	 21.40   	   5.09		 88.59   	 -81.38		
 70.50   	381.16   	 21.42   	  10.17		 88.26   	 -81.38		
173.34   	765.99   	 21.46   	  15.26		 87.93   	 -76.30		
290.22   	1174.01   	 21.53   	  35.61		 87.63   	-152.59		
473.63   	1602.48(R)	 21.67   	  25.43		 87.02   	 -71.21		
486.15   	1516.42   	 21.77   	  35.61		 86.73   	 -71.21		
425.72   	1286.32   	 21.91   	  45.78		 86.45   	 -66.12		
304.26   	1005.25   	 22.10   	  66.12		 86.18   	 -66.12		
155.33   	740.66   	 22.36   	  81.38		 85.92   	 -66.12		
 21.06   	507.20   	 22.69   	 111.90		 85.66   	 -61.04		
-67.44   	295.72   	 23.13   	 147.51		 85.41   	 -61.04		
-104.68   	109.86   	 23.72   	 193.29		 85.17   	 -61.04		
-104.98   	-31.13   	 24.50   	 244.15		 84.92   	 -61.04		
-89.42   	-115.05   	 25.47   	 310.27		 84.68   	 -55.95		
-72.94   	-148.01   	 26.71   	 381.48		 84.46   	 -55.95		
-60.42   	-149.54   	 28.24   	 457.78		 84.23   	 -50.86		
-50.96   	-139.16   	 30.07   	 539.16		 84.03   	 -55.95		
-43.64   	-127.56   	 32.23   	 630.72		 83.80   	 -50.86		
-38.45   	-117.19   	 34.75   	 717.19		 83.60   	 -50.86		
-35.40   	-110.17   	 37.62   	 808.75		 83.40   	 -45.78		
-32.65   	-109.25   	 40.85   	 885.04		 83.21   	 -50.86		
-29.91   	-112.61   	 44.39   	 951.17		 83.01   	 -45.78		
-27.16   	-115.66   	 48.20   	1007.12		 82.83   	 -40.69		
-25.33   	-114.44   	 52.23   	1037.64		 82.66   	 -40.69		
-25.02   	-110.78   	 56.38   	1063.07		 82.50   	 -35.61		
-26.25   	-106.51   	 60.63   	1073.24		 82.36   	 -30.52		
-27.47   	-103.15   	 64.92   	1083.41		 82.24   	 -25.43		
-27.77   	-100.40   	 69.26   	1093.59		 82.14   	 -15.26		
-26.86   	-97.66   	 73.63   	1119.02		 82.07   	  -5.09		
-25.63   	-95.52   	 78.11   	1134.28		 82.05(D)	   5.09		
-24.41   	-93.69   	 82.64   	1154.62		 82.07   	  25.43		
-23.50   	-91.55   	 87.26   	1154.62		 82.18   	  45.78		
-22.58   	-89.42   	 91.88   	1164.80		 82.36   	  71.21		
-22.58   	-86.67   	 96.54   	1164.80		 82.64   	 101.73		
-22.58   	-83.31   	101.20   	1180.06		 83.05   	 137.33		
-22.28   	-79.35   	105.92   	1180.06		 83.60   	 178.03		
-21.67   	-75.38   	110.64   	1174.97		 84.31   	 218.72		
-20.75   	-72.63   	115.34   	1139.36		 85.19   	 264.50		
-20.14   	-71.11   	119.90   	1093.59		 86.25   	 310.27		
-19.53   	-69.89   	124.27   	1032.55		 87.49   	 361.14		
-18.92   	-65.92   	128.40   	 966.43		 88.93   	 401.83		
-17.09   	-58.59   	132.27   	 915.56		 90.54   	 452.69		
-13.73   	-49.13   	135.93   	 874.87		 92.35   	 498.47		
-11.90   	-40.28   	139.43   	 844.35		 94.34   	 544.25		
-12.82   	-35.10   	142.81   	 808.75		 96.52   	 579.86		
-16.17   	-33.26   	146.04   	 783.31		 98.84   	 620.55		
-18.92   	-31.43   	149.18   	 742.62		101.32   	 656.15		
-18.01   	-26.86   	152.15   	 696.84		103.95   	 686.67		
-12.82   	-18.01   	154.93   	 645.98		106.69   	 717.19		
 -6.41   	 -6.71   	157.52   	 610.37		109.56   	 737.54		
 -2.14   	  4.27   	159.96   	 574.77		112.51   	 757.88		
 -1.83   	 12.82   	162.26   	 544.25		115.54   	 778.23		
 -3.05   	 20.14   	164.43   	 513.73		118.66   	 793.49		
 -2.44   	 28.69   	166.49   	 483.21		121.83   	 798.57		
  1.22   	 40.59   	168.42   	 462.87		125.02   	 803.66		
  7.02   	 55.54   	170.27   	 442.52		128.24   	 803.66		
 11.60   	 71.72   	172.04   	 432.35		131.45   	 803.66		
 14.34   	 86.67   	173.77   	 422.18		134.67   	 793.49		
 16.78   	100.10   	175.46   	 412.00		137.84   	 793.49		
 21.06   	113.83   	177.11   	 401.83		141.02   	 778.23		
 28.69   	129.09   	178.72   	 396.74		144.13   	 762.97		
 37.23   	145.57   	180.30   	 381.48		147.18   	 752.79		
 43.64   	160.52   	181.83   	 371.31		150.19   	 732.45		
 46.69   	172.73   	183.32   	 361.14		153.12   	 712.10		
 47.30   	182.50   	184.76   	 345.88		155.97   	 696.84		
 48.22   	190.12   	186.14   	 340.79		158.76   	 671.41		
 50.66   	196.23   	187.51   	 325.53		161.44   	 651.07		
 53.71   	200.50   	188.81   	 320.45		164.05   	 630.72		
 56.76   	202.03   	190.09   	 310.27		166.57   	 600.20		
 59.20   	201.42   	191.33   	 295.01		168.97   	 579.86		
 61.34   	199.58   	192.51   	 274.67		171.29   	 554.42		
 62.56   	197.75   	193.61   	 254.32		173.51   	 528.99		
 62.56   	195.62   	194.63   	 228.89		175.62   	 498.47		
 60.42   	191.65   	195.54   	 208.54		177.62   	 473.04		
 56.15   	184.63   	196.38   	 193.29		179.51   	 447.61		
 50.66   	173.65   	197.15   	 172.94		181.30   	 422.18		
 44.86   	159.00   	197.84   	 152.59		182.99   	 391.66		
 39.37   	141.91   	198.45   	 127.16		184.56   	 366.22		
 34.79   	122.99   	198.96   	 106.82		186.02   	 340.79		
 30.52   	103.15   	199.39   	  86.47		187.38   	 310.27		
 25.33   	 83.01   	199.73   	  66.12		188.63   	 279.75		
 19.23   	 62.56   	200.00   	  40.69		189.74   	 259.41		
 11.29   	 42.11   	200.16   	  15.26		190.78   	 228.89		
  2.75   	 23.50   	200.22(S)	 -10.17		191.70   	 203.46		
 -5.49   	  7.32   	200.18   	 -35.61		192.51   	 172.94		
-12.21   	 -6.10   	200.04   	 -71.21		193.20   	 152.59		
-16.78   	-17.40   	199.76   	 -96.64		193.81   	 122.07		
-19.53   	-27.47   	199.37   	-132.25		194.30   	  96.64		
-20.75   	-36.62   	198.84   	-167.85		194.69   	  66.12		
-20.75   	-44.56   	198.17   	-203.46		194.95   	  45.78		
-20.45   	-51.57   	197.35   	-254.32		195.14   	  10.17		
-20.75   	-57.68   	196.34   	-310.27		195.18(S)	 -15.26		
-21.67   	-62.26   	195.10   	-361.14		195.12   	 -45.78		
-22.89   	-65.92   	193.65   	-422.18		194.93   	 -76.30		
-23.80   	-68.05   	191.96   	-483.21		194.63   	-106.82		
-24.11   	-69.58   	190.03   	-549.34		194.20   	-142.42		
-25.02   	-70.50   	187.83   	-615.46		193.63   	-172.94		
-26.55   	-72.02   	185.37   	-686.67		192.94   	-208.54		
-28.08   	-73.55   	182.62   	-778.23		192.11   	-239.06		
-29.91   	-74.46   	179.51   	-859.61		191.15   	-279.75		
-31.13   	-75.68   	176.07   	-946.08		190.03   	-310.27		
-31.74   	-76.90   	172.29   	-1037.64		188.79   	-350.97		
-31.43   	-77.51   	168.14   	-1124.11		187.38   	-386.57		
-30.52   	-76.29   	163.64   	-1215.66		185.84   	-412.00		
-29.91   	-73.85   	158.78   	-1286.87		184.19   	-447.61		
-29.91   	-71.11   	153.63   	-1363.17		182.40   	-473.04		
-31.43   	-68.97   	148.18   	-1414.03		180.51   	-498.47		
-33.57   	-65.61   	142.52   	-1459.81		178.51   	-518.82		
