  I     	  II     	  AOp     	  AOp'		
169.37   	-86.36   	131.58   	 320.45		
169.68   	-101.32   	132.86   	 310.27		
175.48   	-115.66   	134.10   	 300.10		
188.90   	-122.99   	135.30   	 284.84		
205.38   	-121.77   	136.44   	 279.75		
220.64   	-115.36   	137.56   	 274.67		
233.15   	-106.81   	138.66   	 269.58		
244.14   	-99.49   	139.73   	 259.41		
257.57   	-94.30   	140.77   	 249.24		
274.35   	-91.25   	141.77   	 239.06		
293.58   	-90.03   	142.73   	 218.72		
313.11   	-91.25   	143.60   	 203.46		
332.64   	-92.47   	144.41   	 178.03		
353.39   	-89.42   	145.13   	 152.59		
377.20   	-78.13   	145.74   	 122.07		
402.22   	-57.68   	146.23   	  96.64		
423.28   	-34.48   	146.61   	  71.21		
436.10   	-17.09   	146.90(S)	  40.69		
441.89   	 -8.54   	147.06   	  15.26		
445.86   	 -3.05   	147.12   	 -15.26		
451.66   	  8.24   	147.06   	 -35.61		
458.68   	 31.13   	146.92   	 -66.12		
464.17   	 63.78   	146.65   	 -91.56		
464.48   	 97.35   	146.29   	-116.99		
458.37   	120.85   	145.82   	-147.51		
446.17   	127.56   	145.23   	-172.94		
427.86   	118.71   	144.54   	-198.37		
403.44   	103.76   	143.74   	-228.89		
376.28   	 97.05   	142.83   	-259.41		
352.48   	106.51   	141.79   	-279.75		
333.86   	126.34   	140.67   	-310.27		
317.38   	141.60   	139.43   	-325.53		
298.46   	140.69   	138.13   	-345.88		
273.74   	122.68   	136.74   	-361.14		
245.36   	 99.18   	135.30   	-361.14		
217.90   	 81.18   	133.86   	-350.97		
192.87   	 72.63   	132.45   	-335.71		
168.46   	 67.75   	131.11   	-300.10		
142.21   	 60.73   	129.91   	-269.58		
115.97   	 50.05   	128.83   	-223.80		
 94.30   	 36.01   	127.93   	-193.29		
 80.26   	 21.97   	127.16   	-157.68		
 72.63   	 10.07   	126.53   	-137.33		
 66.53   	  2.14   	125.98   	-122.07		
 58.90   	  0.92   	125.49   	-111.90		
 48.52   	  4.88   	125.05   	-116.99		
 35.71   	  7.63   	124.58   	-116.99		
 21.36   	  2.14   	124.11   	-127.16		
  6.71   	-14.04   	123.60   	-137.33		
 -6.41   	-35.10   	123.05   	-147.51		
-14.65   	-50.35   	122.46   	-152.59		
-14.95   	-51.57   	121.85   	-157.68		
 -8.54   	-39.06   	121.22   	-162.77		
 -1.53   	-21.97   	120.57   	-162.77		
  0.61   	-10.38   	119.92   	-167.85		
 -2.75   	 -9.46   	119.25   	-167.85		
 -8.85   	-18.92   	118.58   	-162.77		
-10.99   	-31.43   	117.92   	-162.77		
 -7.93   	-39.98   	117.27   	-157.68		
 -3.97   	-41.50   	116.64   	-157.68		
 -5.49   	-37.23   	116.01   	-142.42		
-13.43   	-31.43   	115.44   	-142.42		
-21.36   	-27.16   	114.87   	-137.33		
-22.89   	-26.25   	114.32   	-132.25		
-16.48   	-27.16   	113.79   	-127.16		
 -7.02   	-26.86   	113.29   	-122.07		
 -1.83   	-23.80   	112.80   	-127.16		
 -4.27   	-18.62   	112.29   	-122.07		
-11.29   	-12.82   	111.80   	-122.07		
-17.70   	 -9.46   	111.31   	-122.07		
-19.53   	 -8.85   	110.82   	-122.07		
-16.17   	-11.29   	110.34   	-122.07		
 -9.46   	-16.48   	109.85   	-116.99		
 -2.44   	-23.50   	109.38   	-116.99		
  1.83   	-31.43   	108.91   	-111.90		
  1.22   	-35.71   	108.46   	-106.82		
 -2.14   	-32.04   	108.04   	-106.82		
 -3.36   	-19.53   	107.61   	-101.73		
  0.61   	 -3.36   	107.20   	-101.73		
  8.24   	  8.24   	106.80   	 -96.64		
 14.04   	  9.16   	106.41   	 -96.64		
 12.51   	  1.53   	106.02   	 -96.64		
  3.97   	 -8.85   	105.64   	 -96.64		
 -7.02   	-16.17   	105.25   	 -96.64		
-13.73   	-18.92   	104.86   	-101.73		
-12.82   	-17.40   	104.46   	-106.82		
 -7.32   	-13.12   	104.03   	-106.82		
 -3.05   	 -7.93   	103.60   	-111.90		
 -2.75   	 -4.27   	103.15   	-106.82		
 -4.58   	 -4.58   	102.73   	-111.90		
 -3.66   	 -8.54   	102.28   	-111.90		
  3.66   	-10.99   	101.83   	-111.90		
 14.04   	 -5.80   	101.38   	-106.82		
 18.62   	  5.80   	100.96   	-106.82		
 11.29   	 16.48   	100.53   	-106.82		
 -4.88   	 18.01   	100.10   	-101.73		
-20.45   	  6.41   	 99.69   	 -96.64		
-24.41   	-10.07   	 99.31   	 -96.64		
-14.95   	-18.92   	 98.92   	 -86.47		
 -0.92   	-14.04   	 98.58   	 -91.56		
  7.02   	  0.92   	 98.21   	 -81.38		
  5.49   	 14.65   	 97.88   	 -76.30		
 -1.83   	 17.40   	 97.58   	 -76.30		
 -8.24   	  9.16   	 97.27   	 -71.21		
-10.68   	 -3.66   	 96.99   	 -71.21		
-11.90   	-12.82   	 96.70   	 -66.12		
-14.34   	-14.65   	 96.44   	 -61.04		
-17.70   	-12.21   	 96.19   	 -55.95		
-18.62   	 -9.77   	 95.97   	 -55.95		
-16.48   	-11.29   	 95.75   	 -55.95		
-14.04   	-16.48   	 95.52   	 -55.95		
-15.56   	-21.97   	 95.30   	 -55.95		
-21.97   	-23.50   	 95.08   	 -55.95		
-29.60   	-20.45   	 94.85   	 -55.95		
-33.26   	-16.17   	 94.63   	 -55.95		
-31.13   	-14.95   	 94.40   	 -55.95		
-23.80   	-17.70   	 94.18   	 -55.95		
-14.34   	-20.45   	 93.96   	 -55.95		
 -4.58   	-17.70   	 93.73   	 -55.95		
  4.88   	 -7.32   	 93.51   	 -55.95		
 11.90   	  6.71   	 93.29   	 -50.86		
 12.82   	 15.26   	 93.08   	 -55.95		
  5.80   	 13.12   	 92.86   	 -61.04		
 -7.32   	  1.53   	 92.61   	 -55.95		
-21.06   	-11.90   	 92.39   	 -61.04		
-30.52   	-20.14   	 92.15   	 -61.04		
-33.57   	-20.75   	 91.90   	 -61.04		
-31.74   	-17.40   	 91.66   	 -66.12		
-28.38   	-16.78   	 91.39   	 -66.12		
-24.72   	-20.14   	 91.13   	 -71.21		
-21.36   	-23.50   	 90.84   	 -66.12		
-18.62   	-21.67   	 90.58   	 -66.12		
-17.40   	-13.43   	 90.32   	 -71.21		
-16.78   	 -3.36   	 90.03   	 -61.04		
-15.87   	  2.75   	 89.79   	 -66.12		
-13.73   	  2.44   	 89.52   	 -61.04		
-11.60   	 -2.75   	 89.28   	 -61.04		
-11.60   	 -8.85   	 89.03   	 -55.95		
-14.34   	-11.90   	 88.81   	 -55.95		
-17.09   	-11.29   	 88.59   	 -55.95		
-17.40   	 -7.93   	 88.36   	 -50.86		
-12.82   	 -1.22   	 88.16   	 -45.78		
 -3.97   	  9.46   	 87.98   	 -45.78		
  6.71   	 24.72   	 87.79   	 -40.69		
 17.70   	 46.69   	 87.63   	 -40.69		
 26.25   	 75.38   	 87.47   	 -35.61		
 29.91   	106.51   	 87.32   	 -35.61		
 27.16   	136.11   	 87.18   	 -35.61		
 21.06   	158.69   	 87.04   	 -35.61		
 16.48   	171.81   	 86.90   	 -35.61		
 18.31   	174.56   	 86.75   	 -35.61		
 27.77   	170.29   	 86.61   	 -40.69		
 42.42   	163.88   	 86.45   	 -40.69		
 55.85   	161.44   	 86.29   	 -40.69		
 62.56   	163.27   	 86.12   	 -45.78		
 59.81   	164.79   	 85.94   	 -45.78		
 49.74   	157.47   	 85.76   	 -40.69		
 38.15   	138.55   	 85.59   	 -45.78		
 32.35   	113.83   	 85.41   	 -45.78		
 36.93   	 93.99   	 85.23   	 -50.86		
 48.52   	 86.06   	 85.03   	 -45.78		
 58.29   	 86.67   	 84.84   	 -45.78		
 57.98   	 85.45   	 84.66   	 -45.78		
 42.42   	 73.55   	 84.48   	 -45.78		
 14.65   	 51.88   	 84.29   	 -45.78		
-16.78   	 27.77   	 84.11   	 -40.69		
-40.59   	  9.16   	 83.95   	 -40.69		
-49.74   	 -2.14   	 83.78   	 -40.69		
-44.56   	 -9.16   	 83.62   	 -40.69		
-34.18   	-17.70   	 83.46   	 -45.78		
-28.38   	-29.91   	 83.28   	 -40.69		
-31.13   	-42.42   	 83.11   	 -40.69		
-37.23   	-48.52   	 82.95   	 -45.78		
-38.45   	-46.08   	 82.77   	 -45.78		
-33.57   	-39.98   	 82.58   	 -40.69		
-28.08   	-38.15   	 82.42   	 -40.69		
-29.91   	-43.03   	 82.26   	 -40.69		
-41.20   	-51.27   	 82.10   	 -30.52		
-55.54   	-56.15   	 81.97   	 -30.52		
-63.17   	-54.32   	 81.85   	 -15.26		
-60.12   	-48.83   	 81.79   	 -15.26		
-48.22   	-43.64   	 81.73   	 -10.17		
-34.18   	-39.98   	 81.69   	  -5.09		
-25.33   	-36.62   	 81.67   	   0.00		
-25.33   	-35.40   	 81.67   	   0.00		
-35.10   	-39.98   	 81.67   	  -5.09		
-49.74   	-50.35   	 81.65   	   0.00		
-60.42   	-60.73   	 81.65   	  -5.09		
-61.04   	-62.87   	 81.63   	  -5.09		
-50.96   	-54.02   	 81.61   	   0.00		
-37.54   	-39.98   	 81.61   	  -5.09		
-30.52   	-29.60   	 81.59   	  -5.09		
-32.96   	-27.16   	 81.57   	   0.00		
-37.54   	-25.63   	 81.57   	   0.00		
-28.69   	-10.38   	 81.57   	   0.00		
  7.93   	 26.25   	 81.57   	   0.00		
 75.38   	 79.96   	 81.57   	   0.00		
164.79   	141.91   	 81.57   	   5.09		
258.48   	206.91   	 81.59   	   0.00		
336.00   	278.93   	 81.59   	   0.00		
384.52   	371.09   	 81.59   	   5.09		
405.88   	487.67   	 81.61   	  -5.09		
413.51   	608.83   	 81.59   	  -5.09		
432.74   	701.60   	 81.57   	 -10.17		
489.20   	744.02   	 81.53   	 -15.26		
593.87   	747.99   	 81.46   	 -20.35		
728.76   	759.28   	 81.38   	 -25.43		
850.52   	823.97   	 81.28   	 -25.43		
902.40(R)	948.79   	 81.18   	 -30.52		
840.76   	1087.95   	 81.06   	 -35.61		
663.45   	1163.33   	 80.92   	 -35.61		
414.43   	1107.79   	 80.77   	 -35.61		
161.74   	905.15   	 80.63   	 -30.52		
-32.35   	601.50   	 80.51   	 -30.52		
-140.69   	280.15   	 80.39   	 -30.52		
-178.83   	 24.72   	 80.26   	 -25.43		
-182.80   	-122.07   	 80.16   	 -20.35		
-180.97   	-171.51   	 80.08   	 -25.43		
-180.66   	-168.46   	 79.98   	 -20.35		
-174.87   	-156.56   	 79.90   	 -15.26		
-156.56   	-157.47   	 79.84   	 -20.35		
-130.31   	-168.15   	 79.76   	 -20.35		
-108.64   	-176.39   	 79.67   	 -20.35		
-103.15   	-177.00   	 79.59   	 -15.26		
-113.22   	-172.12   	 79.53   	 -15.26		
-128.78   	-167.24   	 79.47   	 -10.17		
-137.33   	-163.88   	 79.43   	 -10.17		
-133.36   	-159.91   	 79.39   	   0.00		
-121.15   	-155.64   	 79.39   	   5.09		
-109.25   	-154.11   	 79.41   	  20.35		
-104.37   	-157.17   	 79.49   	  30.52		
-104.98   	-163.88   	 79.61(D)	  55.95		
-105.59   	-168.46   	 79.84   	  91.56		
-101.93   	-165.71   	 80.20   	 137.33		
-96.13   	-156.25   	 80.75   	 208.54		
-93.08   	-144.65   	 81.59   	 279.75		
-95.83   	-138.24   	 82.71   	 366.22		
-101.93   	-139.16   	 84.17   	 452.69		
-107.12   	-144.65   	 85.98   	 539.16		
-109.56   	-150.45   	 88.14   	 615.46		
-110.17   	-154.72   	 90.60   	 681.58		
-111.08   	-157.47   	 93.33   	 732.45		
-111.08   	-158.69   	 96.26   	 773.14		
-108.34   	-158.08   	 99.35   	 803.66		
-100.71   	-155.03   	102.56   	 824.00		
-91.55   	-149.23   	105.86   	 829.09		
-85.14   	-141.30   	109.18   	 829.09		
-84.23   	-130.92   	112.49   	 829.09		
-86.06   	-119.02   	115.81   	 818.92		
-86.06   	-107.73   	119.08   	 808.75		
-82.09   	-101.62   	122.32   	 793.49		
-77.82   	-104.98   	125.49   	 778.23		
-78.43   	-116.27   	128.61   	 752.79		
-85.75   	-129.39   	131.62   	 737.54		
-95.21   	-137.94   	134.57   	 712.10		
-99.49   	-137.94   	137.42   	 691.76		
-94.91   	-131.53   	140.18   	 676.50		
-83.92   	-123.60   	142.89   	 666.32		
-74.77   	-118.71   	145.55   	 656.15		
-73.55   	-119.02   	148.18   	 645.98		
-79.96   	-122.38   	150.76   	 635.81		
-88.50   	-125.43   	153.31   	 620.55		
-93.08   	-126.95   	155.79   	 600.20		
-92.77   	-127.26   	158.19   	 574.77		
-91.55   	-129.09   	160.49   	 549.34		
-92.77   	-132.45   	162.69   	 523.90		
-96.74   	-134.58   	164.78   	 508.65		
-98.57   	-131.84   	166.82   	 488.30		
-95.52   	-123.29   	168.77   	 478.13		
-88.50   	-113.53   	170.68   	 457.78		
-83.01   	-110.17   	172.51   	 437.43		
-83.92   	-115.97   	174.26   	 417.09		
-89.72   	-126.95   	175.93   	 381.48		
-95.52   	-134.58   	177.46   	 356.05		
-96.44   	-133.06   	178.88   	 310.27		
-93.38   	-124.82   	180.12   	 279.75		
-90.64   	-116.58   	181.24   	 244.15		
-93.38   	-116.27   	182.22   	 213.63		
-101.32   	-126.04   	183.07   	 178.03		
-111.08   	-142.52   	183.78   	 157.68		
-119.32   	-158.39   	184.41   	 137.33		
-124.21   	-169.37   	184.96   	 111.90		
-127.87   	-173.95   	185.41   	  96.64		
-131.84   	-175.17   	185.80   	  76.30		
-137.33   	-177.31   	186.10   	  50.86		
-143.74   	-184.63   	186.31   	  35.61		
-148.62   	-195.92   	186.45   	  15.26		
-148.93   	-206.60   	186.51(S)	   0.00		
-143.74   	-210.88   	186.51   	 -20.35		
-134.89   	-205.99   	186.43   	 -35.61		
-126.65   	-195.01   	186.29   	 -50.86		
-121.77   	-184.33   	186.08   	 -61.04		
-119.32   	-177.31   	185.84   	 -81.38		
-116.27   	-171.81   	185.51   	 -96.64		
-108.95   	-162.96   	185.13   	-111.90		
-97.05   	-147.40   	184.68   	-127.16		
-83.92   	-128.78   	184.17   	-142.42		
-74.77   	-114.44   	183.60   	-157.68		
-68.66   	-105.90   	182.97   	-167.85		
-61.95   	-98.27   	182.30   	-178.03		
-50.66   	-84.23   	181.59   	-183.11		
-34.18   	-61.04   	180.85   	-198.37		
-16.78   	-34.18   	180.06   	-203.46		
 -6.10   	-13.43   	179.25   	-213.63		
 -3.66   	 -3.05   	178.39   	-228.89		
 -7.63   	 -1.83   	177.48   	-239.06		
-14.04   	 -4.88   	176.52   	-259.41		
-19.84   	 -7.63   	175.48   	-274.67		
-22.28   	 -7.32   	174.38   	-300.10		
-20.14   	 -1.83   	173.18   	-315.36		
-14.04   	  9.77   	171.92   	-335.71		
 -6.71   	 23.80   	170.58   	-356.05		
 -2.75   	 34.18   	169.15   	-376.40		
 -3.97   	 35.71   	167.65   	-396.74		
 -8.85   	 28.38   	166.06   	-417.09		
-13.43   	 18.92   	164.39   	-432.35		
-14.65   	 12.82   	162.66   	-447.61		
-13.43   	 12.21   	160.87   	-457.78		
-12.51   	 13.73   	159.04   	-457.78		
-14.04   	 12.51   	157.21   	-447.61		
-18.92   	  6.10   	155.42   	-427.26		
-25.33   	 -4.27   	153.71   	-391.66		
-32.04   	-15.56   	152.15   	-356.05		
-37.54   	-23.50   	150.72   	-315.36		
-39.37   	-24.11   	149.46   	-284.84		
-34.79   	-14.65   	148.32   	-254.32		
-22.89   	  2.75   	147.30   	-228.89		
 -6.10   	 20.45   	146.39   	-213.63		
  7.93   	 30.52   	145.53   	-203.46		
 11.60   	 27.77   	144.72   	-193.29		
  2.14   	 15.26   	143.95   	-193.29		
-13.73   	  1.83   	143.17   	-188.20		
-24.72   	 -4.58   	142.42   	-183.11		
-23.80   	 -1.83   	141.69   	-183.11		
-13.73   	  4.88   	140.96   	-188.20		
 -4.58   	  7.93   	140.20   	-183.11		
 -4.58   	  5.19   	139.47   	-183.11		
-13.43   	 -0.92   	138.74   	-188.20		
-24.11   	 -5.80   	137.99   	-183.11		
-28.99   	 -7.63   	137.25   	-188.20		
-26.55   	 -8.24   	136.50   	-188.20		
-19.53   	-10.38   	135.75   	-188.20		
-13.73   	-13.43   	134.99   	-188.20		
-13.12   	-15.56   	134.24   	-193.29		
-18.31   	-15.26   	133.47   	-188.20		
-26.25   	-13.12   	132.72   	-193.29		
-31.74   	-10.68   	131.94   	-188.20		
-30.52   	 -9.77   	131.19   	-193.29		
-22.58   	 -9.16   	130.42   	-198.37		
-10.99   	 -7.32   	129.62   	-193.29		
 -3.05   	 -5.80   	128.85   	-198.37		
 -2.44   	 -6.71   	128.06   	-198.37		
-10.07   	-11.29   	127.26   	-198.37		
-22.89   	-18.92   	126.47   	-198.37		
-37.23   	-28.99   	125.68   	-193.29		
-51.57   	-42.72   	124.90   	-193.29		
-62.56   	-56.46   	124.13   	-188.20		
-65.92   	-63.48   	123.38   	-183.11		
-59.51   	-57.68   	122.64   	-172.94		
-44.56   	-38.76   	121.95   	-172.94		
-26.86   	-14.34   	121.26   	-162.77		
-14.34   	  3.66   	120.61   	-157.68		
-10.38   	  8.85   	119.98   	-147.51		
-11.60   	  5.19   	119.39   	-137.33		
-14.34   	  0.31   	118.84   	-137.33		
-17.09   	 -2.75   	118.29   	-127.16		
-20.75   	 -4.27   	117.78   	-122.07		
-26.55   	 -7.63   	117.29   	-122.07		
-33.26   	-13.12   	116.81   	-116.99		
-37.84   	-19.53   	116.34   	-116.99		
-39.67   	-24.41   	115.87   	-111.90		
-39.37   	-27.77   	115.42   	-116.99		
-39.06   	-30.82   	114.95   	-116.99		
-38.76   	-33.87   	114.49   	-116.99		
-36.93   	-33.57   	114.02   	-111.90		
-31.13   	-25.33   	113.57   	-116.99		
-20.14   	 -4.88   	113.10   	-116.99		
 -4.88   	 26.25   	112.63   	-111.90		
 12.21   	 64.39   	112.19   	-111.90		
 26.25   	101.32   	111.74   	-111.90		
 31.13   	131.53   	111.29   	-106.82		
 26.55   	152.89   	110.86   	-106.82		
 17.70   	165.71   	110.44   	-106.82		
 12.51   	171.51   	110.01   	-106.82		
 16.17   	170.29   	109.58   	-106.82		
 26.86   	163.57   	109.16   	-101.73		
 38.76   	156.86   	108.75   	-101.73		
 48.52   	155.64   	108.34   	-101.73		
 57.07   	161.44   	107.93   	 -96.64		
 65.92   	170.29   	107.55   	 -96.64		
 72.63   	171.81   	107.16   	 -96.64		
 72.63   	158.08   	106.77   	 -91.56		
 65.61   	131.53   	106.41   	 -86.47		
 56.15   	102.84   	106.06   	 -86.47		
 50.66   	 83.01   	105.72   	 -81.38		
 50.96   	 74.77   	105.39   	 -81.38		
 51.27   	 70.80   	105.07   	 -81.38		
 41.20   	 58.90   	104.74   	 -76.30		
 14.34   	 32.35   	104.43   	 -76.30		
-24.41   	 -3.36   	104.13   	 -76.30		
-59.51   	-33.87   	103.82   	 -76.30		
-75.68   	-45.78   	103.52   	 -71.21		
-67.14   	-37.23   	103.23   	 -76.30		
-42.42   	-18.62   	102.93   	 -76.30		
-20.14   	 -6.71   	102.62   	 -71.21		
-13.12   	-10.99   	102.34   	 -76.30		
-20.75   	-27.47   	102.03   	 -71.21		
-33.26   	-44.25   	101.75   	 -76.30		
-41.20   	-51.57   	101.44   	 -71.21		
-42.11   	-49.13   	101.16   	 -71.21		
-40.28   	-43.33   	100.87   	 -71.21		
-39.37   	-41.50   	100.59   	 -66.12		
-40.89   	-44.86   	100.33   	 -71.21		
-45.17   	-51.27   	100.04   	 -66.12		
-51.57   	-57.68   	 99.78   	 -66.12		
-57.07   	-60.73   	 99.51   	 -61.04		
-57.07   	-59.51   	 99.27   	 -61.04		
-49.44   	-53.71   	 99.02   	 -61.04		
-36.93   	-44.25   	 98.78   	 -61.04		
-26.86   	-34.48   	 98.53   	 -55.95		
-24.72   	-30.52   	 98.31   	 -55.95		
-30.21   	-34.48   	 98.09   	 -50.86		
-37.23   	-44.25   	 97.88   	 -55.95		
-42.42   	-54.02   	 97.66   	 -50.86		
-43.95   	-58.29   	 97.46   	 -55.95		
-43.03   	-55.24   	 97.23   	 -55.95		
-39.06   	-44.56   	 97.01   	 -55.95		
-29.60   	-26.55   	 96.78   	 -55.95		
 -9.46   	  1.22   	 96.56   	 -61.04		
 28.69   	 40.89   	 96.32   	 -66.12		
 90.03   	 93.69   	 96.05   	 -61.04		
175.48   	157.78   	 95.81   	 -66.12		
274.05   	232.54   	 95.54   	 -66.12		
364.99   	321.66   	 95.28   	 -66.12		
