  I     	  II     	  LV     	  LV'		
 83.31   	 45.17   	 50.93   	 651.07		
 80.87   	 29.60   	 53.53   	 686.67		
 79.96   	 18.01   	 56.28   	 717.19		
 79.65   	 11.90   	 59.15   	 762.97		
 78.43   	  9.46   	 62.20   	 813.83		
 77.51   	  9.16   	 65.45   	 854.52		
 79.96   	 10.68   	 68.87   	 910.47		
 84.53   	 12.51   	 72.51   	 946.08		
 87.89   	 11.60   	 76.30   	 981.68		
 86.06   	  5.49   	 80.22   	1002.03		
 79.04   	 -4.58   	 84.23   	1007.12		
 70.50   	-15.56   	 88.26   	1007.12		
 66.53   	-22.89   	 92.29   	 986.77		
 68.36   	-26.25   	 96.24   	 966.43		
 73.24   	-27.77   	100.10   	 930.82		
 77.21   	-29.30   	103.82   	 890.13		
 78.74   	-30.21   	107.39   	 834.18		
 78.74   	-30.21   	110.72   	 778.23		
 79.35   	-30.52   	113.83   	 722.28		
 80.87   	-33.26   	116.72   	 661.24		
 81.79   	-41.81   	119.37   	 600.20		
 80.57   	-57.98   	121.77   	 549.34		
 75.99   	-80.57   	123.97   	 498.47		
 68.97   	-106.51   	125.96   	 447.61		
 61.95   	-131.84   	127.75   	 406.92		
 56.76   	-151.67   	129.38   	 371.31		
 54.32   	-162.66   	130.86   	 330.62		
 54.02   	-164.18   	132.19   	 305.19		
 55.24   	-158.69   	133.41   	 274.67		
 56.76   	-148.93   	134.51   	 254.32		
 59.20   	-137.02   	135.52   	 233.98		
 63.78   	-122.99   	136.46   	 213.63		
 70.50   	-105.90   	137.31   	 193.29		
 79.35   	-84.84   	138.09   	 167.85		
 90.94   	-57.68   	138.76   	 152.59		
105.29   	-22.58   	139.37   	 122.07		
121.77   	 18.92   	139.86   	 106.82		
136.41   	 60.42   	140.28   	  81.38		
143.74   	 93.38   	140.61   	  71.21		
141.60   	112.61   	140.89   	  50.86		
133.36   	119.63   	141.10   	  45.78		
127.26   	122.99   	141.28   	  40.69		
129.70   	129.39   	141.44   	  30.52		
140.69   	140.08   	141.57   	  15.26		
154.42   	151.06   	141.63   	  10.17		
164.49   	158.08   	141.67(S)	 -15.26		
168.76   	159.91   	141.61   	 -35.61		
169.68   	159.00   	141.46   	 -55.95		
170.29   	157.47   	141.24   	 -81.38		
172.12   	155.64   	140.92   	-106.82		
173.65   	152.59   	140.49   	-116.99		
171.81   	146.18   	140.02   	-132.25		
166.02   	137.02   	139.49   	-137.33		
157.47   	126.95   	138.94   	-157.68		
148.93   	117.49   	138.31   	-188.20		
141.30   	108.95   	137.56   	-233.98		
135.19   	101.01   	136.62   	-310.27		
129.09   	 92.47   	135.38   	-391.66		
121.77   	 82.40   	133.81   	-488.30		
113.83   	 71.72   	131.86   	-574.77		
106.51   	 61.95   	129.56   	-661.24		
100.10   	 53.41   	126.92   	-737.54		
 94.60   	 45.78   	123.97   	-803.66		
 89.42   	 38.45   	120.75   	-859.61		
 84.53   	 31.43   	117.31   	-920.65		
 80.57   	 25.63   	113.63   	-981.68		
 77.82   	 21.67   	109.70   	-1032.55		
 75.68   	 19.23   	105.57   	-1078.33		
 73.24   	 17.09   	101.26   	-1103.76		
 68.97   	 13.43   	 96.85   	-1113.93		
 63.48   	  8.24   	 92.39   	-1108.85		
 57.68   	  2.75   	 87.95   	-1068.15		
 53.10   	 -2.44   	 83.68   	-1022.38		
 50.35   	 -6.10   	 79.59   	-956.25		
 49.13   	 -9.16   	 75.77   	-890.13		
 48.22   	-13.73   	 72.21   	-829.09		
 46.39   	-21.06   	 68.89   	-768.05		
 43.33   	-31.74   	 65.82   	-717.19		
 39.06   	-46.08   	 62.95   	-676.50		
 33.57   	-61.65   	 60.24   	-635.81		
 26.86   	-72.63   	 57.70   	-595.11		
 20.75   	-70.50   	 55.32   	-564.60		
 17.70   	-50.05   	 53.06   	-518.82		
 22.89   	-12.82   	 50.99   	-478.13		
 43.03   	 27.16   	 49.07   	-432.35		
 85.14   	 50.66   	 47.34   	-386.57		
156.56   	 41.20   	 45.80   	-340.79		
257.26   	 -3.05   	 44.44   	-305.19		
375.06   	-72.94   	 43.21   	-274.67		
487.67   	-163.88   	 42.12   	-249.24		
569.46   	-290.53   	 41.12   	-233.98		
605.16   	-475.77   	 40.18   	-208.54		
596.92   	-721.74   	 39.35   	-188.20		
556.64   	-996.70   	 38.60   	-157.68		
494.38   	-1240.23   	 37.97   	-122.07		
415.04   	-1395.26   	 37.48   	 -86.47		
320.43   	-1442.57(R)	 37.13   	 -35.61		
216.67   	-1401.67   	 36.99(E)	  10.17		
115.97   	-1301.57   	 37.03   	  45.78		
 26.55   	-1160.89   	 37.21   	  91.56		
-55.85   	-987.85   	 37.58   	 122.07		
-138.85   	-793.76   	 38.07   	 157.68		
-222.17   	-600.28   	 38.70   	 178.03		
-295.72   	-433.04   	 39.41   	 203.46		
-344.54   	-310.36   	 40.22   	 228.89		
-360.11   	-232.85   	 41.14   	 259.41		
-350.34   	-188.60   	 42.18   	 284.84		
-327.45   	-163.27   	 43.32   	 325.53		
-300.60   	-147.09   	 44.62   	 361.14		
-270.39   	-132.45   	 46.06   	 396.74		
-233.46   	-110.17   	 47.65   	 432.35		
-186.77   	-72.33   	 49.38   	 467.95		
-130.92   	-13.43   	 51.25   	 498.47		
-70.19   	 65.92   	 53.24   	 523.90		
-10.38   	155.33   	 55.34   	 549.34		
 40.89   	237.12   	 57.54   	 569.68		
 77.51   	296.33   	 59.82   	 595.11		
 96.44   	326.23   	 62.20   	 620.55		
 99.79   	330.51   	 64.68   	 640.89		
 93.99   	320.74   	 67.24   	 656.15		
 86.98   	310.06   	 69.87   	 671.41		
 84.53   	307.01   	 72.55   	 676.50		
 87.28   	311.89   	 75.26   	 681.58		
 93.08   	321.66   	 77.99   	 686.67		
 98.27   	330.20   	 80.73   	 676.50		
 99.79   	334.78   	 83.44   	 676.50		
 98.57   	336.00   	 86.14   	 671.41		
 96.13   	335.39   	 88.83   	 671.41		
 95.21   	336.61   	 91.52   	 676.50		
 97.35   	341.49   	 94.22   	 671.41		
101.93   	349.73   	 96.91   	 681.58		
107.73   	359.19   	 99.63   	 676.50		
112.61   	366.21   	102.34   	 676.50		
114.44   	368.35   	105.05   	 661.24		
114.14   	365.60   	107.69   	 645.98		
112.92   	359.50   	110.27   	 625.63		
112.30   	352.17   	112.78   	 595.11		
112.30   	344.54   	115.16   	 564.60		
112.00   	337.83   	117.42   	 528.99		
111.39   	334.17   	119.53   	 493.39		
111.39   	336.61   	121.51   	 457.78		
112.92   	345.46   	123.34   	 422.18		
115.66   	360.11   	125.02   	 381.48		
118.71   	378.42   	126.55   	 340.79		
122.38   	400.39   	127.91   	 305.19		
127.26   	426.94   	129.13   	 274.67		
134.58   	460.82   	130.23   	 233.98		
145.26   	502.93   	131.17   	 203.46		
159.91   	553.59   	131.98   	 178.03		
178.53   	612.18   	132.70   	 147.51		
202.03   	677.19   	133.29   	 127.16		
226.75   	744.32   	133.79   	 101.73		
245.97   	807.19   	134.20   	  76.30		
254.82   	860.90   	134.51   	  61.04		
253.60   	903.02   	134.75   	  35.61		
250.24   	935.67   	134.89   	  10.17		
253.91   	962.22   	134.93   	  -5.09		
269.47   	985.72   	134.91   	 -35.61		
292.66   	1005.55   	134.77   	 -50.86		
314.03   	1018.68   	134.57   	 -76.30		
326.84   	1021.12   	134.26   	 -91.56		
329.90   	1011.66   	133.90   	-111.90		
326.54   	989.38   	133.45   	-127.16		
321.66   	957.64   	132.94   	-132.25		
318.60   	920.41   	132.41   	-137.33		
316.47   	878.91   	131.86   	-137.33		
313.72   	833.44   	131.31   	-137.33		
308.84   	782.47   	130.76   	-142.42		
300.29   	727.23   	130.19   	-162.77		
288.39   	670.17   	129.54   	-188.20		
273.74   	614.01   	128.79   	-228.89		
258.18   	559.69   	127.87   	-284.84		
242.92   	506.59   	126.73   	-335.71		
227.66   	453.19   	125.39   	-396.74		
212.71   	400.70   	123.80   	-442.52		
197.14   	350.95   	122.03   	-488.30		
180.97   	305.79   	120.08   	-523.90		
164.79   	267.03   	117.99   	-559.51		
150.76   	237.43   	115.75   	-590.03		
140.99   	220.03   	113.39   	-615.46		
134.58   	214.54   	110.93   	-645.98		
128.78   	217.59   	108.34   	-666.32		
119.02   	221.25   	105.68   	-686.67		
103.15   	215.45   	102.93   	-701.93		
 83.01   	193.18   	100.12   	-717.19		
 62.26   	154.11   	 97.25   	-717.19		
 45.78   	104.98   	 94.38   	-717.19		
 35.10   	 54.32   	 91.52   	-707.02		
 28.38   	  9.16   	 88.69   	-696.84		
 23.19   	-26.55   	 85.90   	-686.67		
 18.01   	-51.27   	 83.15   	-671.41		
 12.51   	-67.14   	 80.47   	-661.24		
  6.41   	-77.51   	 77.82   	-651.07		
 -0.61   	-87.28   	 75.22   	-640.89		
 -8.54   	-101.01   	 72.65   	-630.72		
-17.09   	-117.80   	 70.13   	-625.63		
-24.11   	-132.45   	 67.63   	-605.29		
-27.47   	-140.69   	 65.21   	-595.11		
-26.55   	-142.82   	 62.83   	-569.68		
-24.41   	-144.65   	 60.55   	-544.25		
-24.11   	-149.54   	 58.37   	-518.82		
-26.55   	-155.64   	 56.30   	-488.30		
-29.60   	-157.17   	 54.34   	-452.69		
-30.52   	-148.62   	 52.53   	-417.09		
-26.55   	-128.48   	 50.86   	-371.31		
-17.70   	-100.40   	 49.38   	-335.71		
 -4.58   	-68.66   	 48.04   	-284.84		
 10.99   	-36.32   	 46.90   	-249.24		
 27.77   	 -6.10   	 45.90   	-203.46		
 41.50   	 21.06   	 45.09   	-167.85		
 47.30   	 45.17   	 44.41   	-132.25		
 42.11   	 65.31   	 43.89   	-106.82		
 28.38   	 79.35   	 43.46   	 -91.56		
 14.34   	 83.01   	 43.09   	 -76.30		
 10.07   	 76.90   	 42.79   	 -71.21		
 19.53   	 68.05   	 42.50   	 -71.21		
 39.06   	 67.44   	 42.22   	 -71.21		
 59.20   	 80.26   	 41.93   	 -76.30		
 69.89   	 99.49   	 41.63   	 -76.30		
 68.05   	110.78   	 41.32   	 -81.38		
 58.59   	105.90   	 41.00   	 -81.38		
 50.05   	 89.11   	 40.67   	 -81.38		
 48.22   	 73.55   	 40.35   	 -76.30		
 52.19   	 65.92   	 40.04   	 -81.38		
 56.15   	 62.26   	 39.72   	 -76.30		
 55.24   	 52.80   	 39.41   	 -71.21		
 50.66   	 34.79   	 39.12   	 -71.21		
 45.78   	 15.87   	 38.84   	 -71.21		
 43.95   	  6.10   	 38.56   	 -66.12		
 43.64   	  8.24   	 38.29   	 -55.95		
 41.50   	 13.43   	 38.07   	 -55.95		
 34.18   	  8.24   	 37.84   	 -40.69		
 24.11   	-11.29   	 37.68   	 -35.61		
 16.78   	-37.54   	 37.54   	 -30.52		
 15.87   	-56.76   	 37.42   	 -20.35		
 20.75   	-58.90   	 37.33   	 -20.35		
 26.25   	-45.47   	 37.25   	 -15.26		
 26.55   	-28.69   	 37.19   	 -15.26		
 19.84   	-21.97   	 37.13   	 -20.35		
  9.46   	-30.82   	 37.05   	 -20.35		
  1.22   	-48.83   	 36.97   	 -25.43		
 -0.61   	-62.87   	 36.87   	 -30.52		
  3.66   	-65.00   	 36.74   	 -35.61		
  9.46   	-57.37   	 36.60   	 -40.69		
 12.51   	-50.66   	 36.44   	 -50.86		
 11.90   	-53.71   	 36.24   	 -50.86		
  8.85   	-65.61   	 36.03   	 -61.04		
  4.58   	-79.35   	 35.79   	 -61.04		
  0.61   	-88.81   	 35.54   	 -66.12		
 -2.75   	-93.99   	 35.28   	 -71.21		
 -5.49   	-100.10   	 34.99   	 -76.30		
 -8.24   	-113.53   	 34.69   	 -71.21		
-11.90   	-133.97   	 34.40   	 -71.21		
-17.40   	-156.86   	 34.12   	 -71.21		
-22.89   	-176.39   	 33.84   	 -66.12		
-25.33   	-187.68   	 33.57   	 -66.12		
-24.11   	-190.12   	 33.31   	 -55.95		
-22.58   	-187.38   	 33.08   	 -55.95		
-24.11   	-184.33   	 32.86   	 -45.78		
-27.77   	-180.66   	 32.68   	 -45.78		
-28.69   	-170.59   	 32.49   	 -45.78		
-21.36   	-145.57   	 32.31   	 -45.78		
 -6.71   	-104.06   	 32.13   	 -40.69		
  9.46   	-53.41   	 31.96   	 -76.30		
 33.57   	 36.01   	 31.66   	 -35.61		
 40.28   	 63.48   	 31.52   	 -35.61		
 41.81   	 79.35   	 31.37   	 -30.52		
 36.32   	 82.40   	 31.25   	 -25.43		
 25.63   	 75.38   	 31.15   	 -25.43		
 18.01   	 68.05   	 31.05   	 -20.35		
 20.75   	 72.02   	 30.97   	 -25.43		
 33.87   	 91.55   	 30.86   	 -15.26		
 48.52   	117.80   	 30.80   	 -20.35		
 56.46   	134.28   	 30.72   	 -20.35		
 57.68   	132.75   	 30.64   	 -25.43		
 58.90   	119.32   	 30.54   	 -20.35		
 65.31   	107.42   	 30.46   	 -25.43		
 74.46   	105.90   	 30.36   	 -20.35		
 79.96   	111.39   	 30.27   	 -25.43		
 77.21   	113.53   	 30.17   	 -25.43		
 68.05   	103.45   	 30.07   	 -25.43		
 59.20   	 84.53   	 29.97   	 -20.35		
 57.68   	 66.83   	 29.89   	 -25.43		
 63.48   	 60.12   	 29.79   	 -20.35		
 71.11   	 66.53   	 29.70   	 -20.35		
 72.94   	 80.26   	 29.62   	 -15.26		
 62.87   	 90.33   	 29.56   	 -15.26		
 46.08   	 93.08   	 29.50   	 -15.26		
 41.50   	101.93   	 29.44   	 -10.17		
 71.72   	138.85   	 29.40   	 -15.26		
148.93   	219.73   	 29.34   	 -10.17		
267.03   	342.71   	 29.30   	 -10.17		
408.33   	484.62   	 29.26   	  -5.09		
556.03   	618.59   	 29.24   	 -10.17		
699.46   	731.81   	 29.20   	 -10.17		
827.03   	822.75   	 29.16   	  -5.09		
913.09   	875.24   	 29.14   	  -5.09		
916.44   	846.25   	 29.11   	  -5.09		
801.09   	696.72   	 29.09   	   0.00		
574.04   	437.32   	 29.09   	   5.09		
297.24   	149.23   	 29.11   	  15.26		
 59.51   	-57.68   	 29.18   	  25.43		
-69.27   	-121.46   	 29.28   	  40.69		
-77.21   	-71.72   	 29.44   	  61.04		
-14.34   	 -0.92   	 29.68   	  81.38		
 47.61   	 10.99   	 30.01   	 106.82		
 65.31   	-48.22   	 30.44   	 142.42		
 41.20   	-134.58   	 31.01   	 178.03		
  3.66   	-197.45   	 31.72   	 223.80		
-21.06   	-217.59   	 32.61   	 279.75		
-25.94   	-209.96   	 33.73   	 330.62		
-20.75   	-199.58   	 35.06   	 401.83		
-15.26   	-200.50   	 36.66   	 462.87		
-13.12   	-207.82   	 38.51   	 544.25		
-12.51   	-212.10   	 40.69   	 615.46		
-12.21   	-207.82   	 43.15   	 686.67		
-12.51   	-195.01   	 45.90   	 752.79		
-12.51   	-173.95   	 48.91   	 818.92		
 -7.93   	-142.52   	 52.19   	 869.78		
  1.83   	-101.01   	 55.67   	 905.39		
 14.95   	-55.54   	 59.29   	 935.91		
 27.47   	-18.92   	 63.03   	 956.25		
 35.10   	 -0.61   	 66.86   	 961.34		
 36.32   	  5.49   	 70.70   	 956.25		
 32.35   	 14.65   	 74.53   	 961.34		
 26.25   	 34.18   	 78.37   	 946.08		
 21.36   	 56.76   	 82.16   	 951.17		
 21.06   	 71.11   	 85.96   	 946.08		
 26.86   	 75.68   	 89.75   	 946.08		
 38.15   	 80.26   	 93.53   	 946.08		
 51.57   	 92.47   	 97.31   	 940.99		
 63.17   	106.51   	101.08   	 930.82		
 70.80   	110.78   	104.80   	 905.39		
 73.55   	100.71   	108.42   	 874.87		
 72.33   	 85.14   	111.92   	 829.09		
 67.75   	 75.99   	115.24   	 773.14		
 62.56   	 74.77   	118.33   	 717.19		
 59.51   	 72.02   	121.20   	 666.32		
 59.81   	 60.73   	123.87   	 615.46		
 63.48   	 44.25   	126.33   	 569.68		
 67.14   	 30.82   	128.61   	 534.08		
 67.75   	 25.63   	130.74   	 503.56		
 65.61   	 28.38   	132.76   	 473.04		
 63.17   	 32.35   	134.65   	 452.69		
 62.87   	 32.35   	136.46   	 437.43		
 65.61   	 28.08   	138.21   	 427.26		
 68.05   	 22.89   	139.92   	 412.00		
 68.05   	 18.92   	141.57   	 406.92		
 66.22   	 19.23   	143.19   	 386.57		
 64.09   	 22.89   	144.74   	 371.31		
 63.17   	 25.02   	146.23   	 345.88		
 63.48   	 19.53   	147.61   	 315.36		
 63.17   	  3.97   	148.87   	 289.93		
 62.26   	-17.09   	150.03   	 264.50		
 61.34   	-33.26   	151.09   	 244.15		
 61.65   	-35.10   	152.06   	 223.80		
 63.17   	-21.36   	152.96   	 213.63		
 64.39   	 -0.92   	153.81   	 208.54		
 64.70   	 15.26   	154.65   	 203.46		
 65.00   	 19.53   	155.46   	 193.29		
 65.61   	  9.46   	156.24   	 178.03		
 65.92   	-10.99   	156.95   	 162.77		
 65.61   	-34.18   	157.60   	 137.33		
 64.09   	-52.80   	158.15   	 111.90		
 61.95   	-64.09   	158.60   	  81.38		
 60.42   	-69.27   	158.92   	  50.86		
 59.51   	-73.24   	159.12   	  20.35		
 58.90   	-80.26   	159.21(S)	 -10.17		
 57.98   	-89.42   	159.17   	 -35.61		
 57.07   	-96.74   	159.02   	 -66.12		
 55.85   	-98.27   	158.76   	 -96.64		
 55.24   	-93.38   	158.37   	-137.33		
 55.85   	-84.53   	157.82   	-167.85		
 58.29   	-74.46   	157.15   	-213.63		
 61.65   	-62.87   	156.30   	-259.41		
 64.70   	-49.13   	155.26   	-305.19		
 66.83   	-30.82   	154.04   	-371.31		
 69.27   	 -7.63   	152.55   	-437.43		
 73.55   	 20.14   	150.80   	-508.65		
 79.65   	 49.74   	148.77   	-590.03		
 83.92   	 77.21   	146.41   	-666.32		
 82.40   	100.40   	143.74   	-747.71		
 73.85   	118.71   	140.75   	-818.92		
 61.95   	132.75   	137.48   	-879.96		
 54.32   	143.74   	133.96   	-935.91		
 54.93   	151.67   	130.21   	-996.94		
 60.73   	155.03   	126.23   	-1057.98		
 65.61   	152.89   	121.99   	-1124.11		
 65.61   	146.79   	117.50   	-1205.49		
 61.34   	140.69   	112.68   	-1281.79		
 57.68   	137.94   	107.55   	-1353.00		
 57.68   	137.94   	102.14   	-1419.12		
 60.73   	137.33   	 96.46   	-1444.55		
 63.48   	130.62   	 90.68   	-1449.64		
 64.09   	116.27   	 84.88   	-1403.86		
 62.26   	 98.57   	 79.27   	-1332.65		
 59.81   	 83.92   	 73.94   	-1230.92		
 57.37   	 76.29   	 69.01   	-1119.02		
 54.32   	 74.46   	 64.54   	-1002.03		
 50.96   	 72.94   	 60.53   	-895.22		
 47.91   	 68.05   	 56.95   	-808.75		
 46.08   	 58.90   	 53.71   	-732.45		
 46.39   	 49.13   	 50.78   	-676.50		
