  I     	  II     	  LV     	  LV'		  FA     	  FA'		
 49.13   	 60.73   	170.54   	-315.36		112.27   	 457.78		
 39.37   	 45.47   	169.28   	-335.71		114.10   	 183.11		
 32.96   	 40.28   	167.93   	-361.14		114.83(S)	-122.07		
 23.80   	 31.13   	166.49   	-386.57		114.34   	   0.00		
  7.93   	 15.56   	164.94   	-412.00		114.34   	-279.75		
  0.92   	  9.46   	163.30   	-442.52		113.22   	-508.65		
 -4.88   	 -7.63   	161.53   	-473.04		111.19   	  15.26		
-13.43   	-27.47   	159.63   	-493.39		111.25   	 122.07		
-13.43   	-41.50   	157.66   	-518.82		111.74   	-239.06		
-18.01   	-60.12   	155.58   	-544.25		110.78   	-401.83		
-27.16   	-72.33   	153.41   	-564.60		109.18   	-335.71		
-29.60   	-78.43   	151.15   	-590.03		107.83   	  10.17		
-29.91   	-86.06   	148.79   	-615.46		107.87   	-147.51		
-35.71   	-90.94   	146.33   	-645.98		107.28   	-437.43		
-36.01   	-98.57   	143.74   	-676.50		105.53   	-127.16		
-37.23   	-101.32   	141.04   	-717.19		105.03   	 -76.30		
-41.20   	-97.96   	138.17   	-747.71		104.72   	-559.51		
-42.42   	-97.66   	135.18   	-788.40		102.48   	-752.79		
-43.64   	-95.21   	132.02   	-813.83		 99.47   	-747.71		
-47.00   	-90.03   	128.77   	-839.26		 96.48   	-651.07		
-45.78   	-93.08   	125.41   	-849.44		 93.88   	-254.32		
-47.61   	-98.57   	122.01   	-859.61		 92.86   	 -81.38		
-49.74   	-97.35   	118.58   	-864.70		 92.53   	-183.11		
-46.69   	-95.52   	115.12   	-869.78		 91.80   	-315.36		
-49.13   	-91.25   	111.64   	-869.78		 90.54   	-584.94		
-48.83   	-86.06   	108.16   	-879.96		 88.20   	-747.71		
-45.17   	-84.53   	104.64   	-900.30		 85.21   	-590.03		
-48.52   	-90.64   	101.04   	-920.65		 82.85   	-427.26		
-48.83   	-90.33   	 97.35   	-956.25		 81.14   	-350.97		
-46.39   	-83.92   	 93.53   	-996.94		 79.74   	-325.53		
-46.08   	-82.40   	 89.54   	-1032.55		 78.43   	-361.14		
-46.69   	-79.65   	 85.41   	-1068.15		 76.99   	-259.41		
-47.00   	-86.67   	 81.14   	-1098.67		 75.95   	-122.07		
-49.13   	-92.77   	 76.74   	-1113.93		 75.46   	 -50.86		
-46.39   	-92.47   	 72.29   	-1113.93		 75.26   	 116.99		
-45.78   	-89.11   	 67.83   	-1103.76		 75.73   	 218.72		
-43.03   	-78.74   	 63.42   	-1078.33		 76.60   	 116.99		
-41.81   	-70.50   	 59.10   	-1047.81		 77.07   	  15.26		
-47.30   	-78.13   	 54.91   	-1007.12		 77.13   	  30.52		
-46.08   	-81.18   	 50.88   	-951.17		 77.25   	   0.00		
-45.78   	-81.79   	 47.08   	-905.39		 77.25   	 -81.38		
-43.33   	-84.23   	 43.46   	-839.26		 76.93   	 -61.04		
-36.01   	-77.51   	 40.10   	-783.31		 76.68   	  61.04		
-37.84   	-79.04   	 36.97   	-727.36		 76.93   	 111.90		
-37.23   	-84.23   	 34.06   	-671.41		 77.38   	  20.35		
-38.15   	-88.20   	 31.37   	-620.55		 77.46   	 -50.86		
-42.42   	-90.03   	 28.89   	-574.77		 77.25   	 -30.52		
-40.28   	-82.40   	 26.59   	-528.99		 77.13   	 -81.38		
-35.71   	-82.40   	 24.48   	-488.30		 76.81   	-203.46		
-37.84   	-85.45   	 22.52   	-452.69		 75.99   	-259.41		
-36.01   	-90.33   	 20.71   	-412.00		 74.95   	-223.80		
-34.18   	-98.88   	 19.06   	-376.40		 74.06   	 -81.38		
-38.45   	-96.44   	 17.56   	-350.97		 73.73   	  50.86		
-40.28   	-96.74   	 16.15   	-315.36		 73.94   	  30.52		
-39.67   	-94.91   	 14.89   	-289.93		 74.06   	 -15.26		
-36.62   	-97.35   	 13.73   	-264.50		 74.00   	  30.52		
-36.93   	-98.57   	 12.68   	-244.15		 74.12   	  25.43		
-35.10   	-96.13   	 11.70   	-223.80		 74.22   	 -50.86		
-34.79   	-89.72   	 10.80   	-208.54		 74.02   	-116.99		
-38.76   	-80.26   	  9.97   	-193.29		 73.55   	-142.42		
-37.84   	-83.01   	  9.20   	-183.11		 72.98   	-147.51		
-37.54   	-85.45   	  8.46   	-172.94		 72.39   	-101.73		
-33.26   	-93.99   	  7.77   	-157.68		 71.98   	 -81.38		
-32.65   	-99.49   	  7.14   	-147.51		 71.66   	-101.73		
-35.40   	-101.62   	  6.55   	-132.25		 71.25   	-101.73		
-35.10   	-99.18   	  6.02   	-111.90		 70.84   	 -66.12		
-41.20   	-98.27   	  5.57   	-101.73		 70.58   	 -76.30		
-38.45   	-97.96   	  5.17   	 -86.47		 70.27   	-106.82		
-37.84   	-91.86   	  4.82   	 -71.21		 69.85   	 -81.38		
-35.10   	-94.60   	  4.54   	 -55.95		 69.52   	 -35.61		
-34.18   	-95.83   	  4.31   	 -45.78		 69.38   	 -15.26		
-40.59   	-98.88   	  4.13   	 -30.52		 69.32   	 -20.35		
-39.37   	-103.15   	  4.01   	 -20.35		 69.24   	 -35.61		
-41.81   	-103.76   	  3.93   	 -10.17		 69.09   	 -45.78		
-39.37   	-99.79   	  3.89   	 -10.17		 68.91   	 -50.86		
-36.32   	-97.66   	  3.85(D)	   0.00		 68.71   	 -81.38		
-37.54   	-93.69   	  3.85   	   0.00		 68.38   	 -96.64		
-36.62   	-97.05   	  3.85   	   5.09		 68.00   	 -81.38		
-37.54   	-103.15   	  3.87   	   5.09		 67.67   	 -76.30		
-38.45   	-101.32   	  3.89   	  10.17		 67.36   	 -81.38		
-39.06   	-111.69   	  3.93   	  15.26		 67.04   	 -86.47		
-39.98   	-113.22   	  3.99   	  10.17		 66.69   	 -91.56		
-38.15   	-109.86   	  4.03   	  20.35		 66.33   	 -76.30		
-38.76   	-114.44   	  4.11   	  15.26		 66.02   	 -61.04		
-41.20   	-115.66   	  4.17   	  15.26		 65.78   	 -61.04		
-41.20   	-116.88   	  4.23   	  15.26		 65.53   	 -61.04		
-47.30   	-126.65   	  4.29   	  15.26		 65.29   	 -66.12		
-46.69   	-144.35   	  4.35   	  15.26		 65.03   	 -76.30		
-46.08   	-155.94   	  4.42   	   5.09		 64.72   	-101.73		
-48.83   	-168.46   	  4.44   	   5.09		 64.31   	-132.25		
-48.22   	-180.05   	  4.46   	   0.00		 63.78   	-132.25		
-50.05   	-185.24   	  4.46   	  -5.09		 63.26   	-127.16		
-49.44   	-183.72   	  4.44   	  -5.09		 62.75   	-122.07		
-45.17   	-176.70   	  4.42   	 -10.17		 62.26   	-106.82		
-39.06   	-167.54   	  4.37   	  -5.09		 61.83   	 -71.21		
-33.26   	-157.78   	  4.35   	 -10.17		 61.55   	 -35.61		
-23.50   	-147.71   	  4.31   	   0.00		 61.40   	 -25.43		
 -4.58   	-149.54   	  4.31   	   0.00		 61.30   	 -20.35		
 10.38   	-137.63   	  4.31   	   0.00		 61.22   	 -25.43		
 18.31   	-119.63   	  4.31   	   5.09		 61.12   	 -40.69		
 22.28   	-101.93   	  4.33   	   5.09		 60.96   	 -50.86		
  7.32   	-83.01   	  4.35   	   5.09		 60.75   	 -55.95		
 -8.85   	-75.68   	  4.37   	   5.09		 60.53   	 -71.21		
-17.09   	-88.20   	  4.39   	   5.09		 60.24   	 -81.38		
-25.94   	-94.91   	  4.42   	   5.09		 59.92   	 -81.38		
-28.99   	-103.45   	  4.44   	   5.09		 59.59   	 -81.38		
-31.74   	-111.08   	  4.46   	  10.17		 59.27   	 -76.30		
-35.10   	-103.15   	  4.50   	  20.35		 58.96   	 -61.04		
-37.84   	-101.01   	  4.58   	  25.43		 58.72   	 -25.43		
-36.93   	-100.10   	  4.68   	  40.69		 58.62   	   5.09		
-37.23   	-101.01   	  4.84   	  55.95		 58.64   	  25.43		
-37.54   	-98.57   	  5.07   	  71.21		 58.74   	  40.69		
-34.48   	-92.77   	  5.35   	  81.38		 58.90   	  45.78		
-34.18   	-87.59   	  5.68   	  86.47		 59.08   	  25.43		
-32.35   	-81.48   	  6.02   	  86.47		 59.19   	   0.00		
-31.13   	-83.62   	  6.37   	  86.47		 59.19   	 -25.43		
-31.43   	-84.23   	  6.71   	  71.21		 59.08   	 -35.61		
-34.79   	-87.89   	  7.00   	  66.12		 58.94   	 -40.69		
-33.57   	-88.50   	  7.26   	  45.78		 58.78   	 -91.56		
-32.04   	-82.70   	  7.45   	  35.61		 58.41   	-157.68		
-35.71   	-79.65   	  7.59   	  20.35		 57.78   	-167.85		
-32.96   	-78.13   	  7.67   	   5.09		 57.11   	-147.51		
-34.79   	-77.51   	  7.69   	  10.17		 56.52   	-137.33		
-35.10   	-73.55   	  7.73   	   5.09		 55.97   	-122.07		
-33.26   	-72.94   	  7.75   	  10.17		 55.48   	 -66.12		
-34.48   	-70.19   	  7.79   	  25.43		 55.22   	 -15.26		
-35.40   	-66.22   	  7.89   	  30.52		 55.16   	   5.09		
-35.40   	-65.31   	  8.02   	  40.69		 55.18   	  10.17		
-35.40   	-66.22   	  8.18   	  50.86		 55.22   	   5.09		
-34.79   	-65.92   	  8.38   	  55.95		 55.24   	 -20.35		
-31.74   	-62.87   	  8.61   	  55.95		 55.16   	 -45.78		
-30.82   	-60.73   	  8.83   	  55.95		 54.97   	 -61.04		
-28.69   	-58.90   	  9.05   	  50.86		 54.73   	 -81.38		
-27.77   	-55.54   	  9.26   	  50.86		 54.40   	 -61.04		
-27.77   	-53.71   	  9.46   	  45.78		 54.16   	 -35.61		
-25.94   	-52.80   	  9.64   	  45.78		 54.02   	 -25.43		
-26.86   	-51.88   	  9.83   	  55.95		 53.92   	   5.09		
-23.80   	-47.00   	 10.05   	  71.21		 53.94   	  30.52		
-21.97   	-45.17   	 10.34   	  81.38		 54.06   	  40.69		
-21.67   	-41.81   	 10.66   	  96.64		 54.22   	  61.04		
-19.53   	-37.54   	 11.05   	 106.82		 54.47   	  91.56		
-18.92   	-36.93   	 11.48   	 111.90		 54.83   	 101.73		
-19.84   	-33.26   	 11.92   	 111.90		 55.24   	  25.43		
-19.53   	-32.35   	 12.37   	 101.73		 55.34   	 -71.21		
-19.84   	-32.04   	 12.78   	  86.47		 55.06   	-116.99		
-19.84   	-28.99   	 13.12   	  61.04		 54.59   	-152.59		
-17.70   	-27.77   	 13.37   	  40.69		 53.98   	-208.54		
-19.23   	-24.11   	 13.53   	  15.26		 53.14   	-264.50		
-24.72   	-14.95   	 13.59   	   0.00		 52.09   	-249.24		
-39.67   	 -9.46   	 13.59   	 -15.26		 51.09   	-167.85		
-58.59   	 -9.46   	 13.53   	 -10.17		 50.42   	 -71.21		
-72.02   	  0.92   	 13.49   	  -5.09		 50.13   	  -5.09		
-61.34   	 19.23   	 13.47(E)	  15.26		 50.11   	  55.95		
-18.01   	 46.08   	 13.53   	  30.52		 50.34   	 116.99		
 50.05   	 93.38   	 13.65   	  61.04		 50.80   	 132.25		
147.71   	160.22   	 13.90   	  76.30		 51.33   	 106.82		
276.49   	257.87   	 14.20   	  96.64		 51.76   	  71.21		
430.30   	378.42   	 14.59   	 101.73		 52.04   	  25.43		
618.29   	569.46   	 14.99   	 203.46		 52.15   	 -45.78		
886.84   	898.13   	 15.81   	  86.47		 51.96   	 -55.95		
857.54   	906.37(R)	 16.15   	  76.30		 51.74   	 -45.78		
729.98   	746.15   	 16.46   	  66.12		 51.56   	 -55.95		
466.92   	509.95   	 16.72   	  66.12		 51.33   	 -61.04		
210.88   	315.86   	 16.99   	  61.04		 51.09   	 -50.86		
 39.98   	180.05   	 17.23   	  81.38		 50.88   	 -35.61		
-94.30   	105.59   	 17.56   	 101.73		 50.74   	 -30.52		
-153.50   	 26.55   	 17.97   	 142.42		 50.62   	  -5.09		
-134.58   	-46.08   	 18.54   	 193.29		 50.60   	  15.26		
-117.80   	-99.49   	 19.31   	 254.32		 50.66   	  50.86		
-114.44   	-121.46   	 20.33   	 325.53		 50.86   	  81.38		
-79.35   	-111.69   	 21.63   	 406.92		 51.19   	  66.12		
-52.49   	-114.44   	 23.26   	 483.21		 51.45   	  20.35		
-45.17   	-93.99   	 25.19   	 579.86		 51.54   	 -35.61		
-45.47   	-59.81   	 27.51   	 676.50		 51.39   	 -91.56		
-47.61   	-30.82   	 30.21   	 778.23		 51.03   	-157.68		
-52.49   	-23.50   	 33.33   	 890.13		 50.40   	-101.73		
-53.41   	-27.77   	 36.89   	1012.20		 49.99(D)	 101.73		
-49.44   	-42.72   	 40.94   	1139.36		 50.40   	 259.41		
-47.30   	-49.13   	 45.49   	1256.35		 51.43   	 447.61		
-49.74   	-42.11   	 50.52   	1368.26		 53.22   	 773.14		
-54.63   	-40.59   	 55.99   	1469.98		 56.32   	1007.12		
-55.24   	-48.22   	 61.87   	1536.11		 60.35   	1022.38		
-53.71   	-52.80   	 68.02   	1576.80		 64.44   	1098.67		
-54.32   	-51.88   	 74.32   	1597.15		 68.83   	1098.67		
-56.46   	-47.61   	 80.71   	1581.89		 73.22   	 986.77		
-56.76   	-47.61   	 87.04   	1541.19		 77.17   	 890.13		
-54.63   	-52.80   	 93.20   	1485.24		 80.73   	 473.04		
-56.15   	-54.63   	 99.15   	1414.03		 82.62   	 284.84		
-58.29   	-52.80   	104.80   	1353.00		 83.76   	 274.67		
-61.34   	-54.02   	110.21   	1291.96		 84.86   	  -5.09		
-60.73   	-55.54   	115.38   	1230.92		 84.84   	  25.43		
-59.20   	-56.46   	120.30   	1180.06		 84.94   	 223.80		
-60.12   	-56.15   	125.02   	1129.19		 85.84   	 223.80		
-57.98   	-54.93   	129.54   	1078.33		 86.73   	 579.86		
-57.98   	-56.76   	133.86   	1017.29		 89.05   	 752.79		
-59.20   	-58.29   	137.92   	 961.34		 92.06   	-167.85		
-60.73   	-57.37   	141.77   	 890.13		 91.39   	-467.95		
-60.73   	-57.98   	145.33   	 824.00		 89.52   	 712.10		
-57.98   	-55.54   	148.63   	 747.71		 92.37   	 534.08		
-59.81   	-55.54   	151.62   	 686.67		 94.51   	-417.09		
-56.46   	-54.63   	154.36   	 630.72		 92.84   	-284.84		
-51.88   	-50.66   	156.89   	 605.29		 91.70   	-223.80		
-50.96   	-44.56   	159.31   	 584.94		 90.80   	  25.43		
-46.69   	-40.28   	161.65   	 579.86		 90.91   	 549.34		
-45.17   	-35.71   	163.97   	 574.77		 93.10   	 432.35		
-42.42   	-28.69   	166.27   	 554.42		 94.83   	 671.41		
-38.45   	-23.80   	168.48   	 528.99		 97.52   	 854.52		
-32.35   	-14.95   	170.60   	 478.13		100.94   	 340.79		
-23.80   	 -0.92   	172.51   	 422.18		102.30   	 -91.56		
-16.78   	 12.51   	174.20   	 361.14		101.93   	-381.48		
 -9.16   	 25.94   	175.65   	 300.10		100.41   	-447.61		
  0.61   	 44.25   	176.85   	 259.41		 98.62   	 417.09		
  8.24   	 59.51   	177.88   	 223.80		100.28   	1398.77		
 17.70   	 74.46   	178.78   	 203.46		105.88   	1012.20		
 26.25   	 90.03   	179.59   	 188.20		109.93   	-147.51		
 33.57   	102.84   	180.35   	 172.94		109.34   	 -96.64		
 41.20   	117.19   	181.04   	 162.77		108.95   	 284.84		
 45.78   	127.26   	181.69   	 142.42		110.09   	 111.90		
 51.88   	138.55   	182.26   	 111.90		110.54   	 142.42		
 59.20   	150.45   	182.71   	  81.38		111.11   	 610.37		
 61.95   	158.08   	183.03   	  35.61		113.55   	 762.97		
 68.97   	164.79   	183.17   	   5.09		116.60   	 157.68		
 71.72   	167.54   	183.19(S)	 -40.69		117.23   	 -61.04		
 71.72   	170.59   	183.03   	 -71.21		116.99   	  86.47		
 70.19   	168.76   	182.75   	-101.73		117.33   	 -20.35		
 65.92   	166.63   	182.34   	-132.25		117.25   	  86.47		
 61.95   	164.18   	181.81   	-157.68		117.60   	 228.89		
 53.10   	154.11   	181.18   	-188.20		118.51   	 198.37		
 46.39   	140.38   	180.43   	-218.72		119.31   	 162.77		
 40.28   	125.73   	179.55   	-259.41		119.96   	-249.24		
 30.52   	108.03   	178.51   	-295.01		118.96   	-279.75		
 22.28   	 87.89   	177.33   	-330.62		117.84   	 -71.21		
 13.73   	 69.27   	176.01   	-366.22		117.56   	-172.94		
  3.05   	 50.96   	174.55   	-391.66		116.87   	-350.97		
 -4.88   	 34.48   	172.98   	-406.92		115.46   	-478.13		
 -9.77   	 20.45   	171.35   	-412.00		113.55   	-366.22		
-15.87   	  5.19   	169.70   	-406.92		112.09   	 157.68		
-19.84   	 -7.32   	168.08   	-401.83		112.72   	 549.34		
-25.33   	-20.75   	166.47   	-401.83		114.91   	 503.56		
-30.52   	-32.04   	164.86   	-417.09		116.93   	 544.25		
-33.26   	-38.76   	163.19   	-447.61		119.10   	 401.83		
-36.62   	-43.95   	161.40   	-488.30		120.71(S)	-325.53		
-37.54   	-50.05   	159.45   	-534.08		119.41   	-864.70		
-38.76   	-54.02   	157.31   	-590.03		115.95   	-1002.03		
-39.67   	-57.98   	154.95   	-640.89		111.94   	-645.98		
-39.06   	-59.51   	152.39   	-676.50		109.36   	-218.72		
-39.67   	-61.34   	149.68   	-707.02		108.48   	-274.67		
-43.03   	-63.48   	146.86   	-732.45		107.39   	-295.01		
-43.95   	-62.26   	143.93   	-737.54		106.21   	-147.51		
-45.17   	-62.87   	140.98   	-742.62		105.62   	-152.59		
-46.08   	-59.81   	138.01   	-752.79		105.00   	-264.50		
-44.25   	-55.85   	134.99   	-757.88		103.95   	-218.72		
-43.64   	-54.32   	131.96   	-778.23		103.07   	-172.94		
-43.64   	-54.02   	128.85   	-803.66		102.38   	-457.78		
-43.64   	-53.10   	125.64   	-824.00		100.55   	-590.03		
-44.25   	-51.27   	122.34   	-864.70		 98.19   	-473.04		
-43.64   	-50.66   	118.88   	-895.22		 96.30   	-590.03		
-43.64   	-49.13   	115.30   	-920.65		 93.94   	-696.84		
-43.33   	-47.61   	111.62   	-956.25		 91.15   	-681.58		
-40.59   	-46.08   	107.79   	-976.60		 88.42   	-600.20		
-41.50   	-46.39   	103.89   	-991.86		 86.02   	-259.41		
-40.89   	-43.64   	 99.92   	-1007.12		 84.98   	  -5.09		
-40.59   	-42.42   	 95.89   	-1017.29		 84.96   	 -71.21		
-41.50   	-42.11   	 91.82   	-1027.46		 84.68   	-101.73		
-40.59   	-37.84   	 87.71   	-1027.46		 84.27   	 -66.12		
-40.89   	-36.62   	 83.60   	-1027.46		 84.01   	 -96.64		
-41.81   	-33.57   	 79.49   	-1027.46		 83.62   	 -40.69		
-42.11   	-32.65   	 75.38   	-1017.29		 83.46   	  81.38		
-41.81   	-33.26   	 71.31   	-1002.03		 83.78   	  61.04		
-41.50   	-30.21   	 67.30   	-986.77		 84.03   	 -40.69		
-40.28   	-30.82   	 63.36   	-961.34		 83.87   	-106.82		
-39.37   	-29.30   	 59.51   	-925.73		 83.44   	-152.59		
-37.54   	-26.25   	 55.81   	-890.13		 82.83   	-157.68		
-36.32   	-27.16   	 52.25   	-849.44		 82.20   	-132.25		
-35.71   	-27.77   	 48.85   	-798.57		 81.67   	-127.16		
-35.71   	-27.16   	 45.66   	-747.71		 81.16   	-183.11		
-36.62   	-27.47   	 42.67   	-691.76		 80.43   	-254.32		
-36.62   	-26.86   	 39.90   	-635.81		 79.41   	-259.41		
-36.01   	-26.25   	 37.35   	-584.94		 78.37   	-137.33		
-35.71   	-27.16   	 35.02   	-523.90		 77.82   	 -30.52		
-35.40   	-30.21   	 32.92   	-467.95		 77.70   	 -20.35		
-36.32   	-32.04   	 31.05   	-427.26		 77.62   	  50.86		
-38.15   	-33.57   	 29.34   	-376.40		 77.82   	 111.90		
-38.76   	-36.01   	 27.83   	-350.97		 78.27   	  61.04		
-38.15   	-36.62   	 26.43   	-320.45		 78.51   	  45.78		
-38.45   	-38.45   	 25.15   	-305.19		 78.70   	  20.35		
-36.93   	-41.20   	 23.93   	-289.93		 78.78   	 -81.38		
-36.01   	-41.50   	 22.77   	-284.84		 78.45   	-178.03		
-34.48   	-40.59   	 21.63   	-274.67		 77.74   	-208.54		
-35.71   	-42.42   	 20.53   	-269.58		 76.91   	-178.03		
-34.48   	-43.03   	 19.45   	-254.32		 76.20   	-111.90		
-34.18   	-42.42   	 18.43   	-239.06		 75.75   	 -91.56		
-37.84   	-45.47   	 17.48   	-218.72		 75.38   	 -86.47		
-37.84   	-47.00   	 16.60   	-193.29		 75.04   	 -50.86		
-37.84   	-45.17   	 15.83   	-162.77		 74.83   	 -40.69		
-38.15   	-48.52   	 15.18   	-137.33		 74.67   	 -71.21		
-38.15   	-51.27   	 14.63   	-111.90		 74.38   	 -81.38		
-38.76   	-51.27   	 14.18   	 -86.47		 74.06   	 -61.04		
-39.67   	-54.93   	 13.84   	 -61.04		 73.81   	 -30.52		
-41.50   	-55.54   	 13.59   	 -50.86		 73.69   	 -40.69		
-40.28   	-53.10   	 13.39   	 -30.52		 73.53   	 -50.86		
-38.76   	-51.57   	 13.27   	 -30.52		 73.33   	 -66.12		
-39.67   	-51.88   	 13.14   	 -20.35		 73.06   	 -81.38		
-38.15   	-50.35   	 13.06   	 -25.43		 72.74   	 -91.56		
-39.06   	-49.74   	 12.96   	 -20.35		 72.37   	 -81.38		
-38.45   	-50.05   	 12.88   	 -20.35		 72.04   	 -81.38		
-36.62   	-47.91   	 12.80   	 -20.35		 71.72   	 -86.47		
-36.01   	-46.69   	 12.72   	 -20.35		 71.37   	 -96.64		
-36.01   	-48.83   	 12.63   	 -20.35		 70.99   	 -91.56		
-37.54   	-50.96   	 12.55   	 -15.26		 70.62   	 -96.64		
-39.37   	-53.41   	 12.49   	  -5.09		 70.23   	 -91.56		
-40.59   	-53.41   	 12.47   	  -5.09		 69.87   	 -76.30		
-42.42   	-54.93   	 12.45(D)	   5.09		 69.56   	 -55.95		
-43.03   	-55.54   	 12.47   	   5.09		 69.34   	 -55.95		
-44.56   	-60.42   	 12.49   	  10.17		 69.11   	 -55.95		
-45.17   	-75.68   	 12.53   	  15.26		 68.89   	 -61.04		
-46.08   	-93.38   	 12.59   	  10.17		 68.65   	 -66.12		
-47.91   	-110.17   	 12.63   	  15.26		 68.38   	 -71.21		
-47.91   	-125.43   	 12.70   	  10.17		 68.10   	 -76.30		
-48.22   	-131.53   	 12.74   	   5.09		 67.79   	 -76.30		
-50.66   	-140.08   	 12.76   	   5.09		 67.49   	 -76.30		
-47.30   	-132.45   	 12.78   	   0.00		 67.18   	 -86.47		
-44.56   	-124.82   	 12.78   	   0.00		 66.84   	 -86.47		
-41.50   	-117.19   	 12.78   	  -5.09		 66.49   	 -86.47		
-31.74   	-99.18   	 12.76   	 -10.17		 66.14   	-101.73		
-12.51   	-92.16   	 12.72   	  -5.09		 65.74   	 -96.64		
  8.24   	-85.45   	 12.70   	  -5.09		 65.35   	 -76.30		
 22.89   	-70.19   	 12.68   	  -5.09		 65.05   	 -71.21		
 36.32   	-47.61   	 12.66   	  -5.09		 64.76   	 -71.21		
 30.21   	-32.04   	 12.63   	   0.00		 64.48   	 -61.04		
  7.02   	-20.14   	 12.63   	   0.00		 64.23   	 -66.12		
 -6.10   	-23.19   	 12.63   	   5.09		 63.97   	 -66.12		
-20.14   	-39.37   	 12.66   	   0.00		 63.70   	 -61.04		
-32.65   	-45.17   	 12.66   	  10.17		 63.46   	 -76.30		
-33.26   	-51.27   	 12.70   	  10.17		 63.15   	 -96.64		
-35.71   	-50.96   	 12.74   	  10.17		 62.77   	 -81.38		
-39.98   	-42.11   	 12.78   	  15.26		 62.44   	 -50.86		
-40.28   	-43.95   	 12.84   	  25.43		 62.24   	 -50.86		
-39.06   	-45.17   	 12.94   	  30.52		 62.03   	 -55.95		
-35.40   	-42.11   	 13.06   	  35.61		 61.81   	 -35.61		
-33.87   	-36.93   	 13.20   	  40.69		 61.67   	 -20.35		
-34.79   	-34.48   	 13.37   	  45.78		 61.59   	  -5.09		
-31.74   	-28.99   	 13.55   	  50.86		 61.57   	 -10.17		
-33.87   	-30.82   	 13.75   	  55.95		 61.53   	 -66.12		
-34.79   	-32.65   	 13.98   	  50.86		 61.26   	 -81.38		
-32.96   	-31.13   	 14.18   	  55.95		 60.94   	 -61.04		
-33.87   	-29.30   	 14.40   	  61.04		 60.69   	 -40.69		
-34.79   	-25.63   	 14.65   	  61.04		 60.53   	   5.09		
-35.71   	-23.50   	 14.89   	  71.21		 60.55   	  71.21		
-37.54   	-24.11   	 15.18   	  71.21		 60.83   	  76.30		
-38.76   	-21.97   	 15.46   	  81.38		 61.14   	  10.17		
-38.76   	-18.62   	 15.79   	  81.38		 61.18   	 -30.52		
-38.76   	-14.34   	 16.11   	  81.38		 61.06   	 -76.30		
-37.84   	-11.90   	 16.44   	  76.30		 60.75   	-147.51		
-39.37   	-10.68   	 16.74   	  71.21		 60.16   	-203.46		
-39.67   	 -7.93   	 17.03   	  66.12		 59.35   	-223.80		
-37.54   	 -7.02   	 17.29   	  55.95		 58.45   	-213.63		
-36.32   	 -3.97   	 17.52   	  50.86		 57.60   	-172.94		
-33.87   	  0.31   	 17.72   	  50.86		 56.91   	-127.16		
-34.48   	  0.31   	 17.92   	  55.95		 56.40   	 -45.78		
-35.40   	  0.31   	 18.15   	  61.04		 56.22   	  55.95		
-36.32   	  0.00   	 18.39   	  66.12		 56.44   	 137.33		
-36.62   	  0.31   	 18.66   	  66.12		 56.99   	 142.42		
-35.40   	  2.14   	 18.92   	  61.04		 57.56   	  76.30		
-33.87   	  3.66   	 19.17   	  55.95		 57.86   	 -15.26		
-32.35   	  7.32   	 19.39   	  40.69		 57.80   	-127.16		
-29.30   	 10.68   	 19.55   	  25.43		 57.29   	-167.85		
-27.77   	 13.12   	 19.65   	   5.09		 56.62   	-162.77		
-25.94   	 18.01   	 19.67   	 -10.17		 55.97   	-208.54		
-26.86   	 18.92   	 19.63   	 -20.35		 55.14   	-254.32		
-26.25   	 19.84   	 19.55   	 -30.52		 54.12   	-254.32		
-26.25   	 22.58   	 19.43   	 -25.43		 53.10   	-193.29		
-25.02   	 23.19   	 19.33   	 -20.35		 52.33   	 -66.12		
-23.19   	 27.77   	 19.25   	 -10.17		 52.06   	  30.52		
-25.94   	 29.91   	 19.21   	  10.17		 52.19   	  55.95		
-30.82   	 33.26   	 19.25(E)	  20.35		 52.41   	  76.30		
-43.64   	 41.20   	 19.33   	  30.52		 52.72   	  71.21		
-63.48   	 43.33   	 19.45   	  45.78		 53.00   	  35.61		
-80.57   	 50.96   	 19.63   	  55.95		 53.14   	   0.00		
-82.40   	 72.33   	 19.86   	  50.86		 53.14   	 -20.35		
-53.41   	 99.18   	 20.06   	  55.95		 53.06   	  10.17		
  6.71   	142.21   	 20.28   	  55.95		 53.10   	  20.35		
 90.64   	213.32   	 20.51   	  50.86		 53.18   	 -20.35		
206.60   	313.42   	 20.71   	  50.86		 53.10   	 -35.61		
358.28   	435.49   	 20.92   	  45.78		 52.96   	  -5.09		
542.91   	601.20   	 21.10   	  40.69		 52.94   	  10.17		
747.38   	812.68   	 21.26   	  76.30		 52.98   	 -76.30		
900.27   	964.66(R)	 21.57   	  40.69		 52.68   	 -66.12		
809.33   	840.15   	 21.73   	  40.69		 52.41   	 -76.30		
602.42   	570.37   	 21.89   	  50.86		 52.11   	 -81.38		
328.37   	352.17   	 22.10   	  55.95		 51.78   	 -66.12		
136.41   	209.05   	 22.32   	  71.21		 51.52   	 -45.78		
 -8.24   	171.20   	 22.60   	  96.64		 51.33   	 -15.26		
-109.56   	168.15   	 22.99   	 116.99		 51.27   	  10.17		
-105.90   	117.19   	 23.46   	 157.68		 51.31   	  25.43		
-79.96   	 37.84   	 24.09   	 193.29		 51.41   	  30.52		
-69.89   	-23.50   	 24.86   	 249.24		 51.54   	  10.17		
-46.39   	-22.89   	 25.86   	 305.19		 51.58   	 -55.95		
