  I     	  II     	  LV     	  LV'		  AO     	  AO'		
165.10   	157.47   	 58.98   	-722.28		 66.33   	-310.27		
156.86   	173.95   	 56.09   	-605.29		 65.09   	-361.14		
147.71   	185.55   	 53.67   	-457.78		 63.64   	-269.58		
137.63   	192.26   	 51.84   	-452.69		 62.56   	-203.46		
127.56   	195.01   	 50.03   	-630.72		 61.75   	-264.50		
116.88   	194.70   	 47.51   	-635.81		 60.69   	-213.63		
105.59   	191.35   	 44.96   	-564.60		 59.84   	  30.52		
 93.69   	184.94   	 42.71   	-605.29		 59.96   	  20.35		
 82.40   	174.87   	 40.28   	-579.86		 60.04   	 -76.30		
 71.72   	161.44   	 37.97   	-467.95		 59.74   	 137.33		
 62.56   	145.26   	 36.09   	-320.45		 60.28   	 279.75		
 54.63   	128.48   	 34.81   	-193.29		 61.40   	  91.56		
 47.30   	112.00   	 34.04   	-1475.07		 61.77   	-254.32		
 27.47   	 71.41   	 28.14   	-590.03		 60.75   	 -96.64		
 22.28   	 59.20   	 25.78   	-539.16		 60.37   	 -86.47		
 17.40   	 46.39   	 23.62   	-478.13		 60.02   	 -86.47		
 12.21   	 33.26   	 21.71   	-386.57		 59.67   	 -35.61		
  6.71   	 21.06   	 20.16   	-315.36		 59.53   	 -10.17		
  1.22   	 10.38   	 18.90   	-325.53		 59.49   	 -66.12		
 -3.66   	  2.14   	 17.60   	-391.66		 59.23   	-132.25		
 -7.63   	 -4.58   	 16.03   	-386.57		 58.70   	-101.73		
-10.68   	-10.07   	 14.49   	-289.93		 58.29   	   0.00		
-13.12   	-15.87   	 13.33   	-233.98		 58.29   	  66.12		
-15.26   	-21.97   	 12.39   	-223.80		 58.56   	   5.09		
-17.09   	-28.69   	 11.50   	-208.54		 58.58   	 -50.86		
-18.62   	-36.32   	 10.66   	-223.80		 58.37   	 -30.52		
-20.14   	-43.95   	  9.77   	-274.67		 58.25   	 -20.35		
-21.97   	-50.35   	  8.67   	-289.93		 58.17   	 -55.95		
-24.11   	-54.02   	  7.51   	-279.75		 57.94   	 -76.30		
-26.25   	-55.24   	  6.39   	-249.24		 57.64   	 -86.47		
-28.08   	-55.54   	  5.39   	-198.37		 57.29   	 -86.47		
-29.30   	-55.85   	  4.60   	 -40.69		 56.95   	  10.17		
-29.91   	-57.37   	  4.44   	 183.11		 56.99   	 157.68		
-29.91   	-58.59   	  5.17   	 198.37		 57.62   	  50.86		
-29.60   	-58.59   	  5.96   	 -71.21		 57.82   	-295.01		
-28.99   	-56.76   	  5.68   	-208.54		 56.64   	-300.10		
-28.38   	-54.63   	  4.84   	-167.85		 55.44   	  45.78		
-27.47   	-53.71   	  4.17   	-178.03		 55.63   	 106.82		
-27.16   	-53.71   	  3.46   	-228.89		 56.05   	-132.25		
-27.47   	-54.32   	  2.54   	-188.20		 55.52   	-167.85		
-28.38   	-54.63   	  1.79   	   5.09		 54.85   	  40.69		
-29.30   	-54.32   	  1.81   	 203.46		 55.02   	 203.46		
-30.52   	-55.24   	  2.62   	 264.50		 55.83   	 183.11		
-32.04   	-58.90   	  3.68   	 147.51		 56.56   	  61.04		
-33.57   	-65.31   	  4.27   	 -20.35		 56.81   	 -76.30		
-34.18   	-72.33   	  4.19   	-152.59		 56.50   	-122.07		
-33.26   	-76.29   	  3.58   	-193.29		 56.01   	-101.73		
-30.82   	-74.77   	  2.81   	-172.94		 55.61   	 -86.47		
-28.08   	-68.66   	  2.12   	-172.94		 55.26   	 -91.56		
-26.55   	-61.95   	  1.42   	-116.99		 54.89   	 -81.38		
-27.16   	-59.81   	  0.96   	   5.09		 54.57   	 -45.78		
-29.30   	-63.48   	  0.98   	 122.07		 54.38   	   0.00		
-31.13   	-72.33   	  1.46   	 178.03		 54.38   	   5.09		
-32.35   	-81.79   	  2.18   	 178.03		 54.40   	 -15.26		
-32.96   	-89.11   	  2.89   	 147.51		 54.34   	   0.00		
-32.96   	-92.16   	  3.48   	  66.12		 54.34   	   0.00		
-32.65   	-91.86   	  3.74   	 -20.35		 54.34   	 -40.69		
-32.65   	-89.72   	  3.66   	 -71.21		 54.18   	 -40.69		
-31.74   	-86.98   	  3.38   	 -86.47		 54.02   	 -10.17		
-30.52   	-84.84   	  3.03   	 -71.21		 53.98   	 -30.52		
-29.30   	-83.92   	  2.75   	 -20.35		 53.86   	 -61.04		
-28.38   	-83.62   	  2.67   	  15.26		 53.61   	 -35.61		
-27.77   	-82.40   	  2.73   	  45.78		 53.47   	 -35.61		
-28.08   	-80.26   	  2.91   	  76.30		 53.33   	 -71.21		
-28.99   	-77.82   	  3.21   	  66.12		 53.04   	 -66.12		
-30.21   	-77.51   	  3.48   	  30.52		 52.78   	 -55.95		
-31.13   	-80.26   	  3.60   	 -15.26		 52.55   	 -71.21		
-31.13   	-85.45   	  3.54   	 -66.12		 52.27   	 -71.21		
-30.21   	-90.64   	  3.28   	 -96.64		 51.98   	 -66.12		
-28.69   	-92.77   	  2.89   	-101.73		 51.72   	 -66.12		
-26.86   	-92.16   	  2.48   	 -35.61		 51.45   	 -61.04		
-25.94   	-90.64   	  2.34   	  71.21		 51.21   	 -10.17		
-26.25   	-90.64   	  2.62   	 106.82		 51.17   	  10.17		
-27.77   	-93.08   	  3.05   	  81.38		 51.21   	 -35.61		
-29.60   	-95.83   	  3.38   	  45.78		 51.07   	 -61.04		
-31.13   	-96.44   	  3.56   	   5.09		 50.82   	 -45.78		
-31.74   	-94.30   	  3.58   	 -15.26		 50.64   	 -40.69		
-30.82   	-91.86   	  3.52   	 -35.61		 50.48   	 -40.69		
-29.60   	-91.25   	  3.38   	 -45.78		 50.32   	 -30.52		
-28.08   	-93.08   	  3.19   	 -50.86		 50.19   	 -15.26		
-27.16   	-95.83   	  2.99   	 -30.52		 50.13   	 -25.43		
-26.25   	-97.05   	  2.87   	  15.26		 50.03   	 -25.43		
-25.63   	-95.83   	  2.93   	  61.04		 49.93   	  10.17		
-25.63   	-93.38   	  3.17   	  66.12		 49.97   	  15.26		
-25.94   	-91.55   	  3.44   	  61.04		 50.03   	   0.00		
-26.55   	-91.25   	  3.68   	  30.52		 50.03   	  -5.09		
-26.86   	-91.55   	  3.80   	 -10.17		 50.01   	 -25.43		
-26.55   	-90.64   	  3.76   	 -40.69		 49.91   	 -45.78		
-25.33   	-88.20   	  3.60   	 -66.12		 49.73   	 -50.86		
-23.50   	-84.53   	  3.34   	 -76.30		 49.52   	 -55.95		
-21.36   	-81.18   	  3.03   	 -45.78		 49.30   	 -55.95		
-20.14   	-79.65   	  2.85   	   5.09		 49.07   	 -30.52		
-19.84   	-80.26   	  2.87   	  45.78		 48.95   	 -15.26		
-20.75   	-82.40   	  3.05   	  55.95		 48.89   	 -25.43		
-22.28   	-84.84   	  3.28   	  45.78		 48.79   	 -25.43		
-22.89   	-86.67   	  3.46   	  40.69		 48.69   	 -15.26		
-22.28   	-87.59   	  3.62   	  25.43		 48.63   	 -25.43		
-21.67   	-88.50   	  3.72   	   0.00		 48.52   	 -20.35		
-21.67   	-89.42   	  3.72   	 -15.26		 48.44   	 -25.43		
-21.97   	-90.33   	  3.66   	 -20.35		 48.34   	 -15.26		
-21.97   	-90.03   	  3.58   	 -20.35		 48.28   	   0.00		
-21.06   	-87.89   	  3.50   	  15.26		 48.28   	   0.00		
-19.84   	-85.14   	  3.56   	  30.52		 48.28   	   5.09		
-18.31   	-83.92   	  3.68   	  25.43		 48.30   	  -5.09		
-17.70   	-85.14   	  3.78   	  15.26		 48.28   	 -40.69		
-17.70   	-87.59   	  3.85   	   0.00		 48.12   	 -50.86		
-18.01   	-89.42   	  3.85   	 -10.17		 47.91   	 -55.95		
-18.31   	-88.20   	  3.80   	 -10.17		 47.69   	 -45.78		
-17.70   	-83.92   	  3.76   	 -20.35		 47.51   	 -40.69		
-16.48   	-77.82   	  3.68   	 -15.26		 47.34   	 -45.78		
-14.34   	-71.72   	  3.62   	  15.26		 47.16   	 -20.35		
-12.51   	-67.14   	  3.68   	  35.61		 47.08   	  10.17		
-11.90   	-65.00   	  3.83   	  50.86		 47.12   	   0.00		
-12.82   	-66.53   	  4.03   	  61.04		 47.12   	   5.09		
-14.65   	-71.11   	  4.27   	  50.86		 47.14   	  20.35		
-17.09   	-76.60   	  4.48   	  40.69		 47.22   	   5.09		
-18.62   	-81.79   	  4.64   	  25.43		 47.24   	  -5.09		
-18.92   	-85.45   	  4.74   	  15.26		 47.22   	   0.00		
-18.62   	-89.11   	  4.80   	  15.26		 47.22   	  15.26		
-18.01   	-92.47   	  4.86   	  25.43		 47.28   	   5.09		
-18.01   	-94.91   	  4.96   	  -5.09		 47.30   	 -35.61		
-18.31   	-93.99   	  4.94   	 -86.47		 47.16   	 -76.30		
-18.62   	-88.20   	  4.60   	-132.25		 46.86   	-122.07		
-18.92   	-79.96   	  4.07   	-101.73		 46.37   	-122.07		
-18.92   	-73.85   	  3.66   	 -45.78		 45.88   	 -81.38		
-18.92   	-72.94   	  3.48   	  10.17		 45.55   	 -35.61		
-19.23   	-77.21   	  3.52   	  55.95		 45.41   	 -15.26		
-18.92   	-83.31   	  3.74   	  61.04		 45.35   	  -5.09		
-18.62   	-88.50   	  3.99   	  61.04		 45.33   	 -20.35		
-18.01   	-90.33   	  4.23   	  66.12		 45.25   	 -20.35		
-18.01   	-89.11   	  4.50   	  50.86		 45.17   	  10.17		
-18.31   	-85.75   	  4.70   	   5.09		 45.21   	   0.00		
-18.92   	-82.40   	  4.72   	 -20.35		 45.21   	 -30.52		
-18.92   	-80.57   	  4.64   	 -15.26		 45.09   	 -25.43		
-18.31   	-79.96   	  4.58   	   0.00		 44.98   	  10.17		
-17.40   	-78.43   	  4.58   	   5.09		 45.03   	   0.00		
-16.48   	-72.33   	  4.60   	  20.35		 45.03   	 -15.26		
-15.87   	-58.90   	  4.68   	  40.69		 44.96   	 -10.17		
-15.56   	-38.45   	  4.84   	  45.78		 44.92   	 -10.17		
-15.26   	-15.56   	  5.03   	  20.35		 44.88   	 -15.26		
-14.65   	  4.58   	  5.11   	 -10.17		 44.82   	 -30.52		
-14.65   	 18.62   	  5.07   	 -35.61		 44.70   	 -35.61		
-14.65   	 25.94   	  4.92   	 -61.04		 44.56   	 -45.78		
-13.12   	 30.21   	  4.68   	 -66.12		 44.37   	 -40.69		
 -9.16   	 37.84   	  4.42   	 -35.61		 44.21   	 -25.43		
 -3.05   	 52.80   	  4.27   	  25.43		 44.11   	  -5.09		
  3.36   	 74.77   	  4.37   	  55.95		 44.09   	  10.17		
  8.24   	 97.35   	  4.60   	  45.78		 44.13   	  10.17		
 10.68   	110.78   	  4.78   	  30.52		 44.17   	 -10.17		
 10.99   	108.34   	  4.90   	   0.00		 44.13   	 -15.26		
 10.68   	 90.64   	  4.90   	 -45.78		 44.07   	 -30.52		
 11.90   	 66.83   	  4.72   	 -45.78		 43.95   	 -30.52		
 14.04   	 46.69   	  4.54   	 -15.26		 43.82   	 -10.17		
 16.17   	 34.18   	  4.48   	  35.61		 43.78   	  20.35		
 16.78   	 25.63   	  4.62   	 101.73		 43.87   	  55.95		
 14.65   	 15.26   	  5.03   	 188.20		 44.09   	  66.12		
  9.77   	  0.92   	  5.78   	 244.15		 44.35   	  71.21		
  4.27   	-15.87   	  6.75   	 279.75		 44.64   	  91.56		
 -0.61   	-30.52   	  7.87   	 274.67		 45.00   	 106.82		
 -3.97   	-43.33   	  8.97   	 203.46		 45.43   	  61.04		
 -6.71   	-57.68   	  9.79   	 106.82		 45.68   	   5.09		
 -9.77   	-75.68   	 10.21   	  20.35		 45.70   	 -15.26		
-13.43   	-96.74   	 10.29   	 -15.26		 45.64   	 -20.35		
-15.87   	-116.27   	 10.23   	  15.26		 45.55   	 -30.52		
-16.48   	-130.31   	 10.29   	  96.64		 45.43   	 -30.52		
-15.87   	-136.11   	 10.68   	 127.16		 45.31   	  -5.09		
-16.17   	-136.41   	 11.19   	  30.52		 45.29   	 -45.78		
-18.01   	-134.89   	 11.31   	 -61.04		 45.11   	-132.25		
-21.06   	-135.80   	 11.07   	-101.73		 44.58   	-137.33		
-23.19   	-140.99   	 10.66   	 -71.21		 44.03   	-111.90		
-23.19   	-147.40   	 10.38   	   5.09		 43.58   	-106.82		
-21.36   	-150.15   	 10.40   	  96.64		 43.15   	-132.25		
-21.36   	-145.26   	 10.78   	 193.29		 42.62   	-147.51		
-25.63   	-131.23   	 11.56   	 295.01		 42.03   	-101.73		
-35.40   	-112.30   	 12.74   	 437.43		 41.63   	 -40.69		
-48.52   	-93.38   	 14.49   	 478.13		 41.46   	  45.78		
-59.20   	-77.51   	 16.40   	 244.15		 41.65   	  30.52		
-59.20   	-62.26   	 17.38   	-147.51		 41.77   	-116.99		
-41.20   	-35.10   	 16.79   	-508.65		 41.30   	-213.63		
  0.00   	 20.14   	 14.75   	-640.89		 40.45   	-239.06		
 64.70   	115.97   	 12.19   	-417.09		 39.49   	-203.46		
150.15   	237.43   	 10.52   	  66.12		 38.68   	 -55.95		
249.94   	333.56   	 10.78(E)	 554.42		 38.45   	 106.82		
351.26   	339.05   	 13.00   	 961.34		 38.88   	 137.33		
432.43   	217.29   	 16.85   	1241.09		 39.43   	 137.33		
465.39   	 -0.31   	 21.81   	1149.54		 39.98   	 132.25		
427.55   	-220.03   	 26.41   	 691.76		 40.51   	 -66.12		
318.91   	-347.90   	 29.18   	 818.92		 40.24   	-330.62		
171.51   	-354.61(R)	 32.45   	2075.27		 38.92   	 -20.35		
 35.40   	-292.97   	 40.75   	3234.98		 38.84   	 712.10		
-46.69   	-247.50   	 53.69   	3107.82		 41.69   	 773.14		
-63.48   	-259.70   	 66.12   	2309.25		 44.78   	 310.27		
-36.62   	-302.12   	 75.36   	1566.63		 46.02   	 172.94		
 -3.66   	-315.25   	 81.63   	1093.59		 46.71   	 386.57		
 10.38   	-267.03   	 86.00   	 717.19		 48.26   	 788.40		
  2.75   	-179.14   	 88.87   	 -45.78		 51.41   	1119.02		
-13.73   	-104.06   	 88.69   	-1129.19		 55.89   	1022.38		
-25.94   	-75.99   	 84.17   	-1714.13		 59.98   	 528.99		
-29.30   	-88.50   	 77.31   	-1464.90		 62.10   	 244.15		
-27.77   	-112.30   	 71.45   	-920.65		 63.07   	 223.80		
-27.47   	-121.77   	 67.77   	 188.20		 63.97   	  71.21		
-29.30   	-112.30   	 68.52   	1693.79		 64.25   	 442.52		
-31.74   	-95.83   	 75.30   	2029.49		 66.02   	1139.36		
-32.65   	-84.53   	 83.42   	1703.96		 70.58   	 493.39		
-31.74   	-83.01   	 90.23   	1887.07		 72.55   	 147.51		
-30.82   	-87.89   	 97.78   	1444.55		 73.14   	1464.90		
-30.82   	-91.86   	103.56   	   0.00		 79.00   	1129.19		
-31.74   	-91.25   	103.56   	-1037.64		 83.52   	-839.26		
-32.96   	-86.98   	 99.41   	-1536.11		 80.16   	-666.32		
-32.96   	-82.09   	 93.27   	-1673.44		 77.50   	  81.38		
-32.04   	-80.57   	 86.57   	-930.82		 77.82   	-493.39		
-30.52   	-82.70   	 82.85   	 478.13		 75.85   	-310.27		
-28.99   	-84.84   	 84.76   	1831.12		 74.61   	 783.31		
-27.77   	-83.92   	 92.09   	2146.48		 77.74   	1119.02		
-27.16   	-79.35   	100.67   	1541.19		 82.22   	 406.92		
-28.08   	-72.63   	106.84   	 579.86		 83.85   	 101.73		
-29.30   	-66.22   	109.16   	-356.05		 84.25   	  66.12		
-30.21   	-61.95   	107.73   	-925.73		 84.52   	 -25.43		
-28.99   	-59.20   	104.03   	-1236.01		 84.41   	 -25.43		
-25.02   	-57.98   	 99.08   	-981.68		 84.31   	-376.40		
-20.14   	-56.46   	 95.16   	 -61.04		 82.81   	-279.75		
-16.17   	-52.80   	 94.91   	 427.26		 81.69   	 284.84		
-15.26   	-46.08   	 96.62   	 239.06		 82.83   	  25.43		
-17.09   	-37.23   	 97.58   	-218.72		 82.93   	-757.88		
-19.53   	-28.69   	 96.70   	-350.97		 79.90   	-885.04		
-20.14   	-22.28   	 95.30   	 178.03		 76.36   	-239.06		
-17.40   	-17.70   	 96.01   	 610.37		 75.40   	 427.26		
-11.60   	-11.60   	 98.45   	 829.09		 77.11   	 488.30		
 -6.10   	 -2.14   	101.77   	1174.97		 79.06   	 620.55		
 -2.44   	  9.77   	106.47   	1200.40		 81.55   	1322.48		
 -0.31   	 23.19   	111.27   	 544.25		 86.84   	1291.96		
  1.53   	 36.62   	113.45(S)	-523.90		 92.00   	 208.54		
  4.58   	 49.13   	111.35   	-869.78		 92.84(S)	-610.37		
  8.24   	 60.12   	107.87   	-462.87		 90.40   	-233.98		
  9.46   	 69.27   	106.02   	-651.07		 89.46   	 -81.38		
  8.24   	 75.99   	103.42   	-701.93		 89.13   	-915.56		
  6.41   	 81.48   	100.61   	  20.35		 85.47   	 -96.64		
  7.32   	 87.89   	100.69   	 422.18		 85.09   	 701.93		
 11.90   	 95.52   	102.38   	 218.72		 87.89   	-645.98		
 18.31   	103.45   	103.25   	-361.14		 85.31   	-727.36		
 23.19   	109.25   	101.81   	-671.41		 82.40   	 559.51		
 24.41   	111.69   	 99.12   	-854.52		 84.64   	  15.26		
 23.50   	112.61   	 95.71   	-864.70		 84.70   	-951.17		
 22.58   	114.44   	 92.25   	-310.27		 80.89   	-386.57		
 22.89   	119.93   	 91.01   	 -40.69		 79.35   	 554.42		
 24.11   	129.39   	 90.84   	-371.31		 81.57   	 569.68		
 25.63   	140.99   	 89.36   	-361.14		 83.85   	  86.47		
 26.25   	150.15   	 87.91   	  25.43		 84.19   	 132.25		
 25.94   	153.81   	 88.02   	 -30.52		 84.72   	 513.73		
 24.72   	149.54   	 87.89   	-386.57		 86.77   	  71.21		
 23.19   	138.24   	 86.35   	-193.29		 87.06   	-208.54		
 21.97   	124.21   	 85.57   	 111.90		 86.23   	 295.01		
 20.75   	111.39   	 86.02   	 -20.35		 87.41   	 147.51		
 19.23   	102.54   	 85.94   	 -40.69		 88.00   	-203.46		
 16.17   	 95.21   	 85.78   	   5.09		 87.18   	  -5.09		
 10.38   	 85.14   	 85.80   	 -15.26		 87.16   	  61.04		
  3.36   	 68.05   	 85.74   	  20.35		 87.41   	 -45.78		
 -3.36   	 44.56   	 85.82   	   0.00		 87.22   	  -5.09		
 -8.54   	 20.45   	 85.82   	-101.73		 87.20   	  86.47		
-11.90   	  0.92   	 85.41   	-315.36		 87.55   	   0.00		
-14.65   	-10.38   	 84.15   	-493.39		 87.55   	-208.54		
-18.01   	-12.21   	 82.18   	-564.60		 86.71   	-259.41		
-22.28   	 -6.71   	 79.92   	-707.02		 85.68   	-137.33		
-26.55   	  2.44   	 77.09   	-808.75		 85.13   	-320.45		
-29.60   	 11.90   	 73.86   	-818.92		 83.85   	-528.99		
-29.91   	 17.09   	 70.58   	-824.00		 81.73   	-325.53		
-28.08   	 14.95   	 67.28   	-757.88		 80.43   	-356.05		
-25.33   	  5.49   	 64.25   	-427.26		 79.00   	-432.35		
-24.41   	 -8.85   	 62.54   	  71.21		 77.27   	  61.04		
-26.86   	-25.94   	 62.83   	-376.40		 77.52   	 203.46		
-31.74   	-43.95   	 61.32   	-1444.55		 78.33   	-391.66		
-37.54   	-61.34   	 55.54   	-1866.73		 76.76   	-590.03		
-41.50   	-75.38   	 48.08   	-2314.33		 74.40   	-167.85		
-42.11   	-84.23   	 38.82   	-2278.73		 73.73   	-213.63		
-39.67   	-88.20   	 29.70   	-1612.40		 72.88   	 -86.47		
-36.93   	-90.33   	 23.26   	-691.76		 72.53   	 371.31		
-36.01   	-94.30   	 20.49   	 223.80		 74.02   	 528.99		
-37.23   	-101.01   	 21.38   	 544.25		 76.13   	 457.78		
-39.98   	-108.03   	 23.56   	 356.05		 77.97   	  45.78		
-42.72   	-112.30   	 24.98   	  40.69		 78.15   	-300.10		
-43.33   	-112.30   	 25.15   	-406.92		 76.95   	 -86.47		
-42.42   	-109.25   	 23.52   	-935.91		 76.60   	  91.56		
-40.59   	-105.29   	 19.78   	-1246.18		 76.97   	-127.16		
-39.67   	-101.93   	 14.79   	-1236.01		 76.46   	-315.36		
-39.06   	-100.10   	  9.85   	-1032.55		 75.20   	-193.29		
-39.06   	-99.79   	  5.72   	-691.76		 74.42   	 147.51		
-38.76   	-101.62   	  2.95   	-279.75		 75.01   	 233.98		
-38.76   	-104.98   	  1.83   	 122.07		 75.95   	 -35.61		
-39.67   	-108.95   	  2.32   	 396.74		 75.81   	 -86.47		
-41.20   	-112.61   	  3.91   	 442.52		 75.46   	-152.59		
-42.42   	-114.14   	  5.68   	 254.32		 74.85   	-447.61		
-42.72   	-113.22   	  6.69   	  15.26		 73.06   	 -30.52		
-41.81   	-111.08   	  6.75   	-122.07		 72.94   	 325.53		
-40.89   	-109.25   	  6.27   	-188.20		 74.24   	  20.35		
-40.89   	-108.95   	  5.51   	-325.53		 74.32   	-122.07		
-41.20   	-108.95   	  4.21   	-467.95		 73.83   	  35.61		
-41.20   	-108.64   	  2.34   	-518.82		 73.98   	   0.00		
-40.28   	-106.51   	  0.26   	-437.43		 73.98   	 -71.21		
-39.06   	-103.45   	 -1.49   	-193.29		 73.69   	 -50.86		
-38.45   	-100.71   	 -2.26   	   0.00		 73.49   	-101.73		
-39.06   	-98.57   	 -2.26   	 -40.69		 73.08   	-183.11		
-40.59   	-96.44   	 -2.42   	 -10.17		 72.35   	-310.27		
-42.11   	-93.99   	 -2.46   	 218.72		 71.11   	 -91.56		
-42.72   	-90.94   	 -1.59   	 625.63		 70.74   	 645.98		
-42.42   	-87.59   	  0.92   	 788.40		 73.33   	 437.43		
-41.20   	-83.92   	  4.07   	 244.15		 75.08   	-462.87		
-39.98   	-80.26   	  5.05   	-183.11		 73.22   	   5.09		
-39.37   	-77.21   	  4.31   	-147.51		 73.24   	 279.75		
-39.67   	-75.99   	  3.72   	 -25.43		 74.36   	 -66.12		
-39.98   	-76.60   	  3.62   	-193.29		 74.10   	-310.27		
-39.67   	-78.13   	  2.85   	-335.71		 72.86   	 -45.78		
-39.37   	-78.74   	  1.51   	-142.42		 72.68   	 183.11		
-39.67   	-77.82   	  0.94   	  45.78		 73.41   	-157.68		
-41.20   	-76.29   	  1.12   	  10.17		 72.78   	-305.19		
-42.72   	-75.07   	  1.16   	-147.51		 71.56   	-137.33		
-43.03   	-72.02   	  0.57   	-249.24		 71.01   	-386.57		
-41.50   	-64.09   	 -0.43   	-412.00		 69.46   	-574.77		
-38.76   	-48.52   	 -2.08   	-457.78		 67.16   	-417.09		
-36.62   	-27.77   	 -3.91   	-122.07		 65.49   	-172.94		
-36.62   	 -7.02   	 -4.39(D)	 208.54		 64.80   	 101.73		
-37.84   	  8.54   	 -3.56   	 315.36		 65.21   	 208.54		
-38.15   	 17.70   	 -2.30   	 412.00		 66.04   	 188.20		
-36.32   	 23.50   	 -0.65   	 376.40		 66.80   	 132.25		
-32.04   	 31.13   	  0.85   	 193.29		 67.32   	   5.09		
-26.25   	 44.25   	  1.63   	  20.35		 67.34   	  20.35		
-21.06   	 61.95   	  1.71   	-132.25		 67.43   	   5.09		
-16.78   	 80.26   	  1.18   	-147.51		 67.45   	-167.85		
-14.04   	 93.08   	  0.59   	 -66.12		 66.77   	-101.73		
-12.51   	 96.44   	  0.33   	   5.09		 66.37   	  45.78		
-11.29   	 90.03   	  0.35   	 142.42		 66.55   	  25.43		
-10.38   	 76.60   	  0.92   	 350.97		 66.65   	 106.82		
 -8.85   	 60.12   	  2.32   	 539.16		 67.08   	 345.88		
 -7.93   	 42.42   	  4.48   	 518.82		 68.46   	 437.43		
 -8.24   	 23.50   	  6.55   	 157.68		 70.21   	 -61.04		
-11.29   	  4.88   	  7.18   	-203.46		 69.97   	-539.16		
-16.78   	-10.38   	  6.37   	-228.89		 67.81   	-218.72		
-23.50   	-21.36   	  5.45   	  20.35		 66.94   	 239.06		
-29.60   	-28.08   	  5.53   	 350.97		 67.89   	 228.89		
-34.48   	-34.79   	  6.94   	 549.34		 68.81   	 127.16		
-36.62   	-44.86   	  9.14   	 574.77		 69.32   	  81.38		
-36.62   	-58.59   	 11.43   	 559.51		 69.64   	  50.86		
-35.71   	-72.94   	 13.67   	 447.61		 69.85   	  91.56		
-35.10   	-85.14   	 15.46   	 233.98		 70.21   	  96.64		
-35.71   	-93.99   	 16.40   	  91.56		 70.60   	  61.04		
-37.84   	-99.18   	 16.76   	  61.04		 70.84   	  45.78		
-40.59   	-101.93   	 17.01   	  30.52		 71.03   	 122.07		
-42.11   	-103.45   	 17.13   	   0.00		 71.52   	 228.89		
-43.03   	-104.98   	 17.13   	   0.00		 72.43   	  66.12		
-43.64   	-107.42   	 17.13   	   5.09		 72.70   	-193.29		
-44.86   	-110.47   	 17.15   	-101.73		 71.92   	-223.80		
-46.08   	-112.92   	 16.74   	-254.32		 71.03   	-315.36		
-47.30   	-113.22   	 15.73   	-396.74		 69.77   	-640.89		
-48.22   	-109.56   	 14.14   	-574.77		 67.20   	-681.58		
-50.05   	-100.40   	 11.84   	-707.02		 64.48   	-554.42		
-54.63   	-85.75   	  9.01   	-630.72		 62.26   	-615.46		
-62.87   	-65.61   	  6.49   	-289.93		 59.80   	-417.09		
-72.94   	-43.64   	  5.33   	 203.46		 58.13   	   5.09		
-79.65   	-23.19   	  6.14(E)	 676.50		 58.15   	 172.94		
