  I     	  II     	  AOp     	  AOp'		
111.08   	211.18   	141.12   	-361.14		
 98.57   	190.73   	139.67   	-422.18		
 83.01   	170.59   	137.99   	-462.87		
 66.83   	152.28   	136.13   	-503.56		
 51.57   	132.75   	134.12   	-528.99		
 37.54   	109.56   	132.00   	-539.16		
 24.41   	 82.09   	129.85   	-539.16		
 12.21   	 53.71   	127.69   	-518.82		
  0.31   	 28.38   	125.61   	-488.30		
-12.82   	  8.24   	123.66   	-432.35		
-27.16   	 -8.24   	121.93   	-376.40		
-42.11   	-23.80   	120.43   	-305.19		
-56.76   	-40.28   	119.21   	-233.98		
-68.36   	-56.76   	118.27   	-167.85		
-75.99   	-71.11   	117.60   	-122.07		
-79.65   	-81.79   	117.11   	 -86.47		
-80.57   	-88.20   	116.76   	 -71.21		
-80.57   	-90.64   	116.48   	 -86.47		
-80.57   	-90.94   	116.13   	-111.90		
-81.48   	-91.55   	115.69   	-147.51		
-83.31   	-93.08   	115.10   	-188.20		
-85.45   	-94.91   	114.34   	-223.80		
-87.89   	-96.44   	113.45   	-249.24		
-90.03   	-97.05   	112.45   	-259.41		
-91.55   	-97.66   	111.41   	-249.24		
-91.86   	-99.49   	110.42   	-223.80		
-90.33   	-102.84   	109.52   	-188.20		
-86.67   	-105.59   	108.77   	-152.59		
-82.40   	-106.51   	108.16   	-111.90		
-78.74   	-104.68   	107.71   	 -81.38		
-76.60   	-100.40   	107.39   	 -71.21		
-75.38   	-96.13   	107.10   	 -66.12		
-74.16   	-94.60   	106.84   	 -86.47		
-73.24   	-96.44   	106.49   	-122.07		
-73.85   	-101.62   	106.00   	-152.59		
-75.99   	-106.20   	105.39   	-193.29		
-78.43   	-107.12   	104.62   	-223.80		
-79.65   	-104.06   	103.72   	-239.06		
-79.35   	-98.27   	102.77   	-249.24		
-77.82   	-94.30   	101.77   	-239.06		
-76.29   	-94.60   	100.81   	-208.54		
-75.07   	-97.96   	 99.98   	-167.85		
-74.16   	-101.62   	 99.31   	-127.16		
-72.63   	-103.15   	 98.80   	 -71.21		
-71.11   	-102.23   	 98.51   	 -30.52		
-71.11   	-100.71   	 98.39   	   5.09		
-73.55   	-100.71   	 98.41   	  35.61		
-77.51   	-103.15   	 98.56   	  45.78		
-81.18   	-106.81   	 98.74   	  61.04		
-82.70   	-109.86   	 98.98   	  55.95		
-80.87   	-111.08   	 99.21   	  55.95		
-76.90   	-110.47   	 99.43   	  61.04		
-73.55   	-108.95   	 99.67   	  61.04		
-72.02   	-108.03   	 99.92   	  66.12		
-73.24   	-108.34   	100.18   	  71.21		
-76.60   	-109.86   	100.47   	  66.12		
-80.87   	-111.39   	100.73   	  50.86		
-84.84   	-112.30   	100.94   	  35.61		
-86.67   	-112.30   	101.08   	  10.17		
-86.06   	-111.08   	101.12   	 -15.26		
-83.62   	-110.17   	101.06   	 -30.52		
-81.48   	-110.78   	100.94   	 -40.69		
-81.79   	-113.22   	100.77   	 -35.61		
-83.31   	-116.58   	100.63   	 -10.17		
-84.53   	-117.49   	100.59   	  25.43		
-84.23   	-114.75   	100.69   	  61.04		
-82.09   	-108.64   	100.94   	  91.56		
-78.74   	-100.71   	101.30   	 127.16		
-73.85   	-91.55   	101.81   	 132.25		
-66.22   	-79.65   	102.34   	 127.16		
-56.15   	-62.56   	102.85   	 106.82		
-44.86   	-41.20   	103.28   	  66.12		
-35.71   	-20.14   	103.54   	  20.35		
-30.21   	 -6.71   	103.62   	 -40.69		
-28.38   	 -4.88   	103.46   	 -96.64		
-27.47   	-11.60   	103.07   	-147.51		
-23.80   	-18.31   	102.48   	-203.46		
-14.95   	-15.26   	101.67   	-249.24		
 -1.22   	  1.53   	100.67   	-289.93		
 15.26   	 23.80   	 99.51   	-315.36		
 29.30   	 37.84   	 98.25   	-335.71		
 36.93   	 31.74   	 96.91   	-340.79		
 36.93   	  3.97   	 95.54   	-340.79		
 30.52   	-35.10   	 94.18   	-320.45		
 21.67   	-70.80   	 92.90   	-305.19		
 13.43   	-93.69   	 91.68   	-269.58		
  7.63   	-102.54   	 90.60   	-249.24		
  3.66   	-101.93   	 89.60   	-213.63		
 -2.14   	-98.27   	 88.75   	-183.11		
-13.43   	-96.13   	 88.02   	-152.59		
-31.43   	-98.27   	 87.41   	-116.99		
-54.32   	-105.29   	 86.94   	 -81.38		
-77.21   	-116.58   	 86.61   	 -50.86		
-94.91   	-128.17   	 86.41   	 -25.43		
-104.98   	-137.63   	 86.31   	  -5.09		
-108.95   	-142.52   	 86.29   	  10.17		
-109.25   	-142.82   	 86.33   	  25.43		
-108.64   	-140.99   	 86.43   	  30.52		
-108.64   	-140.38   	 86.55   	  20.35		
-109.56   	-141.91   	 86.63   	  10.17		
-110.78   	-144.96   	 86.67   	  -5.09		
-112.30   	-146.48   	 86.65   	 -30.52		
-112.30   	-144.35   	 86.53   	 -66.12		
-112.30   	-140.08   	 86.27   	 -91.56		
-115.66   	-137.63   	 85.90   	-122.07		
-124.51   	-140.08   	 85.41   	-147.51		
-132.45   	-144.04   	 84.82   	-167.85		
-118.10   	-141.91   	 84.15   	-172.94		
-54.32   	-122.68   	 83.46   	-167.85		
 78.13   	-73.24   	 82.79   	-147.51		
276.79   	 17.40   	 82.20   	-132.25		
516.97   	156.86   	 81.67   	 -96.64		
757.14   	341.49   	 81.28   	 -61.04		
945.74   	542.60   	 81.04   	 -30.52		
1029.05   	703.74   	 80.92   	   0.00		
964.66   	768.43(R)	 80.92   	  35.61		
744.93   	711.06   	 81.06   	  61.04		
419.31   	556.95   	 81.30   	  81.38		
 83.01   	365.60   	 81.63   	 106.82		
-165.41   	195.62   	 82.05   	 116.99		
-274.96   	 72.02   	 82.52   	 132.25		
-264.89   	-11.60   	 83.05   	 137.33		
-198.06   	-69.89   	 83.60   	 132.25		
-135.80   	-105.90   	 84.13   	 122.07		
-104.98   	-116.58   	 84.62   	 111.90		
-99.79   	-105.90   	 85.07   	  81.38		
-103.45   	-86.06   	 85.39   	  50.86		
-107.12   	-73.85   	 85.59   	  25.43		
-109.86   	-76.29   	 85.70   	 -10.17		
-113.22   	-88.81   	 85.66   	 -40.69		
-115.36   	-101.62   	 85.49   	 -55.95		
-114.75   	-106.81   	 85.27   	 -76.30		
-111.69   	-103.76   	 84.96   	 -91.56		
-108.03   	-94.91   	 84.60   	 -91.56		
-105.90   	-86.67   	 84.23   	 -91.56		
-106.81   	-83.01   	 83.87   	 -96.64		
-109.56   	-84.84   	 83.48   	-101.73		
-112.00   	-88.81   	 83.07   	 -96.64		
-112.00   	-90.03   	 82.69   	-101.73		
-107.73   	-85.14   	 82.28   	 -91.56		
-100.10   	-76.60   	 81.91   	 -66.12		
-91.86   	-68.05   	 81.65   	 -30.52		
-86.36   	-62.56   	 81.53   	  20.35		
-83.31   	-59.81   	 81.61   	  91.56		
-80.57   	-57.68   	 81.97   	 167.85		
-75.07   	-53.41   	 82.64   	 254.32		
-67.14   	-46.39   	 83.66   	 335.71		
-59.20   	-37.84   	 85.00   	 412.00		
-54.63   	-30.21   	 86.65   	 478.13		
-53.71   	-24.41   	 88.57   	 534.08		
-53.71   	-20.45   	 90.70   	 559.51		
-51.27   	-16.17   	 92.94   	 574.77		
-44.25   	-10.38   	 95.24   	 564.60		
-34.18   	 -3.36   	 97.50   	 539.16		
-24.11   	  4.88   	 99.65   	 493.39		
-16.17   	 13.12   	101.63   	 442.52		
 -9.46   	 21.97   	103.40   	 381.48		
 -1.83   	 32.35   	104.92   	 325.53		
  7.93   	 44.25   	106.23   	 264.50		
 20.14   	 57.07   	107.28   	 203.46		
 32.65   	 69.89   	108.10   	 147.51		
 44.25   	 82.40   	108.69   	 101.73		
 54.63   	 95.21   	109.09   	  50.86		
 65.00   	108.95   	109.30   	   5.09		
 75.68   	124.51   	109.32   	 -40.69		
 87.28   	140.99   	109.16   	 -81.38		
 98.88   	157.17   	108.83   	-116.99		
109.86   	172.12   	108.36   	-152.59		
119.32   	186.16   	107.75   	-167.85		
126.65   	198.67   	107.08   	-178.03		
131.84   	209.96   	106.37   	-172.94		
135.50   	220.34   	105.68   	-152.59		
137.63   	229.80   	105.07   	-122.07		
138.24   	237.73   	104.58   	 -71.21		
136.41   	242.31   	104.29   	 -30.52		
131.23   	241.09   	104.17   	  25.43		
122.38   	232.54   	104.27   	  81.38		
110.78   	217.59   	104.60   	 127.16		
 97.66   	198.67   	105.11   	 183.11		
 83.62   	178.83   	105.84   	 223.80		
 68.05   	158.69   	106.73   	 264.50		
 50.05   	136.72   	107.79   	 305.19		
 28.99   	111.39   	109.01   	 335.71		
  7.32   	 83.31   	110.36   	 366.22		
-12.21   	 55.54   	111.82   	 386.57		
-27.16   	 31.13   	113.37   	 406.92		
-37.54   	 11.60   	114.99   	 417.09		
-44.86   	 -3.36   	116.66   	 427.26		
-51.27   	-15.87   	118.37   	 427.26		
-57.98   	-27.16   	120.08   	 432.35		
-64.70   	-36.93   	121.81   	 422.18		
-70.50   	-45.17   	123.50   	 417.09		
-74.46   	-51.27   	125.17   	 396.74		
-77.21   	-56.15   	126.75   	 366.22		
-79.65   	-60.42   	128.22   	 335.71		
-83.01   	-64.39   	129.56   	 289.93		
-87.28   	-67.14   	130.72   	 244.15		
-90.33   	-67.44   	131.70   	 183.11		
-90.33   	-65.00   	132.43   	 127.16		
-87.89   	-61.65   	132.94   	  61.04		
-85.14   	-60.12   	133.18   	   0.00		
-84.23   	-61.65   	133.18   	 -55.95		
-85.75   	-66.53   	132.96   	-106.82		
-88.50   	-72.33   	132.53   	-162.77		
-90.33   	-76.29   	131.88   	-203.46		
-90.33   	-76.60   	131.07   	-249.24		
-89.42   	-73.55   	130.07   	-284.84		
-87.89   	-69.58   	128.93   	-315.36		
-86.67   	-67.75   	127.67   	-356.05		
-85.75   	-70.50   	126.25   	-396.74		
-86.06   	-77.82   	124.66   	-442.52		
-86.98   	-86.06   	122.89   	-493.39		
-89.11   	-91.55   	120.92   	-544.25		
-91.86   	-93.38   	118.74   	-595.11		
-93.99   	-90.94   	116.36   	-645.98		
-93.08   	-86.06   	113.77   	-696.84		
-89.42   	-79.65   	110.99   	-732.45		
-83.31   	-72.94   	108.06   	-757.88		
-77.82   	-66.53   	105.03   	-762.97		
-75.38   	-63.48   	101.97   	-747.71		
-76.90   	-65.61   	 98.98   	-707.02		
-79.96   	-72.02   	 96.15   	-640.89		
-82.09   	-79.35   	 93.59   	-549.34		
-81.79   	-84.53   	 91.39   	-427.26		
-79.35   	-86.06   	 89.68   	-289.93		
-76.60   	-83.92   	 88.52   	-142.42		
-74.77   	-81.18   	 87.95   	  10.17		
-74.77   	-79.65   	 88.00   	 157.68		
-76.60   	-80.26   	 88.63   	 305.19		
-78.43   	-82.70   	 89.85   	 422.18		
-79.04   	-84.53   	 91.54   	 528.99		
-76.90   	-83.92   	 93.65   	 600.20		
-72.02   	-79.04   	 96.05   	 640.89		
-66.83   	-72.94   	 98.62   	 651.07		
-65.00   	-69.27   	101.22   	 625.63		
-68.05   	-71.11   	103.72   	 564.60		
-75.68   	-78.13   	105.98   	 467.95		
-83.31   	-86.06   	107.85   	 361.14		
-87.28   	-90.03   	109.30   	 223.80		
-85.75   	-87.89   	110.19   	  96.64		
-80.57   	-81.48   	110.58   	 -35.61		
-74.77   	-73.85   	110.44   	-157.68		
-70.50   	-68.36   	109.81   	-254.32		
-66.53   	-64.09   	108.79   	-335.71		
-62.26   	-58.29   	107.45   	-396.74		
-56.46   	-48.52   	105.86   	-432.35		
-48.83   	-32.35   	104.13   	-447.61		
-40.28   	-12.21   	102.34   	-442.52		
-32.04   	  7.32   	100.57   	-422.18		
-26.25   	 21.06   	 98.88   	-386.57		
-23.80   	 25.63   	 97.33   	-350.97		
-22.89   	 22.58   	 95.93   	-305.19		
-20.45   	 18.92   	 94.71   	-269.58		
-11.29   	 22.89   	 93.63   	-233.98		
  4.58   	 36.32   	 92.70   	-213.63		
 22.89   	 53.71   	 91.84   	-203.46		
 37.84   	 64.39   	 91.03   	-193.29		
 44.56   	 59.81   	 90.25   	-208.54		
 43.95   	 39.67   	 89.42   	-223.80		
 39.06   	 11.60   	 88.52   	-249.24		
 32.96   	-16.48   	 87.53   	-279.75		
 26.86   	-38.15   	 86.41   	-315.36		
 20.45   	-52.49   	 85.15   	-350.97		
 14.04   	-59.51   	 83.74   	-386.57		
  7.93   	-60.12   	 82.20   	-406.92		
  0.00   	-57.37   	 80.57   	-432.35		
-12.82   	-56.46   	 78.84   	-442.52		
-32.65   	-61.65   	 77.07   	-447.61		
-57.98   	-75.38   	 75.28   	-437.43		
-81.48   	-93.69   	 73.53   	-422.18		
-96.44   	-111.08   	 71.84   	-401.83		
-101.01   	-121.77   	 70.23   	-366.22		
-98.57   	-123.60   	 68.77   	-325.53		
-94.91   	-117.80   	 67.47   	-284.84		
-93.69   	-108.34   	 66.33   	-233.98		
-95.21   	-100.40   	 65.39   	-178.03		
-97.66   	-97.05   	 64.68   	-116.99		
-99.18   	-98.57   	 64.21   	 -55.95		
-100.10   	-103.45   	 63.99   	  20.35		
-101.62   	-109.25   	 64.07   	 101.73		
-105.59   	-115.05   	 64.48   	 178.03		
-112.61   	-121.46   	 65.19   	 264.50		
-122.38   	-127.87   	 66.25   	 335.71		
-124.51   	-129.39   	 67.59   	 401.83		
-100.40   	-119.63   	 69.20   	 442.52		
-26.25   	-90.33   	 70.97   	 457.78		
113.53   	-31.74   	 72.80   	 447.61		
316.77   	 64.70   	 74.59   	 396.74		
559.08   	207.21   	 76.17   	 310.27		
799.56   	394.90   	 77.42   	 208.54		
986.63   	599.98   	 78.25   	  96.64		
1065.98   	766.60   	 78.64   	 -25.43		
991.52   	834.05(R)	 78.53   	-137.33		
754.70   	773.01   	 77.99   	-223.80		
406.80   	605.47   	 77.09   	-295.01		
 49.13   	394.29   	 75.91   	-340.79		
-209.35   	205.08   	 74.55   	-366.22		
-311.89   	 69.27   	 73.08   	-366.22		
-281.07   	-16.17   	 71.62   	-330.62		
-192.87   	-67.14   	 70.29   	-284.84		
-117.49   	-92.47   	 69.16   	-208.54		
-83.62   	-94.60   	 68.32   	-122.07		
-79.96   	-79.04   	 67.83   	 -25.43		
-83.01   	-57.98   	 67.73   	  61.04		
-84.53   	-46.08   	 67.98   	 137.33		
-87.89   	-49.44   	 68.52   	 193.29		
-96.44   	-61.95   	 69.30   	 223.80		
-105.90   	-72.94   	 70.19   	 213.63		
-108.64   	-75.38   	 71.05   	 183.11		
-103.76   	-70.19   	 71.78   	 116.99		
-95.83   	-62.56   	 72.25   	  35.61		
-90.33   	-57.68   	 72.39   	 -61.04		
-89.72   	-57.98   	 72.15   	-167.85		
-90.94   	-61.95   	 71.47   	-269.58		
-91.55   	-66.22   	 70.40   	-366.22		
-90.64   	-68.05   	 68.93   	-437.43		
-87.59   	-65.92   	 67.18   	-478.13		
-83.31   	-60.42   	 65.27   	-493.39		
-78.13   	-53.10   	 63.30   	-467.95		
-72.63   	-46.08   	 61.42   	-406.92		
-67.44   	-40.89   	 59.80   	-300.10		
-62.87   	-37.84   	 58.60   	-172.94		
-58.59   	-35.40   	 57.90   	 -20.35		
-54.93   	-32.65   	 57.82   	 147.51		
-52.19   	-28.69   	 58.41   	 320.45		
-49.13   	-23.80   	 59.69   	 478.13		
-44.56   	-17.70   	 61.61   	 615.46		
-37.23   	-10.68   	 64.07   	 732.45		
-28.69   	 -2.75   	 67.00   	 824.00		
-20.75   	  5.80   	 70.29   	 879.96		
-15.87   	 13.73   	 73.81   	 920.65		
-12.82   	 21.97   	 77.50   	 940.99		
 -7.63   	 31.43   	 81.26   	 946.08		
  2.14   	 42.72   	 85.05   	 971.51		
 15.56   	 54.63   	 88.93   	1007.12		
 28.99   	 66.22   	 92.96   	1083.41		
 39.98   	 76.90   	 97.29   	1195.32		
 48.22   	 88.20   	102.07   	1322.48		
 56.15   	102.23   	107.36   	1464.90		
 65.92   	119.02   	113.22   	1571.71		
 77.51   	136.41   	119.51   	1653.10		
 90.33   	151.98   	126.12   	1683.61		
103.45   	164.18   	132.86   	1673.44		
116.58   	173.65   	139.55   	1642.92		
128.48   	182.80   	146.12   	1637.84		
138.55   	193.48   	152.67   	1698.87		
146.79   	206.91   	159.47   	1800.60		
153.81   	222.47   	166.67   	1907.42		
159.61   	238.95   	174.30   	1932.85		
163.57   	253.30   	182.03   	1810.78		
165.41   	263.67   	189.28   	1510.68		
164.18   	269.47   	195.32   	1052.90		
159.30   	269.47   	199.53   	 467.95		
151.06   	263.06   	201.40   	-162.77		
138.55   	250.24   	200.75   	-783.31		
122.99   	231.63   	197.62   	-1322.48		
106.51   	209.35   	192.33   	-1759.91		
 90.64   	185.55   	185.29   	-2065.10		
 75.38   	162.05   	177.03   	-2263.47		
 58.90   	137.94   	167.97   	-2360.11		
 39.67   	112.00   	158.53   	-2375.37		
 17.09   	 84.23   	149.03   	-2324.51		
 -6.10   	 56.76   	139.73   	-2212.61		
-25.94   	 31.74   	130.88   	-2054.93		
-39.37   	 11.60   	122.66   	-1851.47		
-46.39   	 -3.66   	115.26   	-1612.40		
-50.05   	-15.87   	108.81   	-1337.74		
-54.63   	-26.86   	103.46   	-1047.81		
-62.87   	-36.32   	 99.27   	-747.71		
-73.85   	-43.64   	 96.28   	-447.61		
-83.01   	-47.61   	 94.49   	-162.77		
-85.75   	-48.22   	 93.83   	  81.38		
-82.70   	-47.00   	 94.16   	 305.19		
-77.82   	-46.39   	 95.38   	 478.13		
-75.99   	-47.61   	 97.29   	 620.55		
-79.35   	-50.05   	 99.78   	 727.36		
-85.45   	-51.88   	102.69   	 788.40		
-90.03   	-51.57   	105.84   	 824.00		
-90.33   	-50.05   	109.13   	 834.18		
-87.89   	-49.13   	112.47   	 803.66		
-85.45   	-50.35   	115.69   	 762.97		
-83.92   	-53.41   	118.74   	 691.76		
-83.01   	-57.07   	121.51   	 615.46		
-81.79   	-60.12   	123.97   	 518.82		
-79.35   	-61.95   	126.04   	 422.18		
-77.21   	-64.09   	127.73   	 330.62		
-76.90   	-67.44   	129.05   	 228.89		
-78.74   	-71.72   	129.97   	 142.42		
-80.87   	-74.46   	130.54   	  61.04		
-81.18   	-73.55   	130.78   	 -20.35		
-78.74   	-68.66   	130.70   	 -86.47		
-75.38   	-61.95   	130.36   	-152.59		
-73.85   	-55.85   	129.75   	-218.72		
-75.07   	-54.02   	128.87   	-269.58		
-78.43   	-56.76   	127.79   	-325.53		
-79.96   	-62.56   	126.49   	-371.31		
-78.13   	-68.97   	125.00   	-406.92		
-72.94   	-73.24   	123.38   	-442.52		
-66.53   	-74.46   	121.61   	-457.78		
-62.56   	-73.24   	119.78   	-467.95		
-62.56   	-71.11   	117.90   	-467.95		
-65.31   	-69.27   	116.03   	-457.78		
-68.05   	-67.75   	114.20   	-437.43		
-68.97   	-65.92   	112.45   	-412.00		
-67.14   	-63.78   	110.80   	-376.40		
-64.70   	-62.26   	109.30   	-350.97		
-64.39   	-63.48   	107.89   	-315.36		
-66.22   	-67.14   	106.63   	-279.75		
-69.58   	-72.33   	105.51   	-239.06		
-71.72   	-77.21   	104.56   	-208.54		
-71.72   	-80.26   	103.72   	-172.94		
-70.50   	-81.79   	103.03   	-142.42		
-69.89   	-83.62   	102.46   	-106.82		
-70.19   	-86.06   	102.03   	 -81.38		
-70.80   	-89.11   	101.71   	 -50.86		
-70.50   	-91.25   	101.51   	 -35.61		
-68.97   	-90.94   	101.36   	 -20.35		
-68.05   	-88.50   	101.28   	  -5.09		
-69.27   	-84.84   	101.26   	   0.00		
-72.33   	-81.18   	101.26   	   0.00		
-74.77   	-79.04   	101.26   	  -5.09		
-74.16   	-77.51   	101.24   	 -15.26		
-70.19   	-74.77   	101.18   	 -20.35		
-65.00   	-68.97   	101.10   	 -40.69		
-59.81   	-59.81   	100.94   	 -55.95		
-55.54   	-47.91   	100.71   	 -71.21		
-49.74   	-32.96   	100.43   	 -96.64		
-40.89   	-15.56   	100.04   	-116.99		
-29.30   	  4.27   	 99.57   	-132.25		
-17.70   	 22.58   	 99.04   	-152.59		
