  I     	  II     	  AO     	  AO'		
473.94   	641.17   	 67.63   	 -50.86		
362.24   	520.63   	 67.43   	 -50.86		
214.84   	335.39   	 67.22   	 -50.86		
 64.70   	158.08   	 67.02   	 -45.78		
-50.96   	 48.22   	 66.84   	 -40.69		
-108.34   	 20.75   	 66.67   	 -35.61		
-109.25   	 47.61   	 66.53   	 -20.35		
-77.82   	 86.67   	 66.45   	 -10.17		
-44.25   	109.25   	 66.41   	  10.17		
-26.86   	112.30   	 66.45   	  30.52		
-26.55   	107.42   	 66.57   	  61.04		
-33.87   	105.59   	 66.82   	  91.56		
-38.76   	110.47   	 67.18   	 137.33		
-36.93   	118.41   	 67.73   	 188.20		
-30.82   	124.82   	 68.48   	 233.98		
-24.11   	128.17   	 69.42   	 284.84		
-19.53   	129.09   	 70.56   	 325.53		
-17.70   	130.31   	 71.86   	 350.97		
-17.40   	133.36   	 73.27   	 366.22		
-17.40   	137.94   	 74.73   	 361.14		
-17.09   	141.60   	 76.17   	 345.88		
-15.87   	143.43   	 77.56   	 330.62		
-14.65   	144.35   	 78.88   	 320.45		
-13.43   	146.18   	 80.16   	 305.19		
-13.43   	149.54   	 81.38   	 300.10		
-14.95   	154.42   	 82.58   	 305.19		
-17.40   	159.30   	 83.80   	 320.45		
-19.23   	163.57   	 85.09   	 335.71		
-18.62   	167.54   	 86.43   	 356.05		
-14.95   	172.12   	 87.85   	 371.31		
 -9.46   	177.61   	 89.34   	 386.57		
 -4.88   	183.41   	 90.88   	 391.66		
 -3.36   	188.29   	 92.45   	 401.83		
 -4.58   	191.65   	 94.06   	 406.92		
 -7.02   	194.70   	 95.69   	 396.74		
 -7.02   	199.28   	 97.27   	 401.83		
 -2.75   	205.99   	 98.88   	 391.66		
  3.97   	214.54   	100.45   	 381.48		
  9.77   	223.69   	101.97   	 376.40		
 13.43   	231.63   	103.48   	 371.31		
 14.65   	239.56   	104.96   	 361.14		
 15.56   	248.72   	106.41   	 350.97		
 17.40   	260.93   	107.81   	 345.88		
 20.14   	274.96   	109.20   	 340.79		
 22.58   	289.61   	110.56   	 335.71		
 24.41   	303.96   	111.90   	 330.62		
 26.86   	318.60   	113.22   	 320.45		
 29.30   	333.86   	114.51   	 315.36		
 32.96   	350.65   	115.77   	 310.27		
 36.93   	368.04   	117.01   	 295.01		
 41.81   	385.13   	118.19   	 284.84		
 46.39   	401.61   	119.33   	 274.67		
 50.05   	416.87   	120.43   	 264.50		
 51.88   	430.91   	121.48   	 254.32		
 51.57   	443.42   	122.50   	 233.98		
 49.13   	453.49   	123.44   	 223.80		
 46.08   	461.12   	124.33   	 208.54		
 44.56   	467.53   	125.17   	 193.29		
 44.86   	473.94   	125.94   	 178.03		
 46.69   	480.04   	126.65   	 157.68		
 49.13   	484.01   	127.28   	 142.42		
 50.05   	484.01   	127.85   	 132.25		
 49.74   	478.52   	128.38   	 111.90		
 48.83   	469.97   	128.83   	  96.64		
 48.52   	460.21   	129.22   	  86.47		
 48.83   	450.44   	129.56   	  71.21		
 49.44   	440.37   	129.85   	  55.95		
 49.74   	428.47   	130.07   	  40.69		
 49.44   	415.04   	130.23   	  25.43		
 48.22   	399.78   	130.34   	  15.26		
 44.86   	383.00   	130.40(S)	  -5.09		
 38.76   	365.30   	130.38   	 -20.35		
 31.43   	347.29   	130.29   	 -35.61		
 25.02   	330.51   	130.15   	 -61.04		
 21.36   	317.38   	129.91   	 -76.30		
 21.06   	307.92   	129.60   	 -96.64		
 22.89   	301.51   	129.22   	-122.07		
 24.41   	296.02   	128.73   	-147.51		
 24.72   	289.92   	128.14   	-172.94		
 23.80   	283.51   	127.45   	-203.46		
 21.36   	277.40   	126.63   	-239.06		
 17.40   	272.52   	125.68   	-274.67		
 13.43   	268.86   	124.58   	-315.36		
 10.07   	266.42   	123.32   	-345.88		
  7.32   	263.98   	121.93   	-381.48		
  5.49   	261.54   	120.41   	-406.92		
  4.58   	259.70   	118.78   	-422.18		
  4.58   	259.40   	117.09   	-427.26		
  6.10   	262.15   	115.38   	-422.18		
  9.16   	269.47   	113.69   	-406.92		
 12.82   	281.98   	112.06   	-391.66		
 15.26   	299.38   	110.50   	-381.48		
 15.87   	318.30   	108.97   	-376.40		
 14.65   	335.39   	107.47   	-381.48		
 12.51   	346.68   	105.94   	-386.57		
 11.29   	351.56   	104.39   	-391.66		
 11.90   	354.00   	102.83   	-406.92		
 14.95   	360.11   	101.20   	-412.00		
 19.23   	373.23   	 99.55   	-406.92		
 22.89   	391.24   	 97.92   	-396.74		
 26.55   	408.33   	 96.34   	-391.66		
 29.60   	418.70   	 94.77   	-371.31		
 33.26   	421.75   	 93.29   	-361.14		
 37.23   	421.45   	 91.84   	-340.79		
 40.59   	423.28   	 90.48   	-330.62		
 43.03   	429.38   	 89.16   	-320.45		
 44.86   	437.62   	 87.87   	-310.27		
 47.00   	442.81   	 86.63   	-305.19		
 49.13   	440.37   	 85.41   	-289.93		
 48.52   	427.86   	 84.25   	-279.75		
 43.95   	406.49   	 83.13   	-274.67		
 36.01   	379.03   	 82.03   	-254.32		
 27.47   	347.60   	 81.02   	-239.06		
 19.84   	314.33   	 80.06   	-228.89		
 13.12   	281.07   	 79.15   	-203.46		
  7.02   	250.85   	 78.33   	-193.29		
  1.83   	227.66   	 77.56   	-178.03		
 -1.53   	213.62   	 76.85   	-162.77		
 -1.83   	206.91   	 76.20   	-147.51		
 -0.61   	203.25   	 75.60   	-137.33		
  0.31   	198.36   	 75.06   	-122.07		
  0.61   	191.65   	 74.57   	-122.07		
  1.22   	186.16   	 74.08   	-106.82		
  2.14   	184.02   	 73.65   	-106.82		
  2.44   	184.63   	 73.22   	 -96.64		
  0.00   	184.63   	 72.84   	 -86.47		
 -4.88   	181.27   	 72.49   	 -81.38		
-10.38   	175.17   	 72.17   	 -76.30		
-13.43   	169.07   	 71.86   	 -71.21		
-12.82   	166.02   	 71.58   	 -55.95		
 -8.85   	166.93   	 71.35   	 -50.86		
 -4.58   	170.29   	 71.15   	 -45.78		
 -2.44   	173.03   	 70.97   	 -35.61		
 -3.36   	173.65   	 70.82   	 -30.52		
 -6.41   	173.03   	 70.70   	 -30.52		
 -9.77   	171.81   	 70.58   	 -25.43		
-12.51   	169.68   	 70.48   	 -30.52		
-14.95   	162.35   	 70.36   	 -30.52		
-17.70   	143.43   	 70.23   	 -35.61		
-16.48   	112.30   	 70.09   	 -35.61		
 -0.61   	 79.96   	 69.95   	 -40.69		
 43.03   	 66.53   	 69.79   	 -40.69		
123.60   	 92.47   	 69.62   	 -45.78		
236.21   	170.59   	 69.44   	 -50.86		
362.24   	302.12   	 69.24   	 -55.95		
474.24   	468.75   	 69.01   	 -55.95		
547.49   	632.02   	 68.79   	 -61.04		
564.58   	739.44   	 68.55   	 -66.12		
516.66   	744.63(R)	 68.28   	 -61.04		
406.80   	635.38   	 68.04   	 -66.12		
254.52   	450.74   	 67.77   	 -61.04		
 93.99   	264.28   	 67.53   	 -55.95		
-34.18   	140.38   	 67.30   	 -55.95		
-101.32   	101.62   	 67.08   	 -40.69		
-106.51   	123.90   	 66.92   	 -35.61		
-74.46   	162.66   	 66.77   	 -20.35		
-38.45   	186.77   	 66.69   	  -5.09		
-18.92   	190.73   	 66.67(D)	  20.35		
-18.01   	186.77   	 66.75   	  45.78		
-25.33   	186.16   	 66.94   	  86.47		
-29.91   	191.65   	 67.28   	 132.25		
-28.99   	198.06   	 67.81   	 178.03		
-25.94   	200.81   	 68.52   	 239.06		
-23.19   	199.89   	 69.48   	 284.84		
-20.75   	199.28   	 70.62   	 330.62		
-18.31   	201.11   	 71.94   	 361.14		
-16.17   	205.08   	 73.39   	 371.31		
-15.56   	208.74   	 74.87   	 371.31		
-17.70   	210.27   	 76.36   	 361.14		
-21.67   	210.27   	 77.80   	 340.79		
-24.72   	210.27   	 79.17   	 320.45		
-25.02   	212.40   	 80.45   	 315.36		
-21.67   	216.98   	 81.71   	 305.19		
-16.17   	223.39   	 82.93   	 315.36		
-10.68   	230.41   	 84.19   	 325.53		
 -7.93   	236.82   	 85.49   	 345.88		
 -8.85   	241.70   	 86.88   	 361.14		
-12.51   	244.45   	 88.32   	 381.48		
-16.17   	245.97   	 89.85   	 396.74		
-16.78   	247.80   	 91.43   	 406.92		
-13.73   	251.16   	 93.06   	 412.00		
 -8.54   	256.35   	 94.71   	 406.92		
 -3.05   	262.76   	 96.34   	 406.92		
  0.31   	269.17   	 97.97   	 401.83		
  2.44   	275.57   	 99.57   	 386.57		
  4.88   	281.98   	101.12   	 376.40		
  8.54   	289.31   	102.62   	 371.31		
 13.12   	297.55   	104.11   	 361.14		
 16.48   	306.09   	105.55   	 356.05		
 18.01   	314.94   	106.98   	 350.97		
 17.70   	323.79   	108.38   	 345.88		
 17.70   	334.17   	109.77   	 345.88		
 19.84   	347.29   	111.15   	 340.79		
 24.11   	363.77   	112.51   	 335.71		
 29.30   	383.00   	113.86   	 330.62		
 34.79   	403.14   	115.18   	 320.45		
 39.98   	422.67   	116.46   	 315.36		
 44.56   	439.45   	117.72   	 300.10		
 47.61   	453.49   	118.92   	 289.93		
 49.13   	465.09   	120.08   	 284.84		
 49.44   	476.07   	121.22   	 269.58		
 49.74   	487.98   	122.30   	 259.41		
 51.27   	501.40   	123.34   	 249.24		
 53.71   	515.14   	124.33   	 233.98		
 56.15   	527.34   	125.27   	 213.63		
 56.46   	535.58   	126.12   	 203.46		
 54.32   	539.86   	126.94   	 188.20		
 51.57   	541.38   	127.69   	 167.85		
 50.96   	541.99   	128.36   	 157.68		
 53.71   	542.30   	128.99   	 142.42		
 58.59   	541.38   	129.56   	 127.16		
 62.56   	537.41   	130.07   	 111.90		
 63.48   	529.17   	130.52   	  96.64		
 62.26   	517.88   	130.90   	  81.38		
 61.04   	505.07   	131.23   	  66.12		
 61.95   	491.64   	131.49   	  45.78		
 64.39   	478.21   	131.68   	  35.61		
 66.22   	464.48   	131.82   	  10.17		
 65.00   	449.22   	131.86(S)	   0.00		
 59.51   	431.82   	131.86   	 -20.35		
 50.66   	412.29   	131.78   	 -40.69		
 40.89   	392.15   	131.62   	 -55.95		
 32.65   	373.84   	131.39   	 -76.30		
 28.69   	360.11   	131.09   	 -96.64		
 28.38   	352.17   	130.70   	-116.99		
 28.99   	347.90   	130.23   	-147.51		
 27.16   	343.93   	129.64   	-167.85		
 21.36   	337.83   	128.97   	-198.37		
 14.04   	329.59   	128.18   	-233.98		
  9.77   	322.57   	127.24   	-269.58		
 11.90   	318.91   	126.16   	-300.10		
 18.01   	318.91   	124.96   	-340.79		
 22.89   	319.52   	123.60   	-376.40		
 21.97   	317.38   	122.10   	-406.92		
 15.26   	311.58   	120.47   	-427.26		
  7.63   	304.57   	118.76   	-437.43		
  4.27   	300.60   	117.01   	-432.35		
  6.71   	303.34   	115.28   	-417.09		
 12.21   	313.72   	113.61   	-406.92		
 17.09   	329.59   	111.98   	-381.48		
 20.45   	348.21   	110.46   	-376.40		
 22.28   	366.52   	108.95   	-371.31		
 22.58   	381.47   	107.47   	-376.40		
 21.36   	390.63   	105.96   	-381.48		
 18.62   	395.20   	104.43   	-391.66		
 15.87   	397.95   	102.87   	-396.74		
 16.17   	404.66   	101.28   	-401.83		
 20.45   	417.79   	 99.67   	-401.83		
 27.47   	435.79   	 98.07   	-396.74		
 33.57   	451.97   	 96.48   	-381.48		
 35.40   	460.51   	 94.95   	-371.31		
 33.57   	461.43   	 93.47   	-356.05		
 31.13   	459.90   	 92.04   	-345.88		
 32.04   	461.12   	 90.66   	-330.62		
 37.54   	466.61   	 89.34   	-315.36		
 44.86   	473.33   	 88.08   	-310.27		
 49.74   	475.77   	 86.84   	-295.01		
 49.13   	469.36   	 85.66   	-279.75		
 43.95   	454.41   	 84.54   	-269.58		
 36.32   	432.13   	 83.46   	-259.41		
 28.69   	403.75   	 82.42   	-239.06		
 21.97   	371.40   	 81.46   	-223.80		
 15.56   	336.00   	 80.57   	-213.63		
  9.16   	301.21   	 79.71   	-193.29		
  3.66   	271.30   	 78.94   	-178.03		
 -0.31   	250.85   	 78.23   	-167.85		
 -3.36   	240.17   	 77.56   	-152.59		
 -5.80   	235.29   	 76.95   	-142.42		
 -8.24   	231.63   	 76.38   	-127.16		
 -9.46   	226.44   	 75.87   	-122.07		
 -9.46   	220.03   	 75.38   	-111.90		
 -8.85   	215.15   	 74.93   	-111.90		
 -8.85   	213.01   	 74.49   	-101.73		
 -9.77   	212.71   	 74.08   	-101.73		
-11.29   	211.79   	 73.67   	 -96.64		
-12.82   	209.66   	 73.29   	 -91.56		
-13.12   	206.91   	 72.92   	 -86.47		
-12.82   	204.47   	 72.57   	 -81.38		
-12.21   	202.64   	 72.25   	 -71.21		
-12.21   	201.11   	 71.96   	 -66.12		
-11.60   	199.58   	 71.70   	 -55.95		
 -9.77   	199.28   	 71.47   	 -50.86		
 -7.02   	199.89   	 71.27   	 -45.78		
 -5.49   	201.42   	 71.09   	 -40.69		
 -7.93   	200.81   	 70.93   	 -40.69		
-14.95   	194.09   	 70.76   	 -40.69		
-24.72   	177.92   	 70.60   	 -40.69		
-30.21   	150.76   	 70.44   	 -40.69		
-21.67   	119.02   	 70.27   	 -45.78		
 11.90   	 96.44   	 70.09   	 -50.86		
 79.35   	 99.79   	 69.89   	 -50.86		
178.83   	142.82   	 69.68   	 -50.86		
297.55   	232.54   	 69.48   	 -55.95		
413.21   	366.21   	 69.26   	 -61.04		
502.62   	523.99   	 69.01   	 -61.04		
548.10   	667.42   	 68.77   	 -66.12		
537.72   	746.77(R)	 68.50   	 -71.21		
467.22   	722.66   	 68.22   	 -66.12		
343.32   	594.79   	 67.95   	 -71.21		
188.60   	411.07   	 67.67   	 -61.04		
 40.59   	244.14   	 67.43   	 -61.04		
-64.39   	148.32   	 67.18   	 -50.86		
-107.42   	131.84   	 66.98   	 -45.78		
-99.18   	161.74   	 66.80   	 -30.52		
-68.05   	196.53   	 66.67   	 -15.26		
-41.50   	212.10   	 66.61(D)	   5.09		
-30.82   	209.96   	 66.63   	  25.43		
-32.04   	203.55   	 66.73   	  61.04		
-35.40   	203.25   	 66.98   	  91.56		
-35.10   	209.66   	 67.34   	 137.33		
-31.74   	217.29   	 67.89   	 188.20		
-28.38   	221.56   	 68.65   	 239.06		
-27.47   	220.95   	 69.60   	 295.01		
-28.99   	218.20   	 70.78   	 330.62		
-30.21   	216.98   	 72.11   	 361.14		
-31.43   	218.81   	 73.55   	 371.31		
-32.04   	223.69   	 75.04   	 371.31		
-32.65   	229.19   	 76.52   	 356.05		
-32.96   	234.07   	 77.94   	 345.88		
-32.04   	238.04   	 79.33   	 330.62		
-28.99   	241.39   	 80.65   	 315.36		
-25.02   	244.45   	 81.91   	 320.45		
-22.89   	246.89   	 83.19   	 320.45		
-23.80   	249.33   	 84.48   	 335.71		
-25.63   	252.69   	 85.82   	 356.05		
-25.63   	257.26   	 87.24   	 371.31		
-21.97   	263.67   	 88.73   	 386.57		
-15.87   	269.78   	 90.27   	 401.83		
-11.29   	274.35   	 91.88   	 412.00		
-10.99   	276.18   	 93.53   	 412.00		
-14.34   	276.49   	 95.18   	 412.00		
-18.31   	277.40   	 96.83   	 406.92		
-18.62   	280.46   	 98.45   	 396.74		
-14.04   	286.56   	100.04   	 391.66		
 -6.10   	294.80   	101.61   	 376.40		
  1.83   	304.26   	103.11   	 366.22		
  7.02   	314.03   	104.58   	 350.97		
  8.54   	324.10   	105.98   	 345.88		
  7.93   	334.17   	107.36   	 340.79		
  7.32   	344.54   	108.73   	 335.71		
  7.93   	356.14   	110.07   	 335.71		
 10.68   	369.26   	111.41   	 330.62		
 14.65   	384.52   	112.74   	 325.53		
 19.23   	401.61   	114.04   	 320.45		
 23.80   	419.01   	115.32   	 315.36		
 28.08   	436.10   	116.58   	 305.19		
 32.04   	451.97   	117.80   	 295.01		
 35.40   	466.92   	118.98   	 284.84		
 38.45   	480.65   	120.12   	 269.58		
 40.59   	494.08   	121.20   	 254.32		
 42.42   	506.90   	122.22   	 244.15		
 44.86   	519.41   	123.19   	 228.89		
 47.61   	530.70   	124.11   	 213.63		
 50.96   	539.86   	124.96   	 203.46		
 54.02   	546.57   	125.78   	 183.11		
 55.85   	551.15   	126.51   	 172.94		
 56.46   	553.59   	127.20   	 157.68		
 56.76   	554.20   	127.83   	 147.51		
 55.85   	551.76   	128.42   	 127.16		
 54.02   	545.96   	128.93   	 111.90		
 51.27   	537.41   	129.38   	  96.64		
 49.13   	527.65   	129.77   	  81.38		
 48.83   	518.49   	130.09   	  66.12		
 51.57   	509.34   	130.36   	  50.86		
 55.54   	498.96   	130.56   	  30.52		
 58.59   	484.92   	130.68   	  20.35		
 58.29   	466.31   	130.76(S)	   0.00		
 54.63   	445.56   	130.76   	 -15.26		
 49.13   	425.72   	130.70   	 -35.61		
 43.33   	409.24   	130.56   	 -50.86		
 38.15   	397.03   	130.36   	 -66.12		
 32.96   	386.96   	130.09   	 -86.47		
 27.77   	377.50   	129.75   	-106.82		
 22.89   	367.43   	129.32   	-132.25		
 19.53   	356.75   	128.79   	-152.59		
 17.09   	347.60   	128.18   	-183.11		
 15.56   	340.88   	127.45   	-213.63		
 14.04   	336.30   	126.59   	-249.24		
 11.60   	332.34   	125.59   	-284.84		
  9.16   	327.45   	124.46   	-320.45		
  6.71   	321.35   	123.17   	-361.14		
  4.88   	316.16   	121.73   	-391.66		
  4.27   	314.03   	120.16   	-422.18		
  4.88   	315.25   	118.47   	-432.35		
  6.41   	319.21   	116.74   	-437.43		
  7.32   	324.10   	114.99   	-427.26		
  7.63   	330.81   	113.29   	-412.00		
  7.93   	340.88   	111.64   	-396.74		
 10.38   	356.75   	110.05   	-381.48		
 15.26   	376.89   	108.52   	-376.40		
 21.67   	397.03   	107.02   	-371.31		
 25.63   	410.46   	105.53   	-376.40		
 24.41   	414.43   	104.03   	-381.48		
 19.23   	413.51   	102.50   	-386.57		
 14.34   	415.65   	100.96   	-381.48		
 14.04   	427.55   	 99.43   	-386.57		
 19.53   	448.00   	 97.88   	-371.31		
 27.77   	469.06   	 96.40   	-366.22		
 34.48   	481.26   	 94.93   	-356.05		
 37.84   	482.48   	 93.51   	-345.88		
 38.45   	478.21   	 92.13   	-330.62		
 38.45   	476.38   	 90.80   	-320.45		
 40.59   	480.35   	 89.52   	-310.27		
 44.56   	487.67   	 88.28   	-305.19		
 49.74   	492.86   	 87.06   	-289.93		
 52.49   	489.81   	 85.90   	-279.75		
 51.27   	477.60   	 84.78   	-269.58		
 45.17   	456.85   	 83.70   	-259.41		
 36.01   	428.77   	 82.66   	-239.06		
 27.16   	394.90   	 81.71   	-228.89		
 19.53   	357.67   	 80.79   	-208.54		
 13.12   	320.74   	 79.96   	-198.37		
  7.32   	288.39   	 79.17   	-183.11		
  1.22   	264.59   	 78.43   	-162.77		
 -3.36   	251.16   	 77.78   	-157.68		
 -5.49   	245.67   	 77.15   	-137.33		
 -5.80   	243.23   	 76.60   	-132.25		
 -5.19   	239.87   	 76.07   	-122.07		
 -4.88   	233.76   	 75.58   	-122.07		
 -6.10   	226.75   	 75.10   	-116.99		
 -8.54   	221.56   	 74.63   	-111.90		
-11.60   	218.20   	 74.18   	-106.82		
-14.65   	215.76   	 73.75   	-101.73		
-17.40   	211.79   	 73.35   	 -96.64		
-18.92   	206.30   	 72.96   	 -91.56		
-18.62   	201.42   	 72.59   	 -86.47		
-16.17   	199.58   	 72.25   	 -71.21		
-13.12   	201.11   	 71.96   	 -66.12		
-10.99   	204.16   	 71.70   	 -55.95		
-10.38   	205.69   	 71.47   	 -50.86		
-10.68   	204.47   	 71.27   	 -45.78		
-10.99   	202.33   	 71.09   	 -35.61		
-11.29   	201.42   	 70.95   	 -35.61		
-12.82   	201.11   	 70.80   	 -35.61		
-17.09   	195.31   	 70.66   	 -35.61		
-22.58   	176.09   	 70.52   	 -35.61		
-22.89   	143.13   	 70.38   	 -35.61		
 -5.80   	107.42   	 70.23   	 -40.69		
 42.11   	 89.72   	 70.07   	 -50.86		
127.87   	110.17   	 69.87   	 -45.78		
244.14   	179.75   	 69.68   	 -55.95		
371.70   	299.38   	 69.46   	 -61.04		
484.31   	453.80   	 69.22   	 -61.04		
557.56   	610.66   	 68.97   	 -66.12		
573.12   	721.13   	 68.71   	 -66.12		
520.32   	740.05(R)	 68.44   	 -71.21		
400.70   	649.41   	 68.16   	 -71.21		
235.60   	480.35   	 67.87   	 -66.12		
 65.00   	301.21   	 67.61   	 -66.12		
-65.92   	177.92   	 67.34   	 -55.95		
-128.48   	136.11   	 67.12   	 -50.86		
-125.73   	156.56   	 66.92   	 -35.61		
-88.20   	196.23   	 66.77   	 -20.35		
-50.96   	222.78   	 66.69   	  -5.09		
-33.26   	227.97   	 66.67(D)	  15.26		
-32.96   	222.17   	 66.73   	  45.78		
-38.45   	218.51   	 66.92   	  81.38		
-40.28   	221.25   	 67.24   	 116.99		
-37.54   	227.05   	 67.71   	 167.85		
-34.18   	230.71   	 68.38   	 218.72		
-32.65   	231.63   	 69.26   	 264.50		
-32.35   	231.32   	 70.32   	 315.36		
-30.82   	232.54   	 71.58   	 340.79		
-28.08   	235.90   	 72.94   	 361.14		
-25.33   	240.17   	 74.38   	 366.22		
-23.50   	243.53   	 75.85   	 361.14		
-23.50   	246.28   	 77.29   	 345.88		
-24.41   	249.02   	 78.68   	 330.62		
-25.02   	251.77   	 80.00   	 325.53		
-24.41   	254.82   	 81.30   	 320.45		
-22.28   	257.87   	 82.58   	 325.53		
-18.31   	262.15   	 83.89   	 335.71		
-14.04   	268.25   	 85.23   	 356.05		
-11.29   	274.96   	 86.65   	 366.22		
-11.60   	280.46   	 88.12   	 381.48		
-14.95   	284.42   	 89.64   	 396.74		
-19.23   	285.64   	 91.23   	 406.92		
-22.28   	285.34   	 92.86   	 412.00		
-22.28   	285.03   	 94.51   	 412.00		
-18.92   	286.25   	 96.15   	 406.92		
-13.73   	289.92   	 97.78   	 396.74		
 -8.54   	296.94   	 99.37   	 391.66		
 -4.58   	306.40   	100.94   	 381.48		
 -1.53   	316.47   	102.46   	 376.40		
  0.61   	325.62   	103.97   	 361.14		
  2.14   	332.95   	105.41   	 356.05		
  3.36   	339.05   	106.84   	 345.88		
  4.88   	346.68   	108.22   	 340.79		
  7.63   	357.36   	109.58   	 330.62		
 12.21   	371.09   	110.90   	 330.62		
 17.70   	386.66   	112.23   	 320.45		
 21.97   	401.61   	113.51   	 315.36		
 24.72   	415.95   	114.77   	 310.27		
 26.86   	430.91   	116.01   	 305.19		
 29.91   	447.39   	117.23   	 300.10		
 35.10   	464.78   	118.43   	 289.93		
 41.50   	481.87   	119.59   	 284.84		
 47.00   	496.83   	120.73   	 264.50		
 49.74   	509.64   	121.79   	 259.41		
 50.35   	520.63   	122.83   	 239.06		
 50.96   	531.31   	123.78   	 223.80		
 53.10   	541.08   	124.68   	 208.54		
 57.37   	549.62   	125.51   	 193.29		
 61.65   	555.73   	126.29   	 178.03		
 62.56   	558.17   	127.00   	 157.68		
 58.59   	556.95   	127.63   	 142.42		
 51.57   	553.28   	128.20   	 127.16		
 45.47   	547.79   	128.71   	 106.82		
 43.95   	542.30   	129.13   	  96.64		
 47.61   	536.50   	129.52   	  81.38		
 53.41   	529.17   	129.85   	  66.12		
 57.68   	519.71   	130.11   	  50.86		
 57.98   	506.59   	130.31   	  40.69		
 54.32   	490.42   	130.48   	  20.35		
 49.13   	473.02   	130.56   	   5.09		
 44.56   	455.32   	130.58(S)	 -10.17		
 40.89   	438.84   	130.54   	 -25.43		
 37.54   	423.89   	130.44   	 -45.78		
 35.10   	410.77   	130.25   	 -66.12		
 32.35   	399.48   	129.99   	 -81.38		
 30.21   	389.10   	129.66   	-106.82		
 27.77   	379.33   	129.24   	-127.16		
 24.11   	369.57   	128.73   	-152.59		
 19.23   	359.80   	128.12   	-183.11		
 13.73   	351.26   	127.39   	-208.54		
  9.16   	344.54   	126.55   	-244.15		
  6.71   	339.66   	125.57   	-274.67		
  5.80   	335.69   	124.48   	-315.36		
  4.88   	331.73   	123.21   	-350.97		
  3.97   	328.06   	121.81   	-386.57		
  2.75   	325.01   	120.26   	-406.92		
  1.22   	322.27   	118.64   	-422.18		
 -0.92   	320.43   	116.95   	-422.18		
 -3.36   	319.21   	115.26   	-422.18		
 -5.49   	320.13   	113.57   	-412.00		
 -4.58   	326.23   	111.92   	-396.74		
  0.31   	339.97   	110.34   	-391.66		
  7.32   	359.80   	108.77   	-381.48		
 12.51   	381.16   	107.24   	-386.57		
 13.12   	397.34   	105.70   	-386.57		
 10.38   	405.58   	104.15   	-386.57		
  6.71   	407.71   	102.60   	-386.57		
  5.49   	409.24   	101.06   	-386.57		
  7.02   	416.87   	 99.51   	-381.48		
 10.07   	431.21   	 97.99   	-371.31		
 14.04   	449.22   	 96.50   	-361.14		
 18.31   	464.17   	 95.06   	-345.88		
 23.80   	472.11   	 93.67   	-340.79		
 29.91   	474.55   	 92.31   	-325.53		
 35.40   	475.77   	 91.01   	-315.36		
 38.76   	480.04   	 89.75   	-305.19		
 40.28   	487.67   	 88.52   	-300.10		
 39.98   	494.38   	 87.32   	-289.93		
 39.37   	494.69   	 86.16   	-279.75		
 39.06   	486.45   	 85.05   	-269.58		
 39.06   	469.97   	 83.97   	-254.32		
 38.15   	447.08   	 82.95   	-244.15		
 34.18   	418.70   	 81.97   	-233.98		
