  I     	  II     	  LVp     	  LVp'		
329.59   	533.14   	 10.95   	  86.47		
554.20   	706.79   	 11.29   	 111.90		
916.14   	1016.24   	 11.74   	  15.26		
946.04(R)	1068.42   	 11.80   	  10.17		
833.13   	1007.39   	 11.84   	  50.86		
598.45   	834.05   	 12.04   	  96.64		
304.26   	589.60   	 12.43   	 183.11		
 32.35   	343.93   	 13.16   	 264.50		
-153.50   	162.96   	 14.22   	 325.53		
-237.73   	 77.51   	 15.52   	 371.31		
-249.33   	 72.02   	 17.01   	 406.92		
-232.24   	 97.05   	 18.64   	 432.35		
-212.40   	109.25   	 20.37   	 462.87		
-191.96   	 97.66   	 22.22   	 467.95		
-163.57   	 80.26   	 24.09   	 473.04		
-128.48   	 80.26   	 25.98   	 437.43		
-97.05   	100.71   	 27.73   	 391.66		
-79.65   	125.73   	 29.30   	 579.86		
-76.29   	137.63   	 31.62   	 961.34		
-79.04   	133.67   	 35.46   	1358.08		
-80.26   	123.60   	 40.90   	1744.65		
-77.51   	119.32   	 47.87   	1993.89		
-73.24   	122.99   	 55.85   	1963.37		
-69.89   	129.39   	 63.70   	1775.17		
-68.05   	133.36   	 70.80   	1566.63		
-66.83   	134.28   	 77.07   	1414.03		
-65.92   	133.97   	 82.73   	1286.87		
-64.70   	134.28   	 87.87   	1200.40		
-63.78   	134.89   	 92.68   	1205.49		
-62.87   	135.80   	 97.50   	1149.54		
-61.65   	137.94   	102.10   	 930.82		
-60.12   	140.69   	105.82   	 671.41		
-57.98   	143.43   	108.50   	 396.74		
-56.76   	145.57   	110.09   	  55.95		
-55.85   	147.40   	110.31   	-132.25		
-55.24   	149.23   	109.79   	 -96.64		
-53.41   	151.98   	109.40   	 -81.38		
-50.05   	155.03   	109.07   	-178.03		
-45.78   	158.39   	108.36   	-178.03		
-42.11   	160.52   	107.65   	 -50.86		
-39.98   	162.05   	107.45   	  45.78		
-38.45   	163.57   	107.63   	 172.94		
-36.32   	166.63   	108.32   	 310.27		
-33.57   	170.59   	109.56   	 376.40		
-30.52   	174.87   	111.07   	 417.09		
-28.08   	177.61   	112.74   	 437.43		
-26.55   	178.83   	114.49   	 396.74		
-25.02   	179.44   	116.07   	 289.93		
-21.97   	180.66   	117.23   	 208.54		
-17.40   	184.02   	118.07   	 259.41		
-11.29   	189.21   	119.10   	 376.40		
 -4.58   	195.92   	120.61   	 417.09		
  1.83   	203.86   	122.28   	 564.60		
  8.24   	212.40   	124.54   	 773.14		
 14.65   	220.95   	127.63   	 691.76		
 20.45   	228.27   	130.40   	 356.05		
 25.63   	233.76   	131.82   	 111.90		
 30.21   	238.04   	132.27   	  45.78		
 35.10   	242.92   	132.45   	  71.21		
 41.50   	250.55   	132.74   	 157.68		
 49.13   	260.93   	133.37   	 305.19		
 57.37   	272.52   	134.59   	 376.40		
 64.09   	282.90   	136.09   	 340.79		
 68.97   	290.83   	137.46   	 289.93		
 71.41   	296.63   	138.62   	 239.06		
 72.63   	301.82   	139.57   	 183.11		
 72.63   	306.70   	140.30   	 233.98		
 72.02   	311.58   	141.24   	 233.98		
 70.80   	315.86   	142.18   	  40.69		
 68.36   	317.99   	142.34   	 -96.64		
 63.48   	317.69   	141.95   	  86.47		
 55.54   	313.72   	142.30   	 315.36		
 45.78   	307.31   	143.56   	 264.50		
 35.40   	299.07   	144.62   	 152.59		
 25.94   	290.22   	145.23   	 178.03		
 18.01   	281.37   	145.94   	 239.06		
  9.77   	270.69   	146.90   	 213.63		
  0.00   	256.65   	147.75   	 122.07		
-10.99   	240.48   	148.24   	  86.47		
-21.97   	225.22   	148.59   	  15.26		
-31.43   	213.01   	148.65   	-122.07		
-39.37   	204.77   	148.16   	-122.07		
-46.08   	198.36   	147.67   	 213.63		
-52.80   	189.82   	148.52   	 361.14		
-59.20   	178.22   	149.97   	  50.86		
-65.00   	165.10   	150.17(S)	-167.85		
-68.97   	153.81   	149.50   	-218.72		
-72.02   	145.57   	148.63   	-183.11		
-74.46   	139.77   	147.89   	 -81.38		
-76.90   	135.50   	147.57   	-101.73		
-79.35   	130.92   	147.16   	-198.37		
-81.18   	126.34   	146.37   	-254.32		
-82.09   	122.38   	145.35   	-305.19		
-82.09   	119.93   	144.13   	-391.66		
-81.79   	119.02   	142.56   	-478.13		
-82.40   	119.63   	140.65   	-544.25		
-83.92   	120.85   	138.47   	-620.55		
-85.14   	121.46   	135.99   	-691.76		
-86.06   	120.54   	133.22   	-752.79		
-86.36   	118.71   	130.21   	-803.66		
-86.98   	116.27   	127.00   	-813.83		
-87.59   	113.83   	123.74   	-544.25		
-87.89   	112.00   	121.57   	  30.52		
-87.28   	111.39   	121.69   	-478.13		
-86.98   	111.08   	119.78   	-2324.51		
-87.59   	110.78   	110.48   	-2339.77		
-89.11   	109.25   	101.12   	-1973.54		
-91.25   	106.81   	 93.22   	-2522.88		
-92.16   	104.06   	 83.13   	-2192.26		
-92.16   	101.62   	 74.36   	-1408.95		
-91.86   	100.10   	 68.73   	-1322.48		
-92.47   	 98.57   	 63.44   	-1505.59		
-94.30   	 97.05   	 57.42   	-1317.39		
-96.74   	 95.52   	 52.15   	-1078.33		
-98.27   	 93.38   	 47.83   	-1032.55		
-98.27   	 90.94   	 43.70   	-956.25		
-97.66   	 88.50   	 39.88   	-864.70		
-96.74   	 85.75   	 36.42   	-742.62		
-96.44   	 83.01   	 33.45   	-620.55		
-96.44   	 80.57   	 30.97   	-559.51		
-96.74   	 78.74   	 28.73   	-549.34		
-96.13   	 76.60   	 26.53   	-559.51		
-95.21   	 74.16   	 24.29   	-554.42		
-94.30   	 72.02   	 22.08   	-544.25		
-93.08   	 70.50   	 19.90   	-544.25		
-91.55   	 70.50   	 17.72   	-549.34		
-89.42   	 71.72   	 15.52   	-518.82		
-86.98   	 73.55   	 13.45   	-467.95		
-84.53   	 74.46   	 11.58   	-401.83		
-83.62   	 73.55   	  9.97   	-320.45		
-84.84   	 70.80   	  8.69   	-208.54		
-87.28   	 67.44   	  7.85   	-132.25		
-89.11   	 64.70   	  7.32   	 -71.21		
-89.42   	 63.78   	  7.04   	 -35.61		
-87.59   	 64.39   	  6.90   	  -5.09		
-85.14   	 65.00   	  6.88   	  10.17		
-83.01   	 65.00   	  6.92   	   5.09		
-82.09   	 63.78   	  6.94   	  10.17		
-81.48   	 62.56   	  6.98   	  10.17		
-80.87   	 61.34   	  7.02   	 -35.61		
-79.65   	 61.34   	  6.88   	-101.73		
-78.43   	 61.65   	  6.47   	-111.90		
-78.13   	 61.65   	  6.02   	 -71.21		
-78.13   	 61.04   	  5.74   	 -40.69		
-78.43   	 60.42   	  5.57   	 -10.17		
-78.74   	 59.81   	  5.53(D)	  25.43		
-78.74   	 60.12   	  5.64   	  61.04		
-78.74   	 61.34   	  5.88   	  45.78		
-78.43   	 62.26   	  6.06   	  66.12		
-77.21   	 62.87   	  6.33   	  81.38		
-76.29   	 62.87   	  6.65   	  66.12		
-75.38   	 61.95   	  6.92   	  66.12		
-75.38   	 61.34   	  7.18   	  71.21		
-75.38   	 61.04   	  7.47   	  61.04		
-75.38   	 61.04   	  7.71   	  55.95		
-74.77   	 61.34   	  7.93   	  61.04		
-74.16   	 60.73   	  8.18   	  61.04		
-73.24   	 60.12   	  8.42   	  45.78		
-72.63   	 59.51   	  8.61   	  20.35		
-71.72   	 59.51   	  8.69   	   0.00		
-71.41   	 61.04   	  8.69   	 -20.35		
-70.80   	 64.39   	  8.61   	 -30.52		
-69.58   	 71.41   	  8.48   	 -30.52		
-66.53   	 83.01   	  8.36   	 -25.43		
-61.65   	 97.96   	  8.26   	 -20.35		
-56.15   	114.75   	  8.18   	 -15.26		
-50.35   	130.00   	  8.12   	 -10.17		
-44.86   	142.52   	  8.08   	 -15.26		
-39.06   	152.28   	  8.02   	  -5.09		
-32.35   	159.00   	  8.00   	 -10.17		
-25.33   	162.96   	  7.96   	  -5.09		
-18.92   	163.88   	  7.93   	  -5.09		
-13.73   	163.57   	  7.91   	  -5.09		
 -9.16   	166.63   	  7.89   	   0.00		
 -3.66   	177.61   	  7.89   	  10.17		
  2.44   	193.79   	  7.93   	   5.09		
  8.54   	207.52   	  7.96   	   0.00		
 14.65   	209.35   	  7.96   	 -10.17		
 20.14   	195.01   	  7.91   	 -35.61		
 24.72   	170.29   	  7.77   	 -50.86		
 28.38   	143.74   	  7.57   	 -50.86		
 28.69   	121.46   	  7.37   	 -45.78		
 24.11   	104.68   	  7.18   	 -50.86		
 14.04   	 90.94   	  6.98   	 -45.78		
 -0.31   	 80.26   	  6.80   	 -35.61		
-17.09   	 71.72   	  6.65   	 -30.52		
-35.40   	 63.78   	  6.53   	 -10.17		
-53.41   	 52.49   	  6.49   	  20.35		
-69.27   	 36.32   	  6.57   	  55.95		
-80.87   	 18.01   	  6.80   	  96.64		
-86.36   	  2.14   	  7.18   	 142.42		
-86.67   	 -7.32   	  7.75   	 162.77		
-84.53   	 -9.16   	  8.40   	 167.85		
-83.31   	 -6.71   	  9.07   	 152.59		
-84.23   	 -3.05   	  9.68   	 116.99		
-86.06   	 -0.61   	 10.15   	  81.38		
-87.28   	  0.61   	 10.48   	  40.69		
-87.28   	  0.61   	 10.64   	   0.00		
-86.36   	  0.00   	 10.64   	 -35.61		
-85.75   	 -1.53   	 10.50   	 -66.12		
-85.75   	 -3.66   	 10.23   	 -66.12		
-86.36   	 -5.80   	  9.97   	 -50.86		
-88.50   	 -7.02   	  9.77   	 -20.35		
-92.77   	 -5.80   	  9.68   	  25.43		
-99.79   	 -0.92   	  9.79   	  61.04		
-104.98   	 11.29   	 10.03   	  66.12		
-95.21   	 39.37   	 10.29   	  71.21		
-47.91   	 94.30   	 10.58   	  86.47		
 58.59   	186.16   	 10.93   	  91.56		
231.93   	319.21   	 11.29   	  45.78		
455.32   	486.15   	 11.48   	   0.00		
686.04   	663.76   	 11.48   	 -76.30		
941.47(R)	889.28   	 11.17   	 -50.86		
872.19   	854.19   	 10.97   	 -35.61		
664.98   	697.94   	 10.82(E)	  25.43		
371.70   	453.19   	 10.93   	 106.82		
 74.77   	189.82   	 11.35   	 208.54		
-149.84   	-16.48   	 12.19   	 300.10		
-267.64   	-122.07   	 13.39   	 386.57		
-296.63   	-134.58   	 14.93   	 432.35		
-281.68   	-102.54   	 16.66   	 457.78		
-257.87   	-78.13   	 18.49   	 503.56		
-235.60   	-82.70   	 20.51   	 539.16		
-209.05   	-100.10   	 22.67   	 549.34		
-175.48   	-103.76   	 24.86   	 534.08		
-142.52   	-84.23   	 27.00   	 386.57		
-120.85   	-55.24   	 28.55   	 412.00		
-113.22   	-36.93   	 30.19   	 752.79		
-114.14   	-37.23   	 33.20   	1149.54		
-115.36   	-48.22   	 37.80   	1556.45		
-113.53   	-56.15   	 44.03   	1876.90		
-110.17   	-55.24   	 51.54   	1932.85		
-107.73   	-47.91   	 59.27   	1831.12		
-106.81   	-39.67   	 66.59   	1663.27		
-106.81   	-33.57   	 73.24   	1500.50		
-106.20   	-30.21   	 79.25   	1378.43		
-103.45   	-28.08   	 84.76   	1281.79		
-99.18   	-26.86   	 89.89   	1210.58		
-94.60   	-25.94   	 94.73   	1185.14		
-91.25   	-24.72   	 99.47   	1037.64		
-90.33   	-23.50   	103.62   	 737.54		
-90.64   	-21.97   	106.57   	 437.43		
-90.33   	-19.84   	108.32   	 142.42		
-87.59   	-15.87   	108.89   	-167.85		
-83.62   	-10.68   	108.22   	-295.01		
-79.04   	 -5.19   	107.04   	-193.29		
-75.38   	 -1.83   	106.27   	-122.07		
-73.55   	 -0.92   	105.78   	-116.99		
-72.63   	 -0.92   	105.31   	 -15.26		
-72.02   	 -0.31   	105.25   	  96.64		
-71.41   	  2.44   	105.64   	 152.59		
-69.58   	  7.02   	106.25   	 249.24		
-66.53   	 12.82   	107.24   	 523.90		
-62.26   	 18.31   	109.34   	 707.02		
-57.37   	 23.80   	112.17   	 534.08		
-52.19   	 29.91   	114.30   	 279.75		
-47.30   	 36.32   	115.42   	 213.63		
-41.81   	 43.03   	116.28   	 274.67		
-35.40   	 49.44   	117.37   	 345.88		
-28.69   	 55.54   	118.76   	 381.48		
-22.89   	 61.04   	120.28   	 427.26		
-18.01   	 67.14   	121.99   	 437.43		
-14.04   	 73.85   	123.74   	 396.74		
 -8.85   	 81.79   	125.33   	 386.57		
 -1.83   	 90.33   	126.88   	 371.31		
  6.71   	 99.18   	128.36   	 330.62		
 15.56   	108.03   	129.68   	 345.88		
 23.80   	116.58   	131.07   	 340.79		
 31.43   	124.82   	132.43   	 218.72		
 39.37   	133.36   	133.31   	 116.99		
 48.22   	142.21   	133.77   	  96.64		
 56.46   	151.06   	134.16   	 152.59		
 62.26   	159.61   	134.77   	 325.53		
 65.31   	166.93   	136.07   	 320.45		
 66.22   	173.03   	137.35   	  61.04		
 66.83   	178.22   	137.60   	  20.35		
 68.05   	182.19   	137.68   	 218.72		
 68.97   	184.33   	138.55   	 254.32		
 68.05   	184.33   	139.57   	 213.63		
 64.70   	181.88   	140.43   	 279.75		
 58.90   	178.22   	141.55   	 259.41		
 51.88   	173.95   	142.58   	 218.72		
 44.25   	170.29   	143.46   	 167.85		
 37.84   	166.93   	144.13   	  20.35		
 31.13   	162.66   	144.21   	 -61.04		
 23.80   	156.56   	143.97   	  10.17		
 14.34   	147.09   	144.01   	 167.85		
  3.66   	133.97   	144.68   	 259.41		
 -8.24   	117.49   	145.72   	 157.68		
-19.53   	100.10   	146.35   	  20.35		
-29.30   	 83.92   	146.43   	 -25.43		
-37.54   	 70.19   	146.33   	  40.69		
-43.95   	 60.12   	146.49   	 167.85		
-49.74   	 52.19   	147.16   	  96.64		
-54.93   	 45.17   	147.55(S)	-111.90		
-60.12   	 39.06   	147.10   	-208.54		
-64.70   	 32.65   	146.27   	-203.46		
-68.36   	 26.55   	145.45   	-147.51		
-70.80   	 21.06   	144.86   	 -61.04		
-72.63   	 16.48   	144.62   	-101.73		
-74.16   	 13.73   	144.21   	-244.15		
-75.07   	 12.21   	143.23   	-335.71		
-75.38   	 11.29   	141.89   	-406.92		
-75.38   	  9.77   	140.26   	-503.56		
-75.38   	  7.93   	138.25   	-595.11		
-75.38   	  6.10   	135.87   	-681.58		
-75.99   	  5.19   	133.14   	-757.88		
-76.60   	  5.49   	130.11   	-783.31		
-77.51   	  5.80   	126.98   	-762.97		
-78.13   	  5.19   	123.93   	-625.63		
-78.74   	  3.36   	121.42   	-295.01		
-79.35   	  0.31   	120.24   	-544.25		
-79.65   	 -3.36   	118.07   	-1846.38		
-80.26   	 -6.71   	110.68   	-1719.22		
-80.87   	 -9.46   	103.80   	-1464.90		
-81.18   	-11.60   	 97.94   	-2283.82		
-80.26   	-12.51   	 88.81   	-2431.32		
-78.13   	-12.51   	 79.08   	-1897.25		
-76.29   	-12.21   	 71.50   	-1658.18		
-76.60   	-12.82   	 64.86   	-1658.18		
-79.65   	-14.04   	 58.23   	-1556.45		
-83.92   	-16.48   	 52.00   	-1286.87		
-86.67   	-19.23   	 46.86   	-1037.64		
-86.98   	-21.06   	 42.71   	-920.65		
-84.84   	-21.06   	 39.02   	-824.00		
-82.70   	-19.53   	 35.73   	-691.76		
-82.09   	-17.40   	 32.96   	-620.55		
-82.09   	-16.17   	 30.48   	-600.20		
-82.09   	-16.48   	 28.08   	-610.37		
-81.18   	-18.62   	 25.64   	-656.15		
-79.35   	-20.75   	 23.01   	-707.02		
-78.43   	-23.19   	 20.18   	-686.67		
-78.43   	-25.33   	 17.44   	-630.72		
-79.04   	-27.16   	 14.91   	-595.11		
-78.43   	-27.77   	 12.53   	-554.42		
-76.90   	-26.25   	 10.32   	-503.56		
-75.38   	-22.58   	  8.30   	-427.26		
-74.77   	-17.40   	  6.59   	-320.45		
-75.07   	-12.51   	  5.31   	-233.98		
-75.07   	 -9.16   	  4.37   	-183.11		
-74.77   	 -7.63   	  3.64   	-162.77		
-73.55   	 -8.85   	  2.99   	-116.99		
-72.33   	-11.90   	  2.52   	 -66.12		
-71.41   	-16.78   	  2.26   	 -20.35		
-71.41   	-21.06   	  2.18   	 -10.17		
-71.72   	-23.80   	  2.14   	 -10.17		
-71.72   	-23.19   	  2.10   	 -25.43		
-70.50   	-19.23   	  1.99   	 -25.43		
-67.75   	-13.43   	  1.89   	 -25.43		
-64.70   	 -8.24   	  1.79   	 -20.35		
-62.87   	 -6.71   	  1.71   	 -20.35		
-62.56   	 -8.54   	  1.63   	 -15.26		
-63.78   	-13.12   	  1.57(D)	   0.00		
-65.61   	-18.01   	  1.57   	  15.26		
-66.53   	-20.14   	  1.63   	  35.61		
-65.92   	-18.31   	  1.77   	  45.78		
-63.48   	-13.12   	  1.95   	  40.69		
-60.12   	 -5.80   	  2.12   	  35.61		
-56.76   	  1.22   	  2.26   	  45.78		
-55.24   	  6.41   	  2.44   	  45.78		
-55.85   	  8.85   	  2.62   	  40.69		
-57.98   	  8.85   	  2.79   	  20.35		
-59.81   	  6.71   	  2.87   	   5.09		
-60.42   	  3.66   	  2.89   	  -5.09		
-59.51   	  1.83   	  2.87   	   0.00		
-57.98   	  4.27   	  2.87   	  -5.09		
-55.85   	 11.90   	  2.85   	   0.00		
-53.10   	 25.94   	  2.85   	  -5.09		
-49.74   	 44.56   	  2.83   	  -5.09		
-46.08   	 63.48   	  2.81   	   0.00		
-42.42   	 79.04   	  2.81   	   0.00		
-38.76   	 88.20   	  2.81   	   5.09		
-34.79   	 92.16   	  2.83   	   5.09		
-29.60   	 93.69   	  2.85   	   5.09		
-22.89   	 97.05   	  2.87   	   5.09		
-15.56   	104.68   	  2.89   	   0.00		
 -8.24   	117.49   	  2.89   	 -10.17		
 -1.53   	134.58   	  2.85   	 -15.26		
  5.49   	152.89   	  2.79   	 -15.26		
 13.43   	168.15   	  2.73   	 -10.17		
 21.97   	175.17   	  2.69   	 -15.26		
 29.91   	171.51   	  2.62   	  -5.09		
 34.79   	161.44   	  2.60   	   5.09		
 36.32   	150.76   	  2.62   	   0.00		
 35.40   	142.82   	  2.62   	 -20.35		
 32.04   	135.80   	  2.54   	 -40.69		
 25.63   	124.51   	  2.38   	 -50.86		
 15.26   	105.59   	  2.18   	 -45.78		
  0.92   	 81.18   	  1.99   	 -35.61		
-15.26   	 55.54   	  1.85   	 -40.69		
-30.82   	 30.52   	  1.69   	 -15.26		
-44.56   	  7.02   	  1.63   	  30.52		
-56.15   	-14.34   	  1.75   	  66.12		
-66.53   	-32.35   	  2.01   	  91.56		
-74.46   	-44.86   	  2.38   	 116.99		
-79.35   	-51.88   	  2.85   	 152.59		
-80.57   	-54.93   	  3.46   	 167.85		
-79.35   	-55.85   	  4.13   	 147.51		
-76.60   	-56.46   	  4.72   	 106.82		
-74.77   	-56.76   	  5.15   	  55.95		
-73.55   	-56.15   	  5.37   	  10.17		
-72.63   	-54.02   	  5.41   	 -30.52		
-71.72   	-50.05   	  5.29   	 -66.12		
-70.19   	-45.47   	  5.03   	 -76.30		
-68.97   	-41.81   	  4.72   	 -76.30		
-68.97   	-40.28   	  4.42   	 -66.12		
-71.41   	-39.98   	  4.15   	 -50.86		
-78.13   	-37.54   	  3.95   	 -25.43		
-86.98   	-29.91   	  3.85   	  10.17		
-88.20   	-11.90   	  3.89   	  50.86		
-62.26   	 25.02   	  4.09   	  45.78		
 16.17   	 89.42   	  4.27   	  35.61		
165.71   	189.51   	  4.42   	  20.35		
381.77   	326.54   	  4.50   	   0.00		
629.27   	486.45   	  4.50   	 -35.61		
973.82(R)	736.69   	  4.35   	 -10.17		
953.37   	747.68   	  4.31(E)	   5.09		
778.20   	653.08   	  4.33   	  25.43		
492.55   	469.67   	  4.44   	  55.95		
178.22   	248.72   	  4.66   	  91.56		
-79.96   	 53.71   	  5.03   	 137.33		
-233.15   	-69.58   	  5.57   	 193.29		
-287.17   	-111.08   	  6.35   	 269.58		
-282.90   	-100.10   	  7.43   	 345.88		
-262.76   	-83.01   	  8.81   	 437.43		
-244.14   	-89.11   	 10.56   	 574.77		
-223.39   	-114.75   	 12.86   	 701.93		
-193.18   	-135.50   	 15.67   	 737.54		
-155.64   	-132.45   	 18.62   	 707.02		
-121.77   	-108.64   	 21.44   	 620.55		
-101.01   	-82.09   	 23.93   	 503.56		
-94.60   	-69.89   	 25.94   	 645.98		
-96.13   	-72.94   	 28.52   	1002.03		
-98.27   	-81.18   	 32.53   	1347.91		
-97.35   	-84.84   	 37.92   	1648.01		
-93.99   	-82.09   	 44.52   	1810.78		
-90.03   	-78.13   	 51.76   	1775.17		
-86.98   	-75.99   	 58.86   	1703.96		
-85.45   	-76.60   	 65.68   	1592.06		
-84.23   	-77.51   	 72.04   	1347.91		
-82.70   	-77.82   	 77.44   	1098.67		
-80.57   	-75.68   	 81.83   	1007.12		
-78.13   	-72.02   	 85.86   	1012.20		
-75.68   	-66.53   	 89.91   	1027.46		
-72.94   	-60.73   	 94.02   	 971.51		
-69.89   	-56.46   	 97.90   	 834.18		
-66.53   	-54.63   	101.24   	 691.76		
-63.17   	-55.24   	104.01   	 473.04		
-60.42   	-56.46   	105.90   	 116.99		
-58.59   	-55.85   	106.37   	-147.51		
-57.68   	-52.80   	105.78   	-167.85		
-56.46   	-47.61   	105.11   	-218.72		
-54.32   	-41.81   	104.23   	-274.67		
-52.19   	-38.15   	103.13   	 -76.30		
-50.05   	-36.93   	102.83   	 183.11		
-48.22   	-36.62   	103.56   	 310.27		
-45.47   	-35.71   	104.80   	 381.48		
-41.50   	-32.35   	106.33   	 406.92		
-36.32   	-27.16   	107.95   	 386.57		
-30.82   	-21.06   	109.50   	 391.66		
-25.63   	-15.56   	111.07   	 401.83		
-21.06   	-10.07   	112.68   	 391.66		
-16.78   	 -3.97   	114.24   	 356.05		
-12.21   	  3.66   	115.67   	 315.36		
 -6.41   	 12.21   	116.93   	 279.75		
  0.61   	 20.45   	118.05   	 223.80		
  8.24   	 26.86   	118.94   	 228.89		
 15.87   	 31.74   	119.86   	 289.93		
 23.19   	 36.93   	121.02   	 320.45		
 30.82   	 43.95   	122.30   	 325.53		
 38.76   	 54.32   	123.60   	 345.88		
 46.39   	 67.14   	124.98   	 350.97		
 54.32   	 80.26   	126.39   	 279.75		
 61.65   	 92.77   	127.51   	 213.63		
 68.05   	102.54   	128.36   	 132.25		
 72.63   	109.56   	128.89   	  71.21		
 74.46   	114.14   	129.18   	 137.33		
 74.16   	116.88   	129.72   	 203.46		
 72.94   	119.93   	130.54   	 193.29		
 71.72   	124.51   	131.31   	 223.80		
 72.02   	131.53   	132.21   	 244.15		
 72.33   	139.47   	133.18   	 167.85		
 71.72   	146.48   	133.86   	  55.95		
 68.05   	149.23   	134.08   	  76.30		
 61.95   	147.09   	134.38   	 193.29		
 53.41   	141.30   	135.16   	 127.16		
 43.95   	135.19   	135.67   	 -10.17		
 34.18   	130.31   	135.63   	  91.56		
 25.02   	126.95   	135.99   	 167.85		
 15.56   	122.99   	136.66   	  15.26		
  5.49   	115.66   	136.72   	  10.17		
 -4.88   	104.06   	136.76   	 157.68		
-14.95   	 89.42   	137.40   	 157.68		
-23.19   	 74.77   	138.03   	  50.86		
-29.91   	 62.87   	138.23(S)	 -10.17		
-36.32   	 54.93   	138.19   	 -40.69		
-43.03   	 50.35   	138.03   	 -81.38		
-50.05   	 47.30   	137.70   	 -76.30		
-55.54   	 43.03   	137.40   	 -91.56		
-59.20   	 36.93   	137.03   	-111.90		
-61.04   	 28.69   	136.58   	 -71.21		
-62.87   	 20.14   	136.30   	-127.16		
-65.61   	 13.43   	135.79   	-279.75		
-68.36   	  9.16   	134.67   	-406.92		
-69.89   	  7.32   	133.04   	-513.73		
-70.19   	  7.93   	130.99   	-630.72		
-70.50   	  8.85   	128.46   	-727.36		
-71.72   	 10.07   	125.55   	-768.05		
-74.16   	 10.38   	122.48   	-762.97		
-77.21   	  9.77   	119.43   	-757.88		
-79.65   	  7.63   	116.40   	-768.05		
-81.18   	  3.66   	113.33   	-1027.46		
-81.18   	 -0.61   	109.22   	-1510.68		
-79.35   	 -4.58   	103.17   	-1068.15		
-77.21   	 -5.80   	 98.90   	-427.26		
-75.38   	 -3.97   	 97.19   	-1180.06		
-75.99   	  0.00   	 92.47   	-2293.99		
-78.13   	  3.66   	 83.30   	-2690.73		
-81.18   	  4.58   	 72.53   	-2232.95		
-82.70   	  3.05   	 63.60   	-1836.21		
-82.70   	  0.00   	 56.26   	-1775.17		
-81.18   	 -1.83   	 49.16   	-1505.59		
-79.04   	 -0.92   	 43.13   	-1139.36		
-76.90   	  1.83   	 38.58   	-925.73		
-75.68   	  3.97   	 34.87   	-844.35		
-75.38   	  3.36   	 31.50   	-778.23		
-76.29   	  0.31   	 28.38   	-717.19		
-77.51   	 -4.27   	 25.51   	-666.32		
-77.51   	 -7.93   	 22.85   	-645.98		
-75.38   	-10.38   	 20.26   	-615.46		
-71.41   	-10.99   	 17.80   	-569.68		
-67.75   	-10.38   	 15.52   	-508.65		
-65.61   	 -8.85   	 13.49   	-457.78		
-65.61   	 -6.71   	 11.66   	-437.43		
-66.83   	 -3.97   	  9.91   	-422.18		
-67.14   	 -2.44   	  8.22   	-417.09		
-65.31   	 -3.05   	  6.55   	-391.66		
-61.04   	 -5.80   	  4.98   	-345.88		
-56.15   	 -9.46   	  3.60   	-264.50		
-52.80   	-12.21   	  2.54   	-193.29		
-51.57   	-12.82   	  1.77   	-142.42		
-52.19   	-10.68   	  1.20   	-106.82		
-53.71   	 -7.63   	  0.77   	 -61.04		
-54.93   	 -5.49   	  0.53   	 -25.43		
