  I     	  II     	  LV     	  LV'		  AO     	  AO'		
 24.41   	399.48   	209.93   	 345.88		124.25   	 518.82		
 21.97   	419.62   	211.31   	 310.27		126.33   	 498.47		
 26.86   	430.60   	212.55   	 279.75		128.32   	 483.21		
 39.37   	443.73   	213.67   	 259.41		130.25   	 462.87		
 46.39   	451.66   	214.71   	 249.24		132.11   	 452.69		
 56.15   	451.66   	215.71   	 239.06		133.92   	 442.52		
 65.92   	452.58   	216.66   	 228.89		135.69   	 427.26		
 68.97   	439.15   	217.58   	 203.46		137.40   	 412.00		
 67.75   	424.19   	218.39   	 188.20		139.04   	 391.66		
 71.11   	401.92   	219.14   	 152.59		140.61   	 381.48		
 66.53   	372.92   	219.75   	 132.25		142.14   	 371.31		
 66.53   	345.15   	220.28   	 101.73		143.62   	 350.97		
 61.34   	305.79   	220.69   	  76.30		145.02   	 345.88		
 61.34   	274.05   	221.00   	  55.95		146.41   	 330.62		
 44.25   	227.66   	221.22   	  30.52		147.73   	 325.53		
 33.87   	186.77   	221.34   	  15.26		149.03   	 320.45		
 29.30   	152.28   	221.40(S)	 -10.17		150.31   	 310.27		
 11.29   	112.00   	221.36   	 -25.43		151.56   	 305.19		
 -3.66   	 88.50   	221.26   	 -40.69		152.78   	 295.01		
-19.23   	 61.65   	221.10   	 -61.04		153.96   	 284.84		
-34.18   	 33.87   	220.85   	 -81.38		155.10   	 279.75		
-43.03   	 16.17   	220.53   	-101.73		156.22   	 269.58		
-37.84   	  0.00   	220.12   	-132.25		157.29   	 249.24		
-47.61   	-18.62   	219.59   	-152.59		158.29   	 239.06		
-39.98   	-15.56   	218.98   	-188.20		159.25   	 218.72		
-41.81   	-21.06   	218.23   	-213.63		160.12   	 203.46		
-48.83   	-33.87   	217.37   	-244.15		160.94   	 178.03		
-39.06   	-31.13   	216.40   	-284.84		161.65   	 157.68		
-52.80   	-44.25   	215.26   	-320.45		162.28   	 137.33		
-62.56   	-53.41   	213.98   	-356.05		162.83   	 106.82		
-63.78   	-53.10   	212.55   	-396.74		163.25   	  86.47		
-58.59   	-58.29   	210.97   	-447.61		163.60   	  55.95		
-51.88   	-58.90   	209.18   	-498.47		163.82   	  25.43		
-48.52   	-55.24   	207.18   	-549.34		163.93(S)	   0.00		
-49.13   	-57.37   	204.98   	-610.37		163.93   	 -30.52		
-61.04   	-56.76   	202.54   	-666.32		163.80   	 -61.04		
-72.63   	-64.70   	199.88   	-732.45		163.56   	 -96.64		
-72.02   	-71.11   	196.95   	-798.57		163.17   	-122.07		
-59.81   	-66.53   	193.75   	-859.61		162.69   	-162.77		
-59.51   	-74.46   	190.31   	-930.82		162.03   	-193.29		
-51.88   	-68.36   	186.59   	-991.86		161.26   	-228.89		
-49.13   	-71.41   	182.62   	-1063.07		160.35   	-264.50		
-58.90   	-76.60   	178.37   	-1119.02		159.29   	-305.19		
-57.37   	-79.04   	173.90   	-1185.14		158.07   	-340.79		
-56.15   	-85.14   	169.15   	-1236.01		156.70   	-381.48		
-49.44   	-86.98   	164.21   	-1281.79		155.18   	-417.09		
-50.35   	-84.53   	159.08   	-1327.56		153.51   	-447.61		
-50.35   	-86.67   	153.77   	-1373.34		151.72   	-473.04		
-61.65   	-86.67   	148.28   	-1414.03		149.83   	-498.47		
-67.75   	-74.46   	142.62   	-1459.81		147.83   	-518.82		
-59.51   	-76.60   	136.78   	-1500.50		145.76   	-528.99		
-69.58   	-78.13   	130.78   	-1541.19		143.64   	-534.08		
-58.29   	-71.11   	124.62   	-1576.80		141.51   	-534.08		
-55.54   	-79.35   	118.31   	-1607.32		139.37   	-534.08		
-73.24   	-78.43   	111.88   	-1617.49		137.23   	-523.90		
-69.27   	-69.27   	105.41   	-1617.49		135.14   	-513.73		
-65.00   	-66.22   	 98.94   	-1597.15		133.08   	-498.47		
-69.58   	-61.04   	 92.55   	-1571.71		131.09   	-483.21		
-73.24   	-64.39   	 86.27   	-1531.02		129.16   	-467.95		
-69.58   	-65.00   	 80.14   	-1480.16		127.28   	-452.69		
-78.43   	-65.00   	 74.22   	-1414.03		125.47   	-437.43		
-80.26   	-61.04   	 68.57   	-1337.74		123.72   	-427.26		
-77.82   	-58.90   	 63.21   	-1256.35		122.01   	-406.92		
-69.89   	-50.96   	 58.19   	-1169.88		120.39   	-396.74		
-64.09   	-43.95   	 53.51   	-1083.41		118.80   	-381.48		
-65.61   	-45.17   	 49.18   	-1002.03		117.27   	-366.22		
-59.51   	-35.10   	 45.17   	-915.56		115.81   	-350.97		
-63.78   	-35.71   	 41.51   	-839.26		114.40   	-340.79		
-76.90   	-38.15   	 38.15   	-757.88		113.04   	-320.45		
-75.68   	-37.54   	 35.12   	-691.76		111.76   	-305.19		
-68.05   	-38.15   	 32.35   	-615.46		110.54   	-289.93		
-72.94   	-38.15   	 29.89   	-559.51		109.38   	-279.75		
-66.53   	-30.21   	 27.65   	-493.39		108.26   	-269.58		
-67.75   	-31.13   	 25.68   	-447.61		107.18   	-259.41		
-64.39   	-26.55   	 23.89   	-396.74		106.14   	-254.32		
-61.34   	-23.19   	 22.30   	-350.97		105.13   	-244.15		
-57.07   	-40.28   	 20.90   	-310.27		104.15   	-233.98		
-47.61   	-34.48   	 19.65   	-269.58		103.21   	-233.98		
-65.00   	-36.93   	 18.58   	-233.98		102.28   	-223.80		
-63.17   	-40.59   	 17.64   	-203.46		101.38   	-218.72		
-59.81   	-28.99   	 16.83   	-178.03		100.51   	-213.63		
-67.75   	-33.26   	 16.11   	-162.77		 99.65   	-213.63		
-53.41   	-39.98   	 15.46   	-137.33		 98.80   	-208.54		
-59.51   	-48.22   	 14.91   	-127.16		 97.97   	-203.46		
-59.51   	-46.69   	 14.40   	-106.82		 97.15   	-203.46		
-48.22   	-41.81   	 13.98   	 -96.64		 96.34   	-198.37		
-48.52   	-47.30   	 13.59   	 -76.30		 95.54   	-193.29		
-42.42   	-39.67   	 13.29   	 -66.12		 94.77   	-188.20		
-43.03   	-40.28   	 13.02   	 -55.95		 94.02   	-188.20		
-51.88   	-44.86   	 12.80   	 -40.69		 93.27   	-178.03		
-49.13   	-16.17   	 12.63   	 -40.69		 92.55   	-183.11		
-55.85   	  0.92   	 12.47   	 -30.52		 91.82   	-172.94		
-50.35   	 13.73   	 12.35   	 -25.43		 91.13   	-167.85		
-57.37   	 33.26   	 12.25   	 -25.43		 90.46   	-167.85		
-52.49   	 30.21   	 12.15   	 -25.43		 89.79   	-167.85		
-33.57   	 19.23   	 12.04   	 -25.43		 89.11   	-157.68		
-13.73   	 23.50   	 11.94   	 -20.35		 88.48   	-157.68		
 -3.36   	 17.09   	 11.86   	 -25.43		 87.85   	-157.68		
 12.21   	  9.77   	 11.76   	 -20.35		 87.22   	-147.51		
  1.22   	  9.77   	 11.68   	 -20.35		 86.63   	-152.59		
 -7.63   	 -6.10   	 11.60   	 -20.35		 86.02   	-142.42		
  3.97   	-19.23   	 11.52   	 -20.35		 85.45   	-142.42		
-14.04   	-22.89   	 11.43   	 -15.26		 84.88   	-142.42		
-37.54   	-29.60   	 11.37   	 -15.26		 84.31   	-137.33		
-44.86   	-28.69   	 11.31   	 -20.35		 83.76   	-137.33		
-59.81   	-43.03   	 11.23   	 -10.17		 83.21   	-132.25		
-51.57   	-49.44   	 11.19   	 -15.26		 82.69   	-132.25		
-28.99   	-53.10   	 11.13   	 -15.26		 82.16   	-127.16		
-11.60   	-46.69   	 11.07   	 -15.26		 81.65   	-127.16		
 -1.83   	-35.71   	 11.01   	 -10.17		 81.14   	-122.07		
  2.44   	-37.23   	 10.97   	  -5.09		 80.65   	-122.07		
 -4.27   	-46.08   	 10.95(D)	   0.00		 80.16   	-111.90		
-18.31   	-59.81   	 10.95   	   0.00		 79.71   	-111.90		
-47.91   	-72.63   	 10.95   	  10.17		 79.27   	-106.82		
-67.44   	-73.55   	 10.99   	  15.26		 78.84   	-106.82		
-63.48   	-72.02   	 11.05   	  15.26		 78.41   	-101.73		
-66.22   	-78.43   	 11.11   	  15.26		 78.01   	-101.73		
-53.71   	-73.85   	 11.17   	  25.43		 77.60   	 -96.64		
-43.95   	-75.99   	 11.27   	  25.43		 77.21   	 -96.64		
-60.12   	-85.45   	 11.37   	  30.52		 76.83   	 -96.64		
-59.20   	-90.33   	 11.50   	  30.52		 76.44   	 -91.56		
-59.51   	-89.42   	 11.62   	  25.43		 76.07   	 -96.64		
-66.22   	-91.25   	 11.72   	  25.43		 75.69   	 -91.56		
-56.15   	-83.01   	 11.82   	  20.35		 75.32   	 -96.64		
-44.56   	-69.89   	 11.90   	  10.17		 74.93   	 -91.56		
-36.32   	-74.77   	 11.94   	  10.17		 74.57   	 -96.64		
-39.67   	-77.82   	 11.98   	   0.00		 74.18   	 -96.64		
-44.86   	-79.96   	 11.98   	  -5.09		 73.79   	 -96.64		
-56.46   	-81.48   	 11.96   	   0.00		 73.41   	 -96.64		
-62.26   	-77.21   	 11.96   	 -10.17		 73.02   	-101.73		
-44.25   	-70.80   	 11.92   	   0.00		 72.61   	 -91.56		
-51.27   	-65.31   	 11.92   	   0.00		 72.25   	 -96.64		
-56.15   	-67.75   	 11.92   	   5.09		 71.86   	 -96.64		
-59.51   	-50.96   	 11.94   	   5.09		 71.47   	 -91.56		
-119.32   	-15.87   	 11.96   	  15.26		 71.11   	 -86.47		
-153.50   	 45.17   	 12.02   	  15.26		 70.76   	 -91.56		
-160.83   	115.97   	 12.09   	  15.26		 70.40   	 -86.47		
-144.96   	184.33   	 12.15   	  20.35		 70.05   	 -81.38		
-34.48   	249.02   	 12.23   	  20.35		 69.73   	 -86.47		
143.13   	299.99   	 12.31   	  25.43		 69.38   	 -81.38		
375.06   	345.15   	 12.41   	  25.43		 69.05   	 -86.47		
655.82   	322.27   	 12.51   	  40.69		 68.71   	 -81.38		
906.37   	 69.27   	 12.68   	  45.78		 68.38   	 -81.38		
1106.26   	-330.81   	 12.86   	  55.95		 68.06   	 -76.30		
1181.34   	-766.91   	 13.08   	  71.21		 67.75   	 -81.38		
1075.74   	-1153.26   	 13.37   	  81.38		 67.43   	 -81.38		
889.59   	-1278.99(R)	 13.69(E)	  91.56		 67.10   	 -81.38		
705.57   	-1269.23   	 14.06   	 106.82		 66.77   	 -81.38		
550.23   	-1239.32   	 14.49   	 116.99		 66.45   	 -81.38		
455.32   	-1144.10   	 14.95   	 137.33		 66.12   	 -81.38		
388.79   	-1004.64   	 15.50   	 152.59		 65.80   	 -76.30		
297.85   	-743.10   	 16.11   	 188.20		 65.49   	 -81.38		
166.02   	-438.84   	 16.87   	 228.89		 65.17   	 -76.30		
 55.24   	-192.57   	 17.78   	 295.01		 64.86   	 -76.30		
-17.09   	-75.07   	 18.96   	 371.31		 64.56   	 -76.30		
-54.93   	-59.81   	 20.45   	 478.13		 64.25   	 -71.21		
-65.00   	-45.47   	 22.36   	 600.20		 63.97   	 -61.04		
-51.88   	-37.54   	 24.76   	 737.54		 63.72   	 -61.04		
-50.05   	-23.80   	 27.71   	 874.87		 63.48   	 -50.86		
-67.44   	-13.12   	 31.21   	1022.38		 63.28   	 -35.61		
-82.09   	-15.56   	 35.30   	1144.45		 63.13   	 -20.35		
-83.92   	-10.07   	 39.88   	1251.27		 63.05   	 -10.17		
-78.43   	 -7.63   	 44.88   	1332.65		 63.01(D)	  10.17		
-63.48   	  9.16   	 50.21   	1388.60		 63.05   	  30.52		
-62.26   	  9.46   	 55.77   	1408.95		 63.17   	  45.78		
-75.99   	 -1.53   	 61.40   	1414.03		 63.36   	  71.21		
-78.74   	 12.82   	 67.06   	1403.86		 63.64   	  86.47		
-86.98   	 11.90   	 72.68   	1378.43		 63.99   	 106.82		
-73.55   	 12.82   	 78.19   	1353.00		 64.41   	 127.16		
-65.31   	 14.95   	 83.60   	1332.65		 64.92   	 142.42		
-68.66   	 16.78   	 88.93   	1312.30		 65.49   	 157.68		
-74.46   	 19.53   	 94.18   	1302.13		 66.12   	 183.11		
-85.14   	 11.60   	 99.39   	1286.87		 66.86   	 203.46		
-83.01   	 13.12   	104.54   	1271.61		 67.67   	 223.80		
-83.62   	 16.78   	109.62   	1256.35		 68.57   	 249.24		
-69.89   	 26.86   	114.65   	1230.92		 69.56   	 274.67		
-68.36   	 30.52   	119.57   	1200.40		 70.66   	 295.01		
-60.42   	 37.84   	124.37   	1169.88		 71.84   	 315.36		
-56.15   	 31.43   	129.05   	1139.36		 73.10   	 330.62		
-64.09   	 30.21   	133.61   	1103.76		 74.42   	 350.97		
-59.20   	 39.37   	138.03   	1073.24		 75.83   	 366.22		
-71.72   	 41.20   	142.32   	1042.72		 77.29   	 376.40		
-78.43   	 52.19   	146.49   	1002.03		 78.80   	 386.57		
-82.70   	 51.57   	150.50   	 966.43		 80.35   	 396.74		
-82.09   	 55.54   	154.36   	 915.56		 81.93   	 401.83		
-80.57   	 56.15   	158.03   	 844.35		 83.54   	 412.00		
-68.66   	 56.46   	161.40   	 768.05		 85.19   	 417.09		
-60.42   	 63.17   	164.48   	 696.84		 86.86   	 417.09		
-66.83   	 71.41   	167.26   	 620.55		 88.52   	 422.18		
-64.09   	 85.45   	169.75   	 564.60		 90.21   	 422.18		
-48.22   	101.32   	172.00   	 523.90		 91.90   	 422.18		
-51.88   	109.56   	174.10   	 503.56		 93.59   	 412.00		
-43.03   	119.02   	176.11   	 503.56		 95.24   	 412.00		
-24.41   	130.62   	178.13   	 534.08		 96.89   	 412.00		
-38.45   	139.16   	180.26   	 584.94		 98.53   	 422.18		
-38.76   	159.91   	182.60   	 640.89		100.22   	 432.35		
-38.15   	188.29   	185.17   	 691.76		101.95   	 452.69		
-54.63   	198.06   	187.93   	 712.10		103.76   	 462.87		
-42.42   	227.97   	190.78   	 681.58		105.62   	 483.21		
-24.41   	260.31   	193.51   	 625.63		107.55   	 488.30		
-22.28   	269.78   	196.01   	 544.25		109.50   	 493.39		
  5.19   	306.09   	198.19   	 452.69		111.47   	 488.30		
  2.75   	328.98   	200.00   	 376.40		113.43   	 488.30		
  2.44   	346.98   	201.50   	 320.45		115.38   	 483.21		
 22.58   	372.92   	202.79   	 295.01		117.31   	 478.13		
 22.89   	392.15   	203.97   	 279.75		119.23   	 478.13		
 35.10   	404.97   	205.09   	 279.75		121.14   	 473.04		
 47.61   	415.95   	206.20   	 264.50		123.03   	 467.95		
 58.59   	427.55   	207.26   	 249.24		124.90   	 457.78		
 75.68   	432.43   	208.26   	 228.89		126.73   	 452.69		
 79.35   	431.52   	209.18   	 193.29		128.54   	 442.52		
 85.45   	422.36   	209.95   	 167.85		130.31   	 437.43		
 91.86   	407.71   	210.62   	 142.42		132.06   	 422.18		
 90.64   	392.46   	211.19   	 122.07		133.75   	 412.00		
 92.16   	365.30   	211.68   	  96.64		135.40   	 396.74		
 90.33   	338.75   	212.06   	  76.30		136.99   	 376.40		
 71.41   	307.01   	212.37   	  55.95		138.49   	 356.05		
 54.02   	268.25   	212.59   	  35.61		139.92   	 335.71		
 49.74   	239.87   	212.74   	  20.35		141.26   	 315.36		
 37.84   	198.67   	212.82(S)	   0.00		142.52   	 300.10		
 20.75   	149.23   	212.82   	 -15.26		143.72   	 279.75		
 18.01   	114.75   	212.76   	 -20.35		144.84   	 274.67		
 -1.22   	 68.05   	212.67   	 -35.61		145.94   	 264.50		
  2.44   	 46.39   	212.53   	 -50.86		147.00   	 254.32		
 12.21   	 39.98   	212.33   	 -66.12		148.02   	 249.24		
 -7.63   	 12.51   	212.06   	 -91.56		149.01   	 244.15		
-21.36   	 -1.53   	211.70   	-127.16		149.99   	 233.98		
-33.87   	-20.45   	211.19   	-162.77		150.93   	 223.80		
-55.54   	-34.18   	210.54   	-198.37		151.82   	 213.63		
-66.83   	-38.45   	209.74   	-239.06		152.67   	 203.46		
-59.81   	-34.79   	208.79   	-279.75		153.49   	 188.20		
-62.56   	-36.62   	207.67   	-320.45		154.24   	 172.94		
-63.78   	-50.05   	206.39   	-361.14		154.93   	 152.59		
-35.40   	-51.57   	204.94   	-406.92		155.54   	 127.16		
-34.18   	-64.70   	203.32   	-447.61		156.05   	 101.73		
-36.01   	-68.66   	201.53   	-493.39		156.46   	  76.30		
-26.55   	-63.78   	199.55   	-544.25		156.76   	  40.69		
-44.25   	-67.75   	197.37   	-600.20		156.93   	  10.17		
-46.39   	-71.11   	194.97   	-666.32		156.97(S)	 -20.35		
-50.35   	-76.29   	192.31   	-732.45		156.89   	 -55.95		
-59.81   	-83.01   	189.38   	-818.92		156.66   	 -96.64		
-55.85   	-87.59   	186.10   	-890.13		156.28   	-132.25		
-62.26   	-89.42   	182.54   	-966.43		155.75   	-172.94		
-72.63   	-92.16   	178.68   	-1032.55		155.06   	-213.63		
-68.05   	-86.98   	174.55   	-1098.67		154.20   	-254.32		
-61.04   	-90.64   	170.15   	-1149.54		153.18   	-295.01		
-49.44   	-96.74   	165.55   	-1205.49		152.00   	-330.62		
-22.58   	-88.81   	160.73   	-1256.35		150.68   	-376.40		
-30.52   	-98.88   	155.71   	-1307.22		149.18   	-406.92		
-43.33   	-104.37   	150.48   	-1358.08		147.55   	-442.52		
-44.86   	-98.88   	145.05   	-1408.95		145.78   	-467.95		
-57.07   	-103.15   	139.41   	-1459.81		143.91   	-498.47		
-55.24   	-103.76   	133.57   	-1505.59		141.91   	-513.73		
-68.05   	-96.74   	127.55   	-1546.28		139.86   	-523.90		
-86.98   	-98.27   	121.36   	-1586.97		137.76   	-534.08		
-87.59   	-91.86   	115.01   	-1612.40		135.63   	-528.99		
-84.84   	-90.03   	108.57   	-1627.66		133.51   	-528.99		
-55.85   	-91.25   	102.05   	-1622.58		131.39   	-518.82		
-36.62   	-88.50   	 95.56   	-1607.32		129.32   	-503.56		
-35.71   	-79.65   	 89.13   	-1571.71		127.30   	-488.30		
-44.56   	-76.90   	 82.85   	-1520.85		125.35   	-462.87		
-53.41   	-68.66   	 76.76   	-1459.81		123.50   	-447.61		
-59.51   	-61.95   	 70.93   	-1378.43		121.71   	-427.26		
-57.68   	-58.29   	 65.41   	-1297.04		120.00   	-412.00		
-65.61   	-58.29   	 60.22   	-1205.49		118.35   	-386.57		
-69.89   	-47.30   	 55.40   	-1119.02		116.81   	-376.40		
-67.14   	-36.32   	 50.93   	-1027.46		115.30   	-356.05		
-75.99   	-40.59   	 46.82   	-946.08		113.88   	-335.71		
-60.73   	-40.59   	 43.03   	-869.78		112.53   	-325.53		
-44.86   	-39.06   	 39.55   	-798.57		111.23   	-315.36		
-54.32   	-44.56   	 36.36   	-732.45		109.97   	-300.10		
-52.49   	-43.64   	 33.43   	-671.41		108.77   	-295.01		
-51.57   	-40.59   	 30.74   	-600.20		107.59   	-274.67		
-59.81   	-30.82   	 28.34   	-539.16		106.49   	-269.58		
-64.09   	-32.04   	 26.19   	-467.95		105.41   	-254.32		
-62.56   	-27.47   	 24.31   	-412.00		104.39   	-244.15		
-55.54   	-21.36   	 22.67   	-356.05		103.42   	-233.98		
-63.48   	-34.48   	 21.24   	-310.27		102.48   	-223.80		
-55.54   	-42.72   	 20.00   	-279.75		101.59   	-213.63		
-40.28   	-41.81   	 18.88   	-254.32		100.73   	-213.63		
-45.47   	-37.23   	 17.86   	-239.06		 99.88   	-208.54		
-43.95   	-39.67   	 16.91   	-228.89		 99.04   	-208.54		
-34.18   	-30.52   	 15.99   	-218.72		 98.21   	-203.46		
-43.95   	-35.40   	 15.12   	-198.37		 97.40   	-208.54		
-51.27   	-44.86   	 14.32   	-178.03		 96.56   	-208.54		
-46.08   	-41.50   	 13.61   	-142.42		 95.73   	-198.37		
-52.19   	-42.72   	 13.04   	-116.99		 94.93   	-198.37		
-58.59   	-41.20   	 12.57   	 -81.38		 94.14   	-198.37		
-50.96   	-42.72   	 12.25   	 -45.78		 93.35   	-188.20		
-51.88   	-44.25   	 12.07   	 -25.43		 92.59   	-183.11		
-44.86   	-45.47   	 11.96   	   5.09		 91.86   	-178.03		
-37.84   	-35.10   	 11.98   	  20.35		 91.15   	-172.94		
-40.89   	-21.67   	 12.07   	  30.52		 90.46   	-157.68		
-47.91   	 -6.10   	 12.19   	  40.69		 89.83   	-152.59		
-54.93   	  8.54   	 12.35   	  35.61		 89.22   	-137.33		
-48.22   	 21.06   	 12.49   	  20.35		 88.67   	-137.33		
-41.20   	 36.01   	 12.57   	   5.09		 88.12   	-127.16		
-26.86   	 27.47   	 12.59   	 -15.26		 87.61   	-127.16		
 -9.77   	 29.30   	 12.53   	 -35.61		 87.10   	-127.16		
-10.99   	 34.79   	 12.39   	 -40.69		 86.59   	-132.25		
 -4.88   	 23.50   	 12.23   	 -50.86		 86.06   	-137.33		
 -7.63   	 25.33   	 12.02   	 -45.78		 85.51   	-137.33		
-12.51   	 27.47   	 11.84   	 -40.69		 84.96   	-132.25		
-19.53   	 -0.92   	 11.68   	 -20.35		 84.44   	-137.33		
-16.78   	-11.29   	 11.60   	 -10.17		 83.89   	-142.42		
-17.70   	 -5.49   	 11.56   	   0.00		 83.32   	-137.33		
-25.94   	 -5.19   	 11.56   	  10.17		 82.77   	-142.42		
-25.33   	 -9.16   	 11.60   	  15.26		 82.20   	-142.42		
-29.60   	-17.09   	 11.66   	   5.09		 81.63   	-142.42		
-30.52   	-36.01   	 11.68   	   5.09		 81.06   	-147.51		
-14.34   	-43.33   	 11.70   	   0.00		 80.47   	-142.42		
  4.88   	-29.30   	 11.70   	  -5.09		 79.90   	-142.42		
  5.19   	-18.92   	 11.68   	 -15.26		 79.33   	-142.42		
  7.02   	-18.31   	 11.62   	 -10.17		 78.76   	-132.25		
  3.66   	-24.41   	 11.58   	 -10.17		 78.23   	-132.25		
-29.30   	-38.76   	 11.54   	  -5.09		 77.70   	-122.07		
-46.39   	-50.66   	 11.52   	  -5.09		 77.21   	-122.07		
-75.38   	-54.32   	 11.50(D)	   0.00		 76.72   	-111.90		
-88.20   	-59.51   	 11.50   	   0.00		 76.28   	-111.90		
-66.83   	-58.90   	 11.50   	   5.09		 75.83   	-106.82		
-41.81   	-57.07   	 11.52   	  10.17		 75.40   	-101.73		
-23.80   	-55.85   	 11.56   	  15.26		 74.99   	-101.73		
-14.95   	-57.68   	 11.62   	  15.26		 74.59   	 -96.64		
-24.41   	-63.48   	 11.68   	  15.26		 74.20   	 -91.56		
-45.17   	-61.04   	 11.74   	  20.35		 73.83   	 -96.64		
-51.88   	-68.36   	 11.82   	  20.35		 73.45   	 -86.47		
-42.11   	-58.59   	 11.90   	  20.35		 73.10   	 -91.56		
-42.42   	-54.93   	 11.98   	  20.35		 72.74   	 -86.47		
-41.50   	-65.61   	 12.07   	  15.26		 72.39   	 -86.47		
-30.52   	-56.76   	 12.13   	  20.35		 72.04   	 -81.38		
-28.99   	-54.32   	 12.21   	  20.35		 71.72   	 -86.47		
-23.50   	-54.63   	 12.29   	  25.43		 71.37   	 -76.30		
-19.84   	-47.30   	 12.39   	  25.43		 71.07   	 -81.38		
-22.89   	-49.44   	 12.49   	  35.61		 70.74   	 -71.21		
-33.87   	-51.57   	 12.63   	  30.52		 70.46   	 -76.30		
-41.20   	-50.66   	 12.76   	  35.61		 70.15   	 -71.21		
-52.80   	-31.43   	 12.90   	  35.61		 69.87   	 -71.21		
-85.14   	 15.56   	 13.04   	  40.69		 69.58   	 -71.21		
-117.49   	 82.40   	 13.20   	  35.61		 69.30   	 -71.21		
-143.13   	138.55   	 13.35   	  40.69		 69.01   	 -66.12		
-110.47   	213.01   	 13.51   	  40.69		 68.75   	 -71.21		
  9.77   	284.12   	 13.67   	  50.86		 68.46   	 -71.21		
177.92   	338.13   	 13.88   	  55.95		 68.18   	 -66.12		
423.28   	411.68   	 14.10   	  66.12		 67.91   	 -71.21		
691.53   	378.11   	 14.36   	  71.21		 67.63   	 -71.21		
921.33   	 92.16   	 14.65   	  81.38		 67.34   	 -66.12		
1093.14   	-309.14   	 14.97   	  91.56		 67.08   	 -71.21		
1123.05   	-752.87   	 15.34   	  96.64		 66.80   	 -71.21		
995.18   	-1114.20   	 15.73   	 106.82		 66.51   	 -71.21		
815.43   	-1199.65(R)	 16.15(E)	 106.82		 66.23   	 -71.21		
648.19   	-1195.07   	 16.58   	 111.90		 65.94   	 -71.21		
524.90   	-1166.08   	 17.03   	 116.99		 65.66   	 -71.21		
450.44   	-1076.66   	 17.50   	 132.25		 65.37   	 -76.30		
368.04   	-940.25   	 18.03   	 147.51		 65.07   	 -76.30		
258.18   	-674.13   	 18.62   	 183.11		 64.76   	 -81.38		
144.04   	-376.89   	 19.35   	 233.98		 64.44   	 -76.30		
 61.95   	-150.45   	 20.28   	 295.01		 64.13   	 -76.30		
 14.95   	-55.85   	 21.46   	 386.57		 63.82   	 -76.30		
-14.04   	-47.30   	 23.01   	 488.30		 63.52   	 -71.21		
-29.60   	-36.01   	 24.96   	 620.55		 63.23   	 -61.04		
-45.47   	-31.43   	 27.45   	 757.88		 62.99   	 -61.04		
-47.00   	-17.70   	 30.48   	 895.22		 62.75   	 -45.78		
-48.52   	  1.53   	 34.06   	1032.55		 62.56   	 -35.61		
-46.39   	  0.61   	 38.19   	1149.54		 62.42   	 -20.35		
-44.56   	  1.83   	 42.79   	1246.18		 62.34   	 -10.17		
-43.03   	 15.56   	 47.77   	1312.30		 62.30(D)	  10.17		
-39.37   	 19.53   	 53.02   	1353.00		 62.34   	  30.52		
-42.72   	 18.92   	 58.43   	1373.34		 62.46   	  45.78		
-52.19   	 21.97   	 63.93   	1368.26		 62.64   	  71.21		
-62.26   	 22.89   	 69.40   	1358.08		 62.93   	  81.38		
-57.98   	 27.47   	 74.83   	1337.74		 63.26   	 101.73		
-54.93   	 24.72   	 80.18   	1322.48		 63.66   	 122.07		
-50.66   	 21.97   	 85.47   	1312.30		 64.15   	 142.42		
-40.89   	 30.82   	 90.72   	1302.13		 64.72   	 157.68		
-61.65   	 35.40   	 95.93   	1291.96		 65.35   	 183.11		
-67.44   	 32.96   	101.10   	1281.79		 66.08   	 203.46		
-59.81   	 35.10   	106.23   	1276.70		 66.90   	 228.89		
-59.51   	 43.03   	111.33   	1256.35		 67.81   	 249.24		
-49.44   	 45.78   	116.36   	1236.01		 68.81   	 274.67		
-42.72   	 47.61   	121.30   	1210.58		 69.91   	 295.01		
-44.56   	 50.35   	126.14   	1180.06		 71.09   	 320.45		
-50.35   	 48.22   	130.86   	1139.36		 72.37   	 340.79		
-53.10   	 47.00   	135.42   	1093.59		 73.73   	 356.05		
-49.44   	 52.80   	139.80   	1063.07		 75.16   	 376.40		
-49.44   	 56.46   	144.05   	1022.38		 76.66   	 386.57		
-40.89   	 63.17   	148.14   	 981.68		 78.21   	 396.74		
-27.16   	 72.63   	152.06   	 935.91		 79.80   	 412.00		
-25.02   	 70.50   	155.81   	 879.96		 81.44   	 417.09		
-26.25   	 75.99   	159.33   	 824.00		 83.11   	 427.26		
-24.72   	 81.18   	162.62   	 762.97		 84.82   	 432.35		
-34.79   	 83.92   	165.68   	 717.19		 86.55   	 437.43		
-37.23   	102.23   	168.54   	 681.58		 88.30   	 437.43		
-33.87   	113.22   	171.27   	 671.41		 90.05   	 442.52		
-39.06   	116.58   	173.96   	 671.41		 91.82   	 447.61		
-38.45   	126.95   	176.64   	 676.50		 93.61   	 447.61		
-38.76   	140.99   	179.35   	 681.58		 95.40   	 447.61		
-33.57   	155.33   	182.07   	 666.32		 97.19   	 457.78		
-26.25   	176.39   	184.74   	 635.81		 99.02   	 462.87		
-13.12   	199.58   	187.28   	 579.86		100.87   	 467.95		
-13.73   	216.06   	189.60   	 518.82		102.75   	 473.04		
-14.95   	235.60   	191.68   	 447.61		104.64   	 478.13		
 -4.27   	263.06   	193.47   	 381.48		106.55   	 478.13		
 -1.83   	288.39   	194.99   	 340.79		108.46   	 467.95		
 10.38   	312.19   	196.36   	 320.45		110.34   	 462.87		
