  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-15.26   	 -3.97   	137.21   	 635.81		112.55   	 218.72		
 -9.46   	  0.61   	139.76   	1195.32		113.43   	 233.98		
 -3.05   	  6.41   	144.54   	1495.42		114.36   	 422.18		
  3.97   	 14.65   	150.52   	1480.16		116.05   	 391.66		
 11.60   	 25.33   	156.44   	1113.93		117.62   	 213.63		
 19.84   	 37.23   	160.89   	 569.68		118.47   	  10.17		
 28.38   	 49.44   	163.17   	-137.33		118.51   	  66.12		
 36.93   	 61.34   	162.62   	-651.07		118.78   	  96.64		
 45.17   	 72.63   	160.02   	-768.05		119.17   	 -45.78		
 54.02   	 84.53   	156.95   	-940.99		118.98   	 264.50		
 63.78   	 97.66   	153.18   	-946.08		120.04   	 244.15		
 74.16   	112.00   	149.40   	-478.13		121.02   	  61.04		
 84.53   	126.65   	147.49   	 -25.43		121.26   	 254.32		
 93.69   	140.08   	147.38   	 132.25		122.28   	 381.48		
101.93   	151.37   	147.91   	 295.01		123.80   	  71.21		
108.03   	159.91   	149.09   	 483.21		124.09   	-203.46		
112.61   	166.63   	151.03   	 498.47		123.28   	  86.47		
115.36   	172.42   	153.02   	 350.97		123.62   	 274.67		
116.88   	177.31   	154.42   	 162.77		124.72   	 106.82		
117.80   	180.97   	155.08   	 -15.26		125.15   	 167.85		
117.49   	183.11   	155.01   	-300.10		125.82   	 427.26		
115.05   	182.50   	153.81   	-518.82		127.53   	 320.45		
109.86   	178.53   	151.74   	-590.03		128.81   	  15.26		
102.23   	170.59   	149.38   	-620.55		128.87   	 157.68		
 93.38   	159.30   	146.90   	-498.47		129.50   	 198.37		
 83.92   	144.65   	144.90   	-320.45		130.29   	  30.52		
 73.24   	126.95   	143.62   	-198.37		130.42   	 178.03		
 61.04   	106.81   	142.83   	 -66.12		131.13   	 162.77		
 46.69   	 85.14   	142.56   	  10.17		131.78   	  61.04		
 31.43   	 62.26   	142.60   	  25.43		132.02   	  45.78		
 16.48   	 39.67   	142.71   	  50.86		132.21   	  45.78		
  3.36   	 18.62   	142.91   	   0.00		132.39   	  81.38		
 -7.63   	  0.00   	142.91   	 -91.56		132.72(S)	 -45.78		
-17.09   	-15.56   	142.54   	-218.72		132.53   	 -71.21		
-24.72   	-27.47   	141.67   	-315.36		132.25   	 -66.12		
-31.13   	-36.01   	140.41   	-371.31		131.98   	-127.16		
-36.62   	-41.81   	138.92   	-417.09		131.47   	 -50.86		
-41.50   	-46.39   	137.25   	-478.13		131.27   	 -76.30		
-45.17   	-50.35   	135.34   	-584.94		130.97   	-106.82		
-48.22   	-54.63   	133.00   	-696.84		130.54   	-162.77		
-50.66   	-59.20   	130.21   	-808.75		129.89   	-274.67		
-52.19   	-63.48   	126.98   	-930.82		128.79   	-320.45		
-53.41   	-66.83   	123.25   	-1129.19		127.51   	-340.79		
-54.63   	-68.05   	118.74   	-1353.00		126.14   	-396.74		
-55.54   	-66.83   	113.33   	-1520.85		124.56   	-457.78		
-56.46   	-64.70   	107.24   	-1632.75		122.73   	-554.42		
-57.07   	-63.48   	100.71   	-1744.65		120.51   	-696.84		
-57.07   	-64.09   	 93.73   	-1820.95		117.72   	-778.23		
-56.76   	-65.31   	 86.45   	-1866.73		114.61   	-651.07		
-56.15   	-65.61   	 78.98   	-1775.17		112.00   	-203.46		
-56.76   	-64.39   	 71.88   	-1663.27		111.19   	 447.61		
-58.59   	-62.26   	 65.23   	-2248.21		112.98   	 371.31		
-60.73   	-60.73   	 56.24   	-2517.79		114.47   	-284.84		
-62.26   	-60.12   	 46.16   	-2314.33		113.33   	-396.74		
-61.95   	-59.81   	 36.91   	-2126.14		111.74   	-198.37		
-60.12   	-58.90   	 28.40   	-1749.74		110.95   	 -35.61		
-57.68   	-56.76   	 21.40   	-1286.87		110.80   	 -50.86		
-55.54   	-54.93   	 16.26   	-900.30		110.60   	  15.26		
-54.32   	-53.41   	 12.66   	-574.77		110.66   	  86.47		
-53.10   	-52.19   	 10.36   	-284.84		111.01   	  -5.09		
-52.19   	-50.96   	  9.22   	-101.73		110.99   	 -45.78		
-51.88   	-50.05   	  8.81   	  -5.09		110.80   	 -40.69		
-52.49   	-49.44   	  8.79   	  45.78		110.64   	-106.82		
-53.41   	-49.44   	  8.97   	  66.12		110.21   	 -81.38		
-54.02   	-49.44   	  9.24   	  25.43		109.89   	 -20.35		
-53.41   	-49.44   	  9.34   	 -35.61		109.81   	 -20.35		
-51.88   	-49.13   	  9.20   	-157.68		109.72   	 -35.61		
-50.66   	-49.44   	  8.57   	-295.01		109.58   	 -50.86		
-49.44   	-50.35   	  7.39   	-417.09		109.38   	 -91.56		
-47.91   	-51.57   	  5.72   	-513.73		109.01   	-111.90		
-45.47   	-51.88   	  3.66   	-549.34		108.57   	-127.16		
-42.42   	-51.57   	  1.46   	-508.65		108.06   	-132.25		
-39.37   	-51.27   	 -0.57   	-406.92		107.53   	-132.25		
-37.84   	-51.88   	 -2.20   	-274.67		107.00   	-132.25		
-38.15   	-54.02   	 -3.30   	-127.16		106.47   	-127.16		
-39.67   	-56.15   	 -3.80(D)	  15.26		105.96   	-122.07		
-40.59   	-57.68   	 -3.74   	 142.42		105.47   	-106.82		
-40.59   	-57.98   	 -3.17   	 239.06		105.05   	 -81.38		
-39.67   	-57.98   	 -2.22   	 320.45		104.72   	 -71.21		
-38.76   	-58.90   	 -0.94   	 350.97		104.43   	 -61.04		
-38.45   	-60.73   	  0.47   	 315.36		104.19   	 -40.69		
-39.67   	-62.87   	  1.73   	 259.41		104.03   	 -61.04		
-40.89   	-64.09   	  2.77   	 147.51		103.78   	 -81.38		
-41.50   	-64.09   	  3.36   	  25.43		103.46   	 -66.12		
-40.89   	-62.56   	  3.46   	 -50.86		103.19   	-111.90		
-39.37   	-60.42   	  3.26   	-122.07		102.75   	 -76.30		
-38.45   	-59.20   	  2.77   	-193.29		102.44   	 -35.61		
-38.45   	-60.12   	  1.99   	-249.24		102.30   	-132.25		
-39.98   	-63.17   	  1.00   	-269.58		101.77   	-167.85		
-41.81   	-66.53   	 -0.08   	-274.67		101.10   	-152.59		
-42.42   	-68.36   	 -1.18   	-249.24		100.49   	-188.20		
-41.20   	-68.05   	 -2.18   	-172.94		 99.74   	-223.80		
-39.06   	-66.83   	 -2.87   	 -55.95		 98.84   	-188.20		
-36.93   	-66.22   	 -3.09   	  55.95		 98.09   	-116.99		
-36.62   	-67.14   	 -2.87   	 183.11		 97.62   	 -86.47		
-37.84   	-68.36   	 -2.14   	 305.19		 97.27   	 -76.30		
-39.37   	-68.05   	 -0.92   	 340.79		 96.97   	 -10.17		
-39.67   	-66.22   	  0.45   	 315.36		 96.93   	 -50.86		
-39.06   	-63.48   	  1.71   	 239.06		 96.72   	-111.90		
-38.45   	-61.65   	  2.67   	 101.73		 96.28   	 -86.47		
-38.45   	-61.95   	  3.07   	 -45.78		 95.93   	-152.59		
-39.37   	-64.09   	  2.89   	-132.25		 95.32   	-213.63		
-39.67   	-66.53   	  2.36   	-183.11		 94.47   	-142.42		
-39.37   	-68.05   	  1.63   	-178.03		 93.90   	 -81.38		
-38.15   	-68.05   	  0.92   	-142.42		 93.57   	 -96.64		
-36.32   	-67.75   	  0.35   	 -96.64		 93.18   	 -71.21		
-35.10   	-67.44   	 -0.04   	 -86.47		 92.90   	 -61.04		
-35.40   	-67.75   	 -0.39   	 -96.64		 92.65   	-101.73		
-36.32   	-67.44   	 -0.77   	 -35.61		 92.25   	-157.68		
-37.23   	-65.92   	 -0.92   	  40.69		 91.62   	-111.90		
-36.93   	-64.09   	 -0.75   	  86.47		 91.17   	 -25.43		
-35.40   	-62.56   	 -0.41   	 137.33		 91.07   	 -91.56		
-33.26   	-62.87   	  0.14   	 162.77		 90.70   	-111.90		
-32.04   	-65.61   	  0.79   	 167.85		 90.25   	 -50.86		
-32.65   	-68.97   	  1.46   	 152.59		 90.05   	 -61.04		
-34.48   	-70.50   	  2.08   	 122.07		 89.81   	 -81.38		
-36.01   	-69.27   	  2.56   	  71.21		 89.48   	 -86.47		
-36.32   	-66.22   	  2.85   	  25.43		 89.13   	 -81.38		
-35.71   	-63.17   	  2.95   	 -20.35		 88.81   	 -91.56		
-34.79   	-61.95   	  2.87   	 -50.86		 88.44   	 -96.64		
-34.18   	-62.56   	  2.67   	 -71.21		 88.06   	 -86.47		
-33.26   	-63.17   	  2.38   	 -81.38		 87.71   	 -86.47		
-32.35   	-63.17   	  2.05   	 -76.30		 87.36   	 -91.56		
-31.43   	-62.56   	  1.75   	 -50.86		 87.00   	 -86.47		
-31.13   	-61.95   	  1.55   	 -25.43		 86.65   	 -81.38		
-30.82   	-60.73   	  1.44   	   0.00		 86.33   	 -86.47		
-28.69   	-57.07   	  1.44   	  40.69		 85.98   	 -71.21		
-23.19   	-46.39   	  1.61   	  66.12		 85.70   	 -66.12		
-13.43   	-27.77   	  1.87   	  66.12		 85.43   	 -66.12		
 -1.53   	 -3.66   	  2.14   	  61.04		 85.17   	 -81.38		
  9.77   	 19.23   	  2.38   	  61.04		 84.84   	 -76.30		
 18.01   	 33.26   	  2.62   	  45.78		 84.54   	 -66.12		
 23.50   	 36.01   	  2.81   	  30.52		 84.27   	 -71.21		
 28.08   	 31.13   	  2.93   	  15.26		 83.99   	 -71.21		
 35.10   	 28.38   	  2.99   	   0.00		 83.70   	 -71.21		
 45.78   	 36.01   	  2.99   	 -20.35		 83.42   	 -66.12		
 58.59   	 56.46   	  2.91   	 -30.52		 83.15   	 -66.12		
 70.50   	 83.01   	  2.79   	 -40.69		 82.89   	 -71.21		
 79.04   	102.84   	  2.62   	 -45.78		 82.60   	 -61.04		
 83.62   	107.12   	  2.44   	 -45.78		 82.36   	 -71.21		
 85.14   	 96.13   	  2.26   	 -45.78		 82.07   	 -71.21		
 84.23   	 76.90   	  2.08   	 -40.69		 81.79   	 -71.21		
 80.26   	 58.90   	  1.91   	 -45.78		 81.51   	 -71.21		
 71.41   	 45.47   	  1.73   	 -40.69		 81.22   	 -71.21		
 57.07   	 33.57   	  1.57   	 -40.69		 80.94   	 -66.12		
 38.45   	 17.40   	  1.40   	 -45.78		 80.67   	 -66.12		
 18.01   	 -4.88   	  1.22   	 -40.69		 80.41   	 -55.95		
 -1.83   	-30.21   	  1.06   	 -30.52		 80.18   	 -45.78		
-18.92   	-54.32   	  0.94   	   0.00		 80.00   	 -35.61		
-32.04   	-73.24   	  0.94   	  35.61		 79.86   	 -20.35		
-40.59   	-85.45   	  1.08   	  91.56		 79.78   	 -15.26		
-44.86   	-92.16   	  1.44   	 127.16		 79.71   	   0.00		
-45.78   	-94.91   	  1.95   	 157.68		 79.71   	   0.00		
-45.47   	-97.35   	  2.58   	 162.77		 79.71   	 -10.17		
-46.39   	-101.32   	  3.23   	 152.59		 79.67   	 -20.35		
-49.44   	-108.03   	  3.85   	 127.16		 79.59   	 -40.69		
-53.71   	-115.97   	  4.35   	  86.47		 79.43   	 -61.04		
-57.98   	-121.77   	  4.70   	  30.52		 79.19   	 -66.12		
-60.73   	-124.21   	  4.82   	 -15.26		 78.92   	 -76.30		
-62.26   	-123.29   	  4.76   	 -45.78		 78.62   	 -81.38		
-63.17   	-121.15   	  4.58   	 -66.12		 78.29   	 -76.30		
-62.87   	-119.93   	  4.31   	 -71.21		 77.99   	 -61.04		
-61.95   	-119.32   	  4.03   	 -81.38		 77.74   	 -61.04		
-59.51   	-118.10   	  3.70   	 -66.12		 77.50   	 -55.95		
-56.76   	-118.41   	  3.44   	 -50.86		 77.27   	 -61.04		
-55.24   	-126.65   	  3.23   	 -50.86		 77.03   	 -66.12		
-54.32   	-148.62   	  3.03   	 -35.61		 76.76   	 -66.12		
-46.08   	-177.61   	  2.89   	 -15.26		 76.50   	 -55.95		
-14.65   	-188.29   	  2.83   	   0.00		 76.28   	 -40.69		
 58.90   	-144.35   	  2.83(E)	  10.17		 76.11   	 -35.61		
189.21   	-17.70   	  2.87   	  20.35		 75.97   	 -30.52		
379.33   	191.65   	  2.95   	  30.52		 75.85   	 -25.43		
613.40   	452.58   	  3.07   	  35.61		 75.75   	 -35.61		
854.19   	718.08   	  3.21   	 106.82		 75.60   	 -81.38		
1125.49   	1110.53   	  3.64   	  71.21		 75.28   	 -45.78		
1031.80   	1179.50(R)	  3.93   	  91.56		 75.10   	 -50.86		
755.31   	1125.79   	  4.29   	 116.99		 74.89   	 -50.86		
357.97   	942.99   	  4.76   	 152.59		 74.69   	 -50.86		
-39.67   	661.62   	  5.37   	 193.29		 74.49   	 -45.78		
-311.28   	355.83   	  6.14   	 249.24		 74.30   	 -45.78		
-391.54   	110.78   	  7.14   	 300.10		 74.12   	 -45.78		
-312.50   	-27.47   	  8.34   	 366.22		 73.94   	 -40.69		
-174.56   	-72.94   	  9.81   	 447.61		 73.77   	 -30.52		
-75.07   	-75.68   	 11.60   	 569.68		 73.65   	 -35.61		
-52.49   	-79.04   	 13.88   	 747.71		 73.51   	 -45.78		
-82.40   	-97.05   	 16.87   	 930.82		 73.33   	 -45.78		
-117.49   	-119.02   	 20.59   	1032.55		 73.14   	 -61.04		
-127.26   	-130.92   	 24.72   	1144.45		 72.90   	-147.51		
-113.22   	-130.62   	 29.30   	1408.95		 72.31   	-193.29		
-94.60   	-125.12   	 34.93   	1673.44		 71.54   	 -10.17		
-85.45   	-121.46   	 41.63   	1887.07		 71.50(D)	 147.51		
-86.36   	-122.07   	 49.18   	2161.74		 72.09   	  20.35		
-90.03   	-124.51   	 57.82   	2436.41		 72.17   	   0.00		
-90.33   	-126.65   	 67.57   	2594.09		 72.17   	 157.68		
-86.36   	-126.95   	 77.94   	2711.08		 72.80   	 116.99		
-81.48   	-125.43   	 88.79   	2782.29		 73.27   	 122.07		
-78.13   	-122.68   	 99.92   	2543.22		 73.75   	 417.09		
-77.82   	-120.85   	110.09   	1831.12		 75.42   	 584.94		
-78.13   	-119.63   	117.42   	1312.30		 77.76   	 473.04		
-76.60   	-118.10   	122.66   	 590.03		 79.65   	 493.39		
-73.24   	-115.05   	125.02   	-356.05		 81.63   	 610.37		
-69.27   	-111.69   	123.60   	-437.43		 84.07   	 325.53		
-66.83   	-109.56   	121.85   	-462.87		 85.37   	 325.53		
-65.92   	-109.56   	120.00   	-778.23		 86.67   	 630.72		
-65.31   	-110.47   	116.89   	-478.13		 89.20   	 142.42		
-63.17   	-109.56   	114.97   	 116.99		 89.77   	 101.73		
-60.12   	-105.59   	115.44   	 381.48		 90.17   	 605.29		
-56.15   	-98.88   	116.97   	 671.41		 92.59   	 356.05		
-52.80   	-91.25   	119.65   	1200.40		 94.02   	  35.61		
-49.74   	-85.45   	124.46   	1571.71		 94.16   	 127.16		
-47.30   	-82.09   	130.74   	1841.29		 94.67   	 371.31		
-45.47   	-80.57   	138.11   	2029.49		 96.15   	 783.31		
-43.33   	-79.04   	146.23   	1714.13		 99.29   	 905.39		
-40.59   	-75.99   	153.08   	 940.99		102.91   	 595.11		
-37.54   	-71.72   	156.85   	  40.69		105.29   	 345.88		
-33.87   	-66.22   	157.01(S)	-834.18		106.67   	 147.51		
-30.52   	-60.42   	153.67   	-1424.21		107.26   	-137.33		
-26.86   	-54.02   	147.98   	-1403.86		106.71   	 -55.95		
-22.89   	-47.61   	142.36   	-966.43		106.49   	 188.20		
-18.01   	-41.50   	138.49   	-386.57		107.24   	 320.45		
-11.90   	-36.01   	136.95   	 244.15		108.52   	 447.61		
 -4.88   	-30.52   	137.92   	 681.58		110.31   	 488.30		
  1.53   	-23.50   	140.65   	 818.92		112.27   	 254.32		
  7.63   	-14.65   	143.93   	 717.19		113.29   	  45.78		
 13.73   	 -4.58   	146.79   	 574.77		113.47   	   5.09		
 19.84   	  4.88   	149.09   	 350.97		113.49   	 142.42		
 26.86   	 13.43   	150.50   	  76.30		114.06   	 152.59		
 35.40   	 21.67   	150.80   	-122.07		114.67   	 -55.95		
 45.47   	 32.35   	150.31   	-264.50		114.45   	   5.09		
 55.85   	 46.39   	149.26   	-305.19		114.47   	 -10.17		
 65.61   	 62.87   	148.04   	-228.89		114.42   	 198.37		
 74.16   	 79.04   	147.12   	-239.06		115.22   	 432.35		
 82.09   	 93.69   	146.16   	-284.84		116.95   	-111.90		
 89.42   	105.90   	145.02   	-193.29		116.50   	-157.68		
 97.35   	116.58   	144.25   	-111.90		115.87   	 274.67		
104.68   	126.65   	143.80   	 -86.47		116.97   	 244.15		
109.86   	135.80   	143.46   	 -10.17		117.94   	  15.26		
112.30   	143.43   	143.42   	  20.35		118.01   	  86.47		
112.00   	148.32   	143.50   	 -76.30		118.35   	 279.75		
109.25   	150.76   	143.19   	-147.51		119.47   	  91.56		
106.20   	151.98   	142.60   	-157.68		119.84   	  35.61		
102.54   	152.89   	141.97   	-188.20		119.98   	 233.98		
 98.57   	153.50   	141.22   	-244.15		120.92   	 127.16		
 93.08   	151.37   	140.24   	-259.41		121.42   	 -20.35		
 85.45   	144.35   	139.21   	-162.77		121.34   	 172.94		
 75.68   	130.92   	138.55   	-127.16		122.03   	 295.01		
 65.31   	112.30   	138.05   	-147.51		123.21   	  81.38		
 54.02   	 90.33   	137.46   	-127.16		123.54   	 -45.78		
 43.03   	 67.44   	136.95   	-127.16		123.36   	  71.21		
 31.74   	 44.86   	136.44   	-203.46		123.64   	  35.61		
 20.45   	 24.11   	135.63   	-274.67		123.78   	 -40.69		
  9.16   	  5.49   	134.53   	-300.10		123.62   	 -30.52		
 -2.44   	-10.68   	133.33   	-325.53		123.50   	 -40.69		
-13.12   	-24.41   	132.02   	-305.19		123.34   	 -25.43		
-22.89   	-35.71   	130.80   	-244.15		123.23   	  50.86		
-29.91   	-45.47   	129.83   	-193.29		123.44   	  55.95		
-35.40   	-53.71   	129.05   	-249.24		123.66   	  40.69		
-39.67   	-61.04   	128.06   	-396.74		123.82(S)	 -66.12		
-44.25   	-67.14   	126.47   	-569.68		123.56   	-183.11		
-48.83   	-71.72   	124.19   	-798.57		122.83   	-213.63		
-53.10   	-74.77   	121.00   	-1037.64		121.97   	-289.93		
-56.46   	-75.99   	116.85   	-1266.53		120.81   	-401.83		
-58.29   	-75.38   	111.78   	-1505.59		119.21   	-452.69		
-59.51   	-73.85   	105.76   	-1698.87		117.40   	-554.42		
-60.12   	-71.41   	 98.96   	-1759.91		115.18   	-625.63		
-60.42   	-68.66   	 91.92   	-1815.86		112.68   	-676.50		
-60.73   	-66.22   	 84.66   	-2009.15		109.97   	-656.15		
-61.34   	-64.70   	 76.62   	-2070.19		107.34   	-605.29		
-61.65   	-64.39   	 68.34   	-1892.16		104.92   	-223.80		
-61.65   	-65.31   	 60.77   	-2019.32		104.03   	 518.82		
-61.65   	-67.14   	 52.70   	-2436.41		106.10   	 203.46		
-61.34   	-68.97   	 42.95   	-2217.69		106.92   	-401.83		
-61.04   	-71.11   	 34.08   	-1963.37		105.31   	 -15.26		
-61.34   	-73.24   	 26.23   	-1836.21		105.25   	 122.07		
-61.34   	-75.68   	 18.88   	-1434.38		105.74   	 -50.86		
-61.34   	-77.21   	 13.14   	-961.34		105.53   	  20.35		
-60.12   	-76.60   	  9.30   	-661.24		105.62   	 193.29		
-58.59   	-72.63   	  6.65   	-427.26		106.39   	 152.59		
-56.76   	-66.53   	  4.94   	-178.03		107.00   	 -30.52		
-54.32   	-61.34   	  4.23   	 -40.69		106.88   	  15.26		
-51.57   	-60.12   	  4.07   	 -25.43		106.94   	  25.43		
-48.22   	-62.87   	  3.97   	 -25.43		107.04   	-122.07		
-44.56   	-67.44   	  3.87   	 -45.78		106.55   	-111.90		
-41.50   	-71.11   	  3.68   	 -86.47		106.10   	 -35.61		
-39.06   	-72.33   	  3.34   	-137.33		105.96   	 -50.86		
-37.54   	-72.33   	  2.79   	-193.29		105.76   	 -76.30		
-36.62   	-72.33   	  2.01   	-218.72		105.45   	 -50.86		
-35.40   	-72.94   	  1.14   	-223.80		105.25   	 -45.78		
-34.48   	-72.94   	  0.24   	-269.58		105.07   	 -40.69		
-33.87   	-72.02   	 -0.83   	-274.67		104.90   	-101.73		
-33.26   	-70.19   	 -1.93   	-218.72		104.50   	-183.11		
-32.96   	-69.27   	 -2.81   	-167.85		103.76   	-127.16		
-32.65   	-69.58   	 -3.48   	-142.42		103.25   	 -96.64		
-31.74   	-71.41   	 -4.05   	 -91.56		102.87   	-183.11		
-30.52   	-73.24   	 -4.42   	 -35.61		102.14   	-172.94		
-29.60   	-75.07   	 -4.56   	  10.17		101.44   	-101.73		
-28.69   	-75.68   	 -4.52   	  50.86		101.04   	-106.82		
-28.38   	-74.77   	 -4.31   	 116.99		100.61   	-106.82		
-28.69   	-72.33   	 -3.85   	 172.94		100.18   	 -20.35		
-29.60   	-70.19   	 -3.15   	 178.03		100.10   	  45.78		
-31.13   	-70.19   	 -2.44   	 157.68		100.28   	  10.17		
-32.35   	-74.16   	 -1.81   	  86.47		100.33   	 -30.52		
-32.96   	-79.96   	 -1.46   	 -35.61		100.20   	 -50.86		
-33.26   	-84.23   	 -1.61   	-162.77		100.00   	-127.16		
-32.65   	-83.92   	 -2.26   	-223.80		 99.49   	-188.20		
-32.35   	-79.65   	 -3.15   	-228.89		 98.74   	-188.20		
-32.35   	-74.77   	 -4.07   	-193.29		 97.99   	-122.07		
-33.26   	-72.94   	 -4.84   	 -86.47		 97.50   	-111.90		
-33.87   	-75.38   	 -5.19(D)	   0.00		 97.05   	 -76.30		
-34.18   	-80.57   	 -5.19   	  55.95		 96.74   	 -50.86		
-33.87   	-84.23   	 -4.96   	 116.99		 96.54   	-116.99		
-32.65   	-84.23   	 -4.50   	 142.42		 96.07   	-111.90		
-31.43   	-80.87   	 -3.93   	 132.25		 95.63   	 -86.47		
-30.52   	-76.29   	 -3.40   	  96.64		 95.28   	-137.33		
-30.82   	-73.55   	 -3.01   	  81.38		 94.73   	-157.68		
-31.74   	-73.85   	 -2.69   	  30.52		 94.10   	-122.07		
-33.57   	-76.29   	 -2.56   	   5.09		 93.61   	-116.99		
-34.79   	-79.35   	 -2.54   	   5.09		 93.14   	-142.42		
-34.79   	-81.18   	 -2.52   	  -5.09		 92.57   	 -71.21		
-33.87   	-82.40   	 -2.54   	 -25.43		 92.29   	 -40.69		
-32.65   	-82.70   	 -2.64   	 -15.26		 92.13   	-111.90		
-31.74   	-83.01   	 -2.71   	 -20.35		 91.68   	 -76.30		
-31.43   	-82.40   	 -2.79   	 -20.35		 91.37   	 -50.86		
-31.43   	-81.48   	 -2.87   	  -5.09		 91.17   	 -96.64		
-32.35   	-80.87   	 -2.89   	   0.00		 90.78   	 -96.64		
-33.26   	-81.18   	 -2.89   	   0.00		 90.40   	 -76.30		
-34.18   	-80.87   	 -2.89   	  15.26		 90.09   	 -96.64		
-35.10   	-78.74   	 -2.83   	  20.35		 89.70   	-106.82		
-35.40   	-75.68   	 -2.75   	  35.61		 89.28   	 -91.56		
-35.40   	-73.55   	 -2.60   	  40.69		 88.91   	 -91.56		
-34.48   	-73.85   	 -2.44   	  50.86		 88.54   	 -91.56		
-32.65   	-76.60   	 -2.24   	  76.30		 88.18   	 -91.56		
-30.52   	-79.35   	 -1.93   	  50.86		 87.81   	 -76.30		
-29.30   	-79.35   	 -1.73   	 -25.43		 87.51   	 -81.38		
-29.60   	-77.82   	 -1.83   	 -20.35		 87.18   	-172.94		
-31.13   	-77.21   	 -1.91   	   0.00		 86.49   	-137.33		
-32.65   	-79.35   	 -1.91   	  -5.09		 85.94   	 -20.35		
-33.26   	-83.01   	 -1.93   	  15.26		 85.86   	 -81.38		
-32.35   	-83.92   	 -1.87   	  40.69		 85.53   	-116.99		
-31.13   	-79.35   	 -1.71   	  50.86		 85.07   	 -50.86		
-30.21   	-69.89   	 -1.51   	  55.95		 84.86   	 -45.78		
-29.91   	-60.73   	 -1.28   	  71.21		 84.68   	 -71.21		
-29.30   	-56.76   	 -1.00   	  61.04		 84.39   	 -66.12		
-28.08   	-60.73   	 -0.75   	  35.61		 84.13   	 -55.95		
-26.86   	-69.27   	 -0.61   	  25.43		 83.91   	 -81.38		
-25.63   	-75.68   	 -0.51   	  15.26		 83.58   	 -76.30		
-23.19   	-72.63   	 -0.45   	   0.00		 83.28   	 -61.04		
-18.01   	-56.46   	 -0.45   	 -15.26		 83.03   	 -71.21		
 -8.54   	-28.99   	 -0.51   	 -15.26		 82.75   	 -76.30		
  3.36   	  0.61   	 -0.57   	 -25.43		 82.44   	 -76.30		
 14.95   	 23.80   	 -0.67   	 -25.43		 82.14   	 -76.30		
 23.19   	 34.79   	 -0.77   	 -25.43		 81.83   	 -66.12		
 28.38   	 33.87   	 -0.87   	 -20.35		 81.57   	 -76.30		
 32.96   	 29.30   	 -0.96   	 -15.26		 81.26   	 -66.12		
 39.67   	 29.60   	 -1.02   	 -10.17		 81.00   	 -66.12		
 49.44   	 39.98   	 -1.06   	  -5.09		 80.73   	 -71.21		
 60.73   	 58.29   	 -1.08   	   5.09		 80.45   	 -66.12		
 70.50   	 75.07   	 -1.06   	  10.17		 80.18   	 -71.21		
 77.21   	 82.70   	 -1.02   	   5.09		 79.90   	 -61.04		
 79.96   	 79.04   	 -1.00   	  10.17		 79.65   	 -61.04		
 78.74   	 68.05   	 -0.96   	  -5.09		 79.41   	 -66.12		
 74.16   	 57.37   	 -0.98   	 -15.26		 79.15   	 -55.95		
 65.92   	 49.74   	 -1.04   	 -20.35		 78.92   	 -55.95		
 53.71   	 41.20   	 -1.12   	 -45.78		 78.70   	 -66.12		
 38.45   	 25.63   	 -1.30   	 -61.04		 78.43   	 -61.04		
 21.97   	  0.00   	 -1.55   	 -66.12		 78.19   	 -55.95		
  5.19   	-32.35   	 -1.81   	 -61.04		 77.97   	 -45.78		
-10.07   	-64.70   	 -2.05   	 -40.69		 77.78   	 -45.78		
-23.50   	-89.11   	 -2.22   	   0.00		 77.60   	 -30.52		
-33.57   	-103.15   	 -2.22   	  61.04		 77.48   	   0.00		
-39.67   	-108.95   	 -1.97   	 111.90		 77.48   	   5.09		
-42.11   	-111.08   	 -1.53   	 157.68		 77.50   	  -5.09		
-42.42   	-114.44   	 -0.90   	 172.94		 77.48   	 -10.17		
-42.72   	-120.85   	 -0.20   	 167.85		 77.44   	 -20.35		
-44.86   	-128.78   	  0.47   	 137.33		 77.35   	 -40.69		
-47.91   	-135.19   	  1.02   	 101.73		 77.19   	 -61.04		
-50.96   	-138.24   	  1.42   	  50.86		 76.95   	 -66.12		
-52.49   	-137.63   	  1.63   	   0.00		 76.68   	 -76.30		
-53.10   	-134.58   	  1.63   	 -50.86		 76.38   	 -76.30		
-53.41   	-130.31   	  1.42   	 -81.38		 76.07   	 -66.12		
-54.32   	-125.73   	  1.10   	 -81.38		 75.81   	 -66.12		
-54.93   	-122.07   	  0.77   	 -86.47		 75.54   	 -50.86		
-53.71   	-120.85   	  0.43   	 -76.30		 75.34   	 -45.78		
-51.27   	-126.04   	  0.12   	 -55.95		 75.16   	 -50.86		
-49.13   	-143.13   	 -0.10   	 -30.52		 74.95   	 -50.86		
-47.61   	-173.65   	 -0.22   	  -5.09		 74.75   	 -30.52		
-38.45   	-204.77   	 -0.24(E)	  20.35		 74.63   	 -25.43		
 -4.58   	-208.44   	 -0.16   	  35.61		 74.53   	 -20.35		
 73.85   	-149.23   	 -0.02   	  50.86		 74.45   	 -25.43		
210.57   	 -5.49   	  0.18   	  55.95		 74.34   	 -25.43		
404.97   	216.37   	  0.41   	  61.04		 74.24   	 -30.52		
637.51   	482.18   	  0.65   	  55.95		 74.12   	 -40.69		
869.45   	746.15   	  0.87   	 122.07		 73.96   	-101.73		
1107.18   	1130.37   	  1.36   	  71.21		 73.55   	 -61.04		
999.15   	1189.27(R)	  1.65   	  66.12		 73.31   	 -71.21		
718.38   	1119.69   	  1.91   	  86.47		 73.02   	 -91.56		
