  I     	  II     	  AOp     	  AOp'		
-110.47   	338.44   	130.60   	 457.78		
-103.45   	358.28   	132.43   	 432.35		
-100.71   	370.48   	134.16   	 406.92		
-101.93   	375.67   	135.79   	 376.40		
-104.68   	377.81   	137.29   	 350.97		
-106.51   	380.86   	138.70   	 325.53		
-106.20   	387.27   	140.00   	 300.10		
-101.62   	397.34   	141.20   	 279.75		
-91.86   	411.68   	142.32   	 254.32		
-78.13   	429.69   	143.34   	 239.06		
-61.34   	447.69   	144.29   	 218.72		
-46.39   	458.68   	145.17   	 213.63		
-36.93   	457.46   	146.02   	 198.37		
-32.65   	445.56   	146.82   	 193.29		
-29.60   	430.30   	147.59   	 178.03		
-25.94   	416.87   	148.30   	 172.94		
-21.97   	406.49   	148.99   	 152.59		
-18.01   	395.20   	149.60   	 137.33		
-15.26   	379.03   	150.15   	 116.99		
-13.43   	356.75   	150.62   	  91.56		
-10.07   	331.73   	150.99   	  71.21		
 -5.80   	307.01   	151.27   	  50.86		
 -1.22   	282.59   	151.47   	  25.43		
  1.22   	258.18   	151.58   	   5.09		
  2.44   	232.85   	151.60(S)	 -20.35		
  2.75   	206.60   	151.52   	 -45.78		
  0.92   	179.14   	151.33   	 -76.30		
 -3.97   	150.76   	151.03   	-101.73		
-11.29   	122.68   	150.62   	-132.25		
-18.62   	 97.66   	150.09   	-162.77		
-22.89   	 77.82   	149.44   	-188.20		
-22.58   	 64.39   	148.69   	-213.63		
-19.23   	 54.32   	147.83   	-239.06		
-16.48   	 43.64   	146.88   	-264.50		
-18.62   	 28.38   	145.82   	-284.84		
-26.86   	  8.54   	144.68   	-315.36		
-37.54   	-11.60   	143.42   	-335.71		
-45.78   	-26.86   	142.07   	-356.05		
-47.61   	-33.87   	140.65   	-371.31		
-44.25   	-33.57   	139.17   	-386.57		
-42.11   	-32.65   	137.62   	-401.83		
-44.25   	-36.01   	136.01   	-406.92		
-50.05   	-43.64   	134.38   	-401.83		
-54.02   	-50.66   	132.78   	-386.57		
-52.80   	-53.10   	131.23   	-356.05		
-46.69   	-50.35   	129.81   	-305.19		
-41.20   	-47.00   	128.59   	-244.15		
-39.98   	-48.22   	127.61   	-183.11		
-42.72   	-54.32   	126.88   	-127.16		
-45.78   	-59.81   	126.37   	 -96.64		
-47.00   	-60.12   	125.98   	 -71.21		
-47.30   	-54.32   	125.70   	 -71.21		
-47.30   	-45.47   	125.41   	 -81.38		
-47.30   	-38.76   	125.09   	 -91.56		
-45.78   	-36.62   	124.72   	-101.73		
-43.95   	-38.15   	124.31   	-101.73		
-43.33   	-39.67   	123.91   	-101.73		
-46.08   	-38.45   	123.50   	 -86.47		
-51.57   	-33.26   	123.15   	 -81.38		
-56.46   	-26.55   	122.83   	 -66.12		
-59.20   	-21.06   	122.56   	 -66.12		
-59.20   	-18.62   	122.30   	 -61.04		
-57.07   	-17.40   	122.05   	 -61.04		
-53.41   	-13.12   	121.81   	 -71.21		
-47.91   	 -3.66   	121.53   	 -76.30		
-42.42   	 10.68   	121.22   	 -86.47		
-39.37   	 24.72   	120.87   	 -91.56		
-39.98   	 34.18   	120.51   	 -96.64		
-43.33   	 36.62   	120.12   	-101.73		
-47.30   	 33.57   	119.71   	-101.73		
-50.66   	 29.60   	119.31   	 -96.64		
-51.88   	 28.99   	118.92   	-101.73		
-51.27   	 34.79   	118.51   	 -96.64		
-49.13   	 46.69   	118.13   	 -96.64		
-45.78   	 61.65   	117.74   	 -96.64		
-42.42   	 75.38   	117.35   	 -96.64		
-39.06   	 84.84   	116.97   	 -96.64		
-34.48   	 90.64   	116.58   	-101.73		
-28.08   	 95.52   	116.17   	-101.73		
-19.53   	102.84   	115.77   	-101.73		
-11.90   	114.44   	115.36   	-101.73		
 -7.93   	130.92   	114.95   	-106.82		
 -7.93   	151.67   	114.53   	-106.82		
-10.38   	174.87   	114.10   	-106.82		
-11.90   	197.75   	113.67   	-111.90		
-10.38   	218.20   	113.22   	-111.90		
 -5.49   	232.85   	112.78   	-111.90		
  1.83   	238.65   	112.33   	-111.90		
 10.07   	234.99   	111.88   	-111.90		
 18.01   	223.39   	111.43   	-111.90		
 25.02   	207.52   	110.99   	-111.90		
 30.21   	193.18   	110.54   	-106.82		
 30.82   	181.58   	110.11   	-101.73		
 24.11   	167.24   	109.70   	-101.73		
 10.99   	141.91   	109.30   	 -96.64		
 -4.88   	103.15   	108.91   	 -91.56		
-18.62   	 55.24   	108.54   	 -91.56		
-26.55   	  9.77   	108.18   	 -86.47		
-28.69   	-22.89   	107.83   	 -86.47		
-27.16   	-40.89   	107.49   	 -86.47		
-25.63   	-50.66   	107.14   	 -86.47		
-26.25   	-59.20   	106.80   	 -81.38		
-28.99   	-69.58   	106.47   	 -81.38		
-33.87   	-80.87   	106.14   	 -81.38		
-39.06   	-90.64   	105.82   	 -86.47		
-42.72   	-97.35   	105.47   	 -81.38		
-43.64   	-102.23   	105.15   	 -86.47		
-42.72   	-106.20   	104.80   	 -86.47		
-41.81   	-110.47   	104.46   	 -86.47		
-43.33   	-115.36   	104.11   	 -81.38		
-47.30   	-119.93   	103.78   	 -86.47		
-49.74   	-122.99   	103.44   	 -81.38		
-47.30   	-122.07   	103.11   	 -76.30		
-37.54   	-115.66   	102.81   	 -76.30		
-23.50   	-105.59   	102.50   	 -76.30		
-12.82   	-97.05   	102.20   	 -71.21		
-10.38   	-94.91   	101.91   	 -71.21		
-16.48   	-100.40   	101.63   	 -76.30		
-25.94   	-110.47   	101.32   	 -76.30		
-33.26   	-118.41   	101.02   	 -76.30		
-33.87   	-117.80   	100.71   	 -81.38		
-28.38   	-105.29   	100.39   	 -86.47		
-19.84   	-83.01   	100.04   	 -86.47		
-10.68   	-56.76   	 99.69   	 -91.56		
 -2.14   	-34.18   	 99.33   	 -96.64		
  7.32   	-20.75   	 98.94   	-101.73		
 21.67   	-13.43   	 98.53   	-101.73		
 44.25   	 -5.19   	 98.13   	 -96.64		
 75.68   	 14.04   	 97.74   	-101.73		
115.66   	 48.52   	 97.33   	 -96.64		
162.96   	 90.64   	 96.95   	 -96.64		
216.37   	120.24   	 96.56   	 -96.64		
272.83   	114.14   	 96.17   	-101.73		
327.45   	 60.12   	 95.77   	 -96.64		
375.37   	-30.52   	 95.38   	 -96.64		
413.82   	-129.09   	 94.99   	 -91.56		
444.64   	-207.21   	 94.63   	 -86.47		
469.97   	-262.76   	 94.28   	 -81.38		
488.28   	-324.10   	 93.96   	 -76.30		
493.77(R)	-433.35   	 93.65   	 -71.21		
479.13   	-617.07   	 93.37   	 -61.04		
439.45   	-863.04   	 93.12   	 -55.95		
379.33   	-1125.49   	 92.90   	 -55.95		
311.58   	-1350.10   	 92.68   	 -45.78		
255.13   	-1501.77   	 92.49   	 -45.78		
224.61   	-1572.88   	 92.31   	 -40.69		
224.30   	-1577.45   	 92.15   	 -30.52		
244.45   	-1531.68   	 92.02   	 -30.52		
264.28   	-1450.50   	 91.90   	 -25.43		
267.03   	-1346.74   	 91.80   	 -20.35		
249.33   	-1233.22   	 91.72   	 -20.35		
221.25   	-1120.00   	 91.64   	 -15.26		
194.70   	-1005.86   	 91.58   	 -20.35		
175.78   	-877.69   	 91.50   	 -20.35		
159.91   	-726.32   	 91.41   	 -20.35		
140.69   	-560.30   	 91.33   	 -20.35		
114.44   	-400.70   	 91.25   	 -25.43		
 83.31   	-267.03   	 91.15   	 -25.43		
 48.52   	-164.49   	 91.05   	 -20.35		
  9.46   	-81.79   	 90.97   	 -30.52		
-33.57   	 -5.80   	 90.84   	 -30.52		
-74.46   	 62.87   	 90.72   	 -35.61		
-105.29   	114.14   	 90.58   	 -35.61		
-120.54   	140.38   	 90.44   	 -45.78		
-122.99   	145.26   	 90.25   	 -40.69		
-121.77   	140.38   	 90.09   	 -35.61		
-123.90   	136.72   	 89.95   	 -35.61		
-129.70   	139.16   	 89.81   	 -15.26		
-133.36   	146.48   	 89.75(D)	   5.09		
-131.84   	155.03   	 89.77   	  35.61		
-126.04   	161.74   	 89.91   	  76.30		
-121.77   	165.71   	 90.21   	 127.16		
-123.60   	166.32   	 90.72   	 188.20		
-129.09   	165.71   	 91.47   	 254.32		
-132.14   	168.15   	 92.49   	 315.36		
-128.48   	175.78   	 93.75   	 381.48		
-119.63   	187.38   	 95.28   	 432.35		
-112.30   	198.36   	 97.01   	 473.04		
-110.78   	205.38   	 98.90   	 503.56		
-114.44   	208.44   	100.92   	 518.82		
-118.71   	209.35   	102.99   	 518.82		
-119.02   	211.79   	105.07   	 513.73		
-116.88   	216.67   	107.12   	 493.39		
-116.27   	224.00   	109.09   	 473.04		
-119.02   	233.46   	110.99   	 457.78		
-122.99   	244.14   	112.82   	 437.43		
-124.82   	254.21   	114.57   	 437.43		
-120.85   	262.15   	116.32   	 442.52		
-113.22   	267.64   	118.09   	 452.69		
-106.20   	273.13   	119.90   	 473.04		
-103.76   	279.24   	121.79   	 488.30		
-107.42   	287.78   	123.74   	 498.47		
-114.75   	298.77   	125.74   	 498.47		
-120.85   	310.97   	127.73   	 498.47		
-122.38   	323.79   	129.72   	 478.13		
-119.02   	336.91   	131.64   	 452.69		
-112.92   	349.73   	133.45   	 427.26		
-106.81   	362.55   	135.16   	 391.66		
-101.32   	376.28   	136.72   	 366.22		
-95.52   	390.93   	138.19   	 340.79		
-89.42   	405.58   	139.55   	 325.53		
-83.62   	418.09   	140.85   	 300.10		
-77.82   	426.94   	142.05   	 284.84		
-72.63   	432.13   	143.19   	 264.50		
-67.75   	434.57   	144.25   	 239.06		
-62.26   	434.27   	145.21   	 218.72		
-57.07   	431.52   	146.08   	 198.37		
-50.96   	426.03   	146.88   	 188.20		
-43.33   	420.23   	147.63   	 162.77		
-33.57   	414.12   	148.28   	 152.59		
-23.50   	407.71   	148.89   	 132.25		
-13.43   	400.09   	149.42   	 122.07		
 -4.88   	388.18   	149.91   	 106.82		
  2.14   	368.96   	150.34   	  91.56		
  6.41   	341.49   	150.70   	  76.30		
  8.24   	308.53   	151.01   	  50.86		
  9.16   	276.49   	151.21   	  25.43		
 10.68   	251.16   	151.31(S)	   0.00		
 14.34   	234.07   	151.31   	 -25.43		
 16.48   	219.42   	151.21   	 -50.86		
 14.04   	198.97   	151.01   	 -71.21		
  6.41   	169.68   	150.72   	 -96.64		
 -1.83   	135.80   	150.34   	-116.99		
 -6.71   	105.29   	149.87   	-137.33		
 -7.32   	 82.40   	149.32   	-162.77		
 -6.41   	 65.61   	148.67   	-188.20		
 -7.93   	 49.13   	147.91   	-213.63		
-12.51   	 30.82   	147.06   	-239.06		
-17.40   	 11.90   	146.10   	-269.58		
-20.45   	 -3.05   	145.02   	-295.01		
-21.36   	-12.51   	143.84   	-325.53		
-22.58   	-18.92   	142.54   	-350.97		
-26.25   	-25.63   	141.14   	-376.40		
-31.74   	-33.87   	139.63   	-401.83		
-35.40   	-40.89   	138.03   	-417.09		
-35.10   	-44.86   	136.36   	-432.35		
-32.04   	-46.08   	134.63   	-432.35		
-29.60   	-47.91   	132.90   	-417.09		
-30.82   	-52.49   	131.23   	-386.57		
-35.71   	-57.98   	129.68   	-335.71		
-40.89   	-59.51   	128.34   	-269.58		
-43.03   	-54.63   	127.26   	-198.37		
-41.81   	-46.69   	126.47   	-137.33		
-40.28   	-40.89   	125.92   	 -91.56		
-39.67   	-39.67   	125.55   	 -71.21		
-38.45   	-40.59   	125.27   	 -66.12		
-34.79   	-38.76   	125.00   	 -76.30		
-29.30   	-33.57   	124.70   	 -86.47		
-25.02   	-27.47   	124.35   	 -96.64		
-25.33   	-24.72   	123.97   	-101.73		
-29.91   	-25.94   	123.56   	 -96.64		
-34.48   	-27.77   	123.17   	 -91.56		
-35.71   	-26.86   	122.81   	 -71.21		
-34.48   	-21.97   	122.52   	 -61.04		
-34.48   	-15.26   	122.28   	 -55.95		
-37.23   	 -8.54   	122.05   	 -50.86		
-41.20   	 -2.44   	121.85   	 -55.95		
-43.03   	  4.58   	121.63   	 -66.12		
-41.20   	 12.51   	121.36   	 -81.38		
-37.23   	 19.53   	121.04   	 -91.56		
-34.18   	 23.80   	120.67   	 -96.64		
-32.65   	 25.02   	120.28   	-106.82		
-31.74   	 25.94   	119.86   	-111.90		
-30.82   	 28.38   	119.41   	-101.73		
-30.21   	 34.18   	119.00   	-106.82		
-31.13   	 40.59   	118.58   	 -96.64		
-34.18   	 46.08   	118.19   	 -96.64		
-36.01   	 52.49   	117.80   	 -96.64		
-33.87   	 63.78   	117.42   	 -91.56		
-27.77   	 79.35   	117.05   	 -91.56		
-21.67   	 95.52   	116.68   	 -96.64		
-19.53   	105.90   	116.30   	 -91.56		
-21.36   	107.42   	115.93   	 -91.56		
-23.50   	104.68   	115.56   	 -91.56		
-19.84   	107.12   	115.20   	 -96.64		
 -8.54   	122.38   	114.81   	 -96.64		
  5.49   	150.45   	114.42   	-101.73		
 16.17   	184.33   	114.02   	-106.82		
 20.45   	214.54   	113.59   	-106.82		
 18.62   	233.46   	113.16   	-106.82		
 15.26   	239.87   	112.74   	-111.90		
 14.65   	238.95   	112.29   	-106.82		
 18.62   	237.12   	111.86   	-106.82		
 26.86   	236.51   	111.43   	-106.82		
 36.01   	235.29   	111.01   	-106.82		
 42.11   	229.49   	110.58   	-101.73		
 40.28   	216.37   	110.17   	 -96.64		
 29.30   	193.18   	109.79   	-101.73		
 11.60   	159.61   	109.38   	 -96.64		
 -7.32   	117.49   	108.99   	 -91.56		
-21.67   	 70.19   	108.63   	 -96.64		
-29.60   	 24.41   	108.24   	 -91.56		
-32.04   	-13.43   	107.87   	 -86.47		
-31.43   	-40.28   	107.53   	 -91.56		
-30.21   	-57.37   	107.16   	 -91.56		
-28.69   	-66.53   	106.80   	 -86.47		
-27.47   	-71.11   	106.45   	 -86.47		
-27.16   	-74.16   	106.10   	 -91.56		
-28.69   	-77.82   	105.74   	 -91.56		
-31.43   	-82.09   	105.37   	 -86.47		
-34.18   	-85.14   	105.03   	 -91.56		
-35.10   	-86.06   	104.66   	 -91.56		
-32.96   	-84.23   	104.29   	 -86.47		
-28.08   	-82.40   	103.95   	 -91.56		
-21.97   	-82.40   	103.58   	 -91.56		
-17.40   	-84.53   	103.21   	 -86.47		
-16.78   	-88.20   	102.87   	 -81.38		
-21.67   	-93.38   	102.54   	 -81.38		
-28.69   	-98.57   	102.22   	 -76.30		
-33.57   	-101.62   	101.91   	 -76.30		
-33.87   	-102.23   	101.61   	 -71.21		
-30.82   	-102.54   	101.32   	 -71.21		
-27.47   	-102.84   	101.04   	 -71.21		
-23.80   	-102.23   	100.75   	 -71.21		
-18.62   	-97.96   	100.47   	 -71.21		
-10.99   	-86.67   	100.18   	 -76.30		
 -1.53   	-67.75   	 99.88   	 -81.38		
  5.49   	-46.69   	 99.55   	 -86.47		
  9.77   	-28.69   	 99.21   	 -86.47		
 14.34   	-14.95   	 98.86   	 -96.64		
 25.63   	 -2.75   	 98.47   	 -91.56		
 46.69   	 12.21   	 98.11   	-101.73		
 77.21   	 35.10   	 97.70   	 -96.64		
114.75   	 68.66   	 97.31   	 -96.64		
158.08   	107.73   	 96.93   	 -96.64		
205.69   	137.63   	 96.54   	 -96.64		
257.87   	139.77   	 96.15   	 -91.56		
312.50   	101.32   	 95.79   	 -96.64		
366.82   	 27.16   	 95.40   	 -91.56		
415.95   	-58.29   	 95.04   	 -86.47		
456.24   	-132.14   	 94.69   	 -86.47		
482.79   	-192.57   	 94.34   	 -81.38		
491.64(R)	-265.81   	 94.02   	 -76.30		
480.65   	-389.10   	 93.71   	 -71.21		
452.58   	-581.67   	 93.43   	 -71.21		
411.68   	-827.33   	 93.14   	 -66.12		
361.63   	-1080.63   	 92.88   	 -61.04		
309.75   	-1294.25   	 92.63   	 -61.04		
265.50   	-1439.21   	 92.39   	 -50.86		
239.26   	-1511.84   	 92.19   	 -45.78		
237.73   	-1524.35   	 92.00   	 -35.61		
253.60   	-1489.87   	 91.86   	 -35.61		
269.78   	-1419.37   	 91.72   	 -25.43		
270.39   	-1321.72   	 91.62   	 -25.43		
253.30   	-1208.80   	 91.52   	 -20.35		
229.19   	-1092.22   	 91.43   	 -25.43		
208.13   	-976.56   	 91.33   	 -25.43		
192.26   	-856.32   	 91.23   	 -25.43		
175.48   	-722.35   	 91.13   	 -25.43		
153.50   	-572.20   	 91.03   	 -30.52		
