  I     	  II     	  LVp     	  LVp'		
-23.80   	-18.92   	 18.82   	-162.77		
-27.47   	-19.84   	 18.17   	-147.51		
-26.55   	-17.09   	 17.58   	-132.25		
-18.92   	 -7.93   	 17.05   	-101.73		
 -7.02   	  7.93   	 16.64   	 -81.38		
  5.19   	 28.08   	 16.32   	 -55.95		
 14.04   	 50.35   	 16.09   	 -30.52		
 19.53   	 73.55   	 15.97   	 -15.26		
 24.11   	 97.66   	 15.91(D)	   0.00		
 30.52   	120.85   	 15.91   	   5.09		
 40.89   	138.55   	 15.93   	  20.35		
 52.49   	146.48   	 16.01   	  20.35		
 63.78   	145.57   	 16.09   	  30.52		
 73.24   	140.38   	 16.22   	  25.43		
 79.96   	136.11   	 16.32   	  30.52		
 85.45   	135.19   	 16.44   	  35.61		
 88.50   	136.41   	 16.58   	  35.61		
 87.28   	135.80   	 16.72   	  35.61		
 78.74   	130.31   	 16.87   	  40.69		
 62.26   	117.19   	 17.03   	  40.69		
 39.37   	 95.83   	 17.19   	  40.69		
 14.34   	 69.27   	 17.35   	  40.69		
 -7.93   	 41.20   	 17.52   	  35.61		
-24.11   	 16.17   	 17.66   	  35.61		
-32.96   	 -5.49   	 17.80   	  30.52		
-35.40   	-24.11   	 17.92   	  30.52		
-33.57   	-40.59   	 18.05   	  25.43		
-30.52   	-52.19   	 18.15   	  30.52		
-31.13   	-57.68   	 18.27   	  30.52		
-36.01   	-58.59   	 18.39   	  40.69		
-42.72   	-57.98   	 18.56   	  45.78		
-45.78   	-58.59   	 18.74   	  55.95		
-43.03   	-61.04   	 18.96   	  66.12		
-34.79   	-63.17   	 19.23   	  76.30		
-26.86   	-61.95   	 19.53   	  86.47		
-25.33   	-56.46   	 19.88   	  96.64		
-33.57   	-47.00   	 20.26   	 101.73		
-52.80   	-33.26   	 20.67   	 106.82		
-80.26   	-15.87   	 21.10   	 106.82		
-102.23   	  0.31   	 21.53   	 111.90		
-93.38   	  8.24   	 21.97   	 106.82		
-27.47   	  6.41   	 22.40   	 106.82		
105.59   	  4.88   	 22.83   	 101.73		
280.15   	 28.08   	 23.23   	  96.64		
437.62   	100.40   	 23.62   	  86.47		
514.83   	221.86   	 23.97   	  86.47		
482.18   	361.02   	 24.31   	  81.38		
361.94   	467.83   	 24.64   	  76.30		
213.93   	501.10(R)	 24.94(E)	  66.12		
 97.96   	452.58   	 25.21   	  61.04		
 39.98   	349.73   	 25.45   	  61.04		
 28.99   	236.82   	 25.70   	  55.95		
 36.32   	149.23   	 25.92   	  61.04		
 36.93   	103.45   	 26.16   	  55.95		
 21.67   	 91.55   	 26.39   	  61.04		
 -8.85   	 88.20   	 26.63   	  61.04		
-51.27   	 67.75   	 26.88   	  76.30		
-98.88   	 16.17   	 27.18   	  91.56		
-139.77   	-57.37   	 27.55   	 116.99		
-160.52   	-125.43   	 28.02   	 147.51		
-154.42   	-161.74   	 28.61   	 193.29		
-126.34   	-159.91   	 29.38   	 239.06		
-91.55   	-135.50   	 30.34   	 295.01		
-66.83   	-111.69   	 31.52   	 350.97		
-57.68   	-101.62   	 32.92   	 396.74		
-57.68   	-101.93   	 34.51   	 447.61		
-57.68   	-101.93   	 36.30   	 493.39		
-53.10   	-95.21   	 38.27   	 528.99		
-46.39   	-84.84   	 40.39   	 559.51		
-43.03   	-78.13   	 42.62   	 579.86		
-46.08   	-79.65   	 44.94   	 595.11		
-52.80   	-87.28   	 47.32   	 605.29		
-56.76   	-95.21   	 49.75   	 610.37		
-52.80   	-99.18   	 52.19   	 605.29		
-43.64   	-98.57   	 54.61   	 605.29		
-35.10   	-94.91   	 57.03   	 600.20		
-32.96   	-90.03   	 59.43   	 600.20		
-37.84   	-84.53   	 61.83   	 595.11		
-45.78   	-77.51   	 64.21   	 579.86		
-50.35   	-68.66   	 66.53   	 564.60		
-48.22   	-60.73   	 68.79   	 539.16		
-40.89   	-54.93   	 70.95   	 508.65		
-32.65   	-51.88   	 72.98   	 483.21		
-28.08   	-52.19   	 74.91   	 452.69		
-29.30   	-55.24   	 76.72   	 427.26		
-35.40   	-61.65   	 78.43   	 401.83		
-43.33   	-70.50   	 80.04   	 386.57		
-48.83   	-78.43   	 81.59   	 361.14		
-49.74   	-81.48   	 83.03   	 335.71		
-47.30   	-78.13   	 84.37   	 305.19		
-44.25   	-72.33   	 85.59   	 279.75		
-43.03   	-69.27   	 86.71   	 249.24		
-44.86   	-71.11   	 87.71   	 218.72		
-47.30   	-75.38   	 88.59   	 193.29		
-49.13   	-78.74   	 89.36   	 167.85		
-51.27   	-80.26   	 90.03   	 142.42		
-55.85   	-81.48   	 90.60   	 132.25		
-64.09   	-83.62   	 91.13   	 116.99		
-74.46   	-86.67   	 91.60   	 101.73		
-83.31   	-86.98   	 92.00   	  91.56		
-86.98   	-81.79   	 92.37   	  81.38		
-86.36   	-74.16   	 92.70   	  71.21		
-85.45   	-69.58   	 92.98   	  66.12		
-88.20   	-70.80   	 93.24   	  61.04		
-97.05   	-75.99   	 93.49   	  50.86		
-110.78   	-81.48   	 93.69   	  45.78		
-126.65   	-83.62   	 93.88   	  40.69		
-140.38   	-82.09   	 94.04   	  35.61		
-149.54   	-78.74   	 94.18   	  25.43		
-152.59   	-74.46   	 94.28   	  15.26		
-149.84   	-67.44   	 94.34   	  10.17		
-142.21   	-55.85   	 94.38(S)	   0.00		
-131.23   	-39.98   	 94.38   	  -5.09		
-120.54   	-22.89   	 94.36   	 -15.26		
-112.61   	 -7.93   	 94.30   	 -20.35		
-107.12   	  3.05   	 94.22   	 -35.61		
-101.93   	 10.07   	 94.08   	 -40.69		
-92.47   	 15.56   	 93.92   	 -50.86		
-75.99   	 22.28   	 93.71   	 -66.12		
-53.71   	 31.43   	 93.45   	 -71.21		
-30.52   	 41.20   	 93.16   	 -91.56		
-10.07   	 49.13   	 92.80   	 -96.64		
  5.80   	 52.49   	 92.41   	-116.99		
 17.70   	 51.27   	 91.94   	-132.25		
 26.25   	 49.13   	 91.41   	-147.51		
 32.04   	 48.22   	 90.82   	-167.85		
 35.10   	 49.13   	 90.15   	-183.11		
 35.71   	 49.44   	 89.42   	-203.46		
 34.48   	 49.44   	 88.61   	-223.80		
 32.04   	 49.13   	 87.71   	-239.06		
 29.30   	 47.61   	 86.75   	-264.50		
 26.55   	 44.25   	 85.70   	-284.84		
 24.41   	 37.54   	 84.56   	-305.19		
 22.28   	 29.30   	 83.34   	-325.53		
 20.75   	 23.19   	 82.03   	-340.79		
 19.23   	 21.36   	 80.67   	-371.31		
 17.09   	 22.28   	 79.19   	-396.74		
 14.65   	 21.36   	 77.60   	-437.43		
 13.12   	 17.70   	 75.85   	-483.21		
 12.21   	 13.12   	 73.92   	-523.90		
 13.12   	 10.38   	 71.82   	-564.60		
 15.26   	 10.99   	 69.56   	-595.11		
 18.31   	 13.73   	 67.18   	-625.63		
 20.75   	 17.70   	 64.68   	-661.24		
 20.45   	 21.97   	 62.03   	-681.58		
 18.01   	 25.02   	 59.31   	-707.02		
 13.73   	 25.33   	 56.48   	-722.28		
  9.46   	 21.67   	 53.59   	-732.45		
  6.41   	 14.65   	 50.66   	-732.45		
  4.88   	  7.32   	 47.73   	-722.28		
  3.36   	  0.92   	 44.84   	-691.76		
  2.44   	 -4.27   	 42.08   	-661.24		
  3.36   	 -7.63   	 39.43   	-615.46		
  5.49   	 -8.24   	 36.97   	-564.60		
  7.02   	 -4.58   	 34.71   	-518.82		
  7.02   	  2.75   	 32.63   	-467.95		
  5.80   	  9.16   	 30.76   	-427.26		
  4.58   	  9.77   	 29.05   	-386.57		
  3.05   	  3.66   	 27.51   	-350.97		
  0.00   	 -6.71   	 26.10   	-325.53		
 -5.49   	-17.09   	 24.80   	-300.10		
-11.29   	-23.19   	 23.60   	-284.84		
-14.65   	-22.58   	 22.46   	-269.58		
-13.12   	-15.56   	 21.38   	-259.41		
 -8.24   	 -5.49   	 20.35   	-254.32		
 -2.75   	  3.36   	 19.33   	-239.06		
  0.61   	  8.24   	 18.37   	-228.89		
  2.75   	  9.46   	 17.46   	-213.63		
  6.10   	 11.90   	 16.60   	-193.29		
 11.60   	 21.67   	 15.83   	-167.85		
 20.14   	 39.98   	 15.16   	-142.42		
 28.08   	 61.04   	 14.59   	-111.90		
 32.04   	 76.60   	 14.14   	 -86.47		
 31.13   	 81.79   	 13.79   	 -61.04		
 28.38   	 79.35   	 13.55   	 -40.69		
 28.38   	 78.13   	 13.39   	 -25.43		
 35.40   	 87.59   	 13.29   	  -5.09		
 49.44   	110.47   	 13.27(D)	   0.00		
 66.83   	141.30   	 13.27   	   5.09		
 82.09   	170.59   	 13.29   	  15.26		
 91.86   	188.29   	 13.35   	  15.26		
 95.83   	190.73   	 13.41   	  25.43		
 96.13   	181.88   	 13.51   	  25.43		
 96.13   	170.59   	 13.61   	  30.52		
 98.27   	164.49   	 13.73   	  40.69		
102.54   	165.41   	 13.90   	  40.69		
104.06   	166.02   	 14.06   	  45.78		
 98.27   	158.39   	 14.24   	  45.78		
 83.01   	139.16   	 14.43   	  45.78		
 59.81   	112.00   	 14.61   	  50.86		
 34.18   	 83.92   	 14.81   	  45.78		
 10.68   	 58.59   	 14.99   	  45.78		
 -7.63   	 35.71   	 15.18   	  45.78		
-20.45   	 14.04   	 15.36   	  40.69		
-27.47   	 -5.80   	 15.52   	  45.78		
-28.99   	-21.06   	 15.71   	  45.78		
-26.25   	-29.60   	 15.89   	  50.86		
-21.06   	-32.35   	 16.09   	  55.95		
-15.26   	-32.35   	 16.32   	  66.12		
-11.60   	-32.65   	 16.58   	  76.30		
-10.68   	-35.40   	 16.89   	  86.47		
-12.51   	-39.37   	 17.23   	  96.64		
-14.95   	-42.42   	 17.62   	 106.82		
-17.40   	-41.50   	 18.05   	 116.99		
-19.84   	-34.18   	 18.51   	 122.07		
-26.55   	-18.92   	 19.00   	 127.16		
-41.81   	  3.97   	 19.51   	 127.16		
-62.87   	 30.21   	 20.02   	 127.16		
-70.19   	 52.19   	 20.53   	 127.16		
-34.79   	 61.95   	 21.04   	 122.07		
 65.00   	 59.51   	 21.53   	 111.90		
221.25   	 60.73   	 21.97   	 111.90		
388.49   	 93.38   	 22.42   	 106.82		
504.15   	178.83   	 22.85   	  96.64		
523.07   	309.45   	 23.23   	  91.56		
444.95   	444.03   	 23.60   	  81.38		
312.19   	529.48(R)	 23.93(E)	  76.30		
181.58   	528.26   	 24.23   	  66.12		
 93.08   	445.86   	 24.50   	  55.95		
 53.10   	322.88   	 24.72   	  45.78		
 44.25   	210.57   	 24.90   	  45.78		
 44.56   	144.35   	 25.09   	  35.61		
 39.98   	125.12   	 25.23   	  35.61		
 25.02   	125.43   	 25.37   	  30.52		
 -2.14   	110.47   	 25.49   	  40.69		
-41.81   	 58.90   	 25.66   	  45.78		
-87.89   	-22.58   	 25.84   	  71.21		
-126.04   	-104.06   	 26.12   	 101.73		
-140.69   	-152.28   	 26.53   	 137.33		
-126.04   	-153.20   	 27.08   	 183.11		
-91.86   	-121.46   	 27.81   	 233.98		
-56.76   	-85.14   	 28.75   	 289.93		
-36.01   	-66.22   	 29.91   	 340.79		
-30.52   	-67.14   	 31.27   	 396.74		
-32.04   	-75.99   	 32.86   	 442.52		
-32.65   	-80.57   	 34.63   	 493.39		
-30.52   	-78.13   	 36.60   	 528.99		
-27.77   	-72.63   	 38.72   	 559.51		
-25.94   	-69.89   	 40.96   	 595.11		
-24.72   	-70.50   	 43.34   	 610.37		
-22.58   	-73.55   	 45.78   	 630.72		
-20.75   	-76.29   	 48.30   	 630.72		
-19.84   	-76.29   	 50.82   	 630.72		
-19.84   	-72.94   	 53.35   	 620.55		
-19.84   	-67.44   	 55.83   	 610.37		
-19.23   	-64.39   	 58.27   	 590.03		
-18.62   	-68.36   	 60.63   	 574.77		
-20.45   	-78.13   	 62.93   	 554.42		
-23.80   	-87.28   	 65.15   	 544.25		
-26.25   	-87.28   	 67.32   	 518.82		
-27.16   	-76.60   	 69.40   	 498.47		
-25.33   	-61.34   	 71.39   	 478.13		
-22.58   	-51.27   	 73.31   	 452.69		
-21.06   	-50.96   	 75.12   	 432.35		
-22.28   	-57.68   	 76.85   	 412.00		
-26.25   	-64.70   	 78.49   	 381.48		
-30.82   	-66.53   	 80.02   	 356.05		
-33.26   	-62.56   	 81.44   	 320.45		
-31.13   	-54.63   	 82.73   	 295.01		
-26.25   	-46.69   	 83.91   	 264.50		
-23.19   	-42.11   	 84.96   	 233.98		
-25.94   	-44.86   	 85.90   	 203.46		
-34.18   	-57.07   	 86.71   	 178.03		
-42.72   	-74.16   	 87.43   	 157.68		
-46.39   	-89.42   	 88.06   	 137.33		
-45.17   	-96.44   	 88.61   	 122.07		
-43.33   	-95.52   	 89.09   	 111.90		
-46.08   	-90.33   	 89.54   	  96.64		
-55.85   	-86.06   	 89.93   	  91.56		
-69.58   	-82.40   	 90.29   	  76.30		
-81.79   	-77.82   	 90.60   	  66.12		
-90.03   	-73.24   	 90.86   	  61.04		
-94.30   	-72.33   	 91.11   	  45.78		
-96.74   	-77.21   	 91.29   	  35.61		
-100.40   	-86.06   	 91.43   	  35.61		
-106.81   	-94.30   	 91.58   	  25.43		
-115.97   	-96.44   	 91.68   	  20.35		
-124.82   	-91.25   	 91.76   	  15.26		
-131.84   	-81.48   	 91.82   	  10.17		
-135.19   	-69.89   	 91.86   	   5.09		
-133.67   	-57.37   	 91.88(S)	  -5.09		
-127.26   	-42.72   	 91.86   	 -10.17		
-116.58   	-26.25   	 91.82   	 -15.26		
-103.45   	 -9.77   	 91.76   	 -30.52		
-89.72   	  3.05   	 91.64   	 -30.52		
-77.82   	  8.54   	 91.52   	 -45.78		
-67.44   	  8.85   	 91.33   	 -45.78		
-55.85   	 10.38   	 91.15   	 -61.04		
-40.28   	 19.84   	 90.91   	 -66.12		
-21.06   	 37.23   	 90.64   	 -76.30		
 -1.83   	 55.54   	 90.34   	 -81.38		
 13.73   	 67.14   	 90.01   	 -96.64		
 23.50   	 68.05   	 89.62   	-111.90		
 28.99   	 61.65   	 89.18   	-122.07		
 32.96   	 53.41   	 88.69   	-142.42		
 37.23   	 47.00   	 88.12   	-157.68		
 42.11   	 43.33   	 87.49   	-178.03		
 45.78   	 41.81   	 86.77   	-198.37		
 45.47   	 42.42   	 85.98   	-223.80		
 40.59   	 43.03   	 85.09   	-244.15		
 31.74   	 38.76   	 84.11   	-274.67		
 23.19   	 28.38   	 83.01   	-300.10		
 19.23   	 15.56   	 81.81   	-325.53		
 20.75   	  6.71   	 80.51   	-350.97		
 24.72   	  6.41   	 79.10   	-376.40		
 27.47   	 12.82   	 77.60   	-412.00		
 27.47   	 19.84   	 75.95   	-462.87		
 25.94   	 22.89   	 74.10   	-518.82		
 25.02   	 21.67   	 72.02   	-564.60		
 23.80   	 19.53   	 69.77   	-615.46		
 21.06   	 16.78   	 67.30   	-656.15		
 16.78   	 13.73   	 64.68   	-681.58		
 14.65   	 10.68   	 61.95   	-707.02		
 17.09   	  7.02   	 59.12   	-722.28		
 22.28   	  2.75   	 56.24   	-732.45		
 26.25   	 -1.22   	 53.31   	-732.45		
 25.63   	 -5.19   	 50.38   	-732.45		
 20.45   	 -6.71   	 47.45   	-717.19		
 15.56   	 -4.27   	 44.58   	-701.93		
 13.43   	  1.53   	 41.77   	-676.50		
 13.12   	  6.41   	 39.06   	-645.98		
 12.21   	  8.24   	 36.48   	-605.29		
  9.16   	  5.49   	 34.06   	-564.60		
  4.88   	 -0.31   	 31.80   	-528.99		
  2.14   	 -7.63   	 29.68   	-488.30		
  2.14   	-14.34   	 27.73   	-457.78		
  3.66   	-19.23   	 25.90   	-427.26		
  4.88   	-21.36   	 24.19   	-396.74		
  4.27   	-20.45   	 22.60   	-371.31		
  2.44   	-18.62   	 21.12   	-345.88		
  2.44   	-18.31   	 19.74   	-325.53		
  5.19   	-20.75   	 18.43   	-295.01		
  9.77   	-24.11   	 17.25   	-274.67		
 13.12   	-25.02   	 16.15   	-254.32		
 12.51   	-22.28   	 15.14   	-233.98		
  8.54   	-14.95   	 14.20   	-213.63		
  5.49   	 -3.36   	 13.35   	-193.29		
  6.71   	 13.12   	 12.57   	-172.94		
 13.43   	 33.26   	 11.88   	-152.59		
 21.97   	 53.41   	 11.27   	-132.25		
 28.38   	 68.05   	 10.74   	-106.82		
 31.43   	 73.24   	 10.32   	 -91.56		
 32.35   	 69.27   	  9.95   	 -71.21		
 33.26   	 62.87   	  9.66   	 -50.86		
 36.32   	 62.56   	  9.46   	 -40.69		
 40.89   	 74.77   	  9.30   	 -25.43		
 48.22   	101.01   	  9.20   	 -15.26		
 59.81   	135.50   	  9.14   	  -5.09		
 72.94   	164.49   	  9.11(D)	   5.09		
 83.92   	175.48   	  9.14   	  15.26		
 90.94   	166.63   	  9.20   	  25.43		
 93.38   	148.01   	  9.30   	  35.61		
 94.91   	136.72   	  9.44   	  40.69		
 98.57   	140.69   	  9.60   	  50.86		
102.23   	153.81   	  9.81   	  55.95		
100.71   	160.22   	 10.03   	  55.95		
 89.11   	147.40   	 10.25   	  61.04		
 67.75   	116.58   	 10.50   	  61.04		
 41.50   	 78.13   	 10.74   	  61.04		
 16.48   	 41.20   	 10.99   	  55.95		
 -1.83   	  9.77   	 11.21   	  50.86		
-11.60   	-14.65   	 11.41   	  50.86		
-12.51   	-30.82   	 11.62   	  50.86		
 -8.24   	-36.32   	 11.82   	  45.78		
 -4.58   	-32.65   	 12.00   	  50.86		
 -5.49   	-26.86   	 12.21   	  50.86		
-11.90   	-28.08   	 12.41   	  55.95		
-19.84   	-39.98   	 12.63   	  66.12		
-24.11   	-57.37   	 12.90   	  76.30		
-21.67   	-71.41   	 13.20   	  91.56		
-16.48   	-76.90   	 13.57   	 101.73		
-14.04   	-73.55   	 13.98   	 116.99		
-17.09   	-64.39   	 14.45   	 122.07		
-24.11   	-50.96   	 14.93   	 132.25		
-32.96   	-32.65   	 15.46   	 137.33		
-43.64   	 -9.77   	 16.01   	 137.33		
-52.19   	 13.73   	 16.56   	 142.42		
-45.47   	 28.99   	 17.13   	 137.33		
 -2.14   	 32.35   	 17.68   	 132.25		
 96.44   	 30.52   	 18.21   	 132.25		
242.61   	 43.64   	 18.74   	 122.07		
392.76   	 96.13   	 19.23   	 116.99		
488.28   	198.67   	 19.69   	 111.90		
490.42   	333.56   	 20.14   	 101.73		
404.36   	459.59   	 20.55   	  91.56		
