  I     	  II     	  AOp     	  AOp'		
 28.69   	-16.48   	 66.35   	 284.84		
 32.35   	-10.68   	 67.49   	 289.93		
 36.01   	 -4.88   	 68.65   	 295.01		
 40.59   	  0.92   	 69.83   	 289.93		
 47.30   	  7.32   	 70.99   	 284.84		
 55.54   	 14.65   	 72.13   	 274.67		
 64.39   	 22.89   	 73.22   	 274.67		
 72.94   	 31.13   	 74.32   	 264.50		
 80.57   	 38.45   	 75.38   	 254.32		
 87.28   	 45.47   	 76.40   	 249.24		
 93.38   	 52.19   	 77.40   	 244.15		
 99.49   	 59.51   	 78.37   	 228.89		
106.81   	 67.75   	 79.29   	 218.72		
115.05   	 75.99   	 80.16   	 203.46		
123.90   	 84.23   	 80.98   	 193.29		
132.14   	 91.86   	 81.75   	 178.03		
139.16   	 98.57   	 82.46   	 162.77		
144.35   	104.37   	 83.11   	 152.59		
148.32   	109.56   	 83.72   	 132.25		
151.37   	114.14   	 84.25   	 122.07		
153.50   	118.10   	 84.74   	 111.90		
155.03   	121.46   	 85.19   	  96.64		
155.94   	124.21   	 85.57   	  86.47		
156.25   	126.65   	 85.92   	  81.38		
155.33   	129.09   	 86.25   	  66.12		
152.59   	131.53   	 86.51   	  66.12		
148.01   	133.36   	 86.77   	  55.95		
141.30   	133.67   	 87.00   	  45.78		
132.45   	131.53   	 87.18   	  45.78		
121.15   	126.04   	 87.36   	  35.61		
107.73   	117.49   	 87.51   	  25.43		
 93.08   	106.51   	 87.61   	  25.43		
 77.51   	 93.38   	 87.71   	  15.26		
 62.56   	 79.35   	 87.77   	  10.17		
 49.13   	 64.70   	 87.81(S)	   0.00		
 37.23   	 50.05   	 87.81   	   0.00		
 25.94   	 35.71   	 87.81   	 -10.17		
 14.95   	 20.75   	 87.77   	 -15.26		
  3.66   	  5.19   	 87.71   	 -20.35		
 -6.71   	 -9.77   	 87.63   	 -25.43		
-15.26   	-23.19   	 87.53   	 -35.61		
-21.97   	-34.18   	 87.39   	 -35.61		
-27.77   	-42.72   	 87.24   	 -40.69		
-32.96   	-49.74   	 87.08   	 -40.69		
-37.23   	-55.85   	 86.92   	 -50.86		
-40.89   	-61.04   	 86.71   	 -50.86		
-43.03   	-65.31   	 86.51   	 -55.95		
-44.56   	-68.66   	 86.29   	 -61.04		
-45.47   	-71.11   	 86.04   	 -66.12		
-46.39   	-72.02   	 85.78   	 -71.21		
-47.00   	-72.63   	 85.49   	 -81.38		
-47.61   	-73.55   	 85.17   	 -81.38		
-48.83   	-75.07   	 84.84   	 -91.56		
-50.66   	-76.90   	 84.48   	 -96.64		
-52.80   	-77.51   	 84.09   	-101.73		
-54.02   	-76.60   	 83.68   	-111.90		
-54.32   	-74.16   	 83.23   	-122.07		
-53.41   	-71.72   	 82.75   	-122.07		
-51.57   	-70.19   	 82.26   	-122.07		
-49.74   	-70.50   	 81.77   	-116.99		
-48.22   	-71.11   	 81.30   	-116.99		
-47.00   	-71.72   	 80.83   	-106.82		
-46.39   	-71.11   	 80.41   	-101.73		
-46.69   	-69.89   	 80.00   	 -86.47		
-47.00   	-67.75   	 79.65   	 -76.30		
-47.00   	-65.31   	 79.35   	 -61.04		
-45.78   	-63.17   	 79.10   	 -55.95		
-43.95   	-61.04   	 78.88   	 -50.86		
-41.81   	-59.81   	 78.68   	 -40.69		
-39.98   	-58.90   	 78.51   	 -40.69		
-39.06   	-58.59   	 78.35   	 -35.61		
-38.15   	-58.29   	 78.21   	 -35.61		
-37.84   	-57.68   	 78.07   	 -30.52		
-37.23   	-56.76   	 77.94   	 -25.43		
-36.32   	-55.24   	 77.84   	 -30.52		
-35.71   	-53.41   	 77.72   	 -25.43		
-34.79   	-51.27   	 77.62   	 -25.43		
-33.87   	-48.52   	 77.52   	 -20.35		
-32.96   	-46.39   	 77.44   	 -20.35		
-32.04   	-45.78   	 77.35   	 -25.43		
-31.43   	-46.69   	 77.25   	 -25.43		
-31.13   	-48.83   	 77.15   	 -25.43		
-32.35   	-50.96   	 77.05   	 -25.43		
-34.48   	-52.19   	 76.95   	 -35.61		
-35.71   	-51.88   	 76.81   	 -30.52		
-35.71   	-50.66   	 76.68   	 -35.61		
-34.48   	-49.44   	 76.54   	 -35.61		
-32.96   	-48.52   	 76.40   	 -35.61		
-33.26   	-48.52   	 76.26   	 -35.61		
-35.10   	-49.44   	 76.11   	 -35.61		
-37.54   	-51.27   	 75.97   	 -30.52		
-38.76   	-52.49   	 75.85   	 -35.61		
-38.45   	-53.71   	 75.71   	 -35.61		
-37.23   	-53.71   	 75.56   	 -35.61		
-36.32   	-53.71   	 75.42   	 -35.61		
-36.32   	-54.02   	 75.28   	 -35.61		
-36.93   	-54.63   	 75.14   	 -35.61		
-37.54   	-55.85   	 74.99   	 -40.69		
-38.15   	-57.37   	 74.83   	 -35.61		
-37.84   	-58.59   	 74.69   	 -40.69		
-37.23   	-59.20   	 74.53   	 -40.69		
-36.32   	-59.51   	 74.36   	 -35.61		
-35.71   	-59.81   	 74.22   	 -40.69		
-35.40   	-59.51   	 74.06   	 -35.61		
-35.71   	-59.20   	 73.92   	 -35.61		
-36.62   	-59.20   	 73.77   	 -35.61		
-37.84   	-59.81   	 73.63   	 -35.61		
-38.76   	-60.73   	 73.49   	 -35.61		
-38.45   	-61.34   	 73.35   	 -35.61		
-37.54   	-61.04   	 73.20   	 -30.52		
-36.62   	-60.42   	 73.08   	 -35.61		
-36.93   	-60.12   	 72.94   	 -30.52		
-38.15   	-61.34   	 72.82   	 -30.52		
-38.76   	-63.78   	 72.70   	 -30.52		
-38.15   	-66.22   	 72.57   	 -30.52		
-36.93   	-67.75   	 72.45   	 -35.61		
-36.32   	-67.44   	 72.31   	 -30.52		
-37.23   	-66.83   	 72.19   	 -30.52		
-39.06   	-66.22   	 72.06   	 -35.61		
-40.28   	-65.92   	 71.92   	 -30.52		
-39.98   	-65.00   	 71.80   	 -35.61		
-38.15   	-63.48   	 71.66   	 -30.52		
-36.62   	-61.65   	 71.54   	 -35.61		
-36.32   	-60.42   	 71.39   	 -35.61		
