  I     	  II     	  LV     	  LV'		
-16.78   	-188.60   	 29.48   	  76.30		
-21.06   	-196.53   	 29.79   	  71.21		
-27.77   	-196.23   	 30.07   	  71.21		
-30.82   	-184.02   	 30.36   	  61.04		
-26.86   	-168.15   	 30.60   	  66.12		
-15.87   	-158.39   	 30.86   	  55.95		
  1.22   	-152.89   	 31.09   	  45.78		
 27.47   	-136.11   	 31.27   	  35.61		
 67.75   	-90.33   	 31.41   	  30.52		
125.73   	-11.29   	 31.54   	  20.35		
198.06   	 86.67   	 31.62   	   5.09		
273.13   	184.02   	 31.64   	   5.09		
339.05   	274.96   	 31.66   	  -5.09		
392.15   	364.38   	 31.64   	  -5.09		
443.12   	448.61   	 31.62   	  -5.09		
511.17   	509.64   	 31.60   	  -5.09		
611.27   	526.43   	 31.58   	   5.09		
738.83   	498.35   	 31.60(E)	  15.26		
863.65   	447.08   	 31.66   	  25.43		
941.47(R)	394.29   	 31.76   	  40.69		
929.57   	334.47   	 31.92   	  55.95		
810.24   	230.41   	 32.15   	  71.21		
604.55   	 51.88   	 32.43   	  96.64		
360.11   	-185.24   	 32.82   	 122.07		
133.67   	-416.87   	 33.31   	 152.59		
-32.35   	-569.46   	 33.92   	 188.20		
-124.21   	-602.11   	 34.67   	 218.72		
-156.25   	-530.40   	 35.54   	 264.50		
-152.89   	-412.90   	 36.60   	 310.27		
-136.11   	-311.89   	 37.84   	 356.05		
-120.24   	-258.18   	 39.27   	 412.00		
-111.08   	-247.19   	 40.92   	 457.78		
-108.34   	-253.91   	 42.75   	 503.56		
-109.25   	-257.26   	 44.76   	 544.25		
-109.86   	-250.55   	 46.94   	 579.86		
-109.56   	-242.00   	 49.26   	 600.20		
-108.64   	-240.17   	 51.66   	 620.55		
-108.03   	-243.84   	 54.14   	 635.81		
-107.73   	-244.75   	 56.68   	 666.32		
-106.51   	-238.34   	 59.35   	 722.28		
-102.54   	-226.44   	 62.24   	 798.57		
-96.74   	-216.37   	 65.43   	 900.30		
-91.86   	-212.71   	 69.03   	1017.29		
-90.33   	-213.62   	 73.10   	1113.93		
-93.69   	-212.40   	 77.56   	1180.06		
-100.71   	-204.47   	 82.28   	1190.23		
-105.90   	-192.26   	 87.04   	1134.28		
-104.98   	-182.80   	 91.58   	1012.20		
-95.83   	-183.11   	 95.63   	 844.35		
-82.40   	-191.65   	 99.00   	 661.24		
-71.72   	-200.20   	101.65   	 508.65		
-69.27   	-200.20   	103.68   	 401.83		
-72.63   	-188.60   	105.29   	 366.22		
-75.38   	-173.65   	106.75   	 386.57		
-72.63   	-167.54   	108.30   	 442.52		
-65.61   	-173.34   	110.07   	 513.73		
-60.73   	-183.72   	112.13   	 559.51		
-62.56   	-185.55   	114.36   	 559.51		
-70.80   	-175.17   	116.60   	 534.08		
-81.48   	-159.00   	118.74   	 483.21		
-90.33   	-149.23   	120.67   	 417.09		
-93.99   	-150.15   	122.34   	 376.40		
-91.55   	-155.03   	123.84   	 366.22		
-83.31   	-156.56   	125.31   	 376.40		
-72.33   	-154.72   	126.82   	 417.09		
-62.56   	-153.20   	128.48   	 462.87		
-58.29   	-154.11   	130.34   	 493.39		
-61.04   	-153.20   	132.31   	 508.65		
-68.05   	-146.79   	134.34   	 503.56		
-74.46   	-137.33   	136.36   	 473.04		
-77.21   	-131.53   	138.25   	 432.35		
-76.60   	-133.67   	139.98   	 391.66		
-73.55   	-140.38   	141.55   	 361.14		
-69.89   	-144.96   	142.99   	 340.79		
-68.36   	-141.30   	144.35   	 345.88		
-70.80   	-131.84   	145.74   	 350.97		
-76.90   	-123.29   	147.14   	 366.22		
-84.23   	-120.85   	148.61   	 371.31		
-88.20   	-124.51   	150.09   	 366.22		
-85.14   	-129.39   	151.56   	 361.14		
-76.90   	-128.17   	153.00   	 340.79		
-70.19   	-117.80   	154.36   	 315.36		
-70.19   	-101.32   	155.63   	 289.93		
-75.68   	-86.06   	156.78   	 274.67		
-82.70   	-79.96   	157.88   	 259.41		
-85.45   	-84.84   	158.92   	 254.32		
-84.84   	-95.52   	159.94   	 254.32		
-85.14   	-104.06   	160.96   	 249.24		
-90.03   	-104.06   	161.95   	 244.15		
-99.18   	-95.21   	162.93   	 228.89		
-109.56   	-83.62   	163.84   	 213.63		
-116.88   	-73.24   	164.70   	 193.29		
-120.54   	-65.61   	165.47   	 167.85		
-122.38   	-58.29   	166.14   	 142.42		
-122.68   	-47.91   	166.71   	 127.16		
-121.46   	-35.71   	167.22   	 111.90		
-119.93   	-26.25   	167.67   	  91.56		
-118.71   	-24.41   	168.04   	  81.38		
-119.32   	-30.52   	168.36   	  55.95		
-122.38   	-38.76   	168.59   	  35.61		
-126.04   	-43.03   	168.73   	  15.26		
-127.26   	-40.89   	168.79(S)	 -15.26		
-122.99   	-34.18   	168.73   	 -45.78		
-111.69   	-25.33   	168.54   	 -66.12		
-93.38   	-14.65   	168.28   	 -91.56		
-72.33   	 -2.44   	167.91   	-116.99		
-52.80   	  9.16   	167.45   	-132.25		
-38.76   	 15.56   	166.92   	-157.68		
-30.21   	 13.43   	166.29   	-178.03		
-24.11   	  5.19   	165.57   	-198.37		
-17.09   	 -4.27   	164.78   	-228.89		
 -7.93   	-10.99   	163.87   	-244.15		
  2.75   	-14.65   	162.89   	-274.67		
 13.12   	-19.23   	161.79   	-289.93		
 19.53   	-28.38   	160.63   	-310.27		
 21.97   	-42.11   	159.39   	-330.62		
 21.36   	-55.54   	158.07   	-350.97		
 19.23   	-63.48   	156.66   	-361.14		
 17.40   	-62.26   	155.22   	-386.57		
 18.31   	-53.41   	153.67   	-401.83		
 21.67   	-44.56   	152.06   	-422.18		
 25.02   	-44.25   	150.38   	-447.61		
 26.25   	-54.93   	148.59   	-462.87		
 23.50   	-71.72   	146.73   	-483.21		
 18.31   	-85.14   	144.80   	-488.30		
 13.73   	-89.11   	142.85   	-493.39		
 12.51   	-83.62   	140.87   	-488.30		
 14.04   	-74.77   	138.92   	-478.13		
 15.87   	-68.97   	137.01   	-478.13		
 16.48   	-68.97   	135.10   	-493.39		
 16.17   	-72.02   	133.12   	-534.08		
 17.40   	-75.38   	130.99   	-610.37		
 19.84   	-77.51   	128.54   	-732.45		
 21.36   	-78.74   	125.61   	-869.78		
 20.45   	-79.96   	122.14   	-1017.29		
 16.17   	-80.26   	118.07   	-1134.28		
 10.38   	-80.57   	113.53   	-1210.58		
  4.88   	-80.87   	108.69   	-1210.58		
  0.92   	-82.70   	103.84   	-1149.54		
 -0.31   	-86.36   	 99.25   	-1042.72		
  2.14   	-90.64   	 95.08   	-920.65		
  7.63   	-92.77   	 91.39   	-803.66		
 13.12   	-91.55   	 88.18   	-727.36		
 15.26   	-88.20   	 85.27   	-691.76		
 11.29   	-84.23   	 82.50   	-696.84		
  3.97   	-81.79   	 79.71   	-732.45		
 -2.14   	-81.48   	 76.79   	-778.23		
 -3.36   	-83.62   	 73.67   	-818.92		
 -0.31   	-86.98   	 70.40   	-839.26		
  4.27   	-89.72   	 67.04   	-834.18		
  6.71   	-90.94   	 63.70   	-798.57		
  5.49   	-90.33   	 60.51   	-752.79		
  1.53   	-88.81   	 57.50   	-691.76		
 -3.66   	-87.28   	 54.73   	-630.72		
 -8.24   	-86.36   	 52.21   	-579.86		
-12.82   	-86.98   	 49.89   	-544.25		
-17.40   	-89.42   	 47.71   	-518.82		
-20.14   	-93.38   	 45.64   	-498.47		
-20.75   	-97.35   	 43.64   	-488.30		
-18.92   	-101.01   	 41.69   	-467.95		
-16.78   	-104.37   	 39.82   	-442.52		
-16.78   	-108.34   	 38.05   	-401.83		
-20.14   	-112.61   	 36.44   	-366.22		
-25.33   	-115.05   	 34.97   	-315.36		
-29.91   	-113.83   	 33.71   	-269.58		
-32.04   	-110.17   	 32.63   	-223.80		
-30.82   	-106.51   	 31.74   	-183.11		
-27.47   	-105.59   	 31.01   	-152.59		
-24.72   	-108.03   	 30.40   	-122.07		
-24.11   	-111.69   	 29.91   	 -96.64		
-25.94   	-114.44   	 29.52   	 -71.21		
-29.30   	-115.05   	 29.24   	 -45.78		
-31.13   	-112.61   	 29.05   	 -30.52		
-29.30   	-105.90   	 28.93   	 -10.17		
-24.11   	-93.99   	 28.89   	   5.09		
-16.17   	-75.99   	 28.91   	  20.35		
 -6.71   	-51.88   	 28.99   	  25.43		
  3.97   	-21.67   	 29.09   	  30.52		
 13.43   	 13.12   	 29.22   	  30.52		
 18.31   	 46.69   	 29.34   	  25.43		
 16.78   	 73.55   	 29.44   	  15.26		
 11.29   	 88.81   	 29.50   	  10.17		
  7.93   	 93.08   	 29.54   	   5.09		
 12.51   	 90.94   	 29.56   	   0.00		
 24.11   	 86.36   	 29.56   	  -5.09		
 37.54   	 80.26   	 29.54   	  -5.09		
 45.47   	 70.50   	 29.52   	   0.00		
 43.95   	 55.54   	 29.52   	 -10.17		
 33.87   	 36.01   	 29.48   	  -5.09		
 19.84   	 13.43   	 29.46   	 -15.26		
  7.63   	 -7.93   	 29.40   	 -20.35		
  3.97   	-23.80   	 29.32   	 -30.52		
 11.29   	-32.96   	 29.20   	 -30.52		
 26.25   	-37.54   	 29.07   	 -30.52		
 37.23   	-42.72   	 28.95   	 -20.35		
 32.65   	-56.15   	 28.87   	 -10.17		
  7.02   	-79.65   	 28.83(D)	  10.17		
-32.04   	-107.73   	 28.87   	  25.43		
-66.83   	-130.62   	 28.97   	  45.78		
-81.79   	-140.99   	 29.16   	  55.95		
-73.85   	-139.16   	 29.38   	  61.04		
-53.71   	-132.45   	 29.62   	  61.04		
-39.06   	-130.00   	 29.87   	  61.04		
-39.98   	-134.58   	 30.11   	  61.04		
-54.02   	-143.13   	 30.36   	  55.95		
-68.36   	-149.84   	 30.58   	  55.95		
-72.94   	-152.59   	 30.80   	  66.12		
-66.83   	-152.89   	 31.07   	  66.12		
-56.76   	-153.50   	 31.33   	  76.30		
-50.66   	-156.25   	 31.64   	  76.30		
-50.96   	-159.61   	 31.94   	  86.47		
-55.24   	-161.13   	 32.29   	  86.47		
-58.59   	-160.22   	 32.63   	  91.56		
-58.59   	-157.47   	 33.00   	 101.73		
-57.07   	-155.33   	 33.41   	 106.82		
-57.07   	-155.33   	 33.84   	 116.99		
-60.73   	-157.17   	 34.30   	 127.16		
-67.44   	-159.91   	 34.81   	 132.25		
-72.94   	-160.83   	 35.34   	 147.51		
-72.63   	-157.47   	 35.93   	 147.51		
-65.31   	-149.23   	 36.52   	 152.59		
-55.54   	-140.08   	 37.13   	 152.59		
-49.13   	-134.28   	 37.74   	 147.51		
-50.35   	-133.97   	 38.33   	 142.42		
-56.15   	-136.72   	 38.90   	 132.25		
-58.59   	-132.14   	 39.43   	 116.99		
-47.30   	-109.56   	 39.90   	 106.82		
-14.04   	-61.65   	 40.33   	  96.64		
 43.33   	 11.60   	 40.71   	  91.56		
118.10   	102.84   	 41.08   	  81.38		
195.62   	201.72   	 41.40   	  81.38		
259.70   	300.90   	 41.73   	  71.21		
302.43   	394.90   	 42.01   	  71.21		
332.64   	471.80   	 42.30   	  61.04		
374.45   	515.44   	 42.54   	  55.95		
451.97   	516.05   	 42.77   	  45.78		
571.59   	481.57   	 42.95   	  35.61		
709.23   	434.57   	 43.09   	  30.52		
819.09   	394.59   	 43.21   	  30.52		
851.14(R)	356.75   	 43.34(E)	  40.69		
778.20   	285.95   	 43.50   	  55.95		
610.66   	143.13   	 43.72   	  76.30		
392.46   	-74.77   	 44.03   	 101.73		
177.92   	-318.91   	 44.44   	 132.25		
  9.16   	-512.08   	 44.96   	 162.77		
-97.05   	-591.43   	 45.62   	 193.29		
-148.62   	-546.57   	 46.39   	 223.80		
-164.18   	-425.42   	 47.28   	 264.50		
-160.83   	-301.51   	 48.34   	 310.27		
-149.54   	-226.14   	 49.58   	 350.97		
-137.94   	-205.69   	 50.99   	 396.74		
-128.78   	-212.71   	 52.57   	 442.52		
-122.38   	-216.67   	 54.34   	 473.04		
-119.93   	-205.08   	 56.24   	 498.47		
-121.77   	-185.85   	 58.23   	 518.82		
-125.43   	-172.12   	 60.30   	 534.08		
-128.17   	-169.07   	 62.44   	 569.68		
-125.43   	-171.20   	 64.72   	 651.07		
-117.80   	-171.51   	 67.32   	 788.40		
-109.56   	-168.15   	 70.48   	 966.43		
-105.90   	-163.27   	 74.34   	1154.62		
-108.03   	-161.13   	 78.96   	1286.87		
-111.39   	-162.96   	 84.11   	1327.56		
-113.53   	-167.54   	 89.42   	1261.44		
-114.75   	-170.90   	 94.47   	1088.50		
-116.88   	-169.68   	 98.82   	 864.70		
-120.54   	-163.27   	102.28   	 630.72		
-121.77   	-155.33   	104.80   	 442.52		
-117.80   	-149.54   	106.57   	 340.79		
-111.39   	-148.32   	107.93   	 320.45		
-107.12   	-151.06   	109.22   	 381.48		
-106.81   	-154.11   	110.74   	 478.13		
-107.73   	-155.64   	112.65   	 569.68		
-107.12   	-155.03   	114.93   	 625.63		
-104.06   	-153.50   	117.44   	 630.72		
-101.32   	-151.37   	119.96   	 574.77		
-101.93   	-148.93   	122.26   	 498.47		
-106.20   	-144.96   	124.25   	 417.09		
-112.92   	-140.99   	125.92   	 361.14		
-119.02   	-139.16   	127.36   	 350.97		
-123.90   	-141.60   	128.77   	 376.40		
-125.73   	-147.40   	130.27   	 432.35		
-124.21   	-152.89   	132.00   	 498.47		
-120.24   	-154.42   	134.00   	 539.16		
-115.36   	-150.15   	136.15   	 559.51		
-111.69   	-142.82   	138.39   	 539.16		
-110.17   	-136.72   	140.55   	 503.56		
-111.69   	-134.89   	142.56   	 457.78		
-114.75   	-137.33   	144.39   	 412.00		
-117.80   	-140.99   	146.04   	 391.66		
-119.63   	-141.91   	147.61   	 381.48		
-119.02   	-137.94   	149.13   	 396.74		
-117.49   	-130.62   	150.72   	 417.09		
-115.97   	-122.07   	152.39   	 422.18		
-115.66   	-114.44   	154.08   	 422.18		
-115.97   	-109.25   	155.77   	 406.92		
-117.19   	-107.12   	157.40   	 381.48		
-119.32   	-106.81   	158.92   	 350.97		
-121.46   	-107.73   	160.32   	 315.36		
-122.07   	-107.12   	161.59   	 295.01		
-120.85   	-104.37   	162.77   	 284.84		
-119.32   	-99.49   	163.91   	 279.75		
-119.32   	-94.30   	165.02   	 284.84		
-120.85   	-90.33   	166.16   	 284.84		
-123.90   	-86.36   	167.30   	 289.93		
-125.43   	-81.18   	168.46   	 274.67		
-125.12   	-74.77   	169.56   	 264.50		
-125.43   	-68.05   	170.62   	 239.06		
-129.39   	-62.87   	171.58   	 213.63		
-137.94   	-59.81   	172.43   	 193.29		
-148.62   	-58.59   	173.20   	 167.85		
-158.08   	-57.68   	173.88   	 152.59		
-162.35   	-54.63   	174.49   	 137.33		
-159.91   	-47.30   	175.03   	 122.07		
-154.72   	-35.71   	175.52   	 111.90		
-150.45   	-22.89   	175.97   	  91.56		
-149.23   	-12.51   	176.34   	  76.30		
-151.37   	 -8.54   	176.64   	  45.78		
-154.42   	 -9.46   	176.83   	  25.43		
-153.81   	 -9.16   	176.93(S)	  -5.09		
-147.71   	 -0.61   	176.91   	 -30.52		
-135.80   	 17.40   	176.78   	 -55.95		
-120.54   	 38.45   	176.56   	 -81.38		
-106.20   	 51.88   	176.24   	 -96.64		
-94.91   	 51.27   	175.85   	-122.07		
-86.06   	 40.28   	175.36   	-137.33		
-76.60   	 29.30   	174.81   	-162.77		
-63.78   	 27.77   	174.16   	-188.20		
-47.91   	 35.40   	173.41   	-208.54		
-32.96   	 43.64   	172.57   	-239.06		
-23.19   	 43.64   	171.62   	-264.50		
-18.31   	 34.79   	170.56   	-284.84		
-14.95   	 22.58   	169.42   	-310.27		
 -9.16   	 14.65   	168.18   	-330.62		
 -1.53   	 12.21   	166.86   	-356.05		
  2.14   	 11.90   	165.43   	-376.40		
 -0.61   	  8.54   	163.93   	-396.74		
 -7.93   	  0.00   	162.34   	-417.09		
-13.12   	-11.90   	160.67   	-442.52		
-12.82   	-24.72   	158.90   	-457.78		
 -7.63   	-34.18   	157.07   	-483.21		
 -2.75   	-38.76   	155.14   	-493.39		
 -1.22   	-38.15   	153.16   	-503.56		
 -3.05   	-36.32   	151.15   	-513.73		
 -5.19   	-39.37   	149.09   	-508.65		
 -7.32   	-48.83   	147.06   	-513.73		
 -8.85   	-58.90   	145.00   	-523.90		
 -9.77   	-59.81   	142.91   	-544.25		
-10.07   	-48.22   	140.73   	-584.94		
 -9.46   	-31.74   	138.39   	-645.98		
 -7.93   	-22.28   	135.81   	-717.19		
 -5.80   	-25.63   	132.94   	-808.75		
 -2.14   	-39.06   	129.70   	-905.39		
  1.22   	-52.49   	126.08   	-1012.20		
  2.14   	-59.20   	122.03   	-1098.67		
 -1.83   	-60.42   	117.64   	-1154.62		
 -9.77   	-61.04   	113.02   	-1164.80		
-17.09   	-63.48   	108.36   	-1129.19		
-19.23   	-66.53   	103.84   	-1057.98		
-14.95   	-67.14   	 99.61   	-961.34		
 -9.16   	-64.39   	 95.77   	-874.87		
 -7.63   	-59.51   	 92.27   	-803.66		
-11.60   	-54.02   	 89.05   	-762.97		
-16.78   	-49.74   	 86.00   	-752.79		
-17.40   	-48.22   	 82.99   	-762.97		
-10.68   	-51.57   	 79.94   	-793.49		
  0.31   	-61.34   	 76.76   	-824.00		
  7.93   	-74.46   	 73.47   	-849.44		
  6.41   	-83.62   	 70.07   	-854.52		
 -4.27   	-82.70   	 66.65   	-844.35		
-17.09   	-72.63   	 63.28   	-818.92		
-24.41   	-61.65   	 60.00   	-783.31		
-22.58   	-57.98   	 56.87   	-737.54		
-14.95   	-63.48   	 53.92   	-696.84		
 -8.85   	-72.33   	 51.13   	-656.15		
 -8.85   	-75.99   	 48.50   	-625.63		
-14.04   	-72.02   	 46.00   	-600.20		
-19.53   	-65.00   	 43.60   	-569.68		
-22.58   	-61.95   	 41.32   	-549.34		
-23.19   	-67.14   	 39.12   	-523.90		
-22.28   	-78.13   	 37.03   	-493.39		
-21.06   	-89.11   	 35.06   	-457.78		
-18.01   	-91.55   	 33.22   	-412.00		
-12.21   	-80.26   	 31.58   	-371.31		
 -7.32   	-59.81   	 30.09   	-320.45		
 -7.32   	-41.50   	 28.81   	-269.58		
-12.21   	-35.40   	 27.73   	-223.80		
-17.40   	-44.25   	 26.84   	-183.11		
-18.62   	-59.51   	 26.10   	-147.51		
-13.43   	-68.97   	 25.51   	-122.07		
 -6.41   	-64.70   	 25.03   	-101.73		
 -1.53   	-48.52   	 24.62   	 -91.56		
  0.31   	-30.21   	 24.25   	 -76.30		
  0.61   	-19.84   	 23.95   	 -66.12		
  2.44   	-20.45   	 23.68   	 -61.04		
  5.80   	-27.77   	 23.44   	 -50.86		
  9.46   	-31.13   	 23.23   	 -40.69		
 13.12   	-20.45   	 23.07   	 -35.61		
 18.31   	  4.27   	 22.93   	 -20.35		
 25.63   	 36.93   	 22.85   	 -15.26		
 34.48   	 67.44   	 22.79   	 -10.17		
 42.42   	 89.72   	 22.75(D)	   0.00		
 46.39   	106.81   	 22.75   	   5.09		
 47.00   	124.21   	 22.77   	  10.17		
 48.22   	144.04   	 22.81   	  10.17		
 55.24   	163.57   	 22.85   	  10.17		
 69.58   	176.39   	 22.89   	  10.17		
 86.98   	177.31   	 22.93   	   5.09		
 98.57   	165.10   	 22.95   	   5.09		
 97.05   	145.26   	 22.97   	   0.00		
 83.31   	125.12   	 22.97   	  -5.09		
 66.22   	110.47   	 22.95   	  -5.09		
 57.68   	101.93   	 22.93   	   0.00		
 60.73   	 93.99   	 22.93   	  -5.09		
 71.11   	 79.65   	 22.91   	   0.00		
 79.96   	 56.46   	 22.91   	   0.00		
 78.43   	 27.77   	 22.91   	   0.00		
 63.78   	  0.00   	 22.91   	   5.09		
 37.23   	-20.75   	 22.93   	   0.00		
  5.19   	-34.79   	 22.93   	   5.09		
-24.72   	-45.17   	 22.95   	   5.09		
-43.64   	-54.93   	 22.97   	   5.09		
-46.39   	-66.83   	 22.99   	  15.26		
-36.93   	-81.18   	 23.05   	  15.26		
-23.50   	-96.13   	 23.11   	  25.43		
-14.95   	-109.56   	 23.21   	  25.43		
-13.73   	-120.24   	 23.32   	  40.69		
-18.01   	-128.78   	 23.48   	  40.69		
-24.11   	-134.28   	 23.64   	  50.86		
-29.60   	-136.11   	 23.85   	  55.95		
-35.40   	-134.28   	 24.07   	  66.12		
-43.64   	-131.53   	 24.33   	  66.12		
-55.54   	-133.97   	 24.60   	  76.30		
-67.14   	-144.96   	 24.90   	  76.30		
-72.02   	-158.39   	 25.21   	  86.47		
-67.75   	-164.18   	 25.55   	  81.38		
-56.15   	-155.64   	 25.88   	  86.47		
-42.72   	-136.72   	 26.23   	  91.56		
-35.10   	-120.54   	 26.59   	  91.56		
-36.32   	-116.88   	 26.96   	  86.47		
-41.50   	-122.99   	 27.30   	  86.47		
-44.25   	-129.39   	 27.65   	  86.47		
-42.11   	-128.17   	 28.00   	  86.47		
-36.93   	-119.93   	 28.34   	  81.38		
-33.87   	-109.25   	 28.67   	  81.38		
-37.23   	-101.62   	 28.99   	  76.30		
-42.42   	-98.27   	 29.30   	  76.30		
-38.76   	-93.69   	 29.60   	  71.21		
-15.56   	-75.99   	 29.89   	  61.04		
 31.74   	-33.57   	 30.13   	  55.95		
100.71   	 38.45   	 30.36   	  55.95		
182.50   	132.75   	 30.58   	  40.69		
263.98   	237.43   	 30.74   	  40.69		
333.56   	345.15   	 30.91   	  30.52		
383.61   	454.71   	 31.03   	  30.52		
417.79   	557.86   	 31.15   	  20.35		
453.49   	631.71   	 31.23   	  20.35		
514.53   	654.30   	 31.31   	  25.43		
610.96   	625.31   	 31.41   	  25.43		
728.15   	572.51   	 31.52   	  30.52		
827.94   	526.12   	 31.64   	  35.61		
861.21(R)	483.70   	 31.78(E)	  40.69		
793.76   	404.97   	 31.94   	  61.04		
629.88   	246.58   	 32.19   	  71.21		
408.63   	  9.77   	 32.47   	  91.56		
184.63   	-246.58   	 32.84   	 116.99		
  7.93   	-439.76   	 33.31   	 142.42		
-98.27   	-513.00   	 33.88   	 172.94		
-141.91   	-467.83   	 34.57   	 213.63		
-145.57   	-357.06   	 35.42   	 254.32		
-130.92   	-248.72   	 36.44   	 295.01		
-113.83   	-184.63   	 37.62   	 345.88		
-102.84   	-168.46   	 39.00   	 396.74		
-99.49   	-176.39   	 40.59   	 447.61		
-99.18   	-182.80   	 42.38   	 493.39		
-98.57   	-177.00   	 44.35   	 544.25		
-94.91   	-163.27   	 46.53   	 579.86		
-90.33   	-149.23   	 48.85   	 615.46		
-89.72   	-140.08   	 51.31   	 630.72		
-94.60   	-136.72   	 53.83   	 651.07		
-101.93   	-136.72   	 56.44   	 671.41		
-107.12   	-139.77   	 59.12   	 717.19		
-106.20   	-144.96   	 61.99   	 773.14		
-98.57   	-148.32   	 65.09   	 859.61		
-87.59   	-147.09   	 68.52   	 961.34		
-77.51   	-140.69   	 72.37   	1073.24		
-72.63   	-131.53   	 76.66   	1159.71		
-72.63   	-122.68   	 81.30   	1205.49		
-72.94   	-116.88   	 86.12   	1190.23		
-69.89   	-114.14   	 90.88   	1108.85		
-62.56   	-113.53   	 95.32   	 966.43		
-56.76   	-114.44   	 99.19   	 783.31		
-56.76   	-113.53   	102.32   	 615.46		
-64.09   	-108.34   	104.78   	 467.95		
-73.55   	-100.10   	106.65   	 396.74		
-78.43   	-91.86   	108.24   	 386.57		
-77.21   	-88.20   	109.79   	 437.43		
-72.02   	-93.08   	111.54   	 503.56		
-67.75   	-103.15   	113.55   	 569.68		
-68.66   	-112.30   	115.83   	 595.11		
-74.77   	-115.66   	118.21   	 579.86		
-80.87   	-112.92   	120.53   	 528.99		
-82.40   	-107.42   	122.64   	 452.69		
-76.90   	-102.54   	124.46   	 391.66		
-67.44   	-99.18   	126.02   	 356.05		
-60.12   	-95.52   	127.45   	 356.05		
-59.81   	-89.11   	128.87   	 386.57		
-65.92   	-80.57   	130.42   	 442.52		
-71.72   	-72.02   	132.19   	 488.30		
-73.24   	-67.14   	134.14   	 513.73		
-69.89   	-68.36   	136.19   	 508.65		
-65.31   	-75.68   	138.23   	 478.13		
-64.39   	-85.45   	140.14   	 427.26		
-67.75   	-91.86   	141.85   	 376.40		
-72.33   	-90.33   	143.36   	 325.53		
-73.55   	-81.18   	144.66   	 300.10		
-70.80   	-70.50   	145.86   	 295.01		
-66.53   	-64.39   	147.04   	 310.27		
-64.09   	-64.70   	148.28   	 320.45		
-66.83   	-68.66   	149.56   	 340.79		
-73.85   	-71.11   	150.93   	 350.97		
-80.57   	-68.36   	152.33   	 335.71		
-83.92   	-61.34   	153.67   	 320.45		
-83.62   	-54.02   	154.95   	 295.01		
-81.79   	-49.44   	156.13   	 274.67		
-81.48   	-48.22   	157.23   	 259.41		
-84.53   	-49.44   	158.27   	 244.15		
-90.94   	-51.27   	159.25   	 239.06		
-97.96   	-52.19   	160.20   	 233.98		
-103.15   	-51.27   	161.14   	 228.89		
-106.20   	-47.91   	162.05   	 223.80		
-107.12   	-41.81   	162.95   	 218.72		
-108.34   	-34.18   	163.82   	 198.37		
-112.30   	-27.47   	164.62   	 183.11		
-119.63   	-23.50   	165.35   	 167.85		
-127.56   	-22.89   	166.02   	 142.42		
-132.75   	-24.11   	166.59   	 127.16		
-133.97   	-23.50   	167.10   	 106.82		
-130.62   	-18.31   	167.53   	  86.47		
-124.82   	 -7.93   	167.87   	  71.21		
-118.41   	  5.49   	168.16   	  55.95		
