  I     	  II     	  AO     	  AO'		  AO     	  AO'		
-29.30   	-16.48   	 58.05   	 -20.35		 58.03   	 -20.35		
-19.84   	 54.93   	 57.97   	 -20.35		 57.94   	 -15.26		
  0.31   	190.12   	 57.88   	 -20.35		 57.88   	 -20.35		
 35.10   	397.34   	 57.80   	 -25.43		 57.80   	 -20.35		
 86.06   	669.25   	 57.70   	 -25.43		 57.72   	 -25.43		
151.06   	981.14   	 57.60   	 -25.43		 57.62   	 -20.35		
220.34   	1287.84   	 57.50   	 -66.12		 57.54   	 -40.69		
306.09   	1566.77(R)	 57.23   	 -30.52		 57.38   	 -25.43		
292.05   	1383.97   	 57.11   	 -30.52		 57.27   	 -25.43		
237.43   	991.21   	 56.99   	 -25.43		 57.17   	 -20.35		
159.30   	509.03   	 56.89   	 -30.52		 57.09   	 -25.43		
 81.48   	101.32   	 56.76   	 -20.35		 56.99   	 -25.43		
 23.50   	-120.24   	 56.68   	 -25.43		 56.89   	 -25.43		
 -8.24   	-160.52   	 56.58   	 -20.35		 56.79   	 -25.43		
-20.75   	-110.78   	 56.50   	 -20.35		 56.68   	 -25.43		
-24.11   	-66.22   	 56.42   	 -20.35		 56.58   	 -25.43		
-25.33   	-62.26   	 56.34   	 -25.43		 56.48   	 -25.43		
-26.55   	-79.96   	 56.24   	 -20.35		 56.38   	 -25.43		
-26.86   	-86.36   	 56.15   	 -20.35		 56.28   	 -20.35		
-25.94   	-72.63   	 56.07   	 -20.35		 56.20   	 -25.43		
-25.63   	-52.49   	 55.99   	 -20.35		 56.09   	 -25.43		
-27.16   	-42.11   	 55.91   	 -20.35		 55.99   	 -25.43		
-29.30   	-44.25   	 55.83   	 -10.17		 55.89   	 -20.35		
-31.43   	-51.57   	 55.79(D)	   0.00		 55.81   	 -25.43		
-31.74   	-57.07   	 55.79   	  10.17		 55.71   	 -20.35		
-30.52   	-57.68   	 55.83   	  30.52		 55.63   	 -20.35		
-28.69   	-54.93   	 55.95   	  55.95		 55.54   	 -20.35		
-26.86   	-50.35   	 56.17   	  91.56		 55.46   	 -10.17		
-25.33   	-45.47   	 56.54   	 137.33		 55.42   	  -5.09		
-24.41   	-42.72   	 57.09   	 183.11		 55.40(D)	   0.00		
-23.80   	-41.20   	 57.82   	 244.15		 55.40   	  15.26		
-23.80   	-39.98   	 58.80   	 295.01		 55.46   	  30.52		
-24.11   	-38.76   	 59.98   	 345.88		 55.58   	  50.86		
-24.41   	-37.23   	 61.36   	 386.57		 55.79   	  76.30		
-25.02   	-35.71   	 62.91   	 422.18		 56.09   	 101.73		
-25.63   	-33.57   	 64.60   	 437.43		 56.50   	 132.25		
-26.25   	-29.60   	 66.35   	 442.52		 57.03   	 167.85		
-25.94   	-24.11   	 68.12   	 447.61		 57.70   	 203.46		
-24.41   	-18.01   	 69.91   	 442.52		 58.51   	 244.15		
-22.28   	-11.90   	 71.68   	 427.26		 59.49   	 274.67		
-20.45   	 -6.71   	 73.39   	 417.09		 60.59   	 310.27		
-19.23   	 -2.44   	 75.06   	 406.92		 61.83   	 345.88		
-18.92   	  1.53   	 76.68   	 391.66		 63.21   	 371.31		
-19.23   	  5.80   	 78.25   	 376.40		 64.70   	 396.74		
-18.92   	 10.68   	 79.76   	 356.05		 66.29   	 406.92		
-18.01   	 15.87   	 81.18   	 330.62		 67.91   	 417.09		
-16.48   	 21.36   	 82.50   	 300.10		 69.58   	 422.18		
-15.26   	 26.55   	 83.70   	 264.50		 71.27   	 412.00		
-14.34   	 31.43   	 84.76   	 233.98		 72.92   	 401.83		
-13.12   	 36.93   	 85.70   	 193.29		 74.53   	 386.57		
-11.29   	 43.33   	 86.47   	 162.77		 76.07   	 361.14		
 -8.85   	 51.57   	 87.12   	 147.51		 77.52   	 345.88		
 -6.41   	 61.34   	 87.71   	 147.51		 78.90   	 325.53		
 -4.58   	 71.72   	 88.30   	 152.59		 80.20   	 315.36		
 -3.05   	 82.09   	 88.91   	 188.20		 81.46   	 305.19		
 -1.22   	 92.16   	 89.66   	 223.80		 82.69   	 300.10		
  1.22   	102.23   	 90.56   	 269.58		 83.89   	 300.10		
  3.97   	112.92   	 91.64   	 315.36		 85.09   	 310.27		
  7.02   	124.51   	 92.90   	 345.88		 86.33   	 320.45		
  9.77   	137.63   	 94.28   	 366.22		 87.61   	 325.53		
 12.51   	151.67   	 95.75   	 371.31		 88.91   	 340.79		
 15.56   	166.93   	 97.23   	 356.05		 90.27   	 340.79		
 19.23   	183.41   	 98.66   	 330.62		 91.64   	 350.97		
 23.80   	201.42   	 99.98   	 289.93		 93.04   	 350.97		
 28.69   	220.34   	101.14   	 259.41		 94.45   	 350.97		
 33.87   	241.09   	102.18   	 223.80		 95.85   	 345.88		
 38.45   	262.76   	103.07   	 198.37		 97.23   	 340.79		
 43.03   	284.42   	103.87   	 178.03		 98.60   	 330.62		
 47.91   	305.18   	104.58   	 162.77		 99.92   	 315.36		
 52.49   	324.10   	105.23   	 167.85		101.18   	 305.19		
 57.68   	340.58   	105.90   	 157.68		102.40   	 284.84		
 61.95   	354.61   	106.53   	 157.68		103.54   	 269.58		
 65.61   	366.52   	107.16   	 152.59		104.62   	 249.24		
 68.36   	376.28   	107.77   	 137.33		105.62   	 228.89		
 70.19   	384.83   	108.32   	 127.16		106.53   	 203.46		
 71.11   	391.24   	108.83   	  96.64		107.34   	 188.20		
 70.50   	395.20   	109.22   	  76.30		108.10   	 162.77		
 68.36   	395.51   	109.52   	  40.69		108.75   	 137.33		
 64.70   	390.63   	109.68   	  10.17		109.30   	 122.07		
 60.42   	380.55   	109.72(S)	 -25.43		109.79   	  91.56		
 55.85   	365.30   	109.62   	 -55.95		110.15   	  76.30		
 50.96   	345.15   	109.40   	 -86.47		110.46   	  55.95		
 45.17   	321.35   	109.05   	-116.99		110.68   	  30.52		
 37.54   	294.80   	108.59   	-132.25		110.80   	  10.17		
 29.30   	266.72   	108.06   	-157.68		110.84(S)	 -10.17		
 21.36   	236.82   	107.43   	-167.85		110.80   	 -30.52		
 14.34   	204.77   	106.75   	-188.20		110.68   	 -55.95		
  7.93   	171.81   	106.00   	-193.29		110.46   	 -71.21		
  1.83   	138.24   	105.23   	-208.54		110.17   	 -96.64		
 -3.97   	106.20   	104.39   	-213.63		109.79   	-116.99		
 -9.46   	 77.51   	103.54   	-223.80		109.32   	-137.33		
-14.04   	 52.49   	102.64   	-218.72		108.77   	-157.68		
-18.01   	 30.52   	101.77   	-218.72		108.14   	-172.94		
-21.97   	 10.07   	100.89   	-203.46		107.45   	-188.20		
-25.94   	-10.07   	100.08   	-188.20		106.69   	-203.46		
-29.60   	-29.91   	 99.33   	-162.77		105.88   	-208.54		
-32.35   	-48.52   	 98.68   	-142.42		105.05   	-218.72		
-33.87   	-65.00   	 98.11   	-111.90		104.17   	-218.72		
-34.18   	-78.13   	 97.66   	 -86.47		103.30   	-213.63		
-34.48   	-87.59   	 97.31   	 -71.21		102.44   	-208.54		
-35.40   	-93.99   	 97.03   	 -50.86		101.61   	-203.46		
-37.54   	-98.27   	 96.83   	 -35.61		100.79   	-193.29		
-39.67   	-101.93   	 96.68   	 -35.61		100.02   	-178.03		
-40.89   	-105.29   	 96.54   	 -35.61		 99.31   	-162.77		
-41.50   	-108.03   	 96.40   	 -40.69		 98.66   	-147.51		
-41.50   	-109.86   	 96.24   	 -45.78		 98.07   	-132.25		
-41.50   	-110.17   	 96.05   	 -55.95		 97.54   	-116.99		
-41.50   	-109.25   	 95.83   	 -66.12		 97.07   	-106.82		
-41.20   	-108.34   	 95.56   	 -66.12		 96.64   	 -96.64		
-40.28   	-108.03   	 95.30   	 -76.30		 96.26   	 -91.56		
-39.06   	-108.34   	 94.99   	 -76.30		 95.89   	 -76.30		
-38.45   	-108.64   	 94.69   	 -81.38		 95.58   	 -76.30		
-38.15   	-108.03   	 94.36   	 -76.30		 95.28   	 -71.21		
-38.76   	-105.59   	 94.06   	 -71.21		 94.99   	 -71.21		
-39.06   	-101.93   	 93.77   	 -61.04		 94.71   	 -66.12		
-38.45   	-97.66   	 93.53   	 -61.04		 94.45   	 -66.12		
-37.23   	-94.30   	 93.29   	 -50.86		 94.18   	 -66.12		
-35.71   	-91.86   	 93.08   	 -45.78		 93.92   	 -66.12		
-33.87   	-90.64   	 92.90   	 -45.78		 93.65   	 -61.04		
-32.65   	-89.72   	 92.72   	 -45.78		 93.41   	 -61.04		
-32.35   	-87.89   	 92.53   	 -40.69		 93.16   	 -66.12		
-32.65   	-85.14   	 92.37   	 -45.78		 92.90   	 -61.04		
-32.96   	-80.87   	 92.19   	 -50.86		 92.65   	 -61.04		
-32.96   	-75.68   	 91.98   	 -55.95		 92.41   	 -66.12		
-31.13   	-71.11   	 91.76   	 -61.04		 92.15   	 -61.04		
-28.99   	-68.05   	 91.52   	 -61.04		 91.90   	 -61.04		
-27.16   	-66.22   	 91.27   	 -66.12		 91.66   	 -66.12		
-26.55   	-65.00   	 91.01   	 -71.21		 91.39   	 -66.12		
-27.47   	-63.78   	 90.72   	 -71.21		 91.13   	 -66.12		
-28.08   	-62.26   	 90.44   	 -71.21		 90.86   	 -66.12		
-27.77   	-61.04   	 90.15   	 -76.30		 90.60   	 -71.21		
-26.55   	-60.12   	 89.85   	 -81.38		 90.32   	 -71.21		
-25.63   	-60.12   	 89.52   	 -76.30		 90.03   	 -71.21		
-25.94   	-60.12   	 89.22   	 -81.38		 89.75   	 -76.30		
-26.86   	-60.42   	 88.89   	 -76.30		 89.44   	 -76.30		
-27.77   	-60.12   	 88.59   	 -81.38		 89.13   	 -76.30		
-27.16   	-59.81   	 88.26   	 -76.30		 88.83   	 -76.30		
-25.33   	-59.20   	 87.95   	 -76.30		 88.52   	 -76.30		
-23.19   	-58.90   	 87.65   	 -71.21		 88.22   	 -76.30		
-22.28   	-59.51   	 87.36   	 -71.21		 87.91   	 -71.21		
-22.58   	-61.34   	 87.08   	 -71.21		 87.63   	 -76.30		
-23.80   	-64.09   	 86.80   	 -66.12		 87.32   	 -71.21		
-24.41   	-67.14   	 86.53   	 -66.12		 87.04   	 -76.30		
-24.11   	-69.27   	 86.27   	 -66.12		 86.73   	 -66.12		
-22.89   	-69.27   	 86.00   	 -71.21		 86.47   	 -71.21		
-21.67   	-68.05   	 85.72   	 -66.12		 86.18   	 -66.12		
-21.36   	-67.44   	 85.45   	 -66.12		 85.92   	 -66.12		
-21.97   	-68.05   	 85.19   	 -66.12		 85.66   	 -66.12		
-22.89   	-69.58   	 84.92   	 -66.12		 85.39   	 -61.04		
-23.50   	-71.41   	 84.66   	 -61.04		 85.15   	 -66.12		
-22.89   	-72.02   	 84.41   	 -61.04		 84.88   	 -61.04		
-21.67   	-71.41   	 84.17   	 -61.04		 84.64   	 -55.95		
-20.45   	-69.58   	 83.93   	 -55.95		 84.41   	 -61.04		
-20.14   	-67.75   	 83.70   	 -55.95		 84.17   	 -55.95		
-20.14   	-66.22   	 83.48   	 -55.95		 83.95   	 -61.04		
-20.14   	-65.61   	 83.26   	 -55.95		 83.70   	 -55.95		
-19.84   	-65.92   	 83.03   	 -55.95		 83.48   	 -55.95		
-18.62   	-66.53   	 82.81   	 -61.04		 83.26   	 -55.95		
-17.09   	-67.14   	 82.56   	 -55.95		 83.03   	 -61.04		
-15.56   	-66.83   	 82.34   	 -61.04		 82.79   	 -55.95		
-14.65   	-65.31   	 82.10   	 -61.04		 82.56   	 -61.04		
-14.34   	-63.17   	 81.85   	 -61.04		 82.32   	 -55.95		
-14.34   	-61.95   	 81.61   	 -61.04		 82.10   	 -61.04		
-14.34   	-62.87   	 81.36   	 -61.04		 81.85   	 -61.04		
-14.65   	-66.22   	 81.12   	 -66.12		 81.61   	 -61.04		
-15.26   	-70.80   	 80.85   	 -61.04		 81.36   	 -61.04		
-16.78   	-74.77   	 80.61   	 -61.04		 81.12   	 -61.04		
-18.01   	-76.90   	 80.37   	 -61.04		 80.87   	 -66.12		
-18.92   	-76.60   	 80.12   	 -61.04		 80.61   	 -61.04		
-18.92   	-74.77   	 79.88   	 -61.04		 80.37   	 -66.12		
-18.31   	-72.94   	 79.63   	 -61.04		 80.10   	 -66.12		
-17.40   	-72.02   	 79.39   	 -66.12		 79.84   	 -66.12		
-16.17   	-72.33   	 79.12   	 -66.12		 79.57   	 -66.12		
-15.87   	-73.24   	 78.86   	 -66.12		 79.31   	 -66.12		
-15.87   	-73.55   	 78.60   	 -71.21		 79.04   	 -66.12		
-16.17   	-72.94   	 78.31   	 -71.21		 78.78   	 -66.12		
-16.48   	-71.41   	 78.03   	 -71.21		 78.51   	 -66.12		
-16.48   	-70.19   	 77.74   	 -66.12		 78.25   	 -71.21		
-16.78   	-70.50   	 77.48   	 -66.12		 77.97   	 -61.04		
-17.09   	-72.63   	 77.21   	 -61.04		 77.72   	 -66.12		
-18.01   	-74.77   	 76.97   	 -61.04		 77.46   	 -66.12		
-18.01   	-75.99   	 76.72   	 -61.04		 77.19   	 -66.12		
-17.09   	-75.38   	 76.48   	 -61.04		 76.93   	 -66.12		
-15.26   	-73.24   	 76.24   	 -61.04		 76.66   	 -61.04		
-13.43   	-70.19   	 75.99   	 -66.12		 76.42   	 -66.12		
-12.51   	-67.44   	 75.73   	 -61.04		 76.15   	 -61.04		
-12.82   	-65.00   	 75.48   	 -66.12		 75.91   	 -61.04		
-12.82   	-64.09   	 75.22   	 -61.04		 75.67   	 -61.04		
-12.51   	-64.39   	 74.97   	 -66.12		 75.42   	 -61.04		
-11.90   	-66.22   	 74.71   	 -55.95		 75.18   	 -61.04		
-10.99   	-68.66   	 74.49   	 -61.04		 74.93   	 -55.95		
-10.68   	-70.80   	 74.24   	 -50.86		 74.71   	 -55.95		
-10.68   	-71.72   	 74.04   	 -50.86		 74.49   	 -50.86		
-10.68   	-70.80   	 73.83   	 -50.86		 74.28   	 -55.95		
 -9.77   	-68.05   	 73.63   	 -45.78		 74.06   	 -50.86		
 -8.85   	-65.00   	 73.45   	 -45.78		 73.86   	 -50.86		
 -7.93   	-62.26   	 73.27   	 -45.78		 73.65   	 -45.78		
 -7.93   	-61.95   	 73.08   	 -40.69		 73.47   	 -50.86		
 -8.85   	-63.17   	 72.92   	 -45.78		 73.27   	 -45.78		
-10.07   	-64.70   	 72.74   	 -50.86		 73.08   	 -45.78		
-10.68   	-64.70   	 72.53   	 -45.78		 72.90   	 -45.78		
-10.68   	-62.56   	 72.35   	 -45.78		 72.72   	 -45.78		
-10.07   	-59.20   	 72.17   	 -50.86		 72.53   	 -45.78		
 -9.46   	-56.15   	 71.96   	 -50.86		 72.35   	 -45.78		
 -8.85   	-54.32   	 71.76   	 -45.78		 72.17   	 -40.69		
 -8.85   	-53.71   	 71.58   	 -50.86		 72.00   	 -45.78		
 -9.16   	-54.32   	 71.37   	 -45.78		 71.82   	 -45.78		
 -9.77   	-54.93   	 71.19   	 -40.69		 71.64   	 -45.78		
 -9.46   	-55.85   	 71.03   	 -45.78		 71.45   	 -45.78		
 -8.24   	-56.15   	 70.84   	 -40.69		 71.27   	 -40.69		
 -7.02   	-55.85   	 70.68   	 -40.69		 71.11   	 -45.78		
 -5.80   	-54.63   	 70.52   	 -35.61		 70.93   	 -45.78		
 -5.80   	-54.02   	 70.38   	 -40.69		 70.74   	 -40.69		
 -6.71   	-54.02   	 70.21   	 -35.61		 70.58   	 -45.78		
 -7.93   	-54.93   	 70.07   	 -40.69		 70.40   	 -40.69		
 -8.85   	-56.15   	 69.91   	 -35.61		 70.23   	 -40.69		
 -9.16   	-56.76   	 69.77   	 -35.61		 70.07   	 -40.69		
 -9.16   	-55.85   	 69.62   	 -35.61		 69.91   	 -40.69		
 -8.85   	-53.71   	 69.48   	 -35.61		 69.75   	 -40.69		
 -9.16   	-50.96   	 69.34   	 -35.61		 69.58   	 -35.61		
 -9.46   	-49.13   	 69.20   	 -30.52		 69.44   	 -40.69		
 -9.77   	-48.83   	 69.07   	 -35.61		 69.28   	 -35.61		
-10.38   	-50.35   	 68.93   	 -35.61		 69.14   	 -35.61		
-11.60   	-52.49   	 68.79   	 -30.52		 68.99   	 -35.61		
-13.12   	-54.63   	 68.67   	 -30.52		 68.85   	 -30.52		
-14.65   	-55.54   	 68.55   	 -30.52		 68.73   	 -35.61		
-15.26   	-55.54   	 68.42   	 -30.52		 68.59   	 -35.61		
-14.34   	-54.93   	 68.30   	 -30.52		 68.44   	 -30.52		
-12.82   	-54.32   	 68.18   	 -30.52		 68.32   	 -30.52		
-11.90   	-53.41   	 68.06   	 -30.52		 68.20   	 -35.61		
-11.90   	-52.49   	 67.93   	 -30.52		 68.06   	 -30.52		
-13.12   	-51.27   	 67.81   	 -35.61		 67.93   	 -30.52		
-14.95   	-50.96   	 67.67   	 -30.52		 67.81   	 -30.52		
-16.17   	-51.27   	 67.55   	 -30.52		 67.69   	 -35.61		
-16.48   	-52.49   	 67.43   	 -35.61		 67.55   	 -30.52		
-16.17   	-53.41   	 67.28   	 -35.61		 67.43   	 -30.52		
-15.56   	-53.41   	 67.14   	 -30.52		 67.30   	 -35.61		
-14.34   	-51.88   	 67.02   	 -35.61		 67.16   	 -30.52		
-13.12   	-49.44   	 66.88   	 -35.61		 67.04   	 -35.61		
-11.90   	-47.00   	 66.73   	 -35.61		 66.90   	 -35.61		
-11.29   	-46.08   	 66.59   	 -35.61		 66.75   	 -35.61		
-11.29   	-46.69   	 66.45   	 -35.61		 66.61   	 -30.52		
-11.90   	-47.61   	 66.31   	 -35.61		 66.49   	 -35.61		
-12.82   	-47.91   	 66.16   	 -35.61		 66.35   	 -35.61		
-14.04   	-47.61   	 66.02   	 -35.61		 66.21   	 -35.61		
-14.95   	-46.39   	 65.88   	 -40.69		 66.06   	 -35.61		
-14.95   	-44.86   	 65.72   	 -35.61		 65.92   	 -40.69		
-14.04   	-43.03   	 65.57   	 -35.61		 65.76   	 -35.61		
-12.82   	-41.81   	 65.43   	 -40.69		 65.62   	 -35.61		
-12.21   	-41.20   	 65.27   	 -35.61		 65.47   	 -35.61		
-12.21   	-41.81   	 65.13   	 -35.61		 65.33   	 -35.61		
-12.82   	-43.33   	 64.98   	 -35.61		 65.19   	 -35.61		
-13.12   	-44.86   	 64.84   	 -35.61		 65.05   	 -35.61		
-12.82   	-45.47   	 64.70   	 -35.61		 64.90   	 -30.52		
-12.21   	-45.17   	 64.56   	 -35.61		 64.78   	 -35.61		
-11.29   	-44.25   	 64.41   	 -35.61		 64.64   	 -35.61		
-10.99   	-43.33   	 64.27   	 -35.61		 64.50   	 -35.61		
-10.99   	-41.81   	 64.13   	 -30.52		 64.35   	 -35.61		
-10.68   	-39.98   	 64.01   	 -35.61		 64.21   	 -35.61		
 -9.46   	-37.54   	 63.87   	 -35.61		 64.07   	 -30.52		
 -7.63   	-35.40   	 63.72   	 -30.52		 63.95   	 -35.61		
 -6.10   	-34.48   	 63.60   	 -30.52		 63.80   	 -30.52		
 -5.49   	-34.79   	 63.48   	 -35.61		 63.68   	 -35.61		
 -6.10   	-36.62   	 63.34   	 -30.52		 63.54   	 -30.52		
 -7.63   	-38.76   	 63.21   	 -30.52		 63.42   	 -30.52		
 -9.16   	-40.59   	 63.09   	 -30.52		 63.30   	 -35.61		
 -9.46   	-41.50   	 62.97   	 -30.52		 63.15   	 -30.52		
 -8.85   	-41.20   	 62.85   	 -30.52		 63.03   	 -30.52		
 -8.24   	-40.28   	 62.73   	 -30.52		 62.91   	 -35.61		
 -7.63   	-39.37   	 62.60   	 -35.61		 62.77   	 -30.52		
 -7.02   	-37.84   	 62.46   	 -30.52		 62.64   	 -30.52		
 -6.10   	-34.48   	 62.34   	 -30.52		 62.52   	 -30.52		
 -4.58   	-26.55   	 62.22   	 -30.52		 62.40   	 -30.52		
 -2.75   	-13.12   	 62.10   	 -30.52		 62.28   	 -35.61		
 -1.22   	  5.19   	 61.97   	 -30.52		 62.14   	 -30.52		
  0.31   	 25.94   	 61.85   	 -30.52		 62.01   	 -30.52		
  0.92   	 44.86   	 61.73   	 -30.52		 61.89   	 -30.52		
  0.92   	 58.90   	 61.61   	 -30.52		 61.77   	 -30.52		
  0.61   	 67.14   	 61.49   	 -30.52		 61.65   	 -30.52		
  0.61   	 72.02   	 61.36   	 -35.61		 61.53   	 -30.52		
  0.61   	 77.82   	 61.22   	 -30.52		 61.40   	 -30.52		
  1.53   	 87.89   	 61.10   	 -30.52		 61.28   	 -25.43		
  2.44   	100.10   	 60.98   	 -25.43		 61.18   	 -30.52		
  3.05   	108.64   	 60.87   	 -30.52		 61.06   	 -30.52		
  2.75   	107.42   	 60.75   	 -30.52		 60.94   	 -30.52		
  2.44   	 96.44   	 60.63   	 -30.52		 60.81   	 -30.52		
  3.05   	 81.18   	 60.51   	 -30.52		 60.69   	 -30.52		
  5.49   	 70.80   	 60.39   	 -25.43		 60.57   	 -30.52		
  9.77   	 70.80   	 60.28   	 -25.43		 60.45   	 -25.43		
 14.65   	 78.74   	 60.18   	 -30.52		 60.35   	 -30.52		
 18.62   	 86.06   	 60.06   	 -25.43		 60.22   	 -30.52		
 20.75   	 84.53   	 59.96   	 -25.43		 60.10   	 -25.43		
 21.67   	 72.63   	 59.86   	 -25.43		 60.00   	 -30.52		
 20.75   	 53.41   	 59.76   	 -25.43		 59.88   	 -25.43		
 18.01   	 34.48   	 59.65   	 -25.43		 59.78   	 -30.52		
 12.51   	 19.23   	 59.55   	 -25.43		 59.65   	 -25.43		
  4.27   	  6.71   	 59.45   	 -25.43		 59.55   	 -25.43		
 -4.58   	 -5.80   	 59.35   	 -25.43		 59.45   	 -30.52		
-11.60   	-20.45   	 59.25   	 -25.43		 59.33   	 -25.43		
-14.65   	-36.62   	 59.15   	 -25.43		 59.23   	 -25.43		
-14.95   	-51.57   	 59.04   	 -20.35		 59.12   	 -25.43		
-13.73   	-63.78   	 58.96   	 -25.43		 59.02   	 -25.43		
-13.73   	-73.55   	 58.86   	 -20.35		 58.92   	 -25.43		
-14.95   	-81.18   	 58.78   	 -20.35		 58.82   	 -20.35		
-16.48   	-87.59   	 58.70   	 -25.43		 58.74   	 -25.43		
-17.09   	-90.94   	 58.60   	 -20.35		 58.64   	 -25.43		
-16.48   	-91.25   	 58.51   	 -20.35		 58.53   	 -20.35		
-15.56   	-88.81   	 58.43   	 -25.43		 58.45   	 -25.43		
-15.26   	-85.14   	 58.33   	 -20.35		 58.35   	 -20.35		
-15.26   	-82.09   	 58.25   	 -20.35		 58.27   	 -20.35		
-15.56   	-80.87   	 58.17   	 -20.35		 58.19   	 -25.43		
-15.56   	-80.57   	 58.09   	 -15.26		 58.09   	 -20.35		
-14.95   	-80.26   	 58.03   	 -20.35		 58.01   	 -25.43		
-14.65   	-78.43   	 57.94   	 -15.26		 57.90   	 -20.35		
-14.95   	-74.77   	 57.88   	 -20.35		 57.82   	 -20.35		
-15.87   	-70.80   	 57.80   	 -15.26		 57.74   	 -20.35		
-17.70   	-68.97   	 57.74   	 -20.35		 57.66   	 -25.43		
-19.23   	-66.83   	 57.66   	 -15.26		 57.56   	 -20.35		
-18.92   	-54.02   	 57.60   	 -20.35		 57.48   	 -20.35		
-14.65   	 -9.46   	 57.52   	 -25.43		 57.40   	 -20.35		
 -3.05   	 92.16   	 57.42   	 -20.35		 57.31   	 -20.35		
 20.14   	268.86   	 57.33   	 -25.43		 57.23   	 -20.35		
 57.68   	522.46   	 57.23   	 -30.52		 57.15   	 -25.43		
110.47   	835.27   	 57.11   	 -25.43		 57.05   	 -20.35		
173.95   	1171.26   	 57.01   	 -66.12		 56.97   	 -45.78		
279.24   	1636.66(R)	 56.74   	 -35.61		 56.79   	 -20.35		
287.17   	1584.78   	 56.60   	 -35.61		 56.70   	 -25.43		
253.91   	1280.52   	 56.46   	 -30.52		 56.60   	 -25.43		
189.51   	791.32   	 56.34   	 -30.52		 56.50   	 -25.43		
115.66   	272.83   	 56.22   	 -25.43		 56.40   	 -25.43		
 54.32   	-104.68   	 56.11   	 -25.43		 56.30   	 -25.43		
 16.78   	-259.09   	 56.01   	 -20.35		 56.20   	 -20.35		
  0.31   	-230.10   	 55.93   	 -15.26		 56.11   	 -25.43		
 -5.19   	-130.62   	 55.87   	 -15.26		 56.01   	 -25.43		
 -7.93   	-56.46   	 55.81   	 -10.17		 55.91   	 -25.43		
-10.38   	-40.28   	 55.77   	 -15.26		 55.81   	 -20.35		
-10.99   	-59.20   	 55.71   	 -20.35		 55.73   	 -25.43		
 -8.85   	-77.51   	 55.63   	 -20.35		 55.63   	 -20.35		
 -5.80   	-79.35   	 55.54   	 -20.35		 55.54   	 -20.35		
 -4.88   	-69.58   	 55.46   	 -25.43		 55.46   	 -25.43		
 -6.41   	-60.42   	 55.36   	 -20.35		 55.36   	 -25.43		
 -9.16   	-56.76   	 55.28   	 -20.35		 55.26   	 -25.43		
-10.38   	-57.68   	 55.20   	 -15.26		 55.16   	 -20.35		
 -9.77   	-60.12   	 55.14(D)	   0.00		 55.08   	 -25.43		
 -7.93   	-60.73   	 55.14   	  15.26		 54.97   	 -25.43		
 -6.71   	-57.37   	 55.20   	  45.78		 54.87   	 -20.35		
 -6.71   	-52.49   	 55.38   	  81.38		 54.79   	 -15.26		
 -7.63   	-49.44   	 55.71   	 116.99		 54.73   	 -15.26		
 -8.54   	-49.13   	 56.17   	 172.94		 54.67   	  -5.09		
 -8.24   	-50.05   	 56.87   	 228.89		 54.65(D)	  10.17		
 -7.32   	-49.13   	 57.78   	 289.93		 54.69   	  20.35		
 -6.10   	-45.17   	 58.94   	 335.71		 54.77   	  40.69		
 -5.19   	-39.98   	 60.28   	 381.48		 54.93   	  66.12		
 -4.88   	-35.10   	 61.81   	 417.09		 55.20   	  91.56		
 -4.27   	-30.82   	 63.48   	 437.43		 55.56   	 127.16		
 -3.36   	-27.77   	 65.23   	 452.69		 56.07   	 157.68		
 -2.14   	-25.63   	 67.04   	 452.69		 56.70   	 198.37		
 -0.92   	-23.50   	 68.85   	 442.52		 57.50   	 239.06		
  0.31   	-21.06   	 70.62   	 442.52		 58.45   	 279.75		
  0.92   	-16.78   	 72.39   	 422.18		 59.57   	 315.36		
  1.53   	-10.99   	 74.08   	 417.09		 60.83   	 345.88		
  2.44   	 -4.27   	 75.75   	 401.83		 62.22   	 381.48		
  3.66   	  2.44   	 77.35   	 386.57		 63.74   	 406.92		
  4.88   	  7.93   	 78.90   	 371.31		 65.37   	 422.18		
  5.80   	 12.82   	 80.39   	 345.88		 67.06   	 437.43		
  6.10   	 18.01   	 81.77   	 320.45		 68.81   	 437.43		
  6.10   	 24.72   	 83.05   	 284.84		 70.56   	 432.35		
  6.10   	 33.26   	 84.19   	 254.32		 72.29   	 417.09		
  7.02   	 41.81   	 85.21   	 213.63		 73.96   	 401.83		
  8.54   	 49.13   	 86.06   	 193.29		 75.56   	 381.48		
 11.29   	 55.24   	 86.84   	 172.94		 77.09   	 361.14		
 14.65   	 60.73   	 87.53   	 172.94		 78.53   	 340.79		
 18.01   	 67.44   	 88.22   	 183.11		 79.90   	 330.62		
 20.75   	 76.90   	 88.95   	 208.54		 81.22   	 315.36		
 21.97   	 89.11   	 89.79   	 239.06		 82.48   	 315.36		
 22.58   	102.54   	 90.74   	 269.58		 83.74   	 310.27		
 23.80   	116.58   	 91.82   	 295.01		 84.98   	 315.36		
 26.25   	129.70   	 93.00   	 320.45		 86.25   	 320.45		
 30.21   	142.21   	 94.28   	 325.53		 87.53   	 330.62		
 35.10   	155.94   	 95.58   	 320.45		 88.85   	 330.62		
 39.67   	172.12   	 96.87   	 305.19		 90.17   	 335.71		
 43.95   	191.65   	 98.09   	 284.84		 91.52   	 340.79		
 48.52   	213.32   	 99.23   	 259.41		 92.88   	 340.79		
 53.71   	234.99   	100.26   	 228.89		 94.24   	 335.71		
