  I     	  II     	  LV     	  LV'		
 -3.97   	-38.15   	 17.11   	 -10.17		
 -3.97   	-39.67   	 17.07   	 -15.26		
 -4.27   	-38.76   	 17.01   	 -10.17		
 -3.97   	-36.93   	 16.97   	 -15.26		
 -3.36   	-35.10   	 16.91   	 -10.17		
 -3.36   	-34.79   	 16.87   	 -10.17		
 -4.27   	-36.01   	 16.83   	 -10.17		
 -5.19   	-37.54   	 16.79   	  -5.09		
 -5.19   	-38.45   	 16.76   	 -10.17		
 -3.36   	-38.15   	 16.72   	   0.00		
 -0.61   	-36.62   	 16.72   	  -5.09		
  1.53   	-34.79   	 16.70   	   0.00		
  2.44   	-33.57   	 16.70   	   0.00		
  2.14   	-33.87   	 16.70   	   5.09		
  1.53   	-36.32   	 16.72   	   0.00		
  0.92   	-40.28   	 16.72   	  10.17		
  0.92   	-43.64   	 16.76   	   5.09		
  0.92   	-44.25   	 16.79   	   5.09		
  0.00   	-41.20   	 16.81   	  10.17		
 -0.92   	-36.32   	 16.85   	  10.17		
 -1.83   	-32.35   	 16.89   	   5.09		
 -1.83   	-30.52   	 16.91   	  10.17		
 -1.22   	-30.21   	 16.95   	  10.17		
 -0.92   	-29.30   	 16.99   	  10.17		
 -1.53   	-27.47   	 17.03   	  10.17		
 -3.36   	-25.02   	 17.07   	   5.09		
 -5.49   	-22.89   	 17.09   	  10.17		
 -7.63   	-20.45   	 17.13   	   5.09		
 -8.54   	-16.17   	 17.15   	   5.09		
 -8.24   	 -8.24   	 17.17   	  10.17		
 -6.10   	  3.97   	 17.21   	   5.09		
 -1.83   	 21.36   	 17.23   	   5.09		
  2.75   	 43.95   	 17.25   	   0.00		
  6.41   	 72.02   	 17.25   	   5.09		
  7.63   	103.45   	 17.27   	   5.09		
  7.63   	133.36   	 17.29   	   0.00		
  7.93   	156.25   	 17.29   	   5.09		
  9.16   	170.29   	 17.31   	   0.00		
 11.29   	176.39   	 17.31   	   5.09		
 11.60   	179.44   	 17.33   	   0.00		
  9.16   	182.19   	 17.33   	   0.00		
  5.49   	184.94   	 17.33   	   5.09		
  3.36   	184.94   	 17.35   	   0.00		
  5.49   	181.27   	 17.35   	   5.09		
 11.90   	174.56   	 17.38   	   5.09		
 20.45   	166.93   	 17.40   	   0.00		
 28.69   	159.61   	 17.40   	   5.09		
 34.79   	152.28   	 17.42   	   5.09		
 38.15   	141.91   	 17.44   	   5.09		
 40.28   	127.56   	 17.46   	   5.09		
 42.72   	112.30   	 17.48   	  10.17		
 45.78   	101.93   	 17.52   	   5.09		
 49.44   	101.01   	 17.54   	  10.17		
 50.66   	107.73   	 17.58   	   5.09		
 46.69   	114.75   	 17.60   	  10.17		
 35.71   	113.53   	 17.64   	   5.09		
 18.01   	100.71   	 17.66   	   0.00		
 -2.75   	 80.87   	 17.66   	  -5.09		
-21.67   	 59.81   	 17.64   	 -10.17		
-34.18   	 41.50   	 17.60   	 -15.26		
-38.45   	 25.33   	 17.54   	 -20.35		
-36.01   	 10.07   	 17.46   	 -25.43		
-32.04   	 -2.75   	 17.35   	 -25.43		
-29.30   	-10.68   	 17.25   	 -25.43		
-29.60   	-11.60   	 17.15   	 -25.43		
-31.43   	 -7.93   	 17.05   	 -10.17		
-32.65   	 -4.88   	 17.01   	   0.00		
-32.96   	 -5.80   	 17.01   	  15.26		
-32.04   	 -9.46   	 17.07   	  30.52		
-30.52   	-13.43   	 17.19   	  61.04		
-29.30   	-14.95   	 17.44   	  81.38		
-28.08   	-14.95   	 17.76   	 106.82		
-26.86   	-15.26   	 18.19   	 127.16		
-26.55   	-17.40   	 18.70   	 147.51		
-26.86   	-19.84   	 19.29   	 172.94		
-28.99   	-18.92   	 19.98   	 178.03		
-32.96   	-13.73   	 20.69   	 193.29		
-37.84   	 -7.02   	 21.46   	 193.29		
-40.89   	 -2.44   	 22.24   	 188.20		
-37.23   	  1.22   	 22.99   	 188.20		
-21.36   	 12.82   	 23.74   	 172.94		
 10.38   	 46.39   	 24.44   	 162.77		
 57.37   	116.27   	 25.09   	 152.59		
111.69   	231.02   	 25.70   	 132.25		
161.74   	381.47   	 26.23   	 116.99		
200.20   	532.23   	 26.69   	 106.82		
224.61   	624.69(R)	 27.12(E)	  91.56		
237.73   	605.16   	 27.49   	  86.47		
240.78   	456.54   	 27.83   	  81.38		
232.85   	218.81   	 28.16   	  76.30		
212.40   	-32.35   	 28.46   	  76.30		
180.05   	-228.27   	 28.77   	  66.12		
142.21   	-340.27   	 29.03   	  71.21		
104.98   	-376.59   	 29.32   	  71.21		
 70.80   	-358.58   	 29.60   	  76.30		
 39.67   	-303.34   	 29.91   	  86.47		
 12.51   	-227.36   	 30.25   	  91.56		
 -8.85   	-153.81   	 30.62   	 106.82		
-21.67   	-107.12   	 31.05   	 137.33		
-26.86   	-98.27   	 31.60   	 162.77		
-27.16   	-116.27   	 32.25   	 198.37		
-25.63   	-137.94   	 33.04   	 249.24		
-24.72   	-146.79   	 34.04   	 300.10		
-24.41   	-142.52   	 35.24   	 366.22		
-23.80   	-134.89   	 36.70   	 427.26		
-22.89   	-132.14   	 38.41   	 503.56		
-21.97   	-135.80   	 40.43   	 584.94		
-19.84   	-142.52   	 42.77   	 676.50		
-16.78   	-149.54   	 45.47   	 773.14		
-14.04   	-155.94   	 48.57   	 869.78		
-11.60   	-161.44   	 52.04   	 961.34		
-10.07   	-166.63   	 55.89   	1047.81		
 -8.85   	-170.59   	 60.08   	1103.76		
 -7.63   	-172.73   	 64.50   	1144.45		
 -6.41   	-173.34   	 69.07   	1149.54		
 -6.10   	-173.34   	 73.67   	1134.28		
 -6.71   	-173.95   	 78.21   	1088.50		
 -8.24   	-176.09   	 82.56   	1017.29		
-11.29   	-179.14   	 86.63   	 946.08		
-14.95   	-181.58   	 90.42   	 859.61		
-19.23   	-181.88   	 93.86   	 783.31		
-23.19   	-178.53   	 96.99   	 712.10		
-25.94   	-172.12   	 99.84   	 666.32		
-27.16   	-164.79   	102.50   	 625.63		
-27.47   	-159.30   	105.00   	 615.46		
-27.47   	-156.86   	107.47   	 610.37		
-28.08   	-156.86   	109.91   	 620.55		
-29.60   	-156.86   	112.39   	 635.81		
-31.43   	-154.72   	114.93   	 651.07		
-33.26   	-150.15   	117.54   	 661.24		
-34.48   	-144.04   	120.18   	 666.32		
-35.71   	-138.24   	122.85   	 651.07		
-36.32   	-133.67   	125.45   	 625.63		
-37.23   	-128.78   	127.95   	 590.03		
-39.06   	-123.29   	130.31   	 544.25		
-41.50   	-116.88   	132.49   	 493.39		
-44.56   	-110.78   	134.47   	 437.43		
-46.69   	-105.90   	136.22   	 376.40		
-47.30   	-102.54   	137.72   	 325.53		
-47.00   	-98.27   	139.02   	 269.58		
-46.39   	-92.47   	140.10   	 223.80		
-46.08   	-84.23   	141.00   	 183.11		
-46.08   	-73.85   	141.73   	 147.51		
-46.08   	-63.17   	142.32   	 132.25		
-46.08   	-52.80   	142.85   	 122.07		
-46.08   	-42.72   	143.34   	 116.99		
-46.39   	-31.74   	143.80   	 116.99		
-47.30   	-19.53   	144.27   	 122.07		
-47.30   	 -6.71   	144.76   	 122.07		
-44.86   	  3.66   	145.25   	 122.07		
-38.45   	  8.85   	145.74   	 127.16		
-29.30   	  7.93   	146.25   	 122.07		
-19.23   	  4.27   	146.73   	 127.16		
-11.29   	  3.36   	147.24   	 116.99		
 -7.32   	  8.85   	147.71   	 122.07		
 -7.02   	 21.67   	148.20   	 111.90		
 -7.93   	 38.76   	148.65   	 101.73		
 -8.24   	 56.46   	149.05   	  91.56		
 -7.02   	 72.33   	149.42   	  81.38		
 -4.88   	 86.06   	149.75   	  76.30		
 -2.75   	 97.66   	150.05   	  61.04		
 -0.92   	108.34   	150.29   	  61.04		
  0.92   	118.10   	150.54   	  45.78		
  2.14   	126.34   	150.72   	  40.69		
  3.05   	131.53   	150.88   	  15.26		
  3.97   	133.06   	150.95(S)	  -5.09		
  4.58   	131.84   	150.93   	 -40.69		
  5.19   	130.31   	150.76   	 -86.47		
  5.49   	130.62   	150.42   	-132.25		
  6.10   	132.45   	149.89   	-188.20		
  6.71   	133.36   	149.13   	-233.98		
  7.32   	131.53   	148.20   	-279.75		
  7.63   	127.26   	147.08   	-315.36		
  7.63   	122.38   	145.82   	-335.71		
  7.63   	119.02   	144.48   	-345.88		
  8.24   	116.27   	143.09   	-345.88		
  9.16   	112.92   	141.71   	-340.79		
 10.07   	108.95   	140.35   	-335.71		
 10.68   	104.68   	139.00   	-340.79		
 10.07   	101.93   	137.64   	-356.05		
  8.54   	101.32   	136.22   	-391.66		
  6.41   	102.54   	134.65   	-447.61		
  3.97   	104.37   	132.86   	-528.99		
  2.14   	106.81   	130.74   	-625.63		
  0.61   	108.34   	128.24   	-717.19		
 -0.92   	109.56   	125.37   	-813.83		
 -2.14   	110.47   	122.12   	-879.96		
 -3.97   	112.92   	118.60   	-920.65		
 -6.10   	118.10   	114.91   	-935.91		
 -8.54   	126.04   	111.17   	-920.65		
-10.38   	134.28   	107.49   	-890.13		
-12.51   	140.38   	103.93   	-854.52		
-14.95   	142.21   	100.51   	-818.92		
-17.40   	141.60   	 97.23   	-788.40		
-19.53   	140.38   	 94.08   	-783.31		
-20.45   	140.08   	 90.95   	-788.40		
-20.45   	140.69   	 87.79   	-798.57		
-19.53   	140.38   	 84.60   	-829.09		
-18.62   	138.55   	 81.28   	-849.44		
-18.31   	135.50   	 77.88   	-869.78		
-18.62   	132.75   	 74.40   	-879.96		
-19.23   	131.84   	 70.88   	-874.87		
-19.84   	132.75   	 67.39   	-864.70		
-20.14   	134.58   	 63.93   	-834.18		
-19.84   	135.80   	 60.59   	-798.57		
-18.92   	135.50   	 57.40   	-747.71		
-18.01   	133.67   	 54.40   	-696.84		
-17.09   	131.23   	 51.62   	-651.07		
-16.48   	128.17   	 49.01   	-605.29		
-16.48   	125.12   	 46.59   	-564.60		
-16.78   	122.99   	 44.33   	-534.08		
-17.40   	122.38   	 42.20   	-503.56		
-18.31   	123.60   	 40.18   	-483.21		
-19.23   	126.04   	 38.25   	-462.87		
-19.84   	129.09   	 36.40   	-447.61		
-19.53   	131.53   	 34.61   	-427.26		
-19.53   	131.53   	 32.90   	-412.00		
-19.23   	129.70   	 31.25   	-386.57		
-19.53   	126.34   	 29.70   	-361.14		
-19.53   	122.99   	 28.26   	-330.62		
-19.53   	121.77   	 26.94   	-305.19		
-19.53   	122.99   	 25.72   	-279.75		
-18.92   	126.95   	 24.60   	-249.24		
-18.01   	131.53   	 23.60   	-233.98		
-16.78   	134.89   	 22.67   	-213.63		
-15.87   	135.80   	 21.81   	-203.46		
-14.95   	134.58   	 21.00   	-198.37		
-14.04   	132.75   	 20.20   	-193.29		
-13.43   	130.92   	 19.43   	-188.20		
-13.43   	129.70   	 18.68   	-183.11		
-13.73   	128.78   	 17.94   	-183.11		
-14.04   	127.56   	 17.21   	-178.03		
-13.73   	126.34   	 16.50   	-167.85		
-13.43   	125.43   	 15.83   	-152.59		
-12.82   	124.82   	 15.22   	-132.25		
-12.82   	123.29   	 14.69   	-111.90		
-13.73   	121.15   	 14.24   	 -91.56		
-14.65   	118.10   	 13.88   	 -66.12		
-14.95   	115.97   	 13.61   	 -40.69		
-14.34   	117.19   	 13.45   	 -20.35		
-12.21   	123.90   	 13.37(D)	   0.00		
 -9.16   	136.41   	 13.37   	  20.35		
 -5.49   	154.11   	 13.45   	  25.43		
 -1.83   	174.26   	 13.55   	  40.69		
  0.92   	195.01   	 13.71   	  35.61		
  3.05   	214.84   	 13.86   	  40.69		
  4.58   	233.15   	 14.02   	  35.61		
  6.10   	249.33   	 14.16   	  35.61		
  7.32   	262.15   	 14.30   	  30.52		
  7.93   	271.61   	 14.43   	  25.43		
  7.32   	278.02   	 14.53   	  25.43		
  5.80   	281.37   	 14.63   	  25.43		
  4.88   	281.68   	 14.73   	  30.52		
  5.19   	278.02   	 14.85   	  30.52		
  7.63   	270.39   	 14.97   	  30.52		
 12.51   	259.70   	 15.10   	  35.61		
 19.23   	249.02   	 15.24   	  45.78		
 27.16   	239.56   	 15.42   	  40.69		
 34.48   	230.10   	 15.58   	  45.78		
 40.28   	216.98   	 15.77   	  45.78		
 44.25   	198.36   	 15.95   	  45.78		
 47.61   	176.09   	 16.13   	  45.78		
 51.57   	155.03   	 16.32   	  35.61		
 56.46   	139.47   	 16.46   	  30.52		
 59.51   	128.48   	 16.58   	  30.52		
 57.37   	118.10   	 16.70   	  20.35		
 47.00   	104.37   	 16.79   	  20.35		
 28.69   	 87.89   	 16.87   	  15.26		
  7.02   	 71.72   	 16.93   	  15.26		
-11.29   	 57.68   	 16.99   	  15.26		
-21.67   	 43.95   	 17.05   	  15.26		
-24.72   	 27.47   	 17.11   	  20.35		
-23.80   	  8.24   	 17.19   	  20.35		
-23.19   	-10.07   	 17.27   	  30.52		
-24.41   	-21.67   	 17.40   	  30.52		
-26.55   	-25.02   	 17.52   	  40.69		
-27.47   	-22.28   	 17.68   	  50.86		
-26.86   	-18.62   	 17.88   	  55.95		
-25.33   	-16.78   	 18.11   	  61.04		
-24.41   	-17.09   	 18.35   	  76.30		
-23.80   	-18.01   	 18.66   	  76.30		
-23.19   	-18.31   	 18.96   	  91.56		
-21.97   	-18.01   	 19.33   	  96.64		
-20.45   	-17.70   	 19.72   	 101.73		
-18.92   	-18.01   	 20.12   	 116.99		
-18.31   	-19.23   	 20.59   	 122.07		
-18.92   	-21.06   	 21.08   	 132.25		
-20.14   	-22.28   	 21.61   	 137.33		
-22.58   	-21.06   	 22.16   	 147.51		
-26.55   	-17.09   	 22.75   	 147.51		
-31.74   	-11.60   	 23.34   	 152.59		
-36.93   	 -6.71   	 23.95   	 147.51		
-38.76   	 -1.53   	 24.54   	 147.51		
-32.65   	  9.77   	 25.13   	 142.42		
-12.51   	 36.93   	 25.70   	 127.16		
 24.11   	 91.25   	 26.21   	 122.07		
 74.16   	181.27   	 26.69   	 106.82		
127.87   	309.45   	 27.12   	  96.64		
174.26   	460.51   	 27.51   	  76.30		
205.99   	595.09   	 27.81   	 127.16		
224.91   	605.47(R)	 28.32(E)	  50.86		
217.90   	434.88   	 28.52   	  40.69		
202.03   	195.01   	 28.69   	  35.61		
177.31   	-39.98   	 28.83   	  35.61		
147.09   	-212.71   	 28.97   	  30.52		
115.36   	-304.87   	 29.09   	  40.69		
 83.92   	-327.76   	 29.26   	  45.78		
 52.49   	-299.07   	 29.44   	  55.95		
 22.58   	-235.90   	 29.66   	  66.12		
 -3.05   	-158.08   	 29.93   	  81.38		
-20.75   	-91.25   	 30.25   	 101.73		
-29.30   	-57.37   	 30.66   	 127.16		
-31.13   	-60.42   	 31.17   	 157.68		
-29.91   	-83.92   	 31.80   	 188.20		
-28.69   	-104.37   	 32.55   	 228.89		
-27.77   	-110.17   	 33.47   	 279.75		
-27.47   	-104.68   	 34.59   	 330.62		
-27.47   	-97.66   	 35.91   	 386.57		
-27.47   	-96.13   	 37.46   	 442.52		
-27.47   	-99.79   	 39.23   	 508.65		
-27.77   	-104.68   	 41.26   	 569.68		
-28.69   	-107.12   	 43.54   	 625.63		
-30.21   	-106.81   	 46.04   	 671.41		
-31.13   	-104.98   	 48.73   	 717.19		
-31.13   	-104.06   	 51.60   	 747.71		
-29.91   	-105.90   	 54.59   	 783.31		
-28.69   	-110.17   	 57.72   	 803.66		
-28.08   	-114.75   	 60.94   	 829.09		
-28.08   	-118.71   	 64.25   	 849.44		
-28.38   	-120.54   	 67.65   	 874.87		
-28.69   	-121.15   	 71.15   	 895.22		
-28.69   	-120.85   	 74.73   	 915.56		
-29.30   	-120.24   	 78.39   	 930.82		
-29.60   	-119.32   	 82.12   	 940.99		
-29.60   	-118.41   	 85.88   	 951.17		
-28.99   	-117.80   	 89.68   	 946.08		
-28.08   	-118.10   	 93.47   	 940.99		
-27.77   	-118.71   	 97.23   	 920.65		
-27.77   	-118.71   	100.92   	 895.22		
-28.69   	-117.49   	104.50   	 859.61		
-29.60   	-116.27   	107.93   	 803.66		
-30.52   	-115.05   	111.15   	 737.54		
-30.52   	-114.14   	114.10   	 666.32		
-30.21   	-114.14   	116.76   	 584.94		
-29.91   	-114.44   	119.10   	 493.39		
-29.91   	-115.05   	121.08   	 412.00		
-30.52   	-115.36   	122.73   	 335.71		
-31.43   	-114.44   	124.07   	 269.58		
-32.65   	-111.69   	125.15   	 228.89		
-33.57   	-107.12   	126.06   	 193.29		
-33.57   	-101.01   	126.84   	 183.11		
-32.96   	-95.21   	127.57   	 183.11		
-32.65   	-89.72   	128.30   	 198.37		
-32.35   	-84.84   	129.09   	 208.54		
-32.65   	-79.96   	129.93   	 228.89		
-32.65   	-74.77   	130.84   	 244.15		
-32.35   	-68.97   	131.82   	 254.32		
-31.74   	-61.34   	132.84   	 254.32		
-30.52   	-52.80   	133.86   	 249.24		
-29.30   	-42.42   	134.85   	 239.06		
-27.77   	-31.13   	135.81   	 223.80		
-25.63   	-18.62   	136.70   	 208.54		
-23.50   	 -5.49   	137.54   	 188.20		
-20.75   	  7.93   	138.29   	 178.03		
-18.31   	 20.45   	139.00   	 162.77		
-16.17   	 32.04   	139.65   	 152.59		
-14.34   	 43.03   	140.26   	 142.42		
-12.21   	 53.71   	140.83   	 142.42		
 -9.46   	 64.70   	141.40   	 137.33		
 -5.49   	 76.29   	141.95   	 132.25		
 -1.53   	 88.20   	142.48   	 132.25		
  2.44   	 99.49   	143.01   	 116.99		
  6.10   	108.64   	143.48   	 111.90		
  8.85   	115.05   	143.93   	  96.64		
 10.99   	118.41   	144.31   	  81.38		
 12.51   	119.93   	144.64   	  61.04		
 13.43   	120.54   	144.88   	  40.69		
 14.04   	120.85   	145.05   	  20.35		
 14.95   	119.63   	145.13(S)	 -10.17		
 15.56   	116.88   	145.09   	 -30.52		
 16.17   	112.30   	144.96   	 -55.95		
 16.17   	106.51   	144.74   	 -86.47		
 15.56   	100.10   	144.39   	-101.73		
 14.65   	 94.30   	143.99   	-132.25		
 13.73   	 89.11   	143.46   	-157.68		
 13.12   	 83.92   	142.83   	-178.03		
 12.21   	 78.43   	142.12   	-203.46		
 11.60   	 72.02   	141.30   	-233.98		
 11.29   	 65.31   	140.37   	-259.41		
 10.99   	 59.20   	139.33   	-289.93		
 10.68   	 55.24   	138.17   	-325.53		
 10.68   	 53.41   	136.87   	-361.14		
 10.07   	 52.19   	135.42   	-396.74		
  9.77   	 50.66   	133.83   	-447.61		
  8.85   	 48.52   	132.04   	-488.30		
  7.93   	 46.39   	130.09   	-534.08		
  6.71   	 45.47   	127.95   	-584.94		
  5.49   	 45.78   	125.61   	-635.81		
  4.88   	 46.69   	123.07   	-681.58		
  4.58   	 47.30   	120.35   	-727.36		
  4.58   	 47.00   	117.44   	-768.05		
  4.58   	 46.39   	114.36   	-808.75		
  3.97   	 45.78   	111.13   	-844.35		
  2.75   	 45.47   	107.75   	-864.70		
  1.53   	 45.47   	104.29   	-890.13		
  1.22   	 44.56   	100.73   	-895.22		
  1.83   	 42.42   	 97.15   	-905.39		
  2.14   	 39.06   	 93.53   	-905.39		
  1.83   	 35.40   	 89.91   	-900.30		
  1.22   	 32.96   	 86.31   	-890.13		
  0.31   	 32.04   	 82.75   	-885.04		
  0.31   	 30.82   	 79.21   	-874.87		
  0.31   	 27.77   	 75.71   	-864.70		
  0.31   	 22.28   	 72.25   	-854.52		
  0.00   	 15.56   	 68.83   	-839.26		
  0.00   	  9.16   	 65.47   	-818.92		
  0.00   	  5.19   	 62.20   	-803.66		
  0.00   	  3.05   	 58.98   	-778.23		
  0.00   	  2.44   	 55.87   	-757.88		
 -0.61   	  1.83   	 52.84   	-727.36		
 -1.22   	  1.53   	 49.93   	-701.93		
 -1.53   	  0.61   	 47.12   	-676.50		
 -1.53   	 -0.31   	 44.41   	-640.89		
 -0.92   	 -0.92   	 41.85   	-615.46		
 -1.22   	 -1.53   	 39.39   	-584.94		
 -1.83   	 -1.53   	 37.05   	-554.42		
 -2.75   	 -0.61   	 34.83   	-523.90		
 -3.66   	  0.92   	 32.74   	-493.39		
 -3.36   	  3.05   	 30.76   	-457.78		
 -2.44   	  4.88   	 28.93   	-427.26		
 -0.92   	  6.71   	 27.22   	-391.66		
 -0.31   	  8.24   	 25.66   	-356.05		
 -0.31   	  8.85   	 24.23   	-315.36		
 -0.61   	  8.54   	 22.97   	-284.84		
 -0.61   	  7.02   	 21.83   	-244.15		
 -0.31   	  5.49   	 20.85   	-208.54		
  0.00   	  4.88   	 20.02   	-178.03		
  0.00   	  6.41   	 19.31   	-142.42		
 -0.31   	  9.16   	 18.74   	-116.99		
 -1.22   	 11.60   	 18.27   	 -91.56		
 -1.53   	 11.90   	 17.90   	 -61.04		
 -1.83   	 10.99   	 17.66   	 -45.78		
 -1.53   	  9.77   	 17.48   	 -30.52		
 -0.92   	  9.46   	 17.35   	 -10.17		
 -0.92   	  9.46   	 17.31(D)	   0.00		
 -0.61   	  9.46   	 17.31   	  10.17		
 -0.31   	  9.46   	 17.35   	  15.26		
  0.92   	 10.99   	 17.42   	  25.43		
  3.36   	 17.40   	 17.52   	  30.52		
  6.71   	 30.82   	 17.64   	  25.43		
 10.68   	 50.96   	 17.74   	  30.52		
 14.34   	 75.68   	 17.86   	  30.52		
 17.40   	101.93   	 17.99   	  25.43		
 19.23   	126.95   	 18.09   	  25.43		
 19.84   	147.71   	 18.19   	  15.26		
 20.14   	162.05   	 18.25   	  15.26		
 20.14   	170.29   	 18.31   	  10.17		
 19.84   	175.17   	 18.35   	  10.17		
 18.92   	179.44   	 18.39   	   5.09		
 17.40   	184.02   	 18.41   	   5.09		
 15.87   	186.46   	 18.43   	   0.00		
 15.87   	184.33   	 18.43   	   5.09		
 18.62   	176.09   	 18.45   	   0.00		
 23.80   	165.41   	 18.45   	   5.09		
 30.52   	156.86   	 18.47   	   5.09		
 37.84   	151.98   	 18.49   	  10.17		
 43.33   	147.40   	 18.54   	  10.17		
 46.69   	139.16   	 18.58   	  10.17		
 48.52   	124.82   	 18.62   	  10.17		
 50.96   	107.73   	 18.66   	  15.26		
 55.24   	 92.47   	 18.72   	  15.26		
 60.73   	 81.18   	 18.78   	  15.26		
 62.87   	 72.63   	 18.84   	  20.35		
 56.46   	 62.87   	 18.92   	  15.26		
 39.67   	 50.66   	 18.98   	  20.35		
 16.17   	 36.62   	 19.06   	  20.35		
 -6.41   	 22.28   	 19.15   	  20.35		
-21.36   	  7.02   	 19.23   	  25.43		
-26.86   	-10.38   	 19.33   	  25.43		
-26.25   	-29.91   	 19.43   	  30.52		
-24.41   	-48.52   	 19.55   	  35.61		
-25.33   	-61.95   	 19.69   	  35.61		
-27.77   	-66.83   	 19.84   	  45.78		
-30.52   	-64.09   	 20.02   	  45.78		
-31.13   	-59.20   	 20.20   	  55.95		
-29.91   	-56.46   	 20.43   	  61.04		
-27.77   	-57.07   	 20.67   	  66.12		
-25.33   	-59.51   	 20.94   	  76.30		
-23.50   	-61.34   	 21.24   	  86.47		
-22.58   	-61.34   	 21.59   	  91.56		
-22.28   	-60.73   	 21.95   	 101.73		
-22.58   	-60.73   	 22.36   	 111.90		
-22.89   	-61.04   	 22.81   	 116.99		
-22.89   	-61.65   	 23.28   	 127.16		
-23.19   	-61.65   	 23.78   	 132.25		
-23.50   	-60.73   	 24.31   	 142.42		
-25.63   	-58.59   	 24.88   	 137.33		
-30.21   	-54.32   	 25.43   	 142.42		
-36.93   	-50.05   	 26.00   	 142.42		
-43.95   	-46.39   	 26.57   	 132.25		
-47.30   	-40.89   	 27.10   	 127.16		
-41.20   	-26.86   	 27.61   	 122.07		
-20.45   	  5.49   	 28.10   	 106.82		
 18.01   	 65.92   	 28.52   	  91.56		
 69.27   	161.44   	 28.89   	  86.47		
123.60   	291.75   	 29.24   	  71.21		
169.37   	438.23   	 29.52   	 106.82		
214.23   	593.87(R)	 29.95(E)	  40.69		
216.37   	512.70   	 30.11   	  30.52		
209.05   	324.71   	 30.23   	  30.52		
193.18   	 88.20   	 30.36   	  30.52		
168.76   	-125.12   	 30.48   	  25.43		
138.24   	-271.30   	 30.58   	  35.61		
105.29   	-345.46   	 30.72   	  35.61		
 71.41   	-361.63   	 30.86   	  45.78		
 37.54   	-332.34   	 31.05   	  61.04		
  6.71   	-267.94   	 31.29   	  71.21		
-17.70   	-188.29   	 31.58   	  86.47		
-32.96   	-122.68   	 31.92   	 116.99		
-39.37   	-94.60   	 32.39   	 137.33		
-40.59   	-104.68   	 32.94   	 172.94		
-39.37   	-130.62   	 33.63   	 208.54		
-37.54   	-148.01   	 34.47   	 254.32		
-36.01   	-148.01   	 35.48   	 310.27		
-34.18   	-137.63   	 36.72   	 371.31		
-33.57   	-128.78   	 38.21   	 432.35		
-33.87   	-127.87   	 39.94   	 498.47		
-35.10   	-133.36   	 41.93   	 559.51		
-36.01   	-140.38   	 44.17   	 615.46		
