  I     	  II     	  LVp     	  LVp'		
-50.96   	-48.22   	153.81   	-523.90		
-46.69   	-23.50   	151.72   	-584.94		
-51.27   	 -6.71   	149.38   	-640.89		
-54.93   	 10.99   	146.82   	-701.93		
-50.05   	 34.48   	144.01   	-762.97		
-35.40   	 62.26   	140.96   	-808.75		
-13.73   	 87.89   	137.72   	-859.61		
  9.46   	106.20   	134.28   	-900.30		
 28.99   	115.97   	130.68   	-930.82		
 43.03   	122.68   	126.96   	-951.17		
 55.24   	136.11   	123.15   	-966.43		
 69.89   	161.13   	119.29   	-971.51		
 84.53   	191.04   	115.40   	-976.60		
 91.25   	213.01   	111.49   	-981.68		
 86.67   	219.42   	107.57   	-981.68		
 74.77   	211.49   	103.64   	-986.77		
 63.17   	194.70   	 99.69   	-981.68		
 56.76   	173.03   	 95.77   	-981.68		
 54.93   	148.62   	 91.84   	-976.60		
 52.80   	122.07   	 87.93   	-956.25		
 46.69   	 96.74   	 84.11   	-935.91		
 38.76   	 77.21   	 80.37   	-910.47		
 31.13   	 65.00   	 76.72   	-885.04		
 27.16   	 59.20   	 73.18   	-849.44		
 31.13   	 59.51   	 69.79   	-818.92		
 38.76   	 60.73   	 66.51   	-788.40		
 39.98   	 54.32   	 63.36   	-757.88		
 28.08   	 38.15   	 60.33   	-727.36		
  9.46   	 20.45   	 57.42   	-691.76		
 -0.31   	 15.26   	 54.65   	-666.32		
  8.24   	 27.47   	 51.98   	-635.81		
 25.33   	 43.33   	 49.44   	-605.29		
 21.97   	 34.18   	 47.02   	-579.86		
-20.45   	-13.43   	 44.70   	-554.42		
-82.40   	-75.68   	 42.48   	-523.90		
-118.41   	-108.03   	 40.39   	-498.47		
-99.49   	-85.75   	 38.39   	-467.95		
-36.32   	-25.33   	 36.52   	-432.35		
 25.02   	 26.25   	 34.79   	-386.57		
 43.95   	 31.13   	 33.25   	-340.79		
 13.73   	 -8.24   	 31.88   	-295.01		
-39.37   	-57.37   	 30.70   	-249.24		
-81.18   	-81.18   	 29.70   	-203.46		
-88.50   	-66.83   	 28.89   	-172.94		
-53.71   	-21.36   	 28.20   	-142.42		
 23.80   	 48.22   	 27.63   	-127.16		
140.08   	143.13   	 27.12   	-111.90		
282.90   	261.84   	 26.67   	 -91.56		
440.67   	393.07   	 26.31   	 -81.38		
607.91   	520.32   	 25.98   	 -71.21		
780.64   	631.71   	 25.70   	 -50.86		
940.25   	718.08   	 25.49   	 -40.69		
1047.06   	758.06(R)	 25.33   	 -30.52		
1046.75   	718.69   	 25.21   	 -20.35		
906.37   	577.39   	 25.13   	 -15.26		
645.14   	351.87   	 25.07   	 -10.17		
335.39   	114.44   	 25.03   	 -10.17		
 76.29   	-42.72   	 24.98   	  -5.09		
-57.37   	-72.63   	 24.96   	  -5.09		
-55.24   	 -2.44   	 24.94   	  -5.09		
 25.63   	 92.16   	 24.92(D)	   0.00		
 97.35   	139.47   	 24.92   	  10.17		
101.93   	119.93   	 24.96   	  20.35		
 43.64   	 68.36   	 25.05   	  35.61		
-21.97   	 37.23   	 25.19   	  61.04		
-39.98   	 51.57   	 25.43   	  76.30		
 -6.10   	 90.33   	 25.74   	 106.82		
 38.45   	113.83   	 26.16   	 132.25		
 56.46   	104.98   	 26.69   	 157.68		
 47.91   	 83.92   	 27.32   	 183.11		
 39.67   	 79.96   	 28.06   	 208.54		
 55.85   	104.68   	 28.89   	 233.98		
 90.64   	140.69   	 29.83   	 259.41		
115.97   	158.69   	 30.86   	 284.84		
115.66   	151.67   	 32.00   	 305.19		
 98.57   	134.58   	 33.22   	 325.53		
 83.01   	120.54   	 34.53   	 345.88		
 78.13   	106.20   	 35.91   	 366.22		
 81.48   	 84.23   	 37.38   	 381.48		
 88.50   	 60.73   	 38.90   	 386.57		
 96.44   	 53.41   	 40.45   	 391.66		
104.37   	 72.94   	 42.01   	 391.66		
109.86   	106.81   	 43.58   	 391.66		
110.17   	128.78   	 45.15   	 386.57		
104.98   	120.54   	 46.69   	 381.48		
 98.88   	 87.89   	 48.22   	 376.40		
 98.88   	 56.46   	 49.73   	 366.22		
102.23   	 42.72   	 51.19   	 361.14		
100.71   	 43.64   	 52.63   	 350.97		
 89.42   	 46.39   	 54.04   	 340.79		
 74.16   	 43.03   	 55.40   	 335.71		
 66.53   	 38.76   	 56.74   	 325.53		
 79.35   	 48.52   	 58.05   	 315.36		
113.83   	 80.87   	 59.31   	 305.19		
151.37   	120.24   	 60.53   	 300.10		
168.76   	139.77   	 61.73   	 284.84		
157.78   	124.82   	 62.87   	 274.67		
129.70   	 85.14   	 63.97   	 264.50		
104.68   	 45.78   	 65.03   	 249.24		
 93.69   	 25.02   	 66.02   	 233.98		
 93.99   	 22.28   	 66.96   	 223.80		
 95.21   	 21.97   	 67.85   	 213.63		
 92.77   	 11.29   	 68.71   	 198.37		
 91.86   	 -7.32   	 69.50   	 188.20		
 97.66   	-21.97   	 70.25   	 172.94		
105.90   	-27.16   	 70.95   	 167.85		
110.17   	-26.55   	 71.62   	 152.59		
111.39   	-22.28   	 72.23   	 137.33		
113.22   	-15.56   	 72.78   	 127.16		
119.63   	 -4.58   	 73.29   	 111.90		
131.23   	 14.34   	 73.73   	  91.56		
144.35   	 39.06   	 74.10   	  81.38		
152.89   	 62.26   	 74.42   	  61.04		
157.17   	 82.09   	 74.67   	  45.78		
160.83   	100.10   	 74.85   	  30.52		
167.24   	122.07   	 74.97   	  20.35		
180.97   	156.56   	 75.06   	   0.00		
201.72   	203.25   	 75.06   	 -10.17		
218.51   	248.11   	 75.01   	 -30.52		
224.00   	278.63   	 74.89   	 -45.78		
224.61   	297.55   	 74.71   	 -71.21		
234.68   	318.60   	 74.42   	 -86.47		
265.50   	357.06   	 74.08   	-111.90		
312.19   	412.29   	 73.63   	-132.25		
351.56   	464.17   	 73.10   	-157.68		
360.41   	486.15   	 72.47   	-172.94		
338.75   	473.63   	 71.78   	-188.20		
307.62   	442.50   	 71.03   	-208.54		
287.78   	415.04   	 70.19   	-223.80		
287.17   	402.53   	 69.30   	-244.15		
298.77   	403.44   	 68.32   	-259.41		
310.97   	406.19   	 67.28   	-279.75		
318.30   	400.39   	 66.16   	-295.01		
318.30   	382.08   	 64.98   	-315.36		
307.01   	353.70   	 63.72   	-330.62		
281.98   	321.96   	 62.40   	-345.88		
250.55   	296.94   	 61.02   	-361.14		
225.83   	284.42   	 59.57   	-371.31		
219.42   	282.59   	 58.09   	-376.40		
227.66   	279.85   	 56.58   	-386.57		
235.90   	266.11   	 55.04   	-386.57		
230.71   	242.92   	 53.49   	-391.66		
214.84   	220.64   	 51.92   	-396.74		
201.11   	210.57   	 50.34   	-391.66		
198.97   	214.54   	 48.77   	-391.66		
205.99   	224.91   	 47.20   	-391.66		
217.29   	235.60   	 45.64   	-381.48		
232.24   	248.41   	 44.11   	-371.31		
249.33   	262.15   	 42.62   	-361.14		
262.45   	269.47   	 41.18   	-345.88		
267.03   	264.59   	 39.80   	-325.53		
263.06   	250.85   	 38.49   	-315.36		
257.26   	237.43   	 37.23   	-289.93		
255.43   	231.02   	 36.07   	-274.67		
252.99   	228.58   	 34.97   	-254.32		
239.26   	218.51   	 33.96   	-228.89		
215.76   	197.45   	 33.04   	-208.54		
199.28   	175.78   	 32.21   	-188.20		
203.55   	164.49   	 31.45   	-162.77		
221.56   	162.66   	 30.80   	-142.42		
234.38   	161.13   	 30.23   	-116.99		
228.27   	149.23   	 29.77   	 -96.64		
206.91   	122.07   	 29.38   	 -76.30		
185.24   	 86.06   	 29.07   	 -61.04		
173.03   	 51.88   	 28.83   	 -50.86		
169.68   	 33.57   	 28.63   	 -30.52		
173.95   	 42.11   	 28.50   	 -25.43		
186.46   	 75.07   	 28.40   	 -10.17		
202.33   	114.75   	 28.36(D)	   0.00		
213.62   	146.18   	 28.36   	   5.09		
214.54   	170.29   	 28.38   	  15.26		
209.66   	201.42   	 28.44   	  20.35		
223.08   	261.54   	 28.52   	  20.35		
278.93   	363.46   	 28.61   	  20.35		
383.61   	503.85   	 28.69   	  20.35		
523.07   	672.61   	 28.77   	  15.26		
674.44   	858.15   	 28.83   	  15.26		
817.26   	1045.53   	 28.89   	  20.35		
1022.95   	1331.48   	 28.97   	   5.09		
1057.74   	1371.15(R)	 28.99(E)	  10.17		
1025.39   	1303.10   	 29.03   	  10.17		
911.25   	1122.13   	 29.07   	  15.26		
728.45   	865.78   	 29.14   	  15.26		
524.29   	617.07   	 29.20   	  30.52		
358.28   	462.04   	 29.32   	  30.52		
274.35   	427.55   	 29.44   	  45.78		
275.57   	469.36   	 29.62   	  50.86		
323.18   	508.42   	 29.83   	  71.21		
366.52   	493.16   	 30.11   	  81.38		
381.47   	433.65   	 30.44   	 101.73		
372.92   	377.50   	 30.84   	 122.07		
357.67   	357.36   	 31.33   	 137.33		
347.60   	364.69   	 31.88   	 162.77		
345.15   	372.31   	 32.53   	 178.03		
347.60   	364.38   	 33.25   	 208.54		
353.09   	346.07   	 34.08   	 228.89		
361.02   	330.20   	 34.99   	 264.50		
368.35   	325.01   	 36.05   	 295.01		
371.70   	327.76   	 37.23   	 340.79		
370.18   	330.20   	 38.60   	 381.48		
366.82   	328.67   	 40.12   	 427.26		
363.46   	324.40   	 41.83   	 462.87		
357.97   	320.13   	 43.68   	 503.56		
346.98   	316.47   	 45.70   	 528.99		
332.95   	314.94   	 47.81   	 564.60		
323.49   	317.69   	 50.07   	 584.94		
325.01   	329.59   	 52.41   	 610.37		
337.22   	351.87   	 54.85   	 630.72		
350.65   	377.50   	 57.38   	 656.15		
355.22   	395.51   	 60.00   	 666.32		
348.82   	397.34   	 62.67   	 686.67		
339.36   	383.91   	 65.41   	 691.76		
335.39   	361.94   	 68.18   	 707.02		
339.97   	340.27   	 71.01   	 707.02		
347.90   	322.88   	 73.83   	 707.02		
352.78   	308.84   	 76.66   	 707.02		
354.00   	299.99   	 79.49   	 691.76		
356.75   	299.07   	 82.26   	 676.50		
362.24   	304.87   	 84.96   	 640.89		
367.13   	309.75   	 87.53   	 600.20		
364.99   	306.70   	 89.93   	 554.42		
354.92   	292.36   	 92.15   	 508.65		
345.15   	273.74   	 94.18   	 467.95		
348.51   	263.67   	 96.05   	 432.35		
366.21   	268.25   	 97.78   	 406.92		
384.83   	280.76   	 99.41   	 386.57		
388.79   	291.44   	100.96   	 366.22		
374.76   	296.33   	102.42   	 356.05		
358.58   	305.18   	103.84   	 335.71		
364.07   	335.39   	105.19   	 315.36		
399.48   	393.68   	106.45   	 295.01		
448.91   	467.53   	107.63   	 269.58		
487.37   	532.23   	108.71   	 249.24		
499.57   	571.29   	109.70   	 233.98		
492.55   	585.02   	110.64   	 213.63		
477.60   	583.19   	111.49   	 198.37		
458.07   	572.20   	112.29   	 188.20		
432.43   	553.59   	113.04   	 172.94		
400.39   	529.48   	113.73   	 157.68		
375.06   	511.78   	114.36   	 142.42		
375.37   	516.97   	114.93   	 122.07		
404.97   	547.18   	115.42   	 106.82		
443.73   	583.19   	115.85   	  76.30		
468.75   	603.64   	116.15   	  50.86		
476.99   	606.69   	116.36   	  20.35		
480.96   	604.86   	116.44(S)	 -15.26		
490.42   	607.91   	116.38   	 -50.86		
498.96   	609.44   	116.17   	 -81.38		
489.50   	592.35   	115.85   	-101.73		
451.97   	548.10   	115.44   	-116.99		
404.66   	495.00   	114.97   	-127.16		
381.77   	466.61   	114.47   	-127.16		
401.31   	479.74   	113.96   	-122.07		
448.91   	519.71   	113.47   	-122.07		
494.38   	555.42   	112.98   	-122.07		
511.17   	561.52   	112.49   	-127.16		
496.52   	537.11   	111.98   	-137.33		
471.50   	503.54   	111.43   	-162.77		
461.73   	486.76   	110.78   	-193.29		
475.46   	494.69   	110.01   	-223.80		
500.49   	513.00   	109.11   	-264.50		
515.75   	521.24   	108.06   	-300.10		
509.95   	507.81   	106.86   	-345.88		
486.76   	478.21   	105.47   	-381.48		
462.34   	447.39   	103.95   	-427.26		
448.30   	428.16   	102.24   	-467.95		
446.17   	421.75   	100.37   	-518.82		
448.30   	420.84   	 98.29   	-554.42		
447.69   	417.18   	 96.07   	-590.03		
441.59   	409.24   	 93.71   	-620.55		
434.27   	399.48   	 91.23   	-645.98		
429.38   	392.15   	 88.65   	-671.41		
431.21   	389.71   	 85.96   	-686.67		
439.45   	390.93   	 83.21   	-701.93		
450.44   	389.71   	 80.41   	-712.10		
453.80   	376.59   	 77.56   	-722.28		
441.28   	345.76   	 74.67   	-722.28		
411.38   	298.16   	 71.78   	-717.19		
369.87   	242.61   	 68.91   	-712.10		
329.59   	192.87   	 66.06   	-701.93		
299.68   	159.00   	 63.26   	-681.58		
280.46   	139.16   	 60.53   	-656.15		
264.89   	126.04   	 57.90   	-630.72		
249.63   	115.05   	 55.38   	-600.20		
235.90   	107.12   	 52.98   	-574.77		
227.36   	107.42   	 50.68   	-539.16		
229.49   	120.85   	 48.52   	-503.56		
241.39   	145.87   	 46.51   	-473.04		
259.70   	179.14   	 44.62   	-437.43		
282.59   	219.42   	 42.87   	-396.74		
311.89   	268.25   	 41.28   	-350.97		
343.63   	322.57   	 39.88   	-305.19		
370.48   	375.06   	 38.66   	-259.41		
383.91   	415.34   	 37.62   	-213.63		
381.16   	437.32   	 36.76   	-167.85		
370.79   	447.08   	 36.09   	-137.33		
368.35   	456.24   	 35.54   	 -96.64		
383.91   	474.85   	 35.16   	 -71.21		
417.48   	505.07   	 34.87   	 -45.78		
455.93   	538.02   	 34.69   	 -25.43		
483.09   	560.00   	 34.59   	 -10.17		
491.33   	563.35   	 34.55(D)	  15.26		
487.67   	553.89   	 34.61   	  30.52		
484.31   	543.82   	 34.73   	  45.78		
489.50   	541.99   	 34.91   	  55.95		
501.40   	547.49   	 35.14   	  61.04		
509.95   	550.84   	 35.38   	  71.21		
510.25   	545.35   	 35.67   	  71.21		
508.12   	535.89   	 35.95   	  71.21		
512.70   	531.62   	 36.24   	  76.30		
526.73   	535.89   	 36.54   	  71.21		
543.21   	544.13   	 36.83   	  76.30		
549.32   	545.96   	 37.13   	  81.38		
537.72   	533.75   	 37.46   	  86.47		
513.00   	507.81   	 37.80   	  86.47		
492.86   	480.65   	 38.15   	  91.56		
493.47   	467.83   	 38.51   	  91.56		
518.19   	476.07   	 38.88   	  91.56		
553.59   	501.10   	 39.25   	  91.56		
575.56   	524.29   	 39.61   	  81.38		
567.93   	526.73   	 39.94   	  81.38		
537.41   	507.20   	 40.26   	  71.21		
508.42   	482.79   	 40.55   	  66.12		
500.79   	470.89   	 40.81   	  61.04		
515.14   	474.55   	 41.06   	  61.04		
534.36   	483.40   	 41.30   	  50.86		
540.47   	485.23   	 41.51   	  55.95		
528.87   	476.99   	 41.73   	  45.78		
509.34   	465.70   	 41.91   	  40.69		
496.83   	459.29   	 42.08   	  40.69		
497.13   	457.46   	 42.24   	  35.61		
505.07   	454.41   	 42.38   	  25.43		
509.64   	443.12   	 42.48   	  25.43		
502.93   	420.84   	 42.58   	  20.35		
484.92   	390.93   	 42.67   	  15.26		
462.95   	359.80   	 42.73   	  15.26		
449.52   	337.52   	 42.79   	  10.17		
450.74   	328.37   	 42.83   	  15.26		
460.82   	328.98   	 42.89   	  10.17		
465.39   	329.90   	 42.93   	  10.17		
455.63   	323.79   	 42.97   	  10.17		
437.32   	314.33   	 43.01   	  15.26		
425.42   	309.75   	 43.07   	  15.26		
429.08   	315.55   	 43.13   	  15.26		
443.42   	328.06   	 43.19   	  20.35		
454.10   	340.27   	 43.28   	  25.43		
453.49   	351.87   	 43.38   	  25.43		
448.00   	370.48   	 43.48   	  25.43		
451.97   	404.66   	 43.58   	  30.52		
469.97   	454.10   	 43.70   	  35.61		
492.25   	505.98   	 43.85   	  30.52		
505.68   	546.57   	 43.97   	  35.61		
506.90   	571.90   	 44.11   	  35.61		
504.15   	585.33   	 44.25   	  35.61		
503.54   	592.04   	 44.39   	  35.61		
505.07   	593.26   	 44.54   	  35.61		
505.37   	591.13   	 44.68   	  35.61		
506.59   	590.82   	 44.82   	  40.69		
513.00   	595.70   	 44.98   	  35.61		
527.95   	604.86   	 45.13   	  40.69		
547.49   	613.40   	 45.29   	  40.69		
561.52   	616.15   	 45.45   	  40.69		
566.10   	612.18   	 45.62   	  40.69		
566.10   	607.61   	 45.78   	  45.78		
567.32   	604.86   	 45.96   	  45.78		
567.93   	600.28   	 46.14   	  50.86		
563.35   	589.60   	 46.35   	  45.78		
553.28   	574.65   	 46.53   	  50.86		
540.77   	561.22   	 46.73   	  50.86		
531.01   	555.11   	 46.94   	  50.86		
523.68   	557.86   	 47.14   	  50.86		
514.22   	566.10   	 47.34   	  50.86		
502.01   	575.26   	 47.55   	  55.95		
498.35   	591.13   	 47.77   	  50.86		
523.38   	630.19   	 47.98   	  50.86		
592.65   	710.45   	 48.18   	  50.86		
704.35   	837.10   	 48.38   	  50.86		
841.37   	992.74   	 48.59   	  45.78		
987.55   	1148.38   	 48.77   	  45.78		
1132.81   	1279.30   	 48.95   	  40.69		
1271.67   	1376.65   	 49.11   	  40.69		
1391.60   	1433.11(R)	 49.28(E)	  71.21		
1430.05   	1310.73   	 49.56   	  35.61		
1276.55   	1083.37   	 49.70   	  40.69		
1023.86   	787.05   	 49.87   	  40.69		
742.19   	514.83   	 50.03   	  40.69		
519.10   	352.78   	 50.19   	  50.86		
412.60   	321.66   	 50.40   	  61.04		
412.90   	367.13   	 50.64   	  71.21		
457.76   	407.41   	 50.93   	  81.38		
484.62   	396.12   	 51.25   	 101.73		
470.58   	342.10   	 51.66   	 127.16		
436.10   	284.12   	 52.17   	 152.59		
415.95   	251.46   	 52.78   	 183.11		
423.89   	244.75   	 53.51   	 218.72		
445.86   	246.28   	 54.38   	 264.50		
457.46   	242.00   	 55.44   	 315.36		
447.08   	230.41   	 56.70   	 371.31		
423.28   	218.20   	 58.19   	 427.26		
402.22   	213.32   	 59.90   	 493.39		
393.07   	219.73   	 61.87   	 554.42		
396.12   	238.04   	 64.09   	 620.55		
406.49   	266.11   	 66.57   	 676.50		
416.26   	298.77   	 69.28   	 722.28		
416.26   	328.67   	 72.17   	 757.88		
404.36   	353.09   	 75.20   	 788.40		
390.01   	376.59   	 78.35   	 803.66		
387.27   	403.75   	 81.57   	 808.75		
404.97   	434.57   	 84.80   	 818.92		
440.06   	465.70   	 88.08   	 818.92		
475.46   	489.50   	 91.35   	 829.09		
497.44   	504.46   	 94.67   	 834.18		
506.90   	516.36   	 98.01   	 849.44		
511.17   	528.26   	101.40   	 859.61		
512.39   	534.67   	104.84   	 859.61		
505.98   	529.17   	108.28   	 854.52		
491.33   	513.31   	111.70   	 839.26		
477.60   	499.57   	115.06   	 808.75		
474.85   	499.27   	118.29   	 768.05		
483.70   	509.34   	121.36   	 717.19		
490.11   	514.22   	124.23   	 656.15		
481.87   	501.10   	126.86   	 595.11		
466.31   	477.29   	129.24   	 534.08		
461.12   	462.65   	131.37   	 462.87		
477.29   	470.58   	133.22   	 406.92		
510.25   	500.49   	134.85   	 350.97		
542.91   	538.64   	136.26   	 305.19		
560.91   	571.59   	137.48   	 264.50		
563.05   	595.09   	138.53   	 233.98		
555.11   	608.83   	139.47   	 213.63		
544.43   	614.01   	140.32   	 198.37		
537.11   	611.27   	141.12   	 188.20		
538.02   	602.42   	141.87   	 183.11		
545.65   	587.77   	142.60   	 172.94		
550.23   	564.58   	143.30   	 172.94		
544.13   	533.14   	143.99   	 162.77		
526.73   	499.27   	144.64   	 152.59		
508.73   	473.33   	145.25   	 147.51		
503.85   	464.78   	145.84   	 137.33		
517.58   	474.24   	146.39   	 132.25		
541.08   	493.16   	146.92   	 127.16		
555.42   	509.03   	147.43   	 116.99		
549.62   	513.61   	147.89   	 106.82		
527.34   	508.12   	148.32   	  91.56		
503.23   	498.96   	148.69   	  81.38		
492.86   	491.33   	149.01   	  61.04		
499.88   	486.76   	149.26   	  45.78		
513.92   	481.26   	149.44   	  30.52		
521.24   	469.36   	149.56   	  15.26		
516.66   	451.66   	149.62(S)	  -5.09		
507.20   	433.04   	149.60   	 -15.26		
502.93   	421.45   	149.54   	 -35.61		
506.90   	416.87   	149.40   	 -61.04		
510.86   	413.21   	149.16   	 -81.38		
507.20   	403.44   	148.83   	-106.82		
493.77   	386.05   	148.40   	-142.42		
477.29   	364.38   	147.83   	-178.03		
470.89   	349.73   	147.12   	-228.89		
479.43   	349.73   	146.20   	-279.75		
498.05   	366.82   	145.09   	-340.79		
517.88   	397.34   	143.72   	-401.83		
531.01   	432.13   	142.12   	-462.87		
537.72   	464.78   	140.26   	-513.73		
542.60   	494.08   	138.21   	-564.60		
544.74   	519.41   	135.95   	-610.37		
541.38   	541.69   	133.51   	-671.41		
528.87   	557.25   	130.82   	-722.28		
508.42   	559.69   	127.93   	-793.49		
492.25   	548.40   	124.76   	-849.44		
493.16   	535.28   	121.36   	-900.30		
513.92   	534.67   	117.76   	-946.08		
543.82   	552.37   	113.98   	-976.60		
566.71   	580.14   	110.07   	-991.86		
573.12   	599.37   	106.10   	-1007.12		
566.71   	598.45   	102.07   	-1007.12		
557.25   	580.14   	 98.05   	-1017.29		
549.01   	554.50   	 93.98   	-1012.20		
538.33   	531.31   	 89.93   	-1012.20		
523.38   	514.22   	 85.88   	-1017.29		
511.47   	504.76   	 81.81   	-1012.20		
514.22   	505.07   	 77.76   	-1002.03		
