  I     	  II     	  LVp     	  LVp'		
 -2.14   	 70.19   	 84.25   	-915.56		
 -1.53   	 76.90   	 80.59   	-930.82		
  0.00   	 83.62   	 76.87   	-930.82		
  2.75   	 92.47   	 73.14   	-920.65		
  5.49   	102.84   	 69.46   	-915.56		
  7.63   	111.69   	 65.80   	-890.13		
  9.77   	118.41   	 62.24   	-874.87		
 11.90   	122.99   	 58.74   	-844.35		
 13.73   	126.34   	 55.36   	-818.92		
 16.17   	128.78   	 52.09   	-788.40		
 20.45   	129.09   	 48.93   	-757.88		
 26.25   	126.04   	 45.90   	-727.36		
 31.13   	118.41   	 42.99   	-691.76		
 30.82   	106.20   	 40.22   	-656.15		
 22.89   	 88.50   	 37.60   	-625.63		
  8.24   	 63.78   	 35.10   	-584.94		
 -8.54   	 32.65   	 32.76   	-554.42		
-22.28   	 -1.83   	 30.54   	-513.73		
-30.52   	-34.18   	 28.48   	-478.13		
-33.57   	-59.51   	 26.57   	-442.52		
-33.57   	-74.77   	 24.80   	-412.00		
-31.74   	-81.18   	 23.15   	-371.31		
-30.82   	-83.31   	 21.67   	-345.88		
-32.35   	-86.06   	 20.28   	-315.36		
-37.54   	-92.47   	 19.02   	-284.84		
-45.78   	-101.93   	 17.88   	-259.41		
-52.49   	-110.17   	 16.85   	-233.98		
-54.32   	-114.14   	 15.91   	-213.63		
-50.66   	-112.30   	 15.06   	-198.37		
-45.47   	-107.73   	 14.26   	-178.03		
-43.33   	-104.37   	 13.55   	-167.85		
-46.08   	-104.68   	 12.88   	-152.59		
-50.66   	-107.73   	 12.27   	-147.51		
-53.71   	-111.39   	 11.68   	-132.25		
-53.41   	-113.83   	 11.15   	-132.25		
-51.27   	-114.44   	 10.62   	-122.07		
-49.13   	-114.44   	 10.13   	-111.90		
-47.61   	-113.53   	  9.68   	-111.90		
-46.69   	-111.69   	  9.24   	 -96.64		
-47.00   	-111.39   	  8.85   	 -96.64		
-50.66   	-116.27   	  8.46   	 -86.47		
-58.90   	-130.92   	  8.12   	 -76.30		
-66.83   	-154.42   	  7.81   	 -66.12		
-61.34   	-177.31   	  7.55   	 -61.04		
-28.69   	-182.19   	  7.30   	 -50.86		
 38.76   	-150.76   	  7.10   	 -40.69		
134.89   	-69.89   	  6.94   	 -35.61		
239.56   	 59.81   	  6.80   	 -25.43		
324.71   	218.20   	  6.69   	 -15.26		
364.07   	364.69   	  6.63   	  -5.09		
338.75   	449.22(R)	  6.61   	   5.09		
244.45   	433.65   	  6.63   	  15.26		
 98.88   	316.16   	  6.69   	  25.43		
-58.29   	138.55   	  6.80   	  35.61		
-178.83   	-32.35   	  6.94   	  50.86		
-227.97   	-139.16   	  7.14   	  61.04		
-204.77   	-166.02   	  7.39   	  71.21		
-141.60   	-137.63   	  7.67   	  91.56		
-81.79   	-96.13   	  8.04   	 111.90		
-52.49   	-72.63   	  8.48   	 127.16		
-53.10   	-72.94   	  8.99   	 147.51		
-64.39   	-84.53   	  9.58   	 172.94		
-68.05   	-92.47   	 10.27   	 203.46		
-61.04   	-91.25   	 11.09   	 239.06		
-50.66   	-85.45   	 12.04   	 279.75		
-45.47   	-81.48   	 13.16   	 325.53		
-46.39   	-81.18   	 14.47   	 376.40		
-48.83   	-82.40   	 15.97   	 427.26		
-47.91   	-81.79   	 17.68   	 488.30		
-42.72   	-78.43   	 19.63   	 544.25		
-37.23   	-73.55   	 21.81   	 600.20		
-34.48   	-69.89   	 24.21   	 645.98		
-34.79   	-68.36   	 26.80   	 691.76		
-36.32   	-66.83   	 29.56   	 727.36		
-35.40   	-64.39   	 32.47   	 752.79		
-31.43   	-60.42   	 35.48   	 783.31		
-25.63   	-55.85   	 38.62   	 798.57		
-21.67   	-51.57   	 41.81   	 818.92		
-19.84   	-47.61   	 45.09   	 829.09		
-19.84   	-43.33   	 48.40   	 844.35		
-19.84   	-38.76   	 51.78   	 849.44		
-18.31   	-34.48   	 55.18   	 854.52		
-16.48   	-31.74   	 58.60   	 854.52		
-14.65   	-30.21   	 62.01   	 844.35		
-13.43   	-28.99   	 65.39   	 829.09		
-11.90   	-25.63   	 68.71   	 808.75		
 -8.24   	-19.84   	 71.94   	 783.31		
 -1.83   	-12.82   	 75.08   	 752.79		
  5.49   	 -5.49   	 78.09   	 717.19		
 11.29   	  0.61   	 80.96   	 686.67		
 14.95   	  6.71   	 83.70   	 645.98		
 17.40   	 14.95   	 86.29   	 605.29		
 20.14   	 25.63   	 88.71   	 574.77		
 25.94   	 38.45   	 91.01   	 534.08		
 33.87   	 51.27   	 93.14   	 503.56		
 43.64   	 63.48   	 95.16   	 467.95		
 53.10   	 75.38   	 97.03   	 442.52		
 62.56   	 87.89   	 98.80   	 412.00		
 71.72   	101.62   	100.45   	 391.66		
 79.65   	115.36   	102.01   	 366.22		
 85.45   	126.65   	103.48   	 350.97		
 89.11   	135.50   	104.88   	 330.62		
 92.16   	142.52   	106.21   	 315.36		
 95.83   	149.54   	107.47   	 300.10		
100.10   	157.47   	108.67   	 289.93		
103.45   	166.02   	109.83   	 274.67		
105.29   	172.73   	110.93   	 269.58		
105.29   	176.39   	112.00   	 254.32		
105.59   	177.61   	113.02   	 244.15		
106.20   	176.39   	114.00   	 239.06		
106.51   	173.03   	114.95   	 223.80		
105.59   	167.54   	115.85   	 218.72		
102.23   	159.30   	116.72   	 208.54		
 96.13   	147.40   	117.56   	 193.29		
 87.59   	133.06   	118.33   	 183.11		
 77.21   	116.88   	119.06   	 178.03		
 66.83   	101.32   	119.78   	 157.68		
 58.29   	 88.20   	120.41   	 152.59		
 51.27   	 76.29   	121.02   	 137.33		
 44.25   	 64.39   	121.57   	 122.07		
 36.01   	 51.27   	122.05   	 111.90		
 27.16   	 37.23   	122.50   	  96.64		
 18.62   	 24.11   	122.89   	  81.38		
 11.90   	 13.43   	123.21   	  71.21		
  6.41   	  5.19   	123.50   	  50.86		
  1.22   	 -0.92   	123.70   	  40.69		
 -3.36   	 -5.80   	123.87   	  25.43		
 -7.02   	 -9.46   	123.97   	   5.09		
 -9.77   	-12.51   	123.99   	 -10.17		
-11.90   	-14.95   	123.95   	 -30.52		
-14.34   	-17.40   	123.82   	 -50.86		
-15.87   	-18.62   	123.62   	 -76.30		
-15.56   	-17.70   	123.32   	 -96.64		
-13.73   	-16.48   	122.93   	-127.16		
-12.21   	-16.48   	122.42   	-147.51		
-12.82   	-19.23   	121.83   	-178.03		
-16.17   	-23.80   	121.12   	-203.46		
-20.75   	-27.77   	120.30   	-233.98		
-22.89   	-27.16   	119.37   	-259.41		
-21.36   	-21.36   	118.33   	-300.10		
-17.09   	-10.99   	117.13   	-330.62		
-12.21   	  2.14   	115.81   	-376.40		
 -8.54   	 16.48   	114.30   	-422.18		
 -6.71   	 31.13   	112.61   	-467.95		
 -7.02   	 44.25   	110.74   	-528.99		
 -7.93   	 54.02   	108.63   	-579.86		
 -8.85   	 60.73   	106.31   	-630.72		
 -8.54   	 67.44   	103.78   	-686.67		
 -6.71   	 78.74   	101.04   	-727.36		
 -3.05   	 95.52   	 98.13   	-773.14		
  1.53   	114.14   	 95.04   	-813.83		
  6.41   	129.39   	 91.78   	-844.35		
 10.68   	138.85   	 88.40   	-869.78		
 14.34   	143.13   	 84.92   	-890.13		
 17.09   	144.96   	 81.36   	-905.39		
 19.53   	146.48   	 77.74   	-905.39		
 20.75   	146.18   	 74.12   	-905.39		
 21.06   	141.91   	 70.50   	-895.22		
 19.53   	131.84   	 66.92   	-885.04		
 15.26   	114.44   	 63.38   	-864.70		
  6.71   	 87.28   	 59.92   	-839.26		
 -5.80   	 50.35   	 56.56   	-818.92		
-20.14   	  8.24   	 53.29   	-793.49		
-31.13   	-31.74   	 50.11   	-762.97		
-36.32   	-61.34   	 47.06   	-732.45		
-35.71   	-78.13   	 44.13   	-701.93		
-33.26   	-84.84   	 41.32   	-666.32		
-32.65   	-88.20   	 38.66   	-635.81		
-36.01   	-93.08   	 36.11   	-600.20		
-41.20   	-99.79   	 33.71   	-559.51		
-45.47   	-105.90   	 31.47   	-523.90		
-47.30   	-108.64   	 29.38   	-488.30		
-47.30   	-108.34   	 27.43   	-447.61		
-47.00   	-108.03   	 25.64   	-417.09		
-47.91   	-109.25   	 23.97   	-381.48		
-48.83   	-112.30   	 22.44   	-350.97		
-48.52   	-114.75   	 21.04   	-315.36		
-45.47   	-113.83   	 19.78   	-295.01		
-40.89   	-110.17   	 18.60   	-269.58		
-37.54   	-106.51   	 17.52   	-249.24		
-37.23   	-105.90   	 16.52   	-228.89		
-39.67   	-108.64   	 15.61   	-208.54		
-42.72   	-112.92   	 14.77   	-193.29		
-43.64   	-114.75   	 14.00   	-178.03		
-42.42   	-114.44   	 13.29   	-162.77		
-41.50   	-114.75   	 12.63   	-152.59		
-44.56   	-122.07   	 12.02   	-142.42		
-52.49   	-140.69   	 11.45   	-122.07		
-58.59   	-167.85   	 10.97   	-116.99		
-48.83   	-191.35   	 10.50   	-106.82		
 -9.77   	-193.48   	 10.07   	 -91.56		
 64.39   	-155.64   	  9.70   	 -76.30		
165.71   	-67.14   	  9.40   	 -71.21		
271.00   	 68.66   	  9.11   	 -55.95		
351.26   	226.75   	  8.89   	 -45.78		
379.94   	361.63   	  8.71   	 -35.61		
339.97   	423.89(R)	  8.57   	 -20.35		
232.24   	383.00   	  8.48   	 -10.17		
 81.48   	249.02   	  8.44   	  10.17		
-69.58   	 74.16   	  8.48   	  20.35		
-175.48   	-75.38   	  8.57   	  30.52		
-209.35   	-154.42   	  8.69   	  50.86		
-179.44   	-159.91   	  8.89   	  66.12		
-119.93   	-123.90   	  9.16   	  86.47		
-69.89   	-84.53   	  9.50   	 101.73		
-47.91   	-65.92   	  9.91   	 127.16		
-49.44   	-68.97   	 10.42   	 152.59		
-57.37   	-80.57   	 11.03   	 178.03		
-58.90   	-87.89   	 11.74   	 213.63		
-52.49   	-86.06   	 12.59   	 254.32		
-44.56   	-78.43   	 13.61   	 305.19		
-40.89   	-71.11   	 14.83   	 356.05		
-42.42   	-68.05   	 16.26   	 422.18		
-45.17   	-68.97   	 17.94   	 478.13		
-45.78   	-70.80   	 19.86   	 549.34		
-43.95   	-70.80   	 22.05   	 600.20		
-40.28   	-68.97   	 24.46   	 661.24		
-36.93   	-65.92   	 27.10   	 707.02		
-35.10   	-63.78   	 29.93   	 747.71		
-33.26   	-61.34   	 32.92   	 783.31		
-31.13   	-58.59   	 36.05   	 813.83		
-28.38   	-55.24   	 39.31   	 839.26		
-25.33   	-50.96   	 42.67   	 864.70		
-21.97   	-45.47   	 46.12   	 879.96		
-19.23   	-39.06   	 49.64   	 905.39		
-17.09   	-32.96   	 53.27   	 915.56		
-16.48   	-28.69   	 56.93   	 925.73		
-17.70   	-26.25   	 60.63   	 925.73		
-19.23   	-25.02   	 64.33   	 915.56		
-19.23   	-22.89   	 68.00   	 900.30		
-17.09   	-19.53   	 71.60   	 879.96		
-14.34   	-15.56   	 75.12   	 849.44		
-11.90   	-11.60   	 78.51   	 813.83		
 -8.85   	 -6.71   	 81.77   	 778.23		
 -3.66   	  1.22   	 84.88   	 737.54		
  4.27   	 12.51   	 87.83   	 696.84		
 13.73   	 25.33   	 90.62   	 656.15		
 21.36   	 37.54   	 93.24   	 620.55		
 25.94   	 47.00   	 95.73   	 579.86		
 28.99   	 54.63   	 98.05   	 549.34		
 32.65   	 62.87   	100.24   	 518.82		
 38.76   	 73.55   	102.32   	 483.21		
 46.08   	 86.06   	104.25   	 457.78		
 53.10   	 98.57   	106.08   	 432.35		
 60.12   	111.08   	107.81   	 406.92		
 67.75   	123.60   	109.44   	 386.57		
 77.51   	137.02   	110.99   	 371.31		
 87.28   	150.45   	112.47   	 350.97		
 94.60   	162.05   	113.88   	 340.79		
 98.57   	170.90   	115.24   	 320.45		
100.10   	177.00   	116.52   	 310.27		
101.93   	181.88   	117.76   	 295.01		
105.59   	186.16   	118.94   	 284.84		
110.17   	188.60   	120.08   	 269.58		
113.22   	188.29   	121.16   	 264.50		
113.22   	184.94   	122.22   	 249.24		
110.17   	178.83   	123.21   	 239.06		
104.68   	170.59   	124.17   	 223.80		
 97.05   	160.22   	125.07   	 218.72		
 88.50   	148.01   	125.94   	 203.46		
 79.96   	134.58   	126.75   	 193.29		
 72.33   	120.85   	127.53   	 183.11		
 65.61   	107.12   	128.26   	 167.85		
 59.20   	 93.08   	128.93   	 162.77		
 52.49   	 78.74   	129.58   	 142.42		
 43.95   	 63.78   	130.15   	 137.33		
 34.79   	 48.83   	130.70   	 122.07		
 25.02   	 34.79   	131.19   	 106.82		
 16.17   	 22.89   	131.62   	  96.64		
  8.54   	 13.43   	132.00   	  81.38		
  2.44   	  5.80   	132.33   	  61.04		
 -2.44   	 -0.31   	132.57   	  50.86		
 -7.32   	 -6.10   	132.78   	  35.61		
-12.51   	-11.60   	132.92   	  15.26		
-17.09   	-17.40   	132.98   	   0.00		
-20.75   	-21.97   	132.98   	 -20.35		
-23.50   	-25.02   	132.90   	 -40.69		
-25.33   	-26.55   	132.74   	 -61.04		
-25.94   	-26.25   	132.49   	 -86.47		
-25.63   	-25.02   	132.15   	-111.90		
-24.11   	-24.41   	131.70   	-137.33		
-21.67   	-24.41   	131.15   	-167.85		
-18.92   	-25.33   	130.48   	-193.29		
-17.09   	-26.55   	129.70   	-223.80		
-17.40   	-26.55   	128.81   	-254.32		
-20.14   	-25.63   	127.79   	-289.93		
-25.02   	-23.50   	126.63   	-320.45		
-28.99   	-19.84   	125.35   	-356.05		
-28.99   	-12.21   	123.93   	-401.83		
-25.33   	  0.61   	122.32   	-452.69		
-20.45   	 18.01   	120.51   	-508.65		
-17.40   	 36.93   	118.47   	-564.60		
-17.09   	 52.49   	116.22   	-620.55		
-18.01   	 61.65   	113.73   	-676.50		
-17.70   	 67.14   	111.03   	-732.45		
-14.65   	 74.77   	108.10   	-783.31		
 -9.77   	 88.50   	104.96   	-829.09		
 -4.58   	107.42   	101.65   	-874.87		
  0.31   	125.12   	 98.15   	-905.39		
  3.66   	136.72   	 94.53   	-935.91		
  5.80   	141.30   	 90.78   	-956.25		
  7.02   	143.43   	 86.96   	-971.51		
  8.85   	147.71   	 83.07   	-971.51		
 11.90   	154.11   	 79.19   	-976.60		
 15.26   	158.39   	 75.28   	-966.43		
 15.56   	154.11   	 71.41   	-951.17		
 10.38   	138.24   	 67.61   	-935.91		
  0.31   	111.08   	 63.87   	-905.39		
-11.60   	 75.99   	 60.24   	-885.04		
-21.97   	 37.84   	 56.70   	-849.44		
-28.08   	  0.61   	 53.31   	-818.92		
-30.82   	-31.74   	 50.03   	-788.40		
-32.35   	-56.46   	 46.88   	-752.79		
-33.57   	-72.33   	 43.87   	-712.10		
-36.01   	-81.79   	 41.02   	-676.50		
-39.67   	-88.50   	 38.31   	-635.81		
-44.56   	-95.83   	 35.77   	-595.11		
-49.74   	-104.06   	 33.39   	-559.51		
-52.19   	-110.47   	 31.15   	-518.82		
-50.66   	-112.61   	 29.07   	-478.13		
-45.47   	-110.47   	 27.16   	-442.52		
-39.98   	-107.12   	 25.39   	-406.92		
-38.15   	-105.90   	 23.76   	-376.40		
-40.89   	-108.34   	 22.26   	-345.88		
-47.00   	-113.22   	 20.87   	-315.36		
-52.80   	-118.10   	 19.61   	-295.01		
-55.24   	-120.85   	 18.43   	-269.58		
-53.71   	-121.46   	 17.35   	-249.24		
-50.35   	-120.24   	 16.36   	-228.89		
-47.00   	-118.41   	 15.44   	-208.54		
-45.47   	-117.19   	 14.61   	-198.37		
-46.69   	-117.19   	 13.81   	-178.03		
-50.35   	-119.02   	 13.10   	-162.77		
-57.07   	-124.82   	 12.45   	-152.59		
-65.92   	-136.72   	 11.84   	-137.33		
-72.94   	-157.17   	 11.29   	-122.07		
-69.89   	-180.97   	 10.80   	-116.99		
-44.86   	-196.23   	 10.34   	 -96.64		
 10.68   	-185.55   	  9.95   	 -86.47		
 97.66   	-132.14   	  9.60   	 -76.30		
203.25   	-26.86   	  9.30   	 -61.04		
303.65   	120.24   	  9.05   	 -50.86		
371.09   	277.40   	  8.85   	 -35.61		
380.25   	393.68   	  8.71   	 -25.43		
316.47   	420.53(R)	  8.61   	  -5.09		
186.77   	339.05   	  8.59   	   0.00		
 23.80   	176.70   	  8.59   	  20.35		
-124.21   	 -2.14   	  8.67   	  35.61		
-211.79   	-130.92   	  8.81   	  45.78		
-221.86   	-177.92   	  8.99   	  61.04		
-173.95   	-157.78   	  9.24   	  81.38		
-109.56   	-112.61   	  9.56   	  91.56		
-64.09   	-79.04   	  9.93   	 116.99		
-49.44   	-70.80   	 10.40   	 137.33		
-55.24   	-80.26   	 10.95   	 162.77		
-65.00   	-91.55   	 11.60   	 193.29		
-68.66   	-95.21   	 12.37   	 228.89		
-65.61   	-91.25   	 13.29   	 274.67		
-60.12   	-85.14   	 14.38   	 325.53		
-55.85   	-80.87   	 15.69   	 376.40		
-54.02   	-80.57   	 17.19   	 442.52		
-54.63   	-81.79   	 18.96   	 503.56		
-57.07   	-82.40   	 20.98   	 564.60		
-57.98   	-80.26   	 23.23   	 625.63		
-55.54   	-74.77   	 25.74   	 681.58		
-50.35   	-68.36   	 28.46   	 732.45		
-44.86   	-63.17   	 31.39   	 773.14		
-41.20   	-60.42   	 34.49   	 803.66		
-39.67   	-59.81   	 37.70   	 839.26		
-39.37   	-59.51   	 41.06   	 864.70		
-39.37   	-58.29   	 44.52   	 885.04		
-39.37   	-55.54   	 48.06   	 910.47		
-39.37   	-51.88   	 51.70   	 920.65		
-39.06   	-47.61   	 55.38   	 935.91		
-38.45   	-44.56   	 59.12   	 935.91		
-36.93   	-42.11   	 62.87   	 930.82		
-34.48   	-39.98   	 66.59   	 920.65		
-31.43   	-37.23   	 70.27   	 900.30		
-27.77   	-32.35   	 73.88   	 869.78		
-23.80   	-25.02   	 77.35   	 839.26		
-19.23   	-16.48   	 80.71   	 803.66		
-14.95   	 -8.24   	 83.93   	 768.05		
-10.38   	 -0.92   	 87.00   	 727.36		
 -5.49   	  5.49   	 89.91   	 691.76		
  0.00   	 13.12   	 92.68   	 651.07		
  6.41   	 22.58   	 95.28   	 610.37		
 13.12   	 34.48   	 97.72   	 579.86		
 19.84   	 47.61   	100.04   	 544.25		
 26.55   	 60.73   	102.22   	 508.65		
 33.57   	 73.55   	104.25   	 483.21		
 41.20   	 85.75   	106.18   	 457.78		
 48.83   	 97.66   	108.02   	 432.35		
 56.15   	110.17   	109.75   	 406.92		
 62.87   	122.68   	111.37   	 391.66		
 69.27   	134.89   	112.94   	 376.40		
 74.77   	145.26   	114.45   	 361.14		
 79.35   	153.50   	115.89   	 345.88		
 82.40   	160.52   	117.27   	 335.71		
 84.23   	166.02   	118.62   	 325.53		
 86.36   	171.20   	119.92   	 315.36		
 89.72   	176.39   	121.18   	 305.19		
 94.60   	180.66   	122.40   	 295.01		
 98.57   	183.11   	123.58   	 284.84		
 99.79   	181.58   	124.72   	 269.58		
 97.35   	175.48   	125.80   	 259.41		
 91.86   	164.49   	126.84   	 249.24		
 84.84   	151.06   	127.83   	 239.06		
 77.82   	136.72   	128.79   	 223.80		
 70.80   	123.29   	129.68   	 213.63		
 63.78   	110.47   	130.54   	 198.37		
 55.85   	 96.13   	131.33   	 188.20		
 46.69   	 80.26   	132.08   	 178.03		
 35.71   	 62.87   	132.80   	 157.68		
 23.50   	 45.17   	133.43   	 147.51		
 11.90   	 29.30   	134.02   	 137.33		
  2.14   	 15.56   	134.57   	 122.07		
 -4.88   	  4.58   	135.06   	 101.73		
-10.07   	 -4.88   	135.46   	  96.64		
-14.04   	-12.21   	135.85   	  76.30		
-17.40   	-17.09   	136.15   	  61.04		
-19.84   	-19.84   	136.40   	  45.78		
-21.67   	-21.97   	136.58   	  25.43		
-22.89   	-24.41   	136.68   	  10.17		
-24.41   	-28.38   	136.72   	 -15.26		
-25.63   	-32.96   	136.66   	 -30.52		
-26.86   	-36.01   	136.54   	 -55.95		
-27.77   	-36.93   	136.32   	 -76.30		
-29.60   	-36.62   	136.01   	-106.82		
-32.04   	-37.54   	135.58   	-132.25		
-35.40   	-40.28   	135.06   	-162.77		
-38.76   	-44.56   	134.40   	-188.20		
-40.59   	-49.13   	133.65   	-218.72		
-40.89   	-50.66   	132.78   	-249.24		
-39.37   	-48.52   	131.78   	-274.67		
-36.32   	-42.72   	130.68   	-315.36		
-32.35   	-34.18   	129.42   	-345.88		
-27.77   	-23.80   	128.04   	-391.66		
-23.80   	-11.60   	126.47   	-442.52		
-20.45   	  3.05   	124.70   	-493.39		
-18.92   	 18.92   	122.73   	-549.34		
-19.53   	 32.65   	120.53   	-605.29		
-21.36   	 42.42   	118.11   	-666.32		
-23.50   	 48.52   	115.44   	-722.28		
-24.11   	 54.93   	112.55   	-773.14		
-21.97   	 66.22   	109.46   	-818.92		
-17.40   	 82.70   	106.18   	-864.70		
-11.90   	100.10   	102.73   	-900.30		
 -6.71   	113.53   	 99.12   	-935.91		
 -3.36   	120.54   	 95.38   	-956.25		
 -2.44   	123.60   	 91.56   	-976.60		
 -2.44   	125.73   	 87.65   	-986.77		
 -1.83   	128.78   	 83.70   	-991.86		
  0.92   	131.23   	 79.74   	-986.77		
  4.58   	129.70   	 75.79   	-976.60		
  7.32   	121.15   	 71.88   	-956.25		
  5.80   	103.76   	 68.06   	-940.99		
 -1.22   	 75.99   	 64.29   	-915.56		
-12.82   	 39.67   	 60.63   	-885.04		
-25.33   	 -0.92   	 57.09   	-849.44		
-35.71   	-38.45   	 53.69   	-824.00		
-42.42   	-67.75   	 50.40   	-783.31		
-46.08   	-86.36   	 47.26   	-752.79		
-48.22   	-97.66   	 44.25   	-712.10		
-50.35   	-105.90   	 41.40   	-671.41		
-52.80   	-113.83   	 38.72   	-635.81		
-54.02   	-120.85   	 36.17   	-595.11		
-53.71   	-125.43   	 33.79   	-554.42		
-51.57   	-126.95   	 31.58   	-518.82		
-50.96   	-127.87   	 29.50   	-478.13		
-53.71   	-130.31   	 27.59   	-442.52		
-59.51   	-135.19   	 25.82   	-412.00		
-64.09   	-139.77   	 24.17   	-376.40		
-64.09   	-140.99   	 22.67   	-350.97		
-58.90   	-138.24   	 21.26   	-325.53		
-50.66   	-133.36   	 19.96   	-300.10		
-43.95   	-129.70   	 18.76   	-284.84		
-41.20   	-128.48   	 17.62   	-259.41		
-42.42   	-130.31   	 16.58   	-239.06		
-45.78   	-132.75   	 15.63   	-228.89		
-49.74   	-133.97   	 14.71   	-208.54		
-54.02   	-133.97   	 13.88   	-193.29		
-58.29   	-134.89   	 13.10   	-178.03		
-63.78   	-141.60   	 12.39   	-162.77		
-69.58   	-158.69   	 11.74   	-147.51		
-70.50   	-185.24   	 11.15   	-137.33		
-56.15   	-210.88   	 10.60   	-116.99		
-15.26   	-216.37   	 10.13   	-106.82		
 58.59   	-181.27   	  9.70   	 -86.47		
159.61   	-92.77   	  9.36   	 -76.30		
267.33   	 46.39   	  9.05   	 -55.95		
353.09   	210.88   	  8.83   	 -45.78		
388.79   	354.00   	  8.65   	 -30.52		
354.31   	422.67(R)	  8.52   	 -15.26		
248.11   	383.30   	  8.46   	   5.09		
 93.99   	244.75   	  8.48   	  15.26		
-63.48   	 61.34   	  8.55   	  30.52		
-175.78   	-96.44   	  8.67   	  40.69		
-214.54   	-179.14   	  8.83   	  61.04		
-186.77   	-183.72   	  9.07   	  76.30		
-128.78   	-145.57   	  9.38   	  91.56		
-80.26   	-106.51   	  9.75   	 106.82		
-59.81   	-90.03   	 10.17   	 127.16		
-61.65   	-94.91   	 10.68   	 157.68		
-68.05   	-106.20   	 11.31   	 183.11		
-67.75   	-111.08   	 12.04   	 218.72		
-61.34   	-107.42   	 12.92   	 264.50		
-54.63   	-100.10   	 13.98   	 310.27		
-50.96   	-94.60   	 15.22   	 366.22		
-49.13   	-92.16   	 16.68   	 427.26		
-46.39   	-91.25   	 18.39   	 493.39		
-42.42   	-89.72   	 20.37   	 559.51		
-39.67   	-87.89   	 22.60   	 620.55		
-40.28   	-86.98   	 25.09   	 681.58		
-43.64   	-87.89   	 27.81   	 732.45		
-46.39   	-88.81   	 30.74   	 778.23		
-46.39   	-87.28   	 33.86   	 813.83		
-44.25   	-83.31   	 37.11   	 854.52		
-41.81   	-78.74   	 40.53   	 879.96		
-41.50   	-75.07   	 44.05   	 905.39		
-42.72   	-72.63   	 47.67   	 925.73		
-43.03   	-69.89   	 51.37   	 946.08		
-40.28   	-65.31   	 55.16   	 956.25		
-35.71   	-59.51   	 58.98   	 961.34		
-31.74   	-53.71   	 62.83   	 961.34		
-30.82   	-50.05   	 66.67   	 946.08		
-31.43   	-47.91   	 70.46   	 925.73		
-31.13   	-45.78   	 74.16   	 905.39		
-28.08   	-41.81   	 77.78   	 869.78		
-22.58   	-35.40   	 81.26   	 834.18		
-16.78   	-27.16   	 84.60   	 793.49		
-13.12   	-18.31   	 87.77   	 762.97		
-10.99   	 -9.46   	 90.82   	 717.19		
 -8.24   	  0.00   	 93.69   	 681.58		
 -3.05   	 10.38   	 96.42   	 645.98		
  5.19   	 21.67   	 99.00   	 605.29		
 14.95   	 32.96   	101.42   	 579.86		
 24.11   	 43.95   	103.74   	 544.25		
 31.74   	 54.63   	105.92   	 513.73		
 38.15   	 67.44   	107.98   	 488.30		
 44.86   	 83.01   	109.93   	 462.87		
 52.49   	100.40   	111.78   	 442.52		
 61.34   	117.80   	113.55   	 417.09		
 70.19   	132.14   	115.22   	 406.92		
 78.13   	142.52   	116.85   	 386.57		
 85.14   	149.84   	118.39   	 371.31		
 91.86   	155.94   	119.88   	 361.14		
 97.96   	162.66   	121.32   	 350.97		
102.84   	169.68   	122.73   	 335.71		
105.59   	176.09   	124.07   	 330.62		
106.20   	180.36   	125.39   	 315.36		
104.98   	180.36   	126.65   	 305.19		
102.54   	175.17   	127.87   	 295.01		
 99.49   	166.32   	129.05   	 284.84		
 96.13   	155.64   	130.19   	 274.67		
 92.77   	145.26   	131.29   	 264.50		
 88.20   	135.19   	132.35   	 254.32		
 81.48   	122.99   	133.37   	 239.06		
 71.41   	106.51   	134.32   	 228.89		
 58.90   	 86.98   	135.24   	 218.72		
 46.39   	 66.53   	136.11   	 203.46		
 35.40   	 47.61   	136.93   	 188.20		
 26.55   	 31.74   	137.68   	 178.03		
 18.92   	 17.70   	138.39   	 162.77		
 11.60   	  5.19   	139.04   	 152.59		
  3.97   	 -6.10   	139.65   	 137.33		
 -3.05   	-14.95   	140.20   	 122.07		
 -8.24   	-20.75   	140.69   	 106.82		
-11.90   	-24.72   	141.12   	  91.56		
-14.95   	-28.38   	141.48   	  76.30		
-18.31   	-34.18   	141.79   	  55.95		
-21.97   	-41.81   	142.01   	  40.69		
-26.25   	-49.44   	142.18   	  20.35		
-29.60   	-54.63   	142.26   	   5.09		
-31.43   	-55.85   	142.28   	 -20.35		
-32.96   	-54.63   	142.20   	 -45.78		
-35.10   	-54.02   	142.01   	 -66.12		
-38.76   	-55.54   	141.75   	 -91.56		
-42.72   	-59.51   	141.38   	-116.99		
-45.78   	-64.39   	140.92   	-147.51		
-46.39   	-67.44   	140.32   	-178.03		
-44.25   	-68.05   	139.61   	-208.54		
-41.20   	-66.53   	138.78   	-239.06		
-38.76   	-64.09   	137.82   	-269.58		
-38.15   	-61.65   	136.74   	-310.27		
-39.98   	-60.42   	135.50   	-340.79		
-41.81   	-59.20   	134.14   	-386.57		
-41.81   	-55.85   	132.59   	-427.26		
-39.67   	-48.22   	130.88   	-488.30		
-36.01   	-34.18   	128.93   	-539.16		
-32.96   	-15.56   	126.77   	-605.29		
-32.04   	  3.36   	124.35   	-661.24		
-33.26   	 18.62   	121.71   	-727.36		
-34.79   	 28.38   	118.80   	-788.40		
-35.40   	 34.48   	115.65   	-834.18		
-34.18   	 40.59   	112.31   	-890.13		
