  I     	  II     	  LVp     	  LVp'		
  0.61   	-20.45   	 12.88   	   0.00		
  1.22   	-20.45   	 12.88   	   5.09		
  1.22   	-21.06   	 12.90   	   0.00		
  1.22   	-21.36   	 12.90   	   0.00		
  0.61   	-21.67   	 12.90   	   5.09		
  0.00   	-21.36   	 12.92   	   0.00		
 -0.61   	-20.75   	 12.92   	   0.00		
 -1.22   	-20.14   	 12.92   	   5.09		
 -2.14   	-19.84   	 12.94   	   0.00		
 -2.75   	-19.84   	 12.94   	   0.00		
 -3.66   	-20.14   	 12.94   	   0.00		
 -3.97   	-20.14   	 12.94   	   0.00		
 -3.97   	-19.84   	 12.94   	   0.00		
 -3.66   	-19.23   	 12.94   	   0.00		
 -3.36   	-18.31   	 12.94   	   0.00		
 -2.75   	-17.70   	 12.94   	   0.00		
 -2.14   	-17.09   	 12.94   	   0.00		
 -1.22   	-16.78   	 12.94   	   0.00		
 -0.92   	-16.17   	 12.94   	   0.00		
 -0.61   	-14.95   	 12.94   	   0.00		
 -0.61   	-13.43   	 12.94   	  -5.09		
  0.00   	-11.29   	 12.92   	   0.00		
  0.61   	 -9.46   	 12.92   	   0.00		
  0.92   	 -7.63   	 12.92   	   0.00		
  0.92   	 -5.80   	 12.92   	   0.00		
  0.61   	 -3.97   	 12.92   	   0.00		
  0.61   	 -1.83   	 12.92   	   0.00		
  0.92   	  0.61   	 12.92   	   0.00		
  1.83   	  3.05   	 12.92   	  -5.09		
  2.44   	  4.58   	 12.90   	   0.00		
  2.75   	  6.10   	 12.90   	   0.00		
  3.05   	  7.63   	 12.90   	   0.00		
  3.05   	  9.16   	 12.90   	   5.09		
  3.05   	 10.68   	 12.92   	   0.00		
  3.36   	 12.51   	 12.92   	   0.00		
  4.27   	 13.73   	 12.92   	   0.00		
  5.49   	 14.65   	 12.92   	   0.00		
  6.71   	 15.87   	 12.92   	   0.00		
  7.63   	 16.78   	 12.92   	   0.00		
  7.93   	 18.01   	 12.92   	   0.00		
  7.63   	 19.23   	 12.92   	   5.09		
  7.32   	 20.45   	 12.94   	   0.00		
  7.02   	 21.06   	 12.94   	   0.00		
  7.02   	 21.97   	 12.94   	   0.00		
  7.02   	 22.28   	 12.94   	   5.09		
  7.32   	 22.89   	 12.96   	   0.00		
  7.93   	 23.50   	 12.96   	   0.00		
  8.54   	 24.41   	 12.96   	   0.00		
  9.46   	 25.33   	 12.96   	   0.00		
  9.77   	 25.63   	 12.96   	   0.00		
  9.77   	 25.02   	 12.96   	   0.00		
  9.46   	 24.41   	 12.96   	   0.00		
  9.16   	 24.41   	 12.96   	   0.00		
  9.16   	 24.72   	 12.96   	   0.00		
  9.77   	 25.63   	 12.96   	   0.00		
 10.68   	 26.86   	 12.96   	   0.00		
 11.90   	 28.08   	 12.96   	   0.00		
 12.82   	 29.30   	 12.96   	   0.00		
 13.43   	 30.52   	 12.96   	   0.00		
 13.73   	 31.74   	 12.96   	   0.00		
 13.12   	 32.35   	 12.96   	   0.00		
 12.21   	 32.35   	 12.96   	   0.00		
 11.60   	 32.04   	 12.96   	  -5.09		
 11.29   	 31.43   	 12.94   	   0.00		
 11.29   	 30.82   	 12.94   	   0.00		
 11.60   	 30.82   	 12.94   	   0.00		
 11.60   	 31.43   	 12.94   	   0.00		
 11.90   	 32.65   	 12.94   	   0.00		
 12.21   	 34.18   	 12.94   	   0.00		
 12.82   	 36.01   	 12.94   	  -5.09		
 14.04   	 37.54   	 12.92   	   0.00		
 14.95   	 38.45   	 12.92   	   0.00		
 15.56   	 38.76   	 12.92   	   0.00		
 15.87   	 39.06   	 12.92   	   0.00		
 16.17   	 39.67   	 12.92   	   0.00		
 16.48   	 40.59   	 12.92   	   0.00		
 16.48   	 41.50   	 12.92   	   0.00		
 16.78   	 41.81   	 12.92   	   5.09		
 17.09   	 41.50   	 12.94   	   0.00		
 17.70   	 40.89   	 12.94   	   0.00		
 18.62   	 40.28   	 12.94   	   0.00		
 19.84   	 40.28   	 12.94   	   0.00		
 20.45   	 40.59   	 12.94   	   0.00		
 20.75   	 41.20   	 12.94   	   0.00		
 20.45   	 41.50   	 12.94   	   0.00		
 20.45   	 42.11   	 12.94   	   0.00		
 21.06   	 42.42   	 12.94   	   0.00		
 21.67   	 42.72   	 12.94   	   0.00		
 22.28   	 42.72   	 12.94   	   0.00		
 22.89   	 42.42   	 12.94   	   5.09		
 22.89   	 41.81   	 12.96   	   0.00		
 23.19   	 41.20   	 12.96   	   0.00		
 23.19   	 41.20   	 12.96   	   0.00		
 22.89   	 41.81   	 12.96   	   0.00		
 22.58   	 42.72   	 12.96   	   0.00		
 22.58   	 43.64   	 12.96   	   0.00		
 22.58   	 44.86   	 12.96   	   0.00		
 22.58   	 46.08   	 12.96   	   0.00		
 22.89   	 46.69   	 12.96   	   0.00		
 22.89   	 46.69   	 12.96   	   0.00		
 22.58   	 46.39   	 12.96   	   0.00		
 22.28   	 46.08   	 12.96   	   0.00		
 22.58   	 45.78   	 12.96   	   0.00		
 23.19   	 45.78   	 12.96   	   0.00		
 24.41   	 46.08   	 12.96   	   0.00		
 25.63   	 46.69   	 12.96   	   0.00		
 26.86   	 47.30   	 12.96   	   0.00		
 27.77   	 47.91   	 12.96   	   0.00		
 27.77   	 48.22   	 12.96   	   0.00		
 27.16   	 47.91   	 12.96   	   0.00		
 26.55   	 47.91   	 12.96   	  -5.09		
 26.25   	 48.22   	 12.94   	   0.00		
 25.94   	 48.83   	 12.94   	   0.00		
 26.25   	 49.44   	 12.94   	   0.00		
 26.55   	 49.74   	 12.94   	   0.00		
 26.86   	 49.74   	 12.94   	   0.00		
 26.86   	 49.44   	 12.94   	   0.00		
 26.86   	 48.83   	 12.94   	  -5.09		
 26.25   	 48.22   	 12.92   	   0.00		
 26.55   	 47.61   	 12.92   	   0.00		
 27.16   	 47.61   	 12.92   	   0.00		
 27.77   	 47.91   	 12.92   	   5.09		
 28.69   	 48.52   	 12.94   	   0.00		
 28.99   	 48.83   	 12.94   	   0.00		
 29.30   	 48.52   	 12.94   	   0.00		
 30.82   	 47.61   	 12.94   	   0.00		
 34.48   	 47.30   	 12.94   	   0.00		
 42.11   	 49.44   	 12.94   	   0.00		
 53.41   	 56.15   	 12.94   	   0.00		
 65.61   	 68.66   	 12.94   	   0.00		
 75.68   	 86.36   	 12.94   	   0.00		
 80.57   	104.68   	 12.94   	   0.00		
 81.79   	119.93   	 12.94   	   0.00		
 84.23   	131.84   	 12.94   	   0.00		
 93.08   	144.65   	 12.94   	   5.09		
109.86   	162.66   	 12.96   	   0.00		
131.23   	186.46   	 12.96   	   0.00		
149.23   	209.35   	 12.96   	   0.00		
157.78   	220.64   	 12.96   	   0.00		
156.56   	213.32   	 12.96   	   0.00		
150.45   	188.60   	 12.96   	   0.00		
147.71   	156.25   	 12.96   	   0.00		
151.67   	126.65   	 12.96   	   0.00		
159.61   	105.90   	 12.96   	   0.00		
164.79   	 94.30   	 12.96   	   0.00		
159.91   	 86.67   	 12.96   	   0.00		
142.82   	 77.51   	 12.96   	   0.00		
115.66   	 63.17   	 12.96   	   0.00		
 83.01   	 42.72   	 12.96   	  -5.09		
 50.35   	 18.92   	 12.94   	   0.00		
 23.19   	 -3.36   	 12.94   	   0.00		
  5.49   	-18.92   	 12.94   	   0.00		
 -1.22   	-26.55   	 12.94   	   0.00		
 -0.31   	-28.69   	 12.94   	   0.00		
  2.44   	-28.69   	 12.94   	   0.00		
  2.44   	-29.91   	 12.94   	   0.00		
 -1.83   	-32.65   	 12.94   	   0.00		
 -7.93   	-35.40   	 12.94   	   0.00		
-12.51   	-37.23   	 12.94   	   0.00		
-14.34   	-37.23   	 12.94   	   0.00		
-13.73   	-36.01   	 12.94   	   0.00		
-11.29   	-33.26   	 12.94   	   0.00		
 -6.71   	-29.91   	 12.94   	   0.00		
 -0.92   	-28.08   	 12.94   	   0.00		
  4.27   	-29.30   	 12.94   	   0.00		
 10.38   	-28.38   	 12.94   	   0.00		
 29.60   	-10.07   	 12.94   	   0.00		
 87.59   	 52.19   	 12.94   	   0.00		
212.10   	181.27   	 12.94   	   0.00		
404.97   	377.81   	 12.94   	  -5.09		
625.61   	610.96   	 12.92   	   0.00		
797.73   	828.55   	 12.92   	   5.09		
850.52(R)	970.15   	 12.94   	   0.00		
758.67   	983.58   	 12.94   	   0.00		
563.35   	849.00   	 12.94   	   0.00		
345.15   	596.92   	 12.94   	   0.00		
174.87   	305.48   	 12.94   	   0.00		
 80.26   	 72.63   	 12.94   	   0.00		
 46.69   	-32.65   	 12.94   	   0.00		
 38.45   	-16.17   	 12.94   	   0.00		
 29.91   	 49.74   	 12.94   	   0.00		
 14.34   	 86.36   	 12.94   	   0.00		
 -1.83   	 63.17   	 12.94   	   0.00		
-12.21   	  5.80   	 12.94   	   0.00		
-15.87   	-40.59   	 12.94   	   0.00		
-16.78   	-52.49   	 12.94   	   0.00		
-18.92   	-40.28   	 12.94   	   0.00		
-22.58   	-27.77   	 12.94   	   0.00		
-26.55   	-27.47   	 12.94   	   0.00		
-28.38   	-35.40   	 12.94   	   0.00		
-28.08   	-43.03   	 12.94   	   0.00		
-26.86   	-45.78   	 12.94   	   5.09		
-25.63   	-44.86   	 12.96   	   0.00		
-25.63   	-43.03   	 12.96   	   0.00		
-25.94   	-41.81   	 12.96   	   0.00		
-26.25   	-42.42   	 12.96   	   0.00		
-26.55   	-43.95   	 12.96   	   0.00		
-26.55   	-45.17   	 12.96   	   0.00		
-26.25   	-45.47   	 12.96   	  -5.09		
-25.94   	-44.86   	 12.94   	   0.00		
-25.33   	-43.95   	 12.94   	   0.00		
-24.72   	-42.72   	 12.94   	   0.00		
-24.11   	-41.20   	 12.94   	   0.00		
-23.19   	-39.67   	 12.94   	   0.00		
-22.28   	-38.15   	 12.94   	   0.00		
-21.97   	-37.54   	 12.94   	   0.00		
-21.36   	-37.54   	 12.94   	   0.00		
-20.45   	-37.84   	 12.94   	   0.00		
-19.23   	-37.23   	 12.94   	   0.00		
-17.40   	-36.01   	 12.94   	   0.00		
-15.56   	-34.18   	 12.94   	   0.00		
-14.04   	-32.35   	 12.94   	   0.00		
-12.82   	-30.52   	 12.94   	   0.00		
-11.29   	-28.99   	 12.94   	   0.00		
 -9.16   	-27.47   	 12.94   	   0.00		
 -7.02   	-25.63   	 12.94   	   0.00		
 -4.88   	-23.80   	 12.94   	   0.00		
 -3.66   	-22.28   	 12.94   	   0.00		
 -2.75   	-20.75   	 12.94   	   0.00		
 -1.83   	-18.62   	 12.94   	   0.00		
 -0.31   	-16.48   	 12.94   	   0.00		
  2.14   	-13.43   	 12.94   	   0.00		
  4.88   	-10.38   	 12.94   	   0.00		
  7.63   	 -7.32   	 12.94   	   0.00		
 10.07   	 -4.58   	 12.94   	   0.00		
 12.51   	 -2.44   	 12.94   	   0.00		
 14.65   	  0.00   	 12.94   	   0.00		
 16.78   	  2.44   	 12.94   	   0.00		
 18.62   	  5.80   	 12.94   	   0.00		
 20.45   	  9.77   	 12.94   	   0.00		
 22.28   	 14.95   	 12.94   	   0.00		
 25.63   	 20.45   	 12.94   	   0.00		
 29.91   	 26.25   	 12.94   	   0.00		
 35.10   	 31.43   	 12.94   	   0.00		
 39.98   	 35.71   	 12.94   	   0.00		
 43.33   	 39.06   	 12.94   	  -5.09		
 46.08   	 42.72   	 12.92   	   0.00		
 48.83   	 47.30   	 12.92   	   0.00		
 53.10   	 52.80   	 12.92   	   0.00		
 58.90   	 58.90   	 12.92   	   0.00		
 65.00   	 64.09   	 12.92   	   0.00		
 70.80   	 68.36   	 12.92   	   0.00		
 76.29   	 71.72   	 12.92   	   0.00		
 81.48   	 74.77   	 12.92   	  -5.09		
 86.98   	 76.90   	 12.90   	   0.00		
 92.77   	 78.43   	 12.90   	   0.00		
 98.57   	 79.04   	 12.90   	   0.00		
104.06   	 79.35   	 12.90   	   0.00		
109.86   	 79.96   	 12.90   	   5.09		
115.97   	 81.18   	 12.92   	   0.00		
122.38   	 83.01   	 12.92   	   0.00		
128.48   	 84.53   	 12.92   	   0.00		
134.28   	 84.84   	 12.92   	   0.00		
139.77   	 84.23   	 12.92   	   0.00		
145.26   	 82.40   	 12.92   	   0.00		
150.45   	 81.18   	 12.92   	   0.00		
155.03   	 80.87   	 12.92   	   5.09		
158.69   	 82.09   	 12.94   	   0.00		
160.83   	 85.45   	 12.94   	   0.00		
161.74   	 90.33   	 12.94   	   0.00		
160.52   	 96.13   	 12.94   	   5.09		
157.78   	101.93   	 12.96   	   0.00		
153.20   	106.51   	 12.96   	   0.00		
147.71   	109.86   	 12.96   	   0.00		
141.60   	112.00   	 12.96   	   0.00		
134.58   	112.92   	 12.96   	   0.00		
127.56   	113.22   	 12.96   	   0.00		
119.93   	112.30   	 12.96   	   0.00		
112.30   	110.17   	 12.96   	   0.00		
104.37   	107.12   	 12.96   	   0.00		
 96.44   	102.84   	 12.96   	   0.00		
 89.42   	 98.57   	 12.96   	   0.00		
 83.31   	 93.99   	 12.96   	   0.00		
 78.43   	 89.72   	 12.96   	   0.00		
 74.77   	 84.84   	 12.96   	   0.00		
 70.80   	 79.35   	 12.96   	  -5.09		
 66.22   	 72.94   	 12.94   	   0.00		
 61.04   	 65.61   	 12.94   	   0.00		
 55.85   	 57.98   	 12.94   	   0.00		
 51.27   	 51.57   	 12.94   	  -5.09		
 47.30   	 47.30   	 12.92   	   0.00		
 43.95   	 45.17   	 12.92   	   0.00		
 40.28   	 44.56   	 12.92   	   0.00		
 36.32   	 43.64   	 12.92   	   0.00		
 32.35   	 41.20   	 12.92   	   0.00		
 29.30   	 37.84   	 12.92   	   0.00		
 26.86   	 34.18   	 12.92   	  -5.09		
 24.72   	 31.13   	 12.90   	   5.09		
 22.58   	 29.30   	 12.92   	   0.00		
 19.53   	 27.47   	 12.92   	   0.00		
 16.78   	 25.63   	 12.92   	   0.00		
 14.34   	 24.11   	 12.92   	   0.00		
 12.51   	 22.58   	 12.92   	   0.00		
 11.29   	 21.06   	 12.92   	   0.00		
 10.07   	 19.84   	 12.92   	   0.00		
  8.85   	 18.31   	 12.92   	   0.00		
  7.93   	 16.48   	 12.92   	   5.09		
  7.02   	 14.04   	 12.94   	   0.00		
  6.41   	 10.99   	 12.94   	   0.00		
  5.80   	  7.02   	 12.94   	   0.00		
  5.49   	  2.75   	 12.94   	   0.00		
  4.88   	 -0.92   	 12.94   	   0.00		
  4.58   	 -2.75   	 12.94   	   0.00		
  4.58   	 -3.36   	 12.94   	   0.00		
  4.88   	 -3.05   	 12.94   	   5.09		
  5.49   	 -4.27   	 12.96   	  -5.09		
  5.80   	 -7.02   	 12.94   	   0.00		
  5.80   	-10.99   	 12.94   	   0.00		
  5.19   	-14.34   	 12.94   	   0.00		
  4.58   	-15.87   	 12.94   	   0.00		
  4.27   	-15.87   	 12.94   	   0.00		
  3.66   	-16.17   	 12.94   	   0.00		
  3.36   	-18.01   	 12.94   	   0.00		
  2.44   	-21.36   	 12.94   	   0.00		
  1.22   	-24.41   	 12.94   	   0.00		
 -0.61   	-26.55   	 12.94   	   0.00		
 -2.14   	-27.77   	 12.94   	   0.00		
 -3.05   	-29.30   	 12.94   	   0.00		
 -3.66   	-31.13   	 12.94   	   0.00		
 -3.66   	-33.87   	 12.94   	  -5.09		
 -3.97   	-36.01   	 12.92   	   0.00		
 -5.19   	-36.62   	 12.92   	   0.00		
 -7.02   	-36.01   	 12.92   	   0.00		
 -9.46   	-35.40   	 12.92   	   0.00		
-11.29   	-34.79   	 12.92   	   0.00		
-12.51   	-36.01   	 12.92   	   0.00		
-13.73   	-39.06   	 12.92   	   0.00		
-15.26   	-42.72   	 12.92   	   0.00		
-16.78   	-47.00   	 12.92   	   0.00		
-18.01   	-50.35   	 12.92   	   0.00		
-18.62   	-52.49   	 12.92   	   0.00		
-18.92   	-53.71   	 12.92   	   0.00		
-19.53   	-54.93   	 12.92   	   0.00		
-20.75   	-55.54   	 12.92   	   0.00		
-22.58   	-55.85   	 12.92   	   0.00		
-24.41   	-55.85   	 12.92   	   0.00		
-25.63   	-55.85   	 12.92   	   0.00		
-26.86   	-57.07   	 12.92   	   0.00		
-27.77   	-59.51   	 12.92   	   0.00		
-28.08   	-62.87   	 12.92   	   0.00		
-27.77   	-65.31   	 12.92   	   0.00		
-27.16   	-65.92   	 12.92   	   0.00		
-26.25   	-64.70   	 12.92   	   0.00		
-25.63   	-63.17   	 12.92   	   0.00		
-25.94   	-63.17   	 12.92   	   0.00		
-27.16   	-64.70   	 12.92   	   0.00		
-28.69   	-67.14   	 12.92   	   0.00		
-29.91   	-68.66   	 12.92   	   0.00		
-30.21   	-68.66   	 12.92   	   0.00		
-29.60   	-67.44   	 12.92   	   0.00		
-28.99   	-66.22   	 12.92   	   0.00		
-28.69   	-65.61   	 12.92   	   0.00		
-29.30   	-66.22   	 12.92   	   5.09		
-29.91   	-66.83   	 12.94   	   0.00		
-30.21   	-68.05   	 12.94   	   0.00		
-29.91   	-68.97   	 12.94   	   0.00		
-29.30   	-69.89   	 12.94   	   0.00		
-28.69   	-69.89   	 12.94   	   0.00		
-28.38   	-68.97   	 12.94   	   0.00		
-28.69   	-67.75   	 12.94   	   0.00		
-28.38   	-67.44   	 12.94   	   0.00		
-27.16   	-68.66   	 12.94   	   0.00		
-25.33   	-70.19   	 12.94   	   0.00		
-23.80   	-71.11   	 12.94   	  -5.09		
-22.89   	-69.89   	 12.92   	   0.00		
-22.58   	-67.75   	 12.92   	   0.00		
-22.58   	-65.31   	 12.92   	   0.00		
-22.28   	-64.39   	 12.92   	   0.00		
-21.67   	-65.00   	 12.92   	   0.00		
-21.06   	-65.92   	 12.92   	   0.00		
-20.45   	-65.92   	 12.92   	   0.00		
-19.84   	-64.70   	 12.92   	   0.00		
-19.53   	-63.17   	 12.92   	   0.00		
-18.92   	-62.87   	 12.92   	   0.00		
-18.92   	-64.09   	 12.92   	   0.00		
-18.92   	-65.92   	 12.92   	   0.00		
-18.62   	-67.75   	 12.92   	   0.00		
-18.31   	-68.36   	 12.92   	   0.00		
-18.01   	-68.36   	 12.92   	   0.00		
-18.01   	-68.36   	 12.92   	   0.00		
-17.70   	-68.66   	 12.92   	   0.00		
-18.01   	-69.27   	 12.92   	   0.00		
-18.01   	-69.58   	 12.92   	   0.00		
-18.31   	-68.66   	 12.92   	   0.00		
-18.62   	-67.14   	 12.92   	   0.00		
-18.62   	-65.31   	 12.92   	   0.00		
-17.70   	-64.09   	 12.92   	   0.00		
-16.48   	-64.09   	 12.92   	   0.00		
-14.95   	-65.00   	 12.92   	   0.00		
-14.34   	-66.22   	 12.92   	   0.00		
-14.65   	-67.44   	 12.92   	   0.00		
-15.87   	-68.05   	 12.92   	   0.00		
-16.78   	-67.44   	 12.92   	  -5.09		
-16.78   	-65.92   	 12.90   	   5.09		
-15.26   	-64.09   	 12.92   	   0.00		
-13.73   	-62.87   	 12.92   	   0.00		
-12.82   	-62.56   	 12.92   	   0.00		
-12.82   	-64.09   	 12.92   	   0.00		
-13.43   	-66.53   	 12.92   	   0.00		
-13.73   	-69.27   	 12.92   	   0.00		
-13.73   	-70.80   	 12.92   	   0.00		
-13.12   	-70.19   	 12.92   	   0.00		
-11.90   	-67.75   	 12.92   	   0.00		
-10.68   	-65.00   	 12.92   	   0.00		
 -9.16   	-63.17   	 12.92   	   0.00		
 -8.24   	-62.56   	 12.92   	   0.00		
 -7.93   	-62.56   	 12.92   	   0.00		
 -8.54   	-62.26   	 12.92   	   0.00		
 -9.46   	-61.04   	 12.92   	   0.00		
 -9.77   	-59.51   	 12.92   	   5.09		
 -9.16   	-59.20   	 12.94   	   0.00		
 -8.24   	-60.42   	 12.94   	   0.00		
 -7.93   	-63.17   	 12.94   	   0.00		
 -7.93   	-65.31   	 12.94   	   0.00		
 -8.24   	-65.61   	 12.94   	   0.00		
 -8.24   	-62.87   	 12.94   	   0.00		
 -7.93   	-59.20   	 12.94   	   0.00		
 -7.02   	-56.46   	 12.94   	   0.00		
 -6.41   	-57.07   	 12.94   	   0.00		
 -6.41   	-59.81   	 12.94   	   0.00		
 -6.71   	-62.26   	 12.94   	   0.00		
 -6.41   	-62.56   	 12.94   	   0.00		
 -5.80   	-60.12   	 12.94   	   0.00		
 -4.58   	-57.68   	 12.94   	  -5.09		
 -3.05   	-57.07   	 12.92   	   0.00		
 -0.31   	-58.90   	 12.92   	   0.00		
  4.88   	-61.65   	 12.92   	   0.00		
 13.43   	-61.95   	 12.92   	   0.00		
 24.11   	-57.07   	 12.92   	   0.00		
 35.10   	-46.39   	 12.92   	   0.00		
 43.33   	-30.82   	 12.92   	   0.00		
 47.61   	-13.73   	 12.92   	   0.00		
 50.35   	  3.97   	 12.92   	   0.00		
 55.24   	 24.11   	 12.92   	   0.00		
 66.53   	 47.30   	 12.92   	   0.00		
 83.92   	 72.94   	 12.92   	   5.09		
103.76   	 95.83   	 12.94   	   0.00		
119.02   	108.64   	 12.94   	   0.00		
124.82   	106.51   	 12.94   	   0.00		
121.77   	 92.16   	 12.94   	   0.00		
115.97   	 71.11   	 12.94   	   0.00		
112.92   	 50.05   	 12.94   	   0.00		
115.05   	 31.43   	 12.94   	   0.00		
119.32   	 14.65   	 12.94   	   0.00		
119.32   	 -1.53   	 12.94   	   0.00		
110.17   	-18.31   	 12.94   	  -5.09		
 90.03   	-36.32   	 12.92   	   0.00		
 60.73   	-56.76   	 12.92   	   0.00		
 27.47   	-78.13   	 12.92   	   0.00		
 -2.44   	-97.05   	 12.92   	   0.00		
-23.19   	-109.86   	 12.92   	   0.00		
-31.74   	-115.05   	 12.92   	   0.00		
-30.52   	-115.05   	 12.92   	   0.00		
-25.94   	-115.05   	 12.92   	   0.00		
-24.72   	-118.10   	 12.92   	   5.09		
-28.08   	-124.21   	 12.94   	   0.00		
-34.18   	-129.39   	 12.94   	   0.00		
-39.37   	-132.14   	 12.94   	   0.00		
-41.81   	-131.84   	 12.94   	   0.00		
-42.11   	-130.31   	 12.94   	   0.00		
-41.20   	-129.39   	 12.94   	   0.00		
-38.76   	-128.48   	 12.94   	   0.00		
-35.10   	-127.56   	 12.94   	   0.00		
-31.74   	-127.56   	 12.94   	   0.00		
-29.91   	-126.95   	 12.94   	   0.00		
-25.02   	-116.88   	 12.94   	   0.00		
  0.31   	-78.13   	 12.94   	   0.00		
 74.46   	 13.12   	 12.94   	   0.00		
218.81   	171.51   	 12.94   	   0.00		
422.97   	388.79   	 12.94   	   0.00		
632.02   	629.88   	 12.94   	   0.00		
766.30(R)	834.66   	 12.94   	   0.00		
763.55   	926.21   	 12.94   	   0.00		
621.95   	846.25   	 12.94   	   0.00		
405.88   	600.28   	 12.94   	   0.00		
204.47   	270.69   	 12.94   	   0.00		
 78.43   	-15.56   	 12.94   	   0.00		
 32.35   	-153.81   	 12.94   	   0.00		
 28.69   	-131.84   	 12.94   	   0.00		
 25.94   	-32.35   	 12.94   	   0.00		
  7.63   	 38.76   	 12.94   	   0.00		
-16.78   	 29.60   	 12.94   	  -5.09		
-32.04   	-36.93   	 12.92   	   0.00		
-34.18   	-102.54   	 12.92   	   0.00		
-29.30   	-127.56   	 12.92   	   0.00		
-26.55   	-114.44   	 12.92   	   0.00		
-29.30   	-91.55   	 12.92   	   0.00		
-35.10   	-80.57   	 12.92   	   0.00		
-39.37   	-83.62   	 12.92   	   0.00		
-40.28   	-90.64   	 12.92   	   0.00		
-39.06   	-93.99   	 12.92   	   0.00		
-36.93   	-92.77   	 12.92   	   0.00		
-36.01   	-88.81   	 12.92   	   0.00		
-36.01   	-84.53   	 12.92   	   5.09		
-36.62   	-82.09   	 12.94   	   0.00		
-36.93   	-80.57   	 12.94   	   0.00		
-36.32   	-78.74   	 12.94   	   0.00		
-35.10   	-76.60   	 12.94   	   0.00		
-33.57   	-73.85   	 12.94   	   0.00		
-32.35   	-72.02   	 12.94   	   0.00		
-32.04   	-71.11   	 12.94   	   0.00		
-32.04   	-71.11   	 12.94   	   0.00		
-31.74   	-70.50   	 12.94   	   0.00		
-31.13   	-68.97   	 12.94   	   0.00		
-29.91   	-65.92   	 12.94   	   5.09		
-28.38   	-62.26   	 12.96   	   0.00		
-27.16   	-59.20   	 12.96   	   0.00		
-25.63   	-57.37   	 12.96   	   0.00		
