  I     	  II     	  LV     	  LV'		
-23.80   	-190.43   	 -2.75   	  -5.09		
-40.89   	-200.50   	 -2.77   	  -5.09		
-60.12   	-196.53   	 -2.79   	  -5.09		
-71.11   	-182.50   	 -2.81   	  -5.09		
-68.97   	-167.54   	 -2.83   	 -10.17		
-54.93   	-159.00   	 -2.87   	 -10.17		
-37.23   	-155.94   	 -2.91   	  -5.09		
-25.02   	-153.81   	 -2.93   	  -5.09		
-21.36   	-151.06   	 -2.95   	 -10.17		
-25.33   	-150.76   	 -2.99   	   0.00		
-31.43   	-156.86   	 -2.99   	  -5.09		
-36.01   	-166.93   	 -3.01   	   0.00		
-35.71   	-174.87   	 -3.01   	   0.00		
-30.52   	-173.65   	 -3.01   	   0.00		
-22.28   	-164.18   	 -3.01   	  10.17		
-13.73   	-153.50   	 -2.97   	   5.09		
 -5.80   	-149.54   	 -2.95   	  15.26		
 -2.44   	-155.94   	 -2.89   	  15.26		
 -8.24   	-171.51   	 -2.83   	  20.35		
-21.67   	-190.73   	 -2.75   	  25.43		
-25.02   	-202.94   	 -2.64   	  30.52		
 10.99   	-191.96   	 -2.52   	  35.61		
118.10   	-137.33   	 -2.38   	  35.61		
306.70   	-22.58   	 -2.24   	  35.61		
554.50   	157.47   	 -2.10   	  35.61		
816.35   	391.54   	 -1.95   	  30.52		
1048.28   	649.41   	 -1.83   	  30.52		
1216.43   	881.96   	 -1.71   	  25.43		
1287.54   	1030.27   	 -1.61   	  30.52		
1227.11   	1045.53(R)	 -1.49   	  25.43		
1013.18   	914.31   	 -1.38   	  25.43		
664.06   	675.35   	 -1.28   	  30.52		
260.62   	405.58   	 -1.16   	  35.61		
-79.35   	181.58   	 -1.02   	  40.69		
-262.45   	 40.28   	 -0.85   	  55.95		
-273.13   	-29.30   	 -0.63   	  61.04		
-173.65   	-61.95   	 -0.39   	  81.38		
-59.51   	-86.36   	 -0.06   	 101.73		
  2.44   	-110.78   	  0.35   	 122.07		
  1.83   	-129.70   	  0.83   	 157.68		
-31.74   	-139.16   	  1.46   	 183.11		
-62.87   	-144.04   	  2.20   	 228.89		
-71.11   	-151.06   	  3.11   	 269.58		
-56.46   	-161.44   	  4.19   	 310.27		
-34.18   	-169.68   	  5.43   	 361.14		
-20.14   	-173.65   	  6.88   	 417.09		
-22.89   	-173.65   	  8.55   	 462.87		
-38.76   	-172.42   	 10.40   	 513.73		
-54.02   	-170.29   	 12.45   	 559.51		
-56.76   	-166.32   	 14.69   	 605.29		
-47.61   	-159.91   	 17.11   	 645.98		
-37.54   	-155.94   	 19.69   	 671.41		
-37.54   	-159.30   	 22.38   	 696.84		
-45.78   	-170.29   	 25.17   	 707.02		
-52.19   	-181.88   	 28.00   	 712.10		
-47.61   	-185.55   	 30.84   	 712.10		
-33.57   	-180.05   	 33.69   	 712.10		
-20.75   	-169.98   	 36.54   	 701.93		
-18.31   	-161.44   	 39.35   	 696.84		
-25.33   	-157.17   	 42.14   	 686.67		
-35.10   	-155.64   	 44.88   	 681.58		
-41.20   	-155.03   	 47.61   	 671.41		
-42.11   	-156.25   	 50.29   	 666.32		
-39.37   	-160.83   	 52.96   	 661.24		
-35.40   	-166.32   	 55.61   	 651.07		
-28.38   	-167.24   	 58.21   	 640.89		
-17.09   	-159.30   	 60.77   	 640.89		
 -5.49   	-144.35   	 63.34   	 640.89		
  1.22   	-129.70   	 65.90   	 651.07		
  0.31   	-122.68   	 68.50   	 666.32		
 -4.88   	-125.12   	 71.17   	 681.58		
 -5.49   	-130.92   	 73.90   	 691.76		
  2.44   	-131.84   	 76.66   	 686.67		
 14.34   	-124.51   	 79.41   	 661.24		
 20.14   	-112.92   	 82.05   	 610.37		
 14.04   	-105.59   	 84.50   	 549.34		
 -0.31   	-105.59   	 86.69   	 473.04		
-10.68   	-111.39   	 88.59   	 396.74		
 -9.16   	-115.36   	 90.17   	 320.45		
  3.36   	-111.39   	 91.45   	 264.50		
 19.53   	-100.40   	 92.51   	 218.72		
 31.74   	-87.59   	 93.39   	 193.29		
 38.76   	-77.82   	 94.16   	 172.94		
 43.33   	-72.33   	 94.85   	 162.77		
 48.52   	-69.89   	 95.50   	 152.59		
 54.63   	-67.14   	 96.11   	 152.59		
 59.51   	-62.87   	 96.72   	 142.42		
 62.56   	-58.29   	 97.29   	 137.33		
 65.00   	-55.54   	 97.84   	 137.33		
 68.97   	-54.63   	 98.39   	 127.16		
 76.29   	-51.88   	 98.90   	 127.16		
 86.06   	-43.64   	 99.41   	 132.25		
 96.13   	-29.30   	 99.94   	 137.33		
102.54   	-13.73   	100.49   	 152.59		
104.06   	 -3.97   	101.10   	 162.77		
103.76   	 -4.27   	101.75   	 178.03		
104.98   	-11.29   	102.46   	 183.11		
111.39   	-17.09   	103.19   	 193.29		
120.85   	-16.48   	103.97   	 198.37		
127.87   	 -9.46   	104.76   	 188.20		
129.70   	  0.61   	105.51   	 188.20		
129.39   	 13.12   	106.27   	 172.94		
134.28   	 29.60   	106.96   	 167.85		
149.54   	 50.66   	107.63   	 152.59		
170.59   	 69.89   	108.24   	 147.51		
184.02   	 77.21   	108.83   	 142.42		
179.75   	 68.05   	109.40   	 127.16		
161.13   	 48.52   	109.91   	 127.16		
142.21   	 33.57   	110.42   	 111.90		
138.24   	 33.26   	110.86   	 111.90		
151.37   	 46.08   	111.31   	 101.73		
170.29   	 61.04   	111.72   	  96.64		
178.83   	 65.00   	112.11   	  86.47		
167.85   	 54.93   	112.45   	  81.38		
138.85   	 36.32   	112.78   	  76.30		
 99.79   	 15.87   	113.08   	  66.12		
 62.87   	 -1.83   	113.35   	  55.95		
 36.93   	-14.65   	113.57   	  50.86		
 26.25   	-22.89   	113.77   	  40.69		
 27.16   	-28.08   	113.94   	  35.61		
 30.21   	-34.18   	114.08   	  30.52		
 24.41   	-46.39   	114.20   	  25.43		
  4.27   	-68.36   	114.30   	  20.35		
-24.72   	-95.83   	114.38   	  10.17		
-51.88   	-119.63   	114.42   	   5.09		
-69.27   	-133.36   	114.45   	 -10.17		
-76.90   	-139.47   	114.40   	 -15.26		
-82.09   	-147.09   	114.34   	 -35.61		
-91.55   	-162.96   	114.20   	 -50.86		
-104.06   	-182.80   	114.00   	 -71.21		
-114.75   	-196.84   	113.71   	 -96.64		
-118.10   	-198.36   	113.33   	-122.07		
-115.97   	-190.73   	112.84   	-147.51		
-114.44   	-184.33   	112.25   	-183.11		
-118.41   	-187.07   	111.52   	-218.72		
-126.95   	-197.75   	110.64   	-269.58		
-135.80   	-208.74   	109.56   	-315.36		
-140.99   	-213.62   	108.30   	-381.48		
-141.91   	-211.79   	106.77   	-452.69		
-139.77   	-205.69   	104.96   	-523.90		
-136.72   	-199.89   	102.87   	-610.37		
-134.89   	-196.53   	100.43   	-686.67		
-135.19   	-197.14   	 97.68   	-762.97		
-138.55   	-201.42   	 94.63   	-824.00		
-144.04   	-208.13   	 91.33   	-874.87		
-148.62   	-215.15   	 87.83   	-915.56		
-150.15   	-219.73   	 84.17   	-946.08		
-148.32   	-219.73   	 80.39   	-961.34		
-145.26   	-213.01   	 76.54   	-971.51		
-141.60   	-199.89   	 72.65   	-976.60		
-136.41   	-182.80   	 68.75   	-971.51		
-129.39   	-167.85   	 64.86   	-961.34		
-122.99   	-160.22   	 61.02   	-940.99		
-120.85   	-162.05   	 57.25   	-920.65		
-125.73   	-170.59   	 53.57   	-890.13		
-135.19   	-179.44   	 50.01   	-859.61		
-143.43   	-184.33   	 46.57   	-818.92		
-146.48   	-186.77   	 43.30   	-783.31		
-144.65   	-190.12   	 40.16   	-742.62		
-141.30   	-195.92   	 37.19   	-712.10		
-140.38   	-202.03   	 34.34   	-671.41		
-140.99   	-203.86   	 31.66   	-640.89		
-140.69   	-200.20   	 29.09   	-605.29		
-138.24   	-192.87   	 26.67   	-564.60		
-135.80   	-186.46   	 24.41   	-534.08		
-135.50   	-183.41   	 22.28   	-493.39		
-138.24   	-183.11   	 20.31   	-452.69		
-141.30   	-184.33   	 18.49   	-412.00		
-141.30   	-186.46   	 16.85   	-376.40		
-136.11   	-190.73   	 15.34   	-335.71		
-129.39   	-197.14   	 14.00   	-305.19		
-125.73   	-202.64   	 12.78   	-264.50		
-129.39   	-203.55   	 11.72   	-239.06		
-139.77   	-198.06   	 10.76   	-213.63		
-150.45   	-188.60   	  9.91   	-193.29		
-155.03   	-180.66   	  9.14   	-172.94		
-152.28   	-177.92   	  8.44   	-162.77		
-146.48   	-180.36   	  7.79   	-142.42		
-142.52   	-184.33   	  7.22   	-132.25		
-141.30   	-186.46   	  6.69   	-111.90		
-140.08   	-184.33   	  6.25   	-106.82		
-135.50   	-178.53   	  5.82   	 -86.47		
-128.48   	-171.81   	  5.47   	 -76.30		
-122.99   	-167.24   	  5.17   	 -61.04		
-120.85   	-166.63   	  4.92   	 -55.95		
-120.54   	-168.76   	  4.70   	 -45.78		
-120.85   	-170.90   	  4.52   	 -40.69		
-122.99   	-170.29   	  4.35   	 -35.61		
-127.87   	-167.54   	  4.21   	 -40.69		
-135.19   	-163.88   	  4.05   	 -30.52		
-141.91   	-162.05   	  3.93   	 -35.61		
-146.48   	-162.96   	  3.78   	 -30.52		
-149.54   	-165.41   	  3.66   	 -30.52		
-152.28   	-165.71   	  3.54   	 -25.43		
-152.28   	-159.30   	  3.44   	 -20.35		
-146.18   	-144.04   	  3.36   	 -20.35		
-134.58   	-122.07   	  3.28   	 -20.35		
-122.68   	-100.10   	  3.19   	 -20.35		
-116.88   	-84.84   	  3.11   	 -25.43		
-117.80   	-76.60   	  3.01   	 -20.35		
-120.24   	-71.11   	  2.93   	 -20.35		
-119.63   	-62.56   	  2.85   	 -25.43		
-115.05   	-50.66   	  2.75   	 -20.35		
-109.86   	-40.28   	  2.67   	 -20.35		
-106.81   	-36.62   	  2.58   	 -15.26		
-106.20   	-39.06   	  2.52   	 -10.17		
-105.90   	-42.72   	  2.48   	   0.00		
-104.68   	-40.28   	  2.48   	   0.00		
-102.84   	-30.52   	  2.48   	  10.17		
-101.93   	-17.70   	  2.52   	  15.26		
-102.23   	 -6.10   	  2.58   	  15.26		
-104.37   	  1.83   	  2.64   	  15.26		
-107.73   	  7.02   	  2.71   	  20.35		
-109.86   	 11.29   	  2.79   	  15.26		
-107.12   	 14.34   	  2.85   	  15.26		
-97.66   	 14.65   	  2.91   	  15.26		
-82.70   	  8.85   	  2.97   	  10.17		
-67.44   	 -3.05   	  3.01   	  10.17		
-58.29   	-20.75   	  3.05   	  15.26		
-60.12   	-41.50   	  3.11   	  10.17		
-73.85   	-62.26   	  3.15   	  10.17		
-96.13   	-81.79   	  3.19   	  10.17		
-120.24   	-100.10   	  3.23   	  10.17		
-138.85   	-119.63   	  3.28   	  10.17		
-147.71   	-139.47   	  3.32   	  10.17		
-146.48   	-157.47   	  3.36   	  10.17		
-139.47   	-170.59   	  3.40   	  15.26		
-133.06   	-178.53   	  3.46   	  15.26		
-132.45   	-182.19   	  3.52   	  15.26		
-138.85   	-184.94   	  3.58   	  25.43		
-148.01   	-187.68   	  3.68   	  25.43		
-155.33   	-189.51   	  3.78   	  30.52		
-157.17   	-189.82   	  3.91   	  35.61		
-154.11   	-188.29   	  4.05   	  40.69		
-149.23   	-187.07   	  4.21   	  45.78		
-146.48   	-187.07   	  4.39   	  45.78		
-145.57   	-187.38   	  4.58   	  45.78		
-144.65   	-186.46   	  4.76   	  45.78		
-141.30   	-184.33   	  4.94   	  40.69		
-137.63   	-182.19   	  5.11   	  35.61		
-136.41   	-182.80   	  5.25   	  35.61		
-138.85   	-187.99   	  5.39   	  35.61		
-141.91   	-196.23   	  5.53   	  30.52		
-140.38   	-201.42   	  5.66   	  25.43		
-132.45   	-197.14   	  5.76   	  25.43		
-121.77   	-181.58   	  5.86   	  20.35		
-115.36   	-159.00   	  5.94   	  25.43		
-119.02   	-138.24   	  6.04   	  20.35		
-130.31   	-127.26   	  6.12   	  15.26		
-142.21   	-127.87   	  6.19   	  20.35		
-148.62   	-136.41   	  6.27   	  10.17		
-147.40   	-145.87   	  6.31   	  15.26		
-140.69   	-151.37   	  6.37   	  10.17		
-133.36   	-151.06   	  6.41   	  15.26		
-127.26   	-145.57   	  6.47   	  15.26		
-122.68   	-137.02   	  6.53   	  15.26		
-119.32   	-128.78   	  6.59   	  15.26		
-119.93   	-125.73   	  6.65   	  20.35		
-124.82   	-132.75   	  6.73   	  25.43		
-127.56   	-149.84   	  6.84   	  20.35		
-112.30   	-166.93   	  6.92   	  30.52		
-60.12   	-164.79   	  7.04   	  30.52		
 47.00   	-119.63   	  7.16   	  35.61		
217.90   	-12.82   	  7.30   	  35.61		
446.47   	159.61   	  7.45   	  35.61		
709.84   	386.66   	  7.59   	  40.69		
972.60   	639.65   	  7.75   	  35.61		
1188.66   	868.84   	  7.89   	  30.52		
1306.15   	1014.10   	  8.02   	  35.61		
1276.55   	1023.86(R)	  8.16   	  30.52		
1072.08   	886.54   	  8.28   	  30.52		
710.75   	645.45   	  8.40   	  35.61		
274.96   	382.39   	  8.55   	  35.61		
-110.17   	174.26   	  8.69   	  40.69		
-336.30   	 52.19   	  8.85   	  50.86		
-371.09   	 -1.53   	  9.05   	  66.12		
-274.05   	-25.63   	  9.32   	  81.38		
-151.06   	-47.30   	  9.64   	 101.73		
-82.09   	-72.02   	 10.05   	 122.07		
-81.18   	-91.86   	 10.54   	 157.68		
-114.44   	-103.15   	 11.17   	 183.11		
-140.69   	-108.03   	 11.90   	 228.89		
-143.74   	-111.69   	 12.82   	 269.58		
-130.62   	-115.66   	 13.90   	 315.36		
-116.27   	-118.41   	 15.16   	 366.22		
-109.86   	-120.24   	 16.62   	 417.09		
-112.00   	-121.77   	 18.29   	 473.04		
-119.32   	-122.99   	 20.18   	 523.90		
-126.34   	-123.60   	 22.28   	 569.68		
-129.70   	-123.60   	 24.56   	 615.46		
-127.87   	-123.29   	 27.02   	 645.98		
-122.07   	-123.29   	 29.60   	 671.41		
-114.14   	-121.77   	 32.29   	 691.76		
-106.20   	-116.88   	 35.06   	 696.84		
-99.18   	-108.95   	 37.84   	 701.93		
-95.21   	-102.54   	 40.65   	 701.93		
-95.21   	-101.62   	 43.46   	 696.84		
-98.57   	-105.90   	 46.25   	 691.76		
-101.62   	-110.78   	 49.01   	 691.76		
-101.93   	-110.78   	 51.78   	 691.76		
-99.49   	-104.37   	 54.55   	 701.93		
-96.13   	-96.13   	 57.35   	 712.10		
-92.77   	-90.94   	 60.20   	 732.45		
-88.50   	-91.25   	 63.13   	 752.79		
-82.09   	-93.99   	 66.14   	 768.05		
-71.72   	-94.30   	 69.22   	 783.31		
-60.12   	-90.33   	 72.35   	 783.31		
-52.80   	-83.31   	 75.48   	 768.05		
-54.93   	-76.90   	 78.56   	 732.45		
-66.22   	-74.46   	 81.48   	 676.50		
-79.96   	-74.77   	 84.19   	 610.37		
-87.59   	-74.46   	 86.63   	 534.08		
-83.92   	-70.19   	 88.77   	 457.78		
-72.63   	-62.26   	 90.60   	 386.57		
-61.65   	-53.10   	 92.15   	 320.45		
-56.76   	-45.78   	 93.43   	 264.50		
-57.37   	-42.11   	 94.49   	 228.89		
-57.98   	-39.37   	 95.40   	 198.37		
-54.32   	-35.10   	 96.19   	 178.03		
-45.47   	-28.08   	 96.91   	 162.77		
-35.10   	-18.92   	 97.56   	 152.59		
-26.25   	 -8.85   	 98.17   	 142.42		
-18.31   	  0.31   	 98.74   	 132.25		
 -9.46   	  7.63   	 99.27   	 132.25		
  1.53   	 13.43   	 99.80   	 137.33		
 13.43   	 18.01   	100.35   	 142.42		
 23.80   	 21.97   	100.92   	 147.51		
 31.13   	 25.33   	101.51   	 167.85		
 35.71   	 28.08   	102.18   	 183.11		
 39.98   	 32.04   	102.91   	 193.29		
 45.78   	 38.15   	103.68   	 208.54		
 54.02   	 47.91   	104.52   	 213.63		
 63.48   	 60.12   	105.37   	 218.72		
 73.24   	 71.72   	106.25   	 218.72		
 82.40   	 79.96   	107.12   	 218.72		
 90.64   	 84.23   	108.00   	 213.63		
 98.88   	 85.45   	108.85   	 208.54		
108.95   	 86.67   	109.68   	 203.46		
121.46   	 88.50   	110.50   	 198.37		
135.50   	 92.47   	111.29   	 193.29		
146.79   	 98.57   	112.06   	 188.20		
149.23   	107.42   	112.82   	 178.03		
140.69   	116.88   	113.53   	 172.94		
126.95   	125.43   	114.22   	 167.85		
116.88   	130.00   	114.89   	 157.68		
117.19   	129.70   	115.52   	 142.42		
126.65   	126.34   	116.09   	 132.25		
139.16   	124.21   	116.62   	 127.16		
149.84   	126.04   	117.13   	 111.90		
159.00   	131.23   	117.58   	 101.73		
166.93   	136.72   	117.99   	  96.64		
172.12   	137.02   	118.37   	  91.56		
168.76   	130.31   	118.74   	  81.38		
152.59   	117.80   	119.06   	  71.21		
125.43   	104.68   	119.35   	  66.12		
 95.52   	 96.44   	119.61   	  55.95		
 72.63   	 95.52   	119.84   	  45.78		
 61.34   	 97.35   	120.02   	  30.52		
 57.37   	 94.91   	120.14   	  25.43		
 48.83   	 81.48   	120.24   	  10.17		
 25.63   	 57.07   	120.28   	   0.00		
-11.90   	 26.86   	120.28   	  -5.09		
-53.10   	 -0.31   	120.26   	 -15.26		
-84.23   	-20.45   	120.20   	 -25.43		
-98.57   	-35.40   	120.10   	 -35.61		
-101.93   	-48.52   	119.96   	 -45.78		
-103.45   	-63.48   	119.78   	 -55.95		
-104.37   	-78.74   	119.55   	 -76.30		
-102.54   	-91.25   	119.25   	 -91.56		
-99.18   	-97.96   	118.88   	-111.90		
-101.93   	-100.40   	118.43   	-127.16		
-120.24   	-102.23   	117.92   	-152.59		
-151.06   	-107.73   	117.31   	-183.11		
-178.22   	-117.19   	116.58   	-203.46		
-186.46   	-126.65   	115.77   	-244.15		
-175.17   	-132.14   	114.79   	-279.75		
-157.78   	-132.45   	113.67   	-325.53		
-148.32   	-129.70   	112.37   	-366.22		
-151.06   	-128.17   	110.90   	-427.26		
-160.22   	-130.31   	109.20   	-483.21		
-166.63   	-133.97   	107.26   	-554.42		
-167.24   	-136.41   	105.05   	-630.72		
-164.18   	-137.02   	102.52   	-707.02		
-159.61   	-137.02   	 99.69   	-783.31		
-155.03   	-138.24   	 96.56   	-864.70		
-152.28   	-140.08   	 93.10   	-925.73		
-152.59   	-140.69   	 89.40   	-976.60		
-154.72   	-137.94   	 85.49   	-1007.12		
-157.17   	-128.78   	 81.46   	-1022.38		
-160.83   	-112.61   	 77.38   	-1022.38		
-168.46   	-86.98   	 73.29   	-1007.12		
-179.44   	-53.71   	 69.26   	-991.86		
-180.66   	-15.26   	 65.29   	-966.43		
-145.26   	 25.02   	 61.42   	-946.08		
-41.50   	 67.14   	 57.64   	-915.56		
151.06   	117.49   	 53.98   	-885.04		
424.80   	182.19   	 50.44   	-864.70		
742.80   	256.96   	 46.98   	-834.18		
1044.62   	315.25   	 43.64   	-798.57		
1264.04   	314.94   	 40.45   	-768.05		
1347.05   	220.95   	 37.38   	-727.36		
1252.44   	 35.71   	 34.47   	-686.67		
965.27   	-181.27   	 31.72   	-645.98		
524.90   	-339.66   	 29.14   	-605.29		
 32.96   	-378.42   	 26.71   	-564.60		
-375.67   	-309.45   	 24.46   	-528.99		
-587.16   	-206.60   	 22.34   	-483.21		
-577.09   	-148.62   	 20.41   	-447.61		
-426.94   	-161.44   	 18.62   	-406.92		
-263.67   	-208.74   	 16.99   	-371.31		
-175.48   	-237.12   	 15.50   	-320.45		
-171.20   	-225.52   	 14.22   	-279.75		
-203.86   	-192.87   	 13.10   	-239.06		
-222.78   	-168.76   	 12.15   	-193.29		
-210.57   	-163.57   	 11.37   	-147.51		
-182.50   	-165.71   	 10.78   	-106.82		
-160.52   	-158.69   	 10.36   	 -66.12		
-154.11   	-138.85   	 10.09   	 -20.35		
-160.22   	-113.53   	 10.01   	  25.43		
-171.20   	-93.08   	 10.11   	  66.12		
-178.53   	-80.26   	 10.38   	 111.90		
-179.14   	-71.72   	 10.82   	 157.68		
-174.87   	-65.31   	 11.45   	 203.46		
-171.81   	-60.73   	 12.27   	 244.15		
-173.65   	-58.59   	 13.25   	 284.84		
-177.61   	-58.90   	 14.38   	 320.45		
-179.75   	-58.59   	 15.67   	 350.97		
-177.92   	-54.63   	 17.07   	 376.40		
-172.42   	-45.78   	 18.58   	 401.83		
-166.93   	-35.40   	 20.18   	 427.26		
-163.27   	-28.38   	 21.89   	 447.61		
-160.22   	-27.16   	 23.68   	 473.04		
-156.86   	-29.60   	 25.57   	 493.39		
-152.59   	-30.82   	 27.55   	 513.73		
-147.09   	-27.16   	 29.60   	 528.99		
-141.91   	-19.53   	 31.72   	 544.25		
-138.55   	-11.60   	 33.90   	 559.51		
-139.47   	 -6.71   	 36.13   	 574.77		
-143.13   	 -5.80   	 38.43   	 574.77		
-146.18   	 -6.41   	 40.73   	 584.94		
-145.87   	 -6.41   	 43.07   	 584.94		
-140.99   	 -3.66   	 45.41   	 584.94		
-132.14   	  3.36   	 47.75   	 584.94		
-120.54   	 13.12   	 50.09   	 579.86		
-108.34   	 23.80   	 52.41   	 564.60		
-97.35   	 32.35   	 54.67   	 554.42		
-90.64   	 36.62   	 56.89   	 528.99		
-90.33   	 37.84   	 59.00   	 508.65		
-95.21   	 39.06   	 61.04   	 478.13		
-101.01   	 43.03   	 62.95   	 447.61		
-101.01   	 50.66   	 64.74   	 422.18		
-92.77   	 61.04   	 66.43   	 391.66		
-78.13   	 70.80   	 68.00   	 361.14		
-63.48   	 79.04   	 69.44   	 335.71		
-54.63   	 86.36   	 70.78   	 310.27		
-53.71   	 93.69   	 72.02   	 284.84		
-57.07   	101.62   	 73.16   	 259.41		
-57.68   	109.56   	 74.20   	 239.06		
-50.66   	117.19   	 75.16   	 213.63		
-37.84   	123.90   	 76.01   	 193.29		
-25.02   	130.62   	 76.79   	 167.85		
-17.09   	137.94   	 77.46   	 147.51		
-13.73   	145.57   	 78.05   	 122.07		
-10.99   	153.20   	 78.53   	 106.82		
 -4.58   	160.83   	 78.96   	  81.38		
  5.19   	168.15   	 79.29   	  61.04		
 15.56   	176.39   	 79.53   	  40.69		
 24.72   	185.85   	 79.69   	  20.35		
