  I     	  II     	  LV     	  LV'		
  6.71   	115.97   	138.43   	-101.73		
 12.21   	103.76   	138.03   	-116.99		
 15.87   	 91.86   	137.56   	-137.33		
 17.70   	 80.87   	137.01   	-162.77		
 18.31   	 71.72   	136.36   	-183.11		
 18.01   	 65.61   	135.63   	-203.46		
 17.09   	 61.65   	134.81   	-223.80		
 16.17   	 58.59   	133.92   	-244.15		
 14.95   	 55.24   	132.94   	-269.58		
 14.04   	 51.88   	131.86   	-284.84		
 12.51   	 48.22   	130.72   	-295.01		
 10.99   	 45.47   	129.54   	-315.36		
  9.46   	 43.03   	128.28   	-320.45		
  7.32   	 39.98   	127.00   	-340.79		
  5.80   	 36.62   	125.64   	-350.97		
  4.27   	 32.96   	124.23   	-381.48		
  3.36   	 30.21   	122.71   	-401.83		
  2.14   	 28.69   	121.10   	-442.52		
  0.92   	 27.77   	119.33   	-483.21		
 -0.61   	 27.47   	117.40   	-518.82		
 -2.14   	 26.55   	115.32   	-564.60		
 -3.36   	 25.02   	113.06   	-595.11		
 -3.97   	 23.19   	110.68   	-635.81		
 -4.27   	 21.97   	108.14   	-661.24		
 -4.27   	 21.06   	105.49   	-681.58		
 -3.97   	 20.75   	102.77   	-707.02		
 -3.36   	 21.06   	 99.94   	-722.28		
 -3.05   	 21.06   	 97.05   	-742.62		
 -3.97   	 20.45   	 94.08   	-752.79		
 -5.49   	 19.53   	 91.07   	-762.97		
 -7.02   	 18.62   	 88.02   	-778.23		
 -8.24   	 17.40   	 84.90   	-788.40		
 -8.24   	 17.09   	 81.75   	-788.40		
 -8.24   	 17.09   	 78.60   	-793.49		
 -8.54   	 17.40   	 75.42   	-793.49		
 -9.77   	 17.40   	 72.25   	-783.31		
-11.29   	 16.78   	 69.11   	-778.23		
-12.21   	 16.17   	 66.00   	-762.97		
-12.82   	 15.56   	 62.95   	-747.71		
-13.73   	 15.26   	 59.96   	-737.54		
-15.56   	 14.65   	 57.01   	-712.10		
-17.40   	 13.73   	 54.16   	-696.84		
-19.53   	 12.82   	 51.37   	-681.58		
-21.06   	 12.21   	 48.65   	-656.15		
-22.28   	 12.51   	 46.02   	-640.89		
-23.19   	 13.43   	 43.46   	-620.55		
-23.80   	 15.26   	 40.98   	-605.29		
-24.11   	 17.09   	 38.56   	-590.03		
-24.41   	 18.62   	 36.20   	-569.68		
-24.41   	 20.14   	 33.92   	-559.51		
-24.72   	 21.06   	 31.68   	-544.25		
-25.02   	 21.36   	 29.50   	-523.90		
-25.63   	 21.97   	 27.41   	-513.73		
-25.94   	 22.58   	 25.35   	-488.30		
-26.55   	 23.50   	 23.40   	-467.95		
-27.47   	 24.11   	 21.53   	-437.43		
-28.08   	 23.80   	 19.78   	-406.92		
-28.08   	 22.28   	 18.15   	-371.31		
-27.47   	 20.14   	 16.66   	-340.79		
-26.55   	 18.62   	 15.30   	-310.27		
-25.94   	 18.92   	 14.06   	-274.67		
-25.33   	 20.14   	 12.96   	-244.15		
-25.02   	 21.36   	 11.98   	-223.80		
-24.41   	 21.97   	 11.09   	-198.37		
-23.50   	 21.36   	 10.29   	-183.11		
-21.97   	 21.06   	  9.56   	-167.85		
-20.75   	 20.75   	  8.89   	-152.59		
-19.53   	 20.75   	  8.28   	-137.33		
-19.23   	 21.36   	  7.73   	-122.07		
-18.92   	 21.67   	  7.24   	-111.90		
-18.62   	 22.28   	  6.80   	 -96.64		
-18.01   	 23.80   	  6.41   	 -81.38		
-16.48   	 26.55   	  6.08   	 -66.12		
-14.04   	 32.04   	  5.82   	 -50.86		
-10.99   	 42.42   	  5.62   	 -40.69		
 -7.32   	 59.20   	  5.45   	 -25.43		
 -2.75   	 80.26   	  5.35   	 -25.43		
  1.22   	101.62   	  5.25   	 -10.17		
  3.97   	116.88   	  5.21   	 -15.26		
  5.80   	123.60   	  5.15   	  -5.09		
  6.71   	123.60   	  5.13   	  -5.09		
  7.63   	121.46   	  5.11   	  -5.09		
  9.16   	122.68   	  5.09(D)	   0.00		
 11.29   	128.48   	  5.09   	   5.09		
 13.43   	136.41   	  5.11   	   0.00		
 16.17   	141.60   	  5.11   	  10.17		
 19.23   	142.21   	  5.15   	   5.09		
 22.89   	139.47   	  5.17   	  10.17		
 26.86   	135.50   	  5.21   	  15.26		
 30.82   	132.75   	  5.27   	  10.17		
 35.40   	130.62   	  5.31   	   5.09		
 42.11   	125.12   	  5.33   	  10.17		
 50.35   	112.92   	  5.37   	  10.17		
 59.20   	 91.55   	  5.41   	   0.00		
 65.61   	 62.87   	  5.41   	   5.09		
 67.14   	 33.26   	  5.43   	   5.09		
 62.56   	 11.90   	  5.45   	   0.00		
 54.32   	  3.97   	  5.45   	   5.09		
 45.17   	 10.07   	  5.47   	   5.09		
 37.84   	 24.41   	  5.49   	  10.17		
 32.04   	 37.23   	  5.53   	   5.09		
 25.63   	 40.89   	  5.55   	  10.17		
 17.40   	 31.74   	  5.60   	  15.26		
  7.32   	 13.12   	  5.66   	  15.26		
 -2.44   	 -8.54   	  5.72   	  15.26		
 -9.46   	-25.63   	  5.78   	  15.26		
-13.12   	-33.57   	  5.84   	  20.35		
-14.65   	-33.57   	  5.92   	  20.35		
-14.65   	-29.91   	  6.00   	  20.35		
-14.34   	-25.94   	  6.08   	  20.35		
-14.04   	-24.11   	  6.16   	  25.43		
-14.04   	-24.11   	  6.27   	  25.43		
-14.95   	-25.33   	  6.37   	  25.43		
-16.48   	-27.16   	  6.47   	  30.52		
-18.62   	-28.69   	  6.59   	  35.61		
-19.84   	-29.91   	  6.73   	  35.61		
-20.14   	-29.91   	  6.88   	  35.61		
-19.23   	-28.99   	  7.02   	  35.61		
-18.62   	-27.77   	  7.16   	  35.61		
-18.01   	-26.86   	  7.30   	  35.61		
-17.70   	-26.55   	  7.45   	  35.61		
-18.62   	-26.25   	  7.59   	  40.69		
-20.14   	-26.25   	  7.75   	  35.61		
-22.28   	-26.55   	  7.89   	  40.69		
-23.80   	-27.47   	  8.06   	  45.78		
-23.80   	-27.77   	  8.24   	  50.86		
-22.58   	-27.16   	  8.44   	  50.86		
-21.06   	-25.63   	  8.65   	  55.95		
-19.53   	-23.50   	  8.87   	  61.04		
-18.62   	-22.28   	  9.11   	  61.04		
-18.01   	-21.67   	  9.36   	  66.12		
-16.78   	-21.67   	  9.62   	  66.12		
-15.26   	-20.75   	  9.89   	  66.12		
-14.04   	-19.53   	 10.15   	  66.12		
-14.04   	-17.70   	 10.42   	  61.04		
-14.65   	-17.09   	 10.66   	  61.04		
-15.26   	-17.40   	 10.91   	  50.86		
-14.65   	-18.01   	 11.11   	  45.78		
-12.21   	-18.31   	 11.29   	  35.61		
 -7.93   	-16.48   	 11.43   	  25.43		
 -3.36   	-12.51   	 11.54   	  15.26		
  0.31   	 -6.71   	 11.60   	   0.00		
  3.97   	  0.92   	 11.60   	  -5.09		
 10.38   	 12.21   	 11.58   	 -15.26		
 22.28   	 27.47   	 11.52   	 -20.35		
 41.20   	 48.83   	 11.43   	 -25.43		
 66.83   	 79.35   	 11.33   	 -30.52		
 98.57   	122.07   	 11.21   	 -25.43		
133.97   	171.20   	 11.11   	 -30.52		
171.51   	207.82   	 10.99   	 -30.52		
208.74   	202.64   	 10.86   	 -20.35		
242.31   	131.53   	 10.78   	 -25.43		
271.30   	 -4.27   	 10.68   	 -15.26		
297.24   	-171.51   	 10.62   	 -10.17		
324.10   	-319.52   	 10.58   	  -5.09		
357.97   	-408.94   	 10.56   	  -5.09		
400.39   	-432.13   	 10.54   	   5.09		
448.91   	-412.60   	 10.56(E)	  10.17		
494.69   	-387.88   	 10.60   	  15.26		
527.34   	-385.44   	 10.66   	  25.43		
539.25(R)	-408.94   	 10.76   	  30.52		
528.56   	-440.37   	 10.89   	  30.52		
500.79   	-459.59   	 11.01   	  40.69		
466.00   	-459.29   	 11.17   	  45.78		
434.27   	-453.49   	 11.35   	  45.78		
410.46   	-465.39   	 11.54   	  55.95		
396.42   	-509.95   	 11.76   	  66.12		
391.24   	-582.28   	 12.02   	  71.21		
393.68   	-663.76   	 12.31   	  81.38		
400.39   	-735.78   	 12.63   	 101.73		
406.80   	-792.24   	 13.04   	 111.90		
407.71   	-837.10   	 13.49   	 137.33		
402.22   	-876.16   	 14.04   	 157.68		
394.90   	-910.64   	 14.67   	 188.20		
391.85   	-939.03   	 15.42   	 218.72		
396.42   	-957.64   	 16.30   	 244.15		
405.58   	-964.66   	 17.27   	 279.75		
411.68   	-958.86   	 18.39   	 310.27		
407.10   	-937.50   	 19.63   	 345.88		
387.27   	-894.78   	 21.02   	 376.40		
350.65   	-822.75   	 22.52   	 406.92		
297.55   	-716.55   	 24.15   	 432.35		
229.49   	-580.44   	 25.88   	 462.87		
152.59   	-433.04   	 27.73   	 493.39		
 75.68   	-298.46   	 29.70   	 508.65		
  8.24   	-194.09   	 31.74   	 534.08		
-43.95   	-120.24   	 33.88   	 554.42		
-81.79   	-62.87   	 36.09   	 569.68		
-109.56   	 -8.85   	 38.37   	 590.03		
-130.62   	 43.33   	 40.73   	 605.29		
-145.87   	 84.84   	 43.15   	 630.72		
-155.64   	108.34   	 45.68   	 661.24		
-160.83   	115.66   	 48.32   	 686.67		
-163.27   	117.49   	 51.07   	 717.19		
-166.02   	122.99   	 53.94   	 742.62		
-169.68   	134.58   	 56.91   	 757.88		
-172.73   	148.01   	 59.94   	 768.05		
-174.87   	158.39   	 63.01   	 757.88		
-175.48   	164.18   	 66.04   	 742.62		
-176.09   	167.24   	 69.01   	 722.28		
-177.31   	169.37   	 71.90   	 696.84		
-179.14   	172.12   	 74.69   	 671.41		
-181.58   	174.87   	 77.38   	 651.07		
-183.72   	177.00   	 79.98   	 635.81		
-185.55   	178.53   	 82.52   	 620.55		
-187.68   	179.14   	 85.00   	 610.37		
-189.82   	179.14   	 87.45   	 595.11		
-192.57   	179.75   	 89.83   	 574.77		
-195.31   	181.58   	 92.13   	 559.51		
-198.06   	184.33   	 94.36   	 528.99		
-200.50   	187.07   	 96.48   	 503.56		
-202.94   	188.90   	 98.49   	 478.13		
-205.99   	189.82   	100.41   	 452.69		
-209.96   	190.43   	102.22   	 432.35		
-214.54   	191.35   	103.95   	 427.26		
-218.81   	193.79   	105.66   	 412.00		
-222.78   	196.84   	107.30   	 412.00		
-227.05   	199.58   	108.95   	 406.92		
-232.54   	201.42   	110.58   	 412.00		
-239.26   	202.03   	112.23   	 401.83		
-247.50   	201.72   	113.83   	 401.83		
-256.04   	200.81   	115.44   	 391.66		
-263.67   	200.81   	117.01   	 381.48		
-270.39   	202.03   	118.53   	 366.22		
-276.49   	205.08   	120.00   	 350.97		
-281.98   	209.05   	121.40   	 335.71		
-286.87   	213.62   	122.75   	 315.36		
-290.22   	218.20   	124.01   	 305.19		
-292.36   	223.08   	125.23   	 289.93		
-293.27   	228.27   	126.39   	 274.67		
-292.66   	234.38   	127.49   	 269.58		
-291.44   	241.09   	128.57   	 254.32		
-289.00   	247.19   	129.58   	 249.24		
-285.03   	252.69   	130.58   	 244.15		
-278.63   	257.87   	131.56   	 228.89		
-269.17   	263.37   	132.47   	 213.63		
-256.65   	268.86   	133.33   	 203.46		
-242.31   	273.74   	134.14   	 188.20		
-227.05   	276.18   	134.89   	 167.85		
-211.18   	276.79   	135.56   	 152.59		
-193.79   	275.88   	136.17   	 142.42		
-173.95   	274.66   	136.74   	 127.16		
-151.98   	271.61   	137.25   	 111.90		
-129.70   	265.50   	137.70   	  96.64		
-108.03   	254.82   	138.09   	  76.30		
-88.20   	240.17   	138.39   	  66.12		
-68.97   	223.39   	138.66   	  45.78		
-50.66   	206.30   	138.84   	  25.43		
-32.96   	189.82   	138.94(S)	   0.00		
-17.09   	173.95   	138.94   	 -25.43		
 -4.27   	159.00   	138.84   	 -61.04		
  4.88   	144.96   	138.60   	 -86.47		
 11.29   	131.84   	138.25   	-106.82		
 15.56   	120.24   	137.82   	-127.16		
 18.92   	109.86   	137.31   	-147.51		
 21.67   	101.01   	136.72   	-157.68		
 23.80   	 93.38   	136.09   	-167.85		
 24.41   	 87.28   	135.42   	-183.11		
 23.50   	 81.79   	134.69   	-208.54		
 21.06   	 76.60   	133.86   	-228.89		
 17.70   	 72.33   	132.94   	-254.32		
 14.95   	 69.58   	131.92   	-279.75		
 13.12   	 68.05   	130.80   	-305.19		
 12.51   	 66.83   	129.58   	-325.53		
 11.90   	 64.70   	128.28   	-335.71		
 11.29   	 62.26   	126.94   	-356.05		
 10.07   	 59.81   	125.51   	-366.22		
  8.54   	 58.29   	124.05   	-381.48		
  7.63   	 57.98   	122.52   	-406.92		
  7.32   	 57.68   	120.89   	-432.35		
  7.32   	 55.85   	119.17   	-467.95		
  6.41   	 52.19   	117.29   	-513.73		
  3.97   	 47.91   	115.24   	-549.34		
  1.22   	 43.64   	113.04   	-590.03		
 -0.92   	 40.89   	110.68   	-630.72		
 -0.92   	 39.37   	108.16   	-661.24		
  0.61   	 38.76   	105.51   	-681.58		
  2.14   	 38.15   	102.79   	-701.93		
  2.75   	 36.93   	 99.98   	-717.19		
  1.83   	 35.10   	 97.11   	-732.45		
  0.00   	 33.26   	 94.18   	-737.54		
 -1.53   	 32.35   	 91.23   	-752.79		
 -1.53   	 32.96   	 88.22   	-762.97		
 -0.92   	 34.18   	 85.17   	-778.23		
  0.00   	 35.71   	 82.05   	-783.31		
 -0.31   	 35.71   	 78.92   	-788.40		
 -1.83   	 34.18   	 75.77   	-793.49		
 -3.66   	 31.74   	 72.59   	-793.49		
 -5.80   	 28.69   	 69.42   	-783.31		
 -7.32   	 26.55   	 66.29   	-768.05		
 -8.54   	 25.63   	 63.21   	-752.79		
 -9.46   	 25.33   	 60.20   	-737.54		
-10.07   	 26.25   	 57.25   	-707.02		
-10.38   	 27.16   	 54.43   	-691.76		
-10.99   	 28.38   	 51.66   	-671.41		
-12.21   	 29.30   	 48.97   	-651.07		
-13.73   	 28.99   	 46.37   	-635.81		
-15.56   	 28.38   	 43.82   	-625.63		
-17.09   	 28.08   	 41.32   	-610.37		
-17.70   	 28.08   	 38.88   	-600.20		
-17.09   	 29.30   	 36.48   	-590.03		
-15.87   	 31.13   	 34.12   	-574.77		
-14.95   	 32.65   	 31.82   	-559.51		
-14.65   	 32.96   	 29.58   	-539.16		
-15.56   	 32.35   	 27.43   	-513.73		
-17.09   	 31.13   	 25.37   	-483.21		
-18.62   	 30.82   	 23.44   	-457.78		
-18.92   	 31.43   	 21.61   	-422.18		
-18.31   	 32.65   	 19.92   	-386.57		
-17.09   	 33.87   	 18.37   	-361.14		
-15.56   	 34.18   	 16.93   	-325.53		
-14.34   	 33.57   	 15.63   	-305.19		
-13.73   	 32.96   	 14.40   	-274.67		
-13.73   	 32.65   	 13.31   	-259.41		
-14.34   	 33.26   	 12.27   	-239.06		
-14.65   	 33.87   	 11.31   	-218.72		
-14.34   	 34.48   	 10.44   	-198.37		
-12.82   	 34.18   	  9.64   	-183.11		
-11.29   	 33.26   	  8.91   	-162.77		
-10.38   	 32.65   	  8.26   	-142.42		
-10.07   	 32.35   	  7.69   	-127.16		
 -9.46   	 33.57   	  7.18   	-111.90		
 -7.63   	 35.40   	  6.73   	 -91.56		
 -5.19   	 38.15   	  6.37   	 -81.38		
 -3.36   	 42.72   	  6.04   	 -61.04		
 -2.14   	 50.66   	  5.80   	 -55.95		
 -1.83   	 64.70   	  5.57   	 -40.69		
  0.00   	 84.84   	  5.41   	 -30.52		
  3.66   	107.73   	  5.29   	 -25.43		
  8.54   	127.26   	  5.19   	 -20.35		
 12.82   	138.55   	  5.11   	 -15.26		
 15.26   	140.99   	  5.05   	 -10.17		
 15.87   	138.85   	  5.01   	  -5.09		
 16.17   	138.55   	  4.98(D)	   0.00		
 17.09   	144.04   	  4.98   	   0.00		
 18.92   	152.89   	  4.98   	   0.00		
 21.36   	159.61   	  4.98   	   5.09		
 24.11   	160.22   	  5.01   	  10.17		
 27.16   	155.64   	  5.05   	   5.09		
 30.52   	148.93   	  5.07   	   5.09		
 34.48   	143.43   	  5.09   	  10.17		
 38.76   	138.85   	  5.13   	   5.09		
 43.95   	131.84   	  5.15   	  10.17		
 50.35   	118.10   	  5.19   	   5.09		
 58.29   	 96.44   	  5.21   	   5.09		
 65.61   	 68.97   	  5.23   	  10.17		
 70.19   	 41.81   	  5.27   	   5.09		
 69.58   	 21.67   	  5.29   	   5.09		
 63.78   	 14.34   	  5.31   	  10.17		
 55.85   	 19.53   	  5.35   	   5.09		
 47.91   	 32.96   	  5.37   	  10.17		
 41.20   	 46.39   	  5.41   	  10.17		
 34.48   	 52.19   	  5.45   	  15.26		
 26.86   	 46.39   	  5.51   	  10.17		
 17.70   	 30.52   	  5.55   	  15.26		
  8.54   	  9.16   	  5.62   	  20.35		
  0.92   	-10.38   	  5.70   	  20.35		
 -2.75   	-22.28   	  5.78   	  20.35		
 -3.36   	-24.72   	  5.86   	  20.35		
 -2.75   	-21.06   	  5.94   	  25.43		
 -2.44   	-16.17   	  6.04   	  20.35		
 -3.66   	-14.34   	  6.12   	  25.43		
 -5.80   	-15.56   	  6.23   	  20.35		
 -7.63   	-18.01   	  6.31   	  25.43		
 -8.24   	-19.53   	  6.41   	  25.43		
 -7.63   	-19.53   	  6.51   	  30.52		
 -7.63   	-18.92   	  6.63   	  30.52		
 -8.24   	-18.62   	  6.75   	  30.52		
 -9.77   	-18.92   	  6.88   	  35.61		
-11.29   	-19.23   	  7.02   	  30.52		
-12.82   	-19.23   	  7.14   	  35.61		
-13.43   	-19.53   	  7.28   	  35.61		
-13.73   	-19.84   	  7.43   	  40.69		
-14.04   	-20.45   	  7.59   	  35.61		
-14.34   	-20.75   	  7.73   	  40.69		
-14.04   	-20.45   	  7.89   	  40.69		
-13.43   	-19.53   	  8.06   	  45.78		
-12.82   	-18.31   	  8.24   	  45.78		
-12.51   	-17.09   	  8.42   	  55.95		
-12.51   	-15.87   	  8.65   	  55.95		
-12.21   	-14.65   	  8.87   	  61.04		
-11.60   	-12.82   	  9.11   	  66.12		
-10.07   	-11.29   	  9.38   	  66.12		
 -8.85   	-10.38   	  9.64   	  71.21		
 -8.24   	-10.38   	  9.93   	  76.30		
 -8.85   	-11.29   	 10.23   	  71.21		
 -9.46   	-11.60   	 10.52   	  71.21		
 -9.16   	-10.99   	 10.80   	  61.04		
 -7.93   	 -9.46   	 11.05   	  50.86		
 -4.88   	 -7.63   	 11.25   	  35.61		
 -0.61   	 -6.71   	 11.39   	  25.43		
  3.36   	 -5.80   	 11.50   	  15.26		
  6.10   	 -4.27   	 11.56   	   0.00		
  8.54   	  0.31   	 11.56   	 -10.17		
 12.21   	  9.16   	 11.52   	 -20.35		
 21.06   	 22.58   	 11.43   	 -25.43		
 37.23   	 41.20   	 11.33   	 -25.43		
 61.34   	 67.44   	 11.23   	 -30.52		
 91.86   	104.68   	 11.11   	 -25.43		
126.65   	152.59   	 11.01   	 -25.43		
163.57   	197.45   	 10.91   	 -25.43		
200.81   	213.32   	 10.80   	 -20.35		
235.90   	170.90   	 10.72   	 -15.26		
266.72   	 58.90   	 10.66   	 -15.26		
293.58   	-101.32   	 10.60   	 -10.17		
319.82   	-262.45   	 10.56   	 -10.17		
350.95   	-377.20   	 10.52   	  -5.09		
390.01   	-423.58   	 10.50   	   5.09		
437.01   	-415.34   	 10.52(E)	   5.09		
484.62   	-386.96   	 10.54   	  15.26		
523.68   	-374.15   	 10.60   	  20.35		
544.13(R)	-390.32   	 10.68   	  30.52		
541.69   	-424.19   	 10.80   	  30.52		
518.49   	-453.19   	 10.93   	  40.69		
484.31   	-462.04   	 11.09   	  40.69		
450.44   	-455.63   	 11.25   	  45.78		
424.19   	-456.24   	 11.43   	  55.95		
408.33   	-485.84   	 11.66   	  55.95		
401.31   	-548.71   	 11.88   	  61.04		
400.70   	-630.49   	 12.13   	  76.30		
404.36   	-709.84   	 12.43   	  81.38		
409.24   	-774.23   	 12.76   	 101.73		
410.46   	-823.97   	 13.16   	 122.07		
406.49   	-865.17   	 13.65   	 147.51		
399.48   	-902.10   	 14.24   	 167.85		
395.51   	-934.14   	 14.91   	 198.37		
398.25   	-958.86   	 15.71   	 228.89		
406.49   	-972.90   	 16.62   	 259.41		
414.43   	-973.82   	 17.66   	 295.01		
414.12   	-958.86   	 18.84   	 325.53		
400.70   	-923.46   	 20.14   	 356.05		
371.40   	-861.82   	 21.57   	 386.57		
325.93   	-768.43   	 23.11   	 417.09		
263.98   	-643.31   	 24.78   	 442.52		
189.82   	-498.66   	 26.55   	 467.95		
111.39   	-357.06   	 28.42   	 498.47		
 38.45   	-239.26   	 30.42   	 513.73		
-20.45   	-152.89   	 32.47   	 539.16		
-64.09   	-89.42   	 34.63   	 554.42		
-95.52   	-33.57   	 36.85   	 574.77		
-119.63   	 21.67   	 39.15   	 595.11		
-137.33   	 70.50   	 41.53   	 615.46		
-148.32   	102.84   	 43.99   	 645.98		
-153.20   	115.97   	 46.57   	 676.50		
-155.03   	117.80   	 49.28   	 707.02		
-157.17   	120.24   	 52.11   	 732.45		
-161.13   	129.70   	 55.04   	 747.71		
-166.02   	143.43   	 58.03   	 762.97		
-169.98   	155.33   	 61.08   	 752.79		
-172.42   	161.74   	 64.09   	 742.62		
-173.95   	163.57   	 67.06   	 722.28		
-175.48   	164.18   	 69.95   	 696.84		
-177.92   	165.71   	 72.74   	 681.58		
-180.66   	167.54   	 75.46   	 661.24		
-183.41   	169.68   	 78.11   	 640.89		
-185.24   	172.12   	 80.67   	 630.72		
-185.55   	174.87   	 83.19   	 615.46		
-185.85   	177.92   	 85.66   	 600.20		
-186.16   	180.36   	 88.06   	 584.94		
-187.99   	182.19   	 90.40   	 559.51		
-190.73   	183.72   	 92.63   	 534.08		
-194.09   	185.55   	 94.77   	 508.65		
-197.14   	187.99   	 96.81   	 483.21		
-200.50   	191.04   	 98.74   	 457.78		
-203.55   	193.48   	100.57   	 437.43		
-207.21   	195.31   	102.32   	 427.26		
-211.49   	196.84   	104.03   	 417.09		
-216.37   	197.75   	105.70   	 417.09		
-221.25   	199.28   	107.36   	 417.09		
-225.83   	200.81   	109.03   	 412.00		
-230.41   	202.64   	110.68   	 412.00		
-235.60   	204.16   	112.33   	 396.74		
-242.00   	205.08   	113.92   	 391.66		
-249.33   	205.38   	115.48   	 376.40		
-257.57   	205.99   	116.99   	 366.22		
-265.50   	207.52   	118.45   	 345.88		
-272.52   	210.27   	119.84   	 335.71		
-278.32   	214.23   	121.18   	 320.45		
-283.20   	218.81   	122.46   	 310.27		
-286.87   	223.39   	123.70   	 300.10		
-289.31   	227.66   	124.90   	 284.84		
-290.83   	231.32   	126.04   	 269.58		
-291.14   	234.99   	127.12   	 259.41		
-289.92   	239.56   	128.16   	 249.24		
-286.25   	245.06   	129.16   	 239.06		
-280.46   	251.46   	130.11   	 228.89		
-272.52   	257.87   	131.03   	 213.63		
-262.45   	263.37   	131.88   	 208.54		
-250.55   	267.94   	132.72   	 198.37		
-235.60   	271.61   	133.51   	 188.20		
-218.51   	274.35   	134.26   	 167.85		
-199.58   	275.57   	134.93   	 152.59		
-180.05   	274.66   	135.54   	 127.16		
-160.52   	270.08   	136.05   	 106.82		
-140.08   	262.76   	136.48   	  81.38		
-119.32   	252.38   	136.81   	  55.95		
-97.96   	239.56   	137.03   	  35.61		
-77.82   	224.61   	137.17   	  25.43		
-58.90   	208.44   	137.27   	  15.26		
-41.20   	192.26   	137.33   	   5.09		
-25.33   	177.00   	137.35(S)	   0.00		
-10.68   	162.35   	137.35   	  -5.09		
  1.53   	148.01   	137.33   	 -20.35		
 10.07   	133.36   	137.25   	 -45.78		
 15.26   	118.71   	137.07   	 -71.21		
 18.01   	105.29   	136.78   	-101.73		
 19.53   	 94.30   	136.38   	-137.33		
 21.06   	 85.75   	135.83   	-167.85		
 21.97   	 79.04   	135.16   	-198.37		
 21.67   	 73.55   	134.36   	-223.80		
 19.23   	 68.36   	133.47   	-233.98		
 16.48   	 63.78   	132.53   	-254.32		
 14.04   	 60.42   	131.52   	-264.50		
 13.12   	 58.90   	130.46   	-284.84		
 12.82   	 58.29   	129.32   	-305.19		
 12.21   	 57.68   	128.10   	-330.62		
 11.29   	 55.85   	126.77   	-345.88		
  9.77   	 53.10   	125.39   	-366.22		
  8.54   	 49.13   	123.93   	-391.66		
  7.93   	 45.78   	122.36   	-406.92		
  7.32   	 43.33   	120.73   	-427.26		
  6.41   	 41.81   	119.02   	-457.78		
  5.49   	 41.50   	117.19   	-493.39		
  4.58   	 41.81   	115.22   	-523.90		
  3.66   	 42.11   	113.12   	-569.68		
  3.36   	 42.11   	110.84   	-605.29		
  3.05   	 41.50   	108.42   	-645.98		
  2.44   	 39.98   	105.84   	-681.58		
  0.92   	 37.84   	103.11   	-707.02		
 -0.92   	 36.01   	100.28   	-732.45		
 -3.05   	 34.79   	 97.35   	-742.62		
 -4.27   	 33.87   	 94.38   	-757.88		
 -4.27   	 33.87   	 91.35   	-757.88		
 -3.36   	 33.87   	 88.32   	-768.05		
 -2.44   	 33.87   	 85.25   	-773.14		
 -2.14   	 33.26   	 82.16   	-773.14		
 -3.05   	 32.04   	 79.06   	-773.14		
 -4.58   	 30.52   	 75.97   	-778.23		
 -6.10   	 28.38   	 72.86   	-778.23		
 -7.63   	 26.86   	 69.75   	-768.05		
 -8.85   	 25.63   	 66.67   	-762.97		
 -9.77   	 25.02   	 63.62   	-747.71		
-10.38   	 25.33   	 60.63   	-737.54		
-10.38   	 25.94   	 57.68   	-717.19		
-10.38   	 26.55   	 54.81   	-696.84		
-10.68   	 27.16   	 52.02   	-676.50		
-12.21   	 27.77   	 49.32   	-661.24		
-14.65   	 28.38   	 46.67   	-645.98		
-16.48   	 28.99   	 44.09   	-625.63		
-17.09   	 28.99   	 41.59   	-615.46		
-16.78   	 28.69   	 39.12   	-605.29		
-16.78   	 28.08   	 36.70   	-590.03		
-18.01   	 27.77   	 34.34   	-584.94		
-20.75   	 28.08   	 32.00   	-564.60		
-22.89   	 28.99   	 29.75   	-549.34		
-23.80   	 30.21   	 27.55   	-523.90		
-23.19   	 31.43   	 25.45   	-493.39		
-21.97   	 31.74   	 23.48   	-462.87		
-21.06   	 32.04   	 21.63   	-422.18		
-21.36   	 32.04   	 19.94   	-391.66		
-21.97   	 32.65   	 18.37   	-350.97		
-22.58   	 33.57   	 16.97   	-325.53		
-22.58   	 34.48   	 15.67   	-289.93		
-22.28   	 35.10   	 14.51   	-269.58		
-21.06   	 35.10   	 13.43   	-249.24		
-20.14   	 34.79   	 12.43   	-228.89		
-18.92   	 34.48   	 11.52   	-218.72		
-18.31   	 34.18   	 10.64   	-198.37		
-18.31   	 34.48   	  9.85   	-188.20		
-18.31   	 34.18   	  9.09   	-167.85		
-18.01   	 33.26   	  8.42   	-152.59		
-17.40   	 31.74   	  7.81   	-137.33		
-16.48   	 30.52   	  7.26   	-116.99		
-14.95   	 30.82   	  6.80   	 -96.64		
-13.43   	 32.35   	  6.41   	 -81.38		
-12.21   	 34.48   	  6.08   	 -66.12		
-11.29   	 36.01   	  5.82   	 -50.86		
-10.99   	 36.32   	  5.62   	 -35.61		
-10.99   	 36.32   	  5.47   	 -30.52		
-10.07   	 36.32   	  5.35   	 -25.43		
 -8.85   	 36.62   	  5.25   	 -15.26		
 -7.32   	 37.23   	  5.19   	 -15.26		
 -6.41   	 37.54   	  5.13   	 -15.26		
 -5.80   	 37.84   	  5.07   	 -10.17		
 -5.80   	 38.15   	  5.03   	  -5.09		
 -5.49   	 40.28   	  5.01   	  -5.09		
 -4.27   	 46.69   	  4.98(D)	   0.00		
 -1.53   	 59.20   	  4.98   	   0.00		
  2.75   	 78.13   	  4.98   	   5.09		
  7.63   	101.01   	  5.01   	  10.17		
 11.90   	122.38   	  5.05   	  15.26		
