  I     	  II     	  AOp     	  AOp'		
-44.86   	-88.81   	 88.59   	 -35.61		
-43.64   	-90.94   	 88.44   	  10.17		
-41.20   	-90.64   	 88.48   	  50.86		
-36.62   	-82.70   	 88.69   	  66.12		
-32.35   	-62.56   	 88.95   	  61.04		
-29.60   	-29.91   	 89.20   	  40.69		
-27.16   	 12.82   	 89.36   	   0.00		
-18.92   	 65.31   	 89.36   	 -40.69		
  6.41   	135.50   	 89.20   	 -81.38		
 56.46   	240.48   	 88.87   	-106.82		
133.97   	403.14   	 88.44   	-122.07		
238.65   	631.71   	 87.95   	-142.42		
371.40   	908.81   	 87.39   	-147.51		
534.67   	1192.32   	 86.80   	-162.77		
726.93   	1430.05   	 86.14   	-167.85		
931.70   	1576.54   	 85.47   	-172.94		
1114.81   	1603.09(R)	 84.78   	-183.11		
1232.61   	1495.67   	 84.05   	-183.11		
1243.90   	1254.58   	 83.32   	-172.94		
1130.68   	896.91   	 82.62   	-147.51		
914.31   	466.31   	 82.03   	-122.07		
650.33   	 42.72   	 81.55   	 -81.38		
403.75   	-279.24   	 81.22   	 -45.78		
219.42   	-435.49   	 81.04   	 -10.17		
102.84   	-423.89   	 81.00   	  20.35		
 29.30   	-308.53   	 81.08   	  40.69		
-29.30   	-187.68   	 81.24   	  55.95		
-79.65   	-133.06   	 81.46   	  55.95		
-113.53   	-153.81   	 81.69   	  55.95		
-124.82   	-207.82   	 81.91   	  55.95		
-118.71   	-246.28   	 82.14   	  50.86		
-109.25   	-248.41   	 82.34   	  45.78		
-107.42   	-227.36   	 82.52   	  45.78		
-113.53   	-207.52   	 82.71   	  35.61		
-121.15   	-202.03   	 82.85   	  35.61		
-123.90   	-205.99   	 82.99   	  25.43		
-122.38   	-208.44   	 83.09   	  20.35		
-120.85   	-204.77   	 83.17   	  15.26		
-121.46   	-198.67   	 83.23   	  15.26		
-125.12   	-194.70   	 83.30   	  25.43		
-129.70   	-194.70   	 83.40   	  55.95		
-132.45   	-196.53   	 83.62   	  96.64		
-131.53   	-198.36   	 84.01   	 152.59		
-127.56   	-198.36   	 84.62   	 223.80		
-122.99   	-197.45   	 85.51   	 295.01		
-119.63   	-196.23   	 86.69   	 361.14		
-119.02   	-195.92   	 88.14   	 427.26		
-121.15   	-197.14   	 89.85   	 467.95		
-124.51   	-198.67   	 91.72   	 503.56		
-127.56   	-198.36   	 93.73   	 513.73		
-128.48   	-195.92   	 95.79   	 518.82		
-128.17   	-191.35   	 97.86   	 508.65		
-126.95   	-186.16   	 99.90   	 503.56		
-125.73   	-182.19   	101.91   	 493.39		
-124.51   	-180.05   	103.89   	 478.13		
-123.29   	-179.14   	105.80   	 462.87		
-122.38   	-177.92   	107.65   	 457.78		
-122.38   	-176.39   	109.48   	 437.43		
-124.21   	-175.78   	111.23   	 427.26		
-126.95   	-176.70   	112.94   	 412.00		
-128.78   	-178.53   	114.59   	 401.83		
-127.87   	-179.75   	116.19   	 391.66		
-125.43   	-178.83   	117.76   	 381.48		
-122.99   	-176.09   	119.29   	 376.40		
-123.60   	-172.73   	120.79   	 366.22		
-127.56   	-169.68   	122.26   	 356.05		
-132.75   	-167.24   	123.68   	 345.88		
-136.11   	-164.49   	125.07   	 335.71		
-135.50   	-161.13   	126.41   	 325.53		
-133.06   	-159.30   	127.71   	 315.36		
-132.14   	-159.91   	128.97   	 300.10		
-135.19   	-163.57   	130.17   	 295.01		
-140.99   	-169.07   	131.35   	 284.84		
-147.40   	-173.34   	132.49   	 269.58		
-152.89   	-175.17   	133.57   	 254.32		
-156.25   	-174.56   	134.59   	 244.15		
-158.39   	-173.65   	135.56   	 233.98		
-160.22   	-172.73   	136.50   	 213.63		
-161.13   	-172.12   	137.35   	 203.46		
-160.52   	-170.59   	138.17   	 188.20		
-157.47   	-166.63   	138.92   	 178.03		
-152.28   	-160.22   	139.63   	 167.85		
-145.26   	-151.98   	140.30   	 152.59		
-137.94   	-142.82   	140.92   	 147.51		
-130.62   	-133.36   	141.51   	 132.25		
-123.60   	-122.07   	142.03   	 111.90		
-117.19   	-109.25   	142.48   	  91.56		
-108.95   	-95.21   	142.85   	  61.04		
-97.66   	-81.48   	143.09   	  40.69		
-82.70   	-68.66   	143.25   	  20.35		
-66.22   	-55.54   	143.34(S)	  -5.09		
-51.57   	-40.89   	143.32   	 -20.35		
-41.50   	-25.33   	143.23   	 -45.78		
-34.79   	 -9.77   	143.05   	 -61.04		
-29.91   	  2.75   	142.81   	 -91.56		
-24.41   	 11.90   	142.44   	-122.07		
-18.62   	 18.01   	141.95   	-152.59		
-14.95   	 21.97   	141.34   	-188.20		
-14.65   	 25.02   	140.59   	-233.98		
-15.26   	 27.47   	139.65   	-279.75		
-15.26   	 29.30   	138.53   	-325.53		
-13.12   	 31.13   	137.23   	-381.48		
-10.38   	 32.35   	135.71   	-437.43		
 -9.16   	 33.26   	133.96   	-503.56		
 -9.46   	 33.57   	131.94   	-554.42		
-10.38   	 33.26   	129.72   	-595.11		
-10.99   	 33.26   	127.34   	-590.03		
-11.29   	 34.18   	124.98   	-559.51		
-12.51   	 35.10   	122.75   	-488.30		
-15.26   	 35.40   	120.79   	-406.92		
-18.01   	 33.57   	119.17   	-325.53		
-19.23   	 28.99   	117.86   	-254.32		
-18.01   	 22.58   	116.85   	-198.37		
-14.04   	 16.78   	116.05   	-162.77		
 -8.85   	 13.43   	115.40   	-137.33		
 -5.19   	 12.51   	114.85   	-116.99		
 -5.19   	 12.21   	114.38   	-101.73		
 -9.46   	 10.38   	113.98   	 -86.47		
-15.87   	  6.10   	113.63   	 -66.12		
-21.97   	  1.83   	113.37   	 -55.95		
-25.02   	 -0.61   	113.14   	 -40.69		
-25.02   	 -0.61   	112.98   	 -30.52		
-23.80   	  0.31   	112.86   	 -35.61		
-23.19   	  0.61   	112.72   	 -40.69		
-23.80   	 -0.92   	112.55   	 -55.95		
-24.41   	 -3.36   	112.33   	 -76.30		
-24.72   	 -6.10   	112.02   	 -91.56		
-24.72   	 -9.16   	111.66   	-106.82		
-25.02   	-11.60   	111.23   	-111.90		
-26.25   	-13.73   	110.78   	-116.99		
-27.47   	-14.04   	110.31   	-111.90		
-27.77   	-11.90   	109.87   	-106.82		
-27.16   	 -8.54   	109.44   	 -96.64		
-26.55   	 -6.10   	109.05   	 -81.38		
-27.47   	 -6.71   	108.73   	 -76.30		
-28.69   	 -9.46   	108.42   	 -71.21		
-28.38   	-11.29   	108.14   	 -71.21		
-24.41   	-10.38   	107.85   	 -71.21		
-18.01   	 -6.71   	107.57   	 -76.30		
-12.82   	 -2.44   	107.26   	 -81.38		
-12.21   	  0.00   	106.94   	 -81.38		
-17.09   	  0.00   	106.61   	 -76.30		
-23.80   	 -0.31   	106.31   	 -71.21		
-27.77   	  1.53   	106.02   	 -66.12		
-25.63   	  7.93   	105.76   	 -55.95		
-17.40   	 20.14   	105.53   	 -45.78		
 -6.41   	 37.84   	105.35   	 -45.78		
  3.66   	 57.98   	105.17   	 -40.69		
  8.24   	 75.38   	105.00   	 -45.78		
  6.71   	 86.36   	104.82   	 -61.04		
  2.14   	 90.33   	104.58   	 -76.30		
 -0.61   	 91.55   	104.27   	 -91.56		
  3.97   	 96.13   	103.91   	-116.99		
 16.48   	108.64   	103.44   	-127.16		
 33.57   	128.78   	102.93   	-147.51		
 48.83   	152.28   	102.34   	-152.59		
 58.59   	174.26   	101.73   	-152.59		
 63.48   	191.96   	101.12   	-147.51		
 66.83   	205.08   	100.53   	-137.33		
 70.50   	213.32   	 99.98   	-116.99		
 75.38   	218.20   	 99.51   	-101.73		
 79.96   	220.64   	 99.10   	 -91.56		
 83.62   	222.47   	 98.74   	 -86.47		
 87.59   	224.91   	 98.39   	 -91.56		
 91.55   	227.66   	 98.03   	-111.90		
 94.91   	229.80   	 97.58   	-122.07		
 95.83   	229.19   	 97.09   	-137.33		
 93.38   	223.08   	 96.54   	-147.51		
 85.14   	208.44   	 95.95   	-142.42		
 68.66   	180.66   	 95.38   	-127.16		
 43.03   	139.47   	 94.87   	-111.90		
 10.99   	 89.42   	 94.42   	 -86.47		
-19.53   	 39.37   	 94.08   	 -71.21		
-40.59   	 -2.14   	 93.79   	 -61.04		
-48.22   	-30.52   	 93.55   	 -50.86		
-46.39   	-47.30   	 93.35   	 -55.95		
-42.72   	-56.46   	 93.12   	 -61.04		
-41.50   	-61.95   	 92.88   	 -66.12		
-43.33   	-65.31   	 92.61   	 -76.30		
-44.86   	-67.44   	 92.31   	 -71.21		
-44.56   	-68.66   	 92.02   	 -81.38		
-42.42   	-70.50   	 91.70   	 -76.30		
-40.89   	-73.24   	 91.39   	 -76.30		
-40.89   	-77.21   	 91.09   	 -81.38		
-43.64   	-81.18   	 90.76   	 -76.30		
-48.52   	-83.92   	 90.46   	 -76.30		
-53.41   	-84.53   	 90.15   	 -76.30		
-56.46   	-82.40   	 89.85   	 -71.21		
-55.85   	-78.74   	 89.56   	 -66.12		
-51.88   	-75.07   	 89.30   	 -61.04		
-46.39   	-72.94   	 89.05   	 -55.95		
-43.03   	-71.72   	 88.83   	 -45.78		
-42.72   	-70.50   	 88.65   	 -50.86		
-43.95   	-68.97   	 88.44   	 -45.78		
-44.56   	-66.53   	 88.26   	 -45.78		
-43.03   	-65.00   	 88.08   	 -50.86		
-39.06   	-64.09   	 87.87   	 -55.95		
-34.79   	-62.26   	 87.65   	 -61.04		
-32.96   	-54.32   	 87.41   	 -61.04		
-34.48   	-35.71   	 87.16   	 -66.12		
-37.84   	 -4.88   	 86.90   	 -76.30		
-37.23   	 36.32   	 86.59   	 -76.30		
-22.58   	 88.50   	 86.29   	 -81.38		
 12.82   	159.30   	 85.96   	 -86.47		
 73.24   	265.50   	 85.62   	 -86.47		
159.30   	430.30   	 85.27   	 -91.56		
273.44   	661.62   	 84.90   	 -91.56		
419.62   	939.03   	 84.54   	 -86.47		
599.06   	1217.96   	 84.19   	 -86.47		
805.05   	1443.79   	 83.85   	 -86.47		
1014.40   	1573.49   	 83.50   	 -76.30		
1190.80   	1583.25(R)	 83.19   	 -76.30		
1291.81   	1464.23   	 82.89   	 -71.21		
1280.82   	1218.57   	 82.60   	 -66.12		
1144.41   	860.60   	 82.34   	 -61.04		
907.59   	432.43   	 82.10   	 -61.04		
630.19   	 15.26   	 81.85   	 -55.95		
377.81   	-294.19   	 81.63   	 -50.86		
194.40   	-432.74   	 81.42   	 -50.86		
 83.01   	-403.44   	 81.22   	 -50.86		
 14.95   	-278.32   	 81.02   	 -45.78		
-38.45   	-157.78   	 80.83   	 -40.69		
-84.23   	-109.56   	 80.67   	 -35.61		
-115.97   	-135.50   	 80.53   	 -35.61		
-126.95   	-188.60   	 80.39   	 -25.43		
-122.68   	-220.95   	 80.28   	 -20.35		
-116.27   	-217.90   	 80.20   	 -15.26		
-117.80   	-196.23   	 80.14   	 -15.26		
-125.73   	-179.75   	 80.08   	 -10.17		
-133.06   	-179.14   	 80.04   	 -10.17		
-133.36   	-185.85   	 80.00(D)	   0.00		
-127.87   	-188.60   	 80.00   	  10.17		
-122.68   	-183.41   	 80.04   	  25.43		
-121.77   	-175.78   	 80.14   	  55.95		
-126.34   	-171.20   	 80.37   	  86.47		
-132.14   	-171.20   	 80.71   	 137.33		
-135.19   	-173.95   	 81.26   	 188.20		
-133.97   	-176.39   	 82.01   	 244.15		
-130.62   	-177.61   	 82.99   	 310.27		
-128.48   	-177.31   	 84.23   	 366.22		
-128.78   	-174.87   	 85.70   	 422.18		
-130.31   	-170.59   	 87.39   	 462.87		
-130.62   	-165.41   	 89.24   	 488.30		
-129.70   	-160.22   	 91.19   	 498.47		
-128.17   	-156.86   	 93.18   	 503.56		
-126.34   	-156.56   	 95.20   	 493.39		
-125.43   	-157.47   	 97.17   	 478.13		
-125.73   	-158.39   	 99.08   	 462.87		
-127.26   	-156.86   	100.94   	 452.69		
-129.70   	-152.89   	102.75   	 447.61		
-131.23   	-147.40   	104.54   	 442.52		
-131.23   	-142.52   	106.31   	 452.69		
-129.09   	-138.85   	108.12   	 462.87		
-126.95   	-137.94   	109.97   	 462.87		
-126.65   	-139.47   	111.82   	 467.95		
-128.48   	-141.91   	113.69   	 462.87		
-132.45   	-144.35   	115.54   	 447.61		
-136.41   	-145.57   	117.33   	 437.43		
-138.24   	-144.65   	119.08   	 417.09		
-137.02   	-142.52   	120.75   	 391.66		
-133.97   	-140.08   	122.32   	 366.22		
-131.84   	-138.24   	123.78   	 340.79		
-132.45   	-138.55   	125.15   	 320.45		
-136.41   	-141.30   	126.43   	 300.10		
-141.60   	-145.26   	127.63   	 284.84		
-144.96   	-147.71   	128.77   	 279.75		
-145.87   	-147.71   	129.89   	 269.58		
-146.48   	-145.87   	130.97   	 259.41		
-148.62   	-144.04   	132.00   	 254.32		
-153.50   	-144.35   	133.02   	 239.06		
-159.61   	-146.18   	133.98   	 233.98		
-164.79   	-147.40   	134.91   	 223.80		
-167.54   	-147.09   	135.81   	 213.63		
-167.24   	-144.96   	136.66   	 203.46		
-163.88   	-142.21   	137.48   	 193.29		
-159.00   	-138.24   	138.25   	 178.03		
-153.20   	-132.45   	138.96   	 167.85		
-146.18   	-122.68   	139.63   	 147.51		
-137.63   	-109.56   	140.22   	 127.16		
-129.09   	-95.83   	140.73   	 106.82		
-121.77   	-85.14   	141.16   	  86.47		
-116.58   	-78.74   	141.51   	  71.21		
-111.69   	-74.77   	141.79   	  50.86		
-104.06   	-68.97   	141.99   	  35.61		
-91.55   	-56.76   	142.14   	  20.35		
-74.77   	-39.37   	142.22   	   5.09		
-57.98   	-20.14   	142.24(S)	 -10.17		
-43.33   	 -3.66   	142.20   	 -40.69		
-32.65   	  7.63   	142.03   	 -61.04		
-24.72   	 15.26   	141.79   	 -96.64		
-18.62   	 21.97   	141.40   	-137.33		
-14.04   	 29.60   	140.85   	-178.03		
-10.68   	 37.84   	140.14   	-223.80		
 -8.54   	 44.86   	139.25   	-264.50		
 -7.63   	 50.05   	138.19   	-310.27		
 -7.63   	 52.80   	136.95   	-350.97		
 -8.54   	 54.02   	135.54   	-391.66		
-10.07   	 54.32   	133.98   	-422.18		
-11.29   	 53.71   	132.29   	-462.87		
-11.60   	 52.19   	130.44   	-483.21		
 -9.77   	 49.74   	128.50   	-498.47		
 -7.63   	 47.30   	126.51   	-493.39		
 -6.71   	 45.17   	124.54   	-478.13		
 -7.93   	 44.86   	122.62   	-447.61		
-10.68   	 45.47   	120.83   	-417.09		
-12.21   	 47.00   	119.17   	-381.48		
-10.99   	 48.22   	117.64   	-345.88		
 -7.32   	 48.22   	116.26   	-310.27		
 -3.66   	 46.08   	115.01   	-274.67		
 -3.66   	 41.20   	113.92   	-239.06		
 -8.24   	 34.48   	112.96   	-203.46		
-14.95   	 27.47   	112.15   	-162.77		
-19.53   	 21.97   	111.49   	-122.07		
-18.92   	 18.92   	111.01   	 -86.47		
-14.95   	 18.92   	110.66   	 -45.78		
-10.68   	 21.67   	110.48   	 -25.43		
 -9.16   	 25.63   	110.38   	   0.00		
-11.60   	 28.69   	110.38   	   5.09		
-15.87   	 28.38   	110.40   	   0.00		
-18.92   	 24.41   	110.40   	 -15.26		
-18.92   	 18.31   	110.34   	 -25.43		
-17.70   	 13.43   	110.23   	 -50.86		
-16.48   	 11.90   	110.03   	 -61.04		
-17.09   	 14.34   	109.79   	 -81.38		
-19.84   	 19.23   	109.46   	 -91.56		
-21.97   	 23.80   	109.09   	 -96.64		
-22.58   	 26.25   	108.71   	-101.73		
-20.75   	 26.55   	108.30   	-106.82		
-16.78   	 24.72   	107.87   	-106.82		
-13.12   	 22.28   	107.45   	-106.82		
-10.99   	 20.45   	107.02   	-101.73		
-11.60   	 19.84   	106.61   	-101.73		
-14.95   	 19.23   	106.21   	-101.73		
-18.92   	 18.01   	105.80   	 -91.56		
-21.06   	 16.78   	105.43   	 -91.56		
-19.84   	 16.78   	105.07   	 -91.56		
-15.56   	 19.23   	104.70   	 -86.47		
 -9.16   	 25.94   	104.35   	 -81.38		
 -1.22   	 37.54   	104.03   	 -81.38		
  6.71   	 54.02   	103.70   	 -81.38		
 13.12   	 73.24   	103.38   	 -81.38		
 16.48   	 91.86   	103.05   	 -81.38		
 15.87   	105.90   	102.73   	 -86.47		
 13.12   	113.53   	102.38   	 -86.47		
 11.29   	115.97   	102.03   	 -91.56		
 14.34   	117.19   	101.67   	-101.73		
 23.50   	123.29   	101.26   	-101.73		
 37.54   	138.24   	100.85   	-111.90		
 53.71   	162.05   	100.41   	-111.90		
 68.05   	190.73   	 99.96   	-122.07		
 77.51   	217.59   	 99.47   	-122.07		
 81.48   	236.51   	 98.98   	-122.07		
 81.79   	245.67   	 98.49   	-116.99		
 81.18   	246.89   	 98.03   	-122.07		
 82.40   	244.45   	 97.54   	-116.99		
 86.67   	242.00   	 97.07   	-111.90		
 92.77   	240.17   	 96.62   	-111.90		
 97.96   	238.95   	 96.17   	-106.82		
100.40   	237.12   	 95.75   	-101.73		
100.10   	234.07   	 95.34   	 -96.64		
 97.96   	227.36   	 94.95   	 -96.64		
 90.94   	212.10   	 94.57   	 -91.56		
 75.07   	184.02   	 94.20   	 -86.47		
 47.61   	142.82   	 93.86   	 -86.47		
 12.51   	 93.99   	 93.51   	 -86.47		
-19.53   	 46.39   	 93.16   	 -86.47		
-38.45   	  7.02   	 92.82   	 -81.38		
-40.89   	-20.45   	 92.49   	 -86.47		
-33.87   	-37.23   	 92.15   	 -86.47		
-27.16   	-45.78   	 91.80   	 -81.38		
-27.16   	-48.83   	 91.47   	 -81.38		
-32.35   	-48.83   	 91.15   	 -81.38		
-36.01   	-48.83   	 90.82   	 -76.30		
-35.40   	-51.57   	 90.52   	 -76.30		
-31.13   	-56.76   	 90.21   	 -81.38		
-27.77   	-62.26   	 89.89   	 -81.38		
-28.08   	-65.92   	 89.56   	 -86.47		
-32.35   	-66.53   	 89.22   	 -86.47		
-37.84   	-65.00   	 88.87   	 -86.47		
-41.50   	-62.56   	 88.52   	 -86.47		
-42.42   	-61.04   	 88.18   	 -86.47		
-41.50   	-60.12   	 87.83   	 -81.38		
-39.98   	-60.12   	 87.51   	 -76.30		
-38.45   	-60.73   	 87.20   	 -76.30		
-37.23   	-61.04   	 86.90   	 -76.30		
-35.71   	-60.73   	 86.59   	 -76.30		
-33.57   	-60.12   	 86.29   	 -71.21		
-32.04   	-61.04   	 86.00   	 -76.30		
-30.82   	-63.48   	 85.70   	 -76.30		
-30.21   	-65.61   	 85.39   	 -71.21		
-28.38   	-61.65   	 85.11   	 -66.12		
-24.11   	-45.47   	 84.84   	 -66.12		
-17.70   	-14.95   	 84.58   	 -61.04		
 -9.16   	 25.94   	 84.33   	 -66.12		
  4.58   	 72.02   	 84.07   	 -61.04		
 28.99   	123.29   	 83.82   	 -61.04		
 72.33   	190.43   	 83.58   	 -66.12		
140.99   	296.63   	 83.32   	 -71.21		
240.48   	465.70   	 83.03   	 -76.30		
372.62   	700.99   	 82.73   	 -71.21		
538.64   	975.95   	 82.44   	 -76.30		
735.17   	1242.07   	 82.14   	 -76.30		
948.49   	1446.23   	 81.83   	 -76.30		
1151.12   	1549.99(R)	 81.53   	 -71.21		
1304.63   	1533.81   	 81.24   	 -71.21		
1367.19   	1390.38   	 80.96   	 -66.12		
1306.15   	1122.74   	 80.69   	 -61.04		
1117.86   	750.43   	 80.45   	 -55.95		
843.20   	327.15   	 80.22   	 -55.95		
550.23   	-56.76   	 80.00   	 -50.86		
305.79   	-311.58   	 79.80   	 -50.86		
145.26   	-393.68   	 79.59   	 -45.78		
 56.15   	-331.73   	 79.41   	 -45.78		
  0.92   	-211.18   	 79.23   	 -45.78		
-47.00   	-123.29   	 79.04   	 -40.69		
-89.11   	-109.56   	 78.88   	 -40.69		
-115.36   	-149.23   	 78.72   	 -40.69		
-121.15   	-193.79   	 78.56   	 -35.61		
-114.75   	-209.66   	 78.41   	 -35.61		
-109.86   	-197.14   	 78.27   	 -35.61		
-112.92   	-177.61   	 78.13   	 -35.61		
-120.54   	-170.29   	 77.99   	 -35.61		
-126.04   	-176.09   	 77.84   	 -30.52		
-126.95   	-184.63   	 77.72   	 -30.52		
-125.43   	-187.07   	 77.60   	 -20.35		
-122.38   	-182.19   	 77.52   	 -15.26		
-119.63   	-174.87   	 77.46(D)	   5.09		
-117.19   	-169.98   	 77.48   	  35.61		
-115.97   	-168.46   	 77.62   	  71.21		
-116.27   	-169.68   	 77.90   	 116.99		
-117.80   	-172.12   	 78.37   	 178.03		
-118.41   	-173.95   	 79.08   	 244.15		
-117.80   	-174.26   	 80.06   	 310.27		
-116.58   	-173.03   	 81.30   	 376.40		
-115.66   	-169.68   	 82.81   	 427.26		
-115.97   	-165.10   	 84.52   	 478.13		
-117.49   	-160.52   	 86.43   	 498.47		
-118.71   	-158.39   	 88.42   	 513.73		
-118.71   	-159.30   	 90.48   	 508.65		
-117.19   	-162.35   	 92.51   	 498.47		
-115.05   	-164.49   	 94.51   	 478.13		
-112.92   	-164.18   	 96.42   	 467.95		
-112.30   	-160.83   	 98.29   	 452.69		
-113.53   	-156.86   	100.10   	 452.69		
-116.88   	-153.81   	101.91   	 447.61		
-121.46   	-153.50   	103.70   	 452.69		
-125.43   	-155.94   	105.51   	 452.69		
-126.65   	-159.61   	107.32   	 447.61		
-124.82   	-162.05   	109.11   	 437.43		
-121.46   	-161.13   	110.86   	 422.18		
-118.71   	-157.17   	112.55   	 406.92		
-117.80   	-152.59   	114.18   	 386.57		
-119.02   	-150.76   	115.73   	 361.14		
-120.54   	-152.89   	117.17   	 340.79		
-122.68   	-157.17   	118.53   	 315.36		
-126.34   	-160.83   	119.80   	 295.01		
-133.06   	-162.05   	120.98   	 279.75		
-141.60   	-160.22   	122.10   	 264.50		
-149.23   	-157.78   	123.15   	 249.24		
-153.20   	-156.25   	124.15   	 244.15		
-151.06   	-155.94   	125.13   	 228.89		
-145.57   	-157.17   	126.04   	 223.80		
-142.21   	-159.30   	126.94   	 213.63		
-143.74   	-161.74   	127.79   	 213.63		
-148.93   	-162.96   	128.65   	 208.54		
-153.50   	-161.44   	129.48   	 208.54		
-153.81   	-156.86   	130.31   	 203.46		
-150.45   	-151.06   	131.13   	 198.37		
-146.79   	-146.79   	131.92   	 193.29		
-145.26   	-145.57   	132.70   	 178.03		
-144.96   	-145.57   	133.41   	 157.68		
-141.91   	-143.74   	134.04   	 142.42		
-134.58   	-137.02   	134.61   	 122.07		
-123.29   	-125.43   	135.10   	  96.64		
-110.17   	-111.39   	135.48   	  76.30		
-97.05   	-98.57   	135.79   	  55.95		
-84.23   	-87.89   	136.01   	  35.61		
-70.19   	-76.90   	136.15   	  20.35		
-54.93   	-62.56   	136.24(S)	   0.00		
-40.28   	-44.56   	136.24   	 -20.35		
-28.69   	-25.63   	136.15   	 -45.78		
-22.28   	-10.68   	135.97   	 -71.21		
-20.75   	 -3.05   	135.69   	-116.99		
-20.45   	 -1.22   	135.22   	-157.68		
-18.62   	 -1.83   	134.59   	-213.63		
-14.65   	 -0.31   	133.73   	-259.41		
-10.99   	  3.66   	132.70   	-310.27		
 -9.16   	  9.46   	131.45   	-361.14		
 -8.54   	 14.95   	130.01   	-396.74		
 -7.32   	 18.92   	128.42   	-442.52		
 -3.66   	 20.75   	126.65   	-467.95		
  0.31   	 20.75   	124.78   	-493.39		
  0.31   	 19.23   	122.81   	-503.56		
 -5.19   	 16.78   	120.79   	-493.39		
-13.12   	 14.04   	118.82   	-457.78		
-17.70   	 11.90   	116.99   	-406.92		
-15.26   	 10.07   	115.36   	-340.79		
 -8.24   	  7.93   	114.00   	-269.58		
 -1.83   	  4.58   	112.92   	-208.54		
 -0.92   	  0.00   	112.09   	-152.59		
 -4.88   	 -4.27   	111.47   	-122.07		
 -9.77   	 -7.02   	110.99   	-101.73		
-11.90   	 -8.24   	110.58   	 -91.56		
-10.38   	 -8.24   	110.21   	 -86.47		
 -7.63   	 -8.85   	109.87   	 -86.47		
 -6.10   	-10.99   	109.52   	 -76.30		
 -6.71   	-13.73   	109.22   	 -71.21		
 -7.63   	-15.26   	108.93   	 -61.04		
 -6.71   	-14.95   	108.69   	 -45.78		
 -3.97   	-13.43   	108.50   	 -40.69		
 -1.22   	-12.51   	108.34   	 -40.69		
 -0.31   	-13.43   	108.18   	 -35.61		
 -2.14   	-16.17   	108.04   	 -45.78		
 -5.80   	-19.23   	107.85   	 -55.95		
 -9.77   	-20.45   	107.63   	 -66.12		
-12.51   	-19.23   	107.36   	 -76.30		
-13.12   	-15.56   	107.06   	 -81.38		
-10.99   	-10.99   	106.73   	 -86.47		
 -8.54   	 -7.63   	106.39   	 -91.56		
 -6.71   	 -7.02   	106.02   	 -91.56		
 -7.32   	 -9.16   	105.66   	 -91.56		
 -9.46   	-12.82   	105.29   	 -86.47		
-10.38   	-15.56   	104.94   	 -86.47		
 -8.24   	-16.78   	104.60   	 -86.47		
 -4.27   	-16.48   	104.25   	 -76.30		
 -1.22   	-15.26   	103.95   	 -81.38		
 -1.83   	-12.82   	103.62   	 -71.21		
 -5.19   	 -9.16   	103.34   	 -76.30		
 -9.16   	 -4.27   	103.03   	 -71.21		
-10.38   	  1.22   	102.75   	 -66.12		
