  I     	  II     	  LVp     	  LVp'		
-57.98   	-115.66   	 17.68   	   5.09		
-58.90   	-115.36   	 17.70   	 -30.52		
-60.73   	-115.36   	 17.58   	 -81.38		
-62.87   	-114.75   	 17.25   	-137.33		
-64.09   	-112.92   	 16.70   	-183.11		
-64.39   	-110.47   	 15.97   	-213.63		
-64.70   	-109.56   	 15.12   	-223.80		
-65.61   	-110.17   	 14.22   	-208.54		
-67.14   	-112.30   	 13.39   	-183.11		
-68.66   	-114.44   	 12.66   	-147.51		
-69.27   	-115.36   	 12.07   	 -96.64		
-68.66   	-114.44   	 11.68   	 -45.78		
-66.53   	-111.39   	 11.50(D)	  15.26		
-62.56   	-105.59   	 11.56   	  71.21		
-56.46   	-97.35   	 11.84   	 122.07		
-48.22   	-88.81   	 12.33   	 162.77		
-38.76   	-81.48   	 12.98   	 193.29		
-29.30   	-74.77   	 13.75   	 208.54		
-20.45   	-65.00   	 14.59   	 198.37		
-12.51   	-47.30   	 15.38   	 178.03		
 -5.80   	-20.75   	 16.09   	 157.68		
  0.31   	  8.24   	 16.72   	 122.07		
  6.10   	 28.08   	 17.21   	  96.64		
 11.60   	 30.52   	 17.60   	  76.30		
 16.17   	 16.78   	 17.90   	  50.86		
 19.23   	 -2.75   	 18.11   	  35.61		
 21.06   	-15.26   	 18.25   	  30.52		
 24.11   	-14.34   	 18.37   	  25.43		
 29.30   	 -3.66   	 18.47   	  30.52		
 36.01   	  7.63   	 18.60   	  25.43		
 39.06   	 10.99   	 18.70   	  25.43		
 33.87   	  3.05   	 18.80   	  15.26		
 20.14   	-14.65   	 18.86   	  10.17		
  4.27   	-37.54   	 18.90   	   5.09		
 -4.88   	-61.04   	 18.92   	   5.09		
 -3.36   	-81.48   	 18.94   	   0.00		
  5.80   	-97.35   	 18.94   	   5.09		
 14.34   	-109.86   	 18.96   	   5.09		
 17.70   	-119.32   	 18.98   	   5.09		
 15.26   	-125.12   	 19.00   	   5.09		
 10.07   	-126.95   	 19.02   	   5.09		
  3.36   	-125.73   	 19.04   	   0.00		
 -7.63   	-123.90   	 19.04   	   0.00		
-24.41   	-124.82   	 19.04   	   5.09		
-46.39   	-129.70   	 19.06   	  10.17		
-69.58   	-137.63   	 19.10   	  20.35		
-89.42   	-147.09   	 19.19   	  45.78		
-102.54   	-156.56   	 19.37   	  66.12		
-109.56   	-165.71   	 19.63   	  91.56		
-111.69   	-172.73   	 20.00   	 111.90		
-112.00   	-176.09   	 20.45   	 132.25		
-112.92   	-175.78   	 20.98   	 152.59		
-114.75   	-173.34   	 21.59   	 157.68		
-117.19   	-170.90   	 22.22   	 162.77		
-118.41   	-169.98   	 22.87   	 167.85		
-118.10   	-169.37   	 23.54   	 157.68		
-115.36   	-169.07   	 24.17   	 152.59		
-109.56   	-171.51   	 24.78   	 147.51		
-97.05   	-184.63   	 25.37   	 142.42		
-70.80   	-220.34   	 25.94   	 147.51		
-28.38   	-284.42   	 26.53   	 152.59		
 26.55   	-367.13   	 27.14   	 152.59		
 85.14   	-444.03   	 27.75   	 147.51		
139.77   	-485.23   	 28.34   	 142.42		
191.65   	-472.41   	 28.91   	 132.25		
249.63   	-398.25   	 29.44   	 116.99		
324.71   	-254.82   	 29.91   	 101.73		
423.58   	-19.53   	 30.32   	  86.47		
547.18   	336.00   	 30.66   	  76.30		
690.00   	809.94   	 30.97   	  61.04		
836.18   	1340.33   	 31.21   	  55.95		
946.96   	1819.46   	 31.43   	  50.86		
953.98   	2142.03   	 31.64   	  40.69		
800.78   	2243.65(R)	 31.80(E)	  30.52		
492.55   	2121.58   	 31.92   	  30.52		
112.61   	1822.82   	 32.04   	  30.52		
-208.44   	1415.10   	 32.17   	  35.61		
-368.04   	979.92   	 32.31   	  40.69		
-359.80   	599.67   	 32.47   	  50.86		
-264.59   	331.42   	 32.68   	  61.04		
-178.22   	177.61   	 32.92   	  86.47		
-148.93   	 93.38   	 33.27   	 116.99		
-164.49   	 23.50   	 33.73   	 152.59		
-186.16   	-58.59   	 34.34   	 208.54		
-188.60   	-140.08   	 35.18   	 269.58		
-175.17   	-191.96   	 36.26   	 350.97		
-161.74   	-202.33   	 37.66   	 437.43		
-157.17   	-187.07   	 39.41   	 523.90		
-158.08   	-171.81   	 41.51   	 600.20		
-159.30   	-170.59   	 43.91   	 656.15		
-158.39   	-180.36   	 46.53   	 686.67		
-155.33   	-190.73   	 49.28   	 696.84		
-151.37   	-194.09   	 52.06   	 686.67		
-148.01   	-190.43   	 54.81   	 671.41		
-145.57   	-184.02   	 57.50   	 656.15		
-144.35   	-179.44   	 60.12   	 640.89		
-143.74   	-177.31   	 62.69   	 651.07		
-142.52   	-176.70   	 65.29   	 671.41		
-140.69   	-175.78   	 67.98   	 701.93		
-138.55   	-173.95   	 70.78   	 757.88		
-136.41   	-171.51   	 73.81   	 808.75		
-134.28   	-168.76   	 77.05   	 859.61		
-132.75   	-166.02   	 80.49   	 895.22		
-131.53   	-163.88   	 84.07   	 890.13		
-130.00   	-161.74   	 87.63   	 839.26		
-128.17   	-160.22   	 90.99   	 732.45		
-125.73   	-158.39   	 93.92   	 610.37		
-123.60   	-156.25   	 96.36   	 518.82		
-121.77   	-154.11   	 98.43   	 467.95		
-121.15   	-152.59   	100.30   	 452.69		
-120.24   	-151.98   	102.12   	 473.04		
-119.02   	-152.59   	104.01   	 483.21		
-117.19   	-152.28   	105.94   	 503.56		
-115.36   	-150.76   	107.95   	 513.73		
-113.53   	-147.40   	110.01   	 528.99		
-112.30   	-143.74   	112.13   	 534.08		
-110.47   	-139.47   	114.26   	 539.16		
-107.73   	-135.19   	116.42   	 534.08		
-103.76   	-130.62   	118.55   	 523.90		
-99.79   	-126.04   	120.65   	 493.39		
-96.44   	-121.46   	122.62   	 447.61		
-93.69   	-116.58   	124.41   	 401.83		
-90.64   	-110.78   	126.02   	 335.71		
-86.67   	-103.45   	127.36   	 264.50		
-81.48   	-95.21   	128.42   	 188.20		
-76.29   	-86.98   	129.18   	 116.99		
-71.72   	-79.65   	129.64   	  66.12		
-68.05   	-72.63   	129.91   	  35.61		
-63.78   	-64.39   	130.05   	  30.52		
-58.59   	-53.71   	130.17   	  30.52		
-51.27   	-40.28   	130.29   	  40.69		
-42.72   	-25.33   	130.46   	  61.04		
-33.57   	 -9.16   	130.70   	  66.12		
-24.41   	  7.63   	130.97   	  81.38		
-15.87   	 25.02   	131.29   	  96.64		
 -7.32   	 43.33   	131.68   	 122.07		
  0.92   	 62.26   	132.17   	 152.59		
  8.85   	 81.79   	132.78   	 183.11		
 16.17   	100.40   	133.51   	 203.46		
 22.89   	118.10   	134.32   	 203.46		
 28.99   	134.28   	135.14   	 188.20		
 34.48   	148.93   	135.89   	 162.77		
 39.98   	162.05   	136.54   	 127.16		
 44.56   	173.34   	137.05   	 111.90		
 47.91   	181.88   	137.50   	  96.64		
 49.44   	187.38   	137.88   	  91.56		
 48.52   	189.82   	138.25   	  91.56		
 45.17   	189.82   	138.62   	  86.47		
 39.67   	187.07   	138.96   	  66.12		
 32.35   	180.97   	139.23   	  35.61		
 23.19   	170.90   	139.37   	   5.09		
 13.73   	155.64   	139.39(S)	 -20.35		
  4.58   	135.50   	139.31   	 -35.61		
 -3.66   	111.69   	139.17   	 -40.69		
-11.60   	 86.06   	139.00   	 -25.43		
-19.84   	 60.42   	138.90   	 -10.17		
-28.99   	 35.40   	138.86   	   5.09		
-38.45   	 11.60   	138.88   	   0.00		
-46.69   	 -9.77   	138.88   	 -20.35		
-53.10   	-28.99   	138.80   	 -55.95		
-58.29   	-46.08   	138.58   	 -96.64		
-62.56   	-61.04   	138.19   	-142.42		
-67.14   	-74.46   	137.62   	-183.11		
-71.41   	-86.06   	136.89   	-233.98		
-75.07   	-95.21   	135.95   	-269.58		
-77.21   	-102.23   	134.87   	-300.10		
-78.43   	-107.12   	133.67   	-295.01		
-79.35   	-111.08   	132.49   	-264.50		
-80.57   	-114.44   	131.43   	-203.46		
-81.79   	-117.49   	130.62   	-147.51		
-82.70   	-119.93   	130.03   	-162.77		
-83.31   	-121.77   	129.38   	-249.24		
-83.62   	-122.07   	128.38   	-371.31		
-83.92   	-120.24   	126.90   	-523.90		
-83.62   	-113.53   	124.80   	-747.71		
-81.18   	-97.05   	121.81   	-1093.59		
-73.55   	-66.83   	117.44   	-1459.81		
-58.90   	-21.06   	111.60   	-1765.00		
-33.26   	 36.93   	104.54   	-1927.76		
  7.93   	102.23   	 96.83   	-1927.76		
 70.80   	171.51   	 89.11   	-1749.74		
160.52   	242.92   	 82.12   	-1429.29		
277.10   	312.81   	 76.40   	-1063.07		
411.68   	367.43   	 72.15   	-737.54		
545.65   	380.55   	 69.20   	-554.42		
650.02   	313.42   	 66.98   	-513.73		
700.07   	125.73   	 64.92   	-590.03		
685.73   	-198.97   	 62.56   	-712.10		
616.15   	-633.24   	 59.71   	-808.75		
517.27   	-1102.91   	 56.48   	-879.96		
415.95   	-1508.79   	 52.96   	-895.22		
327.76   	-1770.94   	 49.38   	-869.78		
250.55   	-1868.90(R)	 45.90   	-813.83		
169.98   	-1844.18   	 42.64   	-732.45		
 67.75   	-1763.31   	 39.72   	-630.72		
-67.44   	-1678.16   	 37.19   	-528.99		
-234.99   	-1603.39   	 35.08   	-412.00		
-422.97   	-1522.52   	 33.43   	-300.10		
-611.27   	-1418.15   	 32.23   	-193.29		
-776.37   	-1289.98   	 31.45   	-101.73		
-899.96   	-1148.07   	 31.05   	 -35.61		
-971.07   	-1006.16   	 30.91(E)	  10.17		
-987.24   	-873.41   	 30.95   	  35.61		
-955.51   	-754.09   	 31.09   	  50.86		
-886.84   	-649.41   	 31.29   	  55.95		
-794.37   	-558.47   	 31.52   	  71.21		
-690.61   	-476.99   	 31.80   	  96.64		
-586.24   	-400.39   	 32.19   	 147.51		
-492.25   	-331.12   	 32.78   	 213.63		
-419.31   	-280.76   	 33.63   	 310.27		
-372.92   	-260.31   	 34.87   	 422.18		
-350.34   	-271.00   	 36.56   	 518.82		
-343.63   	-300.29   	 38.64   	 605.29		
-342.41   	-328.37   	 41.06   	 661.24		
-339.66   	-337.83   	 43.70   	 666.32		
-331.73   	-321.96   	 46.37   	 610.37		
-317.08   	-283.20   	 48.81   	 483.21		
-293.58   	-230.10   	 50.74   	 315.36		
-260.62   	-171.81   	 52.00   	 142.42		
-219.12   	-113.53   	 52.57   	   5.09		
-171.51   	-54.63   	 52.59   	 -76.30		
-120.54   	  9.77   	 52.29   	 -96.64		
-68.66   	 81.48   	 51.90   	 -55.95		
-21.06   	154.72   	 51.68   	  35.61		
 16.48   	216.06   	 51.82   	 157.68		
 38.45   	255.74   	 52.45   	 305.19		
 44.56   	276.18   	 53.67   	 442.52		
 40.28   	292.36   	 55.44   	 544.25		
 32.96   	319.82   	 57.62   	 615.46		
 27.77   	363.16   	 60.08   	 645.98		
 26.55   	412.90   	 62.67   	 640.89		
 28.38   	455.32   	 65.23   	 605.29		
 32.04   	484.01   	 67.65   	 554.42		
 36.93   	503.23   	 69.87   	 498.47		
 41.81   	520.63   	 71.86   	 442.52		
 45.47   	540.77   	 73.63   	 401.83		
 47.61   	564.58   	 75.24   	 366.22		
 49.74   	591.13   	 76.70   	 335.71		
 53.41   	621.64   	 78.05   	 305.19		
 59.51   	657.96   	 79.27   	 279.75		
 66.83   	698.24   	 80.39   	 254.32		
 74.16   	738.53   	 81.40   	 218.72		
 81.79   	776.37   	 82.28   	 193.29		
 90.03   	812.68   	 83.05   	 157.68		
100.10   	852.36   	 83.68   	 122.07		
111.08   	899.05   	 84.17   	  96.64		
122.68   	951.84   	 84.56   	  71.21		
134.28   	1005.55   	 84.84   	  55.95		
146.18   	1053.77   	 85.07   	  30.52		
158.69   	1093.44   	 85.19   	  20.35		
171.81   	1127.01   	 85.27   	   5.09		
185.24   	1159.06   	 85.29   	 -10.17		
198.67   	1195.68   	 85.25   	 -40.69		
212.10   	1238.10   	 85.09   	 -71.21		
225.52   	1282.04   	 84.80   	-106.82		
238.95   	1321.11   	 84.37   	-142.42		
252.08   	1349.49   	 83.80   	-178.03		
264.89   	1366.88   	 83.09   	-218.72		
276.49   	1376.95   	 82.22   	-249.24		
287.78   	1385.19   	 81.22   	-284.84		
299.07   	1392.82   	 80.08   	-305.19		
310.67   	1396.48   	 78.86   	-325.53		
322.57   	1390.38   	 77.56   	-340.79		
334.47   	1370.24   	 76.20   	-350.97		
345.46   	1336.98   	 74.79   	-371.31		
354.61   	1295.78   	 73.31   	-391.66		
361.02   	1253.36   	 71.74   	-417.09		
364.07   	1213.38   	 70.07   	-432.35		
364.38   	1175.54   	 68.34   	-452.69		
362.85   	1135.86   	 66.53   	-467.95		
359.80   	1088.87   	 64.66   	-478.13		
355.22   	1032.10   	 62.75   	-488.30		
347.90   	966.19   	 60.79   	-488.30		
336.91   	896.30   	 58.84   	-488.30		
323.49   	827.94   	 56.89   	-483.21		
308.53   	763.55   	 54.95   	-473.04		
293.27   	703.43   	 53.06   	-473.04		
277.10   	644.23   	 51.17   	-473.04		
258.48   	583.80   	 49.28   	-473.04		
236.51   	521.55   	 47.39   	-473.04		
212.40   	458.37   	 45.49   	-467.95		
187.68   	397.34   	 43.62   	-447.61		
165.10   	342.10   	 41.83   	-432.35		
145.57   	294.49   	 40.10   	-417.09		
128.48   	254.82   	 38.43   	-406.92		
112.61   	218.51   	 36.81   	-396.74		
 96.13   	182.19   	 35.22   	-386.57		
 78.43   	143.74   	 33.67   	-371.31		
 60.12   	105.59   	 32.19   	-366.22		
 41.81   	 70.50   	 30.72   	-345.88		
 25.33   	 41.81   	 29.34   	-335.71		
 11.60   	 18.92   	 28.00   	-320.45		
 -0.31   	 -0.31   	 26.71   	-305.19		
 -9.77   	-18.31   	 25.49   	-279.75		
-18.92   	-36.32   	 24.37   	-264.50		
-27.77   	-55.24   	 23.32   	-244.15		
-36.32   	-74.46   	 22.34   	-228.89		
-43.64   	-92.47   	 21.42   	-218.72		
-49.13   	-106.51   	 20.55   	-208.54		
-52.19   	-114.14   	 19.72   	-213.63		
-53.71   	-115.97   	 18.86   	-223.80		
-55.24   	-116.27   	 17.97   	-233.98		
-57.07   	-119.02   	 17.03   	-254.32		
-59.81   	-126.65   	 16.01   	-269.58		
-62.87   	-137.63   	 14.93   	-279.75		
-65.92   	-148.93   	 13.81   	-289.93		
-68.66   	-156.56   	 12.66   	-284.84		
-70.80   	-159.00   	 11.52   	-279.75		
-72.94   	-158.39   	 10.40   	-264.50		
-74.77   	-158.39   	  9.34   	-244.15		
-76.60   	-161.74   	  8.36   	-218.72		
-78.13   	-168.15   	  7.49   	-172.94		
-79.35   	-174.87   	  6.80   	-122.07		
-80.57   	-178.53   	  6.31   	 -71.21		
-80.57   	-178.22   	  6.02   	 -10.17		
-79.96   	-175.17   	  5.98   	  30.52		
-79.65   	-173.34   	  6.10   	  66.12		
-80.57   	-175.17   	  6.37   	  86.47		
-83.62   	-180.66   	  6.71   	  81.38		
-88.20   	-188.60   	  7.04   	  76.30		
-91.86   	-196.53   	  7.34   	  66.12		
-93.08   	-201.42   	  7.61   	  40.69		
-91.55   	-201.72   	  7.77   	  25.43		
-88.81   	-197.75   	  7.87   	   0.00		
-86.98   	-193.18   	  7.87   	 -25.43		
-87.59   	-192.26   	  7.77   	 -40.69		
-90.33   	-195.92   	  7.61   	 -61.04		
-93.69   	-201.11   	  7.37   	 -76.30		
-96.13   	-204.47   	  7.06   	 -81.38		
-96.74   	-202.64   	  6.73   	 -81.38		
-96.13   	-199.28   	  6.41   	 -76.30		
-96.44   	-198.67   	  6.10   	 -71.21		
-98.57   	-204.47   	  5.82   	 -50.86		
-101.93   	-214.23   	  5.62   	 -30.52		
-104.06   	-222.78   	  5.49   	 -10.17		
-104.37   	-226.75   	  5.45(D)	  10.17		
-102.84   	-226.14   	  5.49   	  35.61		
-101.62   	-222.47   	  5.64   	  45.78		
-102.23   	-219.12   	  5.82   	  50.86		
-104.37   	-216.98   	  6.02   	  50.86		
-105.59   	-216.06   	  6.23   	  40.69		
-105.29   	-215.45   	  6.39   	  30.52		
-103.15   	-214.54   	  6.51   	  20.35		
-101.32   	-212.71   	  6.59   	  20.35		
-100.71   	-209.66   	  6.67   	  25.43		
-101.62   	-208.44   	  6.78   	  35.61		
-103.45   	-210.57   	  6.92   	  45.78		
-105.29   	-216.06   	  7.10   	  50.86		
-107.12   	-222.78   	  7.30   	  50.86		
-109.56   	-226.75   	  7.51   	  55.95		
-112.00   	-225.52   	  7.73   	  45.78		
-112.61   	-220.34   	  7.91   	  45.78		
-110.47   	-213.62   	  8.10   	  25.43		
-106.51   	-209.35   	  8.20   	  20.35		
-102.54   	-209.05   	  8.28   	   0.00		
-101.32   	-211.49   	  8.28   	 -15.26		
-104.37   	-214.54   	  8.22   	 -20.35		
-109.56   	-216.06   	  8.14   	 -30.52		
-114.14   	-216.06   	  8.02   	 -25.43		
-115.36   	-216.06   	  7.91   	 -25.43		
-113.22   	-216.67   	  7.81   	 -20.35		
-109.25   	-217.29   	  7.73   	 -15.26		
-104.68   	-215.45   	  7.67   	 -10.17		
-101.62   	-212.40   	  7.63   	   0.00		
-101.32   	-209.96   	  7.63   	   0.00		
-104.06   	-210.27   	  7.63   	   5.09		
-107.73   	-212.71   	  7.65   	   5.09		
-110.47   	-214.54   	  7.67   	   5.09		
-109.86   	-213.01   	  7.69   	  10.17		
-106.81   	-207.52   	  7.73   	  10.17		
-103.76   	-200.50   	  7.77   	  15.26		
-102.23   	-195.62   	  7.83   	  10.17		
-102.54   	-194.09   	  7.87   	   5.09		
-102.84   	-194.40   	  7.89   	   0.00		
-101.62   	-194.70   	  7.89   	  -5.09		
-100.10   	-192.57   	  7.87   	 -10.17		
-99.79   	-187.99   	  7.83   	  -5.09		
-101.93   	-184.33   	  7.81   	  -5.09		
-104.98   	-184.02   	  7.79   	 -20.35		
-107.12   	-187.68   	  7.71   	 -25.43		
-106.81   	-192.57   	  7.61   	 -35.61		
-105.59   	-195.62   	  7.47   	 -55.95		
-105.29   	-195.01   	  7.24   	 -61.04		
-106.20   	-191.65   	  7.00   	 -61.04		
-107.12   	-187.68   	  6.75   	 -61.04		
-106.81   	-184.63   	  6.51   	 -35.61		
-104.68   	-182.19   	  6.37   	  -5.09		
-101.93   	-179.75   	  6.35   	  30.52		
-100.10   	-177.92   	  6.47   	  71.21		
-99.18   	-177.92   	  6.75   	  91.56		
-99.49   	-180.05   	  7.12   	 111.90		
-100.71   	-183.41   	  7.57   	 106.82		
-101.62   	-184.63   	  8.00   	  91.56		
-101.62   	-181.58   	  8.36   	  71.21		
-100.71   	-175.48   	  8.65   	  35.61		
-98.27   	-169.68   	  8.79   	   5.09		
-95.52   	-168.76   	  8.81   	 -20.35		
-93.99   	-171.81   	  8.73   	 -45.78		
-93.99   	-174.56   	  8.55   	 -71.21		
-95.52   	-173.03   	  8.26   	 -76.30		
-98.27   	-168.15   	  7.96   	 -86.47		
-100.40   	-163.27   	  7.61   	 -86.47		
-101.62   	-162.05   	  7.26   	 -81.38		
-100.71   	-164.49   	  6.94   	 -76.30		
-98.57   	-166.93   	  6.63   	 -66.12		
-96.13   	-166.02   	  6.37   	 -66.12		
-94.30   	-162.35   	  6.10   	 -50.86		
-94.30   	-159.30   	  5.90   	 -40.69		
-94.60   	-159.00   	  5.74   	 -20.35		
-94.91   	-160.52   	  5.66   	  10.17		
-94.30   	-160.22   	  5.70   	  45.78		
-92.47   	-155.94   	  5.88   	  71.21		
-89.11   	-149.54   	  6.16   	 101.73		
-85.75   	-145.26   	  6.57   	 122.07		
-83.31   	-145.26   	  7.06   	 122.07		
-83.31   	-147.40   	  7.55   	 101.73		
-85.14   	-149.23   	  7.96   	  66.12		
-88.20   	-149.54   	  8.22   	  15.26		
-90.33   	-150.45   	  8.28   	 -25.43		
-90.03   	-153.50   	  8.18   	 -40.69		
-88.20   	-157.47   	  8.02   	 -25.43		
-85.75   	-157.78   	  7.91   	   0.00		
-83.62   	-150.76   	  7.91   	  35.61		
-82.70   	-140.08   	  8.06   	  71.21		
-82.70   	-132.14   	  8.34   	  91.56		
-83.62   	-132.45   	  8.71   	  96.64		
-85.45   	-139.77   	  9.09   	  76.30		
-87.59   	-149.54   	  9.40   	  61.04		
-88.20   	-155.94   	  9.64   	  35.61		
-87.28   	-156.56   	  9.79   	  20.35		
-85.14   	-152.28   	  9.87   	  15.26		
-82.09   	-146.18   	  9.93   	   5.09		
-79.35   	-139.16   	  9.95   	   0.00		
-76.90   	-132.45   	  9.95   	   0.00		
-75.07   	-126.65   	  9.95   	   5.09		
-74.77   	-122.68   	  9.97   	  10.17		
-76.29   	-122.38   	 10.01   	   5.09		
-79.35   	-124.51   	 10.03   	 -10.17		
-81.79   	-126.95   	  9.99   	 -25.43		
-82.40   	-126.95   	  9.89   	 -50.86		
-80.57   	-122.99   	  9.68   	 -71.21		
-78.13   	-116.88   	  9.40   	 -71.21		
-77.21   	-112.00   	  9.11   	 -55.95		
-78.43   	-110.47   	  8.89   	 -20.35		
