  I     	  II     	  LV     	  LV'		  AO     	  AO'		
-97.35   	-193.79   	 25.47   	  10.17		 70.44   	 -10.17		
-98.57   	-198.06   	 25.51   	  25.43		 70.40   	  -5.09		
-100.40   	-200.20   	 25.62   	  50.86		 70.38   	 -20.35		
-101.62   	-195.01   	 25.82   	  76.30		 70.29   	 -10.17		
-100.40   	-182.50   	 26.12   	  71.21		 70.25   	  15.26		
-97.66   	-169.07   	 26.41   	  25.43		 70.32   	 -10.17		
-94.91   	-164.79   	 26.51   	 -30.52		 70.27   	 -61.04		
-93.38   	-172.42   	 26.39   	 -66.12		 70.03   	 -76.30		
-93.38   	-187.38   	 26.12   	 -71.21		 69.73   	 -61.04		
-93.69   	-201.72   	 25.84   	 -71.21		 69.48   	 -45.78		
-94.30   	-208.44   	 25.55   	 -66.12		 69.30   	 -55.95		
-94.60   	-204.77   	 25.29   	 -15.26		 69.07   	 -55.95		
-94.60   	-192.26   	 25.23   	  55.95		 68.85   	 -40.69		
-93.99   	-177.61   	 25.45   	  96.64		 68.69   	 -10.17		
-92.16   	-167.24   	 25.84   	  91.56		 68.65   	   0.00		
-89.72   	-162.66   	 26.21   	  66.12		 68.65   	 -10.17		
-87.89   	-164.49   	 26.47   	  20.35		 68.61   	 -20.35		
-87.28   	-171.20   	 26.55   	 -10.17		 68.52   	 -15.26		
-87.28   	-176.70   	 26.51   	 -35.61		 68.46   	  -5.09		
-89.11   	-178.83   	 26.37   	 -50.86		 68.44   	 -15.26		
-92.47   	-177.00   	 26.16   	 -45.78		 68.38   	 -20.35		
-96.74   	-171.81   	 25.98   	 -25.43		 68.30   	 -25.43		
-100.40   	-168.15   	 25.88   	  -5.09		 68.20   	 -40.69		
-101.01   	-170.59   	 25.86   	  15.26		 68.04   	 -40.69		
-97.66   	-180.66   	 25.92   	  25.43		 67.87   	 -40.69		
-92.16   	-195.01   	 26.02   	  10.17		 67.71   	 -40.69		
-87.28   	-204.16   	 26.06   	  15.26		 67.55   	 -45.78		
-84.84   	-200.81   	 26.12   	  15.26		 67.36   	 -30.52		
-85.75   	-185.55   	 26.19   	  10.17		 67.24   	 -15.26		
-89.72   	-169.07   	 26.23   	  10.17		 67.18   	 -20.35		
-94.30   	-162.96   	 26.27   	  15.26		 67.10   	 -25.43		
-96.74   	-167.54   	 26.33   	  25.43		 67.00   	  -5.09		
-94.60   	-173.95   	 26.43   	  35.61		 66.98   	   0.00		
-88.20   	-171.81   	 26.57   	  35.61		 66.98   	  -5.09		
-81.48   	-159.91   	 26.71   	  10.17		 66.96   	 -20.35		
-78.43   	-149.23   	 26.75   	 -15.26		 66.88   	 -40.69		
-81.18   	-149.54   	 26.69   	 -25.43		 66.71   	 -45.78		
-86.98   	-161.44   	 26.59   	 -20.35		 66.53   	 -40.69		
-91.55   	-174.87   	 26.51   	 -15.26		 66.37   	 -40.69		
-92.47   	-179.75   	 26.45   	 -10.17		 66.21   	 -40.69		
-89.42   	-173.03   	 26.41   	 -20.35		 66.04   	 -45.78		
-85.14   	-160.83   	 26.33   	 -10.17		 65.86   	 -55.95		
-81.18   	-150.76   	 26.29   	 -15.26		 65.64   	 -30.52		
-79.35   	-147.09   	 26.23   	 -20.35		 65.51   	 -35.61		
-79.65   	-151.98   	 26.14   	 -15.26		 65.37   	 -50.86		
-80.26   	-162.05   	 26.08   	  -5.09		 65.17   	 -40.69		
-81.18   	-173.03   	 26.06   	   5.09		 65.00   	  -5.09		
-82.70   	-181.88   	 26.08   	  25.43		 64.98   	 -15.26		
-85.14   	-184.63   	 26.19   	  35.61		 64.92   	 -15.26		
-87.59   	-181.27   	 26.33   	  10.17		 64.86   	 -10.17		
-88.50   	-173.34   	 26.37   	 -10.17		 64.82   	 -15.26		
-86.36   	-163.57   	 26.33   	 -15.26		 64.76   	 -25.43		
-82.40   	-154.11   	 26.27   	 -10.17		 64.66   	 -15.26		
-79.04   	-147.40   	 26.23   	   5.09		 64.60   	 -10.17		
-78.13   	-146.18   	 26.25   	  15.26		 64.56   	 -15.26		
-79.35   	-151.37   	 26.31   	  25.43		 64.50   	   0.00		
-80.57   	-157.78   	 26.41   	   5.09		 64.50   	  -5.09		
-80.26   	-161.13   	 26.43   	 -15.26		 64.48   	 -25.43		
-78.43   	-159.00   	 26.37   	 -30.52		 64.37   	 -35.61		
-76.90   	-153.20   	 26.25   	 -25.43		 64.23   	 -40.69		
-75.68   	-149.84   	 26.14   	   0.00		 64.07   	 -20.35		
-75.07   	-151.37   	 26.14   	  25.43		 63.99   	  -5.09		
-74.77   	-155.64   	 26.25   	  71.21		 63.97(D)	   5.09		
-75.99   	-159.30   	 26.53   	 147.51		 63.99   	  45.78		
-79.04   	-159.30   	 27.12   	 203.46		 64.17   	 147.51		
-83.01   	-154.72   	 27.93   	 183.11		 64.76   	 233.98		
-84.84   	-146.48   	 28.67   	 101.73		 65.70   	 233.98		
-82.40   	-137.63   	 29.07   	 -61.04		 66.63   	 -20.35		
-75.99   	-128.17   	 28.83   	-361.14		 66.55   	-544.25		
-70.19   	-116.88   	 27.39   	-564.60		 64.37   	-671.41		
-67.75   	-101.32   	 25.13   	-447.61		 61.69   	-269.58		
-68.97   	-79.04   	 23.34   	-147.51		 60.61   	  -5.09		
-72.33   	-54.93   	 22.75   	 127.16		 60.59   	  30.52		
-74.46   	-36.01   	 23.26   	 325.53		 60.71   	 127.16		
-73.55   	-24.72   	 24.56   	 427.26		 61.22   	 203.46		
-69.58   	-16.17   	 26.27   	 386.57		 62.03   	 137.33		
-64.09   	 -1.22   	 27.81   	 228.89		 62.58   	  55.95		
-57.98   	 23.19   	 28.73   	   5.09		 62.81   	  25.43		
-52.80   	 49.74   	 28.75   	-198.37		 62.91   	 -45.78		
-49.44   	 65.31   	 27.96   	-310.27		 62.73   	-101.73		
-47.91   	 62.56   	 26.71   	-315.36		 62.32   	 -96.64		
-47.00   	 44.25   	 25.45   	-223.80		 61.93   	 -45.78		
-46.39   	 18.92   	 24.56   	 -76.30		 61.75   	 -35.61		
-45.17   	 -3.66   	 24.25   	  66.12		 61.61   	 -15.26		
-44.25   	-19.23   	 24.52   	 178.03		 61.55   	  15.26		
-43.03   	-31.13   	 25.23   	 223.80		 61.61   	  20.35		
-42.11   	-43.33   	 26.12   	 218.72		 61.69   	  15.26		
-41.81   	-57.37   	 27.00   	 157.68		 61.75   	  15.26		
-43.03   	-72.63   	 27.63   	  66.12		 61.81   	  20.35		
-46.39   	-85.75   	 27.89   	   5.09		 61.89   	   5.09		
-51.27   	-95.52   	 27.91   	 -20.35		 61.91   	  20.35		
-56.46   	-108.34   	 27.83   	   0.00		 61.99   	  40.69		
-61.65   	-128.17   	 27.83   	  76.30		 62.16   	  40.69		
-66.83   	-153.81   	 28.14   	 172.94		 62.32   	  30.52		
-71.72   	-178.22   	 28.83   	 295.01		 62.44   	  30.52		
-74.46   	-191.65   	 30.01   	 401.83		 62.56   	  35.61		
-72.33   	-189.82   	 31.62   	 427.26		 62.71   	  40.69		
-66.53   	-180.36   	 33.33   	 325.53		 62.87   	  45.78		
-62.26   	-172.12   	 34.63   	 127.16		 63.05   	  40.69		
-64.09   	-170.59   	 35.14   	 -50.86		 63.21   	 -25.43		
-72.63   	-175.78   	 34.93   	-167.85		 63.11   	 -40.69		
-82.70   	-184.63   	 34.26   	-254.32		 62.95   	 -30.52		
-87.89   	-194.70   	 33.25   	-269.58		 62.83   	-111.90		
-86.98   	-201.72   	 32.17   	-152.59		 62.38   	-188.20		
-86.06   	-202.64   	 31.56   	  71.21		 61.63   	 -91.56		
-92.77   	-194.40   	 31.84   	 218.72		 61.26   	  10.17		
-108.95   	-179.14   	 32.72   	 305.19		 61.30   	 -45.78		
-128.48   	-163.57   	 33.94   	 356.05		 61.12   	 -81.38		
-139.16   	-152.59   	 35.36   	 300.10		 60.79   	  10.17		
-129.39   	-137.33   	 36.56   	 203.46		 60.83   	  30.52		
-94.30   	-94.91   	 37.38   	 101.73		 60.96   	 -40.69		
-34.79   	  3.05   	 37.78   	   5.09		 60.79   	 -96.64		
 46.69   	163.57   	 37.80   	 -40.69		 60.41   	-157.68		
145.87   	348.21   	 37.64   	 -50.86		 59.78   	-188.20		
256.04   	483.40   	 37.44   	 -61.04		 59.02   	-183.11		
360.41   	495.91(R)	 37.19(E)	  86.47		 58.29   	-122.07		
432.13   	357.36   	 37.54   	 554.42		 57.80   	 -40.69		
440.67   	110.47   	 39.76   	1276.70		 57.64   	  76.30		
370.79   	-152.28   	 44.86   	1780.26		 57.94   	 152.59		
238.65   	-349.43   	 51.98   	2349.94		 58.56   	  -5.09		
 88.20   	-449.52   	 61.38   	3463.87		 58.53   	 -76.30		
-28.38   	-469.97   	 75.24   	4155.63		 58.23   	 320.45		
-81.79   	-446.47   	 91.86   	3484.22		 59.51   	 544.25		
-77.21   	-402.83   	105.80   	1495.42		 61.69   	 666.32		
-48.83   	-344.54   	111.78   	-762.97		 64.35   	 824.00		
-31.43   	-276.79   	108.73   	-1907.42		 67.65   	 656.15		
-40.28   	-213.62   	101.10   	-1586.97		 70.27   	 834.18		
-66.53   	-172.42   	 94.75   	-681.58		 73.61   	1317.39		
-90.64   	-159.61   	 92.02   	-274.67		 78.88   	 976.60		
-100.40   	-165.41   	 90.93   	-401.83		 82.79   	-137.33		
-96.44   	-173.34   	 89.32   	-198.37		 82.24   	-737.54		
-87.28   	-172.42   	 88.52   	3840.27		 79.29   	1327.56		
-85.75   	-137.33   	103.89   	2385.55		 84.60   	 635.81		
-91.55   	-132.45   	113.43   	1810.78		 87.14   	1032.55		
-95.83   	-133.06   	120.67   	 920.65		 91.27   	 839.26		
-96.13   	-134.89   	124.35   	-183.11		 94.63   	 773.14		
-92.77   	-133.67   	123.62   	-1902.33		 97.72   	 -25.43		
-88.50   	-130.31   	116.01   	-2980.66		 97.62   	-1424.21		
-87.89   	-127.26   	104.09   	-2085.44		 91.92   	-1592.06		
-91.86   	-126.65   	 95.75   	 569.68		 85.55   	-172.94		
-97.35   	-127.56   	 98.03   	2772.12		 84.86   	1098.67		
-99.18   	-126.04   	109.11   	3382.49		 89.26   	 549.34		
-95.52   	-119.63   	122.64   	2802.63		 91.45   	-274.67		
-89.42   	-110.78   	133.86   	2110.88		 90.36   	 198.37		
-85.45   	-102.23   	142.30   	2278.73		 91.15   	1093.59		
-85.45   	-94.30   	151.41   	2416.06		 95.52   	1119.02		
-86.98   	-87.28   	161.08   	 457.78		100.00   	-122.07		
-86.06   	-81.18   	162.91   	-2629.69		 99.51   	-1673.44		
-81.79   	-79.65   	152.39   	-3723.28		 92.82   	-2421.15		
-76.60   	-82.40   	137.50   	-2222.78		 83.13   	-1363.17		
-73.85   	-82.09   	128.61   	 -55.95		 77.68   	 116.99		
-74.16   	-73.85   	128.38   	1561.54		 78.15   	 137.33		
-75.38   	-57.68   	134.63   	3575.77		 78.70   	 498.47		
-75.68   	-41.20   	148.93   	4460.82		 80.69   	2639.87		
-73.55   	-31.74   	166.77   	1342.82		 91.25   	2782.29		
-70.19   	-29.60   	172.15(S)	-3458.79		102.38   	-274.67		
-67.44   	-28.08   	158.31   	-3926.74		101.28   	-1592.06		
-65.92   	-23.19   	142.60   	-249.24		 94.91   	 890.13		
-65.00   	-15.26   	141.61   	1271.61		 98.47   	2258.38		
-62.87   	 -4.88   	146.69   	 101.73		107.51(S)	-574.77		
-58.59   	  7.02   	147.10   	 -61.04		105.21   	-2410.98		
-52.49   	 20.75   	146.86   	-620.55		 95.56   	-946.08		
-46.39   	 36.01   	144.37   	-2695.82		 91.78   	-996.94		
-43.03   	 52.49   	133.59   	-3260.41		 87.79   	-2278.73		
-41.20   	 66.22   	120.55   	-818.92		 78.68   	-732.45		
-39.06   	 75.07   	117.27   	1948.11		 75.75   	1703.96		
-35.40   	 79.65   	125.07   	2060.01		 82.56   	1210.58		
-30.52   	 79.65   	133.31   	 818.92		 87.41   	-350.97		
-26.55   	 77.51   	136.58   	 300.10		 86.00   	 279.75		
-25.02   	 79.65   	137.78   	 116.99		 87.12   	1180.06		
-24.11   	 89.42   	138.25   	-813.83		 91.84   	 228.89		
-21.36   	104.37   	134.99   	-1556.45		 92.76   	-676.50		
-16.17   	119.02   	128.77   	-1805.69		 90.05   	 -66.12		
-10.07   	127.56   	121.55   	-1800.60		 89.79   	  81.38		
 -5.49   	129.09   	114.34   	-635.81		 90.11   	-569.68		
 -3.66   	126.65   	111.80   	 808.75		 87.83   	-188.20		
 -3.36   	123.29   	115.04   	1027.46		 87.08   	 386.57		
 -1.83   	122.38   	119.15   	 335.71		 88.63   	 -20.35		
  0.92   	124.51   	120.49   	-147.51		 88.54   	-498.47		
  3.66   	124.82   	119.90   	-391.66		 86.55   	-193.29		
  4.58   	118.41   	118.33   	-661.24		 85.78   	 340.79		
  2.14   	102.84   	115.69   	-961.34		 87.14   	 356.05		
 -3.36   	 81.79   	111.84   	-1032.55		 88.57   	 -30.52		
-10.68   	 63.48   	107.71   	-808.75		 88.44   	-325.53		
-18.01   	 54.02   	104.48   	-315.36		 87.14   	-152.59		
-23.80   	 50.35   	103.21   	 -96.64		 86.53   	 162.77		
-27.47   	 43.64   	102.83   	  71.21		 87.18   	  55.95		
-29.91   	 27.16   	103.11   	 116.99		 87.41   	 -55.95		
-32.35   	  3.05   	103.58   	-132.25		 87.18   	  35.61		
-36.93   	-22.89   	103.05   	-223.80		 87.32   	  10.17		
-42.72   	-43.64   	102.16   	-554.42		 87.36   	  71.21		
-48.52   	-59.51   	 99.94   	-1271.61		 87.65   	  20.35		
-52.19   	-72.94   	 94.85   	-1546.28		 87.73   	-228.89		
-53.41   	-83.62   	 88.67   	-1124.11		 86.82   	 -25.43		
-54.63   	-91.86   	 84.17   	-707.02		 86.71   	 345.88		
-57.98   	-97.35   	 81.34   	-386.57		 88.10   	 178.03		
-63.78   	-100.10   	 79.80   	-157.68		 88.81   	-142.42		
-68.97   	-101.62   	 79.17   	-208.54		 88.24   	-127.16		
-69.58   	-104.06   	 78.33   	-249.24		 87.73   	 -61.04		
-66.53   	-109.56   	 77.33   	-320.45		 87.49   	-122.07		
-63.78   	-119.32   	 76.05   	-630.72		 87.00   	-269.58		
-65.61   	-132.14   	 73.53   	-885.04		 85.92   	-391.66		
-72.63   	-143.13   	 69.99   	-752.79		 84.35   	-223.80		
-80.26   	-147.09   	 66.98   	-762.97		 83.46   	 111.90		
-83.01   	-143.43   	 63.93   	-1271.61		 83.91   	 -66.12		
-80.57   	-138.24   	 58.84   	-1648.01		 83.64   	-345.88		
-76.29   	-138.55   	 52.25   	-1368.26		 82.26   	   5.09		
-73.55   	-144.96   	 46.77   	-839.26		 82.28   	 391.66		
-72.33   	-153.50   	 43.42   	-534.08		 83.85   	 162.77		
-71.11   	-157.78   	 41.28   	-213.63		 84.50   	 -50.86		
-69.27   	-153.50   	 40.43   	-264.50		 84.29   	  96.64		
-67.75   	-142.52   	 39.37   	-768.05		 84.68   	-473.04		
-68.05   	-131.84   	 36.30   	-874.87		 82.79   	-1032.55		
-71.11   	-122.68   	 32.80   	-701.93		 78.66   	-417.09		
-74.46   	-115.97   	 29.99   	-478.13		 76.99   	 172.94		
-76.29   	-112.00   	 28.08   	-193.29		 77.68   	  76.30		
-76.60   	-113.22   	 27.30   	 -55.95		 77.99   	  50.86		
-76.29   	-120.54   	 27.08   	 -86.47		 78.19   	 147.51		
-75.68   	-132.14   	 26.73   	-116.99		 78.78   	  76.30		
-74.46   	-140.99   	 26.27   	-183.11		 79.08   	   5.09		
-72.33   	-139.47   	 25.53   	-254.32		 79.10   	 -55.95		
-69.58   	-126.04   	 24.52   	-228.89		 78.88   	 -71.21		
-67.75   	-111.08   	 23.60   	 -61.04		 78.60   	  71.21		
-68.36   	-106.51   	 23.36   	 111.90		 78.88   	 213.63		
-72.02   	-115.66   	 23.80   	 101.73		 79.74   	 228.89		
-76.60   	-133.36   	 24.21   	  15.26		 80.65   	 122.07		
-79.35   	-146.48   	 24.27   	 -25.43		 81.14   	  71.21		
-78.43   	-145.87   	 24.17   	 -61.04		 81.42   	  35.61		
-74.16   	-132.45   	 23.93   	 -76.30		 81.57   	 -30.52		
-68.66   	-114.14   	 23.62   	-162.77		 81.44   	 -50.86		
-65.00   	-101.32   	 22.97   	-325.53		 81.24   	-116.99		
-64.09   	-100.71   	 21.67   	-371.31		 80.77   	-239.06		
-65.92   	-112.00   	 20.18   	-254.32		 79.82   	-244.15		
-68.66   	-128.48   	 19.17   	-142.42		 78.84   	-142.42		
-71.72   	-140.69   	 18.60   	 -35.61		 78.27   	 -40.69		
-74.16   	-142.82   	 18.45(D)	 183.11		 78.11   	  -5.09		
-75.38   	-135.50   	 19.19   	 401.83		 78.09   	  20.35		
-74.16   	-125.12   	 20.79   	 391.66		 78.17   	 111.90		
-70.50   	-118.10   	 22.36   	 249.24		 78.62   	  91.56		
-66.22   	-116.88   	 23.36   	  45.78		 78.98   	   5.09		
-63.78   	-117.49   	 23.54   	-152.59		 79.00   	 -55.95		
-65.00   	-115.97   	 22.93   	-254.32		 78.78   	-116.99		
-68.05   	-112.00   	 21.91   	-244.15		 78.31   	-137.33		
-71.11   	-108.64   	 20.94   	-178.03		 77.76   	 -96.64		
-72.02   	-109.86   	 20.22   	-193.29		 77.38   	 -81.38		
-71.41   	-119.02   	 19.45   	-116.99		 77.05   	-122.07		
-70.50   	-133.67   	 18.98   	  66.12		 76.56   	 -50.86		
-70.19   	-148.01   	 19.25   	 142.42		 76.36   	  10.17		
-70.19   	-154.42   	 19.82   	 162.77		 76.40   	 -66.12		
-69.58   	-150.15   	 20.47   	 157.68		 76.13   	 -55.95		
-68.36   	-137.33   	 21.10   	 147.51		 75.91   	  20.35		
-66.53   	-124.21   	 21.69   	 178.03		 75.99   	   0.00		
-64.09   	-118.71   	 22.40   	 233.98		 75.99   	  35.61		
-61.65   	-122.99   	 23.34   	 152.59		 76.13   	 106.82		
-60.73   	-132.14   	 23.95   	 -61.04		 76.56   	  61.04		
-61.65   	-138.85   	 23.70   	-193.29		 76.81   	 -55.95		
-63.48   	-137.94   	 22.93   	-254.32		 76.58   	-106.82		
-64.70   	-132.45   	 21.91   	-259.41		 76.15   	-147.51		
-63.48   	-126.95   	 20.87   	-183.11		 75.56   	-157.68		
-61.34   	-124.82   	 20.14   	 -20.35		 74.93   	 -61.04		
-61.04   	-127.26   	 20.06   	 111.90		 74.69   	  25.43		
-63.17   	-132.75   	 20.51   	 132.25		 74.79   	 -40.69		
-66.83   	-137.94   	 21.04   	 147.51		 74.63   	 -81.38		
-68.97   	-139.47   	 21.63   	 162.77		 74.30   	 -40.69		
-68.36   	-137.33   	 22.28   	 111.90		 74.14   	 -15.26		
-65.92   	-133.97   	 22.73   	  45.78		 74.08   	 -35.61		
-63.78   	-131.53   	 22.91   	   5.09		 73.94   	 -20.35		
-62.56   	-130.31   	 22.93   	 -55.95		 73.86   	 -20.35		
-61.65   	-124.82   	 22.71   	 -91.56		 73.77   	 -40.69		
-59.81   	-106.51   	 22.34   	 -71.21		 73.61   	 -61.04		
-57.37   	-74.46   	 22.05   	 -35.61		 73.37   	 -71.21		
-55.85   	-38.76   	 21.91   	  10.17		 73.08   	 -55.95		
-55.54   	-11.90   	 21.95   	  86.47		 72.86   	 -45.78		
-56.15   	  0.31   	 22.30   	 137.33		 72.68   	 -15.26		
-57.37   	  1.22   	 22.85   	 132.25		 72.61   	 -30.52		
-57.37   	  0.00   	 23.38   	 106.82		 72.49   	 -55.95		
-55.24   	  4.58   	 23.80   	  71.21		 72.27   	 -35.61		
-50.66   	 16.78   	 24.09   	   0.00		 72.13   	 -30.52		
-43.95   	 35.71   	 24.09   	 -76.30		 72.00   	 -50.86		
-36.01   	 58.90   	 23.78   	-142.42		 71.80   	 -81.38		
-28.38   	 80.26   	 23.21   	-147.51		 71.47   	 -96.64		
-22.28   	 90.64   	 22.62   	-101.73		 71.09   	 -86.47		
-17.70   	 83.01   	 22.22   	 -55.95		 70.74   	 -61.04		
-15.87   	 58.29   	 21.99   	   0.00		 70.50   	 -55.95		
-16.48   	 23.19   	 21.99   	  35.61		 70.27   	 -45.78		
-19.23   	-12.82   	 22.14   	  76.30		 70.09   	 -20.35		
-24.41   	-42.72   	 22.44   	 111.90		 70.01(D)	  15.26		
-30.21   	-61.34   	 22.89   	 132.25		 70.07   	  35.61		
-35.40   	-68.97   	 23.42   	 162.77		 70.21   	  50.86		
-39.06   	-70.19   	 24.07   	 178.03		 70.42   	  55.95		
-41.81   	-71.41   	 24.78   	 162.77		 70.64   	  25.43		
-43.64   	-82.09   	 25.43   	 127.16		 70.74   	  10.17		
-45.78   	-103.15   	 25.94   	  91.56		 70.78   	 -10.17		
-48.52   	-125.73   	 26.31   	  96.64		 70.74   	 -30.52		
-51.88   	-141.60   	 26.69   	 152.59		 70.62   	 -15.26		
-55.85   	-149.54   	 27.30   	 208.54		 70.56   	   5.09		
-59.20   	-154.72   	 28.14   	 218.72		 70.58   	  10.17		
-62.26   	-163.57   	 29.01   	 178.03		 70.62   	  25.43		
-64.39   	-176.09   	 29.73   	  66.12		 70.72   	  10.17		
-65.31   	-185.85   	 29.99   	-122.07		 70.76   	 -40.69		
-64.70   	-187.99   	 29.50   	-269.58		 70.60   	 -96.64		
-63.48   	-185.55   	 28.42   	-330.62		 70.21   	-137.33		
-62.56   	-185.24   	 27.10   	-300.10		 69.66   	-132.25		
-63.48   	-187.99   	 25.90   	-198.37		 69.14   	 -76.30		
-65.92   	-191.96   	 25.11   	 -61.04		 68.83   	 -50.86		
-69.89   	-192.57   	 24.86(E)	 101.73		 68.63   	-101.73		
-75.07   	-186.16   	 25.27   	 284.84		 68.22   	 -91.56		
-82.70   	-173.34   	 26.41   	 350.97		 67.85   	  -5.09		
-94.30   	-156.56   	 27.81   	 320.45		 67.83   	   0.00		
-106.51   	-137.94   	 29.09   	 218.72		 67.83   	 -30.52		
-112.30   	-119.02   	 29.97   	 111.90		 67.71   	 -15.26		
-103.15   	-95.21   	 30.42   	  81.38		 67.65   	  40.69		
-71.72   	-49.13   	 30.74   	  66.12		 67.81   	  61.04		
-14.04   	 46.69   	 31.01   	  81.38		 68.06   	 -25.43		
 70.80   	202.33   	 31.33   	 111.90		 67.95   	-106.82		
181.58   	385.44   	 31.78   	  61.04		 67.53   	-132.25		
306.70   	524.60   	 32.02   	 -55.95		 67.00   	-223.80		
422.06   	539.55(R)	 31.80   	 122.07		 66.10   	-356.05		
492.55   	396.42   	 32.29   	 325.53		 64.68   	-264.50		
486.45   	137.63   	 33.59   	  20.35		 63.62   	-111.90		
394.29   	-140.38   	 33.67   	 249.24		 63.17   	-269.58		
242.92   	-345.76   	 34.67   	1744.65		 62.10   	 101.73		
 86.06   	-438.23   	 41.65   	3407.92		 62.50   	 727.36		
-23.19   	-430.60   	 55.28   	4292.96		 65.41   	 437.43		
-62.26   	-364.99   	 72.45   	3880.96		 67.16   	  91.56		
-45.47   	-281.37   	 87.98   	1943.02		 67.53   	 223.80		
-12.51   	-203.25   	 95.75   	-233.98		 68.42   	 198.37		
  2.14   	-143.74   	 94.81   	-1439.47		 69.22   	 -35.61		
-10.68   	-109.25   	 89.05   	-1510.68		 69.07   	 116.99		
-38.45   	-98.57   	 83.01   	-422.18		 69.54   	 371.31		
-62.26   	-104.37   	 81.32   	 900.30		 71.03   	 508.65		
-71.41   	-115.05   	 84.92   	1490.33		 73.06   	 590.03		
-68.36   	-122.07   	 90.88   	1597.15		 75.42   	 615.46		
-61.95   	-122.38   	 97.27   	1332.65		 77.88   	 778.23		
-58.59   	-117.80   	102.60   	 295.01		 81.00   	 762.97		
-60.42   	-111.39   	103.78   	-1256.35		 84.05   	 289.93		
-64.70   	-106.51   	 98.76   	-1856.55		 85.21   	-244.15		
-68.05   	-105.59   	 91.33   	-946.08		 84.23   	 -25.43		
-68.97   	-106.20   	 87.55   	 223.80		 84.13   	 564.60		
-66.83   	-104.37   	 88.44   	1042.72		 86.39   	 300.10		
-63.78   	-96.74   	 92.61   	1556.45		 87.59   	  76.30		
-61.65   	-85.14   	 98.84   	1607.32		 87.89   	 574.77		
-61.65   	-72.63   	105.27   	1353.00		 90.19   	 666.32		
-63.17   	-62.56   	110.68   	 803.66		 92.86   	 478.13		
-63.78   	-57.37   	113.90   	 -20.35		 94.77   	 534.08		
-62.56   	-57.37   	113.81   	-615.46		 96.91   	 361.14		
-60.12   	-62.56   	111.35   	-671.41		 98.35   	 152.59		
-57.68   	-69.27   	108.67   	-620.55		 98.96   	  25.43		
-57.37   	-71.72   	106.18   	-381.48		 99.06   	-325.53		
-58.29   	-64.39   	104.66   	 590.03		 97.76   	 -81.38		
-59.51   	-48.22   	107.02   	1571.71		 97.44   	 976.60		
-59.20   	-29.60   	113.31   	1368.26		101.34   	1037.64		
-57.98   	-16.78   	118.78   	 295.01		105.49   	-228.89		
-55.85   	-13.73   	119.96   	-691.76		104.58   	-707.02		
-53.71   	-15.26   	117.19   	-1083.41		101.75   	-152.59		
-50.66   	-14.65   	112.86   	-910.47		101.14   	  -5.09		
-46.39   	 -7.93   	109.22   	-300.10		101.12   	-147.51		
-42.42   	  4.88   	108.02   	 132.25		100.53   	   5.09		
-39.98   	 20.45   	108.54   	 188.20		100.55   	 -20.35		
-39.67   	 36.62   	109.30   	  10.17		100.47   	-350.97		
-40.59   	 51.88   	109.34   	-361.14		 99.06   	-696.84		
-40.28   	 65.00   	107.89   	-401.83		 96.28   	-630.72		
-37.84   	 74.16   	106.29   	-233.98		 93.75   	 -40.69		
-33.26   	 79.04   	105.35   	  66.12		 93.59   	 396.74		
-27.47   	 83.92   	105.62   	 691.76		 95.18   	 666.32		
-22.28   	 96.13   	108.38   	1261.44		 97.84   	1113.93		
-18.92   	114.75   	113.43   	1307.22		102.30   	1200.40		
-18.31   	130.00   	118.66   	 946.08		107.10   	 798.57		
-19.23   	134.28   	122.44   	 366.22		110.29   	 539.16		
-18.62   	128.17   	123.91(S)	-569.68		112.45   	 264.50		
-14.04   	122.68   	121.63   	-1449.64		113.51(S)	-442.52		
 -6.41   	131.84   	115.83   	-1347.91		111.74   	-788.40		
  0.92   	155.64   	110.44   	-778.23		108.59   	-208.54		
  5.19   	178.53   	107.32   	-1195.32		107.75   	-233.98		
  5.19   	186.46   	102.54   	-1195.32		106.82   	-1012.20		
  3.66   	179.44   	 97.76   	 457.78		102.77   	-559.51		
  3.36   	168.76   	 99.59   	1454.72		100.53   	 320.45		
  6.10   	166.63   	105.41   	1220.75		101.81   	   0.00		
 10.38   	174.87   	110.29   	 732.45		101.81   	 106.82		
 14.04   	184.94   	113.22   	-198.37		102.24   	 640.89		
 14.95   	186.77   	112.43   	-1281.79		104.80   	 -91.56		
 12.51   	178.83   	107.30   	-1668.36		104.43   	-691.76		
  7.93   	166.02   	100.63   	-996.94		101.67   	  40.69		
  3.05   	154.42   	 96.64   	 178.03		101.83   	 590.03		
 -0.61   	144.35   	 97.35   	 859.61		104.19   	 269.58		
 -2.14   	133.97   	100.79   	 742.62		105.27   	-122.07		
 -3.66   	118.10   	103.76   	 350.97		104.78   	-208.54		
 -6.71   	 92.77   	105.17   	-101.73		103.95   	-244.15		
-13.12   	 59.51   	104.76   	-493.39		102.97   	-193.29		
-21.36   	 25.02   	102.79   	-554.42		102.20   	 -25.43		
-30.21   	 -0.92   	100.57   	-478.13		102.10   	 -30.52		
-36.32   	-14.34   	 98.66   	-432.35		101.97   	-101.73		
-38.15   	-18.92   	 96.93   	-254.32		101.57   	  20.35		
-37.54   	-23.80   	 95.91   	-193.29		101.65   	  20.35		
-37.23   	-36.32   	 95.14   	-361.14		101.73   	-244.15		
-40.59   	-54.02   	 93.69   	-590.03		100.75   	-366.22		
-47.30   	-69.27   	 91.33   	-752.79		 99.29   	-350.97		
