  I     	  II     	  AOp     	  AOp'		
 39.37   	-57.98   	126.53   	-579.86		
 82.09   	-223.08   	124.21   	-661.24		
119.93   	-397.95   	121.57   	-757.88		
137.02   	-557.86   	118.53   	-844.35		
123.29   	-673.83   	115.16   	-935.91		
 83.92   	-717.77(R)	111.41   	-1007.12		
 32.35   	-676.27   	107.39   	-1073.24		
-18.62   	-568.54   	103.09   	-1119.02		
-67.14   	-444.34   	 98.62   	-1144.45		
-120.24   	-358.89   	 94.04   	-1144.45		
-181.27   	-339.05   	 89.46   	-1129.19		
-244.14   	-369.26   	 84.94   	-1088.50		
-294.19   	-409.85   	 80.59   	-1027.46		
-317.38   	-425.72   	 76.48   	-956.25		
-310.67   	-406.19   	 72.65   	-869.78		
-283.81   	-360.11   	 69.18   	-778.23		
-249.94   	-300.60   	 66.06   	-671.41		
-219.12   	-237.43   	 63.38   	-579.86		
-192.87   	-176.39   	 61.06   	-478.13		
-167.24   	-122.07   	 59.15   	-386.57		
-139.77   	-79.65   	 57.60   	-305.19		
-112.92   	-52.19   	 56.38   	-233.98		
-91.86   	-36.93   	 55.44   	-167.85		
-79.04   	-25.94   	 54.77   	-106.82		
-71.11   	-10.99   	 54.34   	 -45.78		
-59.81   	  9.16   	 54.16   	  15.26		
-40.59   	 29.30   	 54.22   	  71.21		
-17.09   	 38.76   	 54.51   	 142.42		
  1.22   	 31.43   	 55.08   	 203.46		
  7.63   	 12.21   	 55.89   	 274.67		
  4.27   	 -7.32   	 56.99   	 345.88		
 -1.22   	-16.48   	 58.37   	 427.26		
 -2.14   	-13.73   	 60.08   	 503.56		
  1.83   	 -4.58   	 62.10   	 574.77		
  7.93   	  5.49   	 64.39   	 645.98		
 13.12   	 14.34   	 66.98   	 696.84		
 17.40   	 23.50   	 69.77   	 732.45		
 20.75   	 33.26   	 72.70   	 747.71		
 22.28   	 43.03   	 75.69   	 732.45		
 19.53   	 50.96   	 78.62   	 707.02		
 12.82   	 58.59   	 81.44   	 666.32		
  6.71   	 68.05   	 84.11   	 610.37		
  6.71   	 80.26   	 86.55   	 554.42		
 15.87   	 92.47   	 88.77   	 503.56		
 32.04   	102.23   	 90.78   	 452.69		
 47.91   	109.86   	 92.59   	 412.00		
 57.37   	119.32   	 94.24   	 371.31		
 57.98   	133.36   	 95.73   	 340.79		
 51.27   	151.67   	 97.09   	 305.19		
 40.28   	167.54   	 98.31   	 274.67		
 27.77   	176.39   	 99.41   	 244.15		
 15.87   	177.92   	100.39   	 208.54		
  5.80   	177.61   	101.22   	 167.85		
  0.00   	182.19   	101.89   	 127.16		
 -0.31   	195.01   	102.40   	  91.56		
  6.71   	213.62   	102.77   	  45.78		
 21.97   	231.63   	102.95   	   5.09		
 42.72   	242.31   	102.97(S)	 -35.61		
 63.48   	241.09   	102.83   	 -71.21		
 79.04   	228.88   	102.54   	-111.90		
 88.81   	213.01   	102.10   	-142.42		
 96.44   	200.81   	101.53   	-183.11		
105.90   	196.84   	100.79   	-213.63		
116.27   	197.45   	 99.94   	-259.41		
120.54   	195.01   	 98.90   	-295.01		
113.83   	183.41   	 97.72   	-335.71		
 98.88   	162.96   	 96.38   	-366.22		
 83.62   	138.55   	 94.91   	-401.83		
 75.07   	114.75   	 93.31   	-427.26		
 71.41   	 92.47   	 91.60   	-452.69		
 66.22   	 72.63   	 89.79   	-488.30		
 55.54   	 57.07   	 87.83   	-523.90		
 41.20   	 45.47   	 85.74   	-579.86		
 28.69   	 28.69   	 83.42   	-630.72		
 22.28   	 -9.46   	 80.89   	-696.84		
 24.41   	-86.06   	 78.11   	-768.05		
 36.62   	-205.99   	 75.04   	-834.18		
 59.51   	-357.36   	 71.70   	-895.22		
 88.81   	-519.10   	 68.12   	-946.08		
114.44   	-669.86   	 64.33   	-991.86		
124.82   	-788.88   	 60.37   	-1027.46		
113.83   	-855.10(R)	 56.26   	-1042.72		
 84.84   	-855.10   	 52.09   	-1052.90		
 44.86   	-792.24   	 47.87   	-1047.81		
 -0.92   	-691.53   	 43.68   	-1022.38		
-53.71   	-591.74   	 39.59   	-981.68		
-117.80   	-524.29   	 35.67   	-925.73		
-189.51   	-496.22   	 31.96   	-864.70		
-257.26   	-494.69   	 28.50   	-783.31		
-303.65   	-499.57   	 25.37   	-696.84		
-314.64   	-493.47   	 22.58   	-600.20		
-290.53   	-467.53   	 20.18   	-508.65		
-247.80   	-423.28   	 18.15   	-406.92		
-210.88   	-369.87   	 16.52   	-320.45		
-194.70   	-318.91   	 15.24   	-233.98		
-199.28   	-280.46   	 14.30   	-152.59		
-210.27   	-253.30   	 13.69   	 -96.64		
-209.96   	-227.97   	 13.31   	 -35.61		
-191.35   	-194.40   	 13.16   	   5.09		
-158.69   	-149.23   	 13.18   	  40.69		
-122.38   	-97.35   	 13.35   	  71.21		
-89.72   	-47.61   	 13.63   	 116.99		
-63.17   	 -7.93   	 14.10   	 157.68		
-42.42   	 17.40   	 14.73   	 218.72		
-26.86   	 30.82   	 15.61   	 279.75		
-16.48   	 37.54   	 16.72   	 350.97		
-11.60   	 43.95   	 18.13   	 422.18		
-10.99   	 53.41   	 19.82   	 488.30		
-12.21   	 63.48   	 21.77   	 549.34		
-13.12   	 70.80   	 23.97   	 605.29		
-12.21   	 73.85   	 26.39   	 651.07		
 -8.24   	 76.29   	 28.99   	 696.84		
 -2.14   	 82.70   	 31.78   	 727.36		
  6.10   	 96.74   	 34.69   	 757.88		
 17.09   	118.10   	 37.72   	 768.05		
 28.99   	144.65   	 40.79   	 783.31		
 39.06   	171.81   	 43.93   	 773.14		
 45.17   	195.31   	 47.02   	 752.79		
 47.30   	213.62   	 50.03   	 727.36		
 48.22   	228.27   	 52.94   	 681.58		
 50.35   	241.39   	 55.67   	 625.63		
 53.41   	254.52   	 58.17   	 574.77		
 54.93   	266.42   	 60.47   	 503.56		
 54.02   	276.49   	 62.48   	 437.43		
 55.54   	285.64   	 64.23   	 366.22		
 64.70   	297.24   	 65.70   	 300.10		
 80.57   	312.81   	 66.90   	 233.98		
 97.05   	329.28   	 67.83   	 162.77		
106.20   	340.27   	 68.48   	 106.82		
105.59   	342.10   	 68.91   	  50.86		
101.01   	337.83   	 69.11   	   0.00		
 99.18   	332.64   	 69.11   	 -40.69		
101.62   	331.42   	 68.95   	 -76.30		
105.29   	331.73   	 68.65   	-101.73		
106.20   	327.15   	 68.24   	-122.07		
103.76   	310.97   	 67.75   	-137.33		
100.40   	284.12   	 67.20   	-147.51		
 98.88   	254.52   	 66.61   	-152.59		
100.10   	230.71   	 66.00   	-167.85		
103.45   	216.98   	 65.33   	-193.29		
108.03   	210.57   	 64.56   	-218.72		
113.22   	204.77   	 63.68   	-274.67		
116.88   	193.18   	 62.58   	-335.71		
116.58   	174.56   	 61.24   	-406.92		
112.00   	151.67   	 59.61   	-483.21		
105.29   	128.78   	 57.68   	-549.34		
100.71   	108.34   	 55.48   	-600.20		
101.62   	 89.42   	 53.08   	-625.63		
107.73   	 71.41   	 50.58   	-615.46		
113.83   	 53.10   	 48.12   	-579.86		
115.97   	 34.48   	 45.80   	-523.90		
112.30   	 17.40   	 43.70   	-447.61		
105.29   	  3.36   	 41.91   	-381.48		
 97.35   	 -8.85   	 40.39   	-315.36		
 88.20   	-21.67   	 39.12   	-274.67		
 75.99   	-38.15   	 38.03   	-254.32		
 59.51   	-59.51   	 37.01   	-249.24		
 40.59   	-83.01   	 36.01   	-259.41		
 24.72   	-102.84   	 34.97   	-289.93		
 16.78   	-113.53   	 33.81   	-315.36		
 17.40   	-115.05   	 32.55   	-345.88		
 21.97   	-112.61   	 31.17   	-361.14		
 24.72   	-112.00   	 29.73   	-381.48		
 22.89   	-117.19   	 28.20   	-381.48		
 18.31   	-126.34   	 26.67   	-381.48		
 14.95   	-135.50   	 25.15   	-371.31		
 15.26   	-141.60   	 23.66   	-350.97		
 16.78   	-145.87   	 22.26   	-325.53		
 15.26   	-151.37   	 20.96   	-305.19		
  7.32   	-159.00   	 19.74   	-274.67		
 -4.58   	-166.93   	 18.64   	-244.15		
-14.95   	-172.42   	 17.66   	-218.72		
-18.31   	-173.65   	 16.79   	-188.20		
-13.43   	-171.51   	 16.03   	-162.77		
 -4.88   	-169.37   	 15.38   	-142.42		
  2.75   	-169.07   	 14.81   	-132.25		
  6.41   	-170.29   	 14.28   	-111.90		
  6.10   	-171.81   	 13.84   	-111.90		
  3.36   	-171.81   	 13.39   	-101.73		
 -0.31   	-170.59   	 12.98   	 -96.64		
 -3.66   	-169.68   	 12.59   	 -96.64		
 -5.49   	-169.37   	 12.21   	 -96.64		
 -6.10   	-169.98   	 11.82   	 -91.56		
 -6.41   	-171.81   	 11.45   	 -86.47		
 -8.54   	-175.17   	 11.11   	 -86.47		
-13.43   	-179.75   	 10.76   	 -76.30		
-18.31   	-182.50   	 10.46   	 -71.21		
-19.84   	-181.58   	 10.17   	 -66.12		
-16.78   	-176.39   	  9.91   	 -61.04		
-10.07   	-169.07   	  9.66   	 -50.86		
 -1.53   	-161.13   	  9.46   	 -45.78		
  5.80   	-155.03   	  9.28   	 -40.69		
  9.16   	-151.37   	  9.11   	 -40.69		
  7.93   	-149.23   	  8.95   	 -35.61		
  2.75   	-148.62   	  8.81   	 -30.52		
 -2.44   	-147.71   	  8.69   	 -30.52		
 -0.92   	-144.96   	  8.57   	 -25.43		
 10.07   	-142.52   	  8.46   	 -20.35		
 24.11   	-149.84   	  8.38   	 -20.35		
 28.38   	-183.11   	  8.30   	 -20.35		
 11.90   	-256.04   	  8.22   	 -15.26		
-26.25   	-369.57   	  8.16   	 -10.17		
-75.99   	-504.76   	  8.12   	 -10.17		
-120.85   	-626.53   	  8.08   	 -10.17		
-149.23   	-702.82   	  8.04   	 -10.17		
-162.66   	-720.21(R)	  8.00   	   0.00		
-173.03   	-685.42   	  8.00   	   5.09		
-192.26   	-617.68   	  8.02   	  10.17		
-222.17   	-537.41   	  8.06   	  30.52		
-253.60   	-458.37   	  8.18   	  40.69		
-273.74   	-390.93   	  8.34   	  71.21		
-276.49   	-343.63   	  8.63   	  91.56		
-266.11   	-317.08   	  8.99   	 127.16		
-251.16   	-304.87   	  9.50   	 167.85		
-236.82   	-295.41   	 10.17   	 213.63		
-222.78   	-282.29   	 11.03   	 264.50		
-205.69   	-266.42   	 12.09   	 340.79		
-184.33   	-253.30   	 13.45   	 427.26		
-160.83   	-244.75   	 15.16   	 523.90		
-137.63   	-233.76   	 17.25   	 640.89		
-116.58   	-212.10   	 19.82   	 762.97		
-96.13   	-177.00   	 22.87   	 890.13		
-75.68   	-134.28   	 26.43   	1017.29		
-56.46   	-96.44   	 30.50   	1129.19		
-39.98   	-73.85   	 35.02   	1236.01		
-25.33   	-65.61   	 39.96   	1302.13		
 -8.54   	-60.42   	 45.17   	1358.08		
 14.65   	-42.11   	 50.60   	1363.17		
 45.17   	 -1.83   	 56.05   	1353.00		
 80.26   	 57.68   	 61.46   	1302.13		
114.14   	122.38   	 66.67   	1230.92		
140.99   	175.78   	 71.60   	1139.36		
158.08   	205.69   	 76.15   	1052.90		
165.10   	209.05   	 80.37   	 951.17		
163.88   	193.48   	 84.17   	 869.78		
158.39   	171.51   	 87.65   	 793.49		
153.20   	155.94   	 90.82   	 727.36		
150.45   	151.67   	 93.73   	 666.32		
150.15   	156.25   	 96.40   	 620.55		
151.06   	163.27   	 98.88   	 569.68		
155.03   	169.68   	101.16   	 523.90		
162.35   	175.78   	103.25   	 473.04		
172.73   	183.11   	105.15   	 427.26		
182.50   	191.35   	106.86   	 371.31		
191.04   	199.28   	108.34   	 325.53		
199.28   	207.82   	109.64   	 284.84		
210.57   	218.20   	110.78   	 244.15		
223.08   	230.10   	111.76   	 213.63		
232.54   	242.31   	112.61   	 188.20		
234.99   	252.69   	113.37   	 172.94		
232.24   	262.45   	114.06   	 152.59		
231.32   	275.27   	114.67   	 147.51		
238.95   	291.75   	115.26   	 137.33		
253.91   	309.45   	115.81   	 127.16		
269.17   	325.01   	116.32   	 116.99		
279.85   	336.91   	116.78   	 106.82		
285.03   	347.29   	117.21   	  91.56		
288.09   	359.19   	117.58   	  76.30		
292.97   	372.92   	117.88   	  55.95		
299.38   	385.44   	118.11   	  35.61		
305.48   	393.68   	118.25   	  10.17		
308.84   	395.81   	118.29(S)	 -15.26		
310.36   	393.37   	118.23   	 -50.86		
310.06   	388.18   	118.03   	 -71.21		
307.01   	381.47   	117.74   	-106.82		
297.85   	372.62   	117.31   	-137.33		
279.24   	361.02   	116.76   	-167.85		
248.11   	347.60   	116.09   	-203.46		
200.50   	331.12   	115.28   	-259.41		
131.84   	303.65   	114.24   	-320.45		
 40.59   	254.52   	112.96   	-401.83		
-65.61   	179.14   	111.35   	-508.65		
-168.15   	 82.70   	109.32   	-615.46		
-246.89   	-21.06   	106.86   	-727.36		
-291.75   	-121.46   	103.95   	-844.35		
-310.36   	-219.12   	100.57   	-935.91		
-322.88   	-319.52   	 96.83   	-1002.03		
-344.54   	-421.14   	 92.82   	-1042.72		
-375.37   	-508.12   	 88.65   	-1047.81		
-403.14   	-562.13   	 84.46   	-1032.55		
-415.34   	-578.92   	 80.33   	-986.77		
-408.02   	-573.12   	 76.38   	-935.91		
-387.57   	-567.63   	 72.63   	-874.87		
-362.24   	-575.26   	 69.14   	-813.83		
-336.91   	-589.29   	 65.88   	-752.79		
-310.67   	-590.82(R)	 62.87   	-696.84		
-280.76   	-564.27   	 60.08   	-640.89		
-244.14   	-506.59   	 57.52   	-590.03		
-201.11   	-427.55   	 55.16   	-539.16		
-154.72   	-344.54   	 53.00   	-493.39		
-110.78   	-272.22   	 51.03   	-442.52		
-75.07   	-218.20   	 49.26   	-396.74		
-49.44   	-180.66   	 47.67   	-350.97		
-30.82   	-152.59   	 46.27   	-295.01		
-12.82   	-126.65   	 45.09   	-244.15		
  9.77   	-98.27   	 44.11   	-188.20		
 37.84   	-66.53   	 43.36   	-127.16		
 68.36   	-33.87   	 42.85   	 -71.21		
 96.74   	 -4.27   	 42.56   	  -5.09		
120.54   	 18.92   	 42.54   	  66.12		
140.38   	 34.18   	 42.81   	 137.33		
160.83   	 44.25   	 43.36   	 203.46		
185.24   	 53.10   	 44.17   	 274.67		
213.62   	 63.78   	 45.27   	 340.79		
242.31   	 75.99   	 46.63   	 386.57		
264.59   	 85.75   	 48.18   	 437.43		
275.27   	 88.50   	 49.93   	 473.04		
274.66   	 84.84   	 51.82   	 498.47		
269.17   	 80.87   	 53.81   	 518.82		
267.33   	 85.14   	 55.89   	 528.99		
275.27   	104.98   	 58.01   	 534.08		
294.19   	141.60   	 60.14   	 518.82		
317.38   	189.51   	 62.22   	 493.39		
337.52   	240.17   	 64.19   	 467.95		
349.73   	286.25   	 66.06   	 427.26		
355.22   	324.71   	 67.77   	 376.40		
357.06   	354.31   	 69.28   	 335.71		
357.67   	374.76   	 70.62   	 279.75		
357.36   	385.44   	 71.74   	 233.98		
357.06   	388.18   	 72.68   	 183.11		
357.97   	384.83   	 73.41   	 142.42		
360.41   	378.11   	 73.98   	  96.64		
364.07   	370.18   	 74.36   	  50.86		
366.52   	363.77   	 74.57   	  15.26		
366.21   	360.72   	 74.63   	 -20.35		
363.16   	362.55   	 74.55   	 -61.04		
357.97   	368.65   	 74.30   	 -96.64		
350.34   	375.67   	 73.92   	-132.25		
339.05   	379.33   	 73.39   	-162.77		
321.96   	375.98   	 72.74   	-203.46		
299.38   	365.60   	 71.92   	-244.15		
274.66   	349.43   	 70.95   	-279.75		
252.38   	325.01   	 69.83   	-315.36		
238.04   	288.09   	 68.57   	-356.05		
233.76   	235.60   	 67.14   	-391.66		
241.09   	166.93   	 65.57   	-427.26		
259.09   	 86.67   	 63.87   	-452.69		
285.34   	  4.58   	 62.05   	-488.30		
312.50   	-70.80   	 60.10   	-508.65		
321.66   	-134.89   	 58.07   	-523.90		
290.53   	-187.38   	 55.97   	-539.16		
201.72   	-231.63   	 53.81   	-544.25		
 61.04   	-277.40   	 51.64   	-544.25		
-99.18   	-335.08   	 49.46   	-528.99		
-236.51   	-407.10   	 47.34   	-518.82		
-321.35   	-484.62   	 45.27   	-488.30		
-354.00   	-548.71   	 43.32   	-462.87		
-358.58   	-577.70   	 41.46   	-432.35		
-359.80   	-559.69   	 39.74   	-396.74		
-364.07   	-498.35   	 38.15   	-361.14		
-359.50   	-411.07   	 36.70   	-330.62		
-335.39   	-321.66   	 35.38   	-305.19		
-296.63   	-251.46   	 34.16   	-284.84		
-257.87   	-211.18   	 33.02   	-264.50		
-231.32   	-195.31   	 31.96   	-259.41		
-213.93   	-187.38   	 30.93   	-249.24		
-192.26   	-170.59   	 29.93   	-233.98		
-157.17   	-138.85   	 28.99   	-213.63		
-112.00   	-101.01   	 28.14   	-188.20		
-69.27   	-71.11   	 27.39   	-142.42		
-39.67   	-56.76   	 26.82   	 -81.38		
-25.94   	-56.15   	 26.49   	 -10.17		
-23.80   	-60.12   	 26.45(D)	  66.12		
-26.86   	-62.26   	 26.71   	 142.42		
-30.82   	-61.04   	 27.28   	 223.80		
-33.26   	-58.29   	 28.18   	 295.01		
-32.65   	-54.63   	 29.36   	 345.88		
-28.08   	-49.74   	 30.74   	 381.48		
-21.36   	-42.11   	 32.27   	 412.00		
-15.87   	-33.26   	 33.92   	 427.26		
-14.95   	-25.33   	 35.63   	 427.26		
-18.31   	-19.23   	 37.33   	 427.26		
-22.58   	-15.26   	 39.04   	 417.09		
-23.80   	-10.99   	 40.71   	 412.00		
-20.14   	 -5.49   	 42.36   	 396.74		
-13.12   	  2.44   	 43.95   	 376.40		
 -5.80   	 10.68   	 45.45   	 361.14		
 -0.92   	 18.01   	 46.90   	 340.79		
  1.53   	 23.50   	 48.26   	 315.36		
  2.75   	 27.47   	 49.52   	 284.84		
  4.27   	 31.74   	 50.66   	 249.24		
  7.32   	 37.23   	 51.66   	 223.80		
 12.21   	 44.86   	 52.55   	 183.11		
 17.70   	 53.71   	 53.29   	 152.59		
 23.80   	 62.87   	 53.90   	 122.07		
 29.60   	 70.80   	 54.38   	  81.38		
 33.26   	 77.51   	 54.71   	  55.95		
 35.10   	 82.40   	 54.93   	  25.43		
 36.62   	 86.98   	 55.04   	   0.00		
 39.67   	 92.77   	 55.04   	 -20.35		
 47.00   	101.32   	 54.95   	 -40.69		
 57.37   	112.61   	 54.79   	 -61.04		
 69.27   	127.26   	 54.55   	 -81.38		
 81.48   	145.87   	 54.22   	-101.73		
 93.08   	161.74   	 53.81   	-122.07		
103.45   	158.39   	 53.33   	-147.51		
115.05   	117.49   	 52.74   	-178.03		
133.36   	 32.04   	 52.02   	-203.46		
164.49   	-82.40   	 51.21   	-239.06		
212.40   	-194.40   	 50.25   	-274.67		
271.00   	-276.79   	 49.16   	-300.10		
321.96   	-321.66   	 47.96   	-330.62		
341.80   	-336.91   	 46.63   	-356.05		
314.03   	-332.64   	 45.21   	-371.31		
234.38   	-314.64   	 43.72   	-381.48		
114.44   	-288.39   	 42.20   	-391.66		
-22.58   	-264.28   	 40.63   	-386.57		
-150.15   	-256.04   	 39.08   	-386.57		
-245.06   	-268.86   	 37.54   	-381.48		
-294.80   	-294.19   	 36.01   	-361.14		
-300.90   	-318.91   	 34.57   	-350.97		
-277.10   	-332.64   	 33.16   	-330.62		
-240.78   	-330.81   	 31.84   	-315.36		
-206.91   	-312.50   	 30.58   	-289.93		
-181.58   	-278.02   	 29.42   	-274.67		
-163.27   	-231.02   	 28.32   	-249.24		
-147.71   	-180.97   	 27.32   	-223.80		
-131.53   	-140.08   	 26.43   	-193.29		
-114.44   	-113.53   	 25.66   	-167.85		
-95.52   	-93.99   	 24.98   	-122.07		
-72.94   	-66.53   	 24.50   	 -81.38		
-43.64   	-19.84   	 24.17   	 -25.43		
 -6.41   	 45.47   	 24.07   	  35.61		
 34.18   	118.10   	 24.21   	  96.64		
 70.80   	180.36   	 24.60   	 162.77		
 97.66   	220.64   	 25.25   	 223.80		
112.00   	237.73   	 26.14   	 289.93		
116.58   	237.12   	 27.30   	 340.79		
115.97   	228.27   	 28.67   	 391.66		
115.36   	218.51   	 30.23   	 427.26		
117.19   	211.79   	 31.94   	 452.69		
121.15   	207.82   	 33.75   	 473.04		
122.99   	204.77   	 35.65   	 478.13		
119.32   	199.28   	 37.56   	 467.95		
108.95   	190.43   	 39.43   	 452.69		
 94.91   	180.36   	 41.24   	 427.26		
 82.70   	173.03   	 42.95   	 401.83		
 76.90   	171.51   	 44.56   	 371.31		
 77.82   	175.48   	 46.04   	 340.79		
 83.92   	183.11   	 47.41   	 305.19		
 93.38   	193.79   	 48.63   	 269.58		
103.45   	206.30   	 49.70   	 239.06		
111.08   	217.59   	 50.66   	 208.54		
113.53   	224.61   	 51.50   	 167.85		
109.86   	225.52   	 52.17   	 137.33		
102.54   	224.30   	 52.72   	 106.82		
 97.96   	227.36   	 53.14   	  76.30		
100.10   	239.87   	 53.45   	  40.69		
108.64   	260.01   	 53.61   	  10.17		
119.32   	281.07   	 53.65   	 -15.26		
127.56   	296.33   	 53.59   	 -40.69		
131.84   	303.04   	 53.43   	 -71.21		
132.14   	304.87   	 53.14   	 -96.64		
132.14   	305.48   	 52.76   	-116.99		
134.28   	306.70   	 52.29   	-147.51		
140.38   	307.62   	 51.70   	-167.85		
151.67   	306.09   	 51.03   	-193.29		
165.10   	300.29   	 50.25   	-223.80		
174.56   	289.92   	 49.36   	-249.24		
174.26   	276.18   	 48.36   	-274.67		
162.05   	259.70   	 47.26   	-305.19		
141.60   	240.17   	 46.04   	-335.71		
122.07   	218.81   	 44.70   	-361.14		
110.78   	198.36   	 43.26   	-391.66		
108.95   	183.41   	 41.69   	-412.00		
112.30   	178.53   	 40.04   	-427.26		
115.05   	185.24   	 38.33   	-447.61		
115.66   	200.20   	 36.54   	-457.78		
116.58   	219.73   	 34.71   	-462.87		
120.24   	241.39   	 32.86   	-467.95		
127.87   	268.25   	 30.99   	-462.87		
136.72   	303.96   	 29.14   	-452.69		
141.30   	349.43   	 27.32   	-447.61		
138.24   	402.83   	 25.53   	-427.26		
126.95   	461.43   	 23.82   	-417.09		
112.00   	526.43   	 22.16   	-396.74		
103.45   	603.94   	 20.57   	-376.40		
112.00   	699.16   	 19.06   	-356.05		
143.13   	808.72   	 17.64   	-330.62		
193.48   	916.44   	 16.32   	-305.19		
251.46   	1002.20   	 15.10   	-279.75		
299.68   	1046.75(R)	 13.98   	-249.24		
320.13   	1040.34   	 12.98   	-228.89		
301.21   	988.46   	 12.07   	-193.29		
243.53   	909.42   	 11.29   	-172.94		
159.30   	822.45   	 10.60   	-137.33		
 63.17   	739.14   	 10.05   	-111.90		
-31.74   	656.74   	  9.60   	 -81.38		
-117.49   	561.83   	  9.28   	 -50.86		
-186.77   	448.30   	  9.07   	 -30.52		
-230.10   	326.54   	  8.95   	 -10.17		
-238.34   	216.37   	  8.91   	  10.17		
-213.62   	127.56   	  8.95   	  25.43		
-171.20   	 53.41   	  9.05   	  45.78		
-129.39   	-22.89   	  9.24   	  61.04		
-100.40   	-112.30   	  9.48   	  71.21		
-83.92   	-208.44   	  9.77   	  86.47		
-73.85   	-292.66   	 10.11   	 106.82		
-63.48   	-350.04   	 10.54   	 132.25		
-51.88   	-378.72   	 11.07   	 162.77		
-41.50   	-387.88   	 11.72   	 218.72		
-35.71   	-388.49   	 12.59   	 295.01		
-33.26   	-388.18   	 13.77   	 381.48		
-33.57   	-389.71   	 15.30   	 488.30		
-36.01   	-396.12   	 17.25   	 600.20		
-39.98   	-408.63   	 19.65   	  N/A		
