  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-364.07   	 -4.27   	 64.96   	 -66.12		 64.11   	   0.00		
-363.46   	 -5.19   	 64.70   	 -71.21		 64.11   	  -5.09		
-362.55   	 -4.88   	 64.41   	 -71.21		 64.09   	  -5.09		
-361.02   	 -3.36   	 64.13   	 -61.04		 64.07   	  -5.09		
-359.19   	 -1.83   	 63.89   	 -55.95		 64.05   	 -10.17		
-357.67   	 -0.61   	 63.66   	 -40.69		 64.01   	 -10.17		
-357.06   	 -0.31   	 63.50   	 -25.43		 63.97   	 -10.17		
-356.45   	 -0.61   	 63.40   	 -15.26		 63.93   	 -15.26		
-355.53   	 -1.22   	 63.34   	  -5.09		 63.87   	 -20.35		
-354.61   	 -3.66   	 63.32   	   0.00		 63.78   	 -20.35		
-353.39   	-10.68   	 63.32   	   0.00		 63.70   	 -20.35		
-349.43   	-25.02   	 63.32   	  -5.09		 63.62   	 -20.35		
-336.61   	-47.30   	 63.30   	 -15.26		 63.54   	 -25.43		
-307.62   	-71.72   	 63.23   	 -25.43		 63.44   	 -25.43		
-257.57   	-89.72   	 63.13   	 -40.69		 63.34   	 -25.43		
-184.02   	-92.16   	 62.97   	 -50.86		 63.23   	 -20.35		
-89.72   	-72.33   	 62.77   	 -61.04		 63.15   	 -25.43		
 21.06   	-27.47   	 62.52   	 -71.21		 63.05   	 -20.35		
136.72   	 39.37   	 62.24   	 -71.21		 62.97   	 -20.35		
238.04   	120.85   	 61.95   	 -71.21		 62.89   	 -15.26		
298.77   	206.91   	 61.67   	 -61.04		 62.83   	 -15.26		
295.10   	292.05   	 61.42   	 -50.86		 62.77   	 -15.26		
204.47   	378.42   	 61.22   	 -35.61		 62.71   	 -10.17		
  5.19   	465.70   	 61.08   	 -25.43		 62.67   	 -15.26		
-306.09   	534.06   	 60.98   	 -15.26		 62.60   	 -20.35		
-705.26   	548.71   	 60.92   	 -15.26		 62.52   	 -20.35		
-1139.53   	478.21   	 60.85   	 -10.17		 62.44   	 -30.52		
-1532.29   	324.40   	 60.81   	 -20.35		 62.32   	 -30.52		
-1809.69   	133.67   	 60.73   	 -25.43		 62.20   	 -30.52		
-1929.63(R)	-31.13   	 60.63   	 -40.69		 62.08   	 -30.52		
-1880.49   	-135.80   	 60.47   	 -45.78		 61.95   	 -30.52		
-1671.75   	-190.43   	 60.28   	 -50.86		 61.83   	 -25.43		
-1345.21   	-227.66   	 60.08   	 -55.95		 61.73   	 -20.35		
-978.39   	-274.05   	 59.86   	 -55.95		 61.65   	 -20.35		
-668.64   	-333.25   	 59.63   	 -50.86		 61.57   	 -20.35		
-491.33   	-393.68   	 59.43   	 -40.69		 61.49   	 -20.35		
-463.26   	-447.08   	 59.27   	 -25.43		 61.40   	 -20.35		
-533.75   	-491.64   	 59.17   	  -5.09		 61.32   	 -20.35		
-620.73   	-524.60   	 59.15(D)	  15.26		 61.24   	 -20.35		
-666.81   	-539.25   	 59.21   	  35.61		 61.16   	 -20.35		
-664.06   	-533.75   	 59.35   	  61.04		 61.08   	 -20.35		
-639.65   	-515.44   	 59.59   	  91.56		 61.00   	 -20.35		
-621.64   	-494.69   	 59.96   	 127.16		 60.92   	 -20.35		
-615.23   	-474.85   	 60.47   	 178.03		 60.83   	 -20.35		
-608.52   	-447.69   	 61.18   	 233.98		 60.75   	 -20.35		
-585.63   	-401.92   	 62.12   	 295.01		 60.67   	 -20.35		
-540.16   	-334.78   	 63.30   	 371.31		 60.59   	 -25.43		
-477.91   	-255.43   	 64.78   	 442.52		 60.49   	 -25.43		
-411.99   	-180.66   	 66.55   	 498.47		 60.39   	 -30.52		
-354.61   	-124.51   	 68.55   	 549.34		 60.26   	 -25.43		
-313.11   	-91.55   	 70.74   	 584.94		 60.16   	 -25.43		
-288.70   	-76.90   	 73.08   	 605.29		 60.06   	 -25.43		
-278.02   	-72.02   	 75.50   	 605.29		 59.96   	 -25.43		
-274.66   	-69.58   	 77.92   	 595.11		 59.86   	 -30.52		
-272.52   	-65.92   	 80.30   	 559.51		 59.74   	 -30.52		
-267.94   	-61.95   	 82.54   	 528.99		 59.61   	 -30.52		
-262.15   	-59.51   	 84.66   	 488.30		 59.49   	 -30.52		
-256.65   	-59.20   	 86.61   	 442.52		 59.37   	 -30.52		
-253.30   	-60.42   	 88.38   	 401.83		 59.25   	 -25.43		
-251.46   	-61.65   	 89.99   	 345.88		 59.15   	 -20.35		
-249.02   	-62.56   	 91.37   	 284.84		 59.06   	 -20.35		
-245.36   	-63.48   	 92.51   	 218.72		 58.98   	 -20.35		
-240.78   	-64.09   	 93.39   	 162.77		 58.90   	 -15.26		
-236.51   	-65.00   	 94.04   	 116.99		 58.84   	 -15.26		
-232.85   	-66.22   	 94.51   	  86.47		 58.78   	  -5.09		
-230.10   	-67.75   	 94.85   	  81.38		 58.76   	   5.09		
-227.97   	-69.89   	 95.18   	  86.47		 58.78   	  30.52		
-225.52   	-72.33   	 95.52   	  96.64		 58.90   	  66.12		
-223.39   	-75.68   	 95.91   	  86.47		 59.17   	 116.99		
-221.56   	-79.65   	 96.26   	  61.04		 59.63   	 203.46		
-220.03   	-83.62   	 96.50(S)	   0.00		 60.45   	 325.53		
-218.51   	-87.89   	 96.50   	 -66.12		 61.75   	 483.21		
-216.98   	-91.86   	 96.24   	-147.51		 63.68   	 645.98		
-215.15   	-95.83   	 95.65   	-208.54		 66.27   	 783.31		
-213.01   	-100.40   	 94.81   	-233.98		 69.40   	 864.70		
-210.88   	-105.59   	 93.88   	-239.06		 72.86   	 854.52		
-208.74   	-111.08   	 92.92   	-228.89		 76.28   	 778.23		
-206.30   	-116.58   	 92.00   	-208.54		 79.39   	 666.32		
-203.55   	-122.38   	 91.17   	-188.20		 82.05   	 559.51		
-200.81   	-128.48   	 90.42   	-178.03		 84.29   	 478.13		
-198.06   	-135.19   	 89.70   	-167.85		 86.21   	 422.18		
-195.31   	-143.43   	 89.03   	-188.20		 87.89   	 401.83		
-192.26   	-151.98   	 88.28   	-208.54		 89.50   	 391.66		
-188.29   	-160.83   	 87.45   	-228.89		 91.07   	 381.48		
-183.72   	-169.68   	 86.53   	-244.15		 92.59   	 361.14		
-178.83   	-178.83   	 85.55   	-259.41		 94.04   	 345.88		
-173.34   	-187.99   	 84.52   	-254.32		 95.42   	 315.36		
-166.93   	-197.14   	 83.50   	-239.06		 96.68   	 284.84		
-159.00   	-205.99   	 82.54   	-218.72		 97.82   	 254.32		
-148.93   	-214.84   	 81.67   	-188.20		 98.84   	 223.80		
-138.24   	-223.08   	 80.92   	-147.51		 99.74   	 188.20		
-127.56   	-231.32   	 80.33   	-116.99		100.49   	 157.68		
-117.49   	-238.95   	 79.86   	 -96.64		101.12   	 122.07		
-108.64   	-245.06   	 79.47   	 -86.47		101.61   	  91.56		
-99.79   	-249.02   	 79.12   	 -91.56		101.97   	  50.86		
-90.03   	-250.24   	 78.76   	-106.82		102.18   	  30.52		
-79.04   	-249.02   	 78.33   	-116.99		102.30   	   0.00		
-67.75   	-245.67   	 77.86   	-127.16		102.30   	 -10.17		
-56.46   	-240.78   	 77.35   	-116.99		102.26   	 -25.43		
-47.00   	-234.07   	 76.89   	 -96.64		102.16   	 -30.52		
-39.98   	-225.52   	 76.50   	 -61.04		102.03   	 -40.69		
-35.40   	-213.93   	 76.26   	 -10.17		101.87   	 -50.86		
-32.35   	-199.28   	 76.22   	  35.61		101.67   	 -66.12		
-31.43   	-181.88   	 76.36   	  81.38		101.40   	 -86.47		
-32.96   	-161.44   	 76.68   	 111.90		101.06   	-106.82		
-37.54   	-139.16   	 77.13   	 127.16		100.63   	-127.16		
-45.47   	-115.66   	 77.64   	 142.42		100.12   	-132.25		
-56.15   	-91.55   	 78.21   	 137.33		 99.59   	-152.59		
-69.27   	-68.05   	 78.76   	 122.07		 98.98   	-157.68		
-83.92   	-45.78   	 79.25   	 106.82		 98.35   	-167.85		
-99.79   	-24.41   	 79.67   	  81.38		 97.68   	-178.03		
-116.88   	 -4.88   	 80.00   	  50.86		 96.97   	-183.11		
-133.97   	 13.12   	 80.20   	  25.43		 96.24   	-188.20		
-149.84   	 28.99   	 80.30   	   0.00		 95.48   	-188.20		
-164.49   	 43.03   	 80.30   	 -20.35		 94.73   	-193.29		
-177.61   	 54.63   	 80.22   	 -40.69		 93.96   	-198.37		
-189.51   	 64.70   	 80.06   	 -55.95		 93.16   	-193.29		
-199.89   	 73.24   	 79.84   	 -61.04		 92.39   	-198.37		
-208.44   	 80.87   	 79.59   	 -66.12		 91.60   	-203.46		
-214.84   	 86.98   	 79.33   	 -76.30		 90.78   	-203.46		
-220.34   	 91.25   	 79.02   	 -81.38		 89.97   	-198.37		
-225.22   	 93.99   	 78.70   	 -96.64		 89.18   	-203.46		
-230.71   	 96.13   	 78.31   	-101.73		 88.36   	-193.29		
-235.90   	 98.27   	 77.90   	-111.90		 87.59   	-193.29		
-240.17   	101.01   	 77.46   	-116.99		 86.82   	-188.20		
-242.92   	103.45   	 76.99   	-111.90		 86.06   	-178.03		
-244.45   	104.98   	 76.54   	-106.82		 85.35   	-178.03		
-245.97   	104.68   	 76.11   	-101.73		 84.64   	-167.85		
-248.41   	103.15   	 75.71   	 -81.38		 83.97   	-162.77		
-251.46   	100.71   	 75.38   	 -76.30		 83.32   	-152.59		
-254.82   	 98.27   	 75.08   	 -50.86		 82.71   	-142.42		
-256.96   	 96.13   	 74.87   	 -35.61		 82.14   	-132.25		
-257.57   	 93.99   	 74.73   	 -15.26		 81.61   	-127.16		
-256.96   	 91.86   	 74.67   	   5.09		 81.10   	-111.90		
-255.74   	 89.72   	 74.69   	  20.35		 80.65   	-106.82		
-255.13   	 87.59   	 74.77   	  20.35		 80.22   	-101.73		
-255.43   	 85.75   	 74.85   	  20.35		 79.82   	-101.73		
-256.65   	 84.23   	 74.93   	  15.26		 79.41   	 -96.64		
-257.87   	 82.40   	 74.99   	   0.00		 79.02   	 -96.64		
-258.48   	 80.87   	 74.99   	 -10.17		 78.64   	-106.82		
-258.79   	 79.04   	 74.95   	 -30.52		 78.21   	-111.90		
-259.09   	 76.90   	 74.83   	 -45.78		 77.76   	-116.99		
-259.70   	 75.07   	 74.65   	 -55.95		 77.29   	-127.16		
-260.31   	 73.24   	 74.42   	 -71.21		 76.79   	-132.25		
-260.62   	 72.33   	 74.14   	 -76.30		 76.26   	-142.42		
-260.31   	 72.33   	 73.83   	 -76.30		 75.69   	-147.51		
-260.31   	 72.94   	 73.53   	 -71.21		 75.10   	-152.59		
-260.62   	 73.55   	 73.24   	 -66.12		 74.49   	-152.59		
-261.23   	 73.85   	 72.98   	 -50.86		 73.88   	-147.51		
-261.84   	 74.16   	 72.78   	 -45.78		 73.29   	-142.42		
-261.84   	 74.16   	 72.59   	 -35.61		 72.72   	-137.33		
-260.93   	 74.16   	 72.45   	 -30.52		 72.17   	-116.99		
-259.70   	 74.46   	 72.33   	 -25.43		 71.70   	-106.82		
-258.48   	 75.07   	 72.23   	 -25.43		 71.27   	 -91.56		
-256.04   	 76.60   	 72.13   	 -25.43		 70.91   	 -76.30		
-251.16   	 79.04   	 72.02   	 -30.52		 70.60   	 -61.04		
-241.70   	 83.01   	 71.90   	 -25.43		 70.36   	 -50.86		
-228.88   	 87.59   	 71.80   	 -30.52		 70.15   	 -50.86		
-214.84   	 92.16   	 71.68   	 -30.52		 69.95   	 -50.86		
-202.33   	 96.13   	 71.56   	 -30.52		 69.75   	 -50.86		
-193.18   	 98.88   	 71.43   	 -30.52		 69.54   	 -50.86		
-187.38   	101.32   	 71.31   	 -35.61		 69.34   	 -50.86		
-184.33   	104.37   	 71.17   	 -35.61		 69.14   	 -50.86		
-181.58   	109.25   	 71.03   	 -40.69		 68.93   	 -50.86		
-177.61   	116.58   	 70.86   	 -40.69		 68.73   	 -55.95		
-169.07   	125.73   	 70.70   	 -45.78		 68.50   	 -50.86		
-153.81   	134.89   	 70.52   	 -45.78		 68.30   	 -50.86		
-133.36   	142.21   	 70.34   	 -55.95		 68.10   	 -45.78		
-115.05   	146.79   	 70.11   	 -55.95		 67.91   	 -45.78		
-107.42   	147.71   	 69.89   	 -61.04		 67.73   	 -45.78		
-114.44   	148.01   	 69.64   	 -66.12		 67.55   	 -40.69		
-129.09   	151.06   	 69.38   	 -66.12		 67.39   	 -35.61		
-139.47   	160.22   	 69.11   	 -61.04		 67.24   	 -30.52		
-137.02   	176.09   	 68.87   	 -55.95		 67.12   	 -35.61		
-124.82   	193.18   	 68.65   	 -55.95		 66.98   	 -35.61		
-113.83   	203.86   	 68.42   	 -45.78		 66.84   	 -30.52		
-114.44   	203.25   	 68.24   	 -50.86		 66.71   	 -30.52		
-127.87   	192.87   	 68.04   	 -45.78		 66.59   	 -25.43		
-148.32   	179.44   	 67.85   	 -45.78		 66.49   	 -30.52		
-170.29   	167.54   	 67.67   	 -50.86		 66.37   	 -20.35		
-191.96   	155.33   	 67.47   	 -50.86		 66.29   	 -20.35		
-216.37   	137.33   	 67.26   	 -55.95		 66.21   	 -25.43		
-244.45   	111.39   	 67.04   	 -55.95		 66.10   	 -20.35		
-272.52   	 84.23   	 66.82   	 -55.95		 66.02   	 -25.43		
-295.41   	 64.70   	 66.59   	 -50.86		 65.92   	 -25.43		
-308.53   	 58.29   	 66.39   	 -50.86		 65.82   	 -20.35		
-312.50   	 61.34   	 66.18   	 -45.78		 65.74   	 -25.43		
-310.67   	 65.31   	 66.00   	 -30.52		 65.64   	 -20.35		
-307.92   	 65.31   	 65.88   	 -20.35		 65.55   	 -20.35		
-307.62   	 61.65   	 65.80   	 -10.17		 65.47   	 -15.26		
-310.06   	 58.59   	 65.76   	  -5.09		 65.41   	 -15.26		
-313.42   	 58.90   	 65.74   	   5.09		 65.35   	 -15.26		
-314.94   	 61.34   	 65.76   	   0.00		 65.29   	 -10.17		
-313.72   	 64.70   	 65.76   	   0.00		 65.25   	 -10.17		
-310.67   	 66.53   	 65.76   	 -10.17		 65.21   	 -10.17		
-307.62   	 67.14   	 65.72   	 -25.43		 65.17   	 -10.17		
-306.09   	 67.14   	 65.62   	 -45.78		 65.13   	 -10.17		
-306.09   	 67.14   	 65.43   	 -66.12		 65.09   	 -10.17		
-307.01   	 67.14   	 65.17   	 -76.30		 65.05   	 -10.17		
-306.70   	 66.83   	 64.86   	 -96.64		 65.00   	 -15.26		
-305.79   	 66.83   	 64.48   	-101.73		 64.94   	 -20.35		
-303.65   	 66.83   	 64.07   	 -96.64		 64.86   	 -20.35		
-301.51   	 67.75   	 63.68   	 -86.47		 64.78   	 -25.43		
-299.99   	 68.66   	 63.34   	 -71.21		 64.68   	 -30.52		
-299.99   	 68.36   	 63.05   	 -50.86		 64.56   	 -30.52		
-301.21   	 62.87   	 62.85   	 -30.52		 64.44   	 -40.69		
-301.21   	 50.66   	 62.73   	 -15.26		 64.27   	 -35.61		
-294.80   	 31.13   	 62.67   	   5.09		 64.13   	 -40.69		
-274.66   	  8.24   	 62.69   	  10.17		 63.97   	 -40.69		
-234.99   	-10.68   	 62.73   	  10.17		 63.80   	 -45.78		
-171.81   	-17.40   	 62.77   	   5.09		 63.62   	 -35.61		
-86.98   	 -3.36   	 62.79   	   0.00		 63.48   	 -40.69		
 14.65   	 36.93   	 62.79   	 -20.35		 63.32   	 -30.52		
124.51   	103.45   	 62.71   	 -35.61		 63.19   	 -30.52		
227.66   	189.82   	 62.56   	 -50.86		 63.07   	 -25.43		
301.21   	285.34   	 62.36   	 -66.12		 62.97   	 -25.43		
322.57   	382.08   	 62.10   	 -76.30		 62.87   	 -15.26		
271.91   	477.91   	 61.79   	 -81.38		 62.81   	 -20.35		
129.39   	563.96   	 61.46   	 -81.38		 62.73   	 -15.26		
-112.00   	611.88   	 61.14   	 -81.38		 62.67   	 -15.26		
-436.40   	583.19   	 60.81   	 -71.21		 62.60   	 -20.35		
-808.11   	455.93   	 60.53   	 -61.04		 62.52   	 -20.35		
-1170.65   	250.85   	 60.28   	 -50.86		 62.44   	 -25.43		
-1454.16   	 32.35   	 60.08   	 -35.61		 62.34   	 -30.52		
-1602.48(R)	-131.84   	 59.94   	 -20.35		 62.22   	 -30.52		
-1585.08   	-217.90   	 59.86   	 -20.35		 62.10   	 -35.61		
-1401.37   	-249.63   	 59.78   	 -20.35		 61.95   	 -40.69		
-1093.75   	-267.03   	 59.69   	 -25.43		 61.79   	 -40.69		
-752.26   	-291.44   	 59.59   	 -25.43		 61.63   	 -35.61		
-482.18   	-318.91   	 59.49   	 -25.43		 61.49   	 -30.52		
-357.06   	-341.49   	 59.39   	 -35.61		 61.36   	 -30.52		
-380.25   	-362.24   	 59.25   	 -25.43		 61.24   	 -20.35		
-487.98   	-390.63   	 59.15   	 -25.43		 61.16   	 -20.35		
-592.96   	-423.89   	 59.04   	 -10.17		 61.08   	 -20.35		
-639.95   	-446.47   	 59.00(D)	   5.09		 61.00   	 -20.35		
-632.63   	-446.78   	 59.02   	  30.52		 60.92   	 -25.43		
-609.44   	-429.08   	 59.15   	  55.95		 60.81   	 -20.35		
-601.20   	-407.71   	 59.37   	  96.64		 60.73   	 -25.43		
-608.83   	-390.63   	 59.76   	 137.33		 60.63   	 -25.43		
-610.96   	-372.31   	 60.30   	 193.29		 60.53   	 -25.43		
-588.68   	-340.58   	 61.08   	 249.24		 60.43   	 -25.43		
-538.94   	-288.09   	 62.08   	 310.27		 60.33   	 -35.61		
-474.55   	-220.03   	 63.32   	 366.22		 60.18   	 -30.52		
-411.07   	-148.93   	 64.78   	 417.09		 60.06   	 -35.61		
-357.67   	-86.98   	 66.45   	 467.95		 59.92   	 -40.69		
-316.47   	-40.89   	 68.32   	 503.56		 59.76   	 -35.61		
-286.25   	-12.82   	 70.34   	 528.99		 59.61   	 -40.69		
-266.72   	  1.53   	 72.45   	 549.34		 59.45   	 -35.61		
-256.65   	  7.63   	 74.65   	 554.42		 59.31   	 -30.52		
-252.69   	 11.60   	 76.87   	 564.60		 59.19   	 -30.52		
-250.55   	 14.65   	 79.12   	 554.42		 59.06   	 -30.52		
-247.50   	 17.09   	 81.34   	 534.08		 58.94   	 -25.43		
-243.23   	 18.01   	 83.48   	 513.73		 58.84   	 -25.43		
-237.73   	 17.40   	 85.53   	 467.95		 58.74   	 -25.43		
-232.85   	 16.48   	 87.41   	 422.18		 58.64   	 -25.43		
-229.19   	 15.87   	 89.09   	 361.14		 58.53   	 -25.43		
-226.75   	 14.95   	 90.54   	 305.19		 58.43   	 -20.35		
-225.83   	 13.73   	 91.76   	 244.15		 58.35   	 -25.43		
-226.44   	 11.29   	 92.74   	 198.37		 58.25   	 -15.26		
-227.66   	  8.24   	 93.53   	 147.51		 58.19   	 -10.17		
-228.27   	  4.58   	 94.12   	 106.82		 58.15   	   0.00		
-227.97   	  0.61   	 94.55   	  81.38		 58.15   	  15.26		
-225.83   	 -3.05   	 94.87   	  55.95		 58.21   	  45.78		
-221.86   	 -5.49   	 95.10   	  30.52		 58.39   	  86.47		
-215.76   	 -7.02   	 95.22(S)	   0.00		 58.74   	 162.77		
-208.74   	 -7.63   	 95.22   	 -45.78		 59.39   	 269.58		
-202.94   	 -8.54   	 95.04   	 -96.64		 60.47   	 406.92		
-200.81   	-11.29   	 94.65   	-147.51		 62.10   	 559.51		
-203.25   	-15.87   	 94.06   	-193.29		 64.33   	 712.10		
-209.05   	-21.36   	 93.29   	-228.89		 67.18   	 803.66		
-215.15   	-26.86   	 92.37   	-223.80		 70.40   	 834.18		
-218.51   	-32.04   	 91.47   	-198.37		 73.73   	 783.31		
-217.29   	-37.23   	 90.68   	-147.51		 76.87   	 686.67		
-212.71   	-43.03   	 90.09   	 -81.38		 79.61   	 579.86		
-206.91   	-50.05   	 89.77   	 -20.35		 81.93   	 483.21		
-202.03   	-57.68   	 89.68   	  15.26		 83.87   	 422.18		
-198.06   	-65.61   	 89.75   	  30.52		 85.55   	 381.48		
-195.62   	-73.55   	 89.87   	   0.00		 87.08   	 371.31		
-193.79   	-80.57   	 89.87   	 -45.78		 88.57   	 366.22		
-191.96   	-87.28   	 89.68   	-106.82		 90.03   	 361.14		
-189.82   	-93.99   	 89.26   	-157.68		 91.47   	 356.05		
-186.77   	-101.93   	 88.63   	-198.37		 92.90   	 335.71		
-182.50   	-110.47   	 87.83   	-223.80		 94.24   	 325.53		
-176.70   	-119.02   	 86.94   	-228.89		 95.54   	 300.10		
-169.98   	-126.04   	 86.02   	-228.89		 96.74   	 284.84		
-162.05   	-131.84   	 85.11   	-213.63		 97.88   	 259.41		
-154.11   	-137.63   	 84.25   	-198.37		 98.92   	 233.98		
-146.18   	-143.74   	 83.46   	-183.11		 99.86   	 208.54		
-138.85   	-149.54   	 82.73   	-162.77		100.69   	 178.03		
-132.14   	-153.81   	 82.07   	-147.51		101.40   	 157.68		
-124.21   	-155.64   	 81.48   	-142.42		102.03   	 122.07		
-114.75   	-154.72   	 80.92   	-142.42		102.52   	  96.64		
-103.15   	-152.28   	 80.35   	-147.51		102.91   	  71.21		
-91.25   	-148.01   	 79.76   	-147.51		103.19   	  50.86		
-79.65   	-140.99   	 79.17   	-142.42		103.40   	  30.52		
-69.58   	-130.92   	 78.60   	-127.16		103.52   	  10.17		
-61.65   	-119.63   	 78.09   	-101.73		103.56   	  -5.09		
-55.85   	-107.73   	 77.68   	 -66.12		103.54   	 -25.43		
-52.19   	-95.21   	 77.42   	 -25.43		103.44   	 -45.78		
-50.66   	-79.35   	 77.31   	  20.35		103.25   	 -71.21		
-50.05   	-59.20   	 77.40   	  45.78		102.97   	 -96.64		
-49.44   	-35.10   	 77.58   	  71.21		102.58   	-111.90		
-50.35   	-10.68   	 77.86   	  81.38		102.14   	-137.33		
-54.63   	 11.60   	 78.19   	  76.30		101.59   	-152.59		
-63.78   	 30.82   	 78.49   	  66.12		100.98   	-172.94		
-76.29   	 47.91   	 78.76   	  45.78		100.28   	-183.11		
-89.11   	 64.09   	 78.94   	  25.43		 99.55   	-193.29		
-99.18   	 79.65   	 79.04   	   0.00		 98.78   	-208.54		
-107.12   	 94.91   	 79.04   	 -25.43		 97.94   	-208.54		
-115.97   	108.95   	 78.94   	 -55.95		 97.11   	-218.72		
-127.56   	121.77   	 78.72   	 -86.47		 96.24   	-218.72		
-141.91   	132.45   	 78.37   	-111.90		 95.36   	-218.72		
-156.25   	140.38   	 77.92   	-137.33		 94.49   	-223.80		
-166.93   	145.57   	 77.38   	-152.59		 93.59   	-223.80		
-172.42   	149.23   	 76.76   	-167.85		 92.70   	-218.72		
-173.95   	151.67   	 76.09   	-162.77		 91.82   	-218.72		
-173.95   	154.11   	 75.44   	-142.42		 90.95   	-213.63		
-175.17   	155.64   	 74.87   	-122.07		 90.09   	-208.54		
-178.22   	156.86   	 74.38   	 -81.38		 89.26   	-198.37		
-183.41   	157.78   	 74.06   	 -45.78		 88.46   	-198.37		
-189.21   	158.69   	 73.88   	  -5.09		 87.67   	-188.20		
-194.40   	159.30   	 73.86   	  25.43		 86.92   	-183.11		
-197.45   	159.00   	 73.96   	  66.12		 86.18   	-178.03		
-197.75   	157.17   	 74.22   	  86.47		 85.47   	-167.85		
-197.14   	155.03   	 74.57   	 106.82		 84.80   	-167.85		
-197.75   	152.59   	 74.99   	 111.90		 84.13   	-157.68		
-201.11   	151.37   	 75.44   	 111.90		 83.50   	-162.77		
-206.60   	150.45   	 75.89   	  91.56		 82.85   	-157.68		
-211.49   	149.23   	 76.26   	  71.21		 82.22   	-162.77		
-213.93   	147.09   	 76.54   	  40.69		 81.57   	-167.85		
-212.71   	144.35   	 76.70   	   5.09		 80.89   	-167.85		
-208.44   	142.21   	 76.72   	 -30.52		 80.22   	-178.03		
-204.16   	140.69   	 76.60   	 -61.04		 79.51   	-183.11		
-201.42   	140.38   	 76.36   	 -91.56		 78.78   	-183.11		
-201.42   	139.47   	 75.99   	-101.73		 78.05   	-188.20		
-202.94   	137.33   	 75.58   	-111.90		 77.29   	-188.20		
-204.77   	134.89   	 75.14   	-106.82		 76.54   	-188.20		
-204.77   	132.75   	 74.71   	-101.73		 75.79   	-183.11		
-202.33   	131.84   	 74.30   	 -81.38		 75.06   	-172.94		
-198.67   	131.23   	 73.98   	 -71.21		 74.36   	-167.85		
-195.92   	130.92   	 73.69   	 -55.95		 73.69   	-152.59		
-194.40   	130.00   	 73.47   	 -40.69		 73.08   	-132.25		
-194.40   	128.78   	 73.31   	 -25.43		 72.55   	-111.90		
-194.40   	128.17   	 73.20   	 -15.26		 72.11   	 -91.56		
-193.79   	128.17   	 73.14   	  -5.09		 71.74   	 -81.38		
-191.04   	129.39   	 73.12   	   0.00		 71.41   	 -66.12		
-185.55   	131.23   	 73.12   	   5.09		 71.15   	 -55.95		
-177.31   	133.97   	 73.14   	   5.09		 70.93   	 -55.95		
-166.93   	137.63   	 73.16   	   0.00		 70.70   	 -50.86		
-155.64   	141.30   	 73.16   	 -10.17		 70.50   	 -55.95		
-144.65   	144.65   	 73.12   	 -20.35		 70.27   	 -55.95		
-135.19   	147.09   	 73.04   	 -35.61		 70.05   	 -55.95		
-127.26   	149.23   	 72.90   	 -50.86		 69.83   	 -55.95		
-121.77   	151.67   	 72.70   	 -66.12		 69.60   	 -50.86		
-117.80   	155.03   	 72.43   	 -76.30		 69.40   	 -55.95		
-115.36   	159.61   	 72.13   	 -81.38		 69.18   	 -50.86		
-110.78   	165.41   	 71.80   	 -76.30		 68.97   	 -55.95		
-100.71   	172.73   	 71.50   	 -76.30		 68.75   	 -45.78		
-82.09   	180.36   	 71.19   	 -66.12		 68.57   	 -50.86		
-57.68   	187.07   	 70.93   	 -55.95		 68.36   	 -40.69		
-34.48   	191.35   	 70.70   	 -35.61		 68.20   	 -40.69		
-21.67   	192.57   	 70.56   	 -25.43		 68.04   	 -35.61		
-21.36   	193.79   	 70.46   	 -10.17		 67.89   	 -25.43		
-28.08   	199.89   	 70.42   	   0.00		 67.79   	 -25.43		
-31.74   	213.62   	 70.42   	   5.09		 67.69   	 -20.35		
-27.16   	231.93   	 70.44   	   5.09		 67.61   	 -15.26		
-18.62   	247.50   	 70.46   	   5.09		 67.55   	 -15.26		
-15.26   	252.69   	 70.48   	  -5.09		 67.49   	 -15.26		
-24.11   	245.36   	 70.46   	 -20.35		 67.43   	 -15.26		
-44.25   	231.02   	 70.38   	 -30.52		 67.36   	 -15.26		
-69.27   	217.29   	 70.25   	 -40.69		 67.30   	 -15.26		
-93.08   	206.30   	 70.09   	 -61.04		 67.24   	 -10.17		
-115.05   	194.09   	 69.85   	 -66.12		 67.20   	 -10.17		
-137.33   	174.56   	 69.58   	 -71.21		 67.16   	 -10.17		
-160.22   	147.71   	 69.30   	 -71.21		 67.12   	  -5.09		
-182.80   	121.15   	 69.01   	 -66.12		 67.10   	  -5.09		
-202.33   	103.45   	 68.75   	 -55.95		 67.08   	  -5.09		
-216.06   	 97.96   	 68.52   	 -35.61		 67.06   	  -5.09		
-223.39   	100.40   	 68.38   	 -25.43		 67.04   	   0.00		
-224.61   	103.15   	 68.28   	  -5.09		 67.04   	  -5.09		
-222.78   	102.54   	 68.26   	  10.17		 67.02   	   0.00		
-220.64   	100.10   	 68.30   	  15.26		 67.02   	   0.00		
-220.03   	 98.88   	 68.36   	  25.43		 67.02   	  -5.09		
-220.34   	100.10   	 68.46   	  20.35		 67.00   	  -5.09		
-220.64   	101.93   	 68.55   	  20.35		 66.98   	   0.00		
-219.73   	102.84   	 68.63   	  10.17		 66.98   	  -5.09		
-218.20   	102.54   	 68.67   	  -5.09		 66.96   	   0.00		
-216.67   	101.93   	 68.65   	 -20.35		 66.96   	   0.00		
-216.06   	101.62   	 68.57   	 -35.61		 66.96   	   0.00		
-215.15   	102.23   	 68.42   	 -50.86		 66.96   	   0.00		
