  I     	  II     	  AOp     	  AOp'		
104.06   	111.69   	117.07   	 101.73		
101.93   	 97.96   	117.48   	 167.85		
 98.27   	 84.23   	118.15   	 213.63		
 93.69   	 70.50   	119.00   	 228.89		
 87.89   	 57.68   	119.92   	 228.89		
 80.87   	 46.39   	120.83   	 203.46		
 72.33   	 36.01   	121.65   	 178.03		
 63.17   	 25.33   	122.36   	 137.33		
 53.71   	 13.43   	122.91   	 101.73		
 44.25   	  0.00   	123.32   	  66.12		
 35.10   	-13.12   	123.58   	  35.61		
 26.55   	-23.80   	123.72   	  10.17		
 18.62   	-31.13   	123.76   	   5.09		
 11.60   	-36.01   	123.78   	   0.00		
  6.10   	-39.98   	123.78   	   5.09		
  1.83   	-43.33   	123.80   	  15.26		
 -1.53   	-46.39   	123.87   	  15.26		
 -4.58   	-47.61   	123.93   	   5.09		
 -7.32   	-47.00   	123.95   	 -20.35		
-10.38   	-44.25   	123.87   	 -81.38		
-12.82   	-40.28   	123.54   	-162.77		
-14.65   	-36.01   	122.89   	-269.58		
-15.87   	-32.04   	121.81   	-401.83		
-16.78   	-29.30   	120.20   	-544.25		
-18.01   	-27.47   	118.03   	-696.84		
-19.23   	-26.86   	115.24   	-839.26		
-20.45   	-26.25   	111.88   	-956.25		
-21.67   	-25.33   	108.06   	-1047.81		
-22.58   	-23.19   	103.87   	-1088.50		
-22.89   	-19.53   	 99.51   	-1093.59		
-23.50   	-14.65   	 95.14   	-1042.72		
-23.80   	-10.07   	 90.97   	-951.17		
-24.11   	 -6.41   	 87.16   	-798.57		
-23.80   	 -4.58   	 83.97   	-620.55		
-23.50   	 -3.66   	 81.48   	-406.92		
-23.19   	 -3.05   	 79.86   	-188.20		
-22.89   	 -2.14   	 79.10   	   5.09		
-22.58   	 -0.31   	 79.12   	 162.77		
-22.58   	  1.83   	 79.78   	 254.32		
-22.89   	  4.58   	 80.79   	 295.01		
-23.80   	  8.24   	 81.97   	 289.93		
-24.11   	 11.90   	 83.13   	 254.32		
-24.11   	 15.87   	 84.15   	 208.54		
-24.11   	 19.53   	 84.98   	 178.03		
-24.41   	 23.80   	 85.70   	 152.59		
-25.33   	 27.77   	 86.31   	 132.25		
-26.55   	 31.13   	 86.84   	 111.90		
-27.47   	 33.26   	 87.28   	  76.30		
-27.47   	 34.48   	 87.59   	  35.61		
-26.86   	 35.40   	 87.73   	 -15.26		
-25.33   	 36.93   	 87.67   	 -66.12		
-24.72   	 39.67   	 87.41   	 -96.64		
-24.72   	 42.72   	 87.02   	-101.73		
-25.33   	 45.17   	 86.61   	 -71.21		
-25.94   	 47.00   	 86.33   	  -5.09		
-26.25   	 48.83   	 86.31   	 106.82		
-26.25   	 51.27   	 86.73   	 244.15		
-26.25   	 53.41   	 87.71   	 401.83		
-26.55   	 55.24   	 89.32   	 554.42		
-26.86   	 55.85   	 91.54   	 676.50		
-27.16   	 55.54   	 94.24   	 768.05		
-26.86   	 54.32   	 97.31   	 813.83		
-26.55   	 52.49   	100.57   	 803.66		
-26.25   	 51.27   	103.78   	 768.05		
-25.94   	 50.35   	106.86   	 712.10		
-25.33   	 50.66   	109.70   	 640.89		
-24.41   	 50.66   	112.27   	 584.94		
-23.50   	 49.44   	114.61   	 528.99		
-22.58   	 47.30   	116.72   	 493.39		
-21.97   	 44.56   	118.70   	 462.87		
-21.97   	 42.11   	120.55   	 447.61		
-21.97   	 40.28   	122.34   	 432.35		
-21.67   	 38.76   	124.07   	 412.00		
-21.67   	 36.62   	125.72   	 391.66		
-21.97   	 34.18   	127.28   	 361.14		
-22.58   	 31.13   	128.73   	 320.45		
-23.80   	 27.77   	130.01   	 264.50		
-24.72   	 24.72   	131.07   	 198.37		
-25.63   	 22.89   	131.86   	 132.25		
-26.25   	 22.28   	132.39   	  40.69		
-26.86   	 22.89   	132.55   	 -50.86		
-27.47   	 24.11   	132.35   	-157.68		
-28.08   	 24.11   	131.72   	-295.01		
-28.08   	 22.89   	130.54   	-447.61		
-27.77   	 20.75   	128.75   	-615.46		
-27.16   	 18.62   	126.29   	-798.57		
-26.86   	 17.70   	123.09   	-966.43		
-26.86   	 17.40   	119.23   	-1088.50		
-27.47   	 17.40   	114.87   	-1134.28		
-27.77   	 16.78   	110.34   	-1068.15		
-27.77   	 14.65   	106.06   	-910.47		
-27.16   	 12.21   	102.42   	-661.24		
-25.94   	 10.07   	 99.78   	-381.48		
-24.41   	  7.93   	 98.25   	-101.73		
-23.50   	  6.10   	 97.84   	 106.82		
-23.50   	  3.97   	 98.27   	 239.06		
-24.11   	  1.53   	 99.23   	 254.32		
-25.02   	 -0.61   	100.24   	 178.03		
-26.25   	 -2.75   	100.96   	  25.43		
-27.47   	 -3.97   	101.06   	-162.77		
-28.38   	 -4.27   	100.41   	-320.45		
-29.60   	 -3.36   	 99.12   	-396.74		
-30.21   	 -1.22   	 97.54   	-386.57		
-30.21   	  0.92   	 95.99   	-320.45		
-29.60   	  2.14   	 94.71   	-218.72		
-27.77   	  1.83   	 93.83   	-137.33		
-25.94   	 -0.31   	 93.29   	 -81.38		
-24.41   	 -3.36   	 92.96   	 -66.12		
-23.50   	 -6.71   	 92.70   	 -76.30		
-22.89   	 -9.16   	 92.39   	 -91.56		
-22.58   	-10.68   	 92.02   	 -96.64		
-22.58   	-11.60   	 91.64   	 -66.12		
-22.58   	-13.12   	 91.37   	  -5.09		
-22.89   	-15.26   	 91.35   	  71.21		
-23.50   	-18.01   	 91.64   	 172.94		
-23.80   	-20.14   	 92.33   	 259.41		
-23.80   	-21.36   	 93.37   	 325.53		
-23.19   	-21.67   	 94.67   	 361.14		
-22.28   	-21.67   	 96.11   	 350.97		
-21.67   	-21.97   	 97.52   	 305.19		
-21.36   	-22.28   	 98.74   	 223.80		
-21.97   	-22.89   	 99.63   	 122.07		
-22.89   	-23.19   	100.12   	   0.00		
-23.80   	-22.89   	100.12   	-106.82		
-23.80   	-22.58   	 99.69   	-223.80		
-23.19   	-21.97   	 98.80   	-310.27		
-21.97   	-21.36   	 97.56   	-391.66		
-20.14   	-20.45   	 95.99   	-442.52		
-18.31   	-19.53   	 94.22   	-457.78		
-17.09   	-19.53   	 92.39   	-457.78		
-16.78   	-20.14   	 90.56   	-422.18		
-17.09   	-22.28   	 88.87   	-386.57		
-17.40   	-24.41   	 87.32   	-340.79		
-17.09   	-26.25   	 85.96   	-305.19		
-15.87   	-26.55   	 84.74   	-289.93		
-14.34   	-25.94   	 83.58   	-300.10		
-13.12   	-25.33   	 82.38   	-325.53		
-12.82   	-25.63   	 81.08   	-371.31		
-13.12   	-27.16   	 79.59   	-422.18		
-13.12   	-29.30   	 77.90   	-462.87		
-12.82   	-31.13   	 76.05   	-483.21		
-12.21   	-32.35   	 74.12   	-478.13		
-11.60   	-33.57   	 72.21   	-452.69		
-10.99   	-35.10   	 70.40   	-396.74		
-10.68   	-36.32   	 68.81   	-340.79		
-10.07   	-37.84   	 67.45   	-264.50		
 -9.46   	-39.37   	 66.39   	-188.20		
 -9.16   	-40.59   	 65.64   	-111.90		
 -9.46   	-41.50   	 65.19   	 -40.69		
 -9.77   	-42.42   	 65.03   	  15.26		
-10.38   	-43.33   	 65.09   	  61.04		
-10.68   	-44.25   	 65.33   	 101.73		
-10.68   	-45.47   	 65.74   	 137.33		
-10.68   	-47.00   	 66.29   	 162.77		
-10.68   	-48.52   	 66.94   	 193.29		
-10.99   	-49.44   	 67.71   	 223.80		
-11.29   	-50.05   	 68.61   	 254.32		
-11.90   	-50.05   	 69.62   	 274.67		
-12.82   	-50.35   	 70.72   	 300.10		
-13.12   	-50.96   	 71.92   	 310.27		
-12.82   	-51.27   	 73.16   	 315.36		
-11.60   	-51.57   	 74.42   	 305.19		
-10.68   	-51.27   	 75.65   	 284.84		
-10.68   	-51.57   	 76.79   	 259.41		
-11.29   	-51.88   	 77.82   	 218.72		
-12.51   	-52.80   	 78.70   	 188.20		
-13.43   	-53.41   	 79.45   	 152.59		
-13.73   	-54.02   	 80.06   	 111.90		
-12.51   	-54.02   	 80.51   	  66.12		
 -9.77   	-53.41   	 80.77   	  30.52		
 -5.19   	-51.57   	 80.89   	  -5.09		
  2.44   	-48.52   	 80.87   	 -45.78		
 12.82   	-44.86   	 80.69   	 -66.12		
 23.80   	-39.67   	 80.43   	 -91.56		
 32.65   	-31.13   	 80.06   	-111.90		
 37.84   	-18.01   	 79.61   	-122.07		
 39.37   	 -1.53   	 79.12   	-142.42		
 40.28   	 17.40   	 78.56   	-162.77		
 44.56   	 36.93   	 77.90   	-188.20		
 55.85   	 56.76   	 77.15   	-213.63		
 73.24   	 76.60   	 76.30   	-239.06		
 92.16   	 93.69   	 75.34   	-249.24		
105.59   	102.54   	 74.34   	-254.32		
109.25   	 98.27   	 73.33   	-239.06		
103.15   	 80.87   	 72.37   	-213.63		
 93.99   	 54.93   	 71.52   	-183.11		
 89.11   	 28.99   	 70.78   	-147.51		
 93.08   	  7.93   	 70.19   	-116.99		
101.62   	 -6.71   	 69.73   	 -81.38		
106.51   	-17.09   	 69.40   	 -61.04		
100.40   	-27.16   	 69.16   	 -40.69		
 81.48   	-39.67   	 68.99   	 -25.43		
 53.10   	-56.15   	 68.89   	  -5.09		
 21.06   	-76.60   	 68.87   	   5.09		
 -9.16   	-97.96   	 68.89   	  10.17		
-32.04   	-115.66   	 68.93   	  15.26		
-44.25   	-126.34   	 68.99   	  10.17		
-45.78   	-129.09   	 69.03   	  10.17		
-41.81   	-127.56   	 69.07   	  -5.09		
-38.45   	-125.43   	 69.05   	 -15.26		
-39.67   	-125.73   	 68.99   	 -20.35		
-45.17   	-128.48   	 68.91   	 -30.52		
-51.27   	-130.92   	 68.79   	 -30.52		
-55.54   	-132.14   	 68.67   	 -20.35		
-56.76   	-130.62   	 68.59   	  -5.09		
-55.85   	-127.56   	 68.57   	  10.17		
-54.63   	-123.60   	 68.61   	  20.35		
-55.85   	-119.32   	 68.69   	  30.52		
-61.95   	-112.00   	 68.81   	  35.61		
-68.05   	-93.38   	 68.95   	  40.69		
-57.68   	-51.57   	 69.11   	  40.69		
 -1.22   	 25.63   	 69.28   	  45.78		
131.84   	148.93   	 69.46   	  40.69		
346.37   	324.10   	 69.62   	  40.69		
605.77   	538.64   	 69.79   	  40.69		
833.44   	744.63   	 69.95   	  35.61		
943.60(R)	853.27   	 70.09   	  35.61		
888.67   	781.25   	 70.23   	  30.52		
690.31   	518.19   	 70.36   	  25.43		
429.38   	158.69   	 70.46   	  15.26		
201.11   	-139.16   	 70.52   	   5.09		
 62.87   	-254.52   	 70.54   	  -5.09		
 11.90   	-187.99   	 70.52   	 -20.35		
  4.27   	-48.52   	 70.44   	 -25.43		
 -3.36   	 39.98   	 70.34   	 -30.52		Beg---------
-27.16   	 28.38   	 70.21   	 -35.61		
-56.15   	-45.78   	 70.07   	 -45.78		
-75.07   	-113.22   	 69.89   	 -50.86		
-79.96   	-133.97   	 69.68   	 -61.04		
-77.82   	-116.88   	 69.44   	 -71.21		
-77.82   	-93.69   	 69.16   	 -86.47		
-83.01   	-86.06   	 68.81   	-101.73		
-90.03   	-93.38   	 68.40   	-111.90		
-94.91   	-104.68   	 67.95   	-127.16		
-96.74   	-111.08   	 67.45   	-122.07		
-96.44   	-109.56   	 66.96   	-127.16		
-95.21   	-103.45   	 66.45   	-111.90		
-94.30   	-97.96   	 66.00   	-101.73		
-93.99   	-95.52   	 65.59   	 -81.38		
-93.69   	-95.83   	 65.27   	 -71.21		
-93.38   	-96.44   	 64.98   	 -55.95		
-93.08   	-96.13   	 64.76   	 -40.69		
-92.77   	-94.91   	 64.60   	 -30.52		
-92.77   	-93.99   	 64.48   	 -10.17		
-92.47   	-94.30   	 64.44(D)	  10.17		
-91.55   	-95.21   	 64.48   	  40.69		
-90.64   	-96.44   	 64.64   	  76.30		
-89.42   	-96.74   	 64.94   	 116.99		
-88.50   	-96.44   	 65.41   	 167.85		
-87.89   	-95.52   	 66.08   	 213.63		
-86.98   	-94.60   	 66.94   	 264.50		
-85.75   	-93.99   	 68.00   	 305.19		
-84.23   	-93.38   	 69.22   	 356.05		
-82.70   	-92.47   	 70.64   	 386.57		
-80.87   	-91.55   	 72.19   	 427.26		
-78.74   	-90.64   	 73.90   	 457.78		
-76.29   	-90.33   	 75.73   	 488.30		
-73.55   	-90.33   	 77.68   	 513.73		
-70.80   	-90.64   	 79.74   	 549.34		
-68.05   	-91.25   	 81.93   	 569.68		
-65.92   	-91.55   	 84.21   	 590.03		
-64.39   	-91.55   	 86.57   	 605.29		
-63.17   	-91.55   	 88.99   	 610.37		
-61.95   	-91.86   	 91.43   	 610.37		
-60.42   	-92.77   	 93.88   	 595.11		
-58.59   	-93.38   	 96.26   	 584.94		
-56.76   	-93.99   	 98.60   	 559.51		
-55.54   	-94.30   	100.83   	 539.16		
-54.32   	-93.69   	102.99   	 513.73		
-53.10   	-93.08   	105.05   	 493.39		
-51.88   	-91.86   	107.02   	 473.04		
-50.66   	-90.03   	108.91   	 447.61		
-49.44   	-88.20   	110.70   	 427.26		
-48.22   	-86.06   	112.41   	 412.00		
-47.00   	-83.01   	114.06   	 396.74		
-45.17   	-79.04   	115.65   	 381.48		
-43.03   	-73.55   	117.17   	 371.31		
-40.89   	-66.83   	118.66   	 356.05		
-38.76   	-59.20   	120.08   	 345.88		
-36.93   	-50.96   	121.46   	 340.79		
-35.40   	-42.11   	122.83   	 325.53		
-33.87   	-33.57   	124.13   	 325.53		
-32.04   	-24.11   	125.43   	 310.27		
-29.30   	-13.73   	126.67   	 300.10		
-26.25   	 -2.14   	127.87   	 289.93		
-22.89   	 10.07   	129.03   	 274.67		
-19.23   	 23.50   	130.13   	 264.50		
-15.56   	 36.93   	131.19   	 244.15		
-11.90   	 50.05   	132.17   	 233.98		
 -8.24   	 62.26   	133.10   	 218.72		
 -4.58   	 73.55   	133.98   	 203.46		
 -0.61   	 84.23   	134.79   	 198.37		
  3.66   	 94.60   	135.58   	 193.29		
  7.93   	104.37   	136.36   	 188.20		
 13.12   	113.22   	137.11   	 188.20		
 18.62   	120.54   	137.86   	 178.03		
 24.41   	125.43   	138.58   	 178.03		
 29.60   	127.56   	139.29   	 172.94		
 34.18   	126.65   	139.98   	 167.85		
 38.15   	123.29   	140.65   	 162.77		
 41.81   	117.19   	141.30   	 157.68		
 45.47   	108.34   	141.93   	 152.59		
 48.83   	 97.05   	142.54   	 152.59		
 52.49   	 83.31   	143.15   	 147.51		
 56.15   	 68.36   	143.74   	 152.59		
 59.51   	 53.10   	144.35   	 147.51		
 61.65   	 37.84   	144.94   	 147.51		
 62.26   	 22.89   	145.53   	 142.42		
 61.04   	  7.32   	146.10   	 137.33		
 57.37   	 -8.24   	146.65   	 132.25		
 51.57   	-23.80   	147.18   	 122.07		
 44.86   	-39.37   	147.67   	 116.99		
 36.93   	-54.02   	148.14   	  96.64		
 28.99   	-68.05   	148.52   	  86.47		
 20.45   	-81.18   	148.87   	  71.21		
 11.90   	-92.77   	149.16   	  55.95		
  3.36   	-103.15   	149.38   	  35.61		
 -4.27   	-111.39   	149.52   	  20.35		
-10.38   	-117.80   	149.60   	   5.09		
-14.95   	-122.68   	149.62(S)	  -5.09		
-18.01   	-126.65   	149.60   	 -20.35		
-20.45   	-130.31   	149.52   	 -35.61		
-22.58   	-133.67   	149.38   	 -45.78		
-24.41   	-136.41   	149.20   	 -61.04		
-25.63   	-138.24   	148.95   	 -71.21		
-26.86   	-139.77   	148.67   	 -81.38		
-28.08   	-140.99   	148.34   	-101.73		
-29.30   	-141.91   	147.93   	-116.99		
-29.91   	-142.52   	147.47   	-142.42		
-29.60   	-142.21   	146.90   	-162.77		
-28.99   	-140.99   	146.25   	-188.20		
-28.69   	-139.47   	145.49   	-218.72		
-29.91   	-138.55   	144.62   	-244.15		
-31.74   	-138.24   	143.64   	-269.58		
-33.87   	-138.55   	142.56   	-289.93		
-35.40   	-138.85   	141.40   	-315.36		
-36.01   	-138.85   	140.14   	-335.71		
-36.01   	-138.24   	138.80   	-345.88		
-36.01   	-137.02   	137.42   	-356.05		
-36.01   	-135.19   	135.99   	-361.14		
-36.32   	-133.36   	134.55   	-371.31		
-36.93   	-132.14   	133.06   	-366.22		
-37.54   	-131.53   	131.60   	-361.14		
-38.76   	-131.23   	130.15   	-350.97		
-39.67   	-130.92   	128.75   	-340.79		
-40.28   	-130.00   	127.39   	-320.45		
-40.59   	-128.48   	126.10   	-305.19		
-40.59   	-126.65   	124.88   	-289.93		
-40.28   	-124.82   	123.72   	-269.58		
-39.98   	-122.99   	122.64   	-254.32		
-39.98   	-121.46   	121.63   	-244.15		
-40.28   	-119.93   	120.65   	-228.89		
-40.89   	-118.41   	119.74   	-213.63		
-40.89   	-116.88   	118.88   	-203.46		
-40.59   	-115.36   	118.07   	-193.29		
-39.98   	-114.14   	117.29   	-183.11		
-39.67   	-112.92   	116.56   	-172.94		
-39.37   	-112.00   	115.87   	-162.77		
-39.67   	-110.78   	115.22   	-157.68		
-39.67   	-109.25   	114.59   	-147.51		
-39.06   	-107.42   	114.00   	-147.51		
-38.45   	-105.29   	113.41   	-137.33		
-37.54   	-103.45   	112.86   	-142.42		
-36.93   	-102.54   	112.29   	-132.25		
-36.32   	-102.23   	111.76   	-132.25		
-36.32   	-101.93   	111.23   	-127.16		
-36.32   	-101.93   	110.72   	-127.16		
-36.32   	-101.01   	110.21   	-127.16		
-36.32   	-100.10   	109.70   	-127.16		
-36.62   	-99.49   	109.20   	-132.25		
-36.93   	-99.18   	108.67   	-132.25		
-37.23   	-99.49   	108.14   	-137.33		
-37.84   	-99.49   	107.59   	-142.42		
-38.45   	-99.18   	107.02   	-142.42		
-39.06   	-98.57   	106.45   	-137.33		
-39.98   	-97.66   	105.90   	-142.42		
-40.89   	-96.44   	105.33   	-137.33		
-41.50   	-95.21   	104.78   	-127.16		
-41.81   	-94.30   	104.27   	-132.25		
-42.11   	-92.77   	103.74   	-122.07		
-41.81   	-91.55   	103.25   	-116.99		
-41.50   	-90.33   	102.79   	-116.99		
-41.20   	-88.81   	102.32   	-111.90		
-41.20   	-87.28   	101.87   	-106.82		
-41.50   	-85.75   	101.44   	-111.90		
-42.11   	-84.53   	101.00   	-106.82		
-42.42   	-83.92   	100.57   	-106.82		
-42.42   	-83.31   	100.14   	-106.82		
-42.72   	-82.09   	 99.71   	-111.90		
-43.03   	-80.57   	 99.27   	-111.90		
-43.33   	-78.43   	 98.82   	-116.99		
-43.33   	-76.29   	 98.35   	-116.99		
-43.03   	-74.46   	 97.88   	-122.07		
-43.03   	-73.24   	 97.40   	-127.16		
-43.64   	-72.63   	 96.89   	-127.16		
-44.56   	-72.33   	 96.38   	-127.16		
-45.47   	-72.33   	 95.87   	-122.07		
-46.39   	-72.33   	 95.38   	-127.16		
-47.00   	-72.02   	 94.87   	-127.16		
-47.30   	-71.11   	 94.36   	-116.99		
-47.30   	-69.58   	 93.90   	-122.07		
-46.39   	-67.44   	 93.41   	-116.99		
-45.47   	-64.70   	 92.94   	-116.99		
-44.86   	-61.95   	 92.47   	-111.90		
-44.86   	-59.51   	 92.02   	-111.90		
-45.17   	-57.68   	 91.58   	-106.82		
-45.78   	-56.15   	 91.15   	-101.73		
-45.78   	-54.32   	 90.74   	 -96.64		
-44.86   	-52.80   	 90.36   	 -91.56		
-43.95   	-51.27   	 89.99   	 -86.47		
-42.72   	-50.05   	 89.64   	 -76.30		
-42.11   	-49.13   	 89.34   	 -76.30		
-42.11   	-48.52   	 89.03   	 -66.12		
-42.11   	-47.30   	 88.77   	 -66.12		
-42.11   	-45.78   	 88.50   	 -61.04		
-41.81   	-43.95   	 88.26   	 -55.95		
-41.81   	-41.81   	 88.04   	 -55.95		
-42.11   	-39.98   	 87.81   	 -50.86		
-42.72   	-38.76   	 87.61   	 -50.86		
-43.33   	-37.54   	 87.41   	 -50.86		
-43.33   	-36.62   	 87.20   	 -50.86		
-43.03   	-35.40   	 87.00   	 -50.86		
-42.72   	-34.18   	 86.80   	 -55.95		
-42.72   	-32.96   	 86.57   	 -61.04		
-43.03   	-31.43   	 86.33   	 -61.04		
-43.33   	-29.91   	 86.08   	 -66.12		
-43.33   	-28.08   	 85.82   	 -71.21		
-43.03   	-25.94   	 85.53   	 -66.12		
-42.42   	-23.80   	 85.27   	 -71.21		
-41.81   	-21.67   	 84.98   	 -71.21		
-40.89   	-20.14   	 84.70   	 -71.21		
-40.59   	-18.92   	 84.41   	 -66.12		
-41.50   	-17.70   	 84.15   	 -66.12		
-42.42   	-16.48   	 83.89   	 -66.12		
-43.03   	-14.95   	 83.62   	 -66.12		
-42.42   	-13.43   	 83.36   	 -61.04		
-40.89   	-11.90   	 83.11   	 -61.04		
-39.37   	-10.38   	 82.87   	 -55.95		
-39.06   	 -9.16   	 82.64   	 -61.04		
-39.67   	 -8.24   	 82.40   	 -55.95		
-40.59   	 -7.02   	 82.18   	 -55.95		
-40.89   	 -5.19   	 81.95   	 -61.04		
-39.98   	 -3.36   	 81.71   	 -61.04		
-38.76   	 -1.83   	 81.46   	 -61.04		
-37.23   	 -0.61   	 81.22   	 -71.21		
-36.62   	  0.31   	 80.94   	 -66.12		
-36.62   	  0.61   	 80.67   	 -71.21		
-36.93   	  0.92   	 80.39   	 -76.30		
-37.23   	  1.83   	 80.08   	 -76.30		
-37.54   	  2.75   	 79.78   	 -81.38		
-37.84   	  3.66   	 79.45   	 -76.30		
-38.45   	  4.58   	 79.15   	 -76.30		
-38.76   	  5.49   	 78.84   	 -76.30		
-38.76   	  6.10   	 78.53   	 -76.30		
-38.45   	  7.32   	 78.23   	 -71.21		
-37.84   	  8.54   	 77.94   	 -71.21		
-37.23   	  9.77   	 77.66   	 -71.21		
-37.23   	 10.99   	 77.38   	 -71.21		
-37.54   	 11.90   	 77.09   	 -66.12		
-38.45   	 12.21   	 76.83   	 -66.12		
-38.76   	 12.82   	 76.56   	 -61.04		
-38.76   	 13.73   	 76.32   	 -55.95		
-38.45   	 14.95   	 76.09   	 -50.86		
-37.54   	 16.48   	 75.89   	 -45.78		
-36.62   	 18.01   	 75.71   	 -45.78		
-36.01   	 19.23   	 75.52   	 -40.69		
