  I     	  II     	  LV     	  LV'		
-25.02   	-74.46   	  7.28   	  25.43		
-29.91   	-87.28   	  7.39   	  30.52		
-33.26   	-88.50   	  7.51   	  30.52		
-32.96   	-80.26   	  7.63   	  30.52		
-29.91   	-72.33   	  7.75   	  30.52		
-28.99   	-73.85   	  7.87   	  30.52		
-30.82   	-86.98   	  8.00   	  40.69		
-32.35   	-104.06   	  8.16   	  50.86		
-29.60   	-115.36   	  8.36   	  61.04		
-22.58   	-117.19   	  8.61   	  71.21		
-16.78   	-112.92   	  8.89   	  76.30		
-16.17   	-108.34   	  9.20   	  86.47		
-20.75   	-107.42   	  9.54   	  91.56		
-25.94   	-108.03   	  9.91   	  91.56		
-27.47   	-108.03   	 10.27   	 101.73		
-25.33   	-106.51   	 10.68   	 101.73		
-23.19   	-106.81   	 11.09   	 111.90		
-24.41   	-110.17   	 11.54   	 116.99		
-27.47   	-115.05   	 12.00   	 127.16		
-27.77   	-117.49   	 12.51   	 132.25		
-23.50   	-113.53   	 13.04   	 137.33		
-15.56   	-101.62   	 13.59   	 132.25		
 -8.54   	-83.31   	 14.12   	 116.99		
 -5.49   	-61.65   	 14.59   	 106.82		
 -3.97   	-40.28   	 15.02   	  81.38		
  1.83   	-21.97   	 15.34   	  66.12		
 16.78   	 -6.10   	 15.61   	  45.78		
 41.81   	 12.51   	 15.79   	  30.52		
 73.55   	 42.42   	 15.91   	  10.17		
110.78   	 87.89   	 15.95   	   0.00		
155.03   	140.38   	 15.95   	 -15.26		
208.74   	179.44   	 15.89   	 -25.43		
270.69   	181.27   	 15.79   	 -40.69		
332.64   	133.36   	 15.63   	 -40.69		
386.66   	 47.91   	 15.46   	 -45.78		
429.99   	-43.64   	 15.28   	 -45.78		
466.00   	-115.66   	 15.10   	 -40.69		
497.44   	-170.59   	 14.93   	 -25.43		
520.02   	-240.78   	 14.83   	 -15.26		
524.90(R)	-372.62   	 14.77(E)	  -5.09		
505.37   	-593.57   	 14.75   	  10.17		
462.65   	-887.45   	 14.79   	  25.43		
404.97   	-1201.78   	 14.89   	  40.69		
345.15   	-1471.25   	 15.06   	  66.12		
296.94   	-1647.64   	 15.32   	  91.56		
270.39   	-1715.70   	 15.69   	 127.16		
266.72   	-1693.73   	 16.20   	 172.94		
277.10   	-1612.85   	 16.89   	 218.72		
286.87   	-1500.24   	 17.76   	 269.58		
284.12   	-1374.21   	 18.84   	 315.36		
269.17   	-1245.42   	 20.10   	 371.31		
250.85   	-1119.38   	 21.59   	 427.26		
234.68   	-997.92   	 23.30   	 478.13		
216.98   	-875.24   	 25.21   	 534.08		
190.43   	-743.10   	 27.34   	 590.03		
151.37   	-600.28   	 29.70   	 640.89		
106.20   	-455.02   	 32.27   	 686.67		
 64.70   	-318.60   	 35.02   	 717.19		
 31.74   	-197.45   	 37.88   	 747.71		
  3.05   	-90.94   	 40.87   	 768.05		
-30.21   	  0.00   	 43.95   	 803.66		
-70.50   	 69.27   	 47.16   	 839.26		
-110.47   	109.56   	 50.52   	 874.87		
-139.77   	122.38   	 54.02   	 920.65		
-152.89   	120.54   	 57.70   	 961.34		
-152.89   	119.93   	 61.55   	 996.94		
-148.32   	128.48   	 65.53   	1022.38		
-145.57   	143.74   	 69.62   	1032.55		
-144.65   	157.78   	 73.75   	1022.38		
-144.35   	165.10   	 77.84   	 991.86		
-143.13   	167.24   	 81.81   	 956.25		
-140.99   	169.07   	 85.64   	 900.30		
-138.55   	173.03   	 89.24   	 834.18		
-135.50   	179.14   	 92.57   	 757.88		
-132.14   	184.94   	 95.60   	 671.41		
-130.62   	187.68   	 98.29   	 584.94		
-133.97   	187.07   	100.63   	 513.73		
-141.30   	186.46   	102.69   	 467.95		
-147.40   	190.12   	104.56   	 442.52		
-148.32   	198.97   	106.33   	 442.52		
-143.43   	210.27   	108.10   	 452.69		
-136.72   	220.34   	109.91   	 457.78		
-134.58   	226.44   	111.74   	 457.78		
-139.16   	228.27   	113.57   	 442.52		
-146.18   	229.49   	115.34   	 427.26		
-148.01   	235.29   	117.05   	 412.00		
-142.82   	247.19   	118.70   	 406.92		
-133.97   	263.06   	120.33   	 396.74		
-128.48   	279.24   	121.91   	 386.57		
-130.00   	291.75   	123.46   	 371.31		
-137.02   	299.68   	124.94   	 345.88		
-143.43   	307.01   	126.33   	 340.79		
-144.35   	320.13   	127.69   	 330.62		
-141.30   	339.66   	129.01   	 330.62		
-138.55   	360.72   	130.34   	 330.62		
-139.16   	377.20   	131.66   	 320.45		
-143.13   	385.13   	132.94   	 310.27		
-148.32   	386.96   	134.18   	 295.01		
-150.76   	389.71   	135.36   	 274.67		
-148.93   	399.78   	136.46   	 259.41		
-143.74   	418.09   	137.50   	 239.06		
-138.24   	440.06   	138.45   	 223.80		
-133.97   	458.37   	139.35   	 208.54		
-131.84   	469.67   	140.18   	 188.20		
-130.31   	474.85   	140.94   	 178.03		
-126.34   	477.91   	141.65   	 152.59		
-119.02   	481.57   	142.26   	 137.33		
-109.56   	484.01   	142.81   	 122.07		
-100.40   	481.26   	143.30   	 106.82		
-93.38   	471.19   	143.72   	  96.64		
-90.03   	455.93   	144.11   	  71.21		
-88.50   	440.98   	144.39   	  50.86		
-86.06   	428.77   	144.60   	  20.35		
-80.87   	418.09   	144.68(S)	  -5.09		
-71.41   	404.66   	144.66   	 -40.69		
-56.46   	388.79   	144.50   	 -71.21		
-38.15   	372.01   	144.21   	-106.82		
-19.23   	354.61   	143.78   	-132.25		
 -5.49   	332.95   	143.25   	-162.77		
 -0.61   	302.12   	142.60   	-198.37		
 -3.97   	262.15   	141.81   	-223.80		
 -9.77   	219.42   	140.92   	-254.32		
-10.99   	183.11   	139.90   	-284.84		
 -6.71   	156.25   	138.76   	-315.36		
 -1.22   	134.58   	137.50   	-345.88		
  0.00   	111.69   	136.11   	-371.31		
 -4.27   	 85.75   	134.63   	-406.92		
 -9.16   	 61.95   	133.00   	-432.35		
-11.29   	 44.56   	131.27   	-457.78		
-10.68   	 34.18   	129.44   	-488.30		
-10.68   	 25.02   	127.49   	-508.65		
-13.12   	 11.60   	125.45   	-528.99		
-18.31   	 -7.02   	123.34   	-544.25		
-23.80   	-26.25   	121.16   	-549.34		
-29.60   	-41.50   	118.96   	-559.51		
-35.71   	-50.66   	116.72   	-600.20		
-40.89   	-56.46   	114.32   	-661.24		
-43.64   	-61.95   	111.68   	-747.71		
-43.03   	-69.27   	108.69   	-844.35		
-39.67   	-75.38   	105.31   	-935.91		
-37.54   	-77.51   	101.57   	-996.94		
-38.15   	-76.29   	 97.58   	-1027.46		
-39.06   	-72.02   	 93.47   	-1017.29		
-36.62   	-66.22   	 89.40   	-996.94		
-30.82   	-61.34   	 85.41   	-966.43		
-25.63   	-59.20   	 81.55   	-946.08		
-25.02   	-60.73   	 77.76   	-930.82		
-28.99   	-63.78   	 74.04   	-925.73		
-33.57   	-64.39   	 70.34   	-920.65		
-35.40   	-58.59   	 66.65   	-900.30		
-34.48   	-47.00   	 63.05   	-885.04		
-34.48   	-36.93   	 59.51   	-849.44		
-38.45   	-34.18   	 56.11   	-824.00		
-43.95   	-38.15   	 52.82   	-793.49		
-46.39   	-42.42   	 49.64   	-778.23		
-44.25   	-40.89   	 46.53   	-762.97		
-39.37   	-30.82   	 43.48   	-747.71		
-35.10   	-16.48   	 40.49   	-727.36		
-31.43   	 -3.36   	 37.58   	-696.84		
-28.08   	  4.88   	 34.79   	-656.15		
-27.47   	  7.02   	 32.17   	-615.46		
-31.43   	  4.27   	 29.70   	-569.68		
-38.76   	  1.53   	 27.43   	-523.90		
-43.64   	  3.97   	 25.33   	-483.21		
-40.59   	 11.90   	 23.40   	-447.61		
-30.21   	 21.06   	 21.61   	-412.00		
-21.06   	 25.02   	 19.96   	-386.57		
-20.14   	 23.19   	 18.41   	-350.97		
-26.25   	 22.28   	 17.01   	-315.36		
-32.04   	 28.38   	 15.75   	-279.75		
-31.74   	 41.81   	 14.63   	-239.06		
-25.63   	 56.76   	 13.67   	-203.46		
-19.23   	 66.53   	 12.86   	-172.94		
-17.09   	 70.50   	 12.17   	-152.59		
-15.56   	 75.07   	 11.56   	-127.16		
-11.90   	 85.75   	 11.05   	-106.82		
 -5.49   	101.01   	 10.62   	 -91.56		
  0.00   	116.27   	 10.25   	 -76.30		
  0.31   	129.70   	  9.95   	 -50.86		
 -6.41   	142.21   	  9.75   	 -35.61		
-16.17   	157.47   	  9.60   	 -25.43		
-21.97   	177.92   	  9.50   	 -10.17		
-19.53   	199.58   	  9.46   	  -5.09		
 -8.85   	216.37   	  9.44   	   0.00		
  6.71   	224.61   	  9.44   	  -5.09		
 23.19   	226.14   	  9.42   	  -5.09		
 36.93   	223.39   	  9.40   	  -5.09		
 45.78   	218.51   	  9.38   	 -10.17		
 48.83   	209.35   	  9.34   	   0.00		
 44.25   	191.96   	  9.34   	  -5.09		
 31.43   	162.66   	  9.32(D)	   5.09		
 12.51   	121.46   	  9.34   	   5.09		
 -7.02   	 73.55   	  9.36   	   5.09		
-21.97   	 27.16   	  9.38   	  15.26		
-29.30   	-10.38   	  9.44   	  15.26		
-29.60   	-35.10   	  9.50   	  20.35		
-26.55   	-48.52   	  9.58   	  30.52		
-23.50   	-56.15   	  9.70   	  30.52		
-22.58   	-64.09   	  9.83   	  35.61		
-24.11   	-74.16   	  9.97   	  35.61		
-26.86   	-84.84   	 10.11   	  30.52		
-30.21   	-93.99   	 10.23   	  30.52		
-34.48   	-99.79   	 10.36   	  30.52		
-39.37   	-104.06   	 10.48   	  30.52		
-42.72   	-107.12   	 10.60   	  40.69		
-43.03   	-109.86   	 10.76   	  40.69		
-40.89   	-112.30   	 10.93   	  55.95		
-38.76   	-115.36   	 11.15   	  71.21		
-38.15   	-118.71   	 11.43   	  76.30		
-40.89   	-122.99   	 11.74   	  81.38		
-44.86   	-126.95   	 12.07   	  91.56		
-47.30   	-128.48   	 12.43   	  96.64		
-46.39   	-126.95   	 12.82   	 106.82		
-42.72   	-123.29   	 13.25   	 116.99		
-37.54   	-118.71   	 13.71   	 127.16		
-32.35   	-114.44   	 14.22   	 137.33		
-28.69   	-112.30   	 14.77   	 137.33		
-28.69   	-112.61   	 15.32   	 142.42		
-31.43   	-112.92   	 15.89   	 132.25		
-33.57   	-107.42   	 16.42   	 122.07		
-28.38   	-91.55   	 16.91   	 111.90		
-14.04   	-65.61   	 17.35   	  91.56		
  7.93   	-36.32   	 17.72   	  76.30		
 30.82   	-11.29   	 18.03   	  61.04		
 49.74   	  6.10   	 18.27   	  40.69		
 66.22   	 21.67   	 18.43   	  30.52		
 88.20   	 46.69   	 18.56   	  15.26		
124.51   	 85.14   	 18.62   	   5.09		
177.61   	125.73   	 18.64   	 -15.26		
240.48   	145.57   	 18.58   	 -25.43		
303.04   	126.04   	 18.47   	 -35.61		
357.36   	 65.92   	 18.33   	 -45.78		
403.14   	-14.04   	 18.15   	 -45.78		
441.59   	-87.59   	 17.97   	 -45.78		
470.89   	-148.32   	 17.78   	 -35.61		
485.84(R)	-216.98   	 17.64   	 -30.52		
483.09   	-331.12   	 17.52   	 -20.35		
463.87   	-521.55   	 17.44(E)	  -5.09		
431.52   	-785.52   	 17.42   	  10.17		
390.01   	-1083.68   	 17.46   	  25.43		
340.58   	-1361.08   	 17.56   	  50.86		
289.00   	-1569.21   	 17.76   	  81.38		
248.72   	-1681.52   	 18.09   	 111.90		
234.07   	-1700.13   	 18.54   	 157.68		
246.28   	-1644.90   	 19.17   	 203.46		
267.94   	-1542.05   	 19.98   	 249.24		
278.02   	-1415.71   	 20.98   	 305.19		
266.42   	-1283.57   	 22.20   	 356.05		
239.56   	-1156.92   	 23.62   	 406.92		
213.93   	-1036.38   	 25.25   	 473.04		
197.45   	-914.31   	 27.14   	 534.08		
182.19   	-783.69   	 29.28   	 595.11		
156.56   	-642.40   	 31.66   	 656.15		
118.10   	-495.91   	 34.28   	 717.19		
 76.29   	-353.09   	 37.15   	 757.88		
 37.54   	-223.39   	 40.18   	 803.66		
  1.83   	-111.69   	 43.40   	 834.18		
-38.15   	-18.62   	 46.73   	 869.78		
-83.31   	 53.71   	 50.21   	 905.39		
-122.99   	104.98   	 53.83   	 946.08		
-142.82   	136.41   	 57.62   	 986.77		
-140.38   	152.59   	 61.57   	1032.55		
-126.95   	158.39   	 65.70   	1068.15		
-119.32   	156.25   	 69.97   	1093.59		
-125.12   	150.15   	 74.34   	1103.76		
-137.33   	144.65   	 78.76   	1078.33		
-145.26   	144.35   	 83.07   	1037.64		
-145.57   	150.45   	 87.22   	 971.51		
-142.21   	161.13   	 91.11   	 905.39		
-140.69   	172.73   	 94.73   	 824.00		
-143.74   	180.97   	 98.03   	 742.62		
-148.01   	185.85   	101.00   	 671.41		
-148.62   	189.82   	103.68   	 605.29		
-144.65   	193.79   	106.10   	 544.25		
-138.24   	198.67   	108.28   	 493.39		
-132.75   	204.47   	110.25   	 467.95		
-129.70   	211.49   	112.13   	 447.61		
-130.92   	219.12   	113.92   	 442.52		
-135.19   	225.22   	115.69   	 442.52		
-140.08   	227.66   	117.46   	 442.52		
-142.82   	226.44   	119.23   	 442.52		
-142.21   	224.61   	121.00   	 432.35		
-138.24   	227.36   	122.73   	 417.09		
-131.53   	239.26   	124.39   	 401.83		
-123.60   	260.01   	126.00   	 381.48		
-116.27   	283.20   	127.53   	 371.31		
-112.92   	301.21   	129.01   	 361.14		
-117.49   	310.67   	130.46   	 361.14		
-129.70   	314.94   	131.90   	 366.22		
-143.13   	318.60   	133.37   	 371.31		
-148.93   	325.62   	134.85   	 366.22		
-142.82   	336.00   	136.32   	 366.22		
-127.87   	348.51   	137.78   	 345.88		
-113.53   	363.46   	139.17   	 330.62		
-108.95   	379.94   	140.49   	 310.27		
-115.97   	393.98   	141.73   	 295.01		
-131.23   	401.31   	142.91   	 274.67		
-144.96   	402.22   	144.01   	 254.32		
-149.54   	402.83   	145.02   	 233.98		
-141.91   	411.07   	145.96   	 203.46		
-126.04   	430.30   	146.77   	 178.03		
-109.25   	454.10   	147.49   	 147.51		
-99.79   	472.11   	148.08   	 127.16		
-99.18   	478.21   	148.59   	 127.16		
-103.15   	473.94   	149.09   	 142.42		
-104.06   	466.00   	149.66   	 152.59		
-97.35   	459.90   	150.27   	 157.68		
-82.09   	458.07   	150.90   	 132.25		
-64.09   	458.98   	151.43   	  86.47		
-49.13   	458.07   	151.78   	  35.61		
-39.98   	452.27   	151.92(S)	 -15.26		
-36.01   	438.23   	151.86   	 -55.95		
-33.26   	415.95   	151.64   	 -81.38		
-27.47   	386.96   	151.31   	-106.82		
-18.92   	355.53   	150.88   	-132.25		
-10.07   	323.79   	150.36   	-162.77		
 -3.66   	292.66   	149.70   	-193.29		
 -0.61   	262.45   	148.93   	-223.80		
  1.83   	233.15   	148.04   	-254.32		
  5.19   	205.99   	147.02   	-274.67		
  7.63   	179.75   	145.92   	-295.01		
  5.19   	153.20   	144.74   	-310.27		
 -3.66   	125.12   	143.50   	-335.71		
-16.17   	 97.96   	142.16   	-361.14		
-23.80   	 75.07   	140.71   	-386.57		
-23.19   	 57.98   	139.17   	-412.00		
-16.78   	 43.95   	137.52   	-437.43		
-12.51   	 29.30   	135.77   	-462.87		
-15.56   	 11.60   	133.92   	-488.30		
-26.25   	 -9.16   	131.96   	-503.56		
-38.76   	-29.30   	129.95   	-528.99		
-46.39   	-43.95   	127.83   	-544.25		
-45.17   	-50.66   	125.66   	-559.51		
-38.15   	-50.96   	123.42   	-595.11		
-30.82   	-49.13   	121.04   	-656.15		
-28.69   	-50.05   	118.41   	-737.54		
-34.18   	-55.24   	115.46   	-834.18		
-43.03   	-61.65   	112.13   	-930.82		
-48.83   	-63.48   	108.40   	-991.86		
-47.61   	-59.20   	104.43   	-1022.38		
-41.50   	-53.41   	100.35   	-1027.46		
-35.10   	-50.96   	 96.24   	-1002.03		
-31.74   	-53.10   	 92.23   	-981.68		
-32.65   	-56.76   	 88.30   	-966.43		
-37.23   	-59.81   	 84.44   	-961.34		
-43.95   	-60.73   	 80.59   	-956.25		
-50.05   	-59.81   	 76.76   	-961.34		
-53.41   	-57.98   	 72.92   	-946.08		
-53.71   	-55.85   	 69.14   	-930.82		
-52.80   	-53.10   	 65.41   	-900.30		
-53.10   	-49.74   	 61.81   	-874.87		
-54.93   	-45.78   	 58.31   	-849.44		
-54.93   	-39.06   	 54.91   	-829.09		
-50.66   	-28.38   	 51.60   	-818.92		
-42.42   	-16.78   	 48.32   	-798.57		
-35.71   	 -9.46   	 45.13   	-783.31		
-36.32   	 -8.24   	 41.99   	-747.71		
-43.95   	-11.90   	 39.00   	-707.02		
-53.10   	-14.34   	 36.17   	-666.32		
-55.54   	 -8.85   	 33.51   	-610.37		
-47.00   	  6.10   	 31.07   	-569.68		
-31.43   	 26.25   	 28.79   	-523.90		
-18.92   	 41.50   	 26.69   	-483.21		
-17.70   	 44.86   	 24.76   	-447.61		
-27.16   	 36.93   	 22.97   	-412.00		
-39.37   	 25.63   	 21.32   	-381.48		
-46.08   	 19.23   	 19.80   	-340.79		
-43.03   	 21.67   	 18.43   	-305.19		
-33.87   	 31.43   	 17.21   	-264.50		
-25.94   	 42.72   	 16.15   	-228.89		
-23.19   	 53.10   	 15.24   	-198.37		
-25.33   	 61.65   	 14.45   	-167.85		
-30.21   	 68.05   	 13.77   	-147.51		
-31.74   	 73.24   	 13.18   	-122.07		
-26.25   	 78.43   	 12.70   	-106.82		
-14.04   	 85.75   	 12.27   	 -86.47		
 -0.31   	 97.35   	 11.92   	 -66.12		
  8.24   	114.44   	 11.66   	 -50.86		
  7.63   	136.41   	 11.45   	 -40.69		
 -1.22   	159.61   	 11.29   	 -20.35		
