  I     	  II     	  AOp     	  AOp'		
-80.87   	-58.59   	 70.40   	 203.46		
-79.96   	-53.41   	 71.21   	 213.63		
-79.35   	-47.30   	 72.06   	 218.72		
-80.26   	-41.20   	 72.94   	 228.89		
-81.79   	-36.01   	 73.86   	 233.98		
-83.62   	-32.04   	 74.79   	 228.89		
-85.14   	-29.30   	 75.71   	 233.98		
-86.36   	-27.47   	 76.64   	 233.98		
-87.89   	-24.72   	 77.58   	 239.06		
-90.33   	-20.75   	 78.53   	 233.98		
-92.77   	-14.95   	 79.47   	 233.98		
-94.91   	 -8.54   	 80.41   	 244.15		
-96.44   	 -2.14   	 81.38   	 239.06		
-98.27   	  3.97   	 82.34   	 249.24		
-100.71   	  9.46   	 83.34   	 254.32		
-104.06   	 14.34   	 84.35   	 259.41		
-107.73   	 19.84   	 85.39   	 264.50		
-111.08   	 26.55   	 86.45   	 269.58		
-114.44   	 35.10   	 87.53   	 264.50		
-118.41   	 45.17   	 88.59   	 269.58		
-124.21   	 55.85   	 89.66   	 264.50		
-131.84   	 66.22   	 90.72   	 264.50		
-140.38   	 74.77   	 91.78   	 259.41		
-148.01   	 82.70   	 92.82   	 249.24		
-153.81   	 90.64   	 93.81   	 249.24		
-159.30   	 99.79   	 94.81   	 244.15		
-166.02   	109.25   	 95.79   	 244.15		
-176.09   	117.80   	 96.76   	 239.06		
-189.21   	123.60   	 97.72   	 239.06		
-203.55   	127.26   	 98.68   	 239.06		
-215.45   	129.39   	 99.63   	 239.06		
-223.69   	131.84   	100.59   	 244.15		
-229.80   	134.89   	101.57   	 244.15		
-235.60   	138.55   	102.54   	 249.24		
-243.23   	141.30   	103.54   	 249.24		
-252.99   	141.30   	104.54   	 249.24		
-262.45   	138.24   	105.53   	 249.24		
-268.55   	132.45   	106.53   	 244.15		
-269.17   	125.73   	107.51   	 244.15		
-264.89   	119.02   	108.48   	 233.98		
-256.65   	112.00   	109.42   	 228.89		
-245.67   	103.45   	110.34   	 223.80		
-232.24   	 91.86   	111.23   	 208.54		
-214.84   	 77.51   	112.06   	 198.37		
-193.48   	 62.56   	112.86   	 188.20		
-167.85   	 47.91   	113.61   	 178.03		
-140.38   	 34.48   	114.32   	 162.77		
-113.22   	 21.67   	114.97   	 152.59		
-88.20   	  9.16   	115.58   	 132.25		
-66.53   	 -2.14   	116.11   	 127.16		
-48.83   	-12.21   	116.62   	 111.90		
-33.87   	-21.06   	117.07   	  96.64		
-21.67   	-28.69   	117.46   	  86.47		
-11.29   	-35.40   	117.80   	  71.21		
 -3.36   	-40.89   	118.09   	  61.04		
  3.05   	-45.17   	118.33   	  45.78		
  8.24   	-48.52   	118.51   	  30.52		
 12.21   	-51.88   	118.64   	  15.26		
 15.56   	-55.85   	118.70(S)	  -5.09		
 18.01   	-59.81   	118.68   	 -20.35		
 19.23   	-62.87   	118.60   	 -35.61		
 19.84   	-65.00   	118.45   	 -55.95		
 20.14   	-65.31   	118.23   	 -76.30		
 20.45   	-64.70   	117.92   	 -96.64		
 21.06   	-63.78   	117.54   	-106.82		
 21.67   	-62.87   	117.11   	-122.07		
 22.28   	-62.26   	116.62   	-132.25		
 22.28   	-61.34   	116.09   	-147.51		
 21.67   	-60.42   	115.50   	-152.59		
 20.75   	-58.90   	114.89   	-157.68		
 20.14   	-56.15   	114.26   	-162.77		
 19.53   	-53.10   	113.61   	-167.85		
 19.53   	-50.35   	112.94   	-162.77		
 19.23   	-48.83   	112.29   	-172.94		
 18.92   	-48.83   	111.60   	-162.77		
 18.31   	-49.13   	110.95   	-167.85		
 18.01   	-48.52   	110.27   	-167.85		
 17.70   	-47.61   	109.60   	-162.77		
 17.09   	-46.08   	108.95   	-162.77		
 16.17   	-45.17   	108.30   	-157.68		
 15.26   	-44.56   	107.67   	-157.68		
 14.65   	-43.33   	107.04   	-157.68		
 14.95   	-40.59   	106.41   	-152.59		
 15.26   	-36.93   	105.80   	-152.59		
 14.65   	-35.10   	105.19   	-147.51		
 13.43   	-36.62   	104.60   	-147.51		
 11.60   	-41.20   	104.01   	-142.42		
 10.99   	-45.78   	103.44   	-137.33		
 11.29   	-48.22   	102.89   	-137.33		
 11.60   	-47.61   	102.34   	-132.25		
 11.60   	-44.86   	101.81   	-132.25		
 10.07   	-42.72   	101.28   	-127.16		
  8.54   	-42.42   	100.77   	-127.16		
  7.93   	-44.56   	100.26   	-122.07		
  8.85   	-47.00   	 99.78   	-116.99		
 10.38   	-48.22   	 99.31   	-111.90		
 11.29   	-48.52   	 98.86   	-116.99		
 10.99   	-48.22   	 98.39   	-106.82		
  9.46   	-48.83   	 97.97   	-106.82		
  8.24   	-50.05   	 97.54   	-101.73		
  7.63   	-51.57   	 97.13   	-101.73		
  7.93   	-51.57   	 96.72   	 -96.64		
  8.85   	-50.66   	 96.34   	 -96.64		
  9.77   	-49.44   	 95.95   	 -91.56		
 10.68   	-48.83   	 95.58   	 -91.56		
 10.99   	-49.74   	 95.22   	 -86.47		
 10.38   	-52.19   	 94.87   	 -86.47		
  8.85   	-53.71   	 94.53   	 -86.47		
  7.32   	-54.02   	 94.18   	 -86.47		
  6.71   	-52.19   	 93.83   	 -81.38		
  7.63   	-49.44   	 93.51   	 -86.47		
  9.16   	-46.69   	 93.16   	 -81.38		
 10.99   	-45.17   	 92.84   	 -76.30		
 12.21   	-44.56   	 92.53   	 -81.38		
 12.21   	-44.56   	 92.21   	 -81.38		
 11.60   	-44.25   	 91.88   	 -81.38		
 10.99   	-44.25   	 91.56   	 -76.30		
 10.99   	-44.25   	 91.25   	 -76.30		
 11.29   	-45.47   	 90.95   	 -76.30		
 11.29   	-47.30   	 90.64   	 -76.30		
 10.68   	-49.44   	 90.34   	 -76.30		
  9.46   	-50.66   	 90.03   	 -71.21		
  8.24   	-50.96   	 89.75   	 -76.30		
  8.54   	-49.74   	 89.44   	 -71.21		
  9.46   	-47.91   	 89.16   	 -71.21		
 10.38   	-45.78   	 88.87   	 -76.30		
 10.38   	-43.95   	 88.57   	 -71.21		
  8.85   	-42.42   	 88.28   	 -71.21		
  7.02   	-40.59   	 88.00   	 -71.21		
  6.10   	-37.23   	 87.71   	 -71.21		
  7.63   	-30.21   	 87.43   	 -71.21		
 11.90   	-16.78   	 87.14   	 -71.21		
 18.31   	  2.44   	 86.86   	 -71.21		
 25.63   	 23.19   	 86.57   	 -71.21		
 31.74   	 38.15   	 86.29   	 -71.21		
 34.79   	 43.33   	 86.00   	 -71.21		
 35.10   	 38.76   	 85.72   	 -66.12		
 34.79   	 30.82   	 85.45   	 -71.21		
 36.62   	 25.02   	 85.17   	 -66.12		
 43.03   	 26.25   	 84.90   	 -66.12		
 53.41   	 37.23   	 84.64   	 -66.12		
 65.00   	 58.59   	 84.37   	 -71.21		
 75.99   	 86.67   	 84.09   	 -66.12		
 85.45   	115.05   	 83.82   	 -66.12		
 93.08   	133.06   	 83.56   	 -66.12		
 98.27   	132.14   	 83.30   	 -66.12		
 99.79   	115.36   	 83.03   	 -66.12		
 97.96   	 92.47   	 82.77   	 -66.12		
 93.69   	 74.77   	 82.50   	 -61.04		
 87.89   	 66.53   	 82.26   	 -71.21		
 80.26   	 65.00   	 81.97   	 -66.12		
 70.50   	 60.12   	 81.71   	 -66.12		
 57.07   	 44.86   	 81.44   	 -66.12		
 41.50   	 19.23   	 81.18   	 -61.04		
 25.94   	-10.38   	 80.94   	 -66.12		
 13.12   	-33.87   	 80.67   	 -66.12		
  5.49   	-46.39   	 80.41   	 -66.12		
  2.44   	-50.35   	 80.14   	 -66.12		
  2.75   	-52.19   	 79.88   	 -66.12		
  3.97   	-57.07   	 79.61   	 -66.12		
  4.58   	-64.70   	 79.35   	 -61.04		
  3.66   	-70.80   	 79.10   	 -61.04		
  1.83   	-73.24   	 78.86   	 -61.04		
 -0.31   	-72.33   	 78.62   	 -55.95		
 -1.83   	-71.41   	 78.39   	 -61.04		
 -2.75   	-71.72   	 78.15   	 -55.95		
 -3.05   	-72.94   	 77.92   	 -50.86		
 -3.05   	-73.85   	 77.72   	 -55.95		
 -3.05   	-74.16   	 77.50   	 -50.86		
 -3.66   	-74.77   	 77.29   	 -55.95		
 -4.88   	-75.68   	 77.07   	 -50.86		
 -6.71   	-76.90   	 76.87   	 -50.86		
 -8.54   	-77.51   	 76.66   	 -55.95		
-10.38   	-79.65   	 76.44   	 -50.86		
-14.65   	-87.59   	 76.24   	 -50.86		
-25.33   	-104.06   	 76.03   	 -50.86		
-43.03   	-123.90   	 75.83   	 -55.95		
-61.95   	-131.23   	 75.60   	 -50.86		
-68.05   	-107.42   	 75.40   	 -55.95		
-42.11   	-43.03   	 75.18   	 -50.86		
 32.65   	 53.10   	 74.97   	 -55.95		
167.54   	165.71   	 74.75   	 -50.86		
369.26   	294.80   	 74.55   	 -55.95		
638.12   	463.87   	 74.32   	 -50.86		
951.84   	692.14   	 74.12   	 -50.86		
1241.76   	946.04   	 73.92   	 -55.95		
1400.45(R)	1121.22   	 73.69   	 -45.78		
1333.62   	1096.50   	 73.51   	 -50.86		
1024.48   	823.67   	 73.31   	 -50.86		
568.54   	383.91   	 73.10   	 -45.78		
134.28   	-43.64   	 72.92   	 -45.78		
-135.50   	-296.02   	 72.74   	 -45.78		
-201.11   	-326.23   	 72.55   	 -45.78		
-130.00   	-210.27   	 72.37   	 -45.78		
-31.13   	-72.63   	 72.19   	 -45.78		
 18.92   	  2.14   	 72.00   	 -45.78		
  7.32   	  2.44   	 71.82   	 -45.78		
-33.57   	-32.65   	 71.64   	 -45.78		
-66.22   	-63.17   	 71.45   	 -50.86		
-75.38   	-73.55   	 71.25   	 -45.78		
-67.75   	-69.89   	 71.07   	 -50.86		
-57.98   	-64.09   	 70.86   	 -50.86		
-55.24   	-62.87   	 70.66   	 -45.78		
-60.12   	-66.53   	 70.48   	 -50.86		
-67.14   	-70.80   	 70.27   	 -45.78		
-71.41   	-72.02   	 70.09   	 -40.69		
-72.02   	-69.89   	 69.93   	 -40.69		
-70.50   	-66.22   	 69.77   	 -30.52		
-69.27   	-63.78   	 69.64   	 -25.43		
-68.36   	-62.87   	 69.54   	 -20.35		
-67.44   	-62.26   	 69.46   	 -10.17		
-66.22   	-61.34   	 69.42(D)	   0.00		
-66.22   	-60.12   	 69.42   	  15.26		
-66.83   	-58.90   	 69.48   	  25.43		
-68.36   	-56.76   	 69.58   	  40.69		
-69.89   	-53.10   	 69.75   	  61.04		
-71.11   	-48.22   	 69.99   	  71.21		
-71.72   	-43.95   	 70.27   	  91.56		
-72.33   	-41.20   	 70.64   	 106.82		
-72.63   	-39.98   	 71.07   	 127.16		
-72.94   	-39.37   	 71.58   	 142.42		
-73.24   	-37.23   	 72.15   	 152.59		
-73.85   	-33.26   	 72.76   	 172.94		
-75.38   	-29.30   	 73.45   	 183.11		
-77.51   	-26.25   	 74.18   	 198.37		
-80.26   	-24.41   	 74.97   	 203.46		
-82.70   	-21.97   	 75.79   	 213.63		
-83.92   	-17.70   	 76.64   	 223.80		
-83.92   	-11.29   	 77.54   	 223.80		
-84.23   	 -4.58   	 78.43   	 223.80		
-85.14   	  0.92   	 79.33   	 228.89		
-86.98   	  4.88   	 80.24   	 228.89		
-89.42   	  8.85   	 81.16   	 228.89		
-91.25   	 13.12   	 82.07   	 228.89		
-92.77   	 18.62   	 82.99   	 223.80		
-93.69   	 24.41   	 83.89   	 228.89		
-95.52   	 30.21   	 84.80   	 233.98		
-98.27   	 36.01   	 85.74   	 228.89		
-102.23   	 40.59   	 86.65   	 233.98		
-107.12   	 44.25   	 87.59   	 233.98		
-111.39   	 47.91   	 88.52   	 244.15		
-115.05   	 53.41   	 89.50   	 239.06		
-117.49   	 61.95   	 90.46   	 249.24		
-119.93   	 73.24   	 91.45   	 249.24		
-123.29   	 85.45   	 92.45   	 254.32		
-128.48   	 95.83   	 93.47   	 254.32		
-135.50   	103.76   	 94.49   	 259.41		
-144.04   	109.56   	 95.52   	 259.41		
-153.50   	115.05   	 96.56   	 264.50		
-162.66   	121.46   	 97.62   	 264.50		
-171.81   	128.78   	 98.68   	 274.67		
-181.27   	136.72   	 99.78   	 274.67		
-191.35   	143.74   	100.87   	 279.75		
-202.03   	149.84   	101.99   	 284.84		
-213.01   	155.64   	103.13   	 284.84		
-223.69   	161.13   	104.27   	 289.93		
-234.07   	166.02   	105.43   	 289.93		
-243.84   	169.07   	106.59   	 289.93		
-252.99   	169.68   	107.75   	 289.93		
-261.54   	168.76   	108.91   	 279.75		
-269.17   	167.54   	110.03   	 274.67		
-274.66   	166.93   	111.13   	 269.58		
-277.40   	166.63   	112.21   	 259.41		
-277.40   	164.49   	113.24   	 244.15		
-273.74   	159.61   	114.22   	 239.06		
-267.03   	151.37   	115.18   	 218.72		
-256.96   	141.30   	116.05   	 213.63		
-243.23   	129.39   	116.91   	 198.37		
-225.52   	116.27   	117.70   	 188.20		
-203.55   	100.71   	118.45   	 172.94		
-177.92   	 83.62   	119.15   	 167.85		
-149.54   	 65.61   	119.82   	 152.59		
-121.15   	 48.52   	120.43   	 137.33		
-94.30   	 32.65   	120.98   	 122.07		
-70.50   	 18.01   	121.46   	 111.90		
-50.05   	  3.97   	121.91   	  96.64		
-32.35   	 -8.85   	122.30   	  81.38		
-17.09   	-19.23   	122.62   	  66.12		
 -4.27   	-26.86   	122.89   	  55.95		
  6.10   	-32.04   	123.11   	  35.61		
 14.65   	-36.01   	123.25   	  20.35		
 21.36   	-39.67   	123.34   	  10.17		
 27.16   	-43.64   	123.38(S)	  -5.09		
 31.13   	-47.30   	123.36   	 -20.35		
 33.57   	-50.05   	123.28   	 -30.52		
 34.18   	-51.27   	123.15   	 -45.78		
 33.87   	-50.66   	122.97   	 -61.04		
 33.26   	-48.22   	122.73   	 -71.21		
 33.26   	-45.17   	122.44   	 -81.38		
 33.26   	-43.03   	122.12   	 -96.64		
 33.26   	-42.72   	121.73   	-106.82		
 33.26   	-43.95   	121.30   	-116.99		
 33.57   	-45.47   	120.83   	-127.16		
 34.18   	-45.47   	120.33   	-137.33		
 33.87   	-45.17   	119.78   	-147.51		
 32.96   	-44.86   	119.19   	-152.59		
 31.13   	-45.78   	118.58   	-162.77		
 28.99   	-47.61   	117.92   	-167.85		
 27.16   	-48.52   	117.25   	-172.94		
 25.33   	-47.61   	116.56   	-172.94		
 23.19   	-45.47   	115.87   	-183.11		
 21.36   	-42.42   	115.14   	-178.03		
 19.84   	-39.67   	114.42   	-188.20		
 18.62   	-37.84   	113.67   	-183.11		
 18.31   	-37.23   	112.94   	-183.11		
 18.01   	-37.54   	112.21   	-188.20		
 18.01   	-38.15   	111.45   	-183.11		
 18.01   	-38.76   	110.72   	-183.11		
 17.70   	-39.06   	109.99   	-178.03		
 17.40   	-39.06   	109.28   	-178.03		
 16.48   	-38.15   	108.57   	-172.94		
 15.56   	-36.32   	107.87   	-167.85		
 14.65   	-33.87   	107.20   	-162.77		
 14.95   	-31.74   	106.55   	-162.77		
 15.87   	-30.82   	105.90   	-157.68		
 17.09   	-31.13   	105.27   	-147.51		
 18.01   	-32.04   	104.68   	-147.51		
 18.31   	-32.96   	104.09   	-147.51		
 18.62   	-32.96   	103.50   	-137.33		
 19.53   	-32.65   	102.95   	-137.33		
 20.14   	-33.26   	102.40   	-137.33		
 20.75   	-35.40   	101.85   	-132.25		
 20.75   	-39.06   	101.32   	-127.16		
 19.84   	-43.64   	100.81   	-132.25		
 18.62   	-47.61   	100.28   	-122.07		
 17.09   	-50.66   	 99.80   	-127.16		
 16.17   	-52.80   	 99.29   	-122.07		
 16.17   	-55.85   	 98.80   	-122.07		
 17.09   	-59.81   	 98.31   	-116.99		
 18.62   	-64.70   	 97.84   	-116.99		
 19.84   	-68.36   	 97.37   	-116.99		
 19.84   	-69.27   	 96.91   	-116.99		
 18.01   	-68.05   	 96.44   	-106.82		
 15.87   	-66.22   	 96.01   	-111.90		
 14.04   	-65.00   	 95.56   	-106.82		
 13.73   	-65.00   	 95.14   	-106.82		
 14.65   	-65.61   	 94.71   	-101.73		
 15.56   	-65.92   	 94.30   	-101.73		
 16.17   	-64.70   	 93.90   	-101.73		
 16.78   	-62.26   	 93.49   	-101.73		
 18.31   	-59.81   	 93.08   	 -96.64		
 20.14   	-58.29   	 92.70   	 -96.64		
 21.36   	-57.98   	 92.31   	 -91.56		
 21.97   	-57.98   	 91.94   	 -96.64		
 22.28   	-57.68   	 91.56   	 -91.56		
 22.58   	-55.54   	 91.19   	 -91.56		
 23.50   	-51.88   	 90.82   	 -91.56		
 24.72   	-49.13   	 90.46   	 -91.56		
 24.72   	-48.52   	 90.09   	 -91.56		
 23.80   	-50.96   	 89.72   	 -91.56		
 22.28   	-55.24   	 89.36   	 -86.47		
 21.06   	-59.51   	 89.01   	 -86.47		
 20.75   	-61.34   	 88.67   	 -86.47		
 21.06   	-58.59   	 88.32   	 -86.47		
 22.28   	-51.57   	 87.98   	 -86.47		
 24.41   	-39.67   	 87.63   	 -81.38		
 28.38   	-23.19   	 87.30   	 -86.47		
 33.87   	 -5.19   	 86.96   	 -86.47		
 39.67   	 11.29   	 86.61   	 -81.38		
 43.95   	 21.36   	 86.29   	 -86.47		
 46.08   	 24.41   	 85.94   	 -81.38		
 47.30   	 22.89   	 85.62   	 -86.47		
 48.83   	 20.45   	 85.27   	 -86.47		
 52.80   	 18.62   	 84.92   	 -86.47		
 58.59   	 17.70   	 84.58   	 -81.38		
 65.31   	 19.84   	 84.25   	 -86.47		
 73.24   	 28.99   	 83.91   	 -86.47		
 82.70   	 47.91   	 83.56   	 -86.47		
 93.38   	 72.94   	 83.21   	 -81.38		
103.76   	 93.69   	 82.89   	 -81.38		
109.86   	 99.79   	 82.56   	 -81.38		
111.39   	 90.64   	 82.24   	 -81.38		
109.25   	 73.55   	 81.91   	 -81.38		
105.59   	 58.59   	 81.59   	 -76.30		
101.32   	 50.66   	 81.28   	 -71.21		
 95.21   	 47.30   	 81.00   	 -76.30		
 85.45   	 40.89   	 80.69   	 -71.21		
 71.11   	 25.94   	 80.41   	 -71.21		
 54.02   	  2.14   	 80.12   	 -66.12		
 37.54   	-25.33   	 79.86   	 -66.12		
 24.11   	-48.52   	 79.59   	 -66.12		
 15.87   	-62.56   	 79.33   	 -66.12		
 12.21   	-68.05   	 79.06   	 -61.04		
 11.90   	-69.89   	 78.82   	 -61.04		
 11.90   	-73.55   	 78.58   	 -66.12		
 10.99   	-79.65   	 78.31   	 -55.95		
  8.85   	-85.14   	 78.09   	 -61.04		
  5.80   	-87.59   	 77.84   	 -61.04		
  2.75   	-88.20   	 77.60   	 -55.95		
  0.92   	-89.11   	 77.38   	 -61.04		
  0.31   	-92.16   	 77.13   	 -55.95		
  0.31   	-95.83   	 76.91   	 -55.95		
  0.31   	-97.35   	 76.68   	 -55.95		
 -0.31   	-95.52   	 76.46   	 -55.95		
 -1.53   	-91.86   	 76.24   	 -55.95		
 -2.75   	-89.72   	 76.01   	 -55.95		
 -3.36   	-90.33   	 75.79   	 -55.95		
 -3.36   	-92.77   	 75.56   	 -61.04		
 -4.88   	-98.27   	 75.32   	 -55.95		
-10.99   	-109.25   	 75.10   	 -55.95		
-24.72   	-127.56   	 74.87   	 -55.95		
-45.17   	-145.57   	 74.65   	 -61.04		
-63.48   	-147.71   	 74.40   	 -55.95		
-64.09   	-116.58   	 74.18   	 -55.95		
-27.47   	-46.39   	 73.96   	 -61.04		
 61.04   	 51.57   	 73.71   	 -61.04		
211.49   	162.66   	 73.47   	 -55.95		
430.60   	290.53   	 73.24   	 -61.04		
717.16   	461.12   	 73.00   	 -55.95		
1043.40   	687.87   	 72.78   	 -55.95		
1329.65   	925.29   	 72.55   	 -61.04		
1461.18(R)	1064.45   	 72.31   	 -55.95		
1347.35   	994.26   	 72.09   	 -50.86		
988.77   	689.70   	 71.88   	 -55.95		
503.85   	251.77   	 71.66   	 -50.86		
 71.41   	-140.38   	 71.45   	 -50.86		
-172.12   	-344.24   	 71.25   	 -50.86		
-208.13   	-338.13   	 71.05   	 -50.86		
-120.24   	-210.57   	 70.84   	 -45.78		
-20.75   	-79.65   	 70.66   	 -45.78		
 21.06   	-16.78   	 70.48   	 -50.86		
  2.44   	-22.58   	 70.27   	 -40.69		
-39.67   	-58.29   	 70.11   	 -45.78		
-69.27   	-87.59   	 69.93   	 -50.86		
-75.07   	-97.35   	 69.73   	 -45.78		
-65.31   	-93.38   	 69.54   	 -45.78		
-54.63   	-85.14   	 69.36   	 -45.78		
-51.88   	-79.96   	 69.18   	 -40.69		
-56.76   	-79.35   	 69.01   	 -45.78		
-63.78   	-81.79   	 68.83   	 -45.78		
-67.75   	-83.62   	 68.65   	 -40.69		
-67.44   	-82.70   	 68.48   	 -35.61		
-65.92   	-79.96   	 68.34   	 -30.52		
-65.92   	-77.51   	 68.22   	 -20.35		
-67.44   	-76.29   	 68.14   	 -15.26		
-68.97   	-76.29   	 68.08   	 -10.17		
-69.58   	-76.90   	 68.04(D)	  10.17		
-69.27   	-76.90   	 68.08   	  15.26		
-69.58   	-74.77   	 68.14   	  35.61		
-70.50   	-71.11   	 68.28   	  50.86		
-71.72   	-66.83   	 68.48   	  66.12		
-72.33   	-63.78   	 68.75   	  81.38		
-71.72   	-61.95   	 69.07   	 106.82		
-70.80   	-59.81   	 69.50   	 116.99		
-70.19   	-57.07   	 69.97   	 137.33		
-71.41   	-53.71   	 70.52   	 157.68		
-73.85   	-50.96   	 71.15   	 167.85		
-77.21   	-49.74   	 71.82   	 188.20		
-79.65   	-50.35   	 72.57   	 198.37		
-80.87   	-51.27   	 73.37   	 208.54		
-80.57   	-51.27   	 74.20   	 218.72		
-79.96   	-48.83   	 75.08   	 228.89		
-79.04   	-43.64   	 75.99   	 228.89		
-79.04   	-35.10   	 76.91   	 239.06		
-80.26   	-25.02   	 77.86   	 233.98		
-81.79   	-16.17   	 78.80   	 239.06		
-84.53   	-10.99   	 79.76   	 239.06		
-86.98   	 -9.77   	 80.71   	 233.98		
-89.72   	-11.29   	 81.65   	 233.98		
-91.86   	-11.60   	 82.58   	 233.98		
-93.99   	 -8.54   	 83.52   	 239.06		
-96.44   	 -2.14   	 84.48   	 239.06		
-99.49   	  6.41   	 85.43   	 244.15		
-102.84   	 15.56   	 86.41   	 244.15		
-105.59   	 23.80   	 87.39   	 249.24		
-108.34   	 31.43   	 88.38   	 254.32		
-111.08   	 38.15   	 89.40   	 259.41		
-114.75   	 44.25   	 90.44   	 259.41		
-119.32   	 51.27   	 91.47   	 259.41		
-124.82   	 60.12   	 92.51   	 264.50		
-130.31   	 71.41   	 93.57   	 264.50		
-135.80   	 83.62   	 94.63   	 259.41		
-142.21   	 94.30   	 95.67   	 259.41		
-149.84   	101.62   	 96.70   	 259.41		
-159.61   	105.90   	 97.74   	 254.32		
-170.90   	108.64   	 98.76   	 254.32		
-182.50   	112.61   	 99.78   	 249.24		
-193.79   	119.32   	100.77   	 254.32		
-203.25   	128.48   	101.79   	 259.41		
-211.79   	138.55   	102.83   	 254.32		
-220.34   	147.09   	103.84   	 259.41		
-230.10   	153.20   	104.88   	 264.50		
-241.09   	156.56   	105.94   	 264.50		
-252.99   	158.39   	107.00   	 264.50		
-263.37   	160.22   	108.06   	 259.41		
-271.00   	161.74   	109.09   	 259.41		
-275.57   	161.44   	110.13   	 254.32		
-276.79   	158.69   	111.15   	 249.24		
-275.88   	152.59   	112.15   	 239.06		
-272.52   	143.43   	113.10   	 228.89		
-265.81   	132.45   	114.02   	 218.72		
-255.43   	120.54   	114.89   	 203.46		
-241.09   	109.25   	115.71   	 193.29		
-222.47   	 99.79   	116.48   	 183.11		
-199.58   	 90.94   	117.21   	 167.85		
-173.34   	 80.26   	117.88   	 152.59		
-145.26   	 65.31   	118.49   	 142.42		
-116.88   	 46.08   	119.06   	 127.16		
-90.33   	 25.94   	119.57   	 116.99		
-66.53   	  8.24   	120.04   	 101.73		
-45.78   	 -4.88   	120.45   	  81.38		
-28.08   	-14.95   	120.77   	  76.30		
-13.12   	-24.11   	121.08   	  55.95		
 -1.53   	-33.87   	121.30   	  40.69		
  7.32   	-42.42   	121.46   	  20.35		
 14.34   	-47.30   	121.55   	  10.17		
 20.14   	-47.30   	121.59(S)	 -10.17		
 25.02   	-44.25   	121.55   	 -25.43		
 29.30   	-42.11   	121.44   	 -40.69		
 32.35   	-43.33   	121.28   	 -66.12		
 33.57   	-48.22   	121.02   	 -76.30		
 33.87   	-54.63   	120.71   	 -96.64		
 33.87   	-57.98   	120.33   	-111.90		
 34.79   	-57.07   	119.88   	-127.16		
 36.32   	-53.71   	119.37   	-137.33		
 37.54   	-51.27   	118.82   	-147.51		
 36.62   	-50.96   	118.23   	-157.68		
 34.18   	-50.66   	117.60   	-162.77		
 31.13   	-47.61   	116.95   	-162.77		
 28.99   	-41.20   	116.30   	-167.85		
 27.77   	-34.48   	115.63   	-167.85		
 26.86   	-31.74   	114.95   	-162.77		
 25.63   	-33.87   	114.30   	-162.77		
 23.50   	-38.15   	113.65   	-162.77		
 21.36   	-40.59   	113.00   	-157.68		
 19.53   	-38.45   	112.37   	-152.59		
 18.62   	-33.87   	111.76   	-152.59		
 18.01   	-30.52   	111.15   	-152.59		
 17.09   	-30.52   	110.54   	-142.42		
