  I     	  II     	  LV     	  LV'		  FA     	  FA'		
  3.97   	-450.74   	 42.79   	 686.67		 61.71   	 -45.78		
-32.35   	-433.65   	 45.53   	 976.60		 61.53   	 -50.86		
-49.74   	-438.23   	 49.44   	1281.79		 61.32   	 -50.86		
-68.05   	-439.15   	 54.57   	1551.37		 61.12   	 -40.69		
-65.92   	-440.98   	 60.77   	1749.74		 60.96   	 -35.61		
-79.96   	-434.57   	 67.77   	1846.38		 60.81   	 -20.35		
-103.45   	-442.81   	 75.16   	1846.38		 60.73   	 -20.35		
-110.47   	-439.45   	 82.54   	1724.31		 60.65   	 -20.35		
-90.64   	-419.92   	 89.44   	1480.16		 60.57   	 -20.35		
-63.78   	-396.12   	 95.36   	1149.54		 60.49   	 -15.26		
-29.60   	-353.09   	 99.96   	 803.66		 60.43   	 -10.17		
 25.33   	-297.55   	103.17   	 528.99		 60.39   	 -10.17		
 68.05   	-230.10   	105.29   	 391.66		 60.35   	 -10.17		
111.69   	-166.32   	106.86   	 437.43		 60.30   	 -10.17		
157.17   	-109.86   	108.61   	 630.72		 60.26   	 -20.35		
180.36   	-67.44   	111.13   	 915.56		 60.18   	 -25.43		
200.81   	-43.95   	114.79   	1205.49		 60.08   	 -30.52		
213.32   	-33.26   	119.61   	1464.90		 59.96   	 -25.43		
220.95   	-24.11   	125.47   	1653.10		 59.86   	 -20.35		
231.02   	-11.90   	132.08   	1775.17		 59.78   	 -10.17		
236.82   	 -6.41   	139.19   	1846.38		 59.74   	   0.00		
241.70   	 -3.05   	146.57   	1892.16		 59.74   	  15.26		
242.92   	  0.92   	154.14   	1907.42		 59.80   	  20.35		
242.00   	 -2.44   	161.77   	1876.90		 59.88   	  25.43		
242.92   	 -3.05   	169.28   	1765.00		 59.98   	  20.35		
243.84   	 -1.22   	176.34   	1556.45		 60.06   	  10.17		
244.14   	 -1.53   	182.56   	1317.39		 60.10   	   5.09		
246.89   	 -1.53   	187.83   	1108.85		 60.12   	   0.00		
246.89   	 -1.22   	192.27   	1017.29		 60.12   	   5.09		
248.41   	  0.31   	196.34   	1037.64		 60.14   	  30.52		
247.50   	 -0.92   	200.49   	1124.11		 60.26   	  76.30		
245.97   	 -1.53   	204.98   	1205.49		 60.57   	 167.85		
245.67   	 -2.75   	209.81   	1215.66		 61.24   	 345.88		
242.61   	 -4.88   	214.67   	1129.19		 62.62   	 640.89		
240.78   	 -5.80   	219.19   	 981.68		 65.19   	1002.03		
240.78   	 -7.63   	223.11   	 824.00		 69.20   	1332.65		
239.56   	-10.38   	226.41   	 707.02		 74.53   	1495.42		
236.21   	-13.43   	229.24   	 635.81		 80.51   	1424.21		
234.68   	-17.70   	231.78   	 579.86		 86.21   	1159.71		
231.02   	-21.36   	234.10   	 518.82		 90.84   	 818.92		
225.22   	-26.86   	236.17   	 432.35		 94.12   	 508.65		
225.52   	-29.60   	237.90   	 325.53		 96.15   	 300.10		
222.78   	-32.35   	239.21   	 228.89		 97.35   	 208.54		
221.25   	-38.15   	240.12   	 167.85		 98.19   	 183.11		
220.95   	-41.20   	240.79   	 157.68		 98.92   	 193.29		
218.81   	-48.83   	241.42   	 183.11		 99.69   	 198.37		
216.06   	-54.93   	242.16   	 239.06		100.49   	 188.20		
209.96   	-61.04   	243.11   	 295.01		101.24   	 178.03		
207.52   	-69.58   	244.29   	 345.88		101.95   	 152.59		
201.72   	-76.29   	245.68   	 356.05		102.56   	 142.42		
198.06   	-84.84   	247.10   	 345.88		103.13   	 127.16		
198.36   	-93.08   	248.48   	 300.10		103.64   	 111.90		
196.84   	-98.88   	249.68   	 244.15		104.09   	  91.56		
196.23   	-103.76   	250.66   	 188.20		104.46   	  71.21		
197.75   	-108.64   	251.41   	 137.33		104.74   	  40.69		
199.58   	-112.61   	251.96   	  96.64		104.90   	  15.26		
202.33   	-116.88   	252.35   	  66.12		104.96(S)	 -10.17		
207.52   	-119.93   	252.61   	  50.86		104.92   	 -35.61		
216.06   	-120.24   	252.82   	  35.61		104.78   	 -55.95		
225.83   	-117.19   	252.96   	  10.17		104.56   	 -61.04		
236.82   	-114.14   	253.00(S)	 -30.52		104.31   	 -71.21		
248.72   	-107.73   	252.88   	 -86.47		104.03   	 -81.38		
263.06   	-100.40   	252.53   	-172.94		103.70   	 -86.47		
275.88   	-93.69   	251.84   	-279.75		103.36   	 -96.64		
292.05   	-83.62   	250.72   	-381.48		102.97   	 -96.64		
310.06   	-71.41   	249.20   	-493.39		102.58   	-106.82		
325.93   	-59.51   	247.22   	-595.11		102.16   	-127.16		
342.71   	-43.03   	244.84   	-681.58		101.65   	-157.68		
358.28   	-25.33   	242.12   	-742.62		101.02   	-178.03		
371.09   	 -8.85   	239.14   	-788.40		100.30   	-203.46		
383.91   	  8.24   	235.99   	-808.75		 99.49   	-218.72		
397.03   	 25.02   	232.76   	-824.00		 98.62   	-228.89		
408.02   	 42.11   	229.46   	-834.18		 97.70   	-233.98		
419.31   	 56.46   	226.12   	-854.52		 96.76   	-244.15		
423.89   	 69.58   	222.71   	-885.04		 95.79   	-249.24		
426.33   	 81.48   	219.16   	-930.82		 94.79   	-254.32		
427.25   	 88.81   	215.44   	-971.51		 93.77   	-254.32		
428.77   	 96.74   	211.56   	-1022.38		 92.76   	-244.15		
433.04   	106.20   	207.47   	-1073.24		 91.78   	-228.89		
434.57   	109.56   	203.17   	-1134.28		 90.86   	-213.63		
436.40   	113.22   	198.64   	-1190.23		 90.01   	-198.37		
436.40   	118.71   	193.88   	-1261.44		 89.22   	-193.29		
434.57   	120.54   	188.83   	-1322.48		 88.44   	-188.20		
434.88   	125.73   	183.54   	-1378.43		 87.69   	-188.20		
437.32   	132.45   	178.03   	-1429.29		 86.94   	-183.11		
436.71   	132.75   	172.31   	-1459.81		 86.21   	-178.03		
436.71   	134.28   	166.47   	-1469.98		 85.49   	-167.85		
438.54   	136.41   	160.59   	-1480.16		 84.82   	-162.77		
437.93   	135.80   	154.67   	-1480.16		 84.17   	-147.51		
437.32   	138.24   	148.75   	-1500.50		 83.58   	-147.51		
436.10   	138.85   	142.75   	-1536.11		 82.99   	-152.59		
434.57   	138.85   	136.60   	-1607.32		 82.38   	-172.94		
433.65   	139.47   	130.17   	-1714.13		 81.69   	-172.94		
433.65   	138.55   	123.32   	-1820.95		 81.00   	-147.51		
435.79   	139.16   	116.03   	-1912.51		 80.41   	-106.82		
435.79   	139.16   	108.38   	-1937.94		 79.98   	 -45.78		
433.04   	142.52   	100.63   	-1887.07		 79.80   	   0.00		
428.47   	152.28   	 93.08   	-1729.39		 79.80   	  35.61		
424.50   	167.24   	 86.16   	-1510.68		 79.94   	  30.52		
423.89   	174.87   	 80.12   	-1251.27		 80.06   	   5.09		
425.42   	168.76   	 75.12   	-1022.38		 80.08   	 -40.69		
433.35   	153.20   	 71.03   	-854.52		 79.92   	 -81.38		
451.66   	123.90   	 67.61   	-768.05		 79.59   	-106.82		
480.65   	 86.67   	 64.54   	-752.79		 79.17   	-106.82		
524.90   	 52.19   	 61.53   	-803.66		 78.74   	 -91.56		
578.00   	 21.97   	 58.31   	-879.96		 78.37   	 -71.21		
627.75   	  8.54   	 54.79   	-971.51		 78.09   	 -50.86		
686.65   	 21.67   	 50.91   	-1052.90		 77.88   	 -35.61		
757.75   	  7.63   	 46.69   	-1098.67		 77.74   	 -25.43		
795.59   	-106.51   	 42.30   	-1088.50		 77.64   	 -15.26		
825.81   	-278.93   	 37.94   	-1022.38		 77.58   	 -15.26		
834.05   	-492.25   	 33.86   	-900.30		 77.52   	 -20.35		
849.30   	-715.03   	 30.25   	-732.45		 77.44   	 -20.35		
891.42   	-827.33   	 27.32   	-539.16		 77.35   	 -30.52		
930.48   	-902.10   	 25.17   	-335.71		 77.23   	 -30.52		
1002.81   	-1006.16   	 23.82   	-137.33		 77.11   	 -35.61		
1083.07   	-1087.65   	 23.28   	  25.43		 76.97   	 -25.43		
1138.92   	-1160.89   	 23.38(E)	 152.59		 76.87   	 -15.26		
1237.18   	-1201.78   	 23.99   	 239.06		 76.81   	 -20.35		
1322.02(R)	-1177.37   	 24.94   	 284.84		 76.72   	 -10.17		
1168.82   	-1100.16   	 26.08   	 295.01		 76.68   	  -5.09		
914.00   	-977.78   	 27.26   	 295.01		 76.66   	  10.17		
689.39   	-829.77   	 28.44   	 295.01		 76.70   	  10.17		
386.35   	-668.95   	 29.62   	 289.93		 76.74   	   0.00		
269.17   	-500.79   	 30.78   	 289.93		 76.74   	 -25.43		
292.05   	-386.66   	 31.94   	 295.01		 76.64   	 -45.78		
271.00   	-330.81   	 33.12   	 305.19		 76.46   	 -81.38		
254.82   	-301.21   	 34.34   	 315.36		 76.13   	 -91.56		
268.86   	-301.82   	 35.61   	 335.71		 75.77   	 -91.56		
312.50   	-286.87   	 36.95   	 366.22		 75.40   	 -71.21		
345.46   	-240.78   	 38.41   	 386.57		 75.12   	 -50.86		
386.05   	-158.69   	 39.96   	 412.00		 74.91   	 -25.43		
414.43   	-53.41   	 41.61   	 432.35		 74.81   	 -25.43		
422.06   	 43.33   	 43.34   	 467.95		 74.71   	 -30.52		
420.23   	118.71   	 45.21   	 539.16		 74.59   	 -35.61		
430.60   	165.10   	 47.37   	 635.81		 74.45   	 -40.69		
445.56   	178.53   	 49.91   	 742.62		 74.28   	 -30.52		
436.71   	181.58   	 52.88   	 854.52		 74.16   	 -15.26		
434.27   	188.29   	 56.30   	 951.17		 74.10   	  -5.09		
441.59   	203.55   	 60.10   	1027.46		 74.08   	   0.00		
462.04   	220.95   	 64.21   	1063.07		 74.08   	   0.00		
486.45   	234.38   	 68.46   	1063.07		 74.08   	   5.09		
511.78   	243.23   	 72.72   	1017.29		 74.10   	   0.00		
523.38   	245.97   	 76.79   	 930.82		 74.10   	   5.09		
502.01   	238.65   	 80.51   	 818.92		 74.12   	  10.17		
479.13   	239.87   	 83.78   	 691.76		 74.16   	   5.09		
461.12   	248.41   	 86.55   	 574.77		 74.18   	   5.09		
454.10   	256.65   	 88.85   	 462.87		 74.20   	  10.17		
481.87   	277.71   	 90.70   	 366.22		 74.24   	  15.26		
496.83   	296.33   	 92.17   	 274.67		 74.30   	  30.52		
487.98   	301.21   	 93.27   	 188.20		 74.42   	  35.61		
483.70   	299.68   	 94.02   	  81.38		 74.57   	  35.61		
468.44   	294.80   	 94.34   	 -20.35		 74.71   	  20.35		
454.10   	296.33   	 94.26   	-122.07		 74.79   	  -5.09		
450.13   	301.51   	 93.77   	-198.37		 74.77   	 -30.52		
433.04   	296.94   	 92.98   	-249.24		 74.65   	 -55.95		
399.17   	277.40   	 91.98   	-239.06		 74.42   	 -66.12		
364.38   	247.80   	 91.03   	-183.11		 74.16   	 -66.12		
333.86   	224.30   	 90.29   	 -96.64		 73.90   	 -40.69		
306.09   	217.90   	 89.91   	  10.17		 73.73   	 -25.43		
292.05   	222.47   	 89.95   	 106.82		 73.63   	 -10.17		
285.34   	232.85   	 90.38   	 178.03		 73.59   	   0.00		
275.27   	233.15   	 91.09   	 193.29		 73.59   	   5.09		
271.00   	229.19   	 91.86   	 152.59		 73.61   	  10.17		
265.81   	234.99   	 92.47   	  55.95		 73.65   	  10.17		
257.57   	243.53   	 92.70   	 -81.38		 73.69   	   5.09		
251.46   	251.46   	 92.37   	-233.98		 73.71   	  10.17		
242.61   	259.40   	 91.43   	-376.40		 73.75   	  10.17		
236.51   	265.81   	 89.93   	-483.21		 73.79   	  20.35		
229.49   	271.00   	 88.00   	-549.34		 73.88   	  45.78		
221.25   	277.10   	 85.80   	-549.34		 74.06   	  81.38		
214.54   	282.59   	 83.60   	-498.47		 74.38   	 132.25		
211.79   	290.22   	 81.61   	-412.00		 74.91   	 178.03		
206.91   	294.19   	 79.96   	-310.27		 75.63   	 228.89		
202.94   	299.07   	 78.72   	-223.80		 76.54   	 264.50		
200.81   	307.62   	 77.82   	-162.77		 77.60   	 295.01		
194.40   	311.58   	 77.17   	-147.51		 78.78   	 315.36		
190.73   	316.16   	 76.58   	-152.59		 80.04   	 330.62		
191.04   	321.96   	 75.97   	-188.20		 81.36   	 330.62		
191.96   	328.06   	 75.22   	-213.63		 82.69   	 305.19		
193.18   	333.86   	 74.36   	-239.06		 83.91   	 259.41		
195.31   	337.52   	 73.41   	-228.89		 84.94   	 218.72		
199.89   	342.41   	 72.49   	-198.37		 85.82   	 178.03		
204.77   	344.54   	 71.70   	-157.68		 86.53   	 137.33		
213.32   	346.98   	 71.07   	-116.99		 87.08   	 106.82		
225.83   	347.90   	 70.60   	 -96.64		 87.51   	  86.47		
240.78   	347.60   	 70.21   	 -91.56		 87.85   	  61.04		
254.52   	347.90   	 69.85   	-111.90		 88.10   	  55.95		
270.08   	344.24   	 69.40   	-132.25		 88.32   	  40.69		
285.34   	339.66   	 68.87   	-183.11		 88.48   	  30.52		
296.02   	331.73   	 68.14   	-269.58		 88.61   	  20.35		
311.28   	321.04   	 67.06   	-412.00		 88.69   	  15.26		
327.15   	311.89   	 65.41   	-590.03		 88.75   	   0.00		
340.58   	299.99   	 63.05   	-757.88		 88.75   	 -15.26		
358.28   	289.92   	 60.02   	-874.87		 88.69   	 -25.43		
372.31   	277.40   	 56.52   	-905.39		 88.59   	 -30.52		
384.83   	263.06   	 52.90   	-864.70		 88.46   	 -35.61		
397.64   	251.77   	 49.44   	-778.23		 88.32   	 -40.69		
410.16   	240.78   	 46.33   	-661.24		 88.16   	 -45.78		
418.40   	230.41   	 43.68   	-539.16		 87.98   	 -55.95		
423.89   	222.47   	 41.53   	-437.43		 87.75   	 -76.30		
432.74   	213.62   	 39.78   	-340.79		 87.45   	 -91.56		
435.79   	205.08   	 38.41   	-279.75		 87.08   	-106.82		
440.98   	199.58   	 37.29   	-228.89		 86.65   	-116.99		
448.00   	195.92   	 36.38   	-193.29		 86.18   	-122.07		
449.22   	189.51   	 35.61   	-162.77		 85.70   	-122.07		
451.66   	185.24   	 34.95   	-147.51		 85.21   	-127.16		
454.71   	181.88   	 34.36   	-142.42		 84.70   	-132.25		
455.02   	177.31   	 33.79   	-142.42		 84.17   	-142.42		
455.63   	176.09   	 33.22   	-152.59		 83.60   	-147.51		
455.93   	173.03   	 32.61   	-167.85		 83.01   	-157.68		
453.49   	170.90   	 31.94   	-183.11		 82.38   	-162.77		
451.66   	169.37   	 31.21   	-203.46		 81.73   	-162.77		
449.83   	166.93   	 30.40   	-208.54		 81.08   	-162.77		
449.22   	169.07   	 29.56   	-213.63		 80.43   	-162.77		
449.22   	168.46   	 28.71   	-208.54		 79.78   	-157.68		
448.00   	167.54   	 27.87   	-193.29		 79.15   	-157.68		
446.47   	168.76   	 27.10   	-178.03		 78.51   	-152.59		
443.42   	166.32   	 26.39   	-147.51		 77.90   	-147.51		
440.06   	167.24   	 25.80   	-116.99		 77.31   	-142.42		
437.01   	166.02   	 25.33   	 -81.38		 76.74   	-147.51		
437.01   	168.76   	 25.00   	 -35.61		 76.15   	-147.51		
435.79   	170.90   	 24.86   	   0.00		 75.56   	-142.42		
432.74   	169.37   	 24.86   	  25.43		 74.99   	-142.42		
431.82   	173.03   	 24.96   	  30.52		 74.42   	-137.33		
427.25   	170.59   	 25.09   	  15.26		 73.88   	-127.16		
426.64   	172.42   	 25.15   	 -15.26		 73.37   	-116.99		
424.80   	173.34   	 25.09   	 -71.21		 72.90   	-106.82		
423.89   	174.26   	 24.80   	-127.16		 72.47   	 -91.56		
424.50   	179.44   	 24.29   	-172.94		 72.11   	 -86.47		
418.40   	175.48   	 23.60   	-208.54		 71.76   	 -81.38		
418.70   	178.22   	 22.77   	-208.54		 71.43   	 -76.30		
419.01   	180.36   	 21.93   	-193.29		 71.13   	 -81.38		
419.31   	178.83   	 21.16   	-152.59		 70.80   	 -76.30		
420.23   	180.97   	 20.55   	 -86.47		 70.50   	 -76.30		
420.23   	183.11   	 20.20   	 -20.35		 70.19   	 -61.04		
421.75   	184.33   	 20.12   	  40.69		 69.95   	 -50.86		
420.53   	185.85   	 20.28   	  96.64		 69.75   	 -35.61		
420.84   	188.60   	 20.67   	 122.07		 69.60   	 -25.43		
420.53   	188.90   	 21.16   	 127.16		 69.50   	 -20.35		
418.70   	188.90   	 21.67   	 111.90		 69.42   	 -25.43		
416.56   	187.68   	 22.12   	  86.47		 69.32   	 -30.52		
418.70   	188.90   	 22.46   	  40.69		 69.20   	 -35.61		
420.84   	191.04   	 22.62   	   0.00		 69.05   	 -35.61		
421.14   	193.18   	 22.62   	 -40.69		 68.91   	 -30.52		
421.45   	197.45   	 22.46   	 -66.12		 68.79   	 -20.35		
419.31   	199.89   	 22.20   	 -71.21		 68.71   	 -20.35		
418.40   	200.20   	 21.91   	 -55.95		 68.63   	 -10.17		
418.40   	202.03   	 21.69   	 -20.35		 68.59   	 -15.26		
416.56   	200.20   	 21.61   	  25.43		 68.52   	 -25.43		
418.09   	200.50   	 21.71   	  76.30		 68.42   	 -25.43		
419.01   	201.42   	 22.01   	 111.90		 68.32   	 -25.43		
417.48   	198.67   	 22.46   	 116.99		 68.22   	 -25.43		
416.87   	201.11   	 22.93   	 111.90		 68.12   	 -15.26		
413.21   	201.42   	 23.38   	  66.12		 68.06   	 -10.17		
408.33   	202.94   	 23.64   	  20.35		 68.02   	  -5.09		
401.92   	205.38   	 23.72   	 -40.69		 68.00   	 -10.17		
399.17   	203.55   	 23.56   	-101.73		 67.95   	 -25.43		
399.17   	202.64   	 23.15   	-152.59		 67.85   	 -45.78		
395.81   	201.72   	 22.54   	-183.11		 67.67   	 -66.12		
393.07   	200.20   	 21.81   	-188.20		 67.41   	 -71.21		
388.18   	199.28   	 21.06   	-172.94		 67.12   	 -71.21		
382.39   	204.16   	 20.37   	-137.33		 66.84   	 -66.12		
380.25   	206.60   	 19.82   	 -96.64		 66.57   	 -55.95		
376.89   	205.69   	 19.43   	 -55.95		 66.35   	 -40.69		
377.20   	212.40   	 19.21   	 -15.26		 66.18   	 -35.61		
374.15   	212.40   	 19.15   	  20.35		 66.04   	 -20.35		
371.40   	208.74   	 19.23   	  40.69		 65.96   	 -20.35		
368.35   	211.49   	 19.39   	  50.86		 65.88   	 -20.35		
362.85   	211.79   	 19.59   	  50.86		 65.80   	 -20.35		
357.36   	211.79   	 19.80   	  45.78		 65.72   	 -10.17		
347.90   	213.01   	 19.98   	  35.61		 65.68   	   0.00		
343.63   	217.59   	 20.12   	  25.43		 65.68   	  10.17		
339.66   	214.84   	 20.22   	  15.26		 65.72   	  15.26		
336.61   	214.84   	 20.28   	  10.17		 65.78   	  10.17		
335.69   	214.84   	 20.33   	  -5.09		 65.82   	   0.00		
330.20   	212.10   	 20.31   	 -10.17		 65.82   	 -15.26		
323.79   	209.35   	 20.26   	 -15.26		 65.76   	 -20.35		
324.10   	211.79   	 20.20   	 -20.35		 65.68   	 -20.35		
320.43   	212.10   	 20.12   	 -15.26		 65.59   	 -20.35		
317.99   	216.06   	 20.06   	  -5.09		 65.51   	 -20.35		
318.91   	221.25   	 20.04   	   5.09		 65.43   	 -20.35		
310.97   	221.25   	 20.06   	  10.17		 65.35   	 -20.35		
307.01   	220.95   	 20.10   	  20.35		 65.27   	 -35.61		
306.09   	223.08   	 20.18   	  15.26		 65.13   	 -35.61		
299.07   	217.59   	 20.24   	  10.17		 64.98   	 -40.69		
299.07   	219.12   	 20.28   	   5.09		 64.82   	 -40.69		
293.88   	220.95   	 20.31   	 -15.26		 64.66   	 -35.61		
286.56   	215.45   	 20.24   	 -45.78		 64.52   	 -35.61		
281.07   	220.34   	 20.06   	 -66.12		 64.37   	 -30.52		
273.74   	219.42   	 19.80   	 -81.38		 64.25   	 -30.52		
270.39   	213.62   	 19.47   	 -81.38		 64.13   	 -15.26		
276.79   	217.29   	 19.15   	 -50.86		 64.07   	  -5.09		
277.40   	213.62   	 18.94   	 -10.17		 64.05   	  -5.09		
275.88   	213.62   	 18.90   	  40.69		 64.03   	 -15.26		
271.91   	216.37   	 19.06   	  86.47		 63.97   	 -30.52		
265.20   	219.12   	 19.41   	 111.90		 63.85   	 -45.78		
262.45   	222.17   	 19.86   	 111.90		 63.66   	 -55.95		
260.01   	225.52   	 20.31   	  86.47		 63.44   	 -61.04		
255.74   	225.83   	 20.65   	  35.61		 63.19   	 -61.04		
249.33   	224.91   	 20.79   	 -20.35		 62.95   	 -50.86		
242.92   	219.73   	 20.71   	 -76.30		 62.75   	 -45.78		
248.72   	222.78   	 20.41   	-111.90		 62.56   	 -40.69		
252.38   	222.78   	 19.96   	-132.25		 62.40   	 -40.69		
254.21   	223.08   	 19.43   	-127.16		 62.24   	 -35.61		
252.69   	227.97   	 18.92   	-101.73		 62.10   	 -40.69		
242.00   	223.39   	 18.51   	 -71.21		 61.93   	 -40.69		
235.60   	222.78   	 18.23   	 -25.43		 61.77   	 -30.52		
235.29   	228.58   	 18.13   	  25.43		 61.65   	 -20.35		
233.76   	226.44   	 18.23   	  71.21		 61.57   	   5.09		
233.46   	227.05   	 18.51   	 116.99		 61.59   	  25.43		
237.73   	228.58   	 18.98   	 152.59		 61.69   	  40.69		
232.24   	223.08   	 19.59   	 172.94		 61.85   	  50.86		
231.32   	224.30   	 20.28   	 178.03		 62.05   	  45.78		
228.27   	225.22   	 21.00   	 152.59		 62.24   	  25.43		
224.91   	228.27   	 21.61   	 101.73		 62.34   	   0.00		
224.91   	228.88   	 22.01   	  40.69		 62.34   	 -30.52		
224.30   	231.32   	 22.18   	 -30.52		 62.22   	 -61.04		
225.52   	231.32   	 22.05   	-106.82		 61.97   	 -81.38		
223.39   	230.41   	 21.63   	-172.94		 61.65   	-101.73		
218.81   	231.63   	 20.94   	-213.63		 61.24   	-111.90		
217.29   	231.63   	 20.08   	-228.89		 60.79   	-106.82		
218.20   	231.32   	 19.17   	-213.63		 60.37   	 -96.64		
214.54   	230.71   	 18.31   	-178.03		 59.98   	 -91.56		
213.32   	229.80   	 17.60   	-122.07		 59.61   	 -71.21		
211.49   	230.41   	 17.11   	 -55.95		 59.33   	 -55.95		
205.99   	231.32   	 16.89   	  10.17		 59.10   	 -45.78		
212.10   	240.48   	 16.93   	  71.21		 58.92   	 -30.52		
220.95   	244.75   	 17.21   	 111.90		 58.80   	 -15.26		
229.80   	244.45   	 17.66   	 142.42		 58.74   	 -15.26		
244.45   	255.43   	 18.23   	 157.68		 58.68   	  -5.09		
252.99   	250.85   	 18.86   	 147.51		 58.66   	   5.09		
262.15   	253.60   	 19.45   	 127.16		 58.68   	   5.09		
272.52   	260.62   	 19.96   	 101.73		 58.70   	  15.26		
282.90   	259.70   	 20.37   	  76.30		 58.76   	  15.26		
283.20   	261.54   	 20.67   	  40.69		 58.82   	  20.35		
279.85   	264.89   	 20.83   	  20.35		 58.90   	  20.35		
270.39   	272.22   	 20.92   	   0.00		 58.98   	  20.35		
271.30   	277.10   	 20.92   	  -5.09		 59.06   	  15.26		
288.39   	287.78   	 20.90   	 -10.17		 59.12   	  10.17		
311.89   	297.85   	 20.85   	 -15.26		 59.17   	   0.00		
344.54   	305.48   	 20.79   	 -25.43		 59.17   	 -25.43		
350.34   	306.09   	 20.69   	 -40.69		 59.06   	 -45.78		
332.64   	303.65   	 20.53   	 -71.21		 58.88   	 -66.12		
328.37   	314.03   	 20.24   	-106.82		 58.62   	 -76.30		
313.42   	315.55   	 19.82   	-137.33		 58.31   	 -81.38		
320.13   	332.03   	 19.27   	-162.77		 57.99   	 -76.30		
349.73   	361.02   	 18.62   	-162.77		 57.68   	 -61.04		
336.91   	355.83   	 17.97   	-142.42		 57.44   	 -45.78		
333.56   	358.28   	 17.40   	-106.82		 57.25   	 -20.35		
321.66   	352.78   	 16.97   	 -45.78		 57.17   	 -10.17		
288.39   	337.83   	 16.79(D)	  15.26		 57.13   	   0.00		
273.13   	341.80   	 16.85   	  76.30		 57.13   	   5.09		
248.41   	334.47   	 17.15   	 132.25		 57.15   	   0.00		
219.73   	313.11   	 17.68   	 167.85		 57.15   	 -10.17		
191.35   	280.46   	 18.35   	 188.20		 57.11   	 -15.26		
175.17   	256.35   	 19.10   	 178.03		 57.05   	 -20.35		
156.56   	243.84   	 19.82   	 157.68		 56.97   	 -25.43		
136.41   	243.23   	 20.45   	 127.16		 56.87   	 -25.43		
119.63   	248.11   	 20.96   	  96.64		 56.76   	 -25.43		
108.64   	242.31   	 21.34   	  66.12		 56.66   	 -25.43		
105.90   	240.78   	 21.61   	  55.95		 56.56   	 -25.43		
108.34   	239.56   	 21.83   	  55.95		 56.46   	 -20.35		
114.44   	243.23   	 22.05   	  76.30		 56.38   	 -25.43		
116.58   	249.63   	 22.36   	 116.99		 56.28   	 -30.52		
112.30   	242.61   	 22.83   	 172.94		 56.15   	 -25.43		
113.53   	244.45   	 23.52   	 233.98		 56.05   	 -30.52		
110.78   	244.45   	 24.46   	 295.01		 55.93   	 -30.52		
101.32   	246.89   	 25.64   	 345.88		 55.81   	 -25.43		
 96.74   	255.13   	 27.02   	 376.40		 55.71   	 -15.26		
 86.98   	251.16   	 28.52   	 376.40		 55.65   	 -15.26		
 79.65   	252.08   	 30.03   	 345.88		 55.58   	   0.00		
 81.79   	254.52   	 31.41   	 284.84		 55.58   	  -5.09		
 83.01   	252.99   	 32.55   	 203.46		 55.56   	   0.00		
 77.82   	247.50   	 33.37   	 101.73		 55.56   	 -15.26		
 81.79   	253.91   	 33.77   	   0.00		 55.50   	 -20.35		
 75.99   	254.82   	 33.77   	 -96.64		 55.42   	 -30.52		
 54.02   	248.41   	 33.39   	-172.94		 55.30   	 -25.43		
 41.81   	247.19   	 32.70   	-228.89		 55.20   	 -25.43		
 36.32   	227.66   	 31.78   	-249.24		 55.10   	 -20.35		
 70.80   	213.62   	 30.78   	-239.06		 55.02   	 -10.17		
147.09   	216.37   	 29.83   	-198.37		 54.97   	  -5.09		
236.51   	247.19   	 29.03   	-137.33		 54.95   	   5.09		
342.71   	303.96   	 28.48   	 -61.04		 54.97   	  15.26		
438.23   	371.70   	 28.24   	  15.26		 55.04   	  15.26		
542.30   	458.68   	 28.30(E)	  71.21		 55.10   	  20.35		
662.23   	579.53   	 28.59   	 106.82		 55.18   	  10.17		
736.08   	718.69   	 29.01   	 111.90		 55.22   	   0.00		
809.94(R)	874.33   	 29.46   	  76.30		 55.22   	 -10.17		
799.26   	955.51   	 29.77   	  30.52		 55.18   	 -30.52		
605.16   	856.63   	 29.89   	 -45.78		 55.06   	 -40.69		
340.88   	612.18   	 29.70   	-106.82		 54.89   	 -50.86		
 54.02   	287.78   	 29.28   	-152.59		 54.69   	 -61.04		
-217.90   	-71.72   	 28.67   	-167.85		 54.45   	 -66.12		
-328.37   	-314.94   	 28.00   	-152.59		 54.18   	 -61.04		
-228.58   	-441.89   	 27.39   	 -86.47		 53.94   	 -61.04		
-152.28   	-525.82   	 27.04   	   5.09		 53.69   	 -45.78		
-132.14   	-510.56   	 27.06   	 137.33		 53.51   	 -40.69		
-100.71   	-438.23   	 27.61   	 310.27		 53.35   	 -30.52		
-167.85   	-359.19   	 28.85   	 508.65		 53.22   	 -30.52		
-259.09   	-277.40   	 30.88   	 737.54		 53.10   	 -40.69		
-276.49   	-230.10   	 33.84   	 981.68		 52.94   	 -45.78		
-306.09   	-217.90   	 37.76   	1210.58		 52.76   	 -55.95		
-321.96   	-211.18   	 42.60   	1414.03		 52.53   	 -50.86		
-358.28   	-211.79   	 48.26   	1576.80		 52.33   	 -40.69		
-374.15   	-208.13   	 54.57   	1663.27		 52.17   	 -25.43		
-401.31   	-185.85   	 61.22   	1663.27		 52.06   	 -10.17		
-451.36   	-187.68   	 67.87   	1541.19		 52.02   	   0.00		
-460.21   	-173.65   	 74.04   	1307.22		 52.02   	   0.00		
-431.52   	-145.26   	 79.27   	 981.68		 52.02   	   5.09		
-407.41   	-129.09   	 83.19   	 630.72		 52.04   	   5.09		
