  I     	  II     	  LVp     	  LVp'		
-131.53   	-437.01   	  9.93(D)	   5.09		
-130.31   	-440.37   	  9.95   	  25.43		
-140.69   	-436.10   	 10.05   	  45.78		
-139.77   	-429.08   	 10.23   	  66.12		
-148.62   	-430.30   	 10.50   	  76.30		
-151.98   	-437.62   	 10.80   	  76.30		
-143.74   	-444.64   	 11.11   	  71.21		
-133.36   	-441.89   	 11.39   	  66.12		
-129.39   	-441.59   	 11.66   	  55.95		
-131.84   	-436.10   	 11.88   	  66.12		
-133.06   	-426.64   	 12.15   	  81.38		
-139.47   	-423.89   	 12.47   	  96.64		
-138.55   	-422.67   	 12.86   	 122.07		
-135.80   	-421.14   	 13.35   	 132.25		
-131.84   	-422.97   	 13.88   	 132.25		
-134.28   	-430.60   	 14.40   	 132.25		
-139.16   	-446.78   	 14.93   	 111.90		
-129.70   	-449.22   	 15.38   	  91.56		
-130.00   	-446.78   	 15.75   	  71.21		
-123.90   	-450.44   	 16.03   	  61.04		
-112.61   	-443.12   	 16.28   	  55.95		
-116.27   	-427.55   	 16.50   	  50.86		
-120.85   	-415.34   	 16.70   	  45.78		
-115.05   	-379.94   	 16.89   	  40.69		
-114.14   	-343.32   	 17.05   	  40.69		
-127.87   	-339.97   	 17.21   	  35.61		
-121.15   	-324.10   	 17.35   	  35.61		
-111.08   	-308.53   	 17.50   	  40.69		
-112.30   	-310.36   	 17.66   	  40.69		
-93.99   	-284.42   	 17.82   	  40.69		
-76.90   	-284.42   	 17.99   	  35.61		
-74.16   	-306.70   	 18.13   	  30.52		
-66.22   	-325.62   	 18.25   	  20.35		
-57.37   	-353.09   	 18.33   	   5.09		
-55.54   	-374.45   	 18.35   	 -10.17		
-64.09   	-387.88   	 18.31   	 -25.43		
-53.71   	-383.91   	 18.21   	 -35.61		
-38.45   	-375.37   	 18.07   	 -50.86		
-28.69   	-369.87   	 17.86   	 -61.04		
 -4.88   	-361.33   	 17.62   	 -61.04		
  0.00   	-374.45   	 17.38   	 -45.78		
-14.95   	-380.55   	 17.19   	 -30.52		
-16.48   	-384.22   	 17.07   	   0.00		
-32.35   	-386.05   	 17.07   	  25.43		
-42.72   	-386.66   	 17.17   	  35.61		
-48.83   	-407.41   	 17.31   	  50.86		
-61.34   	-434.88   	 17.52   	  45.78		
-58.59   	-462.34   	 17.70   	  50.86		
-72.63   	-483.09   	 17.90   	  45.78		
-79.04   	-488.59   	 18.09   	  50.86		
-83.31   	-487.98   	 18.29   	  61.04		
-93.08   	-485.84   	 18.54   	  66.12		
-87.89   	-479.74   	 18.80   	  81.38		
-84.53   	-484.92   	 19.13   	  86.47		
-79.96   	-486.45   	 19.47   	  81.38		
-78.74   	-488.28   	 19.80   	  71.21		
-75.99   	-490.11   	 20.08   	  61.04		
-67.75   	-486.15   	 20.33   	  45.78		
-69.27   	-481.57   	 20.51   	  30.52		
-70.80   	-481.26   	 20.63   	  20.35		
-75.07   	-481.87   	 20.71   	  25.43		
-82.40   	-479.74   	 20.81   	  35.61		
-107.73   	-477.60   	 20.96   	  50.86		
-133.06   	-463.26   	 21.16   	  71.21		
-158.69   	-459.90   	 21.44   	  91.56		
-193.79   	-478.21   	 21.81   	 111.90		
-172.12   	-500.18   	 22.26   	 122.07		
-108.64   	-525.51   	 22.75   	 127.16		
 -6.10   	-522.16   	 23.26   	 116.99		
149.84   	-498.96   	 23.72   	 106.82		
335.39   	-463.26   	 24.15   	  91.56		
534.36   	-495.61   	 24.52   	  71.21		
744.63   	-547.18   	 24.80   	  71.21		
900.57   	-622.56   	 25.09   	  61.04		
979.00   	-754.09   	 25.33   	  61.04		
988.77(R)	-871.58   	 25.57(E)	  55.95		
910.34   	-1000.98   	 25.80   	  61.04		
836.79   	-1150.82   	 26.04   	  61.04		
793.76   	-1235.96   	 26.29   	  81.38		
749.82   	-1213.68   	 26.61   	 106.82		
732.42   	-1117.55   	 27.04   	 142.42		
690.31   	-961.30   	 27.61   	 178.03		
604.86   	-804.75   	 28.32   	 233.98		
492.55   	-708.62   	 29.26   	 310.27		
358.58   	-659.48   	 30.50   	 417.09		
228.27   	-649.11   	 32.17   	 544.25		
122.99   	-620.73   	 34.34   	 691.76		
 50.35   	-579.83   	 37.11   	 829.09		
 -1.22   	-538.64   	 40.43   	 961.34		
-32.35   	-502.93   	 44.27   	1063.07		
-58.29   	-485.84   	 48.52   	1144.45		
-75.38   	-482.79   	 53.10   	1190.23		
-79.65   	-484.62   	 57.86   	1225.83		
-80.57   	-477.60   	 62.77   	1246.18		
-89.42   	-473.94   	 67.75   	1266.53		
-89.11   	-469.06   	 72.82   	1251.27		
-91.86   	-464.78   	 77.82   	1190.23		
-97.66   	-462.65   	 82.58   	1068.15		
-93.69   	-458.37   	 86.86   	 895.22		
-105.90   	-461.12   	 90.44   	 676.50		
-109.25   	-462.04   	 93.14   	 467.95		
-113.22   	-465.39   	 95.01   	 274.67		
-114.44   	-464.78   	 96.11   	 122.07		
-110.47   	-462.04   	 96.60   	  25.43		
-112.30   	-461.12   	 96.70   	  -5.09		
-112.92   	-458.68   	 96.68   	  20.35		
-111.39   	-458.37   	 96.76   	  86.47		
-106.81   	-453.80   	 97.11   	 183.11		
-102.84   	-453.19   	 97.84   	 274.67		
-104.06   	-448.30   	 98.94   	 335.71		
-101.01   	-443.42   	100.28   	 371.31		
-94.30   	-440.06   	101.77   	 366.22		
-86.67   	-432.13   	103.23   	 335.71		
-83.62   	-430.30   	104.58   	 295.01		
-89.11   	-424.19   	105.76   	 264.50		
-93.38   	-419.92   	106.82   	 259.41		
-101.93   	-419.01   	107.85   	 279.75		
-101.93   	-416.26   	108.97   	 330.62		
-91.25   	-411.38   	110.29   	 371.31		
-89.42   	-408.94   	111.78   	 396.74		
-82.70   	-405.27   	113.37   	 396.74		
-76.60   	-394.90   	114.95   	 381.48		
-67.75   	-383.61   	116.48   	 335.71		
-63.48   	-377.50   	117.82   	 274.67		
-57.98   	-370.48   	118.92   	 213.63		
-41.81   	-359.80   	119.78   	 152.59		
-32.35   	-352.78   	120.39   	 106.82		
-27.77   	-343.93   	120.81   	  71.21		
-15.87   	-333.25   	121.10   	  55.95		
-12.51   	-330.81   	121.32   	  61.04		
 -9.46   	-328.98   	121.57   	  76.30		
 14.04   	-319.21   	121.87   	  91.56		
 29.30   	-309.75   	122.24   	 106.82		
 42.42   	-303.34   	122.66   	 111.90		
 54.32   	-299.07   	123.11   	  96.64		
 67.75   	-296.02   	123.50   	  86.47		
 81.79   	-294.80   	123.84   	  66.12		
 90.94   	-297.24   	124.11   	  50.86		
106.81   	-297.85   	124.31   	  40.69		
114.44   	-309.75   	124.48   	  25.43		
114.14   	-319.52   	124.58   	  15.26		
120.54   	-325.93   	124.64(S)	   0.00		
124.21   	-331.12   	124.64   	 -30.52		
113.83   	-341.19   	124.52   	 -61.04		
102.54   	-354.00   	124.27   	 -96.64		
 91.55   	-366.21   	123.89   	-142.42		
 71.11   	-385.44   	123.32   	-183.11		
 58.29   	-392.46   	122.58   	-213.63		
 45.17   	-401.61   	121.73   	-254.32		
 32.65   	-411.99   	120.71   	-289.93		
 11.90   	-420.84   	119.55   	-330.62		
 -9.77   	-433.65   	118.23   	-381.48		
-24.72   	-440.98   	116.70   	-432.35		
-44.25   	-448.91   	114.97   	-478.13		
-53.41   	-450.74   	113.06   	-513.73		
-57.98   	-451.05   	111.01   	-544.25		
-67.44   	-455.63   	108.83   	-559.51		
-77.82   	-460.51   	106.59   	-595.11		
-86.98   	-466.61   	104.21   	-661.24		
-93.08   	-470.89   	101.57   	-768.05		
-99.49   	-472.72   	 98.49   	-946.08		
-100.71   	-470.58   	 94.71   	-1154.62		
-97.05   	-465.70   	 90.09   	-1347.91		
-101.32   	-464.78   	 84.70   	-1475.07		
-93.99   	-458.68   	 78.80   	-1510.68		
-96.44   	-457.15   	 72.76   	-1439.47		
-101.01   	-458.07   	 67.00   	-1297.04		
-98.27   	-455.63   	 61.81   	-1108.85		
-107.42   	-462.65   	 57.38   	-935.91		
-111.39   	-469.97   	 53.63   	-803.66		
-109.86   	-472.11   	 50.42   	-722.28		
-112.00   	-470.89   	 47.53   	-691.76		
-113.83   	-469.67   	 44.76   	-681.58		
-104.37   	-465.39   	 42.03   	-671.41		
-100.40   	-459.59   	 39.35   	-656.15		
-104.37   	-465.70   	 36.72   	-635.81		
-102.23   	-462.95   	 34.18   	-595.11		
-98.57   	-455.02   	 31.80   	-544.25		
-102.23   	-458.37   	 29.62   	-473.04		
-96.44   	-455.63   	 27.73   	-406.92		
-94.60   	-454.71   	 26.10   	-345.88		
-92.16   	-456.24   	 24.72   	-305.19		
-88.81   	-455.32   	 23.50   	-274.67		
-85.75   	-450.74   	 22.40   	-264.50		
-83.01   	-452.88   	 21.34   	-254.32		
-91.25   	-457.76   	 20.33   	-244.15		
-92.16   	-458.07   	 19.35   	-218.72		
-94.91   	-461.43   	 18.47   	-198.37		
-88.50   	-460.21   	 17.68   	-162.77		
-83.01   	-458.68   	 17.03   	-122.07		
-93.08   	-454.41   	 16.54   	 -81.38		
-87.59   	-455.63   	 16.22   	 -40.69		
-97.05   	-455.63   	 16.05(D)	   5.09		
-97.96   	-454.41   	 16.07   	  35.61		
-84.23   	-459.59   	 16.22   	  61.04		
-87.28   	-459.29   	 16.46   	  66.12		
-82.70   	-455.02   	 16.72   	  55.95		
-81.79   	-454.71   	 16.95   	  40.69		
-77.51   	-448.00   	 17.11   	  30.52		
-77.51   	-447.08   	 17.23   	  20.35		
-78.74   	-448.30   	 17.31   	  25.43		
-82.09   	-449.52   	 17.42   	  35.61		
-92.16   	-457.76   	 17.56   	  61.04		
-90.03   	-458.98   	 17.80   	  86.47		
-98.27   	-458.07   	 18.15   	 111.90		
-97.35   	-460.82   	 18.60   	 137.33		
-98.27   	-455.32   	 19.15   	 147.51		
-99.49   	-447.08   	 19.74   	 152.59		
-92.47   	-447.08   	 20.35   	 132.25		
-88.81   	-442.81   	 20.87   	 101.73		
-87.28   	-440.37   	 21.28   	  71.21		
-99.49   	-450.13   	 21.57   	  35.61		
-104.37   	-443.73   	 21.71   	  10.17		
-115.66   	-437.62   	 21.75   	 -10.17		
-129.39   	-419.31   	 21.71   	 -20.35		
-133.06   	-390.01   	 21.63   	 -25.43		
-143.13   	-365.60   	 21.53   	 -30.52		
-150.45   	-342.71   	 21.40   	 -40.69		
-151.06   	-329.59   	 21.24   	 -40.69		
-168.76   	-314.03   	 21.08   	 -35.61		
-187.38   	-302.12   	 20.94   	 -30.52		
-198.36   	-290.53   	 20.81   	 -25.43		
-217.29   	-280.15   	 20.71   	 -20.35		
-223.39   	-298.77   	 20.63   	 -10.17		
-211.79   	-314.94   	 20.59   	  -5.09		
-216.67   	-339.36   	 20.57   	 -10.17		
-219.73   	-368.35   	 20.53   	  -5.09		
-218.51   	-377.50   	 20.51   	 -10.17		
-235.90   	-392.76   	 20.47   	 -20.35		
-238.95   	-390.01   	 20.39   	 -25.43		
-231.32   	-380.86   	 20.28   	 -30.52		
-219.42   	-379.64   	 20.16   	 -40.69		
-207.21   	-377.81   	 20.00   	 -25.43		
-199.58   	-383.91   	 19.90   	  -5.09		
-221.56   	-387.88   	 19.88   	  30.52		
-256.65   	-382.69   	 20.00   	  76.30		
-276.79   	-378.72   	 20.31   	 106.82		
-308.53   	-386.05   	 20.73   	 127.16		
-325.93   	-408.63   	 21.24   	 127.16		
-331.42   	-433.65   	 21.75   	 101.73		
-353.70   	-455.63   	 22.16   	  76.30		
-372.31   	-468.75   	 22.46   	  45.78		
-382.39   	-476.07   	 22.64   	  25.43		
-392.76   	-482.18   	 22.75   	  20.35		
-401.00   	-483.09   	 22.83   	  30.52		
-404.97   	-478.21   	 22.95   	  50.86		
-407.10   	-469.97   	 23.15   	  76.30		
-408.02   	-468.75   	 23.46   	  96.64		
-409.55   	-462.04   	 23.85   	 116.99		
-411.68   	-462.95   	 24.31   	 122.07		
-422.67   	-467.22   	 24.80   	 122.07		
-434.57   	-468.75   	 25.29   	 116.99		
-444.95   	-476.38   	 25.76   	 116.99		
-459.59   	-489.50   	 26.23   	 116.99		
-474.85   	-492.55   	 26.69   	 132.25		
-498.05   	-476.68   	 27.22   	 142.42		
-534.67   	-460.51   	 27.79   	 157.68		
-560.91   	-447.69   	 28.42   	 167.85		
-577.09(R)	-448.30   	 29.09(E)	 167.85		
-565.19   	-465.09   	 29.77   	 162.77		
-499.57   	-467.53   	 30.42   	 147.51		
-399.17   	-443.12   	 31.01   	 122.07		
-249.94   	-389.71   	 31.50   	 101.73		
-75.38   	-338.44   	 31.90   	  66.12		
109.86   	-354.00   	 32.17   	  40.69		
298.16   	-406.19   	 32.33   	  10.17		
434.57   	-512.39   	 32.37   	 -10.17		
515.14   	-703.13   	 32.33   	 -25.43		
548.71   	-886.54   	 32.23   	 -25.43		
520.02   	-1064.45   	 32.13   	 -20.35		
476.07   	-1215.21   	 32.04   	   0.00		
454.41   	-1232.61   	 32.04   	  30.52		
412.29   	-1147.77   	 32.17   	  66.12		
360.11   	-1017.46   	 32.43   	 122.07		
280.46   	-876.77   	 32.92   	 178.03		
164.18   	-773.93   	 33.63   	 254.32		
 27.47   	-706.79   	 34.65   	 345.88		
-107.73   	-663.45   	 36.03   	 457.78		
-219.42   	-625.61   	 37.86   	 590.03		
-315.86   	-578.00   	 40.22   	 727.36		
-393.07   	-546.26   	 43.13   	 874.87		
-453.49   	-515.44   	 46.63   	1007.12		
-485.84   	-490.11   	 50.66   	1103.76		
-506.29   	-479.74   	 55.08   	1164.80		
-516.05   	-474.55   	 59.74   	1195.32		
-521.24   	-473.94   	 64.52   	1210.58		
-533.14   	-475.16   	 69.36   	1225.83		
-552.98   	-469.67   	 74.26   	1246.18		
-563.66   	-461.73   	 79.25   	1230.92		
-563.05   	-460.51   	 84.17   	1169.88		
-570.07   	-454.71   	 88.85   	1042.72		
-571.59   	-453.19   	 93.02   	 854.52		
-567.63   	-454.71   	 96.44   	 610.37		
-570.68   	-452.58   	 98.88   	 371.31		
-574.95   	-451.05   	100.37   	 147.51		
-573.12   	-445.25   	100.96   	   5.09		
-598.45   	-445.56   	100.98   	 -61.04		
-596.01   	-442.81   	100.73   	 -45.78		
-592.96   	-437.32   	100.55   	   5.09		
-588.38   	-436.71   	100.57   	  50.86		
-563.66   	-432.43   	100.77   	  40.69		
-565.49   	-429.38   	100.94   	 -25.43		
-573.12   	-429.08   	100.83   	 -91.56		
-578.92   	-429.08   	100.47   	   0.00		
-582.28   	-427.25   	100.47   	 289.93		
-575.56   	-418.70   	101.63   	 656.15		
-573.73   	-415.95   	104.25   	 879.96		
-568.54   	-406.49   	107.77   	 869.78		
-567.63   	-398.25   	111.25   	 656.15		
-572.20   	-396.42   	113.88   	 376.40		
-570.98   	-390.32   	115.38   	 147.51		
-561.52   	-384.22   	115.97   	  45.78		
-554.20   	-375.98   	116.15   	  45.78		
-549.93   	-369.57   	116.34   	 122.07		
-545.04   	-362.24   	116.83   	 208.54		
-536.19   	-354.00   	117.66   	 274.67		
-523.68   	-348.21   	118.76   	 295.01		
-519.10   	-336.91   	119.94   	 300.10		
-514.83   	-325.93   	121.14   	 274.67		
-503.23   	-318.91   	122.24   	 244.15		
-516.05   	-314.64   	123.21   	 213.63		
-499.88   	-307.01   	124.07   	 188.20		
-477.91   	-302.73   	124.82   	 162.77		
-474.55   	-296.02   	125.47   	 142.42		
-453.80   	-285.34   	126.04   	 127.16		
-444.34   	-282.29   	126.55   	 122.07		
-429.99   	-274.66   	127.04   	 101.73		
-411.38   	-267.94   	127.45   	  96.64		
-397.34   	-266.72   	127.83   	  71.21		
-383.00   	-266.11   	128.12   	  50.86		
-373.54   	-267.03   	128.32   	  25.43		
-360.72   	-267.33   	128.42(S)	   0.00		
-341.19   	-265.20   	128.42   	 -25.43		
-337.52   	-254.21   	128.32   	 -50.86		
-332.64   	-255.13   	128.12   	 -76.30		
-339.66   	-262.15   	127.81   	 -96.64		
-359.50   	-270.08   	127.43   	-127.16		
-367.43   	-290.83   	126.92   	-162.77		
-382.08   	-306.70   	126.27   	-198.37		
-396.12   	-318.91   	125.47   	-233.98		
-409.24   	-337.83   	124.54   	-269.58		
-425.42   	-353.70   	123.46   	-315.36		
-438.84   	-371.40   	122.20   	-345.88		
-453.49   	-385.13   	120.81   	-391.66		
-468.14   	-393.37   	119.25   	-432.35		
-485.53   	-401.61   	117.52   	-473.04		
-502.01   	-397.64   	115.63   	-523.90		
-515.44   	-401.00   	113.53   	-559.51		
-535.89   	-414.43   	111.29   	-569.68		
-543.82   	-416.56   	109.01   	-518.82		
-555.11   	-431.52   	106.94   	-457.78		
-563.96   	-435.79   	105.11   	-483.21		
-554.50   	-426.94   	103.17   	-661.24		
-564.58   	-430.30   	100.53   	-971.51		
-554.81   	-428.47   	 96.64   	-1317.39		
-558.47   	-424.80   	 91.37   	-1607.32		
-560.30   	-417.18   	 84.94   	-1754.83		
-551.76   	-411.99   	 77.92   	-1739.57		
-562.74   	-408.33   	 70.97   	-1566.63		
-569.46   	-413.51   	 64.70   	-1302.13		
-585.33   	-430.60   	 59.49   	-1032.55		
-590.21   	-433.96   	 55.36   	-824.00		
-586.24   	-433.65   	 52.06   	-722.28		
-579.83   	-432.74   	 49.18   	-696.84		
-563.05   	-430.60   	 46.39   	-701.93		
-561.83   	-431.21   	 43.58   	-722.28		
-564.88   	-429.08   	 40.69   	-712.10		
-569.46   	-434.88   	 37.84   	-686.67		
-577.70   	-425.11   	 35.10   	-635.81		
-577.09   	-421.14   	 32.55   	-584.94		
-572.20   	-416.26   	 30.21   	-523.90		
-560.61   	-393.98   	 28.12   	-473.04		
-560.91   	-391.54   	 26.23   	-422.18		
-559.39   	-392.46   	 24.54   	-386.57		
-558.47   	-404.05   	 22.99   	-335.71		
-570.98   	-430.30   	 21.65   	-295.01		
-571.59   	-444.95   	 20.47   	-264.50		
-574.65   	-450.13   	 19.41   	-228.89		
-578.61   	-456.85   	 18.49   	-213.63		
-578.31   	-447.39   	 17.64   	-203.46		
-567.63   	-429.08   	 16.83   	-203.46		
-567.02   	-424.19   	 16.01   	-208.54		
-562.74   	-404.66   	 15.18   	-198.37		
-563.66   	-398.56   	 14.38   	-172.94		
-566.71   	-406.19   	 13.69   	-127.16		
-562.74   	-406.80   	 13.18   	 -66.12		
-561.52   	-407.10   	 12.92   	 -10.17		
-556.34   	-403.75   	 12.88(D)	  45.78		
-556.03   	-404.05   	 13.06   	  81.38		
-560.00   	-412.90   	 13.39   	  91.56		
-563.96   	-422.06   	 13.75   	  91.56		
-568.85   	-432.13   	 14.12   	  71.21		
-563.96   	-429.38   	 14.40   	  50.86		
-561.22   	-419.01   	 14.61   	  25.43		
-556.34   	-416.87   	 14.71   	   0.00		
-562.44   	-419.62   	 14.71   	 -15.26		
-573.12   	-424.19   	 14.65   	 -25.43		
-578.00   	-430.30   	 14.55   	 -20.35		
-578.92   	-418.70   	 14.47   	 -10.17		
-572.51   	-414.73   	 14.43   	   5.09		
-560.30   	-421.45   	 14.45   	  15.26		
-555.42   	-422.36   	 14.51   	  30.52		
-553.59   	-429.69   	 14.63   	  40.69		
-557.25   	-427.25   	 14.79   	  50.86		
-566.41   	-420.84   	 14.99   	  50.86		
-568.24   	-417.18   	 15.20   	  40.69		
-575.56   	-408.63   	 15.36   	  20.35		
-570.98   	-387.57   	 15.44   	  10.17		
-561.52   	-358.58   	 15.48   	 -10.17		
-554.20   	-326.84   	 15.44   	 -20.35		
-549.93   	-299.07   	 15.36   	 -20.35		
-544.74   	-288.39   	 15.28   	 -15.26		
-545.35   	-282.59   	 15.22   	  -5.09		
-538.02   	-266.72   	 15.20   	  10.17		
-519.71   	-254.52   	 15.24   	  15.26		
-518.80   	-271.61   	 15.30   	  20.35		
-507.81   	-291.44   	 15.38   	  15.26		
-508.73   	-316.77   	 15.44   	   0.00		
-530.70   	-349.12   	 15.44   	 -10.17		
-520.02   	-357.97   	 15.40   	 -25.43		
-521.24   	-351.87   	 15.30   	 -35.61		
-520.32   	-338.75   	 15.16   	 -40.69		
-496.52   	-322.88   	 14.99   	 -45.78		
-484.31   	-326.54   	 14.81   	 -40.69		
-467.83   	-325.93   	 14.65   	 -35.61		
-451.05   	-343.63   	 14.51   	 -20.35		
-449.52   	-351.26   	 14.43   	   0.00		
-459.90   	-334.47   	 14.43   	  30.52		
-492.55   	-328.98   	 14.55   	  45.78		
-509.34   	-337.52   	 14.73   	  50.86		
-539.86   	-373.84   	 14.93   	  50.86		
-563.66   	-413.51   	 15.14   	  45.78		
-552.06   	-442.81   	 15.32   	  45.78		
-574.65   	-471.50   	 15.50   	  40.69		
-578.00   	-477.60   	 15.67   	  55.95		
-567.63   	-473.02   	 15.89   	  71.21		
-581.05   	-473.63   	 16.17   	  81.38		
-573.73   	-458.98   	 16.50   	  96.64		
-563.35   	-438.84   	 16.89   	 106.82		
-568.54   	-443.12   	 17.31   	 106.82		
-567.02   	-448.30   	 17.74   	  96.64		
-560.91   	-451.66   	 18.13   	  86.47		
-556.64   	-456.24   	 18.47   	  66.12		
-556.03   	-452.27   	 18.74   	  50.86		
-560.00   	-432.43   	 18.94   	  40.69		
-560.91   	-419.01   	 19.10   	  40.69		
-575.56   	-425.42   	 19.27   	  40.69		
-601.50   	-432.43   	 19.43   	  45.78		
-625.61   	-446.78   	 19.61   	  55.95		
-657.96   	-468.14   	 19.84   	  76.30		
-686.65(R)	-493.47   	 20.14(E)	  86.47		
-668.95   	-513.00   	 20.49   	  96.64		
-610.35   	-516.66   	 20.87   	  76.30		
-522.77   	-489.50   	 21.18   	  61.04		
-373.23   	-448.30   	 21.42   	  35.61		
-183.72   	-414.43   	 21.57   	  25.43		
 19.53   	-469.97   	 21.67   	  15.26		
257.26   	-549.62   	 21.73   	  20.35		
425.11   	-620.73   	 21.81   	  35.61		
515.75   	-727.54   	 21.95   	  45.78		
532.23   	-826.72   	 22.14   	  50.86		
456.85   	-940.86   	 22.34   	  45.78		
373.54   	-1086.43   	 22.52   	  50.86		
320.13   	-1181.95   	 22.73   	  61.04		
267.03   	-1161.80   	 22.97   	  86.47		
237.43   	-1086.43   	 23.32   	 127.16		
212.40   	-963.13   	 23.82   	 183.11		
133.67   	-826.11   	 24.56   	 249.24		
 33.87   	-728.45   	 25.55   	 340.79		
-91.25   	-661.32   	 26.92   	 447.61		
-218.81   	-620.42   	 28.71   	 569.68		
