  I     	  II     	  AO     	  AO'		
-5339.36   	-9999.70   	103.30   	-361.14		
-5300.29   	-9999.70   	101.85   	-361.14		
-5266.11   	-9999.70   	100.41   	-366.22		
-5234.99   	-9999.70   	 98.94   	-371.31		
-5205.08   	-9999.70   	 97.46   	-381.48		
-5174.26   	-9999.70   	 95.93   	-381.48		
-5141.60   	-9999.70   	 94.40   	-381.48		
-5107.12   	-9999.70   	 92.88   	-371.31		
-5070.80   	-9999.70   	 91.39   	-366.22		
-5032.35   	-9999.70   	 89.93   	-350.97		
-4992.07   	-9999.70   	 88.52   	-340.79		
-4951.17   	-9999.70   	 87.16   	-325.53		
-4912.11   	-9999.70   	 85.86   	-320.45		
-4877.32   	-9999.70   	 84.58   	-305.19		
-4846.80   	-9999.70   	 83.36   	-300.10		
-4819.03   	-9999.70   	 82.16   	-289.93		
-4790.34   	-9999.70   	 81.00   	-279.75		
-4758.61   	-9999.70   	 79.88   	-279.75		
-4724.43   	-9999.70   	 78.76   	-264.50		
-4690.55   	-9999.70   	 77.70   	-259.41		
-4660.95   	-9999.70   	 76.66   	-244.15		
-4637.15   	-9999.70   	 75.69   	-233.98		
-4617.00   	-9999.70   	 74.75   	-223.80		
-4597.17   	-9999.70   	 73.86   	-203.46		
-4573.06   	-9999.70   	 73.04   	-193.29		
-4544.37   	-9999.70   	 72.27   	-178.03		
-4513.86   	-9999.70   	 71.56   	-157.68		
-4484.25   	-9999.70   	 70.93   	-152.59		
-4456.79   	-9999.70   	 70.32   	-137.33		
-4430.24   	-9999.70   	 69.77   	-132.25		
-4403.08   	-9999.70   	 69.24   	-122.07		
-4375.00   	-9999.70   	 68.75   	-122.07		
-4346.62   	-9999.70   	 68.26   	-122.07		
-4318.24   	-9999.70   	 67.77   	-111.90		
-4288.94   	-9999.70   	 67.32   	-106.82		
-4258.73   	-9999.70   	 66.90   	 -96.64		
-4227.60   	-9999.70   	 66.51   	 -86.47		
-4195.86   	-9999.70   	 66.16   	 -76.30		
-4164.43   	-9999.70   	 65.86   	 -66.12		
-4134.22   	-9999.70   	 65.59   	 -50.86		
-4105.53   	-9999.70   	 65.39   	 -40.69		
-4078.67   	-9999.70   	 65.23   	 -35.61		
-4053.34   	-9999.70   	 65.09   	 -25.43		
-4029.24   	-9999.70   	 64.98   	 -20.35		
-4004.82   	-9999.70   	 64.90   	 -20.35		
-3979.80   	-9999.70   	 64.82   	 -15.26		
-3954.77   	-9999.70   	 64.76   	 -15.26		
-3928.53   	-9999.70   	 64.70   	 -15.26		
-3895.87   	-9999.70   	 64.64   	 -15.26		
-3844.60   	-9999.70   	 64.58   	 -25.43		
-3760.68   	-9999.70   	 64.48   	 -25.43		
-3636.78   	-9999.70   	 64.37   	 -30.52		
-3480.22   	-9999.70   	 64.25   	 -40.69		
-3313.60   	-9999.70   	 64.09   	 -45.78		
-3164.98   	-9999.70   	 63.91   	 -50.86		
-3057.56   	-9999.70   	 63.70   	 -55.95		
-3006.90   	-9999.70   	 63.48   	 -55.95		
-3021.85   	-9999.70   	 63.26   	 -66.12		
-3105.16   	-9999.70   	 62.99   	 -66.12		
