  I     	  II     	  AOp     	  AOp'		
-108.95   	-132.14   	130.13   	 -30.52		
-111.39   	-128.17   	130.01   	 -35.61		
-114.44   	-122.99   	129.87   	 -30.52		
-117.49   	-120.24   	129.75   	 -35.61		
-121.77   	-125.12   	129.60   	 -35.61		
-126.95   	-138.24   	129.46   	 -40.69		
-132.14   	-158.39   	129.30   	 -40.69		
-134.28   	-179.14   	129.13   	 -45.78		
-130.92   	-192.26   	128.95   	 -50.86		
-122.07   	-190.43   	128.75   	 -55.95		
-109.56   	-171.51   	128.52   	 -55.95		
-95.21   	-137.33   	128.30   	 -66.12		
-80.26   	-92.77   	128.04   	 -71.21		
-65.61   	-43.95   	127.75   	 -81.38		
-54.02   	  2.75   	127.43   	 -86.47		
-49.74   	 41.81   	127.08   	 -91.56		
-54.32   	 68.05   	126.71   	 -96.64		
-65.00   	 79.35   	126.33   	-106.82		
-72.02   	 79.04   	125.90   	-111.90		
-68.36   	 75.99   	125.45   	-111.90		
-53.10   	 79.04   	125.00   	-122.07		
-33.87   	 90.03   	124.52   	-127.16		
-19.23   	104.06   	124.01   	-127.16		
-14.04   	112.30   	123.50   	-132.25		
-15.56   	110.78   	122.97   	-132.25		
-17.70   	102.54   	122.44   	-137.33		
-15.87   	 93.69   	121.89   	-142.42		
-10.38   	 85.75   	121.32   	-137.33		
 -3.97   	 77.51   	120.77   	-142.42		
  1.22   	 68.36   	120.20   	-137.33		
  3.66   	 60.73   	119.65   	-132.25		
  3.66   	 57.68   	119.12   	-137.33		
  0.61   	 55.85   	118.58   	-127.16		
 -4.27   	 48.83   	118.07   	-127.16		
 -9.46   	 34.79   	117.56   	-116.99		
-11.90   	 19.53   	117.09   	-116.99		
-11.60   	 13.43   	116.62   	-111.90		
-10.07   	 18.62   	116.17   	-106.82		
 -9.16   	 26.55   	115.75   	-106.82		
-10.38   	 24.41   	115.32   	 -96.64		
-13.12   	  7.93   	114.93   	-101.73		
-16.78   	-14.95   	114.53   	-101.73		
-19.84   	-30.52   	114.12   	 -96.64		
-21.67   	-29.60   	113.73   	 -96.64		
-21.97   	-14.95   	113.35   	 -96.64		
-20.14   	  1.22   	112.96   	-101.73		
-17.70   	  8.54   	112.55   	 -96.64		
-16.78   	  2.14   	112.17   	 -96.64		
-17.70   	-14.04   	111.78   	-101.73		
-19.53   	-31.13   	111.37   	-101.73		
-19.23   	-39.98   	110.97   	 -96.64		
-15.56   	-36.01   	110.58   	-101.73		
-10.99   	-25.02   	110.17   	-101.73		
 -8.54   	-18.31   	109.77   	-101.73		
-11.60   	-26.86   	109.36   	-101.73		
-18.62   	-52.80   	108.95   	-101.73		
-25.33   	-85.45   	108.54   	 -96.64		
-28.38   	-109.56   	108.16   	 -96.64		
-28.08   	-118.41   	107.77   	 -91.56		
-27.47   	-119.02   	107.41   	 -91.56		
-29.30   	-123.60   	107.04   	 -91.56		
-32.35   	-137.94   	106.67   	 -86.47		
-34.48   	-154.42   	106.33   	 -81.38		
-35.10   	-158.08   	106.00   	 -86.47		
-33.87   	-141.30   	105.66   	 -76.30		
-31.74   	-112.30   	105.35   	 -81.38		
-29.60   	-87.59   	105.03   	 -76.30		
-27.16   	-77.82   	104.72   	 -76.30		
-22.89   	-77.21   	104.41   	 -76.30		
-15.26   	-66.22   	104.11   	 -71.21		
 -1.83   	-29.91   	103.82   	 -71.21		
 16.48   	 29.30   	103.54   	 -71.21		
 33.57   	 89.11   	103.25   	 -71.21		
 41.50   	124.82   	102.97   	 -66.12		
 37.54   	129.70   	102.71   	 -71.21		
 27.77   	119.02   	102.42   	 -66.12		
 22.89   	115.36   	102.16   	 -66.12		
 28.99   	130.92   	101.89   	 -66.12		
 43.64   	159.91   	101.63   	 -61.04		
 57.68   	184.33   	101.38   	 -61.04		
 65.92   	193.48   	101.14   	 -61.04		
 70.80   	190.12   	100.89   	 -55.95		
 75.68   	184.94   	100.67   	 -61.04		
 82.70   	184.94   	100.43   	 -55.95		
 90.03   	188.90   	100.20   	 -50.86		
 93.38   	189.21   	100.00   	 -55.95		
 93.08   	180.36   	 99.78   	 -50.86		
 91.86   	164.49   	 99.57   	 -55.95		
 94.30   	149.54   	 99.35   	 -50.86		
100.40   	142.52   	 99.15   	 -50.86		
107.73   	147.09   	 98.94   	 -45.78		
110.47   	161.13   	 98.76   	 -50.86		
103.76   	177.92   	 98.56   	 -45.78		
 87.89   	188.60   	 98.37   	 -45.78		
 72.63   	189.21   	 98.19   	 -45.78		
 76.29   	190.43   	 98.01   	 -45.78		
115.05   	215.15   	 97.82   	 -40.69		
196.53   	288.09   	 97.66   	 -40.69		
313.42   	416.56   	 97.50   	 -40.69		
451.97   	581.05   	 97.33   	 -40.69		
602.42   	747.99   	 97.17   	 -40.69		
758.97   	892.33   	 97.01   	 -71.21		
1024.17   	1090.39   	 96.72   	 -35.61		
1060.18   	1100.46(R)	 96.58   	 -30.52		
977.78   	992.13   	 96.46   	 -30.52		
773.32   	749.21   	 96.34   	 -30.52		
497.13   	428.16   	 96.22   	 -30.52		
232.24   	144.04   	 96.09   	 -25.43		
 56.15   	 -4.27   	 95.99   	 -30.52		
  0.00   	 -4.27   	 95.87   	 -25.43		
 33.87   	 67.14   	 95.77   	 -25.43		
 92.77   	110.17   	 95.67   	 -25.43		
122.68   	 78.43   	 95.56   	 -30.52		
110.47   	 -3.36   	 95.44   	 -25.43		
 77.51   	-75.68   	 95.34   	 -25.43		
 51.57   	-103.15   	 95.24   	 -30.52		
 44.86   	-93.99   	 95.12   	 -25.43		
 51.57   	-80.26   	 95.01   	 -30.52		
 57.98   	-86.06   	 94.89   	 -35.61		
 56.76   	-110.47   	 94.75   	 -30.52		
 50.96   	-136.11   	 94.63   	 -30.52		
 46.08   	-143.74   	 94.51   	 -35.61		
 45.78   	-128.17   	 94.36   	 -35.61		
 50.96   	-95.21   	 94.22   	 -30.52		
 59.51   	-56.76   	 94.10   	 -35.61		
 68.36   	-22.28   	 93.96   	 -35.61		
 76.29   	  7.93   	 93.81   	 -40.69		
 85.75   	 37.54   	 93.65   	 -35.61		
 99.49   	 68.97   	 93.51   	 -30.52		
116.58   	100.40   	 93.39   	 -35.61		
130.62   	129.09   	 93.24   	 -35.61		
133.67   	152.89   	 93.10   	 -25.43		
124.82   	169.37   	 93.00   	 -25.43		
111.08   	178.22   	 92.90   	 -20.35		
104.68   	182.80   	 92.82   	 -10.17		
113.22   	190.12   	 92.78   	   0.00		
132.75   	205.99   	 92.78   	  25.43		
151.37   	228.27   	 92.88   	  50.86		
160.22   	244.45   	 93.08   	  86.47		
157.78   	242.00   	 93.43   	 122.07		
149.84   	220.64   	 93.92   	 162.77		
146.18   	196.53   	 94.57   	 208.54		
150.76   	187.38   	 95.40   	 244.15		
160.83   	195.31   	 96.38   	 284.84		
170.90   	207.21   	 97.52   	 315.36		
177.61   	209.05   	 98.78   	 340.79		
180.66   	198.97   	100.14   	 361.14		
182.19   	185.55   	101.59   	 386.57		
183.41   	179.75   	103.13   	 396.74		
184.63   	183.41   	104.72   	 422.18		
184.02   	189.51   	106.41   	 437.43		
182.19   	193.48   	108.16   	 462.87		
180.97   	192.87   	110.01   	 473.04		
180.05   	186.46   	111.90   	 483.21		
179.14   	170.59   	113.83   	 488.30		
179.14   	148.93   	115.79   	 488.30		
180.66   	131.53   	117.74   	 478.13		
184.02   	129.70   	119.65   	 467.95		
188.60   	148.93   	121.53   	 447.61		
191.96   	178.22   	123.32   	 437.43		
192.57   	197.45   	125.07   	 412.00		
191.04   	194.40   	126.71   	 396.74		
190.73   	174.26   	128.30   	 381.48		
193.18   	155.03   	129.83   	 361.14		
198.06   	154.72   	131.27   	 345.88		
203.55   	174.26   	132.65   	 330.62		
206.91   	199.58   	133.98   	 315.36		
207.52   	212.40   	135.24   	 300.10		
205.69   	203.55   	136.44   	 289.93		
203.25   	178.83   	137.60   	 274.67		
200.81   	151.06   	138.70   	 259.41		
198.97   	130.00   	139.73   	 244.15		
198.06   	117.49   	140.71   	 228.89		
198.06   	109.56   	141.63   	 208.54		
199.28   	103.15   	142.46   	 193.29		
200.20   	 97.05   	143.23   	 172.94		
199.58   	 93.69   	143.93   	 152.59		
197.45   	 94.91   	144.54   	 132.25		
196.23   	101.62   	145.07   	 111.90		
198.36   	115.05   	145.51   	  86.47		
203.86   	132.14   	145.86   	  66.12		
210.27   	146.18   	146.12   	  35.61		
214.23   	151.67   	146.27   	  10.17		
215.15   	151.06   	146.31(S)	 -20.35		
215.76   	155.33   	146.23   	 -50.86		
220.64   	177.31   	146.02   	 -81.38		
231.02   	222.17   	145.70   	-111.90		
244.14   	280.46   	145.25   	-137.33		
251.77   	332.03   	144.70   	-167.85		
249.02   	360.41   	144.03   	-188.20		
236.51   	361.02   	143.28   	-198.37		
220.34   	343.32   	142.48   	-203.46		
209.96   	324.71   	141.67   	-198.37		
210.27   	318.30   	140.87   	-188.20		
218.20   	326.54   	140.12   	-178.03		
227.05   	341.80   	139.41   	-157.68		
231.93   	353.70   	138.78   	-147.51		
231.63   	357.67   	138.19   	-132.25		
228.88   	354.92   	137.66   	-116.99		
226.44   	350.04   	137.19   	-101.73		
226.44   	345.46   	136.78   	 -91.56		
228.27   	341.19   	136.42   	 -76.30		
230.41   	334.17   	136.11   	 -61.04		
230.10   	322.27   	135.87   	 -50.86		
226.44   	305.48   	135.67   	 -40.69		
220.03   	285.34   	135.50   	 -40.69		
214.23   	266.11   	135.34   	 -35.61		
211.79   	253.60   	135.20   	 -35.61		
213.32   	249.63   	135.06   	 -35.61		
216.37   	252.99   	134.91   	 -40.69		
218.51   	259.70   	134.75   	 -35.61		
218.51   	265.50   	134.61   	 -40.69		
217.90   	267.94   	134.45   	 -40.69		
217.29   	267.33   	134.28   	 -40.69		
217.29   	264.89   	134.12   	 -40.69		
217.90   	260.93   	133.96   	 -40.69		
218.81   	255.74   	133.79   	 -45.78		
219.12   	249.94   	133.61   	 -40.69		
218.81   	245.06   	133.45   	 -35.61		
216.98   	241.39   	133.31   	 -40.69		
214.23   	239.56   	133.14   	 -30.52		
209.35   	239.26   	133.02   	 -35.61		
201.42   	242.00   	132.88   	 -30.52		
191.04   	250.85   	132.76   	 -30.52		
186.16   	271.00   	132.63   	 -35.61		
201.72   	309.14   	132.49   	 -30.52		
251.46   	369.57   	132.37   	 -30.52		
342.10   	453.49   	132.25   	 -30.52		
466.92   	553.59   	132.13   	 -35.61		
610.96   	658.26   	131.98   	 -35.61		
760.50   	760.19   	131.84   	 -35.61		
901.79   	856.02   	131.70   	 -35.61		
1015.32   	935.67   	131.56   	 -45.78		
1071.17   	965.88(R)	131.37   	 -45.78		
1030.88   	897.83   	131.19   	 -45.78		
873.11   	704.35   	131.01   	 -55.95		
622.86   	419.31   	130.78   	 -55.95		
351.87   	143.13   	130.56   	 -55.95		
146.18   	-18.31   	130.34   	 -61.04		
 59.81   	-26.25   	130.09   	 -66.12		
 84.53   	 67.44   	129.83   	 -61.04		
159.00   	166.93   	129.58   	 -71.21		
217.59   	206.91   	129.30   	 -66.12		
232.54   	192.26   	129.03   	 -71.21		
218.20   	170.29   	128.75   	 -71.21		
202.94   	178.53   	128.46   	 -71.21		
202.03   	216.37   	128.18   	 -66.12		
209.96   	257.26   	127.91   	 -66.12		
212.40   	279.85   	127.65   	 -61.04		
205.69   	283.51   	127.41   	 -55.95		
198.06   	281.68   	127.18   	 -55.95		
199.28   	286.56   	126.96   	 -55.95		
210.88   	299.99   	126.73   	 -45.78		
225.83   	316.77   	126.55   	 -45.78		
237.43   	329.90   	126.37   	 -45.78		
242.31   	335.69   	126.18   	 -40.69		
243.23   	333.86   	126.02   	 -40.69		
243.53   	327.45   	125.86   	 -40.69		
245.97   	319.21   	125.70   	 -40.69		
249.63   	311.28   	125.53   	 -30.52		
253.60   	304.87   	125.41   	 -35.61		
256.96   	299.38   	125.27   	 -30.52		
259.40   	293.88   	125.15   	 -30.52		
261.23   	288.39   	125.02   	 -30.52		
262.76   	283.20   	124.90   	 -30.52		
264.28   	278.63   	124.78   	 -25.43		
265.20   	274.05   	124.68   	 -30.52		
265.20   	269.17   	124.56   	 -25.43		
263.98   	263.37   	124.46   	 -30.52		
262.45   	257.57   	124.33   	 -25.43		
261.23   	252.99   	124.23   	 -30.52		
260.93   	250.85   	124.11   	 -25.43		
261.54   	250.85   	124.01   	 -30.52		
263.06   	251.77   	123.89   	 -25.43		
265.50   	252.08   	123.78   	 -25.43		
268.25   	251.46   	123.68   	 -25.43		
270.08   	249.94   	123.58   	 -20.35		
271.00   	249.63   	123.50   	 -25.43		
271.00   	250.55   	123.40   	 -15.26		
271.61   	252.69   	123.34   	 -20.35		
273.13   	255.43   	123.25   	 -20.35		
276.49   	257.57   	123.17   	 -15.26		
280.76   	259.40   	123.11   	 -15.26		
285.03   	260.31   	123.05   	 -15.26		
289.00   	260.31   	122.99   	 -15.26		
292.36   	257.26   	122.93   	 -15.26		
294.80   	251.16   	122.87   	 -15.26		
295.41   	243.23   	122.81   	 -15.26		
294.49   	234.68   	122.75   	 -15.26		
292.66   	226.75   	122.69   	 -15.26		
291.75   	218.51   	122.62   	 -20.35		
292.36   	209.96   	122.54   	 -15.26		
294.80   	202.33   	122.48   	 -20.35		
298.46   	198.06   	122.40   	 -20.35		
302.12   	199.58   	122.32   	 -20.35		
305.18   	207.52   	122.24   	 -20.35		
308.53   	220.95   	122.16   	 -25.43		
313.42   	238.95   	122.05   	 -20.35		
320.43   	260.31   	121.97   	 -25.43		
328.67   	284.73   	121.87   	 -25.43		
338.44   	313.11   	121.77   	 -25.43		
349.43   	345.76   	121.67   	 -25.43		
363.77   	384.22   	121.57   	 -25.43		
380.55   	426.33   	121.46   	 -30.52		
396.42   	466.31   	121.34   	 -30.52		
404.66   	497.44   	121.22   	 -30.52		
401.61   	516.05   	121.10   	 -30.52		
388.79   	523.38   	120.98   	 -30.52		
373.23   	524.29   	120.85   	 -35.61		
361.94   	523.07   	120.71   	 -35.61		
356.75   	519.71   	120.57   	 -35.61		
354.00   	511.78   	120.43   	 -35.61		
349.12   	498.05   	120.28   	 -35.61		
339.97   	480.65   	120.14   	 -35.61		
328.98   	463.26   	120.00   	 -35.61		
318.60   	447.69   	119.86   	 -40.69		
310.67   	433.04   	119.69   	 -30.52		
303.65   	417.79   	119.57   	 -35.61		
296.33   	399.78   	119.43   	 -35.61		
288.09   	379.64   	119.29   	 -40.69		
280.15   	360.11   	119.12   	 -35.61		
273.74   	342.41   	118.98   	 -35.61		
268.55   	327.45   	118.84   	 -35.61		
263.98   	314.94   	118.70   	 -40.69		
259.09   	302.73   	118.53   	 -35.61		
253.91   	290.83   	118.39   	 -35.61		
249.33   	279.54   	118.25   	 -35.61		
245.67   	270.39   	118.11   	 -30.52		
243.23   	263.06   	117.99   	 -30.52		
241.09   	257.87   	117.86   	 -25.43		
239.56   	253.60   	117.76   	 -25.43		
238.04   	249.33   	117.66   	 -20.35		
236.82   	244.75   	117.58   	 -25.43		
235.90   	240.17   	117.48   	 -15.26		
234.38   	235.90   	117.42   	 -20.35		
231.93   	231.93   	117.33   	 -15.26		
228.58   	227.97   	117.27   	 -10.17		
225.52   	224.30   	117.23   	 -10.17		
223.39   	221.25   	117.19   	 -10.17		
222.78   	219.12   	117.15   	 -10.17		
223.39   	217.90   	117.11   	  -5.09		
224.61   	216.37   	117.09   	 -10.17		
224.61   	213.01   	117.05   	  -5.09		
223.39   	205.38   	117.03   	 -10.17		
220.34   	194.09   	116.99   	  -5.09		
216.06   	179.75   	116.97   	  -5.09		
212.10   	164.49   	116.95   	  -5.09		
208.44   	149.23   	116.93   	 -10.17		
204.16   	135.80   	116.89   	 -10.17		
196.23   	126.65   	116.85   	  -5.09		
182.80   	126.04   	116.83   	 -10.17		
168.15   	137.02   	116.78   	 -10.17		
164.79   	163.27   	116.74   	 -15.26		
188.60   	212.10   	116.68   	 -10.17		
252.08   	293.58   	116.64   	 -10.17		
357.36   	415.04   	116.60   	 -15.26		
494.69   	570.68   	116.54   	 -10.17		
651.55   	744.02   	116.50   	 -15.26		
818.18   	915.22   	116.44   	 -35.61		
1122.74   	1188.35   	116.30   	 -15.26		
1205.14   	1236.88(R)	116.24   	 -15.26		
1184.39   	1174.62   	116.17   	 -20.35		
1034.24   	986.33   	116.09   	 -15.26		
779.42   	714.72   	116.03   	 -15.26		
491.33   	455.32   	115.97   	 -15.26		
260.01   	297.85   	115.91   	 -10.17		
147.09   	269.47   	115.87   	 -15.26		
150.76   	322.27   	115.81   	 -15.26		
213.32   	377.50   	115.75   	 -10.17		
268.55   	386.05   	115.71   	 -15.26		
283.20   	353.39   	115.65   	 -10.17		
264.59   	315.86   	115.60   	 -10.17		
239.87   	299.68   	115.56   	 -15.26		
228.88   	304.26   	115.50   	 -10.17		
233.46   	312.50   	115.46   	 -10.17		
242.61   	310.06   	115.42   	 -10.17		
247.80   	297.55   	115.38   	 -10.17		
247.80   	283.51   	115.34   	 -15.26		
245.36   	274.66   	115.28   	 -10.17		
243.23   	271.61   	115.24   	 -10.17		
242.31   	270.08   	115.20   	 -10.17		
242.61   	265.50   	115.16   	 -10.17		
242.92   	256.65   	115.12   	 -10.17		
242.31   	245.36   	115.08   	 -10.17		
240.48   	234.99   	115.04   	 -10.17		
238.04   	228.58   	114.99   	 -15.26		
236.82   	226.75   	114.93   	 -10.17		
236.21   	227.66   	114.89   	 -10.17		
235.90   	228.27   	114.85   	 -10.17		
234.99   	226.75   	114.81   	 -15.26		
234.07   	223.69   	114.75   	 -10.17		
233.76   	220.95   	114.71   	 -10.17		
234.38   	220.03   	114.67   	 -10.17		
234.99   	221.86   	114.63   	 -10.17		
234.68   	224.00   	114.59   	  -5.09		
233.46   	224.00   	114.57   	  -5.09		
232.24   	221.25   	114.55   	   0.00		
232.24   	217.59   	114.55   	   5.09		
234.07   	214.84   	114.57   	  15.26		
237.12   	212.71   	114.63   	  25.43		
240.17   	210.88   	114.73   	  40.69		
242.31   	206.60   	114.89   	  55.95		
243.23   	198.67   	115.12   	  76.30		
242.31   	186.46   	115.42   	  96.64		
239.26   	171.20   	115.81   	 116.99		
234.99   	154.72   	116.28   	 142.42		
229.80   	139.77   	116.85   	 157.68		
225.83   	129.39   	117.48   	 172.94		
224.61   	125.73   	118.17   	 188.20		
226.14   	127.56   	118.92   	 203.46		
227.97   	131.84   	119.74   	 213.63		
228.27   	136.41   	120.59   	 228.89		
227.66   	142.82   	121.51   	 239.06		
228.58   	153.81   	122.46   	 249.24		
233.76   	171.81   	123.46   	 254.32		
244.45   	197.75   	124.48   	 269.58		
258.79   	231.63   	125.55   	 269.58		
275.27   	272.52   	126.63   	 269.58		
292.97   	318.60   	127.71   	 274.67		
309.45   	364.07   	128.81   	 264.50		
320.43   	402.83   	129.87   	 259.41		
322.88   	431.21   	130.90   	 254.32		
318.60   	450.44   	131.92   	 244.15		
314.33   	466.61   	132.90   	 228.89		
318.30   	485.84   	133.81   	 223.80		
332.34   	510.86   	134.71   	 208.54		
351.26   	540.47   	135.54   	 193.29		
367.43   	569.76   	136.32   	 178.03		
375.67   	593.57   	137.03   	 162.77		
377.20   	605.16   	137.68   	 147.51		
375.06   	600.89   	138.27   	 132.25		
373.84   	581.67   	138.80   	 111.90		
373.84   	553.28   	139.25   	  96.64		
375.06   	523.07   	139.63   	  76.30		
375.67   	495.00   	139.94   	  61.04		
374.45   	468.14   	140.18   	  40.69		
371.40   	441.28   	140.35   	  20.35		
366.21   	415.65   	140.43(S)	  -5.09		
359.80   	396.12   	140.41   	 -25.43		
351.87   	385.44   	140.30   	 -45.78		
342.71   	381.47   	140.12   	 -71.21		
333.56   	377.20   	139.84   	-101.73		
324.71   	367.74   	139.43   	-122.07		
317.99   	353.39   	138.94   	-147.51		
313.11   	337.83   	138.35   	-167.85		
309.14   	323.18   	137.68   	-193.29		
304.87   	310.67   	136.91   	-203.46		
299.99   	298.77   	136.09   	-218.72		
293.88   	286.25   	135.22   	-228.89		
287.17   	272.52   	134.30   	-228.89		
280.76   	259.70   	133.39   	-223.80		
275.27   	249.94   	132.49   	-223.80		
271.00   	246.58   	131.60   	-213.63		
268.25   	249.33   	130.74   	-208.54		
266.11   	253.60   	129.91   	-198.37		
264.89   	254.52   	129.11   	-193.29		
264.89   	248.41   	128.34   	-183.11		
265.50   	235.60   	127.61   	-178.03		
264.28   	219.12   	126.90   	-162.77		
259.70   	200.81   	126.25   	-152.59		
251.77   	180.97   	125.64   	-142.42		
242.61   	159.91   	125.07   	-132.25		
235.60   	140.38   	124.54   	-122.07		
231.32   	124.82   	124.05   	-111.90		
228.58   	112.92   	123.60   	-101.73		
225.52   	101.93   	123.19   	-101.73		
222.17   	 88.81   	122.79   	-101.73		
217.90   	 75.07   	122.38   	 -91.56		
213.93   	 67.14   	122.01   	 -96.64		
211.49   	 71.72   	121.63   	 -91.56		
211.79   	 88.20   	121.26   	 -86.47		
215.76   	108.34   	120.92   	 -91.56		
224.00   	124.82   	120.55   	 -86.47		
235.60   	137.63   	120.20   	 -81.38		
247.80   	155.64   	119.88   	 -81.38		
258.79   	187.38   	119.55   	 -81.38		
268.25   	231.32   	119.23   	 -81.38		
274.35   	276.49   	118.90   	 -81.38		
274.96   	310.67   	118.58   	 -76.30		
269.47   	330.20   	118.27   	 -81.38		
260.01   	339.36   	117.94   	 -76.30		
252.69   	344.24   	117.64   	 -81.38		
252.99   	349.12   	117.31   	 -81.38		
262.45   	354.92   	116.99   	 -76.30		
276.79   	361.94   	116.68   	 -81.38		
288.70   	368.35   	116.36   	 -81.38		
293.58   	371.40   	116.03   	 -81.38		
293.27   	368.96   	115.71   	 -81.38		
291.75   	363.16   	115.38   	 -81.38		
292.97   	358.28   	115.06   	 -81.38		
297.55   	357.06   	114.73   	 -81.38		
302.73   	357.06   	114.40   	 -81.38		
305.18   	352.17   	114.08   	 -81.38		
303.65   	339.05   	113.75   	 -76.30		
299.68   	322.88   	113.45   	 -76.30		
295.72   	312.50   	113.14   	 -76.30		
294.19   	311.58   	112.84   	 -76.30		
295.10   	314.94   	112.53   	 -71.21		
296.63   	312.50   	112.25   	 -71.21		
296.94   	299.99   	111.96   	 -66.12		
294.80   	283.20   	111.70   	 -71.21		
291.75   	274.05   	111.41   	 -66.12		
289.61   	277.10   	111.15   	 -71.21		
288.70   	283.20   	110.86   	 -66.12		
287.48   	278.93   	110.60   	 -71.21		
285.03   	260.62   	110.31   	 -71.21		
282.59   	240.17   	110.03   	 -71.21		
281.37   	233.15   	109.75   	 -76.30		
281.07   	243.23   	109.44   	 -71.21		
280.76   	257.57   	109.16   	 -76.30		
278.32   	260.31   	108.85   	 -71.21		
274.96   	249.33   	108.57   	 -76.30		
273.74   	235.60   	108.26   	 -71.21		
275.27   	230.10   	107.98   	 -76.30		
276.79   	232.54   	107.67   	 -71.21		
276.79   	233.76   	107.39   	 -76.30		
274.35   	226.75   	107.08   	 -71.21		
269.78   	210.88   	106.80   	 -76.30		
264.59   	191.96   	106.49   	 -71.21		
260.93   	174.56   	106.21   	 -66.12		
259.70   	160.83   	105.94   	 -66.12		
261.54   	151.98   	105.68   	 -66.12		
264.89   	147.09   	105.41   	 -66.12		
263.98   	138.55   	105.15   	 -61.04		
255.74   	120.24   	104.90   	 -61.04		
243.23   	 95.83   	104.66   	 -55.95		
233.46   	 80.57   	104.43   	 -55.95		
233.76   	 88.20   	104.21   	 -55.95		
243.53   	115.97   	103.99   	 -50.86		
254.21   	145.26   	103.78   	 -50.86		
259.70   	163.27   	103.58   	 -50.86		
260.31   	174.56   	103.38   	 -40.69		
262.76   	198.06   	103.21   	 -45.78		
273.13   	245.06   	103.03   	 -40.69		
289.92   	303.04   	102.87   	 -40.69		
304.57   	344.85   	102.71   	 -40.69		
309.14   	356.14   	102.54   	 -35.61		
303.04   	346.07   	102.40   	 -35.61		
291.14   	338.44   	102.26   	 -40.69		
282.90   	350.04   	102.10   	 -30.52		
283.81   	377.50   	101.97   	 -35.61		
292.66   	404.05   	101.83   	 -35.61		
303.65   	415.95   	101.69   	 -35.61		
312.19   	411.68   	101.55   	 -35.61		
315.86   	397.64   	101.40   	 -35.61		
316.16   	384.22   	101.26   	 -35.61		
316.77   	380.25   	101.12   	 -35.61		
320.43   	388.49   	100.98   	 -35.61		
327.15   	404.66   	100.83   	 -35.61		
334.47   	418.09   	100.69   	 -35.61		
339.36   	416.87   	100.55   	 -35.61		
339.97   	396.42   	100.41   	 -35.61		
336.91   	366.82   	100.26   	 -35.61		
331.12   	345.46   	100.12   	 -30.52		
322.57   	342.71   	100.00   	 -35.61		
310.97   	354.61   	 99.86   	 -30.52		
298.46   	368.65   	 99.74   	 -30.52		
294.49   	381.77   	 99.61   	 -30.52		
313.42   	404.97   	 99.49   	 -25.43		
366.21   	456.85   	 99.39   	 -30.52		
455.32   	551.15   	 99.27   	 -25.43		
571.59   	686.04   	 99.17   	 -30.52		
702.51   	841.67   	 99.04   	 -25.43		
837.71   	994.87   	 98.94   	 -25.43		
971.37   	1130.37   	 98.84   	 -55.95		
1166.99   	1289.67(R)	 98.62   	 -25.43		
1163.02   	1249.39   	 98.51   	 -25.43		
1047.36   	1083.68   	 98.41   	 -30.52		
829.16   	804.75   	 98.29   	 -25.43		
565.19   	489.50   	 98.19   	 -30.52		
337.52   	251.46   	 98.07   	 -25.43		
