  I     	  II     	  LVp     	  LVp'		
 17.70   	244.75   	 16.17   	  -5.09		
 24.72   	240.17   	 16.15   	 -10.17		
 32.35   	235.90   	 16.11   	  -5.09		
 37.54   	228.27   	 16.09   	   0.00		
 35.71   	213.62   	 16.09   	   5.09		
 25.63   	190.73   	 16.11   	  15.26		
  9.16   	159.61   	 16.17   	  15.26		
 -8.85   	121.77   	 16.24   	  30.52		
-24.41   	 80.87   	 16.36   	  35.61		
-35.71   	 41.20   	 16.50   	  40.69		
-43.64   	  7.63   	 16.66   	  40.69		
-48.52   	-15.87   	 16.83   	  45.78		
-48.52   	-28.69   	 17.01   	  40.69		
-44.86   	-34.48   	 17.17   	  30.52		
-40.28   	-36.93   	 17.29   	  30.52		
-39.37   	-39.98   	 17.42   	  20.35		
-43.03   	-46.08   	 17.50   	  20.35		
-48.83   	-53.41   	 17.58   	  10.17		
-52.19   	-60.42   	 17.62   	  15.26		
-50.96   	-65.00   	 17.68   	  15.26		
-47.00   	-67.75   	 17.74   	  20.35		
-44.25   	-68.66   	 17.82   	  30.52		
-44.25   	-69.27   	 17.94   	  45.78		
-46.08   	-69.27   	 18.13   	  66.12		
-47.00   	-68.97   	 18.39   	  76.30		
-45.78   	-69.27   	 18.70   	 101.73		
-43.64   	-69.58   	 19.10   	 122.07		
-41.81   	-69.89   	 19.59   	 137.33		
-41.20   	-69.89   	 20.14   	 152.59		
-40.89   	-68.97   	 20.75   	 167.85		
-39.67   	-68.05   	 21.42   	 172.94		
-38.76   	-68.66   	 22.12   	 172.94		
-39.98   	-70.19   	 22.81   	 178.03		
-41.20   	-69.58   	 23.52   	 167.85		
-37.54   	-61.04   	 24.19   	 167.85		
-24.72   	-41.50   	 24.86   	 157.68		
 -3.66   	-14.95   	 25.49   	 147.51		
 21.06   	  8.54   	 26.08   	 127.16		
 43.33   	 21.06   	 26.59   	  96.64		
 64.39   	 24.11   	 26.98   	  50.86		
 91.86   	 31.13   	 27.18   	   0.00		
133.67   	 55.24   	 27.18   	 -50.86		
189.51   	 94.60   	 26.98   	 -96.64		
253.60   	127.87   	 26.59   	-137.33		
315.55   	126.95   	 26.04   	-157.68		
368.04   	 76.60   	 25.41   	-167.85		
413.21   	 -8.85   	 24.74   	-157.68		
456.24   	-95.21   	 24.11   	-142.42		
500.18   	-156.86   	 23.54   	-116.99		
539.25   	-198.06   	 23.07   	 -96.64		
561.83(R)	-252.69   	 22.69   	 -66.12		
558.17   	-361.94   	 22.42   	 -45.78		
527.95   	-544.43   	 22.24   	 -25.43		
478.21   	-781.86   	 22.14(E)	   0.00		
417.18   	-1031.19   	 22.14   	  20.35		
351.87   	-1251.22   	 22.22   	  45.78		
290.53   	-1416.63   	 22.40   	  76.30		
246.89   	-1519.78   	 22.71   	 106.82		
231.32   	-1564.33   	 23.13   	 142.42		
242.92   	-1554.57   	 23.70   	 183.11		
266.11   	-1493.23   	 24.44   	 223.80		
278.63   	-1390.99   	 25.33   	 274.67		
268.86   	-1265.26   	 26.43   	 320.45		
241.39   	-1134.03   	 27.71   	 386.57		
209.35   	-1006.16   	 29.26   	 452.69		
182.80   	-876.77   	 31.07   	 523.90		
161.74   	-734.56   	 33.16   	 600.20		
141.60   	-578.31   	 35.56   	 681.58		
117.80   	-420.53   	 38.29   	 752.79		
 90.33   	-279.24   	 41.30   	 824.00		
 57.98   	-162.96   	 44.60   	 885.04		
 18.92   	-66.83   	 48.14   	 935.91		
-26.86   	 18.92   	 51.88   	 986.77		
-75.38   	 94.91   	 55.83   	1017.29		
-118.71   	149.84   	 59.90   	1057.98		
-147.71   	175.48   	 64.13   	1083.41		
-159.00   	176.70   	 68.46   	1113.93		
-155.33   	169.37   	 72.92   	1134.28		
-144.65   	168.76   	 77.46   	1139.36		
-134.28   	179.75   	 82.01   	1119.02		
-128.78   	195.62   	 86.49   	1078.33		
-129.39   	207.21   	 90.80   	1007.12		
-133.97   	211.79   	 94.83   	 915.56		
-138.85   	212.10   	 98.49   	 824.00		
-140.99   	213.62   	101.79   	 722.28		
-139.77   	218.51   	104.68   	 635.81		
-137.02   	224.91   	107.22   	 564.60		
-134.58   	230.10   	109.48   	 518.82		
-135.19   	231.63   	111.56   	 483.21		
-139.16   	228.88   	113.49   	 462.87		
-144.04   	226.14   	115.34   	 447.61		
-145.87   	228.88   	117.13   	 437.43		
-141.91   	238.95   	118.88   	 417.09		
-132.14   	254.52   	120.55   	 401.83		
-121.46   	268.86   	122.16   	 386.57		
-116.27   	276.49   	123.70   	 376.40		
-118.71   	278.02   	125.21   	 386.57		
-125.73   	280.15   	126.75   	 401.83		
-133.06   	286.87   	128.36   	 427.26		
-136.11   	299.38   	130.07   	 442.52		
-134.58   	312.81   	131.84   	 462.87		
-130.62   	323.49   	133.69   	 467.95		
-126.95   	330.51   	135.56   	 462.87		
-125.12   	336.91   	137.42   	 447.61		
-124.51   	344.24   	139.21   	 437.43		
-123.90   	353.70   	140.96   	 406.92		
-121.77   	364.69   	142.58   	 371.31		
-118.41   	376.59   	144.07   	 335.71		
-114.14   	388.49   	145.41   	 295.01		
-109.25   	399.78   	146.59   	 269.58		
-104.68   	410.16   	147.67   	 249.24		
-99.49   	420.23   	148.67   	 239.06		
-93.08   	432.43   	149.62   	 239.06		
-85.14   	445.86   	150.58   	 239.06		
-77.21   	458.68   	151.54   	 233.98		
-69.89   	468.14   	152.47   	 228.89		
-61.65   	473.94   	153.39   	 203.46		
-52.19   	477.60   	154.20   	 178.03		
-39.98   	482.18   	154.91   	 152.59		
-26.25   	487.67   	155.52   	 111.90		
-15.26   	490.72   	155.97   	  86.47		
 -9.46   	487.06   	156.32   	  50.86		
 -7.63   	476.99   	156.52   	  25.43		
 -7.02   	462.95   	156.62   	   5.09		
 -4.88   	446.47   	156.64(S)	 -25.43		
 -0.92   	429.08   	156.54   	 -45.78		
  3.05   	409.85   	156.36   	 -76.30		
  6.41   	387.88   	156.05   	-106.82		
  9.46   	363.77   	155.63   	-132.25		
 12.51   	336.91   	155.10   	-162.77		
 14.04   	307.92   	154.44   	-193.29		
 11.90   	276.79   	153.67   	-223.80		
  5.80   	245.97   	152.78   	-244.15		
 -0.31   	219.42   	151.80   	-269.58		
 -3.36   	198.06   	150.72   	-289.93		
 -3.97   	179.75   	149.56   	-315.36		
 -5.49   	159.00   	148.30   	-340.79		
-12.21   	133.36   	146.94   	-361.14		
-22.58   	106.51   	145.49   	-386.57		
-32.04   	 84.23   	143.95   	-401.83		
-36.62   	 70.80   	142.34   	-422.18		
-36.62   	 64.09   	140.65   	-442.52		
-36.01   	 58.29   	138.88   	-457.78		
-38.15   	 48.52   	137.05   	-473.04		
-42.42   	 33.57   	135.16   	-483.21		
-46.08   	 18.92   	133.22   	-498.47		
-46.69   	  8.85   	131.23   	-508.65		
-46.08   	  4.27   	129.20   	-539.16		
-46.69   	  2.75   	127.04   	-579.86		
-51.57   	 -0.92   	124.72   	-656.15		
-59.51   	 -7.32   	122.10   	-742.62		
-65.92   	-13.12   	119.12   	-829.09		
-65.92   	-14.34   	115.81   	-910.47		
-59.81   	-10.68   	112.17   	-961.34		
-52.49   	 -6.10   	108.32   	-986.77		
-49.74   	 -5.80   	104.37   	-991.86		
-52.80   	 -9.77   	100.41   	-976.60		
-57.07   	-12.51   	 96.50   	-951.17		
-58.59   	 -8.85   	 92.70   	-930.82		
-55.24   	  1.22   	 88.97   	-910.47		
-51.27   	 11.29   	 85.33   	-905.39		
-50.66   	 15.26   	 81.71   	-895.22		
-54.63   	 12.51   	 78.13   	-895.22		
-59.81   	  7.32   	 74.55   	-890.13		
-62.26   	  6.10   	 70.99   	-890.13		
-59.20   	 13.12   	 67.43   	-874.87		
-52.80   	 25.94   	 63.93   	-869.78		
-47.00   	 40.28   	 60.45   	-849.44		
-44.86   	 50.35   	 57.05   	-834.18		
-47.30   	 54.02   	 53.71   	-813.83		
-52.19   	 51.88   	 50.46   	-783.31		
-56.46   	 48.52   	 47.32   	-757.88		
-59.20   	 46.69   	 44.29   	-727.36		
-60.12   	 50.05   	 41.38   	-691.76		
-60.12   	 57.68   	 38.62   	-656.15		
-58.90   	 67.14   	 35.99   	-615.46		
-55.54   	 77.21   	 33.53   	-579.86		
-50.35   	 84.84   	 31.21   	-534.08		
-45.47   	 88.20   	 29.07   	-498.47		
-43.33   	 86.36   	 27.08   	-457.78		
-44.56   	 81.48   	 25.25   	-412.00		
-46.69   	 76.60   	 23.60   	-366.22		
-48.22   	 75.07   	 22.14   	-320.45		
-47.30   	 76.60   	 20.85   	-274.67		
-45.17   	 78.74   	 19.76   	-228.89		
-41.81   	 78.13   	 18.84   	-188.20		
-38.45   	 75.07   	 18.09   	-152.59		
-34.79   	 72.02   	 17.48   	-111.90		
-31.74   	 73.85   	 17.03   	 -86.47		
-28.69   	 82.40   	 16.68   	 -61.04		
-25.02   	 96.44   	 16.44   	 -35.61		
-20.75   	111.69   	 16.30   	 -15.26		
-16.48   	123.60   	 16.24   	 -10.17		
-14.34   	129.70   	 16.20   	   5.09		
-15.26   	131.84   	 16.22   	  10.17		
-17.09   	133.67   	 16.26   	  10.17		
-16.78   	139.16   	 16.30   	  10.17		
-12.21   	153.50   	 16.34   	  10.17		
 -4.58   	177.31   	 16.38   	   0.00		
  1.53   	206.30   	 16.38   	   0.00		
  3.97   	233.76   	 16.38   	  -5.09		
  3.05   	252.99   	 16.36   	 -10.17		
  3.36   	261.84   	 16.32   	 -10.17		
  7.93   	263.37   	 16.28   	 -15.26		
 18.92   	263.37   	 16.22   	 -15.26		
 33.26   	262.76   	 16.15   	 -15.26		
 45.47   	259.09   	 16.09   	 -10.17		
 50.35   	247.50   	 16.05   	  -5.09		
 46.08   	227.36   	 16.03   	  -5.09		
 34.18   	201.11   	 16.01(D)	   5.09		
 18.92   	171.51   	 16.03   	  10.17		
  4.88   	139.77   	 16.07   	  20.35		
 -6.10   	104.68   	 16.15   	  25.43		
-15.87   	 66.22   	 16.26   	  30.52		
-26.25   	 29.60   	 16.38   	  35.61		
-35.71   	  1.53   	 16.52   	  35.61		
-42.72   	-15.56   	 16.66   	  35.61		
-46.69   	-24.41   	 16.81   	  35.61		
-47.61   	-29.30   	 16.95   	  25.43		
-46.39   	-32.65   	 17.05   	  25.43		
-43.03   	-35.40   	 17.15   	  15.26		
-38.45   	-36.32   	 17.21   	  10.17		
-34.48   	-37.23   	 17.25   	   5.09		
-33.26   	-40.28   	 17.27   	  10.17		
-35.71   	-45.47   	 17.31   	  15.26		
-39.06   	-50.35   	 17.38   	  30.52		
-39.98   	-51.57   	 17.50   	  40.69		
-37.23   	-49.44   	 17.66   	  61.04		
-32.04   	-46.39   	 17.90   	  76.30		
-28.99   	-46.39   	 18.21   	 106.82		
-30.52   	-50.96   	 18.64   	 122.07		
-35.71   	-57.37   	 19.13   	 142.42		
-41.50   	-61.34   	 19.69   	 162.77		
-43.33   	-60.42   	 20.35   	 178.03		
-39.98   	-55.54   	 21.06   	 183.11		
-32.96   	-49.74   	 21.79   	 188.20		
-25.94   	-44.56   	 22.54   	 183.11		
-20.75   	-38.76   	 23.28   	 178.03		
-16.48   	-29.30   	 23.99   	 162.77		
-11.29   	-14.95   	 24.64   	 152.59		
 -3.66   	  0.92   	 25.25   	 132.25		
  8.54   	 12.82   	 25.78   	 111.90		
 27.47   	 18.92   	 26.23   	  86.47		
 55.24   	 23.80   	 26.57   	  50.86		
 93.38   	 37.23   	 26.78   	  10.17		
141.30   	 66.53   	 26.82   	 -25.43		
196.84   	105.90   	 26.71   	 -71.21		
256.35   	134.89   	 26.43   	-101.73		
313.72   	129.09   	 26.02   	-127.16		
366.21   	 77.51   	 25.51   	-142.42		
414.43   	 -6.41   	 24.94   	-147.51		
460.82   	-91.25   	 24.35   	-137.33		
508.12   	-150.15   	 23.80   	-127.16		
552.98   	-184.63   	 23.30   	-106.82		
585.02   	-225.22   	 22.87   	 -81.38		
590.21(R)	-315.25   	 22.54   	 -55.95		
564.27   	-480.04   	 22.32   	 -30.52		
511.78   	-708.62   	 22.20(E)	  -5.09		
442.20   	-961.00   	 22.18   	  20.35		
368.35   	-1192.93   	 22.26   	  45.78		
302.73   	-1371.77   	 22.44   	  76.30		
259.70   	-1485.29   	 22.75   	 106.82		
247.50   	-1535.95   	 23.17   	 142.42		
262.45   	-1530.15   	 23.74   	 178.03		
286.87   	-1474.61   	 24.46   	 223.80		
298.16   	-1380.92   	 25.35   	 269.58		
284.42   	-1265.87   	 26.43   	 320.45		
250.85   	-1144.10   	 27.71   	 386.57		
213.93   	-1020.81   	 29.26   	 452.69		
184.33   	-890.50   	 31.07   	 523.90		
161.74   	-744.32   	 33.16   	 605.29		
140.08   	-583.50   	 35.58   	 686.67		
114.44   	-422.36   	 38.33   	 752.79		
 83.92   	-278.02   	 41.34   	 824.00		
 50.66   	-157.78   	 44.64   	 885.04		
 14.34   	-55.24   	 48.18   	 935.91		
-25.02   	 37.23   	 51.92   	 981.68		
-64.39   	117.80   	 55.85   	1017.29		
-98.88   	174.26   	 59.92   	1052.90		
-122.99   	197.75   	 64.13   	1083.41		
-134.89   	195.01   	 68.46   	1113.93		
-137.63   	183.41   	 72.92   	1129.19		
-136.11   	179.44   	 77.44   	1134.28		
-134.89   	187.38   	 81.97   	1119.02		
-134.89   	200.81   	 86.45   	1078.33		
-136.41   	212.10   	 90.76   	1007.12		
-138.55   	218.81   	 94.79   	 920.65		
-140.08   	224.30   	 98.47   	 818.92		
-140.08   	231.32   	101.75   	 722.28		
-137.94   	238.65   	104.64   	 630.72		
-133.67   	244.14   	107.16   	 569.68		
-129.39   	246.28   	109.44   	 518.82		
-128.78   	246.28   	111.52   	 488.30		
-132.75   	245.36   	113.47   	 473.04		
-139.16   	246.28   	115.36   	 462.87		
-144.35   	250.55   	117.21   	 447.61		
-144.04   	258.79   	119.00   	 437.43		
-138.85   	270.69   	120.75   	 417.09		
-130.92   	284.12   	122.42   	 401.83		
-123.90   	295.41   	124.03   	 391.66		
-119.32   	303.65   	125.59   	 391.66		
-116.58   	308.84   	127.16   	 401.83		
-114.75   	313.11   	128.77   	 427.26		
-114.14   	317.69   	130.48   	 442.52		
-116.58   	322.57   	132.25   	 462.87		
-121.15   	329.28   	134.10   	 473.04		
-125.43   	338.44   	135.99   	 467.95		
-126.34   	350.04   	137.86   	 452.69		
-121.77   	363.77   	139.67   	 432.35		
-113.83   	377.50   	141.40   	 396.74		
-106.81   	388.79   	142.99   	 371.31		
-103.76   	397.34   	144.48   	 340.79		
-104.68   	404.36   	145.84   	 305.19		
-108.03   	411.07   	147.06   	 279.75		
-109.25   	419.31   	148.18   	 249.24		
-105.29   	430.30   	149.18   	 233.98		
-95.21   	444.34   	150.11   	 223.80		
-80.87   	459.59   	151.01   	 218.72		
-66.53   	473.33   	151.88   	 218.72		
-56.46   	482.79   	152.76   	 218.72		
-51.27   	487.37   	153.63   	 213.63		
-48.22   	489.50   	154.49   	 208.54		
-43.64   	492.25   	155.32   	 183.11		
-37.23   	495.30   	156.05   	 157.68		
-30.82   	496.83   	156.68   	 116.99		
-25.63   	494.38   	157.15   	  76.30		
-20.45   	487.37   	157.46   	  30.52		
-12.21   	476.38   	157.58(S)	   0.00		
  0.31   	462.34   	157.58   	 -35.61		
 12.21   	444.34   	157.44   	 -61.04		
 16.48   	419.92   	157.19   	 -86.47		
 12.82   	390.93   	156.85   	-111.90		
  5.49   	360.72   	156.40   	-132.25		
  0.00   	331.73   	155.87   	-162.77		
 -1.22   	304.57   	155.22   	-183.11		
 -0.61   	277.71   	154.49   	-213.63		
 -1.83   	250.85   	153.63   	-239.06		
 -4.27   	224.91   	152.67   	-264.50		
 -5.80   	201.72   	151.62   	-289.93		
 -5.19   	181.88   	150.46   	-310.27		
 -5.19   	162.66   	149.22   	-335.71		
 -8.54   	143.13   	147.87   	-350.97		
-15.26   	124.21   	146.47   	-376.40		
-21.36   	107.42   	144.96   	-391.66		
-24.72   	 92.77   	143.40   	-412.00		
-26.55   	 79.04   	141.75   	-432.35		
-30.52   	 64.70   	140.02   	-447.61		
-37.54   	 50.05   	138.23   	-462.87		
-45.47   	 38.45   	136.38   	-473.04		
-50.05   	 31.43   	134.49   	-478.13		
-50.66   	 26.86   	132.57   	-498.47		
-50.05   	 22.58   	130.58   	-528.99		
-50.05   	 17.09   	128.46   	-590.03		
-52.19   	 11.60   	126.10   	-666.32		
-54.63   	  8.85   	123.44   	-747.71		
-56.46   	  8.85   	120.45   	-834.18		
-57.98   	  9.46   	117.11   	-900.30		
-59.20   	  8.85   	113.51   	-935.91		
-60.42   	  6.10   	109.77   	-961.34		
-61.95   	  3.97   	105.92   	-956.25		
-63.17   	  3.97   	102.10   	-946.08		
-62.87   	  7.32   	 98.31   	-925.73		
-60.73   	 11.29   	 94.61   	-915.56		
-57.37   	 13.43   	 90.95   	-900.30		
-54.63   	 12.51   	 87.34   	-900.30		
-53.71   	 10.68   	 83.74   	-895.22		
-55.54   	 10.99   	 80.16   	-895.22		
-58.59   	 15.56   	 76.58   	-895.22		
-60.42   	 23.80   	 73.00   	-895.22		
-59.51   	 32.96   	 69.42   	-885.04		
-55.85   	 39.98   	 65.88   	-879.96		
-51.88   	 43.03   	 62.36   	-864.70		
-50.05   	 43.95   	 58.90   	-849.44		
-52.19   	 45.47   	 55.50   	-829.09		
-56.76   	 50.05   	 52.19   	-808.75		
-59.51   	 58.59   	 48.95   	-778.23		
-58.29   	 68.66   	 45.84   	-752.79		
-54.63   	 76.29   	 42.83   	-712.10		
-51.88   	 78.43   	 39.98   	-676.50		
-51.88   	 77.21   	 37.27   	-640.89		
-53.71   	 77.21   	 34.71   	-600.20		
-53.71   	 81.18   	 32.31   	-564.60		
-50.66   	 88.50   	 30.05   	-523.90		
-46.08   	 94.91   	 27.96   	-483.21		
-43.03   	 96.13   	 26.02   	-437.43		
-43.03   	 92.47   	 24.27   	-396.74		
-44.56   	 87.59   	 22.69   	-356.05		
-45.47   	 85.45   	 21.26   	-305.19		
-46.08   	 84.84   	 20.04   	-264.50		
-48.52   	 83.01   	 18.98   	-213.63		
-53.10   	 77.82   	 18.13   	-178.03		
-55.85   	 72.02   	 17.42   	-137.33		
-54.32   	 68.05   	 16.87   	-106.82		
-48.22   	 68.05   	 16.44   	 -76.30		
-40.28   	 71.72   	 16.13   	 -50.86		
-33.87   	 78.74   	 15.93   	 -30.52		
-30.52   	 88.50   	 15.81   	 -10.17		
-27.77   	101.01   	 15.77(D)	   0.00		
-23.80   	115.36   	 15.77   	   5.09		
-19.84   	127.87   	 15.79   	  15.26		
-18.01   	134.58   	 15.85   	  10.17		
-18.31   	136.11   	 15.89   	  15.26		
-19.23   	136.72   	 15.95   	  10.17		
-18.92   	143.13   	 15.99   	   5.09		
-14.34   	161.74   	 16.01   	   5.09		
 -8.54   	189.21   	 16.03   	   0.00		
 -4.58   	217.90   	 16.03   	   0.00		
 -3.05   	239.87   	 16.03   	  -5.09		
 -1.83   	252.38   	 16.01   	  -5.09		
  3.05   	258.18   	 15.99   	  -5.09		
 12.51   	263.06   	 15.97   	 -10.17		
 23.50   	265.81   	 15.93   	  -5.09		
 30.21   	261.54   	 15.91   	  -5.09		
 31.43   	248.41   	 15.89   	  -5.09		
 29.60   	230.41   	 15.87   	   0.00		
 27.47   	213.32   	 15.87   	   0.00		
 23.50   	197.14   	 15.87   	  15.26		
 13.43   	173.95   	 15.93   	  15.26		
 -4.27   	137.94   	 15.99   	  30.52		
-26.25   	 90.94   	 16.11   	  30.52		
-44.25   	 45.17   	 16.24   	  40.69		
-54.02   	 12.82   	 16.40   	  40.69		
-55.54   	 -3.97   	 16.56   	  45.78		
-53.41   	-11.90   	 16.74   	  35.61		
-50.96   	-18.62   	 16.89   	  35.61		
-49.13   	-27.16   	 17.03   	  25.43		
-48.22   	-36.01   	 17.13   	  15.26		
-48.83   	-42.42   	 17.19   	  10.17		
-51.57   	-47.00   	 17.23   	   5.09		
-55.54   	-50.05   	 17.25   	  10.17		
-57.68   	-51.88   	 17.29   	  10.17		
-55.85   	-50.96   	 17.33   	  25.43		
-50.96   	-47.61   	 17.44   	  35.61		
-45.78   	-43.33   	 17.58   	  50.86		
-43.03   	-41.20   	 17.78   	  71.21		
-42.72   	-42.72   	 18.07   	  86.47		
-43.95   	-47.00   	 18.41   	 111.90		
-46.39   	-53.10   	 18.86   	 132.25		
-49.74   	-58.59   	 19.39   	 147.51		
-52.80   	-61.65   	 19.98   	 167.85		
-52.49   	-60.42   	 20.65   	 178.03		
-47.61   	-56.46   	 21.36   	 193.29		
-39.37   	-50.96   	 22.14   	 198.37		
-30.82   	-44.86   	 22.93   	 198.37		
-25.02   	-37.23   	 23.72   	 198.37		
-22.28   	-26.55   	 24.52   	 183.11		
-19.23   	-11.90   	 25.25   	 162.77		
-12.51   	  2.44   	 25.90   	 127.16		
  0.61   	 11.90   	 26.41   	  86.47		
 21.97   	 14.65   	 26.75   	  30.52		
 53.41   	 16.78   	 26.88   	 -15.26		
 93.99   	 28.99   	 26.82   	 -71.21		
142.82   	 57.07   	 26.53   	-106.82		
198.67   	 92.77   	 26.10   	-137.33		
260.01   	115.05   	 25.55   	-157.68		
324.40   	102.84   	 24.92   	-157.68		
386.35   	 48.83   	 24.29   	-152.59		
441.59   	-30.21   	 23.68   	-137.33		
486.76   	-105.90   	 23.13   	-116.99		
521.55   	-160.22   	 22.67   	 -96.64		
547.18   	-202.33   	 22.28   	 -81.38		
561.83(R)	-263.06   	 21.95   	 -55.95		
559.39   	-378.42   	 21.73   	 -35.61		
534.97   	-562.44   	 21.59(E)	 -10.17		
486.76   	-798.03   	 21.55   	  10.17		
419.31   	-1044.92   	 21.59   	  35.61		
344.85   	-1262.21   	 21.73   	  61.04		
279.85   	-1422.73   	 21.97   	  96.64		
240.17   	-1518.86   	 22.36   	 132.25		
231.02   	-1556.09   	 22.89   	 172.94		
244.75   	-1539.00   	 23.58   	 213.63		
262.15   	-1473.39   	 24.44   	 249.24		
266.72   	-1370.24   	 25.43   	 300.10		
252.99   	-1245.42   	 26.63   	 345.88		
227.36   	-1116.94   	 28.02   	 406.92		
198.67   	-992.43   	 29.64   	 467.95		
171.20   	-864.26   	 31.52   	 539.16		
143.43   	-721.74   	 33.67   	 615.46		
113.22   	-564.88   	 36.13   	 691.76		
 83.01   	-407.10   	 38.90   	 762.97		
 55.85   	-263.98   	 41.95   	 829.09		
 28.99   	-145.26   	 45.27   	 890.13		
 -4.27   	-48.22   	 48.83   	 940.99		
-47.91   	 32.35   	 52.59   	 981.68		
-97.96   	 95.83   	 56.52   	1017.29		
-140.38   	138.24   	 60.59   	1052.90		
-162.35   	160.52   	 64.80   	1078.33		
-162.05   	168.76   	 69.11   	1113.93		
-149.84   	171.51   	 73.57   	1134.28		
-139.47   	175.17   	 78.11   	1134.28		
-138.24   	180.66   	 82.64   	1119.02		
-144.04   	187.07   	 87.12   	1068.15		
-150.15   	193.18   	 91.39   	 996.94		
-152.28   	198.67   	 95.38   	 900.30		
-151.37   	202.64   	 98.98   	 798.57		
-151.67   	203.25   	102.18   	 701.93		
-154.42   	201.72   	104.98   	 610.37		
-156.86   	202.94   	107.43   	 544.25		
-156.25   	209.96   	109.60   	 503.56		
-151.67   	222.17   	111.62   	 483.21		
-145.57   	235.60   	113.55   	 478.13		
-142.52   	244.14   	115.46   	 467.95		
-144.96   	245.36   	117.33   	 467.95		
-150.76   	242.31   	119.21   	 457.78		
