  I     	  II     	  LV     	  LV'		
-33.87   	 -6.10   	 12.41   	 223.80		
-32.04   	-14.95   	 13.31   	 264.50		
-28.69   	-18.92   	 14.36   	 305.19		
-26.55   	-18.31   	 15.58   	 356.05		
-26.25   	-17.09   	 17.01   	 401.83		
-26.55   	-17.40   	 18.62   	 452.69		
-25.63   	-18.31   	 20.43   	 503.56		
-23.80   	-18.01   	 22.44   	 559.51		
-20.75   	-15.87   	 24.68   	 610.37		
-17.70   	-12.21   	 27.12   	 656.15		
-14.65   	 -7.63   	 29.75   	 696.84		
-12.21   	 -3.05   	 32.53   	 732.45		
 -9.46   	  2.14   	 35.46   	 762.97		
 -6.10   	  8.24   	 38.51   	 788.40		
 -2.14   	 14.95   	 41.67   	 813.83		
  2.14   	 22.58   	 44.92   	 839.26		
  6.10   	 31.13   	 48.28   	 869.78		
 10.38   	 40.59   	 51.76   	 885.04		
 15.56   	 50.05   	 55.30   	 905.39		
 21.06   	 59.20   	 58.92   	 900.30		
 26.86   	 68.36   	 62.52   	 895.22		
 32.04   	 77.51   	 66.10   	 864.70		
 37.23   	 87.59   	 69.56   	 818.92		
 43.33   	 99.18   	 72.84   	 762.97		
 50.35   	112.00   	 75.89   	 691.76		
 58.59   	125.73   	 78.66   	 630.72		
 67.75   	140.08   	 81.18   	 559.51		
 77.51   	155.03   	 83.42   	 503.56		
 87.59   	170.59   	 85.43   	 447.61		
 97.96   	187.07   	 87.22   	 406.92		
108.34   	204.47   	 88.85   	 371.31		
119.93   	222.47   	 90.34   	 345.88		
132.75   	240.78   	 91.72   	 320.45		
146.79   	259.40   	 93.00   	 295.01		
160.52   	277.71   	 94.18   	 269.58		
173.03   	295.72   	 95.26   	 249.24		
184.02   	312.19   	 96.26   	 218.72		
192.87   	326.54   	 97.13   	 193.29		
200.50   	337.52   	 97.90   	 162.77		
206.30   	344.24   	 98.56   	 142.42		
209.96   	346.98   	 99.12   	 122.07		
210.27   	345.46   	 99.61   	 111.90		
206.60   	339.05   	100.06   	 106.82		
198.67   	327.45   	100.49   	 101.73		
186.16   	309.14   	100.89   	 106.82		
169.37   	284.73   	101.32   	 111.90		
148.62   	255.13   	101.77   	 116.99		
124.82   	222.17   	102.24   	 116.99		
 99.49   	187.68   	102.71   	 116.99		
 73.55   	152.59   	103.17   	 111.90		
 48.83   	118.10   	103.62   	 101.73		
 25.63   	 84.84   	104.03   	  86.47		
  4.58   	 54.32   	104.37   	  76.30		
-14.34   	 26.86   	104.68   	  66.12		
-31.13   	  3.05   	104.94   	  50.86		
-45.17   	-17.09   	105.15   	  40.69		
-57.37   	-34.48   	105.31   	  40.69		
-67.75   	-48.83   	105.47   	  35.61		
-76.60   	-60.73   	105.62   	  35.61		
-83.62   	-69.89   	105.76   	  35.61		
-88.81   	-77.21   	105.90   	  40.69		
-92.16   	-83.31   	106.06   	  40.69		
-93.99   	-88.20   	106.23   	  45.78		
-95.52   	-91.86   	106.41   	  35.61		
-96.44   	-94.30   	106.55   	  25.43		
-96.74   	-96.13   	106.65   	  20.35		
-96.74   	-97.05   	106.73(S)	  -5.09		
-96.44   	-97.35   	106.71   	 -20.35		
-96.44   	-97.96   	106.63   	 -50.86		
-96.74   	-98.57   	106.43   	 -81.38		
-97.05   	-98.27   	106.10   	-116.99		
-96.13   	-97.05   	105.64   	-162.77		
-94.30   	-94.91   	104.98   	-213.63		
-91.86   	-92.77   	104.13   	-279.75		
-89.72   	-90.64   	103.01   	-361.14		
-88.81   	-89.42   	101.57   	-452.69		
-88.81   	-89.11   	 99.76   	-559.51		
-88.81   	-88.81   	 97.52   	-666.32		
-87.89   	-88.20   	 94.85   	-762.97		
-86.67   	-86.98   	 91.80   	-859.61		
-85.14   	-85.14   	 88.36   	-930.82		
-83.92   	-82.70   	 84.64   	-986.77		
-82.70   	-80.57   	 80.69   	-1022.38		
-81.79   	-78.74   	 76.60   	-1032.55		
-80.26   	-77.51   	 72.47   	-1037.64		
-78.74   	-76.60   	 68.32   	-1012.20		
-77.51   	-76.60   	 64.27   	-976.60		
-76.90   	-76.60   	 60.37   	-940.99		
-76.90   	-76.90   	 56.60   	-890.13		
-77.51   	-76.90   	 53.04   	-839.26		
-78.13   	-76.90   	 49.68   	-793.49		
-78.43   	-77.21   	 46.51   	-747.71		
-79.04   	-78.13   	 43.52   	-707.02		
-79.35   	-79.35   	 40.69   	-666.32		
-79.35   	-80.26   	 38.03   	-635.81		
-79.04   	-80.87   	 35.48   	-610.37		
-78.13   	-80.87   	 33.04   	-579.86		
-76.90   	-80.87   	 30.72   	-549.34		
-76.90   	-81.48   	 28.52   	-518.82		
-78.13   	-83.01   	 26.45   	-488.30		
-80.26   	-84.84   	 24.50   	-457.78		
-82.40   	-86.98   	 22.67   	-412.00		
-83.31   	-88.50   	 21.02   	-376.40		
-82.70   	-90.03   	 19.51   	-330.62		
-81.79   	-91.55   	 18.19   	-289.93		
-81.18   	-93.38   	 17.03   	-239.06		
-81.79   	-94.60   	 16.07   	-203.46		
-83.31   	-95.52   	 15.26   	-167.85		
-85.14   	-96.44   	 14.59   	-127.16		
-86.98   	-96.74   	 14.08   	-106.82		
-87.89   	-96.13   	 13.65   	 -86.47		
-87.59   	-92.77   	 13.31   	 -71.21		
-86.06   	-86.06   	 13.02   	 -61.04		
-83.31   	-76.29   	 12.78   	 -61.04		
-80.87   	-65.61   	 12.53   	 -55.95		
-79.04   	-55.85   	 12.31   	 -55.95		
-77.82   	-49.13   	 12.09   	 -55.95		
-76.90   	-45.78   	 11.86   	 -55.95		
-74.77   	-44.25   	 11.64   	 -55.95		
-70.80   	-41.50   	 11.41   	 -45.78		
-64.39   	-34.79   	 11.23   	 -40.69		
-57.07   	-22.58   	 11.07   	 -25.43		
-49.13   	 -6.41   	 10.97   	 -20.35		
-42.72   	  9.77   	 10.89   	  -5.09		
-37.23   	 22.89   	 10.86(D)	   5.09		
-32.04   	 32.35   	 10.89   	  10.17		
-26.86   	 38.76   	 10.93   	  15.26		
-22.89   	 42.42   	 10.99   	  15.26		
-21.97   	 41.20   	 11.05   	  20.35		
-25.02   	 33.57   	 11.13   	  15.26		
-30.82   	 20.45   	 11.19   	  10.17		
-36.01   	  3.05   	 11.23   	  10.17		
-39.67   	-17.40   	 11.27   	   5.09		
-43.64   	-40.89   	 11.29   	   5.09		
-51.88   	-67.14   	 11.31   	   0.00		
-65.31   	-92.16   	 11.31   	  10.17		
-80.87   	-110.17   	 11.35   	   5.09		
-93.08   	-119.32   	 11.37   	  15.26		
-97.35   	-122.38   	 11.43   	  15.26		
-95.21   	-124.21   	 11.50   	  25.43		
-90.94   	-128.48   	 11.60   	  30.52		
-88.20   	-134.89   	 11.72   	  40.69		
-89.11   	-141.91   	 11.88   	  40.69		
-91.55   	-147.40   	 12.04   	  45.78		
-93.38   	-150.45   	 12.23   	  45.78		
-93.38   	-151.98   	 12.41   	  50.86		
-91.86   	-152.59   	 12.61   	  50.86		
-90.33   	-153.20   	 12.82   	  45.78		
-90.03   	-153.81   	 13.00   	  45.78		
-91.25   	-154.42   	 13.18   	  40.69		
-92.77   	-155.03   	 13.35   	  35.61		
-95.52   	-154.42   	 13.49   	  30.52		
-99.49   	-149.84   	 13.61   	  30.52		
-104.37   	-133.36   	 13.73   	  25.43		
-104.37   	-92.77   	 13.84   	  20.35		
-84.84   	-22.28   	 13.92   	  25.43		
-24.72   	 72.33   	 14.02   	  20.35		
 94.60   	178.22   	 14.10   	  20.35		
277.10   	280.46   	 14.18   	  45.78		
714.11   	451.66   	 14.36   	  25.43		
854.49   	503.85(R)	 14.47(E)	  30.52		
870.06   	500.79   	 14.59   	  30.52		
746.46   	419.62   	 14.71   	  40.69		
522.16   	263.67   	 14.87   	  45.78		
271.91   	 73.55   	 15.06   	  50.86		
 70.80   	-88.20   	 15.26   	  66.12		
-39.67   	-173.03   	 15.52   	  76.30		
-66.83   	-172.42   	 15.83   	  96.64		
-49.44   	-115.97   	 16.22   	 116.99		
-26.86   	-46.69   	 16.68   	 147.51		
-17.09   	  1.53   	 17.27   	 172.94		
-17.70   	 18.62   	 17.97   	 208.54		
-19.84   	 13.73   	 18.80   	 239.06		
-18.92   	  2.44   	 19.76   	 274.67		
-16.78   	 -4.88   	 20.85   	 320.45		
-15.26   	 -5.80   	 22.14   	 361.14		
-15.56   	 -3.66   	 23.58   	 406.92		
-15.56   	 -1.83   	 25.21   	 457.78		
-14.95   	 -1.83   	 27.04   	 513.73		
-14.04   	 -2.75   	 29.09   	 574.77		
-12.51   	 -2.75   	 31.39   	 625.63		
-10.38   	 -1.83   	 33.90   	 686.67		
 -7.02   	  1.22   	 36.64   	 737.54		
 -3.05   	  5.49   	 39.59   	 783.31		
  1.53   	 11.29   	 42.73   	 829.09		
  5.80   	 18.01   	 46.04   	 854.52		
  9.46   	 24.72   	 49.46   	 879.96		
 12.51   	 31.43   	 52.98   	 890.13		
 15.56   	 38.15   	 56.54   	 885.04		
 18.62   	 45.17   	 60.08   	 869.78		
 23.19   	 53.41   	 63.56   	 839.26		
 28.38   	 62.26   	 66.92   	 803.66		
 33.87   	 71.41   	 70.13   	 762.97		
 39.37   	 80.87   	 73.18   	 717.19		
 44.86   	 91.25   	 76.05   	 676.50		
 50.35   	102.84   	 78.76   	 630.72		
 56.76   	115.66   	 81.28   	 595.11		
 64.39   	130.31   	 83.66   	 559.51		
 72.94   	145.57   	 85.90   	 534.08		
 82.40   	161.74   	 88.04   	 498.47		
 92.16   	178.22   	 90.03   	 473.04		
102.84   	195.01   	 91.92   	 442.52		
114.75   	212.71   	 93.69   	 401.83		
127.26   	230.71   	 95.30   	 356.05		
140.38   	249.02   	 96.72   	 310.27		
153.50   	267.03   	 97.97   	 269.58		
166.63   	284.73   	 99.04   	 223.80		
179.44   	302.12   	 99.94   	 183.11		
191.65   	318.91   	100.67   	 147.51		
203.55   	333.86   	101.26   	 132.25		
213.93   	346.68   	101.79   	 111.90		
222.17   	355.22   	102.24   	 111.90		
227.66   	359.19   	102.69   	 116.99		
229.80   	357.06   	103.15   	 116.99		
228.27   	349.12   	103.62   	 127.16		
222.47   	335.08   	104.13   	 132.25		
212.10   	315.55   	104.66   	 132.25		
196.23   	290.83   	105.19   	 142.42		
175.78   	261.54   	105.76   	 132.25		
151.37   	227.97   	106.29   	 132.25		
124.21   	191.96   	106.82   	 127.16		
 95.83   	154.42   	107.32   	 122.07		
 67.75   	117.19   	107.81   	 111.90		
 40.59   	 80.87   	108.26   	 101.73		
 15.26   	 46.39   	108.67   	 101.73		
 -7.93   	 15.26   	109.07   	  96.64		
-28.69   	-11.90   	109.46   	  86.47		
-46.39   	-35.10   	109.81   	  86.47		
-60.73   	-54.63   	110.15   	  81.38		
-71.11   	-70.19   	110.48   	  81.38		
-79.04   	-82.70   	110.80   	  66.12		
-85.14   	-91.86   	111.07   	  66.12		
-90.64   	-98.57   	111.33   	  50.86		
-96.13   	-104.37   	111.54   	  45.78		
-100.71   	-109.56   	111.72   	  30.52		
-103.45   	-114.44   	111.84   	  25.43		
-104.68   	-118.10   	111.94   	  10.17		
-104.98   	-120.85   	111.98(S)	   0.00		
-105.29   	-122.38   	111.98   	 -15.26		
-105.59   	-123.29   	111.92   	 -20.35		
-105.90   	-123.90   	111.84   	 -40.69		
-105.59   	-123.90   	111.68   	 -50.86		
-104.37   	-123.60   	111.47   	 -76.30		
-103.15   	-122.99   	111.17   	-101.73		
-102.23   	-122.68   	110.76   	-137.33		
-101.93   	-122.68   	110.21   	-183.11		
-101.93   	-122.38   	109.48   	-239.06		
-101.32   	-121.46   	108.52   	-320.45		
-99.79   	-119.63   	107.24   	-406.92		
-98.27   	-117.49   	105.62   	-508.65		
-97.05   	-115.66   	103.58   	-605.29		
-96.44   	-114.75   	101.16   	-701.93		
-96.44   	-114.75   	 98.35   	-793.49		
-96.13   	-114.44   	 95.18   	-859.61		
-95.21   	-113.53   	 91.74   	-920.65		
-93.99   	-112.30   	 88.06   	-961.34		
-93.38   	-111.08   	 84.21   	-976.60		
-93.38   	-110.47   	 80.30   	-986.77		
-93.38   	-110.17   	 76.36   	-981.68		
-93.08   	-109.56   	 72.43   	-966.43		
-92.16   	-108.34   	 68.57   	-951.17		
-90.64   	-106.51   	 64.76   	-930.82		
-89.72   	-104.68   	 61.04   	-910.47		
-89.11   	-103.15   	 57.40   	-885.04		
-88.81   	-101.93   	 53.86   	-859.61		
-88.20   	-101.01   	 50.42   	-839.26		
-87.59   	-100.71   	 47.06   	-803.66		
-86.98   	-100.40   	 43.85   	-773.14		
-86.98   	-101.01   	 40.75   	-732.45		
-88.20   	-102.23   	 37.82   	-691.76		
-89.72   	-104.06   	 35.06   	-651.07		
-90.94   	-105.90   	 32.45   	-605.29		
-90.94   	-106.20   	 30.03   	-559.51		
-90.03   	-105.29   	 27.79   	-513.73		
-89.42   	-104.06   	 25.74   	-473.04		
-89.72   	-104.06   	 23.85   	-427.26		
-91.55   	-105.59   	 22.14   	-386.57		
-93.08   	-107.73   	 20.59   	-350.97		
-93.99   	-109.56   	 19.19   	-315.36		
-93.38   	-110.17   	 17.92   	-279.75		
-92.47   	-110.78   	 16.81   	-254.32		
-92.16   	-112.00   	 15.79   	-223.80		
-92.77   	-113.53   	 14.89   	-198.37		
-93.69   	-113.83   	 14.10   	-167.85		
-93.38   	-110.78   	 13.43   	-142.42		
-91.55   	-104.37   	 12.86   	-116.99		
-88.50   	-95.21   	 12.39   	 -91.56		
-85.45   	-84.84   	 12.02   	 -71.21		
-83.92   	-75.68   	 11.74   	 -50.86		
-83.31   	-68.66   	 11.54   	 -35.61		
-83.01   	-64.39   	 11.39   	 -20.35		
-81.48   	-61.65   	 11.31   	 -10.17		
-77.82   	-59.51   	 11.27   	  -5.09		
-72.33   	-55.24   	 11.25   	   0.00		
-65.61   	-46.39   	 11.25   	   5.09		
-58.59   	-33.57   	 11.27   	   5.09		
-51.88   	-18.31   	 11.29   	   0.00		
-45.47   	 -3.66   	 11.29   	   5.09		
-38.45   	  7.93   	 11.31   	   0.00		
-30.82   	 17.09   	 11.31   	   5.09		
-24.72   	 23.50   	 11.33   	  -5.09		
-21.97   	 24.72   	 11.31   	   0.00		
-25.33   	 18.92   	 11.31   	  -5.09		
-32.96   	  7.63   	 11.29   	  -5.09		
-41.20   	 -7.63   	 11.27   	  -5.09		
-46.39   	-24.41   	 11.25   	  -5.09		
-48.52   	-43.03   	 11.23   	  -5.09		
-52.49   	-65.31   	 11.21   	 -10.17		
-62.56   	-89.42   	 11.17   	  -5.09		
-79.04   	-111.08   	 11.15   	  -5.09		
-97.05   	-125.12   	 11.13   	  -5.09		
-109.86   	-131.84   	 11.11(D)	   0.00		
-114.14   	-134.89   	 11.11   	   5.09		
-111.69   	-138.24   	 11.13   	  10.17		
-107.73   	-144.04   	 11.17   	  10.17		
-106.20   	-150.45   	 11.21   	  20.35		
-107.42   	-155.33   	 11.29   	  25.43		
-109.25   	-158.08   	 11.39   	  25.43		
-110.17   	-159.00   	 11.50   	  35.61		
-109.56   	-159.91   	 11.64   	  35.61		
-109.25   	-161.13   	 11.78   	  40.69		
-109.56   	-162.96   	 11.94   	  40.69		
-110.17   	-164.79   	 12.11   	  35.61		
-110.78   	-166.02   	 12.25   	  35.61		
-111.08   	-166.02   	 12.39   	  30.52		
-112.92   	-164.18   	 12.51   	  25.43		
-118.10   	-156.86   	 12.61   	  25.43		
-125.43   	-135.50   	 12.72   	  20.35		
-126.04   	-91.25   	 12.80   	  15.26		
-101.93   	-21.97   	 12.86   	  15.26		
-28.99   	 63.48   	 12.92   	  20.35		
112.00   	151.37   	 13.00   	  15.26		
320.43   	231.02   	 13.06   	  20.35		
566.41   	301.21   	 13.14   	  45.78		
924.07   	404.66(R)	 13.33(E)	  25.43		
914.00   	396.73   	 13.43   	  30.52		
755.31   	318.60   	 13.55   	  35.61		
498.35   	174.26   	 13.69   	  40.69		
228.88   	  3.66   	 13.86   	  45.78		
 25.94   	-134.28   	 14.04   	  55.95		
-74.16   	-197.45   	 14.26   	  71.21		
-87.59   	-183.11   	 14.55   	  91.56		
-60.73   	-121.15   	 14.91   	 116.99		
-35.10   	-54.02   	 15.38   	 137.33		
-27.16   	-11.60   	 15.93   	 178.03		
-30.82   	 -0.61   	 16.64   	 203.46		
-35.10   	 -9.16   	 17.46   	 249.24		
-35.10   	-21.06   	 18.45   	 284.84		
-32.96   	-26.55   	 19.59   	 320.45		
-31.13   	-25.02   	 20.87   	 371.31		
-30.82   	-21.36   	 22.36   	 417.09		
-30.82   	-19.23   	 24.03   	 462.87		
-30.21   	-18.31   	 25.88   	 513.73		
-28.99   	-17.09   	 27.93   	 569.68		
-26.86   	-13.43   	 30.21   	 620.55		
-24.11   	 -8.85   	 32.70   	 676.50		
-21.36   	 -4.58   	 35.40   	 727.36		
-18.92   	 -1.83   	 38.31   	 768.05		
-17.40   	  1.22   	 41.38   	 813.83		
-15.56   	  5.80   	 44.64   	 844.35		
-12.82   	 12.21   	 48.02   	 864.70		
 -9.16   	 20.14   	 51.47   	 874.87		
 -4.58   	 28.69   	 54.97   	 864.70		
  0.31   	 36.93   	 58.43   	 854.52		
  5.80   	 44.86   	 61.85   	 824.00		
 11.60   	 52.80   	 65.15   	 788.40		
 17.40   	 61.04   	 68.30   	 752.79		
 23.50   	 70.80   	 71.31   	 712.10		
 29.91   	 82.09   	 74.16   	 676.50		
 36.93   	 94.91   	 76.87   	 645.98		
 44.86   	108.95   	 79.45   	 620.55		
 53.10   	122.99   	 81.93   	 595.11		
 61.65   	137.02   	 84.31   	 569.68		
 70.50   	151.37   	 86.59   	 544.25		
 80.26   	167.24   	 88.77   	 523.90		
 91.25   	184.63   	 90.86   	 488.30		
104.06   	203.55   	 92.82   	 442.52		
118.10   	223.69   	 94.59   	 401.83		
133.06   	243.84   	 96.19   	 356.05		
148.01   	264.28   	 97.62   	 295.01		
162.35   	284.42   	 98.80   	 249.24		
175.78   	304.57   	 99.80   	 203.46		
187.99   	323.18   	100.61   	 167.85		
198.67   	339.05   	101.28   	 137.33		
207.82   	351.87   	101.83   	 122.07		
215.45   	359.80   	102.32   	 111.90		
220.64   	362.85   	102.77   	 111.90		
222.78   	360.72   	103.21   	 122.07		
220.34   	353.09   	103.70   	 127.16		
213.93   	339.05   	104.21   	 132.25		
202.64   	318.91   	104.74   	 137.33		
186.77   	292.66   	105.29   	 137.33		
165.41   	261.23   	105.84   	 132.25		
139.47   	226.14   	106.37   	 122.07		
109.86   	189.21   	106.86   	 111.90		
 79.04   	151.37   	107.30   	 101.73		
 49.13   	114.44   	107.71   	  86.47		
 21.36   	 79.35   	108.06   	  76.30		
 -3.97   	 46.69   	108.36   	  66.12		
-26.55   	 17.09   	108.63   	  66.12		
-45.47   	 -9.16   	108.89   	  66.12		
-61.04   	-32.04   	109.16   	  71.21		
-73.55   	-51.27   	109.44   	  66.12		
-83.31   	-66.53   	109.70   	  66.12		
-91.55   	-78.13   	109.97   	  61.04		
-98.27   	-86.67   	110.21   	  50.86		
-104.37   	-93.69   	110.42   	  45.78		
-109.56   	-99.49   	110.60   	  30.52		
-113.83   	-105.29   	110.72   	  20.35		
-117.19   	-109.86   	110.80   	   5.09		
-118.71   	-112.92   	110.82(S)	  -5.09		
-118.71   	-114.44   	110.80   	 -20.35		
-117.80   	-114.44   	110.72   	 -30.52		
-116.88   	-114.44   	110.60   	 -40.69		
-116.88   	-115.66   	110.44   	 -55.95		
-118.10   	-118.10   	110.21   	 -66.12		
-119.32   	-121.15   	109.95   	 -91.56		
-119.93   	-123.90   	109.58   	-116.99		
-119.02   	-124.82   	109.11   	-157.68		
-116.27   	-124.21   	108.48   	-213.63		
-112.61   	-122.07   	107.63   	-279.75		
-109.86   	-120.24   	106.51   	-366.22		
-108.34   	-119.32   	105.05   	-462.87		
-108.03   	-119.63   	103.19   	-569.68		
-107.12   	-119.93   	100.92   	-671.41		
-105.59   	-119.63   	 98.23   	-762.97		
-102.84   	-118.41   	 95.18   	-854.52		
-100.40   	-116.88   	 91.76   	-915.56		
-98.57   	-115.36   	 88.10   	-961.34		
-97.35   	-114.75   	 84.25   	-996.94		
-96.13   	-115.05   	 80.26   	-1007.12		
-95.21   	-115.66   	 76.24   	-1007.12		
-94.30   	-116.58   	 72.21   	-996.94		
-94.30   	-117.19   	 68.22   	-981.68		
-94.91   	-117.49   	 64.29   	-956.25		
-96.44   	-118.10   	 60.47   	-935.91		
-97.96   	-118.41   	 56.72   	-905.39		
-98.57   	-118.41   	 53.10   	-879.96		
-98.27   	-118.41   	 49.58   	-844.35		
-97.05   	-118.41   	 46.21   	-818.92		
-95.52   	-119.32   	 42.93   	-783.31		
-94.60   	-120.85   	 39.80   	-742.62		
-94.60   	-122.99   	 36.83   	-707.02		
-94.60   	-124.82   	 34.00   	-666.32		
-94.60   	-125.73   	 31.33   	-620.55		
-94.60   	-126.04   	 28.85   	-574.77		
-94.91   	-126.04   	 26.55   	-534.08		
-95.83   	-126.34   	 24.41   	-488.30		
-97.05   	-127.26   	 22.46   	-447.61		
-98.27   	-129.09   	 20.67   	-401.83		
-99.18   	-131.53   	 19.06   	-361.14		
-99.79   	-133.97   	 17.62   	-325.53		
-100.10   	-135.80   	 16.32   	-289.93		
-99.79   	-137.02   	 15.16   	-259.41		
-98.88   	-137.33   	 14.12   	-223.80		
-97.66   	-137.63   	 13.22   	-198.37		
-96.44   	-137.63   	 12.43   	-167.85		
-96.13   	-137.63   	 11.76   	-147.51		
-96.44   	-137.02   	 11.17   	-127.16		
-96.74   	-135.80   	 10.66   	-101.73		
-96.74   	-132.75   	 10.25   	 -86.47		
-96.13   	-128.17   	  9.91   	 -71.21		
-95.21   	-121.77   	  9.62   	 -55.95		
-93.08   	-113.22   	  9.40   	 -40.69		
-89.72   	-103.15   	  9.24   	 -30.52		
-85.45   	-92.47   	  9.11   	 -20.35		
-80.87   	-82.70   	  9.03   	 -15.26		
-77.21   	-75.38   	  8.97   	  -5.09		
-74.46   	-70.80   	  8.95   	  -5.09		
-71.72   	-67.44   	  8.93   	  -5.09		
-68.05   	-61.95   	  8.91   	   0.00		
-62.26   	-51.88   	  8.91   	   0.00		
-55.54   	-38.15   	  8.91   	  -5.09		
-48.83   	-23.50   	  8.89   	  -5.09		
-42.72   	-11.90   	  8.87   	 -10.17		
-36.62   	 -3.66   	  8.83   	 -10.17		
-29.91   	  1.83   	  8.79   	 -10.17		
-23.50   	  5.80   	  8.75   	 -20.35		
-19.84   	  7.02   	  8.67   	 -15.26		
-20.75   	  4.27   	  8.61   	 -20.35		
-25.94   	 -3.05   	  8.52   	 -20.35		
-32.04   	-14.34   	  8.44   	 -20.35		
-36.32   	-29.91   	  8.36   	 -20.35		
-39.06   	-50.66   	  8.28   	 -20.35		
-44.86   	-76.90   	  8.20   	 -10.17		
-57.07   	-104.68   	  8.16   	 -10.17		
-74.46   	-126.65   	  8.12   	 -10.17		
-90.94   	-139.16   	  8.08(D)	   0.00		
-100.71   	-143.13   	  8.08   	   5.09		
-102.84   	-144.65   	  8.10   	   5.09		
-100.10   	-148.01   	  8.12   	  15.26		
-97.66   	-154.11   	  8.18   	  15.26		
-97.96   	-161.13   	  8.24   	  20.35		
-99.79   	-166.32   	  8.32   	  25.43		
-101.62   	-169.37   	  8.42   	  30.52		
-102.23   	-171.81   	  8.55   	  25.43		
-102.54   	-175.78   	  8.65   	  30.52		
-103.15   	-180.36   	  8.77   	  30.52		
-103.76   	-184.33   	  8.89   	  30.52		
-104.68   	-186.46   	  9.01   	  25.43		
-105.59   	-186.16   	  9.11   	  20.35		
-106.81   	-184.33   	  9.20   	  10.17		
-109.56   	-181.27   	  9.24   	  10.17		
-114.75   	-174.26   	  9.28   	   5.09		
-120.24   	-154.11   	  9.30   	   5.09		
-117.19   	-111.08   	  9.32   	  -5.09		
-86.98   	-43.33   	  9.30   	   0.00		
 -5.80   	 39.98   	  9.30   	   0.00		
143.74   	122.38   	  9.30   	   0.00		
358.58   	191.96   	  9.30   	   0.00		
606.08   	250.55   	  9.30(E)	  10.17		
946.96   	350.34   	  9.34   	  10.17		
920.41   	360.11(R)	  9.38   	  15.26		
743.71   	307.01   	  9.44   	  20.35		
471.19   	184.33   	  9.52   	  25.43		
193.48   	 22.58   	  9.62   	  30.52		
 -7.32   	-120.54   	  9.75   	  45.78		
-97.05   	-196.84   	  9.93   	  50.86		
-97.66   	-193.79   	 10.13   	  71.21		
-61.04   	-137.02   	 10.42   	  91.56		
-31.13   	-68.05   	 10.78   	 116.99		
-21.97   	-21.36   	 11.25   	 147.51		
-25.63   	 -6.71   	 11.84   	 178.03		
-28.69   	-13.12   	 12.55   	 223.80		
-26.86   	-24.41   	 13.45   	 259.41		
-24.11   	-30.52   	 14.49   	 305.19		
-23.50   	-30.52   	 15.71   	 350.97		
-25.33   	-27.77   	 17.11   	 396.74		
-26.86   	-26.25   	 18.70   	 447.61		
-26.25   	-25.33   	 20.49   	 503.56		
-23.50   	-23.80   	 22.50   	 549.34		
-19.84   	-20.45   	 24.70   	 600.20		
