  I     	  II     	  LVp     	  LVp'		
-95.52   	-54.02   	 39.76   	   0.00		
-96.44   	-52.49   	 39.76   	   0.00		
-97.35   	-54.63   	 39.76   	  -5.09		
-97.05   	-58.59   	 39.74   	   0.00		
-94.91   	-60.12   	 39.74   	  -5.09		
-90.94   	-56.76   	 39.72   	   0.00		
-87.59   	-48.52   	 39.72   	  -5.09		
-87.89   	-40.28   	 39.69   	   0.00		
-92.47   	-37.84   	 39.69   	  -5.09		
-98.57   	-41.20   	 39.67   	   0.00		
-101.93   	-45.78   	 39.67   	  -5.09		
-101.93   	-46.08   	 39.65   	   0.00		
-99.18   	-39.98   	 39.65   	  -5.09		
-95.52   	-28.38   	 39.63   	   0.00		
-92.16   	-18.31   	 39.63   	   0.00		
-88.81   	-13.43   	 39.63   	   0.00		
-86.06   	-14.65   	 39.63   	   0.00		
-86.98   	-19.23   	 39.63   	   5.09		
-93.69   	-22.58   	 39.65   	   0.00		
-104.98   	-23.50   	 39.65   	   5.09		
-115.97   	-22.89   	 39.67   	   0.00		
-121.46   	-23.80   	 39.67   	   5.09		
-120.54   	-26.25   	 39.69   	   5.09		
-116.27   	-28.38   	 39.72   	   0.00		
-114.44   	-24.72   	 39.72   	   5.09		
-117.49   	-14.34   	 39.74   	   0.00		
-124.82   	 -2.14   	 39.74   	   5.09		
-133.97   	  4.88   	 39.76   	   0.00		
-141.30   	  2.75   	 39.76   	   0.00		
-145.57   	 -6.10   	 39.76   	   0.00		
-148.01   	-16.78   	 39.76   	   0.00		
-151.98   	-25.63   	 39.76   	   0.00		
-157.78   	-30.52   	 39.76   	  -5.09		
-163.57   	-29.60   	 39.74   	   0.00		
-167.54   	-22.58   	 39.74   	  -5.09		
-167.85   	-11.29   	 39.72   	  -5.09		
-165.41   	 -0.61   	 39.69   	  -5.09		
-162.35   	  3.05   	 39.67   	  -5.09		
-159.00   	 -0.31   	 39.65   	  -5.09		
-152.89   	 -3.36   	 39.63   	  -5.09		
-143.13   	  0.31   	 39.61   	  -5.09		
-130.62   	 10.07   	 39.59   	  -5.09		
-118.41   	 18.31   	 39.57   	 -10.17		
-108.64   	 18.31   	 39.53   	  -5.09		
-101.01   	 11.29   	 39.51   	   0.00		
-93.38   	  3.66   	 39.51   	  -5.09		
-83.01   	  2.75   	 39.49   	  -5.09		
-70.19   	  8.24   	 39.47   	   0.00		
-55.85   	 15.56   	 39.47   	  -5.09		
-41.20   	 21.97   	 39.45   	   0.00		
-26.25   	 28.99   	 39.45   	   5.09		
-11.90   	 39.37   	 39.47   	   0.00		
  0.00   	 52.49   	 39.47   	   5.09		
  4.58   	 60.73   	 39.49   	   0.00		
 -2.75   	 54.93   	 39.49   	   5.09		
-18.01   	 36.01   	 39.51   	   5.09		
-29.91   	 13.43   	 39.53   	   5.09		
-29.30   	  0.00   	 39.55   	   5.09		
-15.26   	  1.83   	 39.57   	   5.09		
  3.05   	 14.04   	 39.59   	   5.09		
 14.95   	 27.47   	 39.61   	   5.09		
 16.17   	 34.48   	 39.63   	   5.09		
 10.38   	 32.65   	 39.65   	   5.09		
  5.19   	 25.94   	 39.67   	   5.09		
  3.36   	 19.84   	 39.69   	   0.00		
  1.22   	 15.56   	 39.69   	   5.09		
 -5.49   	 13.73   	 39.72   	   0.00		
-14.95   	 13.43   	 39.72   	   0.00		
-21.06   	 14.04   	 39.72   	   0.00		
-17.40   	 16.78   	 39.72   	   0.00		
 -2.75   	 22.89   	 39.72   	  -5.09		
 14.65   	 28.08   	 39.69   	   0.00		
 21.36   	 26.55   	 39.69   	  -5.09		
 12.51   	 17.09   	 39.67   	  -5.09		
 -4.88   	  6.41   	 39.65   	  -5.09		
-15.56   	  3.66   	 39.63   	  -5.09		
-10.07   	 13.43   	 39.61   	  -5.09		
  6.71   	 28.99   	 39.59   	  -5.09		
 20.14   	 36.62   	 39.57   	  -5.09		
 19.23   	 32.35   	 39.55   	  -5.09		
  6.41   	 24.41   	 39.53   	   0.00		
 -7.02   	 21.06   	 39.53   	  -5.09		
-12.51   	 21.06   	 39.51   	  -5.09		
-11.29   	 14.65   	 39.49   	  -5.09		
-10.07   	 -1.22   	 39.47   	  -5.09		
-12.82   	-17.40   	 39.45   	   0.00		
-15.87   	-18.62   	 39.45   	  -5.09		
-13.43   	 -1.22   	 39.43   	  -5.09		
 -4.58   	 20.75   	 39.41   	   0.00		
  5.80   	 30.21   	 39.41   	  -5.09		
 10.68   	 22.89   	 39.39   	   0.00		
  9.16   	 10.68   	 39.39   	   0.00		
  4.27   	  8.54   	 39.39   	  -5.09		
  0.00   	 18.92   	 39.37   	   0.00		
 -2.75   	 31.43   	 39.37   	   0.00		
 -5.19   	 33.57   	 39.37   	   0.00		
 -8.54   	 24.11   	 39.37   	   0.00		
-11.90   	 11.90   	 39.37   	   5.09		
-12.82   	  7.63   	 39.39   	   0.00		
-10.38   	 14.34   	 39.39   	   0.00		
 -7.63   	 24.11   	 39.39   	   5.09		
 -7.63   	 28.99   	 39.41   	   0.00		
-10.68   	 27.47   	 39.41   	   5.09		
-14.65   	 24.72   	 39.43   	   5.09		
-16.48   	 25.33   	 39.45   	   5.09		
-15.87   	 28.38   	 39.47   	   0.00		
-15.26   	 27.77   	 39.47   	   5.09		
-16.48   	 20.14   	 39.49   	   5.09		
-18.31   	 10.68   	 39.51   	   5.09		
-17.40   	  8.85   	 39.53   	   5.09		
-13.12   	 18.01   	 39.55   	   0.00		
 -5.80   	 33.26   	 39.55   	   5.09		
  1.22   	 45.47   	 39.57   	   0.00		
  6.41   	 51.27   	 39.57   	   5.09		
  8.85   	 52.80   	 39.59   	   0.00		
  9.16   	 51.88   	 39.59   	   0.00		
  7.63   	 49.13   	 39.59   	   0.00		
  3.97   	 44.56   	 39.59   	   0.00		
  0.61   	 39.98   	 39.59   	   0.00		
  0.61   	 40.89   	 39.59   	   0.00		
  6.10   	 51.57   	 39.59   	   0.00		
 17.70   	 74.77   	 39.59   	   0.00		
 32.96   	111.08   	 39.59   	  -5.09		
 47.91   	156.86   	 39.57   	   0.00		
 56.15   	202.33   	 39.57   	   0.00		
 55.54   	232.24   	 39.57   	  -5.09		
 48.22   	235.90   	 39.55   	   0.00		
 42.11   	217.59   	 39.55   	  -5.09		
 45.47   	193.79   	 39.53   	   0.00		
 58.90   	180.36   	 39.53   	   0.00		
 76.60   	182.19   	 39.53   	  -5.09		
 86.98   	189.82   	 39.51   	   0.00		
 83.31   	191.35   	 39.51   	   0.00		
 68.66   	180.66   	 39.51   	  -5.09		
 51.27   	160.52   	 39.49   	   0.00		
 41.81   	138.24   	 39.49   	   0.00		
 44.86   	121.77   	 39.49   	   0.00		
 58.29   	115.66   	 39.49   	   0.00		
 74.46   	119.93   	 39.49   	   0.00		
 82.09   	125.43   	 39.49   	   0.00		
 71.41   	119.02   	 39.49   	   0.00		
 42.72   	 94.91   	 39.49   	   0.00		
  5.80   	 59.20   	 39.49   	   0.00		
-25.02   	 27.16   	 39.49   	   0.00		
-37.54   	 11.90   	 39.49   	   0.00		
-31.13   	 12.51   	 39.49   	   0.00		
-16.48   	 18.92   	 39.49   	   0.00		
 -6.71   	 18.62   	 39.49   	   0.00		
 -7.63   	  9.16   	 39.49   	   0.00		
-16.17   	 -2.75   	 39.49   	   5.09		
-23.80   	 -7.93   	 39.51   	   0.00		
-25.02   	 -4.58   	 39.51   	   0.00		
-18.31   	  3.97   	 39.51   	   0.00		
 -8.54   	 10.99   	 39.51   	   5.09		
 -2.75   	 11.29   	 39.53   	   0.00		
 -3.97   	  5.80   	 39.53   	   0.00		
-10.68   	  1.22   	 39.53   	   5.09		
-17.40   	  2.44   	 39.55   	   0.00		
-20.45   	  7.93   	 39.55   	   5.09		
-20.14   	 11.29   	 39.57   	   0.00		
-19.84   	  7.02   	 39.57   	   5.09		
-22.58   	 -5.49   	 39.59   	   0.00		
-27.47   	-17.40   	 39.59   	   0.00		
-30.52   	-18.92   	 39.59   	   5.09		
-29.30   	 -9.77   	 39.61   	   0.00		
-25.33   	  0.61   	 39.61   	   0.00		
-21.67   	  2.44   	 39.61   	   5.09		
-19.53   	 -5.49   	 39.63   	   0.00		
-17.40   	-13.73   	 39.63   	   0.00		
-11.60   	 -8.24   	 39.63   	   0.00		
  1.83   	 18.92   	 39.63   	   5.09		
 29.30   	 64.39   	 39.65   	   0.00		
 75.68   	119.32   	 39.65   	   0.00		
142.52   	179.14   	 39.65   	   0.00		
224.00   	245.36   	 39.65   	   0.00		
306.70   	323.49   	 39.65   	   0.00		
376.89   	419.92   	 39.65   	   0.00		
429.69   	531.62   	 39.65   	  -5.09		
472.41   	636.60   	 39.63   	   0.00		
523.68   	704.04   	 39.63   	   0.00		
600.28   	715.33   	 39.63   	   0.00		
704.35   	680.24   	 39.63   	  -5.09		
815.12   	635.99   	 39.61   	   0.00		
895.39   	612.79   	 39.61   	  -5.09		
904.24(R)	599.98   	 39.59   	   0.00		
819.09   	548.40   	 39.59   	  -5.09		
650.33   	406.19   	 39.57   	   0.00		
435.18   	171.51   	 39.57   	   0.00		
218.81   	-93.69   	 39.57   	  -5.09		
 38.45   	-302.73   	 39.55   	   0.00		
-88.81   	-396.42   	 39.55   	   0.00		
-162.96   	-374.45   	 39.55   	   0.00		
-191.65   	-285.95   	 39.55   	   0.00		
-184.02   	-192.87   	 39.55   	   0.00		
-154.72   	-130.62   	 39.55   	   0.00		
-120.54   	-101.32   	 39.55   	   0.00		
-96.13   	-87.59   	 39.55   	   5.09		
-88.50   	-73.85   	 39.57   	   0.00		
-94.91   	-57.07   	 39.57   	   5.09		
-106.81   	-43.03   	 39.59   	   0.00		
-114.14   	-36.62   	 39.59   	   5.09		
-112.61   	-36.01   	 39.61   	   5.09		
-103.45   	-35.40   	 39.63   	   5.09		
-92.77   	-32.96   	 39.65   	   0.00		
-87.89   	-31.43   	 39.65   	   5.09		
-92.16   	-34.79   	 39.67   	   5.09		
-104.06   	-41.81   	 39.69   	   0.00		
-116.27   	-48.22   	 39.69   	   5.09		
-119.93   	-47.91   	 39.72   	   0.00		
-110.78   	-39.37   	 39.72   	   5.09		
-92.16   	-26.25   	 39.74   	   0.00		
-72.94   	-14.65   	 39.74   	   0.00		
-63.17   	 -9.46   	 39.74   	   0.00		
-67.14   	-11.90   	 39.74   	   0.00		
-80.26   	-18.01   	 39.74   	   0.00		
-94.91   	-24.11   	 39.74   	   0.00		
-103.76   	-26.86   	 39.74   	   0.00		
-104.37   	-26.25   	 39.74   	  -5.09		
-98.88   	-24.11   	 39.72   	   0.00		
-90.94   	-21.67   	 39.72   	  -5.09		
-84.53   	-19.23   	 39.69   	  -5.09		
-81.18   	-14.95   	 39.67   	   0.00		
-80.57   	 -8.24   	 39.67   	  -5.09		
-80.57   	 -0.61   	 39.65   	  -5.09		
-79.65   	  6.10   	 39.63   	  -5.09		
-77.51   	  9.77   	 39.61   	   0.00		
-75.38   	  9.77   	 39.61   	  -5.09		
-75.07   	  8.24   	 39.59   	  -5.09		
-77.21   	  7.32   	 39.57   	   0.00		
-79.65   	  9.16   	 39.57   	  -5.09		
-79.65   	 13.73   	 39.55   	   0.00		
-76.90   	 20.45   	 39.55   	   0.00		
-72.94   	 27.16   	 39.55   	   0.00		
-71.11   	 31.43   	 39.55   	  -5.09		
-72.63   	 30.82   	 39.53   	   0.00		
-75.38   	 27.16   	 39.53   	   5.09		
-74.46   	 25.63   	 39.55   	   0.00		
-68.36   	 29.30   	 39.55   	   0.00		
-60.73   	 36.32   	 39.55   	   0.00		
-57.98   	 41.81   	 39.55   	   5.09		
-64.09   	 40.59   	 39.57   	   0.00		
-76.60   	 32.65   	 39.57   	   0.00		
-89.42   	 22.58   	 39.57   	   5.09		
-96.44   	 18.62   	 39.59   	   0.00		
-96.13   	 24.72   	 39.59   	   5.09		
-90.64   	 39.06   	 39.61   	   0.00		
-84.53   	 56.15   	 39.61   	   0.00		
-79.96   	 68.66   	 39.61   	   5.09		
-79.04   	 72.02   	 39.63   	   0.00		
-82.09   	 66.83   	 39.63   	   5.09		
-87.89   	 59.51   	 39.65   	   5.09		
-93.38   	 56.76   	 39.67   	   0.00		
-97.96   	 61.04   	 39.67   	   5.09		
-101.32   	 69.58   	 39.69   	   0.00		
-104.06   	 78.13   	 39.69   	   5.09		
-107.12   	 84.53   	 39.72   	   0.00		
-110.17   	 89.42   	 39.72   	   5.09		
-112.92   	 95.21   	 39.74   	   0.00		
-116.27   	102.54   	 39.74   	   0.00		
-121.77   	108.34   	 39.74   	   5.09		
-129.70   	110.47   	 39.76   	   0.00		
-136.11   	110.17   	 39.76   	   0.00		
-137.94   	111.08   	 39.76   	   5.09		
-133.06   	115.66   	 39.78   	   0.00		
-122.99   	122.68   	 39.78   	   0.00		
-112.30   	129.70   	 39.78   	   0.00		
-104.68   	133.67   	 39.78   	   0.00		
-100.71   	134.28   	 39.78   	   0.00		
-97.05   	135.50   	 39.78   	  -5.09		
-90.64   	138.55   	 39.76   	   0.00		
-79.96   	142.82   	 39.76   	   0.00		
-66.83   	144.65   	 39.76   	  -5.09		
-53.10   	142.52   	 39.74   	   0.00		
-39.06   	138.24   	 39.74   	  -5.09		
-24.41   	134.89   	 39.72   	   0.00		
 -8.24   	134.89   	 39.72   	  -5.09		
  7.63   	136.72   	 39.69   	   0.00		
 17.70   	134.28   	 39.69   	  -5.09		
 18.92   	124.21   	 39.67   	   0.00		
 12.51   	107.12   	 39.67   	  -5.09		
  3.36   	 88.81   	 39.65   	   0.00		
 -3.05   	 74.77   	 39.65   	   0.00		
 -2.44   	 69.58   	 39.65   	  -5.09		
  5.49   	 72.63   	 39.63   	   0.00		
 18.01   	 79.65   	 39.63   	  -5.09		
 28.99   	 84.53   	 39.61   	   0.00		
 32.35   	 83.01   	 39.61   	   0.00		
 26.86   	 74.16   	 39.61   	   0.00		
 15.56   	 61.95   	 39.61   	  -5.09		
  4.58   	 52.49   	 39.59   	   0.00		
 -0.61   	 49.13   	 39.59   	   0.00		
 -0.92   	 50.66   	 39.59   	   0.00		
 -0.61   	 51.27   	 39.59   	   0.00		
 -2.44   	 47.91   	 39.59   	  -5.09		
 -4.27   	 42.42   	 39.57   	   0.00		
 -3.66   	 39.37   	 39.57   	   0.00		
  0.61   	 40.89   	 39.57   	   0.00		
  7.93   	 47.00   	 39.57   	   0.00		
 14.34   	 52.19   	 39.57   	   0.00		
 17.09   	 52.19   	 39.57   	   0.00		
 16.17   	 48.22   	 39.57   	   0.00		
 11.90   	 42.42   	 39.57   	   5.09		
  5.49   	 37.54   	 39.59   	   0.00		
 -1.22   	 34.79   	 39.59   	   0.00		
 -3.36   	 35.10   	 39.59   	   0.00		
  1.22   	 37.84   	 39.59   	   0.00		
 11.29   	 42.72   	 39.59   	   0.00		
 20.75   	 46.69   	 39.59   	   0.00		
 22.28   	 45.47   	 39.59   	   0.00		
 13.43   	 38.15   	 39.59   	   5.09		
 -0.31   	 27.77   	 39.61   	   0.00		
-11.60   	 18.92   	 39.61   	  -5.09		
-16.78   	 14.95   	 39.59   	   0.00		
-15.87   	 17.40   	 39.59   	   0.00		
-13.73   	 23.50   	 39.59   	   0.00		
-12.51   	 30.52   	 39.59   	   0.00		
-10.99   	 34.48   	 39.59   	  -5.09		
 -7.63   	 33.87   	 39.57   	   0.00		
 -3.66   	 28.69   	 39.57   	   0.00		
 -0.61   	 23.19   	 39.57   	   0.00		
  0.00   	 21.36   	 39.57   	   0.00		
 -0.92   	 23.50   	 39.57   	  -5.09		
 -1.53   	 27.77   	 39.55   	   0.00		
 -1.83   	 30.21   	 39.55   	   0.00		
 -3.36   	 29.91   	 39.55   	   0.00		
 -7.02   	 27.47   	 39.55   	   0.00		
-12.21   	 24.11   	 39.55   	   0.00		
-16.17   	 21.06   	 39.55   	   0.00		
-16.17   	 18.92   	 39.55   	   0.00		
-13.73   	 18.92   	 39.55   	   0.00		
-12.51   	 19.84   	 39.55   	   0.00		
-14.34   	 23.19   	 39.55   	   0.00		
-16.78   	 28.69   	 39.55   	   0.00		
-16.17   	 34.48   	 39.55   	   0.00		
 -9.77   	 39.67   	 39.55   	   0.00		
  0.31   	 42.42   	 39.55   	   0.00		
  8.54   	 41.50   	 39.55   	   0.00		
 11.29   	 38.45   	 39.55   	   0.00		
  8.85   	 34.18   	 39.55   	   0.00		
  2.75   	 28.38   	 39.55   	   0.00		
 -7.02   	 20.45   	 39.55   	   0.00		
-17.70   	 11.29   	 39.55   	   0.00		
-25.94   	  5.80   	 39.55   	   0.00		
-27.47   	  7.02   	 39.55   	   0.00		
-19.23   	 17.09   	 39.55   	   0.00		
 -4.88   	 31.43   	 39.55   	   0.00		
  7.63   	 43.03   	 39.55   	  -5.09		
 12.51   	 47.61   	 39.53   	   0.00		
 10.99   	 45.47   	 39.53   	   0.00		
  7.32   	 40.89   	 39.53   	   0.00		
  5.80   	 37.54   	 39.53   	   5.09		
  5.19   	 36.01   	 39.55   	   0.00		
  0.31   	 32.65   	 39.55   	   5.09		
 -9.77   	 26.25   	 39.57   	   0.00		
-16.78   	 24.72   	 39.57   	   5.09		
-11.60   	 39.98   	 39.59   	   0.00		
  7.93   	 77.51   	 39.59   	   5.09		
 34.18   	131.53   	 39.61   	   0.00		
 53.71   	182.80   	 39.61   	   0.00		
 58.29   	212.71   	 39.61   	  -5.09		
 52.19   	218.51   	 39.59   	   0.00		
 48.22   	212.40   	 39.59   	  -5.09		
 53.71   	208.74   	 39.57   	 -10.17		
 66.53   	212.71   	 39.53   	  -5.09		
 77.82   	218.20   	 39.51   	 -10.17		
 79.04   	215.15   	 39.47   	  -5.09		
 70.19   	199.58   	 39.45   	 -10.17		
 57.98   	177.92   	 39.41   	  -5.09		
 51.88   	158.39   	 39.39   	  -5.09		
 54.93   	145.26   	 39.37   	  -5.09		
 65.00   	135.80   	 39.35   	  -5.09		
 73.24   	125.43   	 39.33   	   0.00		
 72.94   	109.56   	 39.33   	   0.00		
 62.56   	 89.42   	 39.33   	   0.00		
 44.86   	 69.27   	 39.33   	   0.00		
 24.11   	 52.80   	 39.33   	   0.00		
  4.58   	 42.72   	 39.33   	   0.00		
 -9.77   	 38.45   	 39.33   	   5.09		
-18.62   	 36.01   	 39.35   	   0.00		
-22.28   	 31.13   	 39.35   	   0.00		
-21.97   	 21.67   	 39.35   	   0.00		
-21.36   	  7.93   	 39.35   	  -5.09		
-22.58   	 -7.93   	 39.33   	   0.00		
-25.94   	-21.67   	 39.33   	   0.00		
-28.38   	-29.30   	 39.33   	  -5.09		
-28.38   	-28.99   	 39.31   	   0.00		
-25.94   	-24.11   	 39.31   	   0.00		
-22.89   	-19.53   	 39.31   	   0.00		
-21.06   	-19.84   	 39.31   	   5.09		
-21.67   	-25.94   	 39.33   	   5.09		
-22.89   	-33.57   	 39.35   	   5.09		
-22.89   	-36.62   	 39.37   	   5.09		
-20.45   	-31.74   	 39.39   	  10.17		
-17.09   	-22.89   	 39.43   	  10.17		
-16.17   	-15.87   	 39.47   	  15.26		
-18.62   	-16.17   	 39.53   	  10.17		
-24.11   	-22.28   	 39.57   	  15.26		
-29.30   	-29.60   	 39.63   	  15.26		
-29.91   	-32.96   	 39.69   	  10.17		
-25.02   	-32.35   	 39.74   	  15.26		
-18.62   	-31.13   	 39.80   	  10.17		
-15.26   	-32.96   	 39.84   	  15.26		
-15.87   	-35.10   	 39.90   	   5.09		
-17.70   	-30.52   	 39.92   	  10.17		
-13.12   	-12.82   	 39.96   	   5.09		
  6.41   	 23.80   	 39.98   	   5.09		
 45.78   	 79.96   	 40.00   	   5.09		
103.76   	150.45   	 40.02   	   0.00		
175.48   	228.88   	 40.02   	   0.00		
249.63   	309.45   	 40.02   	  -5.09		
315.25   	390.63   	 40.00   	  -5.09		
366.52   	473.63   	 39.98   	  -5.09		
409.55   	547.79   	 39.96   	 -10.17		
461.12   	590.82   	 39.92   	 -10.17		
538.64   	585.02   	 39.88   	 -15.26		
648.19   	535.58   	 39.82   	 -15.26		
771.48   	476.68   	 39.76   	 -15.26		
871.89   	444.34   	 39.69   	 -15.26		
908.81(R)	439.45   	 39.63   	 -15.26		
854.49   	419.92   	 39.57   	 -15.26		
711.98   	328.37   	 39.51   	 -20.35		
513.00   	140.99   	 39.43   	 -10.17		
300.90   	-102.84   	 39.39   	 -15.26		
115.66   	-323.49   	 39.33   	 -10.17		
-21.36   	-448.91   	 39.29   	 -10.17		
-107.73   	-455.93   	 39.25   	  -5.09		
-151.37   	-375.98   	 39.23   	  -5.09		
-163.57   	-271.00   	 39.21   	   0.00		
-155.94   	-192.57   	 39.21   	   0.00		
-141.30   	-157.47   	 39.21   	   0.00		
-128.78   	-151.67   	 39.21   	   5.09		
-121.15   	-151.37   	 39.23   	   5.09		
-117.19   	-141.60   	 39.25   	   5.09		
-115.66   	-126.65   	 39.27   	  10.17		
-117.19   	-118.41   	 39.31   	   5.09		
-123.29   	-123.29   	 39.33   	  10.17		
-131.53   	-135.50   	 39.37   	   5.09		
-137.02   	-144.04   	 39.39   	  10.17		
-134.58   	-142.82   	 39.43   	   5.09		
-126.34   	-135.50   	 39.45   	  10.17		
-116.58   	-128.48   	 39.49   	   5.09		
-110.47   	-125.43   	 39.51   	   5.09		
-108.34   	-123.60   	 39.53   	   5.09		
-105.90   	-117.49   	 39.55   	   5.09		
-101.93   	-105.90   	 39.57   	   0.00		
-97.96   	-93.69   	 39.57   	   5.09		
-97.05   	-88.81   	 39.59   	   5.09		
-99.79   	-95.21   	 39.61   	   0.00		
-104.37   	-110.47   	 39.61   	   5.09		
-108.03   	-127.56   	 39.63   	   0.00		
-108.64   	-137.33   	 39.63   	   0.00		
-106.20   	-136.11   	 39.63   	   0.00		
-103.45   	-126.95   	 39.63   	   0.00		
-101.32   	-115.66   	 39.63   	   0.00		
-100.71   	-109.56   	 39.63   	   0.00		
-101.93   	-112.30   	 39.63   	   0.00		
-104.68   	-121.15   	 39.63   	   0.00		
-107.12   	-130.31   	 39.63   	  -5.09		
-105.90   	-132.14   	 39.61   	   0.00		
-98.88   	-124.51   	 39.61   	  -5.09		
-87.59   	-110.78   	 39.59   	   0.00		
-77.51   	-97.35   	 39.59   	  -5.09		
-74.77   	-91.25   	 39.57   	  -5.09		
-82.40   	-95.83   	 39.55   	   0.00		
-96.13   	-107.42   	 39.55   	  -5.09		
-108.03   	-119.32   	 39.53   	  -5.09		
-110.78   	-124.82   	 39.51   	  -5.09		
-103.76   	-121.77   	 39.49   	  -5.09		
-92.77   	-112.00   	 39.47   	  -5.09		
-83.62   	-100.71   	 39.45   	  -5.09		
-79.04   	-93.38   	 39.43   	  -5.09		
-80.26   	-91.86   	 39.41   	  -5.09		
-85.14   	-94.91   	 39.39   	  -5.09		
-91.86   	-98.27   	 39.37   	   0.00		
-97.66   	-97.96   	 39.37   	  -5.09		
-101.32   	-94.60   	 39.35   	  -5.09		
-101.93   	-91.25   	 39.33   	   0.00		
-101.62   	-91.25   	 39.33   	  -5.09		
-103.76   	-94.30   	 39.31   	   0.00		
-108.03   	-96.44   	 39.31   	   0.00		
-110.78   	-92.77   	 39.31   	   0.00		
-109.25   	-84.23   	 39.31   	   0.00		
-103.76   	-76.60   	 39.31   	   5.09		
-97.66   	-74.46   	 39.33   	   0.00		
-94.30   	-77.21   	 39.33   	   5.09		
-97.05   	-82.70   	 39.35   	   5.09		
-104.68   	-87.28   	 39.37   	   5.09		
-114.75   	-89.72   	 39.39   	   5.09		
-125.73   	-90.94   	 39.41   	   5.09		
-136.72   	-91.55   	 39.43   	   5.09		
-146.18   	-91.25   	 39.45   	  10.17		
-154.42   	-90.33   	 39.49   	   5.09		
-158.69   	-88.81   	 39.51   	   5.09		
-159.00   	-85.75   	 39.53   	   0.00		
-156.25   	-78.43   	 39.53   	   5.09		
-150.15   	-60.12   	 39.55   	   0.00		
-138.55   	-25.02   	 39.55   	  -5.09		
-118.71   	 27.47   	 39.53   	   0.00		
-87.59   	 90.03   	 39.53   	   0.00		
-49.74   	147.09   	 39.53   	   0.00		
-15.87   	180.36   	 39.53   	  10.17		
  1.53   	180.36   	 39.57   	  10.17		
  0.00   	152.28   	 39.61   	  15.26		
-13.73   	113.22   	 39.67   	  15.26		
-27.16   	 79.96   	 39.74   	  20.35		
-30.52   	 61.34   	 39.82   	  15.26		
-21.36   	 53.41   	 39.88   	  10.17		
 -5.49   	 47.00   	 39.92   	   5.09		
 11.29   	 36.01   	 39.94   	  -5.09		
 25.94   	 21.06   	 39.92   	 -15.26		
 37.84   	  5.19   	 39.86   	 -20.35		
 45.78   	 -9.77   	 39.78   	 -35.61		
 47.61   	-25.02   	 39.63   	 -35.61		
 42.72   	-43.03   	 39.49   	 -45.78		
 34.79   	-62.56   	 39.31   	 -45.78		
 29.60   	-79.04   	 39.12   	 -55.95		
 29.91   	-90.33   	 38.90   	 -55.95		
 32.96   	-98.57   	 38.68   	 -55.95		
 32.65   	-108.03   	 38.45   	 -50.86		
 27.77   	-120.54   	 38.25   	 -55.95		
