  I     	  II     	  LVp     	  LVp'		
-89.72   	-103.76   	 23.21   	 101.73		
-89.72   	-101.32   	 23.62   	 111.90		
-90.33   	-98.88   	 24.07   	 116.99		
-90.64   	-97.05   	 24.54   	 122.07		
-90.03   	-95.21   	 25.03   	 127.16		
-86.98   	-92.47   	 25.53   	 127.16		
-81.79   	-87.89   	 26.04   	 122.07		
-75.07   	-82.09   	 26.53   	 127.16		
-68.36   	-75.68   	 27.04   	 116.99		
-62.56   	-69.89   	 27.51   	 116.99		
-57.37   	-64.70   	 27.98   	 116.99		
-52.80   	-61.04   	 28.44   	 111.90		
-48.22   	-60.42   	 28.89   	 106.82		
-41.50   	-63.48   	 29.32   	 101.73		
-27.77   	-65.00   	 29.73   	  96.64		
  4.88   	-52.19   	 30.11   	  86.47		
 74.16   	 -2.44   	 30.46   	  76.30		
198.06   	105.29   	 30.76   	  55.95		
380.86   	277.71   	 30.99   	  35.61		
600.89   	495.61   	 31.13   	  15.26		
802.92   	714.11   	 31.19   	 -10.17		
914.61   	875.55   	 31.15   	 -35.61		
878.30   	929.26(R)	 31.01   	 -61.04		
689.09   	849.61   	 30.76   	 -76.30		
408.02   	649.72   	 30.46   	 -96.64		
137.63   	386.35   	 30.07   	-101.73		
-32.96   	141.91   	 29.66   	-101.73		
-76.90   	-11.29   	 29.26   	 -91.56		
-35.40   	-47.00   	 28.89   	 -76.30		
 19.84   	 -1.22   	 28.59   	 -45.78		
 38.76   	 56.46   	 28.40   	  -5.09		
 17.40   	 71.11   	 28.38   	  35.61		
-16.48   	 35.40   	 28.52   	  86.47		
-36.01   	-18.31   	 28.87   	 152.59		
-36.01   	-53.41   	 29.48   	 213.63		
-26.86   	-57.37   	 30.34   	 279.75		
-21.67   	-44.56   	 31.45   	 361.14		
-22.89   	-34.18   	 32.90   	 432.35		
-26.86   	-35.40   	 34.63   	 513.73		
-28.99   	-43.33   	 36.68   	 595.11		
-27.47   	-49.44   	 39.06   	 676.50		
-24.11   	-50.05   	 41.77   	 757.88		
-19.84   	-45.78   	 44.80   	 834.18		
-16.78   	-40.89   	 48.14   	 905.39		
-14.95   	-38.15   	 51.76   	 966.43		
-14.04   	-38.76   	 55.63   	1007.12		
-13.43   	-40.89   	 59.65   	1032.55		
-12.21   	-42.11   	 63.78   	1037.64		
 -9.77   	-41.20   	 67.93   	1032.55		
 -7.02   	-38.15   	 72.06   	 996.94		
 -4.27   	-34.79   	 76.05   	 956.25		
 -1.83   	-32.96   	 79.88   	 905.39		
  0.31   	-31.74   	 83.50   	 844.35		
  2.44   	-30.82   	 86.88   	 778.23		
  4.58   	-29.30   	 89.99   	 722.28		
  6.10   	-27.47   	 92.88   	 661.24		
  7.93   	-25.63   	 95.52   	 605.29		
 10.07   	-23.50   	 97.94   	 559.51		
 12.82   	-20.75   	100.18   	 518.82		
 15.87   	-18.01   	102.26   	 473.04		
 18.92   	-15.26   	104.15   	 432.35		
 21.06   	-13.73   	105.88   	 391.66		
 22.89   	-13.12   	107.45   	 356.05		
 24.11   	-12.21   	108.87   	 315.36		
 25.94   	-10.38   	110.13   	 274.67		
 28.38   	 -7.63   	111.23   	 239.06		
 31.74   	 -4.58   	112.19   	 208.54		
 36.62   	 -1.83   	113.02   	 178.03		
 42.42   	  1.22   	113.73   	 147.51		
 48.83   	  5.19   	114.32   	 127.16		
 54.93   	  9.77   	114.83   	  96.64		
 60.73   	 14.95   	115.22   	  76.30		
 66.22   	 20.45   	115.52   	  40.69		
 72.33   	 26.55   	115.69   	  20.35		
 79.96   	 33.26   	115.77   	 -10.17		
 88.81   	 40.28   	115.73   	 -35.61		
 98.27   	 47.30   	115.58   	 -50.86		
108.64   	 54.63   	115.38   	 -66.12		
119.02   	 62.56   	115.12   	 -66.12		
129.70   	 71.11   	114.85   	 -66.12		
140.69   	 79.96   	114.59   	 -55.95		
151.06   	 89.42   	114.36   	 -40.69		
160.83   	 98.57   	114.20   	 -15.26		
169.98   	108.34   	114.14   	  10.17		
178.83   	118.41   	114.18   	  40.69		
186.77   	128.17   	114.34   	  76.30		
194.40   	137.33   	114.65   	 106.82		
201.11   	145.26   	115.08   	 147.51		
206.91   	152.59   	115.67   	 178.03		
212.40   	159.61   	116.38   	 208.54		
216.98   	166.93   	117.21   	 244.15		
220.34   	173.34   	118.19   	 269.58		
221.56   	178.53   	119.27   	 295.01		
219.73   	180.97   	120.45   	 315.36		
214.23   	179.75   	121.71   	 335.71		
204.16   	174.87   	123.05   	 350.97		
188.60   	165.41   	124.46   	 356.05		
168.15   	151.98   	125.88   	 361.14		
143.74   	134.58   	127.32   	 350.97		
117.80   	114.14   	128.73   	 340.79		
 92.47   	 91.86   	130.09   	 320.45		
 69.27   	 69.58   	131.37   	 295.01		
 47.91   	 48.22   	132.55   	 269.58		
 28.08   	 28.99   	133.63   	 239.06		
  9.46   	 12.21   	134.59   	 203.46		
 -7.93   	 -2.44   	135.40   	 172.94		
-22.89   	-15.56   	136.09   	 142.42		
-34.79   	-27.77   	136.66   	 111.90		
-43.95   	-39.06   	137.11   	  86.47		
-50.96   	-49.44   	137.46   	  66.12		
-57.07   	-57.98   	137.72   	  45.78		
-62.87   	-64.70   	137.90   	  25.43		
-67.44   	-69.27   	138.01   	  20.35		
-70.80   	-72.02   	138.09   	  10.17		
-72.02   	-72.94   	138.13   	  10.17		
-72.63   	-72.94   	138.17   	   5.09		
-72.94   	-72.94   	138.19   	   5.09		
-74.16   	-74.16   	138.21   	   5.09		
-76.90   	-76.90   	138.23   	   5.09		
-79.96   	-79.96   	138.25   	 -10.17		
-82.70   	-83.01   	138.21   	 -35.61		
-83.92   	-85.14   	138.07   	 -61.04		
-83.62   	-85.75   	137.82   	-111.90		
-82.09   	-85.45   	137.37   	-162.77		
-80.26   	-84.23   	136.72   	-223.80		
-79.65   	-83.01   	135.83   	-284.84		
-79.65   	-82.70   	134.69   	-350.97		
-80.26   	-83.01   	133.29   	-412.00		
-80.87   	-83.62   	131.64   	-478.13		
-81.79   	-84.53   	129.72   	-544.25		
-82.70   	-85.45   	127.55   	-610.37		
-83.31   	-86.06   	125.11   	-686.67		
-83.31   	-86.36   	122.36   	-757.88		
-83.31   	-86.98   	119.33   	-844.35		
-83.31   	-87.59   	115.95   	-930.82		
-84.23   	-88.50   	112.23   	-1007.12		
-85.75   	-88.81   	108.20   	-1083.41		
-87.28   	-88.81   	103.87   	-1149.54		
-88.20   	-88.20   	 99.27   	-1200.40		
-88.20   	-87.89   	 94.47   	-1230.92		
-87.59   	-87.89   	 89.54   	-1246.18		
-86.98   	-88.50   	 84.56   	-1241.09		
-86.98   	-89.11   	 79.59   	-1205.49		
-86.98   	-88.50   	 74.77   	-1164.80		
-86.36   	-87.28   	 70.11   	-1103.76		
-85.45   	-85.75   	 65.70   	-1032.55		
-83.92   	-84.23   	 61.57   	-956.25		
-82.40   	-83.31   	 57.74   	-869.78		
-81.48   	-82.09   	 54.26   	-783.31		
-80.57   	-80.87   	 51.13   	-701.93		
-79.65   	-79.65   	 48.32   	-615.46		
-78.43   	-78.74   	 45.86   	-539.16		
-77.21   	-78.13   	 43.70   	-467.95		
-75.99   	-78.13   	 41.83   	-391.66		
-74.77   	-78.43   	 40.26   	-330.62		
-73.24   	-78.43   	 38.94   	-274.67		
-71.11   	-78.13   	 37.84   	-218.72		
-68.97   	-77.51   	 36.97   	-172.94		
-67.75   	-77.21   	 36.28   	-132.25		
-67.14   	-77.82   	 35.75   	-101.73		
-67.14   	-78.74   	 35.34   	 -81.38		
-67.44   	-79.04   	 35.02   	 -66.12		
-67.14   	-78.74   	 34.75   	 -50.86		
-66.22   	-77.82   	 34.55   	 -40.69		
-64.70   	-76.60   	 34.38   	 -40.69		
-62.56   	-75.07   	 34.22   	 -35.61		
-60.42   	-74.16   	 34.08   	 -40.69		
-59.20   	-73.85   	 33.92   	 -45.78		
-59.81   	-74.46   	 33.73   	 -55.95		
-61.34   	-75.99   	 33.51   	 -71.21		
-62.87   	-77.82   	 33.22   	 -86.47		
-63.78   	-78.74   	 32.88   	-106.82		
-63.17   	-78.43   	 32.45   	-127.16		
-61.65   	-77.21   	 31.94   	-152.59		
-60.12   	-75.68   	 31.33   	-183.11		
-59.20   	-74.77   	 30.60   	-203.46		
-59.51   	-74.77   	 29.79   	-228.89		
-60.73   	-75.07   	 28.87   	-259.41		
-61.95   	-75.99   	 27.83   	-279.75		
-62.26   	-76.90   	 26.71   	-300.10		
-62.26   	-77.51   	 25.51   	-315.36		
-61.65   	-78.43   	 24.25   	-330.62		
-61.95   	-79.65   	 22.93   	-325.53		
-62.26   	-80.26   	 21.63   	-325.53		
-62.26   	-79.96   	 20.33   	-310.27		
-62.26   	-78.74   	 19.08   	-295.01		
-61.65   	-77.51   	 17.90   	-269.58		
-61.34   	-76.90   	 16.83   	-244.15		
-61.34   	-76.90   	 15.85   	-213.63		
-61.04   	-77.51   	 14.99   	-183.11		
-60.73   	-78.13   	 14.26   	-152.59		
-60.73   	-78.13   	 13.65   	-116.99		
-60.73   	-78.13   	 13.18   	 -86.47		
-60.73   	-78.43   	 12.84   	 -50.86		
-60.73   	-79.04   	 12.63   	 -20.35		
-60.73   	-79.96   	 12.55   	  10.17		
-60.12   	-80.26   	 12.59   	  35.61		
-58.90   	-79.65   	 12.74   	  55.95		
-57.68   	-78.13   	 12.96   	  71.21		
-56.76   	-75.99   	 13.25   	  86.47		
-56.46   	-74.46   	 13.59   	  86.47		
-56.46   	-73.85   	 13.94   	  81.38		
-56.15   	-74.16   	 14.26   	  76.30		
-55.54   	-74.77   	 14.57   	  61.04		
-54.63   	-75.68   	 14.81   	  40.69		
-53.71   	-75.99   	 14.97   	  25.43		
-53.41   	-75.99   	 15.08   	   5.09		
-53.41   	-75.38   	 15.10   	 -20.35		
-53.41   	-74.46   	 15.02   	 -30.52		
-52.80   	-73.85   	 14.89   	 -45.78		
-52.19   	-72.94   	 14.71   	 -50.86		
-51.57   	-72.02   	 14.51   	 -61.04		
-50.96   	-71.11   	 14.26   	 -61.04		
-50.35   	-71.11   	 14.02   	 -55.95		
-49.74   	-71.72   	 13.79   	 -50.86		
-49.13   	-72.63   	 13.59   	 -40.69		
-48.52   	-73.55   	 13.43   	 -30.52		
-47.91   	-73.55   	 13.31   	 -20.35		
-47.61   	-72.94   	 13.22   	 -10.17		
-47.30   	-72.02   	 13.18   	   0.00		
-47.00   	-71.41   	 13.18   	   0.00		
-47.00   	-71.11   	 13.18   	   0.00		
-46.69   	-70.80   	 13.18   	 -15.26		
-46.08   	-70.50   	 13.12   	 -35.61		
-45.17   	-69.89   	 12.98   	 -61.04		
-44.56   	-69.27   	 12.74   	 -96.64		
-44.56   	-69.27   	 12.35   	-132.25		
-44.86   	-69.89   	 11.82   	-162.77		
-44.86   	-70.50   	 11.17   	-193.29		
-44.25   	-70.19   	 10.40   	-218.72		
-43.03   	-69.58   	  9.52   	-228.89		
-41.81   	-68.66   	  8.61   	-249.24		
-40.59   	-68.36   	  7.61   	-259.41		
-39.67   	-68.36   	  6.57   	-259.41		
-38.76   	-68.66   	  5.53   	-254.32		
-37.54   	-68.97   	  4.52   	-233.98		
-36.01   	-68.36   	  3.58   	-213.63		
-34.79   	-67.44   	  2.73   	-162.77		
-34.48   	-65.92   	  2.08   	-101.73		
-34.48   	-64.39   	  1.67   	 -30.52		
-35.10   	-63.48   	  1.55   	  55.95		
-35.40   	-63.17   	  1.77   	 142.42		
-35.71   	-63.17   	  2.34   	 223.80		
-36.01   	-63.17   	  3.23   	 300.10		
-35.40   	-62.26   	  4.44   	 366.22		
-33.87   	-59.81   	  5.90   	 422.18		
-30.52   	-55.24   	  7.59   	 467.95		
-24.72   	-47.91   	  9.46   	 498.47		
-16.17   	-37.23   	 11.45   	 523.90		
 -5.19   	-23.50   	 13.55   	 534.08		
  6.71   	 -7.63   	 15.69   	 544.25		
 17.40   	  8.54   	 17.86   	 544.25		
 25.33   	 22.58   	 20.04   	 523.90		
 30.21   	 31.74   	 22.14   	 503.56		
 32.96   	 35.40   	 24.15   	 462.87		
 35.10   	 35.71   	 26.00   	 412.00		
 38.45   	 36.62   	 27.65   	 350.97		
 43.03   	 42.11   	 29.05   	 274.67		
 47.30   	 50.66   	 30.15   	 193.29		
 48.83   	 54.93   	 30.93   	 106.82		
 45.78   	 47.91   	 31.35   	  15.26		
 39.67   	 27.77   	 31.41   	 -66.12		
 34.18   	  1.22   	 31.15   	-142.42		
 33.57   	-21.06   	 30.58   	-203.46		
 40.28   	-31.43   	 29.77   	-244.15		
 51.57   	-30.82   	 28.79   	-279.75		
 60.42   	-25.94   	 27.67   	-289.93		
 61.04   	-22.89   	 26.51   	-284.84		
 50.35   	-23.80   	 25.37   	-269.58		
 29.91   	-28.08   	 24.29   	-249.24		
  5.19   	-35.71   	 23.30   	-213.63		
-16.78   	-47.61   	 22.44   	-178.03		
-31.43   	-64.39   	 21.73   	-142.42		
-37.23   	-82.70   	 21.16   	-106.82		
-36.62   	-97.35   	 20.73   	 -81.38		
-33.87   	-104.68   	 20.41   	 -55.95		
-33.26   	-105.59   	 20.18   	 -40.69		
-35.40   	-103.76   	 20.02   	 -25.43		
-39.37   	-103.15   	 19.92   	 -25.43		
-42.42   	-104.06   	 19.82   	 -30.52		
-43.95   	-105.29   	 19.69   	 -30.52		
-44.86   	-105.29   	 19.57   	 -35.61		
-45.47   	-104.06   	 19.43   	 -45.78		
-46.69   	-101.93   	 19.25   	 -45.78		
-47.91   	-100.10   	 19.06   	 -55.95		
-48.83   	-98.57   	 18.84   	 -61.04		
-48.52   	-97.35   	 18.60   	 -61.04		
-47.30   	-95.52   	 18.35   	 -61.04		
-45.17   	-93.08   	 18.11   	 -66.12		
-42.72   	-90.33   	 17.84   	 -61.04		
-40.59   	-87.28   	 17.60   	 -61.04		
-38.76   	-84.53   	 17.35   	 -61.04		
-36.93   	-82.40   	 17.11   	 -55.95		
-35.40   	-80.87   	 16.89   	 -45.78		
-33.87   	-79.04   	 16.70   	 -30.52		
-32.04   	-77.21   	 16.58   	 -15.26		
-30.21   	-74.46   	 16.52   	  10.17		
-28.38   	-70.50   	 16.56   	  35.61		
-26.55   	-66.53   	 16.70   	  71.21		
-24.72   	-62.87   	 16.99   	  96.64		
-23.19   	-61.34   	 17.38   	 127.16		
-21.06   	-63.17   	 17.88   	 142.42		
-16.48   	-67.75   	 18.45   	 152.59		
 -4.58   	-68.66   	 19.06   	 157.68		
 28.69   	-52.19   	 19.69   	 152.59		
103.45   	  4.27   	 20.31   	 132.25		
238.65   	120.54   	 20.83   	 106.82		
438.54   	301.21   	 21.26   	  81.38		
677.19   	524.60   	 21.59   	  40.69		
893.55   	744.63   	 21.75   	   5.09		
1008.00   	903.93   	 21.77   	 -35.61		
961.30   	953.37(R)	 21.63   	 -66.12		
751.04   	867.31   	 21.36   	 -96.64		
446.47   	659.48   	 20.98   	-116.99		
158.69   	386.66   	 20.51   	-127.16		
-18.92   	133.06   	 20.00   	-127.16		
-61.65   	-25.02   	 19.49   	-116.99		
-16.78   	-60.73   	 19.02   	 -91.56		
 39.67   	-10.38   	 18.66   	 -61.04		
 56.15   	 52.19   	 18.41   	  -5.09		
 32.04   	 69.58   	 18.39   	  50.86		
 -2.44   	 33.87   	 18.60   	 122.07		
-20.75   	-21.36   	 19.08   	 198.37		
-18.31   	-57.37   	 19.88   	 274.67		
 -8.54   	-61.04   	 20.98   	 356.05		
 -3.36   	-46.08   	 22.40   	 432.35		
 -5.80   	-32.96   	 24.13   	 508.65		
-10.99   	-32.04   	 26.16   	 574.77		
-13.73   	-38.76   	 28.46   	 640.89		
-13.12   	-45.47   	 31.03   	 696.84		
-10.38   	-48.22   	 33.81   	 747.71		
 -6.41   	-47.00   	 36.81   	 793.49		
 -3.05   	-43.95   	 39.98   	 834.18		
 -0.61   	-40.28   	 43.32   	 869.78		
  1.22   	-36.62   	 46.80   	 910.47		
  3.36   	-32.96   	 50.44   	 951.17		
  6.71   	-29.60   	 54.24   	 986.77		
 10.07   	-27.47   	 58.19   	1032.55		
 12.51   	-27.16   	 62.32   	1063.07		
 14.04   	-28.69   	 66.57   	1083.41		
 14.34   	-31.13   	 70.91   	1088.50		
 14.65   	-32.35   	 75.26   	1068.15		
 15.56   	-31.43   	 79.53   	1017.29		
 17.40   	-28.08   	 83.60   	 956.25		
 19.84   	-23.80   	 87.43   	 864.70		
 22.58   	-19.84   	 90.88   	 757.88		
 25.33   	-16.78   	 93.92   	 645.98		
 28.08   	-14.65   	 96.50   	 528.99		
 30.82   	-13.12   	 98.62   	 422.18		
 33.87   	-11.60   	100.30   	 315.36		
 37.23   	-10.07   	101.57   	 233.98		
 39.67   	 -8.85   	102.50   	 157.68		
 41.50   	 -7.63   	103.13   	 101.73		
 43.03   	 -6.10   	103.54   	  61.04		
 45.17   	 -3.36   	103.78   	  25.43		
 48.22   	  0.92   	103.89   	  -5.09		
 52.80   	  6.10   	103.87   	 -20.35		
 57.98   	 10.99   	103.78   	 -30.52		
 63.17   	 14.65   	103.66   	 -45.78		
 67.75   	 16.78   	103.48   	 -50.86		
 72.94   	 19.84   	103.28   	 -45.78		
 79.04   	 24.72   	103.09   	 -45.78		
 86.06   	 31.43   	102.91   	 -35.61		
 94.30   	 39.37   	102.77   	 -15.26		
103.15   	 47.30   	102.71   	   0.00		
112.61   	 54.93   	102.71   	  35.61		
122.38   	 63.48   	102.85   	  71.21		
132.45   	 72.63   	103.13   	 101.73		
142.21   	 82.70   	103.54   	 147.51		
151.98   	 92.47   	104.13   	 183.11		
162.66   	101.93   	104.86   	 223.80		
174.26   	112.30   	105.76   	 254.32		
186.77   	123.60   	106.77   	 279.75		
198.67   	135.80   	107.89   	 305.19		
209.66   	147.09   	109.11   	 330.62		
219.42   	156.86   	110.44   	 340.79		
228.58   	165.41   	111.80   	 350.97		
237.43   	174.26   	113.20   	 361.14		
245.97   	184.02   	114.65   	 361.14		
252.99   	194.09   	116.09   	 361.14		
257.57   	202.33   	117.54   	 356.05		
258.79   	207.52   	118.96   	 356.05		
256.04   	209.05   	120.39   	 361.14		
248.41   	207.21   	121.83   	 356.05		
234.99   	201.72   	123.25   	 361.14		
216.06   	191.96   	124.70   	 361.14		
191.96   	177.61   	126.14   	 356.05		
164.79   	159.30   	127.57   	 350.97		
136.11   	139.16   	128.97   	 340.79		
108.34   	118.71   	130.34   	 330.62		
 82.09   	 99.49   	131.66   	 315.36		
 57.98   	 81.48   	132.92   	 295.01		
 36.32   	 64.39   	134.10   	 274.67		
 16.48   	 48.52   	135.20   	 259.41		
 -1.53   	 32.96   	136.24   	 239.06		
-16.78   	 18.31   	137.19   	 213.63		
-28.99   	  4.27   	138.05   	 193.29		
-38.45   	 -7.63   	138.82   	 167.85		
-45.17   	-16.48   	139.49   	 142.42		
-50.66   	-21.67   	140.06   	 122.07		
-55.85   	-25.02   	140.55   	  91.56		
-59.81   	-28.38   	140.92   	  61.04		
-62.87   	-32.96   	141.16   	  30.52		
-64.70   	-38.15   	141.28   	  -5.09		
-65.61   	-41.20   	141.26   	 -30.52		
-66.22   	-40.59   	141.14   	 -66.12		
-66.83   	-37.54   	140.87   	-101.73		
-67.44   	-33.87   	140.47   	-132.25		
-67.44   	-32.04   	139.94   	-167.85		
-66.83   	-33.26   	139.27   	-203.46		
-66.22   	-36.01   	138.45   	-239.06		
-65.61   	-38.15   	137.50   	-274.67		
-65.61   	-39.37   	136.40   	-320.45		
-65.92   	-39.06   	135.12   	-356.05		
-66.22   	-38.15   	133.69   	-401.83		
-66.53   	-37.54   	132.08   	-447.61		
-66.53   	-37.54   	130.29   	-508.65		
-66.22   	-38.45   	128.26   	-559.51		
-65.61   	-40.28   	126.02   	-605.29		
