  I     	  II     	  AO     	  AO'		  FA     	  FA'		
  0.92   	  4.88   	129.22   	 -71.21		143.19   	 132.25		
  2.14   	  6.41   	128.93   	-111.90		143.72   	 116.99		
  3.05   	  3.66   	128.48   	-152.59		144.19   	 101.73		
  3.05   	 -3.05   	127.87   	-198.37		144.60   	  76.30		
  2.14   	-12.21   	127.08   	-239.06		144.90   	  50.86		
  0.00   	-21.36   	126.12   	-274.67		145.11   	  35.61		
 -3.05   	-28.08   	125.02   	-310.27		145.25   	   5.09		
 -6.41   	-30.21   	123.78   	-330.62		145.27(S)	 -20.35		
 -9.16   	-27.77   	122.46   	-345.88		145.19   	 -45.78		
 -9.77   	-23.80   	121.08   	-356.05		145.00   	 -76.30		
 -8.54   	-21.97   	119.65   	-345.88		144.70   	-101.73		
 -5.49   	-23.80   	118.27   	-330.62		144.29   	-137.33		
 -2.44   	-26.86   	116.95   	-305.19		143.74   	-167.85		
 -0.31   	-26.86   	115.73   	-269.58		143.07   	-198.37		
  0.61   	-22.58   	114.65   	-244.15		142.28   	-223.80		
  0.61   	-16.48   	113.67   	-213.63		141.38   	-259.41		
  0.61   	-12.82   	112.82   	-188.20		140.35   	-284.84		
  0.00   	-13.43   	112.06   	-167.85		139.21   	-305.19		
 -1.53   	-16.78   	111.39   	-152.59		137.99   	-335.71		
 -3.66   	-18.92   	110.78   	-137.33		136.64   	-345.88		
 -6.41   	-17.40   	110.23   	-122.07		135.26   	-366.22		
 -8.24   	-12.51   	109.75   	-122.07		133.79   	-376.40		
 -7.93   	 -8.24   	109.26   	-106.82		132.29   	-386.57		
 -5.80   	 -6.41   	108.83   	-106.82		130.74   	-386.57		
 -2.75   	 -6.10   	108.40   	-101.73		129.20   	-396.74		
  0.31   	 -4.88   	108.00   	-101.73		127.61   	-391.66		
  2.44   	 -0.92   	107.59   	-101.73		126.04   	-391.66		
  3.05   	  3.36   	107.18   	 -96.64		124.48   	-391.66		
  1.22   	  3.66   	106.80   	-101.73		122.91   	-381.48		
 -2.44   	 -0.92   	106.39   	 -96.64		121.38   	-381.48		
 -6.71   	 -7.93   	106.00   	-101.73		119.86   	-371.31		
-10.07   	-11.60   	105.59   	 -96.64		118.37   	-371.31		
-10.99   	 -9.46   	105.21   	 -96.64		116.89   	-356.05		
 -9.16   	 -3.97   	104.82   	 -96.64		115.46   	-350.97		
 -6.41   	  0.31   	104.43   	 -96.64		114.06   	-345.88		
 -4.88   	 -0.61   	104.05   	 -91.56		112.68   	-330.62		
 -5.80   	 -5.80   	103.68   	 -96.64		111.35   	-325.53		
 -7.63   	-11.90   	103.30   	 -91.56		110.05   	-315.36		
 -7.63   	-14.34   	102.93   	 -86.47		108.79   	-305.19		
 -4.88   	-12.51   	102.58   	 -91.56		107.57   	-295.01		
 -1.53   	 -9.46   	102.22   	 -86.47		106.39   	-284.84		
 -1.22   	 -9.16   	101.87   	 -86.47		105.25   	-274.67		
 -5.49   	-12.82   	101.53   	 -86.47		104.15   	-269.58		
-10.38   	-19.23   	101.18   	 -91.56		103.07   	-259.41		
-10.99   	-25.33   	100.81   	 -91.56		102.03   	-249.24		
 -6.41   	-28.08   	100.45   	 -96.64		101.04   	-239.06		
 -0.61   	-27.16   	100.06   	-101.73		100.08   	-233.98		
  0.92   	-24.72   	 99.65   	-101.73		 99.15   	-228.89		
 -4.27   	-22.58   	 99.25   	-106.82		 98.23   	-218.72		
-12.51   	-22.89   	 98.82   	-111.90		 97.35   	-208.54		
-17.09   	-24.41   	 98.37   	-111.90		 96.52   	-203.46		
-14.65   	-26.25   	 97.92   	-111.90		 95.71   	-198.37		
 -7.93   	-26.55   	 97.48   	   0.00		 94.91   	   0.00		
 -7.93   	-26.55   	 97.48   	-223.80		 94.91   	-371.31		
 -5.80   	-29.60   	 96.58   	   0.00		 93.43   	   0.00		
 -5.80   	-29.60   	 96.58   	-223.80		 93.43   	-340.79		
-20.14   	-40.89   	 95.69   	   0.00		 92.06   	   0.00		
-20.14   	-40.89   	 95.69   	-218.72		 92.06   	-310.27		
-18.01   	-45.78   	 94.81   	   0.00		 90.82   	   0.00		
-18.01   	-45.78   	 94.81   	-208.54		 90.82   	-284.84		
-10.68   	-45.47   	 93.98   	   0.00		 89.68   	   0.00		
-10.68   	-45.47   	 93.98   	-213.63		 89.68   	-259.41		
-16.78   	-50.05   	 93.12   	   0.00		 88.65   	   0.00		
-16.78   	-50.05   	 93.12   	-213.63		 88.65   	-233.98		
-19.23   	-45.17   	 92.27   	-106.82		 87.71   	-111.90		
-16.48   	-40.28   	 91.84   	-106.82		 87.26   	-101.73		
-12.82   	-37.84   	 91.41   	-106.82		 86.86   	-101.73		
 -9.46   	-38.76   	 90.99   	-106.82		 86.45   	 -91.56		
 -7.32   	-42.11   	 90.56   	-101.73		 86.08   	 -91.56		
 -7.32   	-46.39   	 90.15   	-101.73		 85.72   	 -86.47		
 -9.77   	-50.05   	 89.75   	-101.73		 85.37   	 -81.38		
-13.12   	-51.88   	 89.34   	 -96.64		 85.05   	 -81.38		
-15.26   	-50.96   	 88.95   	-101.73		 84.72   	 -76.30		
-14.95   	-48.52   	 88.54   	 -96.64		 84.41   	 -76.30		
-13.12   	-46.39   	 88.16   	 -96.64		 84.11   	 -71.21		
-11.60   	-45.78   	 87.77   	 -96.64		 83.82   	 -71.21		
-11.29   	-47.00   	 87.39   	 -96.64		 83.54   	 -66.12		
-11.29   	-47.91   	 87.00   	 -91.56		 83.28   	 -66.12		
-10.38   	-46.08   	 86.63   	 -96.64		 83.01   	 -66.12		
 -7.93   	-41.81   	 86.25   	 -91.56		 82.75   	 -61.04		
 -5.19   	-37.54   	 85.88   	 -96.64		 82.50   	 -66.12		
 -3.66   	-35.71   	 85.49   	 -91.56		 82.24   	 -61.04		
 -3.36   	-37.23   	 85.13   	 -96.64		 81.99   	 -61.04		
 -4.27   	-40.28   	 84.74   	 -91.56		 81.75   	 -55.95		
 -5.49   	-40.59   	 84.37   	 -96.64		 81.53   	 -61.04		
 -5.19   	-34.79   	 83.99   	 -96.64		 81.28   	 -55.95		
 -2.75   	-22.28   	 83.60   	 -91.56		 81.06   	 -55.95		
  0.92   	 -6.41   	 83.23   	 -91.56		 80.83   	 -55.95		
  3.36   	  7.02   	 82.87   	 -91.56		 80.61   	 -50.86		
  2.14   	 13.12   	 82.50   	 -91.56		 80.41   	 -55.95		
 -3.05   	 13.73   	 82.14   	 -86.47		 80.18   	 -50.86		
 -7.32   	 15.26   	 81.79   	 -91.56		 79.98   	 -55.95		
 -6.10   	 24.11   	 81.42   	 -86.47		 79.76   	 -50.86		
  0.61   	 40.28   	 81.08   	 -86.47		 79.55   	 -50.86		
  7.32   	 57.98   	 80.73   	 -86.47		 79.35   	 -50.86		
 10.07   	 71.11   	 80.39   	 -86.47		 79.15   	 -50.86		
  7.93   	 76.60   	 80.04   	 -81.38		 78.94   	 -50.86		
  6.41   	 74.16   	 79.71   	 -81.38		 78.74   	 -45.78		
 10.07   	 65.61   	 79.39   	 -81.38		 78.56   	 -50.86		
 19.53   	 52.49   	 79.06   	 -81.38		 78.35   	 -50.86		
 29.91   	 36.62   	 78.74   	 -81.38		 78.15   	 -45.78		
 36.32   	 21.67   	 78.41   	 -76.30		 77.97   	 -50.86		
 36.01   	 10.68   	 78.11   	 -76.30		 77.76   	 -50.86		
 30.82   	  5.80   	 77.80   	   0.00		 77.56   	   0.00		
 30.82   	  5.80   	 77.80   	-147.51		 77.56   	 -91.56		
 22.89   	  9.16   	 77.21   	   0.00		 77.19   	   0.00		
 22.89   	  9.16   	 77.21   	-132.25		 77.19   	 -96.64		
 40.89   	  9.46   	 76.68   	   0.00		 76.81   	   0.00		
 40.89   	  9.46   	 76.68   	-116.99		 76.81   	 -86.47		
 58.29   	 -8.54   	 76.22   	   0.00		 76.46   	   0.00		
 58.29   	 -8.54   	 76.22   	-111.90		 76.46   	 -91.56		
 44.86   	-14.95   	 75.77   	   0.00		 76.09   	   0.00		
 44.86   	-14.95   	 75.77   	-116.99		 76.09   	 -86.47		
 20.45   	-19.84   	 75.30   	   0.00		 75.75   	   0.00		
 20.45   	-19.84   	 75.30   	-127.16		 75.75   	 -91.56		
  0.00   	-61.95   	 74.79   	 -61.04		 75.38   	 -40.69		
 -7.02   	-81.79   	 74.55   	 -66.12		 75.22   	 -45.78		
-10.68   	-89.42   	 74.28   	 -66.12		 75.04   	 -40.69		
-10.38   	-85.45   	 74.02   	 -61.04		 74.87   	 -40.69		
 -8.54   	-76.60   	 73.77   	 -61.04		 74.71   	 -45.78		
 -6.10   	-68.97   	 73.53   	 -55.95		 74.53   	 -40.69		
 -2.75   	-63.17   	 73.31   	 -55.95		 74.36   	 -40.69		
  1.22   	-59.81   	 73.08   	 -50.86		 74.20   	 -45.78		
  4.58   	-58.29   	 72.88   	 -50.86		 74.02   	 -40.69		
  6.10   	-60.12   	 72.68   	 -45.78		 73.86   	 -45.78		
  3.66   	-65.31   	 72.49   	 -45.78		 73.67   	 -40.69		
 -2.75   	-72.02   	 72.31   	 -40.69		 73.51   	 -45.78		
-10.38   	-75.38   	 72.15   	 -40.69		 73.33   	 -45.78		
-15.26   	-72.02   	 71.98   	 -30.52		 73.14   	 -45.78		
-14.65   	-62.56   	 71.86   	 -35.61		 72.96   	 -45.78		
-11.90   	-51.57   	 71.72   	 -30.52		 72.78   	 -45.78		
-14.95   	-41.50   	 71.60   	 -30.52		 72.59   	 -45.78		
-31.13   	-29.60   	 71.47   	 -25.43		 72.41   	 -45.78		
-63.17   	-12.82   	 71.37   	 -30.52		 72.23   	 -45.78		
-101.62   	  9.46   	 71.25   	 -30.52		 72.04   	 -45.78		
-129.09   	 35.40   	 71.13   	 -30.52		 71.86   	 -50.86		
-126.04   	 64.09   	 71.01   	 -30.52		 71.66   	 -45.78		
-79.35   	101.62   	 70.88   	 -30.52		 71.47   	 -45.78		
 18.01   	164.18   	 70.76   	 -30.52		 71.29   	 -50.86		
166.02   	268.86   	 70.64   	 -35.61		 71.09   	 -45.78		
356.14   	416.26   	 70.50   	 -35.61		 70.91   	 -45.78		
566.10   	568.54   	 70.36   	 -35.61		 70.72   	 -45.78		
752.87   	650.02(R)	 70.21   	 -35.61		 70.54   	 -45.78		
862.12   	584.72   	 70.07   	 -40.69		 70.36   	 -45.78		
858.46   	352.78   	 69.91   	 -45.78		 70.17   	 -40.69		
749.82   	 24.72   	 69.73   	 -40.69		 70.01   	 -45.78		
586.85   	-264.28   	 69.56   	 -45.78		 69.83   	 -45.78		
431.21   	-401.31   	 69.38   	 -50.86		 69.64   	 -45.78		
317.38   	-369.26   	 69.18   	 -50.86		 69.46   	 -40.69		
237.43   	-246.58   	 68.97   	 -50.86		 69.30   	 -45.78		
164.79   	-134.28   	 68.77   	 -50.86		 69.11   	 -40.69		
 89.11   	-82.40   	 68.57   	 -45.78		 68.95   	 -45.78		
 23.19   	-74.46   	 68.38   	 -45.78		 68.77   	 -45.78		
-13.73   	-69.89   	 68.20   	 -45.78		 68.59   	 -45.78		
-17.70   	-50.05   	 68.02   	   0.00		 68.40   	   0.00		
-17.70   	-50.05   	 68.02   	 -71.21		 68.40   	 -86.47		
  3.05   	-14.34   	 67.73   	   0.00		 68.06   	   0.00		
  3.05   	-14.34   	 67.73   	 -45.78		 68.06   	 -86.47		
-16.78   	-23.80   	 67.55   	   0.00		 67.71   	   0.00		
-16.78   	-23.80   	 67.55   	 -10.17		 67.71   	 -86.47		
-35.40   	-23.19   	 67.51(D)	   0.00		 67.36   	   0.00		
-35.40   	-23.19   	 67.51   	  66.12		 67.36   	 -86.47		
-30.82   	-14.04   	 67.77   	   0.00		 67.02   	   0.00		
-30.82   	-14.04   	 67.77   	 167.85		 67.02   	 -81.38		
-22.58   	  0.92   	 68.44   	   0.00		 66.69   	   0.00		
-22.58   	  0.92   	 68.44   	 289.93		 66.69   	 -81.38		
-28.38   	  3.97   	 69.60   	 193.29		 66.37   	 -45.78		
-35.40   	 -3.66   	 70.38   	 218.72		 66.18   	 -40.69		
-41.50   	-12.51   	 71.25   	 244.15		 66.02   	 -40.69		
-45.17   	-18.62   	 72.23   	 269.58		 65.86   	 -40.69		
-46.69   	-19.23   	 73.31   	 295.01		 65.70   	 -35.61		
-47.30   	-14.34   	 74.49   	 310.27		 65.55   	 -40.69		
-47.61   	 -7.02   	 75.73   	 330.62		 65.39   	 -35.61		
-46.08   	 -0.31   	 77.05   	 340.79		 65.25   	 -30.52		
-42.11   	  4.58   	 78.41   	 356.05		 65.13   	 -20.35		
-36.32   	  7.63   	 79.84   	 361.14		 65.05   	 -20.35		
-32.04   	  9.16   	 81.28   	 371.31		 64.96   	 -10.17		
-32.65   	  7.63   	 82.77   	 366.22		 64.92(D)	   5.09		
-38.76   	  2.75   	 84.23   	 361.14		 64.94   	  20.35		
-47.91   	 -3.05   	 85.68   	 350.97		 65.03   	  45.78		
-54.02   	 -6.10   	 87.08   	 330.62		 65.21   	  61.04		
-52.80   	 -2.14   	 88.40   	 320.45		 65.45   	  91.56		
-45.47   	  7.93   	 89.68   	 300.10		 65.82   	 116.99		
-35.40   	 20.14   	 90.88   	 295.01		 66.29   	 147.51		
-28.38   	 28.08   	 92.06   	 279.75		 66.88   	 178.03		
-25.63   	 29.30   	 93.18   	 274.67		 67.59   	 203.46		
-27.47   	 25.63   	 94.28   	 264.50		 68.40   	 239.06		
-31.43   	 20.75   	 95.34   	 249.24		 69.36   	 269.58		
-36.62   	 17.09   	 96.34   	 228.89		 70.44   	 295.01		
-42.11   	 14.95   	 97.25   	 203.46		 71.62   	 320.45		
-47.30   	 13.73   	 98.07   	 183.11		 72.90   	 340.79		
-50.35   	 14.04   	 98.80   	 157.68		 74.26   	 366.22		
-51.27   	 14.65   	 99.43   	 147.51		 75.73   	 386.57		
-51.27   	 15.87   	100.02   	 147.51		 77.27   	 401.83		
-52.80   	 16.48   	100.61   	 162.77		 78.88   	 422.18		
-58.59   	 15.26   	101.26   	 193.29		 80.57   	 432.35		
-67.14   	 11.90   	102.03   	 223.80		 82.30   	 447.61		
-74.77   	  8.85   	102.93   	 269.58		 84.09   	 462.87		
-77.21   	  9.77   	104.01   	 305.19		 85.94   	 473.04		
-72.94   	 16.17   	105.23   	 345.88		 87.83   	 488.30		
-66.22   	 26.86   	106.61   	 371.31		 89.79   	 498.47		
-61.65   	 37.54   	108.10   	 381.48		 91.78   	 513.73		
-61.34   	 44.56   	109.62   	 391.66		 93.83   	 518.82		
-63.78   	 45.47   	111.19   	   0.00		 95.91   	   0.00		
-63.78   	 45.47   	111.19   	 737.54		 95.91   	1063.07		
-65.31   	 41.81   	114.14   	   0.00		100.16   	   0.00		
-65.31   	 41.81   	114.14   	 651.07		100.16   	1083.41		
-60.12   	 52.19   	116.74   	   0.00		104.50   	   0.00		
-60.12   	 52.19   	116.74   	 559.51		104.50   	1093.59		
-72.33   	 55.54   	118.98   	   0.00		108.87   	   0.00		
-72.33   	 55.54   	118.98   	 518.82		108.87   	1073.24		
-98.27   	 33.57   	121.06   	   0.00		113.16   	   0.00		
-98.27   	 33.57   	121.06   	 493.39		113.16   	1052.90		
-99.79   	 28.38   	123.03   	   0.00		117.37   	   0.00		
-99.79   	 28.38   	123.03   	 447.61		117.37   	1007.12		
-67.14   	 57.98   	124.82   	 198.37		121.40   	 488.30		
-52.19   	 70.19   	125.61   	 178.03		123.36   	 467.95		
-46.08   	 71.41   	126.33   	 162.77		125.23   	 457.78		
-48.22   	 62.56   	126.98   	 152.59		127.06   	 442.52		
-51.27   	 51.88   	127.59   	 147.51		128.83   	 422.18		
-45.78   	 47.91   	128.18   	 147.51		130.52   	 406.92		
-28.08   	 54.32   	128.77   	 147.51		132.15   	 391.66		
 -5.19   	 63.78   	129.36   	 152.59		133.71   	 366.22		
 11.29   	 64.39   	129.97   	 147.51		135.18   	 356.05		
 14.34   	 52.19   	130.56   	 142.42		136.60   	 330.62		
  7.63   	 32.04   	131.13   	 127.16		137.92   	 315.36		
  1.83   	 15.26   	131.64   	 116.99		139.19   	 295.01		
  5.49   	 10.07   	132.11   	  96.64		140.37   	 279.75		
 18.62   	 14.95   	132.49   	  81.38		141.48   	 264.50		
 32.96   	 22.28   	132.82   	  66.12		142.54   	 244.15		
 41.50   	 23.80   	133.08   	  55.95		143.52   	 223.80		
 41.50   	 16.78   	133.31   	  35.61		144.41   	 208.54		
 34.18   	  3.66   	133.45   	  25.43		145.25   	 193.29		
 23.50   	 -9.46   	133.55   	  10.17		146.02   	 172.94		
 14.65   	-18.31   	133.59(S)	 -10.17		146.71   	 157.68		
 11.60   	-20.14   	133.55   	 -35.61		147.34   	 137.33		
 16.17   	-16.48   	133.41   	 -61.04		147.89   	 122.07		
 25.63   	-11.60   	133.16   	 -96.64		148.38   	  96.64		
 33.87   	-10.68   	132.78   	-132.25		148.77   	  81.38		
 35.10   	-15.26   	132.25   	-172.94		149.09   	  55.95		
 28.99   	-23.19   	131.56   	-218.72		149.32   	  35.61		
 20.45   	-29.60   	130.68   	-259.41		149.46   	  15.26		
 16.78   	-29.91   	129.64   	-300.10		149.52(S)	 -15.26		
 20.45   	-24.72   	128.44   	-325.53		149.46   	 -40.69		
 27.77   	-19.23   	127.14   	-350.97		149.30   	 -66.12		
 31.74   	-19.23   	125.74   	-366.22		149.03   	 -96.64		
 29.60   	-25.02   	124.27   	-361.14		148.65   	-127.16		
 22.28   	-34.18   	122.83   	-356.05		148.14   	-152.59		
 12.21   	-43.95   	121.40   	-335.71		147.53   	-183.11		
  1.22   	-54.02   	120.06   	-310.27		146.79   	-213.63		
 -8.85   	-62.87   	118.82   	-289.93		145.94   	-239.06		
-15.26   	-68.05   	117.66   	-259.41		144.98   	-274.67		
-13.43   	-64.09   	116.62   	-233.98		143.89   	-295.01		
 -0.92   	-48.83   	115.69   	-213.63		142.71   	-320.45		
 17.70   	-27.16   	114.83   	   0.00		141.42   	   0.00		
 17.70   	-27.16   	114.83   	-371.31		141.42   	-707.02		
 34.79   	 -7.32   	113.35   	   0.00		138.60   	   0.00		
 34.79   	 -7.32   	113.35   	-320.45		138.60   	-773.14		
 16.48   	-25.33   	112.06   	   0.00		135.50   	   0.00		
 16.48   	-25.33   	112.06   	-284.84		135.50   	-818.92		
  7.02   	-30.21   	110.93   	   0.00		132.23   	   0.00		
  7.02   	-30.21   	110.93   	-259.41		132.23   	-834.18		
  4.58   	-27.77   	109.89   	   0.00		128.89   	   0.00		
  4.58   	-27.77   	109.89   	-233.98		128.89   	-839.26		
  0.61   	-33.87   	108.95   	   0.00		125.53   	   0.00		
  0.61   	-33.87   	108.95   	-213.63		125.53   	-829.09		
  7.02   	-31.13   	108.10   	-101.73		122.22   	-401.83		
 11.90   	-25.63   	107.69   	-106.82		120.61   	-396.74		
 14.04   	-21.67   	107.26   	-106.82		119.02   	-386.57		
 13.43   	-20.75   	106.84   	-111.90		117.48   	-376.40		
 10.07   	-23.80   	106.39   	-116.99		115.97   	-366.22		
  4.27   	-30.21   	105.92   	-116.99		114.51   	-361.14		
 -1.22   	-36.62   	105.45   	-116.99		113.06   	-345.88		
 -3.66   	-40.59   	104.98   	-111.90		111.68   	-330.62		
 -2.14   	-41.20   	104.54   	-106.82		110.36   	-325.53		
  1.22   	-40.59   	104.11   	-101.73		109.05   	-310.27		
  3.66   	-40.89   	103.70   	 -91.56		107.81   	-300.10		
  3.05   	-43.95   	103.34   	 -91.56		106.61   	-289.93		
  0.31   	-47.30   	102.97   	 -91.56		105.45   	-274.67		
 -1.53   	-48.22   	102.60   	 -91.56		104.35   	-264.50		
 -0.92   	-44.56   	102.24   	 -96.64		103.30   	-254.32		
  0.92   	-39.06   	101.85   	 -96.64		102.28   	-239.06		
  0.61   	-36.01   	101.46   	 -96.64		101.32   	-228.89		
 -2.44   	-38.15   	101.08   	 -96.64		100.41   	-218.72		
 -5.19   	-43.33   	100.69   	 -96.64		 99.53   	-213.63		
 -5.49   	-47.91   	100.30   	 -96.64		 98.68   	-198.37		
 -3.66   	-49.74   	 99.92   	 -86.47		 97.88   	-188.20		
 -2.44   	-49.44   	 99.57   	 -86.47		 97.13   	-183.11		
 -2.75   	-48.22   	 99.23   	 -86.47		 96.40   	-172.94		
 -4.27   	-46.69   	 98.88   	 -81.38		 95.71   	-162.77		
 -3.66   	-44.25   	 98.56   	 -81.38		 95.06   	-157.68		
  0.00   	-40.89   	 98.23   	 -86.47		 94.42   	-147.51		
  3.97   	-39.37   	 97.88   	 -86.47		 93.83   	-142.42		
  5.49   	-41.20   	 97.54   	 -86.47		 93.27   	-137.33		
  3.97   	-45.17   	 97.19   	 -86.47		 92.72   	-127.16		
  1.83   	-48.52   	 96.85   	 -86.47		 92.21   	-122.07		
  1.53   	-49.44   	 96.50   	 -86.47		 91.72   	-116.99		
  3.05   	-48.52   	 96.15   	 -86.47		 91.25   	-111.90		
  4.88   	-47.61   	 95.81   	 -86.47		 90.80   	-106.82		
  5.19   	-48.52   	 95.46   	 -86.47		 90.38   	 -96.64		
  3.36   	-51.57   	 95.12   	 -91.56		 89.99   	 -96.64		
  0.92   	-54.02   	 94.75   	 -86.47		 89.60   	 -91.56		
  0.61   	-53.41   	 94.40   	 -91.56		 89.24   	 -86.47		
  3.66   	-48.83   	 94.04   	 -96.64		 88.89   	 -81.38		
  9.46   	-42.42   	 93.65   	   0.00		 88.57   	   0.00		
  9.46   	-42.42   	 93.65   	-198.37		 88.57   	-157.68		
 14.65   	-37.23   	 92.86   	   0.00		 87.93   	   0.00		
 14.65   	-37.23   	 92.86   	-198.37		 87.93   	-147.51		
  3.36   	-49.44   	 92.06   	   0.00		 87.34   	   0.00		
  3.36   	-49.44   	 92.06   	-203.46		 87.34   	-137.33		
  2.44   	-49.13   	 91.25   	   0.00		 86.80   	   0.00		
  2.44   	-49.13   	 91.25   	-198.37		 86.80   	-127.16		
 14.04   	-35.10   	 90.46   	   0.00		 86.29   	   0.00		
 14.04   	-35.10   	 90.46   	-198.37		 86.29   	-122.07		
 11.90   	-29.60   	 89.66   	   0.00		 85.80   	   0.00		
 11.90   	-29.60   	 89.66   	-193.29		 85.80   	-116.99		
 14.04   	 -7.02   	 88.89   	 -91.56		 85.33   	 -55.95		
 20.75   	 13.12   	 88.52   	 -91.56		 85.11   	 -50.86		
 26.55   	 31.13   	 88.16   	 -86.47		 84.90   	 -55.95		
 27.16   	 41.20   	 87.81   	 -86.47		 84.68   	 -50.86		
 21.97   	 42.72   	 87.47   	 -81.38		 84.48   	 -50.86		
 14.04   	 39.98   	 87.14   	 -86.47		 84.27   	 -45.78		
  7.93   	 38.15   	 86.80   	 -86.47		 84.09   	 -50.86		
  7.02   	 40.89   	 86.45   	 -86.47		 83.89   	 -45.78		
 11.90   	 46.69   	 86.10   	 -91.56		 83.70   	 -50.86		
 19.53   	 50.66   	 85.74   	 -86.47		 83.50   	 -45.78		
 27.77   	 48.52   	 85.39   	 -91.56		 83.32   	 -45.78		
 35.71   	 39.98   	 85.03   	 -86.47		 83.13   	 -45.78		
 42.72   	 27.77   	 84.68   	 -91.56		 82.95   	 -45.78		
 49.13   	 17.40   	 84.31   	 -86.47		 82.77   	 -45.78		
 53.10   	 10.38   	 83.97   	 -86.47		 82.58   	 -50.86		
 53.10   	  6.41   	 83.62   	 -86.47		 82.38   	 -45.78		
 49.74   	  4.27   	 83.28   	 -86.47		 82.20   	 -40.69		
 46.39   	  3.66   	 82.93   	 -81.38		 82.03   	 -45.78		
 47.91   	  3.36   	 82.60   	 -81.38		 81.85   	 -45.78		
 57.68   	  1.83   	 82.28   	 -81.38		 81.67   	 -45.78		
 73.85   	 -1.22   	 81.95   	 -81.38		 81.48   	 -45.78		
 90.33   	 -4.27   	 81.63   	 -81.38		 81.30   	 -45.78		
 98.88   	 -4.88   	 81.30   	 -76.30		 81.12   	 -45.78		
 93.38   	 -3.36   	 81.00   	 -71.21		 80.94   	 -40.69		
 75.07   	 -4.88   	 80.71   	 -76.30		 80.77   	 -45.78		
 51.57   	-15.26   	 80.41   	 -71.21		 80.59   	 -40.69		
 31.13   	-35.71   	 80.12   	 -71.21		 80.43   	 -40.69		
 19.84   	-58.90   	 79.84   	 -66.12		 80.26   	 -45.78		
 18.01   	-75.07   	 79.57   	 -71.21		 80.08   	 -40.69		
 19.53   	-79.35   	 79.29   	 -61.04		 79.92   	 -40.69		
 19.53   	-75.07   	 79.04   	 -66.12		 79.76   	 -40.69		
 15.87   	-69.89   	 78.78   	 -61.04		 79.59   	 -45.78		
  9.46   	-69.58   	 78.53   	 -61.04		 79.41   	 -40.69		
  4.27   	-74.16   	 78.29   	 -55.95		 79.25   	 -40.69		
  2.44   	-78.13   	 78.07   	 -55.95		 79.08   	 -40.69		
  4.58   	-76.90   	 77.84   	 -55.95		 78.92   	 -40.69		
  9.46   	-69.89   	 77.62   	 -55.95		 78.76   	 -40.69		
 13.43   	-62.26   	 77.40   	   0.00		 78.60   	   0.00		
 13.43   	-62.26   	 77.40   	-101.73		 78.60   	 -86.47		
 15.26   	-56.15   	 76.99   	   0.00		 78.25   	   0.00		
 15.26   	-56.15   	 76.99   	 -86.47		 78.25   	 -86.47		
 17.09   	-53.10   	 76.64   	   0.00		 77.90   	   0.00		
 17.09   	-53.10   	 76.64   	 -81.38		 77.90   	 -86.47		
 15.26   	-39.37   	 76.32   	   0.00		 77.56   	   0.00		
 15.26   	-39.37   	 76.32   	 -81.38		 77.56   	 -86.47		
-24.41   	 -9.16   	 75.99   	   0.00		 77.21   	   0.00		
-24.41   	 -9.16   	 75.99   	 -76.30		 77.21   	 -91.56		
-99.18   	 32.35   	 75.69   	   0.00		 76.85   	   0.00		
-99.18   	 32.35   	 75.69   	 -76.30		 76.85   	 -96.64		
-91.25   	 85.75   	 75.38   	 -40.69		 76.46   	 -45.78		
 -7.02   	145.57   	 75.22   	 -45.78		 76.28   	 -50.86		
140.38   	251.16   	 75.04   	 -40.69		 76.07   	 -45.78		
339.97   	403.75   	 74.87   	 -45.78		 75.89   	 -50.86		
565.80   	572.51   	 74.69   	 -40.69		 75.69   	 -45.78		
773.93   	686.65(R)	 74.53   	 -45.78		 75.50   	 -50.86		
910.34   	665.89   	 74.34   	 -45.78		 75.30   	 -50.86		
934.14   	471.80   	 74.16   	 -50.86		 75.10   	 -45.78		
842.90   	149.84   	 73.96   	 -45.78		 74.91   	 -50.86		
679.63   	-175.78   	 73.77   	 -50.86		 74.71   	 -45.78		
509.95   	-375.37   	 73.57   	 -50.86		 74.53   	 -45.78		
380.55   	-396.12   	 73.37   	 -45.78		 74.34   	 -50.86		
295.41   	-286.87   	 73.18   	 -50.86		 74.14   	 -45.78		
227.66   	-149.84   	 72.98   	 -45.78		 73.96   	 -45.78		
155.03   	-61.34   	 72.80   	 -45.78		 73.77   	 -50.86		
 82.09   	-33.87   	 72.61   	 -40.69		 73.57   	 -45.78		
 30.82   	-34.18   	 72.45   	 -35.61		 73.39   	 -45.78		
 14.34   	-30.82   	 72.31   	 -30.52		 73.20   	 -45.78		
 23.50   	-17.70   	 72.19   	 -25.43		 73.02   	 -40.69		
 35.71   	 -5.80   	 72.09   	 -20.35		 72.86   	 -45.78		
 33.26   	 -4.58   	 72.00   	 -10.17		 72.68   	 -45.78		
 17.09   	-10.99   	 71.96(D)	   0.00		 72.49   	 -45.78		
 -1.22   	-17.09   	 71.96   	  15.26		 72.31   	 -45.78		
-11.60   	-18.01   	 72.02   	  40.69		 72.13   	 -45.78		
-11.90   	-14.04   	 72.19   	  61.04		 71.94   	 -40.69		
 -7.32   	 -8.54   	 72.43   	  91.56		 71.78   	 -45.78		
 -3.36   	 -3.97   	 72.80   	 116.99		 71.60   	 -45.78		
 -2.44   	 -1.83   	 73.27   	 152.59		 71.41   	 -40.69		
