  I     	  II     	  LV     	  LV'		
125.43   	208.74   	149.52   	 157.68		
116.88   	201.42   	150.15   	 137.33		
105.90   	189.21   	150.70   	 127.16		
 94.30   	173.65   	151.21   	 106.82		
 83.31   	157.17   	151.64   	  96.64		
 73.24   	140.99   	152.02   	  76.30		
 62.87   	126.65   	152.33   	  66.12		
 51.27   	114.14   	152.59   	  40.69		
 38.15   	103.15   	152.76   	  30.52		
 25.63   	 94.60   	152.88   	   5.09		
 14.95   	 88.20   	152.90(S)	 -10.17		
  5.49   	 82.70   	152.86   	 -40.69		
 -5.49   	 77.21   	152.70   	 -66.12		
-17.70   	 72.02   	152.43   	 -91.56		
-29.91   	 67.44   	152.06   	-122.07		
-37.54   	 64.39   	151.58   	-157.68		
-37.23   	 62.87   	150.95   	-183.11		
-29.91   	 62.87   	150.21   	-218.72		
-20.45   	 63.48   	149.34   	-254.32		
-14.04   	 63.17   	148.32   	-284.84		
-13.73   	 61.34   	147.18   	-320.45		
-17.70   	 58.29   	145.90   	-356.05		
-21.67   	 55.24   	144.48   	-391.66		
-21.97   	 54.02   	142.91   	-432.35		
-18.92   	 54.93   	141.18   	-478.13		
-14.65   	 57.68   	139.27   	-539.16		
-12.51   	 59.81   	137.11   	-610.37		
-13.43   	 60.42   	134.67   	-707.02		
-17.09   	 58.90   	131.84   	-803.66		
-22.28   	 55.85   	128.63   	-915.56		
-28.69   	 51.88   	124.96   	-1022.38		
-34.48   	 48.83   	120.87   	-1124.11		
-37.23   	 48.52   	116.38   	-1200.40		
-34.48   	 53.71   	111.58   	-1266.53		
-26.25   	 65.92   	106.51   	-1297.04		
-15.56   	 85.45   	101.32   	-1312.30		
 -7.32   	108.03   	 96.07   	-1307.22		
 -5.19   	127.87   	 90.84   	-1276.70		
 -8.54   	139.47   	 85.74   	-1246.18		
-12.21   	143.74   	 80.75   	-1200.40		
-12.51   	146.18   	 75.95   	-1164.80		
 -9.16   	152.28   	 71.29   	-1113.93		
 -5.19   	165.41   	 66.84   	-1078.33		
 -4.58   	182.19   	 62.52   	-1042.72		
 -8.54   	197.14   	 58.35   	-996.94		
-14.65   	206.91   	 54.36   	-961.34		
-18.31   	212.71   	 50.52   	-920.65		
-17.09   	216.67   	 46.84   	-874.87		
-12.21   	220.95   	 43.34   	-824.00		
 -6.10   	224.00   	 40.04   	-768.05		
 -1.53   	223.69   	 36.97   	-722.28		
 -0.31   	217.90   	 34.08   	-666.32		
 -1.83   	206.30   	 31.41   	-615.46		
 -5.49   	188.29   	 28.95   	-559.51		
-10.68   	162.66   	 26.71   	-518.82		
-17.70   	128.78   	 24.64   	-462.87		
-27.16   	 89.72   	 22.79   	-422.18		
-37.23   	 50.96   	 21.10   	-376.40		
-45.47   	 19.53   	 19.59   	-335.71		
-49.13   	  0.61   	 18.25   	-295.01		
-47.91   	 -7.02   	 17.07   	-259.41		
-43.64   	 -8.54   	 16.03   	-223.80		
-40.89   	-10.38   	 15.14   	-198.37		
-40.89   	-15.56   	 14.34   	-167.85		
-42.72   	-22.89   	 13.67   	-147.51		
-44.86   	-29.30   	 13.08   	-132.25		
-45.78   	-33.26   	 12.55   	-111.90		
-45.78   	-35.10   	 12.11   	-106.82		
-44.86   	-36.01   	 11.68   	 -91.56		
-43.33   	-36.93   	 11.31   	 -81.38		
-41.20   	-36.93   	 10.99   	 -71.21		
-39.37   	-36.62   	 10.70   	 -66.12		
-38.45   	-35.40   	 10.44   	 -55.95		
-38.45   	-34.79   	 10.21   	 -45.78		
-38.15   	-34.48   	 10.03   	 -45.78		
-35.71   	-33.87   	  9.85   	 -30.52		
-31.13   	-31.74   	  9.73   	 -25.43		
-26.55   	-29.60   	  9.62   	 -20.35		
-23.50   	-28.69   	  9.54   	 -10.17		
-24.72   	-30.21   	  9.50(D)	   0.00		
-30.82   	-35.40   	  9.50   	  10.17		
-41.20   	-41.81   	  9.54   	  30.52		
-52.19   	-47.30   	  9.66   	  50.86		
-59.20   	-50.35   	  9.87   	  71.21		
-55.85   	-49.13   	 10.15   	  86.47		
-34.18   	-36.01   	 10.50   	 106.82		
 12.82   	  4.27   	 10.93   	 116.99		
 85.14   	 89.72   	 11.39   	 127.16		
171.51   	228.88   	 11.90   	 116.99		
250.85   	407.10   	 12.37   	 111.90		
297.24   	581.36   	 12.82   	  96.64		
290.22   	691.22(R)	 13.20   	  81.38		
224.61   	687.56   	 13.53   	  71.21		
113.83   	560.00   	 13.81   	  55.95		
 -9.77   	350.04   	 14.04   	  61.04		
-109.25   	131.53   	 14.28   	  61.04		
-155.94   	-23.19   	 14.53   	  91.56		
-146.18   	-83.01   	 14.89   	 116.99		
-101.62   	-69.27   	 15.36   	 172.94		
-54.93   	-30.21   	 16.05   	 228.89		
-28.69   	 -6.71   	 16.97   	 305.19		
-25.94   	-10.38   	 18.19   	 391.66		
-35.10   	-28.99   	 19.76   	 478.13		
-43.95   	-44.25   	 21.67   	 584.94		
-47.30   	-47.91   	 24.01   	 681.58		
-46.39   	-43.03   	 26.73   	 778.23		
-43.03   	-36.01   	 29.85   	 879.96		
-38.45   	-29.91   	 33.37   	 961.34		
-32.96   	-25.02   	 37.21   	1032.55		
-28.38   	-20.75   	 41.34   	1088.50		
-27.16   	-18.31   	 45.70   	1119.02		
-29.60   	-17.70   	 50.17   	1139.36		
-32.96   	-18.92   	 54.73   	1134.28		
-34.48   	-20.75   	 59.27   	1119.02		
-32.65   	-21.97   	 63.74   	1093.59		
-27.77   	-21.36   	 68.12   	1057.98		
-22.28   	-17.70   	 72.35   	1022.38		
-18.31   	-11.60   	 76.44   	 981.68		
-17.09   	 -5.19   	 80.37   	 951.17		
-18.62   	 -0.61   	 84.17   	 915.56		
-20.75   	  0.92   	 87.83   	 874.87		
-21.67   	  0.31   	 91.33   	 839.26		
-21.06   	 -1.22   	 94.69   	 798.57		
-19.84   	 -1.83   	 97.88   	 747.71		
-18.31   	 -0.92   	100.87   	 701.93		
-16.78   	  1.83   	103.68   	 651.07		
-14.04   	  5.80   	106.29   	 600.20		
 -9.46   	 10.68   	108.69   	 559.51		
 -4.88   	 15.26   	110.93   	 518.82		
 -2.14   	 18.31   	113.00   	 493.39		
 -1.83   	 20.14   	114.97   	 473.04		
 -1.22   	 21.36   	116.87   	 452.69		
  3.36   	 25.02   	118.68   	 442.52		
 13.12   	 31.74   	120.45   	 422.18		
 26.86   	 41.20   	122.14   	 412.00		
 38.76   	 51.27   	123.78   	 401.83		
 45.78   	 59.51   	125.39   	 386.57		
 47.91   	 64.39   	126.94   	 381.48		
 48.22   	 67.44   	128.46   	 371.31		
 50.05   	 72.33   	129.95   	 361.14		
 55.24   	 81.79   	131.39   	 356.05		
 63.78   	 95.83   	132.82   	 350.97		
 75.38   	112.61   	134.22   	 340.79		
 88.81   	129.09   	135.58   	 335.71		
102.23   	143.43   	136.93   	 330.62		
112.61   	155.33   	138.25   	 320.45		
118.10   	166.02   	139.53   	 305.19		
119.02   	176.09   	140.75   	 300.10		
117.49   	185.85   	141.95   	 289.93		
117.80   	195.31   	143.11   	 274.67		
120.85   	204.47   	144.21   	 264.50		
124.82   	212.71   	145.27   	 249.24		
127.56   	220.03   	146.27   	 244.15		
127.56   	226.14   	147.24   	 239.06		
125.43   	230.41   	148.20   	 223.80		
122.68   	231.63   	149.09   	 213.63		
119.32   	229.49   	149.95   	 203.46		
113.53   	223.39   	150.76   	 193.29		
103.15   	212.10   	151.54   	 178.03		
 88.20   	196.23   	152.25   	 167.85		
 71.72   	178.22   	152.92   	 157.68		
 57.37   	160.22   	153.55   	 142.42		
 48.52   	144.65   	154.12   	 127.16		
 44.25   	132.45   	154.63   	 111.90		
 41.50   	122.68   	155.08   	  86.47		
 36.01   	112.61   	155.42   	  71.21		
 26.55   	101.93   	155.71   	  40.69		
 14.65   	 90.94   	155.87   	  20.35		
  4.27   	 80.57   	155.95(S)	 -10.17		
 -2.14   	 72.63   	155.91   	 -40.69		
 -4.88   	 66.53   	155.75   	 -61.04		
 -6.41   	 61.34   	155.50   	 -86.47		
 -9.16   	 55.85   	155.16   	-116.99		
-12.51   	 50.66   	154.69   	-142.42		
-15.26   	 47.00   	154.12   	-172.94		
-16.17   	 46.69   	153.43   	-203.46		
-15.87   	 50.05   	152.61   	-244.15		
-15.87   	 54.93   	151.64   	-279.75		
-16.78   	 58.59   	150.52   	-325.53		
-18.62   	 59.51   	149.22   	-371.31		
-19.53   	 57.37   	147.73   	-412.00		
-19.84   	 54.02   	146.08   	-462.87		
-19.53   	 51.88   	144.23   	-513.73		
-18.92   	 51.57   	142.18   	-574.77		
-18.92   	 51.57   	139.88   	-640.89		
-20.75   	 50.35   	137.31   	-722.28		
-24.11   	 46.69   	134.42   	-813.83		
-28.99   	 41.81   	131.17   	-910.47		
-33.57   	 38.15   	127.53   	-1007.12		
-36.01   	 38.45   	123.50   	-1108.85		
-34.79   	 43.03   	119.06   	-1195.32		
-31.74   	 48.52   	114.28   	-1266.53		
-28.69   	 51.27   	109.22   	-1312.30		
-28.38   	 49.13   	103.97   	-1337.74		
-30.82   	 43.33   	 98.62   	-1342.82		
-35.10   	 37.23   	 93.24   	-1322.48		
-39.06   	 34.18   	 87.95   	-1286.87		
-40.59   	 36.01   	 82.81   	-1236.01		
-39.98   	 41.81   	 77.86   	-1190.23		
-37.54   	 50.35   	 73.10   	-1134.28		
-33.87   	 62.56   	 68.57   	-1088.50		
-29.30   	 79.35   	 64.21   	-1037.64		
-24.72   	 99.79   	 60.06   	-1007.12		
-21.36   	120.24   	 56.03   	-961.34		
-21.36   	136.11   	 52.19   	-930.82		
-25.02   	144.96   	 48.46   	-890.13		
-29.91   	148.93   	 44.90   	-849.44		
-32.04   	153.20   	 41.51   	-798.57		
-27.47   	162.05   	 38.31   	-752.79		
-16.78   	174.87   	 35.30   	-696.84		
 -4.58   	186.77   	 32.51   	-640.89		
  4.27   	194.40   	 29.95   	-590.03		
  7.63   	197.75   	 27.59   	-539.16		
  7.32   	198.97   	 25.43   	-488.30		
  8.54   	200.20   	 23.48   	-452.69		
 13.73   	202.03   	 21.67   	-406.92		
 21.97   	201.42   	 20.04   	-376.40		
 28.38   	195.62   	 18.54   	-335.71		
 28.38   	184.02   	 17.19   	-305.19		
 20.45   	166.02   	 15.97   	-274.67		
  7.63   	141.91   	 14.87   	-239.06		
 -5.49   	112.30   	 13.92   	-213.63		
-16.17   	 79.04   	 13.06   	-178.03		
-23.80   	 45.17   	 12.35   	-152.59		
-30.21   	 15.87   	 11.74   	-132.25		
-35.71   	 -4.88   	 11.21   	-106.82		
-39.67   	-16.17   	 10.78   	 -86.47		
-40.89   	-20.14   	 10.44   	 -76.30		
-38.76   	-20.14   	 10.13   	 -61.04		
-35.10   	-20.75   	  9.89   	 -50.86		
-32.04   	-23.19   	  9.68   	 -40.69		
-31.74   	-26.86   	  9.52   	 -35.61		
-33.57   	-30.21   	  9.38   	 -30.52		
-36.01   	-32.35   	  9.26   	 -15.26		
-38.15   	-33.87   	  9.20   	 -15.26		
-39.67   	-35.10   	  9.14   	  -5.09		
-39.98   	-36.01   	  9.11(D)	   5.09		
-39.37   	-36.93   	  9.14   	  10.17		
-38.76   	-36.62   	  9.18   	  15.26		
-39.06   	-35.10   	  9.24   	  20.35		
-40.59   	-33.26   	  9.32   	  25.43		
-41.50   	-31.13   	  9.42   	  25.43		
-40.28   	-28.38   	  9.52   	  30.52		
-36.32   	-25.63   	  9.64   	  30.52		
-32.35   	-24.11   	  9.77   	  40.69		
-32.04   	-25.02   	  9.93   	  45.78		
-37.23   	-28.69   	 10.11   	  61.04		
-47.00   	-34.18   	 10.36   	  76.30		
-57.07   	-39.37   	 10.66   	  91.56		
-59.81   	-41.81   	 11.03   	 101.73		
-46.69   	-36.01   	 11.43   	 111.90		
 -9.77   	-10.38   	 11.88   	 116.99		
 53.71   	 50.05   	 12.35   	 111.90		
137.63   	159.30   	 12.80   	 101.73		
224.61   	315.55   	 13.20   	  96.64		
291.44   	491.33   	 13.59   	  71.21		
313.42   	634.16   	 13.88   	  61.04		
275.88   	686.04(R)	 14.12(E)	  50.86		
182.80   	615.84   	 14.32   	  40.69		
 58.59   	440.98   	 14.49   	  35.61		
-59.81   	223.69   	 14.63   	  50.86		
-137.02   	 40.89   	 14.83   	  66.12		
-156.86   	-58.29   	 15.10   	 101.73		
-129.70   	-73.85   	 15.50   	 142.42		
-83.92   	-45.17   	 16.07   	 198.37		
-47.00   	-15.87   	 16.87   	 269.58		
-31.13   	 -8.54   	 17.94   	 345.88		
-31.43   	-18.62   	 19.33   	 437.43		
-36.62   	-29.91   	 21.08   	 539.16		
-37.84   	-32.04   	 23.23   	 640.89		
-33.87   	-25.63   	 25.80   	 742.62		
-27.77   	-18.31   	 28.77   	 844.35		
-24.11   	-15.56   	 32.15   	 930.82		
-24.11   	-17.70   	 35.87   	1012.20		
-26.55   	-21.67   	 39.92   	1068.15		
-29.60   	-23.80   	 44.19   	1108.85		
-31.13   	-22.58   	 48.63   	1124.11		
-30.82   	-18.92   	 53.12   	1129.19		
-29.60   	-15.26   	 57.64   	1119.02		
-29.60   	-12.82   	 62.12   	1088.50		
-29.91   	-12.51   	 66.47   	1052.90		
-29.60   	-12.82   	 70.68   	1022.38		
-27.47   	-11.90   	 74.77   	 981.68		
-23.19   	 -9.16   	 78.70   	 956.25		
-18.92   	 -5.80   	 82.52   	 920.65		
-14.95   	 -1.83   	 86.21   	 885.04		
-11.29   	  3.36   	 89.75   	 854.52		
 -8.24   	  8.24   	 93.16   	 813.83		
 -6.10   	 13.12   	 96.42   	 773.14		
 -5.19   	 16.17   	 99.51   	 722.28		
 -4.27   	 18.31   	102.40   	 671.41		
 -2.44   	 19.53   	105.09   	 620.55		
  0.31   	 20.45   	107.57   	 574.77		
  3.97   	 21.36   	109.87   	 544.25		
  6.71   	 21.36   	112.04   	 508.65		
  7.93   	 20.45   	114.08   	 483.21		
  8.85   	 20.45   	116.01   	 467.95		
 10.38   	 23.80   	117.88   	 452.69		
 14.04   	 31.13   	119.69   	 437.43		
 19.84   	 40.89   	121.44   	 427.26		
 27.47   	 50.66   	123.15   	 422.18		
 35.10   	 57.37   	124.84   	 412.00		
 41.20   	 61.34   	126.49   	 406.92		
 46.39   	 65.61   	128.12   	 406.92		
 53.10   	 72.33   	129.75   	 396.74		
 62.87   	 83.92   	131.33   	 396.74		
 75.38   	 99.49   	132.92   	 391.66		
 87.89   	116.58   	134.49   	 381.48		
 97.96   	132.45   	136.01   	 361.14		
104.37   	145.87   	137.46   	 345.88		
109.25   	157.17   	138.84   	 330.62		
114.44   	167.24   	140.16   	 305.19		
119.93   	176.70   	141.38   	 300.10		
124.21   	185.85   	142.58   	 279.75		
126.04   	194.40   	143.70   	 274.67		
126.34   	202.64   	144.80   	 269.58		
126.95   	210.27   	145.88   	 259.41		
128.48   	218.20   	146.92   	 249.24		
130.31   	225.22   	147.91   	 233.98		
129.39   	230.71   	148.85   	 228.89		
124.21   	232.24   	149.77   	 208.54		
114.75   	229.49   	150.60   	 193.29		
103.15   	223.39   	151.37   	 183.11		
 91.25   	215.15   	152.11   	 162.77		
 80.87   	205.38   	152.76   	 152.59		
 72.33   	194.40   	153.37   	 142.42		
 64.70   	181.58   	153.94   	 127.16		
 56.76   	166.93   	154.44   	 116.99		
 47.91   	152.28   	154.91   	 106.82		
 37.54   	138.55   	155.34   	  96.64		
 26.55   	125.73   	155.73   	  76.30		
 15.56   	113.22   	156.03   	  66.12		
  6.10   	100.71   	156.30   	  50.86		
 -0.61   	 89.42   	156.50   	  25.43		
 -4.27   	 80.87   	156.60   	   5.09		
 -5.80   	 76.29   	156.62(S)	 -15.26		
 -7.32   	 74.46   	156.56   	 -45.78		
-10.38   	 73.24   	156.38   	 -71.21		
-14.95   	 70.50   	156.09   	-101.73		
-19.23   	 65.92   	155.69   	-132.25		
-21.97   	 60.42   	155.16   	-162.77		
-23.19   	 54.93   	154.51   	-198.37		
-23.80   	 50.66   	153.71   	-233.98		
-24.11   	 48.83   	152.78   	-274.67		
-24.41   	 49.44   	151.68   	-310.27		
-24.72   	 51.88   	150.44   	-350.97		
-25.02   	 54.63   	149.03   	-391.66		
-26.55   	 55.85   	147.47   	-427.26		
-28.99   	 54.63   	145.76   	-467.95		
-31.43   	 51.88   	143.89   	-518.82		
-32.65   	 48.52   	141.81   	-584.94		
-32.04   	 46.08   	139.47   	-661.24		
-30.21   	 45.17   	136.83   	-762.97		
-28.69   	 45.47   	133.77   	-864.70		
-28.69   	 45.78   	130.31   	-971.51		
-29.60   	 44.86   	126.43   	-1083.41		
-31.13   	 43.33   	122.10   	-1169.88		
-33.26   	 41.50   	117.42   	-1251.27		
-35.10   	 40.28   	112.41   	-1297.04		
-35.71   	 41.20   	107.22   	-1322.48		
-34.48   	 44.56   	101.93   	-1327.56		
-32.04   	 50.96   	 96.62   	-1302.13		
-28.69   	 61.34   	 91.41   	-1276.70		
-25.63   	 76.29   	 86.31   	-1236.01		
-23.80   	 94.91   	 81.36   	-1190.23		
-22.89   	113.53   	 76.60   	-1149.54		
-24.11   	126.95   	 72.00   	-1108.85		
-26.25   	133.97   	 67.57   	-1073.24		
-28.08   	137.02   	 63.28   	-1037.64		
-26.86   	141.91   	 59.12   	-1002.03		
-21.06   	152.28   	 55.12   	-971.51		
-12.82   	165.71   	 51.23   	-925.73		
 -5.49   	177.00   	 47.53   	-879.96		
 -2.75   	182.50   	 44.01   	-829.09		
 -3.66   	182.50   	 40.69   	-778.23		
 -5.19   	180.97   	 37.58   	-717.19		
 -3.66   	180.97   	 34.71   	-671.41		
  2.75   	182.19   	 32.02   	-615.46		
 10.68   	181.27   	 29.56   	-564.60		
 16.78   	176.09   	 27.30   	-518.82		
 17.70   	166.63   	 25.23   	-473.04		
 11.90   	151.67   	 23.34   	-432.35		
  0.31   	129.39   	 21.61   	-396.74		
-14.34   	 98.57   	 20.02   	-356.05		
-28.08   	 61.34   	 18.60   	-315.36		
-37.23   	 24.11   	 17.33   	-279.75		
-39.67   	 -5.49   	 16.22   	-249.24		
-37.54   	-22.58   	 15.22   	-213.63		
-34.18   	-29.30   	 14.36   	-188.20		
-32.35   	-31.13   	 13.61   	-157.68		
-32.96   	-33.26   	 12.98   	-142.42		
-34.48   	-37.54   	 12.41   	-127.16		
-36.32   	-42.72   	 11.90   	-111.90		
-37.54   	-46.39   	 11.45   	 -96.64		
-38.15   	-46.69   	 11.07   	 -91.56		
-36.62   	-43.95   	 10.70   	 -81.38		
-33.26   	-40.59   	 10.38   	 -76.30		
-29.30   	-38.45   	 10.07   	 -61.04		
-26.25   	-40.28   	  9.83   	 -61.04		
-26.25   	-45.17   	  9.58   	 -45.78		
-28.38   	-51.27   	  9.40   	 -45.78		
-32.04   	-55.85   	  9.22   	 -40.69		
-35.71   	-56.46   	  9.05   	 -35.61		
-37.54   	-53.71   	  8.91   	 -30.52		
-37.23   	-48.83   	  8.79   	 -25.43		
-34.48   	-44.56   	  8.69   	 -20.35		
-31.43   	-43.03   	  8.61   	 -10.17		
-30.21   	-44.56   	  8.57   	  -5.09		
-32.96   	-48.83   	  8.55(D)	  15.26		
-40.89   	-55.54   	  8.61   	  25.43		
-52.80   	-63.78   	  8.71   	  40.69		
-61.65   	-72.33   	  8.87   	  61.04		
-56.15   	-76.60   	  9.11   	  76.30		
-24.41   	-64.70   	  9.42   	  86.47		
 39.37   	-20.75   	  9.77   	  86.47		
129.70   	 70.80   	 10.11   	  91.56		
226.44   	214.23   	 10.48   	  81.38		
303.34   	390.01   	 10.80   	  71.21		
335.69   	552.37   	 11.09   	  61.04		
308.23   	642.70(R)	 11.33   	  50.86		
219.73   	615.54   	 11.54   	  40.69		
 89.42   	469.06   	 11.70   	  45.78		
-47.00   	253.30   	 11.88   	  50.86		
-147.71   	 46.69   	 12.09   	  66.12		
-186.16   	-83.01   	 12.35   	  96.64		
-163.57   	-115.97   	 12.74   	 132.25		
-108.95   	-82.40   	 13.27   	 183.11		
-60.12   	-34.79   	 14.00   	 249.24		
-38.15   	-10.07   	 14.99   	 320.45		
-40.89   	-14.34   	 16.28   	 401.83		
-51.57   	-31.43   	 17.88   	 498.47		
-55.54   	-41.81   	 19.88   	 595.11		
-50.05   	-39.06   	 22.26   	 691.76		
-40.59   	-28.99   	 25.03   	 793.49		
-33.57   	-20.75   	 28.20   	 885.04		
-30.82   	-18.31   	 31.74   	 971.51		
-30.21   	-20.45   	 35.63   	1032.55		
-29.91   	-24.41   	 39.76   	1088.50		
-28.99   	-26.55   	 44.11   	1113.93		
-27.47   	-25.94   	 48.57   	1129.19		
-25.94   	-23.50   	 53.08   	1119.02		
-25.02   	-20.75   	 57.56   	1103.76		
-24.41   	-18.01   	 61.97   	1068.15		
-24.41   	-16.17   	 66.25   	1027.46		
-24.11   	-13.43   	 70.36   	 986.77		
-23.50   	 -8.54   	 74.30   	 946.08		
-22.58   	 -1.53   	 78.09   	 905.39		
-21.67   	  5.49   	 81.71   	 874.87		
-21.36   	  8.85   	 85.21   	 839.26		
-23.19   	  5.80   	 88.57   	 813.83		
-26.55   	 -1.83   	 91.82   	 783.31		
-28.99   	 -7.93   	 94.95   	 747.71		
-27.16   	 -6.41   	 97.94   	 707.02		
-19.84   	  3.97   	100.77   	 661.24		
 -9.46   	 18.62   	103.42   	 615.46		
 -0.31   	 31.74   	105.88   	 564.60		
  4.27   	 37.84   	108.14   	 528.99		
  3.05   	 36.93   	110.25   	 493.39		
 -1.22   	 32.35   	112.23   	 462.87		
 -4.58   	 28.99   	114.08   	 447.61		
 -4.27   	 29.60   	115.87   	 432.35		
  0.61   	 34.79   	117.60   	 422.18		
  8.85   	 43.64   	119.29   	 412.00		
 18.31   	 53.41   	120.94   	 401.83		
 26.86   	 63.17   	122.54   	 391.66		
 34.48   	 72.63   	124.11   	 381.48		
 42.11   	 82.40   	125.64   	 366.22		
 50.05   	 92.77   	127.10   	 361.14		
 57.37   	102.23   	128.54   	 345.88		
 63.78   	111.08   	129.93   	 340.79		
 69.89   	120.54   	131.29   	 330.62		
 76.60   	133.06   	132.61   	 320.45		
 84.23   	149.84   	133.90   	 310.27		
 92.16   	168.76   	135.14   	 305.19		
 98.27   	185.85   	136.36   	 289.93		
102.54   	198.67   	137.52   	 284.84		
105.90   	207.82   	138.66   	 269.58		
109.86   	216.37   	139.73   	 269.58		
113.53   	224.30   	140.81   	 259.41		
114.75   	230.10   	141.85   	 249.24		
110.78   	231.02   	142.85   	 249.24		
102.54   	227.66   	143.84   	 239.06		
 93.38   	223.08   	144.80   	 228.89		
 85.75   	220.64   	145.72   	 213.63		
 80.26   	220.64   	146.57   	 203.46		
 75.38   	219.73   	147.38   	 193.29		
 68.66   	214.23   	148.16   	 172.94		
 59.51   	203.86   	148.85   	 167.85		
