  I     	  II     	  AOp     	  AOp'		
-16.78   	-77.21   	148.46   	2507.62		
-13.43   	-73.55   	158.49   	1144.45		
 -8.54   	-68.05   	163.07   	-178.03		
 -3.05   	-63.17   	162.36   	-1159.71		
  1.22   	-60.42   	157.72   	-1648.01		
  3.97   	-60.42   	151.13   	-1561.54		
  6.10   	-60.12   	144.88   	-762.97		
  9.77   	-57.37   	141.83   	 300.10		
 15.87   	-51.57   	143.03   	 757.88		
 23.19   	-44.86   	146.06   	1027.46		
 29.60   	-39.98   	150.17   	1459.81		
 34.18   	-37.23   	156.01   	1693.79		
 39.06   	-34.48   	162.79   	1861.64		
 45.47   	-29.91   	170.23   	2034.58		
 54.02   	-23.19   	178.37   	1408.95		
 63.17   	-16.17   	184.01   	-412.00		
 70.19   	-10.38   	182.36   	-2166.83		
 74.16   	 -7.02   	173.69   	-2787.37		
 76.60   	 -4.27   	162.54   	-2543.22		
 80.57   	 -1.22   	152.37   	-1780.26		
 86.98   	  3.05   	145.25   	-737.54		
 94.30   	  7.32   	142.30   	 300.10		
 98.57   	  8.85   	143.50   	1159.71		
 97.05   	  7.02   	148.14   	1658.18		
 90.64   	  2.44   	154.77   	1627.66		
 83.92   	 -1.22   	161.28   	1144.45		
 80.87   	 -1.83   	165.86   	 315.36		
 81.48   	  0.31   	167.12   	-651.07		
 83.31   	  2.44   	164.52   	-1281.79		
 82.09   	  3.05   	159.39   	-1439.47		
 76.60   	  0.31   	153.63   	-1266.53		
 68.97   	 -3.36   	148.57   	-813.83		
 62.26   	 -6.41   	145.31   	-254.32		
 57.07   	 -8.24   	144.29   	 106.82		
 50.66   	 -9.46   	144.72   	 167.85		
 41.81   	-11.29   	145.39   	  50.86		
 29.91   	-12.82   	145.59   	-106.82		
 18.31   	-13.73   	145.17   	-213.63		
  9.46   	-13.12   	144.31   	-193.29		
  3.66   	-13.43   	143.54   	-172.94		
 -0.31   	-14.95   	142.85   	-208.54		
 -4.88   	-17.40   	142.01   	-244.15		
-11.29   	-19.53   	141.04   	-269.58		
-19.23   	-21.06   	139.96   	-325.53		
-27.16   	-22.58   	138.66   	-376.40		
-35.10   	-25.63   	137.15   	-376.40		
-41.81   	-30.52   	135.65   	-381.48		
-46.39   	-34.79   	134.12   	-376.40		
-49.44   	-37.54   	132.61   	-412.00		
-53.10   	-38.45   	130.97   	-610.37		
-57.68   	-38.45   	128.52   	-808.75		
-61.65   	-38.45   	125.29   	-834.18		
-63.78   	-37.84   	121.95   	-757.88		
-63.48   	-37.23   	118.92   	-630.72		
-62.26   	-36.93   	116.40   	-503.56		
-61.34   	-37.54   	114.38   	-478.13		
-61.34   	-38.15   	112.47   	-422.18		
-60.73   	-38.15   	110.78   	-188.20		
-59.20   	-36.62   	110.03   	 -35.61		
-56.76   	-34.18   	109.89   	-116.99		
-54.93   	-31.43   	109.42   	-167.85		
-54.32   	-29.30   	108.75   	-142.42		
-54.63   	-28.38   	108.18   	 -71.21		
-54.63   	-27.77   	107.89   	 142.42		
-53.71   	-27.47   	108.46   	 412.00		
-51.27   	-27.16   	110.11   	 625.63		
-48.22   	-27.77   	112.61   	 717.19		
-46.08   	-29.60   	115.48   	 442.52		
-45.47   	-32.04   	117.25   	 -25.43		
-45.78   	-32.96   	117.15   	-320.45		
-46.39   	-31.43   	115.87   	-940.99		
-46.39   	-26.86   	112.11   	-1678.53		
-46.08   	-21.36   	105.39   	-1154.62		
-46.69   	-16.78   	100.77   	 910.47		
-47.61   	-13.73   	104.41   	2609.35		
-48.52   	-11.90   	114.85   	3331.62		
-48.22   	-10.68   	128.18   	3728.37		
-47.00   	 -9.16   	143.09   	2436.41		
-44.25   	 -7.63   	152.84   	-778.23		
-41.20   	 -6.71   	149.72   	-3245.16		
-39.37   	 -7.02   	136.74   	-3957.26		
-39.37   	 -8.85   	120.92   	-3367.23		
-41.81   	-12.21   	107.45   	-1780.26		
-45.78   	-14.95   	100.33   	-213.63		
-48.83   	-16.17   	 99.47   	 757.88		
-50.35   	-15.26   	102.50   	1134.28		
-50.35   	-14.95   	107.04   	 879.96		
-50.05   	-15.87   	110.56   	 269.58		
-50.05   	-18.31   	111.64   	-269.58		
-50.05   	-20.75   	110.56   	-834.18		
-50.35   	-21.67   	107.22   	-1276.70		
-51.27   	-21.97   	102.12   	-1256.35		
-53.41   	-22.28   	 97.09   	-788.40		
-56.15   	-23.19   	 93.94   	 -15.26		
-57.98   	-23.80   	 93.88   	 727.36		
-57.37   	-23.50   	 96.78   	1180.06		
-54.63   	-23.19   	101.51   	1220.75		
-52.80   	-24.11   	106.39   	 940.99		
-54.02   	-27.77   	110.15   	 666.32		
-58.29   	-32.96   	112.82   	 528.99		
-64.09   	-38.45   	114.93   	 157.68		
-69.27   	-41.50   	115.56   	-310.27		
-71.41   	-41.50   	114.32   	-645.98		
-70.80   	-39.37   	111.74   	-940.99		
-68.36   	-36.62   	107.98   	-1093.59		
-65.31   	-34.79   	103.60   	-966.43		
-63.78   	-35.10   	 99.74   	-640.89		
-63.78   	-36.62   	 97.17   	-167.85		
-63.48   	-38.45   	 96.50   	 300.10		
-61.65   	-39.98   	 97.70   	 569.68		
-59.81   	-41.81   	 99.98   	 579.86		
-59.81   	-44.25   	102.30   	 213.63		
-63.17   	-45.47   	103.15   	-244.15		
-67.75   	-43.95   	102.18   	-498.47		
-70.80   	-38.45   	100.18   	-534.08		
-69.89   	-31.13   	 98.05   	-386.57		
-66.22   	-25.94   	 96.50   	-137.33		
-63.17   	-26.25   	 95.95   	  66.12		
-63.48   	-32.04   	 96.22   	  20.35		
-67.14   	-39.98   	 96.30   	 -96.64		
-72.02   	-46.39   	 95.91   	-213.63		
-74.16   	-47.91   	 95.06   	-361.14		
-72.94   	-45.17   	 93.61   	-340.79		
-69.58   	-42.72   	 92.25   	-101.73		
-66.83   	-43.64   	 91.84   	 106.82		
-67.14   	-48.83   	 92.27   	 249.24		
-71.11   	-55.24   	 93.27   	 274.67		
-75.38   	-57.68   	 94.36   	 254.32		
-75.68   	-53.71   	 95.38   	 289.93		
-71.11   	-45.78   	 96.54   	 320.45		
-64.39   	-37.84   	 97.82   	 340.79		
-58.29   	-33.57   	 99.19   	 315.36		
-55.54   	-32.65   	100.45   	 335.71		
-56.15   	-33.87   	101.79   	 427.26		
-57.68   	-35.10   	103.50   	 340.79		
-57.07   	-35.71   	104.86   	  35.61		
-54.02   	-36.32   	105.00   	-122.07		
-49.74   	-37.54   	104.52   	 -81.38		
-46.69   	-38.76   	104.19   	 106.82		
-47.30   	-38.76   	104.62   	 264.50		
-52.49   	-37.84   	105.68   	  55.95		
-58.90   	-36.01   	105.90   	-401.83		
-62.26   	-34.18   	104.29   	-808.75		
-60.73   	-32.96   	101.06   	-447.61		
-55.24   	-31.43   	 99.27   	 305.19		
-49.13   	-30.21   	100.49   	 590.03		
-46.08   	-29.60   	102.85   	 610.37		
-46.69   	-30.21   	105.29   	 569.68		
-48.52   	-32.04   	107.57   	 111.90		
-48.83   	-33.26   	108.02   	-274.67		
-47.00   	-32.35   	106.92   	-498.47		
-44.56   	-29.30   	104.92   	-645.98		
-43.64   	-25.33   	102.34   	 -86.47		
-45.17   	-21.97   	101.99   	 849.44		
-47.30   	-18.31   	105.39   	1149.54		
-47.00   	-12.21   	109.99   	 930.82		
-42.72   	 -3.36   	113.71   	 203.46		
-33.57   	  8.24   	114.53   	-991.86		
-21.97   	 20.45   	110.56   	-1765.00		
-11.29   	 30.21   	103.50   	-1881.99		
 -3.97   	 36.32   	 95.97   	-1749.74		
  0.31   	 38.45   	 88.97   	-966.43		
  3.05   	 39.67   	 85.11   	-1098.67		
  5.49   	 43.95   	 80.71   	-2695.82		
  9.16   	 54.63   	 69.93   	-3209.55		
 12.82   	 70.50   	 57.09   	-3234.98		
 14.95   	 85.45   	 44.15   	-3189.20		
 15.87   	 91.55   	 31.39   	-2182.09		
 16.48   	 87.89   	 22.67   	-732.45		
 19.84   	 79.65   	 19.74   	 284.84		
 25.94   	 74.77   	 20.87   	 605.29		
 33.57   	 76.29   	 23.30   	 295.01		
 39.37   	 79.04   	 24.48   	-284.84		
 38.45   	 75.99   	 23.34   	-768.05		
 28.38   	 63.78   	 20.26   	-900.30		
  9.77   	 45.78   	 16.66   	-651.07		
-13.43   	 26.86   	 14.06   	-269.58		
-35.71   	  9.46   	 12.98   	 -15.26		
-53.10   	 -8.24   	 12.92   	  61.04		
-63.17   	-28.38   	 13.16   	  -5.09		
-67.44   	-47.00   	 13.14   	 -50.86		
-68.05   	-58.90   	 12.94   	  81.38		
-68.05   	-62.26   	 13.27   	 422.18		
-68.97   	-59.51   	 14.95   	 773.14		
-69.89   	-56.76   	 18.05   	 890.13		
-70.19   	-57.37   	 21.61   	 915.56		
-71.41   	-58.59   	 25.27   	 986.77		
-75.99   	-52.80   	 29.22   	 981.68		
-81.18   	-31.13   	 33.14   	 778.23		
-70.80   	 12.82   	 36.26   	 467.95		
-16.17   	 82.09   	 38.13   	  30.52		
114.14   	177.61   	 38.25   	-539.16		
338.44   	298.16   	 36.09   	-1113.93		
647.28   	438.54   	 31.64   	-1607.32		
995.79   	588.07   	 25.21   	-1576.80		
1300.96   	723.57   	 18.90   	-1271.61		
1453.55(R)	801.39   	 13.81   	-1571.71		
1360.47   	767.21   	  7.53   	-1973.54		
1005.86   	588.38   	 -0.37   	-1871.81		
486.15   	290.22   	 -7.85   	-935.91		
-18.01   	-38.15   	-11.60   	 528.99		
-333.56   	-280.46   	 -9.48   	2054.93		
-394.90   	-358.28   	 -1.26   	3234.98		
-271.61   	-281.98   	 11.68   	3982.69		
-103.15   	-137.94   	 27.61   	4298.05		
 -0.61   	-22.58   	 44.80   	3987.78		
  8.54   	 14.34   	 60.75   	3148.51		
-33.87   	-13.73   	 73.35   	2065.10		
-73.55   	-59.81   	 81.61   	 900.30		
-85.14   	-85.45   	 85.21   	-162.77		
-76.29   	-83.62   	 84.56   	-915.56		
-65.31   	-68.97   	 80.89   	-1220.75		
-61.04   	-58.29   	 76.01   	-1205.49		
-62.87   	-56.15   	 71.19   	-981.68		
-65.00   	-59.51   	 67.26   	-534.08		
-64.70   	-62.26   	 65.13   	-178.03		
-62.26   	-61.65   	 64.41   	-122.07		
-59.51   	-59.81   	 63.93   	-264.50		
-57.07   	-58.29   	 62.87   	-508.65		
-54.02   	-57.98   	 60.83   	 172.94		
-50.05   	-57.07   	 61.53   	1586.97		
-45.47   	-53.71   	 67.87   	2899.28		
-42.11   	-48.83   	 79.47   	4109.85		
-40.89   	-44.25   	 95.91   	4832.13		
-40.28   	-41.50   	115.24   	4679.53		
-38.15   	-40.89   	133.96   	3794.49		
-33.26   	-40.89   	149.13   	2283.82		
-26.86   	-39.98   	158.27   	 432.35		
-20.45   	-36.62   	160.00   	-1805.69		
-15.56   	-31.43   	152.78   	-3504.56		
-12.51   	-26.25   	138.76   	-3067.13		
-10.07   	-22.58   	126.49   	-1291.96		
 -7.02   	-20.75   	121.32   	-122.07		
 -3.05   	-21.06   	120.83   	-564.60		
  1.83   	-22.28   	118.58   	-1770.08		
  7.32   	-22.89   	111.49   	-1134.28		
 12.82   	-21.97   	106.96   	2787.37		
 18.92   	-19.53   	118.11   	4420.13		
 26.55   	-14.95   	135.79   	1083.41		
 35.40   	 -9.16   	140.12   	-1820.95		
 44.56   	 -2.75   	132.84   	-2711.08		
 53.71   	  3.66   	121.99   	-2543.22		
 63.17   	 10.38   	111.82   	-483.21		
 72.63   	 17.40   	109.89   	2731.42		
 81.48   	 25.02   	120.81   	5116.97		
 88.20   	 33.26   	141.28   	5844.33		
 92.77   	 42.72   	164.66   	5798.55		
 96.74   	 50.35   	187.85   	6012.18		
100.71   	 53.41   	211.90   	5091.54		
104.06   	 49.44   	232.27   	1536.11		
107.12   	 40.89   	238.41   	-3621.55		
111.69   	 34.48   	223.93   	-6856.53		
118.41   	 35.71   	196.50   	-7721.23		
127.87   	 46.69   	165.61   	-7410.96		
135.80   	 62.26   	135.97   	-4359.09		
137.63   	 73.85   	118.53   	 127.16		
132.14   	 76.29   	119.04   	3209.55		
123.29   	 71.72   	131.88   	4526.94		
115.36   	 64.09   	149.99   	4766.00		
110.17   	 57.98   	169.05   	3713.11		
105.90   	 55.24   	183.91   	1627.66		
100.10   	 54.32   	190.42   	 -86.47		
 91.25   	 53.10   	190.07   	-635.81		
 80.57   	 50.35   	187.53   	  40.69		
 69.58   	 46.69   	187.69   	1561.54		
 59.81   	 42.72   	193.94   	5188.18		
 50.05   	 39.37   	214.69   	8219.70		
 40.59   	 37.84   	247.57   	6724.29		
 31.43   	 37.54   	274.46   	1139.36		
 23.50   	 36.01   	279.02   	-3743.63		
 16.17   	 31.74   	264.05   	-3942.00		
  9.77   	 24.72   	248.28   	 707.02		
  3.05   	 16.17   	251.11   	1973.54		
 -3.66   	  7.93   	259.00   	-3326.54		
 -9.77   	  1.53   	245.70   	-6790.41		
-14.65   	 -2.44   	218.53   	-7049.82		
-19.84   	 -4.88   	190.33   	-7456.74		
-25.63   	 -6.10   	160.51   	-5645.96		
-32.35   	 -6.71   	137.92   	-1230.92		
-37.54   	 -6.41   	133.00   	1709.05		
-38.45   	 -5.49   	139.84   	1408.95		
-35.71   	 -4.58   	145.47   	 -76.30		
-32.35   	 -4.58   	145.17   	-905.39		
-32.04   	 -5.80   	141.55   	-737.54		
-35.40   	 -8.54   	138.60   	-834.18		
-39.67   	-11.60   	135.26   	-951.17		
-41.50   	-14.65   	131.45   	 259.41		
-40.28   	-17.09   	132.49   	 564.60		
-38.45   	-18.31   	134.75   	-544.25		
-38.76   	-18.31   	132.57   	-554.42		
-41.81   	-17.70   	130.36   	 208.54		
-45.17   	-16.48   	131.19   	-203.46		
-47.00   	-15.56   	130.38   	-1978.63		
-46.08   	-14.95   	122.46   	-3560.52		
-43.03   	-15.26   	108.22   	-4165.80		
-39.37   	-15.87   	 91.56   	-4191.23		
-36.62   	-16.78   	 74.79   	-3997.95		
-35.10   	-17.09   	 58.80   	-3351.97		
-34.48   	-15.26   	 45.39   	-1805.69		
-35.10   	-11.90   	 38.17   	  96.64		
-36.93   	 -7.02   	 38.56   	1871.81		
-39.98   	 -3.05   	 46.04   	3438.44		
-43.64   	 -1.83   	 59.80   	3952.17		
-45.78   	 -3.36   	 75.60   	2777.20		
-44.86   	 -7.32   	 86.71   	 640.89		
-41.20   	-11.29   	 89.28   	-961.34		
-35.40   	-13.43   	 85.43   	-1251.27		
-30.52   	-11.60   	 80.43   	-508.65		
-29.30   	 -7.02   	 78.39   	 172.94		
-32.35   	 -1.22   	 79.08   	-137.33		
-37.84   	  2.14   	 78.53   	-991.86		
-43.03   	  0.92   	 74.57   	-1373.34		
-45.47   	 -3.97   	 69.07   	-1032.55		
-44.86   	 -9.77   	 64.94   	-320.45		
-44.25   	-13.43   	 63.66   	 401.83		
-45.47   	-14.04   	 65.27   	 824.00		
-48.52   	-11.90   	 68.57   	 890.13		
-50.66   	 -8.54   	 72.13   	 625.63		
-50.66   	 -4.88   	 74.63   	 493.39		
-49.13   	 -1.22   	 76.60   	1139.36		
-48.52   	  0.61   	 81.16   	1815.86		
-51.57   	  0.31   	 88.42   	1724.31		
-57.37   	 -1.53   	 95.32   	1408.95		
-63.17   	 -3.97   	100.96   	1154.62		
-65.61   	 -5.80   	105.57   	 813.83		
-63.78   	 -7.93   	108.83   	 447.61		
-59.20   	-10.38   	110.62   	 284.84		
-56.46   	-14.95   	111.76   	 356.05		
-58.29   	-19.53   	113.18   	 666.32		
-62.26   	-21.36   	115.85   	1261.44		
-64.39   	-18.62   	120.89   	1464.90		
-62.87   	-12.82   	126.75   	 991.86		
-59.51   	 -7.93   	130.72   	 554.42		
-58.59   	 -6.71   	132.94   	 223.80		
-62.26   	-10.38   	133.83   	-284.84		
-67.44   	-15.56   	132.70   	-590.03		
-69.58   	-18.92   	130.34   	-544.25		
-66.83   	-19.53   	128.16   	-386.57		
-61.95   	-18.92   	126.61   	-350.97		
-57.68   	-18.62   	125.21   	-320.45		
-55.85   	-18.01   	123.93   	-183.11		
-54.93   	-16.48   	123.19   	  -5.09		
-54.02   	-14.04   	123.17   	 -10.17		
-53.41   	-12.82   	123.13   	-269.58		
-54.02   	-14.34   	122.05   	-564.60		
-56.15   	-18.62   	119.80   	-707.02		
-57.68   	-22.28   	116.97   	-783.31		
-57.37   	-22.58   	113.83   	-829.09		
-55.54   	-18.31   	110.52   	-813.83		
-53.71   	-12.51   	107.26   	-625.63		
-53.41   	 -8.85   	104.76   	-345.88		
-54.63   	 -9.16   	103.38   	-208.54		
-55.54   	-13.43   	102.54   	-356.05		
-55.54   	-18.31   	101.12   	-590.03		
-54.93   	-21.36   	 98.76   	-732.45		
-54.63   	-21.36   	 95.83   	-737.54		
-54.63   	-18.62   	 92.88   	-722.28		
-54.02   	-15.56   	 89.99   	-666.32		
-52.49   	-14.34   	 87.32   	-584.94		
-51.27   	-14.65   	 84.98   	-513.73		
-50.66   	-14.65   	 82.93   	-518.82		
-50.96   	-12.82   	 80.85   	-549.34		
-51.57   	 -9.46   	 78.66   	-549.34		
-51.88   	 -5.49   	 76.46   	-498.47		
-52.49   	 -3.97   	 74.47   	-437.43		
-55.54   	 -6.41   	 72.72   	-381.48		
-59.81   	-11.60   	 71.19   	-315.36		
-62.87   	-16.78   	 69.93   	-264.50		
-63.17   	-19.53   	 68.87   	-223.80		
-60.12   	-18.01   	 67.98   	-116.99		
-55.24   	-13.43   	 67.51   	  50.86		
-51.57   	 -8.85   	 67.71   	 172.94		
-49.74   	 -7.02   	 68.40   	 198.37		
-49.74   	 -8.54   	 69.20   	 213.63		
-51.27   	-12.82   	 70.05   	 198.37		
-54.02   	-16.78   	 70.84   	 152.59		
-57.37   	-17.70   	 71.45   	 101.73		
-60.42   	-15.56   	 71.86   	  81.38		
-60.73   	-11.60   	 72.19   	 106.82		
-57.98   	 -7.32   	 72.61   	 157.68		
-52.49   	 -4.27   	 73.24   	 218.72		
-46.69   	 -2.44   	 74.12   	 249.24		
-42.72   	 -1.22   	 75.12   	 254.32		
-41.20   	 -0.61   	 76.13   	 254.32		
-41.81   	  0.00   	 77.15   	 233.98		
-42.11   	  2.14   	 78.09   	 208.54		
-40.89   	  7.93   	 78.92   	 183.11		
-37.23   	 19.53   	 79.65   	 178.03		
-32.65   	 36.32   	 80.37   	 183.11		
-27.77   	 54.02   	 81.10   	 198.37		
-22.89   	 67.14   	 81.89   	 213.63		
-17.40   	 71.11   	 82.75   	 213.63		
-10.99   	 65.31   	 83.60   	 208.54		
 -3.66   	 56.76   	 84.44   	 198.37		
  3.66   	 54.02   	 85.23   	 167.85		
  9.46   	 63.78   	 85.90   	 142.42		
 13.12   	 84.84   	 86.47   	 122.07		
 15.26   	109.86   	 86.96   	  96.64		
 16.48   	127.26   	 87.34   	  76.30		
 16.48   	128.48   	 87.65   	  66.12		
 15.87   	115.97   	 87.91   	  45.78		
 15.26   	 98.88   	 88.10   	  20.35		
 16.78   	 87.89   	 88.18   	  15.26		
 21.67   	 87.59   	 88.24   	 -10.17		
 28.69   	 93.69   	 88.20   	 -35.61		
 31.74   	 97.66   	 88.06   	 -35.61		
 25.33   	 92.47   	 87.91   	 -35.61		
  7.93   	 76.90   	 87.77   	 -40.69		
