  I     	  II     	  AOp     	  AOp'		
 -2.14   	-89.42   	 72.82   	 -76.30		
 -1.53   	-90.33   	 72.51   	 -76.30		
 -1.83   	-91.25   	 72.21   	 -71.21		
 -3.05   	-91.25   	 71.92   	 -76.30		
 -4.27   	-90.64   	 71.62   	 -71.21		
 -4.88   	-89.72   	 71.33   	 -71.21		
 -5.49   	-89.42   	 71.05   	 -71.21		
 -6.41   	-89.42   	 70.76   	 -66.12		
 -7.02   	-89.72   	 70.50   	 -61.04		
 -7.63   	-90.64   	 70.25   	 -61.04		
 -8.24   	-92.47   	 70.01   	 -66.12		
 -9.16   	-95.21   	 69.75   	 -61.04		
-10.68   	-97.05   	 69.50   	 -61.04		
-11.60   	-97.05   	 69.26   	 -61.04		
-10.99   	-94.91   	 69.01   	 -66.12		
 -8.85   	-91.25   	 68.75   	 -61.04		
 -6.41   	-87.59   	 68.50   	 -61.04		
 -4.88   	-84.84   	 68.26   	 -61.04		
 -4.58   	-83.31   	 68.02   	 -61.04		
 -5.80   	-83.01   	 67.77   	 -61.04		
 -6.71   	-83.92   	 67.53   	 -55.95		
 -6.71   	-85.45   	 67.30   	 -61.04		
 -5.19   	-87.28   	 67.06   	 -55.95		
 -3.36   	-88.50   	 66.84   	 -55.95		
 -1.83   	-89.42   	 66.61   	 -55.95		
 -1.83   	-89.42   	 66.39   	 -55.95		
 -2.75   	-89.11   	 66.16   	 -55.95		
 -4.58   	-88.20   	 65.94   	 -50.86		
 -6.41   	-87.28   	 65.74   	 -55.95		
 -7.32   	-86.06   	 65.51   	 -55.95		
 -7.02   	-84.84   	 65.29   	 -50.86		
 -5.80   	-83.62   	 65.09   	 -55.95		
 -3.66   	-82.70   	 64.86   	 -55.95		
 -2.44   	-82.09   	 64.64   	 -55.95		
 -1.83   	-81.79   	 64.41   	 -50.86		
 -1.53   	-81.18   	 64.21   	 -55.95		
 -0.92   	-80.26   	 63.99   	 -55.95		
  0.31   	-79.35   	 63.76   	 -50.86		
  1.22   	-78.43   	 63.56   	 -50.86		
  1.53   	-78.74   	 63.36   	 -55.95		
  0.31   	-79.96   	 63.13   	 -50.86		
 -0.92   	-82.09   	 62.93   	 -50.86		
 -1.83   	-84.23   	 62.73   	 -45.78		
 -2.14   	-85.14   	 62.54   	 -50.86		
 -2.44   	-84.23   	 62.34   	 -40.69		
 -2.44   	-82.09   	 62.18   	 -45.78		
 -2.44   	-80.57   	 61.99   	 -40.69		
 -2.14   	-80.26   	 61.83   	 -40.69		
 -2.14   	-81.18   	 61.67   	 -40.69		
 -2.14   	-82.40   	 61.51   	 -40.69		
 -2.14   	-82.40   	 61.34   	 -40.69		
 -1.53   	-80.87   	 61.18   	 -40.69		
 -0.92   	-79.04   	 61.02   	 -40.69		
 -0.61   	-78.13   	 60.85   	 -45.78		
 -1.22   	-78.13   	 60.67   	 -40.69		
 -2.75   	-78.13   	 60.51   	 -45.78		
 -3.97   	-77.51   	 60.33   	 -45.78		
 -4.58   	-76.60   	 60.14   	 -45.78		
 -5.19   	-76.90   	 59.96   	 -40.69		
 -5.49   	-78.43   	 59.80   	 -40.69		
 -5.19   	-80.26   	 59.63   	 -40.69		
 -3.97   	-80.57   	 59.47   	 -35.61		
 -2.75   	-78.74   	 59.33   	 -35.61		
 -2.14   	-75.07   	 59.19   	 -35.61		
 -2.75   	-71.72   	 59.04   	 -35.61		
 -4.27   	-70.50   	 58.90   	 -30.52		
 -5.49   	-71.41   	 58.78   	 -30.52		
 -6.10   	-73.55   	 58.66   	 -35.61		
 -5.80   	-75.68   	 58.51   	 -30.52		
 -5.19   	-76.29   	 58.39   	 -25.43		
 -4.58   	-75.07   	 58.29   	 -30.52		
 -3.97   	-72.94   	 58.17   	 -25.43		
 -3.36   	-71.11   	 58.07   	 -25.43		
 -2.14   	-69.89   	 57.97   	 -25.43		
 -1.22   	-67.44   	 57.86   	 -25.43		
 -0.31   	-59.81   	 57.76   	 -30.52		
 -0.61   	-44.25   	 57.64   	 -30.52		
 -1.83   	-21.97   	 57.52   	 -35.61		
 -3.66   	  1.53   	 57.38   	 -35.61		
 -4.88   	 18.92   	 57.23   	 -40.69		
 -4.58   	 26.86   	 57.07   	 -40.69		
 -2.44   	 27.47   	 56.91   	 -40.69		
  0.61   	 27.77   	 56.74   	 -40.69		
  3.66   	 32.96   	 56.58   	 -40.69		
  6.10   	 43.03   	 56.42   	 -35.61		
  7.93   	 51.57   	 56.28   	 -35.61		
 10.38   	 54.32   	 56.13   	 -35.61		
 14.34   	 52.80   	 55.99   	 -35.61		
 19.84   	 53.10   	 55.85   	 -30.52		
 25.02   	 59.20   	 55.73   	 -30.52		
 28.99   	 67.75   	 55.61   	 -30.52		
 30.52   	 69.58   	 55.48   	 -30.52		
 30.82   	 54.93   	 55.36   	 -30.52		
 30.82   	 22.58   	 55.24   	 -25.43		
 31.74   	-18.62   	 55.14   	 -30.52		
 31.43   	-55.85   	 55.02   	 -30.52		
 27.47   	-79.96   	 54.89   	 -30.52		
 18.01   	-88.20   	 54.77   	 -30.52		
  4.88   	-86.98   	 54.65   	 -30.52		
 -7.63   	-85.14   	 54.53   	 -25.43		
-15.56   	-90.03   	 54.43   	 -30.52		
-17.09   	-103.15   	 54.30   	 -25.43		
-14.04   	-120.24   	 54.20   	 -25.43		
-10.07   	-134.89   	 54.10   	 -25.43		
 -7.93   	-141.60   	 54.00   	 -20.35		
 -8.54   	-140.69   	 53.92   	 -20.35		
-10.68   	-135.19   	 53.83   	 -15.26		
-12.21   	-128.78   	 53.77   	 -10.17		
-11.90   	-123.29   	 53.73   	 -10.17		
-10.38   	-119.02   	 53.69   	 -15.26		
 -8.85   	-115.36   	 53.63   	 -10.17		
 -8.54   	-112.30   	 53.59   	 -15.26		
 -9.16   	-110.78   	 53.53   	 -20.35		
-10.38   	-110.78   	 53.45   	 -20.35		
-11.29   	-111.08   	 53.37   	 -25.43		
-11.90   	-109.25   	 53.27   	 -30.52		
-11.60   	-103.76   	 53.14   	 -25.43		
-10.68   	-94.60   	 53.04   	 -30.52		
 -8.85   	-84.84   	 52.92   	 -30.52		
 -6.41   	-78.74   	 52.80   	 -30.52		
 -4.58   	-77.51   	 52.68   	 -30.52		
 -4.58   	-80.26   	 52.55   	 -30.52		
 -6.10   	-83.92   	 52.43   	 -30.52		
 -7.93   	-86.36   	 52.31   	 -30.52		
 -9.16   	-86.67   	 52.19   	 -30.52		
 -9.16   	-85.75   	 52.06   	 -30.52		
 -8.24   	-84.23   	 51.94   	 -35.61		
 -6.71   	-81.18   	 51.80   	 -30.52		
 -5.19   	-76.60   	 51.68   	 -35.61		
 -3.66   	-71.11   	 51.54   	 -30.52		
 -3.36   	-65.92   	 51.41   	 -30.52		
 -4.58   	-62.26   	 51.29   	 -30.52		
 -6.71   	-59.20   	 51.17   	 -25.43		
 -8.24   	-53.71   	 51.07   	 -30.52		
 -7.32   	-41.20   	 50.95   	 -25.43		
 -3.05   	-15.56   	 50.84   	 -25.43		
  4.88   	 25.33   	 50.74   	 -25.43		
 18.62   	 81.79   	 50.64   	 -25.43		
 41.50   	151.37   	 50.54   	 -25.43		
 77.21   	234.68   	 50.44   	 -25.43		
124.51   	340.88   	 50.34   	 -25.43		
176.39   	476.38   	 50.23   	 -25.43		
220.64   	621.64   	 50.13   	 -25.43		
242.31   	717.47(R)	 50.03   	 -25.43		
230.71   	680.54   	 49.93   	 -25.43		
185.24   	459.59   	 49.83   	 -25.43		
119.63   	 96.74   	 49.73   	 -25.43		
 55.54   	-272.83   	 49.62   	 -25.43		
 12.82   	-493.77   	 49.52   	 -30.52		
 -0.61   	-489.81   	 49.40   	 -25.43		
  6.10   	-312.19   	 49.30   	 -30.52		
 15.87   	-97.05   	 49.18   	 -30.52		
 17.40   	 36.93   	 49.05   	 -25.43		
 11.29   	 58.59   	 48.95   	 -30.52		
  3.36   	 15.56   	 48.83   	 -25.43		
 -0.31   	-25.33   	 48.73   	 -25.43		
  0.31   	-31.43   	 48.63   	 -25.43		
  1.83   	-11.60   	 48.52   	 -25.43		
  2.14   	  7.32   	 48.42   	 -25.43		
  1.22   	 10.68   	 48.32   	 -20.35		
  0.92   	  2.44   	 48.24   	 -25.43		
  1.22   	 -6.71   	 48.14   	 -15.26		
  1.22   	 -9.77   	 48.08   	 -15.26		
  0.31   	 -5.80   	 48.02   	 -10.17		
 -1.53   	  0.92   	 47.98   	 -10.17		
 -3.66   	  6.71   	 47.93(D)	   0.00		
 -4.58   	  8.85   	 47.93   	   5.09		
 -4.58   	  8.85   	 47.96   	  10.17		
 -3.05   	  8.24   	 48.00   	  15.26		
 -1.22   	  8.85   	 48.06   	  30.52		
 -0.31   	 10.07   	 48.18   	  45.78		
 -0.31   	 12.21   	 48.36   	  71.21		
 -0.61   	 14.65   	 48.65   	  96.64		
 -0.31   	 17.70   	 49.03   	 137.33		
  0.92   	 20.75   	 49.58   	 183.11		
  2.44   	 23.19   	 50.32   	 228.89		
