  I     	  II     	  AOp     	  AOp'		
 61.04   	 -9.16   	 82.69   	 -20.35		
134.28   	229.80   	 82.60   	 -40.69		
218.81   	542.91   	 82.44   	 -61.04		
300.90   	869.45   	 82.20   	 -86.47		
360.11   	1110.53   	 81.85   	-101.73		
376.59   	1162.41(R)	 81.44   	-116.99		
338.75   	975.34   	 80.98   	-137.33		
249.63   	593.57   	 80.43   	-142.42		
133.36   	143.74   	 79.86   	-147.51		Beg---------
 26.25   	-223.08   	 79.27   	-152.59		
-42.72   	-413.82   	 78.66   	-137.33		
-64.09   	-435.18   	 78.11   	-132.25		
-52.49   	-361.63   	 77.58   	-116.99		
-33.87   	-271.91   	 77.11   	-101.73		
-27.77   	-206.60   	 76.70   	 -86.47		
-37.84   	-166.93   	 76.36   	 -66.12		
-54.02   	-140.38   	 76.09   	 -50.86		
-66.22   	-121.77   	 75.89   	 -35.61		
-69.89   	-114.14   	 75.75   	 -20.35		
-66.83   	-118.41   	 75.67   	 -15.26		
-61.34   	-126.65   	 75.60   	   0.00		
-56.46   	-130.31   	 75.60   	   5.09		
-53.71   	-126.34   	 75.63   	  15.26		
-52.49   	-118.10   	 75.69   	  15.26		
-51.57   	-110.17   	 75.75   	  20.35		
-50.05   	-105.29   	 75.83   	  15.26		
-46.39   	-102.54   	 75.89   	  15.26		
-40.59   	-99.79   	 75.95   	  10.17		
-32.35   	-95.21   	 75.99   	   0.00		
-23.50   	-88.81   	 75.99   	  -5.09		
-15.56   	-83.01   	 75.97   	 -10.17		
-11.29   	-79.65   	 75.93   	 -10.17		
-11.60   	-78.43   	 75.89   	   0.00		
-14.95   	-77.82   	 75.89   	   5.09		
-18.01   	-76.29   	 75.91   	  25.43		
-17.70   	-72.94   	 76.01   	  50.86		
-14.34   	-68.05   	 76.22   	  86.47		
 -9.16   	-63.17   	 76.56   	 122.07		
 -5.19   	-59.20   	 77.05   	 167.85		
 -3.97   	-56.15   	 77.72   	 203.46		
 -4.27   	-53.41   	 78.53   	 249.24		
 -4.88   	-49.74   	 79.53   	 279.75		
 -4.58   	-45.47   	 80.65   	 315.36		
 -2.75   	-40.59   	 81.91   	 335.71		
 -0.31   	-35.71   	 83.26   	 361.14		
  1.83   	-31.74   	 84.70   	 376.40		
  2.75   	-28.69   	 86.21   	 391.66		
  3.36   	-25.94   	 87.77   	 391.66		
  3.97   	-23.50   	 89.34   	 391.66		
  5.19   	-20.45   	 90.91   	 386.57		
  7.02   	-17.70   	 92.45   	 371.31		
  9.46   	-15.26   	 93.94   	 350.97		
 11.90   	-12.82   	 95.34   	 330.62		
 14.95   	-10.38   	 96.66   	 310.27		
 18.01   	 -7.02   	 97.90   	 284.84		
 21.06   	 -3.05   	 99.04   	 264.50		
 24.11   	  0.61   	100.10   	 249.24		
 26.86   	  3.36   	101.10   	 239.06		
 29.91   	  5.19   	102.05   	 233.98		
 34.48   	  6.10   	102.99   	 223.80		
 40.28   	  7.32   	103.89   	 223.80		
 46.39   	  9.46   	104.78   	 223.80		
 51.88   	 11.90   	105.68   	 218.72		
 55.54   	 13.73   	106.55   	 223.80		
 57.68   	 14.65   	107.45   	 223.80		
 59.81   	 14.04   	108.34   	 218.72		
 63.78   	 12.51   	109.22   	 213.63		
 69.58   	 10.07   	110.07   	 213.63		
 75.38   	  7.32   	110.93   	 208.54		
 79.65   	  3.05   	111.76   	 198.37		
 81.18   	 -1.83   	112.55   	 193.29		
 80.26   	 -7.93   	113.33   	 193.29		
 78.43   	-14.04   	114.10   	 178.03		
 75.99   	-19.53   	114.81   	 178.03		
 72.94   	-23.50   	115.52   	 172.94		
 68.36   	-26.55   	116.22   	 162.77		
 62.56   	-28.69   	116.87   	 152.59		
 56.15   	-31.13   	117.48   	 137.33		
 49.44   	-35.71   	118.03   	 116.99		
 43.03   	-42.42   	118.49   	  91.56		
 36.32   	-52.19   	118.86   	  71.21		
 29.60   	-64.09   	119.15   	  35.61		
 22.89   	-76.90   	119.29   	  10.17		
 16.48   	-89.42   	119.33(S)	 -20.35		
 10.07   	-101.32   	119.25   	 -45.78		
  3.36   	-111.69   	119.06   	 -71.21		
 -3.05   	-120.85   	118.78   	 -91.56		
 -8.54   	-129.39   	118.41   	-111.90		
-12.82   	-137.33   	117.96   	-122.07		
-16.17   	-144.04   	117.48   	-132.25		
-19.23   	-149.54   	116.95   	-142.42		
-21.67   	-152.89   	116.38   	-147.51		
-23.50   	-155.03   	115.79   	-157.68		
-24.41   	-156.25   	115.16   	-167.85		
-24.72   	-157.78   	114.49   	-178.03		
-24.11   	-159.30   	113.77   	-183.11		
-24.11   	-160.52   	113.04   	-198.37		
-24.11   	-160.22   	112.25   	-198.37		
-24.41   	-158.39   	111.45   	-198.37		
-24.11   	-155.33   	110.66   	-198.37		
-23.19   	-151.67   	109.87   	-183.11		
-21.97   	-148.32   	109.13   	-167.85		
-21.36   	-145.87   	108.46   	-152.59		
-22.58   	-144.35   	107.85   	-137.33		
-25.02   	-142.52   	107.30   	-116.99		
-27.47   	-139.47   	106.84   	-101.73		
-28.08   	-134.89   	106.43   	 -91.56		
-27.16   	-129.70   	106.06   	 -76.30		
-25.94   	-124.82   	105.76   	 -66.12		
-25.94   	-120.54   	105.49   	 -66.12		
-27.16   	-117.19   	105.23   	 -61.04		
-28.69   	-114.44   	104.98   	 -66.12		
-28.69   	-112.00   	104.72   	 -66.12		
-26.86   	-109.56   	104.46   	 -71.21		
-25.02   	-107.12   	104.17   	 -81.38		
-24.41   	-104.68   	103.84   	 -86.47		
-25.33   	-103.15   	103.50   	 -91.56		
-27.47   	-101.93   	103.13   	-101.73		
-29.30   	-101.62   	102.73   	-101.73		
-29.91   	-101.62   	102.32   	 -96.64		
-28.99   	-101.62   	101.93   	 -96.64		
-27.77   	-101.93   	101.55   	 -91.56		
-26.55   	-103.76   	101.18   	 -81.38		
-26.25   	-106.81   	100.85   	 -76.30		
-26.86   	-109.86   	100.55   	 -66.12		
-27.47   	-112.00   	100.28   	 -66.12		
-28.38   	-112.92   	100.02   	 -61.04		
-28.69   	-113.22   	 99.78   	 -61.04		
-28.99   	-114.44   	 99.53   	 -66.12		
-29.30   	-117.19   	 99.27   	 -61.04		
-29.60   	-121.15   	 99.02   	 -61.04		
-30.21   	-125.12   	 98.78   	 -61.04		
-30.82   	-128.17   	 98.53   	 -66.12		
-31.43   	-129.70   	 98.27   	 -55.95		
-31.43   	-130.31   	 98.05   	 -61.04		
-31.74   	-131.84   	 97.80   	 -66.12		
-32.04   	-134.89   	 97.54   	 -61.04		
-32.96   	-139.16   	 97.29   	 -66.12		
-33.57   	-143.13   	 97.03   	 -71.21		
-33.26   	-144.96   	 96.74   	 -71.21		
-31.74   	-144.65   	 96.46   	 -71.21		
-29.60   	-143.13   	 96.17   	 -76.30		
-27.77   	-141.60   	 95.87   	 -81.38		
-26.55   	-141.30   	 95.54   	 -76.30		
-26.86   	-141.91   	 95.24   	 -81.38		
-27.16   	-141.91   	 94.91   	 -86.47		
-26.86   	-141.60   	 94.57   	 -81.38		
-25.33   	-141.30   	 94.24   	 -81.38		
-23.19   	-141.30   	 93.92   	 -76.30		
-21.36   	-141.91   	 93.61   	 -76.30		
-21.06   	-142.52   	 93.31   	 -71.21		
-21.97   	-142.82   	 93.02   	 -66.12		
-22.89   	-142.21   	 92.76   	 -61.04		
-23.19   	-141.30   	 92.51   	 -61.04		
-22.28   	-140.08   	 92.27   	 -50.86		
-20.45   	-139.16   	 92.06   	 -55.95		
-18.92   	-137.94   	 91.84   	 -45.78		
-18.01   	-136.72   	 91.66   	 -50.86		
-17.09   	-135.80   	 91.45   	 -45.78		
-15.87   	-135.80   	 91.27   	 -45.78		
-14.04   	-136.72   	 91.09   	 -45.78		
-12.51   	-137.63   	 90.91   	 -45.78		
-12.21   	-138.24   	 90.72   	 -45.78		
-12.51   	-137.63   	 90.54   	 -45.78		
-13.73   	-136.41   	 90.36   	 -45.78		
-15.26   	-135.80   	 90.17   	 -50.86		
-17.09   	-135.80   	 89.97   	 -55.95		
-18.31   	-136.11   	 89.75   	 -55.95		
-18.31   	-136.11   	 89.52   	 -55.95		
-17.70   	-134.58   	 89.30   	 -55.95		
-16.48   	-132.45   	 89.07   	 -61.04		
-15.56   	-130.62   	 88.83   	 -55.95		
-15.56   	-130.31   	 88.61   	 -55.95		
-16.48   	-131.23   	 88.38   	 -55.95		
-18.01   	-132.45   	 88.16   	 -50.86		
-19.53   	-133.36   	 87.95   	 -50.86		
-20.45   	-133.06   	 87.75   	 -50.86		
-21.06   	-132.14   	 87.55   	 -45.78		
-20.75   	-130.92   	 87.36   	 -40.69		
-19.84   	-129.70   	 87.20   	 -40.69		
-18.31   	-128.17   	 87.04   	 -40.69		
-16.78   	-124.51   	 86.88   	 -40.69		
-15.56   	-117.19   	 86.71   	 -40.69		
-15.56   	-105.59   	 86.55   	 -45.78		
-16.48   	-92.47   	 86.37   	 -45.78		
-18.01   	-80.57   	 86.18   	 -50.86		
-18.62   	-71.72   	 85.98   	 -50.86		
-17.40   	-66.83   	 85.78   	 -55.95		
-14.34   	-65.00   	 85.55   	 -55.95		
-11.29   	-64.09   	 85.33   	 -61.04		
-10.07   	-62.87   	 85.09   	 -61.04		
-11.29   	-59.51   	 84.84   	 -61.04		
-12.51   	-52.19   	 84.60   	 -61.04		
-11.90   	-40.28   	 84.35   	 -61.04		
 -9.46   	-25.94   	 84.11   	 -61.04		
 -5.80   	-12.51   	 83.87   	 -66.12		
 -3.05   	 -4.88   	 83.60   	 -61.04		
 -1.22   	 -4.88   	 83.36   	 -66.12		
  0.61   	-11.90   	 83.09   	 -71.21		
  3.36   	-22.28   	 82.81   	 -66.12		
  7.32   	-31.74   	 82.54   	 -71.21		
  9.77   	-39.98   	 82.26   	 -66.12		
 10.07   	-48.52   	 81.99   	 -71.21		
  6.71   	-59.20   	 81.71   	 -66.12		
  1.53   	-72.63   	 81.44   	 -66.12		
 -5.49   	-87.28   	 81.18   	 -66.12		
-13.12   	-100.71   	 80.92   	 -61.04		
-21.06   	-111.39   	 80.67   	 -61.04		
-28.38   	-119.32   	 80.43   	 -61.04		
-33.26   	-125.73   	 80.18   	 -61.04		
-34.79   	-130.92   	 79.94   	 -55.95		
-32.96   	-135.19   	 79.71   	 -55.95		
-30.52   	-139.16   	 79.49   	 -50.86		
-29.91   	-143.13   	 79.29   	 -50.86		
-32.65   	-146.48   	 79.08   	 -45.78		
-36.62   	-148.62   	 78.90   	 -45.78		
-39.37   	-149.23   	 78.72   	 -40.69		
-39.37   	-148.32   	 78.56   	 -35.61		
-36.93   	-147.09   	 78.41   	 -40.69		
-34.18   	-145.87   	 78.25   	 -40.69		
-33.57   	-145.87   	 78.09   	 -40.69		
-35.71   	-148.93   	 77.92   	 -40.69		
-40.59   	-155.64   	 77.76   	 -45.78		
-46.69   	-166.32   	 77.58   	 -45.78		
-50.96   	-179.14   	 77.40   	 -45.78		
-49.13   	-188.60   	 77.21   	 -45.78		
-37.23   	-181.88   	 77.03   	 -50.86		
-11.29   	-137.02   	 76.83   	 -40.69		
 33.26   	-26.86   	 76.66   	 -45.78		
 98.88   	166.93   	 76.48   	 -45.78		
182.19   	440.98   	 76.30   	 -40.69		
274.66   	754.39   	 76.13   	 -40.69		
358.58   	1028.44   	 75.97   	 -40.69		
413.51   	1166.08(R)	 75.81   	 -35.61		
421.45   	1092.83   	 75.67   	 -35.61		
374.15   	804.75   	 75.52   	 -30.52		
279.24   	384.83   	 75.40   	 -30.52		
162.66   	-28.38   	 75.28   	 -20.35		
 58.90   	-307.01   	 75.20   	 -20.35		
 -5.49   	-402.53   	 75.12   	 -15.26		
-23.80   	-357.67   	 75.06   	 -10.17		
-14.34   	-257.57   	 75.01   	 -15.26		
 -2.75   	-171.81   	 74.95   	 -10.17		
 -5.19   	-124.51   	 74.91   	 -20.35		
-20.14   	-103.15   	 74.83   	 -20.35		
-36.01   	-90.03   	 74.75   	 -30.52		
-43.33   	-78.74   	 74.63   	 -25.43		
-41.50   	-73.55   	 74.53   	 -30.52		
-36.93   	-75.38   	 74.40   	 -25.43		
-35.40   	-79.96   	 74.30   	 -25.43		
-36.62   	-82.09   	 74.20   	 -20.35		
-38.45   	-79.65   	 74.12   	 -15.26		
-37.84   	-74.16   	 74.06   	 -15.26		
-34.79   	-68.36   	 74.00   	 -10.17		
-30.82   	-63.78   	 73.96   	 -15.26		
-28.08   	-61.04   	 73.90   	 -15.26		
-27.16   	-59.20   	 73.83   	 -15.26		
-27.16   	-57.37   	 73.77   	 -10.17		
-27.47   	-55.24   	 73.73   	  -5.09		
-27.16   	-52.49   	 73.71(D)	   5.09		
-25.94   	-49.44   	 73.73   	  25.43		
-24.41   	-46.69   	 73.83   	  50.86		
-23.50   	-44.86   	 74.04   	  81.38		
-23.80   	-43.64   	 74.36   	 111.90		
-24.72   	-42.42   	 74.81   	 142.42		
-25.63   	-39.98   	 75.38   	 183.11		
-25.63   	-36.32   	 76.11   	 213.63		
-24.41   	-32.04   	 76.97   	 249.24		
-22.58   	-28.08   	 77.97   	 274.67		
-21.06   	-24.11   	 79.06   	 300.10		
-19.84   	-19.84   	 80.26   	 325.53		
-18.92   	-15.26   	 81.57   	 340.79		
-18.31   	-10.68   	 82.93   	 356.05		
-17.09   	 -6.71   	 84.35   	 366.22		
-15.26   	 -3.36   	 85.82   	 366.22		
-12.82   	 -0.31   	 87.28   	 366.22		
-10.38   	  3.36   	 88.75   	 350.97		
 -8.24   	  7.02   	 90.15   	 340.79		
 -6.41   	 10.68   	 91.52   	 315.36		
 -4.27   	 14.95   	 92.78   	 300.10		
 -2.14   	 19.53   	 93.98   	 274.67		
  0.92   	 25.02   	 95.08   	 254.32		
  3.66   	 30.82   	 96.09   	 244.15		
  5.80   	 36.01   	 97.07   	 239.06		
  7.02   	 39.67   	 98.03   	 239.06		
  9.16   	 42.72   	 98.98   	 244.15		
 11.60   	 46.39   	 99.96   	 249.24		
 15.26   	 50.96   	100.96   	 259.41		
 18.92   	 56.15   	101.99   	 269.58		
 22.89   	 61.34   	103.07   	 274.67		
 26.55   	 65.92   	104.17   	 284.84		
 30.21   	 69.27   	105.31   	 284.84		
 34.18   	 71.41   	106.45   	 284.84		
 38.15   	 72.33   	107.59   	 279.75		
 41.50   	 72.33   	108.71   	 274.67		
 44.86   	 71.72   	109.81   	 264.50		
 49.13   	 70.80   	110.86   	 259.41		
 53.71   	 69.89   	111.90   	 249.24		
 58.29   	 68.05   	112.90   	 244.15		
 61.95   	 64.39   	113.88   	 233.98		
 64.09   	 58.29   	114.81   	 223.80		
 64.39   	 51.27   	115.71   	 213.63		
 63.78   	 43.64   	116.56   	 203.46		
 61.65   	 36.62   	117.37   	 198.37		
 57.98   	 29.30   	118.17   	 178.03		
 52.49   	 21.67   	118.88   	 167.85		
 46.08   	 13.43   	119.55   	 147.51		
 38.76   	  4.88   	120.14   	 132.25		
 31.43   	 -3.97   	120.67   	 111.90		
 23.50   	-14.65   	121.12   	  86.47		
 15.26   	-27.16   	121.46   	  66.12		
  6.41   	-41.50   	121.73   	  40.69		
 -2.14   	-55.54   	121.89   	  20.35		
 -9.77   	-67.75   	121.97(S)	 -10.17		
-15.87   	-78.74   	121.93   	 -25.43		
-20.75   	-88.20   	121.83   	 -50.86		
-25.02   	-97.05   	121.63   	 -66.12		
-29.30   	-104.68   	121.36   	 -91.56		
-33.26   	-110.47   	121.00   	-101.73		
-36.93   	-114.75   	120.59   	-127.16		
-39.37   	-118.10   	120.08   	-142.42		
-41.20   	-120.85   	119.51   	-157.68		
-42.11   	-122.99   	118.88   	-178.03		
-43.03   	-124.21   	118.17   	-193.29		
-43.95   	-124.82   	117.40   	-208.54		
-44.56   	-125.12   	116.56   	-218.72		
-44.86   	-124.82   	115.69   	-223.80		
-45.17   	-123.90   	114.79   	-228.89		
-45.47   	-122.38   	113.88   	-233.98		
-46.39   	-120.54   	112.94   	-223.80		
-47.91   	-118.71   	112.04   	-213.63		
-48.83   	-116.58   	111.19   	-208.54		
-48.22   	-113.22   	110.36   	-193.29		
-46.08   	-108.03   	109.58   	-172.94		
-43.33   	-101.93   	108.89   	-157.68		
-41.50   	-96.44   	108.26   	-142.42		
-40.89   	-91.55   	107.69   	-127.16		
-41.81   	-87.89   	107.18   	-111.90		
-42.72   	-84.84   	106.73   	-106.82		
-43.03   	-80.87   	106.31   	 -91.56		
-42.42   	-75.99   	105.94   	 -96.64		
-40.89   	-70.80   	105.55   	 -86.47		
-39.06   	-66.22   	105.21   	 -91.56		
-37.54   	-63.78   	104.84   	 -96.64		
-36.62   	-62.26   	104.46   	 -96.64		
-36.01   	-61.34   	104.07   	 -96.64		
-35.10   	-58.59   	103.68   	-101.73		
-33.87   	-54.93   	103.28   	 -91.56		
-32.35   	-51.27   	102.91   	 -91.56		
-31.13   	-49.44   	102.54   	 -86.47		
-30.52   	-50.05   	102.20   	 -81.38		
-30.21   	-51.57   	101.87   	 -81.38		
-30.21   	-53.10   	101.55   	 -76.30		
-30.52   	-53.71   	101.24   	 -71.21		
-29.91   	-54.63   	100.96   	 -76.30		
-29.60   	-56.76   	100.65   	 -71.21		
-29.30   	-59.81   	100.37   	 -76.30		
-28.99   	-62.26   	100.06   	 -71.21		
-28.99   	-64.09   	 99.78   	 -76.30		
-29.30   	-65.31   	 99.47   	 -76.30		
-29.60   	-66.53   	 99.17   	 -66.12		
-29.60   	-68.97   	 98.90   	 -71.21		
-28.99   	-71.72   	 98.62   	 -66.12		
-28.38   	-74.16   	 98.35   	 -61.04		
-27.77   	-75.99   	 98.11   	 -55.95		
-28.08   	-76.90   	 97.88   	 -61.04		
-29.30   	-78.13   	 97.64   	 -55.95		
-31.13   	-80.26   	 97.42   	 -55.95		
-32.96   	-82.40   	 97.19   	 -61.04		
-33.87   	-84.84   	 96.95   	 -61.04		
-33.57   	-86.67   	 96.70   	 -61.04		
-32.35   	-87.28   	 96.46   	 -61.04		
-31.43   	-86.67   	 96.22   	 -66.12		
-31.43   	-85.45   	 95.95   	 -61.04		
-32.65   	-84.23   	 95.71   	 -61.04		
-33.26   	-83.62   	 95.46   	 -61.04		
-33.26   	-83.92   	 95.22   	 -55.95		
-32.35   	-84.53   	 94.99   	 -55.95		
-31.13   	-84.84   	 94.77   	 -61.04		
-30.82   	-85.14   	 94.53   	 -55.95		
-31.43   	-85.45   	 94.30   	 -55.95		
-32.04   	-86.67   	 94.08   	 -61.04		
-31.43   	-88.20   	 93.83   	 -55.95		
-29.91   	-88.81   	 93.61   	 -61.04		
-27.47   	-88.81   	 93.37   	 -55.95		
-25.94   	-87.59   	 93.14   	 -61.04		
-25.63   	-86.67   	 92.90   	 -55.95		
-26.55   	-86.67   	 92.68   	 -50.86		
-28.38   	-87.28   	 92.47   	 -55.95		
-30.21   	-87.59   	 92.25   	 -55.95		
-31.74   	-87.28   	 92.02   	 -61.04		
-32.04   	-86.36   	 91.78   	 -66.12		
-31.74   	-85.45   	 91.52   	 -71.21		
-30.21   	-84.53   	 91.23   	 -71.21		
-28.69   	-84.23   	 90.95   	 -81.38		
-28.08   	-84.84   	 90.62   	 -81.38		
-28.69   	-86.06   	 90.29   	 -86.47		
-30.82   	-86.98   	 89.95   	 -81.38		
-32.96   	-87.28   	 89.62   	 -86.47		
-33.57   	-87.28   	 89.28   	 -81.38		
-32.35   	-87.59   	 88.95   	 -76.30		
-29.60   	-87.59   	 88.65   	 -71.21		
-26.86   	-87.59   	 88.36   	 -71.21		
-25.63   	-86.98   	 88.08   	 -71.21		
-26.25   	-85.75   	 87.79   	 -66.12		
-27.77   	-84.23   	 87.53   	 -61.04		
-28.99   	-82.40   	 87.28   	 -66.12		
-28.99   	-80.87   	 87.02   	 -55.95		
-27.47   	-79.96   	 86.80   	 -61.04		
-25.02   	-79.35   	 86.55   	 -61.04		
-23.19   	-79.04   	 86.31   	 -61.04		
-22.58   	-78.13   	 86.06   	 -61.04		
-23.80   	-76.60   	 85.82   	 -61.04		
-25.94   	-74.77   	 85.57   	 -61.04		
-27.77   	-73.55   	 85.33   	 -61.04		
-28.38   	-73.55   	 85.09   	 -66.12		
-27.77   	-74.77   	 84.82   	 -66.12		
-25.94   	-75.99   	 84.56   	 -66.12		
-24.11   	-76.90   	 84.29   	 -66.12		
-24.11   	-77.51   	 84.03   	 -66.12		
-25.63   	-78.13   	 83.76   	 -66.12		
-28.08   	-78.13   	 83.50   	 -66.12		
-28.99   	-77.82   	 83.23   	 -66.12		
-27.77   	-76.29   	 82.97   	 -66.12		
-24.72   	-73.85   	 82.71   	 -66.12		
-22.28   	-69.58   	 82.44   	 -61.04		
-21.36   	-62.56   	 82.20   	 -66.12		
-21.67   	-51.88   	 81.93   	 -55.95		
-21.36   	-38.45   	 81.71   	 -55.95		
-18.92   	-24.72   	 81.48   	 -55.95		
-14.65   	-13.73   	 81.26   	 -50.86		
-10.07   	 -8.24   	 81.06   	 -50.86		
 -6.41   	 -7.32   	 80.85   	 -50.86		
 -5.19   	 -7.93   	 80.65   	 -45.78		
 -4.88   	 -6.41   	 80.47   	 -55.95		
 -4.58   	  0.31   	 80.24   	 -50.86		
 -2.14   	 13.43   	 80.04   	 -45.78		
  2.44   	 31.43   	 79.86   	 -50.86		
  7.63   	 50.66   	 79.65   	 -50.86		
 12.21   	 65.61   	 79.45   	 -45.78		
 15.26   	 72.02   	 79.27   	 -45.78		
 17.40   	 68.97   	 79.08   	 -45.78		
 19.84   	 59.20   	 78.90   	 -40.69		
 23.19   	 47.30   	 78.74   	 -40.69		
 26.25   	 36.93   	 78.58   	 -45.78		
 26.86   	 27.77   	 78.39   	 -45.78		
 23.80   	 17.40   	 78.21   	 -50.86		
 17.40   	  4.27   	 78.01   	 -50.86		
  9.77   	-11.29   	 77.80   	 -50.86		
  1.83   	-26.25   	 77.60   	 -50.86		
 -5.49   	-37.84   	 77.40   	 -50.86		
-12.82   	-45.47   	 77.19   	 -45.78		
-19.53   	-51.88   	 77.01   	 -45.78		
-24.11   	-58.29   	 76.83   	 -40.69		
-25.94   	-65.00   	 76.66   	 -40.69		
-24.41   	-71.72   	 76.50   	 -35.61		
-21.97   	-77.51   	 76.36   	 -35.61		
-21.67   	-81.48   	 76.22   	 -35.61		
-24.41   	-83.92   	 76.07   	 -35.61		
-28.99   	-84.53   	 75.93   	 -30.52		
-32.65   	-84.23   	 75.81   	 -35.61		
-34.18   	-83.01   	 75.67   	 -35.61		
-33.87   	-81.79   	 75.52   	 -30.52		
-32.96   	-81.48   	 75.40   	 -30.52		
-32.96   	-83.31   	 75.28   	 -35.61		
-34.48   	-88.81   	 75.14   	 -30.52		
-39.06   	-98.88   	 75.01   	 -30.52		
-45.78   	-112.92   	 74.89   	 -35.61		
-51.88   	-129.09   	 74.75   	 -30.52		
-53.10   	-142.21   	 74.63   	 -35.61		
-42.72   	-141.91   	 74.49   	 -35.61		
-15.87   	-106.51   	 74.34   	 -35.61		
 31.74   	 -9.46   	 74.20   	 -35.61		
100.40   	171.81   	 74.06   	 -30.52		
184.94   	438.84   	 73.94   	 -35.61		
276.79   	757.14   	 73.79   	 -35.61		
360.11   	1051.94   	 73.65   	 -40.69		
416.87   	1223.75(R)	 73.49   	 -35.61		
429.99   	1189.58   	 73.35   	 -40.69		
388.79   	933.53   	 73.18   	 -45.78		
296.94   	528.87   	 73.00   	 -40.69		
177.61   	111.08   	 72.84   	 -40.69		
 65.31   	-187.38   	 72.68   	 -40.69		
 -8.85   	-309.45   	 72.51   	 -35.61		
-32.65   	-289.61   	 72.37   	 -30.52		
-20.75   	-208.74   	 72.25   	 -35.61		
 -0.92   	-132.45   	 72.11   	 -25.43		
  5.49   	-84.84   	 72.00   	 -30.52		
 -5.19   	-57.37   	 71.88   	 -30.52		
-22.58   	-36.62   	 71.76   	 -30.52		
