  I     	  II     	  AOp     	  AOp'		
 34.48   	 93.99   	128.95   	 157.68		
 43.64   	107.73   	129.58   	 142.42		
 56.76   	121.46   	130.15   	 122.07		
 68.97   	139.47   	130.64   	 111.90		
 77.82   	153.81   	131.09   	 101.73		
 86.67   	163.88   	131.49   	 101.73		
 91.55   	178.83   	131.90   	 106.82		
 92.47   	191.04   	132.33   	 111.90		
101.01   	205.69   	132.78   	 122.07		
111.39   	224.61   	133.26   	 116.99		
113.83   	236.82   	133.73   	 116.99		
128.78   	249.33   	134.20   	 101.73		
136.11   	257.26   	134.61   	  96.64		
132.14   	262.45   	134.99   	  81.38		
132.75   	263.37   	135.32   	  66.12		
125.73   	257.26   	135.58   	  55.95		
113.53   	249.94   	135.81   	  50.86		
100.71   	232.85   	136.01   	  40.69		
 83.31   	213.93   	136.17   	  35.61		
 63.48   	193.18   	136.32   	  30.52		
 44.86   	168.46   	136.44   	  25.43		
 33.57   	145.26   	136.54   	  15.26		
 18.62   	119.63   	136.60   	  10.17		
  8.54   	 98.27   	136.64(S)	   0.00		
 -5.19   	 76.60   	136.64   	  -5.09		
-13.43   	 57.98   	136.62   	 -10.17		
-18.31   	 44.25   	136.58   	 -25.43		
-23.50   	 30.21   	136.48   	 -30.52		
-25.02   	 21.67   	136.36   	 -40.69		
-32.65   	 10.99   	136.19   	 -50.86		
-38.76   	  0.92   	135.99   	 -71.21		
-43.95   	 -3.66   	135.71   	 -81.38		
-47.91   	-11.29   	135.38   	-106.82		
-46.69   	-17.70   	134.95   	-127.16		
-44.86   	-16.17   	134.45   	-152.59		
-43.64   	-16.78   	133.83   	-183.11		
-44.56   	-19.53   	133.10   	-213.63		
-44.56   	-14.65   	132.25   	-249.24		
-45.47   	-17.09   	131.25   	-289.93		
-47.30   	-21.06   	130.09   	-330.62		
-48.22   	-21.97   	128.77   	-356.05		
-54.02   	-23.80   	127.34   	-381.48		
-57.68   	-25.94   	125.82   	-386.57		
-52.80   	-22.89   	124.27   	-376.40		
-49.74   	-20.14   	122.77   	-340.79		
-39.98   	-16.78   	121.40   	-305.19		
-43.95   	-17.40   	120.18   	-254.32		
-52.19   	-23.50   	119.17   	-198.37		
-53.10   	-25.02   	118.37   	-152.59		
-50.66   	-22.89   	117.76   	-111.90		
-43.64   	-23.19   	117.31   	 -81.38		
-40.89   	-15.87   	116.99   	 -55.95		
-37.23   	-10.99   	116.76   	 -50.86		
-43.03   	-13.73   	116.56   	 -50.86		
-46.39   	-10.99   	116.36   	 -61.04		
-39.98   	 -8.24   	116.11   	 -71.21		
-41.81   	-12.21   	115.83   	 -81.38		
-38.45   	 -7.02   	115.50   	 -96.64		
-35.40   	 -5.49   	115.12   	-101.73		
-34.79   	 -6.41   	114.71   	-111.90		
-34.79   	 -0.92   	114.26   	-106.82		
-30.52   	 -1.53   	113.83   	-111.90		
-32.96   	 -2.75   	113.39   	-106.82		
-32.04   	  2.75   	112.96   	-101.73		
-31.13   	  1.22   	112.55   	 -96.64		
-38.76   	 -2.14   	112.17   	 -86.47		
-39.98   	 -3.36   	111.82   	 -86.47		
-36.01   	 -7.02   	111.47   	 -81.38		
-36.01   	-10.07   	111.15   	 -76.30		
-32.04   	 -7.02   	110.84   	 -81.38		
-32.96   	 -7.02   	110.52   	 -76.30		
-40.28   	 -9.77   	110.21   	 -81.38		
-43.03   	-11.29   	109.89   	 -81.38		
-42.42   	-16.48   	109.56   	 -81.38		
-36.93   	-16.17   	109.24   	 -86.47		
-34.48   	-16.48   	108.89   	 -81.38		
-37.54   	-16.48   	108.57   	 -86.47		
-40.28   	-14.65   	108.22   	 -86.47		
-45.78   	-18.31   	107.87   	 -81.38		
-46.08   	-16.17   	107.55   	 -86.47		
-44.25   	-17.09   	107.20   	 -81.38		
-39.06   	-17.40   	106.88   	 -86.47		
-42.11   	-18.31   	106.53   	 -81.38		
-43.95   	-22.58   	106.21   	 -86.47		
-43.33   	-22.28   	105.86   	 -91.56		
-45.78   	-22.89   	105.49   	 -91.56		
-46.08   	-22.58   	105.13   	 -91.56		
-43.33   	-21.97   	104.76   	-101.73		
-44.25   	-24.41   	104.35   	-101.73		
-44.25   	-27.47   	103.95   	-101.73		
-39.37   	-25.33   	103.54   	-106.82		
-38.15   	-25.02   	103.11   	-101.73		
-37.23   	-28.99   	102.71   	-106.82		
-42.72   	-33.57   	102.28   	 -96.64		
-45.47   	-38.76   	101.89   	 -96.64		
-42.11   	-39.98   	101.51   	 -91.56		
-43.95   	-36.62   	101.14   	 -86.47		
-39.98   	-33.57   	100.79   	 -81.38		
-39.67   	-32.35   	100.47   	 -76.30		
-47.30   	-34.79   	100.16   	 -76.30		
-43.03   	-34.18   	 99.86   	 -76.30		
-39.06   	-36.01   	 99.55   	 -76.30		
-36.01   	-33.57   	 99.25   	 -76.30		
-39.98   	-36.01   	 98.94   	 -86.47		
-43.64   	-39.06   	 98.60   	 -86.47		
-50.05   	-37.23   	 98.25   	 -91.56		
-53.71   	-43.03   	 97.88   	 -91.56		
-47.00   	-38.15   	 97.52   	 -91.56		
-37.84   	-24.72   	 97.15   	 -91.56		
-28.99   	 -6.41   	 96.78   	 -86.47		
-20.75   	 21.36   	 96.44   	 -81.38		
 -9.77   	 52.19   	 96.11   	 -81.38		
 -4.88   	 82.09   	 95.79   	 -76.30		
 -2.44   	 99.49   	 95.48   	 -76.30		
  1.83   	105.59   	 95.18   	 -76.30		
  1.83   	105.90   	 94.87   	 -71.21		
  0.31   	 96.74   	 94.59   	 -71.21		
  7.63   	106.20   	 94.30   	 -71.21		
 21.97   	134.89   	 94.02   	 -71.21		
 39.06   	167.85   	 93.73   	 -76.30		
 58.90   	194.70   	 93.43   	 -71.21		
 70.80   	206.60   	 93.14   	 -71.21		
 83.92   	208.44   	 92.86   	 -71.21		
 91.25   	198.97   	 92.57   	 -66.12		
 91.55   	189.82   	 92.31   	 -66.12		
 92.47   	177.61   	 92.04   	 -61.04		
 71.41   	151.06   	 91.80   	 -55.95		
 49.74   	116.88   	 91.58   	 -55.95		
 30.82   	 78.13   	 91.35   	 -45.78		
 -1.83   	 28.38   	 91.17   	 -50.86		
-23.80   	 -9.46   	 90.97   	 -45.78		
-36.93   	-37.23   	 90.78   	 -45.78		
-52.49   	-59.20   	 90.60   	 -45.78		
-50.66   	-64.70   	 90.42   	 -50.86		
-46.08   	-75.38   	 90.21   	 -55.95		
-55.54   	-89.42   	 89.99   	 -55.95		
-62.26   	-97.96   	 89.77   	 -61.04		
-66.53   	-101.32   	 89.52   	 -61.04		
-68.05   	-105.59   	 89.28   	 -66.12		
-67.44   	-109.86   	 89.01   	 -66.12		
-68.36   	-110.47   	 88.75   	 -66.12		
-71.41   	-115.05   	 88.48   	 -66.12		
-77.82   	-117.19   	 88.22   	 -66.12		
-78.43   	-115.66   	 87.95   	 -61.04		
-80.87   	-117.19   	 87.71   	 -61.04		
-80.26   	-117.80   	 87.47   	 -61.04		
-75.07   	-113.22   	 87.22   	 -61.04		
-77.82   	-114.75   	 86.98   	 -55.95		
-72.33   	-108.64   	 86.75   	 -50.86		
-74.16   	-110.17   	 86.55   	 -55.95		
-77.51   	-111.39   	 86.33   	 -50.86		
-77.82   	-106.81   	 86.12   	 -45.78		
-82.09   	-110.47   	 85.94   	 -45.78		
-100.71   	-119.93   	 85.76   	 -45.78		
-138.24   	-135.19   	 85.57   	 -45.78		
-164.49   	-143.74   	 85.39   	 -40.69		
-178.83   	-144.04   	 85.23   	 -35.61		
-149.23   	-120.85   	 85.09   	 -35.61		
-51.88   	-80.57   	 84.94   	 -30.52		
 83.92   	-22.89   	 84.82   	 -25.43		
271.61   	 91.25   	 84.72   	 -30.52		
479.13   	265.81   	 84.60   	 -25.43		
643.01   	369.26   	 84.50   	 -30.52		
708.62   	400.09(R)	 84.37   	 -30.52		
651.25   	349.12   	 84.25   	 -40.69		
474.24   	170.90   	 84.09   	 -45.78		
282.29   	 -0.92   	 83.91   	 -50.86		
123.60   	-121.77   	 83.70   	 -55.95		
 16.48   	-208.74   	 83.48   	 -55.95		
-11.60   	-269.47   	 83.26   	 -66.12		
-40.89   	-280.15   	 82.99   	 -61.04		
-61.65   	-222.17   	 82.75   	 -61.04		
-65.31   	-191.96   	 82.50   	 -66.12		
-64.39   	-159.00   	 82.24   	 -61.04		
-71.72   	-126.04   	 81.99   	 -61.04		
-69.89   	-120.85   	 81.75   	 -55.95		
-66.22   	-116.58   	 81.53   	 -50.86		
-70.80   	-100.71   	 81.32   	 -40.69		
-67.44   	-90.33   	 81.16   	 -35.61		
-68.36   	-96.44   	 81.02   	 -25.43		
-72.33   	-102.84   	 80.92   	 -25.43		
-69.89   	-97.35   	 80.81   	 -25.43		
-65.92   	-92.47   	 80.71   	 -20.35		
-61.34   	-93.08   	 80.63   	 -20.35		
-59.20   	-90.94   	 80.55   	 -25.43		
-64.39   	-88.50   	 80.45   	 -15.26		
-66.83   	-87.28   	 80.39   	 -15.26		
-67.14   	-83.62   	 80.33(D)	  10.17		
-65.00   	-85.75   	 80.37   	  35.61		
-63.48   	-89.11   	 80.51   	  86.47		
-64.39   	-87.89   	 80.85   	 137.33		
-61.95   	-91.25   	 81.40   	 208.54		
-61.65   	-89.11   	 82.24   	 279.75		
-66.83   	-87.89   	 83.36   	 350.97		
-63.78   	-90.33   	 84.76   	 427.26		
-64.39   	-89.42   	 86.47   	 483.21		
-72.33   	-92.16   	 88.40   	 528.99		
-67.14   	-93.38   	 90.52   	 549.34		
-71.41   	-94.60   	 92.72   	 559.51		
-71.72   	-97.66   	 94.95   	 534.08		
-61.65   	-95.83   	 97.09   	 508.65		
-61.04   	-96.74   	 99.12   	 462.87		
-61.04   	-96.44   	100.98   	 417.09		
-61.95   	-92.47   	102.64   	 371.31		
-64.70   	-92.77   	104.13   	 325.53		
-63.48   	-93.38   	105.43   	 300.10		
-61.95   	-88.50   	106.63   	 274.67		
-58.59   	-84.23   	107.73   	 259.41		
-52.49   	-79.96   	108.77   	 264.50		
-52.19   	-75.99   	109.83   	 269.58		
-43.95   	-72.33   	110.90   	 279.75		
-38.15   	-73.55   	112.02   	 300.10		
-39.37   	-73.55   	113.22   	 310.27		
-35.71   	-68.36   	114.47   	 315.36		
-31.74   	-64.70   	115.73   	 310.27		
-30.82   	-57.37   	116.97   	 295.01		
-24.11   	-52.49   	118.15   	 274.67		
-19.84   	-49.44   	119.25   	 249.24		
-21.06   	-43.95   	120.24   	 228.89		
-14.95   	-39.06   	121.16   	 208.54		
 -7.63   	-32.65   	121.99   	 198.37		
  0.61   	-18.31   	122.79   	 188.20		
  9.16   	 -7.02   	123.54   	 188.20		
 15.56   	  3.66   	124.29   	 178.03		
 21.97   	 19.84   	125.00   	 172.94		
 31.43   	 31.13   	125.70   	 162.77		
 42.72   	 42.11   	126.35   	 152.59		
 50.66   	 53.71   	126.96   	 147.51		
 58.29   	 67.75   	127.55   	 132.25		
 64.70   	 80.87   	128.08   	 132.25		
 75.68   	 95.83   	128.61   	 127.16		
 85.14   	114.44   	129.11   	 116.99		
 96.44   	126.65   	129.58   	 111.90		
104.37   	140.69   	130.03   	 101.73		
110.78   	153.20   	130.44   	  86.47		
116.27   	162.66   	130.78   	  66.12		
123.90   	175.78   	131.05   	  55.95		
130.00   	185.55   	131.27   	  40.69		
135.50   	198.67   	131.43   	  35.61		
141.91   	213.93   	131.58   	  35.61		
142.21   	219.12   	131.72   	  35.61		
137.02   	222.17   	131.86   	  40.69		
121.77   	215.45   	132.02   	  40.69		
109.86   	201.42   	132.19   	  45.78		
 94.91   	187.68   	132.37   	  40.69		
 77.82   	165.71   	132.53   	  30.52		
 69.27   	140.38   	132.65   	  20.35		
 50.35   	113.83   	132.74(S)	 -10.17		
 36.62   	 87.28   	132.70   	 -30.52		
 22.58   	 64.39   	132.57   	 -66.12		
  8.54   	 43.03   	132.31   	 -96.64		
 -0.61   	 25.33   	131.92   	-127.16		
 -7.32   	 11.60   	131.41   	-147.51		
 -9.16   	  0.61   	130.82   	-172.94		
-11.90   	 -3.97   	130.13   	-178.03		
-19.53   	-11.90   	129.42   	-183.11		
-29.91   	-22.58   	128.69   	-178.03		
-42.42   	-32.96   	127.98   	-172.94		
-44.25   	-36.32   	127.28   	-157.68		
-45.47   	-41.81   	126.65   	-157.68		
-46.08   	-42.11   	126.02   	-152.59		
-46.69   	-43.33   	125.41   	-167.85		
-46.08   	-49.13   	124.74   	-188.20		
-46.39   	-51.27   	123.99   	-213.63		
-45.17   	-50.96   	123.13   	-254.32		
-39.67   	-46.08   	122.12   	-289.93		
-45.17   	-47.00   	120.96   	-320.45		
-47.30   	-45.17   	119.67   	-340.79		
-45.47   	-44.86   	118.31   	-350.97		
-48.52   	-50.05   	116.91   	-335.71		
-50.05   	-48.22   	115.56   	-310.27		
-50.05   	-45.78   	114.32   	-264.50		
-52.49   	-41.50   	113.27   	-218.72		
-52.80   	-39.67   	112.39   	-162.77		
-46.08   	-35.71   	111.74   	-106.82		
-40.28   	-35.71   	111.31   	 -61.04		
-45.17   	-40.89   	111.07   	 -25.43		
-49.13   	-41.81   	110.97   	   5.09		
-50.66   	-41.20   	110.99   	  20.35		
-58.29   	-41.50   	111.07   	  25.43		
-50.96   	-36.01   	111.17   	  25.43		
-41.50   	-31.43   	111.27   	  25.43		
-42.42   	-32.04   	111.37   	  10.17		
-41.20   	-34.18   	111.41   	  10.17		
-42.72   	-32.04   	111.45   	  -5.09		
-44.25   	-30.21   	111.43   	 -15.26		
-44.56   	-25.33   	111.37   	 -25.43		
-42.42   	-18.92   	111.27   	 -40.69		
-46.39   	-21.97   	111.11   	 -50.86		
-45.17   	-21.97   	110.90   	 -66.12		
-45.47   	-24.72   	110.64   	 -76.30		
-43.95   	-27.47   	110.34   	 -86.47		
-37.84   	-26.86   	109.99   	 -86.47		
-42.42   	-32.35   	109.64   	 -91.56		
-39.98   	-33.57   	109.28   	 -91.56		
-42.72   	-36.32   	108.91   	 -81.38		
-45.78   	-39.37   	108.59   	 -81.38		
-44.25   	-37.54   	108.26   	 -76.30		
-47.30   	-42.72   	107.95   	 -71.21		
-47.30   	-43.33   	107.67   	 -71.21		
-46.08   	-43.64   	107.39   	 -76.30		
-42.42   	-45.47   	107.08   	 -76.30		
-42.42   	-47.30   	106.77   	 -86.47		
-35.71   	-48.22   	106.43   	 -91.56		
-38.15   	-53.41   	106.06   	-101.73		
-39.37   	-57.37   	105.66   	-106.82		
-34.79   	-57.68   	105.23   	-111.90		
-44.25   	-65.61   	104.78   	-116.99		
-41.20   	-66.83   	104.31   	-116.99		
-40.59   	-69.89   	103.84   	-122.07		
-41.50   	-69.89   	103.36   	-116.99		
-37.54   	-71.11   	102.89   	-122.07		
-38.45   	-74.77   	102.40   	-116.99		
-37.84   	-72.33   	101.93   	-106.82		
-39.06   	-73.24   	101.51   	-106.82		
-39.98   	-68.36   	101.08   	 -96.64		
-34.79   	-61.04   	100.69   	 -86.47		
-35.10   	-64.39   	100.35   	 -71.21		
-39.67   	-70.50   	100.06   	 -66.12		
-41.20   	-76.29   	 99.80   	 -50.86		
-44.86   	-79.35   	 99.59   	 -50.86		
-48.52   	-79.96   	 99.39   	 -45.78		
-45.78   	-76.29   	 99.21   	 -55.95		
-43.33   	-74.16   	 98.98   	 -61.04		
-38.76   	-75.07   	 98.74   	 -71.21		
-40.59   	-77.82   	 98.45   	 -81.38		
-41.81   	-79.04   	 98.13   	 -91.56		
-40.28   	-80.26   	 97.76   	 -91.56		
-42.42   	-72.63   	 97.40   	 -96.64		
-38.15   	-57.98   	 97.01   	-101.73		
-31.74   	-39.06   	 96.60   	 -96.64		
-18.92   	 -9.77   	 96.22   	-101.73		
-12.21   	 17.09   	 95.81   	-101.73		
 -4.27   	 43.64   	 95.40   	 -96.64		
  1.83   	 58.90   	 95.01   	-101.73		
 -4.88   	 59.81   	 94.61   	 -96.64		
 -7.02   	 53.10   	 94.22   	-101.73		
 -2.44   	 56.15   	 93.81   	 -96.64		
  7.32   	 74.46   	 93.43   	 -96.64		
 18.62   	102.23   	 93.04   	 -91.56		
 44.25   	144.96   	 92.68   	 -96.64		
 61.65   	161.44   	 92.29   	 -91.56		
 71.72   	167.54   	 91.92   	 -96.64		
 89.72   	171.81   	 91.54   	 -91.56		
 92.77   	156.56   	 91.17   	 -91.56		
 86.06   	139.47   	 90.80   	 -86.47		
 73.24   	119.32   	 90.46   	 -76.30		
 52.80   	 96.13   	 90.15   	 -66.12		
 34.79   	 56.46   	 89.89   	 -55.95		
  9.77   	 13.43   	 89.66   	 -50.86		
 -4.27   	-18.62   	 89.46   	 -50.86		
-16.78   	-59.20   	 89.26   	 -45.78		
-36.62   	-83.92   	 89.07   	 -50.86		
-46.39   	-89.11   	 88.87   	 -50.86		
-45.17   	-104.98   	 88.67   	 -55.95		
-53.10   	-118.71   	 88.44   	 -61.04		
-60.12   	-125.12   	 88.20   	 -61.04		
-61.34   	-131.53   	 87.95   	 -61.04		
-65.92   	-132.45   	 87.71   	 -55.95		
-66.83   	-132.14   	 87.49   	 -50.86		
-65.61   	-134.28   	 87.28   	 -40.69		
-67.44   	-135.50   	 87.12   	 -20.35		
-72.02   	-134.58   	 87.04   	   0.00		
-83.31   	-139.16   	 87.04   	  25.43		
-83.31   	-139.16   	 87.14   	  50.86		
-82.40   	-140.69   	 87.34   	  71.21		
-83.62   	-143.43   	 87.63   	  76.30		
-73.24   	-139.16   	 87.93   	  81.38		
-71.72   	-136.41   	 88.26   	  76.30		
-71.41   	-132.14   	 88.57   	  55.95		
-67.14   	-129.39   	 88.79   	  40.69		
-69.27   	-124.51   	 88.95   	  20.35		
-66.53   	-119.63   	 89.03   	  -5.09		
-66.22   	-122.68   	 89.01   	 -25.43		
-83.62   	-138.85   	 88.91   	 -40.69		
-113.83   	-163.88   	 88.75   	 -55.95		
-140.69   	-180.66   	 88.52   	 -66.12		
-151.98   	-186.77   	 88.26   	 -76.30		
-116.88   	-162.35   	 87.95   	 -91.56		
-24.11   	-105.59   	 87.59   	 -91.56		
114.75   	-21.67   	 87.22   	-106.82		
285.95   	111.08   	 86.80   	-116.99		
477.29   	313.72   	 86.33   	-127.16		
628.66   	446.78   	 85.82   	-132.25		
661.62   	480.35(R)	 85.29   	-137.33		
581.67   	430.60   	 84.74   	-142.42		
401.31   	230.10   	 84.17   	-142.42		
211.79   	 16.78   	 83.60   	-137.33		
 79.04   	-125.12   	 83.05   	-132.25		
  4.88   	-233.15   	 82.52   	-127.16		
 -6.10   	-299.07   	 82.01   	-116.99		
-36.01   	-307.92   	 81.55   	-106.82		
-49.44   	-258.79   	 81.12   	-101.73		
-43.33   	-223.39   	 80.71   	 -91.56		
-34.18   	-189.82   	 80.35   	 -71.21		
-32.04   	-148.93   	 80.06   	 -55.95		
-34.48   	-147.09   	 79.84   	 -30.52		
-32.65   	-139.47   	 79.71(D)	   0.00		
-43.03   	-125.43   	 79.71   	  35.61		
-36.01   	-114.75   	 79.86   	  61.04		
-27.16   	-113.53   	 80.10   	  81.38		
-26.86   	-123.29   	 80.43   	  96.64		
-27.47   	-117.80   	 80.81   	  96.64		
-25.02   	-115.05   	 81.20   	  96.64		
-19.53   	-115.36   	 81.59   	  91.56		
-15.26   	-112.92   	 81.95   	  76.30		
-13.73   	-112.30   	 82.26   	  61.04		
-12.21   	-110.17   	 82.50   	  30.52		
-12.51   	-108.34   	 82.62   	   5.09		
-14.04   	-104.98   	 82.64   	  -5.09		
-15.26   	-100.71   	 82.62   	   0.00		
-11.60   	-100.10   	 82.62   	  30.52		
 -7.93   	-98.27   	 82.75   	  71.21		
 -9.46   	-99.49   	 83.03   	 127.16		
 -9.46   	-98.88   	 83.54   	 193.29		
-11.90   	-94.91   	 84.31   	 264.50		
-12.21   	-94.60   	 85.37   	 320.45		
-14.95   	-94.30   	 86.65   	 366.22		
-18.01   	-93.38   	 88.12   	 396.74		
-21.67   	-95.52   	 89.70   	 406.92		
-25.33   	-96.13   	 91.33   	 401.83		
-24.72   	-94.91   	 92.94   	 376.40		
