  I     	  II     	  AOp     	  AOp'		
982.67   	1976.32   	 99.51   	 -25.43		
933.84   	2215.58   	 99.41   	 -30.52		
716.25   	2229.61(R)	 99.29   	 -35.61		
365.91   	2040.10   	 99.15   	 -35.61		
 -8.24   	1703.19   	 99.00   	 -45.78		
-275.57   	1287.84   	 98.82   	 -55.95		
-365.91   	873.72   	 98.60   	 -55.95		
-312.50   	534.67   	 98.37   	 -66.12		
-211.18   	309.75   	 98.11   	 -71.21		
-143.43   	183.11   	 97.82   	 -71.21		
-133.36   	102.23   	 97.54   	 -71.21		
-154.72   	 21.67   	 97.25   	 -71.21		
-171.20   	-68.05   	 96.97   	 -61.04		
-168.15   	-142.52   	 96.72   	 -55.95		
-154.72   	-176.09   	 96.50   	 -50.86		
-145.26   	-169.37   	 96.30   	 -35.61		
-143.13   	-147.09   	 96.15   	 -30.52		
-144.04   	-135.50   	 96.03   	 -20.35		
-144.04   	-142.52   	 95.95   	 -15.26		
-141.91   	-159.91   	 95.89   	 -10.17		
-138.55   	-175.17   	 95.85   	 -20.35		
-135.50   	-180.36   	 95.77   	 -20.35		
-133.97   	-175.48   	 95.69   	 -30.52		
-133.97   	-165.71   	 95.56   	 -35.61		
-134.28   	-155.94   	 95.42   	 -45.78		
-133.36   	-148.62   	 95.24   	 -50.86		
-130.31   	-143.74   	 95.04   	 -61.04		
-125.73   	-139.77   	 94.79   	 -66.12		
-121.15   	-137.63   	 94.53   	 -66.12		
-117.49   	-137.63   	 94.26   	 -71.21		
-115.36   	-140.38   	 93.98   	 -66.12		
-114.75   	-144.96   	 93.71   	 -66.12		
-115.05   	-149.23   	 93.45   	 -55.95		
-115.05   	-152.28   	 93.22   	 -61.04		
-113.53   	-153.81   	 92.98   	 -50.86		
-110.47   	-153.81   	 92.78   	 -50.86		
-106.20   	-151.67   	 92.57   	 -45.78		
-101.93   	-146.18   	 92.39   	 -35.61		
-98.88   	-138.85   	 92.25   	 -20.35		
-97.05   	-131.53   	 92.17   	  10.17		
-96.74   	-126.95   	 92.21   	  50.86		
-96.13   	-125.73   	 92.41   	  96.64		
-93.99   	-126.65   	 92.80   	 152.59		
-89.72   	-127.87   	 93.41   	 208.54		
-85.14   	-129.09   	 94.24   	 264.50		
-80.87   	-129.70   	 95.30   	 310.27		
-77.51   	-128.48   	 96.54   	 345.88		
-75.07   	-123.29   	 97.92   	 376.40		
-72.63   	-113.22   	 99.43   	 391.66		
-69.27   	-100.71   	101.00   	 391.66		
-64.39   	-89.72   	102.56   	 386.57		
-57.98   	-84.84   	104.11   	 371.31		
-51.57   	-85.75   	105.59   	 356.05		
-45.78   	-89.42   	107.02   	 335.71		
-41.81   	-90.33   	108.36   	 315.36		
-38.45   	-83.62   	109.62   	 305.19		
-34.18   	-68.36   	110.84   	 279.75		
-28.69   	-48.52   	111.96   	 254.32		
-22.28   	-29.91   	112.98   	 223.80		
-16.48   	-16.78   	113.88   	 198.37		
-10.38   	 -7.93   	114.67   	 172.94		
 -2.14   	  0.31   	115.36   	 162.77		
  9.77   	 12.82   	116.01   	 152.59		
 25.02   	 30.52   	116.62   	 167.85		
 40.89   	 51.27   	117.29   	 178.03		
 54.02   	 70.19   	118.01   	 198.37		
 63.48   	 85.45   	118.80   	 213.63		
 70.80   	 98.88   	119.65   	 218.72		
 78.43   	113.53   	120.53   	 218.72		
 86.98   	131.23   	121.40   	 203.46		
 94.91   	149.84   	122.22   	 198.37		
100.40   	164.79   	123.01   	 183.11		
103.15   	172.12   	123.74   	 178.03		
104.06   	171.20   	124.46   	 178.03		
104.06   	165.71   	125.17   	 183.11		
102.84   	160.22   	125.90   	 183.11		
 99.18   	158.39   	126.63   	 193.29		
 92.47   	159.91   	127.41   	 198.37		
 83.62   	161.13   	128.20   	 203.46		
 73.85   	157.17   	129.01   	 198.37		
 64.09   	145.26   	129.81   	 188.20		
 53.71   	125.12   	130.56   	 178.03		
 41.50   	 99.79   	131.27   	 152.59		
 27.47   	 72.94   	131.88   	 122.07		
 12.82   	 47.00   	132.37   	  96.64		
 -0.92   	 23.19   	132.76   	  71.21		
-11.90   	  2.44   	133.04   	  50.86		
-20.45   	-15.26   	133.24   	  35.61		
-27.47   	-31.13   	133.39   	  20.35		
-35.10   	-46.39   	133.47(S)	   0.00		
-43.95   	-62.87   	133.47   	 -15.26		
-53.10   	-78.74   	133.41   	 -25.43		
-60.12   	-89.72   	133.31   	 -45.78		
-64.39   	-93.69   	133.12   	 -50.86		
-65.31   	-92.77   	132.92   	 -61.04		
-65.61   	-93.38   	132.67   	 -76.30		
-68.36   	-101.93   	132.37   	-101.73		
-72.94   	-117.19   	131.96   	-132.25		
-77.82   	-131.84   	131.43   	-167.85		
-81.18   	-138.24   	130.76   	-213.63		
-82.09   	-134.58   	129.91   	-254.32		
-81.79   	-125.43   	128.89   	-295.01		
-81.79   	-119.02   	127.71   	-325.53		
-81.48   	-119.32   	126.41   	-350.97		
-79.96   	-124.21   	125.00   	-366.22		
-77.82   	-129.39   	123.54   	-350.97		
-75.99   	-131.53   	122.14   	-310.27		
-75.68   	-130.00   	120.89   	-244.15		
-76.60   	-127.26   	119.92   	-147.51		
-78.43   	-125.43   	119.33   	 -66.12		
-79.96   	-124.51   	119.06   	  15.26		
-81.18   	-123.90   	119.12   	  55.95		
-81.79   	-123.29   	119.35   	  81.38		
-81.18   	-123.60   	119.67   	  76.30		
-79.65   	-124.51   	119.98   	  45.78		
-77.82   	-126.65   	120.16   	   5.09		
-76.90   	-128.78   	120.18   	 -35.61		
-77.82   	-131.23   	120.04   	 -66.12		
-80.57   	-133.36   	119.78   	 -91.56		
-83.01   	-134.58   	119.41   	 -96.64		
-83.92   	-133.36   	119.02   	-111.90		
-81.79   	-128.17   	118.58   	-111.90		
-77.82   	-121.77   	118.13   	-111.90		
-73.55   	-117.49   	117.68   	-101.73		
-71.72   	-119.32   	117.27   	 -96.64		
-72.33   	-126.95   	116.89   	 -81.38		
-74.46   	-136.41   	116.56   	 -66.12		
-75.38   	-142.21   	116.30   	 -55.95		
-73.85   	-139.47   	116.07   	 -45.78		
-71.11   	-130.00   	115.89   	 -40.69		
-68.97   	-119.93   	115.73   	 -30.52		
-68.05   	-115.97   	115.60   	 -30.52		
-67.14   	-119.63   	115.48   	 -30.52		
-65.00   	-126.95   	115.36   	 -35.61		
-61.04   	-130.92   	115.22   	 -50.86		
-57.37   	-127.56   	115.01   	 -66.12		
-55.85   	-119.32   	114.75   	 -81.38		
-57.07   	-111.69   	114.42   	 -86.47		
-59.81   	-109.86   	114.08   	 -86.47		
-61.65   	-114.44   	113.73   	 -86.47		
-61.65   	-121.15   	113.39   	 -76.30		
-60.12   	-124.82   	113.08   	 -76.30		
-57.68   	-123.60   	112.78   	 -71.21		
-56.46   	-120.24   	112.49   	 -71.21		
-56.46   	-118.71   	112.21   	 -71.21		
-57.37   	-120.85   	111.92   	 -76.30		
-57.68   	-123.60   	111.62   	 -71.21		
-57.68   	-122.07   	111.33   	 -81.38		
-57.37   	-114.14   	111.01   	 -76.30		
-57.68   	-102.54   	110.70   	 -81.38		
-58.59   	-94.60   	110.38   	 -81.38		
-59.20   	-96.74   	110.05   	 -81.38		
-59.20   	-107.42   	109.72   	 -76.30		
-58.29   	-120.54   	109.42   	 -66.12		
-57.68   	-126.65   	109.16   	 -55.95		
-58.29   	-121.46   	108.93   	 -55.95		
-59.81   	-108.03   	108.71   	 -55.95		
-61.95   	-94.30   	108.48   	 -55.95		
-62.87   	-87.59   	108.26   	 -61.04		
-62.87   	-90.64   	108.02   	 -66.12		
-62.26   	-100.10   	107.75   	 -66.12		
-61.65   	-109.25   	107.49   	 -71.21		
-61.04   	-112.00   	107.20   	 -66.12		
-58.90   	-104.98   	106.94   	 -76.30		
-53.10   	-90.03   	106.63   	 -71.21		
-43.95   	-75.07   	106.35   	 -71.21		
-33.26   	-68.05   	106.06   	 -71.21		
-24.41   	-70.19   	105.78   	 -71.21		
-18.62   	-73.85   	105.49   	 -71.21		
-14.95   	-65.92   	105.21   	 -71.21		
-10.99   	-40.28   	104.92   	 -76.30		
 -5.80   	 -3.36   	104.62   	 -71.21		
 -0.31   	 26.55   	104.33   	 -66.12		
  3.97   	 35.40   	104.07   	 -66.12		
  7.02   	 22.89   	103.80   	 -55.95		
 10.38   	  3.05   	103.58   	 -50.86		
 16.17   	 -8.54   	103.38   	 -45.78		
 24.41   	 -4.88   	103.19   	 -40.69		
 34.18   	 10.07   	103.03   	 -40.69		
 42.42   	 27.47   	102.87   	 -40.69		
 46.08   	 39.06   	102.71   	 -35.61		
 42.11   	 40.28   	102.56   	 -45.78		
 31.43   	 28.99   	102.38   	 -45.78		
 18.01   	  5.49   	102.20   	 -55.95		
  8.24   	-25.33   	101.97   	 -61.04		
  6.71   	-54.93   	101.73   	 -66.12		
 11.90   	-76.29   	101.46   	 -71.21		
 18.62   	-88.81   	101.18   	 -76.30		
 21.36   	-97.35   	100.87   	 -71.21		
 19.23   	-105.29   	100.59   	 -76.30		
 14.34   	-112.61   	100.28   	 -76.30		
  7.93   	-115.05   	 99.98   	 -71.21		
 -0.31   	-109.86   	 99.69   	 -71.21		
-13.43   	-100.10   	 99.41   	 -71.21		
-32.35   	-93.69   	 99.12   	 -66.12		
-54.32   	-97.35   	 98.86   	 -61.04		
-74.46   	-111.69   	 98.62   	 -61.04		
-89.42   	-131.53   	 98.37   	 -55.95		
-96.74   	-149.23   	 98.15   	 -55.95		
-98.27   	-159.61   	 97.92   	 -50.86		
-97.96   	-161.44   	 97.72   	 -50.86		
-98.57   	-158.39   	 97.52   	 -40.69		
-101.32   	-153.81   	 97.35   	 -40.69		
-104.37   	-149.54   	 97.19   	 -30.52		
-106.20   	-147.09   	 97.07   	 -35.61		
-105.59   	-146.18   	 96.93   	 -30.52		
-102.23   	-147.40   	 96.81   	 -30.52		
-95.52   	-153.20   	 96.68   	 -35.61		
-81.79   	-171.20   	 96.54   	 -40.69		
-56.15   	-212.10   	 96.38   	 -35.61		
-16.48   	-280.15   	 96.24   	 -40.69		
 32.04   	-364.69   	 96.07   	 -40.69		
 83.62   	-440.06   	 95.91   	 -40.69		
136.11   	-476.68   	 95.75   	 -40.69		
193.48   	-456.85   	 95.58   	 -45.78		
263.37   	-374.45   	 95.40   	 -40.69		
351.56   	-219.42   	 95.24   	 -45.78		
459.90   	 34.18   	 95.06   	 -40.69		
589.60   	412.60   	 94.89   	 -35.61		
738.53   	904.24   	 94.75   	 -30.52		
893.25   	1430.66   	 94.63   	 -20.35		
1008.91   	1872.25   	 94.55   	 -10.17		
1011.66   	2125.55   	 94.51   	  -5.09		
845.95   	2145.08(R)	 94.49   	  -5.09		
525.21   	1956.79   	 94.47   	   0.00		
140.08   	1625.98   	 94.47   	   0.00		
-176.70   	1223.14   	 94.47   	 -10.17		
-330.81   	814.82   	 94.42   	 -15.26		
-324.40   	465.39   	 94.36   	 -25.43		
-237.73   	221.25   	 94.26   	 -40.69		
-157.78   	 87.89   	 94.10   	 -40.69		
-127.26   	 27.77   	 93.94   	 -50.86		
-135.80   	-11.29   	 93.73   	 -55.95		
-152.59   	-59.81   	 93.51   	 -50.86		
-156.86   	-114.14   	 93.31   	 -50.86		
-150.45   	-151.06   	 93.10   	 -40.69		
-143.74   	-159.00   	 92.94   	 -35.61		
-141.30   	-147.40   	 92.80   	 -20.35		
-142.21   	-136.41   	 92.72   	 -10.17		
-143.13   	-135.80   	 92.68   	  -5.09		
-142.21   	-144.04   	 92.65   	   5.09		
-139.47   	-152.59   	 92.68   	  10.17		
-135.80   	-156.86   	 92.72   	  10.17		
-133.06   	-156.56   	 92.76   	  15.26		
-132.45   	-154.42   	 92.82   	  10.17		
-133.06   	-152.59   	 92.86   	  10.17		
-133.67   	-152.28   	 92.90   	   5.09		
-133.06   	-153.20   	 92.92   	   5.09		
-130.92   	-154.42   	 92.94   	  -5.09		
-128.48   	-154.72   	 92.92   	 -15.26		
-126.04   	-152.89   	 92.86   	 -15.26		
-124.51   	-148.93   	 92.80   	 -25.43		
-123.29   	-143.43   	 92.70   	 -25.43		
-122.07   	-138.24   	 92.59   	 -25.43		
-119.93   	-134.89   	 92.49   	 -30.52		
-116.88   	-134.58   	 92.37   	 -25.43		
-113.83   	-137.02   	 92.27   	 -25.43		
-111.69   	-140.38   	 92.17   	 -15.26		
-110.78   	-142.52   	 92.11   	 -10.17		
-110.17   	-142.21   	 92.06(D)	   0.00		
-108.34   	-138.85   	 92.06   	  15.26		
-104.98   	-133.36   	 92.13   	  35.61		
-100.71   	-127.56   	 92.27   	  66.12		
-96.74   	-122.99   	 92.53   	 101.73		
-93.99   	-119.63   	 92.94   	 152.59		
-91.25   	-117.49   	 93.55   	 208.54		
-88.20   	-114.75   	 94.38   	 259.41		
-84.53   	-111.39   	 95.42   	 320.45		
-79.96   	-106.81   	 96.70   	 361.14		
-75.68   	-101.32   	 98.15   	 391.66		
-71.11   	-95.83   	 99.71   	 412.00		
-66.22   	-90.64   	101.36   	 422.18		
-61.04   	-86.36   	103.05   	 412.00		
-56.15   	-82.70   	104.70   	 396.74		
-51.57   	-79.65   	106.29   	 381.48		
-47.30   	-75.99   	107.81   	 361.14		
-42.11   	-70.19   	109.26   	 345.88		
-36.01   	-61.95   	110.64   	 330.62		
-28.69   	-50.96   	111.96   	 325.53		
-20.45   	-37.54   	113.27   	 310.27		
-11.29   	-21.36   	114.51   	 300.10		
 -0.61   	 -3.05   	115.71   	 279.75		
 10.68   	 16.48   	116.83   	 249.24		
 22.58   	 36.32   	117.82   	 228.89		
 33.26   	 54.02   	118.74   	 203.46		
 43.03   	 69.58   	119.55   	 188.20		
 52.19   	 83.62   	120.30   	 193.29		
 61.65   	 97.66   	121.08   	 203.46		
 72.02   	113.22   	121.89   	 218.72		
 82.09   	130.00   	122.77   	 233.98		
 90.94   	147.40   	123.70   	 239.06		
 97.66   	163.27   	124.66   	 249.24		
102.84   	177.00   	125.66   	 244.15		
105.90   	188.29   	126.63   	 244.15		
106.81   	196.84   	127.61   	 228.89		
106.20   	202.94   	128.52   	 223.80		
104.06   	206.30   	129.42   	 213.63		
 99.79   	206.30   	130.27   	 213.63		
 93.38   	202.94   	131.13   	 218.72		
 84.84   	195.92   	132.00   	 223.80		
 73.55   	185.24   	132.90   	 218.72		
 60.73   	169.68   	133.77   	 218.72		
 47.00   	149.54   	134.65   	 203.46		
 32.65   	124.82   	135.46   	 198.37		
 18.92   	 97.66   	136.26   	 183.11		
  6.41   	 69.58   	136.99   	 178.03		
 -4.88   	 43.03   	137.70   	 167.85		
-14.34   	 18.92   	138.37   	 142.42		
-22.58   	 -2.44   	138.94   	 127.16		
-30.21   	-21.06   	139.45   	 101.73		
-37.23   	-37.84   	139.86   	  76.30		
-43.95   	-52.49   	140.16   	  55.95		
-50.66   	-66.22   	140.39   	  30.52		
-56.46   	-78.43   	140.51   	  10.17		
-60.73   	-89.42   	140.55(S)	 -10.17		
-63.17   	-97.96   	140.51   	 -35.61		
-64.39   	-103.76   	140.37   	 -50.86		
-65.31   	-107.73   	140.16   	 -76.30		
-67.14   	-111.08   	139.86   	-106.82		
-69.89   	-114.75   	139.43   	-132.25		
-72.63   	-119.02   	138.90   	-167.85		
-74.77   	-122.99   	138.23   	-203.46		
-76.29   	-125.73   	137.42   	-249.24		
-77.21   	-127.26   	136.42   	-279.75		
-77.51   	-127.87   	135.30   	-320.45		
-77.51   	-127.56   	134.02   	-340.79		
-77.51   	-127.56   	132.65   	-350.97		
-77.82   	-128.17   	131.25   	-345.88		
-78.13   	-128.78   	129.87   	-305.19		
-78.43   	-129.70   	128.65   	-249.24		
-78.43   	-130.31   	127.65   	-172.94		
-78.13   	-130.62   	126.96   	 -96.64		
-78.13   	-130.00   	126.57   	 -40.69		
-78.43   	-128.78   	126.41   	   5.09		
-78.74   	-127.26   	126.43   	  30.52		
-78.74   	-126.34   	126.55   	  35.61		
-78.13   	-126.65   	126.69   	  30.52		
-77.21   	-128.17   	126.82   	  15.26		
-75.99   	-130.92   	126.88   	 -10.17		
-74.77   	-133.36   	126.84   	 -30.52		
-73.24   	-134.28   	126.71   	 -45.78		
-71.72   	-133.36   	126.53   	 -66.12		
-70.19   	-131.53   	126.27   	 -71.21		
-68.97   	-130.31   	125.98   	 -76.30		
-67.75   	-130.92   	125.68   	 -71.21		
-66.53   	-132.75   	125.39   	 -71.21		
-65.61   	-133.97   	125.11   	 -61.04		
-64.70   	-133.97   	124.86   	 -61.04		
-63.78   	-132.75   	124.62   	 -66.12		
-62.87   	-130.62   	124.35   	 -71.21		
-61.04   	-129.39   	124.07   	 -66.12		
-58.29   	-128.48   	123.80   	 -66.12		
-55.85   	-128.48   	123.54   	 -61.04		
-54.32   	-128.17   	123.30   	 -66.12		
-54.32   	-127.56   	123.03   	 -61.04		
-54.93   	-126.65   	122.79   	 -61.04		
-55.54   	-125.73   	122.54   	 -61.04		
-55.54   	-124.82   	122.30   	 -50.86		
-55.85   	-124.21   	122.10   	 -50.86		
-55.54   	-123.60   	121.89   	 -50.86		
-55.24   	-123.29   	121.69   	 -50.86		
-54.63   	-122.38   	121.48   	 -50.86		
-53.71   	-120.24   	121.28   	 -55.95		
-53.41   	-118.10   	121.06   	 -66.12		
-54.02   	-115.97   	120.79   	 -66.12		
-55.24   	-114.44   	120.53   	 -76.30		
-56.46   	-113.22   	120.22   	 -76.30		
-57.07   	-112.00   	119.92   	 -76.30		
-57.37   	-110.78   	119.61   	 -81.38		
-57.07   	-109.56   	119.29   	 -81.38		
-56.15   	-108.34   	118.96   	 -76.30		
-55.24   	-107.12   	118.66   	 -76.30		
-54.32   	-105.29   	118.35   	 -71.21		
-54.32   	-103.15   	118.07   	 -71.21		
-54.93   	-101.01   	117.78   	 -61.04		
-55.54   	-99.49   	117.54   	 -61.04		
-55.54   	-98.88   	117.29   	 -61.04		
-55.24   	-99.49   	117.05   	 -61.04		
-55.24   	-101.32   	116.81   	 -66.12		
-56.15   	-103.45   	116.54   	 -66.12		
-57.68   	-105.29   	116.28   	 -66.12		
-58.29   	-105.29   	116.01   	 -61.04		
-57.07   	-103.15   	115.77   	 -61.04		
-53.41   	-97.35   	115.52   	 -61.04		
-47.61   	-88.50   	115.28   	 -61.04		
-40.28   	-77.82   	115.04   	 -61.04		
-31.74   	-68.05   	114.79   	 -66.12		
-23.19   	-60.42   	114.53   	 -71.21		
-15.56   	-53.71   	114.24   	 -76.30		
 -8.54   	-43.33   	113.94   	 -76.30		
 -2.14   	-24.72   	113.63   	 -81.38		
  4.58   	  1.83   	113.31   	 -76.30		
 11.29   	 28.08   	113.00   	 -76.30		
 17.09   	 41.81   	112.70   	 -76.30		
 20.45   	 36.93   	112.39   	 -71.21		
 21.06   	 18.01   	112.11   	 -76.30		
 20.14   	 -2.75   	111.80   	 -71.21		
 20.75   	-13.43   	111.52   	 -66.12		
 25.94   	-10.07   	111.25   	 -66.12		
 35.40   	  2.14   	110.99   	 -55.95		
 45.17   	 14.04   	110.76   	 -50.86		
 47.61   	 16.78   	110.56   	 -40.69		
 38.76   	  7.63   	110.40   	 -45.78		
 21.97   	-12.21   	110.21   	 -45.78		
  4.88   	-37.84   	110.03   	 -55.95		
 -3.36   	-62.56   	109.81   	 -66.12		
 -0.92   	-82.09   	109.54   	 -71.21		
  7.02   	-95.52   	109.26   	 -76.30		
 13.43   	-104.68   	108.95   	 -76.30		
 15.26   	-110.78   	108.65   	 -71.21		
 13.43   	-113.83   	108.36   	 -61.04		
  9.46   	-114.14   	108.12   	 -61.04		
  1.83   	-113.53   	107.87   	 -50.86		
-11.90   	-114.44   	107.67   	 -50.86		
-33.26   	-119.63   	107.47   	 -55.95		
-58.90   	-128.17   	107.24   	 -55.95		
-82.40   	-138.24   	107.02   	 -61.04		
-99.79   	-148.32   	106.77   	 -66.12		
-109.25   	-157.47   	106.51   	 -61.04		
-112.61   	-164.79   	106.27   	 -55.95		
-113.22   	-169.07   	106.04   	 -55.95		
-112.92   	-169.68   	105.82   	 -45.78		
-113.53   	-167.24   	105.64   	 -40.69		
-114.44   	-163.27   	105.47   	 -40.69		
-115.05   	-160.22   	105.31   	 -35.61		
-115.05   	-159.30   	105.17   	 -30.52		
-114.14   	-159.61   	105.05   	 -35.61		
-111.39   	-162.35   	104.90   	 -40.69		
-102.84   	-172.42   	104.74   	 -35.61		
-82.40   	-200.20   	104.60   	 -45.78		
-44.56   	-253.91   	104.41   	 -40.69		
  7.32   	-331.12   	104.25   	 -50.86		
 65.61   	-411.99   	104.05   	 -50.86		
121.15   	-466.92   	103.84   	 -55.95		
171.81   	-472.11   	103.62   	 -55.95		
225.22   	-416.87   	103.40   	 -55.95		
292.66   	-294.49   	103.17   	 -50.86		
382.39   	-88.20   	102.97   	 -55.95		
498.05   	228.58   	102.75   	 -50.86		
636.90   	666.81   	102.54   	 -45.78		
787.35   	1184.69   	102.36   	 -40.69		
917.66   	1685.49   	102.20   	 -40.69		
965.27   	2060.24   	102.03   	 -40.69		
863.34   	2232.06(R)	101.87   	 -35.61		
595.70   	2180.79   	101.73   	 -45.78		
224.30   	1941.53   	101.55   	 -45.78		
-127.56   	1574.71   	101.36   	 -55.95		
-339.97   	1153.26   	101.14   	 -55.95		
-374.76   	757.75   	100.92   	 -55.95		
-292.66   	455.32   	100.69   	 -61.04		
-193.48   	267.94   	100.45   	 -50.86		
-144.04   	164.49   	100.24   	 -45.78		
-148.93   	 90.33   	100.06   	 -45.78		
-173.03   	  6.71   	 99.88   	 -40.69		
-183.11   	-83.92   	 99.71   	 -40.69		
-173.65   	-154.42   	 99.55   	 -40.69		
-159.00   	-183.72   	 99.39   	 -40.69		
-151.37   	-177.92   	 99.23   	 -40.69		
-151.67   	-161.44   	 99.06   	 -40.69		
-153.50   	-153.50   	 98.90   	 -40.69		
-153.20   	-159.30   	 98.74   	 -35.61		
-150.15   	-172.12   	 98.60   	 -30.52		
-145.87   	-183.72   	 98.47   	 -30.52		
-141.60   	-188.90   	 98.35   	 -30.52		
-138.85   	-186.46   	 98.23   	 -30.52		
-137.33   	-178.22   	 98.11   	 -35.61		
-136.41   	-168.46   	 97.97   	 -45.78		
-135.19   	-162.35   	 97.78   	 -55.95		
-133.67   	-162.66   	 97.56   	 -66.12		
-131.53   	-167.24   	 97.29   	 -81.38		
-128.48   	-171.81   	 96.97   	 -86.47		
-124.51   	-172.12   	 96.62   	 -81.38		
-120.54   	-168.15   	 96.30   	 -81.38		
-116.88   	-163.27   	 95.97   	 -76.30		
-115.66   	-162.05   	 95.67   	 -71.21		
-116.88   	-165.71   	 95.38   	 -66.12		
-120.24   	-171.20   	 95.12   	 -61.04		
-122.99   	-173.03   	 94.87   	 -55.95		
-123.29   	-168.46   	 94.65   	 -35.61		
-120.24   	-159.00   	 94.51   	 -25.43		
-114.75   	-148.32   	 94.40(D)	   5.09		
-108.95   	-140.99   	 94.42   	  30.52		
-103.76   	-137.94   	 94.55   	  66.12		
-99.79   	-137.63   	 94.81   	 106.82		
-96.74   	-138.85   	 95.24   	 157.68		
-94.30   	-140.69   	 95.87   	 208.54		
-93.08   	-143.43   	 96.70   	 254.32		
-92.77   	-145.87   	 97.72   	 295.01		
-91.86   	-145.87   	 98.90   	 315.36		
-89.11   	-140.99   	100.16   	 335.71		
-84.23   	-131.53   	101.51   	 345.88		
-78.74   	-120.24   	102.89   	 350.97		
-73.85   	-111.39   	104.29   	 350.97		
-70.19   	-106.51   	105.70   	 340.79		
-66.83   	-103.45   	107.06   	 345.88		
-62.56   	-97.66   	108.44   	 350.97		
-57.98   	-87.89   	109.85   	 350.97		
-53.10   	-75.68   	111.25   	 350.97		
-47.91   	-64.70   	112.65   	 340.79		
-41.50   	-56.46   	114.02   	 310.27		
-33.57   	-49.13   	115.26   	 269.58		
-24.72   	-38.76   	116.34   	 228.89		
-15.56   	-23.50   	117.25   	 188.20		
 -7.02   	 -5.19   	118.01   	 157.68		
  2.14   	 13.12   	118.64   	 147.51		
 13.12   	 29.30   	119.23   	 152.59		
 25.33   	 43.95   	119.84   	 167.85		
 38.15   	 59.81   	120.51   	 188.20		
 49.74   	 78.43   	121.26   	 203.46		
 58.90   	 98.88   	122.07   	 218.72		
 67.14   	118.41   	122.95   	 223.80		
 75.38   	134.58   	123.84   	 223.80		
 83.31   	147.09   	124.74   	 223.80		
 90.03   	156.56   	125.64   	 213.63		
 93.99   	164.18   	126.49   	 203.46		
 93.99   	169.98   	127.30   	 188.20		
 91.55   	173.03   	128.06   	 178.03		
 88.50   	173.34   	128.77   	 167.85		
 84.84   	169.98   	129.44   	 162.77		
 79.65   	163.57   	130.09   	 162.77		
 71.11   	154.42   	130.74   	 167.85		
 58.59   	143.13   	131.41   	 162.77		
 43.03   	128.78   	132.06   	 157.68		
 27.77   	111.08   	132.70   	 157.68		
 14.65   	 89.11   	133.33   	 147.51		
  3.36   	 63.17   	133.92   	 137.33		
 -7.32   	 34.79   	134.47   	 127.16		
-18.31   	  7.93   	134.97   	 116.99		
-29.91   	-15.26   	135.44   	 101.73		
-39.98   	-33.26   	135.85   	  86.47		
-47.61   	-48.22   	136.19   	  61.04		
-52.80   	-62.56   	136.44   	  40.69		
-57.37   	-76.60   	136.60   	  10.17		
-62.26   	-88.81   	136.64(S)	 -15.26		
