  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-41.50   	-99.79   	 89.01   	-1510.68		158.31   	-534.08		
-40.28   	-97.05   	 82.97   	-1459.81		156.17   	-518.82		
-35.40   	-92.77   	 77.13   	-1403.86		154.10   	-503.56		
-29.60   	-88.81   	 71.52   	-1337.74		152.08   	-493.39		
-26.25   	-86.36   	 66.16   	-1266.53		150.11   	-473.04		
-26.25   	-85.75   	 61.10   	-1195.32		148.22   	-457.78		
-27.77   	-86.36   	 56.32   	-1119.02		146.39   	-442.52		
-28.38   	-85.75   	 51.84   	-1037.64		144.62   	-422.18		
-26.25   	-82.09   	 47.69   	-956.25		142.93   	-406.92		
-24.72   	-74.16   	 43.87   	-879.96		141.30   	-391.66		
-25.33   	-64.09   	 40.35   	-808.75		139.73   	-376.40		
-28.99   	-52.80   	 37.11   	-732.45		138.23   	-361.14		
-31.74   	-40.59   	 34.18   	-661.24		136.78   	-340.79		
-30.82   	-26.86   	 31.54   	-600.20		135.42   	-330.62		
-26.25   	-12.21   	 29.14   	-534.08		134.10   	-315.36		
-21.67   	  2.75   	 27.00   	-483.21		132.84   	-305.19		
-19.84   	 15.87   	 25.07   	-427.26		131.62   	-284.84		
-20.45   	 25.33   	 23.36   	-376.40		130.48   	-279.75		
-20.14   	 31.13   	 21.85   	-335.71		129.36   	-264.50		
-16.78   	 34.79   	 20.51   	-289.93		128.30   	-254.32		
-12.21   	 38.45   	 19.35   	-249.24		127.28   	-249.24		
 -8.85   	 43.03   	 18.35   	-218.72		126.29   	-233.98		
 -8.85   	 47.61   	 17.48   	-178.03		125.35   	-228.89		
-11.90   	 50.05   	 16.76   	-157.68		124.43   	-223.80		
-13.43   	 49.13   	 16.13   	-132.25		123.54   	-213.63		
-10.07   	 47.00   	 15.61   	-111.90		122.69   	-208.54		
 -0.61   	 48.22   	 15.16   	-101.73		121.85   	-203.46		
 12.82   	 55.85   	 14.75   	 -86.47		121.04   	-193.29		
 24.72   	 67.14   	 14.40   	 -81.38		120.26   	-193.29		
 31.13   	 75.68   	 14.08   	 -71.21		119.49   	-183.11		
 29.30   	 75.68   	 13.79   	 -66.12		118.76   	-183.11		
 21.06   	 64.70   	 13.53   	 -61.04		118.03   	-178.03		
  9.16   	 43.95   	 13.29   	 -55.95		117.31   	-172.94		
 -4.27   	 13.73   	 13.06   	 -50.86		116.62   	-167.85		
-17.09   	-25.02   	 12.86   	 -45.78		115.95   	-167.85		
-27.77   	-68.05   	 12.68   	 -35.61		115.28   	-157.68		
-33.26   	-106.81   	 12.53   	 -25.43		114.65   	-162.77		
-32.04   	-133.06   	 12.43   	 -25.43		114.00   	-152.59		
-26.55   	-144.04   	 12.33   	 -15.26		113.39   	-152.59		
-21.06   	-144.65   	 12.27(D)	   0.00		112.78   	-152.59		
-21.06   	-144.04   	 12.27   	   5.09		112.17   	-142.42		
-28.08   	-147.09   	 12.29   	  15.26		111.60   	-142.42		
-37.84   	-152.28   	 12.35   	  30.52		111.03   	-137.33		
-43.33   	-154.42   	 12.47   	  35.61		110.48   	-132.25		
-41.81   	-151.06   	 12.61   	  50.86		109.95   	-132.25		
-36.32   	-145.26   	 12.82   	  55.95		109.42   	-127.16		
-31.43   	-141.91   	 13.04   	  61.04		108.91   	-122.07		
-31.13   	-143.13   	 13.29   	  66.12		108.42   	-122.07		
-35.40   	-147.09   	 13.55   	  61.04		107.93   	-116.99		
-39.98   	-149.54   	 13.79   	  55.95		107.47   	-116.99		
-42.11   	-148.01   	 14.02   	  45.78		107.00   	-111.90		
-39.98   	-143.43   	 14.20   	  45.78		106.55   	-111.90		
-35.71   	-138.55   	 14.38   	  35.61		106.10   	-111.90		
-31.13   	-135.80   	 14.53   	  30.52		105.66   	-106.82		
-28.99   	-135.80   	 14.65   	  20.35		105.23   	-106.82		
-30.21   	-137.63   	 14.73   	  20.35		104.80   	-106.82		
-33.57   	-139.47   	 14.81   	  20.35		104.37   	-106.82		
-36.62   	-139.47   	 14.89   	  20.35		103.95   	-106.82		
-36.62   	-136.41   	 14.97   	  25.43		103.52   	-101.73		
-32.96   	-130.00   	 15.08   	  25.43		103.11   	-106.82		
-27.77   	-121.77   	 15.18   	  35.61		102.69   	-106.82		
-23.80   	-114.44   	 15.32   	  45.78		102.26   	-106.82		
-21.97   	-111.39   	 15.50   	  61.04		101.83   	-106.82		
-23.19   	-112.61   	 15.75   	  76.30		101.40   	-111.90		
-25.63   	-115.97   	 16.05   	  86.47		100.96   	-106.82		
-29.30   	-119.02   	 16.40   	  96.64		100.53   	-101.73		
-32.96   	-120.24   	 16.79   	 101.73		100.12   	-106.82		
-35.40   	-119.32   	 17.19   	 101.73		 99.69   	-101.73		
-35.10   	-116.58   	 17.60   	  96.64		 99.29   	-101.73		
-31.43   	-112.30   	 17.99   	  86.47		 98.88   	-101.73		
-25.33   	-106.20   	 18.33   	  76.30		 98.47   	-101.73		
-20.45   	-100.40   	 18.64   	  71.21		 98.07   	 -96.64		
-19.23   	-98.57   	 18.92   	  55.95		 97.68   	 -96.64		
-22.58   	-100.40   	 19.15   	  50.86		 97.29   	 -96.64		
-27.77   	-103.76   	 19.35   	  40.69		 96.91   	 -96.64		
-31.74   	-105.59   	 19.51   	  35.61		 96.52   	 -96.64		
-32.96   	-104.68   	 19.65   	  20.35		 96.13   	 -96.64		
-33.57   	-102.23   	 19.74   	  10.17		 95.75   	 -91.56		
-34.18   	-100.10   	 19.78   	   5.09		 95.38   	-101.73		
-34.48   	-97.66   	 19.80   	   0.00		 94.97   	 -96.64		
-32.65   	-93.69   	 19.80   	   5.09		 94.59   	 -96.64		
-29.30   	-87.89   	 19.82   	   0.00		 94.20   	-101.73		
-25.94   	-83.01   	 19.82   	   0.00		 93.79   	 -96.64		
-25.02   	-82.40   	 19.82   	   5.09		 93.41   	-101.73		
-27.47   	-86.36   	 19.84   	   5.09		 93.00   	-101.73		
-30.52   	-91.55   	 19.86   	   0.00		 92.59   	-101.73		
-31.43   	-93.38   	 19.86   	   0.00		 92.19   	-101.73		
-29.60   	-91.86   	 19.86   	   5.09		 91.78   	-101.73		
-26.55   	-88.50   	 19.88   	   0.00		 91.37   	-101.73		
-24.72   	-86.36   	 19.88   	  10.17		 90.97   	-106.82		
-24.41   	-86.36   	 19.92   	  15.26		 90.54   	-106.82		
-24.41   	-86.06   	 19.98   	  20.35		 90.11   	-111.90		
-23.50   	-84.23   	 20.06   	  15.26		 89.66   	-111.90		
-23.80   	-81.79   	 20.12   	  15.26		 89.22   	-111.90		
-28.99   	-83.01   	 20.18   	   5.09		 88.77   	-116.99		
-41.50   	-92.16   	 20.20   	 -10.17		 88.30   	-111.90		
-59.20   	-110.17   	 20.16   	 -15.26		 87.85   	-111.90		
-74.46   	-130.31   	 20.10   	 -25.43		 87.41   	-111.90		
-77.51   	-131.84   	 20.00   	 -20.35		 86.96   	-101.73		
-58.90   	-78.13   	 19.92   	 -15.26		 86.55   	-106.82		
-11.29   	 75.68   	 19.86   	   0.00		 86.12   	 -96.64		
 68.66   	357.97   	 19.86(E)	  10.17		 85.74   	 -91.56		
176.09   	750.12   	 19.90   	  15.26		 85.37   	 -86.47		
296.02   	1169.43   	 19.96   	  35.61		 85.03   	-157.68		
473.63   	1619.87(R)	 20.10   	   5.09		 84.39   	 -76.30		
479.13   	1539.92   	 20.12   	   5.09		 84.09   	 -71.21		
413.21   	1311.95   	 20.14   	   5.09		 83.80   	 -66.12		
289.61   	1029.36   	 20.16   	   5.09		 83.54   	 -66.12		
141.30   	760.50   	 20.18   	  15.26		 83.28   	 -66.12		
  8.24   	521.55   	 20.24   	  35.61		 83.01   	 -61.04		
-78.74   	305.79   	 20.39   	  71.21		 82.77   	 -61.04		
-112.30   	120.54   	 20.67   	 111.90		 82.52   	 -61.04		
-107.73   	-17.40   	 21.12   	 152.59		 82.28   	 -55.95		
-88.81   	-99.18   	 21.73   	 208.54		 82.05   	 -61.04		
-72.63   	-134.89   	 22.56   	 259.41		 81.81   	 -55.95		
-63.17   	-144.65   	 23.60   	 330.62		 81.59   	 -50.86		
-57.37   	-144.65   	 24.92   	 396.74		 81.38   	 -55.95		
-50.35   	-140.99   	 26.51   	 483.21		 81.16   	 -50.86		
-41.81   	-133.97   	 28.44   	 574.77		 80.96   	 -50.86		
-35.10   	-126.34   	 30.74   	 666.32		 80.75   	 -45.78		
-32.35   	-123.90   	 33.41   	 752.79		 80.57   	 -45.78		
-32.35   	-126.95   	 36.42   	 839.26		 80.39   	 -45.78		
-34.18   	-131.84   	 39.78   	 915.56		 80.20   	 -40.69		
-36.62   	-134.58   	 43.44   	 981.68		 80.04   	 -40.69		
-37.84   	-133.97   	 47.37   	1037.64		 79.88   	 -35.61		
-37.84   	-131.53   	 51.52   	1088.50		 79.74   	 -35.61		
-36.93   	-128.17   	 55.87   	1129.19		 79.59   	 -30.52		
-34.79   	-124.21   	 60.39   	1149.54		 79.47   	 -20.35		
-32.35   	-119.93   	 64.98   	1164.80		 79.39   	 -20.35		
-29.91   	-115.97   	 69.64   	1164.80		 79.31   	 -10.17		
-28.38   	-112.92   	 74.30   	1164.80		 79.27(D)	   5.09		
-28.38   	-110.78   	 78.96   	1169.88		 79.29   	  20.35		
-29.30   	-109.25   	 83.64   	1200.40		 79.37   	  35.61		
-30.21   	-108.03   	 88.44   	1230.92		 79.51   	  61.04		
-30.21   	-105.59   	 93.37   	1271.61		 79.76   	  86.47		
-28.08   	-100.71   	 98.45   	1286.87		 80.10   	 127.16		
-25.94   	-93.69   	103.60   	1276.70		 80.61   	 162.77		
-25.33   	-87.28   	108.71   	1251.27		 81.26   	 203.46		
-26.86   	-83.31   	113.71   	1215.66		 82.07   	 254.32		
-28.38   	-80.87   	118.58   	1180.06		 83.09   	 295.01		
-28.08   	-79.04   	123.30   	1134.28		 84.27   	 350.97		
-24.72   	-75.38   	127.83   	1088.50		 85.68   	 401.83		
-20.45   	-69.58   	132.19   	1042.72		 87.28   	 447.61		
-18.01   	-63.17   	136.36   	 981.68		 89.07   	 493.39		
-18.01   	-56.46   	140.28   	 920.65		 91.05   	 539.16		
-18.01   	-50.05   	143.97   	 849.44		 93.20   	 584.94		
-15.87   	-43.33   	147.36   	 788.40		 95.54   	 625.63		
-11.90   	-35.71   	150.52   	 727.36		 98.05   	 661.24		
 -7.93   	-28.08   	153.43   	 666.32		100.69   	 696.84		
 -6.71   	-20.45   	156.09   	 620.55		103.48   	 727.36		
 -7.93   	-13.12   	158.58   	 579.86		106.39   	 752.79		
 -9.46   	 -5.19   	160.89   	 559.51		109.40   	 778.23		
 -8.24   	  3.36   	163.13   	 539.16		112.51   	 793.49		
 -4.88   	 12.21   	165.29   	 518.82		115.69   	 803.66		
 -0.92   	 22.28   	167.36   	 508.65		118.90   	 824.00		
  1.83   	 34.18   	169.40   	 483.21		122.20   	 824.00		
  3.36   	 47.91   	171.33   	 467.95		125.49   	 829.09		
  5.49   	 63.48   	173.20   	 447.61		128.81   	 824.00		
  9.46   	 79.65   	174.99   	 442.52		132.11   	 824.00		
 16.48   	 97.05   	176.76   	 437.43		135.40   	 813.83		
 25.02   	115.05   	178.51   	 417.09		138.66   	 808.75		
 32.04   	131.53   	180.18   	 401.83		141.89   	 788.40		
 35.71   	144.65   	181.79   	 386.57		145.05   	 778.23		
 36.01   	152.59   	183.34   	 366.22		148.16   	 762.97		
 35.40   	156.25   	184.80   	 356.05		151.21   	 737.54		
 36.93   	159.91   	186.23   	 356.05		154.16   	 722.28		
 42.11   	165.71   	187.65   	 350.97		157.05   	 701.93		
 49.44   	174.26   	189.05   	 340.79		159.86   	 671.41		
 55.54   	182.80   	190.42   	 330.62		162.54   	 651.07		
 59.20   	188.60   	191.74   	 305.19		165.15   	 625.63		
 60.73   	190.12   	192.96   	 284.84		167.65   	 595.11		
 61.95   	188.29   	194.10   	 264.50		170.03   	 569.68		
 61.65   	182.80   	195.16   	 254.32		172.31   	 544.25		
 59.51   	174.56   	196.17   	 244.15		174.49   	 513.73		
 55.24   	163.57   	197.15   	 223.80		176.54   	 488.30		
 49.13   	149.84   	198.05   	 203.46		178.49   	 457.78		
 41.81   	133.97   	198.86   	 183.11		180.32   	 432.35		
 36.01   	118.10   	199.59   	 157.68		182.05   	 401.83		
 31.13   	103.45   	200.22   	 137.33		183.66   	 376.40		
 26.25   	 88.81   	200.77   	 111.90		185.17   	 345.88		
 20.14   	 72.33   	201.22   	  91.56		186.55   	 315.36		
 11.90   	 52.19   	201.59   	  66.12		187.81   	 289.93		
  2.14   	 28.99   	201.85   	  35.61		188.97   	 264.50		
 -6.71   	  6.71   	201.99   	  15.26		190.03   	 228.89		
-13.12   	 -9.77   	202.05(S)	 -20.35		190.95   	 208.54		
-15.56   	-19.53   	201.97   	 -55.95		191.78   	 172.94		
-16.17   	-25.63   	201.75   	 -86.47		192.47   	 147.51		
-16.78   	-32.04   	201.40   	-127.16		193.06   	 122.07		
-18.01   	-41.20   	200.89   	-167.85		193.55   	  91.56		
-20.75   	-51.57   	200.22   	-213.63		193.92   	  61.04		
-23.80   	-60.12   	199.37   	-259.41		194.16   	  30.52		
-27.16   	-65.31   	198.33   	-305.19		194.28(S)	   0.00		
-29.91   	-66.83   	197.11   	-361.14		194.28   	 -30.52		
-31.43   	-66.53   	195.67   	-417.09		194.16   	 -61.04		
-32.35   	-66.53   	194.00   	-478.13		193.92   	 -91.56		
-32.96   	-66.83   	192.08   	-544.25		193.55   	-127.16		
-32.65   	-67.44   	189.91   	-615.46		193.04   	-162.77		
-31.74   	-68.36   	187.45   	-686.67		192.39   	-198.37		
-30.52   	-69.58   	184.70   	-773.14		191.60   	-233.98		
-29.91   	-71.41   	181.61   	-849.44		190.66   	-269.58		
-31.13   	-72.94   	178.21   	-940.99		189.58   	-315.36		
-34.48   	-74.16   	174.44   	-1032.55		188.32   	-345.88		
-38.45   	-74.16   	170.31   	-1124.11		186.94   	-386.57		
-40.89   	-72.33   	165.82   	-1220.75		185.39   	-417.09		
-40.59   	-69.89   	160.94   	-1307.22		183.72   	-452.69		
-38.45   	-68.05   	155.71   	-1383.51		181.91   	-483.21		
-35.40   	-65.92   	150.17   	-1449.64		179.98   	-503.56		
-31.74   	-62.56   	144.37   	-1505.59		177.96   	-528.99		
-29.30   	-59.20   	138.35   	-1546.28		175.85   	-539.16		
-28.69   	-57.68   	132.17   	-1566.63		173.69   	-554.42		
-30.82   	-59.20   	125.90   	-1586.97		171.47   	-564.60		
-34.18   	-63.17   	119.55   	-1592.06		169.22   	-564.60		
-36.62   	-66.22   	113.18   	-1581.89		166.96   	-564.60		
-36.93   	-64.70   	106.86   	-1556.45		164.70   	-559.51		
-35.71   	-56.76   	100.63   	-1536.11		162.46   	-549.34		
-33.87   	-43.03   	 94.49   	-1495.42		160.26   	-544.25		
-32.04   	-24.72   	 88.50   	-1454.72		158.09   	-528.99		
-29.91   	 -4.27   	 82.69   	-1398.77		155.97   	-518.82		
-27.77   	 16.48   	 77.09   	-1342.82		153.90   	-498.47		
-25.94   	 36.01   	 71.72   	-1276.70		151.90   	-488.30		
-25.33   	 53.10   	 66.61   	-1210.58		149.95   	-467.95		
-24.72   	 66.53   	 61.77   	-1139.36		148.08   	-447.61		
-21.97   	 75.68   	 57.21   	-1063.07		146.29   	-437.43		
-17.09   	 79.65   	 52.96   	-986.77		144.54   	-417.09		
-11.90   	 79.35   	 49.01   	-910.47		142.87   	-401.83		
 -9.46   	 77.21   	 45.37   	-834.18		141.26   	-381.48		
-10.07   	 75.99   	 42.03   	-757.88		139.73   	-371.31		
-11.60   	 75.68   	 39.00   	-696.84		138.25   	-350.97		
-10.99   	 74.16   	 36.22   	-625.63		136.85   	-340.79		
 -7.02   	 68.97   	 33.71   	-564.60		135.48   	-320.45		
 -0.61   	 62.26   	 31.45   	-508.65		134.20   	-310.27		
  6.41   	 60.12   	 29.42   	-452.69		132.96   	-295.01		
 12.51   	 66.83   	 27.61   	-406.92		131.78   	-289.93		
 18.01   	 80.57   	 25.98   	-356.05		130.62   	-269.58		
 22.89   	 93.99   	 24.56   	-320.45		129.54   	-264.50		
 24.11   	 97.05   	 23.28   	-279.75		128.48   	-254.32		
 20.14   	 85.14   	 22.16   	-249.24		127.47   	-244.15		
  9.77   	 60.42   	 21.16   	-213.63		126.49   	-233.98		
 -4.88   	 26.25   	 20.31   	-193.29		125.55   	-223.80		
-20.45   	-13.73   	 19.53   	-167.85		124.66   	-218.72		
-31.74   	-54.32   	 18.86   	-142.42		123.78   	-208.54		
-36.93   	-90.64   	 18.29   	-127.16		122.95   	-208.54		
-36.32   	-116.27   	 17.78   	-106.82		122.12   	-193.29		
-32.65   	-128.17   	 17.35   	 -91.56		121.34   	-193.29		
-28.38   	-128.48   	 16.99   	 -71.21		120.57   	-183.11		
-25.02   	-122.99   	 16.70   	 -55.95		119.84   	-178.03		
-22.89   	-118.71   	 16.48   	 -40.69		119.12   	-172.94		
-21.97   	-119.02   	 16.32   	 -30.52		118.43   	-167.85		
-22.58   	-123.29   	 16.20   	 -15.26		117.76   	-162.77		
-25.33   	-128.17   	 16.13(D)	   0.00		117.11   	-162.77		
-29.30   	-130.92   	 16.13   	   5.09		116.46   	-152.59		
-32.04   	-129.70   	 16.15   	  15.26		115.85   	-152.59		
-33.26   	-127.87   	 16.22   	  25.43		115.24   	-147.51		
-33.26   	-129.09   	 16.32   	  30.52		114.65   	-147.51		
-32.65   	-133.36   	 16.44   	  35.61		114.06   	-142.42		
-31.43   	-137.63   	 16.58   	  30.52		113.49   	-142.42		
-29.60   	-138.85   	 16.70   	  25.43		112.92   	-142.42		
-27.16   	-136.41   	 16.81   	  20.35		112.35   	-137.33		
-26.55   	-133.67   	 16.89   	  15.26		111.80   	-142.42		
-28.69   	-133.36   	 16.95   	  15.26		111.23   	-132.25		
-32.65   	-134.89   	 17.01   	  15.26		110.70   	-137.33		
-34.79   	-133.97   	 17.07   	  15.26		110.15   	-132.25		
-33.57   	-129.09   	 17.13   	  25.43		109.62   	-132.25		
-28.99   	-122.38   	 17.23   	  40.69		109.09   	-132.25		
-24.72   	-117.49   	 17.40   	  50.86		108.57   	-127.16		
-22.89   	-117.19   	 17.60   	  71.21		108.06   	-127.16		
-24.11   	-119.02   	 17.88   	  91.56		107.55   	-127.16		
-25.63   	-120.24   	 18.25   	 106.82		107.04   	-122.07		
-26.55   	-119.32   	 18.68   	 127.16		106.55   	-127.16		
-27.16   	-117.49   	 19.19   	 127.16		106.04   	-116.99		
-28.38   	-116.58   	 19.69   	 116.99		105.57   	-122.07		
-30.21   	-116.88   	 20.16   	  91.56		105.09   	-116.99		
-32.04   	-117.19   	 20.53   	  55.95		104.62   	-111.90		
-31.74   	-115.36   	 20.75   	  20.35		104.17   	-116.99		
-28.08   	-111.39   	 20.83   	  -5.09		103.70   	-111.90		
-22.89   	-106.81   	 20.81   	 -20.35		103.25   	-111.90		
-18.92   	-103.45   	 20.73   	 -35.61		102.81   	-106.82		
-18.92   	-102.54   	 20.59   	 -30.52		102.38   	-106.82		
-23.19   	-104.06   	 20.47   	 -30.52		101.95   	-111.90		
-28.69   	-105.29   	 20.35   	 -25.43		101.51   	-106.82		
-31.74   	-104.68   	 20.24   	 -25.43		101.08   	-106.82		
-30.82   	-101.32   	 20.14   	 -30.52		100.65   	-111.90		
-27.47   	-97.05   	 20.02   	 -20.35		100.20   	-106.82		
-24.11   	-93.99   	 19.94   	 -25.43		 99.78   	-111.90		
-22.58   	-93.38   	 19.84   	 -20.35		 99.33   	-111.90		
-22.28   	-93.99   	 19.76   	 -20.35		 98.88   	-106.82		
-22.89   	-95.52   	 19.67   	 -20.35		 98.45   	-111.90		
-24.11   	-97.05   	 19.59   	 -20.35		 98.01   	-111.90		
-25.02   	-97.96   	 19.51   	 -15.26		 97.56   	-111.90		
-25.33   	-98.27   	 19.45   	 -15.26		 97.11   	-106.82		
-24.11   	-98.27   	 19.39   	 -10.17		 96.68   	-111.90		
-21.97   	-97.35   	 19.35   	 -10.17		 96.24   	-111.90		
-20.45   	-95.52   	 19.31   	  -5.09		 95.79   	-111.90		
-20.75   	-93.99   	 19.29   	   0.00		 95.34   	-106.82		
-22.89   	-92.77   	 19.29   	  10.17		 94.91   	-106.82		
-25.63   	-93.08   	 19.33   	  20.35		 94.49   	-106.82		
-27.47   	-93.99   	 19.41   	  30.52		 94.06   	-106.82		
-27.47   	-95.21   	 19.53   	  40.69		 93.63   	-101.73		
-26.86   	-95.83   	 19.69   	  40.69		 93.22   	-101.73		
-26.86   	-96.44   	 19.86   	  40.69		 92.82   	-101.73		
-29.60   	-97.05   	 20.02   	  35.61		 92.41   	-101.73		
-36.32   	-100.40   	 20.16   	  15.26		 92.00   	 -96.64		
-47.61   	-109.25   	 20.22   	   5.09		 91.62   	 -96.64		
-61.04   	-121.46   	 20.24   	 -10.17		 91.23   	 -91.56		
-68.05   	-122.99   	 20.20   	 -10.17		 90.86   	 -91.56		
-57.68   	-80.87   	 20.16   	 -10.17		 90.50   	 -91.56		
-19.53   	 50.05   	 20.12   	  -5.09		 90.13   	 -91.56		
 53.41   	307.01   	 20.10   	 -10.17		 89.77   	 -86.47		
156.86   	683.59   	 20.06   	   0.00		 89.42   	 -86.47		
276.49   	1107.18   	 20.06   	  -5.09		 89.07   	-162.77		
469.06   	1614.07(R)	 20.04(E)	   0.00		 88.42   	 -81.38		
489.20   	1549.07   	 20.04   	  10.17		 88.10   	 -81.38		
437.32   	1308.29   	 20.08   	  20.35		 87.77   	 -76.30		
321.96   	993.65   	 20.16   	  25.43		 87.47   	 -76.30		
173.95   	700.07   	 20.26   	  45.78		 87.16   	 -76.30		
 36.01   	465.09   	 20.45   	  66.12		 86.86   	 -71.21		
-57.98   	281.07   	 20.71   	  86.47		 86.57   	 -71.21		
-97.96   	131.53   	 21.06   	 116.99		 86.29   	 -71.21		
-98.57   	  9.46   	 21.53   	 157.68		 86.00   	 -71.21		
-83.62   	-82.09   	 22.16   	 203.46		 85.72   	 -66.12		
-69.89   	-139.16   	 22.97   	 264.50		 85.45   	 -66.12		
-60.42   	-161.44   	 24.03   	 335.71		 85.19   	 -66.12		
-52.19   	-159.00   	 25.37   	 406.92		 84.92   	 -61.04		
-43.95   	-145.87   	 27.00   	 493.39		 84.68   	 -66.12		
-36.93   	-134.58   	 28.97   	 579.86		 84.41   	 -61.04		
-33.87   	-132.75   	 31.29   	 671.41		 84.17   	 -55.95		
-34.48   	-139.77   	 33.98   	 757.88		 83.95   	 -61.04		
-36.01   	-147.71   	 37.01   	 839.26		 83.70   	 -55.95		
-36.62   	-149.23   	 40.37   	 930.82		 83.48   	 -55.95		
-36.62   	-144.04   	 44.09   	 996.94		 83.26   	 -55.95		
-36.32   	-138.24   	 48.08   	1073.24		 83.03   	 -45.78		
-36.01   	-135.50   	 52.37   	1124.11		 82.85   	 -45.78		
-35.10   	-135.19   	 56.87   	1164.80		 82.66   	 -40.69		
-33.57   	-134.28   	 61.53   	1195.32		 82.50   	 -35.61		
-31.13   	-131.53   	 66.31   	1205.49		 82.36   	 -25.43		
-29.30   	-128.17   	 71.13   	1200.40		 82.26   	 -20.35		
-28.08   	-126.04   	 75.93   	1180.06		 82.18   	 -10.17		
-28.08   	-124.82   	 80.65   	1164.80		 82.14(D)	  10.17		
-28.99   	-123.29   	 85.31   	1149.54		 82.18   	  25.43		
-29.91   	-119.93   	 89.91   	1164.80		 82.28   	  50.86		
-29.91   	-114.14   	 94.57   	1195.32		 82.48   	  76.30		
-28.38   	-108.03   	 99.35   	1230.92		 82.79   	 106.82		
-27.16   	-104.06   	104.27   	1266.53		 83.21   	 147.51		
-26.25   	-101.62   	109.34   	1266.53		 83.80   	 193.29		
-26.55   	-100.10   	114.40   	1246.18		 84.58   	 233.98		
-27.16   	-97.35   	119.39   	1195.32		 85.51   	 279.75		
-26.86   	-93.08   	124.17   	1139.36		 86.63   	 330.62		
-25.63   	-88.20   	128.73   	1083.41		 87.95   	 376.40		
-24.41   	-83.01   	133.06   	1037.64		 89.46   	 427.26		
-22.28   	-76.29   	137.21   	 981.68		 91.17   	 478.13		
-20.14   	-67.44   	141.14   	 930.82		 93.08   	 518.82		
-17.40   	-57.98   	144.86   	 859.61		 95.16   	 564.60		
-15.26   	-49.74   	148.30   	 798.57		 97.42   	 605.29		
-14.65   	-44.56   	151.49   	 732.45		 99.84   	 640.89		
-16.17   	-41.81   	154.42   	 681.58		102.40   	 681.58		
-17.70   	-38.76   	157.15   	 651.07		105.13   	 707.02		
-17.09   	-32.35   	159.76   	 620.55		107.95   	 732.45		
-13.73   	-21.97   	162.24   	 595.11		110.88   	 762.97		
 -9.16   	 -9.46   	164.62   	 564.60		113.94   	 773.14		
 -4.58   	  3.36   	166.88   	 528.99		117.03   	 793.49		
 -2.14   	 15.56   	168.99   	 493.39		120.20   	 803.66		
 -0.92   	 27.16   	170.97   	 473.04		123.42   	 808.75		
  0.31   	 39.06   	172.86   	 452.69		126.65   	 813.83		
  3.97   	 52.19   	174.67   	 437.43		129.91   	 808.75		
 10.07   	 66.22   	176.42   	 427.26		133.14   	 808.75		
 16.48   	 80.57   	178.13   	 417.09		136.38   	 798.57		
 21.97   	 94.60   	179.80   	 396.74		139.57   	 793.49		
 26.25   	109.86   	181.38   	 391.66		142.75   	 778.23		
 31.13   	126.04   	182.95   	 376.40		145.86   	 762.97		
 36.93   	141.60   	184.46   	 361.14		148.91   	 747.71		
 43.33   	153.81   	185.90   	 356.05		151.90   	 727.36		
 48.83   	160.22   	187.32   	 345.88		154.81   	 712.10		
 51.57   	161.44   	188.71   	 330.62		157.66   	 686.67		
 53.10   	161.13   	190.03   	 315.36		160.41   	 666.32		
 55.24   	163.27   	191.29   	 300.10		163.07   	 645.98		
 58.59   	168.15   	192.49   	 289.93		165.66   	 615.46		
 62.26   	173.95   	193.65   	 279.75		168.12   	 590.03		
 65.31   	176.70   	194.77   	 269.58		170.48   	 559.51		
 65.92   	174.87   	195.85   	 249.24		172.72   	 534.08		
 64.39   	167.85   	196.85   	 239.06		174.85   	 503.56		
 60.12   	156.56   	197.80   	 218.72		176.87   	 478.13		
 54.02   	141.91   	198.68   	 198.37		178.78   	 452.69		
 47.30   	126.34   	199.47   	 167.85		180.59   	 422.18		
 42.42   	111.69   	200.14   	 147.51		182.28   	 391.66		
 39.06   	 99.18   	200.73   	 122.07		183.84   	 371.31		
 35.10   	 85.75   	201.22   	 106.82		185.33   	 340.79		
 27.77   	 68.66   	201.65   	  86.47		186.69   	 310.27		
 17.09   	 45.47   	201.99   	  66.12		187.93   	 289.93		
  5.80   	 18.62   	202.26   	  50.86		189.09   	 259.41		
 -2.75   	 -6.71   	202.46   	  15.26		190.13   	 233.98		
 -7.02   	-25.63   	202.52(S)	 -15.26		191.07   	 208.54		
 -8.85   	-36.93   	202.46   	 -55.95		191.90   	 183.11		
 -9.46   	-41.81   	202.24   	 -91.56		192.63   	 152.59		
-10.07   	-44.25   	201.87   	-132.25		193.24   	 127.16		
-10.68   	-47.30   	201.34   	-167.85		193.75   	 101.73		
-11.29   	-52.19   	200.67   	-208.54		194.16   	  76.30		
-13.73   	-59.51   	199.84   	-249.24		194.47   	  45.78		
-18.01   	-67.75   	198.84   	-300.10		194.65   	  15.26		
-23.19   	-74.77   	197.64   	-345.88		194.71(S)	  -5.09		
-26.86   	-79.35   	196.26   	-396.74		194.69   	 -40.69		
-28.08   	-82.09   	194.67   	-442.52		194.53   	 -71.21		
-27.47   	-84.53   	192.90   	-503.56		194.24   	-101.73		
-25.94   	-87.28   	190.88   	-559.51		193.83   	-132.25		
-24.11   	-88.50   	188.65   	-620.55		193.31   	-167.85		
-21.97   	-86.98   	186.16   	-701.93		192.63   	-198.37		
-20.75   	-83.62   	183.36   	-783.31		191.84   	-239.06		
