  I     	  II     	  LV     	  LV'		  FA     	  FA'		
-14.34   	-46.08   	146.86   	-681.58		152.72   	-615.46		
-17.40   	-47.91   	144.13   	-752.79		150.25   	-584.94		
-21.36   	-50.35   	141.12   	-834.18		147.91   	-513.73		
-23.80   	-51.27   	137.78   	-910.47		145.86   	-508.65		
-22.58   	-49.44   	134.14   	-996.94		143.82   	-569.68		
-18.62   	-45.47   	130.15   	-1063.07		141.55   	-645.98		
-14.95   	-41.81   	125.90   	-1134.28		138.96   	-676.50		
-13.43   	-39.37   	121.36   	-1195.32		136.26   	-615.46		
-14.04   	-38.45   	116.58   	-1236.01		133.79   	-534.08		
-15.87   	-38.15   	111.64   	-1276.70		131.66   	-462.87		
-17.40   	-37.54   	106.53   	-1291.96		129.81   	-391.66		
-18.92   	-35.40   	101.36   	-1307.22		128.24   	-335.71		
-20.75   	-33.87   	 96.13   	-1302.13		126.90   	-300.10		
-21.97   	-33.26   	 90.93   	-1286.87		125.70   	-254.32		
-21.97   	-34.18   	 85.78   	-1261.44		124.68   	-244.15		
-20.14   	-35.71   	 80.73   	-1225.83		123.70   	-279.75		
-16.48   	-36.01   	 75.83   	-1185.14		122.58   	-315.36		
-13.12   	-35.40   	 71.09   	-1139.36		121.32   	-300.10		
-11.29   	-34.48   	 66.53   	-1083.41		120.12   	-249.24		
-11.60   	-34.48   	 62.20   	-1032.55		119.12   	-208.54		
-13.73   	-35.40   	 58.07   	-971.51		118.29   	-223.80		
-16.48   	-37.23   	 54.18   	-915.56		117.40   	-213.63		
-19.23   	-39.06   	 50.52   	-849.44		116.54   	-172.94		
-20.75   	-40.59   	 47.12   	-793.49		115.85   	-162.77		
-20.14   	-42.11   	 43.95   	-732.45		115.20   	-172.94		
-18.01   	-43.03   	 41.02   	-671.41		114.51   	-157.68		
-15.26   	-43.33   	 38.33   	-620.55		113.88   	-132.25		
-14.34   	-43.95   	 35.85   	-569.68		113.35   	-111.90		
-14.95   	-44.86   	 33.57   	-518.82		112.90   	-152.59		
-16.48   	-46.39   	 31.50   	-478.13		112.29   	-183.11		
-16.78   	-47.61   	 29.58   	-437.43		111.56   	-157.68		
-15.56   	-48.83   	 27.83   	-401.83		110.93   	-101.73		
-13.43   	-50.66   	 26.23   	-366.22		110.52   	 -50.86		
-12.51   	-53.71   	 24.76   	-335.71		110.31   	 -66.12		
-14.04   	-57.37   	 23.42   	-310.27		110.05   	-116.99		
-17.09   	-59.81   	 22.18   	-284.84		109.58   	-132.25		
-19.84   	-59.81   	 21.04   	-259.41		109.05   	-127.16		
-20.14   	-58.29   	 20.00   	-233.98		108.54   	 -86.47		
-17.09   	-57.07   	 19.06   	-218.72		108.20   	 -45.78		
-12.82   	-57.98   	 18.19   	-198.37		108.02   	 -71.21		
-11.29   	-61.95   	 17.40   	-178.03		107.73   	-101.73		
-13.43   	-66.83   	 16.68   	-162.77		107.32   	-122.07		
-18.62   	-70.50   	 16.03   	-147.51		106.84   	-106.82		
-22.58   	-71.41   	 15.44   	-127.16		106.41   	 -50.86		
-22.89   	-70.50   	 14.93   	-111.90		106.21   	 -40.69		
-20.75   	-69.58   	 14.49   	-101.73		106.04   	 -55.95		
-19.23   	-70.50   	 14.08   	 -81.38		105.82   	 -66.12		
-20.45   	-73.55   	 13.75   	 -66.12		105.55   	-122.07		
-22.58   	-77.21   	 13.49   	 -55.95		105.07   	-142.42		
-22.89   	-79.04   	 13.27   	 -45.78		104.50   	 -86.47		
-19.84   	-78.43   	 13.08   	 -30.52		104.15   	 -35.61		
-14.65   	-75.68   	 12.96   	 -15.26		104.01   	 -25.43		
-10.38   	-72.33   	 12.90   	 -10.17		103.91   	 -40.69		
 -9.16   	-69.58   	 12.86(D)	   0.00		103.74   	 -96.64		
 -9.77   	-66.53   	 12.86   	   5.09		103.36   	-198.37		
-10.68   	-62.26   	 12.88   	  15.26		102.56   	-824.00		
-10.99   	-56.46   	 12.94   	  15.26		 99.27   	-1337.74		
-10.38   	-47.91   	 13.00   	  20.35		 93.92   	1098.67		
 -8.85   	-37.54   	 13.08   	  25.43		 98.31   	2970.49		
 -5.49   	-25.63   	 13.18   	  25.43		110.19   	 574.77		
 -0.31   	-13.73   	 13.29   	  25.43		112.49   	-2156.65		
  5.80   	 -2.75   	 13.39   	  25.43		103.87   	-2085.44		
 10.38   	  4.58   	 13.49   	  20.35		 95.52   	-386.57		
 12.82   	  6.71   	 13.57   	  20.35		 93.98   	 915.56		
 13.43   	  2.75   	 13.65   	  20.35		 97.64   	1037.64		
 14.34   	 -4.27   	 13.73   	  10.17		101.79   	 249.24		
 17.40   	 -8.54   	 13.77   	  10.17		102.79   	-584.94		
 23.19   	 -4.58   	 13.81   	  10.17		100.45   	-762.97		
 29.91   	  8.85   	 13.86   	   0.00		 97.40   	-356.05		
 36.01   	 25.63   	 13.86   	   0.00		 95.97   	 142.42		
 41.20   	 35.40   	 13.86   	   0.00		 96.54   	 356.05		
 46.08   	 28.69   	 13.86   	   0.00		 97.97   	 239.06		
 50.35   	  4.88   	 13.86   	   0.00		 98.92   	 -25.43		
 52.49   	-28.08   	 13.86   	  -5.09		 98.82   	-213.63		
 52.19   	-56.46   	 13.84   	   0.00		 97.97   	-264.50		
 50.66   	-68.97   	 13.84   	   0.00		 96.91   	-178.03		
 48.52   	-64.70   	 13.84   	   0.00		 96.19   	 -20.35		
 44.86   	-52.19   	 13.84   	   5.09		 96.11   	  71.21		
 36.01   	-43.03   	 13.86   	   0.00		 96.40   	 -10.17		
 20.75   	-46.08   	 13.86   	   5.09		 96.36   	-101.73		
  0.92   	-60.12   	 13.88   	   0.00		 95.95   	-147.51		
-16.48   	-78.13   	 13.88   	   5.09		 95.36   	-147.51		
-25.33   	-92.47   	 13.90   	   5.09		 94.77   	-116.99		
-25.63   	-100.71   	 13.92   	   5.09		 94.30   	-101.73		
-22.28   	-104.98   	 13.94   	  10.17		 93.90   	 -50.86		
-19.84   	-108.34   	 13.98   	  10.17		 93.69   	 -40.69		
-19.84   	-110.78   	 14.02   	  15.26		 93.53   	 -81.38		
-20.75   	-110.78   	 14.08   	  15.26		 93.20   	-122.07		
-21.36   	-108.34   	 14.14   	  20.35		 92.72   	-106.82		
-21.97   	-104.98   	 14.22   	  20.35		 92.29   	 -76.30		
-24.72   	-103.76   	 14.30   	  25.43		 91.98   	 -66.12		
-28.69   	-104.98   	 14.40   	  25.43		 91.72   	 -35.61		
-32.04   	-107.12   	 14.51   	  25.43		 91.58   	 -30.52		
-32.04   	-108.34   	 14.61   	  30.52		 91.45   	 -50.86		
-29.30   	-107.73   	 14.73   	  30.52		 91.25   	 -66.12		
-27.47   	-107.42   	 14.85   	  30.52		 90.99   	 -96.64		
-30.21   	-110.78   	 14.97   	  30.52		 90.60   	-106.82		
-40.59   	-122.38   	 15.10   	  35.61		 90.17   	 -76.30		
-58.90   	-146.48   	 15.24   	  40.69		 89.87   	 -35.61		
-83.62   	-184.33   	 15.40   	  40.69		 89.72   	 -35.61		
-111.08   	-230.41   	 15.56   	  45.78		 89.58   	 -45.78		
-131.23   	-267.94   	 15.75   	  50.86		 89.40   	 -66.12		
-127.87   	-274.66   	 15.95   	  61.04		 89.13   	 -86.47		
-82.40   	-231.63   	 16.20   	  61.04		 88.79   	 -76.30		
 18.62   	-131.53   	 16.44   	  71.21		 88.48   	 -45.78		
174.26   	 17.70   	 16.72   	  71.21		 88.30   	 -20.35		
363.46   	200.50   	 17.01   	  76.30		 88.22   	 -35.61		
548.10   	410.46   	 17.31   	  81.38		 88.08   	 -61.04		
682.07   	650.63   	 17.64   	  81.38		 87.83   	 -76.30		
728.15   	903.63   	 17.97   	 157.68		 87.53   	-111.90		
529.48   	1189.88(R)	 18.60(E)	  81.38		 87.08   	 -66.12		
345.76   	1091.31   	 18.92   	  76.30		 86.82   	 -91.56		
169.68   	831.30   	 19.23   	  76.30		 86.45   	 -61.04		
 34.79   	507.20   	 19.53   	  76.30		 86.21   	 -15.26		
-52.19   	234.38   	 19.84   	  86.47		 86.14   	 -30.52		
-104.68   	 72.94   	 20.18   	  86.47		 86.02   	 -55.95		
-139.77   	 12.21   	 20.53   	 111.90		 85.80   	 -55.95		
-164.49   	  4.88   	 20.98   	 132.25		 85.57   	 -10.17		
-174.56   	  8.85   	 21.51   	 167.85		 85.53   	 -30.52		
-164.49   	  6.41   	 22.18   	 218.72		 85.41   	-122.07		
-136.41   	 -4.27   	 23.05   	 279.75		 84.92   	-101.73		
-100.40   	-22.89   	 24.17   	 350.97		 84.52   	   0.00		
-68.97   	-51.88   	 25.57   	 447.61		 84.52   	  50.86		
-50.96   	-87.28   	 27.37   	 544.25		 84.72   	  15.26		
-45.47   	-115.97   	 29.54   	 651.07		 84.78   	 -76.30		
-47.00   	-129.70   	 32.15   	 768.05		 84.48   	-147.51		
-48.83   	-130.00   	 35.22   	 885.04		 83.89   	 -96.64		
-47.30   	-126.04   	 38.76   	 996.94		 83.50   	 -40.69		
-43.33   	-124.51   	 42.75   	1108.85		 83.34   	 -30.52		
-39.67   	-126.34   	 47.18   	1210.58		 83.21   	 -30.52		
-37.23   	-128.78   	 52.02   	1297.04		 83.09   	 -50.86		
-35.71   	-129.70   	 57.21   	1368.26		 82.89   	 -61.04		
-34.18   	-128.48   	 62.69   	1424.21		 82.64   	 -55.95		
-32.65   	-127.56   	 68.38   	1459.81		 82.42   	 -71.21		
-32.65   	-128.17   	 74.22   	1475.07		 82.14   	 -55.95		
-34.79   	-130.00   	 80.12   	1480.16		 81.91(D)	  10.17		
-37.84   	-132.14   	 86.04   	1459.81		 81.95   	  71.21		
-40.28   	-133.97   	 91.88   	1424.21		 82.24   	  86.47		
-39.98   	-135.50   	 97.58   	1383.51		 82.58   	  50.86		
-37.54   	-136.72   	103.11   	1312.30		 82.79   	  45.78		
-33.87   	-137.02   	108.36   	1246.18		 82.97   	 147.51		
-30.21   	-136.11   	113.35   	1154.62		 83.56   	 350.97		
-26.55   	-133.36   	117.96   	1063.07		 84.96   	 559.51		
-23.19   	-129.39   	122.22   	 966.43		 87.20   	 783.31		
-21.97   	-126.34   	126.08   	 869.78		 90.34   	1027.46		
-22.89   	-124.82   	129.56   	 773.14		 94.45   	1276.70		
-25.33   	-124.82   	132.65   	 681.58		 99.55   	1378.43		
-25.94   	-124.82   	135.38   	 600.20		105.07   	1246.18		
-23.19   	-123.60   	137.78   	 528.99		110.05   	 966.43		
-17.70   	-120.54   	139.90   	 478.13		113.92   	 696.84		
-12.51   	-117.19   	141.81   	 427.26		116.70   	 590.03		
-10.38   	-113.83   	143.52   	 396.74		119.06   	 671.41		
-11.29   	-111.08   	145.11   	 366.22		121.75   	 849.44		
-12.51   	-108.34   	146.57   	 350.97		125.15   	 925.73		
-10.68   	-104.98   	147.98   	 335.71		128.85   	 829.09		
 -6.41   	-101.32   	149.32   	 320.45		132.17   	 742.62		
 -2.14   	-97.35   	150.60   	 310.27		135.14   	 691.76		
  0.00   	-93.08   	151.84   	 300.10		137.90   	 701.93		
 -0.31   	-88.20   	153.04   	 289.93		140.71   	 839.26		
 -0.31   	-83.01   	154.20   	 269.58		144.07   	 900.30		
  2.44   	-77.21   	155.28   	 249.24		147.67   	 818.92		
  8.24   	-71.11   	156.28   	 239.06		150.95   	 686.67		
 14.65   	-64.70   	157.23   	 208.54		153.69   	 600.20		
 19.53   	-57.98   	158.07   	 193.29		156.09   	 554.42		
 21.06   	-51.27   	158.84   	 172.94		158.31   	 554.42		
 19.84   	-45.47   	159.53   	 152.59		160.53   	 579.86		
 18.01   	-40.89   	160.14   	 132.25		162.85   	 539.16		
 16.17   	-36.93   	160.67   	 127.16		165.00   	 457.78		
 16.17   	-30.82   	161.18   	 111.90		166.84   	 427.26		
 17.40   	-21.97   	161.63   	 111.90		168.54   	 391.66		
 20.75   	-10.38   	162.07   	 106.82		170.11   	 300.10		
 25.02   	  2.14   	162.50   	 101.73		171.31   	 233.98		
 28.69   	 13.43   	162.91   	 101.73		172.25   	 203.46		
 30.82   	 23.50   	163.32   	  96.64		173.06   	 244.15		
 31.13   	 34.18   	163.70   	  96.64		174.04   	 264.50		
 31.13   	 46.39   	164.09   	  91.56		175.10   	 188.20		
 32.04   	 58.90   	164.46   	  91.56		175.85   	  76.30		
 34.18   	 68.66   	164.82   	  81.38		176.15   	  50.86		
 36.32   	 73.24   	165.15   	  81.38		176.36   	 132.25		
 37.23   	 72.33   	165.47   	  76.30		176.89   	 193.29		
 37.54   	 67.75   	165.78   	  71.21		177.66   	 162.77		
 37.84   	 61.34   	166.06   	  55.95		178.31   	  55.95		
 37.23   	 53.10   	166.29   	  55.95		178.53(S)	 -66.12		
 34.79   	 43.64   	166.51   	  35.61		178.27   	 -71.21		
 29.30   	 32.04   	166.65   	  30.52		177.99   	 -20.35		
 21.06   	 19.53   	166.77   	  10.17		177.90   	 -10.17		
 12.21   	  7.32   	166.82(S)	  -5.09		177.86   	 -20.35		
  5.49   	 -3.05   	166.79   	 -15.26		177.78   	 -66.12		
  0.61   	-12.21   	166.73   	 -35.61		177.52   	-162.77		
 -2.44   	-20.75   	166.59   	 -50.86		176.87   	-198.37		
 -4.58   	-28.99   	166.39   	 -66.12		176.07   	-203.46		
 -6.41   	-36.62   	166.12   	 -81.38		175.26   	-188.20		
 -7.32   	-42.72   	165.80   	 -96.64		174.51   	-178.03		
 -6.41   	-46.69   	165.41   	-122.07		173.79   	-233.98		
 -5.19   	-49.13   	164.92   	-137.33		172.86   	-264.50		
 -6.10   	-50.96   	164.37   	-167.85		171.80   	-269.58		
 -9.77   	-53.71   	163.70   	-198.37		170.72   	-284.84		
-14.34   	-57.07   	162.91   	-223.80		169.58   	-300.10		
-17.09   	-59.51   	162.01   	-264.50		168.38   	-335.71		
-15.87   	-59.51   	160.96   	-300.10		167.04   	-350.97		
-12.51   	-57.37   	159.76   	-340.79		165.64   	-376.40		
-10.68   	-54.32   	158.39   	-386.57		164.13   	-437.43		
-11.90   	-51.57   	156.85   	-437.43		162.38   	-462.87		
-14.95   	-50.05   	155.10   	-493.39		160.53   	-437.43		
-16.78   	-49.44   	153.12   	-554.42		158.78   	-442.52		
-15.87   	-48.83   	150.90   	-620.55		157.01   	-467.95		
-12.82   	-47.91   	148.42   	-696.84		155.14   	-539.16		
-10.07   	-47.91   	145.64   	-778.23		152.98   	-605.29		
 -9.46   	-48.22   	142.52   	-859.61		150.56   	-625.63		
-11.60   	-49.13   	139.08   	-946.08		148.06   	-595.11		
-14.04   	-49.13   	135.30   	-1022.38		145.68   	-595.11		
-15.56   	-47.91   	131.21   	-1103.76		143.30   	-625.63		
-14.95   	-45.17   	126.80   	-1169.88		140.79   	-645.98		
-13.12   	-42.42   	122.12   	-1225.83		138.21   	-630.72		
-11.60   	-41.20   	117.21   	-1271.61		135.69   	-559.51		
-11.60   	-41.81   	112.13   	-1307.22		133.45   	-447.61		
-13.12   	-43.64   	106.90   	-1322.48		131.66   	-350.97		
-14.65   	-45.78   	101.61   	-1332.65		130.25   	-279.75		
-15.56   	-47.30   	 96.28   	-1322.48		129.13   	-274.67		
-16.17   	-47.30   	 90.99   	-1302.13		128.04   	-300.10		
-17.40   	-46.39   	 85.78   	-1281.79		126.84   	-320.45		
-19.23   	-44.25   	 80.65   	-1241.09		125.55   	-320.45		
-20.75   	-41.50   	 75.69   	-1195.32		124.27   	-305.19		
-20.75   	-38.76   	 70.91   	-1149.54		123.05   	-274.67		
-19.23   	-38.15   	 66.31   	-1093.59		121.95   	-239.06		
-18.31   	-39.37   	 61.93   	-1032.55		121.00   	-233.98		
-19.23   	-42.42   	 57.80   	-976.60		120.06   	-223.80		
-20.75   	-46.08   	 53.90   	-915.56		119.17   	-203.46		
-21.67   	-49.13   	 50.23   	-854.52		118.35   	-193.29		
-21.67   	-50.96   	 46.82   	-793.49		117.58   	-178.03		
-20.45   	-51.27   	 43.64   	-732.45		116.87   	-142.42		
-19.84   	-51.27   	 40.71   	-676.50		116.30   	-137.33		
-20.14   	-51.57   	 38.01   	-620.55		115.75   	-152.59		
-21.06   	-52.19   	 35.52   	-574.77		115.14   	-162.77		
-21.67   	-53.71   	 33.22   	-523.90		114.49   	-152.59		
-21.67   	-54.63   	 31.13   	-483.21		113.88   	-116.99		
-20.14   	-54.32   	 29.20   	-442.52		113.41   	-101.73		
-17.40   	-53.10   	 27.43   	-401.83		113.00   	 -91.56		
-13.73   	-52.19   	 25.82   	-376.40		112.63   	-101.73		
-10.68   	-53.41   	 24.31   	-335.71		112.23   	-111.90		
-10.07   	-56.46   	 22.97   	-315.36		111.78   	-116.99		
-12.21   	-60.12   	 21.71   	-279.75		111.31   	 -96.64		
-16.48   	-62.26   	 20.59   	-259.41		110.93   	 -81.38		
-20.14   	-63.48   	 19.55   	-233.98		110.60   	 -91.56		
-21.67   	-63.78   	 18.62   	-208.54		110.23   	-101.73		
-21.97   	-65.00   	 17.78   	-188.20		109.83   	 -76.30		
-21.67   	-66.83   	 17.03   	-167.85		109.52   	 -50.86		
-21.67   	-68.36   	 16.36   	-152.59		109.32   	 -66.12		
-22.58   	-68.66   	 15.75   	-137.33		109.05   	 -91.56		
-22.89   	-67.44   	 15.20   	-116.99		108.69   	-106.82		
-21.97   	-65.92   	 14.73   	-106.82		108.26   	-106.82		
-19.84   	-65.31   	 14.30   	 -91.56		107.83   	 -76.30		
-18.01   	-66.22   	 13.94   	 -86.47		107.53   	 -55.95		
-16.78   	-67.75   	 13.59   	 -66.12		107.30   	 -71.21		
-16.48   	-68.97   	 13.33   	 -61.04		107.02   	 -91.56		
-17.09   	-69.89   	 13.08   	 -50.86		106.65   	 -91.56		
-18.31   	-70.50   	 12.88   	 -40.69		106.29   	 -55.95		
-20.14   	-70.50   	 12.72   	 -30.52		106.06   	 -55.95		
-21.67   	-69.89   	 12.59   	 -25.43		105.84   	 -81.38		
-21.97   	-68.66   	 12.49   	 -15.26		105.51   	-101.73		
-20.45   	-67.44   	 12.43   	 -10.17		105.11   	 -86.47		
-17.09   	-67.75   	 12.39(D)	   0.00		104.76   	 -66.12		
-14.95   	-69.27   	 12.39   	   0.00		104.50   	 -71.21		
-16.78   	-71.41   	 12.39   	  10.17		104.21   	 -91.56		
-22.89   	-72.94   	 12.43   	  10.17		103.84   	 -86.47		
-29.91   	-72.94   	 12.47   	  15.26		103.50   	 -71.21		
-32.65   	-71.72   	 12.53   	  15.26		103.21   	 -71.21		
-28.38   	-68.97   	 12.59   	  15.26		102.93   	 -91.56		
-20.14   	-65.00   	 12.66   	  20.35		102.56   	-101.73		
-12.51   	-60.12   	 12.74   	  20.35		102.16   	 -91.56		
 -9.77   	-54.63   	 12.82   	  15.26		101.79   	 -61.04		
-11.90   	-48.52   	 12.88   	  15.26		101.55   	 -50.86		
-14.65   	-40.59   	 12.94   	  15.26		101.34   	 -71.21		
-14.04   	-30.21   	 13.00   	  10.17		101.06   	 -96.64		
 -9.16   	-17.09   	 13.04   	  10.17		100.67   	-106.82		
 -1.83   	 -3.97   	 13.08   	   5.09		100.24   	 -86.47		
  5.49   	  6.71   	 13.10   	   5.09		 99.90   	 -71.21		
 10.99   	 12.21   	 13.12   	   0.00		 99.61   	 -61.04		
 14.04   	 11.90   	 13.12   	   0.00		 99.37   	 -55.95		
 16.17   	  7.32   	 13.12   	   5.09		 99.15   	 -81.38		
 18.01   	  3.36   	 13.14   	   0.00		 98.82   	 -96.64		
 21.36   	  4.58   	 13.14   	   0.00		 98.43   	 -96.64		
 26.55   	 14.95   	 13.14   	   0.00		 98.05   	 -71.21		
 33.26   	 31.13   	 13.14   	   0.00		 97.76   	 -61.04		
 40.28   	 42.72   	 13.14   	   0.00		 97.52   	 -91.56		
 46.39   	 39.98   	 13.14   	   5.09		 97.15   	-101.73		
 51.27   	 18.62   	 13.16   	   0.00		 96.74   	 -76.30		
 54.93   	-15.26   	 13.16   	   5.09		 96.44   	 -55.95		
 57.68   	-46.39   	 13.18   	   0.00		 96.22   	 -61.04		
 58.59   	-62.56   	 13.18   	   5.09		 95.97   	 -86.47		
 55.85   	-61.04   	 13.20   	   5.09		 95.63   	 -91.56		
 48.52   	-49.44   	 13.22   	   0.00		 95.26   	 -76.30		
 35.71   	-39.37   	 13.22   	   5.09		 94.95   	 -71.21		
 18.31   	-39.37   	 13.25   	   5.09		 94.67   	 -81.38		
 -0.61   	-50.05   	 13.27   	   5.09		 94.34   	 -76.30		
-16.78   	-65.92   	 13.29   	   5.09		 94.04   	 -86.47		
-25.02   	-81.48   	 13.31   	   5.09		 93.69   	 -71.21		
-25.63   	-93.08   	 13.33   	  10.17		 93.41   	 -66.12		
-22.58   	-100.71   	 13.37   	  10.17		 93.14   	 -66.12		
-21.36   	-104.98   	 13.41   	  10.17		 92.88   	 -71.21		
-24.72   	-106.51   	 13.45   	  20.35		 92.59   	 -86.47		
-30.52   	-104.98   	 13.53   	  15.26		 92.25   	 -86.47		
-33.87   	-101.93   	 13.59   	  25.43		 91.90   	 -61.04		
-33.26   	-98.27   	 13.69   	  20.35		 91.66   	 -55.95		
-29.60   	-96.44   	 13.77   	  30.52		 91.43   	 -61.04		
-26.86   	-97.05   	 13.90   	  25.43		 91.19   	 -61.04		
-27.16   	-99.18   	 14.00   	  30.52		 90.95   	 -50.86		
-29.30   	-100.40   	 14.12   	  25.43		 90.74   	 -50.86		
-31.13   	-99.79   	 14.22   	  30.52		 90.54   	 -61.04		
-32.35   	-97.35   	 14.34   	  30.52		 90.29   	 -55.95		
-33.57   	-95.21   	 14.47   	  25.43		 90.07   	 -61.04		
-36.62   	-97.96   	 14.57   	  25.43		 89.83   	 -55.95		
-44.86   	-110.17   	 14.67   	  30.52		 89.60   	 -61.04		
-60.12   	-137.33   	 14.79   	  30.52		 89.36   	 -66.12		
-83.62   	-179.14   	 14.91   	  30.52		 89.09   	 -66.12		
-112.00   	-227.05   	 15.04   	  40.69		 88.83   	 -71.21		
-133.67   	-263.37   	 15.20   	  40.69		 88.54   	 -66.12		
-129.70   	-265.50   	 15.36   	  50.86		 88.28   	 -55.95		
-80.26   	-216.98   	 15.56   	  55.95		 88.06   	 -50.86		
 27.16   	-113.53   	 15.79   	  61.04		 87.85   	 -50.86		
190.12   	 36.93   	 16.03   	  61.04		 87.65   	 -50.86		
384.83   	222.78   	 16.28   	  71.21		 87.45   	 -45.78		
570.68   	439.45   	 16.56   	  66.12		 87.26   	 -45.78		
700.68   	687.26   	 16.83   	  71.21		 87.08   	 -30.52		
737.00   	938.42   	 17.11   	 132.25		 86.96   	 -45.78		
511.17   	1175.23(R)	 17.64(E)	  66.12		 86.77   	 -35.61		
319.21   	1045.84   	 17.90   	  66.12		 86.63   	 -71.21		
143.43   	771.79   	 18.17   	  61.04		 86.35   	 -76.30		
 15.26   	457.76   	 18.41   	  66.12		 86.04   	 -45.78		
-63.17   	209.05   	 18.68   	  66.12		 85.86   	 -25.43		
-110.78   	 69.58   	 18.94   	  81.38		 85.76   	 -10.17		
-146.79   	 19.84   	 19.27   	 101.73		 85.72   	 -25.43		
-175.48   	 13.43   	 19.67   	 122.07		 85.62   	 -50.86		
-188.60   	 14.95   	 20.16   	 162.77		 85.41   	 -55.95		
-179.14   	 11.60   	 20.81   	 208.54		 85.19   	 -45.78		
-150.15   	  1.22   	 21.65   	 274.67		 85.00   	 -25.43		
-112.61   	-17.70   	 22.75   	 345.88		 84.90   	 -15.26		
-79.35   	-47.30   	 24.13   	 437.43		 84.84   	 -25.43		
-57.68   	-81.79   	 25.88   	 539.16		 84.74   	 -45.78		
-48.52   	-108.34   	 28.04   	 651.07		 84.56   	 -66.12		
-48.52   	-119.93   	 30.64   	 768.05		 84.29   	 -66.12		
-52.19   	-119.93   	 33.71   	 890.13		 84.03   	 -50.86		
-54.63   	-117.80   	 37.27   	1002.03		 83.82   	 -55.95		
-53.41   	-119.02   	 41.28   	1113.93		 83.60   	 -71.21		
-49.44   	-124.51   	 45.74   	1215.66		 83.32   	 -71.21		
-44.56   	-130.31   	 50.60   	1297.04		 83.03   	 -61.04		
-39.98   	-133.67   	 55.79   	1373.34		 82.79   	 -45.78		
-36.93   	-133.06   	 61.28   	1424.21		 82.60   	 -35.61		
-35.10   	-130.31   	 66.98   	1459.81		 82.46   	 -30.52		
-35.40   	-127.87   	 72.82   	1480.16		 82.34   	 -35.61		
-38.45   	-127.56   	 78.74   	1480.16		 82.20   	 -10.17		
-42.72   	-129.09   	 84.66   	1459.81		 82.16(D)	  30.52		
-46.39   	-130.31   	 90.50   	1434.38		 82.28   	  45.78		
-46.69   	-129.09   	 96.24   	1383.51		 82.46   	  55.95		
-43.64   	-125.73   	101.77   	1322.48		 82.69   	  81.38		
-38.76   	-121.15   	107.06   	1251.27		 83.01   	 142.42		
-33.87   	-117.80   	112.06   	1164.80		 83.58   	 264.50		
-29.91   	-116.27   	116.72   	1078.33		 84.64   	 457.78		
-26.25   	-115.66   	121.04   	 971.51		 86.47   	 717.19		
-23.50   	-114.44   	124.92   	 879.96		 89.34   	1022.38		
-22.58   	-112.00   	128.44   	 778.23		 93.43   	1297.04		
-24.72   	-108.64   	131.56   	 691.76		 98.62   	1358.08		
-28.69   	-105.90   	134.32   	 605.29		104.05   	1200.40		
-31.74   	-105.29   	136.74   	 534.08		108.85   	 976.60		
-31.13   	-105.59   	138.88   	 478.13		112.76   	 803.66		
-26.55   	-105.90   	140.79   	 427.26		115.97   	 717.19		
-20.75   	-105.29   	142.50   	 386.57		118.84   	 732.45		
-16.78   	-103.45   	144.05   	 361.14		121.77   	 778.23		
-15.26   	-100.71   	145.49   	 335.71		124.88   	 783.31		
-14.95   	-97.66   	146.84   	 320.45		128.02   	 778.23		
-14.04   	-94.30   	148.12   	 305.19		131.13   	 757.88		
-10.99   	-90.03   	149.34   	 295.01		134.16   	 732.45		
 -6.41   	-84.53   	150.52   	 284.84		137.09   	 762.97		
 -1.22   	-77.21   	151.66   	 269.58		140.14   	 839.26		
  3.36   	-68.66   	152.74   	 259.41		143.50   	 885.04		
  6.10   	-59.81   	153.77   	 249.24		147.04   	 839.26		
  7.02   	-52.49   	154.77   	 228.89		150.40   	 712.10		
  7.02   	-47.61   	155.69   	 208.54		153.24   	 574.77		
  7.93   	-43.95   	156.52   	 188.20		155.54   	 493.39		
 10.99   	-40.28   	157.27   	 172.94		157.52   	 584.94		
 14.65   	-36.32   	157.96   	 147.51		159.86   	 630.72		
 16.48   	-31.74   	158.55   	 132.25		162.38   	 478.13		
 16.17   	-26.55   	159.08   	 122.07		164.29   	 422.18		
 14.65   	-20.45   	159.57   	 111.90		165.98   	 437.43		
 14.95   	-12.21   	160.02   	 106.82		167.73   	 437.43		
 17.70   	 -1.22   	160.45   	 106.82		169.48   	 345.88		
 22.58   	 10.99   	160.87   	 106.82		170.86   	 193.29		
 28.69   	 23.80   	161.30   	 111.90		171.64   	 162.77		
 34.79   	 36.32   	161.75   	 106.82		172.29   	 305.19		
 39.67   	 48.22   	162.18   	 111.90		173.51   	 361.14		
 41.81   	 58.90   	162.62   	 101.73		174.95   	  91.56		
 40.59   	 68.05   	163.03   	 101.73		175.32   	-116.99		
 36.93   	 74.46   	163.44   	  86.47		174.85   	 -35.61		
 33.87   	 78.13   	163.78   	  81.38		174.71   	 162.77		
 33.26   	 79.04   	164.11   	  66.12		175.36   	 300.10		
 35.40   	 77.51   	164.37   	  61.04		176.56   	 213.63		
 37.23   	 72.63   	164.62   	  55.95		177.42   	  15.26		
 37.23   	 65.61   	164.84   	  40.69		177.48   	 -40.69		
 35.40   	 56.46   	165.00   	  35.61		177.31   	  -5.09		
 32.35   	 46.08   	165.15   	  20.35		177.29   	 -35.61		
 28.38   	 34.18   	165.23   	  10.17		177.15   	-122.07		
 23.19   	 21.97   	165.27(S)	  -5.09		176.66   	-132.25		
