  I     	  II     	  AOp     	  AOp'		
-66.22   	-30.21   	108.83   	-116.99		
-65.31   	-29.60   	108.36   	-116.99		
-65.00   	-30.21   	107.89   	-106.82		
-65.00   	-31.74   	107.47   	-101.73		
-65.00   	-33.87   	107.06   	 -96.64		
-64.70   	-35.40   	106.67   	 -91.56		
-63.78   	-35.40   	106.31   	 -81.38		
-62.56   	-34.18   	105.98   	 -71.21		
-61.04   	-32.35   	105.70   	 -66.12		
-59.51   	-30.82   	105.43   	 -61.04		
-58.29   	-29.91   	105.19   	 -50.86		
-57.37   	-29.60   	104.98   	 -50.86		
-57.07   	-29.30   	104.78   	 -45.78		
-56.15   	-28.69   	104.60   	 -50.86		
-55.24   	-28.08   	104.39   	 -45.78		
-53.71   	-27.16   	104.21   	 -50.86		
-52.49   	-27.16   	104.01   	 -50.86		
-51.88   	-27.47   	103.80   	 -55.95		
-51.27   	-28.08   	103.58   	 -50.86		
-50.96   	-27.77   	103.38   	 -55.95		
-50.66   	-26.86   	103.15   	 -55.95		
-50.66   	-25.33   	102.93   	 -55.95		
-51.27   	-25.33   	102.71   	 -55.95		
-52.19   	-26.55   	102.48   	 -55.95		
-52.80   	-28.99   	102.26   	 -55.95		
-52.80   	-31.13   	102.03   	 -61.04		
-52.19   	-31.74   	101.79   	 -61.04		
-51.88   	-31.13   	101.55   	 -66.12		
-51.88   	-30.52   	101.28   	 -66.12		
-52.80   	-30.82   	101.02   	 -71.21		
-53.41   	-31.74   	100.73   	 -76.30		
-53.41   	-32.65   	100.43   	 -81.38		
-53.10   	-33.26   	100.10   	 -86.47		
-52.49   	-32.96   	 99.76   	 -91.56		
-52.19   	-32.96   	 99.39   	-101.73		
-52.49   	-33.87   	 98.98   	-101.73		
-52.80   	-35.71   	 98.58   	-106.82		
-52.80   	-36.93   	 98.15   	-106.82		
-52.49   	-37.23   	 97.72   	-106.82		
-51.57   	-36.01   	 97.29   	-111.90		
-51.57   	-34.79   	 96.85   	-111.90		
-52.19   	-34.48   	 96.40   	-106.82		
-53.41   	-35.71   	 95.97   	-101.73		
-54.63   	-37.54   	 95.56   	-106.82		
-54.63   	-38.76   	 95.14   	 -96.64		
-53.71   	-39.37   	 94.75   	-101.73		
-52.49   	-38.76   	 94.34   	-101.73		
-51.88   	-37.84   	 93.94   	 -96.64		
-51.88   	-37.84   	 93.55   	-101.73		
-53.10   	-38.15   	 93.14   	-101.73		
-53.71   	-38.45   	 92.74   	-101.73		
-53.71   	-38.45   	 92.33   	-106.82		
-52.49   	-38.45   	 91.90   	-101.73		
-51.27   	-38.45   	 91.50   	-101.73		
-50.66   	-39.06   	 91.09   	 -96.64		
-50.35   	-39.98   	 90.70   	 -96.64		
-50.66   	-40.89   	 90.32   	 -91.56		
-50.66   	-41.50   	 89.95   	 -86.47		
-50.35   	-41.20   	 89.60   	 -81.38		
-49.74   	-40.89   	 89.28   	 -76.30		
-49.44   	-40.59   	 88.97   	 -71.21		
-49.74   	-40.28   	 88.69   	 -61.04		
-50.05   	-40.28   	 88.44   	 -55.95		
-50.35   	-39.67   	 88.22   	 -55.95		
-50.66   	-38.45   	 88.00   	 -45.78		
-51.27   	-37.23   	 87.81   	 -40.69		
-51.88   	-36.62   	 87.65   	 -35.61		
-52.49   	-36.93   	 87.51   	 -35.61		
-52.49   	-37.54   	 87.36   	 -30.52		
-51.88   	-37.54   	 87.24   	 -30.52		
-50.35   	-36.93   	 87.12   	 -25.43		
-47.91   	-34.79   	 87.02   	 -25.43		
-45.17   	-31.43   	 86.92   	 -30.52		
-41.81   	-27.77   	 86.80   	 -20.35		
-36.62   	-22.89   	 86.71   	 -25.43		
-29.60   	-16.17   	 86.61   	 -25.43		
-20.14   	 -6.41   	 86.51   	 -25.43		
-10.38   	  6.71   	 86.41   	 -30.52		
 -1.22   	 21.97   	 86.29   	 -25.43		
  5.49   	 36.01   	 86.18   	 -25.43		
 10.07   	 44.86   	 86.08   	 -30.52		
 13.12   	 45.17   	 85.96   	 -25.43		
 16.48   	 38.76   	 85.86   	 -35.61		
 19.53   	 30.52   	 85.72   	 -30.52		
 21.97   	 26.86   	 85.59   	 -30.52		
 22.28   	 32.04   	 85.47   	 -35.61		
 20.45   	 41.50   	 85.33   	 -40.69		
 15.87   	 47.30   	 85.17   	 -35.61		
 10.07   	 43.33   	 85.03   	 -45.78		
  5.80   	 28.99   	 84.84   	 -40.69		
  6.10   	 10.99   	 84.68   	 -45.78		
 12.82   	 -3.05   	 84.50   	 -45.78		
 23.80   	 -9.77   	 84.31   	 -50.86		
 33.26   	-10.38   	 84.11   	 -50.86		
 35.71   	 -8.54   	 83.91   	 -50.86		
 27.16   	 -6.41   	 83.70   	 -55.95		
  9.16   	 -5.49   	 83.48   	 -50.86		
-13.73   	 -8.54   	 83.28   	 -55.95		
-36.01   	-18.62   	 83.05   	 -55.95		
-52.19   	-35.71   	 82.83   	 -50.86		
-60.12   	-55.85   	 82.62   	 -50.86		
-61.04   	-73.24   	 82.42   	 -50.86		
-57.98   	-82.70   	 82.22   	 -50.86		
-55.85   	-84.84   	 82.01   	 -50.86		
-57.07   	-83.01   	 81.81   	 -50.86		
-59.81   	-80.57   	 81.61   	 -50.86		
-62.56   	-79.04   	 81.40   	 -50.86		
-63.48   	-77.82   	 81.20   	 -50.86		
-63.17   	-76.60   	 81.00   	 -50.86		
-63.17   	-75.68   	 80.79   	 -55.95		
-64.09   	-75.07   	 80.57   	 -55.95		
-65.61   	-74.46   	 80.35   	 -55.95		
-66.83   	-73.24   	 80.12   	 -55.95		
-66.83   	-71.72   	 79.90   	 -50.86		
-65.61   	-69.89   	 79.69   	 -55.95		
-63.78   	-68.97   	 79.47   	 -50.86		
-61.65   	-68.66   	 79.27   	 -45.78		
-59.51   	-68.05   	 79.08   	 -45.78		
-57.37   	-66.22   	 78.90   	 -35.61		
-55.54   	-63.17   	 78.76   	 -35.61		
-54.02   	-59.20   	 78.62   	 -30.52		
-52.49   	-55.54   	 78.49   	 -25.43		
-50.66   	-52.49   	 78.39   	 -20.35		
-47.91   	-49.74   	 78.31   	 -20.35		Beg---------
-44.86   	-47.61   	 78.23   	 -15.26		
-41.50   	-48.22   	 78.17   	 -15.26		
-36.93   	-51.88   	 78.11   	 -10.17		
-28.38   	-56.46   	 78.07   	 -15.26		
 -6.71   	-50.35   	 78.01   	 -10.17		
 44.86   	-12.21   	 77.97   	 -10.17		
145.87   	 81.79   	 77.92   	 -10.17		
308.53   	245.36   	 77.88   	 -10.17		
521.55   	467.22   	 77.84   	 -15.26		
740.36   	707.70   	 77.78   	 -15.26		
892.64   	908.81   	 77.72   	 -20.35		
908.81   	1015.93(R)	 77.64   	 -20.35		
762.33   	993.96   	 77.56   	 -25.43		
493.16   	838.62   	 77.46   	 -25.43		
197.14   	587.46   	 77.35   	 -30.52		
-21.36   	311.58   	 77.23   	 -30.52		
-109.25   	 91.55   	 77.11   	 -35.61		
-86.98   	-16.48   	 76.97   	 -35.61		
-22.89   	-14.04   	 76.83   	 -40.69		
 18.01   	 43.33   	 76.66   	 -40.69		
 13.43   	 84.84   	 76.50   	 -40.69		
-16.78   	 73.24   	 76.34   	 -45.78		
-42.72   	 21.36   	 76.15   	 -45.78		
-49.13   	-30.21   	 75.97   	 -40.69		
-41.50   	-52.80   	 75.81   	 -45.78		
-33.57   	-46.39   	 75.63   	 -45.78		
-32.35   	-31.74   	 75.44   	 -40.69		
-35.71   	-26.55   	 75.28   	 -40.69		
-39.37   	-32.65   	 75.12   	 -40.69		
-40.28   	-41.81   	 74.95   	 -40.69		
-39.06   	-46.39   	 74.79   	 -35.61		
-36.62   	-45.78   	 74.65   	 -35.61		
-34.79   	-43.03   	 74.51   	 -35.61		
-33.87   	-42.11   	 74.36   	 -25.43		
-33.57   	-43.33   	 74.26   	 -30.52		
-32.65   	-45.47   	 74.14   	 -25.43		
-31.13   	-46.69   	 74.04   	 -15.26		
-28.69   	-45.47   	 73.98   	 -15.26		
-25.94   	-43.03   	 73.92   	  -5.09		
-24.11   	-40.59   	 73.90(D)	   0.00		
-23.19   	-39.37   	 73.90   	  20.35		
-22.58   	-39.06   	 73.98   	  35.61		
-21.97   	-38.76   	 74.12   	  55.95		
-20.75   	-37.84   	 74.34   	  81.38		
-19.23   	-36.62   	 74.67   	 101.73		
-17.40   	-35.71   	 75.08   	 137.33		
-15.56   	-36.32   	 75.63   	 162.77		
-14.34   	-37.23   	 76.28   	 193.29		
-13.12   	-38.15   	 77.05   	 213.63		
-11.29   	-37.84   	 77.90   	 244.15		
 -8.24   	-36.32   	 78.88   	 259.41		
 -5.19   	-34.18   	 79.92   	 274.67		
 -1.83   	-32.35   	 81.02   	 289.93		
  0.61   	-30.52   	 82.18   	 289.93		
  2.75   	-29.30   	 83.34   	 300.10		
  5.49   	-27.47   	 84.54   	 300.10		
  8.54   	-25.63   	 85.74   	 295.01		
 12.21   	-23.50   	 86.92   	 289.93		
 16.17   	-21.06   	 88.08   	 289.93		
 20.45   	-18.31   	 89.24   	 289.93		
 25.33   	-14.65   	 90.40   	 284.84		
 30.82   	-10.38   	 91.54   	 289.93		
 36.62   	 -5.49   	 92.70   	 295.01		
 43.03   	 -0.92   	 93.88   	 305.19		
 49.74   	  3.97   	 95.10   	 320.45		
 56.76   	  9.46   	 96.38   	 325.53		
 64.09   	 15.56   	 97.68   	 340.79		
 71.11   	 21.36   	 99.04   	 350.97		
 78.13   	 27.77   	100.45   	 356.05		
 85.75   	 34.48   	101.87   	 361.14		
 93.69   	 42.11   	103.32   	 361.14		
102.84   	 50.35   	104.76   	 356.05		
112.30   	 59.20   	106.18   	 356.05		
121.46   	 68.05   	107.61   	 340.79		
130.31   	 76.90   	108.97   	 335.71		
138.24   	 85.45   	110.31   	 320.45		
145.57   	 93.99   	111.60   	 310.27		
152.28   	102.23   	112.84   	 300.10		
158.39   	109.56   	114.04   	 284.84		
162.96   	115.66   	115.18   	 274.67		
166.63   	121.15   	116.28   	 259.41		
169.07   	126.04   	117.31   	 249.24		
170.59   	130.62   	118.31   	 239.06		
169.68   	134.28   	119.27   	 228.89		
166.02   	135.80   	120.18   	 218.72		
157.78   	133.06   	121.06   	 208.54		
145.57   	125.73   	121.89   	 203.46		
129.39   	114.14   	122.71   	 188.20		
110.17   	 99.49   	123.46   	 183.11		
 89.42   	 83.31   	124.19   	 172.94		
 67.75   	 66.53   	124.88   	 167.85		
 47.00   	 49.13   	125.55   	 157.68		
 27.47   	 32.35   	126.18   	 142.42		
 10.07   	 15.87   	126.75   	 142.42		
 -5.49   	  0.61   	127.32   	 127.16		
-18.92   	-13.43   	127.83   	 122.07		
-30.52   	-25.63   	128.32   	 106.82		
-40.28   	-36.01   	128.75   	 101.73		
-48.83   	-45.47   	129.16   	  96.64		
-56.76   	-53.71   	129.54   	  81.38		
-63.48   	-61.34   	129.87   	  71.21		
-69.58   	-67.14   	130.15   	  61.04		
-73.85   	-71.11   	130.40   	  50.86		
-76.60   	-73.24   	130.60   	  45.78		
-77.82   	-74.46   	130.78   	  35.61		
-77.51   	-74.77   	130.93   	  25.43		
-76.60   	-74.77   	131.03   	  20.35		
-75.68   	-74.46   	131.11   	  10.17		
-75.07   	-74.46   	131.15   	   5.09		
-75.07   	-74.77   	131.17(S)	   0.00		
-75.38   	-75.38   	131.17   	 -10.17		
-75.99   	-76.29   	131.13   	 -10.17		
-76.60   	-76.90   	131.09   	 -20.35		
-77.21   	-76.60   	131.01   	 -25.43		
-77.21   	-75.68   	130.90   	 -30.52		
-76.90   	-74.46   	130.78   	 -40.69		
-76.29   	-73.85   	130.62   	 -55.95		
-76.29   	-73.55   	130.40   	 -66.12		
-76.60   	-73.55   	130.13   	 -81.38		
-77.21   	-72.94   	129.81   	-101.73		
-77.21   	-72.02   	129.40   	-116.99		
-76.60   	-71.11   	128.93   	-142.42		
-75.68   	-70.50   	128.36   	-162.77		
-75.38   	-70.80   	127.71   	-183.11		
-75.68   	-71.11   	126.98   	-198.37		
-75.99   	-71.41   	126.18   	-218.72		
-76.29   	-71.41   	125.31   	-223.80		
-75.99   	-71.11   	124.41   	-233.98		
-75.68   	-71.11   	123.48   	-228.89		
-75.38   	-72.02   	122.56   	-228.89		
-75.38   	-72.94   	121.65   	-218.72		
-75.07   	-73.85   	120.77   	-203.46		
-74.77   	-74.16   	119.96   	-188.20		
-74.16   	-74.16   	119.21   	-178.03		
-73.55   	-73.85   	118.49   	-162.77		
-72.94   	-73.24   	117.84   	-152.59		
-72.33   	-72.63   	117.23   	-142.42		
-71.41   	-72.02   	116.66   	-132.25		
-70.50   	-71.11   	116.13   	-122.07		
-69.27   	-69.89   	115.65   	-122.07		
-67.44   	-69.27   	115.16   	-116.99		
-65.61   	-68.97   	114.69   	-111.90		
-64.09   	-68.66   	114.24   	-111.90		
-63.17   	-68.36   	113.79   	-111.90		
-62.56   	-67.14   	113.35   	-106.82		
-61.65   	-65.00   	112.92   	-106.82		
-60.42   	-63.17   	112.49   	-101.73		
-58.59   	-61.95   	112.09   	-106.82		
-57.07   	-62.26   	111.66   	 -96.64		
-56.46   	-63.48   	111.27   	 -96.64		
-55.85   	-64.70   	110.88   	 -91.56		
-55.24   	-65.00   	110.52   	 -86.47		
-54.63   	-64.39   	110.17   	 -81.38		
-54.32   	-63.48   	109.85   	 -81.38		
-54.32   	-63.48   	109.52   	 -71.21		
-54.63   	-63.78   	109.24   	 -71.21		
-54.32   	-64.09   	108.95   	 -71.21		
-53.41   	-64.09   	108.67   	 -66.12		
-52.19   	-63.48   	108.40   	 -66.12		
-51.27   	-63.17   	108.14   	 -71.21		
-50.96   	-63.17   	107.85   	 -71.21		
-51.27   	-63.48   	107.57   	 -76.30		
-51.88   	-63.48   	107.26   	 -81.38		
-51.88   	-63.17   	106.94   	 -91.56		
-51.57   	-62.56   	106.57   	 -96.64		
-50.96   	-61.95   	106.18   	-101.73		
-50.35   	-61.95   	105.78   	-111.90		
-49.74   	-62.26   	105.33   	-122.07		
-49.74   	-62.87   	104.84   	-127.16		
-50.35   	-62.87   	104.33   	-137.33		
-50.35   	-62.56   	103.78   	-142.42		
-49.74   	-61.65   	103.21   	-152.59		
-48.22   	-61.34   	102.60   	-157.68		
-46.69   	-61.34   	101.97   	-157.68		
-46.08   	-61.34   	101.34   	-167.85		
-46.69   	-61.34   	100.67   	-167.85		
-47.91   	-61.04   	100.00   	-172.94		
-49.44   	-60.73   	 99.31   	-167.85		
-49.74   	-60.42   	 98.64   	-167.85		
-49.44   	-60.73   	 97.97   	-162.77		
-49.13   	-61.34   	 97.31   	-152.59		
-48.83   	-62.26   	 96.70   	-152.59		
-48.83   	-63.78   	 96.09   	-142.42		
-48.52   	-65.00   	 95.52   	-132.25		
-48.52   	-65.92   	 94.99   	-122.07		
-48.52   	-66.53   	 94.51   	-111.90		
-48.22   	-66.22   	 94.06   	-101.73		
-47.91   	-65.61   	 93.65   	 -96.64		
-47.91   	-64.39   	 93.27   	 -81.38		
-47.91   	-63.17   	 92.94   	 -71.21		
-47.91   	-62.26   	 92.65   	 -66.12		
-47.91   	-61.95   	 92.39   	 -55.95		
-47.91   	-62.26   	 92.17   	 -40.69		
-47.61   	-62.87   	 92.00   	 -40.69		
-47.00   	-62.87   	 91.84   	 -25.43		
-46.39   	-61.95   	 91.74   	 -25.43		
-46.08   	-60.12   	 91.64   	 -25.43		
-45.17   	-58.59   	 91.54   	 -30.52		
-44.25   	-57.68   	 91.41   	 -35.61		
-43.33   	-58.29   	 91.27   	 -55.95		
-42.72   	-59.51   	 91.05   	 -66.12		
-43.03   	-60.42   	 90.78   	 -86.47		
-43.95   	-60.73   	 90.44   	-101.73		
-44.56   	-60.12   	 90.03   	-116.99		
-43.95   	-60.12   	 89.56   	-132.25		
-43.03   	-60.42   	 89.03   	-137.33		
-41.81   	-60.73   	 88.48   	-137.33		
-40.89   	-59.51   	 87.93   	-142.42		
-40.28   	-57.07   	 87.36   	-132.25		
-39.98   	-53.41   	 86.84   	-122.07		
-39.37   	-50.96   	 86.35   	-111.90		
-38.76   	-50.35   	 85.90   	 -96.64		
-38.45   	-51.57   	 85.51   	 -81.38		
-38.76   	-52.80   	 85.19   	 -66.12		
-38.76   	-53.10   	 84.92   	 -45.78		
-38.45   	-52.19   	 84.74   	 -25.43		
-38.45   	-50.66   	 84.64   	 -15.26		
-38.15   	-49.74   	 84.58   	  10.17		
-38.76   	-49.74   	 84.62   	  20.35		
-39.37   	-50.66   	 84.70   	  40.69		
-39.67   	-51.27   	 84.86   	  50.86		
-39.06   	-50.66   	 85.07   	  71.21		
-36.62   	-48.22   	 85.35   	  81.38		
-31.74   	-43.95   	 85.68   	  91.56		
-25.02   	-38.15   	 86.04   	 101.73		
-17.09   	-31.74   	 86.45   	 106.82		
 -9.16   	-23.80   	 86.88   	 111.90		
 -2.44   	-13.73   	 87.32   	 116.99		
  3.36   	 -0.31   	 87.79   	 116.99		
  9.46   	 14.95   	 88.26   	 116.99		
 15.87   	 29.30   	 88.73   	 106.82		
 22.58   	 37.54   	 89.16   	 101.73		
 28.08   	 37.23   	 89.56   	  96.64		
 32.04   	 29.91   	 89.95   	  81.38		
 33.87   	 21.36   	 90.27   	  66.12		
 33.26   	 17.70   	 90.54   	  55.95		
 30.21   	 20.75   	 90.76   	  35.61		
 24.41   	 25.63   	 90.91   	  20.35		
 16.78   	 25.02   	 90.99   	   0.00		
  9.77   	 15.26   	 90.99   	 -20.35		
  7.32   	 -0.31   	 90.91   	 -40.69		
 11.60   	-14.65   	 90.74   	 -66.12		
 21.67   	-23.50   	 90.48   	 -86.47		
 33.57   	-25.63   	 90.13   	-106.82		
 41.20   	-24.41   	 89.70   	-132.25		
 40.28   	-22.58   	 89.18   	-152.59		
