  I     	  II     	  AOp     	  AOp'		
-11.60   	206.91   	 82.05   	 137.33		
-10.07   	212.71   	 82.60   	 122.07		
 -8.24   	215.15   	 83.09   	 101.73		
 -5.80   	215.15   	 83.50   	  76.30		
 -3.05   	212.71   	 83.80   	  61.04		
  0.00   	206.91   	 84.05   	  40.69		
  2.44   	196.84   	 84.21   	  25.43		
  3.66   	181.27   	 84.31   	  10.17		
  4.27   	161.44   	 84.35(S)	   0.00		
  5.49   	139.77   	 84.35   	 -15.26		
  7.63   	118.10   	 84.29   	 -25.43		
  9.77   	 97.35   	 84.19   	 -30.52		
 10.99   	 77.51   	 84.07   	 -40.69		
 10.38   	 58.29   	 83.91   	 -50.86		
  8.54   	 40.59   	 83.70   	 -55.95		
  6.41   	 26.25   	 83.48   	 -66.12		
  5.49   	 17.09   	 83.21   	 -76.30		
  5.80   	 10.99   	 82.91   	 -86.47		
  6.71   	  6.10   	 82.56   	 -91.56		
  7.02   	  0.00   	 82.20   	 -96.64		
  6.71   	 -7.93   	 81.81   	-106.82		
  5.19   	-15.87   	 81.38   	-111.90		
  3.36   	-21.67   	 80.94   	-116.99		
  2.14   	-24.72   	 80.47   	-127.16		
  1.83   	-25.33   	 79.96   	-127.16		
  2.75   	-25.33   	 79.45   	-132.25		
  3.66   	-25.33   	 78.92   	-132.25		
  4.88   	-25.02   	 78.39   	-132.25		
  6.41   	-23.80   	 77.86   	-122.07		
  8.85   	-19.84   	 77.38   	-116.99		
 13.73   	-10.07   	 76.91   	-106.82		
 21.06   	  8.85   	 76.48   	 -86.47		
 30.52   	 40.28   	 76.13   	 -71.21		
 39.98   	 82.70   	 75.85   	 -55.95		
 48.22   	130.92   	 75.63   	 -40.69		
 54.93   	177.92   	 75.46   	 -25.43		
 61.34   	219.73   	 75.36   	 -20.35		
 69.27   	257.57   	 75.28   	 -15.26		
 77.82   	294.80   	 75.22   	  -5.09		
 83.62   	333.86   	 75.20   	  -5.09		
 83.62   	371.40   	 75.18   	  -5.09		
 76.29   	401.61   	 75.16   	   0.00		
 64.39   	419.92   	 75.16   	   0.00		
 52.19   	427.25   	 75.16   	   0.00		
 44.25   	430.91   	 75.16   	   0.00		
 42.72   	440.06   	 75.16   	   5.09		
 47.30   	459.29   	 75.18   	   0.00		
 56.76   	486.76   	 75.18   	   0.00		
 66.83   	512.39   	 75.18   	   0.00		
 73.55   	520.63   	 75.18   	   5.09		
 72.63   	495.91   	 75.20   	  -5.09		
 62.26   	429.99   	 75.18   	   0.00		
 44.25   	327.45   	 75.18   	  -5.09		
 22.58   	206.91   	 75.16   	  -5.09		
  2.44   	 95.21   	 75.14   	  -5.09		
-12.82   	 13.43   	 75.12   	 -10.17		
-21.97   	-33.57   	 75.08   	 -10.17		
-26.25   	-56.76   	 75.04   	 -15.26		
-28.38   	-73.24   	 74.97   	 -10.17		
-30.21   	-91.86   	 74.93   	 -15.26		
-33.26   	-112.00   	 74.87   	 -15.26		
-36.93   	-126.04   	 74.81   	 -15.26		
-39.98   	-131.53   	 74.75   	 -20.35		
-41.81   	-131.23   	 74.67   	 -25.43		
-42.42   	-131.53   	 74.57   	 -20.35		
-42.72   	-135.19   	 74.49   	 -30.52		
-42.72   	-140.69   	 74.36   	 -30.52		
-41.81   	-144.96   	 74.24   	 -30.52		
-39.67   	-146.48   	 74.12   	 -30.52		
-36.62   	-146.48   	 74.00   	 -35.61		
-33.57   	-146.18   	 73.86   	 -30.52		
-31.13   	-145.87   	 73.73   	 -25.43		
-29.60   	-142.21   	 73.63   	 -30.52		
-28.69   	-129.39   	 73.51   	 -25.43		
-28.38   	-100.40   	 73.41   	 -20.35		
-28.69   	-51.57   	 73.33   	 -20.35		
-27.77   	 13.73   	 73.24   	 -20.35		
-21.67   	 84.23   	 73.16   	 -20.35		
 -7.93   	147.09   	 73.08   	 -25.43		
 10.99   	203.25   	 72.98   	 -20.35		
 24.11   	274.05   	 72.90   	 -25.43		
 16.17   	392.46   	 72.80   	 -25.43		
-20.14   	568.85   	 72.70   	 -25.43		
-73.55   	755.92   	 72.59   	 -30.52		
-119.02   	848.39   	 72.47   	 -30.52		
-139.16   	739.44   	 72.35   	 -35.61		
-142.21   	395.81   	 72.21   	 -35.61		
-160.22   	-99.49   	 72.06   	 -35.61		
-225.22   	-582.58   	 71.92   	 -40.69		
-333.86   	-899.35   	 71.76   	 -35.61		
-440.06   	-992.74(R)	 71.62   	 -40.69		
-485.53   	-909.12   	 71.45   	 -40.69		
-438.84   	-746.15   	 71.29   	 -35.61		
-317.38   	-584.11   	 71.15   	 -35.61		
-175.17   	-454.71   	 71.01   	 -35.61		
-65.61   	-354.00   	 70.86   	 -35.61		
-13.73   	-272.52   	 70.72   	 -35.61		
 -9.46   	-209.96   	 70.58   	 -35.61		
-24.72   	-170.90   	 70.44   	 -30.52		
-34.18   	-154.11   	 70.32   	 -35.61		
-30.21   	-151.67   	 70.17   	 -35.61		
-17.70   	-152.59   	 70.03   	 -30.52		
 -6.71   	-149.23   	 69.91   	 -25.43		
 -3.36   	-140.69   	 69.81   	 -20.35		
 -6.10   	-129.39   	 69.73   	 -15.26		
 -9.46   	-118.71   	 69.66   	 -15.26		
 -9.77   	-111.08   	 69.60   	  -5.09		
 -7.93   	-105.90   	 69.58   	 -10.17		
 -4.88   	-101.01   	 69.54   	  -5.09		
 -2.75   	-95.83   	 69.52   	 -10.17		
 -1.53   	-90.33   	 69.48   	 -10.17		
 -1.22   	-85.14   	 69.44   	 -15.26		
 -0.92   	-80.57   	 69.38   	 -15.26		
 -0.31   	-75.38   	 69.32   	 -15.26		
  0.61   	-69.27   	 69.26   	 -10.17		
  1.83   	-61.65   	 69.22   	   0.00		
  2.44   	-52.80   	 69.22   	   5.09		
  2.14   	-44.25   	 69.24   	  20.35		
  0.92   	-36.93   	 69.32   	  35.61		
 -0.31   	-30.21   	 69.46   	  45.78		
 -0.61   	-23.80   	 69.64   	  66.12		
  0.00   	-17.40   	 69.91   	  81.38		
  0.61   	-10.38   	 70.23   	  96.64		
  0.92   	 -2.75   	 70.62   	 116.99		
  1.22   	  5.80   	 71.09   	 132.25		
  1.53   	 15.87   	 71.62   	 147.51		
  1.83   	 27.47   	 72.21   	 157.68		
  1.22   	 39.98   	 72.84   	 167.85		
 -0.61   	 52.80   	 73.51   	 178.03		
 -3.05   	 65.92   	 74.22   	 183.11		
 -4.88   	 79.96   	 74.95   	 183.11		
 -5.80   	 95.52   	 75.69   	 178.03		
 -6.10   	112.00   	 76.40   	 178.03		
 -6.10   	129.09   	 77.11   	 172.94		
 -6.71   	144.96   	 77.80   	 162.77		
 -7.02   	159.00   	 78.45   	 157.68		
 -7.02   	171.20   	 79.08   	 152.59		
 -5.80   	181.58   	 79.69   	 137.33		
 -3.97   	190.73   	 80.24   	 132.25		
 -2.14   	198.36   	 80.77   	 127.16		
 -1.53   	203.86   	 81.28   	 111.90		
 -1.53   	206.60   	 81.73   	 101.73		
 -0.92   	207.21   	 82.14   	  91.56		
  0.92   	205.99   	 82.50   	  81.38		
  4.27   	202.64   	 82.83   	  71.21		
  7.93   	195.01   	 83.11   	  55.95		
 10.68   	181.58   	 83.34   	  45.78		
 11.29   	162.96   	 83.52   	  35.61		
 10.68   	140.69   	 83.66   	  25.43		
 10.68   	118.10   	 83.76   	  15.26		
 11.90   	 97.35   	 83.82(S)	   0.00		
 14.34   	 78.13   	 83.82   	 -15.26		
 16.48   	 59.51   	 83.76   	 -20.35		
 17.40   	 41.81   	 83.68   	 -35.61		
 17.40   	 25.33   	 83.54   	 -45.78		
 17.09   	 11.60   	 83.36   	 -61.04		
 16.17   	  0.31   	 83.11   	 -66.12		
 15.56   	 -8.85   	 82.85   	 -81.38		
 14.65   	-17.09   	 82.52   	 -91.56		
 14.65   	-24.41   	 82.16   	-101.73		
 14.65   	-30.52   	 81.75   	-111.90		
 14.65   	-35.71   	 81.30   	-122.07		
 14.34   	-39.98   	 80.81   	-132.25		
 13.12   	-43.33   	 80.28   	-137.33		
 11.90   	-45.78   	 79.74   	-142.42		
 11.29   	-47.30   	 79.17   	-147.51		
 11.90   	-48.83   	 78.58   	-142.42		
 12.82   	-50.05   	 78.01   	-137.33		
 13.73   	-50.05   	 77.46   	-132.25		
 15.26   	-47.00   	 76.93   	-116.99		
 19.23   	-38.15   	 76.46   	-101.73		
 25.94   	-20.14   	 76.05   	 -86.47		
 35.40   	  9.16   	 75.71   	 -71.21		
 46.08   	 49.13   	 75.42   	 -55.95		
 55.85   	 96.74   	 75.20   	 -45.78		
 64.09   	145.87   	 75.01   	 -35.61		
 71.72   	190.43   	 74.87   	 -30.52		
 79.04   	229.19   	 74.75   	 -20.35		
 86.06   	264.59   	 74.67   	 -20.35		
 90.64   	300.60   	 74.59   	 -10.17		
 90.33   	336.91   	 74.55   	 -10.17		
 84.84   	368.65   	 74.51   	   0.00		
 74.77   	388.49   	 74.51   	  -5.09		
 62.87   	393.37   	 74.49   	   5.09		
 52.19   	389.10   	 74.51   	   0.00		
 45.47   	387.88   	 74.51   	   5.09		
 44.25   	398.25   	 74.53   	   0.00		
 49.13   	422.06   	 74.53   	   0.00		
 58.59   	449.83   	 74.53   	   0.00		
 67.75   	465.09   	 74.53   	  -5.09		
 71.11   	449.52   	 74.51   	  -5.09		
 65.92   	393.98   	 74.49   	 -10.17		
 51.88   	299.99   	 74.45   	 -15.26		
 32.04   	184.02   	 74.38   	 -15.26		
 10.99   	 71.11   	 74.32   	 -15.26		
 -7.32   	-16.78   	 74.26   	 -15.26		
-20.14   	-71.11   	 74.20   	 -15.26		
-26.86   	-99.18   	 74.14   	 -15.26		
-29.30   	-116.88   	 74.08   	 -10.17		
-29.91   	-136.11   	 74.04   	 -15.26		
-32.04   	-157.47   	 73.98   	 -20.35		
-36.01   	-174.87   	 73.90   	 -15.26		
-39.67   	-182.50   	 73.83   	 -20.35		
-41.50   	-180.97   	 73.75   	 -25.43		
-40.28   	-176.09   	 73.65   	 -25.43		
-38.15   	-174.26   	 73.55   	 -30.52		
-37.23   	-176.70   	 73.43   	 -35.61		
-38.15   	-181.88   	 73.29   	 -30.52		
-40.89   	-187.07   	 73.16   	 -35.61		
-42.72   	-189.51   	 73.02   	 -35.61		
-42.72   	-188.90   	 72.88   	 -30.52		
-40.59   	-185.85   	 72.76   	 -30.52		
-36.62   	-180.05   	 72.63   	 -25.43		
-33.57   	-168.76   	 72.53   	 -20.35		
-32.35   	-144.96   	 72.45   	 -20.35		
-33.26   	-101.93   	 72.37   	 -20.35		
-34.48   	-39.06   	 72.29   	 -15.26		
-31.43   	 33.57   	 72.23   	 -15.26		
-20.14   	102.84   	 72.17   	 -15.26		
 -1.53   	162.05   	 72.11   	 -20.35		
 15.26   	225.83   	 72.02   	 -15.26		
 14.34   	326.23   	 71.96   	 -20.35		
-15.56   	485.53   	 71.88   	 -25.43		
-69.89   	675.35   	 71.78   	 -30.52		
-124.82   	804.14   	 71.66   	 -30.52		
-155.94   	755.31   	 71.54   	 -30.52		
-162.05   	466.31   	 71.41   	 -35.61		
-170.29   	-12.21   	 71.27   	 -40.69		
-217.29   	-526.43   	 71.11   	 -40.69		
-314.94   	-901.79   	 70.95   	 -40.69		
-427.55   	-1045.53(R)	 70.78   	 -40.69		
-494.69   	-984.19   	 70.62   	 -45.78		
-472.72   	-816.96   	 70.44   	 -45.78		
-364.69   	-641.48   	 70.25   	 -45.78		
-217.90   	-503.54   	 70.07   	 -45.78		
-91.86   	-400.09   	 69.89   	 -45.78		
-22.28   	-314.64   	 69.70   	 -45.78		
 -7.32   	-244.14   	 69.52   	 -45.78		
-20.45   	-194.40   	 69.34   	 -45.78		
-33.57   	-169.07   	 69.16   	 -40.69		
-33.57   	-162.66   	 68.99   	 -40.69		
-24.41   	-163.57   	 68.83   	 -35.61		
-15.26   	-162.66   	 68.69   	 -30.52		
-12.21   	-157.47   	 68.57   	 -20.35		
-13.73   	-150.45   	 68.48   	 -15.26		
-15.56   	-144.04   	 68.42   	  -5.09		
-14.65   	-139.47   	 68.40   	  -5.09		
-12.21   	-135.50   	 68.38(D)	   5.09		
-10.38   	-130.92   	 68.40   	  10.17		
-10.99   	-125.43   	 68.44   	   5.09		
-12.51   	-119.63   	 68.46   	   5.09		
-13.73   	-114.14   	 68.48   	  10.17		
-12.82   	-108.34   	 68.52   	   5.09		
-10.07   	-101.32   	 68.55   	  15.26		
 -6.41   	-93.08   	 68.61   	  15.26		
 -3.05   	-85.14   	 68.67   	  25.43		
 -1.22   	-78.43   	 68.77   	  35.61		
 -1.22   	-73.24   	 68.91   	  45.78		
 -2.14   	-68.05   	 69.09   	  66.12		
 -3.05   	-61.65   	 69.36   	  76.30		
 -3.05   	-54.32   	 69.66   	 101.73		
 -2.75   	-46.08   	 70.07   	 116.99		
 -2.44   	-38.45   	 70.54   	 132.25		
 -2.75   	-31.43   	 71.07   	 157.68		
 -3.05   	-23.50   	 71.70   	 167.85		
 -2.75   	-14.04   	 72.37   	 183.11		
 -2.14   	 -2.14   	 73.10   	 198.37		
 -1.22   	 10.99   	 73.90   	 203.46		
 -1.83   	 24.11   	 74.71   	 213.63		
 -4.27   	 36.32   	 75.56   	 213.63		
 -7.93   	 48.52   	 76.42   	 213.63		
-10.38   	 62.26   	 77.27   	 213.63		
-10.38   	 78.74   	 78.13   	 203.46		
 -8.85   	 97.05   	 78.94   	 203.46		
 -7.02   	114.75   	 79.76   	 193.29		
 -6.41   	130.62   	 80.53   	 183.11		
 -7.02   	144.04   	 81.26   	 178.03		
 -7.93   	155.94   	 81.97   	 162.77		
 -8.24   	166.32   	 82.62   	 157.68		
 -7.93   	175.17   	 83.26   	 147.51		
 -7.02   	180.97   	 83.85   	 132.25		
 -5.80   	184.02   	 84.37   	 122.07		
 -4.58   	185.55   	 84.86   	 106.82		
 -2.44   	186.16   	 85.29   	  91.56		
  0.00   	185.55   	 85.66   	  81.38		
  2.14   	181.58   	 85.98   	  66.12		
  4.58   	171.51   	 86.25   	  50.86		
  6.71   	155.33   	 86.45   	  35.61		
  9.77   	135.50   	 86.59   	  20.35		
 12.51   	113.83   	 86.67   	   5.09		
 14.34   	 92.47   	 86.69(S)	  -5.09		
 14.04   	 71.72   	 86.67   	 -15.26		
 11.90   	 52.19   	 86.61   	 -25.43		
  9.16   	 34.18   	 86.51   	 -40.69		
  7.93   	 18.62   	 86.35   	 -45.78		
  8.24   	  5.19   	 86.16   	 -55.95		
  8.85   	 -6.41   	 85.94   	 -66.12		
  8.85   	-16.78   	 85.68   	 -71.21		
  7.63   	-26.25   	 85.39   	 -76.30		
  6.10   	-34.79   	 85.09   	 -81.38		
  5.19   	-41.81   	 84.76   	 -86.47		
  5.49   	-46.69   	 84.41   	 -96.64		
  6.71   	-49.44   	 84.03   	-101.73		
  7.93   	-49.74   	 83.62   	-111.90		
  9.16   	-49.44   	 83.17   	-111.90		
  9.77   	-50.05   	 82.73   	-381.48		
  9.16   	-54.63   	 81.20   	-122.07		
 11.60   	-49.44   	 80.71   	-122.07		
 18.62   	-36.32   	 80.22   	-111.90		
 29.60   	-12.21   	 79.78   	-101.73		
 42.72   	 23.19   	 79.37   	 -91.56		
 54.32   	 68.36   	 79.00   	 -81.38		
 62.56   	116.88   	 78.68   	 -66.12		
 68.05   	162.66   	 78.41   	 -61.04		
 72.94   	201.72   	 78.17   	 -45.78		
 79.04   	235.90   	 77.99   	 -40.69		
 85.45   	271.00   	 77.82   	 -30.52		
 89.72   	309.45   	 77.70   	 -25.43		
 88.81   	346.98   	 77.60   	 -20.35		
 82.09   	376.28   	 77.52   	 -10.17		
 71.72   	390.32   	 77.48   	   0.00		
 60.12   	390.32   	 77.48   	   0.00		
 50.35   	385.74   	 77.48   	  10.17		
 45.17   	387.88   	 77.52   	   5.09		
 46.69   	404.05   	 77.54   	  15.26		
 54.63   	431.82   	 77.60   	  10.17		
 65.92   	458.37   	 77.64   	   5.09		
 74.46   	465.70   	 77.66   	  10.17		
 74.46   	437.93   	 77.70   	   0.00		
 64.70   	368.65   	 77.70   	   0.00		
 46.39   	264.59   	 77.70   	   0.00		
 24.11   	146.18   	 77.70   	  -5.09		
  2.75   	 38.76   	 77.68   	 -10.17		
-14.04   	-39.06   	 77.64   	 -10.17		
-25.02   	-83.62   	 77.60   	 -10.17		
-30.52   	-105.90   	 77.56   	 -15.26		
-32.35   	-121.46   	 77.50   	 -15.26		
-32.96   	-139.16   	 77.44   	 -20.35		
-34.79   	-157.78   	 77.35   	 -20.35		
-37.54   	-171.20   	 77.27   	 -20.35		
-40.59   	-176.09   	 77.19   	 -25.43		
-42.72   	-175.17   	 77.09   	 -30.52		
-43.33   	-173.95   	 76.97   	 -25.43		
-42.72   	-175.48   	 76.87   	 -30.52		
-41.81   	-179.14   	 76.74   	 -25.43		
-41.50   	-183.41   	 76.64   	 -30.52		
-41.81   	-186.16   	 76.52   	 -30.52		
-42.11   	-187.07   	 76.40   	 -30.52		
-42.11   	-186.16   	 76.28   	 -30.52		
-41.20   	-184.02   	 76.15   	 -25.43		
-39.06   	-178.22   	 76.05   	 -30.52		
-36.93   	-164.18   	 75.93   	 -25.43		
-35.71   	-134.89   	 75.83   	 -25.43		
-36.01   	-85.14   	 75.73   	 -25.43		
-34.79   	-19.23   	 75.63   	 -25.43		
-27.47   	 51.27   	 75.52   	 -20.35		
-10.99   	113.83   	 75.44   	 -25.43		
 10.68   	169.98   	 75.34   	 -25.43		
 23.50   	241.39   	 75.24   	 -25.43		
 10.07   	360.11   	 75.14   	 -30.52		
-36.01   	531.31   	 75.01   	 -30.52		
-99.49   	703.74   	 74.89   	 -30.52		
-149.84   	771.79   	 74.77   	 -35.61		
-167.85   	633.24   	 74.63   	 -40.69		
-165.10   	262.76   	 74.47   	 -40.69		
-178.83   	-248.72   	 74.30   	 -40.69		
-244.75   	-729.37   	 74.14   	 -45.78		
-357.36   	-1023.86   	 73.96   	 -40.69		
-466.00   	-1080.63(R)	 73.79   	 -45.78		
-508.42   	-957.95   	 73.61   	 -40.69		
-453.49   	-766.30   	 73.45   	 -40.69		
-322.57   	-592.65   	 73.29   	 -40.69		
-173.34   	-465.70   	 73.12   	 -40.69		
-61.65   	-371.40   	 72.96   	 -40.69		
-11.29   	-291.75   	 72.80   	 -40.69		
-10.38   	-225.83   	 72.63   	 -40.69		
-28.69   	-181.27   	 72.47   	 -40.69		
-40.28   	-162.05   	 72.31   	 -45.78		
-36.93   	-161.44   	 72.13   	 -40.69		
-25.02   	-166.32   	 71.96   	 -45.78		
-15.26   	-166.93   	 71.78   	 -35.61		
-12.82   	-160.83   	 71.64   	 -30.52		
-15.87   	-151.06   	 71.52   	 -20.35		
-18.62   	-141.60   	 71.43   	 -20.35		
-17.70   	-134.58   	 71.35   	 -10.17		
-13.73   	-128.48   	 71.31   	 -10.17		
 -8.85   	-122.38   	 71.27   	  -5.09		
 -6.10   	-115.05   	 71.25   	  -5.09		
 -5.80   	-107.73   	 71.23   	  -5.09		
 -7.02   	-101.62   	 71.21   	  -5.09		
 -8.24   	-95.52   	 71.19   	   0.00		
 -7.32   	-89.11   	 71.19   	  -5.09		
 -4.58   	-81.79   	 71.17   	   5.09		
 -1.53   	-74.46   	 71.19   	   5.09		
  0.31   	-68.05   	 71.21   	  10.17		
  0.00   	-63.17   	 71.25   	  20.35		
 -1.53   	-57.98   	 71.33   	  30.52		
 -2.75   	-52.19   	 71.45   	  35.61		
 -2.44   	-44.56   	 71.60   	  50.86		
 -0.92   	-36.01   	 71.80   	  61.04		
  0.61   	-26.25   	 72.04   	  76.30		
  0.61   	-16.17   	 72.35   	  91.56		
 -0.61   	 -5.49   	 72.72   	 106.82		
 -1.53   	  5.49   	 73.14   	 116.99		
 -1.22   	 16.78   	 73.61   	 132.25		
  0.00   	 28.38   	 74.14   	 142.42		
  1.53   	 41.20   	 74.71   	 157.68		
  1.83   	 55.54   	 75.34   	 157.68		
  0.92   	 71.72   	 75.97   	 167.85		
 -0.61   	 88.50   	 76.64   	 172.94		
 -2.44   	105.59   	 77.33   	 172.94		
 -3.66   	121.77   	 78.03   	 167.85		
 -4.58   	136.72   	 78.70   	 172.94		
 -4.88   	150.15   	 79.39   	 162.77		
 -4.27   	162.35   	 80.04   	 157.68		
 -3.66   	172.12   	 80.67   	 152.59		
 -3.66   	179.75   	 81.28   	 142.42		
 -3.66   	185.24   	 81.85   	 132.25		
 -3.36   	189.51   	 82.38   	 122.07		
 -2.14   	193.18   	 82.87   	 111.90		
  0.31   	195.31   	 83.32   	 101.73		
  3.05   	194.40   	 83.72   	  81.38		
  5.49   	189.51   	 84.05   	  76.30		
  7.02   	180.05   	 84.35   	  61.04		
  8.54   	166.63   	 84.60   	  45.78		
  9.77   	149.54   	 84.78   	  35.61		
 10.99   	130.00   	 84.92   	  20.35		
 12.51   	108.95   	 85.00   	  10.17		
 14.65   	 87.89   	 85.05(S)	   0.00		
 16.78   	 67.75   	 85.05   	 -15.26		
 18.01   	 49.44   	 84.98   	 -20.35		
 17.09   	 32.65   	 84.90   	 -35.61		
 15.26   	 18.01   	 84.76   	 -45.78		
 13.12   	  4.88   	 84.58   	 -55.95		
 12.51   	 -6.10   	 84.35   	 -71.21		
 12.51   	-15.56   	 84.07   	 -76.30		
 12.51   	-23.80   	 83.76   	 -86.47		
 12.21   	-31.13   	 83.42   	 -96.64		
 10.99   	-37.54   	 83.03   	-101.73		
  9.16   	-41.81   	 82.62   	-116.99		
  7.63   	-45.17   	 82.16   	-122.07		
  6.10   	-47.30   	 81.67   	-132.25		
  4.88   	-49.13   	 81.14   	-137.33		
  4.58   	-50.66   	 80.59   	-142.42		
  5.19   	-51.57   	 80.02   	-142.42		
  6.41   	-51.27   	 79.45   	-137.33		
  8.24   	-49.13   	 78.90   	-137.33		
 10.68   	-45.17   	 78.35   	-122.07		
 15.26   	-36.93   	 77.86   	-116.99		
 23.50   	-21.36   	 77.40   	 -96.64		
 34.79   	  4.88   	 77.01   	 -86.47		
 47.00   	 42.42   	 76.66   	 -66.12		
 57.37   	 87.89   	 76.40   	 -55.95		
 64.09   	134.58   	 76.17   	 -45.78		
