  I     	  II     	  LVp     	  LVp'		
  2.44   	 68.36   	131.70   	  45.78		
 -7.32   	 53.41   	131.88   	  35.61		
-11.29   	 39.06   	132.02   	  30.52		
-11.60   	 28.69   	132.15   	  20.35		
-13.73   	 22.89   	132.23   	  15.26		
-20.14   	 18.31   	132.29   	   5.09		
-30.21   	 10.38   	132.31(S)	   0.00		
-40.59   	 -1.53   	132.31   	 -15.26		
-47.61   	-14.65   	132.25   	 -20.35		
-50.96   	-25.02   	132.17   	 -35.61		
-51.27   	-32.96   	132.02   	 -50.86		
-50.66   	-41.50   	131.82   	 -66.12		
-50.66   	-53.10   	131.56   	 -81.38		
-52.19   	-66.53   	131.23   	 -96.64		
-56.46   	-75.68   	130.84   	-122.07		
-62.56   	-77.51   	130.36   	-147.51		
-70.19   	-72.94   	129.77   	-167.85		
-76.60   	-67.14   	129.09   	-193.29		
-79.04   	-64.70   	128.32   	-228.89		
-77.51   	-67.75   	127.41   	-259.41		
-73.24   	-74.16   	126.37   	-295.01		
-68.36   	-80.26   	125.19   	-330.62		
-65.00   	-83.31   	123.87   	-371.31		
-63.17   	-80.87   	122.38   	-406.92		
-62.26   	-74.16   	120.75   	-447.61		
-64.09   	-67.44   	118.96   	-493.39		
-69.58   	-67.44   	116.99   	-534.08		
-77.82   	-75.07   	114.85   	-584.94		
-83.62   	-85.45   	112.51   	-645.98		
-82.70   	-90.94   	109.93   	-707.02		
-75.38   	-86.06   	107.10   	-768.05		
-67.75   	-74.77   	104.03   	-829.09		
-65.92   	-65.92   	100.71   	-890.13		
-68.97   	-65.31   	 97.15   	-940.99		
-72.63   	-71.41   	 93.39   	-986.77		
-71.41   	-76.60   	 89.44   	-1017.29		
-66.53   	-76.90   	 85.37   	-1042.72		
-62.87   	-73.55   	 81.20   	-1052.90		
-64.39   	-72.02   	 76.99   	-1047.81		
-70.50   	-74.77   	 72.80   	-1042.72		
-78.43   	-80.57   	 68.63   	-1017.29		
-84.84   	-85.75   	 64.56   	-996.94		
-88.50   	-88.20   	 60.57   	-956.25		
-87.89   	-87.28   	 56.74   	-920.65		
-81.79   	-84.53   	 53.06   	-874.87		
-72.63   	-81.79   	 49.56   	-829.09		
-63.78   	-80.26   	 46.25   	-788.40		
-60.12   	-80.57   	 43.09   	-737.54		
-63.48   	-83.62   	 40.14   	-696.84		
-69.89   	-88.20   	 37.35   	-651.07		
-73.85   	-90.94   	 34.75   	-610.37		
-72.94   	-90.33   	 32.31   	-574.77		
-69.27   	-86.36   	 30.01   	-539.16		
-65.92   	-81.18   	 27.85   	-503.56		
-65.92   	-77.82   	 25.84   	-473.04		
-68.97   	-77.82   	 23.95   	-437.43		
-72.02   	-80.87   	 22.20   	-406.92		
-72.33   	-84.84   	 20.57   	-371.31		
-69.58   	-87.59   	 19.08   	-340.79		
-64.70   	-88.20   	 17.72   	-310.27		
-59.20   	-86.98   	 16.48   	-279.75		
-52.49   	-82.09   	 15.36   	-254.32		
-44.86   	-74.16   	 14.34   	-223.80		
-39.06   	-63.78   	 13.45   	-198.37		
-37.84   	-51.27   	 12.66   	-178.03		
-39.37   	-36.62   	 11.94   	-157.68		
-41.20   	-19.53   	 11.31   	-137.33		
-37.84   	 -0.92   	 10.76   	-116.99		
-25.33   	 18.01   	 10.29   	 -96.64		
 -5.19   	 35.10   	  9.91   	 -86.47		
 18.01   	 51.57   	  9.56   	 -66.12		
 39.06   	 68.05   	  9.30   	 -50.86		
 50.66   	 83.62   	  9.09   	 -40.69		
 47.00   	 91.86   	  8.93   	 -30.52		
 28.38   	 87.59   	  8.81   	 -15.26		
  3.36   	 70.50   	  8.75   	 -10.17		
-14.34   	 45.78   	  8.71   	  -5.09		
-14.34   	 21.67   	  8.69(D)	   5.09		
  2.75   	  4.58   	  8.71   	  10.17		
 25.94   	 -7.02   	  8.75   	  10.17		
 41.50   	-15.87   	  8.79   	  15.26		
 42.11   	-23.80   	  8.85   	  20.35		
 28.69   	-30.21   	  8.93   	  20.35		
  9.46   	-32.65   	  9.01   	  20.35		
 -9.46   	-33.26   	  9.09   	  20.35		
-25.94   	-36.62   	  9.18   	  25.43		
-41.20   	-47.91   	  9.28   	  25.43		
-55.85   	-68.36   	  9.38   	  25.43		
-68.05   	-92.77   	  9.48   	  20.35		
-75.07   	-113.22   	  9.56   	  25.43		
-75.99   	-123.90   	  9.66   	  25.43		
-72.02   	-124.21   	  9.77   	  20.35		
-66.53   	-116.88   	  9.85   	  25.43		
-61.04   	-108.03   	  9.95   	  20.35		
-56.46   	-101.32   	 10.03   	  25.43		
-51.27   	-97.05   	 10.13   	  20.35		
-40.28   	-91.86   	 10.21   	  25.43		
-18.01   	-79.65   	 10.32   	  30.52		
 17.40   	-54.63   	 10.44   	  30.52		
 60.42   	-13.12   	 10.56   	  35.61		
101.01   	 47.91   	 10.70   	  35.61		
133.36   	135.80   	 10.84   	  45.78		
166.02   	255.43   	 11.03   	  45.78		
221.86   	407.41   	 11.21   	  55.95		
321.35   	579.22   	 11.43   	  55.95		
466.61   	748.29   	 11.66   	  61.04		
637.82   	891.42   	 11.90   	  71.21		
801.09   	989.69   	 12.19   	  76.30		
921.63   	1030.58(R)	 12.49(E)	  86.47		
974.12   	1004.03   	 12.84   	  91.56		
951.23   	908.51   	 13.20   	  96.64		
861.21   	758.06   	 13.59   	 111.90		
725.10   	586.85   	 14.04   	 122.07		
567.93   	433.65   	 14.53   	 132.25		
408.94   	319.52   	 15.06   	 147.51		
260.62   	239.56   	 15.65   	 162.77		
133.06   	169.68   	 16.30   	 183.11		
 36.62   	 91.86   	 17.03   	 213.63		
-22.89   	  7.93   	 17.88   	 239.06		
-51.27   	-64.70   	 18.84   	 274.67		
-63.17   	-110.47   	 19.94   	 320.45		
-72.94   	-128.17   	 21.22   	 361.14		
-86.06   	-128.78   	 22.67   	 417.09		
-100.40   	-127.56   	 24.33   	 478.13		
-111.39   	-133.67   	 26.25   	 539.16		
-117.80   	-148.93   	 28.40   	 610.37		
-121.77   	-167.24   	 30.84   	 681.58		
-122.99   	-180.05   	 33.57   	 757.88		
-119.63   	-179.44   	 36.60   	 829.09		
-113.53   	-166.32   	 39.92   	 885.04		
-108.95   	-149.54   	 43.46   	 930.82		
-110.78   	-140.99   	 47.18   	 956.25		
-120.24   	-145.87   	 51.01   	 966.43		
-131.53   	-159.00   	 54.87   	 956.25		
-137.63   	-169.07   	 58.70   	 940.99		
-135.19   	-169.68   	 62.46   	 915.56		
-126.95   	-163.27   	 66.12   	 874.87		
-118.41   	-158.39   	 69.62   	 839.26		
-113.83   	-161.13   	 72.98   	 798.57		
-113.53   	-167.24   	 76.17   	 762.97		
-114.14   	-167.24   	 79.23   	 727.36		
-112.61   	-155.94   	 82.14   	 691.76		
-107.73   	-137.33   	 84.90   	 666.32		
-100.71   	-122.07   	 87.57   	 635.81		
-95.52   	-120.24   	 90.11   	 610.37		
-93.38   	-129.70   	 92.55   	 590.03		
-92.77   	-140.69   	 94.91   	 564.60		
-92.77   	-144.35   	 97.17   	 539.16		
-92.47   	-140.08   	 99.33   	 523.90		
-92.16   	-133.06   	101.42   	 498.47		
-92.47   	-128.48   	103.42   	 478.13		
-92.47   	-126.34   	105.33   	 452.69		
-89.11   	-120.54   	107.14   	 427.26		
-81.79   	-108.95   	108.85   	 406.92		
-72.02   	-94.91   	110.48   	 386.57		
-62.26   	-84.23   	112.02   	 356.05		
-54.63   	-79.04   	113.45   	 335.71		
-50.05   	-76.60   	114.79   	 315.36		
-47.30   	-72.33   	116.05   	 295.01		
-44.25   	-62.56   	117.23   	 269.58		
-38.15   	-48.52   	118.31   	 254.32		
-28.08   	-34.18   	119.33   	 233.98		
-16.48   	-23.19   	120.26   	 223.80		
 -6.71   	-17.40   	121.16   	 203.46		
 -1.22   	-14.65   	121.97   	 193.29		
  0.61   	-10.99   	122.75   	 178.03		
  3.36   	 -1.53   	123.46   	 167.85		
 10.99   	 16.17   	124.13   	 157.68		
 22.58   	 39.37   	124.76   	 142.42		
 32.65   	 61.95   	125.33   	 132.25		
 35.71   	 78.13   	125.86   	 116.99		
 30.82   	 84.23   	126.33   	 111.90		
 21.67   	 82.09   	126.77   	  96.64		
 14.65   	 76.29   	127.16   	  91.56		
 11.90   	 70.19   	127.53   	  76.30		
 12.51   	 67.14   	127.83   	  66.12		
 13.73   	 67.44   	128.10   	  61.04		
 13.73   	 69.27   	128.34   	  50.86		
 12.21   	 70.80   	128.54   	  45.78		
  9.77   	 69.58   	128.73   	  45.78		
  5.19   	 64.09   	128.91   	  35.61		
 -1.83   	 53.41   	129.05   	  30.52		
-10.99   	 39.67   	129.18   	  20.35		
-20.75   	 24.72   	129.26   	  20.35		
-29.30   	 10.68   	129.34   	  10.17		
-36.32   	 -2.75   	129.38(S)	   0.00		
-42.11   	-16.48   	129.38   	 -15.26		
-47.30   	-30.21   	129.32   	 -30.52		
-53.10   	-42.42   	129.20   	 -40.69		
-58.59   	-50.66   	129.03   	 -61.04		
-63.48   	-53.71   	128.79   	 -81.38		
-68.05   	-54.02   	128.46   	-101.73		
-72.63   	-54.93   	128.06   	-127.16		
-76.60   	-57.98   	127.55   	-152.59		
-79.04   	-62.87   	126.94   	-178.03		
-79.04   	-67.14   	126.23   	-208.54		
-77.21   	-69.89   	125.39   	-244.15		
-73.85   	-70.50   	124.41   	-279.75		
-70.19   	-69.58   	123.30   	-320.45		
-67.14   	-66.22   	122.01   	-361.14		
-65.61   	-60.42   	120.57   	-406.92		
-65.61   	-53.71   	118.94   	-447.61		
-67.75   	-49.13   	117.15   	-498.47		
-69.89   	-48.22   	115.16   	-544.25		
-70.80   	-50.66   	112.98   	-595.11		
-69.58   	-53.71   	110.60   	-656.15		
-66.22   	-54.93   	107.98   	-717.19		
-62.87   	-53.41   	105.11   	-778.23		
-60.42   	-50.35   	101.99   	-839.26		
-58.90   	-47.30   	 98.64   	-895.22		
-57.37   	-45.47   	 95.06   	-946.08		
-57.07   	-47.00   	 91.27   	-981.68		
-59.20   	-52.19   	 87.34   	-1012.20		
-64.70   	-59.51   	 83.30   	-1032.55		
-70.80   	-66.22   	 79.17   	-1037.64		
-74.16   	-70.19   	 75.01   	-1037.64		
-71.11   	-69.27   	 70.86   	-1022.38		
-62.87   	-64.39   	 66.77   	-1002.03		
-54.93   	-59.51   	 62.77   	-976.60		
-51.88   	-57.68   	 58.86   	-946.08		
-54.02   	-58.90   	 55.08   	-900.30		
-57.37   	-60.73   	 51.47   	-864.70		
-58.59   	-58.90   	 48.02   	-818.92		
-56.76   	-54.02   	 44.74   	-768.05		
-54.02   	-50.35   	 41.67   	-722.28		
-53.71   	-52.80   	 38.78   	-676.50		
-55.54   	-62.56   	 36.07   	-620.55		
-57.68   	-74.16   	 33.59   	-579.86		
-57.98   	-80.57   	 31.27   	-534.08		
-55.85   	-77.82   	 29.14   	-488.30		
-52.19   	-68.66   	 27.18   	-447.61		
-49.44   	-60.12   	 25.39   	-412.00		
-48.22   	-58.59   	 23.74   	-376.40		
-47.91   	-63.78   	 22.24   	-345.88		
-48.22   	-71.41   	 20.85   	-315.36		
-49.74   	-76.60   	 19.59   	-289.93		
-53.41   	-78.13   	 18.43   	-264.50		
-58.90   	-76.90   	 17.38   	-239.06		
-64.70   	-75.07   	 16.42   	-218.72		
-66.83   	-72.63   	 15.54   	-193.29		
-63.48   	-67.14   	 14.77   	-178.03		
-57.37   	-57.68   	 14.06   	-152.59		
-51.27   	-43.64   	 13.45   	-132.25		
-45.47   	-25.33   	 12.92   	-111.90		
-39.67   	 -4.58   	 12.47   	 -96.64		
-32.35   	 15.87   	 12.09   	 -76.30		
-23.50   	 33.26   	 11.78   	 -55.95		
-12.51   	 44.86   	 11.56   	 -40.69		
  2.14   	 52.19   	 11.39   	 -25.43		
 19.23   	 58.59   	 11.29   	 -10.17		
 31.74   	 65.31   	 11.25(D)	   0.00		
 31.43   	 68.36   	 11.25   	  15.26		
 14.65   	 63.48   	 11.31   	  25.43		
-10.99   	 49.74   	 11.41   	  30.52		
-30.52   	 32.96   	 11.54   	  35.61		
-31.43   	 19.84   	 11.68   	  45.78		
-12.51   	 14.34   	 11.86   	  40.69		
 14.95   	 14.04   	 12.02   	  45.78		
 36.93   	 12.82   	 12.21   	  50.86		
 42.11   	  6.10   	 12.41   	  45.78		
 30.21   	 -5.80   	 12.59   	  45.78		
  7.02   	-19.53   	 12.78   	  45.78		
-19.53   	-33.57   	 12.96   	  45.78		
-41.50   	-47.61   	 13.14   	  40.69		
-56.15   	-61.95   	 13.31   	  45.78		
-63.78   	-76.90   	 13.49   	  40.69		
-68.05   	-93.08   	 13.65   	  40.69		
-72.94   	-109.56   	 13.81   	  40.69		
-80.87   	-125.12   	 13.98   	  40.69		
-90.94   	-136.41   	 14.14   	  40.69		
-99.49   	-140.08   	 14.30   	  35.61		
-102.54   	-134.28   	 14.45   	  35.61		
-96.74   	-120.85   	 14.59   	  40.69		
-81.18   	-102.84   	 14.75   	  35.61		
-55.85   	-82.09   	 14.89   	  40.69		
-21.36   	-57.37   	 15.06   	  35.61		
 17.70   	-27.77   	 15.20   	  45.78		
 52.19   	  7.32   	 15.38   	  45.78		
 73.24   	 53.10   	 15.56   	  50.86		
 82.70   	122.07   	 15.77   	  55.95		
 99.49   	227.97   	 15.99   	  61.04		
152.59   	377.50   	 16.24   	  76.30		
262.76   	558.47   	 16.54   	  81.38		
425.42   	741.58   	 16.87   	  96.64		
610.05   	895.69   	 17.25   	 106.82		
775.76   	1000.98   	 17.68   	 122.07		
887.76   	1047.36(R)	 18.17(E)	 132.25		
927.12   	1027.53   	 18.70   	 142.42		
894.47   	939.03   	 19.27   	 157.68		
804.44   	790.71   	 19.90   	 167.85		
677.49   	612.79   	 20.57   	 183.11		
532.53   	445.56   	 21.30   	 188.20		
383.00   	317.38   	 22.05   	 208.54		
237.73   	227.97   	 22.89   	 218.72		
106.51   	155.33   	 23.76   	 239.06		
  3.36   	 78.13   	 24.72   	 259.41		
-61.04   	 -3.97   	 25.76   	 284.84		
-87.59   	-73.55   	 26.90   	 315.36		
-91.55   	-115.36   	 28.16   	 350.97		
-93.08   	-129.70   	 29.56   	 401.83		
-102.23   	-131.53   	 31.17   	 447.61		
-117.19   	-135.50   	 32.96   	 508.65		
-129.39   	-147.71   	 34.99   	 574.77		
-133.97   	-163.57   	 37.29   	 640.89		
-132.45   	-174.87   	 39.86   	 707.02		
-130.92   	-178.22   	 42.69   	 768.05		
-131.84   	-174.26   	 45.76   	 818.92		
-134.28   	-167.54   	 49.03   	 854.52		
-136.72   	-162.05   	 52.45   	 874.87		
-138.55   	-160.22   	 55.95   	 890.13		
-140.38   	-161.74   	 59.51   	 885.04		
-141.60   	-163.27   	 63.05   	 864.70		
-141.60   	-162.05   	 66.51   	 849.44		
-140.08   	-158.08   	 69.91   	 813.83		
-138.55   	-152.28   	 73.16   	 788.40		
-138.24   	-147.09   	 76.32   	 752.79		
-138.55   	-143.74   	 79.33   	 722.28		
-137.63   	-141.30   	 82.22   	 686.67		
-134.28   	-138.85   	 84.96   	 666.32		
-130.31   	-136.72   	 87.63   	 635.81		
-128.78   	-136.72   	 90.17   	 615.46		
-130.31   	-139.77   	 92.63   	 590.03		
-132.14   	-142.21   	 94.99   	 569.68		
-130.31   	-140.69   	 97.27   	 554.42		
-124.21   	-133.36   	 99.49   	 534.08		
-115.36   	-122.07   	101.63   	 518.82		
-107.73   	-112.00   	103.70   	 503.56		
-102.84   	-107.12   	105.72   	 483.21		
-101.32   	-107.12   	107.65   	 462.87		
-101.32   	-108.64   	109.50   	 442.52		
-102.23   	-108.34   	111.27   	 422.18		
-101.32   	-104.68   	112.96   	 401.83		
-95.83   	-97.66   	114.57   	 376.40		
-86.06   	-87.28   	116.07   	 361.14		
-73.85   	-75.38   	117.52   	 335.71		
-64.09   	-64.70   	118.86   	 320.45		
-58.90   	-56.15   	120.14   	 305.19		
-57.68   	-50.05   	121.36   	 289.93		
-57.68   	-44.56   	122.52   	 279.75		
-55.24   	-37.23   	123.64   	 264.50		
-48.83   	-26.55   	124.70   	 249.24		
-37.84   	-13.73   	125.70   	 244.15		
-25.02   	 -0.61   	126.67   	 228.89		
-14.34   	 11.60   	127.59   	 213.63		
 -8.85   	 21.67   	128.44   	 203.46		
 -8.85   	 31.13   	129.26   	 188.20		
 -9.46   	 41.50   	130.01   	 167.85		
 -5.49   	 54.02   	130.68   	 162.77		
  4.58   	 68.66   	131.33   	 142.42		
 16.78   	 81.79   	131.90   	 127.16		
 23.19   	 89.72   	132.41   	 116.99		
 19.23   	 90.64   	132.88   	 106.82		
  7.02   	 85.75   	133.31   	  91.56		
 -6.10   	 79.35   	133.67   	  76.30		
-13.12   	 75.07   	133.98   	  66.12		
-13.43   	 72.63   	134.24   	  61.04		
-12.21   	 68.05   	134.49   	  45.78		
-15.26   	 57.98   	134.67   	  40.69		
-23.80   	 43.03   	134.83   	  30.52		
-34.18   	 28.08   	134.95   	  25.43		
-41.81   	 16.78   	135.06   	  10.17		
-45.47   	 10.07   	135.10   	  10.17		
-47.91   	  4.27   	135.14(S)	  -5.09		
-51.88   	 -4.27   	135.12   	 -15.26		
-57.98   	-16.48   	135.06   	 -25.43		
-64.70   	-30.21   	134.95   	 -35.61		
-70.19   	-42.11   	134.81   	 -50.86		
-73.85   	-50.05   	134.61   	 -66.12		
-75.68   	-53.71   	134.34   	 -81.38		
-75.07   	-54.93   	134.02   	 -96.64		
-71.72   	-54.32   	133.63   	-116.99		
-68.05   	-53.10   	133.16   	-142.42		
-67.14   	-53.41   	132.59   	-162.77		
-72.94   	-57.37   	131.94   	-188.20		
-83.92   	-65.61   	131.19   	-223.80		
-96.13   	-76.90   	130.29   	-249.24		
-102.54   	-85.75   	129.30   	-289.93		
-99.49   	-88.20   	128.14   	-330.62		
-90.03   	-83.31   	126.82   	-366.22		
-80.87   	-75.07   	125.35   	-406.92		
-77.51   	-68.36   	123.72   	-447.61		
-80.57   	-65.61   	121.93   	-488.30		
-85.14   	-66.22   	119.98   	-539.16		
-86.98   	-67.75   	117.82   	-584.94		
-83.01   	-68.05   	115.48   	-640.89		
-76.29   	-68.05   	112.92   	-696.84		
-72.33   	-68.97   	110.13   	-757.88		
-72.94   	-69.58   	107.10   	-813.83		
-75.68   	-68.66   	103.84   	-874.87		
-76.60   	-65.61   	100.35   	-925.73		
-73.55   	-61.65   	 96.64   	-971.51		
-68.66   	-60.12   	 92.76   	-1002.03		
-66.22   	-62.26   	 88.75   	-1022.38		
-68.05   	-66.53   	 84.66   	-1037.64		
-70.80   	-68.66   	 80.51   	-1037.64		
-70.50   	-65.61   	 76.36   	-1022.38		
-67.44   	-59.81   	 72.27   	-1007.12		
-66.83   	-56.76   	 68.24   	-981.68		
-72.33   	-60.12   	 64.31   	-940.99		
-82.09   	-69.58   	 60.55   	-905.39		
-89.72   	-79.65   	 56.93   	-859.61		
-89.11   	-84.84   	 53.49   	-813.83		
-81.79   	-83.92   	 50.23   	-762.97		
-73.55   	-78.13   	 47.18   	-717.19		
-68.66   	-71.41   	 44.31   	-666.32		
-67.75   	-66.22   	 41.65   	-615.46		
-67.75   	-64.70   	 39.19   	-579.86		
-66.22   	-67.14   	 36.87   	-534.08		
-63.17   	-72.33   	 34.73   	-498.47		
-60.12   	-76.60   	 32.74   	-457.78		
-58.90   	-78.43   	 30.91   	-422.18		
-60.73   	-78.43   	 29.22   	-391.66		
-65.92   	-79.04   	 27.65   	-361.14		
-72.94   	-81.79   	 26.21   	-330.62		
-79.04   	-85.14   	 24.88   	-300.10		
-80.26   	-84.84   	 23.68   	-274.67		
-75.07   	-79.35   	 22.58   	-244.15		
-64.39   	-70.50   	 21.61   	-218.72		
-52.80   	-60.42   	 20.73   	-198.37		
-43.33   	-48.52   	 19.94   	-172.94		
-36.32   	-31.74   	 19.25   	-152.59		
-30.82   	 -9.77   	 18.64   	-132.25		
-23.50   	 15.56   	 18.11   	-106.82		
-13.73   	 37.84   	 17.68   	 -86.47		
 -2.75   	 51.27   	 17.33   	 -71.21		
  9.77   	 56.76   	 17.05   	 -55.95		
 21.67   	 57.98   	 16.83   	 -35.61		
 28.99   	 59.81   	 16.68   	 -25.43		
 27.47   	 61.95   	 16.58   	 -10.17		
 16.48   	 61.65   	 16.54(D)	   0.00		
  0.61   	 54.93   	 16.54   	   5.09		
-10.99   	 42.11   	 16.56   	  15.26		
-10.68   	 26.86   	 16.62   	  15.26		
  1.53   	 13.43   	 16.68   	  20.35		
 19.23   	  4.27   	 16.76   	  20.35		
 33.57   	 -1.22   	 16.85   	  25.43		
 38.45   	 -7.02   	 16.95   	  20.35		
 31.43   	-14.65   	 17.03   	  25.43		
 15.87   	-23.80   	 17.13   	  20.35		
 -3.36   	-33.57   	 17.21   	  20.35		
-21.67   	-44.25   	 17.29   	  20.35		
-36.62   	-56.76   	 17.38   	  20.35		
-49.44   	-72.33   	 17.46   	  20.35		
-62.56   	-90.03   	 17.54   	  15.26		
-75.68   	-106.51   	 17.60   	  20.35		
-83.92   	-117.80   	 17.68   	  20.35		
-85.45   	-122.38   	 17.76   	  15.26		
-81.18   	-121.46   	 17.82   	  20.35		
-75.99   	-118.41   	 17.90   	  20.35		
-72.02   	-114.44   	 17.99   	  25.43		
-65.61   	-107.42   	 18.09   	  20.35		
-49.44   	-92.47   	 18.17   	  30.52		
-18.62   	-65.92   	 18.29   	  30.52		
 21.06   	-29.30   	 18.41   	  40.69		
 55.85   	 14.95   	 18.58   	  45.78		
 71.11   	 66.83   	 18.76   	  55.95		
 66.83   	133.36   	 18.98   	  66.12		
 63.78   	225.22   	 19.25   	  81.38		
 95.21   	349.43   	 19.57   	  96.64		
187.38   	501.10   	 19.96   	 106.82		
339.66   	664.06   	 20.39   	 127.16		
526.12   	819.70   	 20.90   	 142.42		
707.40   	952.45   	 21.46   	 152.59		
846.86   	1044.31   	 22.08   	 167.85		
921.33   	1072.39(R)	 22.75(E)	 178.03		
921.33   	1014.71   	 23.46   	 188.20		
852.97   	869.75   	 24.21   	 198.37		
733.34   	669.56   	 25.00   	 203.46		
585.33   	470.89   	 25.82   	 213.63		
430.60   	321.66   	 26.67   	 218.72		
282.29   	230.10   	 27.55   	 233.98		
149.23   	168.76   	 28.48   	 239.06		
 41.50   	102.54   	 29.44   	 254.32		
-31.43   	 19.23   	 30.46   	 279.75		
-69.89   	-64.39   	 31.58   	 305.19		
-86.36   	-123.29   	 32.80   	 340.79		
-95.83   	-147.71   	 34.16   	 386.57		
-108.64   	-148.93   	 35.71   	 437.43		
-124.21   	-145.87   	 37.46   	 498.47		
-135.80   	-150.76   	 39.45   	 564.60		
-140.38   	-162.66   	 41.71   	 635.81		
-140.38   	-175.17   	 44.25   	 707.02		
-139.47   	-181.88   	 47.08   	 762.97		
-139.16   	-181.88   	 50.13   	 808.75		
-139.47   	-177.61   	 53.37   	 849.44		
-140.08   	-172.42   	 56.76   	 859.61		
-140.69   	-168.46   	 60.20   	 869.78		
-141.91   	-166.63   	 63.68   	 849.44		
-142.82   	-166.63   	 67.08   	 834.18		
-142.52   	-166.63   	 70.42   	 798.57		
-141.30   	-165.10   	 73.61   	 773.14		
-139.77   	-161.13   	 76.70   	 737.54		
-138.24   	-153.81   	 79.65   	 707.02		
-136.11   	-143.43   	 82.48   	 676.50		
-132.45   	-132.45   	 85.19   	 656.15		
-127.56   	-124.21   	 87.81   	 630.72		
-122.68   	-121.46   	 90.34   	 610.37		
-120.24   	-124.82   	 92.78   	 595.11		
-121.46   	-131.23   	 95.16   	 574.77		
-124.21   	-136.72   	 97.46   	 564.60		
-125.12   	-138.85   	 99.71   	 544.25		
-122.99   	-137.94   	101.89   	 534.08		
-118.71   	-135.80   	104.03   	 518.82		
-114.75   	-133.67   	106.10   	 498.47		
-111.69   	-130.00   	108.10   	 483.21		
-107.73   	-123.29   	110.03   	 467.95		
-101.93   	-113.83   	111.90   	 442.52		
-94.91   	-103.45   	113.67   	 427.26		
-86.98   	-93.99   	115.38   	 401.83		
-79.35   	-85.75   	116.99   	 386.57		
-71.41   	-76.29   	118.53   	 361.14		
-62.56   	-65.00   	119.98   	 345.88		
-53.10   	-53.41   	121.36   	 330.62		
-43.64   	-43.64   	122.69   	 310.27		
-34.18   	-35.10   	123.93   	 295.01		
-24.41   	-26.86   	125.11   	 279.75		
-13.73   	-18.01   	126.23   	 264.50		
 -3.66   	 -9.16   	127.28   	 249.24		
  4.88   	  0.61   	128.28   	 239.06		
 10.99   	 12.21   	129.24   	 218.72		
 14.34   	 25.63   	130.11   	 208.54		
 16.48   	 39.37   	130.95   	 198.37		
 18.31   	 51.27   	131.74   	 178.03		
 19.84   	 59.20   	132.45   	 172.94		
 22.28   	 65.61   	133.14   	 157.68		
 26.25   	 72.94   	133.77   	 147.51		
 32.04   	 81.48   	134.36   	 137.33		
 39.37   	 89.11   	134.91   	 127.16		
 47.00   	 93.99   	135.42   	 111.90		
 52.49   	 94.91   	135.87   	 101.73		
 52.49   	 93.08   	136.28   	  86.47		
 45.78   	 89.42   	136.62   	  76.30		
 33.87   	 84.84   	136.93   	  61.04		
 21.67   	 80.57   	137.17   	  40.69		
 12.21   	 75.07   	137.33   	  30.52		
  7.32   	 66.83   	137.46   	  15.26		
  4.58   	 55.24   	137.52(S)	   0.00		
  0.31   	 40.28   	137.52   	 -10.17		
 -7.32   	 24.41   	137.48   	 -25.43		
-17.09   	 11.60   	137.37   	 -35.61		
-27.16   	  2.75   	137.23   	 -45.78		
-37.23   	 -4.88   	137.05   	 -55.95		
-47.30   	-16.17   	136.83   	 -71.21		
-56.46   	-32.35   	136.54   	 -81.38		
-63.78   	-50.05   	136.22   	 -96.64		
-66.53   	-63.17   	135.83   	-111.90		
-64.39   	-66.83   	135.38   	-127.16		
-61.04   	-63.78   	134.87   	-142.42		
-61.04   	-60.12   	134.30   	-157.68		
-66.53   	-61.34   	133.67   	-188.20		
-74.46   	-67.75   	132.92   	-208.54		
-79.35   	-74.46   	132.08   	-233.98		
-77.82   	-77.21   	131.15   	-264.50		
-71.11   	-73.24   	130.09   	-295.01		
-64.09   	-64.39   	128.91   	-330.62		
-59.51   	-54.32   	127.59   	-371.31		
-58.29   	-45.47   	126.10   	-401.83		
-58.59   	-41.20   	124.50   	-442.52		
-60.12   	-44.56   	122.73   	-483.21		
-63.17   	-56.15   	120.79   	-523.90		
-68.36   	-72.02   	118.70   	-569.68		
-72.33   	-86.36   	116.42   	-625.63		
-72.63   	-93.99   	113.92   	-686.67		
-68.97   	-93.08   	111.17   	-742.62		
-63.17   	-85.75   	108.20   	-808.75		
-57.37   	-74.77   	104.96   	-874.87		
-51.57   	-61.65   	101.46   	-925.73		
-47.00   	-48.52   	 97.76   	-976.60		
-45.17   	-40.89   	 93.86   	-1017.29		
-50.35   	-43.03   	 89.79   	-1042.72		
-61.95   	-55.85   	 85.62   	-1057.98		
-73.85   	-72.33   	 81.38   	-1057.98		
-78.74   	-82.40   	 77.15   	-1057.98		
-73.55   	-80.87   	 72.92   	-1037.64		
-62.26   	-70.50   	 68.77   	-1012.20		
-52.80   	-59.81   	 64.72   	-981.68		
-49.44   	-56.76   	 60.79   	-946.08		
-50.96   	-61.34   	 57.01   	-910.47		
-53.71   	-68.97   	 53.37   	-864.70		
-56.46   	-74.77   	 49.91   	-818.92		
-59.20   	-76.60   	 46.63   	-778.23		
-64.39   	-76.60   	 43.52   	-732.45		
-70.50   	-77.21   	 40.59   	-691.76		
-73.24   	-78.13   	 37.82   	-645.98		
-68.66   	-77.82   	 35.24   	-610.37		
-59.20   	-75.99   	 32.80   	-569.68		
-51.57   	-75.68   	 30.52   	-534.08		
-52.49   	-79.35   	 28.38   	-493.39		
-60.42   	-84.84   	 26.41   	-462.87		
