  I     	  II     	  LVp     	  LVp'		
-50.05   	-100.40   	 15.46   	 147.51		
-48.83   	-96.44   	 16.05   	 157.68		
-46.39   	-93.69   	 16.68   	 162.77		
-43.64   	-93.69   	 17.33   	 157.68		
-40.59   	-94.30   	 17.97   	 152.59		
-37.84   	-90.03   	 18.58   	 142.42		
-36.32   	-73.85   	 19.15   	 116.99		
-36.01   	-41.50   	 19.61   	 101.73		
-35.40   	  5.80   	 20.02   	  76.30		
-27.47   	 65.92   	 20.33   	  55.95		
 -4.58   	140.99   	 20.55   	  35.61		
 39.98   	242.31   	 20.69   	   5.09		
107.42   	391.54   	 20.71   	 -15.26		
198.97   	603.64   	 20.65   	 -35.61		
316.77   	870.06   	 20.51   	 -50.86		
464.48   	1155.70   	 20.31   	 -61.04		
641.78   	1407.47   	 20.06   	 -71.21		
834.35   	1575.01   	 19.78   	 -71.21		
1011.35   	1623.54(R)	 19.49   	 -61.04		
1133.12   	1535.95   	 19.25   	 -45.78		
1163.02   	1310.73   	 19.06   	 -25.43		
1082.15   	963.75   	 18.96(E)	  -5.09		
903.63   	535.58   	 18.94   	  30.52		
672.00   	101.01   	 19.06   	  76.30		
440.98   	-245.97   	 19.37   	 127.16		
253.60   	-434.88   	 19.88   	 203.46		
124.51   	-453.80   	 20.69   	 289.93		
 39.67   	-354.92   	 21.85   	 381.48		
-22.58   	-230.10   	 23.38   	 483.21		
-72.02   	-157.47   	 25.31   	 584.94		
-105.59   	-159.00   	 27.65   	 681.58		
-119.93   	-203.55   	 30.38   	 778.23		
-119.32   	-242.92   	 33.49   	 859.61		
-113.53   	-250.24   	 36.93   	 940.99		
-112.00   	-231.02   	 40.69   	1007.12		
-115.05   	-208.13   	 44.72   	1073.24		
-118.71   	-198.97   	 49.01   	1134.28		
-120.24   	-203.25   	 53.55   	1195.32		
-119.93   	-209.96   	 58.33   	1246.18		
-119.32   	-210.57   	 63.32   	1276.70		
-119.63   	-205.38   	 68.42   	1276.70		
-120.54   	-198.67   	 73.53   	1241.09		
-121.46   	-194.09   	 78.49   	1180.06		
-122.38   	-192.26   	 83.21   	1088.50		
-122.99   	-192.26   	 87.57   	 986.77		
-122.99   	-192.26   	 91.52   	 874.87		
-122.38   	-191.65   	 95.01   	 762.97		
-121.15   	-191.04   	 98.07   	 656.15		
-120.24   	-191.04   	100.69   	 564.60		
-119.93   	-191.65   	102.95   	 467.95		
-121.15   	-192.87   	104.82   	 391.66		
-122.68   	-193.18   	106.39   	 310.27		
-122.99   	-191.04   	107.63   	 249.24		
-121.77   	-187.07   	108.63   	 193.29		
-119.02   	-182.80   	109.40   	 162.77		
-117.49   	-180.05   	110.05   	 147.51		
-118.41   	-179.75   	110.64   	 157.68		
-121.15   	-180.36   	111.27   	 193.29		
-123.90   	-180.05   	112.04   	 264.50		
-124.51   	-177.92   	113.10   	 386.57		
-122.99   	-173.95   	114.65   	 544.25		
-121.15   	-168.76   	116.83   	 701.93		
-120.54   	-163.57   	119.63   	 839.26		
-120.54   	-158.39   	122.99   	 930.82		
-120.85   	-154.72   	126.71   	 956.25		
-120.54   	-153.20   	130.54   	 910.47		
-120.54   	-154.11   	134.18   	 818.92		
-122.07   	-156.56   	137.46   	 676.50		
-124.21   	-159.00   	140.16   	 523.90		
-126.95   	-160.83   	142.26   	 361.14		
-129.39   	-162.96   	143.70   	 218.72		
-131.23   	-165.10   	144.58   	 101.73		
-133.06   	-167.24   	144.98   	  15.26		
-135.50   	-168.46   	145.05(S)	 -40.69		
-138.55   	-168.15   	144.88   	 -71.21		
-141.60   	-165.71   	144.60   	 -76.30		
-143.13   	-161.74   	144.29   	 -66.12		
-143.13   	-157.78   	144.03   	 -45.78		
-141.60   	-155.33   	143.84   	 -20.35		
-140.08   	-154.72   	143.76   	  10.17		
-138.55   	-155.33   	143.80   	  35.61		
-137.33   	-154.42   	143.95   	  40.69		
-135.19   	-151.67   	144.11   	  40.69		
-132.75   	-146.79   	144.27   	  25.43		
-128.78   	-140.69   	144.37   	  -5.09		
-123.90   	-133.67   	144.35   	 -40.69		
-117.49   	-125.12   	144.19   	 -76.30		
-108.34   	-113.22   	143.89   	-111.90		
-97.96   	-97.66   	143.44   	-137.33		
-86.67   	-80.57   	142.89   	-157.68		
-76.60   	-64.70   	142.26   	-172.94		
-68.36   	-51.27   	141.57   	-183.11		
-61.04   	-39.98   	140.83   	-198.37		
-53.71   	-28.69   	140.04   	-203.46		
-45.17   	-17.40   	139.23   	-208.54		
-36.32   	 -6.41   	138.39   	-218.72		
-28.38   	  2.75   	137.52   	-228.89		
-22.58   	 10.07   	136.60   	-254.32		
-19.23   	 15.56   	135.58   	-284.84		
-17.40   	 20.75   	134.45   	-335.71		
-16.17   	 25.63   	133.10   	-396.74		
-15.87   	 29.91   	131.52   	-473.04		
-16.48   	 32.96   	129.62   	-559.51		
-18.31   	 34.48   	127.39   	-630.72		
-20.14   	 35.10   	124.86   	-696.84		
-21.36   	 35.10   	122.07   	-752.79		
-21.06   	 34.48   	119.06   	-803.66		
-20.14   	 32.96   	115.85   	-849.44		
-19.84   	 30.52   	112.45   	-905.39		
-20.75   	 27.16   	108.83   	-946.08		
-21.97   	 23.80   	105.05   	-996.94		
-22.58   	 20.45   	101.06   	-1032.55		
-21.36   	 17.40   	 96.93   	-1068.15		
-18.62   	 14.95   	 92.65   	-1098.67		
-16.48   	 12.82   	 88.26   	-1134.28		
-15.26   	 10.99   	 83.72   	-1164.80		
-15.26   	  9.77   	 79.06   	-1190.23		
-15.87   	  8.24   	 74.30   	-1215.66		
-16.48   	  6.41   	 69.44   	-1220.75		
-16.48   	  3.36   	 64.56   	-1215.66		
-17.40   	  0.00   	 59.69   	-1190.23		
-19.53   	 -3.36   	 54.93   	-1129.19		
-22.58   	 -5.49   	 50.42   	-1052.90		
-26.55   	 -5.80   	 46.21   	-951.17		
-29.91   	 -5.80   	 42.40   	-834.18		
-32.04   	 -6.41   	 39.06   	-717.19		
-33.26   	 -8.85   	 36.20   	-605.29		
-34.48   	-12.21   	 33.77   	-508.65		
-35.10   	-15.26   	 31.74   	-427.26		
-35.40   	-17.09   	 30.03   	-361.14		
-35.40   	-17.09   	 28.59   	-315.36		
-35.10   	-16.17   	 27.32   	-269.58		
-33.87   	-14.34   	 26.25   	-223.80		
-31.13   	-10.99   	 25.35   	-172.94		
-25.94   	 -3.66   	 24.66   	-137.33		
-18.01   	  8.85   	 24.11   	-101.73		
 -9.46   	 25.63   	 23.70   	-101.73		
 -3.05   	 44.56   	 23.30   	-127.16		
  0.31   	 65.31   	 22.79   	-203.46		
  3.66   	 91.25   	 21.97   	-325.53		
 11.90   	128.48   	 20.67   	-457.78		
 29.60   	181.27   	 18.84   	-579.86		
 58.29   	249.94   	 16.52   	-666.32		
 97.05   	330.20   	 13.86   	-686.67		
145.26   	418.40   	 11.11   	-640.89		
205.99   	512.70   	  8.55   	-544.25		
282.90   	608.52   	  6.37   	-406.92		
373.84   	693.97   	  4.74   	-254.32		
469.06   	750.73   	  3.72   	-111.90		
551.15   	759.58   	  3.28   	  15.26		
601.81   	705.87   	  3.34(E)	 106.82		
610.35   	580.75   	  3.76   	 162.77		
577.39   	381.47   	  4.42   	 198.37		
511.47   	114.14   	  5.21   	 213.63		
423.58   	-203.55   	  6.06   	 213.63		
322.88   	-540.16   	  6.92   	 213.63		
214.23   	-861.21   	  7.77   	 218.72		
 96.74   	-1140.14   	  8.65   	 223.80		
-34.48   	-1363.53   	  9.54   	 223.80		
-182.80   	-1526.79   	 10.44   	 228.89		
-343.32   	-1624.45   	 11.35   	 228.89		
-499.57   	-1650.09(R)	 12.27   	 233.98		
-625.92   	-1606.75   	 13.20   	 244.15		
-698.55   	-1510.62   	 14.18   	 264.50		
-709.53   	-1388.86   	 15.24   	 295.01		
-673.22   	-1265.87   	 16.42   	 345.88		
-616.15   	-1150.82   	 17.80   	 412.00		
-563.96   	-1039.12   	 19.45   	 488.30		
-531.01   	-923.77   	 21.40   	 569.68		
-515.14   	-802.92   	 23.68   	 661.24		
-503.85   	-684.51   	 26.33   	 737.54		
-485.53   	-578.31   	 29.28   	 813.83		
-454.10   	-492.25   	 32.53   	 864.70		
-411.38   	-432.74   	 35.99   	 905.39		
-363.46   	-403.44   	 39.61   	 925.73		
-316.47   	-405.27   	 43.32   	 935.91		
-274.96   	-432.13   	 47.06   	 935.91		
-241.09   	-468.75   	 50.80   	 935.91		
-214.54   	-496.52   	 54.55   	 930.82		
-193.48   	-500.79   	 58.27   	 925.73		
-176.39   	-478.82   	 61.97   	 925.73		
-161.44   	-436.40   	 65.68   	 925.73		
-149.23   	-379.64   	 69.38   	 925.73		
-139.16   	-311.89   	 73.08   	 930.82		
-127.26   	-231.32   	 76.81   	 925.73		
-107.73   	-136.11   	 80.51   	 900.30		
-76.60   	-30.21   	 84.11   	 854.52		
-37.84   	 73.55   	 87.53   	 798.57		
  0.31   	158.69   	 90.72   	 727.36		
 28.69   	214.23   	 93.63   	 651.07		
 43.33   	238.34   	 96.24   	 574.77		
 46.69   	240.78   	 98.53   	 508.65		
 45.47   	237.12   	100.57   	 442.52		
 45.17   	238.65   	102.34   	 381.48		
 48.22   	249.02   	103.87   	 330.62		
 54.02   	263.98   	105.19   	 279.75		
 61.65   	277.40   	106.31   	 233.98		
 69.58   	286.25   	107.24   	 198.37		
 76.29   	292.05   	108.04   	 167.85		
 80.87   	296.63   	108.71   	 142.42		
 83.92   	303.65   	109.28   	 127.16		
 86.36   	313.72   	109.79   	 127.16		
 90.33   	328.06   	110.29   	 147.51		
 96.74   	346.37   	110.88   	 188.20		
106.20   	367.74   	111.64   	 244.15		
117.19   	390.63   	112.61   	 335.71		
129.09   	412.29   	113.96   	 427.26		
141.30   	432.13   	115.67   	 513.73		
152.89   	450.74   	117.72   	 584.94		
162.96   	470.89   	120.06   	 615.46		
171.51   	494.38   	122.52   	 600.20		
179.14   	522.77   	124.92   	 534.08		
187.68   	555.73   	127.06   	 437.43		
198.36   	591.13   	128.81   	 305.19		
211.18   	626.22   	130.03   	 178.03		
224.61   	659.48   	130.74   	  40.69		
238.04   	691.22   	130.90(S)	 -71.21		
250.85   	722.96   	130.62   	-172.94		
263.67   	755.00   	129.93   	-259.41		
275.57   	787.35   	128.89   	-330.62		
287.17   	817.57   	127.57   	-381.48		
297.55   	842.90   	126.04   	-422.18		
306.09   	862.73   	124.35   	-442.52		
311.89   	877.99   	122.58   	-442.52		
314.03   	889.89   	120.81   	-432.35		
312.19   	899.35   	119.08   	-412.00		
307.92   	905.46   	117.44   	-391.66		
302.73   	906.68   	115.87   	-381.48		
297.85   	901.49   	114.34   	-391.66		
293.58   	889.59   	112.78   	-417.09		
288.39   	872.19   	111.11   	-462.87		
281.07   	851.44   	109.26   	-518.82		
270.69   	827.03   	107.18   	-579.86		
257.87   	798.65   	104.86   	-630.72		
242.92   	765.69   	102.34   	-666.32		
226.75   	728.76   	 99.67   	-656.15		
209.96   	690.61   	 97.05   	-625.63		
193.79   	652.77   	 94.55   	-569.68		
179.75   	616.46   	 92.27   	-528.99		
168.15   	580.44   	 90.15   	-508.65		
157.78   	542.60   	 88.12   	-539.16		
147.09   	502.93   	 85.96   	-595.11		
133.67   	461.12   	 83.58   	-676.50		
118.10   	419.62   	 80.87   	-757.88		
102.54   	379.94   	 77.84   	-824.00		
 89.42   	343.63   	 74.55   	-885.04		
 79.04   	310.06   	 71.01   	-920.65		
 70.19   	277.71   	 67.32   	-930.82		
 61.34   	246.28   	 63.60   	-930.82		
 52.80   	216.06   	 59.88   	-900.30		
 46.39   	187.07   	 56.28   	-864.70		
 42.72   	159.30   	 52.82   	-813.83		
 40.28   	133.06   	 49.56   	-762.97		
 36.01   	109.56   	 46.51   	-707.02		
 28.38   	 89.42   	 43.68   	-661.24		
 18.62   	 73.85   	 41.04   	-615.46		
 10.99   	 62.87   	 38.58   	-574.77		
  8.24   	 55.54   	 36.28   	-539.16		
  9.16   	 49.13   	 34.12   	-503.56		
 10.68   	 42.42   	 32.11   	-473.04		
 10.07   	 34.79   	 30.21   	-442.52		
  7.63   	 27.77   	 28.44   	-406.92		
  4.58   	 23.50   	 26.82   	-371.31		
  2.44   	 23.80   	 25.33   	-330.62		
  1.22   	 27.77   	 24.01   	-274.67		
 -0.92   	 33.57   	 22.91   	-223.80		
 -3.97   	 37.54   	 22.01   	-162.77		
 -6.41   	 37.23   	 21.36   	 -91.56		
 -7.63   	 31.74   	 21.00   	 -20.35		
 -7.02   	 23.19   	 20.92   	  50.86		
 -6.10   	 15.56   	 21.12   	 101.73		
 -6.71   	 12.82   	 21.53   	 116.99		
 -8.24   	 14.95   	 21.99   	  50.86		
 -9.16   	 19.53   	 22.20   	 -76.30		
 -8.54   	 22.28   	 21.89   	-264.50		
 -7.32   	 20.45   	 20.83   	-467.95		
 -7.63   	 15.56   	 18.96   	-645.98		
-10.38   	 10.68   	 16.38   	-747.71		
-14.65   	  8.54   	 13.39   	-773.14		
-18.01   	  8.54   	 10.29   	-701.93		
-17.09   	  8.85   	  7.49   	-574.77		
-13.12   	  7.32   	  5.19   	-417.09		
 -8.85   	  3.36   	  3.52   	-254.32		
 -7.32   	 -1.22   	  2.50   	-116.99		
 -9.77   	 -4.58   	  2.03   	 -15.26		
-13.73   	 -5.49   	  1.97(D)	  45.78		
-17.09   	 -3.66   	  2.16   	  81.38		
-17.40   	 -0.92   	  2.48   	  91.56		
-14.95   	  0.61   	  2.85   	  96.64		
-12.51   	 -1.22   	  3.23   	  86.47		
-11.60   	 -5.49   	  3.58   	  86.47		
-12.51   	 -8.85   	  3.93   	  81.38		
-13.43   	 -8.85   	  4.25   	  91.56		
-13.12   	 -6.41   	  4.62   	  96.64		
-11.60   	 -3.66   	  5.01   	 106.82		
-11.29   	 -3.97   	  5.43   	 101.73		
-13.73   	 -8.24   	  5.84   	  86.47		
-18.01   	-14.34   	  6.19   	  61.04		
-21.36   	-19.23   	  6.43   	  20.35		
-20.45   	-19.53   	  6.51   	 -15.26		
-16.17   	-15.26   	  6.45   	 -40.69		
-10.68   	 -9.46   	  6.29   	 -40.69		
 -6.41   	 -6.41   	  6.12   	   5.09		
 -5.19   	 -8.24   	  6.14   	  86.47		
 -7.32   	-13.43   	  6.49   	 203.46		
-12.21   	-18.92   	  7.30   	 315.36		
-18.92   	-22.28   	  8.57   	 406.92		
-24.72   	-22.89   	 10.19   	 437.43		
-26.86   	-22.28   	 11.94   	 412.00		
-23.80   	-20.45   	 13.59   	 330.62		
-16.48   	-17.09   	 14.91   	 208.54		
 -9.16   	-12.51   	 15.75   	  81.38		
 -5.49   	 -7.93   	 16.07   	 -30.52		
 -4.88   	 -5.49   	 15.95   	-106.82		
 -6.41   	 -6.41   	 15.52   	-142.42		
 -7.63   	 -7.93   	 14.95   	-142.42		
 -8.54   	 -8.54   	 14.38   	 -96.64		
 -9.16   	 -6.10   	 14.00   	 -30.52		
 -9.46   	 -1.83   	 13.88   	  35.61		
 -7.63   	  1.83   	 14.02   	 106.82		
 -4.27   	  5.19   	 14.45   	 152.59		
 -0.61   	  9.77   	 15.06   	 178.03		
  3.36   	 19.23   	 15.77   	 183.11		
  7.63   	 34.79   	 16.50   	 157.68		
 12.82   	 54.02   	 17.13   	 111.90		
 18.31   	 71.41   	 17.58   	  50.86		
 21.67   	 81.79   	 17.78   	 -15.26		
 21.67   	 84.84   	 17.72   	 -81.38		
 19.84   	 85.45   	 17.40   	-142.42		
 21.06   	 90.33   	 16.83   	-178.03		
 27.77   	103.45   	 16.11   	-208.54		
 39.67   	122.99   	 15.28   	-218.72		
 53.71   	145.26   	 14.40   	-213.63		
 66.22   	167.85   	 13.55   	-193.29		
 75.99   	189.82   	 12.78   	-172.94		
 83.31   	209.35   	 12.09   	-147.51		
 88.20   	224.30   	 11.50   	-122.07		
 91.55   	231.32   	 11.01   	-101.73		
 93.69   	230.71   	 10.60   	 -76.30		
 96.13   	225.52   	 10.29   	 -61.04		
100.71   	220.95   	 10.05   	 -45.78		
106.20   	220.34   	  9.87   	 -30.52		
109.25   	224.00   	  9.75   	 -10.17		
107.12   	228.58   	  9.70   	   0.00		
100.40   	229.49   	  9.70   	  15.26		
 91.25   	220.03   	  9.77   	  25.43		
 79.65   	195.92   	  9.87   	  30.52		
 62.87   	157.17   	  9.99   	  40.69		
 38.76   	109.56   	 10.15   	  45.78		
 10.38   	 62.56   	 10.34   	  50.86		
-13.73   	 24.11   	 10.54   	  50.86		
-25.94   	 -3.66   	 10.74   	  55.95		
-25.63   	-24.72   	 10.97   	  61.04		
-20.14   	-42.11   	 11.21   	  66.12		
-17.70   	-57.68   	 11.48   	  66.12		
-21.06   	-68.36   	 11.74   	  71.21		
-26.25   	-71.72   	 12.02   	  76.30		
-29.60   	-69.58   	 12.33   	  76.30		
-29.30   	-65.00   	 12.63   	  71.21		
-27.16   	-62.56   	 12.92   	  71.21		
-25.33   	-63.78   	 13.20   	  71.21		
-24.41   	-67.44   	 13.49   	  66.12		
-23.19   	-70.19   	 13.75   	  66.12		
-21.36   	-70.50   	 14.02   	  71.21		
-19.84   	-67.75   	 14.30   	  81.38		
-18.92   	-64.09   	 14.63   	  96.64		
-19.23   	-62.26   	 15.02   	 116.99		
-21.06   	-62.87   	 15.48   	 137.33		
-23.50   	-65.31   	 16.03   	 157.68		
-25.02   	-65.61   	 16.66   	 147.51		
-24.41   	-61.95   	 17.25   	 122.07		
-21.36   	-54.93   	 17.74   	  76.30		
-18.01   	-48.22   	 18.05   	  35.61		
-16.17   	-46.39   	 18.19   	  20.35		
-16.48   	-47.30   	 18.27   	  20.35		
-17.40   	-43.64   	 18.35   	  40.69		
-15.87   	-25.02   	 18.51   	  66.12		
 -8.85   	  9.77   	 18.78   	  86.47		
  7.32   	 55.54   	 19.13   	  91.56		
 35.40   	107.42   	 19.49   	  76.30		
 77.51   	173.34   	 19.80   	  45.78		
134.58   	278.63   	 19.98   	  15.26		
209.66   	454.71   	 20.04   	 -15.26		
308.53   	708.31   	 19.98   	 -40.69		
440.67   	1007.08   	 19.82   	 -55.95		
610.35   	1293.03   	 19.59   	 -55.95		
809.63   	1504.52   	 19.37   	 -40.69		
1010.74   	1604.92(R)	 19.21(E)	 -10.17		
1172.79   	1583.25   	 19.17   	  20.35		
1253.36   	1439.21   	 19.25   	  50.86		
1218.87   	1176.15   	 19.45   	  71.21		
1063.54   	806.88   	 19.74   	  91.56		
821.23   	379.33   	 20.10   	 111.90		
551.15   	-15.87   	 20.55   	 147.51		
315.86   	-282.59   	 21.14   	 188.20		
152.59   	-373.54   	 21.89   	 259.41		
 57.98   	-317.38   	 22.93   	 350.97		
  3.05   	-203.55   	 24.33   	 457.78		
-36.62   	-124.51   	 26.16   	 590.03		
-67.44   	-119.32   	 28.52   	 727.36		
-85.75   	-163.88   	 31.43   	 879.96		
-91.25   	-206.91   	 34.95   	1012.20		
-89.42   	-216.37   	 39.00   	1129.19		
-89.11   	-196.23   	 43.52   	1185.14		
-92.16   	-172.42   	 48.26   	1185.14		
-96.44   	-164.79   	 53.00   	1113.93		
-98.57   	-174.56   	 57.46   	 986.77		
-99.79   	-188.60   	 61.40   	 824.00		
-101.01   	-194.09   	 64.70   	 671.41		
-101.62   	-189.21   	 67.39   	 574.77		
-100.10   	-179.44   	 69.68   	 539.16		
-97.66   	-173.03   	 71.84   	 600.20		
-95.83   	-173.03   	 74.24   	 747.71		
-97.35   	-177.61   	 77.23   	 976.60		
-101.32   	-181.58   	 81.14   	1246.18		
-104.68   	-180.97   	 86.12   	1490.33		
-105.29   	-176.39   	 92.09   	1632.75		
-103.15   	-170.90   	 98.62   	1632.75		
-99.79   	-167.54   	105.15   	1475.07		
-97.66   	-166.32   	111.05   	1205.49		
-97.05   	-165.71   	115.87   	 879.96		
-97.66   	-164.18   	119.39   	 559.51		
-99.49   	-162.66   	121.63   	 305.19		
-103.45   	-162.35   	122.85   	 157.68		
-108.95   	-163.88   	123.48   	 132.25		
-113.53   	-164.79   	124.01   	 228.89		
-113.83   	-163.27   	124.92   	 396.74		
-109.56   	-158.69   	126.51   	 605.29		
-103.45   	-153.50   	128.93   	 768.05		
-100.10   	-151.37   	132.00   	 869.78		
-101.93   	-153.50   	135.48   	 869.78		
-107.12   	-158.39   	138.96   	 788.40		
-111.69   	-161.44   	142.12   	 640.89		
-113.22   	-160.22   	144.68   	 473.04		
-112.92   	-156.25   	146.57   	 315.36		
-112.61   	-152.89   	147.83   	 167.85		
-114.14   	-153.20   	148.50   	  66.12		
-117.19   	-156.25   	148.77   	   0.00		
-120.24   	-159.00   	148.77   	 -30.52		
-122.07   	-160.52   	148.65   	 -35.61		
-122.07   	-159.91   	148.50   	 -25.43		
-121.77   	-159.00   	148.40   	   0.00		
-123.60   	-159.61   	148.40   	  30.52		
-128.78   	-162.05   	148.52   	  66.12		
-136.11   	-166.02   	148.79   	  96.64		
-143.13   	-169.37   	149.18   	 116.99		
-146.48   	-169.37   	149.64   	 132.25		
-145.87   	-166.02   	150.17   	 122.07		
-143.43   	-163.27   	150.66   	 111.90		
-142.82   	-165.71   	151.11   	  86.47		
-144.96   	-175.78   	151.45   	  55.95		
-147.09   	-187.38   	151.68   	  30.52		
-146.48   	-191.04   	151.80   	  10.17		
-141.60   	-181.27   	151.84   	  -5.09		
-133.36   	-160.22   	151.82   	 -15.26		
-124.51   	-137.94   	151.76   	 -20.35		
-116.58   	-123.60   	151.68   	 -30.52		
-109.56   	-118.41   	151.56   	 -35.61		
-101.93   	-117.19   	151.41   	 -55.95		
-91.86   	-112.92   	151.19   	 -81.38		
-78.74   	-102.84   	150.86   	-116.99		
-63.78   	-87.59   	150.40   	-157.68		
-48.52   	-70.50   	149.77   	-203.46		
-33.87   	-53.10   	148.95   	-249.24		
-20.14   	-36.01   	147.95   	-300.10		
 -7.63   	-18.92   	146.75   	-371.31		
  2.44   	 -1.53   	145.27   	-452.69		
  8.85   	 14.34   	143.46   	-539.16		
