  I     	  II     	  LVp     	  LVp'		
-13.73   	 11.60   	 92.90   	-178.03		
-18.01   	  6.10   	 92.19   	-147.51		
-21.67   	  3.97   	 91.60   	-116.99		
-24.11   	  3.66   	 91.13   	 -91.56		
-25.33   	  3.05   	 90.76   	 -61.04		
-25.63   	  1.22   	 90.52   	 -40.69		
-25.63   	 -2.14   	 90.36   	 -20.35		
-25.94   	 -5.80   	 90.27   	 -10.17		
-26.25   	 -9.46   	 90.23   	  -5.09		
-27.16   	-13.12   	 90.21   	  -5.09		
-28.99   	-16.17   	 90.19   	 -15.26		
-31.13   	-17.70   	 90.13   	 -35.61		
-32.96   	-17.40   	 89.99   	 -55.95		
-33.57   	-14.95   	 89.77   	 -91.56		
-32.35   	-12.51   	 89.40   	-122.07		
-30.52   	-11.29   	 88.91   	-162.77		
-28.38   	-11.60   	 88.26   	-203.46		
-26.86   	-11.60   	 87.45   	-249.24		
-26.25   	-10.38   	 86.45   	-295.01		
-26.25   	 -7.63   	 85.27   	-340.79		
-26.86   	 -4.58   	 83.91   	-376.40		
-28.38   	 -3.05   	 82.40   	-417.09		
-29.91   	 -4.58   	 80.73   	-452.69		
-31.13   	 -7.93   	 78.92   	-483.21		
-31.13   	-11.60   	 76.99   	-518.82		
-30.52   	-13.73   	 74.91   	-554.42		
-29.60   	-13.73   	 72.70   	-584.94		
-28.99   	-13.12   	 70.36   	-615.46		
-29.60   	-12.51   	 67.89   	-645.98		
-30.52   	-12.51   	 65.31   	-671.41		
-31.43   	-11.90   	 62.62   	-681.58		
-31.74   	-10.68   	 59.90   	-691.76		
-31.43   	 -8.24   	 57.13   	-691.76		
-30.52   	 -5.80   	 54.36   	-671.41		
-29.91   	 -4.88   	 51.68   	-656.15		
-29.30   	 -5.80   	 49.05   	-635.81		
-28.38   	 -7.93   	 46.51   	-600.20		
-27.47   	 -9.77   	 44.11   	-584.94		
-26.25   	-10.07   	 41.77   	-569.68		
-25.33   	 -8.85   	 39.49   	-559.51		
-23.80   	 -6.71   	 37.25   	-564.60		
-22.28   	 -4.58   	 34.99   	-574.77		
-20.75   	 -3.36   	 32.70   	-595.11		
-19.84   	 -3.05   	 30.32   	-605.29		
-21.06   	 -3.66   	 27.89   	-625.63		
-23.80   	 -5.19   	 25.39   	-630.72		
-26.55   	 -6.41   	 22.87   	-635.81		
-27.77   	 -7.32   	 20.33   	-625.63		
-26.86   	 -7.93   	 17.82   	-605.29		
-24.72   	 -8.24   	 15.40   	-574.77		
-23.19   	 -9.16   	 13.10   	-539.16		
-22.89   	-10.38   	 10.95   	-488.30		
-23.19   	-11.60   	  8.99   	-437.43		
-23.80   	-12.21   	  7.24   	-376.40		
-24.41   	-12.51   	  5.74   	-320.45		
-25.02   	-12.82   	  4.46   	-264.50		
-25.33   	-13.43   	  3.40   	-213.63		
-25.02   	-13.73   	  2.54   	-167.85		
-24.41   	-14.34   	  1.87   	-116.99		
-24.11   	-14.65   	  1.40   	 -81.38		
-25.02   	-14.65   	  1.08   	 -45.78		
-26.55   	-14.95   	  0.90   	 -10.17		
-28.69   	-15.87   	  0.85   	  25.43		
-29.91   	-16.48   	  0.96   	  55.95		
-30.21   	-15.87   	  1.18   	  81.38		
-29.30   	-14.34   	  1.51   	 101.73		
-28.08   	-12.82   	  1.91   	 111.90		
-27.77   	-12.21   	  2.36   	 116.99		
-28.38   	-12.82   	  2.83   	 106.82		
-29.60   	-13.73   	  3.26   	 101.73		
-30.52   	-13.43   	  3.66   	  76.30		
-30.52   	-10.99   	  3.97   	  55.95		
-29.91   	 -7.63   	  4.19   	  30.52		
-29.60   	 -6.10   	  4.31   	   0.00		
-29.91   	 -6.41   	  4.31   	 -25.43		
-30.21   	 -7.93   	  4.21   	 -45.78		
-30.21   	 -9.16   	  4.03   	 -71.21		
-29.30   	 -8.85   	  3.74   	 -76.30		
-28.69   	 -7.93   	  3.44   	 -81.38		
-28.08   	 -7.63   	  3.11   	 -71.21		
-28.38   	 -7.93   	  2.83   	 -55.95		
-28.69   	 -9.16   	  2.60   	 -35.61		
-28.69   	 -9.46   	  2.46   	  -5.09		
-28.69   	 -9.16   	  2.44   	  30.52		
-28.69   	 -7.93   	  2.56   	  71.21		
-28.99   	 -7.63   	  2.85   	  96.64		
-29.60   	 -8.24   	  3.23   	 127.16		
-29.91   	 -9.77   	  3.74   	 137.33		
-29.91   	-11.29   	  4.29   	 147.51		
-29.91   	-11.90   	  4.88   	 132.25		
-29.60   	-12.21   	  5.41   	 111.90		
-29.60   	-12.82   	  5.86   	  76.30		
-29.91   	-14.04   	  6.16   	  30.52		
-29.91   	-15.56   	  6.29   	 -15.26		
-28.99   	-15.87   	  6.23   	 -71.21		
-27.77   	-14.95   	  5.94   	-122.07		
-26.55   	-13.12   	  5.45   	-167.85		
-26.55   	-11.29   	  4.78   	-203.46		
-28.08   	-11.29   	  3.97   	-233.98		
-30.21   	-12.51   	  3.03   	-244.15		
-31.74   	-14.65   	  2.05   	-254.32		
-31.74   	-15.56   	  1.04   	-244.15		
-29.91   	-14.34   	  0.06   	-223.80		
-27.47   	-11.90   	 -0.83   	-198.37		
-25.63   	 -9.77   	 -1.63   	-167.85		
-25.33   	 -9.16   	 -2.30   	-122.07		
-26.25   	 -9.77   	 -2.79   	 -86.47		
-28.08   	-10.38   	 -3.13   	 -35.61		
-28.99   	 -9.77   	 -3.28   	   0.00		
-28.38   	 -8.54   	 -3.28   	  40.69		
-26.86   	 -7.32   	 -3.11   	  76.30		
-25.63   	 -7.32   	 -2.81   	 106.82		
-25.33   	 -8.24   	 -2.38   	 122.07		
-25.63   	 -9.16   	 -1.89   	 137.33		
-26.25   	 -9.77   	 -1.34   	 142.42		
-25.63   	 -8.85   	 -0.77   	 142.42		
-24.72   	 -7.32   	 -0.20   	 137.33		
-23.80   	 -5.19   	  0.35   	 127.16		
-23.80   	 -3.97   	  0.85   	 127.16		
-24.72   	 -3.66   	  1.36   	 122.07		
-25.63   	 -4.88   	  1.85   	 132.25		
-25.63   	 -7.02   	  2.38   	 137.33		
-24.72   	 -9.16   	  2.93   	 157.68		
-22.58   	 -9.46   	  3.56   	 178.03		
-20.45   	 -7.02   	  4.27   	 193.29		
-18.01   	  0.31   	  5.05   	 208.54		
-14.95   	 12.82   	  5.88   	 223.80		
-11.29   	 30.21   	  6.78   	 233.98		
 -6.41   	 49.44   	  7.71   	 233.98		
 -2.14   	 67.14   	  8.65   	 228.89		
  0.31   	 80.26   	  9.56   	 213.63		
  1.53   	 90.03   	 10.42   	 183.11		
  3.36   	 99.49   	 11.15   	 152.59		
  7.93   	111.39   	 11.76   	 111.90		
 15.56   	126.65   	 12.21   	  61.04		
 25.33   	144.35   	 12.45   	  10.17		
 35.10   	163.57   	 12.49   	 -40.69		
 42.42   	184.33   	 12.33   	 -91.56		
 48.52   	206.91   	 11.96   	-132.25		
 55.54   	231.63   	 11.43   	-172.94		
 65.31   	255.43   	 10.74   	-208.54		
 78.13   	274.96   	  9.91   	-228.89		
 91.25   	285.34   	  8.99   	-244.15		
 98.88   	282.29   	  8.02   	-249.24		
 94.30   	262.45   	  7.02   	-244.15		
 76.29   	226.44   	  6.04   	-228.89		
 48.22   	178.53   	  5.13   	-203.46		
 18.92   	126.95   	  4.31   	-172.94		
 -3.05   	 79.35   	  3.62   	-137.33		
-14.95   	 41.50   	  3.07   	 -91.56		
-18.62   	 15.26   	  2.71   	 -50.86		
-19.53   	  0.00   	  2.50   	  -5.09		
-21.67   	 -7.93   	  2.48   	  30.52		
-25.33   	-11.90   	  2.60   	  71.21		
-29.30   	-15.56   	  2.89   	  91.56		
-32.04   	-20.45   	  3.26   	 116.99		
-32.65   	-26.25   	  3.72   	 122.07		
-32.35   	-31.74   	  4.21   	 127.16		
-32.04   	-36.01   	  4.72   	 116.99		
-32.96   	-39.37   	  5.19   	 106.82		
-34.48   	-42.42   	  5.62   	  91.56		
-36.32   	-45.47   	  5.98   	  66.12		
-37.54   	-48.22   	  6.25   	  45.78		
-38.45   	-50.05   	  6.43   	  20.35		
-39.06   	-50.05   	  6.51   	   0.00		
-39.67   	-49.13   	  6.51   	 -20.35		
-41.20   	-48.52   	  6.43   	 -40.69		
-45.78   	-53.10   	  6.27   	 -50.86		
-57.68   	-70.19   	  6.06   	 -66.12		
-76.90   	-101.01   	  5.80   	 -66.12		
-95.83   	-133.36   	  5.53   	 -71.21		
-96.13   	-139.77   	  5.25   	 -71.21		
-57.68   	-87.28   	  4.96   	 -61.04		
 30.82   	 43.03   	  4.72   	 -50.86		
160.52   	245.06   	  4.52   	 -35.61		
306.70   	486.15   	  4.37   	 -20.35		
438.54   	717.47   	  4.29   	   5.09		
531.31   	890.81   	  4.31(E)	  30.52		
568.85   	966.49(R)	  4.44   	  50.86		
540.16   	919.49   	  4.64   	  76.30		
440.06   	755.62   	  4.94   	  96.64		
279.54   	510.25   	  5.33   	 116.99		
 88.81   	236.21   	  5.80   	 132.25		
-85.14   	-10.68   	  6.33   	 147.51		
-202.33   	-191.35   	  6.92   	 157.68		
-247.80   	-292.97   	  7.55   	 167.85		
-238.04   	-326.54   	  8.22   	 167.85		
-204.16   	-314.33   	  8.89   	 178.03		
-171.51   	-281.07   	  9.60   	 183.11		
-147.71   	-245.36   	 10.34   	 183.11		
-128.48   	-214.84   	 11.07   	 198.37		
-107.73   	-186.46   	 11.86   	 213.63		
-86.36   	-155.94   	 12.72   	 233.98		
-68.66   	-123.90   	 13.65   	 264.50		
-57.98   	-95.83   	 14.71   	 300.10		
-53.41   	-77.82   	 15.91   	 345.88		
-51.57   	-69.58   	 17.29   	 396.74		
-49.44   	-67.44   	 18.88   	 452.69		
-46.08   	-65.92   	 20.69   	 503.56		
-42.42   	-62.56   	 22.71   	 559.51		
-39.37   	-57.37   	 24.94   	 605.29		
-37.23   	-52.80   	 27.37   	 645.98		
-35.71   	-49.44   	 29.95   	 676.50		
-33.87   	-47.61   	 32.66   	 707.02		
-30.82   	-46.39   	 35.48   	 722.28		
-27.77   	-43.95   	 38.37   	 732.45		
-25.02   	-40.59   	 41.30   	 737.54		
-22.89   	-36.01   	 44.25   	 737.54		
-21.67   	-32.04   	 47.20   	 732.45		
-20.75   	-29.60   	 50.13   	 717.19		
-19.23   	-28.99   	 53.00   	 701.93		
-17.70   	-28.99   	 55.81   	 676.50		
-15.56   	-27.77   	 58.51   	 651.07		
-13.12   	-24.41   	 61.12   	 620.55		
 -8.85   	-19.53   	 63.60   	 590.03		
 -3.36   	-13.73   	 65.96   	 559.51		
  2.44   	 -8.24   	 68.20   	 523.90		
  7.02   	 -3.97   	 70.29   	 493.39		
 10.68   	 -0.61   	 72.27   	 462.87		
 14.04   	  2.14   	 74.12   	 437.43		
 18.31   	  5.49   	 75.87   	 417.09		
 24.41   	 10.07   	 77.54   	 391.66		
 31.43   	 15.87   	 79.10   	 371.31		
 39.06   	 22.58   	 80.59   	 350.97		
 47.00   	 30.21   	 81.99   	 335.71		
 55.85   	 38.15   	 83.34   	 315.36		
 66.22   	 46.39   	 84.60   	 295.01		
 77.51   	 54.93   	 85.78   	 274.67		
 89.42   	 65.00   	 86.88   	 259.41		
101.62   	 76.29   	 87.91   	 233.98		
113.83   	 88.81   	 88.85   	 218.72		
126.95   	103.15   	 89.72   	 193.29		
140.99   	119.02   	 90.50   	 183.11		
156.25   	135.80   	 91.23   	 157.68		
171.51   	153.81   	 91.86   	 152.59		
185.55   	171.51   	 92.47   	 137.33		
197.45   	188.60   	 93.02   	 127.16		
206.91   	204.47   	 93.53   	 127.16		
213.62   	219.73   	 94.04   	 116.99		
218.81   	234.07   	 94.51   	 111.90		
221.56   	246.58   	 94.95   	 111.90		
220.03   	255.13   	 95.40   	 101.73		
212.40   	256.65   	 95.81   	  91.56		
198.36   	249.33   	 96.17   	  81.38		
178.53   	233.76   	 96.50   	  76.30		
155.64   	211.79   	 96.81   	  55.95		
131.84   	187.07   	 97.03   	  45.78		
108.03   	162.05   	 97.21   	  35.61		
 85.45   	138.24   	 97.35   	  20.35		
 64.09   	116.88   	 97.44   	  10.17		
 45.47   	 97.35   	 97.48(S)	   0.00		
 29.30   	 79.35   	 97.48   	   0.00		
 15.56   	 63.48   	 97.48   	 -10.17		
  3.66   	 49.44   	 97.44   	 -10.17		
 -6.10   	 37.84   	 97.40   	 -15.26		
-14.04   	 28.38   	 97.33   	 -10.17		
-19.53   	 20.75   	 97.29   	 -10.17		
-23.19   	 14.04   	 97.25   	 -10.17		
-25.63   	  9.16   	 97.21   	  -5.09		
-26.55   	  5.80   	 97.19   	  -5.09		
-26.86   	  3.97   	 97.17   	   0.00		
-27.16   	  2.44   	 97.17   	   0.00		
-28.08   	  0.00   	 97.17   	   5.09		
-29.30   	 -3.05   	 97.19   	   0.00		
-30.52   	 -6.10   	 97.19   	   0.00		
-30.52   	 -7.93   	 97.19   	  -5.09		
-29.91   	 -7.63   	 97.17   	 -15.26		
-28.99   	 -6.41   	 97.11   	 -20.35		
-28.08   	 -4.88   	 97.03   	 -40.69		
-28.08   	 -4.27   	 96.87   	 -55.95		
-28.38   	 -3.97   	 96.64   	 -71.21		
-28.08   	 -3.66   	 96.36   	 -96.64		
-26.55   	 -3.36   	 95.97   	-122.07		
-25.02   	 -3.05   	 95.48   	-152.59		
-24.41   	 -3.05   	 94.87   	-178.03		
-24.72   	 -3.66   	 94.16   	-213.63		
-25.94   	 -5.19   	 93.31   	-244.15		
-27.47   	 -7.02   	 92.33   	-279.75		
-27.77   	 -8.24   	 91.21   	-320.45		
-27.16   	 -8.85   	 89.93   	-361.14		
-26.55   	 -9.16   	 88.48   	-401.83		
-26.55   	 -9.46   	 86.88   	-442.52		
-27.47   	-10.07   	 85.11   	-483.21		
-28.38   	-10.68   	 83.17   	-534.08		
-29.60   	-10.68   	 81.04   	-569.68		
-30.21   	-10.38   	 78.76   	-605.29		
-30.52   	 -9.77   	 76.34   	-645.98		
-30.52   	 -9.16   	 73.75   	-671.41		
-30.21   	 -8.85   	 71.07   	-696.84		
-29.91   	 -9.46   	 68.28   	-712.10		
-29.60   	 -9.77   	 65.43   	-727.36		
-29.60   	-10.38   	 62.52   	-732.45		
-29.60   	-10.99   	 59.59   	-732.45		
-29.30   	-11.29   	 56.66   	-722.28		
-28.38   	-10.99   	 53.77   	-712.10		
-27.77   	-10.07   	 50.93   	-696.84		
-27.47   	 -8.54   	 48.14   	-681.58		
-27.47   	 -7.02   	 45.41   	-661.24		
-27.77   	 -5.80   	 42.77   	-635.81		
-28.08   	 -5.49   	 40.22   	-620.55		
-28.08   	 -5.49   	 37.74   	-595.11		
-27.77   	 -6.41   	 35.36   	-574.77		
-27.16   	 -7.32   	 33.06   	-554.42		
-26.55   	 -8.24   	 30.84   	-528.99		
-25.94   	 -8.54   	 28.73   	-503.56		
-25.63   	 -8.54   	 26.71   	-478.13		
-25.94   	 -9.16   	 24.80   	-447.61		
-26.55   	 -9.77   	 23.01   	-427.26		
-26.86   	-10.99   	 21.30   	-391.66		
-27.16   	-11.90   	 19.74   	-371.31		
-27.16   	-12.21   	 18.25   	-335.71		
-27.47   	-12.21   	 16.91   	-315.36		
-27.77   	-12.82   	 15.65   	-284.84		
-28.38   	-14.04   	 14.51   	-259.41		
-28.69   	-14.95   	 13.47   	-233.98		
-28.38   	-15.56   	 12.53   	-213.63		
-27.77   	-15.26   	 11.68   	-188.20		
-26.86   	-14.34   	 10.93   	-172.94		
-26.25   	-14.65   	 10.23   	-152.59		
-26.55   	-15.87   	  9.62   	-137.33		
-27.47   	-18.01   	  9.07   	-122.07		
-28.38   	-19.53   	  8.59   	-111.90		
-28.99   	-19.53   	  8.14   	 -96.64		
-28.99   	-18.31   	  7.75   	 -81.38		
-28.99   	-15.87   	  7.43   	 -81.38		
-29.30   	-14.34   	  7.10   	 -71.21		
-29.91   	-13.73   	  6.82   	 -66.12		
-30.52   	-13.43   	  6.55   	 -61.04		
-30.52   	-13.73   	  6.31   	 -61.04		
-30.52   	-13.73   	  6.06   	 -61.04		
-30.52   	-14.04   	  5.82   	 -55.95		
-30.52   	-14.34   	  5.60   	 -50.86		
-30.82   	-14.65   	  5.39   	 -50.86		
-31.13   	-15.26   	  5.19   	 -40.69		
-31.13   	-15.87   	  5.03   	 -35.61		
-31.43   	-16.17   	  4.88   	 -20.35		
-31.43   	-15.87   	  4.80   	 -10.17		
-31.43   	-15.56   	  4.76(D)	   0.00		
-31.74   	-15.26   	  4.76   	  15.26		
-32.35   	-14.65   	  4.82   	  30.52		
-32.65   	-13.73   	  4.94   	  40.69		
-32.35   	-13.43   	  5.11   	  55.95		
-31.74   	-13.73   	  5.33   	  61.04		
-31.43   	-14.95   	  5.57   	  76.30		
-31.43   	-17.40   	  5.88   	  76.30		
-32.04   	-19.23   	  6.19   	  86.47		
-32.35   	-20.45   	  6.53   	  81.38		
-32.04   	-20.14   	  6.86   	  81.38		
-30.82   	-19.53   	  7.18   	  81.38		
-29.91   	-19.23   	  7.51   	  66.12		
-29.30   	-19.23   	  7.77   	  61.04		
-29.60   	-19.84   	  8.02   	  50.86		
-30.21   	-19.84   	  8.22   	  40.69		
-30.21   	-18.92   	  8.38   	  30.52		
-28.99   	-17.70   	  8.50   	  15.26		
-27.16   	-16.48   	  8.57   	   5.09		
-25.94   	-15.87   	  8.59   	   0.00		
-25.94   	-16.17   	  8.59   	  -5.09		
-26.55   	-16.78   	  8.57   	 -10.17		
-27.16   	-17.70   	  8.52   	 -10.17		
-26.55   	-18.01   	  8.48   	 -15.26		
-25.33   	-18.01   	  8.42   	 -10.17		
-24.41   	-17.70   	  8.38   	 -10.17		
-24.11   	-17.70   	  8.34   	  -5.09		
-24.41   	-17.70   	  8.32   	  -5.09		
-25.63   	-18.01   	  8.30   	  -5.09		
-26.25   	-18.62   	  8.28   	   0.00		
-26.55   	-18.92   	  8.28   	   0.00		
-25.94   	-19.23   	  8.28   	   0.00		
-25.02   	-19.53   	  8.28   	   0.00		
-24.41   	-19.23   	  8.28   	   0.00		
-24.41   	-19.23   	  8.28   	   5.09		
-24.72   	-19.53   	  8.30   	   0.00		
-25.02   	-19.23   	  8.30   	  -5.09		
-25.02   	-18.62   	  8.28   	   0.00		
-24.11   	-17.70   	  8.28   	   0.00		
-22.58   	-16.48   	  8.28   	  -5.09		
-21.67   	-15.56   	  8.26   	   0.00		
-21.97   	-15.26   	  8.26   	  -5.09		
-22.89   	-15.26   	  8.24   	   0.00		
-24.11   	-15.87   	  8.24   	   0.00		
-24.72   	-16.17   	  8.24   	   0.00		
-24.41   	-16.17   	  8.24   	   0.00		
-22.89   	-15.26   	  8.24   	   5.09		
-20.75   	-12.21   	  8.26   	   5.09		
-18.31   	 -4.88   	  8.28   	   5.09		
-14.65   	  7.93   	  8.30   	  10.17		
-10.38   	 25.63   	  8.34   	   5.09		
 -5.49   	 46.08   	  8.36   	  10.17		
 -1.53   	 64.70   	  8.40   	  10.17		
  0.92   	 79.04   	  8.44   	   5.09		
  3.05   	 90.03   	  8.46   	  10.17		
  5.80   	 99.18   	  8.50   	  10.17		
 11.29   	110.17   	  8.55   	   5.09		
 20.14   	123.60   	  8.57   	  10.17		
 31.13   	139.47   	  8.61   	   5.09		
 42.11   	156.86   	  8.63   	   5.09		
 51.27   	175.78   	  8.65   	   5.09		
 57.68   	195.62   	  8.67   	   0.00		
 63.17   	216.06   	  8.67   	   5.09		
 70.50   	235.60   	  8.69   	   0.00		
 81.18   	251.77   	  8.69   	   0.00		
 92.47   	261.54   	  8.69   	   0.00		
 98.57   	259.40   	  8.69   	   0.00		
 93.69   	241.39   	  8.69   	   0.00		
 74.46   	206.30   	  8.69   	   0.00		
 44.86   	157.78   	  8.69   	   0.00		
 13.43   	104.06   	  8.69   	  -5.09		
-11.90   	 54.63   	  8.67   	   0.00		
-25.94   	 16.17   	  8.67   	   0.00		
-30.82   	 -9.16   	  8.67   	   0.00		
-31.13   	-23.50   	  8.67   	   5.09		
-31.43   	-29.91   	  8.69   	   5.09		
-33.26   	-32.96   	  8.71   	  10.17		
-36.01   	-35.71   	  8.75   	  15.26		
-38.45   	-40.28   	  8.81   	  20.35		
-40.59   	-46.69   	  8.89   	  25.43		
-42.11   	-53.71   	  8.99   	  25.43		
-43.64   	-59.51   	  9.09   	  35.61		
-44.86   	-63.17   	  9.24   	  30.52		
-45.78   	-65.31   	  9.36   	  40.69		
-46.08   	-66.53   	  9.52   	  35.61		
-46.39   	-67.14   	  9.66   	  40.69		
-47.00   	-68.05   	  9.83   	  40.69		
-47.00   	-68.36   	  9.99   	  40.69		
-46.69   	-68.36   	 10.15   	  40.69		
-47.30   	-68.97   	 10.32   	  35.61		
-52.49   	-74.46   	 10.46   	  35.61		
-66.22   	-90.64   	 10.60   	  35.61		
-88.50   	-118.71   	 10.74   	  30.52		
-110.17   	-148.01   	 10.86   	  25.43		
-113.22   	-154.11   	 10.97   	  20.35		
-76.60   	-108.64   	 11.05   	  15.26		
 10.99   	  7.32   	 11.11   	  15.26		
141.91   	191.35   	 11.17   	   5.09		
291.75   	417.18   	 11.19   	   0.00		
429.99   	642.40   	 11.19   	   0.00		
531.01   	821.23   	 11.19   	  -5.09		
577.70   	912.17(R)	 11.17   	 -10.17		
559.08   	885.31   	 11.13   	  -5.09		
468.44   	741.27   	 11.11(E)	   0.00		
314.03   	512.39   	 11.11   	   5.09		
124.21   	251.77   	 11.13   	  15.26		
-56.46   	 12.82   	 11.19   	  25.43		
-185.55   	-169.98   	 11.29   	  45.78		
-244.14   	-287.17   	 11.48   	  55.95		
-243.53   	-344.54   	 11.70   	  81.38		
-212.71   	-352.78   	 12.02   	 101.73		
-177.00   	-323.79   	 12.43   	 132.25		
-147.40   	-274.66   	 12.96   	 152.59		
-123.29   	-223.39   	 13.57   	 188.20		
-102.23   	-181.88   	 14.32   	 213.63		
-84.23   	-152.89   	 15.18   	 249.24		
-71.11   	-132.45   	 16.17   	 284.84		
-63.78   	-116.27   	 17.31   	 320.45		
-60.73   	-103.15   	 18.60   	 361.14		
-58.29   	-93.69   	 20.04   	 401.83		
-55.54   	-87.89   	 21.65   	 442.52		
-52.80   	-85.14   	 23.42   	 488.30		
-49.74   	-82.70   	 25.37   	 528.99		
-47.00   	-79.65   	 27.49   	 574.77		
-44.25   	-75.68   	 29.79   	 605.29		
-41.50   	-71.11   	 32.21   	 645.98		
-39.06   	-66.83   	 34.79   	 671.41		
-36.93   	-63.17   	 37.48   	 696.84		
-35.40   	-61.04   	 40.26   	 717.19		
-33.87   	-59.51   	 43.13   	 732.45		
-32.04   	-57.68   	 46.06   	 742.62		
-29.60   	-55.24   	 49.03   	 742.62		
-26.86   	-52.49   	 52.00   	 742.62		
-24.11   	-50.66   	 54.97   	 732.45		
-21.36   	-48.52   	 57.90   	 712.10		
-18.01   	-46.08   	 60.75   	 681.58		
-14.04   	-42.72   	 63.48   	 645.98		
 -9.46   	-38.76   	 66.06   	 600.20		
 -5.19   	-34.48   	 68.46   	 559.51		
 -1.22   	-30.52   	 70.70   	 513.73		
  3.05   	-25.94   	 72.76   	 467.95		
  7.93   	-21.06   	 74.63   	 422.18		
 13.12   	-15.56   	 76.32   	 391.66		
 18.31   	-10.68   	 77.88   	 356.05		
 23.50   	 -6.10   	 79.31   	 335.71		
 28.99   	 -1.53   	 80.65   	 315.36		
 35.10   	  3.36   	 81.91   	 305.19		
 42.42   	  9.77   	 83.13   	 295.01		
 50.96   	 17.70   	 84.31   	 284.84		
 60.42   	 26.86   	 85.45   	 284.84		
 71.11   	 37.23   	 86.59   	 274.67		
 82.70   	 48.52   	 87.69   	 264.50		
 95.21   	 61.04   	 88.75   	 259.41		
108.34   	 74.46   	 89.79   	 249.24		
122.07   	 88.50   	 90.78   	 228.89		
136.11   	103.45   	 91.70   	 213.63		
151.06   	119.32   	 92.55   	 198.37		
166.32   	136.11   	 93.35   	 183.11		
181.88   	155.03   	 94.08   	 167.85		
196.53   	174.87   	 94.75   	 152.59		
209.35   	195.31   	 95.36   	 132.25		
219.73   	214.54   	 95.89   	 127.16		
227.36   	231.32   	 96.40   	 111.90		
231.02   	244.14   	 96.85   	 106.82		
230.71   	252.08   	 97.27   	  91.56		
225.52   	253.60   	 97.64   	  91.56		
214.84   	247.50   	 98.01   	  81.38		
198.67   	234.07   	 98.33   	  76.30		
177.61   	213.93   	 98.64   	  76.30		
153.81   	189.51   	 98.94   	  66.12		
129.39   	163.27   	 99.21   	  66.12		
105.29   	137.02   	 99.47   	  55.95		
 82.09   	111.69   	 99.69   	  50.86		
 60.12   	 87.59   	 99.90   	  40.69		
 41.20   	 65.31   	100.06   	  35.61		
 25.94   	 45.47   	100.20   	  30.52		
 14.34   	 28.99   	100.33   	  20.35		
  5.80   	 15.26   	100.41   	  15.26		
 -1.22   	  4.27   	100.47   	   5.09		
 -7.02   	 -4.58   	100.49   	   5.09		
-12.21   	-11.60   	100.51(S)	  -5.09		
-16.48   	-17.09   	100.49   	  -5.09		
-19.23   	-21.36   	100.47   	 -10.17		
-21.06   	-24.11   	100.43   	 -10.17		
-22.58   	-26.25   	100.39   	 -20.35		
-23.50   	-28.08   	100.30   	 -20.35		
-24.11   	-29.91   	100.22   	 -25.43		
-24.72   	-32.04   	100.12   	 -30.52		
-25.33   	-34.18   	100.00   	 -35.61		
-25.94   	-36.01   	 99.86   	 -40.69		
-26.25   	-37.23   	 99.69   	 -45.78		
-25.63   	-37.84   	 99.51   	 -55.95		
-24.41   	-37.54   	 99.29   	 -66.12		
-22.58   	-36.62   	 99.02   	 -71.21		
-21.36   	-36.32   	 98.74   	 -86.47		
