  I     	  II     	  AOp     	  AOp'		
-56.76   	-34.79   	 79.76   	 -55.95		
-54.63   	-34.18   	 79.53   	 -55.95		
-53.10   	-34.18   	 79.31   	 -61.04		
-53.10   	-34.79   	 79.06   	 -55.95		
-54.93   	-35.71   	 78.84   	 -55.95		
-57.37   	-34.48   	 78.62   	 -55.95		
-58.29   	-28.99   	 78.39   	 -61.04		
-56.46   	-19.53   	 78.15   	 -55.95		
-52.19   	 -7.93   	 77.92   	 -55.95		
-47.30   	  3.05   	 77.70   	 -55.95		
-43.33   	 11.90   	 77.48   	 -55.95		
-41.20   	 18.62   	 77.25   	 -55.95		
-40.59   	 24.41   	 77.03   	 -55.95		
-40.59   	 30.82   	 76.81   	 -55.95		
-40.28   	 37.23   	 76.58   	 -50.86		
-39.67   	 41.81   	 76.38   	 -55.95		
-38.15   	 43.95   	 76.15   	 -55.95		
-35.40   	 44.56   	 75.93   	 -50.86		
-30.82   	 46.69   	 75.73   	 -50.86		
-24.72   	 51.57   	 75.52   	 -55.95		
-17.40   	 58.59   	 75.30   	 -50.86		
-10.38   	 62.56   	 75.10   	 -50.86		
 -5.80   	 59.81   	 74.89   	 -55.95		
 -3.36   	 50.35   	 74.67   	 -50.86		
 -1.83   	 39.37   	 74.47   	 -50.86		
 -0.61   	 30.52   	 74.26   	 -55.95		
  0.31   	 24.41   	 74.04   	 -50.86		
 -0.31   	 17.09   	 73.83   	 -50.86		
 -4.27   	  5.80   	 73.63   	 -50.86		
-11.29   	 -7.02   	 73.43   	 -55.95		
-19.53   	-14.95   	 73.20   	 -50.86		
-26.86   	-15.56   	 73.00   	 -50.86		
-32.65   	-10.99   	 72.80   	 -50.86		
-36.32   	 -8.24   	 72.59   	 -45.78		
-38.76   	-13.12   	 72.41   	 -50.86		
-40.59   	-25.63   	 72.21   	 -45.78		
-42.72   	-40.89   	 72.02   	 -45.78		
-45.17   	-53.10   	 71.84   	 -45.78		
-47.61   	-60.12   	 71.66   	 -45.78		
-49.13   	-62.56   	 71.47   	 -45.78		
-49.13   	-63.48   	 71.29   	 -40.69		
-48.22   	-64.09   	 71.13   	 -45.78		
-47.91   	-64.39   	 70.95   	 -40.69		
-48.52   	-63.78   	 70.78   	 -40.69		
-49.74   	-62.87   	 70.62   	 -45.78		
-51.27   	-61.95   	 70.44   	 -40.69		
-52.80   	-62.56   	 70.27   	 -40.69		
-54.02   	-63.17   	 70.11   	 -45.78		
-55.54   	-63.48   	 69.93   	 -45.78		
-56.76   	-62.87   	 69.75   	 -45.78		
-57.37   	-61.34   	 69.56   	 -45.78		
-57.37   	-60.73   	 69.38   	 -50.86		
-58.29   	-60.42   	 69.18   	 -50.86		
-63.17   	-59.51   	 68.97   	 -50.86		
-75.68   	-55.85   	 68.77   	 -50.86		
-95.21   	-47.91   	 68.57   	 -55.95		
-111.69   	-37.23   	 68.34   	 -50.86		
-106.20   	-24.41   	 68.14   	 -55.95		
-58.59   	 -6.10   	 67.91   	 -55.95		
 41.50   	 30.21   	 67.69   	 -50.86		
187.07   	102.23   	 67.49   	 -55.95		
354.31   	219.12   	 67.26   	 -50.86		
508.12   	358.28   	 67.06   	 -50.86		
612.49   	462.04   	 66.86   	 -45.78		
637.51   	466.92(R)	 66.67   	 -50.86		
571.90   	346.68   	 66.47   	 -40.69		
432.13   	137.02   	 66.31   	 -45.78		
263.37   	-78.43   	 66.12   	 -40.69		
119.02   	-220.64   	 65.96   	 -40.69		
 35.40   	-260.31   	 65.80   	 -40.69		
 13.73   	-223.69   	 65.64   	 -40.69		
 25.33   	-158.39   	 65.47   	 -35.61		
 37.23   	-98.88   	 65.33   	 -35.61		
 32.96   	-55.54   	 65.19   	 -35.61		
 16.48   	-25.33   	 65.05   	 -35.61		
  1.83   	 -4.88   	 64.90   	 -35.61		
 -2.44   	  3.97   	 64.76   	 -35.61		
  0.92   	  1.83   	 64.62   	 -40.69		
  5.19   	 -6.71   	 64.46   	 -35.61		
  3.97   	-14.04   	 64.31   	 -35.61		
 -2.44   	-15.87   	 64.17   	 -35.61		
-10.07   	-13.43   	 64.03   	 -40.69		
-15.56   	-10.07   	 63.87   	 -35.61		
-16.48   	 -7.32   	 63.72   	 -30.52		
-14.04   	 -6.10   	 63.60   	 -30.52		
-11.29   	 -4.88   	 63.48   	 -30.52		
 -9.46   	 -2.44   	 63.36   	 -25.43		
 -8.54   	  0.92   	 63.26   	 -15.26		
 -7.63   	  4.27   	 63.19   	 -10.17		
 -5.80   	  6.41   	 63.15(D)	   0.00		
 -3.05   	  7.63   	 63.15   	  20.35		
 -0.31   	  8.85   	 63.23   	  35.61		
  1.83   	 11.60   	 63.38   	  61.04		
  3.36   	 16.17   	 63.62   	  91.56		
  5.49   	 21.36   	 63.99   	 116.99		
  8.24   	 25.94   	 64.46   	 147.51		
 11.90   	 28.69   	 65.05   	 183.11		
 15.87   	 29.60   	 65.78   	 213.63		
 19.23   	 29.91   	 66.63   	 233.98		
 22.28   	 31.74   	 67.57   	 264.50		
 25.94   	 36.01   	 68.63   	 274.67		
 30.21   	 42.42   	 69.73   	 295.01		
 35.40   	 49.74   	 70.91   	 289.93		
 41.50   	 56.76   	 72.06   	 295.01		
 48.52   	 63.17   	 73.24   	 284.84		
 56.15   	 70.50   	 74.38   	 274.67		
 63.48   	 79.35   	 75.48   	 259.41		
 70.80   	 90.33   	 76.52   	 244.15		
 77.51   	101.32   	 77.50   	 233.98		
 84.23   	110.47   	 78.43   	 218.72		
 91.25   	117.19   	 79.31   	 208.54		
 99.49   	123.90   	 80.14   	 208.54		
108.95   	133.06   	 80.98   	 208.54		
119.63   	146.18   	 81.81   	 203.46		
131.53   	162.05   	 82.62   	 208.54		
143.43   	178.83   	 83.46   	 213.63		
154.11   	194.09   	 84.31   	 218.72		
162.96   	206.91   	 85.19   	 218.72		
170.90   	216.98   	 86.06   	 218.72		
177.92   	225.22   	 86.94   	 223.80		
184.63   	231.93   	 87.83   	 218.72		
190.73   	238.34   	 88.71   	 218.72		
195.31   	245.06   	 89.58   	 213.63		
197.75   	252.08   	 90.44   	 208.54		
198.67   	258.18   	 91.27   	 198.37		
198.06   	261.54   	 92.06   	 193.29		
195.92   	260.01   	 92.84   	 183.11		
191.35   	253.30   	 93.57   	 172.94		
182.50   	242.31   	 94.26   	 157.68		
168.15   	228.27   	 94.89   	 147.51		
149.23   	212.71   	 95.48   	 132.25		
128.17   	195.01   	 96.01   	 122.07		
107.42   	175.48   	 96.50   	 106.82		
 87.89   	153.81   	 96.93   	 101.73		
 69.58   	129.39   	 97.33   	  81.38		
 51.57   	103.15   	 97.66   	  76.30		
 32.96   	 75.07   	 97.97   	  61.04		
 14.04   	 46.69   	 98.21   	  55.95		
 -3.97   	 20.45   	 98.43   	  40.69		
-19.84   	  0.00   	 98.60   	  35.61		
-32.65   	-13.73   	 98.74   	  30.52		
-42.11   	-21.67   	 98.86   	  20.35		
-49.44   	-27.47   	 98.94   	  15.26		
-54.93   	-33.87   	 99.00   	  10.17		
-59.81   	-41.50   	 99.04(S)	   0.00		
-64.39   	-49.74   	 99.04   	   0.00		
-68.05   	-57.37   	 99.04   	 -10.17		
-70.19   	-63.78   	 99.00   	 -10.17		
-71.11   	-68.66   	 98.96   	 -20.35		
-71.11   	-72.33   	 98.88   	 -20.35		
-71.11   	-74.46   	 98.80   	 -25.43		
-72.02   	-75.99   	 98.70   	 -30.52		
-73.24   	-77.21   	 98.58   	 -40.69		
-73.55   	-78.13   	 98.41   	 -45.78		
-72.33   	-78.43   	 98.23   	 -50.86		
-69.58   	-77.51   	 98.03   	 -55.95		
-66.53   	-76.60   	 97.80   	 -71.21		
-64.70   	-76.29   	 97.52   	 -76.30		
-65.00   	-78.43   	 97.21   	 -91.56		
-67.14   	-81.79   	 96.85   	-106.82		
-69.89   	-84.84   	 96.42   	-122.07		
-71.72   	-86.06   	 95.93   	-127.16		
-72.63   	-84.84   	 95.42   	-147.51		
-72.94   	-82.40   	 94.83   	-152.59		
-72.63   	-79.65   	 94.22   	-157.68		
-72.33   	-77.21   	 93.59   	-157.68		
-70.80   	-75.68   	 92.96   	-157.68		
-68.05   	-74.46   	 92.33   	-152.59		
-64.70   	-74.77   	 91.72   	-147.51		
-62.26   	-75.99   	 91.13   	-132.25		
-62.26   	-77.51   	 90.60   	-127.16		
-64.70   	-78.13   	 90.09   	-111.90		
-67.75   	-76.29   	 89.64   	-106.82		
-69.27   	-73.24   	 89.22   	 -96.64		
-68.36   	-70.50   	 88.83   	 -86.47		
-64.70   	-68.97   	 88.48   	 -86.47		
-60.42   	-68.66   	 88.14   	 -86.47		
-57.68   	-67.44   	 87.79   	 -81.38		
-57.07   	-65.31   	 87.47   	 -76.30		
-57.98   	-62.56   	 87.16   	 -81.38		
-59.20   	-61.34   	 86.84   	 -81.38		
-60.12   	-62.26   	 86.51   	 -81.38		
-60.73   	-64.70   	 86.18   	 -76.30		
-61.34   	-66.83   	 85.88   	 -81.38		
-62.87   	-67.14   	 85.55   	 -76.30		
-64.70   	-65.92   	 85.25   	 -71.21		
-65.92   	-64.09   	 84.96   	 -76.30		
-66.22   	-63.17   	 84.66   	 -66.12		
-64.70   	-63.78   	 84.39   	 -71.21		
-61.95   	-65.31   	 84.11   	 -66.12		
-58.59   	-66.53   	 83.85   	 -61.04		
-56.46   	-66.22   	 83.60   	 -61.04		
-56.46   	-65.31   	 83.36   	 -61.04		
-58.59   	-64.09   	 83.11   	 -55.95		
-61.34   	-63.78   	 82.89   	 -55.95		
-61.65   	-63.17   	 82.66   	 -50.86		
-59.20   	-62.26   	 82.46   	 -55.95		
-55.54   	-60.12   	 82.24   	 -50.86		
-53.41   	-58.29   	 82.03   	 -50.86		
-54.32   	-58.29   	 81.83   	 -50.86		
-58.29   	-61.04   	 81.63   	 -55.95		
-62.26   	-65.92   	 81.40   	 -50.86		
-63.78   	-70.80   	 81.20   	 -55.95		
-62.87   	-73.55   	 80.98   	 -50.86		
-60.73   	-73.24   	 80.77   	 -55.95		
-59.51   	-71.11   	 80.55   	 -61.04		
-59.81   	-68.97   	 80.30   	 -55.95		
-61.34   	-68.66   	 80.08   	 -55.95		
-61.95   	-70.19   	 79.86   	 -55.95		
-61.34   	-72.02   	 79.63   	 -50.86		
-59.51   	-72.33   	 79.43   	 -55.95		
-57.68   	-70.19   	 79.21   	 -55.95		
-55.85   	-66.53   	 78.98   	 -50.86		
-54.63   	-63.17   	 78.78   	 -50.86		
-53.71   	-61.65   	 78.58   	 -50.86		
-53.10   	-62.26   	 78.37   	 -50.86		
-52.80   	-64.09   	 78.17   	 -45.78		
-52.49   	-66.53   	 77.99   	 -50.86		
-52.80   	-68.97   	 77.78   	 -50.86		
-53.41   	-72.02   	 77.58   	 -45.78		
-54.32   	-75.07   	 77.40   	 -50.86		
-55.24   	-76.29   	 77.19   	 -45.78		
-55.24   	-72.94   	 77.01   	 -50.86		
-54.32   	-64.39   	 76.81   	 -50.86		
-52.19   	-51.57   	 76.60   	 -50.86		
-49.74   	-38.76   	 76.40   	 -55.95		
-47.00   	-29.91   	 76.17   	 -50.86		
-44.56   	-25.94   	 75.97   	 -50.86		
-42.72   	-25.02   	 75.77   	 -55.95		
-41.50   	-23.19   	 75.54   	 -50.86		
-40.28   	-17.40   	 75.34   	 -50.86		
-39.06   	 -9.16   	 75.14   	 -50.86		
-37.54   	 -2.14   	 74.93   	 -50.86		
-36.01   	  0.31   	 74.73   	 -50.86		
-34.18   	 -0.31   	 74.53   	 -50.86		
-31.13   	  0.31   	 74.32   	 -50.86		
-25.63   	  6.71   	 74.12   	 -50.86		
-18.62   	 17.70   	 73.92   	 -45.78		
-11.90   	 27.77   	 73.73   	 -45.78		
 -7.93   	 29.60   	 73.55   	 -45.78		
 -7.02   	 21.36   	 73.37   	 -45.78		
 -7.02   	  6.71   	 73.18   	 -45.78		
 -6.10   	 -8.85   	 73.00   	 -45.78		
 -3.97   	-21.67   	 72.82   	 -45.78		
 -3.05   	-31.74   	 72.63   	 -45.78		
 -5.49   	-39.98   	 72.45   	 -40.69		
-11.90   	-45.47   	 72.29   	 -45.78		
-20.75   	-46.69   	 72.11   	 -45.78		
-29.91   	-44.25   	 71.92   	 -45.78		
-37.23   	-42.42   	 71.74   	 -40.69		
-41.81   	-45.47   	 71.58   	 -45.78		
-43.95   	-55.85   	 71.39   	 -40.69		
-44.25   	-69.58   	 71.23   	 -45.78		
-44.25   	-81.48   	 71.05   	 -40.69		
-45.78   	-88.81   	 70.88   	 -40.69		
-49.74   	-92.16   	 70.72   	 -40.69		
-54.32   	-94.30   	 70.56   	 -40.69		
-57.98   	-97.35   	 70.40   	 -40.69		
-58.59   	-100.40   	 70.23   	 -40.69		
-56.46   	-103.15   	 70.07   	 -40.69		
-54.32   	-104.37   	 69.91   	 -35.61		
-53.41   	-104.98   	 69.77   	 -40.69		
-54.93   	-105.59   	 69.60   	 -35.61		
-57.98   	-105.59   	 69.46   	 -40.69		
-61.04   	-104.68   	 69.30   	 -40.69		
-63.48   	-102.84   	 69.14   	 -40.69		
-64.39   	-101.62   	 68.97   	 -40.69		
-63.78   	-102.54   	 68.81   	 -40.69		
-62.26   	-104.68   	 68.65   	 -40.69		
-62.87   	-106.20   	 68.48   	 -40.69		
-68.66   	-105.29   	 68.32   	 -40.69		
-82.70   	-101.32   	 68.16   	 -45.78		
-102.54   	-96.44   	 67.98   	 -40.69		
-117.19   	-93.38   	 67.81   	 -45.78		
-106.81   	-90.94   	 67.63   	 -45.78		
-53.10   	-80.26   	 67.45   	 -40.69		
 51.57   	-43.64   	 67.28   	 -45.78		
197.45   	 39.37   	 67.10   	 -45.78		
357.97   	173.34   	 66.92   	 -45.78		
498.05   	325.62   	 66.73   	 -40.69		
583.80   	429.99(R)	 66.57   	 -40.69		
591.43   	423.28   	 66.41   	 -45.78		
514.83   	289.31   	 66.23   	 -35.61		
374.45   	 78.13   	 66.08   	 -40.69		
213.32   	-118.71   	 65.92   	 -35.61		
 80.57   	-228.58   	 65.78   	 -35.61		
  6.41   	-239.56   	 65.64   	 -35.61		
-11.90   	-191.96   	 65.49   	 -35.61		
